"gene","2-1","3-1","3-2","4-1","4-2","4-3"
"ZNF398",0.999995376804581,0.00573211141796703,0.004551959662216,0.0027249163126537,0.00238138697948487,0.74787011041238
"ZNF498",0.000690970088078724,0.0363893829533674,0.797868646332378,0.1198645797555,0.956258127540637,0.998415509709125
"ZNF441",0.0403247416824333,2.13616863831145e-06,0.0178871132823134,0.013317215967767,0.602475463381269,0.782085086606409
"ZNF420",0.996606154495605,0.0323806432447064,0.0147956376571515,0.498529535207727,0.395813589774612,0.908837363120651
"ZNF763",0.089351252837401,4.05931471880727e-07,0.00212216490171413,0.00559918646954838,0.303145976969215,0.786401272344528
"ZNF679",0.996923336489647,0.467343812212765,0.562601960220773,0.754320152809876,0.823803206674895,0.999558188515437
"ZNF682",0.0562442215697491,0.00137153386556566,0.454463584184409,0.0214986140109911,0.650105837394089,0.999934559443522
"ZNF772",0.0124499034596477,0.0226983171871,0.999890438759031,0.0486350786958768,0.964212973035699,0.977257407267711
"ZNF257",0.52497718815144,0.0173818728519023,0.282119900503693,0.342376184440082,0.880158386823419,0.940402745208732
"ZNF785",0.0383270895179276,0.00286132098565517,0.677751074937531,0.023563498478208,0.733635671937243,0.997912371804393
"ZNF98",0.780039794017489,0.0646211503285081,0.338310674454135,0.642720538905188,0.951531744776981,0.899467889481848
"ZNF786",0.0615847284832951,0.00380782416148384,0.623858642510037,4.50570749764845e-05,0.0191203970858681,0.210003410052795
"ZNF517",0.922427559225635,0.0596431364572191,0.189254121135057,0.563057745294158,0.814909077010618,0.933344512020123
"ZNF675",0.548913925906392,0.000333250964625331,0.0156535767719405,0.0370450753639409,0.26489676847778,0.975882115327
"ZNF860",0.135068028146164,0.994857100311968,0.282596148795875,0.987889160557109,0.630555360377052,0.999068980601974
"ZNF695",0.999181487029369,0.81106894520376,0.728553235458076,0.95588369601096,0.927671657208346,0.998673000166598
"ZNF665",0.999812878167761,0.112373994172189,0.0819995361341583,0.904031503335002,0.87718947157422,0.750186109671251
"ZNF624",0.944890189948995,0.827245698163105,0.984106870954583,0.723169798089296,0.907717768055337,0.980640312588753
"ZNF841",0.0806396831125504,0.0387550777643169,0.955069170903013,0.133152492509734,0.952318026737094,0.999129598413063
"ZNF615",0.12866244912056,0.000605530288689482,0.178503904899663,0.0143756462802299,0.408196442695438,0.999993669393657
"ZNF433",0.124694773115471,9.77593132434063e-06,0.0136430418904839,0.000103433918161588,0.0186779669996759,0.920940617926838
"ZNF595",0.957054045657071,0.892413846243547,0.623021353620663,0.639835462916634,0.407083843371251,0.924872014720942
"ZNF460",0.993930020853784,0.867403726128011,0.946394928224001,0.993176915586969,0.99972329591181,0.990070348296226
"ZNF81",0.317926834055508,0.995419917999164,0.519903196389293,0.474029856373556,0.993802681408477,0.610826511176308
"ZNF780A",0.528260079738072,0.106774132683336,0.705959760957595,0.718788670719643,0.999439093732397,0.913183226407812
"ZNF461",0.548873199597133,0.000141998813711131,0.00791468017979946,0.190589366694839,0.685498084708342,0.58916130287976
"ZNF181",0.733361296409719,0.00577321111499962,0.0686748558420927,0.0980160145891628,0.361842019599214,0.996929004450983
"ZNF44",0.929168041752157,0.0526140201169644,0.164497622135513,0.234796073587274,0.441807859519966,0.999931549395998
"ZNF790",0.936179826861273,0.0478978077824909,0.145698376518908,0.155921965817822,0.312890559727783,0.999368323628288
"ZNF677",0.99713680769485,0.248353754605585,0.313313545663314,0.339456853934132,0.403176957322568,0.994013128576222
"ZNF823",0.274894306781642,4.64895061624837e-06,0.00228187090572385,0.00155835906449719,0.0609459153047142,0.997872396008398
"ZNF311",0.0832173615437082,0.992853512454333,0.0604900029159445,0.903833886475441,0.756918841871798,0.824848163517432
"ZNF347",0.666475652330673,0.0697043548588264,0.45997891577501,0.790011248804119,0.99895291327334,0.798753416020147
"ZNF273",0.978143253832044,0.0254114024574699,0.055895066574225,0.0202526260788136,0.0388064389729224,0.877464666904882
"ZNF84",0.051453023576845,5.26100768105664e-06,0.0249641049280308,0.0116027117431683,0.531210460760297,0.875803476998915
"ZNF667",0.863984526567694,0.333463819204556,0.746655881262838,0.85531959878508,0.993567099781133,0.966252272227588
"ZNF649",0.808983938166896,0.0451033145768615,0.242813239430887,0.081278197074363,0.271285854474165,0.979799924100597
"ZNF248",0.202068540456776,0.00027126291980939,0.0699068212905114,0.00400529358956891,0.150982915040428,0.993520560084207
"ZNF544",0.0306841270005632,0.536272800510778,0.608831210487715,0.487882388289372,0.956293268897375,0.979669197405168
"ZNF251",0.414499862235565,0.000264558887235089,0.0237080921045484,0.362962265500932,0.939158652675571,0.436794427805574
"ZNF607",0.998552681108122,0.629052349146208,0.513487706085761,0.413822222604478,0.33777059252692,0.926465731047965
"ZNF334",0.0414720105130182,0.00201912434814311,0.594758891809605,0.0360264621238483,0.809214088435601,0.999969750544064
"ZNF485",0.56838999238001,0.587767672027647,0.999780455213927,0.0604383028617559,0.351067308581518,0.428907988929728
"ZNF192",0.998865175233496,0.995902986652135,0.982611189976272,0.999995746517776,0.999815423509094,0.997631366949266
"ZNF442",0.921516694087484,0.617730788222379,0.257923476908554,0.60656245924661,0.329235227295564,0.990323670496455
"ZNF813",0.990839482840012,0.215075191527715,0.108786157775676,0.693866765328485,0.552055564555613,0.983163559606049
"ZNF26",0.0976751719775097,0.00308783259102574,0.468979038278944,0.140596019235933,0.943860133542129,0.958059115752697
"ZNF69",0.927351487827445,0.000123887036448278,0.000715178444821163,0.0607805335482552,0.148519190471486,0.860739882408629
"ZNF583",0.845304792362969,0.000260999894509339,0.00281829766691377,0.476373418391952,0.811194449317745,0.329745210005066
"ZNF568",0.720861969100261,0.11731876121481,0.00693461518728378,0.952976563274639,0.583778370181071,0.667703442449542
"ZNF480",0.382293197120706,7.55804626605405e-05,0.0107079137634928,0.00339144970351057,0.0747777576104532,0.999834407941396
"ZNF587",0.00991772385212075,1.47014175722049e-06,0.0499961479568023,0.00502767601103071,0.620290023921248,0.896638644938173
"ZNF808",0.10764636045279,0.000311003368461127,0.144461959889643,0.00416872108171584,0.234115504307231,0.992435913481197
"ZNF43",0.470776573814244,6.78692435807093e-07,0.000130984437044623,0.00253137733117548,0.0462829511281098,0.924263052949393
"ZNF28",0.923950558579578,0.0167798555508234,0.0650673642797595,0.0606379943357532,0.150490133492185,0.994833750072619
"ZNF627",0.0165069614571942,1.03415157992615e-06,0.0265694870079856,0.000837284524762616,0.252031986191652,0.994105908464513
"ZNF789",0.0523024016051643,0.00873831989671625,0.814916856925779,0.461354713548075,0.988057665061928,0.783787977006505
"ZNF534",0.882971691205821,0.374888014871345,0.767740076396596,0.798591305410215,0.976625801488801,0.990567123463354
"ZNF525",0.152717353277447,0.15798563199156,0.998149282470038,0.35670188641733,0.997755663372418,0.999947634905569
"ZNF814",0.0237920048548588,6.08357619424904e-06,0.0558979652828504,0.0267718754181516,0.825957084352956,0.746071157080706
"ZNF551",0.509898061367813,0.775993366096329,0.988553896369528,0.32706354567763,0.874823588819259,0.778831870707063
"ZNF805",0.159282723534111,7.98379477462419e-06,0.00844814266203531,0.0473191962603446,0.633869020013122,0.648524950174651
"ZNF468",0.996050390088752,0.0021669287724968,0.00314432790723507,0.0340739057629406,0.0460451039766507,0.999999759198454
"ZNF616",0.165727244454669,0.000596375370821689,0.140244835044724,0.0034884437833631,0.160209431224858,0.968335882493635
"ZFP57",0.406613120345974,0.828113113896371,0.937320726502016,0.756462482652651,0.999740093281775,0.987536157497039
"ZNF155",0.027044349066677,3.58827865032385e-06,0.0365294579759802,0.00200442058395445,0.312535618192605,0.991197242746336
"ZNF425",0.966665653565284,0.0546229445502587,0.0134778736760528,0.0986949672013591,0.0405485687144543,0.983494822695341
"ZNF611",0.628779946841273,5.28169775610987e-05,0.00235245059241518,0.0334112002654189,0.210262769296522,0.890769709940156
"ZNF254",0.605841847170995,6.59011258896669e-08,6.83508856624826e-06,0.00016042779346559,0.00305479779965334,0.99392983016481
"ZNF625",0.566472767890242,0.0764411019764727,0.577652706275397,0.867347821313452,0.999258223252134,0.729170401772945
"ZNF845",0.353483135095443,0.273328162408653,0.989581217476795,0.561526926040166,0.998380045481972,0.999906124167723
"ZNF90",0.999879238468268,0.0771216206144699,0.055793901326721,0.140531418613231,0.11774223456829,0.989594311346747
"ZNF788",0.537250230744533,0.0128753862014811,0.227258935649252,0.0703920356378696,0.405951839666494,0.999377292480832
"ZNF880",0.999266821120632,0.180604203594665,0.203895033106449,0.39892816555409,0.436840778301151,0.999991505364526
"ZNF630",0.0365580672015432,0.00135882087418338,0.549804695600586,0.000168765507687962,0.0673127826134287,0.487880979648894
"ZNF844",0.958935635185435,0.588341673188497,0.29394389376793,0.601855998139248,0.375457782913344,0.992631560795325
"ZNF717",0.928265145135203,0.22782891187561,0.507042961257915,0.418861622025306,0.671288174379263,0.999778050716334
"ZNF492",0.870871154943481,0.0260806440073803,0.126441994183486,0.524139609835814,0.830724815728988,0.869730734260308
"ZNF688",0.343386838058904,0.00516736260756867,0.23034481606155,0.405465586355749,0.976547107006386,0.767152081017094
"ZNF879",0.986193926039181,0.0329094152905267,0.0619708678003068,0.0568332791404011,0.0920082814270571,0.970455688675495
"ZNF737",0.296185116363014,0.000229279153582618,0.0374745437272427,0.0072678219700637,0.16258927119499,0.999941548963835
"ZNF709",0.160905449309637,3.81044370612038e-07,0.000817062861591555,0.00956287340249951,0.294186906630616,0.685188583034794
"ZNF585B",0.99999917824173,0.0119231722914618,0.00880829521034554,0.970865470101938,0.967738256063883,0.252235999187952
"ZNF324B",0.0157651097563256,0.0492750524954537,0.998700031533573,0.342835970778745,0.97451676935707,0.991169637580871
"ZNF564",0.82804272570495,0.000174125067827657,0.00219499809062607,0.00568577075351018,0.0293290735615677,0.999832339277903
"ZNF674",0.651101759940938,0.667833701809029,0.999836678650229,0.774650358704235,0.998690453064456,0.999718389358739
"ZNF432",0.153655488453061,0.127549576320493,0.99224443287597,0.338466287355989,0.996168586604119,0.999999591615838
"ZNF10",0.0571753500330029,0.00163087713686405,0.481403495631318,0.0377473043860803,0.771324901902467,0.999578511956016
"ZNF486",0.315900846841852,0.00997624101208805,1.72483653678723e-05,0.0463384825572504,0.000912186538207238,0.996198514111529
"ZNF225",0.387235744827394,0.000189104581226784,0.0209321482873516,0.465469211716124,0.98341777275355,0.307543930492246
"ZNF350",0.172147855510862,0.00251547820672438,0.295539779197659,0.0386816501424305,0.567111083610925,0.999995638015672
"ZNF253",0.310044894593216,2.52470322537057e-07,0.000161689109483332,0.000535526754026683,0.0242677280703714,0.984224801091402
"ZNF878",0.920923976747544,0.798902000744212,0.986197608098177,0.935530668732817,0.724841248928829,0.603485196750534
"ZNF727",0.984880412599018,0.0778978542586415,0.140682156291219,0.452090465863697,0.592574715732206,0.98616354549497
"ZNF578",0.420256283153282,0.0373974718258981,0.534026756082203,0.934657434346181,0.964132925663266,0.490657418053307
"TRIM28",0.345244413646338,0.86907735210163,0.865785000540839,0.998986805441237,0.555706574308109,0.896890767852993
