"gene","2-1","3-1","3-2","4-1","4-2","4-3","5-1","5-2","5-3","5-4"
"ZNF808",0.0109390825009154,4.67969560036252e-06,0.738246995964878,0.996214267774914,0.0604089661519054,0.00024959860526752,1.83542408149773e-05,0.912608443431171,0.99183877031503,0.000842923108279159
"ZNF43",0.244871837556718,0.00247366320244591,0.780150775870188,0.0592914236159405,0.995304540646755,0.928071292163101,0.918153196010426,0.701216494775028,0.0491568394315719,0.362530898878743
"ZNF28",0.822329155076849,0.892833846872517,0.392963752035079,3.77262221462615e-10,3.77466835566054e-10,3.77258668748937e-10,0.00359155225680585,0.307649846322294,0.000355375688335102,5.68452840354894e-10
"ZNF627",0.660904622932348,0.999777088559403,0.79621422369296,0.988946627172662,0.468994433089663,0.973664023699605,0.000224147646578299,0.169662228183208,0.00173245243333386,0.000221900548663667
"ZNF789",0.684193047944103,0.747259749911796,0.999461577351796,0.0015970823296404,0.266231520062844,0.106328852627619,5.41547328450909e-05,0.0850168470265459,0.0188834963220896,0.99115593074205
"ZNF534",0.998386853273731,0.00040104223042603,0.0131631133393501,0.472343884377702,0.461201002859219,2.27315378964477e-06,0.060234506869134,0.0938692436198646,3.38560823820444e-09,0.929796415785399
"ZNF525",0.00190728958693553,0.997535820961993,0.0109771919209467,3.1358384839919e-06,0.874620932639756,7.12277201933009e-05,0.363908458145337,0.218056599410597,0.651909744059971,0.00753440554702145
"ZNF814",0.000593675004477823,0.139935640607656,0.345231078406684,3.96852550821336e-10,0.117177553176706,4.62039942286108e-05,3.77260334083473e-10,0.000168839611319527,4.88499019013489e-10,0.294412973316124
"ZNF551",0.808311063239545,0.687459484889945,0.999996352718669,0.827740580582642,0.317468041066858,0.196734370426747,8.56897113266086e-08,6.3000767824839e-08,1.12870646162833e-09,0.000301138839615023
"ZNF805",0.612602825138913,0.0481567671414512,0.87018409300514,0.814804204585088,0.995199291878586,0.586992893632816,0.226312326532781,0.996649095550621,0.953808643862114,0.924079522137852
"ZNF468",0.449440924393747,0.000399294834145136,0.325869262958571,3.12471359986688e-06,5.63568685052473e-08,3.77263553730245e-10,0.743151540895968,0.972681895346506,0.0373547811880947,2.56471530679647e-08
"ZNF616",0.465004400665205,0.000263616550240764,0.271035410624103,0.428667423653395,0.999995404052319,0.177226443655754,0.00102453738834885,0.47722753227109,0.990621321739147,0.354762706432395
"ZFP57",0.209615736028427,0.36425491867921,0.989313377911166,0.386060708438364,0.991918368556924,0.999999922351954,0.266174812159086,0.994647947689723,0.999974722397494,0.999992993732969
"ZNF155",0.999959751868212,0.245133166690153,0.493559826745571,0.0199920133352308,0.056464974424273,3.4955838749573e-05,1.44776950428138e-08,2.62292010488885e-06,3.78246767240853e-10,0.079492365741817
"ZNF425",0.0866007131844044,0.384044514178583,0.904201249029922,0.241017706334074,0.978657715896115,0.997959231651746,3.84093534755436e-10,0.00261737176778476,5.34034029509023e-06,5.43998017141778e-05
"ZNF611",0.906105429482027,0.000167102981019518,0.0406460219040784,0.855910859550946,0.467294563703557,1.76435643426398e-05,0.169492175992207,0.854142456166091,0.221364032703661,0.027261031234362
"ZNF254",0.871893150363628,0.756425057663299,0.999982838455563,0.942046679198445,0.546272194282019,0.387535922976936,0.00194892282205161,0.196342879152248,0.147049361569968,0.000539970930385936
"ZNF625",0.00248692185015853,5.74239145123556e-09,0.346359537297233,0.0078225198224614,0.98403443160402,0.0777069246295446,1.95704932148821e-07,0.765529699791031,0.928429863212918,0.334960304080384
"ZNF845",0.372923109727027,0.108741300973833,0.00194704388812184,0.170480962881977,0.999335040990881,0.000231737702915735,0.977839392059121,0.714888850234863,0.0349449447797425,0.482274235605272
"ZNF90",0.391584163767644,0.0004017171301538,0.376851321406627,0.15571926534374,0.998255033346035,0.499655610700217,0.771726927217901,0.944988684632006,0.0328834023275194,0.782379286241648
"ZNF788",0.870106853051313,0.807748914459463,0.99999999680792,0.683171725363931,0.99942639420259,0.999309451987292,0.0123041687046741,0.421307395528542,0.316491518072837,0.498845017587658
"ZNF880",0.0234028031739327,0.00294479426117189,0.999551574815461,1.8151981857617e-06,0.42149640566078,0.455805232163682,0.001101804157845,0.997942542458053,0.999972631509501,0.486308009437582
"ZNF630",0.000102344575445779,0.000104680679307245,0.990759153072462,0.000534354822076644,0.968285419737036,0.999556402531027,3.77259556927356e-10,0.0304663763330051,0.00170484535957949,0.00117334015901949
"ZNF844",0.280103085184349,0.0188111388984942,0.952103601974693,0.999999999876441,0.370755647983763,0.0471851008467202,0.000431918117567487,0.564293258901778,0.916507036110015,0.00251953567141172
"ZNF717",0.00505977593453488,4.07667640844878e-06,0.8405802780389,0.866370329230799,0.12867164243996,0.00220420759226492,2.80871244040526e-08,0.465618373488706,0.965298553783095,9.9580844776348e-05
"ZNF492",0.55061869866046,0.999106159145698,0.472373855440248,0.161630488117468,0.98577838978773,0.13811187975355,0.994863417895852,0.784467641092312,0.974189220640413,0.366011391615877
"ZNF688",0.0187955769587934,0.516687747537845,0.514489489464692,1.32871450291283e-05,0.679208213357698,0.0152805234735824,0.00382955884667702,0.999999758931416,0.395245449753827,0.541824260762889
"ZNF879",0.999950984738941,0.00973031486326958,0.035231677756182,0.162799148162636,0.377650461597219,6.15838228457122e-06,1.26900683294906e-08,7.54698835847556e-06,3.77258890793541e-10,0.00763682868700566
"ZNF737",0.00275207294772095,1.01911398475707e-05,0.952343216552756,4.02679924678129e-05,0.974792232002403,0.999968951328294,3.77276765384238e-10,0.0074816177622048,0.0302444740677279,0.0286942477477061
"ZNF709",0.000440760022587749,0.00181965351881319,0.951697626817955,2.84913093118178e-09,0.438749185607133,0.0654273951149413,3.77253894789931e-10,9.70511212727843e-06,5.34697375265125e-09,0.00622512737709957
"ZNF585B",0.957980417781199,0.0683235122353476,0.534755017642172,0.744308700464937,0.458424746869851,0.00484425433856372,0.207949639742085,0.808784985327802,0.982451440862678,0.0191936735578975
"ZNF324B",0.151227275728777,0.201219373588237,0.996825100917669,0.601782713367776,0.00861799169092869,0.00993725905910636,0.394012849631267,0.94555192157262,0.992795960670082,0.0264803189874974
"ZNF564",0.05978824776082,0.000795041664112484,0.927490772987271,1.23419509924227e-05,0.433258315123886,0.853730565497865,9.49118672544103e-10,0.0269176361844303,0.127469393063308,0.721708427071596
"ZNF674",0.00127396100035282,3.01182264239586e-07,0.808339718197725,2.17310275774096e-07,0.700229379736626,0.999290173993584,3.77263553730245e-10,2.57641429493027e-05,0.00060534383569677,0.00259777083599588
"ZNF432",0.942077873970437,0.693808445725932,0.995909197098135,0.418287273171666,0.940220322314985,0.991988508892164,0.350496016127776,0.159992646719355,0.0281597643115623,0.0089992929296232
"ZNF10",0.142802982277292,0.983404670186943,0.420280737558111,0.028147422132159,0.996023607152647,0.161413242113586,3.80250830822604e-10,0.000805911617350663,4.21167622999263e-09,0.00126378536603544
"ZNF486",0.0530791961474774,0.045640976908961,0.999359942282535,0.000535785345299855,0.877630627439161,0.696313395528359,0.364849851604841,0.796023772128192,0.863719391873234,0.151919363263865
"ZNF225",0.992533197802775,0.174663142737393,0.156948306093341,0.720994939802468,0.589696068199703,0.921955896698116,5.12011885537289e-05,0.00026337125196807,0.215179262826756,0.031517302139617
"ZNF350",0.987395673143049,0.988084777392345,0.999997536610327,0.00940722953204731,0.137828266380081,0.0679310219575029,1.56042674337442e-08,4.97427385878213e-05,2.8994669214466e-06,0.139685675992326
"ZNF253",0.0743940597517284,1.48251785210274e-05,0.469171749365454,0.00496136759940791,0.979075527761222,0.787781020213448,3.94455246244263e-10,0.00486207092224988,0.270376360253793,0.0172524531855701
"ZNF878",0.0334720595101249,1.47771927354601e-05,0.648129119506604,5.13598302860352e-05,0.719507848572404,0.999986041079552,8.81188888524065e-09,0.119886360736983,0.810049103967191,0.779950000401727
"ZNF727",0.890093775725481,0.999999017596017,0.922895396959231,0.0121746974760798,0.00367783354267559,0.0213973886596249,0.425238665559075,0.983863856618105,0.538683384632188,4.7826741686352e-05
"ZNF578",0.999999999999635,3.60499032847628e-08,6.57099947432016e-06,0.969856898873287,0.983555444485059,1.9637967309416e-05,0.21232602269747,0.400778834988771,3.77871955947739e-10,0.092161154806978
"TRIM28",0.230135000704948,0.140879732939538,0.00102676222512155,0.471327696960595,0.985567353625805,0.00304988498161352,0.418520967335541,0.977810925826932,0.00143853893819512,0.999999513985494
