"gene","p-adj-Intestinal-Diffuse","p-adj-Mixed-Diffuse","p-adj-Mixed-Intestinal","mean-Diffuse","mean-Intestinal","mean-Mixed","SEM-Diffuse","SEM-Intestinal","SEM-Mixed","Q1-Diffuse","Q1-Intestinal","Q1-Mixed","Q3-Diffuse","Q3-Intestinal","Q3-Mixed","count-Diffuse","count-Intestinal","count-Mixed"
"ZNF595",0.991973968357855,0.817094611741216,0.770238867790676,174.892033333333,183.92428,73.2137,10.8467156605941,46.3299621589705,NA,162.681875,43.89955,73.2137,183.066,266.05005,73.2137,6,15,1
"ZNF460",0.329629358931843,0.505357831435876,0.174262662547738,420.267733333333,306.26944,617.7402,50.8479024876259,44.5019665517901,NA,351.22195,199.63375,617.7402,526.227675,374.70415,617.7402,6,15,1
"ZNF81",0.975524962726684,0.813956355848193,0.741972018490713,203.372783333333,194.8847,258.3597,18.614448344094,23.8998188821629,NA,185.563475,137.6767,258.3597,236.05885,240.6701,258.3597,6,15,1
"ZNF780A",0.910184024219573,0.565151340655688,0.654374610733658,244.97415,256.8948,311.51,27.4725002171353,14.6034662188061,NA,210.651125,207.80855,311.51,235.9943,302.27755,311.51,6,15,1
"ZNF461",0.294680917109563,0.962308814756668,0.897348537469425,107.282233333333,72.58392,93.981,18.5980019170459,12.1263834838524,NA,83.43925,34.3618,93.981,121.7092,101.9807,93.981,6,15,1
"ZNF181",0.98504178014822,0.993906091798816,0.980824687266773,238.006833333333,262.52738,203.0975,24.8669573809459,91.8313746416764,NA,191.464975,132.2708,203.0975,286.03415,225.09295,203.0975,6,15,1
"ZNF44",0.980584337307731,0.98793855325133,0.997531408181818,215.6403,225.141866666667,232.3513,25.6624092653048,29.8192483213854,NA,179.9725,158.26485,232.3513,228.278125,256.997,232.3513,6,15,1
"ZNF790",0.435864182360218,0.390800430551501,0.698771318950259,119.84755,91.3026133333333,51.7423,15.5191819833768,12.8707904613356,NA,97.912125,55.97405,51.7423,139.72115,128.2923,51.7423,6,15,1
"ZNF677",0.00236533994066102,0.408444667077783,0.0121075122658471,63.6589833333333,18.8914466666667,96.7969,6.78049132621998,6.57713720964971,NA,59.589375,7.9191,96.7969,70.057825,14.93725,96.7969,6,15,1
"ZNF823",0.104161004832523,0.885737523645092,0.863354759704056,116.096816666667,224.612713333333,168.9546,8.74877089704288,31.0938738099598,NA,97.72795,154.61345,168.9546,127.9319,226.2442,168.9546,6,15,1
"ZNF311",0.111125532910112,0.555754774819471,0.994119890846605,18.0542666666667,8.07772666666667,7.0398,3.50357609047924,2.60500365475416,NA,12.51865,3.15025,7.0398,25.371275,8.61275,7.0398,6,15,1
"ZNF347",0.297816790712732,0.0355945978071898,0.00579163681613959,172.375,120.516573333333,376.9799,9.1872724453271,20.757612121715,NA,155.00755,59.0318,376.9799,190.602275,202.9551,376.9799,6,15,1
"ZNF273",0.514619872063299,0.925438285382175,0.990692103540052,117.474716666667,155.557253333333,146.0753,9.34276223588494,20.9020713103655,NA,104.530475,105.9414,146.0753,119.6366,171.5329,146.0753,6,15,1
"ZNF84",0.319929731676032,0.174415426327997,0.432993873623614,645.253616666667,509.389586666667,262.5836,51.3203749746201,53.5571241016826,NA,616.95035,370.92725,262.5836,713.320375,561.49465,262.5836,6,15,1
"ZNF667",3.61152535428566e-05,0.046040445584561,0.999443292116303,76.17705,18.69052,19.3594,7.27779990536288,5.47760890439824,NA,63.172375,8.10665,19.3594,82.50265,21.52945,19.3594,6,15,1
"ZNF649",0.153052871425323,0.33315708879661,0.814764416376577,243.107116666667,160.299246666667,104.5407,22.4861376613299,25.0852096272568,NA,204.09045,85.59235,104.5407,268.952175,214.2627,104.5407,6,15,1
"ZNF248",0.0614587269720442,0.117991832167096,0.555968640301302,451.751983333333,311.843706666667,183.0341,60.1493359975066,27.5937391490628,NA,337.26015,222.93215,183.0341,586.55975,386.1272,183.0341,6,15,1
"ZNF544",0.869061223464104,0.076235538676905,0.097622140284346,378.92365,423.867806666667,840.4329,33.7928687671304,53.7531188548459,NA,332.0354,320.26235,840.4329,404.7317,572.0623,840.4329,6,15,1
"ZNF251",0.580313699550834,0.990510591103004,0.816715702862058,268.697683333333,346.42272,246.0401,23.5863000078353,47.1311279357761,NA,228.9248,237.1385,246.0401,307.58995,473.84775,246.0401,6,15,1
"ZNF607",0.860934144368137,0.989604382793116,0.994420214732688,152.518933333333,191.819146666667,175.6424,16.9689638848235,46.3169470486486,NA,121.059225,121.8006,175.6424,187.9572,181.3992,175.6424,6,15,1
"ZNF334",0.879287246062375,0.836948698959481,0.927414271156781,53.52625,41.8907333333333,22.8793,11.5459632119268,14.2933255040968,NA,34.494425,8.8951,22.8793,65.172225,62.86285,22.8793,6,15,1
"ZNF485",0.193809513489639,0.874123807706378,0.942931677907795,54.1674166666667,84.6498333333333,72.8617,2.98609365687199,10.4377529881614,NA,52.666675,59.2961,72.8617,59.185075,126.94425,72.8617,6,15,1
"ZNF192",0.290668517870904,0.453774648614744,0.845062944341758,702.171466666667,515.78838,373.1081,56.9554892885586,71.6788184202107,NA,624.832375,292.23905,373.1081,784.5787,718.79125,373.1081,6,15,1
"ZNF442",0.0424455272721103,0.452758250178491,0.998250391710669,33.2203833333333,19.63204,19.0074,4.42077934210826,2.76165821799668,NA,26.636975,10.4308,19.0074,42.255425,29.50285,19.0074,6,15,1
"ZNF813",0.532967408749296,0.984669383657294,0.775582785893036,63.68315,114.724046666667,46.1105,9.1080824568713,29.0172034107681,NA,49.729925,26.39395,46.1105,66.67725,163.68655,46.1105,6,15,1
"ZNF26",0.54894211446547,0.944190256479767,0.686847970093279,180.87265,220.064,154.1711,31.5762723388597,19.6635653503728,NA,134.476575,155.6356,154.1711,178.26115,265.11235,154.1711,6,15,1
"ZNF69",0.213252822646067,0.958922941004429,0.521412746373968,37.37035,73.4449266666667,24.6392,3.29444510003835,12.7778734097489,NA,32.9658,45.1202,24.6392,44.22925,88.231,24.6392,6,15,1
"ZNF583",0.00691178096652734,0.131998380172093,0.871591751671255,95.82615,47.3556133333333,32.383,12.1605164703574,7.3865800968337,NA,72.640775,25.08155,32.383,122.135425,64.43235,32.383,6,15,1
"ZNF568",0.00130459190004606,0.131659192453153,0.986919892978791,125.027633333333,44.4287066666667,38.1063,16.5147981878207,10.144297339385,NA,92.57595,14.68295,38.1063,154.2494,48.18425,38.1063,6,15,1
"ZNF480",0.938750780186884,0.575313242917583,0.454838764241766,512.39665,556.52466,216.4731,49.248280825837,78.8429798385251,NA,464.3998,409.278,216.4731,570.62465,707.85595,216.4731,6,15,1
"ZNF587",0.991874730373101,0.00422638940938203,0.00254659604493312,1413.08028333333,1387.71456666667,3133.3615,118.436821456306,121.853020159382,NA,1219.85565,1083.91795,3133.3615,1581.30725,1678.911,3133.3615,6,15,1
"ZNF808",0.479076172314707,0.020456714876197,0.0485061077246761,304.1721,357.23042,602.9567,22.7242072563012,26.6545558181947,NA,259.972475,272.4041,602.9567,344.404975,420.234,602.9567,6,15,1
"ZNF43",0.730400255914128,0.793928557100748,0.943665886714731,433.3138,315.477053333333,208.0253,49.2257348094538,94.5259174877521,NA,375.739225,86.42065,208.0253,492.7891,382.97265,208.0253,6,15,1
"ZNF28",0.0458297525105389,0.00139687090467089,0.0134309510396909,305.734783333333,541.240513333333,1158.3949,54.9318712363197,52.8270559876965,NA,206.115825,403.3134,1158.3949,339.443825,583.3761,1158.3949,6,15,1
"ZNF627",0.869510877531551,0.999649805473682,0.975986204055068,274.451766666667,294.289453333333,276.6631,13.5238044810294,23.891161260849,NA,248.0334,235.82425,276.6631,287.975425,320.3532,276.6631,6,15,1
"ZNF789",0.618681820429115,0.972295494452351,0.778478542367792,94.9656833333333,133.065233333333,74.6216,25.0940769291403,23.213918732141,NA,57.30875,69.03395,74.6216,102.9367,172.8592,74.6216,6,15,1
"ZNF534",0.408519870516911,0.982875119207331,0.905224562169762,2.44228333333333,1.35164666666667,2.1119,1.24150038808335,0.22300421282945,NA,0.7492,0.6965,2.1119,2.34435,1.83635,2.1119,6,15,1
"ZNF525",0.0858995279946649,0.561780579958512,0.999552603063549,136.3231,319.406526666667,324.333,15.7465832213002,50.0080049492198,NA,117.94795,243.48,324.333,165.53535,348.13765,324.333,6,15,1
"ZNF814",0.0902377658758128,0.77691256617115,0.940599647944379,449.5753,325.816293333333,365.2939,62.2502300502791,25.1479744653113,NA,357.386825,276.33625,365.2939,483.619925,360.5336,365.2939,6,15,1
"ZNF551",0.970785232060625,0.533702895978106,0.568996582582557,206.269716666667,194.297653333333,80.9574,30.6075136030618,29.964279531645,NA,167.276025,123.4661,80.9574,229.554,182.55005,80.9574,6,15,1
"ZNF805",0.285400192303784,0.723485568607551,0.295445290839515,526.0042,453.26424,606.4766,24.9499874090817,27.4022595372679,NA,487.908525,374.37875,606.4766,578.50785,514.6686,606.4766,6,15,1
"ZNF468",0.00199661202189183,2.52241720772872e-05,0.00085354052947173,270.105983333333,580.016073333333,1304.8222,48.4833494847005,44.3107607431589,NA,222.728975,455.9955,1304.8222,315.54815,719.7823,1304.8222,6,15,1
"ZNF616",0.77655610813027,0.346632596379158,0.481712543302988,154.6174,175.715886666667,253.4319,12.5433015345509,18.6669941135656,NA,143.73635,122.4159,253.4319,165.718675,220.0493,253.4319,6,15,1
"ZFP57",0.937326350003784,0.984904982047375,0.94043710247969,37.3302166666667,56.53362,16.5435,23.2194362685002,33.7126399712845,NA,4.18585,0.39505,16.5435,39.173175,22.6167,16.5435,6,15,1
"ZNF155",0.891876038086938,0.237079212909622,0.145839882926328,103.41885,92.2603333333333,195.3256,14.4621306452576,14.1856412055043,NA,73.401425,48.9099,195.3256,121.303675,108.85105,195.3256,6,15,1
"ZNF425",0.368442460952582,0.595175365892063,0.922993791460469,85.0436,58.3444133333333,42.5906,8.39101362450727,11.5809863467869,NA,70.2303,28.8321,42.5906,97.2944,82.5676,42.5906,6,15,1
"ZNF611",0.66646759983464,0.0158642042183288,0.00475883334238447,291.230133333333,253.177746666667,594.157,17.3566166177948,26.5033452167401,NA,279.342875,184.36695,594.157,297.2588,277.85885,594.157,6,15,1
"ZNF254",0.861623411212867,0.945424146537425,0.83318929953121,359.424733333333,477.323533333333,198.0218,34.9767202534549,140.031431841643,NA,311.113525,201.76985,198.0218,359.21585,459.5259,198.0218,6,15,1
"ZNF625",0.289402861440205,0.563958201566084,0.932465770760084,51.1760166666667,32.83338,23.8261,3.32653074632984,7.24323153212839,NA,46.271975,9.21945,23.8261,57.252,49.36495,23.8261,6,15,1
"ZNF845",0.408581580247697,0.00341966413591122,0.00905258033832135,211.09645,261.285986666667,536.0788,13.5083338512873,23.3590501068182,NA,196.074425,205.57705,536.0788,232.7422,298.33255,536.0788,6,15,1
"ZNF90",0.728714110437625,0.902415306831679,0.99502827897628,339.755766666667,259.61098,238.2964,123.245260906948,45.7334066982459,NA,160.130975,79.7309,238.2964,357.87065,437.33535,238.2964,6,15,1
"ZNF788",0.904613132654522,0.854429391240895,0.930883934708319,117.30565,91.3035266666667,44.3506,15.6269690664302,37.3996524313968,NA,88.95895,35.4913,44.3506,133.09935,75.8139,44.3506,6,15,1
"ZNF880",0.111391759271618,0.389056764502625,0.911045786802603,179.600633333333,87.48582,49.2784,36.2921904775088,23.2539151378556,NA,106.78235,28.9679,49.2784,244.093375,95.2936,49.2784,6,15,1
"ZNF630",0.757264344390833,0.945280997914703,0.999999991430072,54.4170833333333,66.17828,66.1739,7.57735615600484,9.82259454673473,NA,46.4238,38.3676,66.1739,69.264525,79.47265,66.1739,6,15,1
"ZNF844",0.37823505262748,0.492407898692645,0.836916839035946,268.27335,185.560913333333,111.5804,24.7661121771363,36.545166034218,NA,220.0998,102.01525,111.5804,288.3413,191.19525,111.5804,6,15,1
"ZNF717",0.697379325673506,0.271464213477421,0.419195309258609,85.7296833333333,69.1700466666667,13.3756,6.09506465579142,12.4112763132828,NA,75.014675,34.0771,13.3756,98.831025,114.96235,13.3756,6,15,1
"ZNF492",0.833221419846608,0.999233392676027,0.948719352544334,5.67938333333333,32.8561466666667,1.7599,1.41118462728226,29.2601536039549,NA,2.98355,1.2026,1.7599,8.11915,4.56845,1.7599,6,15,1
"ZNF688",0.672215882731201,0.918919321156123,0.999954639284985,224.9963,190.50124,189.7219,37.4409636750979,20.6371183608168,NA,202.9198,140.8639,189.7219,220.213125,239.9488,189.7219,6,15,1
"ZNF879",0.0166871936154154,0.347353066649362,0.998108684868874,70.2232666666667,29.4722866666667,27.8071,7.84828930076131,7.7259027618529,NA,68.91235,13.78525,27.8071,80.95705,29.7038,27.8071,6,15,1
"ZNF737",0.956367805146677,0.95928900193441,0.907517403689658,330.312583333333,408.995653333333,160.5069,63.627697863658,170.333127158887,NA,217.468025,95.98205,160.5069,417.0143,456.28465,160.5069,6,15,1
"ZNF709",0.987980757876523,0.707027945927591,0.726486146659441,93.2737166666667,90.9443933333333,65.1179,9.55602743833847,9.10015144046393,NA,82.609425,59.253,65.1179,104.9763,123.61495,65.1179,6,15,1
"ZNF585B",0.412164128785449,0.560989240229292,0.232147705313951,122.593133333333,84.50058,190.7779,16.5410592483204,17.1363246660731,NA,95.659625,35.7464,190.7779,136.734075,122.2239,190.7779,6,15,1
"ZNF324B",0.704376258894298,0.669014261535093,0.85934033215851,147.270666666667,131.65524,109.8205,10.0317347808398,11.4645668380441,NA,131.426175,105.3101,109.8205,160.584425,158.60375,109.8205,6,15,1
"ZNF564",0.628686046556809,0.953707221210035,0.991043608709769,225.446683333333,276.541873333333,261.5276,13.9270086988417,33.8150082661974,NA,202.276575,219.5054,261.5276,240.35865,277.6412,261.5276,6,15,1
"ZNF674",0.54790033006659,0.949438579054745,0.983134018718931,90.7435833333333,73.42698,79.5495,8.10642092493832,9.6731305179037,NA,75.225975,48.36985,79.5495,104.3621,77.46835,79.5495,6,15,1
"ZNF432",0.897854307619311,0.242049120383671,0.295543407699191,135.47205,147.17792,234.0725,7.17843308880845,16.2127079359143,NA,122.65145,110.0095,234.0725,144.660975,137.98015,234.0725,6,15,1
"ZNF10",0.717715423738043,0.976114061269143,0.988155633488055,202.705383333333,164.54024,179.8662,32.2907384588153,27.7903059887981,NA,135.2139,94.19485,179.8662,260.3128,255.9001,179.8662,6,15,1
"ZNF486",0.774591577422946,0.28356807402257,0.402548169695419,81.8310166666667,211.668193333333,745.5121,9.77156553401813,117.865543895635,NA,65.9456,24.27085,745.5121,97.062,174.30315,745.5121,6,15,1
"ZNF225",0.903532913461711,0.289896711114548,0.188438856523196,76.4158,70.5753133333333,123.548,7.05650212050324,8.0224120231824,NA,62.761575,52.75585,123.548,82.3049,77.03995,123.548,6,15,1
"ZNF350",0.99207735570335,0.658715012122304,0.668368353571194,169.2411,165.143026666667,102.0767,27.840197504867,18.450999578589,NA,136.625475,120.1012,102.0767,174.06945,186.4581,102.0767,6,15,1
"ZNF253",0.865202346322726,0.872002343801168,0.9570232399754,271.4346,297.15096,327.3495,24.7254635893849,29.6831402234281,NA,257.94355,203.22315,327.3495,300.36985,379.7792,327.3495,6,15,1
"ZNF878",0.576318598339059,0.835303758505468,0.540195051270631,6.83195,10.5651333333333,2.1119,1.38932767331301,2.22789206532322,NA,4.775175,5.55145,2.1119,8.86225,9.73755,2.1119,6,15,1
"ZNF727",0.301284789031977,0.581500489897698,0.938730526627443,29.1232666666667,13.9145933333333,6.6878,4.26216570346318,5.99120546634391,NA,22.367825,3.44725,6.6878,31.722875,9.3497,6.6878,6,15,1
"ZNF578",0.190675348183404,0.461718074515734,0.909648042821879,53.4425166666667,31.7312866666667,21.1193,8.58213353812895,6.69266135394274,NA,41.060675,13.16095,21.1193,69.218825,46.12875,21.1193,6,15,1
"TRIM28",0.664463612071995,0.78872848978251,0.956797947765945,5024.17961666667,6260.9173,7121.0841,604.210914452055,854.02121094421,NA,4284.272025,4772.4223,7121.0841,4731.543875,6125.4345,7121.0841,6,15,1
