"gene","p-adj-LIVING-DECEASED","mean-DECEASED","mean-LIVING","SEM-DECEASED","SEM-LIVING","Q1-DECEASED","Q1-LIVING","Q3-DECEASED","Q3-LIVING","count-DECEASED","count-LIVING"
"ZNF699",0.149000349226289,63.1571,50.64896,6.69866439260469,5.3603385244355,46.5251,35.07505,78.804325,68.110275,16,20
"ZNF250",0.277304743302913,216.94589375,241.995095,11.7565886093057,17.9464815319466,180.08725,188.375375,243.419375,311.39065,16,20
"ZNF79",0.289006452045448,115.54243125,104.944535,7.59179085968697,6.37111183190961,94.939075,87.189275,135.96245,121.4608,16,20
"ZNF681",0.374365311561631,117.128275,178.916065,28.5393600278859,56.8574711350409,42.557875,26.235375,140.891975,204.857325,16,20
"ZNF766",0.572517734401408,432.6820625,410.25336,27.7743696041976,27.2908899652424,366.80105,352.587175,508.529725,464.87005,16,20
"ZNF471",0.562357729480972,88.02175,71.17137,21.8459502490412,18.9277950793815,28.13215,13.60435,130.041125,103.158575,16,20
"ZNF836",0.829825288963562,141.797375,138.06459,12.5980722894996,11.6618245898043,112.660375,102.2393,154.621525,171.603875,16,20
"ZNF493",0.567172563883289,252.65440625,303.5426,41.491961219605,71.2790399753713,168.741875,155.1807,248.00015,284.79215,16,20
"ZNF167",0.118360029392348,67.94673125,43.452255,13.8252713167401,8.07241651423138,28.93185,13.39605,92.0684,54.653875,16,20
"ZNF565",0.658820958059199,88.04086875,84.141055,7.75379502532318,4.79458035229952,66.58225,69.07715,101.39085,98.9742,16,20
"ZNF34",0.987132404589383,114.249525,113.94867,14.451191050021,11.8668999410947,72.08515,80.86605,129.2895,118.73435,16,20
"ZNF140",0.375670915326205,308.37634375,343.26169,22.202796737305,29.8292044277177,225.212525,263.49085,347.96565,440.971525,16,20
"ZNF658",0.885782059957051,58.17323125,59.792625,8.17055632758422,7.5771777068096,40.439775,36.004025,79.066675,74.8862,16,20
"ZNF765",0.541862675342632,273.28154375,295.475425,18.7285335245826,28.4636468225412,250.34335,213.5999,306.18505,342.90105,16,20
"ZNF124",0.33500667032478,114.5473875,132.98974,13.4638900766144,12.975000659729,76.013,84.8461,137.25765,180.11815,16,20
"ZNF569",0.639898217695621,77.297525,89.73614,13.791355966107,20.7861174441379,40.63355,28.87455,100.9137,105.083125,16,20
"ZNF777",0.693687475247023,576.6409,555.0458,38.0014212364913,37.9287583373737,502.64235,472.121225,657.89405,626.8946,16,20
"ZNF605",0.312024217809094,337.42163125,399.922825,39.8877219016608,44.1036303369897,201.62705,262.2908,446.598525,560.74055,16,20
"ZNF799",0.0419673694122404,78.82688125,114.56979,6.3222941648135,14.2198922927983,57.731025,78.0099,91.297075,136.340075,16,20
"ZNF782",0.213860507246213,77.946675,88.97622,4.9898753913675,6.676110659215,59.1848,75.69295,92.60425,95.619475,16,20
"ZNF846",0.683996554656467,81.15323125,76.35948,8.48389488634553,7.93646140237575,52.165725,49.0655,109.549625,103.997725,16,20
"ZNF136",0.952849767307561,244.21606875,246.003965,14.0823127445291,24.3159608819374,220.996575,183.2616,271.9278,268.879625,16,20
"ZKSCAN5",0.70442514771944,405.20203125,391.11695,26.0458863770441,25.4879784689479,344.7798,309.112275,403.735475,420.06585,16,20
"ZNF33B",0.675782829751116,745.608025,789.64867,88.6105810633797,60.9002619534696,531.803925,640.498525,871.25665,873.562575,16,20
"ZNF431",0.394522839349787,244.13330625,304.53642,22.1478901337303,59.9334812416379,199.103975,205.068125,272.06145,279.130425,16,20
"ZNF418",0.78679370468362,46.63975625,42.06044,12.3123255204184,11.3427758586141,15.843,8.5578,58.76855,42.423175,16,20
"ZNF700",0.133136431952568,277.83840625,348.310405,24.7846862624812,35.7817965065467,227.40265,244.88215,294.9235,388.142375,16,20
"ZFP28",0.976219371483836,92.5309375,93.41357,20.1075170029309,20.7783201177499,37.78985,17.6956,121.801125,159.044575,16,20
"ZNF585A",0.544434605250978,135.5250625,148.08482,11.4976059996957,15.8487853985667,103.259575,103.1467,153.25145,184.6359,16,20
"ZNF138",0.42915779855688,261.4398875,225.803795,44.5851399097529,17.9419935286665,167.67495,179.668575,253.478325,257.514775,16,20
"ZNF429",0.492826855682299,183.01465,207.475005,20.1750826832341,27.0718943405445,127.768425,91.81195,237.758025,292.94265,16,20
"ZNF470",0.579400657022161,104.020425,122.74432,18.1689430753771,26.1113872243617,49.0858,28.413575,171.7331,185.5481,16,20
"ZNF100",0.161731995898484,245.59964375,368.70004,30.8464250376184,72.7294190317322,167.412025,237.568125,276.557325,344.9554,16,20
"ZNF398",0.34424679104658,639.09791875,680.41433,32.0884653793322,28.7296170829348,561.811,603.82545,711.678675,744.234175,16,20
"ZNF498",0.863963656948928,382.51535625,376.21286,32.9563667775022,19.340793949428,311.393625,301.7269,419.910825,427.087525,16,20
"ZNF441",0.613937018848139,162.34394375,176.26,13.4915235681766,21.8901011579195,115.387575,106.043825,203.257525,221.512225,16,20
"ZNF420",0.423086821007966,99.12939375,113.49175,9.7880553345837,13.7480967609406,69.956025,71.7138,120.920775,133.62875,16,20
"ZNF763",0.147933224336957,48.51525,65.071375,5.77731475213615,8.85274073532828,33.68665,38.445425,62.218,90.830075,16,20
"ZNF679",0.780121628152843,0.56281875,0.713385,0.348733117419175,0.388471640045624,0,0,0.088,0.1878,16,20
"ZNF682",0.726513777720396,48.2610375,42.95612,13.7518739428907,7.77917021396376,18.4454,18.18865,55.618025,61.199375,16,20
"ZNF772",0.254071012365458,100.34949375,147.604755,17.510277191306,33.5540709873815,57.991325,40.597375,134.3928,185.654475,16,20
"ZNF257",0.308729976969107,33.68065,114.38852,12.6321180687035,68.9250517298627,13.44215,4.80705,30.4633,84.0951,16,20
"ZNF785",0.902287907177295,282.62470625,278.306955,22.1651646995864,25.6676991771498,235.922675,176.8624,317.399325,359.0344,16,20
"ZNF98",0.421252032892055,8.16265625,42.50883,3.3943823542358,37.5276977264731,1.60565,0.55015,6.615225,3.25115,16,20
"ZNF786",0.780368917753929,198.85525625,205.61195,11.6225023700792,19.3474741809765,168.30445,161.8468,234.02185,225.4152,16,20
"ZNF517",0.938811726853641,202.99039375,205.225055,19.9177380866538,20.3357357322205,143.91955,132.6469,249.575475,256.158875,16,20
"ZNF675",0.267248722685065,164.41965,217.13781,21.3238573413012,38.0819034349525,118.295575,130.0657,176.928775,239.571775,16,20
"ZNF860",0.802120644405889,78.360675,87.4875,13.4172778797635,30.4109146787058,47.141575,32.59885,88.18365,78.6519,16,20
"ZNF695",0.547418450190287,56.6066875,67.712645,14.1848288343417,11.7703895336504,10.354675,22.8447,63.5219,94.61655,16,20
"ZNF665",0.984948456048822,30.87804375,30.7276,6.40654710837521,4.89045964500486,12.774775,15.317,47.686375,43.83815,16,20
"ZNF624",0.0836269911609138,127.62965,106.586575,7.43232457666061,8.71628836923593,108.496525,75.35845,141.10555,118.968025,16,20
"ZNF841",0.403615840809711,330.88206875,378.365035,35.5042047932128,41.3625840212328,255.155075,296.157475,360.78235,438.7059,16,20
"ZNF615",0.750800015719934,244.38778125,230.22252,28.0560766528739,32.5524870487693,156.8255,150.87785,322.552225,288.930175,16,20
"ZNF433",0.310617578977659,56.44946875,70.37325,5.06924902934119,11.3716436642792,39.96805,31.87225,76.64735,96.011075,16,20
"ZNF595",0.953084706255316,187.13275,182.982475,65.3049984475378,34.7310432680226,53.243825,79.3929,170.8181,231.136775,16,20
"ZNF460",0.0613645888768439,441.4238,330.956645,37.3675474810474,41.3593912373175,372.941075,212.310875,540.9299,411.96895,16,20
"ZNF81",0.791825298941212,207.90434375,200.78617,11.4244536335039,22.0677022432119,190.359125,134.914575,237.50715,255.843775,16,20
"ZNF780A",0.342221656668934,279.8724875,254.961095,19.3852346857857,17.1637540461325,212.342375,209.514525,314.26895,312.051875,16,20
"ZNF461",0.414481029334322,67.15631875,79.662365,9.07490866181867,11.4121672544477,38.627475,39.207275,97.3999,122.477275,16,20
"ZNF181",0.411290800215397,194.71466875,260.64949,14.8617103119608,69.6924227021564,150.3676,140.588225,226.771525,251.91615,16,20
"ZNF44",0.479032953411295,216.67701875,238.57091,15.8188706868654,24.2098252931574,175.218075,164.41575,236.451225,288.96975,16,20
"ZNF790",0.545546920594952,78.182225,89.46063,11.5727134934959,13.6671450443026,50.68145,42.31325,97.965825,132.3035,16,20
"ZNF677",0.192710081041838,37.32258125,23.34062,8.46045843765385,6.54419493235518,11.054,5.915325,65.896475,26.278575,16,20
"ZNF823",0.146245490859252,158.27899375,203.971085,13.6731754069616,25.157821637243,119.576825,134.43185,175.67305,212.49545,16,20
"ZNF311",0.351104885818972,14.56120625,9.97136,4.5074777129276,2.43153114597843,7.1178,3.342925,12.51865,9.98755,16,20
"ZNF347",0.961676516259795,121.39598125,122.780325,23.975587416181,16.9542989745993,57.561225,55.289925,183.871825,195.9257,16,20
"ZNF273",0.772776836194225,147.6717625,155.50031,20.6848919011092,17.4684492726547,101.0387,107.38735,148.829375,185.9774,16,20
"ZNF84",0.339133973812416,502.61315625,564.119375,39.0371159977046,47.3119685201151,380.576325,398.677925,654.467675,673.059875,16,20
"ZNF667",0.430319509249083,35.4128875,26.871705,7.61007070425365,7.38234316566251,10.612775,4.6113,52.215725,37.595925,16,20
"ZNF649",0.923118540846343,175.62731875,172.181625,24.5640496190066,24.8565989620843,99.666975,62.754175,245.965125,221.428425,16,20
"ZNF248",0.963391629542609,331.933275,329.761455,34.4650259248542,31.6938011118923,251.73785,224.606775,352.060775,417.01415,16,20
"ZNF544",0.0391341019182019,542.42483125,408.91912,47.6217692168698,40.5834442607642,381.057675,320.393975,705.91115,510.737275,16,20
"ZNF251",0.0612316064341477,266.212525,355.200985,19.2768945040656,38.0243210363863,222.865375,234.0899,329.222025,435.389,16,20
"ZNF607",0.764264788039397,164.979425,177.64451,13.4978102419445,35.7899526076493,139.119225,111.204175,180.223675,187.406775,16,20
"ZNF334",0.573229358921973,75.53721875,50.73111,46.365525163344,12.4461731362631,12.37775,10.3247,45.2,85.105225,16,20
"ZNF485",0.511753965256335,81.06433125,71.837065,11.4955932455866,8.39960694994673,54.5676,52.387325,79.668375,78.2632,16,20
"ZNF192",0.450526588836497,594.6644875,531.04209,51.6046136787665,61.9923241409123,430.958475,300.135775,719.0318,770.642575,16,20
"ZNF442",0.731878178305041,23.3845,21.847525,2.42088367700378,3.47007734884879,16.8485,9.42505,27.032225,31.390025,16,20
"ZNF813",0.914808297234012,102.0828375,98.49084,27.2017283606252,20.3992613702367,44.461175,22.0538,90.754425,149.943325,16,20
"ZNF26",0.0437373122530063,184.54890625,232.9031,16.4029115402227,15.9354704293036,144.226325,199.495975,202.49715,269.43005,16,20
"ZNF69",0.292435630190352,50.79061875,64.201635,5.51450258473221,10.2897927846976,31.997875,37.173,65.82275,75.873425,16,20
"ZNF583",0.633387309385903,57.96838125,52.052075,9.31061807426168,8.08857191174807,31.4331,22.950175,78.355025,76.339125,16,20
"ZNF568",0.437759965342214,66.53528125,53.085245,12.9850903964002,11.2629941637612,35.7445,10.82395,81.862475,76.0235,16,20
"ZNF480",0.717039020252177,534.8106875,564.970165,55.0154786536328,59.2037380716949,394.46895,446.0771,667.516025,670.87385,16,20
"ZNF587",0.655139643798772,1544.04234375,1449.02136,194.799105736271,106.775740288192,1167.6166,1196.039825,1645.28825,1648.059225,16,20
"ZNF808",0.367051242772647,377.86404375,339.924485,29.9331341585764,28.3527739531363,280.447,274.29515,448.21105,393.39465,16,20
"ZNF43",0.315527957949845,255.32271875,357.91846,41.4742603182496,83.5472979038622,141.284925,74.001275,413.421925,588.14265,16,20
"ZNF28",0.998127061284342,504.43469375,504.635215,68.6053549573868,52.4043671220244,329.648625,367.397225,551.5458,599.00995,16,20
"ZNF627",0.626253292482865,294.4806125,308.907035,21.7926973912438,19.6298668967365,246.18215,244.0665,335.0051,364.9753,16,20
"ZNF789",0.101439634170065,94.68328125,132.367565,13.7708498957164,16.695426628841,57.665475,90.039125,116.393975,141.93095,16,20
"ZNF534",0.837133221951794,2.5023625,2.247985,0.866473584511525,0.851589256263191,0.8554,0.443025,1.906325,2.516075,16,20
"ZNF525",0.394905097590588,221.2216875,270.25796,30.3860728876444,44.6379907515545,140.078175,113.422625,289.76345,339.041325,16,20
"ZNF814",0.995584154053892,366.346875,366.56574,26.5031378933428,27.9641350422798,312.8961,301.7263,419.28365,402.187725,16,20
"ZNF551",0.477022873313234,185.8906375,208.103565,19.4969056688125,22.7795269654658,133.640275,151.24945,207.83085,237.664675,16,20
"ZNF805",0.0858838225135239,554.52135,465.3571,42.425333024845,29.7324678031432,451.637875,376.664075,624.670475,576.793625,16,20
"ZNF468",0.87828469131701,500.03681875,513.4102,68.3256821231966,55.0076958645429,380.196925,312.641,507.039825,726.5658,16,20
"ZNF616",0.975935828549605,179.42509375,178.57682,13.9206653948499,22.3019827990834,139.2406,101.751325,207.0211,227.237075,16,20
"ZFP57",0.379707258315256,17.39374375,43.957215,9.02478385990014,25.6321775418642,0.630525,0.235125,16.59495,11.2335,16,20
"ZNF155",0.848312667146389,94.50939375,97.488695,10.1917837576095,11.1551527668382,73.06135,65.58885,119.499025,121.78165,16,20
"ZNF425",0.55160134887659,58.28246875,65.523665,7.10989655892709,9.13223707389399,32.98095,31.757375,86.590875,102.04295,16,20
"ZNF611",0.323709526524323,295.899625,259.2193,31.6852919613232,20.8087267175691,228.91945,205.72405,339.9,291.349125,16,20
"ZNF254",0.593857621706301,376.26460625,447.58576,55.1771462316129,109.71393682143,234.6635,265.85715,465.098625,401.935675,16,20
"ZNF625",0.611258662354155,30.444,35.02827,5.02174693821781,6.89784370450994,13.15945,11.680425,41.4434,59.155725,16,20
"ZNF845",0.682511411532215,263.7267,250.07732,24.108343396013,22.4371523775407,215.506775,179.407275,277.27865,298.047275,16,20
"ZNF90",0.894484873022301,340.07628125,329.054895,72.4086307404904,45.8142319275615,151.654275,204.1523,406.042475,461.5571,16,20
"ZNF788",0.924773743800205,92.35911875,89.03495,15.0824239907837,28.7671168698911,43.505825,25.405575,132.37885,87.078175,16,20
"ZNF880",0.173363079010206,141.01326875,84.113585,39.1391964501143,19.0768750255619,49.31455,26.89695,152.63905,103.383525,16,20
"ZNF630",0.922636995493587,66.91435625,65.406765,9.14422022613177,11.6635069254137,46.146575,43.604325,74.845,69.72925,16,20
"ZNF844",0.469623041103031,231.6629125,195.821865,33.2123471561329,34.8400009899747,115.41755,93.912825,304.55245,253.013475,16,20
"ZNF717",0.832361688357082,78.000525,74.698315,12.2115173115605,9.8197343981963,54.029775,44.427525,98.349275,114.645375,16,20
"ZNF492",0.52172374149559,9.4177375,25.60995,5.030642841517,21.9440860903816,1.7559,1.25865,5.686675,4.996325,16,20
"ZNF688",0.457690751302013,189.4921,211.95976,16.3050223330165,23.3134273998206,146.037725,140.326875,218.38155,282.0567,16,20
"ZNF879",0.49504136993979,49.71089375,41.57952,8.69238040996955,7.9256411183197,26.4545,19.040975,72.329575,65.03275,16,20
"ZNF737",0.45057434561094,290.1895125,420.6894,94.2048072757688,132.834416516752,147.071925,83.533975,311.99615,512.61945,16,20
"ZNF709",0.774135800976857,82.7339875,85.906625,6.78330473805526,8.16168661098555,68.334275,55.313875,97.8172,123.036675,16,20
"ZNF585B",0.941361037036569,88.26015,89.724295,13.2706179954125,14.1152250242862,69.11795,38.84555,108.2206,127.336325,16,20
"ZNF324B",0.387110360505756,136.3549625,125.54126,7.94160139870981,9.01815207724311,119.049475,98.993425,151.302725,149.024625,16,20
"ZNF564",0.400206335391333,252.947475,282.85749,17.7033359080535,27.9704568441972,213.644225,222.13945,276.847675,291.4749,16,20
"ZNF674",0.889392282122812,74.28675625,75.792475,7.29414471631738,7.6313357499329,51.422475,55.865775,86.362175,89.1578,16,20
"ZNF432",0.798849495322997,176.79665,168.1802,19.0362366381046,25.8114029302707,132.452875,115.888675,205.489675,197.9341,16,20
"ZNF10",0.540200749479327,162.5343125,183.87473,18.1646508375812,27.1596703349539,102.99865,88.781575,212.004325,287.571475,16,20
"ZNF486",0.506905678711742,112.4844,184.39973,46.0738875599527,88.326320349625,27.2946,34.9529,86.654325,147.24,16,20
"ZNF225",0.838654934810148,71.38569375,73.202735,4.84815081626893,6.89411298411178,61.76255,53.427475,73.2719,84.253725,16,20
"ZNF350",0.514469415007956,158.10174375,183.0592,19.9464232266881,29.8355504439463,102.071275,108.642025,170.78415,243.7226,16,20
"ZNF253",0.805954926881626,294.91163125,306.149045,35.0156310811278,29.3977662053916,197.40365,236.613775,328.306075,377.00825,16,20
"ZNF878",0.590385866826659,10.0158875,8.565055,1.89185036291358,1.84621348612255,6.045925,3.825425,10.9327,8.33625,16,20
"ZNF727",0.740014728883245,17.19775,14.857155,4.75165566698423,4.96664174867249,5.029075,1.63805,23.58725,12.993225,16,20
"ZNF578",0.477300265316966,45.69140625,36.604225,11.0838197981918,7.04230180786411,13.716925,14.354675,64.844775,60.085075,16,20
"TRIM28",0.679207399532458,6780.090425,6297.14375,988.105189673647,670.426100432745,4789.8689,4348.12725,7339.912325,6783.736425,16,20
