"gene","p-adj-123-1","p-adj-1234-1","p-adj-1234-123","p-adj-13-1","p-adj-13-123","p-adj-13-1234","p-adj-2-1","p-adj-2-123","p-adj-2-1234","p-adj-2-13","p-adj-3-1","p-adj-3-123","p-adj-3-1234","p-adj-3-13","p-adj-3-2","p-adj-34-1","p-adj-34-123","p-adj-34-1234","p-adj-34-13","p-adj-34-2","p-adj-34-3","p-adj-4-1","p-adj-4-123","p-adj-4-1234","p-adj-4-13","p-adj-4-2","p-adj-4-3","p-adj-4-34","p-adj-5-1","p-adj-5-123","p-adj-5-1234","p-adj-5-13","p-adj-5-2","p-adj-5-3","p-adj-5-34","p-adj-5-4","p-adj-6-1","p-adj-6-123","p-adj-6-1234","p-adj-6-13","p-adj-6-2","p-adj-6-3","p-adj-6-34","p-adj-6-4","p-adj-6-5","mean-1","mean-123","mean-1234","mean-13","mean-2","mean-3","mean-34","mean-4","mean-5","mean-6","SEM-1","SEM-123","SEM-1234","SEM-13","SEM-2","SEM-3","SEM-34","SEM-4","SEM-5","SEM-6","Q1-1","Q1-123","Q1-1234","Q1-13","Q1-2","Q1-3","Q1-34","Q1-4","Q1-5","Q1-6","Q3-1","Q3-123","Q3-1234","Q3-13","Q3-2","Q3-3","Q3-34","Q3-4","Q3-5","Q3-6","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF675",0.99999773440749,0.99687087918492,0.999997611376148,0.999970349148522,0.999999999989059,0.99991436727274,0.999912453598564,0.999920413361957,0.987216384109218,0.997834777590217,0.994450160533207,0.999736683845934,0.976962038544877,0.98919890989093,0.999999926730774,0.998309196195742,0.999999999950896,0.999998766981291,0.999999589635767,0.98280519454042,0.95278561189771,0.999999999988105,0.999999604135049,0.998748774039576,0.999998942085068,0.999979967947172,0.999617532518559,0.999785983362684,0.951149099744642,0.999194836367826,0.961383983414244,0.966687110317039,0.999904723223526,0.999993439499765,0.904593340663565,0.996855519365051,0.991526868804586,0.997873875887057,0.951210438819165,0.975200405241623,0.999757449591596,0.999943973030392,0.928653850283466,0.996274088153596,0.999998306469472,49.8171611111111,32.193,7.7862,37.050775,58.9921266666667,62.564675,26.2647666666667,47.60016,66.9916195121951,75.68335,7.53705041787854,NA,NA,8.56946678615177,10.0532938946324,7.60512793523708,9.06611955769636,7.90502516090872,9.2443458275904,13.5061064713645,27.209675,32.193,7.7862,27.7127,28.5555,28.933875,20.55745,30.639,22.6748,57.21155,62.129825,32.193,7.7862,47.049275,92.30695,81.8656,35.2189,58.3614,96.4386,85.4448,30.553502,59.4675579514825,28.9005,49.0517,18.79895,40.428175,29.48265,78.7624,2.2442632295418,2.18501329937062,1.94634179582696,1.69726129305721,0.960765083112291,0.763208684609176,"LIHC"
"ZNF860",0.999999306379725,0.999987367148549,0.999999999990038,0.993186404371841,0.99878108116181,0.996406088829046,0.999999663195924,0.999999976371873,0.999998682209547,0.979283433544713,0.999999985285642,0.999999867638488,0.999995773755191,0.979914126209711,0.999999999537102,0.999983855413357,1,0.999999999222644,0.985606295330556,0.999999709867621,0.999997076402215,0.99988549777439,1,0.999999999095068,0.964061889473598,0.999997706544816,0.999973116849158,1,1,0.99999951618535,0.999989795939672,0.987331346247223,0.999999770056415,0.999999994984943,0.999986713309552,0.999883576714691,0.999845712911626,0.999864120865729,0.999406735775935,0.999999716407282,0.99879643980434,0.999119099264596,0.998265724468492,0.994981742290433,0.999629432150496,4.21129444444444,1.1923,0,9.13215,3.26481333333333,3.66199166666667,1.58123333333333,1.52576,4.04723170731707,7.2547,2.43147923467553,NA,NA,8.29497174492877,1.20104815766684,1.72026565594902,1.3125727539624,0.310542944856263,1.29904050611586,5.84434685900258,0.099175,1.1923,0,0.3882,0.5075,0,0.27855,0.9124,0.3252,1.20255,1.517575,1.1923,0,10.01645,2.82225,3.1659,2.37185,2.2283,3.1766,8.2074,3.123928,4.50278382749326,2.78235,1.3056,1.68255,4.6458,0,3.3106,0.288025014333754,0.611042705805836,1.44138527760347,0.469243624993261,0.527456014759307,-1.09159094973123,"LIHC"
"ZNF695",0.999999997952923,0.999999998264112,1,0.999999589513402,1,1,0.968819337245322,0.999892526896486,0.999897168953695,0.988195435102093,0.684893588264702,0.999449623242838,0.999468866478209,0.940664782928898,0.999996876055952,0.999999999485871,0.999999999999132,0.999999999999451,0.999999999974384,0.998280186566722,0.988336097894331,0.999999654797451,1,1,1,0.982548041302176,0.908600535857359,0.999999999996019,0.999999754364047,0.999999926834087,0.999999934516692,0.99997969168453,0.979606213705252,0.58869867937462,0.999999765732227,0.99997410109797,0.99999641802697,0.99999870655368,0.999998795810678,0.999938374958216,0.999997447410147,0.999801804128638,0.999995559314208,0.999934983163018,0.999999910822429,6.70758888888889,0.5962,0.7078,0.7412,21.8242866666667,26.004375,3.52856666666667,1.35718,9.58709756097561,14.345225,3.59118926501824,NA,NA,0.298225018512308,8.88032576525405,9.63203453399568,2.95099040173144,0.737988989348757,2.62802947357783,9.12481512501075,0,0.5962,0.7078,0.3882,1.06205,0,0.5776,0,0.5938,1.7579,3.00285,0.5962,0.7078,1.20605,27.78005,5.4125,5.0143,1.8522,9.4306,20.992875,0.494226,14.3430407008086,0,1.2628,0,0.620975,0.4956,9.0104,0.213945805474381,1.63092853042151,29.0212184320708,Inf,4.85903618593245,Inf,"LIHC"
"ZNF665",0.999999992687646,0.99999971233552,0.999999999999089,1,0.99999999941274,0.999999955576406,0.99922233920611,0.999989273642245,0.999940223057598,0.999955827851346,0.956580535821873,0.999917341420696,0.999676635310543,0.998895279318796,0.999997863953357,0.999999943013647,1,0.999999999810663,0.999999999139859,0.999728846202098,0.997179194324616,0.999999783617217,0.999999488673131,0.999995001216739,0.999999873688119,0.999999974657394,0.99997938356342,0.999995097771425,0.613618552446867,0.999089744529105,0.997572058174705,0.979733202921659,0.99140018963837,0.9978208373899,0.972654034242275,0.996748632995264,0.999998929188431,0.999998746499781,0.99999040846086,0.999999434132266,0.999999999853555,0.999998681003835,0.999988772704934,0.999999999999665,0.999385872887249,3.90117777777778,1.7885,0.7078,3.52275,6.64336,7.84316388888889,2.28646666666667,5.42266,9.88539268292683,5.895725,1.61232047874487,NA,NA,1.32982059848939,2.98195061574515,1.85642095978766,1.29062596225415,1.81119891800984,1.95189194045159,3.072602107708,0,1.7885,0.7078,1.669125,0.76545,1.495075,1.19615,2.3802,1.6103,2.030325,3.187825,1.7885,0.7078,5.455325,6.58555,8.365525,3.4297,9.6665,14.8922,8.59735,4.142322,7.51840485175202,4.3917,3.279,2.319575,5.6408,1.12625,9.69425,0.386340632711601,0.555811701124144,1.81502182875982,0.746635699159779,0.859986899215054,-0.421523604503155,"LIHC"
"ZNF624",0.999924413800064,0.999802367240089,0.997485095170588,0.99531331564626,1,0.989936286235269,0.999999999278341,0.999967912525187,0.999639505335065,0.998191099288788,0.999999999997046,0.99994060294882,0.999703401652793,0.995277613893597,0.999999999989107,0.999999999975874,0.999931089104186,0.999969373215382,0.999047709445887,0.999999995468666,0.999999999441646,0.999999999972079,0.999907613495248,0.999943559290059,0.997742763351104,0.999999988844076,0.999999998720714,1,0.630669596468794,1,0.974536307338335,0.999999999997574,0.814540046442439,0.384216291698626,0.989730873350336,0.956614146882393,0.999999999999321,0.999935577138277,0.999942201640467,0.998765433054854,0.999999998538427,0.999999999913137,1,1,0.980617193229224,38.2481444444444,57.8282,16.2803,55.880025,40.0378066666667,39.0515638888889,36.0622,36.4471,57.3065195121951,36.920875,4.52640042527715,NA,NA,19.3196868976257,6.84428520618247,3.82754286237734,7.53383103695148,9.50894805575254,7.74668047123208,5.97544398230165,24.623,57.8282,16.2803,33.543625,21.9476,25.069475,30.4689,29.1971,25.5288,27.395125,51.0867,57.8282,16.2803,64.4226,51.3789,43.305925,43.2298,30.9423,67.7632,46.88345,30.800982,44.8211733153639,30.54905,38.2925,22.391,38.8125,25.70485,54.75975,1.84198536845369,1.54059151641456,1.45518650396808,1.25347596733777,0.541204067983423,0.325934335912586,"LIHC"
"ZNF841",0.999999982249138,0.999652147789475,0.99999916204192,1,0.999999997657537,0.999879175329171,0.999999999987248,0.999999940450434,0.999509775936941,0.999999999949928,0.999996562121032,0.999999999966371,0.999911289017558,0.999999998855831,0.999980967891565,0.999929574658656,0.999999999961843,0.999999672806503,0.999994188728098,0.999864112863966,0.999996721765341,0.999987180748677,0.999994575250871,0.997943028385693,0.999996877099103,0.999997287477763,0.999411169669461,0.99875123376359,0.991866195383332,0.999970724755212,0.994165233435151,0.999862699827985,0.998045422332373,0.78000455622496,0.988793969006748,0.999999999919852,0.999605494853572,0.999948038283444,0.994557815386749,0.999904581279083,0.999841658092946,0.995549796304519,0.9948972816433,0.999999978037045,0.999999997080159,129.001527777778,103.1369,48.1331,125.571875,132.9251,115.809727777778,88.4982,155.89082,162.413536585366,173.186975,16.6196769402936,NA,NA,25.6659647929047,26.2226547744012,14.7583746373123,9.78738728176899,32.0928183333188,25.9232620313743,40.3257829519646,88.217325,103.1369,48.1331,82.874275,51.41825,59.240075,79.14265,101.9816,68.7876,156.56355,187.2422,103.1369,48.1331,166.6943,181.6696,131.3799,95.66595,174.3638,205.7311,223.688725,72.66692,147.00992884097,71.9014,124.9353,55.1888,88.272725,76.94945,190.6318,3.45310913082038,5.57877438434727,2.02306536235429,1.73759203576008,1.01654293206677,0.797089395688289,"LIHC"
"ZNF615",0.999480756081872,0.99885298329188,1,0.999960261856957,0.996359174350596,0.993776542751429,0.999999999482577,0.99972419117616,0.999346324527343,0.999865438447038,0.972026193103664,0.999997738688245,0.999988954079028,0.972340936653164,0.993955388725951,0.997377957018376,0.999999998728038,0.999999972873984,0.986556822242903,0.998907927425982,0.99999939689496,1,0.999753958595778,0.999436041693049,0.999986668229623,1,0.999574532863147,0.999434873096302,0.999999998857832,0.999650413682713,0.999181522484338,0.999789280867054,1,0.948339520762273,0.99814093874991,1,0.999703968318324,0.999999344245405,0.999996537435431,0.995869505301423,0.999926509030787,1,0.999999966524823,0.999963071608565,0.999843518362475,123.407183333333,66.7707,60.8742,145.7792,119.456026666667,96.2102916666667,81.1996333333333,121.88178,119.916253658537,94.96505,18.2512322753159,NA,NA,27.8369080261859,19.843934476237,10.074081553034,12.8112485587645,30.6241873766864,15.435772671439,15.6129750921843,70.568025,66.7707,60.8742,108.71845,72.22175,63.94065,74.4457,84.0986,63.3726,69.89145,157.668975,66.7707,60.8742,172.3477,150.8928,109.811425,94.00445,113.3558,135.9571,114.3203,113.407348,111.747755795148,109.562,100.9569,92.726125,133.414275,68.47205,134.62825,4.69493416259786,3.48096194187455,0.985366096341026,0.921459082528614,-0.0212682614371164,-0.118007990608892,"LIHC"
"ZNF433",0.999993124534406,0.838341544654962,0.898607460120312,0.998789319068453,1,0.690389408149669,0.999999999999173,0.999989316722522,0.853985791113585,0.998363795712565,1,0.999993318977975,0.823809815501989,0.99845540855968,0.999999999971037,1,0.999995926277996,0.92017097339423,0.999861603683424,1,1,0.999992174581366,0.999999991320949,0.787465042835679,0.999999334827012,0.999983251334885,0.999990375529744,0.999999174949665,0.999905518394628,0.99988256639674,0.897210968783512,0.981050540773551,0.999986989657994,0.999222599672668,0.999999968489259,0.998585165608719,0.999961202373662,0.999999999761321,0.772233268714535,0.999999985891684,0.999931951652681,0.99995313028856,0.999995020672188,0.999999999976276,0.99763116868775,68.15625,82.8672,11.3254,82.8565,67.3059666666667,68.3990722222222,67.3004333333333,75.50362,62.6542707317073,77.8373,6.99925222243665,NA,NA,11.7685519325871,11.2298678955113,5.40843019567177,9.28633871615241,20.4307572481149,5.10150137518388,23.999094362149,51.0085,82.8672,11.3254,71.12475,34.42635,49.133775,58.1875,79.3796,37.188,47.40075,84.380125,82.8672,11.3254,98.41645,100.41885,83.4372,73.4038,86.4198,87.3399,89.07625,55.067694,70.7303520215633,51.5364,66.3394,44.86055,68.295625,44.5252,92.79975,1.9792844811161,1.90063796850708,1.28442552945041,1.2872338774148,0.361123245702226,0.364274200514564,"LIHC"
"ZNF595",0.988282235278994,0.999878297444857,0.972795184357027,0.997884601272786,0.999924636585964,0.994314711068607,0.998194950301502,0.998884128770669,0.99734117766171,0.999999474472244,0.880775429146138,0.999772881302881,0.990034661540697,1,0.999967852323244,0.987456682782112,0.999998044900722,0.984459841740857,0.99999988440027,0.999862373153515,0.999997643711984,0.98599864657863,0.999973947086591,0.988597953362004,0.999999999848538,0.999966989195931,0.999999975183931,0.999999998611771,0.544802237989254,0.999975233072879,0.974687582500122,0.99999994161723,0.9915766926582,0.999703007343584,0.99999999987375,0.999999999990289,0.00311048868326524,0.987936244052577,0.249609919536041,0.257591224080925,0.0218142095882625,0.0257658134862002,0.537475068133729,0.251252668327256,0.0553583012656937,109.892038888889,238.4668,38.2233,164.806275,143.9195,162.230561111111,188.6927,174.78402,179.97526097561,378.9627,10.3827742889762,NA,NA,46.638690253504,27.2273742023809,24.7566225367015,66.8907165514269,40.6064791153505,19.1699239428634,45.9327470804327,74.7347,238.4668,38.2233,92.1474,77.07215,72.1499,122.11835,121.3888,104.7143,309.0338,138.290925,238.4668,38.2233,238.747975,159.30215,166.985225,227.6073,217.7329,217.5772,452.61105,115.21991,181.23912425876,113.6184,128.8056,93.504525,138.378975,88.035,208.93755,4.51299301984768,8.45165557043988,1.57298442828813,1.13366849031495,0.653504388908282,0.180998826082803,"LIHC"
"ZNF460",0.995849287490727,0.999977828293257,0.999999437746505,0.971574496660664,0.915731669372877,0.989693262620095,0.374833967109783,0.795198593966167,0.959000730427075,0.999999823510127,0.999999845025703,0.991724102079782,0.999912989375685,0.983198407201628,0.334616112458659,0.999997196619844,0.999835849378143,0.999999973485896,0.974938870403319,0.813836252475756,0.99995401091206,0.999999870366124,0.993027969121493,0.999900172463175,0.99867224914759,0.946984134017047,0.999999999911772,0.999964462078153,0.999997419973952,0.989870062894667,0.999869543437109,0.987427321048712,0.36230827561011,0.999999999898493,0.999903251884701,1,0.999989936364368,0.988069530089852,0.999688133561096,0.999863091189604,0.990387629230187,0.999999503633023,0.999793372033871,0.999999998634887,0.999999896076651,21.9164388888889,7.154,14.1568,32.348075,34.7920133333333,23.1518833333333,18.2078,24.03678,23.5820341463415,25.725025,3.03028867906021,NA,NA,8.78574650882278,5.72829023404156,2.49275834978137,1.66444329732196,4.10787561428045,2.47528854554178,6.43127713112191,13.785625,7.154,14.1568,22.469,18.34035,12.751525,16.54615,19.0797,10.7764,16.76215,32.4224,7.154,14.1568,37.493525,48.42465,33.24265,19.1221,31.8995,32.2767,33.071475,40.896998,24.8775331536388,30.5096,20.9249,22.0092,51.1419,13.3969,32.50355,3.58177037077578,0.886324342311899,0.608297292472147,0.685846422109762,-0.717151512090727,-0.544042537244131,"LIHC"
"ZNF81",0.999942182817441,0.999617819836913,0.999999999980718,0.999999999330671,0.999992892483522,0.999933202975712,0.60153317370416,0.969455875455125,0.940585136113425,0.929065107802983,0.997499727226048,0.998669139636416,0.995377350717154,0.99980072916028,0.899881709400648,0.999999588593438,0.999743831672014,0.998955364305248,0.999998382792551,0.998373286746028,0.999999999987111,0.863345993619204,0.967141694073558,0.938994488636298,0.952154022438998,0.999999996735941,0.979495874610979,0.998097624401918,0.996730684811194,0.998603626377286,0.995185801838432,0.999770745757999,0.894042742582994,1,0.999999999976794,0.979368932600318,0.808929384394838,0.947356039521007,0.910338750623054,0.917961280482315,0.999995285823844,0.954839937928811,0.993759574811416,0.999999989562713,0.954596638596318,35.7618333333333,19.6735,15.5725,33.381825,56.1808933333333,42.9497055555556,41.2833,58.83492,43.0538414634146,62.7618,6.38238927558466,NA,NA,6.71966685575198,10.3409968152908,4.14014725595973,5.77261192298021,8.79575630212661,4.90922394518972,14.1806339984619,14.6419,19.6735,15.5725,24.014125,30.77165,25.04445,35.9082,48.3325,17.2005,46.616,43.306225,19.6735,15.5725,42.39405,68.727,60.246525,45.7939,68.4624,67.9459,74.53685,32.844972,43.1008571428571,31.60495,36.8858,21.6613,41.5798,23.59075,58.69105,2.11574932567114,1.39827243819615,1.31225129809388,1.16708933252544,0.392044024679708,0.222914993486483,"LIHC"
"ZNF780A",0.999999999913369,0.997993944023978,0.999957768595746,0.999978283353129,0.999998744456369,0.991917998666756,0.988524515907032,0.999980677192272,0.974288217967901,0.999999995693662,0.999983256876535,1,0.999424489106798,0.999031159249772,0.832396034944911,0.999937571255367,0.999995659383774,0.989880652153034,0.999999999985927,1,0.998694468802759,0.999999999934483,0.999999998391886,0.997974363904592,0.999999525919613,0.999855457851923,0.99999523106425,0.999996780531115,0.935571311603132,0.999967838206687,0.967441853381338,0.999999961126146,0.999999999999762,0.413436409555092,0.999999999996982,0.999513181720053,0.999928561307245,0.999999998266187,0.999973310070988,0.99842216488036,0.972499746872692,0.999999287465773,0.997776265226354,0.999939773425694,0.948030720806618,267.837933333333,254.5633,174.1285,296.91955,308.164033333333,253.104077777778,304.981133333333,274.1695,310.315465853659,234.3838,15.3053923896998,NA,NA,63.7270831779093,31.8267545717745,13.7949274709739,44.2796207226053,43.9917297219489,21.9748869432533,36.49027827406,205.143025,254.5633,174.1285,228.457925,228.82165,189.4712,261.5985,218.0657,214.2908,177.730925,329.292075,254.5633,174.1285,314.566975,336.3028,279.6511,334.3519,272.1331,334.0525,278.184525,237.703026,294.749223989218,243.05555,258.2188,198.568875,281.917225,207.52625,328.55805,7.7765419009815,7.72971392325254,1.23998936382585,1.06238594428311,0.310327745756088,0.0873079645919035,"LIHC"
"ZNF461",0.999975749722934,0.969515301677367,0.999949791907092,0.999999958231197,0.999999152482661,0.992011120456785,1,0.999971986212042,0.968780384389038,0.999999925864788,0.999999105787702,0.999995687994053,0.980418148268709,0.999999999999789,0.999998643222153,0.999999995049465,0.999999103982627,0.993059013742672,1,0.999999990044262,1,0.999573741180058,0.999999999595775,0.998147317154533,0.999999320756859,0.999535880094442,0.999953892080767,0.999999429712115,1,0.999979060908588,0.969066141877704,0.999999978715429,0.99999999999286,0.999998558276766,0.999999998069463,0.999505328749629,1,0.999983306620304,0.980585583143384,0.999999982417983,1,0.999999975237624,0.999999996423652,0.999933720792351,0.99999999999932,62.8806777777778,46.501,21.943,58.6175,63.24692,59.7330666666667,59.0943333333333,51.52822,62.3627634146341,63.56595,6.15949280890704,NA,NA,8.22332280954603,8.48956109075925,6.16219759608972,12.5264946036169,14.2208457802762,5.35263446190542,7.72658800900069,51.7293,46.501,21.943,47.7418,39.25955,31.78345,47.1373,27.5495,38.7973,51.9439,77.399525,46.501,21.943,67.5136,79.1079,80.558875,68.30655,50.5051,72.2668,72.0085,35.700342,59.4647746630728,36.38155,53.7863,27.7584,43.353375,38.2025,73.30405,1.55764470905848,1.67889539626204,1.66566400576983,1.47839495568496,0.736097412650378,0.56403173936883,"LIHC"
"ZNF181",0.986515096131006,0.958889507659314,0.999999999515919,0.999999998979188,0.987413563789477,0.964014501212191,0.998889693109178,0.998373430775565,0.991708840730088,0.99977989062823,0.876315972554395,0.999711891476849,0.997592820434777,0.991672260536948,0.99990853938396,0.999999998575793,0.98907295595319,0.968723330545535,1,0.999883352152142,0.996130554845529,1,0.99229158682694,0.974885421392231,0.999999999177059,0.999973310239112,0.996402122850149,0.999999998714525,0.999997125761636,0.992758888289456,0.973935245554044,0.999997780342298,0.999942678863576,0.901642777572178,0.999998681239864,0.999999992721799,0.999999963907047,0.997045518754561,0.988260033838995,0.999999614860771,0.999999922666332,0.999855222193519,0.999999649606106,0.999999998029898,1,293.99565,175.2731,153.6011,303.202325,265.0475,246.295372222222,304.775833333333,292.2951,282.467231707317,280.2706,25.9474653350624,NA,NA,57.5785380582235,17.298637857696,16.6629104804203,104.111788142239,36.1574730360267,19.0746269488488,46.1779505244657,204.063375,175.2731,153.6011,238.263375,223.224,174.16775,206.2666,234.4891,202.4959,215.818,331.5205,175.2731,153.6011,316.87985,298.11355,307.747825,383.20915,336.8777,327.601,343.5026,264.105486,267.989233153639,269.12075,250.9404,228.5101,312.418375,191.2231,320.09235,9.34168626279135,5.98528920708557,1.01470528769569,0.932445380001356,0.0210607700519729,-0.100908876017151,"LIHC"
"ZNF44",0.997798279807394,0.999999761714759,0.999995102498879,1,0.998991856613564,0.999999924677289,0.999999988126914,0.998922529748368,0.999999980760566,0.999999999972639,0.999999999947061,0.998180377558149,0.999999904052376,1,0.9999999998246,0.999621916748184,0.99999678183721,0.999999999954203,0.99994619855458,0.999928148892119,0.999733249760683,0.999999940243198,0.999612507309666,0.999999998965471,0.99999999822761,0.999999999977489,0.999999993195175,0.999994794682002,0.987235880597364,0.978407574059757,0.999877126253297,0.999853384087118,0.965678091228413,0.906043119274002,0.970555820078894,0.996374989186658,0.846264639989247,0.863973358512071,0.988146545780259,0.958727003047091,0.795207519719017,0.771790309049132,0.790276142102426,0.889264987324295,0.982478423204448,208.051916666667,122.8104,179.0833,206.765775,201.018206666667,204.878638888889,166.593366666667,195.85714,237.810843902439,295.523075,19.4524726101418,NA,NA,30.6907085033721,21.2546916782882,12.4680399168811,52.8249969245096,38.7312343370257,19.1004646565821,88.1551642790557,151.21965,122.8104,179.0833,171.59845,161.94625,152.02695,113.9331,160.4938,150.9182,210.084675,269.8768,122.8104,179.0833,225.019775,210.12675,230.6855,196.53355,169.5635,287.3211,304.5815,209.51174,230.497746091644,210.07255,201.4388,175.349175,249.08265,160.1828,275.62455,7.87725216356256,5.52115615775485,1.10016625365072,0.958901103452117,0.137721555744095,-0.06054606474978,"LIHC"
"ZNF790",1,0.999934541406284,0.999996338446115,0.936965540112548,0.99958219051106,0.975237058741773,0.999127200873859,0.999999890775349,0.99856696887995,0.997014480931149,1,1,0.999930859915173,0.914415751190479,0.997319614054244,0.999999999777618,0.999999999997833,0.999923184738744,0.996880065028281,0.999999772745559,0.999999999532318,0.999406003667645,0.999998982209994,0.997806965893838,0.999879623300112,0.999999993254627,0.998975715969657,0.999996980596519,0.897113170042848,0.999992457585523,0.993600903283332,0.999761825615124,0.999951909211295,0.702138947957927,0.999910846973453,0.999999999834699,0.999999999991353,1,0.999933707819224,0.992251678759336,0.999997411049113,0.999999999974253,1,0.999984206653494,0.999449361699996,116.750027777778,116.2526,85.6486,158.565825,131.247593333333,116.537730555556,121.273233333333,136.73132,140.055436585366,119.5444,11.368224451614,NA,NA,27.3042601522905,11.6276545268534,7.11922376090306,7.61722678283318,28.1488223874534,11.028090856261,27.6928921764533,85.19825,116.2526,85.6486,124.466125,100.8559,79.5914,113.66315,86.0319,92.5267,93.5425,138.793625,116.2526,85.6486,183.6664,144.8247,145.171875,125.3639,157.8467,173.8786,126.1745,150.149784,120.597571428571,146.22405,109.9124,118.5657,182.7914,81.9737,147.26995,6.09591265848523,3.0386526951272,0.803181784321258,0.751671151223072,-0.316201544681582,-0.41182645993054,"LIHC"
"ZNF677",0.99999999995746,0.999999749446661,0.999999999791408,0.999999999925385,1,0.9999999864984,0.999969897071753,0.999999820885894,0.999986240025374,0.999992587025463,0.999999963717577,0.999999996809558,0.999998306525323,0.999999932157152,0.999998604754611,0.999999999824301,1,0.999999994532959,1,0.999995361409608,0.999999943017205,1,0.99999999999772,0.99999993602098,1,0.99999663847301,0.999999992734013,0.999999999998758,0.910597858027681,0.999959858468695,0.999505797650463,0.99617773376777,0.998771471485669,0.891213889826878,0.998230961833566,0.995704480660338,0.998642020745188,0.999973430971467,0.999700651231336,0.999432909157381,0.999982599488943,0.999470719980058,0.999611919645561,0.999546234352353,1,6.28214444444444,4.1732,0.7078,5.0742,9.56821333333333,7.54185555555556,4.783,5.80298,14.0135170731707,14.529525,1.77366467754774,NA,NA,1.73005141782935,2.66705743550322,1.35320426242616,1.95237798338334,2.21147229700035,4.66119374728649,12.1610849290113,2.173275,4.1732,0.7078,2.254825,3.71375,2.1132,3.28695,2.3802,2.4958,2.3787,6.91385,4.1732,0.7078,7.631125,11.70335,9.128325,6.6174,7.7332,10.951,15.182725,8.065358,10.7621226415094,8.2555,4.3668,5.6025,10.018875,2.28375,8.8316,0.58261959000174,1.14147979554352,1.33436391062981,0.528956453273575,0.416152175115624,-0.918779138582526,"LIHC"
"ZNF823",0.999068831394507,0.999999401472242,0.999999405369359,0.714423013303603,0.847845206235473,0.971693291571194,0.991351064947594,0.999994613956846,1,0.321616626007572,0.999999999904944,0.999279031386273,0.999999747901754,0.611087886368523,0.989536148045344,0.999999813333541,0.998178490465182,0.99999104452988,0.983965058778963,0.99796579029834,0.999998727711134,0.99999572817259,0.999953876145557,0.999999999933425,0.729628205461376,0.999999684006821,0.999998628578539,0.999961681695799,0.993517028084348,0.999971972719352,1,0.304370527223528,0.999999894839638,0.988486314728413,0.999115248181248,0.999999998937552,0.999998778257936,0.997323982579089,0.999984264344107,0.976416786613859,0.993769925204426,0.999992131898273,1,0.999886294431797,0.996689768423035,117.7985,83.4634,103.3445,162.827525,102.139913333333,116.275980555556,125.487333333333,108.89738,105.627141463415,126.23265,9.32616146365394,NA,NA,34.7151604326644,11.6248005122254,7.73789884982404,30.9578811452126,16.9065797261126,6.4274087563407,28.1366371098105,87.257175,83.4634,103.3445,143.6404,76.0084,88.974375,97.02285,83.3061,78.0781,89.5551,149.3458,83.4634,103.3445,201.882275,134.15745,141.06655,150.26105,118.9675,121.8413,157.25535,104.672244,114.877619407008,102.3075,109.2654,83.025425,127.53765,85.319,138.2135,4.32269673814208,2.36540186539026,1.09749839133102,1.06800967670992,0.134218825117845,0.0949247186342371,"LIHC"
"ZNF311",0.999999999924877,0.999999999903028,0.999999997569206,0.999999999993937,1,0.999999999097625,0.999999038866212,1,0.999999962697042,0.999999999881331,0.270032695599552,0.999850936506578,0.99781539249992,0.954624851569724,0.61076448915929,0.999967788640686,0.999999997900454,0.999997272731071,0.999998703862073,0.999999513917717,0.999526834448661,0.999971354900435,0.999999999898488,0.999998891997183,0.9999996249533,0.999999903816395,0.991734244519547,0.999999999994958,0.998156751795045,0.999999999944514,0.999998558678279,0.999998538107009,0.99999693004043,0.484286685790012,0.999999999708156,1,0.867946987347035,0.999667796867825,0.996902842848782,0.978800011351842,0.947839376577993,0.999999929258492,0.999374897104907,0.995989714164441,0.971756253848265,9.39560555555556,13.7118,4.9549,11.152225,13.6398133333333,35.8405861111111,20.7456333333333,18.47076,17.8227414634146,40.603425,2.74823262286461,NA,NA,3.73000423824044,5.61582458185597,9.33954354902813,17.7936056928075,5.43997186432062,4.30363410925761,18.9923416126683,0.773025,13.7118,4.9549,5.855575,3.90505,4.693675,3.0084,13.5331,1.6513,12.4369,16.573275,13.7118,4.9549,14.3163,10.22255,32.91215,30.8399,21.3244,23.4876,65.195925,18.978942,23.8030994609164,17.0192,8.0645,13.1215,25.337625,2.79475,28.43555,1.3553013161929,1.96519846879848,1.2541847412209,0.473847184356492,0.326749872552002,-1.07750622968244,"LIHC"
