"gene","p-adj-2-1","p-adj-3-1","p-adj-3-2","p-adj-4-1","p-adj-4-2","p-adj-4-3","p-adj-5-1","p-adj-5-2","p-adj-5-3","p-adj-5-4","mean-1","mean-2","mean-3","mean-4","mean-5","SEM-1","SEM-2","SEM-3","SEM-4","SEM-5","Q1-1","Q1-2","Q1-3","Q1-4","Q1-5","Q3-1","Q3-2","Q3-3","Q3-4","Q3-5","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF19",0.828094671998664,0.775352368943569,0.999999999877259,0.989260442291105,0.96167153824942,0.945255809799275,0.554063414968052,0.104151177487032,0.0590184966184755,0.233572632575308,43.5990540540541,38.6239137931034,38.6459595238095,41.6231244897959,50.4289117647059,3.47180774593563,3.68040306627406,2.83784875121939,1.87953080724383,3.97716693145676,28.7486,21.9134,25.97425,33.3853,39.2629,50.1987,48.0295,47.701875,48.3997,55.4117,35.820942,44.3303517520216,34.4552,41.3392,28.296375,42.511625,30.22865,54.2947,1.57091401820877,1.04472654019002,1.23755404735089,1.19979567670482,0.307491532984098,0.262788738081106,"LIHC"
"ZNF230",0.98247459905973,0.227073569917531,0.631061283629384,0.401116905983946,0.827640777082858,0.993207678667889,0.995375266765662,0.999793688354633,0.466680004328005,0.686913773338505,86.4528972972973,79.4033275862069,61.8150142857143,66.4670040816327,81.6969823529412,6.20224962305767,14.3624137329027,5.28858319699298,5.90831048896495,11.8501455979642,52.3056,41.1556,39.933625,43.7743,50.014525,114.2976,99.1491,73.603675,75.977,80.87255,64.231892,73.1361935309973,63.6539,64.0676,54.156975,76.569175,44.7328,89.31505,2.37660343917892,2.32841581825256,1.13862742095465,1.00649920900369,0.187295748912422,0.00934603846203262,"LIHC"
"ZNF222",0.999990170280187,0.132157628020235,0.154766861663707,0.405520355820354,0.428192329363718,0.953305742315184,0.985981989500417,0.98034916439407,0.391466483275173,0.772675726797698,67.8331783783784,68.8792689655172,40.1684571428571,47.9760367346939,61.4862411764706,4.76434264947838,18.6560823370219,3.43555738253478,4.20550369746017,10.7436125356364,42.0842,31.8198,23.450725,24.3597,35.14935,89.5341,73.5917,56.567675,63.0069,63.1092,42.263878,55.9699274932615,39.8246,47.6448,33.8748,50.78245,31.95985,71.28645,1.84059648762001,2.28304419649294,1.32429701536763,1.19636606519588,0.40522672829448,0.258658894249321,"LIHC"
"ZNF221",0.907626587949336,0.378294703494295,0.934729888683052,0.395941605486167,0.951208213050131,0.999980012544066,0.26781164791093,0.840855908731946,0.998032322416312,0.994057356559116,17.6127837837838,14.4995482758621,11.764469047619,12.0581387755102,10.7392735294118,2.29598996898841,2.77904342344619,2.70493600220448,1.88145861498144,2.00841313646068,8.273,5.0484,4.926375,5.4385,4.465225,22.8013,24.5286,9.811225,15.0457,14.367,6.301134,12.3939795148248,5.2064,8.3785,3.394175,8.911225,4.72425,14.5719,0.533505758495479,0.67708071779259,1.96694428571505,1.60926936078672,0.975956093426828,0.686405825717578,"LIHC"
"ZNF233",0.345137500388579,0.000230051678956955,0.207145750142466,3.12595248264103e-06,0.0276544045390182,0.914866054917776,0.000396208879958615,0.213525998760977,0.999986194492948,0.954372049374174,49.379727027027,35.8684068965517,20.6892904761905,15.4495,20.0919235294118,6.51200585947514,6.60406889908527,3.94720764418692,3.02951600855036,4.22271380519769,17.3733,12.6842,5.531825,4.2105,7.286425,80.4322,39.1645,22.058825,14.2369,18.8372,9.680858,28.3669247978437,6.66375,14.0056,3.777975,14.13045,7.12955,37.0788,1.25323160803593,1.731028182093,2.93020771483722,2.10175951978991,1.55100293718812,1.07159760771402,"LIHC"
"ZNF235",0.781223128713952,0.945170203321118,0.334297013256076,0.9792135154792,0.409507234118513,0.999566631890272,0.978325773810055,0.456611029769586,0.999923373155217,0.999997513023994,63.1862,74.6063517241379,56.4298880952381,58.1998306122449,57.6852352941176,4.24916276037341,15.0463965475483,3.78887190687157,3.36076234496304,6.01519078109389,45.8133,41.1545,39.332525,40.6852,39.390175,79.6715,78.1647,65.768075,67.5182,66.5288,50.347668,60.7781121293801,49.1592,56.9343,41.153275,60.2837,41.0008,72.9384,2.19598487260215,1.74978749661047,1.20716836635572,1.15816164624323,0.271626905891341,0.211836626348102,"LIHC"
"ZNF208",0.954094450300672,0.999999500570399,0.940309129236952,0.924143298355725,0.999999996341553,0.900051017839366,0.999605740842635,0.900803768188116,0.999796620436028,0.846732755134667,69.9397837837838,36.1311137931034,71.6044785714286,35.6251346938775,79.2820294117647,61.7223126470436,13.2755495282127,20.3882779022683,15.0399564958062,18.8315258401644,1.6639,3.8864,7.07465,3.4149,8.48885,8.0952,14.7856,44.733325,19.2719,127.1208,7.369508,51.9216018867925,6.00385,8.0952,3.6748,8.639,3.3988,25.81475,0.872264670247488,8.21913074719475,7.04546380664658,1.34833481849147,2.81669468304646,0.431178791028605,"LIHC"
"ZNF714",0.999973094358501,0.323338059678995,0.333221190676754,0.000168430439465683,0.000379312583946301,0.0872953123428692,0.461533189821082,0.45999829227638,0.999903711879883,0.0869639374348408,58.7282378378378,59.9070103448276,39.2425,14.9360551020408,40.7523588235294,11.1709209170435,10.5386392702734,6.50279015402126,2.64741628517293,6.03964345861309,5.0869,14.2502,12.536775,2.8773,16.531475,100.1333,84.1499,51.745025,20.1661,57.929075,14.738998,41.5298706199461,11.3594,21.4724,6.660425,19.257475,7.36785,56.191,1.62557954552978,2.92554827726328,2.81768615613803,1.8902758948536,1.49451092811365,0.918596818090968,"LIHC"
"ZNF394",0.945387921608288,0.0741081945619102,0.458787794563806,0.823863381470241,0.999630507755541,0.444988774715688,0.445380924555185,0.913552958031704,0.928138492258731,0.943155578720256,471.340851351351,438.604637931034,367.479414285714,430.251446938776,400.449397058824,52.5138023534443,29.0622630185278,17.2780226965808,16.5964273791232,16.5845179297952,340.2662,334.7023,295.9631,352.0866,327.78015,463.8679,458.9324,436.72745,505.3435,463.838275,412.477098,440.091441778976,410.6333,403.4691,364.294425,452.640075,340.6354,497.56555,10.3264927787794,8.83697197592391,1.06694758063628,0.98255329024704,0.0934892979863414,-0.0253924386711293,"LIHC"
"ZNF333",0.933012375367327,0.995733606292642,0.990602411937771,0.545811333102711,0.97745120884959,0.76309401949431,0.926131573886558,0.999999996519877,0.989861168294141,0.970988281810833,118.055294594595,106.411824137931,113.027026190476,98.3034346938775,106.578429411765,12.5514872111747,9.85425746719132,10.9175136706643,6.47220708769556,7.49164008014753,61.5641,73.194,75.361625,66.2953,76.826575,142.457,134.6873,126.4864,119.1196,130.778925,74.655768,107.69568032345,72.2956,98.1421,58.40695,82.5776,69.96275,130.869,3.19100133804542,2.83885185980682,1.44256342421459,1.35751138381866,0.528634750266484,0.440964296232111,"LIHC"
"ZNF382",0.426505052742721,0.0833622272205449,0.971355381641136,0.000223091283664711,0.177139923545289,0.401267536504603,0.167090955337579,0.992929821913528,0.999752902965885,0.351384262182916,38.0093,28.0777206896552,24.5717666666667,15.9457244897959,25.5512029411765,5.8563157928578,4.39748853170616,2.89442229589339,1.93683839271048,3.84936987992432,14.2518,14.273,10.2704,5.4645,8.7775,55.8413,32.6652,39.474625,24.9105,35.533975,10.097258,23.7147199460916,8.0912,16.9173,5.688675,12.73465,6.52925,33.4929,0.962640216089785,1.17255580331689,2.34862969195119,2.0908270713862,1.23181926179613,1.06407374410328,"LIHC"
"ZNF577",0.905249596076015,0.947625299438473,0.999544623354758,0.0506126876817299,0.480966694355386,0.242720460839574,0.156375517365738,0.702645646451406,0.482215435433569,0.999018625636476,118.133378378378,96.8070379310345,101.836164285714,59.3671510204082,65.0146852941177,23.5426341792404,18.5690966297763,15.8261826742654,9.38592257080811,10.915171436264,33.8095,33.0715,51.5239,18.3559,23.9323,143.5863,97.2545,108.230975,62.6999,95.0925,64.905642,103.179234501348,60.60625,59.0529,45.624175,79.501,29.37185,141.98835,4.07776614357549,6.12532917151729,1.58968051654658,0.974369805094359,0.668736851354394,-0.0374586688635573,"LIHC"
"ZNF75A",0.964410218962876,0.567802168607355,0.235866348630421,0.556725834298852,0.222709113096718,0.999999579366016,0.999916362730966,0.985457645280757,0.497588304141311,0.485414234017541,286.05157027027,307.377389655172,242.224845238095,243.23233877551,290.334882352941,21.1308762360324,20.9456949010058,21.8798022084257,13.4997507427892,29.0271810998324,200.4992,211.1906,157.37415,188.3107,190.2876,342.1181,361.3083,277.73815,287.0159,339.68195,176.464558,271.16991212938,176.7682,246.218,146.5564,207.894125,188.9981,324.48155,6.68318993186917,6.63998195134229,1.53668201253976,1.39288627705662,0.619818657289945,0.478077473140919,"LIHC"
"ZNF496",0.910096582410776,0.0661346876592315,0.50829195432015,8.87007932165451e-05,0.00919248951421214,0.327448698021342,0.0762496259931857,0.506796792792644,0.999990421708879,0.439285673136238,252.072532432432,217.963148275862,156.920811904762,93.6323306122449,153.960847058824,29.2885909070643,26.6074957831989,31.6845305290578,17.8299163029396,21.8005105744014,124.8817,120.3741,66.54405,23.322,55.69155,323.2444,304.4185,176.204475,108.604,196.2265,119.30555,166.805782210243,112.4696,135.1248,97.83555,137.36515,62.6103,224.14025,5.10731815133591,7.86507057855058,1.39813933392237,1.20143398749529,0.483508142074003,0.264757382109482,"LIHC"
"ZNF2",0.98297696505552,0.219696173102662,0.617914764393992,0.772521856883724,0.986416625096903,0.826995849805455,0.209913712614303,0.57936779816834,0.999924809174575,0.78644686303422,94.8877486486487,90.7425,80.1665047619048,87.0557632653061,79.2039941176471,5.74154451759819,8.36023271217961,4.04386300933225,3.42922964091054,4.36969611307501,69.3348,63.2336,60.83335,70.0456,57.1426,111.9834,97.9955,100.876925,100.3693,89.875625,56.818898,87.8458716981132,56.66365,84.4199,48.6793,65.546825,67.60235,104.05605,2.07936284607096,1.46582811564118,1.54606785401071,1.48984225336702,0.62860363782457,0.575159584155249,"LIHC"
"ZNF589",0.168687630318933,0.87155187682188,0.0137042114683124,0.945191929873123,0.0206552020022372,0.999002044957726,0.64200542454025,0.894767460873645,0.130962969328963,0.185850528779202,121.841651351351,157.181462068966,108.055080952381,111.514908163265,142.6513,11.1110222791151,17.2568942801705,7.30408343801228,7.8049571698905,9.86941800745076,71.9861,86.3034,74.329675,79.9887,95.681075,150.4025,183.6066,134.216425,124.3557,189.385625,72.291386,134.843414555256,68.02765,118.6894,49.487875,92.668,84.278,161.21915,4.58667971989788,3.89272107109062,1.86527637684601,1.74472291781357,0.899389409549728,0.802997937961185,"LIHC"
"PRDM9",0.950414472617544,0.453712959792329,0.925309070335269,0.573959370899126,0.973053143047183,0.999053154569495,0.027289057693094,0.23197711413802,0.61077375532118,0.42658361691498,0.491491891891892,1.47801724137931,2.55906666666667,2.26436530612245,4.36501176470588,0.195441987828312,0.997908978211341,0.74855376078381,0.694087927396138,1.53288924222407,0,0,0,0,0.5182,0.473,1.0549,2.185325,2.1725,3.39465,0.095764,2.94574851752022,0,0,0,0,0,1.6985,0.0512238225637331,0.781501357406795,30.7604999532206,NA,4.94300704663218,NA,"LIHC"
"ZNF12",0.138056631880685,0.0471178471784607,0.999687662074185,0.0394488663640227,0.999816720297498,0.999999708512119,0.270128372502123,0.993851460833319,0.965601515593952,0.967401720366414,530.184518918919,418.773565517241,409.813878571429,411.171932653061,438.846,46.8898778092769,28.2264751641818,20.9531117670174,26.8832567145696,27.4117658242219,339.1698,332.7386,347.777575,287.6954,299.460325,653.9776,470.4154,466.225675,521.8421,549.1705,368.262488,439.769111590297,366.1709,419.7531,332.79675,420.237625,326.8576,531.0575,11.4216816681817,9.1302751334166,1.19417297694001,1.14633112571206,0.256011827305145,0.197023836782987,"LIHC"
"ZNF202",0.835911134033852,0.504619286903029,0.0830543143053084,0.106571814794883,0.00776287201401904,0.920321460804914,0.868862565831342,0.304139951744279,0.980832950929247,0.6535276914349,176.278581081081,194.567803448276,150.858354761905,138.462724489796,159.975897058824,12.5358756919649,21.1344165967927,9.38426192942217,5.36563377752604,11.2451572995765,115.0406,127.5257,103.33205,109.2003,131.833925,236.4094,209.5078,180.5553,156.7919,172.997925,121.905348,165.530955795148,121.3712,151.4374,101.836725,135.477575,122.26955,188.6531,4.21938617520126,3.77489038230146,1.35786459339871,1.24772104090591,0.441339620840334,0.319295419867247,"LIHC"
"ZNF3",0.372394796899657,0.00436680082687491,0.589364033864599,0.74695052309646,0.933084252519074,0.0826380662847519,0.0202234896438239,0.797495784838024,0.998108563087937,0.226724211646632,800.054094594595,698.002862068966,617.721866666667,740.172942857143,633.730817647059,50.173908378534,44.0241405776096,31.6093753792212,31.6274068718927,23.8854393444915,557.8387,546.8442,481.082175,597.091,559.332725,949.6547,783.0937,718.312725,870.0834,754.47525,500.667678,699.705194878706,484.57645,666.7421,451.2661,548.73265,559.75995,806.21385,11.0193421163832,11.3671083018181,1.39754417076372,1.37592757551466,0.482893881590621,0.460404533124523,"LIHC"
"ZNF606",0.621843053857089,0.00134144547463488,0.193176532789312,0.000338911133079045,0.107601274913739,0.999403392901581,0.0495935652511316,0.746647283483881,0.875069299110286,0.751201331199332,250.15957027027,211.243024137931,152.770985714286,147.452457142857,177.262467647059,26.3207473077028,14.0583025212026,15.2093111274878,12.8853682613832,19.5894538806096,168.9315,145.2488,94.381175,87.4411,109.690625,336.0224,278.3229,196.81855,190.507,235.38425,115.127418,183.229735579515,110.48225,169.0541,88.240225,138.583875,110.4751,234.3205,5.95854229374573,5.73211696723375,1.59153865137073,1.5301471503341,0.670422194023014,0.613670399878129,"LIHC"
"ZNF91",0.999413801791094,0.187900498950107,0.369158284422033,0.0253030750196913,0.0845372031004118,0.942197499130826,0.026948328890202,0.0789699175610148,0.886762786001101,0.999229154149633,333.520875675676,325.03604137931,258.862257142857,234.77217755102,226.5876,31.951059889194,35.7605159255958,21.0583018335381,18.7488991114284,15.2832600058594,199.7828,147.19,178.5893,147.9628,159.323275,417.7277,407.9677,318.26775,280.8923,261.8754,199.695242,267.17830754717,198.8977,240,155.83545,234.75065,159.4122,323.44985,8.57932469083816,8.02790462571025,1.33793026249053,1.20665045397709,0.420002919730421,0.271007812506679,"LIHC"
"ZNF226",0.9999925437596,0.190906227374298,0.289551659278604,0.244978414151114,0.360089002845454,0.999536603102108,0.514314892559975,0.623599328823287,0.986341357388072,0.997547693533795,290.745210810811,287.441203448276,204.020119047619,211.922879591837,224.737555882353,23.0600682395695,63.5908235881011,17.4649655024154,12.1577904885717,28.5162199049723,193.5884,128.7337,123.145125,150.6458,139.42305,342.8851,315.7172,256.0379,246.9136,230.048125,163.065858,234.552846361186,157.5423,208.4461,129.638075,189.13285,144.91415,286.6388,7.5032724248291,7.68457505843392,1.4383933536914,1.32311195152032,0.524458259795221,0.40393513649947,"LIHC"
"ZNF229",0.888935477940846,0.93329095302017,0.447190787439762,0.776075812417574,0.24714611093765,0.996731759306957,0.990310597121664,0.990310417959412,0.721291220245468,0.484269197213804,79.1224432432432,110.269662068966,54.8084261904762,44.740306122449,94.2130882352941,23.6890183127038,49.3137563906222,10.5779679976581,9.10740732680718,17.8297903076526,6.1598,12.6775,9.73895,8.3463,37.0571,95.9677,79.1047,74.692125,56.5105,130.5711,32.207602,65.25965606469,29.0746,28.0176,19.168425,45.243375,8.8854,84.51545,2.46268644374389,5.7131075787819,2.02621902942945,0.963645243614701,1.01879013445101,-0.0534259644842412,"LIHC"
"ZNF180",0.999996306943111,0.103310249306699,0.170996270511635,0.0344581915151881,0.0707557441182315,0.996689714691929,0.0497246498866366,0.0886872140278538,0.992812653458895,0.999962668950153,160.862545945946,159.751334482759,121.593492857143,116.364587755102,114.579532352941,12.7745369036269,23.0597482917064,7.30842244425473,6.05286738083389,9.51592812212407,113.3033,101.7722,88.059,85.1696,79.83135,203.2292,178.6592,140.54325,137.3269,140.2282,122.084386,129.101957681941,124.0126,118.1818,101.0581,143.01425,92.04215,150.1516,4.69597873973824,3.24317549356966,1.05748132019062,0.952982196970308,0.0806321791784315,-0.0694788320454901,"LIHC"
"ZNF641",0.996516047920763,0.999968727047802,0.998905293243235,0.478714308304467,0.323714868671507,0.372775533180487,0.999999452914812,0.997905541518308,0.999995842960487,0.477255710215154,78.8877594594595,83.2116896551724,80.0812785714286,61.5033734693878,79.3445588235294,9.64667507056052,11.0091768854211,6.32148056724546,5.63205202056604,8.38891684381082,22.0234,34.9532,54.363625,32.69,42.72155,121.9512,137.0809,109.37765,80.292,111.3982,79.484676,71.4066113207547,77.07095,65.2975,59.68835,101.0728,32.21075,106.41685,4.17007294539004,2.44994243453217,0.898369533779753,0.847238810472688,-0.154619092137883,-0.239159416801184,"LIHC"
"ZNF610",0.0705875906761236,0.00716989541778223,0.988493867624408,0.000117432267189854,0.625073328658669,0.852069991699703,0.110387284762043,0.9985949121975,0.924476993874712,0.379572519837448,46.8957540540541,19.5564586206897,14.6132166666667,5.71182857142857,22.5597529411765,13.7317648551995,3.99529395572444,2.15077657267107,0.980792502274057,6.97284343794888,3.9347,5.2219,4.82035,1.9835,4.2011,34.1675,25.3685,21.2758,5.4316,13.46215,6.900908,21.2893501347709,6.39255,7.1174,4.770625,8.905325,3.43595,20.9782,0.466448541028124,2.09652264864909,3.08500709396081,1.11338980532026,1.62527380684967,0.154958778435617,"LIHC"
"ZNF528",0.419056681097204,0.311715577520597,0.999999988237914,0.0486309074726746,0.946617378928309,0.927905624161362,0.279520642281224,0.999830257631055,0.999829908794534,0.976431951345012,138.063816216216,88.8089827586207,88.3913595238095,68.8692285714286,84.0012264705882,28.8954301679386,17.1897939484,12.4736805103268,14.7675926585561,16.9524473847421,21.4133,16.9032,48.574025,21.9486,18.7861,163.6052,149.635,106.03615,63.0765,105.3834,75.354988,86.7959188679245,79.28165,52.1666,53.101825,94.357175,22.5242,110.7109,3.44203104224478,5.37833515162098,1.15182712082609,0.65799084655781,0.20392419712466,-0.60386058040634,"LIHC"
"ZNF701",0.991628997044258,0.440489483148561,0.795013787635086,0.0023244183793214,0.0256179936785272,0.246943884871426,0.633998797228869,0.908128054129564,0.999453545953284,0.199553072456814,59.3345567567568,54.4676448275862,42.5998952380952,23.7141081632653,44.8478058823529,10.3840153985,8.69699016755914,4.93074104186808,3.71401896316377,8.33426201192211,9.5238,22.3551,23.063425,7.1174,18.37,92.0892,65.1204,55.148075,33.1137,52.503275,25.741782,40.2891566037736,22.9138,26.8026,17.026975,32.1985,12.68155,54.3361,1.75451313153597,2.07399663388408,1.5651269443496,1.16971432062774,0.646279676043706,0.226156223365066,"LIHC"
"ZNF283",0.938168472411205,0.00177051275130513,0.0491389472000519,0.00498780776533969,0.107383901213548,0.991964520940074,0.20134441885691,0.711124762449441,0.563495651133912,0.788578138799196,40.2075972972973,35.7604655172414,20.2896666666667,22.4512428571429,28.3224470588235,3.85001444676999,7.61410527260086,1.93267104449294,2.56581706021953,3.19169408974569,24.4787,13.3618,12.59515,11.6392,16.959925,49.5973,38.7925,23.487225,28.7803,32.5671,18.201,27.4877986522911,17.3361,23.4279,13.173,23.37735,14.2559,35.27235,1.23531802376752,1.09085482808627,1.51023562728922,1.35139391212556,0.594773656703766,0.434448261071503,"LIHC"
"ZNF558",0.991229339244436,0.999999999215044,0.990840601532515,0.999910616055049,0.996799346755102,0.999918355029401,0.719974522377581,0.484836158546661,0.692686289151781,0.582280155445101,251.969289189189,235.421862068966,251.715333333333,247.45232244898,295.799414705882,31.4103262646068,25.9260589182182,19.728303883534,18.1275244967771,25.4593176467016,94.8263,134.0586,161.307375,161.5166,176.854425,362.8429,305.7272,319.799975,343.9011,377.32175,204.838802,259.771182210243,195.03885,231.5135,166.2695,245.208875,154.8265,344.96195,8.41215835469963,7.91902254042854,1.26817370378022,1.18701222858933,0.342752367258763,0.247334797687746,"LIHC"
"ZNF597",0.977910061689709,0.988985883965422,0.999896739146066,0.651808978505862,0.965770697424686,0.898065448887312,0.97904252996152,0.999999769926913,0.999955595464089,0.951206151588651,27.904272972973,25.679375862069,26.2251595238095,23.3095612244898,25.8032205882353,3.77151606636955,3.20651160459238,1.96994005341932,1.54438672032629,2.09939821657984,12.772,11.0822,16.53815,16.5631,17.864325,40.7258,36.0849,34.789575,29.0653,33.463525,34.642358,25.6432471698113,36.34725,24.0201,26.2888,41.5762,15.3831,34.3033,1.37198376500506,0.774753249559749,0.740228109466778,0.660850545777191,-0.43395817322069,-0.597604058019138,"LIHC"
"ZNF30",0.999980913338582,0.790911413052348,0.874188280223332,0.999792066760114,0.998936498757051,0.634085282048112,0.965397378464891,0.985006605959665,0.992928798554661,0.908290778208884,92.9275054054054,92.0471827586207,83.4798619047619,94.3355428571429,87.1472617647059,6.87161747133501,7.86366716852523,5.84397523002152,4.78565300349178,5.20036095898236,59.7711,58.446,53.3132,74.9777,67.798275,126.2683,117.4987,104.6073,118.6183,103.054025,55.681966,92.5984838274933,56.20035,87.7944,40.73595,71.508275,66.6119,113.4114,2.787686380675,2.06414061650327,1.66298876421665,1.5621682071375,0.733778421262773,0.643549804656435,"LIHC"
"ZNF354A",0.19413035460775,0.999060231609701,0.101623635181985,0.0565194792895439,2.92465547339082e-05,0.0881052944033938,0.96896772340384,0.540943781738149,0.894908833496933,0.00946458245416804,142.235994594595,193.166279310345,136.804035714286,86.5250612244898,156.511973529412,15.9293460552261,25.850657274195,10.3164609028433,8.35159698112541,19.6088164895367,77.7555,114.9789,93.670475,30.1822,97.282825,224.158,209.8614,162.7343,115.544,213.171325,76.877342,141.967518059299,75.6044,124.8761,63.83465,90.2494,79.42115,191.84555,3.3042316637122,4.98811653357037,1.84667568318503,1.65170413362185,0.88493051962618,0.72395528289285,"LIHC"
"ZNF764",0.999999198006193,0.178977591267089,0.258912194545164,0.0948857178763225,0.156443475796109,0.999515009250383,0.978760358212207,0.987596314658371,0.516338530823355,0.359810637688319,255.338635135135,254.206231034483,202.655788095238,197.869212244898,240.958238235294,20.7288072867083,30.2570396673596,14.1558974092586,9.56174654329931,13.1936158310416,179.798,178.0691,151.712775,163.4498,189.1962,280.3848,276.8533,230.60265,228.9694,292.38235,147.813042,229.64351671159,146.1434,205.9417,130.8318,162.031975,164.86515,256.55585,3.79276130379867,5.53413674156935,1.55360794693333,1.40917550843897,0.635622485486108,0.494851306030747,"LIHC"
"ZNF747",0.981623165219395,0.145302277793219,0.503428308299972,0.789068887181173,0.990021872974748,0.687099903642266,0.502758883601975,0.873711740760748,0.971962086493307,0.976141958337957,285.921286486487,305.608568965517,360.96985,321.416665306122,340.431064705882,24.0547874074079,25.0714804542779,23.1296380522022,21.013098864075,23.323684958757,178.7411,208.5549,266.547175,222.8702,267.367125,328.3614,359.0773,426.71455,354.3199,378.031925,372.24965,323.00832722372,362.24125,302.8905,333.0628,404.9511,223.0106,381.731,8.77638022851467,7.10935993767427,0.867719626395135,0.836156842987926,-0.204699133958809,-0.258154512177475,"LIHC"
"ZNF778",0.997691290531741,0.947874090615483,0.996477123098734,0.999925306327945,0.990352955954227,0.885601578287682,0.981336352480622,0.919295591213572,0.698009360244023,0.990860285877642,44.4929027027027,46.1055896551724,47.8556190476191,43.8982795918367,41.8250794117647,4.414537105668,4.30837375906406,2.97420874137923,1.92400043391646,3.1966492283937,28.1039,27.7372,33.99525,34.5135,29.8186,49.0849,60.9234,56.5203,50.7246,48.23535,39.130316,44.4418504043127,37.22165,40.9535,32.385825,43.648,29.91035,53.04275,1.51094303436253,1.01593335917988,1.13573962459983,1.10026019802991,0.183632125903794,0.137844743765173,"LIHC"
"ZNF212",0.779430734513706,0.999865954213999,0.67459175487281,0.0308230610065867,0.559460028394308,0.0137133276685931,0.66214502701432,0.999919020355474,0.538099795543838,0.61180866419884,313.768472972973,347.705534482759,309.58435,389.698036734694,351.838364705882,17.7694410524652,23.7989649825046,15.4852815906604,20.8571101433627,16.77178773176,251.5422,280.2896,234.597325,284.965,296.841925,371.7057,384.7436,366.313325,458.1696,414.53355,261.438198,353.458844743935,273.0742,333.6362,233.910225,285.6741,265.5878,420.27575,6.93177874136949,6.234137143659,1.35197858403207,1.22177854956638,0.435072298842405,0.288982816748782,"LIHC"
"ZNF282",0.90413994586367,0.319822082862668,0.060836224905059,0.98517097996445,0.991691546032584,0.078456313669047,0.999908976027397,0.856910531758075,0.428326703281111,0.964785153206553,843.027289189189,915.345024137931,700.842592857143,880.635471428571,831.879714705882,47.852341279811,97.8244540247065,38.8830139525576,44.9004402907826,45.0583840396581,646.4446,661.6511,534.19045,675.0973,677.83455,1000.4424,911.8822,839.578975,995.3944,907.291525,468.77175,822.337909433962,460.1335,759.5517,414.203825,512.09225,623.05425,931.39535,11.5615723836567,15.7992064525508,1.7542394767474,1.65072028009263,0.810845708063554,0.723095671606259,"LIHC"
"ZNF160",0.983880821462875,0.59549604479588,0.927905821412,5.42262205303068e-05,0.00191708395498624,0.0104345758917057,0.553802730212907,0.895956481690666,0.999906925749887,0.0290197099489555,280.130421621622,259.227751724138,228.355471428571,118.89902244898,223.159361764706,38.9309516130414,24.4879018939099,17.8435870003813,10.2112371647438,34.7982239190707,57.2536,152.325,154.152825,60.947,99.657425,443.1929,357.9248,291.794,173.5952,251.789125,262.533778,208.264666037736,263.7411,178.0415,213.9335,305.11605,82.96485,284.93695,11.5467331000376,8.38947612913459,0.793287125277022,0.675061641890475,-0.334084960055844,-0.566908849924896,"LIHC"
"ZNF415",0.975559557827023,0.513699474378974,0.230807769166526,0.0765956776964601,0.0226318747917997,0.859682589922747,0.998676474667601,0.915709438938316,0.718867971272683,0.173352548695479,48.8084648648649,57.7147931034483,27.3748285714286,14.8325510204082,44.82465,14.6107492065422,13.2382527110342,3.39521735082131,4.14487167123271,12.9629498911315,4.8804,10.7803,10.4644,6.083,9.005275,22.8911,74.8843,43.67155,13.1858,43.869,27.393158,33.0581582210243,24.8231,12.08,20.889,33.162125,6.9721,30.52015,1.65238822386511,2.9573017697252,1.20680347337186,0.486643489330503,0.271190753908449,-1.03906284111765,"LIHC"
"ZNF439",0.998129437464291,0.623008929334725,0.481757298097039,0.0198966518504656,0.0144588929471021,0.448463445046854,0.790986033731886,0.654378005962313,0.999531220495683,0.374176073928556,38.6481756756757,41.3059379310345,27.451830952381,14.9922836734694,29.1913735294118,8.14586724064315,8.20056710535581,3.15569589673241,2.21063182890947,7.28671287343115,9.009,13.8329,11.737525,7.7386,9.054525,50.7197,50.4838,35.201775,16.1499,27.009725,19.98484,29.5588956873315,18.58245,15.534,13.0978,25.70745,8.84275,32.2953,1.42202211479115,2.01816283144369,1.47906591633116,0.835950049643615,0.564686349289571,-0.258511355074495,"LIHC"
"ZNF440",0.692468079893365,0.241400517867313,0.976259349393264,0.121239199362132,0.91382837930411,0.998820336589015,0.196710590144606,0.940781862960056,0.999499899041385,0.999999817039671,123.6065,107.676803448276,100.616083333333,97.8052224489796,98.1353411764706,12.6473279169855,9.45350917762632,5.49369804700334,5.35696542424201,6.67508295614179,75.5355,63.8855,73.17245,70.05,72.879275,163.6287,146.1906,126.550975,121.3924,116.108575,81.8787,106.445302425876,83.75,101.0972,66.37775,97.27355,72.84835,130.5878,3.18850327973384,2.50297658259363,1.3000365470614,1.20713074626866,0.378552181348423,0.271581945171469,"LIHC"
