"gene","p-adj-2-1","p-adj-3-1","p-adj-3-2","p-adj-4-1","p-adj-4-2","p-adj-4-3","p-adj-5-1","p-adj-5-2","p-adj-5-3","p-adj-5-4","mean-1","mean-2","mean-3","mean-4","mean-5","SEM-1","SEM-2","SEM-3","SEM-4","SEM-5","Q1-1","Q1-2","Q1-3","Q1-4","Q1-5","Q3-1","Q3-2","Q3-3","Q3-4","Q3-5","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF721",0.696426917468333,0.000854393287441968,0.981278467827738,0.999865353378609,0.738210603380437,0.0019619403221347,0.626551321358398,0.965931996255076,0.113701062057604,0.733961298443772,359.206903333333,283.2315,249.621727272727,355.488118867925,322.463855263158,20.5850415713042,33.210591562753,12.0192113597462,18.1801591085212,15.7921809589,242.31225,203.5427,198.9767,238.8421,255.882375,429.6843,331.3145,291.1801,435.8165,370.3222,275.107524,336.869835849057,279.5781,318.6551,238.715075,310.99285,238.9625,404.595,9.2753303639984,7.49391750259304,1.22450244526593,1.13977131971353,0.292195654889653,0.188744395434139,"LIHC"
"ZNF662",0.870754935499374,0.718035639740223,0.996065677820245,0.339843343597051,0.429709003878249,0.0426936228261751,0.387285465584399,0.999824064230767,0.994134120492775,0.00749351055576108,70.4029416666667,32.68474,47.5196878787879,99.9479113207547,39.3618605263158,13.4542987128037,21.582483890521,5.80427888353869,14.2881119825163,6.01175328822394,13.18145,3.5619,20.0615,28.8763,10.58515,62.890775,33.7553,72.194,137.7551,61.05415,82.173236,73.0186687331536,80.1446,39.951,64.3872,98.747225,18.34165,89.9233,3.15311294739447,4.51711462229324,0.888594295266084,0.498486485677139,-0.170403215544564,-1.00437370222148,"LIHC"
"ZNF320",0.570713334437647,0.000202900478035506,0.984481286540217,0.000942994923588403,0.999951961273846,0.901562169018815,0.000294840090714898,0.994276272184058,0.999093839485137,0.967928907717757,352.043253333333,184.18224,122.921824242424,170.526043396226,137.482055263158,47.0608392294443,53.8074796162169,17.0658154538356,23.7999375676404,26.9502190386192,78.28115,138.1857,41.7001,35.497,16.428925,486.631225,281.3891,162.1896,246.6457,193.66355,71.167554,211.394011051213,67.73115,139.4813,46.21685,90.40795,34.25705,309.94485,4.47537438458478,12.3086381622152,2.97037061370991,2.05933754262256,1.57064294759296,1.04218031911838,"LIHC"
"ZNF530",0.396223678473934,2.20932621641801e-07,0.885817015720687,4.61087951370009e-05,0.999905607953909,0.432434459012741,1.17808386769225e-05,0.990682797609335,0.876566811012996,0.952559375411552,69.7944466666667,43.25684,28.8882090909091,41.1004943396226,36.1871289473684,4.52986298754989,16.249457228123,3.09253099652946,5.61832796143914,3.43633069541467,46.27055,8.1411,16.7388,19.6604,18.9631,81.7071,63.3316,33.8045,46.7941,49.582875,21.600902,47.3412870619946,20.9732,40.6138,15.718775,26.938075,22.5587,65.1556,1.19455253951817,1.72023020113117,2.19163473182715,1.93646177025919,1.13200737197872,0.953423019878056,"LIHC"
"ZFP1",0.999999821929879,0.17774741679471,0.841020527255558,6.98466194881675e-07,0.151675818113814,0.07292645068473,0.00516103123462885,0.527557356489896,0.839853380741029,0.521646833256148,126.922143333333,125.32072,182.604257575758,249.617237735849,211.074739473684,8.12452230540786,27.8840363003171,16.4899598537066,22.2037876353338,20.2105663272131,83.28395,91.7722,112.368,137.2385,130.1208,163.746375,114.3317,229.927,316.0114,239.620525,591.491756,185.803059568733,544.9505,144.1071,433.3363,712.1915,100.5559,218.88685,34.6535592213667,7.14061493350509,0.314126203254696,0.264440715257624,-1.67058380255379,-1.91898377289036,"LIHC"
"KRBA2",0.124878154087022,0.000439134383948492,0.993119946376657,0.0655061033511966,0.690465134013642,0.361839733958207,0.088897387615359,0.734478550939981,0.499751260028398,0.999960851019094,31.87912,11.8935,15.5726696969697,22.8708169811321,22.4320289473684,3.46307416726309,6.86771709529448,1.80767218396678,1.87839378703669,1.51068675389887,14.319625,1.0549,6.2884,13.1004,15.3528,38.8471,14.9254,23.8095,28.5581,29.570575,18.246776,22.8263673854447,18.6271,19.0347,11.73825,24.38725,11.8242,29.41075,1.22520603036607,0.917024169089621,1.25098085192939,1.02188209651529,0.32305970713928,0.0312287495189725,"LIHC"
"ZNF93",0.082844729405542,2.44585053099655e-06,0.999997122522442,0.000166175330936214,0.94017746553345,0.573010303095932,9.9837269993408e-06,0.99828982460587,0.98962152157236,0.846078758926991,51.930565,9.0323,10.0624939393939,21.9370603773585,14.1256342105263,7.52243189678756,7.3805533523578,1.41829221261968,3.01699678432029,2.71925487409743,12.8421,0.6784,3.5629,6.6969,3.469675,63.6424,5.2743,14.7723,29.1121,17.9119,10.66507,26.1522555256065,9.04575,12.94,4.854275,12.952225,5.01585,33.0231,1.10752795445348,2.05218502496184,2.4521410103831,1.43050603874748,1.29404194360089,0.516525587876161,"LIHC"
"ZFP90",0.756815161706241,0.585672798627843,0.987975091675755,0.481304473107975,0.984341217550343,0.999998694993842,0.999782009785667,0.726924288649504,0.570868578009132,0.489139169804919,300.668661666667,199.33206,242.559551515152,244.541224528302,307.352297368421,38.4133911705088,31.1290285018437,12.6707479921835,11.4259566367916,16.4466192916651,165.33255,162.0659,203.7564,176.9663,225.5457,348.9016,229.3773,272.0828,291.9679,398.0778,235.664666,264.339802695418,246.3583,246.8427,188.875225,269.25755,177.54555,312.19535,8.98682462699002,7.72405185696174,1.12167770918793,1.00196624185181,0.165658207007966,0.0028339022123409,"LIHC"
"ZNF479",0.997307085477017,0.992797218410239,0.999936590067568,0.960233573739845,0.973910060968277,0.855043744862561,0.999683335239633,0.999235196128055,0.99944397191465,0.932284556371176,0.411416666666667,0,0.16430303030303,0.751743396226415,0.305044736842105,0.371241289210267,0,0.16430303030303,0.514143150097126,0.181129066967147,0,0,0,0,0,0,0,0,0,0,0,0.278011590296496,0,0,0,0,0,0,0,0.102221987901432,Inf,NA,Inf,NA,"LIHC"
"ZNF445",0.0820186469418895,1.45708989448545e-05,0.999298719291406,0.525486524446411,0.310424913391658,0.00458957568027718,0.593787961132561,0.335907267627824,0.0112589879085517,0.999999650583396,478.038583333333,260.51026,281.246615151515,424.407767924528,423.044428947368,28.2965519226818,47.1741560949383,17.2014039804989,26.7896103686298,26.0858009894765,311.201075,220.837,217.3333,293.6382,318.87265,555.376075,321.4476,314.1568,485.9881,502.832625,312.614144,426.564829380054,298.5992,394.9522,266.007825,361.9541,285.6994,526.2843,10.5026661576601,10.4518559610636,1.3645090523481,1.32268338294275,0.448381965688931,0.403467758120733,"LIHC"
"ZNF74",0.313328647995377,1.38246536895981e-06,0.972192201715797,1.2023317963461e-07,0.987275841500151,0.998624858203292,0.0226679066391128,0.981874372019469,0.135950190663275,0.13995889868276,288.824523333333,191.56088,159.227303030303,166.028,220.098376315789,21.964233731811,38.514566242649,7.96881208597262,8.07269243383333,12.1583287554287,180.98925,123.4177,134.6887,124.7913,161.052975,324.7548,226.1799,193.2682,205.4883,277.579625,103.630204,221.375844474394,98.4191,202.0906,71.253775,129.57585,149.82805,262.98705,5.03759067943053,5.76389005810187,2.1362096756501,2.05336768980818,1.09505325899857,1.03799198924182,"LIHC"
"ZNF829",0.158052904467144,0.000496407044949909,0.997275067812941,0.0804380594670437,0.73539333781021,0.339823899845737,0.0807210626272739,0.803184075804272,0.54023911447847,0.999416701025099,9.16878666666667,1.8745,2.98130909090909,5.83154716981132,5.50048157894737,1.18196228235602,0.406417675550658,0.505079216715955,0.783701458667699,1.13975817938102,1.7407,1.6103,0.7814,1.7978,0.788475,12.825625,2.1097,3.937,8.0502,5.977125,4.039214,5.98621482479784,4.01345,3.883,1.85935,6.035625,1.37865,7.8509,0.405932337339662,0.361479915375255,1.48202467727579,0.967496792036776,0.567569470239561,-0.0476712172171948,"LIHC"
"ZNF267",0.00410340606550375,0.000916429665303808,0.458703892872265,1.4113087039358e-05,0.534759191530261,0.997025057411785,0.00261485299832021,0.330861525613249,0.99426282081477,0.926927659830426,209.67524,73.75222,139.061636363636,132.854137735849,146.955189473684,16.0940542133318,9.57780582995918,9.58356666234676,6.37277381779559,8.55008375920624,137.02255,64.396,96.6341,102.8963,100.3332,240.922775,82.1256,167.7627,161.0526,189.7028,140.988502,157.804250943396,133.0934,139.1408,100.189225,165.668025,103.71765,189.0372,8.5468614376977,4.37565004975712,1.11927035683659,1.04543726435721,0.162558557634016,0.0641064898410803,"LIHC"
"ZNF566",0.803526479207835,0.00301240618742971,0.97781280466145,0.0471195068371939,0.99999996891461,0.74228236030259,0.581389404587923,0.992186047959743,0.246719861423731,0.842915611774207,147.53974,118.34154,102.534875757576,117.831964150943,130.211973684211,10.4914063044416,24.5512290165401,6.82986307054584,5.08702262875069,7.06627406658403,91.186625,85.4817,79.6813,92.6001,101.851275,174.947575,125.5565,129.1455,130.2378,163.401575,113.170714,127.528973584906,114.4648,121.07,94.69215,129.1371,93.09615,151.0624,4.46145500689575,2.81397105859136,1.12687257221781,1.05770507614568,0.172324383457413,0.0809374114818386,"LIHC"
"ZNF224",0.209415451132775,2.3732810477739e-05,0.999941725638736,0.00194883029542048,0.974688793845523,0.535861081136394,0.0113753774647342,0.962984269423036,0.505144950674616,0.999806716065447,182.477608333333,108.10884,103.566527272727,129.16180754717,131.881263157895,13.3863060319828,23.0918288469883,8.94518128036986,8.33529934084603,8.78430196071566,115.87865,67.1772,66.0115,78.51,89.09605,232.53295,115.2035,128.7378,153.6673,163.405475,112.910738,149.057734770889,108.6673,135.9797,78.909375,139.486625,90.3035,192.98035,6.09972578931344,4.32261539906562,1.32013781338396,1.25133963943155,0.40068854496811,0.323473419895446,"LIHC"
"ZNF529",0.682203096186701,2.01041091107967e-07,0.644919173843158,4.20199451930392e-05,0.974824424505588,0.432380893056286,7.61838886352839e-05,0.952130880603478,0.669172863702589,0.998546851660646,278.16668,214.44926,145.801896969697,185.1951,178.889897368421,19.9784773472305,28.7288846327977,7.91322277096783,11.1684927077704,10.4740426306294,178.33135,210.9905,114.6305,130.1622,137.080925,339.8457,241.0857,165.1785,230.5882,217.84375,151.927234,217.16010754717,153.93955,188.6581,127.139425,172.59495,139.69725,257.9705,5.94555220064553,6.32045638916316,1.42936919095868,1.22553365915387,0.515378597450494,0.293410108217413,"LIHC"
"ZNF284",0.302138304152329,0.00238895478821821,0.999670709754723,0.00822051228634468,0.979146330619954,0.935874602015893,0.264669563898829,0.846992589513329,0.473848950731934,0.845286912868255,24.7188983333333,9.6373,11.2084484848485,14.1064622641509,17.7398684210526,3.28244613946069,6.17655003452575,1.35164382947015,1.60487141692302,1.60195949319555,10.197875,1.3713,6.0189,6.4492,9.519275,27.9472,11.4518,13.4355,17.4632,25.0808,10.321772,18.1019819407008,10.3654,13.9182,5.288,13.491075,6.9455,24.66705,0.917557488144098,0.87292791082431,1.75376688621884,1.34275570648504,0.810456994962435,0.425196852716809,"LIHC"
"ZNF749",0.0252336497042356,7.35814243979505e-06,0.975609736863724,0.000308094221594613,0.711351447732549,0.637727644088838,0.124182389457341,0.322753749903419,0.0762172102429526,0.59299476018006,54.3434466666667,24.92854,30.9479545454545,37.4184056603774,43.9319052631579,3.49797062466424,7.09040231436835,2.31433890520095,2.23374127658054,3.56657829357831,35.90055,12.8824,19.3512,27.8905,28.127,73.880075,29.5359,38.2181,45.9335,54.49995,32.978908,44.5772,32.1597,39.7695,26.4076,36.948175,27.99055,58.4496,1.68383532265211,1.17851414031117,1.35168817596993,1.23662534165431,0.434762371392103,0.306408475569758,"LIHC"
"ZNF17",0.207561367807432,0.0104896108482642,0.976259129900637,0.735117201776432,0.477078416885435,0.19584256206596,0.711854763318969,0.536401453477567,0.32574496298378,0.999895180085142,91.355765,59.6258,68.6612545454545,83.9844320754717,82.9917736842105,5.19236905626756,8.18650737665337,4.27391474684698,4.06972256952678,4.20749650380607,68.383025,46.3045,51.1811,63.996,64.77135,110.777925,78.2331,85.879,104.5892,99.076625,75.884828,81.057046361186,75.9506,76.4781,65.618725,88.494325,60.5408,96.9657,2.46256146728471,1.59798957963321,1.06815879402383,1.00694530392123,0.0951261360903897,0.00998531998352865,"LIHC"
"ZNF555",0.483954107415854,0.00350744076965948,0.999997453263705,0.384901352751211,0.897976776529101,0.262440058789509,0.0246894967375066,0.998677795931783,0.962053238556116,0.660262670320233,79.2538033333333,52.99124,52.0281272727273,67.5583679245283,57.5888763157895,5.51348897140785,9.7922592852518,3.39172435932599,4.9786819097845,4.77606965410022,46.113675,45.769,38.5827,47.5412,43.538425,100.50295,61.1814,66.9032,85.1528,66.262425,36.144032,66.6036307277628,37.77,59.6062,28.497825,43.896125,44.99825,80.57565,1.53367187864898,1.72695386228656,1.84272830235882,1.57813608684141,0.88184337116652,0.65822161811809,"LIHC"
"ZNF75D",0.999999939562286,0.999919379881776,0.999999413419068,0.182177100707222,0.9088624054311,0.411583403149971,0.596336678331233,0.973430302587502,0.786047540846884,0.982784094646103,237.05284,238.44186,240.969839393939,291.793733962264,276.624515789474,14.8478478798325,122.564960625693,18.6479725864142,16.9736616602226,25.9533733971737,156.74415,86.4979,148.4373,187.7729,180.477225,283.63865,157.6135,320.1303,358.6173,312.24305,236.841762,262.860614824798,238.26885,239.0258,204.61285,268.72705,174.6709,320.2726,8.21806710426653,6.57888482498213,1.10985753781378,1.00317687351914,0.150374502989823,0.00457599483569165,"LIHC"
"ZNF197",0.453973663585341,0.00119420162573269,0.999896681802601,0.973674512901044,0.316550573673277,0.000223545007421722,0.767638271264768,0.793042510833674,0.0854587235536378,0.447697517920666,326.97612,243.19944,235.650593939394,339.317430188679,300.828768421053,15.8471553975508,18.0432042293657,12.9446159508712,15.2034622996547,17.3484602330564,242.697525,209.9156,184.9148,281.348,231.81555,403.12025,252.818,268.4715,388.4485,375.495425,312.141036,305.671511859838,317.90445,302.5297,286.110625,346.787575,230.65025,370.112,8.45225202772091,5.59169183449418,0.979273714782693,0.951637197906478,-0.0302159339680492,-0.0715164294858625,"LIHC"
"ZNF732",0.45945877002065,0.0536535392784842,0.995501319259878,0.766852759710023,0.761685972198291,0.455376741468743,0.149109913453211,0.971041633387376,0.989109920680399,0.748803380024618,3.58602333333333,0.90448,1.53764848484848,2.82011698113208,1.93317894736842,0.610101812839726,0.41195555269956,0.336549600280947,0.482769606025184,0.29830774705166,0.85575,0,0.6083,0.7759,0.64245,4.231325,1.5966,2.1595,3.3424,2.27905,0.914362,2.57272911051213,0.81045,1.6129,0,1.612675,0.78245,3.05605,0.141892677203582,0.163614771587551,2.81368769755538,1.99012894071195,1.49246220697112,0.992861906195743,"LIHC"
"ZNF546",0.776887489894543,0.0239288849775497,0.999222119755527,0.905351478593778,0.562451980112685,0.00265455340632925,0.798128490686366,0.488972343510074,0.00241614984468796,0.997949177325272,67.4706533333333,52.24098,48.9356151515152,72.1497150943396,74.023652631579,4.54893513471312,2.53814183338914,3.12825328151012,3.74755384251805,4.23892777900103,44.76595,48.976,39.0879,54.5132,62.075575,82.650025,56.3607,57.767,85.2853,87.740525,62.223978,68.0409018867925,58.7666,62.5122,43.318875,77.01875,48.2658,81.05855,3.81897985762871,1.65187113244485,1.09348363884406,1.06373688455687,0.128931634345648,0.0891413441778383,"LIHC"
"ZNF286A",0.263296508062961,5.7277836367553e-05,0.99987300256764,2.82489802316821e-06,0.99990380382286,0.99999980790808,0.195833669302102,0.843481390054187,0.131182514225794,0.0726475774373049,125.46023,74.5312,70.5196151515152,70.8841773584906,101.023018421053,10.2987591726858,12.6189581207008,4.84922048531624,3.99420708469109,8.24052798347026,67.110075,61.1916,52,50.7099,63.174575,171.06155,88.8738,92.4389,84.3174,133.464325,62.895012,93.7474150943396,64.9402,77.04,51.142025,73.950675,57.2589,117.1139,2.92668936029612,2.97870665169703,1.49053815419162,1.18632218564156,0.575833305324735,0.246495875401168,"LIHC"
"ZKSCAN4",0.121107999864741,0.00331858027046783,0.959845387227328,0.999921307921859,0.140567577162466,0.00652902237673991,0.958226171893754,0.249901738912404,0.0568954265004165,0.981455998972909,119.136318333333,63.49242,79.8583303030303,117.852798113208,111.987247368421,6.86154562365589,16.6841781011352,4.7504434872702,7.80204289012781,8.1912016899937,81.92275,48.1682,57.971,78.1359,69.2392,138.958175,93.4996,96.1063,144.6629,144.4373,57.104024,105.242946091644,51.9028,99.08,40.2167,70.44075,72.26225,131.5823,3.25705491685866,2.54775318977187,1.84300402527927,1.90895288886149,0.882059221942095,0.932781498842125,"LIHC"
"ZNF643",0.864827218968504,4.26714601999834e-05,0.757412388422935,0.000136195741068046,0.922631060669703,0.919797249038342,0.00679844350848302,0.983708896562509,0.672111900935891,0.971682754878793,33.1597616666667,26.25008,17.5864848484848,20.392558490566,22.3939394736842,2.52174715889968,5.30439598704697,2.01848771218571,1.5790527783531,2.40511143851127,20.5446,20.934,9.8482,12.6404,12.92905,41.688825,35.2782,23.8871,23.3406,27.915025,11.423196,23.6600897574124,11.1873,19.6809,7.264125,13.7441,12.99195,28.4325,0.785438122438213,0.854748564908131,2.07123205777196,1.75921804188678,1.05048920002945,0.814934305125845,"LIHC"
"ZNF642",0.999637880075083,0.0270238682127607,0.779551598304139,0.370897071547216,0.984171455131909,0.647135746125993,0.390743669271311,0.978166670022224,0.771809714157449,0.999940966345972,83.0756283333333,79.62594,59.2117878787879,70.4547886792453,69.4566394736842,4.36378600050894,17.6187029904758,4.52411825091607,6.1584030271493,6.08039371724576,60.84425,52.9172,43.8322,39.2601,48.016675,100.519175,78.0591,78.9474,99.6836,92.84735,53.657684,75.7972805929919,54.12785,69.2913,47.4999,63.334575,50.4324,97.5856,1.9229763940465,1.9628307492342,1.41260812883746,1.28014136899951,0.498361303610657,0.356303139203903,"LIHC"
"ZNF490",0.12270588806541,0.0190052131779409,0.889036758290919,0.107158438535532,0.634234149262504,0.879130266762416,0.0269794956878632,0.836067270507853,0.999417365207094,0.948743462392278,185.172051666667,109.2761,139.387524242424,153.674386792453,143.055726315789,11.8122724823157,15.4286772943438,7.3598015187824,9.2551372360391,6.77504976433271,121.619075,97.0149,107.8947,106.0362,112.194925,214.9877,121.308,165.8196,193.3673,176.24885,107.01855,157.068279514825,102.8953,148.1823,77.13295,132.666875,110.81645,187.0143,5.63003730399665,3.38754735908173,1.46767340348776,1.44012700288546,0.553530965735849,0.526196046635326,"LIHC"
"ZNF626",0.399655798480533,0.0155359587277756,0.998650150298877,0.0757800003011178,0.954673211942797,0.901571967089532,0.0181392000719426,0.996110701963704,0.999814407535595,0.947960187525872,124.394168333333,45.51996,58.4349333333333,77.3531226415094,62.3114236842105,19.7174734550585,16.6987939767098,7.14080627056656,7.03995292304973,9.67301130110109,21.4912,6.7843,20.85,38.5556,18.829375,168.488425,67.5891,83.1624,96.395,73.875125,69.76895,85.3603363881402,68.2084,56.2531,55.27695,84.684075,20.94245,101.6283,3.16578844558347,6.95207892346128,1.2234717075166,0.824723934295483,0.290980739833779,-0.278016818286178,"LIHC"
"ZNF793",0.417613741355825,0.00071905040022513,0.999888099072463,0.187312026610567,0.918113231900896,0.227667140087626,0.00233053578012221,0.999995286860404,0.992476894139504,0.439170523212907,51.8092083333333,19.70716,16.8568606060606,35.3453377358491,20.9844894736842,7.56120216037677,14.0501712510417,2.44999989064216,4.58702749183902,3.90420215341363,6.43045,3.3921,6.7873,8.5864,3.40605,72.312075,11.5761,21.1132,50,34.744025,13.579244,33.5200215633423,11.91645,17.9426,7.90205,19.494425,6.6995,45.5236,1.17788840676574,2.21485977825834,2.46847479604478,1.50570010363825,1.30361991475418,0.59043445123279,"LIHC"
"ZNF383",0.926368696735985,9.62163984929987e-06,0.563865441507319,0.00951787263309634,0.984368741771463,0.211184786807293,0.0101933889767269,0.968040963838855,0.410515945217033,0.998773793175207,77.863975,67.9202,49.0072121212121,61.4271528301887,59.9029131578947,4.78342576705487,5.38177906811493,2.62048281019322,3.03933878636201,3.01053159549682,50.345525,64.4505,41.8354,47.514,47.696575,98.666075,72.1282,57.5296,72.992,71.7714,52.272172,64.6441040431267,49.8538,59.8602,43.0318,59.8645,47.25695,76.26845,2.11494004427016,1.35358975773279,1.2366829532763,1.20071489033935,0.306475685954757,0.263893623879217,"LIHC"
"ZNF669",0.530006921363679,0.0970521278328078,0.99551880236457,0.122090570858644,0.977799478133344,0.994492304884156,0.0316832823119776,0.999189414454958,0.998714669556444,0.949790995464837,91.421,54.24642,63.6410424242424,68.2204943396226,60.259602631579,7.59759250049341,18.2632425941124,9.29130617231147,6.44490317509525,7.07866008937749,55.555875,36.5093,35.5781,39.9739,30.73235,119.50985,59.0717,77.7158,97.6797,75.4066,35.447628,70.6957398921833,33.3729,60.0522,23.830025,43.081525,39.97185,92.81235,2.30225338060485,2.49739997021048,1.99437152444116,1.7994300764992,0.995934189345582,0.84754004210825,"LIHC"
"ZNF559",0.139252008301973,0.000802442824770377,0.99163264970071,0.440661353994842,0.474616312426501,0.0976345166110496,0.000422624026658713,0.990779172889696,0.999999987523649,0.0784743231133055,209.464583333333,94.49054,117.237863636364,175.669454716981,117.622771052632,18.686724183614,24.2486760458504,8.44810234982741,14.2634211075294,11.2756532643786,109.589075,75.6844,88.1395,106.9176,68.75155,253.298475,116.0192,149.4627,217.0108,159.2221,155.045384,166.17097277628,140.02255,149.3036,122.449775,186.901775,98.826,206.0928,7.7732287470845,5.32447647320374,1.0717569816608,1.06628253806262,0.0999778152184383,0.092589766664633,"LIHC"
"ZNF177",0.203572209233485,4.41500771785064e-05,0.99999868874064,0.00714527290691791,0.93974131230092,0.421833214150188,5.43743790616391e-05,0.999995923980941,0.99938985417732,0.536250623378381,51.2094966666667,21.0583,20.3509757575758,31.8664188679245,21.9895315789474,5.79679322484071,7.49395442580217,2.61298198529459,3.19191350624856,2.87114556386331,18.955325,12.8824,9.5387,13.3945,8.81695,68.31865,26.3713,26.9737,45.6505,30.903775,19.918964,35.3074660377358,19.377,24.4545,13.15865,27.2825,13.14515,45.18415,1.29387194644053,1.73941372488089,1.77255534161997,1.26203746710017,0.82583067109486,0.33575474138008,"LIHC"
"ZNF548",0.112231956483822,5.12860346525423e-05,0.999297608161552,0.00260694673640127,0.886614735028838,0.602341148153384,0.115414708977624,0.677000682879903,0.196538745239412,0.887218932137916,236.41519,124.07346,135.369793939394,167.108450943396,186.6296,18.3167532490612,24.6912409870504,11.365473555966,10.113667113069,11.877749196295,162.308,95.2805,77.9084,105.7786,131.889225,284.25105,170.6924,193.6599,208.9637,224.792,179.276042,183.933151752022,173.19795,174.5186,139.15285,225.181725,119.8629,221.90895,7.89120015117438,5.0003425789441,1.02597731241758,1.00762509025078,0.0369988287768024,0.0109589512912862,"LIHC"
"ZNF563",0.589574006903013,0.637432467564501,0.933129566496854,0.0480792022459903,0.997205154441735,0.855116760389447,3.52864178649881e-05,0.965803142564599,0.0335683119866576,0.182823837183458,181.5598,275.06962,222.883372727273,253.387969811321,317.840431578947,20.7872261592703,119.596172178103,17.1094063249904,15.3451952201168,22.4500580275201,68.06975,115.3324,153.7484,181.9505,220.10415,225.646775,321.73,282.6772,287.6045,396.976125,124.373254,249.24235606469,114.7771,223.4724,77.617475,139.9261,148.64105,322.0934,9.34996463778982,7.60099925168598,2.00398677407516,1.9470120781933,1.0028729870565,0.961261833773424,"LIHC"
"ZNF567",0.00849611607679579,8.20223695630062e-08,0.984836538380116,0.000246499801500488,0.501418901612456,0.171639938148156,3.53733603355444e-05,0.75179250722854,0.665939641643609,0.921007229782916,103.520793333333,40.23062,50.4249545454545,70.5161660377358,63.362552631579,7.49349095173722,5.56013767369118,4.33697498826836,4.85874954120554,3.5916897319003,69.436225,32.7004,38.2233,48.7627,52.360325,123.555175,42.0624,64.5603,81.9975,79.484275,62.019624,74.1077738544474,64.70725,66.6177,50.5176,74.428225,46.86515,92.6734,2.69557783104947,2.12141925106913,1.19490846726913,1.02952451232281,0.256900108687534,0.0419781800289889,"LIHC"
"ZNF573",0.768110047766413,0.00275266114162431,0.984312747918806,0.998237683662018,0.834440934934256,0.00867860955568933,0.938720786070696,0.92744103958625,0.06009186227592,0.988553548226368,14.130915,10.07916,8.19245454545455,13.7113226415094,12.9428315789474,1.13884387540232,1.46326181512401,0.826861049014115,1.02911416236009,1.16209161854292,8.128625,9.4937,4.5532,8.8762,7.5916,17.48995,11.5761,10.7163,17.6398,19.12115,10.650324,11.9597959568733,8.9072,10.31,7.3478,13.726625,6.90245,15.3981,0.720714691329689,0.380427761137247,1.12295137282897,1.15749056942698,0.167295456057819,0.211000439277,"LIHC"
"ZNF527",0.397867513100071,9.41579589153196e-06,0.977912042557007,0.0867964742730348,0.948690509512422,0.0443344386338422,0.00508029592723802,0.999661914697042,0.523085899379424,0.767770254735003,104.953495,76.07474,66.2890818181818,88.1264528301887,79.3697421052632,6.10144182039024,6.48085821343131,3.53295600291206,4.16095819306282,4.92540479032083,71.928425,67.5105,54.3307,67.1907,60.841925,140.2924,86.3758,76.7754,107.562,96.157275,68.354626,88.3761649595687,68.39425,81.2514,56.4996,78.5502,63.64595,106.54895,2.45975416307023,1.91803382374761,1.29290686133765,1.18798583214232,0.37061834976063,0.248517630734727,"LIHC"
"ZNF33A",0.0759014481892106,0.0138906342358666,0.821683580617848,0.594470936196495,0.272921660773846,0.325495938238217,0.997540800930342,0.121371617281939,0.0691871243435228,0.868198028351902,905.93724,559.95592,707.172781818182,827.428549056604,886.560913157895,48.2716787701087,40.8347997743885,31.086508311634,33.0544268103541,44.7045314206846,639.74915,473.6287,572.2708,701.5512,677.191325,1169.5026,617.0971,826.3113,919.5553,995.5045,743.286292,833.240977897574,743.99575,790.927,640.145625,836.235125,635.546,975.68415,25.0030274992025,14.5204157261493,1.12102293136004,1.06307999743278,0.164815789848102,0.088250164655508,"LIHC"
"ZKSCAN3",0.104561738861281,0.000146424943522572,0.99562281807794,0.0741962173224675,0.629187499704674,0.210705611939101,0.00965012298723678,0.871655115112904,0.773447455986685,0.88684517306643,134.282241666667,54.93908,67.516496969697,100.292913207547,86.6631947368421,12.7062179723581,13.9230962396085,6.81317181690275,8.05042524538541,7.57600617610233,64.945575,31.886,43.2815,56.1635,47.420525,160.56005,80.1425,75.1102,132.4579,121.67125,36.49943,105.869666576819,32.51865,85.6407,24.96215,48.9171,54.63585,133.84755,2.32533563549963,4.3890412787074,2.90058410711673,2.63358718766,1.53634345320106,1.39702922221166,"LIHC"
"ZNF676",0.83336955141036,0.234275395493964,0.999992116386796,0.811075714084716,0.576382000021859,0.0285466646453038,0.868749579285093,0.974712963007035,0.832595410962228,0.314331218932777,21.7595433333333,1.80948,3.31625757575758,30.1830188679245,13.5301105263158,7.09499479365972,1.80948,0.836306602254256,5.87919906780346,4.95139500451075,0,0,0,0.7349,0.099175,22.5808,0,4.5121,49.55,7.197575,1.77,16.7662730458221,1.3481,1.2706,0.139125,2.2696,0,14.5724,0.283407194844796,1.88238370673087,9.47247064735712,0.942511683109562,3.24374076421639,-0.0854175931535296,"LIHC"
"ZNF699",0.185031741818722,0.042249768037617,0.911167350388928,0.999694360979523,0.220367219904793,0.0762741133992836,0.0687321244762716,0.853455218855624,0.998774530623711,0.120713520511865,10.2764466666667,2.2742,5.50051818181818,9.99341886792453,6.00832105263158,1.32485199104144,1.44621857822391,0.849785320666773,1.0083380755811,1.01027698111238,3.050225,0,1.7885,4.562,1.446625,17.221625,4.4524,8.4307,13.5635,7.860425,8.76703,7.76570107816712,8.79955,5.4142,5.446375,11.19615,2.3205,11.3625,0.671207885375162,0.389328880081597,0.885784704531308,0.615281463256644,-0.174972009480964,-0.700681566139364,"LIHC"
