"gene","N1-N0","NX-N0","NX-N1","mean-N0","mean-N1","mean-NX","SEM-N0","SEM-N1","SEM-NX","Q1-N0","Q1-N1","Q1-NX","Q3-N0","Q3-N1","Q3-NX"
"ZNF33A",0.388221439520963,0.665130497825801,0.507993741538002,823.549654545455,1008.509925,850.682060526316,17.0321535312508,205.815306943452,27.4483852494845,620.7565,657.03475,666.468375,985.6354,1337.886375,958.856975
"ZKSCAN3",0.708847372597369,0.488506155039839,0.554062025062036,109.036224901186,142.72365,98.1428236842105,5.79258624955698,39.2092022673781,6.04729880186641,54.6956,90.440075,52.52005,133.913,174.420525,132.1238
"ZNF676",0,0.0962613783470261,0,13.008285770751,156.08005,20.7993798245614,1.68215409630384,80.647847099313,3.3998719031385,0,38.2042,0,10.9409,249.1903,18.169125
"ZNF699",0.65669516496497,0.597545259603016,0.526434485249166,8.01796956521739,11.33235,7.19676666666667,0.506677142049471,3.63425204971165,0.576809118055574,2.2749,6.936125,2.362,11.8202,13.266025,11.250825
"ZNF250",0.86216306629826,0.54946952434698,0.956965223672397,162.084460079051,141.729225,152.915657894737,5.10059450860117,30.1846591261294,6.59429378951356,107.4931,115.225025,105.327975,195.1981,155.86565,179.792575
"ZNF79",0.459374240619444,0.00556694931201829,0.876898420192112,98.6773735177866,77.809525,86.4477868421053,2.3452198367892,4.64042975333374,2.70219634914742,73.8204,70.537475,67.424525,116.5217,84.34655,103.0623
"ZNF681",0.0181780883285927,0.114408765252812,0.0625969823685343,45.7034003952569,129.3235,59.3939377192982,3.25621350307711,46.7116076071926,7.14321037233156,7.0784,87.750425,10.574725,64.2118,160.230375,77.09555
"ZNF766",0.325437115807319,0.92369465935241,0.376902373714002,290.804352173913,368.201325,295.395579824561,6.57501518844488,72.7417231167503,10.4714987476516,222.2573,268.71125,217.12405,341.8491,426.528625,349.978725
"ZNF471",1.20250139078459e-05,0.150193051615241,2.08126775980144e-06,46.4673624505929,181.372725,34.4294087719298,3.66404281762771,76.1419940221051,4.64976464391178,5.9561,58.757675,5.89765,64.6388,293.20435,49.864125
"ZNF836",0.189377675866224,0.42681669497538,0.112023080652132,56.2026245059289,84.092825,51.7485280701754,2.03981294394564,17.0116174606441,2.79638620767011,37.0599,58.515375,34.974375,69.0808,104.0867,63.852975
"ZNF493",7.996549703293e-06,0.927023463327852,6.7058666850528e-06,85.4579102766798,225.459675,83.020750877193,3.6349166120226,85.5278531903046,4.97663228864256,44.3174,81.3559,47.198575,114.1892,369.051425,116.650775
"ZNF167",0.133615122812496,0.847508950725388,0.17651901589094,30.4058134387352,59.4999,32.2619938596491,1.69821361939191,14.8710522536795,3.35674886874544,10.7803,38.787125,9.186175,43.7041,81.498175,41.353825
"ZNF565",0.487308252344915,0.325058979431483,0.315674066324929,59.270585770751,72.86765,55.4602140350877,1.51877142244612,17.1569215448411,2.04581221867196,43.1034,50.69205,41.571075,69.8205,88.4374,63.7748
"ZNF34",0.31281119297827,0.926140862508359,0.279687150425488,151.577028458498,93.6922,154.894672807018,4.66843142808378,16.9638171742585,8.32667937828324,100.6794,83.794125,93.497775,180.7229,113.186225,191.343525
"ZNF140",0.016415116485206,0.980261910968077,0.0156548890236129,309.907630434783,470.462,307.436225438596,7.18331505511076,107.255022444569,10.6337997220613,237.2539,350.1416,238.5916,372.7915,605.22195,356.532975
"ZNF658",0.4933596074361,0.82755156529308,0.422246359149412,30.8789446640316,41.009175,29.7072122807018,1.15528418043985,8.06477232137554,1.51677045422729,17.8676,34.66835,18.790175,39.682,52.702125,38.010275
"ZNF765",0.021977649353518,0.316608530839761,0.00917528845133142,122.738122529644,207.76855,112.376957894737,4.16207783159371,47.3576463733947,5.18211538276655,76.632,151.5955,75.968175,153.6797,281.1904,141.355675
"ZNF124",0.140808935260142,0.980142984038174,0.133886990408127,46.7428932806324,86.298125,45.8528552631579,2.56909681034242,17.5607122521352,3.9908236878063,18.7954,69.131375,20.084025,62.8749,101.1402,55.712925
"ZNF569",0.000782124642574322,0.715917302910652,0.000461925084551562,108.838444664032,229.86585,103.100537719298,4.11192493793013,92.2411473018549,5.48331309271666,69.2748,91.74385,57.769575,138.9599,340.0546,134.532625
"ZNF777",0.997486703979263,0.390907112881632,0.932083665665428,498.367881818182,503.712275,475.184951754386,10.2122200317598,90.3617267908117,13.4223560788863,388.7079,398.49135,366.75195,601.533,541.632275,573.49155
"ZNF605",0.00634082777503153,0.53349518148168,0.00319208938672988,325.935243083004,557.665325,307.903880701754,9.7282160683954,107.205199123149,12.6012047313409,208.3339,418.6965,222.6213,386.0104,707.258025,379.801425
"ZNF799",0.114727122575534,0.599556364204744,0.0740749651465147,144.328360474308,201.318125,138.16015877193,3.4917413908557,26.0595854665603,5.54740018209075,102.3751,177.230925,101.0776,177.458,214.80535,169.34095
"ZNF782",0.998621180401579,0.268855921281356,0.953421100261071,50.423976284585,49.7231,45.5626622807018,1.85214106675593,12.6449190438953,2.22549834958235,29.4472,36.6826,27.476425,63.4993,54.1268,54.978125
"ZNF846",0.938096484570079,0.128445494464162,0.722897299397669,85.7014462450593,75.88385,98.2349140350877,3.49431024934788,27.9305032938452,5.68742457884193,48.4669,36.394225,57.87785,109.4891,98.398025,116.379075
"ZNF136",0.00393099211389203,0.659292545116089,0.00808081492069179,108.716390909091,197.15245,114.061442982456,3.18814058682428,41.262315650088,5.72389937165597,72.8955,131.3462,75.828775,138.756,254.4341,145.016225
"ZKSCAN5",0.578834730342684,0.988228800647661,0.56420943817811,324.913699604743,377.3102,323.190669298246,6.00194950566281,58.7786396443045,11.3492075827774,258.6801,300.425275,252.299275,380.3235,436.263325,373.9244
"ZNF33B",0.109100421803648,0.0336109011066158,0.319478572499864,507.753095652174,775.5402,582.200272807018,16.4916156467797,144.342148102873,24.7725244052178,342.6213,615.988075,392.003375,604.2113,914.656275,701.8262
"ZNF431",0.00290049556436589,0.984840589316189,0.00284251099362454,46.968866798419,108.6944,46.2748210526316,2.31518258114542,24.7079437808639,3.45408548363848,17.561,66.258225,16.8736,66.5411,149.804275,68.021475
"ZNF418",0.711271330790879,0.268608021823625,0.500194048486443,48.1244252964427,65.958425,40.2585131578947,3.04637269942078,9.78755054268559,3.42734852254309,10.4076,54.119075,12.212475,69.1338,72.04365,56.6112
"ZNF700",0.258136920333803,0.696654910673778,0.19204558782606,264.363008300395,363.08015,252.983333333333,8.16993639804728,95.1830378087092,10.1781675970856,184.2223,208.643975,178.6265,307.4685,484.165275,306.8039
"ZFP28",2.85881076177441e-05,0.419727361036684,9.76208822733859e-06,41.4152201581028,140.527175,35.1949973684211,2.72065039472534,63.3118493957671,3.80591369825168,12.2929,40.069725,10.74195,54.7952,232.85945,45.878175
"ZNF585A",0.815349216300991,0.193931779116338,0.585091821431357,89.2225320158103,103.82875,79.9119140350877,2.96132280739154,18.7781783824781,4.58229915847266,55.7114,88.43185,50.5417,119.403,119.27405,100.2892
"ZNF138",0.0234616290594791,0.393539486758673,0.0535389447910189,126.001003557312,197.74265,133.937185964912,3.20876441435894,55.2508123487263,5.41174025921921,88.8889,118.6733,90.867575,160.0486,248.865,168.822425
"ZNF429",0.917233570681009,0.704247510211621,0.974790381114296,80.0152750988142,90.189625,84.6073394736842,3.29912070654911,14.4869355052737,4.49506221029712,48.5437,71.985825,48.491775,100.6215,105.65435,105.7404
"ZNF470",0.000818023713524352,0.361834867828735,0.000291678979127963,109.780978656126,258.871725,97.3853438596491,4.93343285723417,102.389822722096,7.45846924242816,52.8684,102.834575,32.29855,154.0287,394.55595,146.230825
"ZNF100",0.00382978840994708,0.436664568040586,0.0100893245304634,70.1998861660079,153.5195,77.2942526315789,3.10582861279301,66.0180355641674,4.79353459220608,35.8779,71.090675,38.0549,92.1659,192.977875,99.267
"ZNF398",0.755904083487165,0.0716344369611629,0.974271782672563,338.074748221344,294.31175,307.782806140351,8.16087884447431,36.1836896429985,9.63502905217569,243.3077,251.227,244.3002,401.6633,351.2622,344.096175
"ZNF498",0.982549432528923,0.880505763496147,0.956634402475915,312.492651383399,340.3326,295.731678070175,20.9416164459098,47.5949184305601,23.6119261227976,196.8977,284.815725,192.4815,335.1611,403.314775,304.3696
"ZNF441",0.0976233783283241,0.889452544702983,0.126870842544921,114.416011857708,170.71975,117.224198245614,3.36553555869995,32.7635712792043,5.1182569739582,75.2829,124.987775,76.796725,138.7179,222.059525,152.3807
"ZNF420",0.745366978406831,0.934647390626363,0.702254557337695,79.0105675889328,96.534575,77.1308175438596,3.11698700523858,20.0526211449349,4.02777410679434,43.6782,79.062575,48.31935,100.6579,110.5732,96.09735
"ZNF763",0.291898825454613,0.411684454986133,0.451400514160954,42.3447924901186,68.116725,47.2370122807018,2.05994270448873,12.4703103779454,3.47002558714826,17.51,51.976775,19.1864,54.6341,87.18855,64.418525
"ZNF679",0.936355825482916,0.92649348565719,0.963517429910542,2.30438656126482,0.0813,1.76817631578947,0.924403105690505,0.0813,0.655530186707195,0,0,0,0,0.0813,0
"ZNF682",0.0762926570313284,0.101100341142701,0.0252488903244074,75.5124719367589,161.087675,57.4510192982456,5.26827460817488,85.9632634346534,5.42078561299417,24.8656,78.1855,9.707675,93.2785,192.911875,90.243375
"ZNF772",0.000263416673941919,0.128409106045628,5.12655151877484e-05,82.4370201581028,190.058025,70.6257745614035,3.44847223338327,69.2089806394418,4.43952371741261,40.5405,77.0704,33.7007,110.8614,308.101125,96.453275
"ZNF257",0.0453827342718928,0.582086810604695,0.081565034811099,18.5711134387352,59.969975,22.4165201754386,2.09359318054514,18.3095375276737,3.42028174200263,2.0259,55.5608,1.7954,21.4067,78.915925,24.982925
"ZNF785",0.375604075458127,0.433445132965935,0.545430145102617,109.266409090909,146.98365,117.063712280702,3.42035066874835,37.3814573976078,5.50693948027686,70.4523,108.92585,74.9566,139.5415,202.3654,150.80475
"ZNF98",0.00153059018097534,0.688036422433242,0.00324267586845606,4.0519628458498,24.678875,5.14074649122807,0.697273919852808,17.4213807462925,1.10705659332375,0,5.29795,0,1.7104,28.434225,2.677325
"ZNF786",0.73532821340131,0.654175023874654,0.848747477474533,149.870368379447,129.650975,144.550801754386,3.54249974571381,13.1565506853921,4.47598158083316,112.2275,118.529025,111.8864,179.4105,141.8201,166.08575
"ZNF517",0.450544390539153,0.669001394393976,0.350332609019294,381.196666798419,214.12505,407.716835964912,16.1564394151388,43.8641846504735,29.4329945172132,205.8493,168.014325,195.153725,448.2412,242.172325,500.104675
"ZNF675",0.00134517364795672,0.541053252468053,0.00342409398645294,57.4146822134387,131.894625,62.4061877192982,2.52216655608654,42.1728120850265,4.10675078201435,29.5699,70.88075,28.3891,77.1496,171.082225,80.795825
"ZNF860",0.990320905149086,0.77428636899295,0.999788374511177,4.73305177865613,3.94605,3.82886315789474,0.818334527517341,2.6739956570957,0.792533387030433,0,0.865125,0.455275,3.4965,4.888275,3.026875
"ZNF695",0.286642535369617,0.234069560757732,0.152225600819148,15.8346640316206,39.662125,10.0811403508772,2.11141783781839,21.7707784387075,2.33386680175025,0.5163,8.059975,0,11.144,59.7714,3.95605
"ZNF665",0.0191662749215941,0.452266734693858,0.00936940328886715,7.82786798418972,22.3032,6.39058070175439,0.703256732603381,8.74527076844012,0.828760327360268,1.0203,10.1264,1.252275,10.0968,30.1256,7.444425
"ZNF624",0.753867926617706,0.272671543215425,0.54476463624617,46.0355118577075,56.726525,40.8863728070175,1.86645053889585,16.8297112399656,2.74543947914065,25.8099,36.293425,24.05405,56.1334,64.09955,49.50445
"ZNF841",1.52349338589097e-07,0.990455535557606,1.71833098971952e-07,144.243779051383,434.19035,142.70524122807,5.96441340999273,202.360168894534,9.55378973658719,77.535,115.772975,75.845675,193.9755,661.014675,185.06905
"ZNF615",3.35059956446671e-07,0.225379020837381,6.30762516662386e-08,113.372101185771,288.349075,101.419897368421,4.02322380827823,119.319025244205,4.91578418340468,70.2351,98.187875,66.08825,136.5047,424.8985,128.017225
"ZNF433",0.914337377721131,0.944766530498192,0.942370927639965,71.1310209486166,63.67,69.8009035087719,2.32981366045931,15.3293497175625,3.38290069424794,46.0206,45.82035,40.60385,94.5494,80.20385,92.2357
"ZNF595",0.158440962567603,0.972901173070617,0.180409699375061,179.216586956522,329.772025,183.307974561404,9.05161344408504,116.505882531544,18.327514798423,93.9781,151.38605,79.50315,211.6955,511.408875,204.35875
"ZNF460",0.516357088918208,0.51743638875908,0.675839710877974,24.1710339920949,33.625175,26.2839201754386,1.09585890806943,10.1419692465168,1.52029530991711,13.2278,21.895475,14.318575,30.9018,39.5379,36.679275
"ZNF81",0.414505709494794,0.959944803858095,0.387134132128422,43.2297565217391,60.491925,42.3995228070175,1.79563452986491,12.0413703071519,2.18445884569982,22.6886,44.961325,25.99115,59.1837,69.24025,51.958075
"ZNF780A",0.956296306580943,0.969284251345374,0.940084129148419,295.847428063241,317.2603,291.842766666667,9.50246256085554,78.6748135710851,13.5456247177589,206.3655,203.8672,209.796225,335.8779,383.91625,314.145825
"ZNF461",0.292168946921377,0.937320142997896,0.263601494633453,59.5539964426877,83.985875,58.3043429824561,2.02327039723193,30.13888503145,2.95667828641907,37.5107,45.00645,39.084775,72.9525,99.367975,74.0271
"ZNF181",0.589021284921448,0.997903101391956,0.60350639525424,267.888888142293,325.25005,268.69609122807,7.50105178903877,97.6664548760431,9.84099940183653,189.4051,189.216475,195.60305,320.0566,439.744075,321.284525
"ZNF44",1.1179576775433e-05,0.808530870899467,7.2306945007039e-06,230.629004347826,476.190525,223.356397368421,6.61615611003151,109.388854370333,8.93314124750666,160,382.179025,159.385225,280.3042,521.9131,263.0006
"ZNF790",0.978723667367049,0.973069882973575,0.967450514255228,120.482894466403,114.637425,121.957136842105,3.74867000435067,21.8333220178231,5.3414108177135,81.3627,84.373075,85.585025,147.0043,133.9648,150.652875
"ZNF677",0.000423713572816786,0.993341242526927,0.000534805657239956,10.2034308300395,52.0497,10.4719184210526,1.24900466858128,38.8788028682083,2.0555675327414,2.353,6.772875,2.176425,8.5975,63.860225,9.024925
"ZNF823",0.0412877325285081,0.7874234119496,0.0628793423363078,113.465432411067,168.8776,116.830571052632,2.9019266621789,19.9006237900139,4.06326979874323,83.3061,144.638675,89.55835,135.0701,200.878825,145.94525
"ZNF311",0.865098770401493,0.0780957995845728,0.584345014632481,21.2805288537549,11.463525,30.5690464912281,2.18743225223226,3.87395359901118,4.1846184479166,2.7027,8.256625,2.84905,28.4985,14.1372,34.610325
"ZNF347",0.000173944301905982,0.599211366922473,8.37213535901382e-05,33.2485743083004,110.4561,29.1432912280702,2.43156563777829,41.414868167141,3.120160056452,7.7535,46.226025,9.459075,40.4028,154.432325,37.097625
"ZNF273",0.0164746129600218,0.997250578811031,0.0185684432757253,46.2864541501976,94.48195,46.5622614035088,2.06609182304597,27.0782430590348,3.51964280895443,24.6914,73.271475,22.6918,61.4865,126.324025,53.09585
"ZNF84",0.0181333972153284,0.773647595125759,0.0125419422157724,389.91761541502,622.880525,376.878576315789,10.7150958982696,126.146367004645,15.3473696057002,281.3834,505.925925,258.819525,487.4119,783.01505,451.23005
"ZNF667",4.83473407919544e-06,0.337013567469102,1.32252702722546e-06,23.9191913043478,121.73905,17.5885622807018,2.40206300517918,82.7208629266775,3.2182304646567,2.7435,22.710825,3.056975,27.3171,153.114725,20.5409
"ZNF649",0.00302127503721583,0.0911216132217685,0.00063129655434635,86.3467466403162,188.8407,71.7519921052632,4.05112168316573,80.0674540966032,4.60340653186058,41.3922,79.209975,33.4294,110.9307,254.346325,97.690625
"ZNF248",0.0393757247428403,0.993068116447459,0.0391704797515672,182.318468379447,284.4679,181.268863157895,5.49630892149873,73.5687107561247,6.43951126807752,121.6132,203.295275,132.681725,217.5981,323.726225,231.06825
"ZNF544",0.956156485920488,0.383454973005897,0.833103901262719,451.767336363636,478.85275,423.650307894737,11.1898472974092,114.52108818416,19.5601065921119,334.0209,342.314275,274.8241,567.3939,582.373525,569.010175
"ZNF251",0.999658164172809,0.254555663028713,0.925225244529885,360.946537549407,363.385625,326.254762280702,12.7309002632817,162.412392798012,15.8881856831439,225.6012,206.97005,207.343675,431.6877,410.057725,442.4434
"ZNF607",0.0126214271186823,0.971936930297818,0.0117562923501177,80.1103826086957,183.67115,78.2650649122807,4.44149304588097,88.6286657781264,6.56468825299527,23.431,45.667725,21.18545,109.2967,313.237375,116.16725
"ZNF334",0.106598136105024,0.487643487801436,0.185740322068729,34.1288944664032,93.53705,41.6246333333333,3.60662850231108,58.0016315388987,5.37320214647167,4.3541,23.490275,7.43045,35.7456,124.345975,55.67
"ZNF485",0.873577240688965,0.869386175184331,0.81883748464337,46.373157312253,39.087325,48.0328289473684,1.68244572196268,4.73289435922935,3.21027516850747,28.8184,33.592575,29.58215,59.2627,41.48895,58.1518
"ZNF192",0.565921604781925,0.934091220385699,0.523025332986925,165.787851778656,247.451,159.472142982456,10.4658862369493,63.3921729581947,13.3396297447941,34.3102,159.9638,47.697625,237.6557,313.23605,239.585475
"ZNF442",0.998727468858521,0.43319136060233,0.944624119965022,35.3500897233202,35.724025,33.1987894736842,0.958575866569237,9.227320938963,1.47760256532544,24.7678,23.53485,21.46075,43.7294,50.343975,43.531
"ZNF813",0.0320156667029444,0.340169982430452,0.0142721659905984,40.9821897233202,97.25805,33.9825245614035,2.9694928201914,32.7547422144362,3.34764327669685,5.6022,53.164475,5.038975,61.674,126.700125,51.881075
"ZNF26",0.498439379630818,0.945462271939553,0.461944919097652,179.425912648221,229.514675,176.250516666667,5.38680990828345,56.8421496738024,8.70832972607423,114.4977,157.98285,127.4202,226.5588,293.872875,192.887625
"ZNF69",0.164055672394889,0.822272189462834,0.129979443066537,110.886098814229,194.348325,104.770753508772,5.99099471269668,35.7055499428864,7.57763070195651,50.5051,163.094525,48.92245,139.5629,206.17955,131.1921
"ZNF583",0.617337808645821,0.944481808348873,0.577675077855427,64.3354893280632,83.447025,62.8653780701754,2.4804920853669,18.382020069594,4.00614770991019,37.881,62.275475,37.1033,81.6187,108.2885,78.541725
"ZNF568",0.142990641872679,0.997858415579751,0.144114646535596,68.0024956521739,128.976875,67.5521701754386,4.04128695776032,41.5252323513944,5.88577645278747,18.7479,70.15115,16.8709,91.2218,178.104325,97.0787
"ZNF480",0.0202901015418644,0.9868380189862,0.0197678635313874,302.671968379447,495.664075,300.183654385965,8.83401110032465,136.767095016859,13.2180548890302,209.5078,274.50125,213.7974,360.508,657.723275,348.0654
"ZNF587",0.000385544933806381,0.789818449736712,0.000250545410289238,311.140973913043,682.665325,297.053280701754,11.6660932243167,224.159658091431,17.8633698540293,179.6392,356.13775,182.84935,390.6488,866.932975,357.1209
"ZNF808",0.0100186391544385,0.888759894149959,0.0147938622524939,93.2897833992095,189.5608,96.6914192982456,3.73755974791185,91.0109496509715,6.67092647593049,43.1701,75.328975,39.29095,132.8286,245.667775,138.11865
"ZNF43",5.13876949670422e-06,0.980247759209618,7.76230456744909e-06,101.768497233202,396.157675,104.346681578947,7.27094803912249,194.526707339148,10.7447288258957,25.0106,147.8913,24.798225,139.8908,531.186375,145.7346
"ZNF28",0.0124976324522248,0.125862392415715,0.0034347166455484,200.139479841897,454.147175,161.309383333333,11.510864660344,130.788916773341,14.7264405803333,53.6493,363.232575,30.150975,282.1093,629.56075,252.6933
"ZNF627",0.787564462370894,0.910592976681138,0.737485682280176,219.128530039526,248.6983,214.98534122807,5.69784877205613,12.7460285797185,8.11711888329985,157.173,235.930525,157.375225,264.5129,253.258225,271.52375
"ZNF789",0.0682034686150419,0.962183921707636,0.0821020747978061,87.2564735177866,170.451575,89.4690912280702,3.63458950611071,110.529426306651,8.9660495706473,48.5584,46.7541,48.9233,107.1856,195.509875,101.7214
"ZNF534",0.789270168401267,0.999481432471118,0.78889038555139,8.62882806324111,12.86305,8.58448859649123,0.799276869129125,5.85124330527282,1.22378666065775,3.6138,7.168275,2.99625,9.0452,15.939525,9.788575
"ZNF525",0.00178752383094216,0.998459031434232,0.00208732458855365,88.5711197628459,231.03555,89.0595587719298,5.03528618815486,91.2282733093977,7.63173465066331,19.1117,125.530725,23.342825,133.635,291.322325,133.668975
"ZNF814",0.320787452707024,0.992324446551443,0.34108352001369,252.836880632411,388.794875,255.33305,11.6793212078614,161.010434895389,17.3670932104428,133.5063,202.754675,141.797975,310.3122,487.99205,298.37765
"ZNF551",0.0111977955752592,0.269357600085404,0.00410280085348169,47.796776284585,102.19205,41.2805956140351,2.41487484792411,27.8244153373885,3.18506481868418,18.2156,61.6237,17.168,65.5806,137.5945,50.0472
"ZNF805",0.280037540270203,0.415954919425979,0.173687874817649,265.798203952569,335.232575,252.911946491228,5.70765144577796,78.3032490831466,8.12636860489439,203.3074,217.924325,195.748625,304.295,425.4715,297.09425
"ZNF468",0.0262795938565941,0.300726738138449,0.0109137541894196,235.152217786561,496.091975,201.840538596491,12.6872346928391,153.369364075627,17.7670298072336,67.0625,375.82495,51.9424,342.0026,659.389725,300.295925
"ZNF616",0.047390105271148,0.96957678874959,0.0570570099528326,114.361045849802,181.24025,115.853614912281,3.46271839182417,63.3737478691098,5.11341217686605,74.708,102.09995,71.535075,137.8378,229.09625,143.536725
"ZFP57",0.887451225413574,0.484941076543086,0.976760275215885,5.33668458498024,12.0753,9.05761052631579,1.12315296537579,6.99539834033774,4.15675049270276,0,2.71785,0,5.2817,16.38855,2.436575
"ZNF155",0.63262424841739,0.509396943338722,0.484013286005071,145.067796442688,182.809725,134.806601754386,5.31154963776898,54.3993223674305,7.06932902690387,92.3138,124.4813,84.762825,182.2222,194.570225,162.265975
"ZNF425",0.984304628139405,0.949009028211154,0.969727803294977,51.0504553359684,54.0271,49.8383894736842,2.1435507182606,10.7392506859961,3.44728018632082,25.7171,51.46115,26.24355,67.8679,65.33635,70.623925
"ZNF611",0.0643709977775666,0.908817430737751,0.0541145706026055,70.6907138339921,145.72485,67.5812280701754,4.09478193138361,32.0895425528447,6.41469088007718,23.6753,106.927825,20.76125,98.4073,192.335575,93.790475
"ZNF254",0.155641175626331,0.993579347215242,0.168811721144442,225.669660869565,360.0472,227.429174561403,8.34001153290558,104.016407815762,15.5095704510564,125.2301,222.612125,128.894125,315.5671,439.977625,294.937375
"ZNF625",0.0232781593838768,0.572316024301144,0.0131334958680183,10.2008616600791,22.7285,9.13126315789474,0.617560987518699,6.93086941119222,0.771943342434126,2.7605,16.437075,3.12125,14.9432,26.509575,13.79175
"ZNF845",0.27414081599148,0.142819850560379,0.128104847451506,99.3362774703557,144.713525,86.8543771929825,3.78909847811863,26.1755686129698,5.11475749379244,55.9816,115.117325,44.20345,135.0725,156.3575,120.626925
"ZNF90",0.992731739347676,0.21906623684568,0.964561438492623,144.503498023715,134.6886,112.651921929825,12.4081783875122,37.743032948369,7.45852989878455,62.5074,108.492825,55.144225,160.7783,175.434175,152.846425
"ZNF788",0.131593581567414,0.437920134500531,0.0751746816682566,48.9865691699605,107.15915,40.7093675438596,4.03734658985933,33.5521107475248,4.51966391998311,12.2476,58.8389,14.368325,52.8121,141.4168,41.848025
"ZNF880",0,0.962632153076037,0,36.3864233201581,381.941725,34.574048245614,3.21658436777083,189.226950928334,4.70812920071756,7.4257,125.86685,5.726625,39.0648,522.957075,34.2323
"ZNF630",0.974226014999836,0.847816658979247,0.995119749850459,16.9667557312253,19.01715,18.1213280701754,1.15930940765449,4.31668721214544,1.82054940800583,3.5864,17.512175,4.6465,23.3585,23.343575,26.374725
"ZNF844",0.299295568802758,0.931991132730169,0.346217309159287,101.11645256917,167.878775,104.714209649123,5.54471515889352,47.6199773896659,8.54962790865399,30.9278,121.012825,37.13905,144.619,171.11,137.92425
"ZNF717",0.0193792145770514,0.639335938187526,0.0359136675298036,25.2056118577075,51.66495,27.1788149122807,1.14443568628409,8.9591641881837,2.04573824626158,10.9489,51.17275,10.949875,36.5302,60.51695,35.370675
"ZNF492",0.453800432371266,0.585689088931999,0.596212854646756,6.26000830039526,15.7709,8.01037719298246,0.98688482061316,8.35822257351007,1.47602515673243,0,2.506975,0,3.5211,25.809075,7.37835
"ZNF688",0.31169547072993,0.736694806339393,0.242155461369245,254.244752173913,148.823475,266.293194736842,9.48332975041834,22.7171827260914,11.884063138293,155.511,119.777,186.60825,313.1673,182.724575,309.618175
"ZNF879",0.0231567842435121,0.99052606374749,0.0228746102358672,27.5872711462451,65.0056,27.1710675438596,1.60732162362681,21.8363380669699,3.04834561703807,9.6038,29.509875,8.9827,39.2788,94.355775,34.530775
"ZNF737",0.0014427389917665,0.620384276995821,0.000762005391492848,74.3793027667984,244.5737,64.2723473684211,6.49117079439726,119.158632766682,6.499821988103,17.2018,74.787575,19.4489,88.4721,348.255525,85.597275
"ZNF709",0.0359825008842617,0.916135455843853,0.0302558721740868,28.8484166007905,48.899325,28.1273035087719,1.03370682851386,4.26681720106354,1.42777007603033,17.3461,42.35,17.17725,35.535,54.781525,36.3244
"ZNF585B",0.256297713100653,0.999746843475432,0.264945232261523,38.0222596837945,58.913875,38.0857535087719,1.58196886791199,20.8067537982813,2.63042002661052,16.898,32.597225,20.7985,56.5908,69.454,50.334775
"ZNF324B",0.54881848469749,0.830934423487462,0.636308592003344,94.061785770751,75.8998,91.8061166666667,2.16103651987553,4.91794167360696,3.29047319931763,69.2974,69.983925,66.950075,112.079,80.875725,109.989425
"ZNF564",0.419466944194083,0.980419269524048,0.450904013584588,251.1583743083,303.500475,252.921168421053,5.10116648643144,39.9389497150416,8.01258002347584,193.4571,237.1666,193.525925,301.7731,364.350675,298.1016
"ZNF674",0.321572127237423,0.997810553987331,0.335551640567136,62.1618063241107,79.118075,62.3280236842105,1.49414320136785,8.87223717318759,2.11644952976894,45.622,71.6787,45.819875,77.1872,91.639075,78.69805
"ZNF432",0,0.888553590152232,0,53.5910158102767,257.230075,50.8644070175439,2.84723155471956,152.373502519327,4.00829502333441,23.5197,54.02485,24.985775,70.7279,341.577775,58.199625
"ZNF10",0.0278676082544725,0.889904061305709,0.038972264833415,135.695784189723,229.727475,139.453875438596,4.26757989385782,88.2552419395715,7.23625482660883,84.8624,128.711375,91.535375,163.8931,257.96475,170.149175
"ZNF486",0.309952684703838,0.998435735558372,0.310875783195047,10.8390106719368,33.434425,10.6548052631579,2.17188034931581,8.53502276099045,1.84772355729401,1.1928,23.103675,1.6904,7.7424,47.22015,11.486375
"ZNF225",0.0359682974433342,0.842235955037987,0.052366818833434,51.091447826087,88.00395,52.9504728070175,1.7705082461719,22.1859185537621,2.98551639521314,33.1697,55.507,35.439625,61.4865,121.131,64.8879
"ZNF350",0.0325654996082512,0.25149454102476,0.0128691170520241,136.590864822134,220.24335,124.777545614035,4.00342639511528,65.4268341928155,6.38096568080628,92.3695,135.1838,77.589475,176.9547,274.86,159.0513
"ZNF253",0.0125137893993936,0.988569712246645,0.0148924512793144,148.080043873518,324.5697,150.076500877193,8.24074211462306,128.297095370621,8.81347236154593,83.1624,145.90915,86.6424,168.6391,453.8228,194.64515
"ZNF878",0.513253324293879,0.299817590859328,0.725980729843484,3.02671778656126,6.0283,3.93120877192982,0.321468513080649,1.29352179919783,0.566636647339367,0.5889,5.3036,0.6552,3.8835,7.03885,4.771875
"ZNF727",0.000362903188147357,0.108341455813615,0.00218721844109204,4.02562885375494,20.98675,6.00409912280702,0.457285513836877,11.4607850759667,0.995964944833661,0,3.744875,0,4.1115,31.737275,6.532
"ZNF578",0,0.920260823974559,0,17.4948296442688,168.750675,19.2436043859649,2.16695453998886,104.562834843029,3.47888748354458,3.4727,45.769025,3.9974,15.4879,206.77475,15.55175
"TRIM28",0.8456059142397,0.568612550281191,0.944507572191716,5245.00459367589,4373.144925,4886.46531666667,200.93813441443,458.096945046041,284.210742113379,3468.6241,3776.870975,3188.2746,6026.0492,4815.4365,5249.28025
