"gene","p-adj-T1-T0","p-adj-T2-T0","p-adj-T2-T1","p-adj-T2a-T0","p-adj-T2a-T1","p-adj-T2a-T2","p-adj-T2b-T0","p-adj-T2b-T1","p-adj-T2b-T2","p-adj-T2b-T2a","p-adj-T3-T0","p-adj-T3-T1","p-adj-T3-T2","p-adj-T3-T2a","p-adj-T3-T2b","p-adj-T3a-T0","p-adj-T3a-T1","p-adj-T3a-T2","p-adj-T3a-T2a","p-adj-T3a-T2b","p-adj-T3a-T3","p-adj-T3b-T0","p-adj-T3b-T1","p-adj-T3b-T2","p-adj-T3b-T2a","p-adj-T3b-T2b","p-adj-T3b-T3","p-adj-T3b-T3a","p-adj-T4-T0","p-adj-T4-T1","p-adj-T4-T2","p-adj-T4-T2a","p-adj-T4-T2b","p-adj-T4-T3","p-adj-T4-T3a","p-adj-T4-T3b","p-adj-TX-T0","p-adj-TX-T1","p-adj-TX-T2","p-adj-TX-T2a","p-adj-TX-T2b","p-adj-TX-T3","p-adj-TX-T3a","p-adj-TX-T3b","p-adj-TX-T4","mean-T0","mean-T1","mean-T2","mean-T2a","mean-T2b","mean-T3","mean-T3a","mean-T3b","mean-T4","mean-TX","SEM-T0","SEM-T1","SEM-T2","SEM-T2a","SEM-T2b","SEM-T3","SEM-T3a","SEM-T3b","SEM-T4","SEM-TX","Q1-T0","Q1-T1","Q1-T2","Q1-T2a","Q1-T2b","Q1-T3","Q1-T3a","Q1-T3b","Q1-T4","Q1-TX","Q3-T0","Q3-T1","Q3-T2","Q3-T2a","Q3-T2b","Q3-T3","Q3-T3a","Q3-T3b","Q3-T4","Q3-TX","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF454",0.999999999983406,0.999999999762956,0.726079314920399,1,1,0.99999998723767,0.957648345474177,0.666822163600147,0.812994035163181,0.945519923804956,0.999999984319473,0.683154986277701,0.999989233872818,0.999999775242029,0.857931479135009,0.999999983401926,0.999879980817153,0.825902635750596,0.999999999622957,0.604950415150518,0.729287650825633,1,0.999999999161183,0.999995626538519,1,0.790241306838381,0.999903909706577,0.999995277481845,0.999999998495984,0.999999943495437,0.990931582482274,0.999999999992088,0.664480777872644,0.969422287185229,0.999999999533136,0.999999861433936,0.999999978865804,0.999994933228049,0.999999997076148,0.999999855392563,0.98799797841098,0.999999999988614,0.999960166945796,0.999999395817051,0.999985141004828,5.9465,4.92201758241758,7.32777065217391,5.1713,24.7097,8.16569333333333,3.69975517241379,5.57836666666667,4.19431538461538,9.1563,NA,0.53458675267116,1.55252900291857,NA,NA,2.01647379021405,0.758243763324401,3.50218287078851,1.44173172398842,NA,5.9465,0.976975,0.899075,5.1713,24.7097,1.3038,1.2677,0.96155,0.8368,9.1563,5.9465,5.77475,4.9886,5.1713,24.7097,7.4701,4.2042,4.172625,5.925,9.1563,2.171586,5.80404447439353,1.9206,2.4643,0.90955,3.353725,0.9914,5.75925,0.251402873573271,0.535763715739418,2.67272144616586,1.28308861814016,1.41830948622447,0.359620815428548,"LIHC"
"ZNF543",0.99999754059397,0.999999677669328,0.999860947828786,0.99999999999021,0.999967101390623,0.999992162735717,0.99779077346073,0.998303751978877,0.99668015126458,0.995108311059366,0.999999672925632,0.99998842050692,1,0.999992200028972,0.996876971730513,0.999999997212323,0.992561326863977,0.999907724868254,0.999999613664064,0.992126085957741,0.999958350576668,0.999999442495479,0.999999999996942,0.999999999978172,0.999990426786216,0.998698745389672,0.99999999998967,0.999997968931819,0.999999965254481,0.99998163107001,0.999999991007564,0.999998351961882,0.995767170683423,0.999999992780922,0.999999994563979,0.999999987629981,0.999999896326145,1,0.999999999999285,0.999998484959237,0.999890580042377,0.99999999999954,0.999999994167331,1,0.999999999856905,81.2686,67.8137725274725,70.5612804347826,85.9729,38.5012,70.4835088888889,74.9168724137931,69.0291333333333,72.6707769230769,68.0183,NA,2.66257162026363,3.77340961133806,NA,NA,5.38924269675935,6.87598558330156,13.2338439586455,7.40295047530127,NA,81.2686,42.4502,45.790875,85.9729,38.5012,48.2546,52.3256,56.1241,48.6569,68.0183,81.2686,85.62265,94.25545,85.9729,38.5012,94.8131,94.5997,83.27645,83.7359,68.0183,42.725628,69.4643673854447,41.94445,63.9731,33.69405,53.04245,45.60945,88.07485,2.12975091046748,1.84600645970703,1.6258243737329,1.5251862880548,0.701171421724586,0.608985465914228,"LIHC"
"ZNF354B",0.999999986276351,0.999999999439777,0.999975620531301,0.99990276585175,0.990963237431822,0.994417128206761,0.999999999458226,0.999994220706281,0.999998644679337,0.999991934054412,0.999999999959536,0.999869916565794,0.999999990008761,0.995998794759032,0.99999950894303,1,0.988585268081135,0.999530482372733,0.998585369789727,0.99999999030284,0.999983081145977,0.999848307785325,0.986859803186136,0.971053438049779,0.938553600929806,0.998605456896445,0.962808780019564,0.905459436917415,0.999999986924281,1,0.999999965078036,0.992644904639251,0.999995127765112,0.999999101434192,0.999732394831027,0.996681305560004,0.999990640775926,0.999994860772623,0.999982820316712,0.991425500658919,0.99989167541402,0.999968910980393,0.999842188149405,1,0.999996658377822,72.3489,64.6888021978022,66.9778380434783,102.1332,79.8756,68.31892,72.4024586206897,48.3597333333333,64.4642538461539,49.7057,NA,2.41952445611652,4.2146591775648,NA,NA,5.62869214029226,8.37066640965415,8.59440042045465,11.5694667843502,NA,72.3489,44.169825,38.39365,102.1332,79.8756,53.2971,42.7046,34.815275,28.4519,49.7057,72.3489,81.0007,82.084125,102.1332,79.8756,82.2462,95.1351,53.655825,80.9412,49.7057,42.804838,65.9153288409703,44.91525,61.278,33.210075,53.172475,41.10635,82.1823,2.44808506261258,1.88309733937677,1.53990370997247,1.36430277021724,0.622840142161502,0.448163847161794,"LIHC"
"ZNF223",0.999999990974052,0.999999999954064,0.999547014372486,0.999998769148623,0.999572149844392,0.999865611292121,0.994363317949876,0.979089902989578,0.966414008659097,0.952727084328006,1,0.91831772582461,0.998273126376564,0.999988645100308,0.934279003161064,0.999999999184695,0.999999973716818,0.999999988084996,0.999781018892153,0.975423788261787,0.998426550019007,0.999995759387812,0.999924639592253,0.999044217692362,0.997630419526726,0.997632797342349,0.986462603297256,0.99982677360869,0.999999998041695,0.999999999993579,0.999999983497816,0.999763104913528,0.980788340837101,0.999639553016862,1,0.999958034224687,0.999999967067274,0.999999999854316,0.999999983254801,0.999900606404796,0.999336450512657,0.999998301480815,0.999999998030002,0.999999999984522,0.999999999440378,58.4737,50.6905214285714,54.1452869565217,77.5824,5.7464,59.9536511111111,52.4400689655172,41.6620666666667,51.6845384615385,45.7816,NA,2.40824037458782,3.81141207539438,NA,NA,9.75026022507052,6.8090447834449,13.2452293134715,5.87582300258962,NA,58.4737,29.92,27.1152,77.5824,5.7464,29.6357,33.648,27.4634,38.1176,45.7816,58.4737,62.345325,76.410225,77.5824,5.7464,74.4786,57.3601,43.40875,66.953,45.7816,39.72585,52.5766970350404,42.2358,45.6456,29.84935,47.397275,29.68465,65.08865,1.96614185324447,2.01003095003056,1.32348828370042,1.08073245919339,0.404345423301679,0.112009420790764,"LIHC"
"ZNF713",0.999256351898056,0.999985949412765,0.480103230807187,0.999999995816908,0.99997955222462,0.999999989963267,0.999956456916716,1,0.999999827241396,0.999998947234525,0.999999031354827,0.33695562384622,0.999698198208452,0.999999999996985,0.999996178986807,0.999999942494312,0.302104833076643,0.99252353113314,1,0.99997825131389,0.999996900936766,0.999399469900605,0.999999999994576,0.999187098118765,0.999979848293102,1,0.992292300294417,0.976262514807734,0.999999998337819,0.616541496706619,0.993324955412305,0.999999999996075,0.999935285820135,0.999943077199136,0.999999961063694,0.968407779348359,0.999970761040834,1,0.999999945020959,0.999999444804613,1,0.999998235964552,0.999988225603059,1,0.999961500887697,28.7413,17.8336005494505,21.9337923913043,24.9257,17.814,23.7049422222222,25.0594965517241,17.2992833333333,26.2159076923077,18.3126,NA,0.941661799302691,1.63691083033407,NA,NA,2.31785112314086,3.26377461952133,5.5801483009813,6.68018240265574,NA,28.7413,9.249375,10.02215,24.9257,17.814,13.684,11.4188,7.22875,13.5158,18.3126,28.7413,23.5148,29.8012,24.9257,17.814,32.022,31.8919,27.59695,40.0867,18.3126,13.301498,20.3971212938005,12.8075,16.7464,9.460475,16.766325,10.1523,27.8413,0.844459196368025,0.773597712125455,1.53344542801123,1.30754635955495,0.616776825138692,0.386862098682031,"LIHC"
"ZNF552",0.999996135839857,0.999986350506742,0.999972995125638,0.999999553358281,0.998072144658196,0.996679663013178,0.999999999973146,0.999999935444933,0.999999531405328,0.99999431619623,0.999999337124276,0.999993765714113,0.999309171898761,0.999091743527389,0.999999996757755,0.996296998381212,0.213190005449531,0.485994715950983,0.945383422663354,0.999047353549,0.277621015880735,0.999965102670428,0.999997694136345,0.999999980966322,0.995978949901883,0.99999762751815,0.999961704149831,0.998204997527006,0.999999584367391,0.999999854196157,0.99998012966692,0.999327656753878,0.999999998349903,1,0.733652941913405,0.999982158215832,1,0.999995915894502,0.999985690326598,0.999999575630342,0.999999999968713,0.999999290614483,0.996219308116091,0.99996371442778,0.999999554318722,117.9386,151.611052197802,156.990504347826,80.8016,130.4444,145.704497777778,196.126675862069,164.744333333333,144.968461538462,117.724,NA,5.82406807668651,9.41468210275784,NA,NA,11.434429680181,21.2558924147785,47.2044340600518,19.5271307557589,NA,117.9386,100.3948,94.654425,80.8016,130.4444,96.5026,124.1964,73.45955,88,117.724,117.9386,177.818425,188.152775,80.8016,130.4444,192.8698,260.9044,267.57205,190.0161,117.724,90.56269,155.473679245283,85.99405,131.6956,59.677925,112.723725,96.83615,189.97375,4.83186908517262,4.4252827509669,1.71675200068906,1.5314501410272,0.779681644921004,0.614898398302385,"LIHC"
"ZNF154",0.999932067140057,0.999904293154214,0.999999993661556,0.999999999999815,0.999985516132843,0.999977920947583,1,0.999924398062855,0.99989402633136,0.999999999999399,0.999898869511252,0.999999994217608,1,0.999976184291541,0.999888167961723,0.999965899827866,0.99999999650739,0.999999793778239,0.99999363072448,0.999961728004981,0.999999795652692,0.99577642610422,0.987867184475985,0.992801902926291,0.997984577999258,0.995545899292176,0.994955110629353,0.987847617456899,0.999243850104461,0.999209542069173,0.99977422801472,0.999731802744879,0.999186174312832,0.999901068275712,0.999179761131074,0.999984999615922,0.999999995332863,0.999999740219172,0.99999948250065,0.999999999901608,0.999999994081264,0.999999401432958,0.999999928370072,0.999619870833401,0.99997677949903,29.7324,18.0348934065934,17.5169097826087,27.7957,29.8815,17.36766,18.792275862069,8.70311666666667,13.5269461538462,24.1988,NA,1.47864642936903,2.27647298430134,NA,NA,3.79185831919822,4.59788239763204,3.0152415208312,1.71513396320683,NA,29.7324,7.145925,6.784425,27.7957,29.8815,6.5947,7.458,2.345875,8.6063,24.1988,29.7324,20.71745,20.695475,27.7957,29.8815,19.8563,21.0563,14.9429,17.0789,24.1988,17.441086,17.6828714285714,16.4205,12.3533,11.1825,21.38085,6.95115,20.3623,1.33001583772682,1.08971785374659,1.01386298012471,0.75230961298377,0.0198626905545682,-0.410601569701609,"LIHC"
"ZNF571",0.999999999991273,0.999999977683842,0.991452621775175,0.999968373359471,0.998528450186683,0.995456320741736,0.000789468385062553,1.91360332357782e-07,4.27366021571451e-07,8.43993836984192e-05,0.999999992106749,0.999769469830805,0.99999999982849,0.996398762129413,4.50811143193341e-07,0.999999999849585,0.999999996232491,0.999990426675268,0.998143335957307,3.73799586173007e-07,0.999999707235248,0.999999999997051,0.999991209027425,0.99926935745494,0.999898563762734,8.21429440578392e-07,0.999699235834399,0.999978301965081,1,0.999999876062939,0.999529795445242,0.999498363248815,3.92304884910821e-07,0.99989436920716,0.999999012601362,0.999999985725642,0.997825420571824,0.984762758921496,0.993916152684135,0.941861980363009,0.0190964255167717,0.993049859410535,0.989102337872928,0.974212908876408,0.980859781904646,46.5808,48.8409637362637,52.0193652173913,29.0886,197.1032,51.4483511111111,49.7270896551724,44.4185833333333,46.9577923076923,75.8666,NA,1.60424242671125,2.76353970971819,NA,NA,5.00545964487286,4.3113840127136,9.07199816815151,3.43551365575882,NA,46.5808,34.5758,33.500025,29.0886,197.1032,33.8064,42.0168,26.97495,39.6167,75.8666,46.5808,59.62795,65.3305,29.0886,197.1032,60.5806,57.0571,64.37195,59.1879,75.8666,42.394698,50.2109571428571,40.546,46.5808,35.4328,49.55315,34.6061,60.7063,1.77032545194377,1.32556734652427,1.18436878929665,1.14883835643467,0.244118377964962,0.200175822548588,"LIHC"
"ZNF443",0.999457375647614,0.999790363612278,0.999871488464459,0.999998478442842,0.999999986924429,0.99999999978237,0.999999976819975,0.999996033740498,0.999999399081348,0.999999999743256,0.999932130623045,0.995837723768198,0.999993099393901,1,0.999999949173687,0.999987672820656,0.962630593753383,0.998233547695791,1,0.999999999508445,0.999994421775104,0.998432507792292,0.999996211564544,0.999911795679601,0.999998845621672,0.999959178093751,0.99932238412126,0.99563196461664,0.999152631254965,0.999999964756973,0.999978556950313,0.999999886047616,0.999988700277892,0.999523509731329,0.994570839083647,0.999999992010755,0.999933061778938,0.897953451121918,0.925461108168349,0.996260657789112,0.998920259204167,0.948493807093604,0.969478411128436,0.879880661385847,0.89249389570585,87.2151,65.3430697802198,67.6859869565217,71.7518,77.5771,70.05136,73.0727724137931,60.30735,63.2923153846154,111.1838,NA,2.04553328873524,3.86043564530128,NA,NA,5.03503748504739,4.50636152347092,16.2755015729316,5.90578353594524,NA,87.2151,47.631675,44.4239,71.7518,77.5771,51.3429,56.5092,36.124275,52.7787,111.1838,87.2151,80.9113,83.66305,71.7518,77.5771,79.7487,83.3333,71.3714,77.1496,111.1838,57.30992,67.1235450134771,56.82385,62.1642,45.789775,66.306125,47.79515,81.44285,2.4413355302375,1.59226542342344,1.17123780688364,1.09398078447694,0.228034028853457,0.129587397743549,"LIHC"
"ZNF792",0.99944960906085,0.995457476149984,0.772051946865263,0.999899825233235,0.999999999971549,0.99999999992265,0,0,0,0,0.99773864259331,0.997103989730812,0.999993051290898,1,0,0.930758080772874,0.0186777581908103,0.43228178607262,0.999888667426305,0,0.375572522132459,0.960402499673549,0.856081465254281,0.990275344527384,0.999964407307662,0,0.975659997772817,0.999999999987651,0.985358444347681,0.904136570887023,0.999651314877265,0.999999601370704,0,0.997106481957841,0.998020789500388,0.999980243850137,0.997117554663461,0.999955462383665,0.999999637168774,0.999999677648914,0,0.999997483854268,0.999999997716803,0.999999999894513,0.99999999997984,53.5183,93.0660258241758,105.441193478261,98.9011,752.7849,101.168335555556,131.953472413793,129.575066666667,116.490676923077,122.3022,NA,3.24067163358499,5.81242896058676,NA,NA,10.7106143035394,14.3921497748785,45.9850610877103,13.5990630770368,NA,53.5183,64.6833,68.2288,98.9011,752.7849,55.0856,72.9231,41.79905,88.662,122.3022,53.5183,109.73735,122.70295,98.9011,752.7849,106.5035,171.2818,178.439925,148.1481,122.3022,51.999358,103.218715633423,49.8648,88.662,36.612,64.6145,64.565,119.62365,3.04941240156745,3.40761096571894,1.98499980775576,1.77804784136305,0.989138867645403,0.830294142822717,"LIHC"
"ZFP82",0.999999999746753,0.999999995981723,0.285599461183281,0.999998852261025,0.999998611557063,0.999673721839372,0.136029541165498,0.00205272045070926,0.00710570070209038,0.0541404745016625,0.999999999956237,0.902859321709025,0.999996165131063,0.999878482191042,0.00591658015306729,0.999999999994332,0.98299471284836,0.999990118748188,0.999915580299151,0.00594236746650134,0.999999999991028,0.999999999387495,1,0.998389452131657,0.999999625297637,0.00579776060828263,0.999813812477453,0.999929616643624,0.999999748166576,0.99989589377993,0.832582398950762,0.999999996498143,0.00187983816925186,0.951851268459301,0.976858978548825,0.999999772734453,0.999983460916456,0.998667250521304,0.999980826928627,0.998400683234208,0.362178141206759,0.999939662565511,0.999920147917575,0.999052856256136,0.99556381921592,39.6432,34.4220016483516,46.7716,20.6852,194.8046,43.9726044444444,43.1174896551724,33.4367333333333,27.9304692307692,65.4022,NA,2.62904414242823,4.80283285689134,NA,NA,6.12749084157005,7.30216812373889,13.0845246748125,6.0248404857529,NA,39.6432,10.8075,11.085225,20.6852,194.8046,15.1778,9.7902,4.639525,14.4632,65.4022,39.6432,41.7677,63.179875,20.6852,194.8046,64.1164,64.8838,62.710475,43.5146,65.4022,21.011336,39.5249380053908,18.213,27.5089,14.052825,25.000025,11.2892,55.4012,1.65530997476892,2.0687040832495,1.88112445612173,1.51039916543129,0.911595301434132,0.594929872653706,"LIHC"
"ZNF707",0.999816936252074,0.999615626909926,0.999981914827047,0.407611369484624,0.226638571946847,0.260215367119218,0.999999995413214,0.999998273223846,0.999993501397157,0.535060015285902,0.99992937894206,0.999997607428865,0.999637250605813,0.207880025297036,0.999999696249889,0.999236035989702,0.999741078748455,0.999999320610857,0.313880694544521,0.99997824202172,0.998496021276868,0.999998211982992,0.999924622677244,0.999545835921821,0.213096559464143,0.999999999903038,0.999996569893499,0.998494102339738,0.999999918817029,0.964315143817091,0.923402587809701,0.12522534872594,1,0.995093260918703,0.907141958391686,0.999999916017481,0.999999999993371,0.999173714553333,0.998501865360632,0.350466852699739,0.99999984679778,0.999617503312691,0.997410503857266,0.99997973697293,0.999997472494873,156.5907,225.76983956044,232.483744565217,514.5443,185.6103,218.849164444444,240.153665517241,200.021683333333,185.987323076923,142.5768,NA,8.64503759957486,10.0145964431918,NA,NA,17.765365281884,23.9742753930922,24.8067564891425,18.7523181215466,NA,156.5907,140.559025,156.165825,514.5443,185.6103,152.951,152.1298,151.529775,146.5378,142.5768,156.5907,282.858475,275.688325,514.5443,185.6103,261.5908,278.4338,236.557075,230.9347,142.5768,103.68541,226.499322641509,99.1449,200.1358,91.078325,114.957375,145.40875,277.16555,2.72292543822347,5.82660697056105,2.18448596231147,2.01861921288942,1.12729383493356,1.01336879007121,"LIHC"
"ZNF746",0.998130892635558,0.991871661758458,0.922206355161413,0.999819790611619,1,0.999999999738468,0.999999999996744,0.994897482879525,0.982386511720377,0.999496462817404,0.995508947599563,0.999729212824212,0.999995708289705,1,0.989393691021041,0.993832535786438,0.998881777264433,0.999999999884229,0.999999999965771,0.986184063810121,0.999999992172692,0.872005221623441,0.57909676400981,0.862410073410914,0.999252662532422,0.81967040297603,0.801772273553931,0.87864967300297,0.964955912019917,0.846529192331636,0.994956883988771,0.9999957938741,0.939804690661177,0.982776794813006,0.995968821811914,0.998892452075564,0.999999834819506,0.999990510245272,0.999825522577976,0.999998867261657,0.999998345083004,0.999941576018096,0.999889303142916,0.974160266096259,0.997320577820953,258.672,463.67791043956,508.413554347826,475.1131,229.858,490.442411111111,501.972396551724,671.809716666667,577.396107692308,355.1341,NA,14.8209014778582,28.2588836049833,NA,NA,39.5195850431685,51.8620070792732,201.825954778404,102.673082665005,NA,258.672,329.4576,319.1725,475.1131,229.858,355.72,316.6072,454.2982,282.0966,355.1341,258.672,538.9798,613.25135,475.1131,229.858,523.4413,599.1299,527.845925,783.4498,355.1341,306.053602,488.420256334232,305.41565,427.6394,275.498175,340.81765,328.47815,574.09455,6.69090565094875,12.8093549228909,1.59586508096131,1.40018823527871,0.674338687114261,0.485620789918961,"LIHC"
"ZNF678",0.999995633982586,1,0.101836556752584,1,0.999992895329961,1,0.999999999992615,0.999953091968138,0.99999999910809,0.999999999998861,0.999999632007011,0.999899541508734,0.879238618840628,0.999999299250068,0.999992189081433,0.999996044134768,1,0.757384461943765,0.999993569060226,0.999957649148038,0.999994807056011,0.999999943354188,0.999999175627035,0.9999187776184,0.999999880610694,0.999998164817619,0.999999999988218,0.999999552772157,0.999999902326586,0.999985859192933,0.99825688784443,0.999999797477181,0.999997045478128,0.999999999943863,0.999995866474449,1,0.99999999998566,0.999999889582062,0.999999999957143,0.999999999941838,0.999999994800726,0.999999998173715,0.999999898806948,0.999999999918734,0.999999999827473,31.7146,21.1981208791209,31.007452173913,32.3206,35.0533,23.7154244444444,21.1677275862069,24.7953666666667,24.6463384615385,28.123,NA,1.45295906124534,4.09039408214674,NA,NA,3.50781845071885,2.94815255537697,8.1081253545509,5.4773685134488,NA,31.7146,8.956075,9.85595,32.3206,35.0533,10.0968,9.0909,9.70945,8.947,28.123,31.7146,27.95105,32.498675,32.3206,35.0533,30.8295,29.0927,32.630025,25.4118,28.123,18.293716,24.1710916442049,18.76795,17.0288,11.6703,25.93155,9.1858,29.1588,1.33324955933089,1.36136020924193,1.32127839112649,0.907334045540403,0.401934472022202,-0.140294301442947,"LIHC"
"HKR1",1,0.999999999767374,0.974241536091183,0.999996769101221,0.999917191940753,0.999994421377959,0.304701099021221,0.0210275461004564,0.0350313078049559,0.561065844203417,0.999999976873106,0.908482624266002,0.999971156512403,0.999999389393857,0.0485710527871865,0.999999999977473,0.99983602870536,0.999999999672875,0.999990876613145,0.0360334486263536,0.999968472314827,0.999999199102113,0.996297754785973,0.999951052970205,0.999999996904973,0.119095150860301,0.999999594022436,0.999918252940361,0.999999709749001,0.99227001940577,0.89994136347166,0.998230946062541,0.0122785252616598,0.806634840571252,0.968022594122681,0.943580239130963,1,1,0.999999999914436,0.999997424474884,0.310430703800846,0.999999987014887,0.999999999993974,0.999999437579043,0.999999568405186,396.4321,392.19951978022,426.553019565217,520.362,1178.5968,447.087602222222,419.9258,477.16135,327.2995,399.6076,NA,13.7620264280078,23.4280019592372,NA,NA,52.8230170509167,48.7283219470347,39.2050088878003,35.5225890075019,NA,396.4321,258.3237,275.86725,520.362,1178.5968,266.1405,233.6206,439.343625,264.3408,399.6076,396.4321,499.120325,516.9838,520.362,1178.5968,485.0439,536.0334,522.06765,442.8341,399.6076,277.893986,409.766038544474,264.6071,373.0353,228.13175,328.842875,260.30415,502.9869,9.14201937140269,11.9305014992788,1.47454086517898,1.40977056171206,0.560265805562823,0.495460385025195,"LIHC"
"ZNF101",0.999458133324371,0.997446191003206,0.96916758996221,0.992703934640772,0.999568248702198,0.999949957899871,3.04247836425686e-05,1.95595671881321e-08,5.33205427588612e-08,0.00238956034249327,0.999651475356482,0.99999999369277,0.990169594366028,0.99941765321375,2.21629945507118e-08,0.999853280926138,0.999979925215621,0.974992638618086,0.998906616990691,1.91787680181577e-08,0.999999874959595,0.997823383740936,0.999977231219282,0.999999999963841,0.999987305408913,7.55446758593514e-07,0.999946320187219,0.999688968948236,0.999960729323141,0.999851141280916,0.983295212813967,0.998031180796344,2.60960663078791e-08,0.999987852440146,0.999999961345116,0.999046185189473,0.999422014797599,0.999999669020783,0.99999999954033,0.999999831833876,0.000774126749309323,0.999999249468405,0.999996671050424,0.999999999992031,0.999986586365659,48.5629,76.0498708791209,82.0840695652174,102.7796,325.249,74.81734,72.3517482758621,83.8377,69.3235846153846,87.639,NA,2.43242138258516,5.64683489001601,NA,NA,5.24855429751408,3.99655222738269,11.5087965823249,7.17926420036888,NA,48.5629,53.6658,59.28645,102.7796,325.249,43.9019,62.8251,59.35005,49.9731,87.639,48.5629,92.21175,94.011225,102.7796,325.249,101.3436,80.0915,109.7284,89.4701,87.639,46.463534,77.9089644204852,42.4862,69.0148,33.519825,53.325975,53.8297,93.23975,2.79386608726113,2.10906134145167,1.67677655385587,1.62440510095043,0.745690449115655,0.699911462727209,"LIHC"
"ZNF716",0.999999985215528,0.999853445796894,0.064098830768457,0.999999999994601,0.999999999994391,0.999978529565478,1,0.999999994444058,0.999892228031014,0.999999999999167,0.999453970100737,0.0761448730760581,0.99986073585284,0.999884917536509,0.99957581681095,0.99999990793847,0.999999905114442,0.839063634602723,0.999999999676435,0.99999995752494,0.665737156341631,0.999999999999314,0.999999295603514,0.961504921850272,1,1,0.901879404436123,0.999993869250131,0.999999409365519,0.999993735102704,0.995295931904717,0.99999999056895,0.999999677370355,0.968054938769168,0.999999988873026,0.999961050194567,1,0.999999985215528,0.999853445796894,0.999999999994601,1,0.999453970100737,0.99999990793847,0.999999999999314,0.999999409365519,0,5.53356648351648,15.9309173913043,3.2321,0.5746,18.7957488888889,6.89328620689655,1.994,8.67744615384615,0,NA,0.917071456585079,3.83282254220875,NA,NA,6.55065314935602,3.40581103289167,0.668168623926625,4.7003186324701,NA,0,0,0,3.2321,0.5746,0,0,0.861675,0.4473,0,0,2.5151,14.858975,3.2321,0.5746,10.4174,1.7794,2.933225,9.6722,0,0.044938,9.48095498652291,0,0,0,0,0,3.86895,0.0259598172834047,1.34512811116213,210.978570174972,NA,7.72095265661051,NA,"LIHC"
"ZNF708",0.971244474613027,0.971526719553994,1,1,0.9643290739058,0.964680141125073,0.830065755881875,0.0178298348748009,0.0183089243764136,0.84449537088994,0.987294600764399,0.998990418231168,0.999458879127092,0.983555797774139,0.0294963457052655,0.960972609298353,0.999997089062539,0.999998576882686,0.952507126329495,0.0163616929229825,0.997565292947199,0.948232416724951,0.99995300782981,0.999960979489754,0.938576791707728,0.0209655808523114,0.998604919453058,0.999999424821117,0.943535536462231,0.999775491775694,0.999838087712018,0.932850750886486,0.014687709949287,0.993021512385254,0.999999423496815,0.999999999998857,0.999754738686477,0.999999663198565,0.999999657077311,0.999648453634113,0.406192975549401,0.999999997716272,0.999997810658542,0.99997893878103,0.999984109028259,113.9742,62.4214714285714,62.3611576086957,115.7078,212.6186,67.85308,59.1616068965517,53.0828666666667,54.6365769230769,75.2126,NA,3.10379548101134,4.76608972426831,NA,NA,6.55504496688041,6.52065683719036,26.0589918068302,7.7712726601968,NA,113.9742,33.940175,32.093875,115.7078,212.6186,34.1727,33.2147,9.682325,38.3183,75.2126,113.9742,84.045225,80.94205,115.7078,212.6186,88.6539,79.9315,86.462175,57.715,75.2126,56.62513,62.8965692722372,54.6784,53.913,45.318275,65.89385,33.2358,83.2675,2.65236632259165,2.24167220435183,1.1107536401636,0.986001784982735,0.151538869358155,-0.0203378365362957,"LIHC"
"ZNF721",1,0.999999999938556,0.999520302346363,0.992945787307215,0.922018467310382,0.891626179286609,0.999996600521771,0.999956141688956,0.999991342090697,0.93431484223742,0.999999999999159,0.999999795410489,0.999999964999081,0.910306796051169,0.999981696605989,0.999999999992176,0.999999102899287,0.999999999970386,0.906461212958371,0.999987915990303,0.999999999996534,1,0.999999999992574,0.999999999879465,0.941459644046709,0.999987696124475,1,0.999999999999754,0.99999999999548,0.99999997762473,0.999999999994332,0.917712336297061,0.999989138419516,1,1,1,0.998660027404428,0.985234601650401,0.992096016856744,0.748714836970882,0.999995323289387,0.989789887450363,0.991472386579811,0.993245908492525,0.992444752233979,346.0258,342.322815934066,329.332691304348,548.9722,265.8997,335.470137777778,332.592437931035,336.873433333333,333.111538461538,182.7861,NA,11.2671068045094,13.8790940426987,NA,NA,20.4674936458488,29.1453665584986,63.3512635254718,37.710736720094,NA,346.0258,244.640725,234.25395,548.9722,265.8997,238.5516,216.4209,200.06655,212.5736,182.7861,346.0258,402.6642,387.5827,548.9722,265.8997,429.5996,426.1945,468.463075,388.2369,182.7861,275.107524,336.869835849057,279.5781,318.6551,238.715075,310.99285,238.9625,404.595,9.2753303639984,7.49391750259304,1.22450244526593,1.13977131971353,0.292195654889653,0.188744395434139,"LIHC"
