"gene","N1-N0","N2-N0","N2-N1","N3-N0","N3-N1","N3-N2","NX-N0","NX-N1","NX-N2","NX-N3","mean-N0","mean-N1","mean-N2","mean-N3","mean-NX","SEM-N0","SEM-N1","SEM-N2","SEM-N3","SEM-NX","Q1-N0","Q1-N1","Q1-N2","Q1-N3","Q1-NX","Q3-N0","Q3-N1","Q3-N2","Q3-N3","Q3-NX","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF530",0.28767740018116,0.997895832186831,0.750170902243034,0.704661885165393,0.506266112125412,0.677815556659403,0.999269986040032,0.988875918378256,0.999975885241227,0.70669744109715,73.5109756838906,65.0010427083333,71.9911657534247,107.46175,70.7607909090909,2.175418037984,3.23789441242392,4.31194844198142,26.25075,6.05751025160209,46.6954,44.065625,47.6145,94.336375,58.5911,89.1479,80.5951,88.9093,120.587125,80.80435,47.9240694915254,71.5889497087379,48.8688,65.4205,39.5351,54.13165,45.7057,87.2031,1.53970716990619,1.65456719342477,1.49379947212949,1.33869667354222,0.578986493521162,0.420829106928112,"LUAD"
"ZFP1",0.996591410042465,0.372385737862384,0.729304221499752,0.532659786085082,0.577541403987846,0.748664973321701,0.105565160407573,0.09621938311907,0.0210701379784104,0.116598312563172,201.818358358663,198.70235625,184.162891780822,118.8413,258.481863636364,4.28876920931638,7.7146573212626,6.84341863378978,4.4732,33.296260850823,150.9565,147.02835,146.2997,116.6047,196.97555,237.8277,233.6588,201.0922,121.0779,261.2299,194.177727118644,199.134904854369,196.8504,183.4442,165.91025,213.2546,149.1613,234.8476,4.47514421166129,3.3578112151453,1.02552907488044,0.931896506179312,0.0363683943932934,-0.101758352789502,"LUAD"
"KRBA2",0.836830020938996,0.975162670418883,0.998702880960136,0.977478900502012,0.994028468694121,0.990043964936454,0.710473689441387,0.497615323983276,0.600594880259454,0.83452702195366,58.6332407294833,54.905034375,56.2362561643836,45.8377,70.6568545454546,1.75564592746433,3.00964093306565,3.48492950405301,19.4081,5.87038093923235,37.875,34.2098,40.796,36.13365,63.7642,73.0212,69.50165,67.3667,55.54175,74.8232,51.0679525423729,57.8149011650485,52.0657,51.5075,37.5684,61.9278,36.50065,71.8586,2.40866749922072,1.35674319686424,1.13211707708621,0.989278930274634,0.1790231611713,-0.0155507441880394,"LUAD"
"ZNF93",0.729045792462081,0.996780803398354,0.969611504171819,0.575980513116369,0.453347267443584,0.544861964445185,0.999641694050886,0.99901664217344,0.999998610549044,0.598557169246436,78.4002917933131,69.8111072916667,75.692997260274,141.17915,74.7310727272727,3.64014121642948,5.03731091992309,5.00371564549678,25.84995,11.9111016430287,40.547,39.838275,42.641,128.254175,54.3301,92.7292,85.303625,95.7393,154.104125,81.67085,33.4118406779661,76.340440776699,34.6901,64.5352,26.4029,40.8259,40.56835,92.77555,1.26234260018209,2.62813645325405,2.28483194064321,1.86033479292363,1.19208805267182,0.895562277584065,"LUAD"
"ZFP90",0.4037874012258,0.727823501783071,0.998749912727572,0.639876907158732,0.813174471684139,0.783421520724319,0.387965033526884,0.131255392627554,0.18877583791373,0.275615103096396,500.751335866261,465.986828125,473.288583561644,333.0385,594.000772727273,9.09884028046489,16.857983040868,20.8407531369048,21.5987,96.0991894301726,381.7399,346.673975,362.6157,322.23915,443.4062,603.4824,547.449375,580.4979,343.83785,588.03005,514.650830508475,491.572634174757,512.605,480.2139,458.4178,572.73005,374.8284,589.72445,13.1450712625996,7.58451737014578,0.955157565157495,0.93681079973859,-0.066189351560133,-0.0941703872810506,"LUAD"
"ZNF479",0.880509831172647,0.999151349737995,0.987728662767835,0.993706640133255,0.979878716204784,0.991016576590491,0.990872240799638,0.99997864469532,0.997278333502791,0.979767252498883,0.655984802431611,0.174436458333333,0.513986301369863,1.95735,0.0361363636363636,0.297880207322733,0.0553642302132415,0.20646962656648,1.95735,0.0361363636363636,0,0,0,0.978675,0,0,0,0,2.936025,0,0.0170932203389831,0.533740970873786,0,0,0,0,0,0,0.0128854234365253,0.19299928672663,31.2253022127451,NA,4.9646436298501,NA,"LUAD"
"ZNF445",0.0128928349343213,0.229413680884788,0.9663468275025,0.999993637510899,0.991770588560305,0.998143876965703,0.999999844915004,0.787154811267259,0.928859843759349,0.999997816504878,542.708928571429,464.426691666667,485.798352054795,531.80475,540.847936363636,11.8373250210331,23.6215429541926,20.271715640887,33.00605,44.082406116263,402.2388,331.82425,376.4524,515.301725,476.7814,645.3514,576.721075,573.6842,548.307775,601.6303,530.843183050847,519.73079223301,536.071,491.7031,458.151,601.6096,388.6426,623.11405,18.5479911007823,9.3628570364101,0.979066528171327,0.917235030434401,-0.0305211997143324,-0.12463664046046,"LUAD"
"ZNF74",0.631642405872868,0.979327462095191,0.979823912015007,0.999063919396449,0.98917629633296,0.996576216556281,0.900560986634097,0.996815531371938,0.972632931729908,0.976496025318489,314.590955015198,288.606183333333,302.739052054795,343.6737,270.762054545455,9.47400837127875,11.4341905611836,19.94173748693,69.7669,27.4464483157603,209.9937,203.0651,204.9676,308.79025,220.69875,374.0132,354.542925,337.4327,378.55715,330.11015,199.7856,306.988328349515,207.335,271.615,160.435,235.0745,206.2659,361.81475,6.86565488733076,7.06432766218987,1.53658886501086,1.31002966214098,0.6197312042255,0.389599478128541,"LUAD"
"ZNF829",0.635797942552591,0.998441336238804,0.704437978727667,0.983224505787388,0.941699776948783,0.989072785778026,0.975657164486543,0.817003926582773,0.991613545938441,0.998997737749336,13.924823100304,11.8802104166667,14.4022821917808,18.7804,16.2450545454545,0.734537417902983,1.02083499758097,1.58099375429266,3.4032,2.57797607617659,6.5105,4.735425,5.6172,17.0788,10.3508,15.9151,15.6676,17.2884,20.482,20.6811,10.2132355932203,13.6174514563107,9.9291,9.856,6.7204,12.3771,5.9964,16.337,0.571379885534136,0.557834716056117,1.33331414242026,0.992637802016295,0.415016734153067,-0.0106606979362033,"LUAD"
"ZNF267",0.989712779169044,0.999001278216592,0.979385955106012,0.0238055247646146,0.031841963765561,0.0227140816795628,0.999690304928386,0.996470640214107,0.999991142348519,0.0374107356581275,416.264032218845,425.00860625,410.918371232877,754.7855,406.846554545455,8.5761127311547,16.7631856324861,20.2309653373595,158.4376,34.5766619337126,304.7484,281.566325,313.4732,675.5667,347.6114,499.7785,534.96155,456.2363,834.0043,508.1267,325.471488135593,418.757810485437,286.7428,391.1812,240.60825,354.92915,303.7048,508.2048,16.6958632301039,7.07316541502249,1.28661903039255,1.36422326907598,0.363584932869093,0.448079775468414,"LUAD"
"ZNF566",0.111057236621143,0.595716614232616,0.974819522352608,0.0062013206098922,0.00162575199458093,0.00277183186103802,0.93443979800051,0.472360751502417,0.675473426757884,0.0380646845997735,171.209014589666,149.132636458333,156.472282191781,361.44995,190.154463636364,4.69927225331903,5.89268245457689,7.2413881536078,239.22285,17.568985180825,115.9296,114.2248,102.3962,241.838525,146.49085,204.285,180.099625,195.8425,481.061375,219.2785,154.791561016949,165.787669320388,154.972,149.0683,127.58935,182.63365,115.18245,196.4462,4.46266803645732,3.50947425114283,1.07103816403942,0.961904731177245,0.0990098882015582,-0.056034081000426,"LUAD"
"ZNF224",0.120941110291057,0.212007020112937,0.999999992496402,0.999784059214459,0.980379727884007,0.980984131190547,0.999878513610861,0.84795954475777,0.858244646191091,0.999975722934014,239.799125227964,210.918711458333,211.137147945205,252.8404,244.6757,5.96420819153134,10.0434353868819,11.4502076205805,26.3571,23.9097292998516,165.0859,136.02075,140.7544,239.66185,177.57615,287.4276,265.0035,260.7469,266.01895,284.5691,197.527284745763,230.45741223301,194.6871,216.6519,142.9849,241.2682,159.6426,283.53105,8.92499828076339,4.6043666608061,1.16671179138432,1.11282103436745,0.222448221291372,0.154221594844347,"LUAD"
"ZNF529",0.142982261207765,0.837875327712778,0.910561134140037,0.000110013772381068,2.28511985969071e-05,5.8399407440124e-05,0.988808357596236,0.995738165206837,0.999999170857027,0.000211595262898268,299.453192705167,255.96634375,277.681498630137,809.7033,275.388572727273,9.61536165861277,10.9975039726657,17.1155690628314,525.2318,35.9852381383637,198.6784,178.18045,176.3158,547.0874,183.1147,339.5755,313.666975,342.4337,1072.3192,317.50825,240.248491525424,289.211293203883,231.0757,252.4671,197.9652,262.85245,191.0147,333.86625,7.04919896938415,7.28104298549838,1.20380066225422,1.09257312646894,0.267596515530748,0.127729843262229,"LUAD"
"ZNF284",0.907932456496763,0.999710085837058,0.928245766221952,0.999852484806431,0.998231538229789,0.999946366706331,0.999999739711913,0.996834201244263,0.999999076268931,0.999925885656458,47.1631911854103,44.5167416666667,47.8072479452055,50.1416,47.4262363636364,1.46826738735961,2.67654473976878,2.94788453925802,4.7932,6.46039648320685,29.5872,25.229125,31.2936,47.745,34.3495,60.1695,54.62435,55.6921,52.5382,51.37655,29.0987813559322,46.7361405825243,28.9229,41.543,21.28755,34.0219,29.2482,58.309,1.48431714527539,1.14933383981106,1.60612020176565,1.43633591375692,0.683579867949802,0.52239318957743,"LUAD"
"ZNF749",0.0640197003470718,0.998738442773946,0.406590000977521,0.999528351435778,0.967998855755473,0.998962000562826,0.912726161754136,0.999914014899822,0.956251950122143,0.983207792437209,62.1002723404255,53.4077770833333,61.0909739726027,66.4118,54.6682727272727,1.58972288100315,2.84812319770009,3.22002088954791,9.7083,6.62914255392041,42.2542,35.0393,41.4837,61.55765,42.0063,76.6369,64.9477,74.8474,71.26595,61.80665,43.4024305084746,60.2205258252427,41.7323,55.2359,34.59375,50.017,40.43865,73.11625,1.76449809077402,1.25511626415167,1.3874920164548,1.32357670197904,0.47247947030656,0.404441802206486,"LUAD"
"ZNF17",0.0070491731177893,0.189105514237307,0.955030375071552,0.999236092019193,0.933811044388254,0.969614637589673,0.829140077041942,0.164400186413343,0.333812089499614,0.999662399756275,108.115803647416,93.9940416666667,97.9487630136986,114.3145,119.779481818182,2.08789756179496,3.37986525027797,3.76299257705759,1.388,8.92392934498759,85.5715,68.3174,74.6667,113.6205,96.8791,126.1194,114.5444,114.1678,115.0085,144.5461,124.044261016949,104.23863184466,126.6573,102.2981,110.08555,138.02755,80.4845,122.02935,2.53958819056025,1.60167550327446,0.840334175802113,0.807676304484621,-0.250964936164225,-0.308150880476831,"LUAD"
"ZNF555",0.915603238782147,0.974890130854618,0.999931254111977,0.954812834498131,0.918107484244899,0.928017816908494,0.197033223453564,0.120222344121277,0.150799102294789,0.999579362409795,67.4654686930091,64.755325,65.3210917808219,81.2981,85.7162545454545,1.44379250046283,3.24055391438893,3.1957343021119,0.3934,9.7013268163068,49.8456,45.97675,44.9264,81.1014,62.3107,80.315,77.610825,81.2425,81.4948,111.12665,67.0614525423729,67.0624289320388,67.2231,62.8599,59.19685,74.3862,48.5795,80.8659,2.3637419456857,1.2136356536686,1.00001455962597,0.93509374009827,2.10049472710723e-05,-0.0968170971640113,"LUAD"
"ZNF75D",0.0125464758728531,0.191438842646827,0.977768960842559,0.995772275084879,0.899589748624691,0.940804390221663,0.392768524480254,0.0344934784415792,0.082305334064776,0.9964381613758,427.072429787234,350.755967708333,369.306478082192,481.7623,538.4717,11.8499384115055,14.9212776816161,23.0663107648759,279.6505,105.129328825443,288.619,265.2568,231.6392,341.93705,343.3838,502.1008,391.852075,465.7023,621.58755,589.42825,400.851144067797,408.970983106796,382.6883,361.5282,337.98635,474.26885,275.2482,476.43465,11.8498269177054,9.23776961494548,1.02025649460945,0.944706697330438,0.0289318943362903,-0.082061608926226,"LUAD"
"ZNF197",0.0466892861789784,0.817833462166701,0.770993478637482,0.974846558823849,0.999890749297585,0.994570668475494,0.973723429326674,0.502678594499025,0.851706173790739,0.931282183798725,312.702986322188,281.944790625,299.317260273973,271.76765,330.605681818182,5.36330329898817,10.5425357414037,9.73463325139131,19.91905,20.0587323950027,247.7976,234.431375,239.835,261.808125,278.9366,365.3274,318.749825,337.4327,281.727175,356.66695,308.180089830508,305.066043883495,314.937,297.5146,266.55135,359.4025,245.87665,354.1361,8.02687769571906,4.23855812399272,0.989895369461648,0.944679729596713,-0.0146520524588755,-0.0821027928949027,"LUAD"
"ZNF732",0.840145918935989,0.99283813446251,0.790586277092017,0.998600256139341,0.999963141570735,0.996501400051512,0.994049165321476,0.999999972666441,0.980550116469671,0.999979697303032,7.17257781155015,5.56042708333333,7.92205479452055,4.474,5.48066363636364,0.678018422466542,0.777511618260177,2.62805464327668,2.7341,1.36928663984192,1.5038,1.5882,1.1907,3.10695,2.1818,7.0974,5.764725,5.1329,5.84105,7.4405,2.5071593220339,6.90636563106796,2.3291,2.9551,1.21135,3.4295,1.47475,6.47365,0.226396987993486,0.589678272296801,2.75465765991499,1.26877334592761,1.46187303638941,0.343434368697117,"LUAD"
"ZNF546",0.228355393067234,0.130489826725546,0.994468282410611,0.13200277497524,0.0601722705628562,0.0487385702384169,0.0503340439331149,0.00665293021371482,0.00408342687794583,0.819461706174641,59.8340857142857,52.9140302083333,51.1254671232877,107.47185,83.8267818181818,1.60315604808886,2.32103765298232,3.34460106024785,69.84675,13.2782712420146,37.9027,37.2325,31.4465,72.548475,58.18005,78.3009,66.435325,61.6225,142.395225,92.44475,65.2930677966102,58.1487283495146,66.1541,53.0201,48.873,77.7161,36.6071,75.807,2.83186998784587,1.28358858706923,0.890580429313715,0.801463552523577,-0.167182186275509,-0.319291181231303,"LUAD"
"ZNF286A",0.999999285661461,0.993098829187253,0.997621975946062,0.894588952813338,0.899628751277967,0.924577046645064,0.999907818160755,0.999878976556583,0.998108146622705,0.899610922315175,215.748211550152,215.05695,207.942432876712,124.8097,221.917763636364,7.90180775525215,17.1240440655474,10.8399971102463,6.1168,30.9396782727096,138.6901,132.524575,137.1401,121.7513,151.18195,251.8264,255.516725,259.8704,127.8681,259.76205,155.450418644068,213.718424660194,155.6561,180.5175,128.39265,177.7339,136.2126,254.1559,4.72815143510829,6.20088044320182,1.37483338111518,1.15972004951942,0.459256786052319,0.213776588185806,"LUAD"
"ZKSCAN4",0.143459833572062,0.995244664619109,0.626108248652512,0.960523928071747,0.831291143275294,0.94606102904342,0.459472656914085,0.10633664536482,0.417338482545347,0.999999702268651,132.714252279635,120.650221875,130.45988630137,154.4623,155.633272727273,2.51192636114854,4.09149978938449,5.90621366821206,11.2619,8.95325619801473,101.4151,96.138775,99.1111,148.83135,134.83075,159.129,141.305225,155.0802,160.09325,163.8816,87.5491711864407,130.372540194175,87.6733,124.5339,64.6152,111.49935,100.867,156.7074,4.03260888928054,1.99791533742378,1.48913505893208,1.42043130576812,0.574474606851671,0.506329062274329,"LUAD"
"ZNF643",0.655929292342009,0.980427330921189,0.982511458696669,0.999999960836359,0.999642833511205,0.999990113590363,0.909701442118989,0.997179645560379,0.975876033519657,0.997557917687164,49.0699209726444,43.2846166666667,46.3971205479452,48.53865,39.3261727272727,2.32530427482383,2.15647653931539,3.14022865285123,20.18685,7.1355383865689,27.2251,27.82325,28.8889,38.445225,27.7832,57.7901,57.0803,56.8465,58.632075,38.2011,14.1627847457627,47.2295440776699,13.4906,38.4312,11.08195,16.23955,27.417,57.09635,0.693572885758815,1.61363767983977,3.33476395535844,2.84873912205536,1.73758464672148,1.5103235105527,"LUAD"
"ZNF642",0.858006362736541,0.985569459203478,0.997961680545925,0.999901765394433,0.998118793325713,0.999307198928531,0.828823071951065,0.965742806104662,0.932409315483379,0.981370457216465,107.014578115502,101.299934375,103.694778082192,112.09405,90.9732272727273,2.99654339768055,3.62090056907488,5.25236462678394,0.12865,9.13140635968266,74.5647,80.0385,74.9608,112.029725,84.02475,125.9259,119.37805,120.2916,112.158375,115.79875,70.9134966101695,105.11398038835,69.8138,99.6912,62.74685,78.41,75.49575,123.3887,1.90812364816792,2.17507813667507,1.48228454967027,1.42795836926224,0.567822424022075,0.513953919609021,"LUAD"
"ZNF490",0.148072991490135,0.0849950641727742,0.994803284090197,0.988974682139012,0.999971497923624,0.999999964988194,0.921338086928788,0.475399329431965,0.374857083349051,0.937552197299704,190.860858358663,175.14181875,171.511357534247,170.67315,205.876827272727,3.28881952492135,5.6969648319917,7.02674090750215,36.91935,18.6703189035923,152.6255,141.706825,137.1401,152.213475,154.70545,222.2222,210.927125,200.0246,189.132825,237.1327,169.493277966102,185.343606990291,174.2804,178.8854,134.597,199.4122,148.56875,216.113,6.41336816324174,2.61256511164359,1.09351597428754,1.02642293683053,0.128974295701133,0.0376253149029869,"LUAD"
"ZNF626",0.563823650048095,0.985238357282015,0.959578069292183,0.941346940644831,0.855520834026536,0.915400144401577,0.988812766688536,0.849779744441553,0.963347902063945,0.986378439673649,250.745960182371,208.097108333333,234.212120547945,383.2954,287.137618181818,14.1833698188819,18.0169651376216,31.6998953940732,81.0369,66.7539454901749,75.2857,48.594,69.5187,342.77695,116.33125,337.9419,311.113925,301.8349,423.81385,376.3719,174.856993220339,241.808144271845,162.5694,174.8961,138.17435,211.54845,70.94695,336.02205,6.88615673152713,10.7797954563196,1.38289089740403,1.07582423260466,0.467687340159364,0.105442390661046,"LUAD"
"ZNF793",0.0192890186152709,0.929957364868903,0.483734314812337,0.00299932921644819,0.000480202977607536,0.00201703994195335,0.995778683234848,0.576830482121308,0.96146504758219,0.0131140317579256,116.036812765957,83.8590322916667,106.650420547945,348.20405,126.441272727273,5.44128114260952,6.1020715431521,9.27083737092272,211.62295,24.3547441620541,55.8843,34.970925,48.7485,242.392575,56.3761,143.3147,121.07615,140.055,454.015525,169.3166,54.5910949152542,109.463981941748,47.3527,90.5453,37.18235,70.0588,51.96525,139.4815,3.54115352050716,4.0514965949057,2.00516186956273,1.91214650906918,1.00371870500399,0.935193067152246,"LUAD"
"ZNF383",0.886612407832046,0.997489141156148,0.87050579952576,0.0392593735649894,0.0269831033094449,0.0501638800997047,0.763420917072138,0.580599510324883,0.861577750230998,0.206256403434209,81.030743768997,76.8844052083333,82.6692397260274,158.33855,94.9737454545455,2.13046621343052,3.11255735872406,5.3736859506135,78.08625,10.0352942129572,57.7731,54.18175,55.5205,119.295425,61.1178,91.6603,95.799775,90.3934,197.381675,120.8234,87.2274423728814,80.9841159223301,84.8036,73.5294,74.2754,97.93475,57.0974,92.5215,2.43656221054051,1.70644947360162,0.928424744773988,0.867055172186086,-0.10714312036634,-0.20580429739553,"LUAD"
"ZNF669",0.830188891473393,0.50537190779582,0.983491109425409,0.861806291188675,0.928330371609992,0.958939520239215,0.660681560520041,0.445612775271944,0.311263325186067,0.597389526221418,113.119672948328,107.686152083333,103.979509589041,82.03445,131.505790909091,2.50136213718221,4.47256677468319,5.06566124118631,8.30675,8.56947724579886,77.7198,78.153175,76.5299,77.881075,115.7185,137.9884,129.34475,121.4442,86.187825,144.5283,81.3459305084746,111.563337864078,81.4501,104.638,68.7252,96.0956,77.95315,136.22915,2.69684314932563,2.00584982460488,1.37146796608904,1.28468841658881,0.455720924990261,0.361418496111639,"LUAD"
"ZNF559",0.00200503008461173,0.378604269337,0.697509528708619,0.837477677250028,0.47510007660546,0.659237005278358,0.936152052875466,0.217377416186521,0.590885967631069,0.967221258324965,231.317955927052,195.461025,212.076043835616,292.3927,251.163536363636,4.69179444508458,7.6108966186205,9.00108258041573,23.1191,36.9241540058667,171.7734,147.0413,163.5591,280.83315,159.8766,276.704,237.71915,252.5865,303.95225,323.53805,297.138708474576,222.148950291262,305.0557,208.2789,247.9653,346.52195,168.5293,267.9679,9.3629204997043,3.69487504067005,0.747627097902223,0.682756952254949,-0.419609234069859,-0.550555995405886,"LUAD"
"ZNF177",0.0260703365360156,0.133916134153932,0.998896177647301,0.23207574429771,0.083011376479845,0.0975162217928142,0.948935389434233,0.382768843911353,0.47875670609171,0.48295260275627,51.6821984802432,40.5295104166667,41.8688780821918,99.401,58.9552636363636,1.97092087147243,2.39853285600248,3.07647940595967,16.13,9.29525890066615,25.442,23.5864,21.8409,91.336,38.7039,67.7005,54.41915,52.7842,107.466,78.1835,51.1553033898305,48.6402576699029,47.8166,41.4386,37.7988,60.0593,25.00575,63.762,2.60490614793953,1.45325803623705,0.950835093269575,0.866615359519497,-0.0727329438665098,-0.206536288341925,"LUAD"
"ZNF548",0.016936794817808,0.551134666677674,0.828349998075583,0.950492256111021,0.736689727374745,0.858824165642287,0.98981532448271,0.506236472862622,0.829500064537003,0.989035238279382,248.536536474164,215.882829166667,230.748739726027,295.1566,261.6422,5.30885306783179,8.15773782224433,9.33593461643568,31.1288,19.5306261160773,189.3231,166.76585,173.9558,279.5922,219.50215,292.364,265.115975,279.6791,310.721,308.50345,277.758801694915,239.971446407767,266.4953,234.1128,236.67425,301.99485,178.19975,287.83515,7.75108476244584,4.01976193044943,0.863956227285812,0.878487538054142,-0.210969875412318,-0.186906274123272,"LUAD"
"ZNF563",0.324845954254693,0.212413678172579,0.996521159636796,0.436128698200547,0.27122918132398,0.237843468019531,0.533647590590374,0.19054720004441,0.142437232267981,0.87681481714922,49.4753468085106,44.4037625,43.1204452054794,77.35545,60.4387090909091,1.26389980692025,2.42353376492621,2.51052982966457,1.45285,10.5009927030513,34.3747,27.277,28.4741,76.629025,38.1236,61.6976,55.4531,52.4157,78.081875,76.0762,52.8104813559322,48.0321990291262,53.8525,44.3375,41.3249,63.86325,32.77325,61.0436,1.78661977390646,1.02945587514328,0.909520189853955,0.82331368088761,-0.136822431195449,-0.280485895539993,"LUAD"
"ZNF567",0.589310320992965,0.999935400282901,0.863406070947567,0.000139508084590401,5.5731412940685e-05,0.00015372490048271,0.999964977434516,0.968554692175415,0.999860772050021,0.000698547794305115,148.072916109422,135.547778125,146.827975342466,377.9467,150.602454545455,4.36598596558699,5.40265611001391,7.6266750640672,238.1033,15.6226334051091,103.3835,98.0412,99.5837,258.89505,118.4735,170.6064,169.446025,169.9325,496.99835,169.15745,109.840203389831,146.374488932039,107.3113,126.8033,94.5739,121.3915,101.45215,170.18325,2.6926801831375,3.30889229004767,1.33261305437086,1.18163977139407,0.414257931529627,0.240790289972422,"LUAD"
"ZNF573",0.217557693152731,0.935074732232889,0.888291946348494,0.985460822419948,0.912111465479396,0.965669613691988,0.999823072445049,0.885169697677426,0.989777149627099,0.993952702606556,27.6108112462006,23.401834375,25.8651246575342,33.94015,28.4941818181818,0.97500221821597,1.53755641396277,2.07174039916324,12.19155,4.95672620271629,15.914,12.9955,14.9123,27.844375,16.47345,34.0944,29.21195,29.9407,40.035925,34.79,22.7304983050847,26.7185718446602,20.7296,22.8753,14.5196,27.30025,15.1057,32.7828,1.43153792672993,0.758824582183734,1.1754503348782,1.10350899197283,0.233213583534857,0.142098385504937,"LUAD"
"ZNF527",0.101367467640739,0.980871139921273,0.645318768148088,0.000215214336256597,4.16858105289908e-05,0.000168927382350859,0.766106036940221,0.254289184829433,0.668673286033619,0.004894745314315,108.998720668693,95.3340541666667,105.540490410959,254.35295,126.229090909091,2.73804073130288,3.46421364763845,5.41624459411999,181.49515,13.8257826306273,75.7835,72.749875,72.6911,163.605375,95.8386,124.2129,115.2479,132.066,345.100525,149.5971,101.472955932203,106.81165184466,99.8452,96.1637,87.9556,114.4305,75.13425,123.6605,2.55235490903347,2.14987487709062,1.05261200743993,0.963127922023292,0.0739737572635185,-0.0542006662765592,"LUAD"
"ZNF33A",4.57257955659429e-05,0.101540814761396,0.622317365220928,0.852022114711073,0.999160370518617,0.981583899859579,0.919831174025219,0.902911049694622,0.999688229492796,0.975563948030049,1001.45636231003,795.72183125,879.528332876712,727.7691,903.474018181818,22.1778526881794,31.6049657042109,45.643083310386,129.0305,99.6089672275022,708.7395,556.9502,609.2536,663.25385,650.08425,1233.7382,949.019775,1107.3113,792.28435,1056.95935,866.409661016949,940.803953398058,828.7074,911.2782,706.24905,1049.22315,654.0391,1175.01335,30.1426313535546,17.1739667978792,1.08586503097598,1.09963806284341,0.118844792605846,0.137028750236549,"LUAD"
"ZKSCAN3",0.226968279694302,0.920501790454157,0.909191362874543,0.740619556802367,0.907535926821533,0.829068688257909,0.746321095032308,0.305480983952359,0.57697657737559,0.494032597884473,80.5689568389058,70.442084375,76.0657191780822,44.4292,96.0621909090909,2.34470899830985,3.80014600421418,5.32866184114066,15.5969,9.597814649373,50.2182,45.654025,48.2908,36.63075,71.68675,100.0996,88.297675,95.3885,52.22765,113.75875,68.8955847457627,77.9991116504854,70.5882,69.5489,54.8035,82.6473,49.46875,96.59275,2.68602698994372,1.84604811415746,1.13213512793768,0.985276575971621,0.179046163797811,-0.0213993360300925,"LUAD"
"ZNF676",0.678015349772869,0.993460193751681,0.968994082876868,0.969841668445754,0.917366941794828,0.956157534456993,0.99999998768086,0.987703457216996,0.999751005586214,0.978395210842628,14.9165738601824,9.01798229166667,12.8236931506849,32.1661,15.0965181818182,2.3176392230566,2.16132049087199,4.74231065312504,11.9835,8.83639471324876,0.5774,0.4729,0,26.17435,1.24485,3.9392,4.212175,5.5762,38.15785,15.5276,4.98156440677966,13.5910446601942,4.3104,1.5321,2.84675,6.45945,0.5652,4.33135,0.411523439759434,1.68714924179654,2.72826838125338,0.355442650334076,1.44798557004336,-1.49231129102873,"LUAD"
"ZNF699",0.486246338800837,0.962779793849071,0.966452785641892,0.999949022781724,0.999910697566222,1,0.556708547505577,0.246899633278242,0.435736616545976,0.953039528364704,24.0959325227964,21.0440135416667,22.6870465753425,22.6827,31.6177363636364,0.948618633339473,1.57262934632773,1.50255393926343,2.9806,4.44689677044101,13.4672,11.74905,13.4273,21.1924,21.14165,30.8844,26.879275,29.1705,24.173,38.9697,30.6843745762712,23.4355533980583,30.7632,20.4375,23.354,35.998,13.29575,29.8277,1.24340745021521,0.715449963643358,0.763761807815415,0.66434896239663,-0.388805315608943,-0.589986850192628,"LUAD"
"ZNF250",0.0970716292150735,0.374359380027612,0.996719576890948,0.363705421530533,0.178260567618559,0.211031110116085,0.991768336347715,0.670589473603261,0.783366500164121,0.562781285005365,234.073817325228,205.351738541667,210.805545205479,362.93745,247.741827272727,5.7381504449798,7.91536799121338,12.7020946020688,36.58685,25.8324086690346,163.8079,153.679275,132.9922,344.644025,186.34225,280.9327,268.653275,268.2797,381.230875,305.1827,193.488752542373,225.571578058252,191.3222,202.704,160.3005,225.0795,156.36365,276.20505,5.47665297722289,4.43167316210068,1.16581235391889,1.05949022120799,0.221335594836548,0.0833702721085357,"LUAD"
"ZNF79",0.466757193622437,0.403134685057026,0.999402633357686,0.999512986070005,0.98894238034056,0.984220772194721,0.963687731200143,0.999999436538668,0.999994456256193,0.990398449401771,100.866480547112,94.84205,93.7281301369863,105.6979,94.4442545454545,1.83627667508167,2.98245476655343,3.14273465763464,4.7849,6.69949827265735,78.3456,75.48845,73.1343,103.30545,87.7389,118.4023,106.04335,113.4507,108.09035,113.08735,90.6705254237288,98.6442297087379,92.5069,95.2381,82.44865,101.5186,76.7264,115.5809,2.55708020637804,1.38856372505067,1.08794152507384,1.02952428413448,0.121601016374018,0.0419778602636991,"LUAD"
"ZNF681",0.644215202088481,0.994129374857874,0.9593918571953,0.731678557197969,0.5969025522013,0.694717285350789,0.984523411227438,0.999999999450308,0.997235868669336,0.66085659849869,148.182187234043,128.751021875,141.738853424658,254.7988,128.479063636364,7.6653815673579,7.15523902303275,11.4121322585676,66.4278,10.4912580612299,77.7334,81.653425,83.1344,221.5849,111.06365,167.6949,159.77955,165.3251,288.0127,148.40295,68.3945254237288,143.19418,67.6496,112.8878,51.01515,80.8427,80.31495,165.39635,3.22591366604938,5.35270140099379,2.09364973457832,1.66871348832809,1.06602010107733,0.738736270787149,"LUAD"
