"gene","p-adj-Distant Metastasis|New Primary Tumor-Distant Metastasis","p-adj-Locoregional Recurrence-Distant Metastasis","p-adj-Locoregional Recurrence-Distant Metastasis|New Primary Tumor","p-adj-Locoregional Recurrence|Distant Metastasis-Distant Metastasis","p-adj-Locoregional Recurrence|Distant Metastasis-Distant Metastasis|New Primary Tumor","p-adj-Locoregional Recurrence|Distant Metastasis-Locoregional Recurrence","p-adj-New Primary Tumor-Distant Metastasis","p-adj-New Primary Tumor-Distant Metastasis|New Primary Tumor","p-adj-New Primary Tumor-Locoregional Recurrence","p-adj-New Primary Tumor-Locoregional Recurrence|Distant Metastasis","mean-Distant Metastasis","mean-Distant Metastasis|New Primary Tumor","mean-Locoregional Recurrence","mean-Locoregional Recurrence|Distant Metastasis","mean-New Primary Tumor","SEM-Distant Metastasis","SEM-Distant Metastasis|New Primary Tumor","SEM-Locoregional Recurrence","SEM-Locoregional Recurrence|Distant Metastasis","SEM-New Primary Tumor","Q1-Distant Metastasis","Q1-Distant Metastasis|New Primary Tumor","Q1-Locoregional Recurrence","Q1-Locoregional Recurrence|Distant Metastasis","Q1-New Primary Tumor","Q3-Distant Metastasis","Q3-Distant Metastasis|New Primary Tumor","Q3-Locoregional Recurrence","Q3-Locoregional Recurrence|Distant Metastasis","Q3-New Primary Tumor","count-Distant Metastasis","count-Distant Metastasis|New Primary Tumor","count-Locoregional Recurrence","count-Locoregional Recurrence|Distant Metastasis","count-New Primary Tumor"
"ZKSCAN4",0.999966975925923,0.999999906621601,0.999959130184466,0.919286654901588,0.976525897598146,0.928723189255904,0.999331373401548,0.999998747856958,0.999278347806805,0.936139535831451,136.684770967742,130.2273,137.126464705882,172.1095,126.7965,11.6162267217584,NA,10.4568176413586,30.0829,56.488,102.0377,130.2273,112.7753,157.06805,98.5525,148.34295,130.2273,168.5268,187.15095,155.0405,31,1,17,2,2
"ZNF643",0.999999999999116,0.616596190378349,0.993532889249074,0.999990876776592,0.999998729932524,0.965585052855593,0.972928393232009,0.996211920352306,0.999999958215997,0.986767397579215,39.1971032258065,39.2927,67.8000294117647,35.3609,68.82185,4.24058174818788,NA,26.8230659628035,13.7662,12.61465,24.72505,39.2927,27.9923,28.4778,62.514525,46.93665,39.2927,57.3913,42.244,75.129175,31,1,17,2,2
"ZNF642",0.717869296879663,0.695299088039308,0.909311080378213,0.854100341870041,0.991427368036559,0.99103896268667,0.989477120403315,0.940219782053076,0.999996566247092,0.995198324630504,97.3247419354839,183.8338,123.792111764706,146.7144,120.66475,6.68391825577379,NA,25.5230508857058,24.6214,6.29525,70.4577,183.8338,74.5647,134.4037,117.517125,115.1051,183.8338,128.724,159.0251,123.812375,31,1,17,2,2
"ZNF490",0.996423192929956,0.956026602218305,0.999889812286369,0.973492704053056,0.999995753371696,0.997932266139178,0.99447217156794,0.983410916025981,0.961670933656077,0.947646586819332,166.251748387097,183.8338,176.471623529412,187.7078,152.1185,8.32421073951051,NA,12.6667544045703,24.0862,43.8737,130.313,183.8338,143.6123,175.6647,130.18165,197.90125,183.8338,202.2921,199.7509,174.05535,31,1,17,2,2
"ZNF626",0.989890597743715,0.999987192761826,0.988223268268468,0.999787564172306,0.987799599072069,0.999922312053456,0.908886571912697,0.894741861065236,0.927025691831727,0.986704940030407,288.855035483871,431.0974,281.091282352941,250.87,100.3101,63.0550530706007,NA,47.1069110230648,36.5843,7.9347,59.23285,431.0974,123.3259,232.57785,96.34275,398.2028,431.0974,403.9763,269.16215,104.27745,31,1,17,2,2
"ZNF793",0.964853532300092,0.821516544329513,0.997243600927102,0.997604478786159,0.996600348214017,0.999955157805478,0.936097064338322,0.999990004910704,0.997454982385801,0.997285102627995,160.179251612903,63.149,113.159282352941,125.9771,77.56505,30.7927150704412,NA,21.3799570636713,61.193,57.33235,61.9759,63.149,39.0625,95.3806,48.898875,149.1797,63.149,171.6542,156.5736,106.231225,31,1,17,2,2
"ZNF383",0.904784135882582,0.989173751678216,0.94990513556673,0.999999999912372,0.94887871815003,0.999654998568143,0.989835113391174,0.991497320040172,0.998880829153506,0.996857948569023,93.3524580645161,47.4319,85.9278647058824,93.51795,75.7012,11.0527969216454,NA,6.67704239216439,27.74455,21.073,55.3933,47.4319,62.9567,79.645675,65.1647,94.7933,47.4319,103.3777,107.390225,86.2377,31,1,17,2,2
"ZNF669",0.999957856730906,0.986964307162331,0.998941340074953,0.964792122712229,0.988256985257519,0.992130398952929,0.980974919061123,0.999315317448769,0.945384611446068,0.902143557184909,109.757106451613,104.6871,116.2622,130.36275,92.3531,8.15294692651027,NA,9.41525650770505,18.23655,35.7016,76.9123,104.6871,89.9382,121.244475,74.5023,139.0574,104.6871,129.7391,139.481025,110.2039,31,1,17,2,2
"ZNF559",0.999987464348295,0.999999619502054,0.999992973952539,0.776272873852327,0.940955310330888,0.783553297477568,0.995888811206523,0.999884152462804,0.996804371363747,0.799173931272739,224.553370967742,216.5956,223.567470588235,301.81065,199.8385,16.9244076262372,NA,22.3962511674055,2.17605,15.2153,167.85615,216.5956,174.8489,300.722625,192.23085,263.8959,216.5956,265.9163,302.898675,207.44615,31,1,17,2,2
"ZNF177",0.967070909352887,0.9999958859148,0.971812769413175,0.988868972843206,0.999135096894207,0.99183401466189,0.998673852929988,0.995914497242449,0.999192311552742,0.999887342923704,55.067564516129,28.7033,54.2805235294118,40.9533,46.9323,6.74806521687314,NA,11.1078430492382,9.3918,31.7578,22.4118,28.7033,28.4152,36.2574,31.0534,83.08725,28.7033,57.348,45.6492,62.8112,31,1,17,2,2
"ZNF548",0.998325383996427,0.999479832496329,0.996534253585354,0.998695127719815,0.999990650893771,0.996416813009324,0.993054942496159,0.987394212163067,0.997491162083326,0.985988834992627,252.695309677419,218.3553,260.273682352941,229.5576,288.29635,20.3044782013099,NA,30.2611966503033,39.5454,26.32175,200.1267,218.3553,197.3019,209.7849,275.135475,290.5722,218.3553,331.9638,249.3303,301.457225,31,1,17,2,2
"ZNF563",0.998789773917104,0.98939425269406,0.994122026799022,0.815635371640377,0.90728253211272,0.908810945789076,0.80285298138429,0.992351213569761,0.710519141605727,0.507995472353114,45.9171419354839,39.2927,49.3671294117647,64.94695,26.4471,3.96225431654291,NA,6.95028857878326,6.48165,8.7435,29.6474,39.2927,32.419,61.706125,22.07535,54.66675,39.2927,63.5993,68.187775,30.81885,31,1,17,2,2
"ZNF567",0.952641773264892,0.827615333103147,0.994754824193248,0.999654644929826,0.989354528134892,0.999304373617763,0.962332641334652,0.99967729875726,0.999406543045932,0.996890537044144,191.038187096774,99.6351,150.786229411765,172.93285,129.51325,27.491916366993,NA,14.6782216098244,6.46915,43.01855,99.3002,99.6351,98.1336,169.698275,108.003975,229.0862,99.6351,189.5029,176.167425,151.022525,31,1,17,2,2
"ZNF573",0.916572025327181,0.984906749372112,0.861884482887647,0.907249934260661,0.999754619650388,0.827345664410031,0.998074746660696,0.985341535488679,0.986311808297765,0.993799011251491,25.608135483871,10.3845,28.4067764705882,14.3216,21.65335,2.95467519532736,NA,5.1073524371843,4.3548,1.61425,13.6172,10.3845,18.9732,12.1442,20.846225,33.64405,10.3845,29.3075,16.499,22.460475,31,1,17,2,2
"ZNF527",0.927038833407503,0.869015403992779,0.98555251970473,0.94441727565097,0.999404310994254,0.997090333699495,0.910160465751573,0.999854756458593,0.991345790496845,0.99998896031326,127.990012903226,67.6396,106.548894117647,87.96165,81.87335,16.085232219258,NA,8.30613105773057,8.38385,9.03575,80.2068,67.6396,79.8281,83.769725,77.355475,138.59065,67.6396,131.457,92.153575,86.391225,31,1,17,2,2
"ZNF33A",0.579497407305812,0.957795083669278,0.464946540384545,0.994930748197687,0.855764997380781,0.964048669867747,0.99221591864454,0.574721102704898,0.99988938443457,0.973934811145998,916.794512903226,376.6489,991.499205882353,814.6058,1031.0903,53.7074704456499,NA,111.624821540415,237.3633,13.3867,698.38255,376.6489,641.3913,695.92415,1024.39695,1106.74865,376.6489,1221.2701,933.28745,1037.78365,31,1,17,2,2
"ZKSCAN3",0.949944984625641,0.89327378318448,0.86276591697699,0.920500573224861,0.808776472614961,0.991776840184913,0.963008388844377,0.855720278071625,0.998549697974654,0.999952097793096,73.4459516129032,42.6607,84.8897588235294,98.74565,93.74005,7.04667363351433,NA,10.7811660961784,54.72575,12.80935,47.9492,42.6607,59.7532,71.382775,87.335375,94.8566,42.6607,95.6182,126.108525,100.144725,31,1,17,2,2
"ZNF676",0.992700358489515,0.862083653176091,0.999920618000116,0.999899830920426,0.991850426119747,0.983016615863811,0.972470506607029,0.999999998660541,0.999622056627641,0.981217560133187,29.9623838709677,1.684,10.7428470588235,36.77165,0.99455,14.4213170268855,NA,4.74909552919041,34.27995,0.01705,0.48105,1.684,0,19.631675,0.986025,16.4507,1.684,2.8172,53.911625,1.003075,31,1,17,2,2
"ZNF699",0.99001737854352,0.999975546705987,0.987957388947946,0.999997531204799,0.99657029996328,0.999979790039994,0.876340116447304,0.999764747176348,0.868794918684087,0.965738920117241,22.2967387096774,14.5944,22.7927470588235,21.62145,11.0397,3.06158694735747,NA,3.72563749569747,5.78715,8.5106,14.39005,14.5944,13.8787,18.727875,6.7844,24.86065,14.5944,33.1043,24.515025,15.295,31,1,17,2,2
"ZNF250",0.999999684882971,0.995835725581811,0.999992479312998,0.999940493467215,0.999998848571624,0.999999884110743,0.997400793143922,0.999817263607462,0.999802223401656,0.999889663822584,243.335783870968,239.2647,230.146252941176,232.47875,215.1005,22.2882964763221,NA,27.0000895297333,51.74785,23.6336,147.63275,239.2647,153.3172,206.604825,203.2837,320.33445,239.2647,278.4148,258.352675,226.9173,31,1,17,2,2
"ZNF79",0.95089510736328,0.999982362967502,0.946419931687168,0.979978922146686,0.998911930927196,0.976633771552641,0.979272931784031,0.881957935445091,0.985419495925037,0.922291432261054,100.292080645161,77.4628,101.168894117647,87.51125,113.19355,5.3756884332787,NA,6.35321017953355,41.22625,52.49555,85.44715,77.4628,82.1693,66.898125,86.945775,111.5888,77.4628,123.251,108.124375,139.441325,31,1,17,2,2
"ZNF681",0.997641769385811,0.997648778072331,0.999437189115788,0.999610395856403,0.999896806708698,0.999994803631547,0.989259017050151,0.99999997876098,0.997208159739017,0.99963873559114,183.229506451613,115.0716,162.999047058824,152.2667,110.62815,41.8615571122223,NA,41.2791070973117,78.3464,15.32025,86.35805,115.0716,54.6256,113.0935,102.968025,159.8923,115.0716,169.5761,191.4399,118.288275,31,1,17,2,2
"ZNF766",0.996036085968918,0.648461387556947,0.939692779556009,0.996351636385439,0.99998440707856,0.894186131793001,0.974479988609854,0.99999807390497,0.78516481494109,0.999776970238869,394.092087096774,330.6203,464.722582352941,349.48165,319.446,24.0133344203012,NA,56.21633706004,12.27235,27.0838,296.47155,330.6203,314.3275,343.345475,305.9041,448.18345,330.6203,510.8581,355.617825,332.9879,31,1,17,2,2
"ZNF471",0.999180280689628,0.999999215663779,0.999048509800577,0.998583925556167,0.995855171619696,0.999002672526426,0.998968702438163,0.996389776699789,0.99929037031495,0.99999998488617,75.1718516129032,59.2198,75.9991705882353,88.33575,87.3146,11.0555696085854,NA,15.5248143192215,67.57165,68.5994,26.1358,59.2198,37.8855,54.549925,53.0149,113.6628,59.2198,96.9341,122.121575,121.6143,31,1,17,2,2
"ZNF836",0.819817564404444,0.905080930058526,0.683439846873437,0.999990196154114,0.916221940081713,0.992566529768276,0.99826425464197,0.952526580410176,0.967352690748331,0.999856939128287,87.6348064516129,45.1866,97.9122588235294,85.3504,79.21635,6.64866468008044,NA,10.6239249002168,13.4868,19.02415,71.63875,45.1866,68.9509,78.607,69.704275,101.3002,45.1866,127.9817,92.0938,88.728425,31,1,17,2,2
"ZNF493",0.999369377345235,0.99746586686156,0.999932568944632,0.998662706961362,0.999999910217649,0.999913617602152,0.999996975155751,0.999868162284369,0.999993209769612,0.999853164062386,244.854077419355,167.2748,212.004864705882,177.4237,230.28355,70.5634946706915,NA,50.7978106568674,50.3473,51.73015,96.6694,167.2748,99.4152,152.25005,204.418475,223.634,167.2748,237.3234,202.59735,256.148625,31,1,17,2,2
"ZNF167",0.810526033350453,0.999624586771129,0.845895687243473,0.998869020200445,0.824433913482935,0.997020683330174,0.999635716522069,0.933456950366184,0.999961256248846,0.997058155356422,69.4479225806452,28.6276,67.2160176470588,76.5831,64.0934,7.00536266024255,NA,8.40447926116867,0.659400000000005,12.285,35.504,28.6276,51.6569,76.2534,57.9509,90.4683,28.6276,85.3795,76.9128,70.2359,31,1,17,2,2
"ZNF565",0.964576169054085,0.99877464534733,0.949007890382481,0.976315302576507,0.999667600526791,0.959263622513588,0.999964118966896,0.972691268118029,1,0.98600265627931,74.8879032258065,48.2739,78.1503352941177,57.78615,78.12535,8.2468535532976,NA,6.90804482542946,8.65905,4.32285,48.9704,48.2739,57.4769,53.456625,75.963925,82.8436,48.2739,92.6339,62.115675,80.286775,31,1,17,2,2
"ZNF34",0.994663004780186,0.926866432233978,0.999870670370027,0.988498361022217,0.999999403522694,0.999894219322439,0.707022230013959,0.992518366182522,0.888225849148519,0.977711003733014,134.942690322581,113.6683,122.029135294118,116.25445,85.65845,10.4360166856553,NA,11.042294418151,5.00805,5.73935,90.5771,113.6683,84.9543,113.750425,82.788775,162.05565,113.6683,155.7055,118.758475,88.528125,31,1,17,2,2
"ZNF140",0.0127572925498901,0.994251832482101,0.0103260380282632,0.982481712808659,0.116185299708018,0.957463376576111,0.999167017056973,0.0392265133135405,0.999991762778246,0.9782318997881,459.401125806452,954.5327,441.747711764706,516.7025,433.40535,25.4670528865025,NA,38.0603844535184,2.5829,81.01045,372.0125,954.5327,343.5673,515.41105,392.900125,543.1101,954.5327,540.5286,517.99395,473.910575,31,1,17,2,2
"ZNF658",0.999989712642935,0.999993999548618,0.999975436576191,0.951464621484793,0.996288557380266,0.948706543296297,0.979441976732812,0.994196117901509,0.984592950955793,0.88147488632004,30.1531774193548,31.4342,29.8207,38.2689,23.75895,3.13266888586847,NA,2.86236345799442,7.4122,6.05535,15.4785,31.4342,23.3918,34.5628,20.731275,44.21945,31.4342,35.5279,41.975,26.786625,31,1,17,2,2
"ZNF765",0.96330414219273,0.997445476001662,0.943221539353206,0.974886792479286,0.999669310907697,0.952147182886392,0.91239345500237,0.99999926880701,0.869670100700168,0.9997182841658,229.914519354839,157.1709,240.568888235294,182.88205,162.721,21.7113603458944,NA,20.9275020663334,33.06475,5.4119,165.46495,157.1709,182.2612,166.349675,160.01505,279.1505,157.1709,268.1739,199.414425,165.42695,31,1,17,2,2
"ZNF124",0.997916236188044,0.744124668594084,0.99999860769349,0.999798090526993,0.996300000398555,0.964464176610867,0.999990533283993,0.99805526764539,0.979173723194184,0.999995217934043,94.0243677419355,109.739,112.267823529412,87.7812,91.1277,9.64981851692781,NA,10.8929848200558,10.2254,9.9547,51.86275,109.739,75.1262,82.6685,86.15035,119.75065,109.739,117.7665,92.8939,96.10505,31,1,17,2,2
"ZNF569",0.974207221405425,0.899472455211378,0.997257241557762,0.998597081358208,0.997293155190604,0.999987528613939,0.932181372606037,0.999999853797364,0.993735828549799,0.995782715835669,110.721029032258,70.7269,93.1527058823529,97.32865,72.9763,13.712287818078,NA,10.4814046105208,19.78095,8.4602,59.1635,70.7269,70.5809,87.438175,68.7462,124.3298,70.7269,121.8014,107.219125,77.2064,31,1,17,2,2
"ZNF777",0.826056505301358,0.996733080003319,0.878186465087144,0.673669153674906,0.999987041564103,0.774694622004905,0.999650969295463,0.940300119729543,0.999998313441511,0.920913263433664,462.158693548387,295.5375,445.888717647059,311.8722,439.90385,30.4905975410883,NA,31.8483973789894,56.8986,39.61055,386.62205,295.5375,343.9509,283.4229,420.098575,530.77075,295.5375,472.3559,340.3215,459.709125,31,1,17,2,2
"ZNF605",0.959123192025167,0.999987776987543,0.965844558577982,0.999744569349062,0.990617151275452,0.999901018825568,0.995622991790291,0.996915079798322,0.997277483114743,0.999907237376642,367.574051612903,253.9994,363.382364705882,345.838,322.74825,25.2722912304858,NA,48.633315828274,153.147,6.03274999999999,279.40755,253.9994,233.4308,269.2645,319.731875,440.5205,253.9994,429.5367,422.4115,325.764625,31,1,17,2,2
"ZNF799",0.996862181748905,0.964610705330007,0.983487882086832,0.997664410286569,0.989161078100884,0.999998867017516,0.893696361980457,0.999063842744212,0.780284922965534,0.898056042700149,133.400790322581,106.9324,148.372147058824,151.01765,83.5128,13.9295360043839,NA,18.2233397313137,29.21495,29.3904,86.3646,106.9324,93.3656,136.410175,68.8176,161.3924,106.9324,171.875,165.625125,98.208,31,1,17,2,2
"ZNF782",0.871953932441807,0.999547182899841,0.850172145369535,0.999971515674695,0.947701229017639,0.999714023596421,0.714855479694122,0.537444733377605,0.780591240443278,0.85504869044192,48.7287903225806,28.3469,50.0575647058823,47.12685,68.0005,3.54143652509189,NA,5.79450583157887,8.09035,6.2908,30.80425,28.3469,33.6658,43.081675,64.8551,58.06645,28.3469,60.3889,51.172025,71.1459,31,1,17,2,2
"ZNF846",0.999977603006463,0.999895245527113,0.999997861045175,0.996772094181638,0.998425779781745,0.994551511349908,0.998427347811763,0.9999845722174,0.999430591744984,0.990181683322266,82.3454064516129,87.5667,84.6295352941176,69.1729,93.2995,10.0338002485041,NA,11.3473275766255,1.0666,24.0026,46.44155,87.5667,61.2117,68.6396,81.2982,99.1073,87.5667,119.2628,69.7062,105.3008,31,1,17,2,2
"ZNF136",0.994688301609975,0.989640966512787,0.999078527877591,0.790606366637483,0.996861347366811,0.89106256985215,0.937464410463399,0.933034541967278,0.878470869513077,0.639056953274459,169.189977419355,194.499,178.146523529412,221.1241,133.6762,10.4822373096522,NA,16.9386411054519,56.2845,46.6757,126.3009,194.499,154.2637,192.98185,110.33835,200.53075,194.499,229.5652,249.26635,157.01405,31,1,17,2,2
"ZKSCAN5",0.989292270705904,0.986109806984949,0.997663518040143,0.949035483351824,0.999999419875861,0.986516205442721,0.982941610275921,0.952291666100469,0.948451378259209,0.886631465101161,318.769767741935,366.8257,334.066952941176,371.65865,279.6971,15.8914965314276,NA,27.2279885120506,139.10055,25.777,253.3284,366.8257,223.6438,302.108375,266.8086,354.6587,366.8257,410.1629,441.208925,292.5856,31,1,17,2,2
"ZNF33B",0.984327181009284,0.999994607350796,0.982756542910458,0.976579078166844,0.999986550773425,0.974490827801196,0.999996762647128,0.989510067445998,0.999999767983481,0.989544042590868,668.250235483871,485.8266,675.385123529412,522.22595,683.4302,57.6973143681603,NA,95.5876359322099,77.04325,78.8359,450.7429,485.8266,436.3839,483.704325,644.01225,776.68015,485.8266,700.7722,560.747575,722.84815,31,1,17,2,2
"ZNF431",0.962289537663312,0.999993084190925,0.968024467211264,0.990873485998207,0.998543313913867,0.993613207082998,0.999994668525003,0.985651985916196,0.999999528651761,0.998572313361928,250.347377419355,88.128,245.037117647059,171.00075,238.31985,46.181942222308,NA,52.5003159364445,55.55225,32.45235,108.9652,88.128,130.5071,143.224625,222.093675,261.8123,88.128,286.6087,198.776875,254.546025,31,1,17,2,2
"ZNF418",0.983572889718852,0.980740868756296,0.996186156263422,0.99127009559289,0.953374228283816,0.963267966751462,0.999997254246254,0.994063203218732,0.999818150252931,0.995837009925163,67.4741451612903,32.5568,56.6478176470588,88.66965,64.72085,13.0941361159731,NA,10.9105334064125,38.00515,52.58125,15.98915,32.5568,19.5312,69.667075,38.430225,87.34295,32.5568,92.0865,107.672225,91.011475,31,1,17,2,2
"ZNF700",0.884229078466267,0.998221074869925,0.851945404487105,0.999997017334481,0.94716328322099,0.999764186865914,0.994878660454639,0.982929798885683,0.986771022303172,0.99921512516156,271.873809677419,152.961,283.202864705882,266.3911,235.9128,19.9285716419478,NA,37.4856962677059,43.7997,56.8536,182.57955,152.961,179.1173,244.49125,207.486,351.44625,152.961,332.4334,288.29095,264.3396,31,1,17,2,2
"ZFP28",0.999998801963962,0.951268232993359,0.998995618681359,0.995961986927849,0.998980785521068,0.999994657095973,0.938886755589359,0.987358157076994,0.990630422222157,0.998378961393619,131.387587096774,128.5434,144.169052941176,147.2111,164.3664,9.20171325101752,NA,17.4044507044959,53.3573,3.56479999999999,91.8523,128.5434,106.5836,120.53245,162.584,174.4084,128.5434,189.5029,173.88975,166.1488,31,1,17,2,2
"ZNF585A",0.964421248421719,0.824095448508329,0.997121451646348,0.970011759188605,0.999797045501127,0.999743045967806,0.97385058057741,0.999724155236219,0.999848186713289,0.999999980629322,172.720603225806,108.3357,141.778182352941,128.6315,130.2634,19.7140513243811,NA,16.7934092232686,46.6177,42.7571,97.23575,108.3357,103.2985,105.32265,108.88485,217.96785,108.3357,166.7398,151.94035,151.64195,31,1,17,2,2
"ZNF138",0.966685810557623,0.99874721575407,0.980492725821838,0.0893393695767988,0.852099829633286,0.129456799166652,0.999266596286872,0.960461603865497,0.996953261082188,0.254495432367674,201.529706451613,261.858,209.095070588235,375.02915,185.56805,16.7992663066006,NA,22.1527874442817,68.49245,22.32265,128.7179,261.858,141.7605,340.782925,174.406725,274.4335,261.858,256.2406,409.275375,196.729375,31,1,17,2,2
"ZNF429",0.965866365841684,0.818962076297644,0.997454620214575,0.954469591688283,0.999952509010503,0.999047697386056,0.960346110458877,0.999921444500123,0.999381194879548,0.999999964618039,144.221067741935,75.4982,110.484941176471,90.711,92.75955,22.3418515923109,NA,14.1615354782227,2.6711,26.49755,61.97825,75.4982,72.1248,89.37545,79.510775,162.90715,75.4982,150.7219,92.04655,106.008325,31,1,17,2,2
"ZNF470",0.995546839439416,0.68664656355503,0.99999999580433,0.974643124632713,0.961995317525254,0.798977360712777,0.994697803174577,0.999991368241079,0.999901228440629,0.949731639332677,128.10424516129,152.3997,153.152752941176,100.42835,146.3587,9.64476398602838,NA,19.7097177866005,3.39225,17.3754,89.8192,152.3997,99.4152,98.732225,137.671,161.27175,152.3997,206.8276,102.124475,155.0464,31,1,17,2,2
"ZNF100",0.99994496042221,0.992338161272026,0.999999999824543,0.989791852292474,0.999774500964047,0.998566181668142,0.997836775095585,0.999988352840099,0.99993264570742,0.999961180401238,272.336406451613,235.7564,234.193964705882,172.8957,205.8801,62.2822108349488,NA,40.6924368582606,3.184,18.1968,120.7783,235.7564,110.1413,171.3037,196.7817,298.0261,235.7564,324.3744,174.4877,214.9785,31,1,17,2,2
"ZNF398",0.324853455848954,0.986134589821563,0.420472593634917,0.822735352529224,0.189369647267802,0.724824519067641,0.932491150977595,0.255653911247778,0.864842672291446,0.999614936901068,402.257525806452,634.8583,420.627835294118,309.13735,333.3215,21.2161400007504,NA,31.058143166913,3.48954999999998,58.6629,317.2083,634.8583,346.2178,307.392575,303.99005,476.36995,634.8583,461.913,310.882125,362.65295,31,1,17,2,2
"ZNF498",0.768215260122199,0.381409402110422,0.970311027481972,0.989871836725146,0.957296053452248,0.998735375857605,0.997407903369006,0.936566811247412,0.993905557093803,0.999974721269323,342.236725806452,476.8454,404.003988235294,380.88345,369.3476,15.56702453064,NA,37.0090838117798,31.21565,88.6192,270.88745,476.8454,298.6784,365.275625,325.038,389.35225,476.8454,455.5468,396.491275,413.6572,31,1,17,2,2
"ZNF441",0.999959886562756,0.995247967089465,0.999405537429722,0.964414627181202,0.98825865465081,0.988243257873799,0.99482214085709,0.999913129497445,0.982901882318277,0.939124278174331,113.24854516129,106.371,120.102735294118,141.63305,96.30585,10.1505389783788,NA,15.7180117765461,34.44665,37.12525,80.0301,106.371,81.1692,124.409725,77.743225,139.0952,106.371,152.1997,158.856375,114.868475,31,1,17,2,2
"ZNF420",0.966193130555836,0.874580260972163,0.996268983151137,0.97189884561603,0.99980203322786,0.99949575621706,0.972635781907995,0.999789448472957,0.999534926962547,0.999999999972936,157.102241935484,89.2506,127.471764705882,110.8104,111.1477,22.0911617126017,NA,13.8460854517859,13.7743,41.345,84.62795,89.2506,85.4657,103.92325,90.4752,171.75655,89.2506,167.3089,117.69755,131.8202,31,1,17,2,2
"ZNF763",0.999025882753122,0.999996321536125,0.999312859413207,0.993301047286038,0.990339647610594,0.992320333016934,0.999402932436695,0.996798602240798,0.999166139898193,0.999906446727409,50.7957096774194,44.906,50.3653588235294,57.7398,54.53105,3.98116283005694,NA,5.98809920977494,4.5526,9.00755,36.6128,44.906,31.7181,55.4635,50.027275,61.61865,44.906,64.4765,60.0161,59.034825,31,1,17,2,2
"ZNF679",0.999338541606665,0.999986894489178,0.999604523280501,0.99861381937586,0.999999898193321,0.999264510479412,0.997574198826505,1,0.998606387466327,0.999999770973001,1.52204516129032,0,1.35340588235294,0.203,0,1.4149325510794,NA,0.731257164493338,0.203,0,0,0,0,0.1015,0,0,0,0,0.3045,0,31,1,17,2,2
"ZNF682",0.992165390794228,0.999999965419748,0.992907634513202,0.990313255542608,0.999986351059416,0.991741656770715,0.999990768238724,0.993880447922472,0.999987643254929,0.994686486847494,124.038490322581,47.1513,123.016352941176,65.65695,134.0337,32.9920597824188,NA,38.3716085725876,3.36455,112.7894,42.26405,47.1513,29.5096,63.974675,77.639,147.22205,47.1513,128.3478,67.339225,190.4284,31,1,17,2,2
"ZNF772",0.942254993098855,0.483610976060815,0.998869896974474,0.999421274591099,0.940961018700628,0.903493053092147,0.991194375926862,0.897656869710804,0.805817462642536,0.99982529055159,150.177532258065,218.9166,194.418005882353,135.5213,120.67295,15.2732914749106,NA,24.7134862673755,15.92,36.70735,85.49635,218.9166,117.6226,127.5613,102.319275,219.4228,218.9166,256.5348,143.4813,139.026625,31,1,17,2,2
"ZNF257",0.99986109701254,0.9261610291903,0.999988607613179,0.999034562301213,0.999999941869187,0.999991140613197,0.982088186581338,0.999666528538955,0.999597161825112,0.999539955676561,66.1917419354839,46.3093,35.5568647058824,42.8916,16.4246,28.0220872720292,NA,9.07595447459911,1.3634,13.3897,5.69505,46.3093,4.2851,42.2099,9.72975,44.9584,46.3093,54.0541,43.5733,23.11945,31,1,17,2,2
"ZNF785",0.972187864150744,0.999591358230062,0.962642335337358,0.965567703151187,0.999949262322045,0.951234746509477,0.966981026522101,0.89817965947001,0.981980646710764,0.877809850622241,185.475496774194,129.7193,191.0077,143.00025,227.45825,16.0961688410497,NA,22.2888383569343,52.46865,31.09505,148.7683,129.7193,137.4828,116.765925,211.910725,219.40545,129.7193,196.0352,169.234575,243.005775,31,1,17,2,2
"ZNF98",0.98513243922347,0.767082576897403,0.999815682301672,0.998052893500841,0.999133088062053,0.999779308927301,0.950523152918887,1,0.999346630922766,0.998079330055018,19.0360548387097,0,6.24364705882353,10.99005,0,7.99085060854356,NA,3.46222106813545,8.49835,0,0.1559,0,0,6.740875,0,6.8757,0,2.6317,15.239225,0,31,1,17,2,2
"ZNF786",0.999999938512769,0.993393678381118,0.999896967939261,0.954599358894347,0.994391458318692,0.911380890354632,0.99998281683218,0.999999588622664,0.998972703993066,0.991537062154679,182.23905483871,180.7466,190.442529411765,148.8475,177.85285,11.9713593461217,NA,15.985201504999,0.654200000000003,7.27615,137.9752,180.7466,128.1465,148.5204,174.214775,213.96095,180.7466,239.207,149.1746,181.490925,31,1,17,2,2
"ZNF517",0.999270379706808,0.997105065757792,0.999921250178689,0.999882497527634,0.999968347719206,0.999999997731312,0.99189405001931,0.999995597526908,0.998307278800383,0.999529362394065,270.899838709677,235.7564,256.059841176471,254.9817,224.02645,27.5306598046351,NA,32.5661013456715,108.8023,25.24045,157.18415,235.7564,146.8782,200.58055,211.406225,370.53815,235.7564,310.2867,309.38285,236.646675,31,1,17,2,2
"ZNF675",0.985234129446915,0.988272867907863,0.995959117323631,0.999999999139907,0.993008855462005,0.999705850209241,0.993909342571746,0.999727505054645,0.999606385141057,0.998335333806454,262.535067741936,105.529,218.675176470588,260.841,173.292,62.1415920248752,NA,49.5682321474366,117.1533,2.2265,114.0616,105.529,121.1256,202.26435,172.17875,224.53295,105.529,258.1047,319.41765,174.40525,31,1,17,2,2
