"gene","p-adj-BRCA CIMP c7-BRCA basal-like c8","p-adj-BRCA non-CIMP c9-BRCA basal-like c8","p-adj-BRCA non-CIMP c9-BRCA CIMP c7","p-adj-Cluster 13 (HNSC-LUSC)-BRCA basal-like c8","p-adj-Cluster 13 (HNSC-LUSC)-BRCA CIMP c7","p-adj-Cluster 13 (HNSC-LUSC)-BRCA non-CIMP c9","p-adj-Cluster 5-BRCA basal-like c8","p-adj-Cluster 5-BRCA CIMP c7","p-adj-Cluster 5-BRCA non-CIMP c9","p-adj-Cluster 5-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 6-BRCA basal-like c8","p-adj-Cluster 6-BRCA CIMP c7","p-adj-Cluster 6-BRCA non-CIMP c9","p-adj-Cluster 6-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 6-Cluster 5","p-adj-KIRC-like c17-BRCA basal-like c8","p-adj-KIRC-like c17-BRCA CIMP c7","p-adj-KIRC-like c17-BRCA non-CIMP c9","p-adj-KIRC-like c17-Cluster 13 (HNSC-LUSC)","p-adj-KIRC-like c17-Cluster 5","p-adj-KIRC-like c17-Cluster 6","p-adj-Low purity c2-BRCA basal-like c8","p-adj-Low purity c2-BRCA CIMP c7","p-adj-Low purity c2-BRCA non-CIMP c9","p-adj-Low purity c2-Cluster 13 (HNSC-LUSC)","p-adj-Low purity c2-Cluster 5","p-adj-Low purity c2-Cluster 6","p-adj-Low purity c2-KIRC-like c17","p-adj-OV-like c1-BRCA basal-like c8","p-adj-OV-like c1-BRCA CIMP c7","p-adj-OV-like c1-BRCA non-CIMP c9","p-adj-OV-like c1-Cluster 13 (HNSC-LUSC)","p-adj-OV-like c1-Cluster 5","p-adj-OV-like c1-Cluster 6","p-adj-OV-like c1-KIRC-like c17","p-adj-OV-like c1-Low purity c2","p-adj-UCEC Serous c4-BRCA basal-like c8","p-adj-UCEC Serous c4-BRCA CIMP c7","p-adj-UCEC Serous c4-BRCA non-CIMP c9","p-adj-UCEC Serous c4-Cluster 13 (HNSC-LUSC)","p-adj-UCEC Serous c4-Cluster 5","p-adj-UCEC Serous c4-Cluster 6","p-adj-UCEC Serous c4-KIRC-like c17","p-adj-UCEC Serous c4-Low purity c2","p-adj-UCEC Serous c4-OV-like c1","mean-BRCA basal-like c8","mean-BRCA CIMP c7","mean-BRCA non-CIMP c9","mean-Cluster 13 (HNSC-LUSC)","mean-Cluster 5","mean-Cluster 6","mean-KIRC-like c17","mean-Low purity c2","mean-OV-like c1","mean-UCEC Serous c4","SEM-BRCA basal-like c8","SEM-BRCA CIMP c7","SEM-BRCA non-CIMP c9","SEM-Cluster 13 (HNSC-LUSC)","SEM-Cluster 5","SEM-Cluster 6","SEM-KIRC-like c17","SEM-Low purity c2","SEM-OV-like c1","SEM-UCEC Serous c4","Q1-BRCA basal-like c8","Q1-BRCA CIMP c7","Q1-BRCA non-CIMP c9","Q1-Cluster 13 (HNSC-LUSC)","Q1-Cluster 5","Q1-Cluster 6","Q1-KIRC-like c17","Q1-Low purity c2","Q1-OV-like c1","Q1-UCEC Serous c4","Q3-BRCA basal-like c8","Q3-BRCA CIMP c7","Q3-BRCA non-CIMP c9","Q3-Cluster 13 (HNSC-LUSC)","Q3-Cluster 5","Q3-Cluster 6","Q3-KIRC-like c17","Q3-Low purity c2","Q3-OV-like c1","Q3-UCEC Serous c4","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF713",1,0.999999999621951,0.999999982308849,0.999998439575916,0.999984231547273,0.999999980994238,0.9999999997859,0.999999830247495,0.999999999999712,0.999997760153208,0.999999999996695,0.999999986417029,0.999999999937365,0.999993485945292,0.999988703097514,0.999999995373636,0.999999877993555,1,0.999999997640463,0.999999999808528,0.999999996703193,0.999999999998185,0.999999992601261,0.999999999932803,0.99999424129039,0.999999981344192,1,0.999999996788334,1,1,0.999999994467943,0.99999044816875,0.999999965081411,0.99999999846609,0.999999951326194,0.999999999215252,1,0.999999999884807,0.999999999997523,0.999999689642605,1,1,0.999999999859412,1,0.999999999986805,76.3194,84.8462,50.585,10.7042,59.1923056497175,65.5248481481482,42.2772,65.9860315789474,80.6622,65.3246,NA,15.0428,NA,NA,6.32903129559163,13.5092010603383,NA,13.0195439883471,23.7306,NA,76.3194,77.3248,50.585,10.7042,25.8125,29.031925,42.2772,30.5919,68.7969,65.3246,76.3194,92.3676,50.585,10.7042,64.8415,62.709725,42.2772,77.17485,92.5275,65.3246,43.8176762711864,60.4320860194175,43.0318,41.6263,29.0718,55.42735,27.13375,60.95585,2.95279302240207,5.7533422227515,1.37917140209364,0.967338108096803,0.463801764744525,-0.0479078601822003,"LUAD"
"ZNF552",0.999999868203256,1,0.999999819622036,0.999957476499846,0.999999126713367,0.999951293376955,0.999999997134991,0.999444227726076,0.99999999846904,0.996089235220519,0.999999999995745,0.999891337771327,0.999999999998971,0.998249514951523,0.998056314023451,0.999997095501171,0.999999997515012,0.999996488885027,0.999999999627943,0.999419598846556,0.999808526384627,0.999992718726,0.99032862297798,0.999994271290619,0.979789146634687,0.986579802320532,0.911877967405209,0.994559762531166,0.715361431225906,0.235267126650378,0.72163263500842,0.309683716005772,0.107695135712013,0.077125807677508,0.410142985155635,0.311336103938227,0.999877630743968,0.999994226049493,0.999862310782648,0.999999999999409,0.991651078681029,0.995831731921283,0.999999986086405,0.965508034867326,0.265089540889788,252.0687,195.33965,254.1133,125.0704,282.294700564972,266.731551851852,159.0073,327.101636842105,638.18835,108.1321,NA,103.21755,NA,NA,12.5518409460215,13.4283786326786,NA,52.5822962994591,74.67045,NA,252.0687,143.730875,254.1133,125.0704,171.9722,153.340275,159.0073,187.88255,600.853125,108.1321,252.0687,246.948425,254.1133,125.0704,350.0814,324.8646,159.0073,387.48095,675.523575,108.1321,244.533540677966,274.429050679612,234.2065,228.056,188.7793,279.4521,165.53735,327.14635,11.5017964191151,7.35168639004208,1.12225525348695,0.973738986748873,0.166400849794849,-0.0383929888916303,"LUAD"
"ZNF154",0.999950042755517,0.999970650980875,1,0.999931425613245,0.999999999969133,1,0.999999995130675,0.975401707462703,0.996712585889596,0.994013425706285,0.999999999848883,0.999248246093322,0.999898638283132,0.999724062721568,0.116479759335399,0.923098147844369,0.485425445314339,0.661647996257956,0.625363412433069,0.731693619434596,0.51716549326025,0.999999936639036,0.969294311389856,0.995187499148365,0.991673089261825,0.99999980528522,0.862183523899197,0.795994207966656,0.823840824443554,0.19087216201329,0.442545683064732,0.401973440927789,0.233471135887736,0.0811098474175864,1,0.346030659726003,0.999980896500347,1,1,0.999999999998292,0.997570700449024,0.999939591899405,0.678236489012616,0.99634722818723,0.461871202090003,57.1469,22.16265,19.1956,15.2113,67.1574169491525,50.3520765432099,164.4634,70.8046473684211,165.58345,21.0503,NA,12.17375,NA,NA,4.52617996222621,3.61658452963784,NA,12.2210155868989,20.30655,NA,57.1469,16.075775,19.1956,15.2113,26.6482,20.621975,164.4634,38.9229,155.430175,21.0503,57.1469,28.249525,19.1956,15.2113,84.0282,68.170025,164.4634,81.6989,175.736725,21.0503,50.9188610169492,62.2379706796116,47.2441,46.614,33.16325,61.71155,23.7778,82.4551,3.55661129204722,2.3720999844506,1.22229699244244,0.98666288488933,0.289594872280323,-0.0193708545580109,"LUAD"
"ZNF571",0.999999995188881,0.999901313789932,0.997673520692239,0.997877267200861,0.978218105473936,0.999999886084765,0.999999999997188,0.999999988192007,0.996608967869616,0.960343193849322,0.999999996270419,0.999999999999784,0.992573062637652,0.93687486824196,0.99593459197478,0.99999999926792,0.999998317491004,0.999992554200044,0.999558001597831,0.999999718629044,0.999996359331166,0.99999914995904,0.999999999148416,0.981787861626797,0.895269149930084,0.986843004576825,0.999695540809743,0.999943427800955,0.966804968193308,0.957233807349351,0.671140048395738,0.456976279518869,0.594357477860221,0.691650655843136,0.925072046688638,0.861185867943544,0.00503346232356106,0.000985066200695051,0.000494222332782401,0.000153100289649322,6.14551888244996e-06,1.02294324594299e-05,0.00283666576130237,3.92349278283133e-05,0.042925263598547,74.9699,82.6206,47.532,34.9296,77.7087418079096,81.0599388888889,67.8119,86.4473105263158,125.7905,259.2511,NA,58.3339,NA,NA,2.35927112592956,2.80339275828657,NA,7.58364301295153,9.7144,NA,74.9699,53.45365,47.532,34.9296,58.6439,59.9613,67.8119,63.1425,120.9333,259.2511,74.9699,111.78755,47.532,34.9296,89.1556,96.144425,67.8119,99.9491,130.6477,259.2511,80.4866,81.434826407767,82.3529,74.9699,71.0224,91.4451,58.87605,95.83405,2.21098763056274,1.62285195908792,1.01178117112373,0.910349240888906,0.01689729648239,-0.13550797656557,"LUAD"
"ZNF443",0.999962755307845,0.99539177593371,0.999921017616329,0.991202636803761,0.999695861651849,0.999999999995539,0.996918581846205,0.999998275555089,0.999991908000005,0.999932965162026,0.975500705401689,0.998879000522177,0.999999999714218,0.99999991612963,0.171131143950864,0.999999999992698,0.999994694986622,0.997880757806112,0.995563224157133,0.99908608537737,0.988870963268835,0.999542256942882,0.999999999951566,0.999880667668879,0.99946435648001,0.999388554590225,0.646355413271147,0.999910700383241,0.771044244825034,0.890110219634166,0.999666420106372,0.999911717826415,0.7628687712242,0.943921160018308,0.828927280634588,0.660953959300717,0.944566175992571,0.990291526711278,0.999995076085999,0.999999376805173,0.992011210218916,0.999459363445876,0.964213984648677,0.979134904486726,0.999999991286241,40.4555,63.9294,89.5795,94.0845,73.4862570621469,84.5127382716049,45.208,67.0107368421053,120.07575,111.0126,NA,27.0806,NA,NA,2.63745243445106,3.23070405772771,NA,4.59532126123832,0.206050000000005,NA,40.4555,50.3891,89.5795,94.0845,49.5868,56.33535,45.208,54.79195,119.972725,111.0126,40.4555,77.4697,89.5795,94.0845,88.07,102.8774,45.208,71.2579,120.178775,111.0126,57.7923,78.6778551456311,58.1788,72.6227,47.39885,66.6776,55.4286,94.16315,2.35013947280631,1.55062782610798,1.36138992816744,1.2482674101219,0.445080341539623,0.319927028695935,"LUAD"
"ZNF792",0.998889737598615,0.999999999995291,0.997155419306371,0.963421728599795,0.446347968818277,0.977087441651724,0.99999986760907,0.787863106389579,0.999999999358537,0.893804561259051,1,0.937928018583189,0.999999999980516,0.770328601553365,0.397413265599813,0.999999410314799,0.999995060985983,0.999995233765491,0.862124651296393,0.999388947483157,0.999982549102558,0.99998084002408,0.648066495115291,0.999998407839092,0.963754897804375,0.996384899572838,0.652556185692941,0.99596296623898,0.999999999988872,0.99803103969214,0.999999993015806,0.875829452850937,0.999941080256811,0.99999999361586,0.999999846415439,0.998396543047078,0.593505980593577,0.0649247669219805,0.653489638475435,0.999058894539404,0.239101739125958,0.136591245449881,0.373990019509574,0.395660061403751,0.32080380876968,132.1168,78.8227,138.9397,231.5493,147.287788135593,133.282407407407,106.7843,159.516005263158,125.6256,291.8236,NA,19.9992,NA,NA,4.43050927828013,4.20806476186185,NA,12.3499461695905,32.6806,NA,132.1168,68.8231,138.9397,231.5493,105.1033,101.2665,106.7843,137.43725,109.2853,291.8236,132.1168,88.8223,138.9397,231.5493,176.2653,166.576925,106.7843,181.06565,141.9659,291.8236,161.5453,138.062833980583,155.8846,129.9907,123.75335,189.51655,99.24635,166.83575,7.03704570340092,2.500910232476,0.854638506849673,0.83389058316216,-0.226613773902126,-0.262069998369905,"LUAD"
"ZFP82",1,0.95756391119204,0.919087813996195,0.967653671368267,0.937551315556992,1,0.999924375616086,0.999537757783776,0.96406432122526,0.976071245461217,0.99986868336546,0.999160055211516,0.970674625494797,0.980896107567969,0.999998621455933,0.998065807997067,0.996256353956815,0.999988085118951,0.999995992023542,0.999833400901657,0.999902719874673,0.999978458283202,0.999901779341093,0.956962463648983,0.970509514475486,0.999999855315852,0.999992216134174,0.999680983220392,0.999999367017668,0.999985611614078,0.735404788468911,0.772976108720513,0.943575223023156,0.92883162946555,0.957530244077676,0.973002062822682,0.975681204423174,0.92335730647041,0.296736731319378,0.327642120870126,0.448201331329018,0.422808672424501,0.595583965874817,0.527773161076853,0.989874000593761,123.9126,119.9231,14.6252,19.1549,90.126493220339,87.8231092592593,53.0024,94.0876263157895,147.65995,224.2411,NA,55.4376,NA,NA,4.02744669730032,5.32355179664871,NA,12.1147930368433,12.15505,NA,123.9126,92.2043,14.6252,19.1549,58.8284,45.0667,53.0024,50.3995,141.582425,224.2411,123.9126,147.6419,14.6252,19.1549,113.4228,110.688725,53.0024,129.64255,153.737475,224.2411,77.0519355932203,87.5710902912621,74.3303,77.1558,61.56935,93.4924,50.57175,110.0345,3.06071382890454,2.62667794155152,1.13652031732954,1.03801276195576,0.184623475135586,0.0538241811689157,"LUAD"
"ZNF707",0.999999351700508,0.999989715876373,0.999999994507603,0.919121951062433,0.948044108608149,0.993114721104032,0.999999613444522,0.999999999845078,0.999999395834847,0.792449290471453,0.999999978425313,0.999999942306083,0.999995314433768,0.742315707661898,0.998854889997065,0.993414141605319,0.998483035650339,0.999947691443715,0.999988461965741,0.986987375242335,0.978109697643219,0.999999999800472,0.999998611504683,0.999979352391655,0.713818379967217,0.999449367626297,0.999998370621862,0.969566220313164,1,0.999998248230928,0.999978013839725,0.839378522437529,0.999997181186503,0.999999896095105,0.984547894643977,0.999999999739307,0.898155771869823,0.575020643441894,0.651893106848502,0.107350503275678,0.331679695911724,0.384699068893256,0.294349260282979,0.47637509218181,0.771623431018343,259.7072,215.79355,190.128,35.493,225.797931638418,235.203838271605,106.0049,244.859884210526,255.94335,493.2417,NA,33.77355,NA,NA,7.15488810953792,8.909697064317,NA,47.0454013964489,18.32375,NA,259.7072,198.906775,190.128,35.493,159.2514,158.4463,106.0049,137.2175,246.781475,493.2417,259.7072,232.680325,190.128,35.493,270.1318,285.306025,106.0049,230.9674,265.105225,493.2417,170.436091525424,264.229350679612,167.1827,231.6622,142.48965,202.54215,175.13215,330.7671,6.24271518622182,5.69125472679338,1.55031336564179,1.38568284876366,0.632559857669587,0.47059709522869,"LUAD"
"ZNF746",4.14897395059066e-05,0.000786153497711051,1,0.0318267729911699,0.980127329757605,0.991974032569628,5.8875804853642e-07,0.999996806095695,0.999999697980836,0.982556607713482,1.02118441003274e-06,0.999953124175797,0.999996071594367,0.991028016934716,0.995588832700065,6.06025184903825e-05,0.999610075824377,0.999904873860836,0.858781016765292,0.984104422064298,0.971414342653612,9.78304892318427e-07,0.999999425401873,0.999999928226239,0.981198783613433,0.9999999987491,0.999904756837733,0.989454300404078,0.255068454285899,0.0820752947265732,0.28608969445203,0.949525396042226,0.00549747955604163,0.00925773234435023,0.0574160857451254,0.00837361332736752,1.34046556201639e-05,0.989662669244349,0.996861248237836,0.67771976881853,0.874010674963974,0.826313153165722,0.999999525177764,0.903056658425414,0.0188225470434581,1374.0717,472.09765,468.9214,678.3099,512.645600564972,527.493124691358,349.1925,506.960121052632,916.26505,284.2898,NA,27.03665,NA,NA,10.7952792806863,12.2144354973044,NA,27.3931877305616,15.28785,NA,1374.0717,458.579325,468.9214,678.3099,415.7737,425.039625,349.1925,391.72895,908.621125,284.2898,1374.0717,485.615975,468.9214,678.3099,580.6398,603.426525,349.1925,595.3487,923.908975,284.2898,439.696349152542,543.046039805825,447.5236,512.0419,401.09515,476.6367,433.8365,622.1832,9.36921930369821,8.49361657815822,1.23504787076917,1.14416736905048,0.304566962119929,0.194298105296087,"LUAD"
"ZNF678",0.999999969369793,1,0.999999984301503,0.999870356641218,0.995924226636582,0.999841968595364,0.998778008992714,0.999433424759194,0.999006394067745,0.83645793324899,0.999093898024419,0.99964993637492,0.999270570181899,0.850767008258028,0.99999988512669,0.996033913387206,0.998166276904984,0.996480908693682,0.888821025902168,0.999968821278533,0.999950077538791,0.988007199712848,0.985667484117069,0.989504731913619,0.682067526619343,0.962890838851273,0.936541331170535,0.999999991930778,0.898692868752644,0.877098035870783,0.90482799673044,0.480237678045366,0.911212465334355,0.896659412799035,0.999992091918167,0.993349423254533,0.803130303566902,0.784688542289184,0.810972305951846,0.40430732252968,0.850705983022928,0.836814674359637,0.998895433882277,0.961095359529762,0.999984211156044,39.6068,48.0838,40.2194,14.0845,63.4327372881356,62.5594895061728,78.7242,72.6095947368421,94.64805,111.899,NA,24.7764,NA,NA,2.43211223504266,2.16870096011955,NA,7.06563929568676,39.55395,NA,39.6068,35.6956,40.2194,14.0845,42.0079,41.5703,78.7242,53.2358,74.871075,111.899,39.6068,60.472,40.2194,14.0845,79.587,77.61685,78.7242,94.54195,114.425025,111.899,43.5072898305085,59.5650623300971,46.0293,53.9945,30.8696,54.489,38.29925,75.4019,1.86814012504919,1.32783709550593,1.3690823437209,1.17304629877057,0.453209220376083,0.230259955982378,"LUAD"
"HKR1",0.970795971535943,0.949625406615517,0.999999520625353,0.912414738252645,0.999985641187785,0.999999999822721,0.848210818027723,0.999999997272811,0.999999912932966,0.999990557176523,0.796365364624517,0.999999482675038,0.999999998894989,0.99999900300777,0.995909745425054,0.922978711315884,0.999993025971537,0.999999999986375,1,0.999996317180654,0.999999716416772,0.896078297792837,0.999999999999824,0.999999299784278,0.999969386712812,0.99999947381061,0.999351335006323,0.999986058961082,0.99999597837896,0.992495035288194,0.98217005177611,0.959486700588334,0.861034917726415,0.78891708247488,0.966451502168957,0.926403937831509,0.569782590772034,0.0148394437481296,0.0294029604656543,0.0194118622483328,0.000426569888100414,0.000277433725476506,0.0215608955067125,0.000899077567223516,0.156469820855474,1041.3749,603.63285,490.8592,437.1831,567.014614689265,537.553991975309,450.5207,589.480026315789,897.65705,1895.8564,NA,145.53475,NA,NA,25.4170553909976,19.1170118463645,NA,67.3816551770904,3.19454999999999,NA,1041.3749,530.865475,490.8592,437.1831,370.001,353.858725,450.5207,398.57035,896.059775,1895.8564,1041.3749,676.400225,490.8592,437.1831,650.6809,712.8923,450.5207,740.01235,899.254325,1895.8564,421.647766101695,601.775320970874,406.846,512.8685,350.7834,466.376,400.71775,721.6555,13.477897648593,13.8762535211244,1.42719912057054,1.26059614694504,0.513186631393203,0.33410615820507,"LUAD"
"ZNF101",0.999999999998859,0.999797407402894,0.999726029744583,0.999994324330926,0.999995409603909,0.999999981851717,0.999873943064749,0.999448831901871,0.99999972437273,1,0.999847964223311,0.999318922729029,0.99999981968581,1,0.999999999853923,0.999212234515251,0.998791064299409,0.999999999940515,0.999999222058207,0.999987382045253,0.99999033009882,0.99998857568903,0.999972327216602,0.999993640111156,0.999999999891626,0.999919193956844,0.999826378242014,0.999903249304568,0.999999996255112,0.999999999793269,0.999938476486992,0.999999690893798,0.999954355191909,0.999938399299362,0.999628421269538,0.999999382642043,0.999990747369184,0.999991832727964,0.999999993659732,1,1,1,0.999999600321795,0.999999999065777,0.999999320979263,153.9006,148.5638,101.4625,119.4366,118.775253672316,117.96905,91.9748,126.795126315789,140.8566,117.4385,NA,17.9179,NA,NA,4.81053988439884,4.13296397041056,NA,14.8605966152316,36.6221,NA,153.9006,139.60485,101.4625,119.4366,80.1013,84.07975,91.9748,86.08315,122.54555,117.4385,153.9006,157.52275,101.4625,119.4366,135.0887,143.314175,91.9748,151.4806,159.16765,117.4385,88.4769271186441,116.368865631068,84.8875,103.1646,74.77275,96.53995,81.8239,138.7573,3.08841329545082,2.55650174143991,1.3152453348094,1.21530967456928,0.395331932825579,0.281323975592425,"LUAD"
"ZNF716",0.634720163954017,1,0.634720163953922,1,0.63472016395397,1,0.999999986394854,0.0703753593012907,0.999999986394854,0.999999986394854,0.999999993595051,0.0661448742749124,0.999999993595051,0.999999993595051,0.999999999029761,1,0.659070789154099,1,1,0.999999998278889,0.999999999342806,0.999999361472971,0.151296957287697,0.999999361472971,0.999999361472971,0.999969840614695,0.999912101799651,0.99999981500862,0.999978680134188,0.735490513036209,0.999978680134188,0.999978680134188,0.99994749390006,0.999924525305904,0.999988927081371,0.999998697149569,0.930334115918069,0.999998748055806,0.930334115918034,0.930334115918052,0.766284122325371,0.756369831880106,0.938990527371116,0.851501785989716,0.982245089829715,0,43.1299,0,0,3.77344802259887,3.4689487654321,0.7794,5.9570052631579,10.63785,35.4531,NA,43.1299,NA,NA,1.43269307953464,1.32905901169884,NA,2.80293267071783,2.82025,NA,0,21.56495,0,0,0,0,0.7794,0,9.227725,35.4531,0,64.69485,0,0,0.263,0,0.7794,4.3579,12.047975,35.4531,0.0402440677966102,4.54154116504854,0,0,0,0,0,0,0.0273128718850457,0.946706618655792,112.849953140947,NA,6.81826200924964,NA,"LUAD"
"ZNF708",0.999993843393563,0.999999997349066,0.999999981107469,0.999971639662756,0.999999998874744,0.999999321140358,1,0.999011005701221,0.999999829405395,0.999277774170326,0.999999999773071,0.996324405239331,0.999997447992243,0.998023030183304,0.995789056481742,0.999999994537397,0.999999990850598,1,0.999999548240209,0.999999677993894,0.999995937078085,0.999622851837236,0.837464440685049,0.995896283908458,0.937681484891843,0.160682628858592,0.379320116888093,0.995167926364503,0.944515218464278,0.495561543357248,0.87644598916715,0.661820268206598,0.420279868582235,0.518205565435582,0.869081799773426,0.960121213107629,0.99999998151574,0.999672271499168,0.999996592743607,0.999425885480931,0.999999854872051,0.999999997525743,0.999995301951114,0.999997245571855,0.985694466328518,144.8476,100.2582,123.4004,83.3803,147.671845762712,156.409148765432,121.5938,205.562905263158,287.93095,171.5045,NA,24.0481,NA,NA,6.72886558708825,5.90296717705169,NA,32.3148950167404,158.28925,NA,144.8476,88.23415,123.4004,83.3803,91.922,109.031475,121.5938,126.75375,208.786325,171.5045,144.8476,112.28225,123.4004,83.3803,174.7238,192.882675,121.5938,219.2569,367.075575,171.5045,149.486018644068,155.714829902913,156.1625,137.6442,109.6346,182.59035,102.628,184.00765,5.70504779337321,4.3665056261533,1.04166818619791,0.881416473225006,0.0588957935834109,-0.182104234784452,"LUAD"
"ZNF721",0.999995481875873,0.99073810278512,0.99882778302084,0.999979701112178,0.99999999926911,0.999938323579155,0.865226944145842,0.887226373107872,0.999999999904723,0.996762243243201,0.837330960146353,0.850848090661835,0.999999996571521,0.994755996707564,0.999939826208476,0.951723148010627,0.98382446819078,0.999999788416579,0.998103300500585,0.999999809379813,0.9999999765943,0.955014531536108,0.982354481861542,0.999999999915714,0.999783608897679,0.992194370505776,0.965687946194999,0.99996528533493,0.902959663612842,0.951279144334129,0.999999749381194,0.995825569965394,0.999999212277531,0.999999940135172,1,0.999764274044382,0.999949774957077,0.999999984086435,0.999974434197992,1,0.998371419603742,0.997202845719596,0.998878577411719,0.999923257060686,0.997546709522114,204.1304,274.69885,411.5174,301.0761,428.726240112994,437.192797530864,469.0325,394.149731578947,462.2891,311.9278,NA,29.88195,NA,NA,10.1021850364257,12.3900135580188,NA,21.0011516046271,14.7988,NA,204.1304,259.757875,411.5174,301.0761,339.5031,344.75275,469.0325,327.6573,454.8897,311.9278,204.1304,289.639825,411.5174,301.0761,496.252,513.590875,469.0325,422.15445,469.6885,311.9278,372.694718644068,431.455894368932,375.2593,406.6233,322.8952,423.2448,340.03895,498.2303,11.2533933023961,7.06621440465182,1.1576657054295,1.08357954086681,0.211218712095587,0.115805059294274,"LUAD"
"ZNF662",0.975109709954212,0.99997492613804,0.999833274794901,0.983137372594811,0.999999999966368,0.999808876645838,0.999922270863516,0.965107606124988,0.999999999781471,0.99152541247586,0.999412070796468,0.990805330492159,1,0.997578144864607,0.916483229538482,0.998784737829653,0.999999838033221,0.999999721007592,0.999999181063865,0.999938965186688,0.999996623290391,0.99999999600031,0.799473054592081,0.999973209731061,0.940156328598769,0.869089200184866,0.466378282624772,0.996490672602797,0.648532003325159,0.00629968413207149,0.274164227475844,0.0454803020213047,0.0019512901905353,0.00080309973766024,0.129174018763483,0.0232984335071118,0.99952301176226,0.611023710630849,0.974007579322055,0.728375005839511,0.874005756359352,0.796507283199736,0.899522203286118,0.979939459625184,0.981857999722478,155.8809,19.6401,90.4936,7.3239,102.915157062147,88.2271333333333,51.4435,138.298847368421,378.86405,248.8367,NA,6.3216,NA,NA,6.77428126166859,7.76798337653842,NA,22.331299962829,37.49595,NA,155.8809,16.4793,90.4936,7.3239,45.2918,25.5439,51.4435,74.7787,360.116075,248.8367,155.8809,22.8009,90.4936,7.3239,140.3509,124.9576,51.4435,187.30605,397.612025,248.8367,162.3158,107.806346019417,149.9868,72.2247,113.7974,206.8046,36.842,155.4793,9.57446540944368,4.5017347867416,0.664176537462265,0.481540375553049,-0.590361335438349,-1.0542713265838,"LUAD"
"ZNF320",0.980102674464964,0.99815655398544,0.999999994672771,0.999999684362619,0.898058095978721,0.982204986925469,0.812400896716701,0.999996650038873,0.999967902817817,0.537806276704242,0.754698014280974,0.999951621313707,0.999852092072374,0.467822948111795,0.995624685251849,0.997242035378942,0.999999999687092,1,0.97687162676675,0.99998963546206,0.999940604135907,0.80630237520473,0.999990305825925,0.999940986945784,0.536582552010016,0.999999986859236,0.99999998678184,0.99997859704851,0.286978589633569,0.832081692762501,0.883782099506807,0.135230217953769,0.665337275899913,0.757734292491521,0.903655973894722,0.762595198071292,0.892918060792216,0.999883366316821,0.999648053237686,0.738984075286163,0.999989653992708,0.999998901457555,0.999798999918057,0.999997006724451,0.999187524203147,113.728,422.86345,372.0293,20.8451,483.971507909604,506.201427160494,385.8265,495.057978947368,783.7907,582.0962,NA,9.98894999999999,NA,NA,15.3656139667534,19.1485509470543,NA,38.5200101898708,161.6409,NA,113.728,417.868975,372.0293,20.8451,345.3673,363.30775,385.8265,383.005,702.97025,582.0962,113.728,427.857925,372.0293,20.8451,584.8268,607.365325,385.8265,592.5,864.61115,582.0962,320.122298305085,502.910284466019,310.3236,477.5175,264.56925,373.89035,363.2412,603.69395,10.6026442010373,9.64275695815771,1.57099423291886,1.53877275205624,0.651677884543865,0.621780188333479,"LUAD"
"ZNF530",0.998003256942795,0.999771897225466,0.862037431456706,0.999963150165217,0.999999948532035,0.979028278542398,0.999999759526576,0.707687370102185,0.999839865972403,0.991500211794994,0.999999999071124,0.820632635284355,0.999193440227341,0.997050782952053,0.96694665557156,0.99890469691025,0.779963783516956,0.999999999704897,0.956441992438104,0.998532359301848,0.9952169499912,0.999999357471064,0.723473405657748,0.999926556339258,0.990374257348181,0.999999997593355,0.999357485524674,0.99919596392818,0.999764202080258,0.999999955078344,0.934200358479004,1,0.888751728148528,0.94899543107921,0.8786831668059,0.89263335229596,0.993231038118268,0.623934166217205,0.999998872194717,0.894561526947843,0.985091288270821,0.96763197315379,0.999999987057176,0.990345117666186,0.753127984823903,80.9336,120.8853,45.7038,109.2958,69.6431254237288,74.8790216049383,38.1929,68.0224263157895,111.56615,26.7317,NA,44.6752,NA,NA,2.95475950359609,3.07558701972292,NA,7.47980666019185,46.81045,NA,80.9336,98.5477,45.7038,109.2958,42.5209,45.8342,38.1929,47.6217,88.160925,26.7317,80.9336,143.2229,45.7038,109.2958,82.6185,95.210525,38.1929,78.7606,134.971375,26.7317,47.9240694915254,71.5889497087379,48.8688,65.4205,39.5351,54.13165,45.7057,87.2031,1.53970716990619,1.65456719342477,1.49379947212949,1.33869667354222,0.578986493521162,0.420829106928112,"LUAD"
