"gene","T1a-T1","T1b-T1","T1b-T1a","T2-T1","T2-T1a","T2-T1b","T2a-T1","T2a-T1a","T2a-T1b","T2a-T2","T2b-T1","T2b-T1a","T2b-T1b","T2b-T2","T2b-T2a","T3-T1","T3-T1a","T3-T1b","T3-T2","T3-T2a","T3-T2b","T4-T1","T4-T1a","T4-T1b","T4-T2","T4-T2a","T4-T2b","T4-T3","TX-T1","TX-T1a","TX-T1b","TX-T2","TX-T2a","TX-T2b","TX-T3","TX-T4","mean-T1","mean-T1a","mean-T1b","mean-T2","mean-T2a","mean-T2b","mean-T3","mean-T4","mean-TX","SEM-T1","SEM-T1a","SEM-T1b","SEM-T2","SEM-T2a","SEM-T2b","SEM-T3","SEM-T4","SEM-TX","Q1-T1","Q1-T1a","Q1-T1b","Q1-T2","Q1-T2a","Q1-T2b","Q1-T3","Q1-T4","Q1-TX","Q3-T1","Q3-T1a","Q3-T1b","Q3-T2","Q3-T2a","Q3-T2b","Q3-T3","Q3-T4","Q3-TX"
"ZNF793",0.999121625733556,0.77418946386365,0.993866214468946,0.999991069833703,0.97480302310319,0.356867279522087,0.999999994153949,0.99603424404284,0.639208913675264,0.999999860472596,0.995468072109414,0.923210115650288,0.471311787424238,0.999082326956309,0.997825136361914,0.940417509504075,0.688212053250131,0.138895958361943,0.967166833682723,0.958832500053989,0.999999909534734,0.999418861804075,0.977536642159208,0.71189582412494,0.999946034116267,0.999788587153456,0.99999999981834,0.999998755706737,0.688620251318817,0.825690604254767,0.939503369787531,0.610182419894579,0.656444554423006,0.506876438571886,0.419774639862188,0.567776328386117,110.667543939394,122.362442553191,138.463766666667,105.808826190476,108.474956790123,93.0276518518519,88.5212808510638,95.5900157894737,207.477833333333,11.1351294922887,13.7027020090247,16.5567351695588,7.54810624816144,8.75067697055225,10.9969102480016,9.15535103598519,18.9035310408014,49.3646353065408,68.42875,53.93125,63.112425,40.2562,54.388,47.6206,44.92845,45.71425,163.3602,121.6481,160.92645,149.93075,139.02725,141.6636,125.84785,124.4525,127.0724,248.71675
"ZNF383",0.99999999655425,0.99911714559612,0.999918489409766,0.999999957046249,1,0.999537477339277,0.990127168278145,0.986163905581716,0.808923345013598,0.91244968465634,0.9999999940168,0.999999625989401,0.999190845513147,0.999998548737735,0.999772906998732,0.948331771871396,0.940086442336631,0.6837494122839,0.808897341175825,0.999968140692053,0.995597096167745,0.995292676487513,0.992567033856575,0.934648918600301,0.983575208292667,0.999999538178917,0.999456348170426,0.999999999997242,0.637038169620135,0.677403574526668,0.77599211672486,0.651498000761332,0.446369813122504,0.638170746005001,0.377200765857535,0.454579512328684,82.0952833333333,83.0938191489362,86.852462962963,83.1388398809524,76.0195197530864,80.8143962962963,72.9635276595745,73.5482789473684,124.773433333333,3.87565255814458,4.25032345705472,4.78061337418758,3.81116609717732,2.51690893343624,9.29859809397272,5.57736802938744,4.82674145566136,13.0603578053759,62.2496,68.46095,65.373325,53.890575,60.6452,52.3565,52.719,55.6068,114.0268,92.631425,92.62365,92.728625,94.397825,91.1304,92.76445,89.1006,88.0725,136.5742
"ZNF669",0.510499618072092,0.676988868076031,0.999998250410803,0.931850999732327,0.950473751868514,0.992061477757107,0.882032531926616,0.995930200491422,0.999844821038096,0.99998990623369,0.697703530452397,0.999999999993098,0.999997218364328,0.980833841952958,0.997956193020116,0.0112401398100515,0.890972632970757,0.707220541928301,0.0698426676972771,0.272910997933596,0.966318388164451,0.981407989554738,0.999963072377928,0.999999798496296,0.999994473934154,0.999999997590227,0.999956362772444,0.848740832104261,0.9996188842768,0.999999999990722,1,0.999998832538384,0.999999939604291,0.999999999890922,0.999778305660082,0.999999997425223,122.869228787879,105.589629787234,108.203933333333,114.535539285714,112.317343209877,104.927,92.6649914893617,110.861836842105,107.284866666667,5.81543598428151,6.3502970217079,5.53235972798392,3.58791355601879,4.72724926799465,8.73697428735113,5.55528878501058,10.2900659281164,10.2331196964128,90.0726,72.3299,79.896975,81.819,78.1865,76.19315,65.5484,83.44515,97.0601,153.194325,136.22075,128.948475,136.161925,139.0695,122.56645,115.54475,140.8067,112.75525
"ZNF559",0.828710245293412,0.96562307705584,0.999969875538916,0.533869942132648,0.0115620756171514,0.0362413968384622,0.994345863994297,0.283086337519713,0.526098550989721,0.974672924450112,0.225866913527592,0.0100901606275634,0.025294008506439,0.911209689042745,0.587170414375942,0.479746751729193,0.0224677712958332,0.0583458365706688,0.999315464478328,0.901231095710016,0.998380160987383,0.999945616659299,0.839425780777915,0.946441543171117,0.99860934739637,0.999999999789526,0.846090047013039,0.983169797901335,0.999516427222686,0.999999999165999,0.999999428203693,0.969907551535513,0.994603760387494,0.83443617919923,0.936311739914284,0.997376458007576,233.755224242424,258.174529787234,251.160451851852,209.669769642857,221.872681481481,186.418792592593,200.889810638298,223.869,263.716166666667,11.3868080735269,14.3666083464583,11.3459723224571,6.43728904793819,8.42347203234222,10.1796546175282,9.37436422136967,15.7792754098533,104.643700907513,164.995125,185.08205,197.76955,159.213575,176.7139,141.63,157.69485,169.37885,180.42585,295.3059,321.179,297.298825,244.319575,270.6871,217.7713,233.59525,283.3568,360.2227
"ZNF177",0.122456451098824,0.183932632965838,0.999999352668204,0.996954952457122,0.00319430034611534,0.00500378391036937,0.999987154795555,0.209774803441459,0.30431849732414,0.923919622835336,0.999971621186649,0.188273898647093,0.262216374630463,0.999999999856888,0.998485670047852,0.925371115526786,0.005127028792828,0.00830644968937022,0.996091021908233,0.73448582698459,0.99935200524828,0.99999834424874,0.383317431217186,0.485142406583269,0.999999985960509,0.999795062180592,0.999999999986525,0.999332378377793,0.83474346725759,0.999387635253817,0.998396174473131,0.707240632765057,0.881378193163862,0.773178570078625,0.577646114904885,0.810524045603758,47.011653030303,64.0542595744681,62.3829851851852,43.3034130952381,49.0461839506173,43.9062407407407,38.9374127659574,44.5541210526316,76.2133,3.26320516922732,6.17329903092757,6.00174945906915,2.34122521003565,3.21413721419228,4.54867414369352,4.06272088332055,5.1543192305298,31.5905535314488,25.603975,28.9856,36.496275,21.09075,25.3643,24.0608,19.1424,30.3231,53.30925,57.287375,83.18335,73.25135,56.635925,66.3961,59.68225,53.2165,60.9188,106.50745
"ZNF548",0.942706436455009,0.54637938388995,0.999413893361306,0.999999991851254,0.811398325192087,0.24326863784339,0.684208026253302,0.99999713470191,0.999985321081471,0.305961531319423,0.999999991697796,0.99514095835037,0.894509479526058,0.999999119628091,0.959269539420488,0.954892248719391,0.355958289515081,0.0711993494603248,0.941345294944344,0.0957241210725227,0.974622541277952,0.981023726525795,0.624090428839257,0.288811806991419,0.982269350773151,0.38261071783408,0.98337430065625,0.999999989624997,0.984497076416698,0.99959575501286,0.999984683266985,0.978811980631989,0.999881270709305,0.991382264005925,0.900682755716569,0.89686431262831,233.499577272727,255.156046808511,266.545107407407,231.527586904762,260.376913580247,236.607918518519,212.726217021277,208.922173684211,287.485933333333,8.0968764664522,11.290326109621,13.1571027072975,7.24375526728629,11.9239609363214,18.496062433574,11.3380853450383,18.6345728234528,39.1753018189749,193.068925,203.0352,197.776475,165.847025,205.211,177.5723,170.2974,158.2155,260.4762,277.00825,312.99885,338.39265,282.782925,283.6418,267.8027,249.76815,270.93645,325.56485
"ZNF563",0.99999994101789,0.987917800905312,0.976614010377165,0.337034141086501,0.369772836495259,0.985613982319262,0.995443633246951,0.988837724974283,0.999999816866243,0.878355686890663,0.291027218035266,0.278155251565868,0.826958376527314,0.984394746748442,0.663086258935033,0.0263616181820279,0.0328502028512256,0.354160180912523,0.675352255505228,0.151245395819039,0.999990984889113,0.894835515723772,0.863047664932415,0.998747699063512,0.999999997964364,0.993507763949264,0.999602535413326,0.98703621693317,0.999998499793592,0.999999791993558,0.99964670697679,0.994327097151081,0.999844408276695,0.96053666709507,0.914233603508012,0.99454991617521,53.7422939393939,54.5934978723404,49.6064018518518,45.9843654761905,50.5102617283951,41.1225222222222,39.0829574468085,45.2772368421053,57.7069,2.85524868791592,3.23469232414211,2.99781154107751,1.88373459670935,2.59219660017733,3.50934186631651,2.80485653882888,5.59838044056692,30.7534971657425,37.4081,38.31325,33.90685,31.063,36.3912,30.70705,24.9538,26.9082,28.92595,65.622725,69.70925,65.2061,56.360675,61.939,48.0399,47.5251,61.8351,81.48225
"ZNF567",0.999999995803245,0.999945809869366,0.999998458017525,0.999999999962158,0.999999999831118,0.999937707941005,0.999995648723641,0.99995859219512,0.996956899682801,0.999913050589253,0.999995598829343,0.999971103328408,0.998986728388126,0.999972986802486,0.999999999803545,0.795312105651509,0.791247185780303,0.564265835034774,0.587684577146719,0.904359233525406,0.988943129864151,0.999965586519474,0.999877194385491,0.99815530179888,0.999876919941531,0.999999784320166,0.999999998312601,0.998521830183443,0.799068713790513,0.830116389412152,0.873430395838198,0.797661422408701,0.739883085384354,0.754354571131332,0.464525519516642,0.738921493083214,148.322662121212,150.310008510638,154.685911111111,149.16137797619,144.170590123457,142.594151851852,125.116819148936,139.812910526316,219.7979,7.9256260506246,12.8592274224274,11.4052245278919,6.74220463589195,6.42214836402806,11.4042569598621,8.51882671072925,12.0710681812856,26.2379399287241,104.13695,107.49655,108.031675,100.04625,105.1282,101.6188,87.41195,103.3379,200.7906,179.89745,179.62735,173.5398,169.355975,178.0283,165.18735,144.6693,165.3568,244.96565
"ZNF573",0.999909691533905,0.583701957818799,0.926413785295061,0.995931806300293,0.930879838705262,0.0602963836811812,0.999353247122706,0.999999999987435,0.888146940923929,0.760012919422682,0.999999788319435,0.999999972734731,0.933140478841218,0.99588194445638,0.999999603441069,0.998766607475808,0.973404085602944,0.255118072174079,0.999999999946255,0.928247212671626,0.997619831223578,0.997588010125614,0.999984716635568,0.99967170236838,0.923138561579237,0.999990265071521,0.99990483329763,0.949698781122423,0.843838277074183,0.914483375351657,0.992051516017676,0.713841055196449,0.915657504088857,0.900128058490171,0.724099420565609,0.970193903688692,26.2191757575758,27.8335510638298,32.3363537037037,24.1511369047619,28.043924691358,27.1079481481482,23.9240787234043,29.6583,41.6538333333333,2.03374582183528,2.3544736219416,2.83682045094002,1.2175080708841,1.85718771389612,3.66974904608416,2.3917445709025,5.08646475133842,10.2103630925208,15.7558,15.18205,19.419275,14.664625,16.5422,14.60965,13.2522,18.93405,32.3732,31.094725,35.3207,38.46125,30.060825,34.1556,30.973,30.55765,31.02175,49.98075
"ZNF527",0.992616509096939,0.99999999966386,0.98917634673178,0.988246804540866,0.999999942752716,0.983836161572356,0.985391093771249,1,0.980208933982021,0.999999951837867,0.821122474751132,0.997618784706362,0.804938723607033,0.980828475549113,0.994653710409885,0.0774791033427864,0.613344307640683,0.0852045844073902,0.20251100943119,0.425072499294531,0.994996398801815,0.896858205757973,0.998690817045632,0.882654020957198,0.991495943872848,0.997395984124432,1,0.998257371247726,0.533610766232238,0.351502675840549,0.562295781008001,0.353584888915992,0.340132029172535,0.213859608650933,0.080507529858073,0.233328712284288,114.843712121212,106.476231914894,115.739933333333,108.012313095238,106.780203703704,97.4912703703704,87.4945680851064,97.1746631578947,172.417366666667,5.20387277359065,8.29587795441521,8.48200151168466,4.159988373552,4.13720007774703,6.54084159033253,4.57290370242752,9.35926289586268,31.4901799953749,85.16005,75.94305,82.79435,73.3665,80.9326,71.05565,69.2766,73.0983,145.94505,136.4585,123.5487,119.58995,130.102825,128.2581,110.1091,101.9996,105.2412,200.42295
"ZNF33A",0.0503913518279767,0.244376992675773,0.998814392257108,0.999990140583621,0.0308593696134827,0.204116749464402,0.994673553875725,0.254615549150814,0.698596024458295,0.999196043985044,0.837895680566402,0.985192256932452,0.999961321091878,0.884401220397501,0.990846120805418,0.999999999938543,0.116554946945038,0.405356059241492,0.999999753416604,0.998833631030955,0.901777801621968,0.957464327737065,0.981643214454278,0.999821095338889,0.979066016952592,0.999215080503253,0.999999996884517,0.975973943726904,0.989491428803803,0.999999999998655,0.999999960677808,0.994120491929519,0.998570920935398,0.999993619740439,0.991762338342183,0.999979327576363,873.731204545455,1102.99639148936,1049.32227777778,894.46407797619,928.963974074074,1009.17817407407,879.739623404255,993.7633,1091.31266666667,39.1172785657556,53.7721169863016,44.4626395999143,32.0160607068228,40.0077889970151,55.1211237063026,69.563205772263,111.46797440463,277.2664258906,640.083525,845.82975,846.837125,597.879925,664.8962,803.91505,542.16395,603.9961,815.89375,1148.99255,1285.7518,1214.4761,1162.577675,1130.8576,1116.3962,1027.26375,1443.29505,1256.69555
"ZKSCAN3",0.997437356236556,0.761841916433049,0.996923260515769,0.959067661453737,0.999999993431629,0.994713721602304,1,0.996562608514366,0.714540283751674,0.937758271661133,0.653138467803067,0.969514315857827,0.999923119344367,0.956488802284189,0.616760563407151,0.889487550975014,0.520618540304031,0.0911142070036678,0.154484687858741,0.865598001636424,0.0993682649628861,0.999999877770636,0.999994558537125,0.990169946884373,0.999920724081328,0.999999849650118,0.951428644482326,0.956275810724335,0.804491632657941,0.91961152044141,0.977604275877426,0.923322687288233,0.800670638701178,0.994785640444877,0.514712717901354,0.885092221578553,73.7036651515152,79.8726595744681,86.4906259259259,80.8784869047619,73.6921888888889,91.2258740740741,62.4175510638298,75.9962684210526,113.015566666667,3.60170095385758,5.12551584084577,5.89508297967806,3.67954787734928,4.94218276492792,7.69416400546598,4.8222696046148,9.12948695629118,9.91426067613942,49.1088,55.1556,62.286975,47.5334,43.4517,61.72855,38.2571,53.98705,103.1171,97.07105,95.69445,111.65585,102.8818,88.9723,106.15595,76.6553,96.4049,118.44925
"ZNF676",0.999638904513864,0.90538182777295,0.998763241934606,0.999999931445419,0.994847468343977,0.68201872959272,0.999999983955292,0.997692232553232,0.807357303669751,1,0.999997142216862,0.997653023886296,0.905238775629499,0.999999885568075,0.999999915020527,0.999999915302495,0.999991725107483,0.977527938172486,0.999979317774869,0.99999225761661,0.999948398985705,0.996297548475195,0.956284871302504,0.716403963721664,0.997749849300055,0.998356937224653,0.99993627003766,0.991444260627872,0.967181905731483,0.990287543546282,0.998626414143707,0.954581341830548,0.957492097952298,0.950124894140113,0.97832474424858,0.885959181937694,12.8754787878788,17.2253212765957,22.6033907407407,11.7767946428571,11.8308395061728,10.1040666666667,14.3579425531915,4.68145789473684,38.8296666666667,5.08974163517255,6.34018837050792,8.70577152699475,2.31313718997017,3.59854267872353,4.47355195456261,5.79039930400103,2.43124723969916,31.0315987909815,0.5211,1.05745,0.986025,0.434725,0.4562,0.5533,0.5712,0.4979,7.9219,3.85235,9.00435,3.845,4.825525,3.969,3.28605,4.80725,2.8166,56.682
"ZNF699",0.607433263969318,0.999997730694278,0.833524410298154,0.972170624773813,0.949909328726018,0.999070234537101,0.999987274452242,0.781055750726195,1,0.998400309715231,0.992454212122099,0.999290953563002,0.999348664408776,0.999999825662418,0.999296344716084,0.444746717998707,0.999999853375795,0.702673568971859,0.855649556609965,0.624046521235954,0.995770617623917,0.997470164335017,0.999614466977715,0.999804985476072,0.999999982290026,0.999812073126257,1,0.997753149863862,0.99991056104206,0.974082019690772,0.999673369800305,0.997438014597931,0.999594125449495,0.996294473126327,0.961383530898626,0.99703930402597,26.0200772727273,20.0953,25.1060018518519,23.3914708333333,24.9898654320988,22.6455037037037,19.3691723404255,22.7386105263158,30.7462333333333,1.83697271954903,1.54413008995036,2.1455593440263,1.49248640341118,1.56484586635194,3.60355900021346,1.9108376305124,3.13746055138775,15.1693286096576,15.128375,13.1756,16.584775,12.292225,15.6372,13.29,9.8069,11.72405,16.0118,34.06465,26.3683,32.31375,28.8094,32.0603,28.6351,25.47045,33.7238,41.23655
"ZNF250",0.958579091322038,0.999999950980693,0.988800698621713,0.999998164133621,0.972179903787819,0.999999999997147,0.892188055155012,1,0.968181415843859,0.892543615391966,0.99999863168275,0.999129177695126,0.999999997193874,0.99999999943915,0.997804822843743,0.999718795590678,0.787487585891866,0.998475882496555,0.991457789027137,0.630935104387571,0.998430733240281,0.999999980535736,0.986205154323452,0.999998377181115,0.999992067957571,0.975333153659187,0.999991063067192,0.999999650163807,0.999999957539516,0.999748499371597,0.999999638707221,0.999999336328622,0.999673748234448,0.999998624350328,1,0.999999999515665,219.173436363636,242.085929787234,222.666648148148,223.547225,242.844656790123,225.79897037037,208.128631914894,214.760863157895,208.1367,12.5480279383838,14.7392729779748,10.0473522073777,8.26808296714275,11.0637737062896,22.2127197367958,14.2508467968143,23.4282544960068,33.3547267596363,157.90645,159.6516,166.572325,151.530125,173.4307,147.3477,148.38965,154.3602,186.27065,253.0214,284.4184,260.910975,270.55305,281.3733,270.5878,254.4921,273.94205,240.8828
"ZNF79",0.999990950205007,0.999968611254391,0.998092209483826,0.791669643009917,0.985248415073534,0.536058079170495,0.981163075325082,0.999748830308707,0.883707186592008,0.999945156641968,0.781020897290913,0.941063673568651,0.596016275152584,0.999094094868271,0.992492700915832,0.112798224069299,0.363457629893778,0.0537139840071574,0.662379308069201,0.553007941078172,0.999078142549047,0.482939532501717,0.719793700738784,0.324195667611457,0.939233218980651,0.876686752355649,0.999756453611643,1,0.996256659804627,0.998833294820284,0.989929366084849,0.999970446965458,0.999847371775056,0.999999967612029,0.999999999863488,0.9999999997797,104.690157575758,102.509476595745,107.15202962963,97.3233708333333,99.2751,92.9723518518519,87.8926595744681,87.7120684210526,89.5693333333333,4.20043399431666,5.27964167870641,4.48844131093129,2.42547041942544,3.24468023883225,5.73942984137415,3.73008983677637,5.08095233208685,17.6519639921769,86.59515,81.9642,86.12425,76.01225,77.5622,71.62915,74.6766,76.6523,75.2142,121.065625,116.9146,123.3225,112.32305,113.3543,116.5766,105.05975,107.66065,105.64305
"ZNF681",0.989693915963975,0.999993857287246,0.949332131105891,0.99999403584624,0.895103090280441,0.999999999903967,0.999332261471909,0.999978674539511,0.98823525814403,0.963864351479021,0.999999980048274,0.99963682025247,0.999965889670835,0.999969178499311,0.999997658857027,0.999771917738297,0.999991042822907,0.995066933945755,0.989852867207547,1,0.999998842564359,0.997252570448002,0.999999999931331,0.985347102599952,0.980412723920232,0.999987298719375,0.99978364639722,0.999992023109616,0.999999946310596,0.999999998970655,0.999998200288706,0.99999888906469,1,0.999999998488557,1,0.999999993068703,147.290398484848,125.08454893617,155.092624074074,153.444093452381,134.2365,142.589396296296,134.29090212766,122.337231578947,133.5312,15.9340216634564,8.27249693408628,21.8863005599383,9.7086319232332,9.30983312958487,26.955842681682,22.6662274429379,14.5573312707668,11.2265227235923,81.7469,81.08,80.3277,85.0301,84.9027,64.26275,54.3421,98.3239,123.18885,166.547075,157.06285,187.3683,182.91025,159.3372,164.61675,149.85235,149.83975,142.4843
"ZNF766",0.917639213115244,0.833809421155694,0.999999996518402,0.999999993026686,0.756250891565052,0.5799950283354,0.95537442350357,0.999997565245729,0.999930650925843,0.785049087281806,0.999999964665159,0.948881275797605,0.905830396514026,0.999999999774176,0.976242524784526,0.457635156517829,0.0378185452996824,0.0173073681411167,0.327555694678892,0.0284349636159464,0.851647769697954,1,0.990589767388211,0.979632862786927,0.99999999982393,0.997377005292738,0.999999994961173,0.857462308080637,0.999976885029619,1,0.999999999987305,0.999950988736624,0.999999999969434,0.999939016151819,0.9755131562012,0.999984957167315,394.702978787879,428.169134042553,431.690718518519,391.904844642857,420.769990123457,389.307096296296,341.782419148936,394.844321052632,426.506133333333,14.2474480975532,22.0491893182751,17.5228806068736,10.5898244880229,14.9368330827309,20.8483624313549,15.313561186857,31.8502647599814,50.4821084533697,324.919025,335.7825,334.846875,306.3704,320,312.89675,276.8024,309.1523,389.0065,464.03605,506.74535,508.6508,448.673625,516.9492,472.8991,423.1237,447.89505,474.5248
"ZNF471",0.110050744415326,0.427593432597598,0.998652307438253,0.99652686966676,0.00250398357056048,0.0287050120025524,0.961551560878071,0.627402443378462,0.964800239982966,0.337474507027764,0.999990633237649,0.196732311847409,0.512735264856508,0.999999984184874,0.943736198098427,0.99940434662083,0.0385204652605586,0.188199995194992,1,0.732551950466,0.999999990298053,0.99942847794094,0.193785806575007,0.469023695171059,0.999999944287093,0.894491193861358,0.999999204743228,0.999999987541197,0.187832916867847,0.762034706793062,0.600443581309445,0.106393275847281,0.354789896874634,0.164001621892622,0.122728646168181,0.137375398392731,68.019153030303,98.7363468085106,90.6768907407407,61.3106821428571,79.1048407407407,63.2413925925926,61.1266574468085,58.6698947368421,155.494266666667,5.40662079807208,10.8447420140113,8.46398673932863,4.12359591246552,7.27027954465475,7.21384139840269,7.9323781654082,10.1352657864429,54.7446632251441,29.131475,31.38525,40.8,22.7581,28.9634,35.80065,20.187,15.1254,114.59845,89.5319,149.8153,136.9851,79.510075,98.3622,86.4626,84.76975,87.61425,207.46015
"ZNF836",0.999892304943816,0.570350232710704,0.351295490205792,0.973063670064001,0.999984816115619,0.0258891194141413,0.999851079299471,0.999999999999044,0.21227498858988,0.999812051579964,0.637736304323273,0.90996319279309,0.025401798171467,0.936853997333645,0.843503925777005,0.0464847980626628,0.26551074797981,6.97087492518289e-05,0.166133872916633,0.120213036918082,0.998552474708711,0.968690250008787,0.998310136844182,0.255483442505408,0.999775906135755,0.99636975153116,0.999964319514423,0.971446013833491,0.992832382565624,0.979966471361625,0.999998515445788,0.958429810430493,0.980170423843198,0.818078433046358,0.613819656901278,0.921252485021002,99.0785378787879,95.1162680851064,113.892027777778,92.4624077380952,95.4854358024691,81.5455333333333,74.4252085106383,86.9250736842105,120.975766666667,4.30456080491398,5.95881309182099,8.08706991552641,2.89181911614984,4.64573747823562,6.17736143860948,4.8697836605484,11.9322096598492,32.7949945564021,72.16035,69.98295,79.2616,64.292675,69.9563,60.16785,48.3625,52.3702,98.66795,116.90395,114.34335,129.92225,116.737675,107.2409,103.0722,93.44195,104.36005,152.94805
"ZNF493",0.998864627314723,0.593806564522688,0.972433810341468,0.915060345892697,0.550208669975276,0.013927962852458,0.999999802528747,0.999868679863953,0.680502102269464,0.729753148269794,0.975512619349762,0.815943986402686,0.207144416972657,0.99999947576772,0.934481537710412,0.99999998878856,0.997210357825898,0.597140923791892,0.985030210631608,0.999990831305559,0.992518625278684,0.999984975660019,0.994783849393394,0.741434629744816,0.999984790937806,0.999807435620991,0.999910917322491,0.999999298877377,0.999999957853995,1,0.999976976378102,0.999855731403165,0.999999998432362,0.999657214149895,0.999999732216829,0.999994943744734,202.445906060606,227.37110212766,269.146405555556,165.455468452381,209.470992592593,155.516881481481,196.811736170213,183.291157894737,223.0297,20.6521543582688,20.9717551489907,40.7606400439397,9.65792606294221,19.1216018845942,18.6008229402201,47.3050334779708,24.5381726845156,92.4000870102585,110.64015,119.9303,124.2434,81.594825,111.3844,101.26545,64.03085,91.2989,152.394,242.27565,331.42265,311.085825,208.152375,236.7173,170.9348,186.6022,236.4711,309.93515
"ZNF167",0.0841740541266408,0.823490600495127,0.910792461504855,0.999902288696581,0.0796877694682071,0.907660398775114,0.999999885700267,0.101222379350774,0.8833474155668,0.999998948537465,0.993077657290047,0.0432601513957716,0.482971918635577,0.919605646049886,0.977055202844823,0.725950380992299,0.000648279298642751,0.0527184412936709,0.26313842770501,0.548671225995565,0.999863129252068,0.999572067145132,0.173735200709636,0.765551095223852,0.989747668568878,0.997882705650901,0.999999988588737,0.99939561497626,0.264521840992206,0.864502169325866,0.582987210524337,0.315004197701481,0.291115112675273,0.149018407985458,0.074548229669403,0.200703024951859,59.4177454545455,79.1663553191489,69.5579796296296,61.9740696428571,60.6466185185185,52.1798148148148,47.7372425531915,53.8402631578947,110.294466666667,3.41387779986568,5.65132293807435,3.56144933057967,3.05691258617942,4.05320915443276,7.44062863324621,3.97353996250729,7.53095148533804,42.8482855539687,40.017575,54.06585,52.922925,32.87785,33.7666,23.7992,26.794,34.0545,69.95785,74.5408,95.94225,82.869875,81.484875,76.4994,66.2829,64.02655,64.50545,142.98075
"ZNF565",0.989646367877633,0.983619703726561,1,0.999986570097547,0.997731960083526,0.99549630426099,0.999999970853814,0.995855624747623,0.992848793750409,0.999999931443271,0.999989013700687,0.972946171238652,0.964338473046051,0.998980504685259,0.999870080290905,0.997295824008398,0.801455247151208,0.752838187816581,0.946218161709785,0.988012769542909,0.999999300320743,0.982810739705605,0.77300011335578,0.740702495399818,0.919001136500469,0.962893290105289,0.999554810794815,0.999963937759285,0.641070247493136,0.836419485157629,0.838271280993996,0.688906592096075,0.669805262488826,0.582062793755896,0.477455274582873,0.407154707683447,65.8937681818182,71.4961574468085,71.6742111111111,67.6158178571429,66.7960703703704,63.2549037037037,61.2922085106383,57.6299421052632,99.7319,3.48808937665048,5.26405278775081,3.63806016911193,2.37906366604856,2.51000199326469,5.55691732807569,6.35489019659834,6.91276499910737,19.6319892118281,48.488625,47.3853,52.944675,48.16865,50.7426,44.13625,45.67935,44.7286,80.2404,76.975475,85.5526,82.81295,78.969075,80.4652,73.2844,63.08035,66.2564,111.508
"ZNF34",0.312843660202333,0.999999999996707,0.408068726943232,0.984385596887113,0.663817386855216,0.994103226376529,0.297168695592994,0.99999825434236,0.41556242319801,0.663763203670054,0.999996518169166,0.829386882549279,0.999999173543495,0.999992887509455,0.880405810594145,1,0.435765365296484,1,0.994425057941876,0.45382442171501,0.999998557432165,0.996841472392857,0.276335992907492,0.996253111616409,0.86897681775005,0.305348199356568,0.990361405141607,0.997327576920685,0.999999980847476,0.99966064775462,0.999999992394656,0.999999999927038,0.999894918717111,1,0.999999987222532,0.999907627645781,114.46753030303,141.25045106383,115.088681481481,123.263266071429,138.009092592593,118.877514814815,114.711125531915,102.040363157895,120.3677,5.83663264041565,7.28356781001005,7.2430328116185,5.08451786575754,7.6586792266392,13.0044498742683,7.29477652094508,10.4676870211728,17.9205300592179,87.5363,105.10805,80.24445,77.899125,91.4096,70.34685,78.5801,69.9432,105.4309,134.9152,175.7505,126.206475,152.250575,168.6441,148.48575,131.4458,127.1263,136.41095
"ZNF140",0.98548318991538,0.999999362436783,0.998499876843534,0.999821935003677,0.998945654320456,0.999999936015417,0.54452171826278,0.997732100674385,0.79651321896432,0.633680344858324,0.999997358948282,0.975701868746563,0.999890451381404,0.998473189227007,0.673513721601791,0.890818551489885,0.999987036352658,0.971638134476028,0.96336253811769,0.999995704657172,0.891458303191033,0.999999073395893,0.988640862856276,0.999957871955046,0.999509574892647,0.815513886472873,1,0.942933418605757,0.99999999999844,0.999999151757114,1,0.999999999935357,0.999879974887599,0.999999980939679,0.999980769184753,0.999999984051384,493.043962121212,460.915229787234,485.018381481481,479.901183928571,437.436737037037,505.014722222222,447.660865957447,504.984236842105,487.9211,25.987785639603,19.7143224826131,19.5350896323375,12.7106206571564,17.9888148538878,41.8536256165584,21.3217128533468,36.911464992601,44.8815566295333,373.166025,375.44525,382.69015,370.454975,323.0042,367.0647,339.57645,392.41405,448.4832,576.758625,526.6152,536.050275,558.057325,506.4011,553.03725,545.9996,623.08715,526.19415
"ZNF658",0.996995512146143,0.999975338919406,0.967285563332275,0.715717217070177,0.254998810008822,0.968525054289485,0.949532686936906,0.586373583796367,0.998405666099038,0.999990122533761,0.507510957366044,0.202239603359516,0.767593209533044,0.982230475762154,0.958094634914148,0.263718577837167,0.070571160086293,0.576827107406953,0.935551671992827,0.886304341053823,1,0.974657193249372,0.800474973388852,0.997273256231773,0.999999997537073,0.999996868921297,0.999539968828775,0.999163887175423,0.852162607718109,0.947426780535105,0.788824099506026,0.569786684230039,0.641679680578688,0.386428926830804,0.358454315307039,0.620128487010842,34.8459075757576,37.4615404255319,33.5284111111111,30.463830952381,31.3268864197531,26.7594185185185,26.8074510638298,29.9231263157895,50.1892,2.15159034291422,2.66329138357186,1.90458802626762,1.40547944808113,1.93459431194207,3.54208210666713,1.92120273649039,3.94650948537051,19.4748271553305,20.582375,25.2579,23.281725,17.7505,20.3741,11.32465,16.88385,17.06085,34.8537,47.044075,48.89115,39.8357,38.218625,37.5184,40.55315,35.26505,38.6005,68.25255
