"gene","p-adj-M1-M0","p-adj-M1a-M0","p-adj-M1a-M1","p-adj-M1b-M0","p-adj-M1b-M1","p-adj-M1b-M1a","p-adj-MX-M0","p-adj-MX-M1","p-adj-MX-M1a","p-adj-MX-M1b","mean-M0","mean-M1","mean-M1a","mean-M1b","mean-MX","SEM-M0","SEM-M1","SEM-M1a","SEM-M1b","SEM-MX","Q1-M0","Q1-M1","Q1-M1a","Q1-M1b","Q1-MX","Q3-M0","Q3-M1","Q3-M1a","Q3-M1b","Q3-MX","count-M0","count-M1","count-M1a","count-M1b","count-MX"
"ZNF257",0.959771281210703,0.996771111634079,0.999972850820991,0.999589089075882,0.985569372360475,0.994149132603108,0.998770526508206,0.939397063453719,0.995233408796445,0.999900917078874,35.6501720930233,25.3286529411765,20.5809,41.31422,37.3142435714286,2.82410433704709,8.1877750890164,11.4371,22.4331108525189,6.73516586411744,5.458475,5.0364,14.86235,5.6968,6.26915,44.1994,32.1162,26.29945,37.5503,42.486175,344,17,2,5,140
"ZNF785",0.890106488653429,0.604633667194923,0.455272587980325,0.911729537424171,0.746535662242619,0.943178891574509,0.703690119500411,0.636172576649723,0.72201052680575,0.979631275914036,197.730058430233,175.275441176471,298.03355,235.82712,210.368633571429,5.67577506345178,15.775279183516,16.25575,46.0532671066495,7.05306036650705,135.830775,122.4047,289.905675,198.9093,153.570275,242.305125,218.153,306.161425,239.4441,238.94595,344,17,2,5,140
"ZNF98",0.99722887917601,0.999999958994636,0.999983523628409,0.961875560419533,0.94141791781788,0.995542401868222,0.996303649257867,0.990212083421861,0.999994049537046,0.976902481252353,7.96757819767442,6.1529,7.65055,14.55774,8.75612071428571,1.00496277037681,3.66504777097508,7.23495,11.3403049594621,2.39089653626153,0.3235,0,4.033075,1.5899,0.52905,3.857975,2.1075,11.268025,8.9405,3.30315,344,17,2,5,140
"ZNF786",0.997571003009842,0.100572920728833,0.105066502149597,0.38918156912391,0.415907153600936,0.789100440814167,0.500081783384509,0.881921731698519,0.170688327096564,0.624506771465344,182.944919476744,177.036870588235,310.61155,241.36986,194.6404,3.84390781958671,16.0119889074556,60.40375,79.3432928128434,6.16035390572482,132.881475,129.2969,280.409675,118.1187,144.101575,221.79945,231.7802,340.813425,285.379,227.4174,344,17,2,5,140
"ZNF517",0.999995864519651,0.999997649462158,0.999999758826021,0.0567569473749084,0.11317589238493,0.565145476174903,0.71551621002269,0.981269540760962,0.999336051392666,0.121013611646424,245.618709302326,243.313435294118,239.90625,417.73974,263.566047857143,7.93760721729072,31.9664091946288,62.01765,99.8241677052186,10.6959717854823,151.981275,156.2033,208.897425,278.2647,164.664675,282.489675,311.9634,270.915075,464.6352,321.54565,344,17,2,5,140
"ZNF675",0.997649453754375,0.999970053180926,0.999574612820013,0.79488275164931,0.919373914122877,0.957536995379203,0.952157672350282,0.99999977148035,0.999582832431649,0.876137184083585,173.078803488372,183.7271,162.97795,240.19402,182.647202142857,5.95429529125404,16.365762608833,31.53575,86.1605319265753,15.1440075492223,109.545125,136.9085,147.210075,93.7774,120.61245,197.284725,213.7519,178.745825,280.7331,196.91055,344,17,2,5,140
"ZNF860",0.609698321908137,0.946045453091012,0.762729488170655,0.999998876215539,0.947186113515269,0.974278883285477,0.992827010887177,0.74354970237793,0.930164447584457,0.999909602111953,60.9360037790698,75.6545058823529,39.0582,60.0549,62.72662,2.30283642430517,10.2603019965856,30.3516,8.25864975446955,3.26799498272477,32.79055,47.2871,23.8824,49.683,35.979425,76.825525,102.3276,54.234,64.2953,81.055325,344,17,2,5,140
"ZNF695",0.439282908735792,0.97290497651243,0.782530537068955,0.999999995181369,0.91886296952971,0.985993996191132,0.995266546620435,0.381431848252986,0.981081392655738,0.99999348854347,34.2270194767442,55.6727411764706,12.03615,33.94992,32.2513757142857,2.84652249932578,14.4430949050974,10.78925,11.562189688783,3.87388855764585,3.38635,9.5132,6.641525,23.514,4.31355,49.56645,94.0905,17.430775,57.5022,37.710625,344,17,2,5,140
"ZNF665",0.999936729995926,0.999549768673631,0.999859376648034,0.755483845544451,0.858463402991427,0.990577705269753,0.444521585791805,0.983996117552063,0.999999896692711,0.927634176110949,24.9698601744186,25.5023176470588,27.4603,33.86954,27.7665057142857,0.847886645107366,3.33018324288526,12.8556,7.40107161954267,1.58197499058141,13.223975,16.4038,21.0325,21.4724,13.87935,32.959975,33.0162,33.8881,40.9388,37.180325,344,17,2,5,140
"ZNF624",0.994871839526285,0.965473380776979,0.943535205914702,0.921503185661379,0.982934025615908,0.854184356454005,0.564347617744658,0.999621818424614,0.909834288167096,0.988202099836706,78.7841543604651,81.9689823529412,63.6714,90.91818,83.6618614285714,1.78804639236188,7.43958384607711,31.0917,13.3989239178152,2.61383681455419,57.500175,62.3206,48.12555,87.1192,59.819075,93.3341,107.1585,79.21725,88.1083,101.47595,344,17,2,5,140
"ZNF841",0.766230943108336,0.987647549373861,0.910744668477146,0.620250946263706,0.361082074762784,0.997151396930712,0.00279308758105468,0.0803686699013541,0.999999979238983,0.975646764785245,249.811444476744,209.226976470588,298.8292,338.2964,300.551372142857,7.48633604448465,19.4906142374717,114.3046,72.0406328645578,12.1865955343732,158.61425,160.7244,241.6769,232.496,204.9107,312.7381,252.7583,355.9815,338.7409,368.5737,344,17,2,5,140
"ZNF615",0.792696737632541,0.999849784012693,0.984602774880808,0.991131975423623,0.999895171950179,0.995504240767963,0.999318448358538,0.762156591126819,0.999941327073745,0.987114348298222,207.016409593023,154.879717647059,228.2649,168.80514,211.415535714286,11.4532992307594,13.4742597023897,102.159,25.5452055919227,9.89350303176217,124.188675,126.1709,177.1854,126.1358,135.7312,221.28335,200.1195,279.3444,226.5544,240.979725,344,17,2,5,140
"ZNF433",0.889824512549725,0.996999374446792,0.999999957696221,0.983246388603316,0.999999847140031,0.999999999999692,0.369383464276773,0.501622818510495,0.975532568695014,0.884480922501855,75.9848656976744,66.2881117647059,65.6283,65.66898,83.6927585714286,2.33143169263193,9.20163719752729,10.7655,9.3952882793132,3.5277442342377,49.100275,40.5276,60.24555,46.0123,56.8591,97.651075,88.6639,71.01105,83.9123,106.428725,344,17,2,5,140
"ZNF595",0.954793200523828,0.991693124275215,0.999712135441432,0.98581363726673,0.99996577111243,0.999975700771091,0.944432619590418,0.865538252038065,0.981769348340196,0.961677189424474,170.998415988372,194.534870588235,213.49695,202.09188,160.928530714286,7.68418476802011,49.71590075965,85.89925,40.3713043684794,8.28125267214666,101.434375,108.1255,170.547325,123.9979,103.88825,192.477925,183.5478,256.446575,283.3917,182.54295,344,17,2,5,140
"ZNF460",0.970696716034375,0.999942478258871,0.997489180750943,0.976715333516734,0.999522882478217,0.993232857361189,0.959701690392386,0.997145925324087,0.999457973444491,0.992741942140432,46.2994988372093,51.0955352941176,43.5412,54.46564,48.4132578571429,1.70825936895384,7.15737327358453,17.1404,13.2183962097752,2.4245536710883,28.895375,27.4791,34.971,34.5289,29.84175,54.5541,67.5027,52.1114,63.1799,58.731925,344,17,2,5,140
"ZNF81",0.867435446612676,0.999643539548592,0.999928047562008,0.971056202920064,0.842220906010362,0.986777300312536,0.102872364050749,0.319150442847137,0.982568806687005,0.999991686430114,103.738079069767,93.0222352941176,97.45215,116.21966,114.649383571429,2.30554765411728,9.38173460974263,16.84545,16.4399242959814,4.12974036384759,76.454925,75.8716,89.029425,86.0502,86.46555,127.65405,98.1276,105.874875,141.2606,135.56415,344,17,2,5,140
"ZNF780A",0.942143532639112,0.999202003941494,0.999999965851012,0.999999703654233,0.994571218891361,0.999421313479066,0.241413858087425,0.999995088719658,0.999999046265222,0.988619318187989,276.163352616279,295.280111764706,293.78795,274.61998,297.056393571429,5.40048575717304,22.748754894958,168.80555,45.9510165686179,8.75221837225802,207.15485,233.3498,209.385175,222.6117,237.8455,319.712575,367.0426,378.190725,276.2316,348.455325,344,17,2,5,140
"ZNF461",0.999594346648161,0.997098310361307,0.999073811301783,0.994002586143074,0.998945920822138,0.999995293678135,0.999487722457159,0.998549427250547,0.99599791743783,0.991147124112366,111.241794476744,115.034858823529,129.09985,124.92656,109.618381428571,4.30552172660126,15.197499243483,80.79205,27.0853280031385,4.91732430993249,68.54015,85.199,88.703825,84.9813,71.867125,133.33525,121.7475,169.495875,124.4233,133.304225,344,17,2,5,140
"ZNF181",0.981441938295646,0.927202741375303,0.977224047262572,0.991655681386026,0.963319037474256,0.885725502059091,0.46586523405555,0.762898075279981,0.836635739409792,0.999990767836577,170.481294186047,159.724158823529,125.51775,186.25738,183.415425714286,4.00234388701487,12.353855220743,53.61775,45.3072595858147,7.50283320191533,124.072125,121.2664,98.708875,124.4522,131.307,201.3882,194.942,152.326625,171.566,213.526525,344,17,2,5,140
"ZNF44",0.695309015464553,0.917053553598889,0.734097179911748,0.999883715909605,0.940413709193423,0.96961804431119,0.000500782568043867,0.0372455384038221,0.998914059642136,0.944588910944935,205.948345930233,174.785294117647,263.90635,212.53328,245.606084285714,4.62490969230628,16.9699163154274,86.46775,10.9941696954977,10.4109931977052,149.130525,146.1359,220.672475,198.7974,168.138975,245.22795,194.9265,307.140225,209.9036,279.9999,344,17,2,5,140
"ZNF790",0.814496641006593,0.936187066936641,0.806040978033065,0.97424871916373,0.824112007839112,0.997258462662228,0.9306487911119,0.65277329710318,0.963802349833937,0.993309328618099,90.8500473837209,78.4817411764706,116.2562,103.36324,94.5294742857143,2.56118879195911,6.97490183020236,41.2667,18.1218973992957,3.67253492720589,61.152925,59.1093,95.62285,79.1021,70.078775,109.367025,85.8918,136.88955,102.9915,105.281025,344,17,2,5,140
"ZNF677",0.9556943738228,0.992912193217197,0.968249664471136,0.810643681014297,0.971302247728585,0.876284224131893,0.851631267973783,0.998516920098129,0.979432850710309,0.911688956470538,24.1966485465116,29.0260294117647,15.7836,37.79112,26.9895528571429,1.45559560779721,7.04492947955439,3.3148,14.3465564492111,2.44685986292553,6.6417,6.3091,14.1262,19.7755,7.808375,32.873075,47.53,17.441,55.2475,36.5485,344,17,2,5,140
"ZNF823",0.999977708323416,0.984827094006872,0.99040927317628,0.999999569647025,0.999999985809853,0.993190837840536,0.990017958166038,0.998658731983894,0.976744248378356,0.99991304221105,108.057427616279,106.855264705882,89.9816,107.24582,110.344207142857,2.64296948542687,13.8284509728796,18.0816,24.01274530343,3.91558549833659,74.42955,80.0843,80.9408,70.1139,80.5144,132.899525,106.395,99.0224,140.7022,124.336875,344,17,2,5,140
"ZNF311",0.999323568222028,0.0880498198501404,0.142880457672491,0.948737398035074,0.940805956151886,0.0857420638052246,0.999962736726122,0.999748090041023,0.0939352419137712,0.944338944248642,45.2730264534884,47.7909470588235,122.2935,31.03666,45.7627778571429,2.42946499687402,10.7833768330524,56.0107,5.37261424193102,3.20751671645195,14.75005,12.593,94.28815,21.4573,17.080075,59.5948,83.2014,150.29885,38.5627,62.0667,344,17,2,5,140
"ZNF347",0.987905412940784,0.661046281687102,0.599927018934825,0.171966113878173,0.176976223790294,0.999997868339376,0.000431599031347929,0.228360197971856,0.940962297987479,0.693859247130275,103.14175494186,96.6985882352941,153.33025,155.76098,124.801032142857,2.73420681424858,14.0608917364819,96.87755,36.1199935534795,4.56282719687531,65.603825,56.1514,104.891475,104.3064,83.719675,136.083375,99.2539,201.769025,164.9475,159.071675,344,17,2,5,140
"ZNF273",0.937001569542676,0.975129434690503,0.997985010145646,0.284888440775707,0.653699175781823,0.981958956352494,0.831369904975371,0.997050979152624,0.991580278768674,0.426765075418762,149.123397965116,167.531688235294,189.63005,233.44506,159.160503571429,4.77684075625551,28.2161147402324,73.25435,100.051229451929,8.6204931771117,87.1123,101.99,153.002875,110.2667,101.065,187.08625,184.4046,226.257225,195.9496,192.635075,344,17,2,5,140
"ZNF84",0.999999993884281,0.419431141088599,0.47742991711838,0.886436149309144,0.926169251719309,0.871522854081104,0.0946132268308043,0.873152281850592,0.648882518956039,0.996042061909864,589.451418895349,590.252711764706,897.5541,694.60566,652.305486428571,13.7106021393038,57.7644046037881,62.1426,117.614939054504,20.9404161688254,409.658175,432.8743,866.4828,481.5607,473.1548,686.947825,705.7949,928.6254,773.0592,817.63805,344,17,2,5,140
"ZNF667",0.947240902586548,0.981211187499535,0.938353777687893,0.125105093326241,0.101575009671092,0.928943177287429,0.221047875998026,0.540073559971989,0.999029749471892,0.327566926474609,46.1761322674419,35.2376352941176,69.65205,109.79206,58.7254728571429,2.9732638099761,9.80135594856703,48.87065,45.2115053010359,5.86861984409762,10.285375,8.8328,45.216725,55.5852,13.80165,64.251075,60.5585,94.087375,138.0368,84.2682,344,17,2,5,140
"ZNF649",0.994539256703003,0.999993731677132,0.999996062398012,0.999995538576452,0.99992073545262,0.999999902303855,0.999871001090126,0.991627571023774,0.9999823295837,0.99997737306079,181.36522005814,163.092594117647,171.93825,175.86582,184.209812142857,10.4425425107115,21.6496852375867,5.95035,35.0511115942904,14.1423566391976,92.175,103.7147,168.963075,101.3262,91.07325,195.008775,167.5448,174.913425,245.2352,203.098775,344,17,2,5,140
"ZNF248",0.919777573054401,0.901198807501086,0.979978440451625,0.999540676038277,0.99948937222088,0.968755538365209,0.10982908461626,0.999913620827324,0.982767972217231,0.997623877660692,278.591314825581,303.826329411765,355.2519,290.27392,308.199622142857,6.55191481360204,27.7648503016189,9.86539999999999,46.7971756963965,10.4632877824666,191.1659,228.7823,350.3192,233.3681,225.71775,339.744775,364.5943,360.1846,350.5631,364.189275,344,17,2,5,140
"ZNF544",0.346397355923428,0.795402338688269,0.991598498413297,0.999619159664163,0.951104027777847,0.917755085734282,0.69856068228344,0.699872416376699,0.883183971569352,0.999989447538992,519.03197994186,618.355147058823,690.8777,538.82348,546.949155,11.5225779380543,53.0804108121557,298.3991,106.5905039759,18.5055179339701,386.33535,451.5385,541.67815,412.6161,397.528275,634.446875,692.7414,840.07725,506.4046,678.145425,344,17,2,5,140
"ZNF251",0.998404971717256,0.999080446549692,0.997180344523395,0.922377564288934,0.906168054974998,0.999382911097736,0.725965505968385,0.93966561756505,0.999991605543705,0.982618477218672,356.376994767442,340.861694117647,394.87125,435.91934,383.00419,11.5384508270796,35.6064527045345,30.31575,77.5514877370679,18.6704480067955,224.36275,282.0369,379.713375,369.8557,241.13695,423.498675,386.9491,410.029125,576.9632,478.3202,344,17,2,5,140
"ZNF607",0.974363233345638,0.934016412895064,0.982309556514392,0.308132252756086,0.269907393445448,0.433857033750296,0.712382944554396,0.81743873988328,0.871568638256849,0.484482504461627,179.956897383721,163.218364705882,117.66555,276.33012,194.098590714286,6.01769933443246,20.0823612541815,49.41675,65.6164424309212,9.54837547327094,117.631275,103.5817,92.957175,204.2068,125.92185,208.9568,209.6944,142.373925,340.5269,231.5965,344,17,2,5,140
"ZNF334",0.954565580199526,0.324753861892836,0.254492640868076,0.999999964718831,0.996266277078108,0.504404818473664,0.00105241016660074,0.179285506907894,0.671064982720347,0.918583911993507,66.3304613372093,50.4399176470588,187.2572,67.13762,101.584264285714,4.16848218889713,11.7387375204737,184.7295,33.7976568129419,9.93714779419488,15.977725,24.6094,94.89245,14.3049,19.891525,91.926325,51.8226,279.62195,98.1736,149.46805,344,17,2,5,140
"ZNF485",0.854814503864006,0.434963614225785,0.294813739369005,0.901665772506439,0.998314144705417,0.308852329735128,0.999998982819206,0.87683072201143,0.435358947768687,0.908569411490821,65.0354168604651,57.0345235294118,103.80875,52.18338,64.8870964285714,1.72855695546973,4.13465300696202,56.84285,2.37254408334176,2.8371470827295,42.93755,41.4983,75.387325,48.888,43.42815,81.18475,69.39,132.230175,51.8439,77.0131,344,17,2,5,140
"ZNF192",0.842209136217646,0.291762738280575,0.55692213136891,0.987493207042514,0.999996883467855,0.637285273756091,0.836823506080571,0.976696993055088,0.376596769620784,0.998925156082552,332.047501453488,382.151282352941,603.3993,376.0788,352.485546428571,10.6040483843836,51.3416603113593,94.2555,68.0647387893467,16.4227079581085,197.605225,241.4967,556.27155,229.6231,205.574475,433.510025,471.5994,650.52705,458.6732,464.745375,344,17,2,5,140
"ZNF442",0.907941758570827,0.995926996459785,0.999996268742297,0.999232279012032,0.999568567786889,0.999740922109021,0.607928011733572,0.628146524113397,0.979131215698436,0.981248429274396,22.5597735465116,19.6444705882353,19.0022,21.08454,24.4954714285714,0.733111526749977,2.99556357764333,4.8709,5.80763984356813,1.13368598587876,12.860325,13.1752,16.56675,13.8963,14.6081,27.827225,23.01,21.43765,31.5523,32.179425,344,17,2,5,140
"ZNF813",0.17223896291421,0.940768812306406,0.586351296573111,0.984136492673976,0.97248478889067,0.883826439224777,0.931804856245015,0.350863493065177,0.906810434703088,0.996766167425367,84.788313372093,114.241076470588,55.9211,97.53434,89.0389907142857,2.81717734092667,24.056106198003,11.8262,19.9208488203339,4.09364241790386,52.5354,67.5781,50.008,64.3719,55.005525,106.8867,117.6822,61.8342,130.149,114.29705,344,17,2,5,140
"ZNF26",0.974431057045959,0.197445692934198,0.163859140519745,0.966130564645489,0.998598987634031,0.188657216759444,0.199015500649512,0.61162229218104,0.348303752316589,0.795760162039461,267.597602034884,249.3548,453.64675,231.86758,293.850153571429,6.14185028027897,16.5885112169294,80.82875,45.3939276882647,12.105596675277,190.297375,214.2645,413.232375,188.3475,201.207775,314.25715,315.3978,494.061125,225.6792,347.53465,344,17,2,5,140
"ZNF69",0.560327927100506,0.998893266502576,0.943793926229161,0.977983008080558,0.999469889739794,0.983345021887296,0.221401175308175,0.154796520406873,0.99999980346424,0.838226451276475,71.3857430232558,52.2591058823529,81.0524,58.0134,82.1638307142857,2.66734327276841,8.10688910638331,12.4738,14.7150377784428,4.8395430770979,39.63865,26.3435,74.8155,30.957,43.4934,93.797825,72.8793,87.2893,88.1881,105.12335,344,17,2,5,140
"ZNF583",0.860289287555254,0.999988287826349,0.994106951325633,0.999995145662383,0.982737052459498,0.99999964910633,0.552681329452989,0.531486768211292,0.999937604198498,0.998889293487215,59.7966305232558,53.4213235294118,61.3566,60.59144,63.7391857142857,1.3810608866111,5.57057853229363,43.3816,18.0128123961418,2.20806148007824,41.34445,39.1137,39.6658,36.8098,46.905175,74.84805,61.3721,83.0474,79.7738,79.821475,344,17,2,5,140
"ZNF568",0.99939379454019,0.999741332883558,0.999125066061028,0.934096078926863,0.977137582814227,0.977917639223607,0.630930035085476,0.997628220477588,0.995565650796031,0.989789975276699,78.4110322674419,81.2679823529412,71.8345,96.26214,85.4471242857143,2.72931923563068,8.95240025209817,20.9793,22.7284920629724,4.30492417050933,46.795275,63.8672,61.34485,69.1021,52.87265,99.55185,100.572,82.32415,137.1156,107.23795,344,17,2,5,140
"ZNF480",0.999999990627571,0.984289363495637,0.987562370981142,0.716247738596743,0.794888406642754,0.792228425837976,0.0272226151286292,0.770743011461115,0.879924215272195,0.975635232041078,347.903479360465,347.471741176471,302.0931,417.0908,383.998345,6.45695159071503,26.362142469175,106.0532,89.4554905245899,10.6109864090485,261.6172,262.8435,249.0665,270.6005,290.11615,413.8018,436.0812,355.1197,523.2252,454.640875,344,17,2,5,140
"ZNF587",0.814897616896177,0.793161834930282,0.610045380144347,0.914503500358808,0.702230141308255,0.987738791516455,0.000166368250114735,0.0493118846011913,0.986423453933474,0.999961300126472,591.76081744186,513.157205882353,824.6969,703.59788,718.794589285714,14.3806994363045,52.7086809715952,449.3929,70.9238672483488,29.7293413542403,409.76515,407.2525,600.00045,557.2079,514.34375,743.780525,657.2603,1049.39335,851.6652,792.0193,344,17,2,5,140
"ZNF808",0.999982078676545,0.793186594215362,0.838526834878146,0.460342644878623,0.553081836111259,0.347745628341933,0.000988266015234385,0.486685654949387,0.452896115180122,0.936139821365435,198.393177325581,196.666658823529,139.60035,253.46072,227.280407142857,3.86797477110173,13.1639374222249,33.71635,28.153292321741,6.80109324407653,148.966925,163.6798,122.742175,225.5478,174.448425,241.992725,211.5899,156.458525,294.1232,275.513525,344,17,2,5,140
"ZNF43",0.974976470205104,0.984447143545434,0.998198413682508,0.997717387464085,0.999999998030453,0.998739625619517,0.47613774038619,0.999997609143959,0.998324912997145,0.999999228278053,260.138618604651,293.550023529412,344.0244,292.45104,296.826132142857,11.418877798237,46.9105241506179,82.8251,92.4213779715472,21.5716934883012,132.738975,145.8059,302.61185,221.7255,175.40705,326.83915,420.728,385.43695,329.4975,346.2056,344,17,2,5,140
"ZNF28",0.948327497849624,0.175657834921762,0.132376104931169,0.960914749814493,0.999235157317101,0.165596971071646,0.777608413950889,0.773571251147642,0.246782292588369,0.886703854940331,423.400211046512,456.786088235294,136.05555,479.3487,402.245048571429,10.0151663820083,62.701876356365,60.82695,70.2406711013569,14.0052646878046,309.99615,363.3281,105.642075,379.0791,299.1297,503.75585,535.9481,166.469025,626.6433,499.694975,344,17,2,5,140
"ZNF627",0.999483963464333,0.950322553426893,0.972493657893061,0.88521087240771,0.952756630570577,0.999960345082311,0.431019421017475,0.991249638486449,0.988873535282599,0.982569558370806,403.946595348837,391.5559,286.88415,308.76274,365.082167857143,12.5537915042038,48.2647649832297,75.95875,55.9690256023508,18.5085507918523,266.964975,305.5848,248.904775,227.0899,268.7078,453.469175,394.9628,324.863525,312.4065,394.518125,344,17,2,5,140
"ZNF789",0.966933977225314,0.0333562348204413,0.0274037116404409,0.675644366203324,0.569538494570103,0.416559501504232,0.00419148681709525,0.265872438788991,0.124129665203638,0.98369525242937,88.2056718023256,78.5011411764706,211.37415,124.17266,109.502662142857,3.04843170412337,9.19201262009681,11.40225,10.1079749084374,6.01644195615819,51.882125,55.4919,205.673025,106.4855,60.72425,112.15395,91.7874,217.075275,145.2597,137.530575,344,17,2,5,140
"ZNF534",0.998277397705073,0.988446572747965,0.99624845736227,0.835435546358874,0.822577288292516,0.866428328169247,0.999470218200552,0.995805811816853,0.985634423623953,0.862873448578728,5.86559825581395,5.10452941176471,2.3086,10.69126,6.09321142857143,0.559066825837704,0.540917516869465,1.0617,2.58204784204321,0.907393612943112,2.953,3.8603,1.77775,6.135,2.65955,5.9421,6.2867,2.83945,16.296,6.31825,344,17,2,5,140
"ZNF525",0.335348891122711,0.90463121021826,0.592285917237563,0.588864491500569,0.995565383951429,0.542669325668464,0.0178232262618859,0.97483515099057,0.684865588065097,0.940694092733931,195.189345348837,240.655829411765,134.17565,259.58332,225.533402142857,4.74399356789392,53.3134328023455,10.87835,52.9214110675008,8.28520498488509,132.737375,156.5955,128.736475,191.1801,151.782575,235.1096,241.2123,139.614825,328.6591,271.75205,344,17,2,5,140
"ZNF814",0.549329169891589,0.0160712914409937,0.00510311897119342,0.422513083403314,0.157867883978491,0.420851362619777,5.0722629476363e-05,0.0100908920564801,0.100750215576466,0.959146267670278,204.979508139535,164.0843,444.81915,288.83042,254.965576428571,5.60364162348847,21.8103621152697,14.52005,46.4360552914909,10.1718107993009,128.907375,117.7573,437.559125,218.4235,166.1335,256.122825,181.9495,452.079175,378.7386,313.819575,344,17,2,5,140
"ZNF551",0.748192112819319,0.998958210892431,0.999880226376537,0.993179605935293,0.999546294538684,0.999999999586989,0.158787023014109,0.998596288214259,0.999997533400933,0.999991679624533,116.508929069767,134.518805882353,127.69145,128.01984,130.149585,3.19654322356995,12.3480813180973,80.95365,28.0496637173175,5.2802887385294,73.221225,109.3963,87.214625,101.7507,83.370625,146.220475,163.3392,168.168275,190.184,168.68885,344,17,2,5,140
"ZNF805",0.758992621597881,0.997944067558294,0.999978600777002,0.966986031539858,0.77784741195307,0.972985212489738,2.43252864324806e-05,0.0230395190553253,0.863637771167985,0.994150957780882,262.110551744186,234.356329411765,241.2938,289.5826,307.074425714286,5.00246903707552,23.9808611900103,145.2399,37.3281698618617,8.10054223338712,203.07855,157.5225,168.67385,234.0994,246.241025,312.91205,315.4122,313.91375,328.025,353.564775,344,17,2,5,140
"ZNF468",0.624495810948813,0.428777982537753,0.226345960391272,0.999999636555884,0.965700344002944,0.583554993809448,0.289600388838912,0.211978847193556,0.61022911054891,0.990314166217941,487.567772965116,565.084364705882,218.3808,491.12372,444.048043571429,11.9498712227487,110.400292211568,137.749,103.094162056934,14.9952832652788,341.781475,408.6374,149.5063,385.9373,327.418875,589.3017,534.9748,287.2553,485.7696,540.8853,344,17,2,5,140
"ZNF616",0.975619218130723,0.965678146664705,0.924590035430382,0.99759997230771,0.999999999946999,0.949508295498444,0.996216885172788,0.992580561959625,0.95564805767862,0.999255761088341,174.149817151163,183.714552941176,144.1626,183.58622,176.51057,3.60542767546723,10.9132130418519,8.7884,26.5406760659445,5.15030903277352,128.66375,155.9454,139.7684,149.6526,127.53765,205.349225,208.9092,148.5568,198.9483,216.731225,344,17,2,5,140
"ZFP57",0.80006980300637,0.999154931444073,0.999927774254256,0.918874532214723,0.700836895666813,0.964402974010861,0.998985399482045,0.866724186712963,0.999558702317555,0.901984294160536,25.7614343023256,9.4995294117647,15.3839,47.9573,24.2247442857143,3.57852374262752,2.75962968792336,14.5413,46.1438682811379,3.08863493473177,1.4559,1.0933,8.11325,1.0689,1.614525,21.709275,17.1875,22.65455,3.572,32.592475,344,17,2,5,140
"ZNF155",0.999908062829926,0.999507963587089,0.99909622761087,0.986519137790222,0.985375201709396,0.999985161828221,0.527159326205785,0.945880680465338,0.999999999982876,0.999849931790588,146.920636046512,144.687182352941,156.6473,161.40756,156.780032142857,3.40201353535297,10.9823617459002,50.7633,30.7999930911129,5.50461821742859,104.9122,111.7286,131.26565,111.4588,111.931075,179.841975,174.6812,182.02895,187.3008,186.87365,344,17,2,5,140
"ZNF425",0.996524448868591,0.992172773826452,0.983510891442545,0.374858730540508,0.393677184630589,0.975735185713349,0.450523393865867,0.855820680719805,0.999621427517067,0.620019068523034,56.7163183139535,53.8352882352941,66.8684,83.05776,62.1719207142857,1.74746377482482,7.7474215094722,12.1008,22.1753843883392,2.72331464577349,34.169575,28.7003,60.818,66.16,37.77895,71.45725,74.3839,72.9188,68.9471,77.3502,344,17,2,5,140
"ZNF611",0.911368801395271,0.767667410775141,0.92265732709392,0.74612140992359,0.966477950657319,0.997053104218122,0.0401432126843626,0.998865892443622,0.939108075072185,0.978519106993409,165.655426162791,180.666341176471,224.0401,203.93022,185.503092142857,3.79217833596119,28.003650493649,118.437,49.6918070901572,5.05131011334607,121.63145,106.2894,164.8216,133.6547,145.850975,199.0115,168.6471,283.2586,240.0681,222.311825,344,17,2,5,140
"ZNF254",0.899993124476447,0.941151507293973,0.99305362879189,0.999746579692393,0.975387255130886,0.945716888339191,0.999893368226245,0.889141244292692,0.936315486627115,0.99988892606022,520.022532267442,445.668417647059,338.5161,547.7558,524.986601428571,18.5303601951331,47.0642107182658,109.5679,168.710846379416,27.7279646659259,296.6364,332.9267,283.73215,310.4276,330.002675,644.310575,550.4071,393.30005,816.0989,605.2619,344,17,2,5,140
"ZNF625",0.975035434867343,0.81411866432843,0.734406841863501,0.999310081334946,0.999988748880463,0.833205053208248,0.211320391917784,0.621688400601525,0.935850016172671,0.956064877291584,21.2790101744186,18.9697941176471,33.1988,19.6311,24.5771221428571,0.823725891476786,4.21207295999591,8.7837,8.00635067843022,1.32804390029202,11.53945,12.6183,28.80695,5.9902,14.28535,28.754875,18.9673,37.59065,29.8098,31.5288,344,17,2,5,140
"ZNF845",0.737311732320533,0.999955455705802,0.985413822791709,0.999801497339557,0.991859996232816,0.99968798967395,0.933135490309514,0.905881631286634,0.999385742839805,0.999999999963195,187.925877034884,209.927552941176,181.8472,193.54616,193.66359,3.77409996598481,27.9010518978835,97.8702,39.7892629202603,5.95031290015393,139.081575,146.211,132.9121,118.6531,144.637125,228.216325,217.0706,230.7823,258.1069,235.39375,344,17,2,5,140
