"id","baseMean","baseMeanHealthy","baseMeanTumor","foldChange","log2FoldChange","pval","padj","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor"
"ZNF620",189.093750217685,187.138463894475,189.324013477304,1.01167878338502,0.0167512947958455,0.592174438045994,0.662531797021756,239,185,192.5,274.5,140,234,10.6283657779569,3.6710817685295
"ZNF619",163.191835185074,190.996643372272,159.917416656043,0.837278675857921,-0.256220212418124,0.000395861435410458,0.00126600968494477,268,161,185.5,336,106,233,14.939496000478,4.18617615545485
"ZNF354C",125.389057657164,191.307208384584,117.626241503636,0.61485525034254,-0.701681284748438,2.76374808709531e-10,4.25868455238777e-09,271,115,189.5,344,61,191,17.1685666446216,4.3267535630347
"ZNF114",551.907873992644,384.061863386911,571.674170650804,1.48849501903001,0.573854393875096,0.00287885496758365,0.00702109233101337,458,478,312.5,596.5,302,729,36.0970574038929,16.65393284953
"ZNF454",104.177279345305,68.4582738533344,108.383709133781,1.58320832578956,0.662851104375098,5.65765786326808e-14,2.13105112849764e-12,83,108,59,118,72,145,6.02124623273351,2.60987848210827
"ZNF543",318.142294407033,335.229608001911,316.130015959732,0.94302534267179,-0.0846315527721082,0.164000784703429,0.2241784919938,466,323,319.5,548,245,412,23.3793001393158,6.18072707807073
"ZNF354B",277.445793840263,284.638420466018,276.598757970164,0.971754823250175,-0.0413357315697747,0.578394814712453,0.651414758098078,390,280,277,466,212,368,19.4838187696961,5.86029008603079
"ZNF223",294.192400105279,281.044200454365,295.740790882533,1.05229280805086,0.0735362007756351,0.529919612508286,0.608958469967149,396,308,281,484.5,232,391,20.8644969875666,5.47797661767495
"ZNF713",136.03098356694,162.482343618582,132.915953141697,0.818033210141954,-0.289768680651226,0.00250154688204082,0.00632844891346537,212,130,151.5,274,86,182,12.421367652052,4.08367844665306
"ZNF552",219.366204391624,198.473266950602,221.826650118212,1.1176651320675,0.160488001533594,0.0117359652394978,0.0234028953893515,245,221,193.5,299.5,169,272,9.88894539987731,3.8066798581682
"ZNF154",477.955386819391,590.41016763369,464.712209038865,0.78710062006789,-0.345380018501562,4.93071092479806e-07,3.21444423751258e-06,759,468,579.5,1028.5,319,633,40.8680951428648,11.0745355796722
"ZNF571",334.554259571158,338.492013695236,334.09053203958,0.986996793195778,-0.0188826975897454,0.549722364746012,0.629580681246277,453,336,345.5,508,268,410,19.0516557438802,5.19814922597232
"ZNF443",212.466457865697,170.465100057947,217.412725551639,1.27540901614309,0.350959985070551,7.67760928987552e-06,3.718156498954e-05,204,225,175,282,167,275,11.3234363249481,3.66459489004509
"ZNF792",280.100401298822,198.708646659114,289.68545823244,1.45784022538987,0.543832613582141,4.35228435592655e-15,2.10774913808443e-13,233,293,167,321.5,221,380,14.6937783234179,5.24150989566467
"ZFP82",335.55450088138,364.281235665897,332.171512154261,0.911854577266546,-0.133124333419517,0.0344770528259761,0.05701327272198,459,332,374.5,559,260,416,20.8236377535394,5.68803508677941
"ZNF707",604.54563709489,493.711735079974,617.597932940958,1.25092820173885,0.322998986971457,8.1999614514989e-07,5.24488100388326e-06,602,620,520,717.5,481,742,23.2957014211286,9.14440686734084
"ZNF746",1271.40205752258,919.315612313808,1312.86533150924,1.42808988983111,0.514086791364259,2.45708363159649e-15,1.66590270222242e-13,1162,1337,952,1332,1063,1554,43.3144966273923,20.1665093155882
"ZNF678",120.635813524491,174.995497694716,114.234174071311,0.652783503439585,-0.615323495615055,7.17841620855983e-10,9.76375679560337e-09,249,113,174.5,301,65,169,13.0494120518895,3.7022591989759
"HKR1",2463.95883895019,2268.05191786983,2487.02971388779,1.09654884629962,0.132970078992474,0.0223722809948291,0.0399168592486688,2797,2479,2306,3349.5,1998,2977,104.609837208519,36.745672662783
"ZNF101",227.738800103163,287.975572800826,220.645048428189,0.766193626362867,-0.384219070238764,0.0195628651679114,0.0358476286049836,295,209,233,359.5,165,260,18.5059647883119,4.0577634972756
"ZNF716",0.389812372431881,0.486302625910518,0.378449248768728,0.778217571949457,-0.36175453853171,1,1,0,0,0,1,0,0,0.0742808024929438,0.165162828280392
"ZNF708",480.845690695146,626.927870922751,463.64240000966,0.739546639276449,-0.435286961584512,1.64576143575229e-10,2.78956563360014e-09,848,481,696.5,945.5,347,615,36.2249050632637,9.84342399271792
"ZNF721",1431.37196997937,1358.71242159011,1439.92868326274,1.05977443083768,0.0837572250314613,0.133915364931046,0.18682020045936,1722,1459,1437,2073,1152,1819,75.020615102573,23.6033793816266
"ZNF662",494.270998373198,481.061148463278,495.826649360594,1.03069360505309,0.0436155255616086,0.760211297104094,0.815543132019898,653,474,461,792,343,633,30.5527612195666,11.1886821310755
"ZNF320",1124.8979917989,941.659733260615,1146.47694839322,1.21750660870185,0.283929603367589,1.94408255758406e-05,8.67163140817101e-05,1244,1169,1025.5,1459,902,1412,49.173005172415,19.1024619964673
"ZNF530",113.943586537601,117.133897359089,113.567881271198,0.969556070716589,-0.0446037611704125,0.734318667362716,0.792783529413888,139,114,122.5,177,88,139,5.90121152116308,1.8688119279584
"ZFP1",814.19640973045,732.710420156987,823.792564191197,1.12430851469902,0.169037971104342,0.00920251532538629,0.0193557192396216,959,819,738,1138.5,636,1042,42.4965970680613,14.2917259553612
"KRBA2",183.524416221042,196.39649523927,182.008542644045,0.926740278243271,-0.109763019025599,0.26972721833906,0.343750101567448,257,184,203,345.5,115,251,15.6641969643691,5.38845902345444
"ZNF93",241.449151530474,280.487392209415,236.851833765888,0.844429519274261,-0.243951082087891,0.000544486555569379,0.00166289137241459,381,241,243.5,484.5,162,317,22.6470185260084,5.69068602565629
"ZFP90",1501.86117710855,1366.46941479477,1517.80551638303,1.11074971744683,0.151533774354348,0.0204599905142906,0.0370905710392754,1823,1530,1484.5,2061.5,1217,1818,63.9102561194559,21.4824181217436
"ZNF479",0.0244562255325799,0.019488821655915,0.0250412092226463,1.28490114306352,0.361657366502192,0.625477674464136,0.695203054568335,0,0,0,0,0,0,0.0237621874345484,0.00739870378956113
"ZNF445",1131.96135785657,1220.36221965334,1121.55087712601,0.919031136054502,-0.121814355167949,0.0517173005951313,0.0819260042137827,1632,1159,1273,1959,878,1425,70.8417589060399,20.0489973438287
"ZNF74",669.615686541816,569.659321938095,681.386994948243,1.19613068496804,0.258375021856596,0.00122863062105432,0.00341165131836717,694,658,556.5,900,503,830,35.2466590897404,13.152685906127
"ZNF829",39.9392107342358,60.3093205197794,37.5403355299502,0.622463247909389,-0.683939436219297,1.98395261791015e-12,5.60466614559617e-11,86,39,53,109,21,57,5.47043286377278,1.18822474989487
"ZNF267",809.608850812934,823.633936469933,807.957194018996,0.980966371397799,-0.0277244147621197,0.445119632934449,0.520329501947511,811,759,671.5,1032.5,569,1009,70.1508241516401,18.1862378321922
"ZNF566",505.892727019051,485.651657371323,508.276405879761,1.04658637145583,0.0656913775555098,0.295573194354486,0.3724881519932,645,517,471.5,767,394,647,28.4614646206121,9.09002900415095
"ZNF224",576.445195559589,537.295883232074,581.055593618119,1.08144434333427,0.112959418733259,0.0860378629880599,0.127066723446772,715,604,578.5,844.5,444,777,35.3131143869704,11.506100027346
"ZNF529",946.544333882534,879.28717190206,954.46483798802,1.08549842245888,0.118357629304142,0.0383016695077657,0.0630304172967601,1122,970,935,1317,752,1168,37.7344847741727,14.4905074807122
"ZNF284",78.0676424837478,74.5747617324805,78.478979737889,1.05235307381087,0.0736188228584034,0.506379661564599,0.583886752620405,98,81,71,121.5,58,105,6.18836987445306,1.83417968223201
"ZNF749",119.845107444766,128.650626054075,118.80813020335,0.923494380458063,-0.114824912575103,0.302216898001468,0.37804992037822,169,119,129.5,205,85,155,8.24814628305402,2.7615475119538
"ZNF17",377.619527292288,467.737848388405,367.006790875779,0.784642064225301,-0.349893415319226,5.37520052796702e-08,4.04931773106849e-07,615,383,509,743,291,453,25.8311893693114,6.11272609895741
"ZNF555",203.046581511704,221.49000706906,200.874601256447,0.906923991355575,-0.140946450296076,0.0468104677544658,0.0745874684290394,280,201,210,337.5,156,257,15.6566968368513,3.72233786377793
"ZNF75D",1722.92827820114,1381.8396163899,1763.09640404319,1.27590523757695,0.351521183056876,2.24631277491806e-06,1.29067801813088e-05,1769,1707,1487.5,2145.5,1214,2272,70.6901139826552,42.2897393855599
"ZNF197",1233.67868414425,1204.521579955,1237.11235509667,1.02705702885198,0.0385162916441044,0.463902186165685,0.538571373664956,1617,1259,1207,1882.5,976,1526,62.0997180462703,21.0581507462962
"ZNF732",19.8935719914337,11.3008651377027,20.9054875690188,1.84990151765217,0.887448468700137,9.38740346430934e-10,1.22397299015418e-08,14,20,9,19,13,27,0.995492520886895,0.520730917655975
"ZNF546",212.662946725151,262.601688079359,206.781937264276,0.787435674068424,-0.344766020902274,6.20382233991423e-08,4.47467185793814e-07,355,214,264.5,449.5,148,275,19.0025646968143,4.40960965620432
"ZNF286A",549.054333523592,616.87355297593,541.067639017229,0.877112718493122,-0.189165838350215,0.00857997387452244,0.0182966950702688,775,547,653,966,416,693,32.5697916830256,9.56053654000825
"ZKSCAN4",248.875187873891,230.115072359137,251.084462954471,1.09112567195341,0.125817275687601,0.080079251114199,0.120118876671299,285,263,209,389,195,317,15.8094538330256,4.38499046951795
"ZNF643",98.7026715344941,45.3885975898753,104.981175252523,2.31294159385838,1.20972883566077,3.45735218920474e-29,1.17204239214041e-26,53,95,39,65,58,145,2.76333210436469,3.27332325335213
"ZNF642",211.133380284584,178.342110151429,214.995026867131,1.20552025926227,0.269655896225894,0.00013771008497173,0.000501898435731068,217,216,189.5,270.5,164,260,8.51353697593617,3.16918637255291
"ZNF490",686.593938774084,599.780456520713,696.817482592345,1.16178757579821,0.216346306816414,0.00279482942678477,0.00691567281518276,746,690,531,927.5,538,839,43.3098231351482,11.2562758045929
"ZNF626",1266.70073836285,1244.01942693676,1269.37179100584,1.02037939562689,0.0291056722154795,0.764797063886085,0.817874462641586,1580,1280,1190.5,2050,988,1663,85.3783939776258,23.9963195325899
"ZNF793",468.371146952682,521.294544531472,462.13865103023,0.886521172872795,-0.173773007323677,0.0108934968324791,0.0220080805726252,721,458,555.5,836.5,339,607,32.8770157769962,10.0282258945624
"ZNF383",217.025500418948,261.07631591299,211.837879432624,0.811402132329858,-0.301511000997762,2.22676304891583e-05,9.55535029851225e-05,332,217,259.5,413.5,163,272,15.9180810234798,3.78431495269574
"ZNF669",230.041245909124,233.131333742525,229.677343349902,0.985184357944614,-0.0215343729527239,0.718949102050807,0.780038279501127,300,229,216.5,385.5,161,303,17.761352177137,5.07683353401671
"ZNF559",927.151377844271,1105.43078853148,906.15639734418,0.819731462833576,-0.286776722581871,1.32163022178524e-05,5.97376860246927e-05,1325,883,1109,1765,669,1161,58.3406684668844,16.4408760070402
"ZNF177",263.807787853108,237.275257351656,266.932377273438,1.12499036036374,0.1699126395623,0.0159849870072112,0.030443317951936,309,258,222,402,185,361,16.0827068205932,5.9213522836326
"ZNF548",723.31500889613,953.169472349141,696.246319587293,0.730453859240113,-0.453134950055517,3.34702264424502e-12,8.10457625999331e-11,1190,728,1004,1458.5,567,851,57.1405831364301,14.9837641990573
"ZNF563",388.747652048136,345.796808664616,393.805735400687,1.1388356558913,0.187559568347604,0.015515954592112,0.0297169977781129,421,381,360,533,278,479,18.0175184771657,7.38911669401336
"ZNF567",381.901136238383,359.888712115012,384.493417721973,1.0683675391272,0.0954080474543854,0.0951271372460824,0.139000428993198,477,405,385.5,587,309,508,20.9813236170301,6.8070152460483
"ZNF573",56.9264607513447,77.7516692015958,54.4739910935307,0.700615069141341,-0.513306076285379,8.36062033207799e-07,5.24861165291562e-06,103,50,73,141,29,82,6.39120700408488,1.84096175590165
"ZNF527",323.884506502582,393.866388230848,315.643127217217,0.801396454861277,-0.319411967156794,1.06853405519798e-06,6.46844722700205e-06,539,314,391.5,602,251,397,20.4699146267927,5.38245874188731
"ZNF33A",2942.2278045178,2869.32649702781,2950.81298843378,1.02839917015034,0.040400351125833,0.376517041126277,0.455854560506457,3762,3003,3037,4258,2309,3751,150.784244991897,49.5528279337119
"ZKSCAN3",163.059103805577,211.124585074419,157.39869782781,0.745525196756827,-0.423670982322539,2.78252562432622e-09,2.94773808327059e-08,268,160,207.5,355,111,211,14.3861209188364,3.52108172553016
"ZNF676",201.888618730935,157.701527724358,207.092288130912,1.31319138830971,0.393077194100887,0.0004677818757928,0.00144161868994327,178,192,99.5,281,114,305,18.8620184032373,6.71720048854114
"ZNF699",58.802342816786,75.697757287554,56.8126632683323,0.750519768406313,-0.414038022500226,0.000304036117939967,0.00101047298021224,103,58,84,132,30,90,6.68977082642531,2.00190062319661
"ZNF250",1146.17404341799,1073.9854199284,1154.67529847964,1.07513126068007,0.104512806393225,0.139495208207476,0.192231201554205,1349,1174,1016.5,1699.5,868,1449,70.443519385194,21.2424647099849
"ZNF79",307.892122476228,275.08562305991,311.755562527252,1.1333037294332,0.180534560384999,0.01480014428829,0.0288347638720133,338,313,285,411,241,382,16.1394758084875,5.24330234577078
"ZNF681",257.913249680523,214.095533669829,263.073419829487,1.2287665011975,0.297210790755851,1.08470714177629e-05,5.03720165838577e-05,270,264,211.5,331.5,185,343,13.6133963406014,5.40792301978521
"ZNF766",1121.75140584404,1126.21931519884,1121.22524486213,0.99556563249333,-0.00641166638362817,1,1,1430,1113,1154.5,1645.5,894,1359,64.6935181854293,16.9337612109045
"ZNF471",514.744147291489,643.118859443447,499.626167217706,0.776879980864005,-0.364236359042737,1.93199161767646e-08,1.52312827533098e-07,899,521,681,1094.5,366,693,44.1504751987113,11.6881941455016
"ZNF836",295.456517148814,263.99148117755,299.161980466787,1.13322588718529,0.180435463841762,0.0174000818607596,0.0324100425867994,360,306,261,409,227,389,17.7241817466868,5.79567614421971
"ZNF493",1035.36116260813,1160.95609793897,1020.57054148134,0.879077635487813,-0.185937512695811,0.0777587638355357,0.118207268790343,1521,994,1278.5,1786,718,1330,65.2636844095496,28.3827774636235
"ZNF167",220.793523200733,267.954302528018,215.239658968578,0.803270023798449,-0.316043055450048,2.97289471675714e-06,1.57470517028229e-05,353,209,267.5,469.5,143,286,17.8885806451198,5.31376128217184
"ZNF565",145.132706825211,171.078709884649,142.077189498849,0.83047849492579,-0.267985284515014,0.000411710933786066,0.00130439258461193,228,143,180,249.5,110,174,8.12614210919651,2.46570508110881
"ZNF34",473.605215132897,457.921141445854,475.452241774684,1.03828410340147,0.0542012591936158,0.770949850639765,0.821861633229183,584,466,442.5,701,362,570,25.4672220997885,7.60836732430948
"ZNF140",1408.55551393626,1356.46085924955,1414.69041339038,1.04292755942332,0.0606389533608233,0.278690531173148,0.353843033961413,1686,1430,1436.5,1981.5,1167,1680,59.5729043729012,19.265775136888
"ZNF658",121.802409351442,162.234241091561,117.040976072666,0.721432018821543,-0.471064640198314,1.80267586265209e-11,3.81941948399411e-10,238,116,145,286,77,160,13.8184657090324,3.02896194162011
"ZNF765",369.694867076817,432.883475031535,362.253494084146,0.836838352532992,-0.25697912267486,0.000165443360122981,0.000584221865434277,585,364,446.5,670.5,274,470,25.3885558371574,7.03594776401902
"ZNF124",115.689292076582,117.8349343051,115.436611654461,0.979646760404439,-0.0296664567617598,0.933863192030632,0.959332188176922,155,119,123.5,188,82,157,7.61757829196168,2.64600176066249
"ZNF569",458.280240773993,551.392984675365,447.3148677397,0.811245119491424,-0.301790201105878,4.5216000540075e-06,2.3224582095584e-05,761,456,540,881,339,578,34.1313878848546,9.34158626803027
"ZNF777",1339.92866461095,1121.36741389281,1365.66741469552,1.21785901549844,0.284347130441393,1.14054636235656e-05,5.22493536268747e-05,1406,1340,1172,1580,1120,1591,51.8560370543819,18.3223193047072
"ZNF605",1260.7075299889,1314.5028132342,1254.3723569121,0.954256121997825,-0.067551557855676,0.224907460766515,0.296667817898244,1699,1261,1309.5,2123,975,1582,74.7597076519229,22.2161648138453
"ZNF799",285.794595714286,231.124281657195,292.232816331788,1.26439686144803,0.338449359226464,2.11682865909683e-06,1.23724985419625e-05,293,298,238,339,231,357,12.7919960252371,4.32882469501208
"ZNF782",171.740961339513,247.013280088046,162.876556536791,0.659383805108515,-0.600809640964522,4.12839690242427e-17,3.49881637480457e-15,332,165,266.5,417,121,217,15.3259054138605,3.78601599624674
"ZNF846",202.452479368191,199.012102974045,202.857633474487,1.0193230986607,0.0276114204456054,0.585768167237968,0.657534465873084,250,205,191.5,318,153,249,11.8376616812018,3.44869628031239
"ZNF136",847.17356842709,847.055145437354,847.187514447837,1.00015626964926,0.000225431834412446,0.821669758338952,0.859710024928718,1110,893,911.5,1303,664,1113,48.4948248897762,14.709832390598
"ZKSCAN5",831.661705025522,950.396642302659,817.678947940988,0.860355467965336,-0.216995242148974,0.000421622789167693,0.00132342708822081,1198,815,982.5,1390.5,650,984,46.1594913306817,12.8316146120609
"ZNF33B",2495.04953847119,3060.3409139018,2428.47829865002,0.793531951822264,-0.333639780072066,3.14240351998764e-09,3.13316115669356e-08,4040,2354,3019,4854,1829,3019,187.510679669569,46.2370727082276
"ZNF431",832.207126039416,665.397769457171,851.85134168483,1.28021370191813,0.356384654728214,0.000139169477754337,0.000501898435731068,897,793,590.5,1049,472,1199,44.8031815280778,26.3087603355791
"ZNF418",419.220816153662,360.710845114582,426.111211944692,1.18130967703323,0.24038721279207,0.000241760331273223,0.000827845982844672,455,436,366,578,319,569,21.4943815892735,7.88885139464469
"ZNF700",582.645410218725,526.548501221157,589.251633034806,1.11908329748965,0.162317425414104,0.0034891111145651,0.00832963850589838,624,590,545,749,467,718,25.2585230478262,8.92799120430323
"ZFP28",523.509075462013,541.428117419043,521.398848964079,0.963006597162995,-0.054382413473107,0.412645605042087,0.496052695422934,726,539,580.5,839,427,656,27.6551759154746,8.15316687912396
"ZNF585A",460.68424648908,547.922965715851,450.410624863572,0.822032754686818,-0.282732214261712,0.000254804671709854,0.000863787837096404,730,463,560,889,331,610,31.4894489409579,9.85518412960758
"ZNF138",449.822373555255,502.255236735931,443.647645156732,0.883311138854262,-0.179006390404369,0.0228025825123509,0.0404715993282039,640,424,516,748.5,327,547,24.2662615526568,8.66410093301723
"ZNF429",495.713144841396,571.927288884409,486.737826481041,0.851048439095227,-0.232686846814348,0.00124748736230642,0.00341165131836717,745,480,572,930.5,317,637,41.0685111906634,11.383724549408
"ZNF470",708.965353009601,535.465285376935,729.397496702869,1.36217513370529,0.445912201356586,2.52239379134382e-10,4.0718642631693e-09,715,728,545.5,811.5,558,952,38.1947401576773,13.6593384635145
"ZNF100",748.745338674016,493.329226908741,778.824281975715,1.57871100979749,0.658747103503611,7.20041061622667e-10,9.76375679560337e-09,593,746,453,823.5,429,1100,34.7699613529197,22.8586446794888
"ZNF398",822.577024996263,722.679891452731,834.341358088216,1.15451027205285,0.207281009295466,0.00186790425651874,0.00490867862759577,920,822,698,1102.5,664,1008,41.2713176124849,12.9006647830264
"ZNF498",890.385797558718,981.20602891282,879.690401051948,0.896539946892345,-0.157560228581736,0.00969330225377167,0.0199153300850218,1267,908,1048.5,1564.5,698,1093,54.1522185901423,14.9142398135787
"ZNF441",813.55718727453,748.092322712187,821.26662242259,1.09781453102621,0.134634340527052,0.0783713494913711,0.118240123091856,973,842,730,1331.5,590,1091,60.3835841765895,17.3257933049245
"ZNF420",353.960442529099,442.495782214186,343.534125081154,0.776355705272847,-0.365210286993141,5.88208931390125e-08,4.33484408133157e-07,641,366,473,766,238,485,31.9812032766889,8.26592213700473
"ZNF763",283.945949377613,323.496096522622,279.28834721882,0.8633437936995,-0.211992922855307,0.00121251566063237,0.00339704800788738,414,270,294,542,198,360,21.1621291254081,5.83338497114606
"ZNF679",0.0253988539279312,0.092097817358683,0.0175440857793996,0.190494045163661,-2.39218219505397,0.417482494506593,0.498332977597659,0,0,0,0,0,0,0.0508474576271186,0.00657774732666031
"ZNF682",574.270413806206,387.790472870445,596.231125413412,1.53750844109211,0.620594331029634,5.12507546542875e-05,0.000204400068562394,465,503,344.5,630,335,746,24.844077453768,19.3939603925133
"ZNF772",1080.18130024484,1049.23470383163,1083.82570980248,1.03296784393856,0.0467953441231648,0.570081471642805,0.646346551461241,1468,1092,1013,1770.5,784,1456,76.2006796650292,21.6604865590179
"ZNF257",119.830786699764,162.73461275992,114.778240317431,0.70530932768901,-0.503671975462111,7.89806916603967e-12,1.78496363152497e-10,210,115,154,270.5,80,156,11.7790904251094,2.64841603559178
"ZNF785",642.665238360225,570.960886941157,651.109463377641,1.14037489829797,0.189508188426032,0.00801213447058797,0.0173000865320339,733,653,581.5,889,495,829,38.7621835015205,12.1384041277881
"ZNF98",40.8714868885716,51.7021354272868,39.5960212921959,0.765848856434241,-0.384868396716662,0.00162724711879955,0.00433712877511077,74,38,46,94,17,63,5.62747863480604,1.49873258248009
"ZNF786",513.101430126899,386.677287673069,527.989702391921,1.36545310320458,0.449379765266846,2.30780188557694e-12,6.01803722469678e-11,453,538,393.5,582,405,665,22.0183132851257,8.72503594342938
"ZNF517",747.388723975896,644.015332203188,759.562436779468,1.17941669832765,0.238073525272086,0.00241137931897283,0.00614629766264503,784,744,663,930,586,886,33.1300645162467,11.2701313757935
"ZNF675",465.84124535459,351.25013617827,479.336006714675,1.36465714128976,0.448538531589855,9.91053449968518e-08,6.71934239078655e-07,464,470,363.5,535.5,331,626,22.8287524430785,13.2461302601423
"ZNF860",167.519313473375,80.3866478585895,177.780445751364,2.21156685204864,1.14506885320709,4.14495773447471e-15,2.10774913808443e-13,89,158,76.5,116.5,81,253,7.06601148886388,6.16897824251337
"ZNF695",10.8344459468592,6.74380804823047,11.3161777552805,1.67801006113301,0.746751366018015,4.47002376653011e-09,4.32953730529631e-08,6,10,3,8,6,15,0.610291240532267,0.341872644230112
"ZNF665",120.544965262696,113.894576885774,121.328144732234,1.06526709216291,0.0912151996793313,0.183953273365225,0.246781308029394,157,126,99.5,215,84,169,8.448803006135,2.89929828992841
"ZNF624",270.108435023164,248.773619646886,272.620918271069,1.09585943500775,0.132062756854373,0.108831081258356,0.155015699775557,319,274,209,441,197,358,20.7547596264694,5.67798121372936
"ZNF841",482.260875238092,444.491390752321,486.708778600688,1.09497909009421,0.130903320141137,0.0281864260396494,0.0485035453169602,586,496,463.5,682,364,621,24.8506990198576,9.36653493227582
"ZNF615",701.23737966563,693.659988223553,702.129727160804,1.01221021693776,0.0175089416515698,1,1,935,717,720.5,1126.5,527,901,48.0919974252148,13.1660625439629
"ZNF433",425.393432044484,421.367028040755,425.867599382248,1.0106808816115,0.0153275440340906,1,1,549,410,411.5,638,325,524,23.4985949405477,7.77781813482589
"ZNF595",467.395584026658,511.64457373783,462.184625158476,0.903331431391866,-0.146672686696708,0.02624883546286,0.0458678104222141,676,454,489,763.5,349,565,29.7159708009531,8.56295025672432
"ZNF460",113.457144842125,144.203597818537,109.836305070452,0.761675205972794,-0.392752160979767,0.0058365424088056,0.0131905858439007,159,98,127.5,224,69,138,10.3948105180731,3.18673245628703
"ZNF81",248.142087994802,274.697790983673,245.014769678747,0.891942992338477,-0.164976590233721,0.0643806981057771,0.0992048029902656,371,249,279.5,467.5,164,347,20.2808200604547,6.56002455845108
"ZNF780A",970.253470888093,977.453108082902,969.405609422037,0.991766869843354,-0.0119270622270639,0.834414105898965,0.865034807032872,1272,977,951,1495.5,727,1225,62.6130447818476,17.7145433626055
"ZNF461",315.235500323977,322.195927658546,314.415809280584,0.97585283453301,-0.0352644992486889,0.629874187432557,0.697308782215486,441,328,326,514.5,240,413,19.7211089673431,5.61442022503562
"ZNF181",666.517688072455,848.811729988249,645.049926649238,0.759944642445231,-0.396033764460728,1.01483120936613e-10,1.81067252618483e-09,1118,658,842.5,1377,499,822,50.3704639375318,11.9308315174695
"ZNF44",644.388640981173,766.880930981792,629.963401240581,0.821461814722757,-0.283734581173367,2.65738417029944e-05,0.000111216448608828,977,661,816.5,1180.5,487,807,37.7301956379671,10.6262760542864
"ZNF790",318.273469620185,279.913642573843,322.790894362169,1.15318028586983,0.205618078642522,0.00748574595356522,0.0164761960361436,387,328,281.5,430.5,255,406,16.7145114278682,5.30590950080892
"ZNF677",169.009959713171,192.748068231069,166.214453919646,0.862340439751573,-0.213670557616042,0.00157032942428568,0.00422493392724482,256,164,188,320.5,115,222,13.5426694937632,3.58704381117011
"ZNF823",238.553983120043,241.400424760338,238.218773425877,0.986820025948089,-0.0191411017434044,0.553043489338685,0.631251659548196,317,241,220.5,380,182,299,16.5250107098202,4.12037167826892
"ZNF311",203.833729361127,211.946156346912,202.87837368815,0.957216574175945,-0.0630827175738134,0.351506264066841,0.427805380190244,278,206,198,362,144,263,13.5266328637241,4.27161075702457
"ZNF347",327.093918364885,375.950119493254,321.340393681105,0.854742097473575,-0.226438915618148,0.0016376179445846,0.00433712877511077,537,338,409,610,220,446,28.3264982678046,8.25755606667578
"ZNF273",552.804103888487,602.569160304281,546.943548342515,0.907685929472932,-0.139734901306555,0.191899331755117,0.256117612066869,817,485,609,948,353,684,35.8956331385838,16.3147890584752
"ZNF84",2110.45791847674,1998.4605833305,2123.64722541013,1.06264153675276,0.0876550113887279,0.173691981364328,0.236472215592399,2659,2161,2022,3142,1693,2689,105.29290938465,35.3222251935398
"ZNF667",611.551434813681,534.558191401726,620.61850339912,1.16099334624679,0.215359704017199,0.00373720588279778,0.00879800551575311,753,621,498.5,930.5,424,856,47.0653998055835,16.0833139816865
"ZNF649",837.481084228494,653.374240917904,859.162329249102,1.31496204693055,0.395021160357691,1.58420978532481e-09,1.91802541866111e-08,840,878,687,1067.5,641,1134,41.4700772635494,16.5534037174465
"ZNF248",1235.97518644518,1462.0010580888,1209.35736922567,0.827193224337751,-0.273703726514931,8.02116518208464e-06,3.82982393905168e-05,1992,1230,1439,2235.5,919,1545,80.1092960369366,21.2116650239606
"ZNF544",1450.20629655975,1364.75664282331,1460.2692298341,1.06998506840986,0.0975906640270205,0.135873370204689,0.18877488729258,1644,1441,1420,1984,1211,1745,66.9926426966032,20.1224976387988
"ZNF251",1518.82703663564,1329.57034159477,1541.11475122129,1.15910734694396,0.213014183024407,0.000600113838675755,0.00181641599384894,1773,1548,1283.5,2104,1180,1943,75.6153646739431,28.5993032595496
"ZNF607",596.674450321458,586.954071696915,597.81916556866,1.0185109779379,0.0264615303590004,0.999955869316378,1,744,597,564.5,939.5,453,743,39.5686562882949,10.2529878300518
"ZNF334",568.735353683997,640.62998659088,560.268720267818,0.87455899972665,-0.193372379989331,0.0208866381776594,0.0376626082033326,839,526,607,1124.5,356,770,44.3103568111369,15.1850504259689
"ZNF485",89.5800300579105,78.3713139706776,90.9000185791615,1.15986339865594,0.213954903899165,0.0127545243053191,0.0252852850263343,98,89,81.5,120.5,67,113,5.08997198785956,1.7730997955357
"ZNF192",858.527105414857,1050.85736429053,835.877434209938,0.79542425319945,-0.330203543006838,0.000816318953782413,0.00236523184044648,1449,921,1112.5,1961,509,1290,85.3051141252022,24.9818125008747
"ZNF442",122.804472521833,109.363679620908,124.387320388409,1.13737321951473,0.185705740237886,0.0150412233210479,0.0291369983190584,130,122,97.5,185.5,91,155,8.07947416007659,2.57615244735753
"ZNF813",181.670482999782,212.330297958572,178.059846108428,0.838598390433989,-0.253948033740898,0.00410031745118411,0.00958625942035458,293,185,236.5,377,115,264,18.2774354466011,5.11495936869386
"ZNF26",556.508053978148,478.836218823307,565.655036561253,1.18131213622749,0.240390216122803,6.33491695804142e-05,0.000244038278270005,569,575,503,666,453,670,19.7410170310459,8.27568825630072
"ZNF69",164.478129225845,129.57146243163,168.58889437726,1.30112673897015,0.379761497626961,0.000465488688712079,0.00144161868994327,158,157,128,188,123,199,5.98855674724114,2.90834504598241
