"id","baseMean","baseMeanHealthy","baseMeanTumor","foldChange","log2FoldChange","pval","padj","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor"
"ZNF337",413.614736575406,295.414038774464,429.544749756126,1.45404311703705,0.540070050422047,1.15412682650754e-05,0.000111785426910302,206,425,134.5,250.25,303.5,623,12.7462468265472,16.8935734348477
"ZNF317",733.315068970348,793.419652291446,725.214720813866,0.914036750563715,-0.129675922174996,0.335278750095088,0.483657430988233,496.5,760,429.75,651.75,559,1051.5,24.0888450769824,21.9120191126443
"ZNF426",47.6635430676212,53.9941912939239,46.8103559751276,0.866951700791476,-0.205976473954207,0.439767017259508,0.586933145082571,33,38,20.75,51,16,86,3.4568842878511,4.1430584944746
"ZNF331",792.096637173414,877.337666174932,780.608627874019,0.889747081391548,-0.168532799570223,0.627866504263068,0.752108639382262,421.5,505,339.25,714.5,187,1102,69.4090701007073,71.7438473567131
"ZNF227",278.920504252688,301.068015538817,275.935664456714,0.916522679976072,-0.125757513212043,0.352576053958359,0.498013676216181,220,286,140.25,277,196.5,418.5,11.5795033554632,15.4907622715378
"ZNF141",61.5029105447928,70.4637340534186,60.2952523899915,0.8556919839684,-0.224836519254275,0.214102248912981,0.329641759137573,45,55,34.25,62.75,27.5,104,3.76522867018399,3.43378968056952
"ZNF304",215.113686668565,226.389242910154,213.594069924415,0.943481532862333,-0.0839338152266351,0.691776246169747,0.814278289762306,146,225,114.75,206.25,138,366.5,9.94032644312642,10.632145258054
"ZNF132",52.3403560937266,61.0778611195016,51.1627947694982,0.837665134825135,-0.255554467762279,0.145949431045148,0.252432944511762,35,48,25.5,50.75,23,81,3.92383506695338,3.08148958425016
"ZNF20",90.6405682310686,96.028872933646,89.9143816134705,0.936326532496112,-0.0949163549714392,0.565159224432349,0.68916898231139,63,93,46,84.5,66,132,3.5369120626297,3.06834560987131
"ZNF670",88.8137716535026,88.7356488556332,88.8243003324607,1.0009990514294,0.00144060704228312,1,1,53.5,91,40.75,70,49,145,5.57405359405413,4.64480610777033
"ZFP37",33.4547128517297,29.1334341216667,34.0370954299053,1.16831731157268,0.224432159201076,0.35207381778992,0.498013676216181,17.5,29,12,28.75,14,51.5,1.89800324723922,2.44201914451024
"ZNF189",813.235446746898,696.099354965907,829.021982027355,1.19095352712683,0.252117118078793,0.0238319303855006,0.0605006269582148,468.5,770,357.5,595.25,495,1267.5,23.3366365203221,44.1980217548612
"ZNF434",374.281957764182,346.319389751662,378.050497927594,1.09162382793145,0.126475791171518,0.281028222095375,0.416019944499267,225,420,186.5,284,291,558.5,11.3930408404357,11.476336475419
"ZNF287",30.1153700554538,23.9152398694516,30.9509671155619,1.29419429972339,0.372054227998283,0.135251278793564,0.237677362952554,14.5,20,10,21,8,50,1.67021689902716,2.82379652591164
"ZIM3",0.0392099670195848,0.0685185168544311,0.035260027688743,0.514605822009452,-0.958460315746759,1,1,0,0,0,0,0,0,0.02,0.038915770395747
"ZFP14",167.98898344362,137.977559798173,172.033649703114,1.24682339617222,0.318257131959902,0.0294262098380481,0.0712534652507022,96,179,49.75,144,109.5,269.5,7.86109459065754,8.07857748161685
"ZNF473",308.327707635206,235.68296621383,318.118104053181,1.34977130152274,0.432714984972923,0.00024644263613903,0.00157284984406454,155,325,120,205.25,223.5,445.5,8.17186861951989,12.2616445027031
"ZNF614",136.27248615111,143.479349922733,135.301210710191,0.943001280553991,-0.0846683648696655,1,1,99.5,131,76.25,125,63,226.5,5.44602007835791,9.18179205391327
"POGK",1639.48572594124,1269.08827754455,1689.4045195257,1.33119543330302,0.412722389401143,2.28326905776081e-05,0.000198468771943824,801.5,1700,643.25,1091.75,1072.5,2501.5,51.8647101129664,84.9790153964895
"ZNF514",156.592966442333,106.364332278347,163.362324146375,1.53587504990741,0.619060851338099,6.49716445559911e-05,0.000489453055655133,71.5,150,48.5,103.75,86,277.5,5.10207720803348,12.140236642661
"ZNF300",78.7347980033405,25.6280151504351,85.8920463662657,3.35149038511504,1.7448027949914,1.97735873248099e-08,5.1563431562389e-07,17,56,9.25,23,20.5,135,1.72188790552221,8.8542017780361
"RBAK",461.081509250209,568.585513716,446.593098944847,0.785445791656087,-0.348416385004572,0.00481845169219394,0.0164995467035732,403,485,295.5,497.25,320.5,704.5,18.7888957653619,16.5849824033775
"ZNF92",164.980476827462,132.412397432326,169.369705856456,1.27910761485169,0.355137647238812,0.00798633852960654,0.0250682292734872,97,178,71.25,121.25,107.5,276,5.58113732831858,8.38055790420189
"ZNF157",0.337621635654369,0.256731537963296,0.348523266070956,1.35753974301663,0.440994434651145,1,1,0,0,0,0,0,0,0.0657142857142857,0.0931960368022439
"ZNF182",189.515662533114,169.371062882792,192.230568146365,1.13496700601916,0.18265035835812,0.297216577706651,0.438071390619803,109.5,209,84.25,154.5,139,293,7.26322860688815,6.6794579826271
"ZNF673",339.845287420656,338.33319559743,340.049073380659,1.00507156201507,0.00729822626858221,0.751926775785418,0.870741962183525,225,357,161.5,297.75,259.5,471.5,13.859652497337,9.3037233506975
"ZNF41",179.254482271299,243.616992133293,170.580289567526,0.700198652293492,-0.514163809943805,7.30873505553734e-05,0.000538621996484165,163,194,119.5,225.5,114,278,10.6789990358724,6.83210181640677
"ZNF7",662.371663654737,412.74899730827,696.013532434585,1.68628763963963,0.753850645940263,8.54191232321154e-07,1.30127975035452e-05,273,677,216.5,336,461.5,951.5,12.3842559695109,23.4677046858257
"ZNF214",34.3035346639051,39.6503872028721,33.582934591268,0.846976207809528,-0.239606651135446,0.248847641384262,0.37660424298779,27,31,16,39.75,15,56.5,2.36757173457687,2.0920897856546
