"gene","HER2-enriched-Basal-like","Luminal A-Basal-like","Luminal A-HER2-enriched","Luminal B-Basal-like","Luminal B-HER2-enriched","Luminal B-Luminal A","Normal-like-Basal-like","Normal-like-HER2-enriched","Normal-like-Luminal A","Normal-like-Luminal B","mean-Basal-like","mean-HER2-enriched","mean-Luminal A","mean-Luminal B","mean-Normal-like","SEM-Basal-like","SEM-HER2-enriched","SEM-Luminal A","SEM-Luminal B","SEM-Normal-like","Q1-Basal-like","Q1-HER2-enriched","Q1-Luminal A","Q1-Luminal B","Q1-Normal-like","Q3-Basal-like","Q3-HER2-enriched","Q3-Luminal A","Q3-Luminal B","Q3-Normal-like"
"ZKSCAN2",0.969196036024982,3.19797497150276e-07,1.49951964778516e-06,1.18674992943824e-07,3.90974522201937e-07,0.89093925871338,0.956437567134456,0.994425776775562,0.0725701100494875,0.0378771311225842,224.167125510204,210.742548275862,310.336029613734,323.142379844961,191.3556875,11.6139490664992,12.1213481365943,8.8734188224317,12.1191145275253,17.018411858384,138.994,162.25475,210.3909,211.6489,165.2595,273.48535,244.5925,376.4061,394.1056,213.4699
"ZNF689",0.0691298174680778,3.0048978251207e-06,0.68779092234861,7.08159088036453e-07,0.321978157001603,0.863360212072365,0.80569494869366,0.999992981963214,0.973325677589388,0.897275884852408,135.40091122449,274.275017241379,335.700544635193,370.250580620155,265.257575,6.58103944566866,35.0209979277237,23.261992958378,34.1912274096439,96.8839922676392,83.78515,126.58585,184.5029,194.4463,125.5097,173.639925,292.768175,351.8098,384.6821,254.453325
"ZNF19",0.281742476147496,2.48611575770497e-10,0.000557124770119932,0.00335883495076661,0.866566480380247,0.000649559790156018,0.0115341576337475,0.152493696345167,0.947218926905286,0.298124330537723,56.4122948979592,68.7152948275862,91.1237244635193,74.5214085271318,101.1379625,2.71247467182346,5.11839753512352,2.5197030764543,3.05413514459354,39.1735071595858,36.290225,46.27625,65.8624,51.3246,54.6471,70.822175,79.9797,108.272,91.722,73.982275
"ZNF230",0.0959614068715062,3.69621862450487e-07,0.385684037344068,0.0513010421767411,0.998449703085257,0.0421263640044687,0.978337703239519,0.984490829772598,0.703342969029244,0.99345432002173,107.624415306122,128.34905862069,141.515444206009,126.038060465116,118.3206125,5.32660029003242,7.56472632363528,3.23232177487323,4.1872164843088,12.6163395751082,74.176825,92.1587,108.5887,94.7201,95.0886,131.2003,151.643775,169.9372,146.9716,135.54495
"ZNF222",0.689041896513091,0.81410772236709,0.97779631337341,0.999689605924839,0.749943014240011,0.874963730209716,0.999222353562228,0.927513759021146,0.973112470275736,0.99781601054253,68.8641459183673,77.7778206896552,74.2571639484978,69.9317565891473,65.168925,3.91019548741713,4.56079731573011,2.86883208891364,3.68706799959414,8.37654499173031,42.023775,55.761075,47.1016,45.4545,49.188225,85.418325,92.739925,85.5573,83.6993,87.7646
"ZNF221",0.110264809647861,0.102215828040441,0.951446190676183,0.850688582543445,0.44413912076853,0.58760242392252,0.998114170637464,0.651901525663265,0.788061255284924,0.960850527784549,21.0276193877551,28.7983017241379,26.7496012875536,23.6458705426357,18.857925,1.75244928728626,3.73031213188055,1.27352079539999,1.36603025147373,4.69815210165314,10.018,10.841425,14.6861,12.7168,7.08155,27.58125,32.643325,31.1915,32.0509,26.6171
"ZNF233",0.999494602914668,0.115429420612338,0.173843134852421,0.0345259573602169,0.0612308245228489,0.909383446613346,0.99654250300728,0.999115844977321,0.768598236272509,0.618103955540845,52.3901346938775,50.9261931034483,64.1115309012876,67.9556015503876,47.0863,3.93235403573895,4.92237532641639,2.50709236277719,4.08550930891832,13.9805933499415,22.67565,27.25515,38.6891,31.0663,28.625275,71.323025,63.875925,81.4806,88.5805,38.963975
"ZNF235",0.882877422178557,0.0516407382020312,0.763051684184183,0.11382554605325,0.825219334508086,0.999999016950836,0.572363940745588,0.83795721476038,0.974046048037515,0.973129082797197,101.285829591837,95.5070396551724,89.0541879828326,89.2407596899225,80.9245375,4.96186523388055,5.1638942968287,2.09481283399106,3.10811286740355,9.45105746519059,68.783125,70.2256,69.1221,68.9899,62.938025,121.38765,112.592525,103.2655,102.2029,103.8094
"ZNF208",0.980190305273958,0.975702337972617,0.999893195677474,0.814088954182673,0.997458520444169,0.962418345854803,0.999996245663586,0.999735425809276,0.99992671774202,0.997287959634861,73.4480530612245,89.084075862069,85.4578278969957,97.8005612403101,77.374325,21.577067353019,20.6726123823651,7.80893371598583,18.1353024707166,27.1262269282209,5.48075,14.241275,20.3257,9.1366,20.25495,36.460375,71.625325,100.1342,55.1748,119.358675
"ZNF714",0.847972666450252,8.5712615647271e-06,2.4047491465895e-06,0.862764606200208,0.319507274323083,0.000231869047689237,0.0805613743415602,0.0284460592719787,0.879196846701724,0.175226229460493,270.486214285714,295.402112068966,181.738017596567,250.981115503876,131.451525,17.9558656971085,26.1953959710252,6.81554407319617,14.6321523381616,25.1974778330431,155.09735,171.69145,114.4,139.3048,85.38215,329.769275,382.619675,225.3866,325.5951,177.842075
"ZNF394",9.76225056632529e-05,0.0668728275837754,0.0335523303443268,5.02110260702793e-06,0.996322003040015,0.00825231022738748,0.997512588892861,0.153435028614995,0.742836987426665,0.180674351070202,436.347660204082,354.497086206897,401.30665193133,360.837901550388,449.6845125,13.9802717290913,11.9137695064233,7.16711903777972,8.62163873672328,32.7783486790684,342.5373,287.1883,331.5096,295.8069,381.932975,521.1865,404.8577,452.1878,412.2302,514.8673
"ZNF333",0.796157746121848,0.31365909465576,0.0386386281463624,0.999953901178871,0.820888782710873,0.166539925844516,0.980756324301748,0.999998144238464,0.744897361487408,0.985286649820563,198.411970408163,182.733182758621,217.841472103004,197.058224031008,181.0287875,10.4225491608602,10.5945975299737,5.05620473832304,7.4482187041986,19.235885064578,138.2813,124.954575,167.0667,135.5932,156.1263,219.93345,218.114175,259.8361,242.8388,173.6412
"ZNF382",0.00346323715579155,0.00426376220194946,0.778928972816198,0.0758597109186745,0.521210534281993,0.953356038795528,0.163315843198658,0.971616678608402,0.79499519258083,0.677577589305242,70.8970846938775,51.4153293103448,56.9680124463519,59.5419875968992,43.7109375,4.43168215851513,3.92086976771612,1.74325563437831,3.10834779832081,5.02106071658375,41.5071,27.40835,39.588,32.9179,32.2527,87.01845,70.3624,71.1273,80.9181,52.348675
"ZNF577",0.919846905928835,0.547014798121502,0.184006126757679,0.999999924145748,0.91333018469472,0.433721599938135,0.990879185055184,0.926415526318406,0.999999329291337,0.989852604187834,169.820792857143,151.315275862069,194.391235193133,169.389665116279,192.39605,11.7852934479054,14.4320683389707,8.91232827922926,13.4424343523328,30.1525336800125,89.9604,76.9061,100.3307,74.6896,136.824825,209.342525,203.1022,250.5108,211.578,226.614925
"ZNF75A",0.228310160804867,0.000231743962809672,0.78290344820034,0.00516544793342111,0.943595643647246,0.991889413561182,0.999949908497626,0.931539916418607,0.689773533473847,0.778857332975999,405.687321428571,491.323015517241,532.957644206009,520.855213953488,416.81495,16.7285407532148,33.1550153940487,17.4907614053578,23.3792474703623,57.0055356789835,299.2411,333.27755,349.5252,322.1866,326.359525,479.851775,610.708725,658.1277,655.8952,566.7491
"ZNF496",1.50777732188523e-07,4.25081533084182e-07,0.302898783768184,1.34025569287211e-05,0.327337891474006,0.999928087997359,0.000777510978182017,0.663509629009646,0.182190516332133,0.177925607618262,443.157213265306,289.184846551724,334.940755793991,337.310562015504,207.249825,23.4013851937321,21.9047441081953,8.34983244728148,13.4759300999007,28.5847064995537,288.307375,197.00895,242.4902,242.3496,155.1426,540.151725,339.67725,412.7428,406.8581,244.2131
"ZNF2",0.136463801150171,0.288933569641306,0.842706017274136,0.610069896871321,0.731691651771772,0.994414418138777,0.99670636110475,0.648814244617555,0.848420790478179,0.904132167013571,143.778554081633,159.308146551724,153.248392703863,151.468472093023,138.5761875,4.64903083014158,7.23691029758813,2.22606011730503,3.39402351320707,9.63175588956799,106.742075,127.616,130.8667,126.0886,120.4366,173.4319,182.771325,177.3899,173.8086,159.781225
"ZNF589",0.999997999253758,1.11428690017235e-05,0.000746686860091383,0.00155779976658177,0.0144715526885848,0.938175280290975,0.769720738454589,0.798793093777486,0.991136472372965,0.999513471541883,250.112464285714,251.100339655172,315.029936909871,305.739427131783,297.1156375,9.67671749104392,12.1737605910955,6.83093603146256,11.6662422585144,40.5073467141673,168.47355,188.1121,240.4976,214.0286,208.1377,300.3989,313.73505,377.4026,395.5768,358.75275
"PRDM9",0.470779846314781,0.0982769474016134,0.999789934330598,0.239549299896708,0.999999922760435,0.999648752869444,0.969125650400458,0.999976094610223,0.999776395529828,0.999959900422542,0.702842857142857,0.0762379310344828,0.0171214592274678,0.0674496124031008,0.164275,0.537106534380418,0.0256799569021207,0.00646046802636815,0.0291465920836741,0.164275,0,0,0,0,0,0,0,0,0,0
"ZNF12",0.854573833185526,4.8775889549546e-08,0.00181362762703829,0.202185180573499,0.939229882922184,0.000990277572586851,0.999999134985787,0.988891825089108,0.249233541137118,0.919988082695314,759.689034693878,800.106853448276,934.233822746781,829.740818604651,755.73315,26.120346002066,31.8075434402156,15.4785106752024,22.0485524413565,41.8156367469071,575.39905,626.998025,754.5462,663.9498,707.9612,900.77135,955.004975,1051.3606,949.8261,791.821275
"ZNF202",0.883916641279685,0.0729629414308726,0.819596086112147,8.18875633324945e-05,0.0380083102961325,0.0632571032597079,0.999565704899314,0.972731569406487,0.815119192635299,0.336524026345878,268.33581122449,252.661236206897,236.674294849785,207.199141085271,276.169425,10.9769057788257,11.0281161906469,5.62304795264224,11.0674942648372,36.9218587694614,196.67535,193.063975,174.8655,147.0588,235.279175,297.087625,312.43525,286.8,240.7104,299.99135
"ZNF3",0.867959909688343,0.990247710828374,0.953326667471638,0.941993504054182,0.995816567981413,0.993768031819473,0.812488148119478,0.969406891289899,0.874201139510892,0.924683843556885,905.915224489796,862.762084482759,890.846760515021,878.631105426357,798.597125,28.281860833117,34.1562133670832,17.2759067440273,23.4680296500462,117.232523179659,685.163075,697.49475,742.8674,685.5625,554.107825,1082.22765,1004.986225,997.1733,1047.8778,930.774725
"ZNF606",0.0776738509814193,9.01429975690426e-05,0.937955748761,0.02947982884025,0.999540251255869,0.664804900051257,0.999844754837926,0.699651498326383,0.456392985055557,0.728341877237271,342.941846938775,454.368934482759,484.113826180257,445.545639534884,327.3332875,19.1698040091572,39.9631799931638,18.8894245025085,21.4283841215973,35.0128825670558,225.2878,264.924075,339.6484,322.32,264.4285,408.9823,502.374575,559.9638,525.7792,391.023675
"ZNF91",5.39770539598194e-07,2.4764645889519e-10,0.838514832764599,2.47650344675776e-10,0.194050367895338,0.412765714907471,0.902374607702124,0.52335678638152,0.239268819108758,0.0803039040304008,436.145858163265,868.591653448276,940.519564377682,1030.64649302326,590.11065,33.4636563173086,55.8670750375693,34.339746530077,43.5266143432092,104.684781525125,242.419925,547.593525,580.4497,727.234,416.992225,485.335475,1184.86465,1142.2931,1337.56,652.781725
"ZNF226",0.330507485978025,1.65626012904596e-09,0.0106901146441338,0.00143089989380318,0.712518861889195,0.0867965010131083,0.673623567296134,0.98997548849648,0.920056535069132,0.999996550014233,259.039231632653,294.21289137931,348.153122317597,316.831625581395,314.25975,10.9816267856759,16.844802900456,7.45374967349084,9.63372590798899,26.3597313655155,182.0049,189.123125,271.0116,239.8461,269.240175,298.680025,361.94665,409.8361,386.5069,368.3754
"ZNF229",0.207506424798405,0.00853706217874761,0.997865978529724,0.0795731875414637,0.999995643847908,0.985717991492902,0.996562631856977,0.976529016364012,0.945095294533833,0.977679054553061,223.145784693878,162.281813793103,154.324893133047,164.08383255814,200.6120125,18.6161110157967,16.262105024677,10.2726398390917,17.8140264912859,77.6998232947555,92.753625,49.57685,39.3959,31.444,98.7822,301.2677,251.911075,227.9596,228.4811,179.404875
"ZNF180",0.981141030839021,0.393242883721524,0.230756427442963,0.927547071401065,0.710132760990527,0.876586345076275,0.781498033779306,0.906502236233346,0.395413945479971,0.592185471447641,225.960616326531,217.914074137931,244.551438626609,235.437441085271,189.1443,11.6581647009038,10.7647707422737,5.36594704082433,6.62529804914974,16.8079046046581,164.603675,165.8606,195.0512,193.7469,169.591675,265.608775,255.140975,283.6066,262.4165,202.4436
"ZNF641",0.957089976389876,0.6332318352478,0.303245339587209,0.308082474100756,0.12881276380071,0.925353453076058,0.675670067740159,0.861732678043274,0.36243141089784,0.246869699903893,160.443667346939,151.336120689655,173.659118454936,180.730956589147,122.016975,10.1805157920281,10.3004332797757,4.38442553111999,6.9473666457744,34.9509412093567,92.55305,83.946325,128.7554,127.3792,33.562875,190.839175,192.660825,210.7125,226.5056,193.0396
"ZNF610",0.999183553977223,0.999198080528914,0.989184352712108,0.423129695459054,0.752188700047959,0.125775480625461,0.759011715515733,0.832397992173631,0.693951250477311,0.979951867976956,131.065412244898,127.813560344828,133.417975536481,112.725389147287,96.3200125,10.524956557124,9.73658399233375,4.49815937788323,7.07593633037797,16.9062458921193,60.915575,73.451125,84.4254,58.32,58.0933,171.61365,174.98,176.5057,139.1255,131.947575
"ZNF528",0.0691620098139212,2.61464183637372e-10,0.0230259265012593,1.13525819445126e-06,0.364105922752728,0.626257357259609,0.576568119079206,0.998378402839579,0.889319689796628,0.988716853674404,193.309686734694,271.167505172414,350.501101716738,322.833396899225,291.0663125,17.0457433086099,22.148074860459,11.4646745134558,17.8912855708312,32.2559135032767,75.744825,123.888225,206.6342,179.4751,225.97745,258.116925,360.833025,474.0734,435.7198,360.914725
"ZNF701",0.00658679126877082,3.07021503864746e-06,0.993444162443433,0.000380716427947014,0.999999067785155,0.970652658374363,0.999739877882793,0.452497387331841,0.305292861222948,0.428139464172979,160.143957142857,220.548537931034,227.1764472103,219.784551162791,152.8541,10.0469260958765,14.0004526835639,7.63251050961705,8.62483164561362,19.7911778735591,102.53965,143.801225,169.2112,166.351,133.36215,187.566675,265.797825,266.3098,272.6623,181.5461
"ZNF283",0.550116713900553,0.573145404614065,0.987560660580838,0.303444390759049,0.999999281078603,0.950365950938502,0.266192386986009,0.700739187513718,0.529889622520317,0.684118303211591,86.0729704081633,77.5263293103448,80.0059755364807,77.299980620155,61.076525,4.70948714589157,5.14463557412129,1.93318264469413,2.38603072635346,10.4227385991047,58.9941,52.14795,60.2943,59.6312,35.7492,102.0543,88.89225,94.2449,91.0329,87.3576
"ZNF558",0.0340924457365399,0.49537705612752,0.303172806716528,0.556974383784415,0.414521126160406,0.999989335309164,0.397402023145394,0.991175097737144,0.71335929903022,0.738211647330715,449.25867244898,363.330131034483,414.408711158798,412.768694573643,332.388625,26.3089955617468,21.004069505126,8.92874490088217,16.6853281633377,18.468227075998,304.147625,250.19845,314.6127,288.2435,295.546825,495.3974,441.287125,497.3462,490.2948,353.847
"ZNF597",6.23038131641884e-07,2.47649234452751e-10,0.132582060397336,2.47649234452751e-10,0.537118890325822,0.890160315704481,0.292961563367734,0.986168175697352,0.566879559822546,0.752563500118282,39.8243234693878,68.8486034482759,79.8272493562232,76.6147240310078,62.687575,2.89329438648739,4.94347683925288,2.08463676440911,2.78691735764126,11.0774222522621,9.8354,45.485575,59.154,56.1205,34.747725,59.231575,86.8998,95.823,90.4356,80.946825
"ZNF30",0.998732256666841,8.92809290664598e-06,0.00171329574982926,0.000888391138458067,0.0203812569813396,0.967107105704493,0.984023506042479,0.968465621814999,0.178015873747911,0.274834519792708,127.694812244898,130.928025862069,170.068471244635,165.039458914729,113.845275,7.61822627418674,9.37129968592518,4.73425818746695,5.75852415596384,13.2565542874452,82.558725,85.256075,123.7597,119.9712,85.16255,150.953575,174.08385,200.7383,199.1266,145.554675
"ZNF354A",0.00456901996824777,4.14435418272241e-06,0.999088363155801,0.00943029975089915,0.904116736571392,0.49346354435424,0.080520735689963,0.875805374579287,0.898307416043393,0.648216541505577,403.668740816327,322.119289655172,316.888054077253,341.688410077519,271.5794375,24.6013987351431,12.22891613195,6.11157359851917,11.0299017297515,21.5383538127995,261.13575,261.8545,249.2323,251.6651,226.70585,473.546875,378.496325,365.6018,403.1488,310.9963
"ZNF764",0.0310158679705778,3.49227523344098e-07,0.68436790363733,2.82062817547057e-10,0.0239920218423882,0.0794671389229394,0.567516440389191,0.999772356594621,0.996853737770042,0.798980064971316,184.872408163265,231.024562068966,249.462187553648,276.3832,237.4769,6.82491792341244,12.893456581843,5.6417564572759,10.9570955197555,39.7905994093634,139.184275,170.062575,191.966,190.4582,139.333625,211.85755,261.688675,291.8247,306.8707,310.446625
"ZNF747",0.00186316668810615,2.47649012408147e-10,0.00625442649696595,4.16428447280737e-10,0.313739224571965,0.368486641018886,0.674874762442023,0.996698382690216,0.397454974638734,0.755514588432728,214.320974489796,292.067127586207,354.774576824034,329.879619379845,275.4254375,9.35266353878974,11.8594175125873,8.75737146294112,12.7117421133333,34.8479358841685,147.950575,228.362825,263.9259,244.0018,223.158175,272.348125,352.37,420.3874,388.3584,306.86295
"ZNF778",0.000531856883190907,3.12692205461929e-10,0.763008742376455,4.876424486433e-08,0.934534808626179,0.991889074998416,0.0308866945722347,0.831498988414331,0.971795035245576,0.945402904071696,122.37797755102,88.7017034482759,80.0424905579399,82.483580620155,68.8828375,7.63291097616734,5.93718834426185,2.7230657708017,3.68664606025765,11.8120215715803,68.8041,54.237475,53.8406,55.1123,35.88275,162.924675,111.79005,94.226,101.8444,100.606225
"ZNF212",2.01948923113093e-05,0.000210017123219552,0.315518726150431,0.000329234499718778,0.569532284477817,0.994498098269298,0.480672218596075,0.984988331400142,0.999391216901128,0.999972699976472,399.3499,306.926682758621,339.410969098712,334.28754496124,329.8517,15.7151334805637,13.6062293501433,6.74365484570662,9.48369705230122,47.654675518804,294.79525,233.503475,282.3082,270.7308,234.974425,499.93815,356.1511,378.5307,374.8709,383.15445
"ZNF282",0.000160410417974433,0.0429189844025545,0.0687163474898908,0.19942280682188,0.0508436630108603,0.992547495873078,0.984001645699228,0.633749961127931,0.995055280872809,0.999070539756813,822.277790816327,638.211574137931,736.348883261803,748.54682248062,772.2672875,28.6406094966441,24.2273769296357,15.7175957583229,24.0568285928242,156.537211481723,623.9501,489.2301,602.7215,573.9045,580.936525,971.096075,734.8335,815.6472,855.0688,703.92525
"ZNF160",0.238476906683583,0.00216326411366563,0.953473705484121,0.21458844306255,0.996142373620344,0.574882731633674,0.993655355796644,0.98744428450186,0.926178451845701,0.996502774565015,607.751223469388,703.096118965517,732.308961373391,686.917251162791,650.5615625,23.5766213509791,30.0800682943558,18.2321355173548,29.3864833442903,41.4583393679596,431.30265,575.36785,580.3963,522.8273,557.206175,728.6076,773.009975,814.2921,768.1159,735.690625
"ZNF415",0.990709641806593,0.00863119583218719,0.0110620374097798,0.961570235753514,0.999985157779357,9.65664753451723e-05,0.980608892114918,0.996987602445961,0.445105117537332,0.997808379496127,225.082957142857,215.610317241379,274.618354506438,213.845613953488,199.5139875,13.2255490519999,17.0117723103064,7.76485287768921,11.1977901775905,35.7178039384694,133.7466,104.71955,208.9214,137.6483,119.547625,285.55565,287.47635,342.9511,281.2522,264.5397
"ZNF439",2.57854559926329e-08,0.0353800200896023,8.27149966593499e-05,0.00019935909905977,0.0536441308012071,0.217998099751729,0.40779560817653,0.87156378101048,0.922731822823749,0.999767152098925,202.291081632653,99.859274137931,167.160096566524,143.566858914729,136.8959,15.3305219819176,10.2525693805698,5.59562173824529,8.29970148839428,9.95656933787939,111.8453,33.551075,109.1073,61.0795,116.416275,231.341775,138.164775,214.8901,202.3651,150.10765
"ZNF440",0.593267273516677,0.00119890346948903,0.545607813673406,7.55739309432624e-06,0.0524758913179998,0.331405696085965,0.922174848261952,0.999821225742683,0.991743663295197,0.85256718618443,274.573033673469,312.572494827586,347.923898712446,380.420080620155,322.5714,17.786372980119,21.5632363791456,8.55587521199835,16.2205251240381,48.0225079151842,171.658925,211.374575,256.8924,251.1561,244.114525,332.717225,339.7969,415.2139,460.1992,375.569125
"ZNF562",0.446536364329392,0.0810982613094647,0.99967176769385,0.978213761809442,0.708898657903148,0.224415599219974,0.3509087912006,0.828485483028523,0.842137128569138,0.468932543644454,699.168713265306,625.450446551724,617.845814592275,678.655389147287,519.958525,30.7479814242212,33.4207272393272,14.2545006095307,27.5026312613237,78.8582506589598,502.6264,426.4777,456.0614,494.4981,307.702475,799.570375,771.211025,739.7797,796.5113,691.5371
"ZNF561",0.61759197829171,0.14966275812145,0.00495572484525686,0.821674298837224,0.978463664847596,0.00140547766753585,0.968696384656309,1,0.615141813729318,0.999127416285612,832.108981632653,769.902037931034,905.226469098712,794.072610852713,769.848475,36.2528122967119,25.4989625991233,15.8137873767542,22.4405275706487,53.4688371076447,633.7532,659.2816,736.2529,611.0415,700.93845,945.521875,876.463725,1042.8012,926.9227,798.4348
"ZNF584",0.419869086100965,4.93569910631209e-06,0.170096070034205,0.0163000654366373,0.918799664380511,0.388854795906123,0.999971503103743,0.911038202111191,0.367070564161057,0.719266608482946,156.518625510204,178.816365517241,204.365069957082,189.152910852713,153.4779375,7.41913057295313,12.8803319563628,5.47918410684956,5.36627988196928,8.88520251877359,103.985975,130.860725,166.806,148.0378,145.4115,189.80955,201.633375,221.5644,214.0723,163.53685
"ZNF274",0.999942565128443,0.999966350781262,0.999344277422092,0.996733256614324,0.999832157955656,0.981915789504254,0.962090224619441,0.974907816413322,0.950556068786445,0.981876658688993,480.798274489796,474.225698275862,484.975441201717,466.014166666667,403.0260375,18.485123841688,37.8149063473271,25.6278224303442,21.6999759294941,52.7465286944619,369.128675,314.93025,304.3151,302.1975,297.15725,560.491475,560.48555,560.1454,560.4486,508.559925
"ZIK1",0.0115695224246646,0.0639093917417778,0.580465025183242,0.0224437112967891,0.922797218337906,0.936067826138101,0.691886925774413,0.999883013097734,0.992021394871942,0.999630298001046,134.035601020408,60.9156396551724,90.4798922746781,78.7580782945736,68.7044875,13.8482061212106,10.3748573230318,10.4570791405052,9.91774252972638,23.5638182342005,28.867875,17.769725,25.7192,16.1253,17.8944,200.179125,64.878625,102.164,94.5062,106.501425
"ZNF540",0.00452964587036253,0.991052418377521,0.000173966030277306,0.00729576046350455,0.925032259685073,4.96282678328352e-05,0.986890683401728,0.252655578878446,0.996273091194822,0.405932517021687,77.0762397959184,48.3850603448276,79.7923111587983,54.7791829457364,86.25145,5.86301537284376,3.22085557323821,3.54161621989083,3.70530313849827,11.6289192814263,34.273475,28.444375,46.1467,29.5287,65.469675,103.7816,60.212425,95.8319,61.0754,98.518725
"ZNF570",0.180570106332358,0.0304909052870301,0.999980996548753,0.0291704963681154,0.999791530142554,0.995588414105492,0.273146545381821,0.868068409098438,0.827989160786473,0.88537999365322,91.3712724489796,75.6585017241379,76.2634815450644,74.4693465116279,59.88055,7.73424919669699,4.76458549184582,1.93739177011173,2.62561292252874,10.5782726378513,52.30855,48.242675,53.0757,52.9325,35.014075,98.034925,91.9075,92.358,90.704,79.99525
"ZNF57",0.000596666059007323,0.0865114216505058,0.0958180806005223,0.189246916140151,0.12177975569945,0.999966479217574,0.994801548067928,0.636498480275549,0.992159867687071,0.994505424152159,101.163962244898,129.77645,114.177843776824,113.659639534884,107.3954625,3.98765894806799,7.52518339813825,2.59556381822155,3.843029690552,11.7322379742275,74.5514,94.528175,91.3921,85.3324,78.81655,125.8291,153.9458,127.9091,130.8528,126.082475
"ZNF556",0.905656142472807,0.826771319043154,0.999954547055349,0.995975068839224,0.974470650803266,0.954062699354407,0.978119426913999,0.999766245229896,0.999299712612619,0.991654740152079,7.34270204081633,5.16184482758621,5.42447296137339,6.5963488372093,4.1432,1.57138635728142,1.74767670284637,0.828424675216621,1.68205142031759,2.18890331387661,0.063825,0,0.5345,0,0.686625,5.54395,1.598675,3.8697,2.2492,4.680325
"ZNF554",0.957487914059387,1.69957172344581e-05,0.0132523791364918,0.0470083351217788,0.491087677587193,0.298234440752835,0.99520230007166,0.999993644012005,0.737643020455711,0.971273417242117,123.330126530612,129.282524137931,153.437255793991,142.442915503876,130.7005375,5.91639003748114,7.13949411294779,2.84034988642787,5.2121382919878,9.91891897461501,79.20885,90.8237,125.5679,105.6495,107.551625,152.437925,145.52115,178.6315,163.7666,152.93905
"ZNF738",0.962403859828006,0.00829268730289279,0.28116464063633,0.620281752157594,0.988027044413116,0.304204114152214,0.517476940414928,0.730600851836487,0.988181885405646,0.824367173730961,287.768807142857,270.903113793103,227.047612446352,259.097695348837,200.2893375,21.2899989488355,21.8063467162904,7.20334608549093,14.0425362769544,20.6799371807897,162.69955,156.4641,147.2837,161.5901,172.891675,362.4017,356.42995,284.8795,327.0308,207.582075
"ZNF596",0.3741590672247,0.00236686776307682,5.93992476805028e-06,0.994214883735296,0.53558786561003,6.94574072894749e-05,0.973005953360181,0.635183116321137,0.974146110794248,0.939541882454382,63.6643132653061,49.5364086206897,84.6571347639485,61.0805217054264,74.3399125,6.46510249355919,4.26701178599174,3.24617073372871,2.87742190140237,9.00082030784333,24.371175,26.930475,50.8095,32.886,63.911325,79.086325,57.96015,106.2964,84.5362,86.191525
"ZNF621",0.816762615757322,3.30989662011838e-06,7.28369792812877e-07,0.000162442906759264,1.90567005637909e-05,0.996131918043127,0.999627422037169,0.962447578623278,0.546947551586298,0.631797348319077,600.869328571429,554.396037931034,762.538745064378,752.082724806202,620.1737625,28.5789204986215,29.9602641865282,16.4561732008606,23.8697773988567,80.4631989741516,392.3172,415.9797,607.7246,517.7887,505.70945,712.037275,652.741725,876.5444,942.5703,651.99605
"ZNF680",0.00407822092774057,2.47836529077006e-10,0.0957520899240974,2.51461407252407e-10,0.0690426812738225,0.991819391614952,0.611173451274414,0.999846946536522,0.761005570550581,0.690089691912743,266.123487755102,413.220970689655,504.847759656652,517.141967441861,397.9061625,12.1949721777422,37.5643211709448,17.551564863089,24.4147020127776,77.9278332482893,190.970575,255.965725,339.937,303.9753,274.778225,326.2133,438.94575,600.5987,671.9356,421.588375
"ZNF483",0.766601314822489,9.23782387340921e-05,7.960081684244e-06,0.00060519586978991,4.18102529764486e-05,0.999999984161982,0.979702245436787,0.822579741768307,0.890121285693491,0.892888926116002,14.3545418367347,10.1652913793103,25.9603587982833,25.9987782945736,18.850525,1.6423256763407,0.938234720390471,1.39450239043629,2.53409315801133,6.33373241754446,4.708625,4.68605,11.6288,7.7488,11.1622,16.80825,13.76595,32.9369,33.3551,16.42245
"ZNF417",0.33367511062508,0.00776466468515191,0.969704077170994,0.00161468417997745,0.724987616738713,0.87823208179999,0.999996283155039,0.941726114775625,0.828953396585276,0.67433708191182,182.631004081633,217.226153448276,227.583408583691,239.177074418605,185.2398875,9.27429884337742,15.7263197427909,7.86979587356742,9.39071394505345,27.4891372569462,118.653575,125.17035,151.3078,172.7987,137.349325,228.826225,275.9649,267.2131,296.1462,188.445875
"ZNF791",0.999669900367374,0.00430162725568062,0.0606937693368079,0.230909473017061,0.526227794495697,0.678123708281704,0.971043773288677,0.957443801297399,0.364795053873739,0.63103732716427,278.567536734694,282.29719137931,327.197570815451,310.549123255814,252.180525,14.6157029458705,13.3845622039651,6.92706438603075,9.6164100761853,47.2806916628038,188.383675,200.979625,261.2996,238.0229,149.1021,329.894075,345.342,388.6419,382.8049,339.7934
"ZNF519",1.32428534027618e-07,2.47649456497356e-10,0.98378845519648,1.305503639637e-07,0.777173627287914,0.123141708912433,0.00764507616361931,0.949135716842067,0.982021227168014,0.71705418242149,80.3776469387755,50.2196482758621,47.7488381974249,55.9734100775194,41.5241625,5.47246711398608,3.41496000838342,1.3525191361407,2.39092586262652,4.65410748820474,42.53675,30.593675,32.2812,36.9912,29.726475,97.292125,64.821075,58.9297,69.9085,50.3999
