"gene","p-adj-NO-[Unknown]","p-adj-YES-[Unknown]","p-adj-YES-NO","mean-[Unknown]","mean-NO","mean-YES","SEM-[Unknown]","SEM-NO","SEM-YES","Q1-[Unknown]","Q1-NO","Q1-YES","Q3-[Unknown]","Q3-NO","Q3-YES","count-[Unknown]","count-NO","count-YES"
"ZNF561",0.998112085264689,0.962489612806963,0.94494428106318,671.17765,663.828140196078,627.66026,92.4526637039058,24.4616370890449,119.147373107705,667.506225,485.657875,467.4615,763.163425,798.2184,873.4451,4,102,5
"ZNF584",0.890696183918679,0.923113657596627,0.998735561115624,193.6592,182.056862745098,180.96762,21.1236925062436,4.90174996044665,25.7348862382642,168.128775,150.8815,171.386,200.857575,211.956775,218.2172,4,102,5
"ZNF274",0.0907965067023704,0.631939683007877,0.567533526605122,626.76095,435.241840196078,517.88776,125.273801004503,17.189890818092,90.6458822060142,505.20585,308.7043,309.8684,730.2109,554.94865,674.0016,4,102,5
"ZIK1",0.62043914658378,0.686461056182232,0.983431359973132,83.4743,55.8725117647059,51.24598,36.5763924056898,5.79111767571615,9.91476566411935,47.36105,14.943075,43.6434,114.5101,80.67535,66.4222,4,102,5
"ZNF540",0.0688069929349681,0.0759470708762813,0.749028648621567,126.9368,79.8297441176471,66.1323,31.547498563621,3.97541754452204,20.9861194849119,79.289325,52.15955,27.3763,160.949825,100.36825,97.4946,4,102,5
"ZNF570",0.915033645916268,0.99025404897932,0.965706831654388,40.789,46.1424205882353,43.12768,12.2943219837452,2.60452685993002,10.4578360396594,33.7269,25.80245,31.7933,50.4883,60.4728,59.6711,4,102,5
"ZNF57",0.987144237620758,0.993422767519067,0.999941988552499,105.174575,110.294596078431,109.98654,7.97961310062242,6.69764101475638,8.23646035749581,94.408775,77.355875,105.5079,113.22885,119.53305,109.1544,4,102,5
"ZNF556",0.747135433394321,0.984679127694379,0.838643310177353,0.6415,5.35001176470588,2.06504,0.372777292763387,1.29627308948403,1.60149286998101,0,0,0.4075,1.2312,2.787575,0.8904,4,102,5
"ZNF554",0.27725154531007,0.111037597012558,0.42409092609431,197.7046,154.446055882353,122.74532,40.0663087720427,5.35312838024773,26.7342497149144,167.67265,123.010375,67.5609,221.59975,177.550075,164.717,4,102,5
"ZNF738",0.952866089109265,0.999548645290371,0.955477751334117,217.184525,238.000464705882,219.8328,32.3094646669356,14.0220024204517,29.5691394707049,198.425775,148.9383,178.3408,251.75335,270.15075,277.7929,4,102,5
"ZNF596",0.616425663688335,0.387809353879379,0.650384485530309,89.752,70.2988519607843,53.82058,39.378821520859,3.89589812230956,12.5597229193323,40.868875,41.318575,37.2953,112.333675,93.0115,76.1259,4,102,5
"ZNF621",0.709825115392127,0.676209218731135,0.932005586208065,689.837775,581.374291176471,537.27332,66.8684359128851,27.021829974198,113.017201251041,674.835,382.695825,355.8924,762.980325,745.715,640.3726,4,102,5
"ZNF680",0.0176941617964981,0.0142542212393026,0.522643386430614,595.625725,323.476116666667,227.49002,227.101813971812,17.9551672109507,52.7204513151244,302.137375,179.263725,145.5539,886.3077,435.8842,334.3309,4,102,5
"ZNF483",0.800959329094232,0.547599414133876,0.685526338409289,20.092375,14.9423754901961,8.89998,4.3859003282061,1.61816521975611,2.2567346905208,17.1966,5.629475,5.705,23.493375,20.848825,10.6843,4,102,5
"ZNF417",0.999870075744762,0.924164293480503,0.853234544620865,150.303,149.57093627451,126.55422,16.5466539562132,9.39138520532487,40.8610886415842,137.1979,83.39375,54.148,168.2369,195.269975,145.8303,4,102,5
"ZNF791",0.869601789407117,0.99950509040369,0.863310710943773,133.149825,161.113866666667,135.33846,41.0542733705919,10.9522799896637,34.9182504441388,98.8701,82.9339,95.8768,176.686225,212.041575,165.0415,4,102,5
"ZNF519",0.948734711301609,0.899437059710695,0.586958237322049,44.12595,48.4322725490196,36.0802,7.20832749076835,2.75674479447975,9.46028347455825,36.3282,30.830575,22.3547,49.2626,66.544425,47.1547,4,102,5
"ZNF25",0.974270824851678,0.975199014738424,0.844324848377422,263.1241,275.343216666667,247.3393,67.0907096371895,10.7407378609742,59.0973090089134,243.616075,188.5579,130.9303,325.543575,353.2576,308.8342,4,102,5
"ZNF77",0.861395745743497,0.89182913742011,0.995700783800277,88.322525,98.958287254902,100.5809,7.06490495187008,4.04532987019271,14.5480302036049,86.05405,71.9486,101.5013,94.511425,115.42465,120.2119,4,102,5
"ZNF169",0.989745069808788,0.98556880839289,0.919648935009401,72.639325,75.6319333333333,67.9621,23.094103424481,4.24543941694377,18.7273846399864,43.659,44.179775,33.3277,83.066175,103.358,93.4362,4,102,5
"ZNF613",0.914392654426521,0.900706879680055,0.52424159175591,137.6074,168.01266372549,94.34704,15.1713495538465,15.1050084191069,23.8918253189998,115.854125,103.5829,57.6254,151.827725,206.783375,141.173,4,102,5
"ZNF404",0.396077672402748,0.438743161894792,0.935146463234939,101.4086,69.2004098039216,61.45618,24.0790247928565,4.84553423873956,15.4574183883144,61.1962,36.69485,46.024,139.53835,84.2188,71.6053,4,102,5
"ZNF135",0.0732253705348744,0.45921925016043,0.754839230067109,338.655675,199.06131372549,239.59294,64.3379835906231,12.250101624997,52.9060280589424,308.042025,97.431525,142.8331,387.6465,262.91485,324.8435,4,102,5
"ZNF620",0.0166344739841229,0.0192628061366171,0.637397205347934,86.1292,49.1410460784314,38.37288,16.6220793830575,2.55723654244082,9.88675119816414,72.40035,31.3296,23.8055,98.70475,62.54035,53.4217,4,102,5
"ZNF619",0.981941134086414,0.976524349532777,0.994313309040958,57.506475,54.3940284313725,52.82952,19.900548499743,3.26200471916006,19.2707348245053,32.905925,28.2892,15.3999,87.11,72.4738,95.4737,4,102,5
"ZNF354C",0.923414737502013,0.757630973265549,0.81072055313412,18.153275,22.6936068627451,29.32054,5.71869699704035,2.35874143686908,8.73357472582676,14.59525,5.769875,15.3999,25.609825,31.131175,42.2064,4,102,5
"ZNF114",0.627949244933616,0.749779685612392,0.999323306503046,1.53965,12.258712745098,12.625,1.24770831159904,2.330743036263,3.65378361004042,0.294825,2.55465,9.794,1.689625,13.50495,16.0093,4,102,5
"ZNF454",0.251187530646454,0.163242247649177,0.635551644695059,4.5352,16.4970941176471,22.61714,3.94793150312076,1.43732083062386,9.59984354344382,0.58965,6.64635,6.6777,4.83515,21.22495,28.9634,4,102,5
"ZNF543",0.944918054544579,0.971569233066773,0.768722929983017,107.863425,115.457142156863,100.73408,14.3145214201276,4.56098907654456,28.566102716356,91.79835,85.798875,52.6577,122.822075,141.7568,126.037,4,102,5
"ZNF354B",0.924755370463663,0.847116028094564,0.92164506269216,97.157575,107.561101960784,117.1095,28.7264116227087,5.35554934938484,23.8663675034556,77.13155,72.191675,72.0318,117.401125,131.835,162.9992,4,102,5
"ZNF223",0.715332795111991,0.84076012664619,0.998784816663436,90.553175,77.6023725490196,78.30198,7.83263219820079,3.21446268817564,18.782016740739,81.922575,51.6638,49.6771,102.38485,98.529625,119.2684,4,102,5
"ZNF713",0.892312725087322,0.885186943369444,0.458353801856156,49.53915,56.4849754901961,40.0812,15.9579476233892,2.94857264311443,14.6213726589537,34.28075,34.49625,16.6639,56.84755,79.069325,54.5365,4,102,5
"ZNF552",0.760476822501142,0.550012117218341,0.737053630218464,1678.879775,1258.09432745098,858.86114,265.071555890305,116.218017904669,619.834289665188,1384.35515,350.476225,87.9285,2094.321775,1744.594575,636.0064,4,102,5
"ZNF154",0.945866719861951,0.967487829063179,0.999986319926916,37.479225,44.3906598039216,44.488,11.6650787220786,4.28005482739828,17.6275321161245,29.182025,13.664225,11.9225,45.23845,57.006325,68.8672,4,102,5
"ZNF571",0.0464646449920115,0.0598325184181887,0.768222451553614,128.554325,87.5187058823529,76.9031,7.49867886746003,3.31770555136349,18.4445751442802,126.726725,68.721,37.2953,137.03425,108.21485,93.0428,4,102,5
"ZNF443",0.732601069306881,0.472978340031341,0.655701610817447,160.4566,131.955241176471,102.10424,23.3885983312382,7.46481491586272,27.6291156098164,136.84735,83.94765,39.7417,167.02915,153.5964,155.3682,4,102,5
"ZNF792",0.984478832579354,0.566067056398513,0.2171730776725,129.278075,133.399399019608,96.44514,27.504442509783,4.67425838406404,27.0556412151071,110.8245,98.66995,54.148,163.746525,160.483275,138.8965,4,102,5
"ZFP82",0.848284676785665,0.616200202957253,0.120700054173201,129.087725,108.3843,175.92652,9.68338426467171,6.81328195194202,76.2884639228462,113.371725,73.738925,99.7205,144.22925,123.334575,117.0438,4,102,5
"ZNF707",0.00964374267445678,0.283702824420003,0.520146955436758,734.168625,419.881993137255,523.22358,319.229025817999,16.873476885646,148.553652099484,337.82305,289.046225,231.4953,929.676575,519.4072,847.4761,4,102,5
"ZNF746",0.739765659090041,0.86421107358462,0.997285091355738,592.616925,530.414112745098,535.7123,94.2904388911673,16.4467213288402,43.0073191998641,514.273925,423.043425,492.5047,664.93765,618.531375,531.0482,4,102,5
"ZNF678",0.894303261356981,0.96217914524913,0.99287483755379,39.486625,46.6800107843137,45.04566,6.45452364733125,3.10697944759019,17.4011171788365,32.7215,20.9514,12.916,42.941325,61.558575,81.4996,4,102,5
"HKR1",0.0163479176950431,0.027883245372644,0.765238002515432,1384.96795,921.54838627451,817.914,202.247118173595,31.3935536718723,188.12549407263,1169.779225,677.593775,452.7014,1569.635875,1093.787025,1130.3993,4,102,5
"ZNF101",0.401735291581385,0.874149000272485,0.754727887270537,167.557625,128.932130392157,148.13396,45.262570847802,5.59237887977122,34.4355938934208,91.289675,94.118525,123.4719,232.25605,150.362625,160.7103,4,102,5
"ZNF716",0.955222917901588,0.999828048696732,0.953181888574525,0,1.10457058823529,0.08904,0,0.769498600404975,0.08904,0,0,0,0,0,0,4,102,5
"ZNF708",0.588983426059626,0.789600295453401,0.990143064229285,179.60845,146.091520588235,150.19772,42.7763470977732,6.57813210369952,27.624831886102,129.2817,99.2736,96.4123,247.50805,172.08265,196.3248,4,102,5
"ZNF721",0.0698029498204026,0.316389629841943,0.932639603601196,565.698125,390.440940196078,415.5084,86.102939844597,14.8718500960992,96.8188861920803,469.70405,264.143275,278.0007,642.891025,491.795975,504.0751,4,102,5
"ZNF662",0.670428082620718,0.632238248692874,0.919877511004939,228.679775,166.572392156863,141.11786,89.9330291560093,14.0546044423065,58.0534250524687,124.576175,63.891525,48.8013,358.2014,260.280125,267.5011,4,102,5
"ZNF320",0.98411701547346,0.737226735543932,0.640488281035063,498.90355,484.133110784314,413.9173,34.5735794548742,17.0479596705207,75.4633115666944,463.9974,362.98905,235.6745,540.26355,588.113425,542.7873,4,102,5
"ZNF530",0.738137819592604,0.341311100817667,0.437042725552246,86.44505,76.1701068627451,60.87248,10.1444442460311,2.7358169172083,7.18256093224415,77.489125,56.030875,51.4947,98.665425,87.231025,67.4251,4,102,5
"ZFP1",0.982412295101972,0.806568605305777,0.754503268860324,164.85605,169.603190196078,186.6299,23.7415671501307,5.23525047885849,9.69974914866359,137.099725,132.007675,181.3214,197.894675,197.99515,199.8863,4,102,5
"KRBA2",0.749984956849126,0.99228644236375,0.591705426670424,36.822825,49.0125333333333,34.19574,12.5837937153557,3.30693560514241,12.9611917752034,23.003675,23.534325,12.4193,50.7711,61.91335,52.5314,4,102,5
"ZNF93",0.773973290170691,0.999904878946889,0.739900095229574,81.7032,102.659839215686,82.23374,21.6623128657814,6.06613689392724,18.4412386143014,59.1372,58.54575,66.3659,111.02275,126.279075,101.0595,4,102,5
"ZFP90",0.442927916983853,0.633930285595373,0.99968181904609,560.289975,471.829747058824,473.39284,47.4226691910696,14.3287514076421,42.905745970914,508.2495,355.607225,386.9846,568.408175,553.21065,565.825,4,102,5
"ZNF479",0.935577339637215,1,0.92086281614252,0,0.0130754901960784,0,0,0.00755426244344238,0,0,0,0,0,0,0,4,102,5
"ZNF445",0.665690829266707,0.398313799968966,0.612972813003683,564.57355,482.466697058824,401.50394,90.4567464201031,18.6924936048032,62.7926354317495,456.70605,370.531,304.5206,620.33885,566.05425,463.8786,4,102,5
"ZNF74",0.352664557484485,0.109194808122322,0.325552554206151,277.17165,386.024319607843,487.58042,64.9754485718195,15.0068952271205,99.8904664106811,190.6334,282.747025,304.0586,327.25495,437.2712,677.6635,4,102,5
"ZNF829",0.976796914066553,0.861015945178214,0.582605407926186,16.540275,15.132168627451,21.2229,6.89865866761733,1.25540620292664,11.2760293845839,8.37295,5.112675,2.9806,18.920525,19.781225,22.259,4,102,5
"ZNF267",0.642353485456166,0.823723746412765,0.990685972201126,247.693475,308.207989215686,300.3234,50.8949175837067,13.166641849285,58.37716956961,209.765525,225.3139,267.21,294.02665,360.00355,386.4878,4,102,5
"ZNF566",0.635536049042628,0.699472117682733,0.0767464444569245,196.81075,162.905421568627,236.41006,14.8524896370104,6.08506642051478,98.4068753067721,174.68545,118.044175,149.9747,210.32925,188.54105,182.079,4,102,5
"ZNF224",0.898888661805202,0.547042063958906,0.548175746240518,210.912775,190.842997058824,147.87378,32.4177437024431,8.86835160496528,45.8131131765284,178.439275,119.1681,76.3885,254.6919,247.089525,229.4892,4,102,5
"ZNF529",0.924201045629924,0.310235045926961,0.0306428770701653,355.85505,325.905231372549,508.82598,32.10843840793,12.0065153357809,235.354875318965,335.21245,241.49425,258.0597,375.6623,397.435675,391.6034,4,102,5
"ZNF284",0.902756007702181,0.958922715384959,0.65169775285782,27.71485,32.2123784313725,23.92624,8.6438267337158,2.05119973273387,7.11792805222138,16.4442,14.978775,9.9354,40.21575,47.742175,36.2429,4,102,5
"ZNF749",0.491279734383155,0.719957528954703,0.989804939559368,41.140975,58.3457774509804,56.49782,9.38845767635052,2.95387551186308,13.4517826583096,34.38695,36.240575,25.3925,51.653975,70.94545,73.6428,4,102,5
"ZNF17",0.873520440952296,0.985978571904362,0.712413840546374,113.434325,123.769652941176,109.04232,21.169181301772,4.02573673433851,20.475429736428,99.7176,93.426825,73.0253,139.944475,146.634275,141.173,4,102,5
"ZNF555",0.837667279142447,0.775248535313753,0.929117695240954,78.16655,69.8355323529412,65.01564,8.43482502332838,2.89567272935853,10.8561618436996,71.6507,51.694525,47.69,83.6236,83.3228,67.8213,4,102,5
"ZNF75D",0.773623901806381,0.682439949333036,0.121350618277548,280.4882,328.059894117647,204.03786,45.6851571280177,13.7137443456595,50.7115381840425,230.055275,245.8732,136.4262,324.238025,408.520375,299.678,4,102,5
"ZNF197",0.628326688979461,0.91727401153052,0.896786639223952,409.2613,361.956621568627,382.4909,23.5793317285499,10.1635395761833,36.1191648977935,370.578375,299.60825,305.504,449.675325,438.32055,452.0448,4,102,5
"ZNF732",0.977546866718577,0.495849346031494,0.147802637799232,9.386475,8.48888333333333,15.98128,1.77935301040153,0.748602272677487,10.7641746410675,6.50115,3.23935,3.5614,11.551275,11.7061,9.0234,4,102,5
"ZNF546",0.207711222397392,0.105520381187697,0.514235163662197,86.59055,63.2436950980392,49.67542,8.0334082485269,2.67792968685277,12.6980772928582,74.407025,43.40095,24.9958,98.022925,82.2698,69.2747,4,102,5
"ZNF286A",0.171454594544985,0.221223195953061,0.901756628235471,136.333625,250.349564705882,274.89488,31.3222005743896,12.2091402043991,72.0377805449085,100.34425,175.453925,129.1025,152.719175,296,377.3173,4,102,5
"ZKSCAN4",0.92574387043579,0.579666817786116,0.550121275259026,134.370375,126.466254901961,106.6309,5.45610531642841,4.18247538260805,15.5151314988626,132.814925,98.8061,87.9285,139.3684,152.219975,112.6308,4,102,5
"ZNF643",0.432049751491251,0.727667134439621,0.96174549074186,22.0184,33.4701754901961,31.26314,4.37809574605977,1.8304686441947,5.81144047182796,16.032725,19.29285,25.7893,25.434225,45.237525,29.9811,4,102,5
"ZNF642",0.99815145445983,0.671099317213257,0.390862717533316,102.605175,103.630648039216,82.73866,7.96726180246127,3.54154226341109,3.74399839497829,96.65515,80.81285,81.3355,111.529025,125.33935,88.0196,4,102,5
"ZNF490",0.738695261312648,0.414864314436242,0.556931464632544,277.461375,238.367162745098,189.43832,42.5289136198613,10.3027239115922,42.8475724162338,223.419575,185.867675,117.238,340.64525,266.14295,257.8955,4,102,5
"ZNF626",0.939551605958665,0.903283008290177,0.96477302504124,371.26455,330.195938235294,302.21186,61.4982258299714,24.2119786499275,74.0833208435313,283.4148,174.222275,149.5281,448.5325,423.1029,407.9055,4,102,5
"ZNF793",0.390881087139376,0.994548508529257,0.389608087731843,187.56405,138.338039215686,182.652,15.6362185122928,7.06350358187406,57.9093166360733,171.19945,92.628325,75.5092,196.71485,177.212575,207.0092,4,102,5
"ZNF383",0.776839782458415,0.921658034303588,0.388294149525301,89.423125,80.1271676470588,96.36914,18.3423691338921,2.3191069148993,30.5986433431549,62.52035,63.77275,43.7158,112.834275,95.590275,113.9663,4,102,5
"ZNF669",0.662279978508826,0.455442716726324,0.707768945688505,81.0189,101.681442156863,118.67974,12.7890010072458,4.6719634136675,21.6230329934216,70.5655,66.8325,84.4127,91.2005,128.769325,151.8067,4,102,5
"ZNF559",0.214142867589502,0.654051275110958,0.825518581467643,307.7706,224.308505882353,250.53292,51.529530441987,9.62425548115359,38.2449618130728,235.315025,151.546,167.8892,373.238475,293.4424,301.9473,4,102,5
"ZNF177",0.0937614576906769,0.156772905730214,0.925062388564925,140.84575,85.8732382352941,77.04344,21.7675899179453,5.12307601043376,19.6250960532834,106.0674,42.98185,47.2143,175.65825,112.435025,123.0272,4,102,5
"ZNF548",0.332820048908265,0.386280303485764,0.933889065287941,356.751275,274.548889215686,256.2537,26.8636166781819,11.1190688403807,72.5470099107124,348.461275,188.961425,123.3919,379.95285,359.4679,285.839,4,102,5
"ZNF563",0.900354717519531,0.752820434310148,0.83788473720923,90.847,80.1940882352941,67.7614,8.07269970032744,4.78876048830014,22.8180059375924,83.251825,51.144225,30.1536,100.374275,91.89325,71.3142,4,102,5
"ZNF567",0.984897363393614,0.143010982865014,0.0101675435805538,128.230475,122.485170588235,214.78736,28.9293426533619,5.08540699064739,105.012958513388,117.508775,93.248,72.5286,160.05575,149.5195,171.8399,4,102,5
"ZNF573",0.792190407117324,0.93692691435169,0.973490221935906,12.40075,15.9477441176471,14.86672,6.08129382416549,1.04773563138526,5.41789908252267,5.65265,9.114775,3.9676,14.6766,19.968125,21.3687,4,102,5
"ZNF527",0.210608772487436,0.361449321939708,0.992934622055587,147.75825,110.530410784314,108.29604,13.3051194385532,4.28832416298525,20.291019719191,130.044375,82.743,76.9711,169.876925,130.6804,136.2247,4,102,5
"ZNF33A",0.99936250944645,0.777752089348811,0.608296978522356,1039.11725,1046.4567745098,1231.2042,172.352080225433,36.3506225847344,519.180112393047,868.681625,809.22515,603.4697,1301.803325,1260.66455,1070.2954,4,102,5
"ZKSCAN3",0.980791734763951,0.764559744905165,0.43671927713013,73.3059,76.2708431372549,58.76472,12.0778817396374,3.11970683004339,9.58447271775553,59.2057,54.21435,44.437,78.914,91.5469,64.7922,4,102,5
"ZNF676",0.000275894533080856,0.00593424884129023,0.994599075837135,91.155925,10.6439176470588,8.8764,87.5879291408675,2.61831043403781,7.15509694099248,0,1.026675,0.4075,96.563575,7.9683,3.2019,4,102,5
"ZNF699",0.577180328410995,0.78708699893444,0.987926234301629,7.204,13.6390666666667,12.78238,3.91807330903851,1.26856630575594,4.36692510176211,1.1172,3.63415,8.15,12.23925,19.67805,14.691,4,102,5
"ZNF250",0.246478855306851,0.962614042907525,0.0801196050819697,364.4134,266.908474509804,385.39286,62.9090172294879,10.991108864644,108.553428335252,332.3292,199.97605,201.5423,416.9565,315.55645,619.0505,4,102,5
"ZNF79",0.811856014315285,0.876965948181188,0.999499532282206,112.694925,102.438646078431,101.98758,21.2244636779266,3.08832507311315,24.1715630999404,84.7399,81.62055,71.535,144.598975,119.29955,120.2154,4,102,5
"ZNF681",0.010571787409994,0.0448590573523791,0.964911836715903,291.323125,155.665992156863,145.17062,101.812110778142,8.36961141825203,37.9291338702507,169.71685,106.08905,67.5609,332.422075,190.2973,219.6414,4,102,5
"ZNF766",0.441831632789936,0.908730842585647,0.733569839880152,418.328625,511.31805,460.02268,67.5523465248787,14.6996364706478,77.326155302759,316.902775,419.14865,357.3757,502.67225,585.5634,526.1017,4,102,5
"ZNF471",0.106770212942962,0.266988013627174,0.999921965261917,178.0849,95.8872921568627,95.4573,8.61267336758261,7.96170790944047,30.4074850910101,168.37195,31.73065,34.518,180.64845,139.895175,139.4266,4,102,5
"ZNF836",0.431633852426813,0.986280505326692,0.244493439652576,83.53865,126.033514705882,76.40596,25.4000455558154,6.7575060148025,21.2575506977544,56.552575,82.9296,49.3073,99.058475,153.965225,107.4079,4,102,5
"ZNF493",0.315315896899796,0.457446690396889,0.990583768845061,276.049425,193.85637254902,187.21892,46.2601031757816,10.9084387610667,59.1016886685431,270.233225,115.428975,52.6577,321.03605,237.0874,280.3586,4,102,5
"ZNF167",0.871809569999061,0.7980387589332,0.922532267735267,62.322925,53.9374147058824,48.16236,20.4936987460933,3.24936319163972,13.1350494475126,55.284625,28.9907,24.3418,85.6118,77.647175,64.3283,4,102,5
"ZNF565",0.95594307249265,0.851400516779129,0.509912246130893,78.063925,72.9960970588235,90.67628,26.3524924231838,2.92182278641459,41.3998266970938,51.42815,56.520125,53.5624,80.435225,83.968025,71.2334,4,102,5
"ZNF34",0.00035347807012609,0.0610975787280917,0.527425962043056,246.291125,126.281000980392,155.52322,104.607286920593,4.70910733201928,28.645077355462,130.1953,90.685775,102.3916,279.728825,152.28155,204.046,4,102,5
"ZNF140",0.0929389551876001,0.211566217108422,0.989658800507262,665.10355,475.510900980392,464.41242,49.2556464537908,17.7113026731031,71.3267766116863,589.2378,342.5879,312.6457,749.024,604.713675,561.5322,4,102,5
"ZNF658",0.996356307035129,0.992994268355008,0.996917047541517,41.87125,42.6793441176471,43.34722,8.32546741195352,1.93062738719663,9.39917910960314,36.913275,27.76035,27.7731,49.048425,56.4693,44.8261,4,102,5
"ZNF765",0.51669396690182,0.991198081042685,0.340083987389833,140.31585,179.971374509804,134.3026,13.3222318679779,7.18076578809154,19.7293306491376,132.70365,134.253825,107.1248,151.09755,218.276475,160.9664,4,102,5
"ZNF124",0.392659984674832,0.0265261870553483,0.0485735439617282,35.642075,67.4253382352941,119.49304,7.40527920207098,4.09467708254609,59.6944809737014,28.9135,39.260825,43.9528,43.899625,84.310425,119.6227,4,102,5
"ZNF569",0.213155670945913,0.668793244700722,0.805179838478669,168.783025,124.544708823529,139.30116,37.720913453909,4.96941879568444,25.4002092653309,106.97665,89.196775,98.7929,230.605225,157.380325,160.7103,4,102,5
"ZNF777",0.880446668024621,0.949742274873501,0.995818711388478,553.7006,597.722130392157,590.55164,46.5945726686596,18.2880203233012,23.234294005319,480.640725,475.2435,534.7111,608.412225,649.9875,632.0293,4,102,5
"ZNF605",0.30031910708394,0.534209944912594,0.99569366337651,531.183775,411.383766666667,417.78184,61.9068975266808,15.8541306726452,53.1089252664992,470.0123,308.05025,371.3659,563.755275,489.59475,507.3497,4,102,5
"ZNF799",0.388645518936257,0.285890116312161,0.728714663318518,273.707275,197.375896078431,157.84486,39.1511933226472,11.3170754446543,53.7340946600722,238.5565,126.0761,75.5092,301.461325,237.7734,233.4449,4,102,5
"ZNF782",0.732142786508578,0.852915905679338,0.998567348061315,52.358325,64.7150362745098,63.96358,9.10510695355222,3.17924473718862,18.2451978104212,38.5671,39.633525,31.7407,66.795325,87.9925,73.3518,4,102,5
"ZNF846",0.988459165580257,0.492905448622675,0.292522476673348,93.144525,90.3413852941176,64.21284,9.04503823396885,3.82798414092597,12.5981215211078,85.564025,64.26505,51.5786,100.9036,111.161525,78.8823,4,102,5
"ZNF136",0.901993971388147,0.566663152045645,0.571930698573339,221.130975,198.560347058824,151.21268,36.4629999426216,10.2504364098733,39.9934477134618,209.6434,136.333225,79.0546,262.120975,243.440675,217.4356,4,102,5
"ZKSCAN5",0.803434350073257,0.447881496285651,0.531652930036318,406.278325,372.963664705882,321.96166,77.2109093421106,10.0738580479955,45.7620522019347,324.10545,310.440875,257.8241,415.415925,408.246025,378.1109,4,102,5
"ZNF33B",0.953053271310023,0.114921975091821,0.0274414040193183,528.00015,566.955832352941,876.64564,112.355151883499,19.8671099401173,387.99727010937,413.063775,433.19095,421.7543,658.425925,683.312825,789.4047,4,102,5
"ZNF431",0.976321692219488,0.971999361224833,0.839225028651561,131.247775,138.252257843137,121.21178,25.9850908299476,6.5780511575746,27.5828726504764,118.860475,91.962825,96.3736,157.99475,179.343975,160.5542,4,102,5
"ZNF418",0.140989487466599,0.170214165218531,0.856551121590651,198.886575,133.546825490196,117.2314,39.2195607772528,6.64993009147684,25.3762470111914,167.94765,84.1704,68.6392,223.927975,178.713025,153.1423,4,102,5
"ZNF700",0.44549853543086,0.268675281705809,0.625183349482476,504.6217,384.331966666667,302.12454,86.6152778727383,19.3716658025855,71.5042786430057,403.0301,268.9953,190.2633,605.61685,452.30805,400.815,4,102,5
"ZFP28",0.078196808355081,0.160652053926152,0.961551522317647,215.868625,141.178042156863,132.9869,31.7750603895407,6.70013157208851,23.2729429836237,180.13055,90.79985,83.4575,262.354575,190.78085,174.9381,4,102,5
"ZNF585A",0.99230282193491,0.544398171856518,0.338090831385643,107.286275,110.386024509804,143.61858,22.5575671681136,4.73938305091406,48.71169210846,86.323075,77.2381,66.0705,116.95635,139.361225,156.3091,4,102,5
"ZNF138",0.42657438721621,0.420308982323636,0.891975987741064,364.105975,279.973818627451,252.41292,71.2264144818172,13.0617183653569,56.789157701681,264.00115,189.369525,159.4635,415.462675,330.879475,319.8859,4,102,5
"ZNF429",0.455703284317772,0.474757495117537,0.925377886503218,156.5769,122.823051960784,113.33872,5.32670841639876,5.4602802102039,32.6761033375064,154.2172,87.113625,64.5802,162.8537,150.70855,136.8069,4,102,5
"ZNF470",0.00250024424861484,0.0148925902281942,0.936172960593506,225.393175,128.593775490196,119.80176,54.8024967883516,5.27752456576001,21.6319447369764,167.7387,94.079625,75.3841,236.264525,164.486325,142.9195,4,102,5
"ZNF100",0.252482347090647,0.105774754563543,0.440804071065875,285.493,201.909305882353,144.17348,42.5142549779091,10.3472924642247,29.915331223829,235.24045,133.96875,102.3348,346.02875,228.722125,170.3341,4,102,5
"ZNF398",0.983626938219768,0.971963237723957,0.989239323975072,456.13815,470.052450980392,480.17448,85.6672883526972,15.7352360724919,49.2080356945428,363.887175,390.2729,410.7117,476.632575,496.2318,521.1899,4,102,5
"ZNF498",0.964954633826314,0.73914215264202,0.701719673266352,377.4984,361.11827745098,314.63792,58.4354321498952,12.6494506862922,40.9480559348109,297.198375,276.61475,268.2563,450.479325,420.485175,355.6979,4,102,5
"ZNF441",0.754557395839049,0.588489043833307,0.795924290984082,177.8957,145.804369607843,119.85114,19.5284202933827,8.81523736369748,38.6485582626519,157.887325,70.3069,44.8248,203.079875,197.751225,172.6095,4,102,5
"ZNF420",0.749855979372067,0.9346744128062,0.388027157986125,139.94555,117.829464705882,154.02538,39.5693152350088,5.52841030297573,52.0979997493704,108.010875,81.952175,49.9916,196.473425,156.26455,198.1055,4,102,5
"ZNF763",0.52686228794063,0.326349125648987,0.642893864364679,125.667975,87.9167990196078,59.78588,24.6286137624977,6.88882339314264,21.5290937042738,95.479575,46.944375,28.5249,140.54395,113.864025,99.5488,4,102,5
"ZNF679",0.978005217329518,1,0.972837124012726,0,0.00465294117647059,0,0,0.00465294117647059,0,0,0,0,0,0,0,4,102,5
"ZNF682",0.16033868256178,0.160053367042757,0.792813067076473,183.25365,125.295287254902,106.93764,49.5599596553929,5.96983267252763,26.5298651567361,128.920225,86.00765,61.1028,204.405825,158.160875,142.0127,4,102,5
"ZNF772",0.0271118546451227,0.092060537923315,0.982229521269215,302.46845,163.435276470588,154.82784,86.26266365816,9.99040931726718,52.3877085513539,186.5941,93.683375,66.2587,413.5188,207.176125,227.3323,4,102,5
