"gene","T1a-T1","T1b-T1","T1b-T1a","T1c-T1","T1c-T1a","T1c-T1b","T2-T1","T2-T1a","T2-T1b","T2-T1c","T2a-T1","T2a-T1a","T2a-T1b","T2a-T1c","T2a-T2","T2b-T1","T2b-T1a","T2b-T1b","T2b-T1c","T2b-T2","T2b-T2a","T3-T1","T3-T1a","T3-T1b","T3-T1c","T3-T2","T3-T2a","T3-T2b","T3a-T1","T3a-T1a","T3a-T1b","T3a-T1c","T3a-T2","T3a-T2a","T3a-T2b","T3a-T3","T4-T1","T4-T1a","T4-T1b","T4-T1c","T4-T2","T4-T2a","T4-T2b","T4-T3","T4-T3a","T4b-T1","T4b-T1a","T4b-T1b","T4b-T1c","T4b-T2","T4b-T2a","T4b-T2b","T4b-T3","T4b-T3a","T4b-T4","T4d-T1","T4d-T1a","T4d-T1b","T4d-T1c","T4d-T2","T4d-T2a","T4d-T2b","T4d-T3","T4d-T3a","T4d-T4","T4d-T4b","TX-T1","TX-T1a","TX-T1b","TX-T1c","TX-T2","TX-T2a","TX-T2b","TX-T3","TX-T3a","TX-T4","TX-T4b","TX-T4d","mean-T1","mean-T1a","mean-T1b","mean-T1c","mean-T2","mean-T2a","mean-T2b","mean-T3","mean-T3a","mean-T4","mean-T4b","mean-T4d","mean-TX","SEM-T1","SEM-T1a","SEM-T1b","SEM-T1c","SEM-T2","SEM-T2a","SEM-T2b","SEM-T3","SEM-T3a","SEM-T4","SEM-T4b","SEM-T4d","SEM-TX","Q1-T1","Q1-T1a","Q1-T1b","Q1-T1c","Q1-T2","Q1-T2a","Q1-T2b","Q1-T3","Q1-T3a","Q1-T4","Q1-T4b","Q1-T4d","Q1-TX","Q3-T1","Q3-T1a","Q3-T1b","Q3-T1c","Q3-T2","Q3-T2a","Q3-T2b","Q3-T3","Q3-T3a","Q3-T4","Q3-T4b","Q3-T4d","Q3-TX","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF556",0.997646315687362,0.987857998926503,0.945040607389218,0.999999985285545,0.994291009822432,0.992469354068441,0.999999950275639,0.993936169108646,0.991560821730252,1,0.999999939896537,0.999122093100379,1,0.999999989911343,0.999999990680606,0.999999962643147,0.999236182826298,1,0.999999994272567,0.999999994735955,1,0.99999999947455,0.995175962723647,0.991592609480519,1,0.999999999999732,0.999999985166815,0.99999999140339,0.999999999989057,0.99988474006538,0.999999999990795,1,1,0.999999999999728,1,0.999999999999835,0.999993075425795,0.988069236030956,0.999999996761504,0.999999417728744,0.999999446498805,0.999999999999794,1,0.999998962234998,1,0.999999985402267,0.999366620790832,0.962094589850005,0.999950606111163,0.999906972572136,0.999999460206605,0.999999632222846,0.99998776454648,0.999999999157591,0.999873752798236,0.999996118714898,0.993366886480504,1,0.999999191037048,0.999999234939411,1,1,0.999998862036309,0.999999999994938,0.999999999968568,0.999971733008911,0.999999987489454,0.997415370732185,0.999999998737047,0.999999999694189,0.999999999743169,0.999999999997725,0.999999999999275,0.999999999271376,1,1,0.999999404806204,0.999999999921563,6.93104146341463,18.24665,1.13635,6.03409901477832,5.99171689419795,0.9492,1.1887,6.2138775862069,4.0452,3.26792857142857,8.2285037037037,0.7718,3.841,2.50620482898281,17.88625,0.268351736082034,0.95349938670753,0.628053660882058,NA,NA,1.26630740666062,NA,2.50334950737096,3.18209557146539,0.1712,3.64979959449831,0.3551,9.303525,0.383325,0.54505,0.258275,0.9492,1.1887,0.36045,4.0452,0,0.2605,0.6862,0.1929,4.6555,27.189775,1.53675,3.4975,2.728525,0.9492,1.1887,4.6512,4.0452,2.13585,7.8095,0.8574,5.7615,4.42336785714286,6.20880832570906,2.4448,1.003,0.8655,5.6787,0.3043,3.3143,0.56839367697553,0.445632267588334,1.40363825171878,0.410258507853403,0.489171169476422,-1.28539484253621,"BRCA"
"ZNF554",1,0.999999999998111,0.999999999999663,0.999822869843473,0.999999998965498,0.999999995698267,0.998770024368438,0.999999996746472,0.999999940841459,0.999999999827102,0.358037296512263,0.636723396058938,0.430642311524225,0.437755834752467,0.44923451963918,1,1,1,0.999999999981241,0.999999999941663,0.822213959056801,0.998353089255853,0.999999989227386,0.999999597969819,0.99999995755407,0.999999999763625,0.473542209514805,0.999999999797767,0.99899527585858,0.999731965317391,0.999534935127125,0.999768508365316,0.999816463193777,0.996654983013875,0.999940582281173,0.99987278721321,0.945627532725242,0.999964038206859,0.960946165537639,0.726094155907006,0.674671997300428,0.1305183088971,0.999998573393108,0.662136442175163,0.95232751944605,0.999999999606043,0.999999999997336,1,0.999999977401431,0.99999946504001,0.411712182718628,1,0.999996911912329,0.999523652963626,0.916039283924586,0.994350176516074,0.99950800921653,0.997909095025271,0.99879351117198,0.999061791407095,0.97511790886726,0.999940286899272,0.999400948298659,1,0.825297386147716,0.99759607535294,0.999999986668398,0.999999998146446,0.999999999769631,1,1,0.712397313382068,0.999999999878377,1,0.999980008739616,0.991795538571058,0.99999999985718,0.99997051934328,137.528512195122,134.39105,140.187157142857,144.720041871921,145.737816382253,267.6792,134.3239,147.041750862069,187.9181,105.385514285714,140.848785185185,180.75925,148.332733333333,6.0977383610159,42.55325,8.71058048245909,3.24523919252921,2.22488079257385,NA,NA,4.59147437169938,NA,15.0692956660291,9.31920161195502,47.43495,25.6528650756813,108.9634,113.114425,111.3557,109.57955,110.223175,267.6792,134.3239,112.861125,187.9181,77.5152,99.9416,157.041775,133.5754,158.7467,155.667675,160.076875,174.8572,171.090925,267.6792,134.3239,176.51185,187.9181,129.1185,178.36825,204.476725,173.8833,170.938555357143,146.191964501372,165.44905,143.0256,133.081925,205.811775,110.5955,173.2846,4.47713185965884,1.55229900995045,0.855231075259369,0.864469152285855,-0.225613819812967,-0.210113611225992,"BRCA"
"ZNF738",0.999962748537743,1,0.999967359935886,0.99980706497978,0.99999873562953,0.999996624269603,1,0.999938695874504,1,0.79348627821502,0.999999832811204,0.99989384918138,0.999999915834318,0.999995619346773,0.999999863147419,0.999999391324339,1,0.999999322529884,0.999999986093423,0.999999081680425,0.999981475644341,0.999972156228473,0.999998031021637,0.999999245600305,1,0.979088478642528,0.999996870291516,0.999999977050267,0.999999970487956,1,0.999999963302607,0.999999999858355,0.999999951112344,0.999995609979843,1,0.99999999969967,0.994265487070189,1,0.997535732368181,0.999657702162758,0.986350494374888,0.999703746717213,1,0.999511406406548,1,0.952551928810962,0.999999999990819,0.99357266234648,0.995694218225809,0.750856738182558,0.999859358921711,1,0.994565178875716,1,0.999999999814357,0.967469128528612,0.999998681271999,0.973833773665839,0.988613700842345,0.957770012475485,0.992111346688481,0.999999814796692,0.987128934791825,0.999998342079487,0.99996782337853,0.999498690889747,1,0.999998774647747,1,0.999999999995519,1,0.99999990787164,0.999999945736991,0.999999999999609,0.999999998102992,0.999988182504899,0.999997640958956,0.996786981055539,258.270509756098,182.0602,260.653492857143,237.246282758621,260.122914334471,324.1576,184.5468,239.654012068966,201.5247,187.359985714286,202.822366666667,104.1087,252.7615,19.868523023694,20.9724,33.1154139719907,8.39533525262127,6.7839008137445,NA,NA,11.0217662448917,NA,46.6470620315008,21.9459791501854,56.6645,52.0576260443495,166.6426,171.574,179.69705,162.8164,159.2696,324.1576,184.5468,164.378225,201.5247,130.253,126.432,75.77645,201.8489,317.1521,192.5464,330.678025,293.6608,322.63045,324.1576,184.5468,284.930125,201.5247,214.66785,299.29535,132.44095,287.6214,189.519441964286,248.568098719122,184.3819,216.7563,135.58075,238.776375,156.7959,306.995,6.50769967879138,4.42742901766182,1.3115704443978,1.17558339511633,0.391295296778691,0.233376886462799,"BRCA"
"ZNF596",0.999979546757654,0.999999985756971,0.999999287013925,0.999999756095023,0.999876134681436,0.999976991719111,0.999997028195246,0.999997410266594,1,0.675595110423441,0.6207367971528,0.6031053744808,0.577483268986922,0.661922595585516,0.535179060077727,1,0.999999996036778,1,0.999999999997098,1,0.925463543731366,0.999999999899433,0.999991159155313,0.999999999868953,0.998226450350479,0.999999527651249,0.577134941014832,1,0.999936189680411,0.998505862608829,0.999787722827731,0.999978192858098,0.999760057862752,0.998628702388957,0.999993925424477,0.999875893707199,0.999999643549419,0.999999978754871,0.999999999996401,0.999967544947199,0.999999999562838,0.572760503634446,1,0.999999965038604,0.999613109473637,0.994934211938085,0.999999999338325,0.999998418508152,0.857955506964766,0.998827886195693,0.424245238953324,0.999999999993266,0.995473208286954,0.998379669786641,0.999999999944713,0.988303492555075,0.999999863457831,0.997514241238808,0.973165333498622,0.994367712135467,0.350469271203357,0.999979878037956,0.991150881309034,0.978117949262002,0.999514021437695,0.999705838717503,1,0.999999666639518,1,0.999999999871206,1,0.767274235972009,1,1,0.999964435994418,0.999999999991687,0.999999977390934,0.999302007864485,76.5530682926829,53.1366,71.2598142857143,80.2916798029557,72.1609027303754,181.3004,71.9168,74.5111879310345,112.8979,67.3240285714286,62.7915592592593,32.37165,73.6178,7.07008182838115,5.6046,12.4058485739893,3.28620578051685,2.05656366863361,NA,NA,4.09295627281024,NA,14.7686417979466,7.2808791915284,5.34645,18.7098829106438,42.3475,50.3343,44.48855,50.3505,36.65225,181.3004,71.9168,37.9033,112.8979,40.47925,42.42775,29.698425,54.90855,96.84,55.9389,83.64045,95.26245,94.096225,181.3004,71.9168,99.813025,112.8979,88.536,71.95695,35.044875,83.1057,112.089263392857,73.4233094236048,108.4652,64.5517,89.561825,137.38485,40.7288,94.382,3.12017831460054,1.41890017321246,0.655043196833816,0.595137426566309,-0.610338046553242,-0.748705247084038,"BRCA"
"ZNF621",0.993914999965852,0.999999999709434,0.998367357349921,0.999998703032324,0.997418235278909,1,0.912318935540199,0.999807191361062,0.999972263915013,0.612978478219643,1,0.999880717013275,0.999999999991961,0.999999999977469,0.999999966680965,0.999999983192905,0.999999946088458,0.999999999270976,0.999999999326187,1,0.99999999140086,0.942666599033401,0.999864488275553,0.99995969337843,0.912645825189284,0.999999999999538,0.999999949202405,1,1,0.999918471101662,0.999999999999284,0.999999999997426,0.999999988803213,1,0.99999999636989,0.99999998211658,0.75032213451286,1,0.938240195156431,0.815791102502053,0.971233831204838,0.99971286800332,0.99999992380203,0.981187026323732,0.999806062010463,0.999999952004351,0.998259597592368,1,1,0.99973345789921,0.999999999970837,0.99999999960261,0.999716694031154,0.999999999996326,0.905802928275672,0.993269645166728,1,0.998160324939972,0.997093741463322,0.999771602618859,0.999867611698727,0.999999932378486,0.999838483677474,0.999909083760835,1,0.998033862181894,0.999073427609377,0.999999997966743,0.999892174044915,0.999780110362667,0.999998265578228,0.999994026013046,0.999999999994001,0.999999134037312,0.999996601068369,0.999999994610773,0.999884813378819,0.999999996952945,777.397080487805,537.8104,755.181092857143,752.133189162562,702.672008020478,810.1566,674.8886,698.324782758621,800.5825,551.620414285714,749.933044444444,535.11195,615.048933333333,35.9202068191207,155.8126,62.5220673720232,18.5199096289282,11.9050329765099,NA,NA,26.9863198120543,NA,82.6480130327818,52.8208549443138,0.0129499999999894,119.61000708772,580.8624,459.9041,597.558,587.35405,498.976175,810.1566,674.8886,495.266625,800.5825,360.83315,574.3944,535.105475,537.9915,932.228,615.7167,910.634025,918.49795,861.394925,810.1566,674.8886,834.724125,800.5825,672.61915,853.35345,535.118425,732.8022,788.227525892857,706.79617200366,797.02545,684.1916,653.059,946.964825,511.6081,862.2834,19.2948768460874,8.44091968547449,0.896690547825063,0.858431308561101,-0.157317904775693,-0.220225400104514,"BRCA"
"ZNF680",0.999387581494246,0.999989158908477,0.999990293973207,0.999999999931773,0.998708625521946,0.999745276672087,0.999999992953257,0.99967414250782,0.99999867052763,0.995500863489546,1,0.999997681229314,0.999999999988127,1,1,0.999999998280108,0.999999997836826,1,0.999999991991126,0.99999999981208,0.999999999959058,0.999999907488504,0.99795620487064,0.999110335972516,0.999999996012209,0.987479640019266,1,0.999999973576277,0.999996359663426,1,0.999999975055758,0.999991679201975,0.999998626155916,0.999999911150829,0.999999999984883,0.999984498766719,0.999995328951723,0.995570193929886,0.9992644168042,0.999998703188159,0.999904573522611,0.999999999951547,0.999999147813292,0.999999890733199,0.999911168233483,0.994366932779061,0.984487980956974,0.960096331197533,0.99142688595906,0.872362205523821,0.999999999192105,0.999996075172378,0.998705035222625,0.999728767196068,1,0.95444852167112,0.999999911300415,0.993883164716994,0.932671280874709,0.963399761417499,0.999584203507131,0.999987599777419,0.917837867982389,0.999999920047237,0.908864808521399,0.803387323052431,0.999999998300354,0.999369415580782,0.999995396434561,0.999999999871458,0.999999943625579,0.999999999999735,0.999999915976134,0.999999999997086,0.999983806022968,1,0.999999999994171,0.975589507296011,449.336773170732,270.08605,396.890771428571,459.673179310345,434.898346928328,450.878,369.0936,469.58384137931,293.8289,513.583157142857,526.610125925926,159.0517,496.707833333333,29.86195315277,59.62685,47.1675835651724,16.135707901306,10.7180761513073,NA,NA,31.7865583035958,NA,164.184170563382,68.1810698071267,21.5235,210.174928883302,291.9423,240.272625,294.249375,289.37615,249.64895,450.878,369.0936,267.9392,293.8289,299.83695,365.7932,148.28995,291.99985,590.7327,299.899475,465.98965,577.8452,551.626375,450.878,369.0936,539.6372,293.8289,454.4061,673.67825,169.81345,640.3063,428.69751875,435.231112625801,419.44705,374.5436,297.00675,529.260825,256.2391,551.0912,15.4932961493754,7.89079219034088,1.01524056844288,0.892946082228973,0.0218216247270066,-0.163355029562465,"BRCA"
"ZNF483",0.999999541413339,0.999349396369654,1,0.999999014149972,0.999999980506006,0.999951903920157,0.814568305544308,1,1,0.299516854202625,0.999999988155687,1,1,0.999999999537457,1,0.999991109479223,0.999999999909296,0.999999993919599,0.9999981570684,0.999999993976153,0.999999999987883,0.938765093842819,1,1,0.897332577866813,0.999999999999042,1,0.999999989848435,0.998955226988474,0.996976526663965,0.990700459786447,0.997387150285919,0.986556149526317,0.999214485851916,0.995252767305665,0.988286481615361,0.686500912013779,0.999991982678391,0.99300732301639,0.751793071115525,0.969326961095887,0.999999738080332,0.999999999986168,0.96781967304101,0.886036407724685,0.952659436430036,1,0.999999999656576,0.973837456933714,0.999999973638179,1,0.999999999750504,0.999999897470229,0.981467895670068,0.996635985581036,0.974191947464554,0.999982431176925,0.999180237782431,0.985735123214626,0.998670756633215,0.999998379180783,0.999999997175988,0.998449792588,0.917073547965606,0.99999999997282,0.999687061106468,0.966047873897515,0.999996978333069,0.999525005204297,0.982014060852607,0.998999208962502,0.999999822811525,0.999999999982424,0.998802601392284,0.926219156457876,1,0.999857551170697,0.999999999999003,27.5689609756098,20.0825,21.3444857142857,25.6762507389163,21.0947438566553,19.9336,13.9673,21.4446025862069,48.9102,9.40725714285714,19.5046962962963,5.78955,8.94273333333333,2.95243361161164,10.189,5.11422147913801,1.67113493323912,0.865702569320466,NA,NA,2.05874286507493,NA,2.47495654717576,3.65647086282237,2.01775,1.3168879493378,11.9168,14.988,7.64395,9.10855,7.509775,19.9336,13.9673,7.510475,48.9102,4.4514,6.0237,4.780675,8.0195,39.5842,25.177,29.001475,34.52735,26.611975,19.9336,13.9673,27.706975,48.9102,13.10705,26.3646,6.798425,10.2176,62.7543625,21.7488288197621,54.04665,15.544,32.758925,86.300625,7.7488,27.9079,3.72662355793117,0.651131733082075,0.346570787325935,0.287603394474958,-1.52877804095526,-1.79784739142139,"BRCA"
"ZNF417",0.994236922064409,0.999999982714371,0.999002266122604,0.999993475631329,0.997970203477783,1,0.999133515290409,0.998955788508087,0.999999999999045,0.999990135162106,0.999999999993472,0.999998273528163,1,1,1,0.999999999955283,0.999999033121893,1,1,1,1,0.970471597726451,0.999810366806739,0.999998945342151,0.983254451718243,0.998551005179409,1,1,0.999999999958235,0.999999010660789,1,1,1,1,1,1,0.976428771946482,0.999999986531781,0.998966635783789,0.992940599712449,0.997367756403733,0.999999987394984,0.999999995683161,0.99988780684076,0.999999995492356,1,0.996416249784858,0.999999999865717,0.999999989802558,0.999991643131586,0.99999999999954,0.999999999994015,0.997876467164063,0.999999999994478,0.989531326025897,0.999926839783186,0.999999998039494,0.99999630175958,0.999990938531196,0.999997624874382,0.999999998501704,0.999999999516692,0.99999993249289,0.999999999494067,1,0.999967136892059,0.973696310833156,1,0.995523749657327,0.988980650515963,0.993947306357061,0.999997241557138,0.999998467022235,0.998829250296573,0.999998430905781,0.999999951906676,0.983580863332065,0.999999996363647,239.420402439024,131.4524,225.172964285714,226.200427093596,219.674270989761,215.4722,211.2927,206.587697413793,211.4538,167.577328571429,235.213444444444,169.69295,132.9043,14.60891186576,35.2322,35.9453215613119,10.4006145803798,5.27079074781633,NA,NA,9.32940341194183,NA,14.9988311017371,17.6373430124918,47.10925,24.2793303320609,168.2763,113.8363,112.13335,144.18895,136.968775,215.4722,211.2927,133.61085,211.4538,145.6947,184.07095,146.138325,119.1337,290.285,149.0685,258.1075,272.17035,273.1159,215.4722,211.2927,268.568925,211.4538,189.0075,306.155,193.247575,157.107,242.730772321429,215.640488563586,238.04665,197.6158,167.7883,312.5772,134.2103,269.2139,8.9492279879882,3.79342021869569,0.888393698504907,0.830155769887961,-0.170728935194683,-0.26854602666923,"BRCA"
"ZNF791",0.967432396193587,0.963685142786277,0.999898421232925,0.9329966005168,0.997206353939152,0.999985582930754,0.858703555766981,0.9976264867274,0.999993263987229,0.999999999991229,0.993754509020788,1,0.999957295488325,0.99942037958341,0.999503746061957,0.999999999948813,0.99823480393638,0.999985484084721,0.999999365915043,0.999999081142073,0.998657382661748,0.381035024896886,0.999811754680683,1,0.943908087548154,0.922694385942053,0.999940704896405,0.999979816711946,0.999998301857651,0.999999934747216,1,0.999999999373882,0.999999999680459,0.999999712816442,0.999998113208293,1,0.955020670375331,0.999998463936219,0.999999988202802,0.999599125911755,0.999721599337379,0.999998033977584,0.999894673646586,0.999999909844599,1,0.996213387845801,0.998069442316394,0.999998625108664,1,1,0.999537781155056,0.999999391188727,0.999841950662739,0.999999999601283,0.999880489906701,0.999999868479403,0.999950649885588,0.999999999993984,1,1,0.999955643991419,0.999999843460508,0.999999999988124,0.99999999999142,0.999999972611785,1,0.915606888727379,1,0.999802975518711,0.991807963136303,0.992980479678341,0.999999999992838,0.998069391123229,0.999528193579938,0.999999972015362,0.999998538273296,0.994956918333046,0.99994874493856,342.114304878049,194.30785,278.036657142857,303.598132019704,301.394704266212,172.2829,373.8484,278.059642241379,264.7769,255.033428571429,302.737903703704,297.852,202.997166666667,19.2939092056645,118.62905,30.2657579008276,8.28837850146101,6.40859705403596,NA,NA,11.1621820616937,NA,27.1609702985536,24.8429082750661,30.0538,37.9271088818334,240.9548,134.993325,177.969775,214.4179,206.5406,172.2829,373.8484,186.142075,264.7769,208.67285,219.2691,282.8251,165.4546,418.2001,253.622375,376.22465,389.10385,379.4892,172.2829,373.8484,349.15375,264.7769,305.90645,398.89755,312.8789,226.43385,416.989625,288.912490393413,408.89265,279.1606,353.46565,504.95775,192.9524,372.9479,12.3646804824286,4.24823412898875,0.692852946625261,0.682723448318281,-0.529378912347284,-0.550626792413694,"BRCA"
"ZNF519",0.999171208413624,0.99020210090853,0.999999931966806,0.809219880836676,0.999998750279081,0.999999999895794,0.980083667279855,0.999980683040949,0.999992310305295,0.989825946340842,1,0.999999733775953,0.999999999828955,0.999999999992635,1,0.999999999994485,0.999999916826722,0.999999999990037,1,1,1,0.999103792591443,0.999953504860542,0.999940945640616,0.990021233638496,0.999999882648409,1,1,0.999999999988081,0.999952395439258,0.999997172894507,0.999998930483661,0.999999911742146,0.999999999902415,0.999999999417248,0.999999976401389,0.903858864050085,1,0.999987233168712,0.999266147524378,0.991558772799476,0.999998953574974,0.999999675822192,0.985106984109542,0.999818675100728,0.202672730325079,1,0.999352015137829,0.83830707070115,0.434040969642862,0.999997821115686,0.999999306279416,0.424819101986158,0.999666514308833,1,0.999999648773717,0.999999987026159,1,1,0.999999999997633,0.999999999997898,1,0.999999999914782,0.999999836198548,0.999999874797839,0.999999525893594,0.999997105674761,0.999999959766907,1,1,0.999999999978099,0.999999999996097,1,0.999999999226964,0.999999690822516,0.999999247583668,0.99999583264141,1,63.2577658536585,40.11955,50.3947285714286,52.5599270935961,55.9588131399317,58.8514,57.0579,57.4066370689655,69.8717,40.4251142857143,40.1266740740741,51.91225,51.9801,7.1797142148553,10.20845,6.77785790098768,2.11425334197838,1.34637069012432,NA,NA,3.75158486998368,NA,6.43907301393419,3.70747308847728,16.55155,17.0107359490999,36.5449,35.015325,33.952,33.63075,33.673325,58.8514,57.0579,33.655625,69.8717,29.3485,26.4226,43.636475,35.14195,70.778,45.223775,59.644,64.18655,69.54825,58.8514,57.0579,70.598275,69.8717,43.58675,52.7489,60.188025,62.49235,77.2142866071429,54.6430614821592,71.86835,47.7002,53.63825,92.592775,33.272,66.8703,2.91571371828726,1.01551592231537,0.707680714064958,0.663716364714092,-0.498829491827308,-0.591361248860929,"BRCA"
"ZNF25",0.999950634004831,0.972942317590499,1,0.879701264353035,0.99999999478851,0.999999244588699,0.0150176667799452,1,0.999995654627711,0.0165229884132359,1,0.999999864319988,0.999999899988908,0.999999998356235,0.999994946910193,0.927998452402811,0.999590438439855,0.995306024361761,0.98358100303491,0.998332441812894,0.995279551347651,0.223752307494467,1,0.999999999921245,0.87218508048412,0.999442162995527,0.999999300280923,0.996308835426261,0.999999999587011,0.999986230865175,0.999977886546811,0.999997268416329,0.999722213183284,0.999999999992502,0.982148706570129,0.999920182138087,0.468894014734936,0.999998076996237,0.995340645847365,0.875892523979944,0.998969504370418,0.999535898821749,0.999992611045834,0.99311858611766,0.995071653128024,0.835788536719021,1,1,0.999925956928139,0.999957608395441,0.999999813547189,0.995211639107085,0.999999999935092,0.999965866760524,0.992303103897144,0.999346081406313,0.999999999999788,0.999999995958276,0.999998420316428,1,0.999997713411193,0.999910645044291,0.999999999799214,0.99991199637365,0.999999983849878,0.999999997487659,0.398888558110612,0.998256106265708,0.919610478765084,0.716581690871908,0.951618051172765,0.987976779756672,1,0.908221475061157,0.954188916845825,0.999948679052933,0.902896566799693,0.999685310691201,379.617441463415,313.51125,325.212392857143,342.547585221675,305.411314163823,379.6868,176.8202,317.102829310345,412.9785,258.902871428571,323.128511111111,294.98375,195.680833333333,18.510522659678,16.20165,29.5975740436434,8.81585479600222,5.09902599183649,NA,NA,12.521451396465,NA,42.8648711731841,23.7997653068274,41.32985,67.5760395013236,297.6548,305.410425,256.176275,263.98865,216.4865,379.6868,176.8202,239.6283,412.9785,196.366,223.72525,274.318825,134.4679,475.3491,321.612075,392.578175,407.39945,383.551025,379.6868,176.8202,384.32595,412.9785,308.76015,417.2698,315.648675,251.0789,586.944313392857,312.110783074108,547.9227,296.5277,441.289275,722.25955,225.0242,385.9979,19.6126385364979,3.76464678869044,0.531755357284131,0.541185280332426,-0.911165431885589,-0.885805494819416,"BRCA"
"ZNF77",0.999999977515378,1,0.99999999704734,0.998867943578836,1,0.999999373303926,0.984030657237668,1,0.999981786659172,0.999998343936879,0.999999999874457,1,0.999999999983097,1,1,0.999974940801164,0.999999989131013,0.999988488125636,0.999998765410256,0.999999534619879,0.999999995891076,1,0.999999990815927,1,0.989766032135706,0.813708160578848,0.999999999959259,0.999981295373012,1,0.99999999660201,1,0.999999998905792,0.999999994061876,0.999999999734439,0.999996512052094,1,0.999996258532906,0.999990330179038,0.999996010050197,0.997858115310115,0.99383466643852,0.999999800627306,0.999683637480263,0.999981384476192,1,0.999995733240396,0.999997175330099,0.999998283063942,0.947559689689786,0.838471330364966,0.999999970226501,0.999821068037902,0.999888080619213,1,0.999999999962172,0.999999999996239,1,1,1,1,1,0.999999708265965,0.99999999999982,0.999999999983329,0.999999752594314,0.999999975234201,0.129906774340044,0.909568822851676,0.225896152069091,0.21433245429171,0.245962483504295,0.982410253682181,0.999301184642861,0.120844046081773,0.914141501164525,0.149204208385886,0.077943409027366,0.842588825144849,91.7391731707317,106.34865,93.5216285714286,100.953943842365,103.339598122867,104.8885,129.5691,93.0201465517241,85.317,78.8623142857143,83.8434148148148,98.75085,188.7726,6.0883391602719,12.57515,6.14032409909406,2.91881565923588,2.53637834226692,NA,NA,4.19446296284212,NA,6.73409597084047,7.05455810534182,0.259050000000002,75.5889317045161,64.3668,100.061075,79.550975,74.455,72.00255,104.8885,129.5691,66.24825,85.317,69.0785,61.9556,98.621325,114.54695,110.6149,112.636225,100.699325,114.6111,117.91875,104.8885,129.5691,99.40745,85.317,89.9022,96.35435,98.880375,238.262,101.344966964286,101.119801189387,94.3193,88.1361,74.12135,115.1755,71.8856,116.2647,3.41569896600765,1.64107277066781,0.997778224398869,0.934443957917415,-0.00320891070295039,-0.0978199521144308,"BRCA"
"ZNF169",0.990650108779425,0.778299677292275,0.999999947500481,0.889102174504003,0.999753284058959,0.996913074355692,0.202707174720596,0.999990488956098,0.999998518563009,0.761479819222515,0.99715106349466,0.919024289178461,0.916330952230297,0.975379733646439,0.943106110046405,0.999981874284855,0.999999999995096,1,0.999999969168413,0.999999999945504,0.989521763366291,0.479361097622565,0.99998375505909,0.999994486180391,0.995254489130422,0.999999999791799,0.950790524910466,0.99999999981219,0.998117909844148,0.931260698201149,0.93099550698184,0.981361415046893,0.954557418032731,1,0.991708581878005,0.961031251210956,0.0616703515424719,0.99999838328699,0.934985005524914,0.256193207686474,0.51231729167617,0.535758123039131,0.999993080177022,0.503595470119656,0.568229405945538,0.419971388174393,0.999999941626977,1,0.952997867467043,0.999919045604269,0.904258944218596,1,0.999824301608563,0.92060511105495,0.889579940415922,0.984319442744865,1,0.999999626338851,0.99939104500844,0.999965261941246,0.902644311758911,0.999999999929368,0.999945025892436,0.916533742251776,0.999999668076996,0.999999568325126,0.868162133618906,0.999999999997973,0.999960100317421,0.985404538742435,0.998202770676944,0.814175155295007,0.999999994852853,0.997577981283601,0.836120042452959,0.999999945493051,0.999944845302743,1,85.0642048780488,57.299,66.6204785714286,75.9995379310345,71.0787484641638,119.1267,64.1902,71.8617956896552,117.6786,43.9789285714286,66.4184074074074,55.57465,52.5157333333333,5.32302414455464,10.4502,5.75953781364727,2.07685780823353,1.27010342569373,NA,NA,3.18450495213652,NA,6.36680278183023,5.99314521791741,7.48415,12.9614272693164,57.3888,52.0739,49.322175,55.13065,48.505125,119.1267,64.1902,46.0674,117.6786,37.2632,43.79485,51.832575,41.1855,99.2401,62.5241,76.42285,90.31545,88.236175,119.1267,64.1902,91.292625,117.6786,50.34175,83.3667,59.316725,63.6323,87.8254678571429,72.9808094236048,84.88325,67.8584,63.67285,108.714225,49.3179,90.1375,3.10730417416716,0.972345045104058,0.830975469920815,0.799432161233223,-0.267122205070958,-0.322952481200366,"BRCA"
