"gene","T1b-T1a","T1c-T1a","T1c-T1b","T2-T1a","T2-T1b","T2-T1c","T2a-T1a","T2a-T1b","T2a-T1c","T2a-T2","T2b-T1a","T2b-T1b","T2b-T1c","T2b-T2","T2b-T2a","T2c-T1a","T2c-T1b","T2c-T1c","T2c-T2","T2c-T2a","T2c-T2b","T3a-T1a","T3a-T1b","T3a-T1c","T3a-T2","T3a-T2a","T3a-T2b","T3a-T2c","T3b-T1a","T3b-T1b","T3b-T1c","T3b-T2","T3b-T2a","T3b-T2b","T3b-T2c","T3b-T3a","T4-T1a","T4-T1b","T4-T1c","T4-T2","T4-T2a","T4-T2b","T4-T2c","T4-T3a","T4-T3b","mean-T1a","mean-T1b","mean-T1c","mean-T2","mean-T2a","mean-T2b","mean-T2c","mean-T3a","mean-T3b","mean-T4","SEM-T1a","SEM-T1b","SEM-T1c","SEM-T2","SEM-T2a","SEM-T2b","SEM-T2c","SEM-T3a","SEM-T3b","SEM-T4","Q1-T1a","Q1-T1b","Q1-T1c","Q1-T2","Q1-T2a","Q1-T2b","Q1-T2c","Q1-T3a","Q1-T3b","Q1-T4","Q3-T1a","Q3-T1b","Q3-T1c","Q3-T2","Q3-T2a","Q3-T2b","Q3-T2c","Q3-T3a","Q3-T3b","Q3-T4","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF543",0.999982562509881,0.992945691400724,0.823402633249333,0.988079372492529,0.797244229458641,0.999997208738644,0.997103537177845,0.877881902380885,0.999675580384142,0.99963403034414,0.989799283606461,0.797698201248661,0.999997902176183,0.999999995936276,0.997886614609654,0.934350584364434,0.577162294589905,0.338792041955009,0.997885221626907,0.273522126314762,0.799679761052021,0.992095858186209,0.819371661631826,0.999999999493932,0.999999898178067,0.999865478168064,0.999999999653423,0.832680362188335,0.994104044662688,0.843932718025506,1,0.999999620403618,0.999997165597923,0.999999988510372,0.925299858963436,0.999999999993954,0.999558655071009,0.966659807297922,0.999999990080137,0.999998949182338,1,0.999999815405059,0.999108482425756,0.999999961371368,0.999999993141793,84.2667,53.7452,129.667434756098,135.109218181818,124.843103773585,132.339371698113,148.089864444444,130.931248484848,129.721641176471,123.0953,NA,NA,3.67725723605212,11.1111999943776,7.09649670105036,6.13616554675296,6.50960437334143,6.56010519411269,11.0532668746522,12.5472,84.2667,53.7452,102.1311,115.32545,85.3539,106.6049,124.5811,104.355,89.2881,116.8217,84.2667,53.7452,152.390975,159.99295,156.2309,152.5262,167.9189,161.1198,166.6667,129.3689,141.706780769231,135.991736418511,144.7747,133.4813,127.727075,157.444925,104.3807,160.6285,3.88737952889727,2.11769364616077,0.959669930262359,0.921993276449545,-0.0593898055690466,-0.117171864914166,"PRAD"
"ZNF354B",0.998879249458253,0.99999999798455,0.995614183318188,1,0.987787446667229,0.999880592600655,0.999999999800887,0.994368917935535,0.999999955529831,0.999990014755688,1,0.990342173491133,0.999471377950025,0.999999980137151,0.999997206489466,0.999999999802289,0.969864264385107,0.745429017307137,0.999998766704991,0.954384051898613,0.995396195490847,0.999999833758682,0.939478333646291,0.357098935653934,0.999013320665461,0.69892431076346,0.882616698528581,0.999730288320593,0.999999555160742,0.999075424737623,0.999889453692577,0.99749528351207,0.999659500925927,0.995266082512063,0.858646471766329,0.597731141528884,1,0.996452273043371,0.999999944475758,1,0.999999994363129,0.999999999995101,0.999999997133357,0.999997342012683,0.999991683846308,100.8,51.2741,93.1722798780488,101.466427272727,94.8716981132075,98.2112226415094,106.733375555556,113.465148484848,86.4492,101.0172,NA,NA,3.44453632130112,7.55086829137238,6.21242928931703,7.44772278842511,5.98780342357406,8.59094182439474,8.84448066369726,36.1623,100.8,51.2741,61.718175,82.57645,54.8557,52.3423,83.2288,80.2149,62.6276,82.93605,100.8,51.2741,118.662725,110.1139,128.5068,120.9708,129.9534,148.4465,118.255,119.09835,96.5596230769231,100.299083501006,96.86595,100.0251,67.24045,117.28415,65.7471,125.5575,4.55325476631778,1.98105140988264,1.03872695755144,1.03261362738919,0.0548164735347397,0.0463005425660434,"PRAD"
"ZNF223",0.999335030661592,0.766452581065308,0.999340654605487,0.411384123768171,0.956195621779749,0.614444413186277,0.861825261219818,0.999930450895682,0.986926935473625,0.345627730380455,0.723263292907509,0.998543948227693,0.999962836018328,0.840049142400528,0.955274580549499,0.410733453905061,0.962578632347185,0.0451260006917481,0.99999997555202,0.0179689774214761,0.410410478417099,0.698304067635398,0.997791681494824,0.999598721838836,0.927865712871172,0.940486400254951,0.999999976790359,0.738287340880463,0.559997573063828,0.988226995742988,0.921300567593077,0.999696179717741,0.666113937120309,0.991876612829404,0.999782078355374,0.998893837133809,0.735605817682976,0.994157547971483,0.99978862579523,0.999999979902231,0.997495050541829,0.999964404824464,0.999999999826408,0.999990525202906,0.999999999919515,37.9307,67.8672,89.0775926829268,107.047245454545,84.1310943396226,91.442241509434,104.864851111111,92.8726575757576,99.6070941176471,102.168,NA,NA,1.9392920225352,8.69870068258226,4.73843473580025,3.61608532285076,5.61264431017966,4.70534432346539,8.97687349108182,5.3315,37.9307,67.8672,70.98455,93.29175,53.9683,77.4548,87.8963,77.8406,76.9724,99.50225,37.9307,67.8672,105.101625,110.2912,102.7482,113.5257,115.3268,106.6144,105.0924,104.83375,106.483282692308,93.9428736418511,104.958,94.1941,77.612175,126.206375,76.2527,109.9213,4.6626728101002,1.3025561501198,0.882231194104964,0.897445644924637,-0.180771322458926,-0.156103532188296,"PRAD"
"ZNF713",0.997990955395109,0.999999789328123,0.906601945914405,0.997909901010771,0.6212347258597,0.668999951091956,0.999995002675771,0.858921605495249,0.998592301286031,0.924975323517339,0.999999090239055,0.889987764026123,0.999999008400432,0.835249184952298,0.999997602703263,0.997796365363233,0.590874252094231,0.0269194400909358,0.999999999999702,0.466800725763797,0.247568705375961,0.999994367120824,0.859324527301936,0.999490063180507,0.949848258025481,1,0.999998116908993,0.668853031236637,0.999992431675782,0.860017137698777,0.999848516696761,0.981340077387994,0.999999999977196,0.999998162814876,0.907474831562822,0.9999999999995,1,0.991835741787636,0.999999232397307,0.986928102854471,0.999970684196994,0.999995820483762,0.983370700389389,0.999967751860209,0.999959087485127,41.0027,12.3552,47.9062018292683,62.2682272727273,50.9647169811321,49.2023716981132,61.7287088888889,51.1593575757576,51.6553647058824,42.2377,NA,NA,1.68594837031049,4.13589420642547,4.49578230875636,3.19796086050616,3.92091161157144,3.47877848103801,6.78892370121741,13.8637,41.0027,12.3552,31.762175,55.4184,27.7115,34.5713,43.0205,36.5595,32.5131,35.30585,41.0027,12.3552,60.959675,68.5898,63.479,59.0796,72.9496,59.7691,55.067,49.16955,56.3904403846154,53.1451563380282,51.6081,50.1181,38.720475,75.768575,36.5919,65.7228,3.21343649704095,1.10143885458243,0.942449748140775,0.971128563151908,-0.0855123996263589,-0.0422657949752174,"PRAD"
"ZNF552",0.999999947051941,0.982524922818298,0.998853601563417,0.992526729068199,0.999676192294853,0.999999843846678,0.992399586293948,0.999710975844506,0.999170542824816,0.999999999984,0.989606252890157,0.999507885059503,0.999984112819728,1,0.999999968546986,0.962397758276385,0.995887074508659,0.997132613333064,0.999553651368529,0.951588992211123,0.985663488473912,0.978529277108688,0.998324914991856,0.999999924428114,0.999996988096537,0.999144771664462,0.999934645669925,0.999991645300408,0.93728940914546,0.990256747103503,0.984390725131097,0.994790974664139,0.917245302971141,0.959604636985518,0.999982843010112,0.998838490287158,0.999991821660754,0.999999999274164,0.997941810254594,0.999679383918554,0.999681607728008,0.999342803621564,0.990423250129839,0.996868874887584,0.976096252909548,236.8,308.8803,472.571881097561,454.640609090909,447.811862264151,457.149956603774,503.458166666667,482.693293939394,531.494088235294,347.49325,NA,NA,14.8124294906027,53.1388368964707,31.5700490178645,28.3842089709957,36.9209356037178,44.2809590346295,35.6713278247296,164.72035,236.8,308.8803,348.881075,336.9051,307.124,308.9701,384.933,318.2674,433.9719,265.133075,236.8,308.8803,565.2588,518.7775,506.8871,570.5559,598.764,610.207,619.1247,429.853425,454.680709615385,478.367511871227,386.16235,442.4267,280.045725,600.977975,338.3586,573.2759,32.0371861311521,9.36788748524198,1.05209546337666,1.14570128341098,0.073265615553781,0.19623094189758,"PRAD"
"ZNF154",0.999993804562806,0.998128220087896,0.999999953138748,0.999944690080907,1,0.997466612888389,0.99990993015905,1,0.842428628335493,1,0.998467061042653,0.999999975811718,0.999999999981269,0.999031563612974,0.967362090003312,0.994976855007644,0.999998351832081,0.999343667277616,0.977836530130303,0.697843877241782,0.999611094477093,0.997056262577226,0.999999689980974,0.999999429029721,0.994890339056716,0.920195390084452,0.999998833385672,0.999999872608842,0.999698643559312,0.999999999995254,0.999869488168583,0.999999652648115,0.999997883451064,0.999975942931078,0.994113380910154,0.99943707323774,0.999683700428132,0.999999996064108,1,0.999999297691583,0.999999233806712,1,0.999999992898468,0.99999999996245,0.99999999651781,11.7333,26.5637,32.6049152439024,25.8659909090909,26.2030603773585,32.2078735849057,35.6735644444444,34.1287090909091,28.7872705882353,32.15145,NA,NA,1.86273869205412,4.91463287395091,2.8747074234461,4.6189005153717,3.0904142018378,4.95766539941762,6.33276287617538,26.25555,11.7333,26.5637,13.63485,17.05835,11.2313,12.124,19.1283,12.6644,12.5156,19.023675,11.7333,26.5637,42.741525,27.62895,39.4861,38.1033,52.4617,47.6956,26.4514,45.279225,101.740573076923,32.076723138833,85.7829,25.3298,60.35695,137.522825,14.3581,42.5926,7.89651874717225,1.13493617370466,0.315279560245653,0.295277963323693,-1.66529645257968,-1.7598544031291,"PRAD"
"ZNF571",0.487301714883378,0.999999999739927,0.106534124412729,0.999999912244127,0.191635944286069,0.999991826647705,0.999999351828179,0.176505665159155,0.970871864703426,0.999999997637113,1,0.0859239173727027,0.999770179121783,0.999453623545432,0.891350337457871,0.999999999979254,0.0599751588428359,0.925195580715922,0.984366710227888,0.523123199604649,0.999655893123396,1,0.082412364665598,0.999513062818256,0.998958277025618,0.906205598866844,0.999999999405659,0.999987954471897,0.999997453510317,0.225861400501736,0.992537282721702,0.99999956952381,0.99999997486279,0.959813381957071,0.783897692592701,0.954582133744203,0.999595316988582,0.728794333473821,0.992866581658431,0.99923317289856,0.999445823922661,0.983038530780437,0.953522745850633,0.979331896041998,0.999859721458489,97.6,25.3282,94.4204512195122,91.2469727272727,89.9033075471698,96.805179245283,100.018262222222,97.5759818181818,88.4302235294118,77.79825,NA,NA,1.73364838491013,4.52282839328527,3.83234275083284,3.21243986460616,3.64916182696474,4.31792201253939,5.6575065789292,23.26115,97.6,25.3282,80.14495,82.8287,72.7578,81.5155,84.5292,80.8123,79.8995,66.167675,97.6,25.3282,108.9496,101.82465,107.3243,109.66,118.0179,109.168,109.9359,89.428825,92.5380769230769,94.9699042253521,89.3812,94.5701,78.9991,103.45335,80.9409,108.9375,2.72473262778076,1.01996884808343,1.02627920725321,1.05805359516319,0.0374232807702054,0.0814127082815936,"PRAD"
"ZNF443",0.999971890287424,0.999999963295596,0.999983310650895,0.999999996026181,0.999974529859575,0.999999999578259,1,0.999680764037843,0.959514455758324,0.999981501709408,0.999999996526636,0.999960372727743,0.999999054634829,1,0.999039679553744,1,0.99960593799686,0.952497886310948,0.999957640285619,0.999999999991447,0.99825148807604,0.999999998879748,0.997692506964288,0.554835474868935,0.991909244168916,0.997241815329902,0.877044580271877,0.999036232660526,0.999998204855906,0.999999369438674,0.999939442509233,0.999981963402628,0.96930497210269,0.999572468365629,0.962205851649455,0.74594535429926,0.999880226020371,1,0.999577871595061,0.999546378337326,0.994329642696818,0.999120734771063,0.993262006657055,0.970304542530904,0.999983155367627,121.0667,93.2819,111.826564634146,113.567245454545,119.766683018868,113.9274,120.500862222222,127.393121212121,106.348235294118,92.51245,NA,NA,2.74243125262642,7.79123892706491,6.90817936713505,4.81648320967923,5.42403748139229,9.85095323150767,7.30641774067971,10.66585,121.0667,93.2819,89.1414,95.22795,81.2665,88.5331,94.7007,92.7218,87.1916,87.179525,121.0667,93.2819,129.004775,128.3954,148.441,140.4392,136.5211,150.0314,126.9231,97.845375,103.382984615385,115.378423742455,100.57335,108.0963,79.020775,116.544775,89.0253,136.4055,4.49365547416333,1.74775174749842,1.11602914320666,1.07480063058454,0.158374701191072,0.104069072891821,"PRAD"
"ZNF792",0.99999996791406,0.999979120311491,0.998511165290014,0.999999092665916,0.999745975157113,0.999992948186783,0.999729582617331,0.993640057282765,0.983754450463816,0.995556379117825,0.999788401897319,0.994505597735843,0.992906916524139,0.9972802435732,0.999999999983041,0.997895416688592,0.977636816450266,0.468986334593923,0.897497307623347,0.994596257256205,0.989200515853419,0.999777061787839,0.994410519612779,0.997543509646626,0.997729457680492,1,1,0.996673297683138,0.999704403090024,0.993594393194038,0.998984273102249,0.997798644164904,0.999999999999147,0.999999999595348,0.999848149790622,0.999999999968562,0.999999999834729,0.999999999667071,0.996543762259897,0.999703586873493,0.981629739091336,0.984426422718798,0.929619687043437,0.98457095625872,0.983173327031038,118.9333,94.5174,155.149325,145.232881818182,168.318573584906,166.874522641509,182.816951111111,167.447666666667,169.824788235294,107.20175,NA,NA,4.72231031038352,14.6904903209885,12.3482530898423,13.2917075902788,10.7226673617144,15.8032613013721,16.1342766399877,53.03315,118.9333,94.5174,106.4655,109.91895,110.6918,110.4024,131.7789,117.9998,134.0543,80.685175,118.9333,94.5174,186.871975,154.9105,194.5478,190.4548,221.2786,171.0794,210.8023,133.718325,127.930234615385,166.099390744467,126.0565,151.6569,100.374275,159.5572,114.9261,199.7677,6.12873050126418,3.37661472863425,1.29835915054667,1.20308671111763,0.376689515110333,0.266740626879039,"PRAD"
"ZFP82",0.993780694005129,0.976130776175609,0.99999999285211,0.999900705720917,0.999264558801914,0.708525073176993,0.991010106037588,0.999998998846573,0.995372696328174,0.956191787467043,0.967971821779687,0.999999999770927,0.999996722965396,0.65857275754857,0.987042379838989,0.913766242948775,0.999999999995668,0.813439644501531,0.251513888734203,0.522023931993119,0.986236041243285,0.998946337981839,0.999894425938184,0.5497686029909,0.999963344546747,0.982695723886131,0.558945901714777,0.0965963590810418,0.974565089159624,0.999999999351908,0.999999998353428,0.852347129959002,0.999617985050757,0.999999999999432,0.997929354943286,0.905535339112609,0.956334756794958,0.99999999808172,0.999920465969907,0.960539983863897,0.999052959417098,0.999982668468728,0.99999999834389,0.985388770776595,0.999979700223935,65.0667,103.7838,98.2877530487805,82.0832272727273,94.1305566037736,100.017862264151,106.214217777778,87.125496969697,99.4724647058824,109.57645,NA,NA,2.72666383163894,5.7253715633468,3.47468712288895,2.59158587497591,3.18696465060961,3.73145824847136,4.11127420851118,31.18815,65.0667,103.7838,78.63065,71.70655,77.0395,85.1723,93.2402,74.9491,92.5926,93.982375,65.0667,103.7838,113.40475,85.5305,106.6719,116.3301,120.5788,95.3756,112.0296,125.170525,104.442159615385,97.0330498993964,106.3752,95.4141,81.8527,117.85315,79.4742,112.7223,4.19479740707608,1.28381986600391,0.929060163603733,0.896958125578142,-0.106156069945436,-0.156887460278944,"PRAD"
"ZNF707",0.999938956566543,0.984117348308405,0.999999039460112,0.997564577130425,0.999999999910593,0.999580235428225,0.997093023931482,0.99999999994241,0.922076487432781,1,0.996629051163067,0.999999999795697,0.952021429594503,1,0.999999999993381,0.968253425386794,0.999984811970529,0.998928861228706,0.990885947345376,0.770213108696356,0.818473496994182,0.998694406503913,1,0.847071017111452,0.999999889428862,0.999997841958776,0.999988570585091,0.669955850925915,0.996073437914479,0.999999998484787,0.999663999471726,0.99999999994519,0.999999993502133,0.999999999803963,0.988611730914611,0.999987166454169,0.999988558005491,0.999999996152629,0.99874247190116,0.999988042760132,0.999983701728534,0.999974911060445,0.994468212458902,0.999998697875162,0.999957979489444,330.1333,260.0772,229.323717682927,248.773972727273,249.675743396226,248.100498113208,217.519197777778,257.131690909091,244.808458823529,280.2458,NA,NA,6.42869939455683,23.6353932286695,14.0403542764781,15.4683605612101,9.43236290111862,17.7595485521891,26.0732793503517,37.3958,330.1333,260.0772,178.291425,189.08145,188.7431,186.7438,185.6583,186.1447,167.0994,261.5479,330.1333,260.0772,257.329675,295.40455,299.2993,303.3453,246.0915,287.0135,280.8665,298.9437,161.223796153846,234.750655533199,163.1414,220.8901,131.028475,182.5433,179.9149,265.08,5.47997972459668,4.06190742610902,1.45605463420047,1.35397943133993,0.542064489472945,0.43720582271699,"PRAD"
"ZNF746",0.595146932872973,0.975143226977663,0.822565913422604,0.999008025148217,0.632352375495163,0.965763886993269,0.979296464713881,0.815237404275766,0.999999999073475,0.985467267820912,0.986082371381492,0.779180252006284,0.999917293219649,0.996575023453017,0.999999123273176,0.99746896498701,0.637246749208064,0.695355916888758,0.999999981881758,0.918933256119698,0.983999794129895,0.994665905016832,0.705024711337842,0.978920080460864,0.999980195225138,0.996980085571752,0.999882819789035,0.999994788405383,0.998096147057664,0.64965411492473,0.954630272903248,0.999999999487337,0.984978208434426,0.997401220740382,1,0.999997863279443,0.946597368343758,0.992794600377546,0.999806813008657,0.986441744813085,0.999728858203856,0.999222248287574,0.988996013959271,0.996059542599783,0.989924503721944,630.4,308.2625,496.121801829268,539.896545454546,498.889762264151,506.241654716981,531.678806666667,521.045224242424,533.551147058824,445.6949,NA,NA,9.43828477926102,24.9597889487339,16.3903251746052,15.5833334867384,15.8693448371958,14.1932427261513,26.6996857563631,48.4586,630.4,308.2625,424.479325,488.8597,416.9034,433.3378,483.3783,463.699,464.3216,421.4656,630.4,308.2625,558.897925,582.52225,597.4843,587.7751,579.1334,558.4964,591.2671,469.9242,432.480959615385,512.490532394366,429.80445,504.5654,399.7379,466.22065,443.8095,578.5877,7.20042953593536,5.0388694058281,1.18500137636148,1.17394177747578,0.244888734793352,0.231360858678049,"PRAD"
"ZNF678",0.999913036165279,0.999913094017873,0.936281653780211,0.999982374732013,0.965592384945619,0.999999931920133,0.999601727224729,0.900649035075089,0.999115857280219,0.999873366064784,0.999698704062514,0.908965021284732,0.999848081905384,0.999955723697851,0.999999999912971,0.99155545796322,0.732500708546745,0.183003875325038,0.859319239905213,0.825543396861474,0.76130922295509,0.999683529578144,0.909133001426945,0.99994022601477,0.999957918640439,0.999999999999452,1,0.883282231603114,0.999962984832188,0.95481495147645,0.999999998582803,0.999999999988688,0.999903792161484,0.999974248307064,0.776046032990286,0.999977116891852,0.999948752558484,0.973813253196181,0.999999999918461,0.999999985383428,1,1,0.999964968529752,1,0.999999998105453,41.6,5.5598,67.1598274390244,63.6673727272727,72.4976150943396,71.4636226415094,87.4621288888889,71.8108,65.3085294117647,70.9191,NA,NA,3.09986890221345,8.06663341457311,7.28525160463574,6.43018154091238,8.16497989681729,7.14268638831617,11.5080123899317,0.168300000000002,41.6,5.5598,37.6313,45.12085,33.0656,41.7355,51.5845,37.464,27.7664,70.83495,41.6,5.5598,84.67205,77.1272,94.3771,88.4979,120.2955,91.729,72.7414,71.00325,66.5196480769231,75.127408249497,68.0592,64.6216,41.039675,88.256,43.1948,95.7507,3.89765824846713,2.0624747506748,1.1294017695737,0.949491031337424,0.175558796882706,-0.0747737217965615,"PRAD"
"HKR1",1,0.999999999992388,0.999999998484038,0.999999986323165,0.999999999641123,0.992681411520643,1,0.999999999924012,0.999999751023023,0.998652694631864,0.999999936938344,0.999999997078575,0.48953988353988,0.999999999985782,0.884338748991117,0.999999988890602,0.999999835890268,0.999585877529076,0.961672061747758,0.998644082511894,0.425402748494808,0.999999999495352,0.999999999999059,0.964940913085254,0.999999988151461,0.997398591434502,0.999983495348962,0.876324961805969,0.99999996186256,0.999999998470213,0.953093060909081,1,0.990597950260644,1,0.862211611442138,0.999999450170102,0.999995157098673,0.999998790342088,0.998164191497273,0.999998177477275,0.999122979982738,0.999998898890556,0.993635960685663,0.999978855530581,0.999998904904897,1316.8,1286.1776,1354.94582743902,1225.20840909091,1335.74038113208,1211.70966603774,1403.41904444444,1255.25178787879,1215.55884705882,1108.07535,NA,NA,31.8162331027504,118.34307991423,64.8269783319396,52.2248264378941,75.5873772853791,67.0745448913225,63.7005120248341,536.54145,1316.8,1286.1776,1055.05115,973.43405,957.4661,926.4463,1079.2079,982.5369,960.8834,839.804625,1316.8,1286.1776,1580.675625,1393.7551,1593.1929,1380.1614,1536.5253,1397.1589,1423.2286,1376.346075,938.477951923077,1307.31627645875,949.4965,1260.1847,742.343325,1092.117525,1006.106,1512.6441,33.872201081595,18.6294591661248,1.3930175703967,1.3272136337522,0.478213455042049,0.408400611513155,"PRAD"
"ZNF101",0.999999881510897,0.999935903880807,0.999999997471385,0.999534122217864,0.99999908419779,0.99991300839959,0.999777339683638,0.999999893014927,0.999891393671726,0.99999991621407,0.999306426435633,0.999998379574971,0.973864833832794,1,0.999973974045175,0.999962444938356,0.999999999554641,0.999999997198265,0.999834376349955,0.999862882626492,0.987165834827012,0.996328194916866,0.99994914543375,0.651272275373026,0.999935471054179,0.965033037660368,0.998401716110737,0.776803031559105,0.999949080140026,0.999999998078414,1,0.999985728171981,0.999999119582706,0.999625010102437,0.999999999980932,0.966483845117355,0.999899654020797,0.999999862245517,0.9999999760564,1,0.999999999991546,1,0.999999905029071,0.999999760832275,0.999999983816119,50.6667,58.6873,62.3818201219512,66.1535818181818,64.3464509433962,66.3873301886792,61.7548266666667,70.2231212121212,62.3628647058824,65.75235,NA,NA,1.52356582748849,6.07310050801997,2.92399375441426,2.91618455413912,2.39244834959478,5.87729667562959,5.25382812929087,4.95085,50.6667,58.6873,48.9932,48.64955,50.5051,51.5752,50.0789,55.4612,46.8218,63.276925,50.6667,58.6873,70.277,79.60045,76.463,80.4855,72.8252,69.5067,74.5889,68.227775,68.5488019230769,65.1329607645875,64.4283,62.124,52.255875,76.9543,50.9137,74.5889,3.84458587616558,0.985363179389528,0.95016920700784,0.964234660855556,-0.0737436421029646,-0.0525438043922999,"PRAD"
"ZNF716",1,0.999999999698626,0.999999999698626,1,1,0.999999763281029,1,1,0.999214282657071,0.999999999996393,1,1,0.998396527457091,0.999999999924875,1,1,1,0.999524917919242,0.999999999996756,1,1,1,1,0.999787781819211,0.999999999993472,1,1,1,1,1,0.999967092735205,0.999999999977589,1,1,1,1,1,1,0.999999993474386,1,1,1,1,1,1,0,0,1.0518487804878,0.362318181818182,0.149537735849057,0.064688679245283,0.148831111111111,0.123754545454545,0.0585294117647059,0,NA,NA,0.905257024460757,0.225039171466247,0.0602498791756893,0.0261591737357996,0.124042373454984,0.062266059309011,0.0402736483001583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23845,0,0,0,0,0,0,0.0386519230769231,0.447538832997988,0,0,0,0,0,0,0.0175033662977304,0.299801360650535,11.578695117118,NA,3.533400770137,NA,"PRAD"
"ZNF708",0.999999999981383,0.945921473207968,0.902489319395157,0.975494134017037,0.950571758971279,0.999998932582148,0.974271341293477,0.947392089103789,0.997029526794269,0.99999999998376,0.977382053888663,0.95270292007467,0.990786440552106,0.999999998108535,0.999999999920673,0.817805499132367,0.736093234514445,0.577482626566219,0.945697117572613,0.346577266680353,0.280994879567028,0.973255505587673,0.945876358018227,0.999711697763829,1,1,0.999999998342224,0.573380715269306,0.976834219627568,0.952367921614626,0.999952888944976,0.999999999998954,1,0.999999999985554,0.809970223951691,1,0.997883595725897,0.994378956991009,0.999991898992943,0.999999903191861,0.999999964565655,0.999999990408098,0.996527326904393,0.999999935117577,0.999999968132413,152.5333,140.8494,263.028642073171,254.241572727273,251.545528301887,249.659454716981,291.318935555556,252.681251515152,251.898170588235,237.71335,NA,NA,5.77781812525262,19.08947665142,13.9155712926392,11.9761204132396,14.0094501988555,12.3881115022745,21.1584880823376,15.51155,152.5333,140.8494,210.1933,216.55005,182.7561,187.4703,229.8908,211.8834,203.5176,229.957575,152.5333,140.8494,312.297175,293.75515,322.3178,290.7377,368.1572,300.2611,295.9402,245.469125,226.091498076923,268.815472837022,210.67845,262.4092,185.733025,268.155325,209.0437,321.9585,9.91704256204639,3.95701919981848,1.18896763090828,1.24554362346979,0.249709438915546,0.316775550893413,"PRAD"
"ZNF721",0.999490230719694,1,0.989069242027512,0.999992287952022,0.93307482539751,0.963154023301069,0.99999999936134,0.981087953623015,0.999883454823434,0.996512487946908,1,0.990088204543099,1,0.972020634643162,0.999960076687473,0.999999991065375,0.974794075958593,0.99750845420546,0.999305153345949,0.999999919422339,0.999131951221798,0.999988745335654,0.918663285375073,0.54310788241951,1,0.935424710346317,0.719551853762083,0.984418658246377,0.999999991232163,0.998965212607289,0.990735345835736,0.805362076910725,0.959982962137106,0.996180275506095,0.919474511159538,0.457068255442838,0.999997189197688,0.973274349087484,0.999901549238577,1,0.999990128515536,0.999896301161154,0.999997955851495,1,0.996511979460579,530.2613,374.0664,539.152657926829,600.455636363636,553.747805660377,537.940667924528,561.856788888889,601.524109090909,498.172941176471,603.55815,NA,NA,11.7445132478178,50.8241143119131,24.8778187133167,22.6526061585503,18.7755735229478,32.3659855480491,29.3212986293893,82.34145,530.2613,374.0664,426.493275,527.78755,429.8628,411.498,482.5257,472.975,389.9095,562.387425,530.2613,374.0664,630.4181,636.7007,705.9497,633.7034,607.8555,695.9391,591.4331,644.728875,413.765217307692,554.367536418511,406.27945,543.4218,351.610375,440.93745,452.3497,639.5454,13.7437708424303,6.81990687802029,1.33981183828282,1.33755669896668,0.422030404386678,0.419600048586158,"PRAD"
"ZNF662",0.998305599788176,0.999726111986879,0.999970169913106,0.999949446627218,0.99990482337261,0.999999503589065,0.999934916060088,0.999868922174485,0.999788345896096,1,0.995176414889529,0.999999986584322,0.70488481076233,0.975802986025705,0.588690974073914,0.997232769932618,0.999999852928735,0.942217670387295,0.994067334615432,0.843191559190691,0.999999348388954,0.999701271812821,0.999979157920864,0.999999999998099,0.999999351424214,0.999960752109893,0.963743004549824,0.995650776036697,0.99999190027032,0.999546849837378,0.998125869040993,0.999999717010572,0.999995818949093,0.733033838235824,0.876912252463753,0.999082912845613,0.999999979687807,0.977592216062152,0.954716506893116,0.987211634598004,0.98032463784251,0.804822192385849,0.854014355167267,0.956770324944468,0.994664153987681,96,246.4865,181.108431097561,168.427190909091,168.113435849057,219.123360377358,210.611355555556,183.039063636364,153.643447058824,61.2179,NA,NA,9.73390493662312,33.5278850343207,18.7497765173718,19.1858777442249,19.3522543917891,23.1079507813073,34.7816240565945,57.9015,96,246.4865,82.413075,72.33755,47.3856,109.8691,101.9108,65.5926,39.2701,32.26715,96,246.4865,255.42225,238.8362,279.3207,318.3898,291.059,288.3173,254.009,90.16865,203.055607692308,184.908691348089,206.8267,173.1405,167.7362,233.0826,76.6385,270.5441,8.6001643022823,5.82159118830794,0.910630804288265,0.837128378492719,-0.135061832057547,-0.256479209492288,"PRAD"
