"gene","p-adj-T2b-T2a","p-adj-T2c-T2a","p-adj-T2c-T2b","p-adj-T3a-T2a","p-adj-T3a-T2b","p-adj-T3a-T2c","p-adj-T3b-T2a","p-adj-T3b-T2b","p-adj-T3b-T2c","p-adj-T3b-T3a","p-adj-T4-T2a","p-adj-T4-T2b","p-adj-T4-T2c","p-adj-T4-T3a","p-adj-T4-T3b","mean-T2a","mean-T2b","mean-T2c","mean-T3a","mean-T3b","mean-T4","SEM-T2a","SEM-T2b","SEM-T2c","SEM-T3a","SEM-T3b","SEM-T4","Q1-T2a","Q1-T2b","Q1-T2c","Q1-T3a","Q1-T3b","Q1-T4","Q3-T2a","Q3-T2b","Q3-T2c","Q3-T3a","Q3-T3b","Q3-T4","count-T2a","count-T2b","count-T2c","count-T3a","count-T3b","count-T4"
"ZNF721",0.99999998797632,0.999774941529333,0.999681400693814,0.997248154686649,0.999126457577971,0.453583114077085,0.852668981695677,0.919153854128919,0.0107823685124406,0.571275462266641,0.473077398105747,0.554301761507277,0.139416346648506,0.4343612282438,0.805315035512753,535.248635714286,537.595554545455,523.519633766234,554.909206535948,584.942271544715,650.791988888889,41.300022648007,25.4089431012761,10.8428244771496,11.8972211500284,15.3637687874046,80.4628425506931,440.22075,469.3611,426.977475,449.8799,478.40785,476.9743,668.90365,591.0385,607.7538,656.1392,661.6737,824.3003,14,11,154,153,123,9
"ZNF662",0.999998454791338,0.999959283474824,0.9999999757729,0.949763194208529,0.986009993286336,0.541553589975127,0.683670125452449,0.843043483445243,0.0362937587484988,0.738670793295483,0.320802104030297,0.435537581993322,0.164508374397948,0.453229888917082,0.771345772331629,211.8146,206.580172727273,204.815773376623,180.285208496732,158.976261788618,100.689255555556,33.7479897896466,42.4269259876729,10.1606977470616,10.7471630747044,11.0969314460947,30.3962157183766,140.1927,58.3503,102.346275,64.8628,62.67105,23.9238,311.004775,301.2521,297.901525,271.3761,230.41945,202.0822,14,11,154,153,123,9
"ZNF320",0.999977344297513,0.999975583184483,0.998908790217362,0.999564333076163,0.999999898786295,0.830688998113956,0.925637131459629,0.98700680317303,0.080319029327832,0.640052981918823,0.060840423182702,0.127532911670255,0.00439220152627762,0.0173657031278402,0.0864620599133239,562.571871428571,574.920054545455,553.886837662338,578.152019607843,610.797929268293,771.556944444444,38.8322660719354,30.6682855675737,12.3580487937867,14.7560321812815,15.3145593263218,145.162042152494,436.1296,504.3437,447.1161,464.4487,499.79245,495.3271,629.58625,671.6282,661.2264,656.1265,715.48565,1032.3529,14,11,154,153,123,9
"ZNF530",0.999893386653995,0.997661440908093,0.980532796444639,0.981851741396015,0.937309985015284,0.990183508740175,0.393968730348658,0.330962493660102,0.00864424146870535,0.0521816447884729,0.00368944266352833,0.00326896353672423,0.000451007260934611,0.00103952553672781,0.0363124540870243,54.2405928571429,52.6407,56.3298123376623,57.4896281045752,63.2168024390244,80.2809,2.51791430235563,4.52067376426447,1.21386795344199,1.36944538878582,1.52168662661735,11.753646288221,48.156625,41.0121,46.58945,47.6805,51.7527,51.6416,60.586825,61.9827,63.40465,63.4832,71.27605,112.082,14,11,154,153,123,9
"ZFP1",0.96476555171158,0.933884664075145,0.403958973240453,0.786851478605074,0.234376270015532,0.956650774689926,0.928777313685537,0.398547976864403,0.999999849937205,0.976478255898066,0.85669354233447,0.447044100295895,0.985033544055244,0.998885283822767,0.987574360298414,127.042821428571,112.698209090909,138.596401298701,142.863083660131,138.934047154472,148.649866666667,9.45697989455744,7.20375746226742,3.36058666871121,3.78696372908194,4.04590677562302,9.99432584889491,106.540125,99.2951,111.085325,111.8199,106.97455,126.4706,156.064275,127.1267,165.006225,166.217,162.65185,160.8652,14,11,154,153,123,9
"KRBA2",0.992916745237128,0.999998448160548,0.987532995944175,0.999999999807938,0.975333060783243,0.999720253610658,0.954551481434073,0.661290435711531,0.215705515448083,0.35771342243914,0.979476992049981,0.839126871510056,0.924175949124641,0.950463986691537,0.999970676184394,77.1695285714286,85.6790363636364,78.2251363636364,76.9950875816994,68.1255349593496,65.7688333333333,9.99792990464421,11.7989509317587,3.0858177037989,3.07013515136926,3.1579796948619,5.80203860226923,53.807925,55.0787,50.595125,48.7005,45.5453,52.2699,91.6003,115.6642,103.557475,99.9039,85.20565,70.6965,14,11,154,153,123,9
"ZNF93",0.999999455656111,0.999999041075542,0.999999998896401,0.993747391925456,0.998837722256639,0.868552158378822,0.645987988480002,0.804400393338595,0.0111833206919842,0.203928913156995,0.0139258631720828,0.0291829984477776,0.000968639729252097,0.00409132290326186,0.0567642522765968,64.5899285714286,65.6070636363636,65.3792727272727,69.317808496732,77.7491422764228,107.425433333333,7.45771186053553,4.74972366509641,2.15802384301924,2.31887197998928,3.24556233632906,17.1634144588942,56.547325,53.2836,47.361975,49.2887,53.57295,74.2716,79.5749,76.84135,81.53705,83.364,98.187,95.9559,14,11,154,153,123,9
"ZFP90",0.822873182800995,0.999999972636499,0.635221102533155,0.998949505536355,0.814777090417242,0.963445496471216,0.981770643145802,0.934741785853574,0.64486440225175,0.974917309457797,0.99665564159085,0.62363304132478,0.987738851109798,0.942499247753624,0.8493337044758,540.934835714286,477.768063636364,539.315254545455,527.341585620915,515.695262601626,567.418922222222,27.7105183035085,30.3170895313076,10.5134575149423,9.6633278264559,12.433264558669,41.6874939848531,493.644025,421.81325,460.44195,440.2456,418.77895,494.8707,610.132625,555.9682,617.724725,609.0464,613.53195,659.7523,14,11,154,153,123,9
"ZNF479",1,0.973384998348585,0.983773716065967,0.999992763151879,0.999995847276091,0.646529911715134,0.999875984977998,0.999927793337817,0.842502130220642,0.9998572497999,0.9991152177134,0.999308328292289,0.999983989228564,0.999350587432157,0.999855552705403,0,0,0.0339311688311688,0.00617581699346405,0.0110634146341463,0.0250333333333333,0,0,0.0210884419112023,0.00450084883120529,0.00636409613926877,0.0250333333333333,0,0,0,0,0,0,0,0,0,0,0,0,14,11,154,153,123,9
"ZNF445",0.803076992550776,0.999227836002969,0.77668710178723,0.999946217618083,0.697079961233579,0.999136496355501,0.999995617729652,0.658668935002808,0.994805797567746,0.999968200154193,0.249237042386553,0.0178655503139388,0.0329948754380359,0.0469255904431398,0.0593041989328674,624.923357142857,542.737281818182,608.831968181818,615.56528627451,619.215754471545,774.903433333333,44.5252203730658,41.2259676086562,12.0872299691107,12.1367520299104,15.6740281855785,103.827036821937,525.049975,465.4825,519.546025,506.5847,508.1941,649.5691,741.649675,623.47965,716.36045,707.601,702.9643,949.2647,14,11,154,153,123,9
"ZNF74",0.477966930877599,0.999922041803853,0.12556627920586,0.999259180281174,0.353365655531648,0.716878321887456,0.999964040179468,0.283656793489985,0.92862422898736,0.999076466257422,0.998451436807789,0.834313602434749,0.982172087974877,0.999919173072807,0.999261199169646,405.47655,487.965454545455,398.285255194805,416.857051633987,411.691747154472,425.758122222222,24.070406346919,29.0468863780436,7.94508867429724,10.0963522166566,11.2232576036196,36.149927747737,336.57925,428.04225,334.1951,325.702,319.1862,346.3275,474.86515,543.18875,436.368375,482.7133,489.22035,507.4154,14,11,154,153,123,9
"ZNF829",0.833893362196029,0.960360716215844,0.966047045113145,0.999745475928634,0.784197598337094,0.756359755064702,1,0.637617279408282,0.38723295205523,0.986975402854225,0.00515527892931211,0.000136850442409298,6.14029838919006e-06,5.37674615970207e-05,0.000173246292168971,17.7917071428571,12.8794272727273,15.4280818181818,16.9866568627451,17.7832089430894,33.2365666666667,3.25439031974314,2.23781859875317,0.786478319987537,0.793659069694038,0.860700257264321,7.44313300851866,7.375775,6.462,8.169175,10.7488,10.9431,19.4205,27.18425,18.1578,20.8283,22.6351,23.8601,43.6533,14,11,154,153,123,9
"ZNF267",0.993054055641894,0.992444360464195,0.999935718168138,0.874353102371944,0.999817436458265,0.77454322002792,0.470381795245239,0.950770041120223,0.0514489252942197,0.59611015508327,0.0982158921547361,0.36301720965792,0.0634558173602289,0.182228040886071,0.494988310405873,145.699378571429,160.359181818182,156.041816883117,165.694605882353,178.152499186992,217.048944444444,12.5919584969591,23.0441231839578,4.64836727286412,5.24313462049324,5.70415045915426,47.0071721945029,120.888475,119.6189,122.058325,124.7361,133.292,146.4459,175.456325,175.33475,182.6292,196.919,211.6684,230.1671,14,11,154,153,123,9
"ZNF566",0.850517485489487,0.988022312088066,0.935807275956282,0.999865020682466,0.792074890913223,0.933438567306275,0.999999674397268,0.621425164816348,0.566712644147891,0.975150224671766,0.39965570497443,0.0500373053185886,0.0456091371044531,0.104681522664626,0.197150559927893,202.429021428571,176.835754545455,192.756511038961,198.631611111111,203.570793495935,246.6069,15.9079659543599,11.1836696489314,4.11481597821269,4.22427871497074,5.27922180830828,27.8391044261335,159.840175,151.78895,158.911375,160.4782,164.83735,189.2522,247.654925,191.72605,223.54895,229.6532,238.15365,280.4954,14,11,154,153,123,9
"ZNF224",0.999990340197137,0.999997607515968,0.999999142879222,0.999675680498046,0.997466166518178,0.916159171838764,0.976917757977288,0.95755709823862,0.354624999070075,0.90733306176012,0.997945447073417,0.994056238168738,0.988187647139243,0.999661948733155,0.99999987661129,173.990785714286,170.407209090909,172.114667532468,179.043969934641,186.585570731707,185.3041,13.8234832735635,19.6979564235594,4.93904195553421,4.52431700980471,5.68603904614656,28.1822947681597,138.77645,112.54575,129.201325,140.4556,142.4823,117.2045,196.9379,202.88395,208.33495,221.0236,225.53775,213.3355,14,11,154,153,123,9
"ZNF529",0.999999996800455,0.995166030429469,0.998097615851975,0.99999999987307,0.999999946057205,0.772740288993663,0.979582005415433,0.983844188086227,0.0462891758726715,0.572956334239159,0.41829403108997,0.460388662648759,0.0651237105693818,0.186429328736706,0.510091613963662,316.796521428571,315.739581818182,303.801237662338,317.180631372549,334.780237398374,387.860688888889,23.0345928183663,14.959751970348,6.352016230619,6.6312537573138,9.2793389239578,54.4615969639246,272.841425,273.3763,253.634225,266.4802,267.8811,300.6779,377.649225,350.2741,343.6841,344.2333,380.166,455.8125,14,11,154,153,123,9
"ZNF284",0.999999997893887,0.99749683242731,0.999050028434243,0.999933179213354,0.999912513973747,0.566176956901172,0.960881682642704,0.970293242888864,0.0334502522273907,0.700365409140696,0.768084431876281,0.791114087107113,0.327304355827359,0.677281671794662,0.929068774167084,30.9494285714286,30.7955636363636,29.1595090909091,31.8014111111111,34.2543902439024,38.9249666666667,4.19293459615453,3.88784962733602,1.09341209163024,1.07570670807075,1.36706988754059,5.53177187069789,21.3605,22.78135,20.23515,23.3038,22.68005,25.6937,40.987425,40.9504,37.882275,39.4749,43.0298,51.489,14,11,154,153,123,9
"ZNF749",0.970181894023084,0.999998957995048,0.939257656671338,0.999857122299887,0.970010818202472,0.998829838626228,0.89987326874885,0.999999882891711,0.223296405357279,0.425070882911711,0.399908273292517,0.877681979238607,0.197104024348422,0.255191550028504,0.665326848897887,67.5622142857143,76.1039454545455,68.2733805194805,69.4773777777778,75.5864154471545,89.5822888888889,7.53629222767889,5.25711692611011,1.95578832353714,2.19405356622385,2.65393898698922,13.8653279844851,52.6488,68.37445,54.835275,54.332,55.25035,67.268,80.4597,86.62615,82.71745,82.154,95.2851,113.6029,14,11,154,153,123,9
"ZNF17",0.981175325581057,0.999999999999455,0.944692594731406,0.999882062930561,0.868931758425724,0.990316763790758,0.827742363149513,0.346061496820623,0.0510307075189947,0.206194316629412,0.287463308208538,0.091703134804563,0.0934659861470332,0.151109326602518,0.594499154794833,110.5805,102.757572727273,110.539595454545,112.453368627451,120.031080487805,135.2871,4.74681510937991,6.17290260140075,1.95210115468418,2.25399531890349,2.84860243733189,10.7252282761125,94.5594,87.22595,94.8665,96.0323,101.78355,105.8582,123.2653,110.5911,126.92215,126.0248,138.8813,154.1061,14,11,154,153,123,9
"ZNF555",0.999998711968435,0.944878125788196,0.983723962532627,0.99104079665088,0.998521401575251,0.975515663698364,0.977356089714738,0.99477152908386,0.999037425996583,0.999462881024844,5.89911332673498e-05,0.000244665205220929,8.31511455157141e-06,2.3642227242604e-06,5.14024694286963e-06,64.5208857142857,65.2241545454545,69.0125506493506,67.4936614379085,68.2081382113821,99.9251333333333,3.81223400357406,3.81715443220979,1.38931388550734,1.44038093397027,1.5422037454283,12.2301045711892,57.717275,55.43,57.7537,55.0087,56.818,70.9889,73.8906,72.30885,82.6728,79.6632,79.059,108.9414,14,11,154,153,123,9
"ZNF75D",0.981692342949737,0.999710458587746,0.851964501103469,0.999998455354395,0.918838862396418,0.997232243035344,0.992685254787874,0.719352663463509,0.985864184853149,0.880714664516078,0.0570177516616586,0.0130811041769182,0.0147297139315262,0.00880792429712629,0.0324087900263201,411.371342857143,367.303872727273,424.110248701299,415.807549673203,436.597031707317,598.764066666667,29.4501118899211,25.6189497174831,12.8710726346484,13.1769224926056,12.5773769878244,89.8272283562775,369.390425,320.4231,332.8226,313.9,331.18385,365.7745,476.19005,408.70995,490.393675,489.5463,494.1645,762.0093,14,11,154,153,123,9
"ZNF197",0.999801230269914,0.99271309068871,0.955032790475122,0.346157938210414,0.270931494127965,0.0072118947721711,0.142922296692653,0.115003429690296,0.000211243507368564,0.883492404865626,0.0106732767667305,0.00823038971253998,0.0029818441963213,0.107574189008222,0.255798984650284,374.372935714286,364.293372727273,389.135624025974,425.782080392157,438.00901300813,507.004833333333,25.2753630744471,15.0489977930159,6.45497218259563,7.34144757776232,9.71989603216482,37.8114346684307,306.05265,336.94565,339.744225,366.1202,380.31275,445.2195,418.050325,388.35875,436.66735,472.973,491.6384,589.1641,14,11,154,153,123,9
"ZNF732",0.998802186665992,0.999999165042608,0.991901886735758,0.999871457628127,0.999751575078324,0.962337267659427,0.980123149767228,0.999992778706306,0.418789712074034,0.88431036424735,0.998363449313962,0.999999970487484,0.991396826978914,0.999561114552307,0.999999816533344,4.26905,4.88109090909091,4.17155064935065,4.53770784313726,5.05052845528455,4.96148888888889,0.80303531423381,0.642673884564191,0.272476953557645,0.309118651984844,0.410675946300988,1.73121237235037,2.22055,3.06035,2.018975,2.1452,2.2447,1.6414,6.1276,6.28735,5.609525,5.7984,6.06345,7.7206,14,11,154,153,123,9
"ZNF546",0.94898527386178,0.995169223335408,0.984252338245851,0.999833362284829,0.942911042430305,0.987581915511237,0.998683728346763,0.97075103852542,0.999768444481039,0.999499120911622,0.81369444063221,0.998866482331654,0.870752324509271,0.762858100553891,0.829210220413726,60.9523428571429,54.0542909090909,58.1310545454545,59.5458496732026,58.7823349593496,50.7017888888889,6.32896701421342,4.22080778538582,1.50812544947268,1.44052990957443,1.94500622778237,5.0916668155604,50.26075,43.35655,44.96745,46.8919,44.1493,42.4149,71.56055,62.6468,68.62405,70.2256,72.2059,52.4558,14,11,154,153,123,9
"ZNF286A",0.999600805494864,0.996681527155996,0.960422254689056,0.924095204055658,0.795730754424834,0.830858600393844,0.922405522490727,0.793917006435603,0.84635956366066,0.999999991909178,0.000360058886705539,0.000267328023745628,1.87939323590403e-05,0.000122657261077186,0.00014827579467569,169.982021428571,162.727072727273,177.777165584416,185.746609150327,185.995067479675,274.739011111111,13.6042378126485,16.1609806510625,4.13729770107009,4.57968623940224,4.83019649393252,54.7326591031388,140.50655,138.99665,142.325225,145.4248,149.2095,188.3519,192.468575,191.6451,205.61645,221.4489,218.18085,294.4032,14,11,154,153,123,9
"ZKSCAN4",0.961288246629843,0.995300823515628,0.990408133819698,0.99924546774606,0.730862225237246,0.26475321562979,0.853635446172135,0.283978549837108,0.0014215354508742,0.409569830419994,0.355148778044795,0.0923620041715945,0.0459285394903356,0.250590669362841,0.664816609498329,90.9917571428571,82.4385454545455,87.2785311688312,93.5269222222222,99.3605650406504,112.556966666667,7.60108628998322,6.29758449755812,2.06670141308439,1.96356422071538,2.40053454896883,9.00784593312963,80.872425,71.06865,68.309575,76.6112,79.5266,94.7887,115.28115,99.1988,105.971725,109.7864,116.3205,127.2446,14,11,154,153,123,9
"ZNF643",0.968076498846923,0.995117851331253,0.993606485034755,0.971047577109629,0.999469248399258,0.989718853693818,0.995067036646548,0.994151344547764,0.999999999877779,0.993085174325495,0.430850351730464,0.132746914535112,0.0693935150599704,0.0394339058850932,0.0718927457806773,37.9122071428571,31.8877363636364,35.1542480519481,33.8302294117647,35.1192829268293,52.8019,6.07315887993474,2.96213847875522,1.47206620629226,1.50684421367994,1.69814787265086,9.61555714180006,20.968625,23.63595,22.48665,22.3066,21.98765,35.9712,52.7809,37.6822,43.9486,40.5792,42.8083,63.1579,14,11,154,153,123,9
"ZNF642",0.989623591864283,0.995354347892585,0.999453249594428,0.999996484680294,0.944780949582676,0.620572851061352,0.999999938257074,0.9597821324167,0.770135898196486,0.999988479790197,0.999988646391997,0.998506044450697,0.999903374880571,0.999735911942407,0.999908098045737,61.36405,68.0563909090909,65.2640214285714,60.4633620915033,60.9591674796748,63.1081111111111,7.02705431211095,8.59942795528183,1.86118160403752,2.28583700070437,2.49050739144843,15.1137152427894,46.37885,53.56975,52.621775,41.0352,40.0471,39.0093,79.8478,77.94405,78.65635,80.3634,78.45425,81.255,14,11,154,153,123,9
"ZNF490",0.978108018823046,0.996879904670518,0.74433346468343,0.999995759848661,0.898898054167937,0.95456253917275,0.999995103475832,0.900410846221777,0.966535440060445,0.999999999972259,0.811107096937209,0.438314745182298,0.851258539407232,0.691835413476862,0.700478298453633,220.817314285714,205.860681818182,227.605956493506,222.588333333333,222.658785365854,247.9831,11.9182501393196,10.6435242677996,4.18030083818195,4.02059899278026,4.4968171769013,27.1756812370454,187.159425,192.52535,195.71355,185.818,194.51865,192.8601,258.9905,225.02645,267.975375,258.3107,253.2926,333.4559,14,11,154,153,123,9
"ZNF626",0.999092084796352,0.985456523947531,0.999996725986003,0.988214860832589,0.99999909190419,0.999999699968856,0.999990716422551,0.999373522848968,0.83769247795969,0.869939075577451,0.888470362582689,0.75076719870336,0.409204801533128,0.424668714843829,0.691200611091161,439.103707142857,413.221318181818,406.801486363636,408.255929411765,431.951095121951,519.341933333333,54.5984288853399,42.498041757818,12.1206997212666,13.7866960298374,17.4098232906055,93.3415527839691,344.859675,329.27695,298.681475,277.4668,324.99625,320.5631,589.639775,469.6649,492.156175,507.3602,516.57355,706.0637,14,11,154,153,123,9
"ZNF793",0.994135691036344,0.99760913807471,0.999664977242865,0.995990013757058,0.999853585010243,0.9999952481272,0.619906460084057,0.981296515729021,0.0960564454246506,0.12937541015578,0.734006715964594,0.961994529817662,0.750035762513259,0.774596710152754,0.99797984764457,148.903585714286,160.947972727273,155.805067532468,156.601439215686,173.070319512195,181.3121,12.5529439952155,12.7516288170506,4.29238447920502,4.07020729700489,5.01020222940097,41.5413437592265,114.624,124.30465,120.267675,119.9152,140.046,107.9972,183.5473,191.19385,181.5738,184.9533,205.8027,172.5327,14,11,154,153,123,9
"ZNF383",0.930568443166609,0.999999668530096,0.850603907153636,0.999985652752077,0.88336475611495,0.999947721544073,0.998377849682399,0.597944942338383,0.861629588279399,0.762668456181362,0.987603563954929,0.682856509030044,0.955064404925022,0.93824724104066,0.997537045669587,77.6379142857143,70.5929272727273,77.2566681818182,76.8259176470588,79.7848455284553,82.6527,4.29820769127632,3.7732250054849,1.43125174187714,1.5107484328188,1.67473943807134,7.4255651947998,65.853975,63.09305,63.627575,64.3735,68.91135,66.8554,89.8085,79.45565,89.615925,88.0022,89.2469,89.7833,14,11,154,153,123,9
"ZNF669",0.998951915182054,0.999925156956129,0.982894877626402,0.999814886084398,0.978024565197524,0.999997761275365,0.994075703540185,1,0.471496016548664,0.407393047414798,0.0681553796714311,0.208589495545454,0.00465969664205379,0.00409266179268031,0.0387905557436128,75.1661571428571,79.8071636363636,73.2896857142857,72.9109620915033,79.8397593495935,110.634433333333,8.33195946327518,6.82929620182281,2.36137460844639,2.38885139414966,2.86790931618234,13.3544634015186,48.668625,69.4334,55.732275,54.1191,60.57165,68.9372,84.1623,86.67865,93.448425,90.2613,92.02265,145.8982,14,11,154,153,123,9
"ZNF559",0.996372443488382,0.995125018741362,0.999981770039596,0.999999999996439,0.988681374015907,0.802450918059336,0.838495831177343,0.997913355825513,0.614498529061247,0.064342602373914,0.306782943314136,0.650528627832328,0.26540222017955,0.107352807331393,0.612465183704372,375.820914285714,398.571418181818,392.602933116883,376.063773202614,414.391981300813,476.732688888889,18.6313491090112,35.4357725579619,8.76539434909238,7.3781816764081,11.6435155496923,96.4966626055022,326.4362,297.71035,326.302125,306.2421,334.44645,319.63,420.7779,482.4833,448.3781,432.274,493.02675,697.2136,14,11,154,153,123,9
"ZNF177",0.999855700481235,0.999996661163522,0.999926514852997,0.999902217358243,0.999996804223693,0.999752751335118,0.784359640400998,0.959690329683422,0.0658673129342447,0.129406058253889,0.812037802319011,0.930229314580573,0.690064054544935,0.74784691882393,0.996738322459968,80.1210642857143,84.1076909090909,81.4141863636364,82.6742712418301,94.4113959349593,100.906544444444,9.17259515680356,7.87900196430596,3.43180247067972,2.68154234083281,3.63836226470952,20.0065831755319,59.723,67.80775,57.193175,57.1232,65.8346,59.9916,92.3006,97.3428,95.913775,98.6928,116.34975,134.0031,14,11,154,153,123,9
"ZNF548",0.999948463997616,0.99970624946156,0.994993615560757,0.947463328338645,0.894073272093121,0.681885163380643,0.348738389616658,0.31631124577933,0.00118084249446893,0.105964841070777,0.0633255513189518,0.0556556745316019,0.0172496405798193,0.0717973156989009,0.462259527594851,238.482664285714,232.260218181818,244.618524025974,257.201967320261,280.529414634146,327.233844444444,16.6060901701014,13.6686278999148,5.32341548068739,6.50316752010379,7.19970133330284,30.3421566947938,225.96025,197.80215,207.9414,213.3436,240.11315,244.563,272.362575,267.3074,286.335225,292.0729,316.17045,412.0743,14,11,154,153,123,9
"ZNF563",0.993082533487586,0.999906261230174,0.935862063459012,0.99814173033296,0.874779341760518,0.996810607189522,0.980285847929429,0.747790316399223,0.870185519416696,0.984941107327419,0.925574942602097,0.998346570276458,0.724151369799632,0.622386726387007,0.473421577183506,141.125992857143,152.889418181818,137.778709090909,134.952359477124,130.762390243902,162.588344444444,14.9356700082201,25.7796595899411,3.91903534783707,3.92165267382041,4.31864237360633,37.5461828160079,102.673875,99.48095,107.93235,103.7716,101.2345,103.3229,169.097625,165.65455,162.68565,153.4723,150.65565,157.2456,14,11,154,153,123,9
"ZNF567",1,0.995367109113553,0.997120047013076,0.999693402480179,0.999839108622463,0.345488780310626,0.905408530826466,0.940276404809184,0.00441734919535774,0.511758800152677,0.0994974458793654,0.136167333293235,0.00378070999399838,0.0340346073987497,0.169358797400398,113.556142857143,113.617863636364,108.001615584416,116.719129411765,124.736518699187,156.021155555556,11.2170383689314,8.64511849591509,2.93382118981927,2.75486494403665,3.91320254363577,20.2481264987523,91.94055,108.8882,89.34205,98.8124,101.5811,123.7682,144.774875,134.43785,131.170575,135.7544,143.9539,164.7059,14,11,154,153,123,9
"ZNF573",0.987036937114349,0.990473088619885,0.999696359822662,0.96895635358625,0.99999456633292,0.997683819979485,0.934068710896129,0.999999999839123,0.966487886774202,0.99896225366793,0.951453604574977,0.71609281684666,0.605961918424675,0.50678889301729,0.428026228538288,26.6680428571429,22.7863363636364,24.1540279220779,23.3933777777778,22.710443902439,32.2336222222222,4.80417456386407,4.08214978190019,1.19259759183971,1.17715131439599,1.27024602206563,8.03286619732365,12.7641,15.8461,13.6346,13.2136,13.6401,16.1407,30.457075,25.78415,30.41745,29.0645,29.2788,39.2024,14,11,154,153,123,9
"ZNF527",0.983260597694169,0.983634413913849,0.664394454442419,0.999518640212902,0.847085315296991,0.951406591208737,0.999986587860823,0.910621709894359,0.830536213218102,0.998933774214004,0.608584555374757,0.276855372602669,0.715971794902331,0.525503680459362,0.445385827246474,125.661092857143,117.282209090909,131.437023376623,128.403403921569,127.002608943089,146.141444444444,5.95287955090001,4.53958221308474,2.11212541644745,2.58643418194582,2.98916420969681,14.5168050554264,116.54465,110.69525,114.728425,105.457,102.4633,113.254,138.397675,124.55655,148.02215,143.7326,140.72835,152.6316,14,11,154,153,123,9
"ZNF33A",0.985588986380491,0.992367400476559,0.999390221846675,0.987745167099863,0.999748447924924,0.999987852668,0.857738141694337,0.999971205799224,0.752389055019462,0.831869842824497,0.359519084267133,0.796445903803949,0.351541791670546,0.382093796514331,0.66600630599037,1393.74938571429,1310.62539090909,1343.62426753247,1338.16606013072,1292.72196422764,1132.36373333333,90.6941945772921,63.149295580261,23.8470396625281,26.7569755600155,27.6098488109548,92.3536708312594,1190.59525,1146.10725,1135.76355,1116.5803,1094.03235,1038.0805,1584.036475,1410.1893,1534.958125,1520.9486,1445.36605,1292.9085,14,11,154,153,123,9
"ZKSCAN3",0.966624227178926,0.984636265552172,0.998018593113416,0.994472335638117,0.993724845911683,0.999490833650336,0.999999939626355,0.890083160726369,0.544442365039402,0.745134332327069,0.867187208408335,0.467482103045854,0.366178663156386,0.433452161349746,0.751419269789145,80.4567357142857,72.0445,75.568461038961,76.541791503268,80.846525203252,93.0252222222222,7.95999483576788,7.79286727822308,2.06395984055412,2.05450211023073,2.36999638848084,10.1176729340405,57.02185,58.1641,57.597075,57.2605,62.9515,64.4535,96.5291,89.22735,93.03575,95.3616,95.6682,108.4559,14,11,154,153,123,9
"ZNF676",0.992451179097069,1,0.975954338633989,0.997155837539423,0.999511448150229,0.860349148152697,0.999999761755234,0.984433023560317,0.999983222494139,0.941594293539114,0.862334652878161,0.594969023056499,0.711284353766757,0.461547932103598,0.681328828075169,6.78418571428571,3.67556363636364,6.7858961038961,5.03394052287582,6.52013495934959,13.3161,2.84902757296639,1.23056367411426,0.990614043008676,0.663479956922129,1.57298318652064,11.5210104063668,2.015225,0.7432,1.454925,1.3396,1.1382,0.7353,5.93715,5.25985,7.0343,5.6953,4.1654,3.6048,14,11,154,153,123,9
"ZNF699",0.908977535301373,0.999999944955309,0.743953593248231,0.999986113849595,0.844877174897185,0.995572979758547,0.99999975039159,0.740595353266533,0.999999975800204,0.994948206339053,0.196774081975845,0.02459562576745,0.055970694295353,0.0344958456294454,0.0615291043471069,19.0253285714286,13.7381818181818,19.2119064935065,18.4598169934641,19.2804772357724,31.5798444444444,3.5430084230596,2.35769190850321,1.0270340725953,1.03659326097908,1.04304043529221,8.97507385873526,6.93475,9.7204,9.050725,8.0701,10.62215,14.6357,29.45055,20.8734,27.19125,24.9352,27.1902,34.2458,14,11,154,153,123,9
"ZNF250",0.99557064290086,0.9994010459863,0.999189575306803,0.613427863235749,0.975932974335988,0.0308568921990029,0.0506987050316691,0.40303549412349,1.18851392727493e-07,0.032210387676408,0.0180793369457458,0.10345633988768,0.00311065731659033,0.0760109684892193,0.578882384604751,195.653285714286,211.539,202.907846753247,229.362183660131,257.294682926829,300.358211111111,12.9664130282263,24.6123596941382,4.72202941953324,6.60119375775046,8.03342045761414,32.4239981778262,152.17835,164.3086,165.848325,184.3891,192.57815,243.8405,233.75805,226.91195,234.68785,250.4385,302.25425,343.1402,14,11,154,153,123,9
"ZNF79",0.999998764334945,0.997454653538608,0.994677423398733,0.903857973768961,0.898034104602108,0.711866747279507,0.566467477668656,0.59721412632603,0.0612634995661344,0.702212279669343,0.039251007250895,0.0463351343388574,0.0133065590470586,0.0554946139677979,0.196157509180508,106.1777,105.289318181818,109.073072727273,112.752135294118,116.698080487805,134.662511111111,4.31531729486774,4.77909813191908,1.59067828986776,1.67899438258942,2.46253129800714,13.0542780993802,103.23575,94.4418,95.421675,99.3606,99.14575,112.6687,110.898825,113.35925,122.6699,121.779,129.56895,141.1765,14,11,154,153,123,9
