"gene","p-adj-Recurred/Progressed-DiseaseFree","mean-DiseaseFree","mean-Recurred/Progressed","SEM-DiseaseFree","SEM-Recurred/Progressed","Q1-DiseaseFree","Q1-Recurred/Progressed","Q3-DiseaseFree","Q3-Recurred/Progressed","count-DiseaseFree","count-Recurred/Progressed"
"ZNF716",0.323860461079454,3.3211171314741,5.30099513513514,1.32856744813157,1.48410879034684,0,0,0.30075,0,251,185
"ZNF708",0.459357624411243,162.560032669323,155.151832432432,5.17950518961007,9.29660526992539,112.4278,94.7137,191.81585,178.4847,251,185
"ZNF721",0.0298009586438619,447.609431075697,412.99164972973,11.495568683781,9.94147297878247,341.233,337.2016,514.1789,483.2067,251,185
"ZNF662",0.397010820946566,115.861816733068,107.246142162162,7.27842624672445,6.52485153498423,42.68065,35.956,162.44305,160.4986,251,185
"ZNF320",0.167731896127908,516.404565338645,487.889667567568,12.9799149222865,16.3596087614634,373.7445,353.7604,630.47245,558.3211,251,185
"ZNF530",0.394669915643298,73.8818183266932,70.7306172972973,2.31215224136207,2.95279996911188,47.7333,44.0123,88.4751,85.8152,251,185
"ZFP1",0.0506512284363108,204.121435856574,189.92526,4.99270597990209,5.02923073012683,152.69745,141.3779,244.69595,222.6696,251,185
"KRBA2",0.0145484371285413,62.1029378486056,54.7876762162162,2.01262630090606,2.14620962291962,41.1124,34.0532,76.89415,70.7222,251,185
"ZNF93",0.665124893191958,76.2900613545817,79.0372432432432,3.09440756753143,6.08035058713808,42.1272,37.3371,93.9803,92.0818,251,185
"ZFP90",0.00131680989282423,514.79135498008,461.829514054054,11.3787576365752,11.208757310549,397.66375,354.6372,606.32795,546.8927,251,185
"ZNF479",0.359336456472771,0.292124701195219,0.584129189189189,0.0941645489349635,0.348084318276358,0,0,0,0,251,185
"ZNF445",0.032361273487548,544.4737812749,498.677004324324,14.3632245668765,15.4151599324383,408.87365,380.9224,638.59765,603.0064,251,185
"ZNF74",0.29608902526887,314.805131075697,298.777443783784,10.0014998359893,11.5907362089085,224.64595,192.321,372.75895,349.6234,251,185
"ZNF829",0.923352830119831,13.9316828685259,14.0553745945946,0.754403981173522,1.09206112335728,6.58045,5.5556,16.60735,16.4114,251,185
"ZNF267",0.846334669354984,421.336346613546,418.356481081081,10.2316100468579,11.2993477646812,312.257,303.313,501.2359,514.2692,251,185
"ZNF566",0.917486382305542,166.587511952191,167.392594054054,4.2021907877897,7.02517361907368,122.25295,107.46,198.31085,195.1827,251,185
"ZNF224",0.117428091048346,241.047442231076,224.915957837838,6.87096393651078,7.51988032468002,164.84115,159.4704,288.3691,275.5038,251,185
"ZNF529",0.430920491071937,290.135696812749,303.536409189189,8.60080806275417,15.9995197447989,202.46655,183.8208,341.16945,336.818,251,185
"ZNF284",0.634088008820942,47.9399597609562,46.7225232432432,1.67038789657964,1.93060124296397,30.06045,29.2955,60.1421,57.7814,251,185
"ZNF749",0.214415038020232,62.2380725099602,58.7657486486486,1.73529457181525,2.2449157156596,43.89185,38.4426,76.3785,70.6101,251,185
"ZNF17",0.0026586071310285,109.65813187251,98.970554054054,2.31598107949212,2.66353870535676,89.3796,72.9638,124.4297,117.1573,251,185
"ZNF555",0.127578891206179,70.5887509960159,66.3067886486486,1.82671781383543,2.12865205563968,51.16355,47.5146,84.08275,78.094,251,185
"ZNF75D",0.113191790811108,433.412368924303,400.385885945946,13.4930447992517,15.8837472991404,299.45035,259.6811,513.80605,465.7023,251,185
"ZNF197",0.341207779366963,311.129221912351,301.939873513514,6.41563064287069,7.10093422584821,247.76495,245.2645,360.2417,353.0931,251,185
