"gene","p-adj-Magnoid-Bronchioid","p-adj-Squamoid-Bronchioid","p-adj-Squamoid-Magnoid","mean-Bronchioid","mean-Magnoid","mean-Squamoid","SEM-Bronchioid","SEM-Magnoid","SEM-Squamoid","Q1-Bronchioid","Q1-Magnoid","Q1-Squamoid","Q3-Bronchioid","Q3-Magnoid","Q3-Squamoid","count-Bronchioid","count-Magnoid","count-Squamoid"
"ZNF434",0.106238993387561,0.00206949548769231,0.477190428590735,377.581549438202,345.498941269841,326.652347435897,9.43635376674809,15.2524004537762,8.89557096647031,311.2108,280.8623,274.650625,423.5831,367.6157,365.097175,89,63,78
"ZNF287",0.0412497084711257,0.247113905990373,0.640208073435343,100.353575280899,79.8063365079365,87.6267256410256,5.06653742903466,6.71676604165328,6.03428430842823,66.918,43.64575,51.820375,127.4439,108.2377,113.958375,89,63,78
"ZIM3",0.616417156408249,0.103153462200521,0.600793813568615,0.028347191011236,0.0145587301587302,0,0.0131548592537676,0.0107520289788919,0,0,0,0,0,0,0,89,63,78
"ZFP14",0.222457160081172,0.00131310130822149,0.229398783746513,179.404468539326,161.626187301587,143.525861538462,6.59725117181937,8.26478830662997,7.64816404105947,132.9746,109.47515,92.163225,212.7517,200.86485,177.9424,89,63,78
"ZNF473",0.0297289371874786,0.244357902993811,0.566983890313874,201.358405617978,235.289846031746,221.428165384615,6.07667237729953,13.7681538761644,8.5638231914567,159.5166,158.5071,167.456575,234.0792,287.7241,267.028475,89,63,78
"ZNF614",0.655726015610383,0.599716282829741,0.194252531547114,317.531691011236,359.193403174603,274.317117948718,25.4246991265912,49.8802618500349,26.2572872668411,178.9819,179.7699,167.34105,358.9212,383.6448,273.46385,89,63,78
"POGK",0.145386330062058,0.891250197837508,0.0650762373241052,1924.59172808989,2125.15527936508,1878.76473461538,67.4213023869242,78.716339584574,76.3425981240937,1480.5339,1684.66445,1415.069975,2241.1953,2488.0392,2299.108275,89,63,78
"ZNF514",0.271730039454811,0.0107602876572729,0.000125597039985714,234.616551685393,266.576787301587,177.758092307692,13.2613637285792,18.7428968915968,11.7656106017392,146.103,145.44265,102.449025,280.7576,341.3666,217.701475,89,63,78
"ZNF300",0.154917500320574,0.0631767893490601,0.960332342365963,67.7341224719101,96.5675158730159,100.905533333333,7.14366672923098,12.5835061264439,12.9614954754398,24.2076,35.49915,23.57335,90.1861,126.511,123.673125,89,63,78
"RBAK",0.183974820196975,0.849071535845729,0.444998382584603,494.262524719101,438.230182539683,477.955058974359,20.8539722267554,21.8102994295994,23.0118780220541,365.8353,312.91365,341.84915,586.5419,546.3427,550.386275,89,63,78
"ZNF92",0.885223340298006,0.00278723109374801,0.0265571468959819,266.137885393258,276.947257142857,338.468373076923,12.2287903345918,18.6323135710923,17.7526197934546,196.5377,168.0031,244.058225,315.3463,334.6958,412.71005,89,63,78
"ZNF157",0.863121011283348,0.722745836174454,0.450737441038636,2.2500808988764,2.52922222222222,1.85925256410256,0.30698374404179,0.464411082761079,0.378470291530054,0.3566,0,0,2.9895,3.41515,1.8895,89,63,78
"ZNF182",0.256222326148348,0.124547642983689,0.00289280592591645,188.4815,205.195734920635,168.951343589744,6.01159889975812,9.76948812572254,6.83794851293328,151.3761,154.5319,125.017,226.2354,230.1549,210.009075,89,63,78
"ZNF673",0.0489950288307518,0.0961332287500908,0.917252228088603,237.285204494382,203.423179365079,209.249875641026,10.2029715034807,10.5060901046357,8.81561836129786,176.9677,156.53605,164.865825,268.2425,218.649,251.196075,89,63,78
"ZNF41",0.0398970551752537,0.000510924663469914,0.506183167329481,266.116016853933,233.035717460317,217.546643589744,9.54130913635069,10.9147213643628,7.6339049096856,215.4254,166.75605,169.27385,304.8912,280.48165,251.9419,89,63,78
"ZNF7",0.00412579727219464,0.122185290273725,0.379732155275948,441.804470786517,549.651557142857,503.862347435897,18.0436221369965,30.4102603338199,23.110119733687,327.4756,379.77675,346.8915,500.1576,676.7358,597.696925,89,63,78
"ZNF214",1.8510226337809e-05,3.4178445960098e-06,0.996431327288718,57.1356191011236,35.9646222222222,35.5855935897436,3.22298503411352,3.28666214078158,2.93446657519049,33.6795,12.5341,16.048225,73.8227,50.1277,48.1088,89,63,78
"ZNF215",0.559604962412358,0.861073525182753,0.303890043290479,39.452497752809,45.4823571428571,36.5743179487179,3.16427606114838,5.54762848435331,3.8524685410845,16.5782,13.13985,9.867275,55.9567,57.72035,49.4568,89,63,78
"ZNF547",0.00223434719534943,0.100317295617784,0.330190855649714,43.1548280898876,32.085326984127,36.8458,2.38842786256315,2.66085080893599,1.6354762524255,30.1321,17.10795,26.8073,50.5533,42.39645,46.277125,89,63,78
"ZNF773",0.0237809303273836,0.700718652766728,0.161303958019953,121.799013483146,98.6625412698413,115.166542307692,5.77781789762634,7.66402337298579,5.00931559467273,90.1325,58.89435,83.59195,154.9053,124.78975,140.84025,89,63,78
"ZNF776",0.0192530597988692,0.00507716262345215,0.965951200116282,400.957525842697,343.364487301587,337.901143589744,12.8523799145899,18.1589286203165,13.988868028535,325.6312,240.4118,263.69905,494.4937,452.75305,403.532275,89,63,78
"ZNF256",0.753654030599859,0.00333762151443751,0.000765797564405757,70.1247988764045,64.9028857142857,92.6824987179487,3.89457275280301,6.83260217807831,4.87834736815662,37.478,23.5014,66.507025,93.8538,85.8521,111.072775,89,63,78
"ZNF599",0.00202264933942387,0.791875827280809,0.00032363302345062,92.7138741573034,69.4148873015873,96.873767948718,4.28375116185355,4.38872155694348,5.25889122011158,69.0613,45.0011,67.560025,107.6588,86.38485,120.089225,89,63,78
"ZNF18",0.935947573820844,0.0914722583317137,0.252583999163649,158.624265168539,156.113261904762,144.27201025641,4.18404525406906,6.61660464082116,4.67704172050132,129.6116,122.39955,111.81685,179.0017,167.8638,164.554475,89,63,78
"ZKSCAN2",0.038546865058408,0.2501857966188,0.000445086592121946,187.351676404494,218.136277777778,168.572752564103,6.8961763466112,12.4570000597355,7.4196305851726,144.5873,144.52425,129.149425,213.3132,262.13945,194.58505,89,63,78
"ZNF689",0.89024636068024,0.22745642656223,0.537961383411686,160.289175280899,155.615361904762,144.488305128205,6.14198869412503,9.4909265600931,6.04297315221086,127.2252,110.7865,108.365425,191.0783,193.29335,179.7667,89,63,78
"ZNF19",0.000790228321695619,8.35817357547342e-08,0.217528120900977,99.9341617977528,79.3350984126984,69.7465346153846,3.81878944751237,4.54701853156863,3.28130951232133,72.4592,52.42095,48.878225,122.8755,105.4328,86.869175,89,63,78
"ZNF230",0.43480768069795,0.960440303341124,0.608632671054037,100.922287640449,93.3502158730159,99.3570756410256,2.98909740422214,5.53428205365632,4.58116055448922,77.8027,66.98865,74.119625,121.4876,117.5927,115.9079,89,63,78
"ZNF222",0.692191381682777,0.387115115889436,0.911222345309212,64.8827528089888,69.282946031746,71.5560666666667,2.81310894974648,4.31626600219319,4.2303384040499,47.2979,44.9716,47.426925,81.8897,85.74595,83.444125,89,63,78
"ZNF221",0.795925239067774,0.805014260504136,0.998557007941845,12.7017842696629,13.7413285714286,13.656341025641,0.821931930090003,1.47568636050996,1.15551429372889,6.6986,5.56535,6.43255,17.3714,18.8257,17.287025,89,63,78
"ZNF233",0.414159209411572,0.710244310461813,0.125698480892994,27.8518550561798,33.3096698412698,24.6557974358974,2.31529188850864,4.57034957859029,2.28314086820601,11.2016,8.6706,9.465475,39.7854,47.3858,31.822275,89,63,78
"ZNF235",0.0717212727635702,0.968816642203191,0.133140783566752,66.7619325842697,78.9686349206349,68.0096384615385,2.31445204204315,6.09243196682784,3.38079671964778,49.7257,50.0544,43.5452,82.4635,89.70385,86.018375,89,63,78
"ZNF208",0.574929990317789,0.783945113393672,0.92843050506961,43.7247786516854,28.2839825396825,34.0911551282051,13.0038173319444,8.36520147859045,7.97323019299445,7.0692,5.53245,4.917125,24.449,15.7501,25.81585,89,63,78
"ZNF714",0.866917434885792,0.0642698756813629,0.0297458392420777,190.434050561798,177.820304761905,243.072502564103,13.169529452726,17.5277027356064,20.7218877856417,86.4954,95.70305,146.441475,263.5444,221.85255,306.314075,89,63,78
"ZNF394",0.388303850879551,0.877239172937846,0.198201914831083,450.051857303371,416.984536507937,461.604123076923,9.85206056704904,20.2241885583154,22.1148499318873,383.0955,321.3025,344.862825,506.7114,459.0265,504.077275,89,63,78
"ZNF333",0.0682031613219043,0.0618133610118526,0.995754157125074,154.527276404494,133.507041269841,134.358647435897,6.12962935843536,6.96521010538401,6.57502842663776,107.9355,101.04525,92.924175,184.4703,149.4445,160.1561,89,63,78
"ZNF382",0.237464811791132,0.162721539987278,0.00375340419410952,30.7964719101124,24.4600063492063,37.5145858974359,2.0880344942787,2.93777409393032,3.14922986182228,15.4412,8.9645,16.908825,42.2819,29.96195,48.316275,89,63,78
"ZNF577",0.456016702924466,0.91001055308801,0.27306007573369,97.9612471910112,126.742695238095,88.5921423076923,8.21176659354143,31.9307947370824,7.39444096248036,56.4079,41.5719,45.305125,110.1549,112.25065,113.87945,89,63,78
"ZNF75A",0.938398795032627,0.707517302142377,0.542065402268146,300.685430337079,292.707787301587,318.236835897436,15.5902247412887,19.5873183954266,14.2320932240328,192.4812,185.32995,213.6453,376.5101,349.3111,386.03495,89,63,78
"ZNF496",0.891310074964479,0.74372012391002,0.971856395792463,269.486880898876,279.337752380952,284.384007692308,10.7930288039314,19.0499561812085,16.1161506837747,209.0909,166.73805,193.59625,299.2657,347.7523,331.4944,89,63,78
"ZNF2",0.362321366859779,0.153661611099015,0.92503573074178,123.463593258427,115.464052380952,113.192688461538,3.33350103838758,4.15732424592114,4.72433931362397,102.4786,90.07945,89.791025,139.8003,132.0346,127.891075,89,63,78
"ZNF589",0.000565870548200453,6.92216147513136e-06,0.730806416954078,286.036998876404,211.134865079365,195.777052564103,15.4968146081966,12.9836356712945,11.0443921138004,181.4208,147.85485,131.587175,360.5066,254.70095,233.9327,89,63,78
"PRDM9",0.422188303330206,0.124810866694397,0.834096400503331,0.031314606741573,1.37883968253968,2.01293974358974,0.0158951774563916,0.664819479625255,1.14867881305824,0,0,0,0,0,0,89,63,78
"ZNF12",0.0329957553063882,0.58389175109294,0.0026445866739776,788.094874157303,680.016663492063,828.069776923077,28.4003897088607,27.9145538097915,31.665546349097,631.4797,535.36465,608.1927,883.792,803.87025,977.384675,89,63,78
"ZNF202",0.229001291387605,0.843585819903124,0.521271293030893,229.311325842697,251.167887301587,236.268430769231,7.03424507753941,12.4504235781745,8.9889377243233,182.9394,191.64665,187.231025,279.7965,310.9695,271.777625,89,63,78
"ZNF3",0.0269032332065471,0.466212376404494,0.319865026535616,680.821440449438,832.209488888889,745.605452564103,17.3318006528023,64.1653264739297,40.802537018028,554.3786,609.4152,540.04205,815.3087,888.6893,817.4378,89,63,78
"ZNF606",0.281767075846766,0.954047898289366,0.446448809307797,261.017159550562,235.537131746032,256.414544871795,9.84270363695555,14.331757013753,11.4021673487342,204.1279,147.85065,181.147575,313.8594,295.41575,323.180925,89,63,78
"ZNF91",0.23975131065409,0.00268965580983627,0.294671853888295,378.325980898876,334.282907936508,292.405323076923,15.7997004664759,26.1088301251981,16.2205120838172,256.3758,198.6557,197.2199,456.7347,419.45035,351.8355,89,63,78
"ZNF226",0.985433456932528,0.999998593254106,0.985978912594335,293.421797752809,289.912206349206,293.454166666667,10.0477545849781,17.5306206565556,17.7096010417338,234.0167,192.80625,199.6508,351.2842,358.5228,328.756875,89,63,78
"ZNF229",0.140596860417295,0.111528959679165,0.999982913735179,98.2530370786517,143.230273015873,143.094796153846,11.5058002031834,24.3778003567203,14.8651845124547,14.5349,12.04585,26.1017,140.6368,193.07835,237.3191,89,63,78
"ZNF180",0.911011496908536,0.18715263026391,0.11280548844254,164.884425842697,169.087896825397,147.985161538462,5.01298441120996,10.3886704000042,6.53113472130479,133.4816,120.7914,112.561475,191.2034,194.36465,170.284625,89,63,78
"ZNF641",0.956446311136481,0.445791009006045,0.348676177922945,188.318247191011,192.278076190476,172.379785897436,7.50186509491514,12.2569470629453,9.97364335925217,140.6189,131.8549,114.12025,235.5694,248.20765,209.491875,89,63,78
"ZNF610",0.986114535451811,0.249626348488225,0.393204175159639,63.5684651685393,64.7996555555556,75.1878551282051,3.88338343291097,6.78347884910809,5.8075279728745,37.5,25.0107,41.942275,86.87,88.4733,96.49255,89,63,78
"ZNF528",0.0603497805320752,0.993997532421413,0.0875335381586411,261.909580898876,205.862598412698,259.49203974359,15.7085170365402,19.8159155560062,16.2382100384354,172.6595,83.5309,163.31735,331.7073,266.5647,334.3711,89,63,78
"ZNF701",0.339574097210017,0.994441841396746,0.41109674190535,145.402156179775,130.14983968254,144.374538461538,6.08053314874045,10.372209928165,6.77679189459252,107.2917,79.51425,111.240525,172.2448,157.34475,175.352,89,63,78
"ZNF283",0.619947403866073,0.839128176535485,0.91956443539662,52.1024674157303,56.501126984127,54.6090115384615,2.79833317807271,3.6659506451302,3.46871681143599,35.9708,37.3449,37.53215,61.9835,72.19855,63.966875,89,63,78
"ZNF558",0.99890626780728,0.226210179612163,0.267073136692245,284.083570786517,283.089234920635,318.813065384615,13.3756642006949,17.8011228887684,15.9713158717585,191.2721,185.93365,235.2135,372.4832,338.23575,357.13905,89,63,78
"ZNF597",0.0541921876032923,0.130038583093773,0.87825458783637,76.4312460674157,60.7627428571429,64.1266794871795,3.78149079739682,5.85225233066031,4.72381069312549,53.5617,42.03345,42.909,95.1009,67.7938,73.730925,89,63,78
"ZNF30",0.995708452929796,0.736840458032258,0.822149208957333,86.7334606741573,87.5699349206349,93.3816064102564,3.91110951582696,6.54528915399752,8.78863630765374,60.9195,54.47245,47.03055,104.1108,109.0336,110.9251,89,63,78
"ZNF354A",0.206163401460347,0.975562558411645,0.311417570037123,264.522065168539,229.940171428571,260.470093589744,10.4709257317882,14.1630557175422,17.3573470895836,200.319,160.79105,181.0986,313.4624,254.5402,282.54495,89,63,78
"ZNF764",0.975035920494708,0.00388626903408817,0.0171072769103852,207.886362921348,205.830838095238,178.571115384615,5.98967327223929,8.50257385840316,5.88556374518971,163.4183,158.09195,141.739925,242.6471,242.90005,214.32185,89,63,78
"ZNF747",0.999176902309716,0.149488831647393,0.216792100209101,247.462240449438,246.967723809524,224.908924358974,8.07110881873063,11.2448979943846,7.81640310476848,198.6352,179.8405,178.386025,274.8904,314.294,262.757225,89,63,78
"ZNF778",0.0503273457306552,2.26278383772538e-05,0.139704117963396,115.637278651685,93.3471650793651,74.8132487179487,7.61295691072643,6.93069951481192,4.23317997182205,65.7678,58.1434,49.698375,139.0914,116.4039,88.409775,89,63,78
"ZNF212",0.348257418557847,0.200295207320199,0.0105831166056692,372.501711235955,343.749273015873,406.017644871795,11.005202378177,14.3996531933942,17.4490996353584,304.1667,260.2032,289.2064,429.4359,393.8771,480.528475,89,63,78
"ZNF282",0.219115989978196,0.188116007539452,0.00407621476437969,707.186359550562,638.86133015873,774.747234615385,24.8689666089357,26.6231855365907,32.666921507151,563.2254,524.75435,577.263675,823.0675,772.8608,910.58535,89,63,78
"ZNF160",0.00952315432526818,0.0175108486842847,0.932525520873896,543.165915730337,452.499811111111,463.723719230769,17.4372733826307,27.6035449569208,20.4155096181979,417.9804,302.63865,342.504,632.2594,602.5346,570.917975,89,63,78
"ZNF415",2.30305415717114e-05,0.129841252947288,0.0219057687808316,150.81114494382,93.9603825396825,128.1119,8.21306765053255,9.03893231338257,8.59903472348405,98.8064,30.3214,70.5311,197.7467,150.42185,169.011725,89,63,78
"ZNF439",0.0185431905899498,0.840921583911941,0.0837675463746191,93.0699764044944,67.386973015873,88.1025269230769,5.64352551312142,7.73631976530612,6.53707554622874,49.9806,26.1869,42.1891,132.1057,97.1833,125.9967,89,63,78
"ZNF440",0.00628658958022332,0.0544123520084808,0.654889409603077,313.057786516854,234.73346984127,257.600232051282,16.6767469008525,20.4626711367581,16.0932069880768,193.1768,149.6188,158.9055,394.2832,275.13695,302.647025,89,63,78
"ZNF562",0.774268117150699,0.337645635831041,0.126314471204852,454.7899,434.421877777778,494.450944871795,17.6099719503493,23.1385772073669,22.1636540473499,327.3371,311.95065,366.18955,570.9812,515.51505,597.5779,89,63,78
"ZNF561",0.0388469910725391,0.961932656002128,0.0828139273065394,667.377394382022,566.125152380952,657.084134615385,25.5239616001536,34.2383023459036,27.4226488574201,524.519,408.47895,489.32995,755.814,642.42955,773.1774,89,63,78
"ZNF584",0.00024722333027416,0.587530143523345,0.00862500955730805,188.118142696629,145.093331746032,178.157075641026,6.17493906298354,7.29761826312672,8.74895815075146,147.9339,100.0224,120.421925,225.7344,174.83745,211.2029,89,63,78
"ZNF274",0.0400108515842501,0.907497852244263,0.0169750440847618,511.64811011236,438.714107936508,523.431428205128,20.9144353281137,21.3671982378028,19.2550040677236,356.0792,313.5407,399.35535,625.1996,587.66295,623.57605,89,63,78
"ZIK1",0.310739493878595,0.56855418309213,0.0510489768470882,78.2057494382022,59.0749666666667,90.7011,6.62756550300076,11.3269381040844,9.88357767174973,29.9328,13.68795,30.36165,105.9004,53.985,134.924025,89,63,78
"ZNF540",3.84991889313957e-05,0.0120115022276139,0.209326393837482,70.8114314606742,33.7697761904762,48.2570576923077,6.37396030995122,4.19382151974378,5.64027402560264,33.6391,11.3561,19.444775,81.8959,48.3035,56.896325,89,63,78
"ZNF570",0.866992481150761,0.131784962461288,0.410686476601332,49.8786831460674,52.1643888888889,58.0543320512821,2.2218331429033,3.66145457062703,3.59830132226247,35.3574,30.6309,35.27,62.586,67.502,69.722125,89,63,78
"ZNF57",0.0912374567649165,0.0614840004177458,0.999230158646226,112.870366292135,91.339546031746,90.9460897435897,8.2005987169639,7.9671779614915,4.12326092638883,78.5953,57.10605,61.883725,128.6708,97.6995,106.11195,89,63,78
"ZNF556",0.945590019016643,0.861782139073899,0.712257375356298,1.71441123595506,2.07419206349206,1.16155641025641,0.783174630575854,0.994040340312438,0.578940911610298,0,0,0,0.4682,0.32865,0.55795,89,63,78
"ZNF554",0.034844571463016,0.000252489632588282,0.435895260317616,114.394747191011,95.4552492063492,85.8606807692308,6.08426163064955,5.22273988471169,3.73522466416525,86.3787,67.51975,62.6782,130.2858,117.02785,107.16,89,63,78
"ZNF738",0.711379426542072,0.738617870240617,0.995989302170257,200.287179775281,178.144411111111,180.615685897436,19.7463898792091,24.1398514312125,14.70136720221,103.8451,93.8606,97.521725,228.6168,196.80825,229.241025,89,63,78
"ZNF596",0.124758186885355,0.163048424151529,0.970881786509157,56.1004988764045,45.2098444444444,46.5338487179487,3.04918537161587,4.66178948190153,4.10025611474527,39.3835,21.66715,22.03165,66.3338,63.97555,59.074325,89,63,78
"ZNF621",0.967897433146802,0.275632207442724,0.471861339370201,528.98437752809,521.276633333333,483.119064102564,17.5004713519487,27.9223238836171,22.1977088075949,406.8376,381.6624,349.257175,618.9697,592.96105,599.8606,89,63,78
"ZNF680",0.424449619597048,0.940458435578965,0.282652313862608,337.882253932584,299.130955555556,347.620703846154,18.9854994710241,22.4218444740216,23.248992043535,218.0057,188.8981,250.19675,441.896,344.51425,409.53495,89,63,78
"ZNF483",0.0759621081634231,0.06062850440946,0.999300364966939,21.5048191011236,15.7596698412698,15.8560615384615,1.79772843385248,1.58659898372731,1.94664976930189,9.1362,7.8499,6.98015,33.0225,20.39105,17.939675,89,63,78
"ZNF417",0.137154179876075,0.423280033329948,0.75630882097206,166.622315730337,146.289587301587,154.079151282051,6.62653093836581,8.35029193248929,7.40235533959241,123.2494,96.60855,103.92235,210.8571,184.1432,186.209925,89,63,78
"ZNF791",0.00010433175888358,0.0914984841979128,0.0774109557687502,228.989533707865,177.649195238095,204.890711538462,8.24975404372958,8.39471488553779,8.47065522102038,172.5266,141.55775,151.43625,280,195.61955,259.571,89,63,78
"ZNF519",0.980848082325158,0.756415747939908,0.682087448976758,33.9129101123595,33.1388714285714,36.6863256410256,2.86337231029823,2.52646562258759,2.99480265212078,21.5698,20.94115,19.57925,39.7149,38.34515,43.29005,89,63,78
"ZNF25",0.000651202393587069,0.791024988783843,0.00722289573446155,238.320235955056,187.782452380952,230.037471794872,7.20193398701685,9.96516550464959,10.9901064310784,188.9015,132.94965,158.5641,293.578,223.2344,286.333725,89,63,78
"ZNF77",0.999894355456985,0.756397055950482,0.798824141828048,84.0341146067416,83.9130952380952,78.16695,4.22106006714707,9.90369297399388,4.41964419092775,58.2751,46.30905,53.237175,97.352,93.74975,103.981475,89,63,78
"ZNF169",0.14542682102937,0.073924430170469,0.98244927226304,76.4967280898876,65.9356095238095,64.9024076923077,3.64193512549048,4.47850827240952,3.66551950680816,51.001,43.4036,42.709175,95.2573,88.56295,85.040225,89,63,78
"ZNF613",0.507684419523949,0.669450384724871,0.151819638392739,145.353676404494,165.493307936508,130.773201282051,9.06610734408159,20.1276727463413,9.31159687532915,102.4793,96.55945,84.867125,160.2011,160.7491,142.56755,89,63,78
"ZNF404",0.463714229177794,0.389501791080012,0.0507416884966323,40.4290617977528,32.046353968254,49.1821897435897,3.5283111397777,5.34830130656315,5.91671936730149,18.8571,11.90855,23.394625,51.4435,34.2893,54.090975,89,63,78
"ZNF135",0.785555788101104,0.987405619937079,0.714098609238822,72.5082561797753,64.6154206349206,74.2104525641026,7.54215726704384,10.8092809169179,6.91629168743892,23.3552,17.05415,27.20175,94.2598,73.02815,110.8971,89,63,78
"ZNF620",0.00257070917903568,0.308015227111001,1.94486453102272e-05,57.4862898876404,74.1619158730159,50.6324974358974,2.11439927114882,4.24957432759883,4.0800830623768,44.8515,51.26665,30.62355,68.4736,96.57085,57.989675,89,63,78
"ZNF619",0.152820696065222,0.20253244942095,0.968894403495089,60.8785606741573,53.6404793650794,54.5990884615385,2.62185046422482,2.98035933754415,2.52437015100018,45.286,36.71545,42.329975,75.2405,65.657,71.47725,89,63,78
"ZNF354C",0.00111002714272701,0.201828048674398,0.131332810047348,43.3207966292135,27.3550619047619,36.1681705128205,3.05186179351844,2.97904901780734,3.06844678725043,20.7641,8.7267,16.912125,59.4703,41.181,46.819875,89,63,78
"ZNF114",0.994293746956354,0.0156846925951583,0.0230561876764789,45.9794528089888,43.1433158730159,119.162937179487,9.93798620026603,9.7106627262123,29.8373851833362,4.4707,2.3356,10.86415,41.1568,66.10835,98.234625,89,63,78
"ZNF454",0.00559263607697558,0.084059919498799,0.526001751153283,25.4106651685393,12.2060571428571,16.9037397435897,3.25577303560884,2.52535352608577,2.61608941187037,5.2834,2.8607,3.98355,34.9878,11.25905,25.102025,89,63,78
"ZNF543",0.470296072280117,0.897727414982327,0.742785671125392,105.921296629213,97.670973015873,102.989942307692,4.28652253903968,5.75650444558937,4.83901224291948,76.1343,64.1021,74.28645,129.5302,125.5341,123.977825,89,63,78
