"gene","p-adj-T2-T1","p-adj-T3-T1","p-adj-T3-T2","p-adj-T4-T1","p-adj-T4-T2","p-adj-T4-T3","p-adj-TX-T1","p-adj-TX-T2","p-adj-TX-T3","p-adj-TX-T4","mean-T1","mean-T2","mean-T3","mean-T4","mean-TX","SEM-T1","SEM-T2","SEM-T3","SEM-T4","SEM-TX","Q1-T1","Q1-T2","Q1-T3","Q1-T4","Q1-TX","Q3-T1","Q3-T2","Q3-T3","Q3-T4","Q3-TX","count-T1","count-T2","count-T3","count-T4","count-TX"
"ZNF12",0.999084628005098,0.896097593409335,0.934770736097615,0.915312171449146,0.868864292583052,0.690456671644688,0.999989570661921,0.999944474580632,0.997431678206547,0.999095303729526,764.633245882353,758.105090252708,725.387053191489,818.800426315789,777.2972,18.9789412658948,15.679251265793,45.1799206982641,77.6128724627177,26.1819376273033,587.831425,572.0393,540.9984,596.32025,760.3544,871.311025,909.8947,829.8303,880.19535,803.0552,170,277,47,19,3
"ZNF202",0.890630903984339,0.42433427555751,0.128277699229096,0.999938400527049,0.986615658261837,0.88660352195885,0.963029526387364,0.922968863300567,0.999771127082872,0.978430673267682,253.335104705882,261.225190613718,228.324880851064,250.587010526316,218.915333333333,5.97723917459984,5.73069243244747,10.7572530506829,24.3861299081816,14.3982040655925,199.173725,198.4511,182.7982,175.71465,207.94145,295.3703,307.3768,258.627,291.5536,232.47455,170,277,47,19,3
"ZNF3",0.839166678053588,0.528411290970743,0.862788513864514,0.999611029342914,0.999509768709275,0.941931674303257,0.979820704939052,0.946476459730455,0.862553250812119,0.97339561862811,715.428292941176,747.77426498195,797.545319148936,731.2888,609.5685,19.2143146909205,16.9027986623487,89.4548815794227,91.0199541413047,58.5626560780844,551.8412,548.6894,549.7041,486.4204,570.0168,844.5976,865.2067,863.2144,779.98765,666.7467,170,277,47,19,3
"ZNF606",0.144286580833032,0.000529213247410509,0.0395116435518336,0.683509748261428,0.99504614763045,0.69330933750581,0.990164041605305,0.999989662911102,0.963214342515403,0.999993726299416,276.197951764706,252.72759133574,206.227419148936,243.042457894737,247.7468,7.78392547769781,6.52504812653206,13.4400622063105,23.244497709132,12.4417902627931,204.661425,175.9486,159.8666,167.1479,238.79575,337.39905,308.791,245.54545,286.51845,259.70615,170,277,47,19,3
"ZNF91",0.131956459486536,0.641755814102049,0.999999998186937,0.826055565096299,0.999955217163614,0.999968087301863,0.524992805476084,0.288547627070074,0.315598615431165,0.332592724580594,372.155127647059,328.583165703971,328.86719787234,323.221478947368,545.089666666667,16.9102857408795,9.78633016923646,34.338745477967,36.7647612881444,25.2951415109261,244.175525,232.4147,208.1352,200.64305,521.1265,454.5068,397.806,402.32175,428.25475,564.0861,170,277,47,19,3
"ZNF226",0.940447039601989,0.0936364714990318,0.207920208587809,0.837150403186655,0.94563501417848,0.976960644394516,0.999674851139368,0.997602263582837,0.903809529941296,0.976894779657208,320.020161176471,310.525784115523,267.680682978723,288.011752631579,334.5087,8.48547205647949,8.56140692654258,12.9089412728853,25.9240338422295,66.4521076041234,241.401025,214.0969,203.7317,202.37485,268.4297,379.121775,360.7306,322.7866,356.3781,373.63805,170,277,47,19,3
"ZNF229",0.97837975619677,0.999806493548141,0.983635110522126,0.919356629984253,0.972611923655447,0.915471656603385,0.908379135330832,0.937916401155898,0.898088901367726,0.988405472701763,128.184361176471,136.456941155235,124.029368085106,157.931747368421,202.585433333333,11.1280252503852,8.56290503187941,22.139710000675,49.3214723610353,27.768540330281,24.067075,26.0452,14.9173,14.12085,188.17925,174.642475,200.5308,185.6648,228.51105,230.34735,170,277,47,19,3
"ZNF180",0.975349379046304,0.238316892727974,0.0870271564487577,0.883880238684425,0.752762859734301,0.993505927328425,0.999999993525494,0.999962591452739,0.980923714461989,0.996733501324765,157.964928823529,161.639874368231,136.532380851064,143.726763157895,157.4878,4.04946703485013,4.26445527495722,7.04661255688515,13.002588474851,31.3834886158842,123.6914,119.4523,110.74675,102.0663,139.67255,181.3097,190.3663,158.3591,170.71475,188.77075,170,277,47,19,3
"ZNF641",0.953000268550813,0.254135573039022,0.44936109058837,0.999679838620771,0.999981267993552,0.828793236804686,0.821415281475735,0.754536948604266,0.49250478162093,0.81696383346044,183.764435882353,178.204727436823,157.100314893617,180.009268421053,233.532466666667,5.83151494450016,4.9348377684576,9.04847692710294,21.5839155208442,114.080599774974,123.07775,122.4709,107.4004,125.9654,121.4815,228.65935,224.221,192.25645,240.3043,308.1112,170,277,47,19,3
"ZNF610",0.993447475212198,0.505604417371669,0.308512902029199,0.998858962962498,0.991759727534589,0.950926636841635,0.966345546838242,0.977557251673623,0.818526201353675,0.952995989809376,68.7415911764706,70.5839472924188,56.9734808510638,65.8226,85.7996,3.14208282697487,2.86541674784617,6.41542572601602,9.67394192360219,10.050115192043,37.58805,34.0994,29.10255,34.9554,75.8367,95.7809,95.6576,77.08665,91.3506,91.9252,170,277,47,19,3
"ZNF528",0.0958835522185389,0.179077168100465,0.938993145677198,0.906646218600474,0.999936054676346,0.980630762537698,0.998200866117521,0.999961187164869,0.997843974042123,0.999997530227814,288.736224705882,250.590568231047,231.431682978723,255.440684210526,261.064333333333,12.6087081643147,9.21701123438331,23.8944346935075,34.0657563727672,22.1313199068148,178.744475,132.3379,136.1499,184.7354,239.1234,365.050775,321.3247,293.9747,335.32545,274.5434,170,277,47,19,3
"ZNF701",0.999949051212555,0.41177640438764,0.323509001153113,0.131178231416974,0.104723434137513,0.837906869169591,0.99626046492654,0.996975689545416,0.919142963069602,0.718400211039729,138.55882,139.338249097473,119.866421276596,101.457084210526,152.3849,4.52710775766305,4.17566154425689,9.39668205879298,13.4776995917238,20.5148782327201,103.048175,95.3003,80.59015,54.86255,132.87845,165.3818,167.3977,148.59605,146.4002,167.63985,170,277,47,19,3
