"gene","p-adj-C10-GBM-C1-LUAD-enriched","p-adj-C12-small-various-C1-LUAD-enriched","p-adj-C12-small-various-C10-GBM","p-adj-C2-Squamous-like-C1-LUAD-enriched","p-adj-C2-Squamous-like-C10-GBM","p-adj-C2-Squamous-like-C12-small-various","p-adj-C4-BRCA/Basal-C1-LUAD-enriched","p-adj-C4-BRCA/Basal-C10-GBM","p-adj-C4-BRCA/Basal-C12-small-various","p-adj-C4-BRCA/Basal-C2-Squamous-like","p-adj-C6-UCEC-C1-LUAD-enriched","p-adj-C6-UCEC-C10-GBM","p-adj-C6-UCEC-C12-small-various","p-adj-C6-UCEC-C2-Squamous-like","p-adj-C6-UCEC-C4-BRCA/Basal","p-adj-C8-BLCA-C1-LUAD-enriched","p-adj-C8-BLCA-C10-GBM","p-adj-C8-BLCA-C12-small-various","p-adj-C8-BLCA-C2-Squamous-like","p-adj-C8-BLCA-C4-BRCA/Basal","p-adj-C8-BLCA-C6-UCEC","mean-C1-LUAD-enriched","mean-C10-GBM","mean-C12-small-various","mean-C2-Squamous-like","mean-C4-BRCA/Basal","mean-C6-UCEC","mean-C8-BLCA","SEM-C1-LUAD-enriched","SEM-C10-GBM","SEM-C12-small-various","SEM-C2-Squamous-like","SEM-C4-BRCA/Basal","SEM-C6-UCEC","SEM-C8-BLCA","Q1-C1-LUAD-enriched","Q1-C10-GBM","Q1-C12-small-various","Q1-C2-Squamous-like","Q1-C4-BRCA/Basal","Q1-C6-UCEC","Q1-C8-BLCA","Q3-C1-LUAD-enriched","Q3-C10-GBM","Q3-C12-small-various","Q3-C2-Squamous-like","Q3-C4-BRCA/Basal","Q3-C6-UCEC","Q3-C8-BLCA","count-C1-LUAD-enriched","count-C10-GBM","count-C12-small-various","count-C2-Squamous-like","count-C4-BRCA/Basal","count-C6-UCEC","count-C8-BLCA"
"ZNF479",0.999999854524918,0.910974691540978,0.98863782639779,0.999996521218186,0.99999999993375,0.929022439840199,0.999999854524918,1,0.98863782639779,0.99999999993375,1,0.999999990285094,0.993755271225099,0.999999995666467,0.999999990285094,0.999999854524918,1,0.98863782639779,0.99999999993375,1,0.999999990285094,0.493347286821705,0,4.18735,0.14735,0,0.4432,0,0.28349038098143,NA,4.18735,0.0998040939374065,NA,NA,NA,0,0,2.093675,0,0,0.4432,0,0,0,6.281025,0.227775,0,0.4432,0,258,1,2,6,1,1,1
"ZNF445",0.850810858081323,0.980062378304671,0.711847951867671,0.854491836806566,0.991752699095284,0.808123596708106,0.99598401777798,0.999083503877801,0.953747365613826,0.999999968209332,0.0458018748269335,0.0400483850801884,0.438050317152168,0.0199649362405706,0.139741130762066,0.999978266491571,0.989695364575636,0.992769993463639,0.999974036861276,0.999972152225504,0.244974704984756,491.308051937984,206.8106,621.93445,374.7672,354.8387,1147.5737,436.1001,13.6258631166098,NA,112.75055,77.6119682510071,NA,NA,NA,337.83935,206.8106,565.559175,255.05065,354.8387,1147.5737,436.1001,601.020775,206.8106,678.309725,455.228125,354.8387,1147.5737,436.1001,258,1,2,6,1,1,1
"ZNF74",0.996948067557767,0.999442478008316,0.989857416539611,0.999837241609282,0.999601091972185,0.997752157029753,0.980539655437745,0.999997633358426,0.965358557967181,0.995289030880084,0.251404555846055,0.388808484572136,0.66909034834196,0.266249208921197,0.288797461869258,0.991737193612736,0.999999968891337,0.980689668120218,0.998465607514541,0.999999954973015,0.338443064153478,285.716791472868,188.5382,336.6975,261.734533333333,148.3871,660.7578,169.0821,10.1967754642201,NA,10.9203,62.0795095148668,NA,NA,NA,187.9715,188.5382,331.23735,169.51585,148.3871,660.7578,169.0821,336.472725,188.5382,342.15765,290.3684,148.3871,660.7578,169.0821,258,1,2,6,1,1,1
"ZNF829",0.999823631809878,0.974952747424968,0.984186576873327,0.32524752499192,0.909166410251646,0.999909625494167,0.995836325004897,0.999996021539265,0.947781164609387,0.798309710192685,0.000104202472430481,0.00810392597709908,0.0189200561706291,0.00988958307942189,0.00414699743716218,0.999810738915359,0.9986429717019,0.999992141433387,0.999032171114358,0.992291094394252,0.0412225656719918,14.1991209302326,9.1362,22.97475,26.6549,5.3763,79.548,19.3237,0.852403909299182,NA,15.54905,9.95428010629933,NA,NA,NA,5.68655,9.1362,15.200225,8.144575,5.3763,79.548,19.3237,17.4655,9.1362,30.749275,49.140125,5.3763,79.548,19.3237,258,1,2,6,1,1,1
"ZNF267",0.951535950283205,0.825298791923425,0.999999999591392,0.999999993221982,0.961683688885639,0.889705797905957,0.988643591554518,0.873020871665283,0.799275138032626,0.99374152173817,0.979869670281111,0.845016840584476,0.758702833792966,0.988485279247231,0.999999994834702,0.994781497386887,0.901482587128651,0.841797777254598,0.997263639055488,0.999999987578849,0.999999483697563,444.135487209302,616.2791,607.75205,439.542533333333,315.0538,300.0222,332.455,10.5997345980899,NA,8.12095000000005,74.8818195526554,NA,NA,NA,327.4808,616.2791,603.691575,276.614525,315.0538,300.0222,332.455,526.502825,616.2791,611.812525,594.265225,315.0538,300.0222,332.455,258,1,2,6,1,1,1
"ZNF566",0.998834431612278,0.997610394312943,0.990001997635432,0.976201793799775,0.999999576803276,0.966384131143139,0.976473425923459,0.959591791349171,0.999748222902043,0.91434774343632,0.00478530068666183,0.263038584219649,0.0154887368635928,0.0343916380422925,0.0225189472955609,0.999995607059274,0.999990941147895,0.998998216580772,0.999998809805651,0.988870591300733,0.168225581422711,157.712618604651,195.1827,127.5576,184.663533333333,92.4731,434.9657,172.1563,4.63311053573822,NA,36.273,37.5904739718515,NA,NA,NA,107.29445,195.1827,109.4211,115.88695,92.4731,434.9657,172.1563,191.954075,195.1827,145.6941,232.47735,92.4731,434.9657,172.1563,258,1,2,6,1,1,1
"ZNF224",0.999992982461234,0.96666886229377,0.999792615538256,0.999850765455434,0.999999996081691,0.995588807222683,0.99526309370823,0.999930030909722,0.999999999998988,0.999253727729051,0.952442679378894,0.977963254314699,0.820306901730849,0.937222345731842,0.905428215702612,0.870508817431976,0.944536955916365,0.701458877197116,0.851368536358837,0.829120612529029,0.9999972384758,198.129071705426,178.4053,135.57665,184.480233333333,137.3333,293.1376,316.939,5.89026260056321,NA,25.43215,35.2286059249077,NA,NA,NA,132.2766,178.4053,122.860575,135.5966,137.3333,293.1376,316.939,246.417875,178.4053,148.292725,182.362075,137.3333,293.1376,316.939,258,1,2,6,1,1,1
"ZNF529",0.999971036791561,0.999999260435728,0.999999501231404,0.371637630388385,0.944548639244523,0.903692435199154,0.99535124062269,0.999970196252859,0.999429877532707,0.80817019285786,0.0440946813026523,0.236287500287944,0.14609935966966,0.414126948055097,0.132971656110074,0.999270536700797,0.998637787092961,0.999278911667006,0.99981057672732,0.986625081519233,0.542505408357317,258.330715116279,221.7608,244.3476,376.19775,169.8925,674.2743,321.9148,8.383649347559,NA,15.1101,103.738445625579,NA,NA,NA,169.746025,221.7608,236.79255,169.45855,169.8925,674.2743,321.9148,308.69135,221.7608,251.90265,559.64355,169.8925,674.2743,321.9148,258,1,2,6,1,1,1
"ZNF284",0.861493680867031,0.988031592849945,0.751434991206232,0.999999107411412,0.877004702063397,0.997063281407714,0.92731528399927,0.999999667305896,0.83040530694749,0.934075010370819,0.201733085561683,0.127916890769456,0.731331010030288,0.314430627303586,0.170034298900522,0.869499670268274,0.550620107929762,0.997132492679675,0.924041439497931,0.634832701626014,0.983875820274364,44.4149658914729,11.6279,58.3106,45.9765,16.1613,106.0425,76.7325,1.59806882723004,NA,9.7371,9.82269618947194,NA,NA,NA,25.270625,11.6279,53.44205,30.855625,16.1613,106.0425,76.7325,56.089075,11.6279,63.17915,64.037325,16.1613,106.0425,76.7325,258,1,2,6,1,1,1
"ZNF749",0.999056002029321,0.998733961400052,0.993133528139371,0.485916802917546,0.904208739718989,0.998605686056085,0.987165831534147,0.999993282303498,0.967753979588572,0.777880021197774,0.999898154447939,0.999999853955518,0.997739463004992,0.946986246589318,0.999918118117692,0.852091561135718,0.868587462397461,0.987729286618107,0.99907554676638,0.76291526965267,0.910811433514177,61.1500333333333,46.5116,72.0706,84.84795,37.6344,51.1855,100.5709,1.86130259990732,NA,1.7228,19.6855761458104,NA,NA,NA,41.0038,46.5116,71.2092,51.141625,37.6344,51.1855,100.5709,76.561225,46.5116,72.932,113.498775,37.6344,51.1855,100.5709,258,1,2,6,1,1,1
"ZNF17",0.999999999939382,1,0.99999999999564,0.0656007030915114,0.936164650069482,0.776692529109547,0.867866377173024,0.9697497613678,0.944516921063997,0.262504459098954,0.976248547534492,0.995413328090598,0.991335499758445,0.476801903322832,0.999962800993845,0.902244981754466,0.9835203598996,0.962373952574968,1,0.597112454993324,0.772457601045295,102.742869767442,103.8206,102.9702,145.612083333333,56.9892,71.1279,145.3667,2.22902383756847,NA,3.3108,21.6441492267759,NA,NA,NA,79.99505,103.8206,101.3148,99.006275,56.9892,71.1279,145.3667,121.4994,103.8206,104.6256,175.9613,56.9892,71.1279,145.3667,258,1,2,6,1,1,1
"ZNF555",0.999247080343839,0.999999954906987,0.999900015554729,0.999999876515133,0.999179686952387,0.999999551750597,0.847117137136552,0.871033587952702,0.92055452509111,0.903312221803725,0.999898150909353,0.997781824961403,0.99991148308537,0.99997178158334,0.992790959119286,0.849280419208975,0.872428609950603,0.921750704468804,0.904847362936168,1,0.992972197029447,70.4909523255814,85.5482,72.5541,69.0707333333333,27.957,59.8272,28.1072,2.01327762858403,NA,23.9806,14.7124905307626,NA,NA,NA,49.962275,85.5482,60.5638,43.87675,27.957,59.8272,28.1072,84.378575,85.5482,84.5444,75.2512,27.957,59.8272,28.1072,258,1,2,6,1,1,1
"ZNF75D",0.99998848232908,0.696194166215276,0.990681039928896,0.826594943191605,0.999932173445161,0.993146494676377,0.999019029450781,0.999996767022068,0.998589103928715,0.999999992537671,0.998552507109489,0.99999319533031,0.998973093389525,0.999999999854555,0.999999999981537,0.991145066737656,0.999849456995662,0.999905762315413,0.999998888122755,0.999998091478251,0.99999925361507,383.903187984496,334.2525,139.1926,261.991716666667,277.6559,270.1152,225.8498,13.7185663436896,NA,29.7432,45.9261973185125,NA,NA,NA,252.680075,334.2525,124.321,183.77295,277.6559,270.1152,225.8498,449.864925,334.2525,154.0642,310.91185,277.6559,270.1152,225.8498,258,1,2,6,1,1,1
"ZNF197",0.999627919714602,0.821551765303736,0.920076867180676,0.418667510830407,0.999748488811469,0.302198266951652,0.595749611700472,0.96640359505734,0.296110355555878,0.980234642797042,0.20601387755583,0.426465788208263,0.905596688617923,0.0484212194342659,0.0574398278462526,0.996725340143282,0.999999460930712,0.859977201352416,0.999993585499682,0.984808554883085,0.343347476569863,308.988412015504,266.6113,408.67465,223.912266666667,130.1075,556.1711,246.816,6.46946168990622,NA,87.92225,14.8566511310516,NA,NA,NA,245.9393,266.6113,364.713525,205.274525,130.1075,556.1711,246.816,358.85905,266.6113,452.635775,246.6573,130.1075,556.1711,246.816,258,1,2,6,1,1,1
"ZNF732",0.99905301327548,0.467586777876432,0.739438848555259,0.99915920274318,0.9958413021772,0.784067469869233,0.999264603867108,0.999999999999146,0.749665109837155,0.996500935628801,0.999566957325226,0.999999999401551,0.769078449272546,0.997546297725231,0.999999999950345,0.593535046473522,0.701161840350028,0.999933971573237,0.786141262707918,0.71047143486333,0.728290371705807,6.48094496124031,0.8306,22.4251,8.7618,1.0753,1.5511,26.7896,0.721971815273466,NA,21.961,3.61630653724672,NA,NA,NA,1.15145,0.8306,11.4446,0.700025,1.0753,1.5511,26.7896,5.967275,0.8306,33.4056,16.956225,1.0753,1.5511,26.7896,258,1,2,6,1,1,1
"ZNF546",0.999995046553728,0.898540875234409,0.9984386646744,0.995511809871636,0.999999995524627,0.991929990763196,0.924620938492915,0.995113511305788,0.999990373463033,0.986138139741177,0.121649125446364,0.415990366407232,0.0717785636211323,0.106949696937179,0.11589047170478,0.967034005436717,0.99853603784004,0.999999984972026,0.99609231527502,0.999999653947713,0.155377749642449,51.437957751938,46.5116,30.3901,44.8666666666667,23.6559,117.2169,28.1072,1.56138725247299,NA,0.241099999999999,8.95466295184309,NA,NA,NA,32.2254,46.5116,30.26955,29.1146,23.6559,117.2169,28.1072,66.355175,46.5116,30.51065,63.183625,23.6559,117.2169,28.1072,258,1,2,6,1,1,1
"ZNF286A",0.99993694393112,0.189340059236351,0.645093479291434,0.714192593748752,0.976225908453359,0.836966783817919,0.996878133579861,0.999993077087408,0.483620268527075,0.913131143852108,0.792104536807929,0.886530465515741,0.999979429186071,0.991152931073068,0.786914152371789,0.993995277976609,0.993048300973345,0.977998336856241,0.999999999925521,0.972524918518334,0.998421506749704,212.653873643411,168.6047,463.5461,305.661866666667,125.8065,419.0117,310.4963,9.09863962874979,NA,18.0012,45.953858268954,NA,NA,NA,135.167925,168.6047,454.5455,236.664175,125.8065,419.0117,310.4963,248.23815,168.6047,472.5467,320.92525,125.8065,419.0117,310.4963,258,1,2,6,1,1,1
"ZKSCAN4",0.999999429520012,0.99972222359541,0.999879045237898,0.99996607394628,0.999999999987226,0.999116327020238,0.999997433274946,0.999989892666504,0.999999973998839,0.999969383388456,0.846577206413961,0.981479058991561,0.85236910094642,0.924181872833241,0.940763436506092,0.99988871754593,0.999999376586834,0.998858533941728,0.999993687968478,0.999822500707993,0.992942260334906,135.403250387597,142.0266,122.04925,140.829466666667,126.8817,198.7591,151.5152,3.00310012828885,NA,19.03995,21.1883888469553,NA,NA,NA,106.1839,142.0266,112.529275,107.839,126.8817,198.7591,151.5152,162.171925,142.0266,131.569225,180.591375,126.8817,198.7591,151.5152,258,1,2,6,1,1,1
"ZNF643",0.99517343780311,0.097775579236333,0.353579250201771,0.00145579462666057,0.334401690341718,0.999896833915552,0.990884390638891,0.99999999697437,0.315733105096381,0.292956203603939,0.365144740403526,0.459724043646245,0.999999591396895,0.999697766264108,0.422778960073627,0.999999898170453,0.999743412793328,0.643651956241504,0.66110081673248,0.999428876222385,0.71454757133257,48.1409492248062,21.5947,127.32305,116.298383333333,18.2796,133.8356,43.9174,2.01986124342835,NA,36.82175,75.2068879645759,NA,NA,NA,29.1081,21.5947,108.912175,38.861175,18.2796,133.8356,43.9174,59.731625,21.5947,145.733925,60.3003,18.2796,133.8356,43.9174,258,1,2,6,1,1,1
"ZNF642",0.999929802889367,0.998541139700583,0.999999998680346,0.426237083634828,0.999151346791626,0.997982448182856,0.974627995717682,0.979883079894629,0.947790545924006,0.695420921263168,0.831239540145131,0.990440342036766,0.985181534560486,0.999013476093219,0.696677134601566,0.978739189427053,0.999734549729973,0.999691694881791,0.999999999883553,0.881160398241477,0.999861820469479,104.996166666667,122.093,125.4666,150.408533333333,55.914,179.4815,152.3935,3.12196839108034,NA,38.6782,72.4147310884771,NA,NA,NA,75.088525,122.093,106.1275,67.871425,55.914,179.4815,152.3935,125.203125,122.093,144.8057,99.807475,55.914,179.4815,152.3935,258,1,2,6,1,1,1
"ZNF490",0.998457732963018,0.987787652651191,0.975977862840749,0.995481092002656,0.99998231553885,0.955878128784242,0.974375201243397,0.953555658863635,0.999959819548822,0.937397468819651,0.398194222434272,0.937495001449979,0.352396933197052,0.656955799649439,0.375969945001714,0.969975718333408,0.948915637507381,0.999935617771083,0.929919172265199,0.999999999994053,0.363769442949222,180.173837984496,211.794,147.48065,195.982716666667,126.8817,302.238,125.1647,3.70330875256537,NA,8.46005,35.418248892037,NA,NA,NA,142.5211,211.794,143.250625,163.451575,126.8817,302.238,125.1647,213.849475,211.794,151.710675,210.758775,126.8817,302.238,125.1647,258,1,2,6,1,1,1
"ZNF626",0.999999749343826,0.989467696853778,0.999885697140208,0.989197259881657,0.999997464254866,0.999968095291208,0.997986555470248,0.999932524161472,0.999999999996442,0.999989101773501,0.999982953682918,0.999976275181521,0.995748990396993,0.99868071005932,0.997750969978492,0.974302892763091,0.998139612199935,0.999947822992443,0.99828406303187,0.999984852840707,0.984823906084522,245.57783255814,214.2857,107.0253,164.584583333333,101.0753,309.107,13.1752,16.4541517476864,NA,30.8152,35.7914981113431,NA,NA,NA,59.22195,214.2857,91.6177,128.17985,101.0753,309.107,13.1752,337.726875,214.2857,122.4329,214.278425,101.0753,309.107,13.1752,258,1,2,6,1,1,1
"ZNF793",0.999855342095295,0.997996660672075,0.999999999862372,0.219375000156611,0.883450233589347,0.634446467764482,0.973921740828079,0.999749050070739,0.999637213384527,0.59791942724256,1.82385884173186e-10,4.80711405936862e-06,5.4649911929161e-08,5.7880848780556e-07,6.88803322601572e-07,0.999942138201572,0.99929550804256,0.997732699210046,0.995914366811027,0.98032042641155,4.26498252320551e-05,96.1449027131783,64.7841,61.03175,183.709683333333,16.129,739.1979,122.9688,5.56633094514749,NA,22.50795,46.5063096097251,NA,NA,NA,45.10335,64.7841,49.777775,118.20365,16.129,739.1979,122.9688,119.771275,64.7841,72.285725,268.650225,16.129,739.1979,122.9688,258,1,2,6,1,1,1
"ZNF383",0.963233892072248,0.992578997448353,0.899380663280928,0.0333955299047568,0.99993353052754,0.309260460549064,0.976173910388837,0.854149572222101,0.999927783065673,0.417158601320563,3.54929581303232e-06,0.0315188274921089,5.42998217796242e-05,0.00344588808016999,0.000282293358205066,0.999787975595301,0.999619635435585,0.9919493956728,0.979969877714304,0.974906135062496,0.00841313463674986,81.552477131783,121.2625,60.92675,134.971483333333,45.1613,305.3401,97.0575,2.52935940550458,NA,5.23365,31.7973520811342,NA,NA,NA,55.36135,121.2625,58.309925,102.634375,45.1613,305.3401,97.0575,94.645975,121.2625,63.543575,136.320725,45.1613,305.3401,97.0575,258,1,2,6,1,1,1
"ZNF669",0.999998813879942,0.783717003518108,0.992308012505496,0.996139770851964,0.999999942647045,0.96710892121603,0.65411273790321,0.940431066882581,0.998640169450748,0.857200826894528,0.922015135359937,0.971987139693734,0.586152802281989,0.863009901365686,0.444752937193486,0.973296264542614,0.998498630902299,0.999999917289494,0.997008338404821,0.998365707672051,0.787563776514568,119.428711627907,112.1262,71.5767,107.3825,41.9355,172.1693,77.2947,2.93293191000718,NA,12.1707,19.7649856450407,NA,NA,NA,86.077125,112.1262,65.49135,81.852375,41.9355,172.1693,77.2947,146.272775,112.1262,77.66205,104.373975,41.9355,172.1693,77.2947,258,1,2,6,1,1,1
"ZNF559",0.956710240282299,0.82438633573469,0.999999999993365,0.999852516002229,0.986628237150126,0.953209713301933,0.980016823597192,0.853192165097062,0.758669616701248,0.969705334109856,0.956952457509693,1,0.999999999994986,0.986723480368636,0.853565739128499,0.999999999858402,0.993887921327815,0.988566568055389,0.999999902826288,0.996060270961051,0.993927820315467,216.091695348837,303.9867,301.74145,228.9429,140.8602,303.8843,219.148,5.51805238690141,NA,20.35035,45.552909550624,NA,NA,NA,161.075475,303.9867,291.566275,151.1197,140.8602,303.8843,219.148,257.02615,303.9867,311.916625,273.320675,140.8602,303.8843,219.148,258,1,2,6,1,1,1
"ZNF177",0.999729637487006,0.999903556492191,0.998759598160804,0.999999978330518,0.999720470058147,0.999982857451319,0.835657464923199,0.994106540600616,0.860910460697673,0.866259188653929,0.00850414249543163,0.0830740664635948,0.10056233535928,0.0217191620834869,0.0114122252484715,0.890487279406771,0.997298642866498,0.902237139645631,0.911311226840456,0.999999958157923,0.0152656541527678,42.7538573643411,31.5615,49.3992,43.6968,4.3011,144.8194,7.9051,1.77630708359698,NA,2.5242,16.9725464741348,NA,NA,NA,21.8896,31.5615,48.1371,23.10025,4.3011,144.8194,7.9051,53.962075,31.5615,50.6613,41.08455,4.3011,144.8194,7.9051,258,1,2,6,1,1,1
"ZNF548",0.99899363710149,0.923097269613648,0.94286528573929,0.243990018831142,0.999510685749432,0.334203118306481,0.960653212096753,0.94659248474602,0.999999216500506,0.563326271652838,0.718282293735581,0.780118803517706,0.99626242054071,0.241153379352881,0.999635986007777,0.799831556036332,0.995052606024536,0.553158465515671,0.999578217822491,0.630713098162219,0.363130784183063,226.456905426357,269.103,157.37865,309.638666666667,141.9355,91.5134,349.1436,5.34840683579508,NA,8.30835,59.4469070422825,NA,NA,NA,170.127925,269.103,153.224475,216.780525,141.9355,91.5134,349.1436,273.480275,269.103,161.532825,341.896825,141.9355,91.5134,349.1436,258,1,2,6,1,1,1
"ZNF563",0.939865431987232,0.847102345532249,0.667212029701742,0.999659949834635,0.982100953333387,0.831101313260585,0.850947676532232,0.636218135087525,0.999933160749386,0.821678358515082,0.999999192694616,0.99516314279732,0.975596168981193,0.999999999994972,0.947949687634283,0.999419863780526,0.938337058212872,0.999693511062105,0.997686086406357,0.99652759499726,0.999591968749187,46.1627759689922,71.4286,23.98335,50.1414333333333,15.0538,49.6344,35.5731,1.49491488243422,NA,4.49075,7.09330423571726,NA,NA,NA,31.18045,71.4286,21.737975,44.373425,15.0538,49.6344,35.5731,55.583825,71.4286,26.228725,54.097825,15.0538,49.6344,35.5731,258,1,2,6,1,1,1
"ZNF567",0.999065919695427,0.958794398680364,0.962060931292041,0.152740203015884,0.998538142912157,0.339149206009986,0.999547697003398,0.995335534176436,0.999990772726764,0.821917683634202,0.000885338651245515,0.130904163404108,0.00185542230085345,0.0642383426613686,0.0226576689029839,0.78016650745107,0.993682800649866,0.587930862101979,0.99980393619653,0.842155694122592,0.469427460792455,144.624681007752,179.402,94.6758,219.97155,113.9785,444.2721,248.5727,4.4650919340996,NA,21.8156,38.4545732014174,NA,NA,NA,102.167375,179.402,83.768,145.645375,113.9785,444.2721,248.5727,168.549225,179.402,105.5836,285.805,113.9785,444.2721,248.5727,258,1,2,6,1,1,1
"ZNF573",0.962922874691489,0.999992714768338,0.994581081542204,0.998350312624049,0.930868759507157,0.99935018237327,0.996679142140209,0.999979933377083,0.999789613241615,0.988156144296389,0.249947225915908,0.246432428729834,0.417219555908224,0.46490871171717,0.383527153672985,0.999998776347478,0.986082844477702,0.999979969442801,0.999999996304909,0.998252773122617,0.734941236810157,26.6970069767442,9.9668,24.0897,30.5401166666667,16.129,66.9178,29.4247,1.04128518026955,NA,15.2716,16.3830739270833,NA,NA,NA,15.445075,9.9668,16.4539,8.8903,16.129,66.9178,29.4247,32.80425,9.9668,31.7255,30.9464,16.129,66.9178,29.4247,258,1,2,6,1,1,1
"ZNF527",0.999997430364658,0.957342720528987,0.999540007981007,0.355973537660416,0.960728421614583,0.471246645442459,0.977599848353141,0.999007863520686,0.999999446393765,0.680349409512927,1.34872099333272e-06,0.00122023280511308,1.20911592135231e-05,0.000373657709705655,0.000162665250618921,0.999987817184707,0.999999999762519,0.999752303509337,0.950216691505643,0.999371734432063,0.00105296720079406,104.241774806202,96.3455,73.05455,142.9968,65.5914,353.4234,93.9833,2.75848711471797,NA,4.83045,26.3649309161874,NA,NA,NA,73.13865,96.3455,70.639325,96.7042,65.5914,353.4234,93.9833,122.224725,96.3455,75.469775,197.35175,65.5914,353.4234,93.9833,258,1,2,6,1,1,1
"ZNF33A",0.988702195481229,0.639895066109338,0.999860499732438,0.998264160905168,0.998890809583633,0.90263932474095,0.999732446862513,0.999973438201757,0.995069389166051,0.999998851651086,0.768716450157494,0.701940402970372,0.321815872090108,0.708679175831659,0.847738219772375,0.976428714797684,0.910597058225989,0.631184348645071,0.950501654388062,0.973526549989137,0.999595597363378,877.457401162791,577.2425,409.12615,789.582783333333,723.6559,1456.6807,1223.5397,24.7132265551466,NA,126.01945,159.297485538859,NA,NA,NA,581.5227,577.2425,346.116425,551.005075,723.6559,1456.6807,1223.5397,1148.0785,577.2425,472.135875,946.2741,723.6559,1456.6807,1223.5397,258,1,2,6,1,1,1
"ZKSCAN3",0.980021956113706,0.999883608583696,0.998896869212498,0.830715077284269,0.999968375362758,0.999732112005169,0.999693807712939,0.999917189444664,0.999999588496705,0.99999917229913,0.0112984168559825,0.0404520725295413,0.0434017061202924,0.00452842306376233,0.0952014538099762,0.999974486061094,0.999607101307138,0.999999999997405,0.999965646378576,0.999999927417888,0.120730761423748,80.6566360465116,44.0199,70.32565,56.6157833333333,63.4409,230.667,69.3895,2.72275534499248,NA,15.09665,7.75875294547677,NA,NA,NA,50.064775,44.0199,62.777325,49.53295,63.4409,230.667,69.3895,102.864975,44.0199,77.873975,65.663575,63.4409,230.667,69.3895,258,1,2,6,1,1,1
"ZNF676",0.999968414760195,0.999478221525123,0.999999999907634,0.999845657957873,0.999999801698043,0.999994593040068,0.999928334202394,0.9999999999538,1,0.999998937015927,0.99992958344846,0.999999999959823,1,0.999998972290263,1,0.9998756387506,0.99999999863184,0.999999999973953,0.999997060886257,0.999999999991205,0.999999999989471,11.9837934108527,2.4917,1.1149,6.85846666666667,1.0753,1.1079,0,2.21581779028863,NA,0.2774,4.06096299791619,NA,NA,NA,0.49475,2.4917,0.9762,0,1.0753,1.1079,0,3.980375,2.4917,1.2536,10.0333,1.0753,1.1079,0,258,1,2,6,1,1,1
"ZNF699",0.99999998967177,0.658258966253351,0.973602673017085,0.822380688782329,0.999323577436891,0.990248553339182,0.994939502340262,0.9986880817539,0.755537245471226,0.920275118282082,0.999700285728796,0.999987444079592,0.995934520723066,0.999998874417007,0.989834302134919,0.999804397672935,0.99999264153846,0.995049745100779,0.999997143571123,0.991200093103792,0.999999999994746,26.103388372093,27.4086,47.69965,36.5403833333333,13.9785,33.4589,32.9381,1.13676271372161,NA,18.46075,12.1761074122895,NA,NA,NA,14.519025,27.4086,38.469275,17.71335,13.9785,33.4589,32.9381,33.844975,27.4086,56.930025,37.390025,13.9785,33.4589,32.9381,258,1,2,6,1,1,1
"ZNF250",0.999806351275277,0.999999449516442,0.999990188192407,0.99999847870545,0.999961534035888,0.999999999785642,0.0292187300971013,0.165092249812206,0.112591445004199,0.0475288784445151,0.349555838173925,0.579778540093514,0.545569717589647,0.404883976556817,0.989870565761666,0.877841110724135,0.996174427794473,0.966485414964801,0.931104187776794,0.0330848397694737,0.213993463098868,217.750966666667,180.7309,208.00325,211.0275,536.5699,430.9439,92.4901,6.28582287210008,NA,111.69375,30.9052676771668,NA,NA,NA,149.34215,180.7309,152.156375,153.57945,536.5699,430.9439,92.4901,267.5743,180.7309,263.850125,258.664975,536.5699,430.9439,92.4901,258,1,2,6,1,1,1
"ZNF79",0.974498071638885,0.989549309191172,0.90960485103053,0.999999960061089,0.985996115594947,0.992950600635511,0.999904129217505,0.978313856370719,0.99999820215416,0.999885361823892,0.999998938578953,0.998558534728492,0.997885292204527,0.999999866814692,0.999879405156482,0.999915062443034,0.999669303156953,0.992950049903105,0.999973214364686,0.999317282072997,0.9999997689154,99.8483589147287,128.7375,82.62455,101.029783333333,89.2473,104.8083,110.2328,2.03248433376838,NA,2.79775,12.8228063834304,NA,NA,NA,76.30135,128.7375,81.225675,80.0987,89.2473,104.8083,110.2328,118.671925,128.7375,84.023425,116.60665,89.2473,104.8083,110.2328,258,1,2,6,1,1,1
"ZNF681",0.998143262123776,0.972427916150295,0.999999982391152,0.287473558066879,0.825665951741352,0.478448882015417,0.999999919705131,0.999919915939755,0.999438159375433,0.965499467316862,0.998438736966946,0.988525582318033,0.963398798981302,0.999823928068697,0.999417068310464,0.999999868030356,0.999270104248115,0.99649845842881,0.989191758364813,0.999999168407332,0.999943013445117,150.462268992248,73.9203,60.72835,279.4203,136.5591,224.6842,165.5687,8.5005512520547,NA,42.30395,115.628888749701,NA,NA,NA,82.898375,73.9203,39.576375,112.100575,136.5591,224.6842,165.5687,174.48135,73.9203,81.880325,408.248175,136.5591,224.6842,165.5687,258,1,2,6,1,1,1
