"gene","p-adj-GBM-like c6-BLCA nonsquamous-like c1","p-adj-LAML-like c13-BLCA nonsquamous-like c1","p-adj-LAML-like c13-GBM-like c6","p-adj-LUAD-like c10-BLCA nonsquamous-like c1","p-adj-LUAD-like c10-GBM-like c6","p-adj-LUAD-like c10-LAML-like c13","p-adj-RNA cluster 12-BLCA nonsquamous-like c1","p-adj-RNA cluster 12-GBM-like c6","p-adj-RNA cluster 12-LAML-like c13","p-adj-RNA cluster 12-LUAD-like c10","p-adj-RNA cluster 14-BLCA nonsquamous-like c1","p-adj-RNA cluster 14-GBM-like c6","p-adj-RNA cluster 14-LAML-like c13","p-adj-RNA cluster 14-LUAD-like c10","p-adj-RNA cluster 14-RNA cluster 12","p-adj-RNA cluster 2-BLCA nonsquamous-like c1","p-adj-RNA cluster 2-GBM-like c6","p-adj-RNA cluster 2-LAML-like c13","p-adj-RNA cluster 2-LUAD-like c10","p-adj-RNA cluster 2-RNA cluster 12","p-adj-RNA cluster 2-RNA cluster 14","p-adj-RNA cluster 3-BLCA nonsquamous-like c1","p-adj-RNA cluster 3-GBM-like c6","p-adj-RNA cluster 3-LAML-like c13","p-adj-RNA cluster 3-LUAD-like c10","p-adj-RNA cluster 3-RNA cluster 12","p-adj-RNA cluster 3-RNA cluster 14","p-adj-RNA cluster 3-RNA cluster 2","p-adj-squamous-like c4-BLCA nonsquamous-like c1","p-adj-squamous-like c4-GBM-like c6","p-adj-squamous-like c4-LAML-like c13","p-adj-squamous-like c4-LUAD-like c10","p-adj-squamous-like c4-RNA cluster 12","p-adj-squamous-like c4-RNA cluster 14","p-adj-squamous-like c4-RNA cluster 2","p-adj-squamous-like c4-RNA cluster 3","p-adj-UCEC-like c11-BLCA nonsquamous-like c1","p-adj-UCEC-like c11-GBM-like c6","p-adj-UCEC-like c11-LAML-like c13","p-adj-UCEC-like c11-LUAD-like c10","p-adj-UCEC-like c11-RNA cluster 12","p-adj-UCEC-like c11-RNA cluster 14","p-adj-UCEC-like c11-RNA cluster 2","p-adj-UCEC-like c11-RNA cluster 3","p-adj-UCEC-like c11-squamous-like c4","mean-BLCA nonsquamous-like c1","mean-GBM-like c6","mean-LAML-like c13","mean-LUAD-like c10","mean-RNA cluster 12","mean-RNA cluster 14","mean-RNA cluster 2","mean-RNA cluster 3","mean-squamous-like c4","mean-UCEC-like c11","SEM-BLCA nonsquamous-like c1","SEM-GBM-like c6","SEM-LAML-like c13","SEM-LUAD-like c10","SEM-RNA cluster 12","SEM-RNA cluster 14","SEM-RNA cluster 2","SEM-RNA cluster 3","SEM-squamous-like c4","SEM-UCEC-like c11","Q1-BLCA nonsquamous-like c1","Q1-GBM-like c6","Q1-LAML-like c13","Q1-LUAD-like c10","Q1-RNA cluster 12","Q1-RNA cluster 14","Q1-RNA cluster 2","Q1-RNA cluster 3","Q1-squamous-like c4","Q1-UCEC-like c11","Q3-BLCA nonsquamous-like c1","Q3-GBM-like c6","Q3-LAML-like c13","Q3-LUAD-like c10","Q3-RNA cluster 12","Q3-RNA cluster 14","Q3-RNA cluster 2","Q3-RNA cluster 3","Q3-squamous-like c4","Q3-UCEC-like c11","count-BLCA nonsquamous-like c1","count-GBM-like c6","count-LAML-like c13","count-LUAD-like c10","count-RNA cluster 12","count-RNA cluster 14","count-RNA cluster 2","count-RNA cluster 3","count-squamous-like c4","count-UCEC-like c11"
"ZNF571",0.999999898066704,0.999999965996986,0.99997401814871,0.999999990167046,0.999999998009383,0.999953467335927,0.999999999977755,0.999999998753908,0.999999136379688,1,0.985765214896149,0.998756569521447,0.940140863449447,0.851007352706655,0.99375321032989,0.992269151467103,0.95337073236157,0.999295362473351,0.595014897925204,0.982950942992971,0.244666967404625,0.99999999999626,0.999998813848496,0.999999999390302,0.999999402645468,0.999999995181485,0.974520611547782,0.996377189776847,0.999993710697222,0.999999999999637,0.999324961060419,0.999461456348272,0.999999805962088,0.98023201065542,0.510437823304493,0.999951306778114,0.00583911749628907,0.0147549758018086,0.00242216480518187,1.45183181622377e-05,0.00845454222869335,0.0315831091773356,4.96777474634502e-06,0.00427200464549049,0.000146814193006883,73.3421,86.0215,62.1359,80.2468032835821,78.2828,119.0198,31.4039,69.281,88.4452555555556,259.2511,NA,NA,NA,1.86180319609213,NA,6.7513,7.1172,NA,15.4569369029115,NA,73.3421,86.0215,62.1359,59.69445,78.2828,115.64415,27.8453,69.281,60.6223,259.2511,73.3421,86.0215,62.1359,94.32925,78.2828,122.39545,34.9625,69.281,116.0761,259.2511,1,1,1,335,1,2,2,1,9,1
"ZNF443",0.940654877913794,1,0.94513530003261,0.997299039528883,0.989484790525328,0.997834636635891,0.999999999992613,0.961364162644798,0.999999999999014,0.999224743156767,0.000624281886011158,0.129975287670898,0.000679582780129695,2.87076412641696e-08,0.000966611915165227,1,0.870291152306851,1,0.97075289808431,0.999999999988442,6.49131916408141e-06,0.935009841416317,1,0.939785722687757,0.987213401821073,0.957183220931463,0.137773255071824,0.859548782057087,0.999830633162111,0.972241534492584,0.999877263848598,0.999716808690419,0.999973404367053,1.66356546205115e-07,0.998351624747122,0.967766805304884,0.960183289233204,0.999999999996066,0.963539180210776,0.99568066831041,0.975398866797875,0.101592272600299,0.908946560283892,0.999999999971284,0.985847622503795,46.5525,115.2927,47.4341,77.7880310447761,51.1364,240.0538,46.9671,116.3399,69.8456444444444,111.0126,NA,NA,NA,1.9787901523325,NA,13.2019,10.1183,NA,9.44794596523368,NA,46.5525,115.2927,47.4341,54.42805,51.1364,233.45285,41.90795,116.3399,45.6592,111.0126,46.5525,115.2927,47.4341,94.16315,51.1364,246.65475,52.02625,116.3399,91.01,111.0126,1,1,1,335,1,2,2,1,9,1
"ZNF792",0.999999975355706,0.999970111105032,0.999356577332311,1,0.99999988888279,0.999068108880386,0.999999999806963,0.999999999989947,0.999792059232259,0.999999999767818,0.994615141729188,0.999544450611826,0.880397475932654,0.862263959722241,0.998551141175331,0.999980124975757,0.999271881703469,0.999999999979891,0.996552594883325,0.999800755012961,0.767298168852372,0.996640177569212,0.982989234131969,0.99999636598933,0.9508119512478,0.990816258760735,0.613670210236244,0.999929636489851,0.999999980842687,0.999961541141084,0.999986838999069,0.998149588375299,0.999996506628268,0.747432754085385,0.999986660997425,0.993191213149188,0.669515949100184,0.807928909348095,0.329281264841106,0.207084185202922,0.753680183704263,0.964732224968537,0.190144312577404,0.143427219842164,0.152915768241142,139.2183,157.1087,99.0291,142.101027462687,149.6212,205.3099,106.0323,67.5381,126.255188888889,291.8236,NA,NA,NA,3.09396537080289,NA,45.2688,7.2104,NA,22.0470975991263,NA,139.2183,157.1087,99.0291,105.8598,149.6212,182.6755,102.4271,67.5381,71.8722,291.8236,139.2183,157.1087,99.0291,171.82,149.6212,227.9443,109.6375,67.5381,161.3226,291.8236,1,1,1,335,1,2,2,1,9,1
"ZFP82",0.999999997690715,0.999999915060846,0.999992392064741,0.917389728657015,0.811392965956613,0.987410733534738,0.999576392793381,0.997522267011503,0.999991756310973,0.999985541621041,0.999999999902102,0.999999430672916,0.999999997065484,0.728033736121481,0.999641321620992,0.996010130725323,0.983507919129867,0.999824108523513,0.999989653680898,0.999999999903843,0.993676467710789,0.957055830733734,0.909155488114648,0.990500230104616,0.999997118968574,0.999868871789711,0.938117720114778,0.999911979997008,0.969943402912839,0.912934670950286,0.997231921661558,0.999987606398967,0.999999726416364,0.911055078664065,0.999999987662999,0.999966300374603,0.999946434303474,0.999998055512011,0.998671472742014,0.468699687692614,0.968435800495378,0.999234841655821,0.878826252595494,0.723410696712832,0.647244489718223,177.4264,192.3536,155.0624,88.9793301492537,117.4242,168.3407,108.35665,65.3595,98.4032333333333,224.2411,NA,NA,NA,3.39115437020544,NA,18.5806,43.87115,NA,17.6075644748216,NA,177.4264,192.3536,155.0624,51.4344,117.4242,159.0504,86.421075,65.3595,73.4979,224.2411,177.4264,192.3536,155.0624,111.7243,117.4242,177.631,130.292225,65.3595,154.8857,224.2411,1,1,1,335,1,2,2,1,9,1
"ZNF707",0.99990838077146,0.990528542685534,0.999986700213717,0.999999999947943,0.999536692026375,0.944373397008395,0.992880988723491,0.999993944488282,1,0.957319460938619,0.997186903754696,0.999999983736396,0.999999493764161,0.941711017458555,0.999999874520378,0.999236070093324,0.999999999997688,0.999988784872344,0.982733884836436,0.999995603387137,0.999999998468951,0.999308389928074,0.999999998813869,0.99999968564122,0.99582646782599,0.99999991153313,1,0.999999999973565,0.999999670485098,0.987717842717907,0.808990850699245,0.961122029077565,0.836842143190174,0.754999398661192,0.866658588620068,0.958218091396138,0.739939850326834,0.96861762821109,0.998976141459018,0.317970180417077,0.998475283978201,0.972395592860647,0.945922711079931,0.987834047125015,0.176765012652457,214.7563,303.4648,374.2025,227.070425671642,368.0556,332.06705,314.14015,328.1046,180.2134,493.2417,NA,NA,NA,6.00641403973112,NA,79.17355,64.57305,NA,36.5463169907683,NA,214.7563,303.4648,374.2025,154.63165,368.0556,292.480275,281.853625,328.1046,99.0354,493.2417,214.7563,303.4648,374.2025,272.73015,368.0556,371.653825,346.426675,328.1046,237.6196,493.2417,1,1,1,335,1,2,2,1,9,1
"ZNF746",1,0.979122936376398,0.975838545027343,0.999999999815341,0.999999999989839,0.765226750053367,0.999993863984831,0.99999643387366,0.863998350274277,0.999985716243785,0.999998357397033,0.999999219254923,0.803742024022741,0.999990803878227,0.999999999880493,0.99999955855789,0.999999816059038,0.830257659995755,0.999998636573806,0.999999997490273,1,0.731357562247064,0.715182352893984,0.999705041063786,0.186603308688354,0.443769274272066,0.303894837290229,0.333127000943073,0.999999703122445,0.999999898960304,0.711876753339628,0.999944687613559,0.99999988891548,0.99999999845117,0.999999999995424,0.170897778239692,0.976700009769527,0.979893136957519,0.381150756780786,0.883577044010145,0.999123307227873,0.992680409915537,0.989571377066441,0.0904620505005748,0.959268185544322,537.1102,531.6607,785.853,517.352755522388,446.9697,469.9883,479.30125,928.1046,489.541344444444,284.2898,NA,NA,NA,8.3220743315357,NA,44.0624,19.83305,NA,65.7570706342611,NA,537.1102,531.6607,785.853,413.0889,446.9697,447.9571,469.384725,928.1046,379.8369,284.2898,537.1102,531.6607,785.853,593.62265,446.9697,492.0195,489.217775,928.1046,457.8778,284.2898,1,1,1,335,1,2,2,1,9,1
"ZNF678",0.852278223232312,0.99990573856029,0.991087417805653,0.997601908055235,0.929225230477755,1,0.999999993706526,0.746672636521802,0.998998941839274,0.982046003721706,0.858429960692203,0.999999905228338,0.995906623607437,0.884393563232821,0.736351848972444,0.999872362783252,0.964921350506197,0.999999999999577,0.999999996288041,0.99833769023938,0.97137058010536,0.999998640903416,0.965361726699199,0.999999975531493,0.999998307120984,0.999941441342299,0.976007689253328,0.999999994187954,0.999999987854047,0.366542287801201,0.993509681104966,0.0516975933968621,1,0.159023859699886,0.970819310886385,0.99962862232212,0.791187889459162,0.999999999925348,0.980888738833334,0.867942070537871,0.670641678284282,0.999996231891864,0.933594063432817,0.939287695236145,0.274604979844017,39.0865,106.9295,63.5229,64.8816229850746,30.9343,97.3569,61.0279,54.0305,32.5458222222222,111.899,NA,NA,NA,1.66569872963673,NA,21.2774,11.8323,NA,4.47326141133122,NA,39.0865,106.9295,63.5229,43.33275,30.9343,86.7182,55.11175,54.0305,23.3074,111.899,39.0865,106.9295,63.5229,81.03015,30.9343,107.9956,66.94405,54.0305,42.4437,111.899,1,1,1,335,1,2,2,1,9,1
"HKR1",1,0.999625493615005,0.999740273742877,0.99999726973469,0.999999013797341,0.999901582151258,0.999998148237276,0.999996336488731,0.989622517153927,0.996653313734128,0.994275594632856,0.992598243154166,0.772557698195315,0.465998293947445,0.999943802126306,0.993702526892111,0.99516946084641,0.999999994236602,0.980208215692717,0.929997084703714,0.352749680274158,0.996737484008316,0.997480437467445,0.999999983815687,0.997086617746237,0.963206384645659,0.610939672510226,1,0.999999948162476,0.999999989411383,0.999672650243082,0.999997843362396,0.999312191339202,0.717724457732378,0.973011065616254,0.994597505295428,0.109790081397664,0.101747260082378,0.0144314312760779,0.000441433831153137,0.253084723941903,0.335186370205311,0.000854934737284929,0.00681925555190899,0.00183073776634213,671.9368,659.4982,386.4078,558.53080238806,825.1263,1022.09705,317.2298,296.732,595.762266666667,1895.8564,NA,NA,NA,16.3784982065225,NA,82.06965,140.8683,NA,90.3892805160715,NA,671.9368,659.4982,386.4078,365.92235,825.1263,981.062225,246.79565,296.732,415.4341,1895.8564,671.9368,659.4982,386.4078,673.40535,825.1263,1063.131875,387.66395,296.732,749.1676,1895.8564,1,1,1,335,1,2,2,1,9,1
"ZNF101",0.999998051745195,0.993879679425431,0.945780419270116,0.999999999983541,0.999831839521318,0.960362650551611,0.99999999999865,0.999990100290835,0.996659759875408,1,0.52003271937713,0.254330912677019,0.992338745624988,0.0180622424170824,0.581364660354203,0.999999894128998,0.999999998777874,0.933186205520932,0.999875599192795,0.999998688341374,0.107187736772917,0.999999353375129,1,0.955786036280979,0.999929902521222,0.999995952323762,0.280794856818409,0.999999999957626,0.999999999968477,0.999869424006837,0.973423345274947,1,1,0.052692627970229,0.999929151956893,0.999944716215147,1,0.999995362466043,0.995464347172283,1,1,0.551211932261866,0.999999582173336,0.99999827134708,1,114.1853,83.0346,196.6713,120.134848059701,120.5808,270.32525,94.7939,86.7102,120.917155555556,117.4385,NA,NA,NA,3.27074330852517,NA,148.79745,35.852,NA,11.3082776032539,NA,114.1853,83.0346,196.6713,82.28895,120.5808,195.926525,76.8679,86.7102,90.6365,117.4385,114.1853,83.0346,196.6713,143.5883,120.5808,344.723975,112.7199,86.7102,127.2545,117.4385,1,1,1,335,1,2,2,1,9,1
"ZNF716",0.99933758937946,0.999139585847264,0.901219834113032,0.997844863285279,0.691634851447394,0.999999980974493,0.999139585847264,0.901219834113024,1,0.999999980974493,0.997611929821268,0.8000031615765,1,0.999999782835514,1,0.994901897881704,0.999999999970135,0.729612334605188,0.134692604745197,0.729612334605173,0.458823485968116,0.999274954818405,0.907013799515862,1,0.999999992807331,1,1,0.741159357954505,0.99621080986354,0.682789677273197,0.999999999982427,0.999999153561673,0.999999999982427,0.99999999993506,0.177989469751982,0.999999999998036,0.999944590412963,0.999999994643794,0.955995758099275,0.846807023353766,0.95599575809927,0.901459568402016,0.999999353812189,0.959302182557458,0.833668108974099,20.6412,40.6213,0,4.21841880597015,0,0.28935,43.1299,0.4357,2.03525555555556,35.4531,NA,NA,NA,1.06355209342548,NA,0.28935,43.1299,NA,1.52503139158138,NA,20.6412,40.6213,0,0,0,0.144675,21.56495,0.4357,0,35.4531,20.6412,40.6213,0,0,0,0.434025,64.69485,0.4357,0,35.4531,1,1,1,335,1,2,2,1,9,1
"ZNF708",0.989343028467811,0.999998232435429,0.999598449471815,0.995839720936199,0.999927506988235,0.999994843651008,0.999999980101465,0.99815106423987,0.999999999513537,0.999838746833968,0.0883192792553283,0.748861293810908,0.238356152008856,0.00534455482507712,0.165492912073641,0.999999999927432,0.985612261465803,0.999999645986335,0.984945645177134,0.999999999721004,0.0179828042185579,0.999994251379382,0.999791535086536,1,0.999999098791556,0.99999999218612,0.269414733809287,0.999998231189002,0.999118090919934,0.999737899504301,0.999999873821093,0.99999754514426,0.999985397164478,0.0108313593377625,0.998040363329227,0.999999991542996,0.998918831933904,0.999999855187194,0.999994582830018,0.99999999761478,0.999928938809864,0.534754047991355,0.998882651203518,0.999998349597209,0.999999792978361,73.3421,206.0932,119.2788,156.05371641791,101.0101,402.0378,86.14035,125.9259,144.662277777778,171.5045,NA,NA,NA,4.87675292825042,NA,88.1242,9.93025,NA,38.9677283443827,NA,73.3421,206.0932,119.2788,98.04635,101.0101,357.9757,81.175225,125.9259,83.3803,171.5045,73.3421,206.0932,119.2788,191.3016,101.0101,446.0999,91.105475,125.9259,130.9013,171.5045,1,1,1,335,1,2,2,1,9,1
"ZNF721",0.999999999684216,0.999999999486792,0.999999804179862,0.999293332571905,0.995601871566213,0.999953050123976,0.999938184733235,0.999600853172331,0.999995621371127,1,0.980871626681695,0.993412723236845,0.953037689885547,0.0862158753768848,0.757821082842865,0.984279164923459,0.961562040578841,0.995194808567178,0.99721148137708,0.99998146016059,0.162540143996414,0.998820079408541,0.99975268250644,0.99561199749107,0.714051670198002,0.94744117990238,0.999999962261123,0.597742361827557,0.96723347895889,0.922702430670326,0.989875911248349,0.812732575986744,0.999971043897903,0.0230807955362758,0.999999999999432,0.407701552248152,0.984743121058909,0.966370039694965,0.994478363473761,0.99827403909372,0.999930265886517,0.328272033561034,0.999999998301775,0.684454827562792,0.99999994618692,531.6952,559.086,502.7795,427.984676716418,422.5947,728.3608,340.54935,687.8519,348.2111,311.9278,NA,NA,NA,7.78612032245323,NA,138.138,35.96855,NA,31.8647096555587,NA,531.6952,559.086,502.7795,341.233,422.5947,659.2918,322.565075,687.8519,295.5691,311.9278,531.6952,559.086,502.7795,499.6302,422.5947,797.4298,358.533625,687.8519,447.4903,311.9278,1,1,1,335,1,2,2,1,9,1
"ZNF662",0.999995939397656,0.836496004434101,0.96790313561414,0.91091205284895,0.996768923096871,0.997829819344902,0.999983109175816,0.999999999999249,0.978410999408159,0.998727384176867,0.999999999998761,0.999996958002752,0.735525837936365,0.657763836952508,0.999983702982578,0.776939612988181,0.959028380013217,0.999999999554393,0.994828876644142,0.973410847522528,0.578911844966161,0.878801706311255,0.980845635794795,0.999999999991788,0.999417088395328,0.987786179964646,0.79847327923899,1,0.917842397963255,0.996552007173969,0.999145330050685,0.999999998565396,0.998557411616827,0.729346274863104,0.998730088164794,0.99980045728185,0.999999999998551,0.999981662092682,0.796142525040228,0.868559429565109,0.999939420875734,0.999999998597541,0.723151687266509,0.84426561164349,0.879693710473013,238.4717,183.9904,15.8114,97.725428358209,174.2424,229.6357,32.7055,28.3224,92.4164222222222,248.8367,NA,NA,NA,5.2587861375242,NA,58.9181,6.7438,NA,43.8244633443049,NA,238.4717,183.9904,15.8114,32.7207,174.2424,200.17665,29.3336,28.3224,15.6174,248.8367,238.4717,183.9904,15.8114,131.1948,174.2424,259.09475,36.0774,28.3224,90.5058,248.8367,1,1,1,335,1,2,2,1,9,1
"ZNF320",0.792372275290667,0.320903203695985,0.999449356517028,0.129911264906923,0.999992641024292,0.999900819405139,0.618974031991945,0.999999872437213,0.999989844496778,1,0.999999996258309,0.742469797314141,0.218416242317004,0.00975888243477596,0.530636493045752,0.0499876162900721,0.969410567695883,0.999995880290337,0.891447477914386,0.996189625904861,0.0100493743274873,0.0845420770185822,0.954586191985314,0.999887890848269,0.926119881242172,0.990536188262108,0.0373286191355869,0.99999982553036,0.135759764767152,0.999953179628069,0.999992788105911,0.999996886050556,0.999999998027134,0.0178582050984698,0.972816639120031,0.970683556986459,0.787285459409824,1,0.99950293483691,0.999994326782674,0.999999905439029,0.736018830863555,0.971065598984552,0.956510360937888,0.999961460437373,1108.4761,584.8268,366.9903,492.351159104478,502.5253,1060.5138,261.20215,187.3638,464.096666666667,582.0962,NA,NA,NA,11.8157962318823,NA,12.4814,151.67235,NA,88.530782512845,NA,1108.4761,584.8268,366.9903,355.8572,502.5253,1054.2731,185.365975,187.3638,299.5992,582.0962,1108.4761,584.8268,366.9903,590.41715,502.5253,1066.7545,337.038325,187.3638,595.5508,582.0962,1,1,1,335,1,2,2,1,9,1
"ZNF530",0.928557096094357,0.593562285529244,0.999829914679515,0.239125896362854,0.999869522670503,0.999999851575751,0.84968617885297,0.999999989819959,0.999994272211856,0.999999527390397,0.999999967597136,0.709693069267441,0.246580619620613,0.00287663493888701,0.548567313273866,0.532961955444493,0.999977263919566,0.999999972703924,1,0.999999926864839,0.125544807031597,0.653866198297112,0.999952370143839,0.999999999995031,0.999999999249906,0.999999263809803,0.300235147389905,0.999999999853279,0.904262318580036,0.999995329487204,0.967456669915861,0.0788176352472215,0.999636080170534,0.367552368949013,0.952537798367467,0.983261558095716,0.208730552153045,0.966433512080689,0.999818982960923,0.979333549717876,0.990108194896405,0.0394344474719416,0.995006334946921,0.999471207277415,0.557938165643461,170.8256,94.3907,60.6879,71.270268358209,83.3333,181.7297,71.384,65.4205,110.878111111111,26.7317,NA,NA,NA,2.12711226824074,NA,22.6858,4.8261,NA,11.676440394354,NA,170.8256,94.3907,60.6879,44.1281,83.3333,170.3868,68.97095,65.4205,84.7255,26.7317,170.8256,94.3907,60.6879,88.4751,83.3333,193.0726,73.79705,65.4205,125.4019,26.7317,1,1,1,335,1,2,2,1,9,1
"ZFP1",0.556797210420678,0.997868338289333,0.109140958482389,0.999997037150219,0.257989908865087,0.861561208448276,0.999999987870478,0.699434976939876,0.989085091694874,0.999999999990634,0.952327567917173,0.986774029757652,0.408140302916586,0.788672257674527,0.987523040905839,0.897879948731032,0.996547355614389,0.297080115648738,0.584222230499543,0.964177808523242,0.999999977530888,0.999770867252486,0.919311066998382,0.900092812678601,0.999960526299306,0.999991626548753,0.999911831135923,0.999151734846277,0.999827131145972,0.494534019319585,0.769374002751145,0.998736501624057,0.99999895553925,0.97006175661367,0.893827377186673,0.999999953829624,0.999210199240509,0.948822134511023,0.855942651751638,0.999676915162776,0.999946272094419,0.999988483033203,0.999797721964279,0.999999999972024,0.999997287566289,181.379,400.8363,91.8169,210.258346268657,203.2828,301.6512,318.2483,249.2375,230.268577777778,260.359,NA,NA,NA,4.06680386365434,NA,114.7299,161.6407,NA,17.5011137615246,NA,181.379,400.8363,91.8169,160.07175,203.2828,244.28625,237.42795,249.2375,215.6167,260.359,181.379,400.8363,91.8169,247.7529,203.2828,359.01615,399.06865,249.2375,255.511,260.359,1,1,1,335,1,2,2,1,9,1
"KRBA2",0.999846670488691,0.99999999949025,0.999122712793744,0.999974755450297,0.999997966155495,0.999536659406751,1,0.99966111006128,0.999999999996442,0.999900165896001,0.985596834060006,0.999996709689217,0.962544714394273,0.97396085118633,0.977824168968813,0.999981220558875,0.999999970594641,0.999760854114634,0.999999999852329,0.999938645249533,0.999108990797512,0.924512739129503,0.99855521191655,0.87007968404206,0.892968328942529,0.903741745653183,0.999945892990266,0.978841312174797,0.999999999955435,0.995605486667107,0.999999999996283,0.736631046379539,1,0.70025385353883,0.996684555831664,0.601174321334459,0.993697467267163,0.999998131479457,0.983019575687201,0.996982881708447,0.990169953328068,1,0.999741288024488,0.999990678628661,0.923058795523824,44.3566,71.0872,38.0028,59.6502402985075,41.6667,85.8651,62.42545,106.3181,40.7469888888889,87.0818,NA,NA,NA,1.70885579046884,NA,31.033,14.62215,NA,7.83803660118479,NA,44.3566,71.0872,38.0028,38.7207,41.6667,70.3486,55.114375,106.3181,23.0986,87.0818,44.3566,71.0872,38.0028,74.7685,41.6667,101.3816,69.736525,106.3181,54.6735,87.0818,1,1,1,335,1,2,2,1,9,1
"ZNF93",0.257315988978447,0.999999999793284,0.330527834570206,0.999999441035433,0.0407484045404788,0.999999999764483,0.999999999987297,0.30995909870319,1,0.999999996011927,0.0135935914376185,0.999636957048645,0.0224977133134476,8.44118145715278e-07,0.0197170202930184,0.999999516141534,0.218041121773082,0.999999998652665,0.999999999992078,0.999999990088899,0.00285549745835345,1,0.247715310627001,0.999999999313579,0.999998869128901,0.999999999936851,0.01262013906481,0.999999126951122,0.999983084324603,0.103054512281183,0.999999717807877,0.999957036647229,0.999998959767256,4.03627008183083e-05,0.999999999524899,0.999973529437918,0.999999993260302,0.169587940795849,0.99999933322796,0.999881626614657,0.999999756514719,0.00616821429496983,0.999947998524567,0.999999997294425,0.99933077539018,59.7277,299.8805,72.1221,81.0279101492537,68.8131,355.3102,85.35345,57.9521,92.8710777777778,41.4359,NA,NA,NA,3.70948733629896,NA,2.3287,7.46845,NA,13.1375962810699,NA,59.7277,299.8805,72.1221,42.9802,68.8131,354.14585,81.619225,57.9521,64.3777,41.4359,59.7277,299.8805,72.1221,102.8159,68.8131,356.47455,89.087675,57.9521,100.2662,41.4359,1,1,1,335,1,2,2,1,9,1
"ZFP90",0.976796185925282,0.999745399005985,0.727221564063747,0.997130777930484,0.998890997687872,0.74425378944319,1,0.981070574731436,0.999609439429347,0.998158985844027,0.999776843044195,0.999429338306203,0.932620594995549,0.999999999672488,0.999869829761807,0.9336794947625,1,0.513456113451147,0.979808090169128,0.94444180496805,0.99615745072067,0.999993601955518,0.999148461831887,0.987758677017208,0.99999979098902,0.999996976398138,0.999999999182732,0.996600358653264,0.996737228654591,0.999623744181923,0.76307729241866,0.999999995858326,0.997837508541718,0.999999989011736,0.994252263365349,0.999999246162569,0.999761239625789,0.999953742022242,0.956369511823643,1,0.999849262503967,0.999999999972392,0.999770661025537,0.999999975995727,1,350.022,618.2796,201.6644,492.305419402985,357.9545,476.4705,624.097,446.1874,502.318144444444,497.2302,NA,NA,NA,8.8460492655538,NA,291.864,17.7661,NA,47.8190686201735,NA,350.022,618.2796,201.6644,386.84415,357.9545,330.5385,615.21395,446.1874,461.9099,497.2302,350.022,618.2796,201.6644,587.3798,357.9545,622.4025,632.98005,446.1874,549.2458,497.2302,1,1,1,335,1,2,2,1,9,1
"ZNF479",1,1,1,0.999999999952142,0.999999999952142,1,1,1,1,0.999999999952142,1,1,1,0.999999998942422,1,0.997568566338206,0.997568566338206,0.998575294142764,0.948444849957322,0.997568566338206,0.989011009202237,1,1,1,0.999999999952142,1,1,0.997568566338206,1,1,1,0.999999613248622,1,1,0.946317281917339,1,0.999999999997926,0.999999999997926,1,1,0.999999999997926,0.999999999992286,0.998989156752417,0.999999999997926,0.999999999985334,0,0,0.2774,0.443778507462687,0,0,4.18735,0,0.0337444444444444,0.4432,NA,NA,NA,0.220932269362336,NA,0,4.18735,NA,0.0337444444444445,NA,0,0,0.2774,0,0,0,2.093675,0,0,0.4432,0,0,0.2774,0,0,0,6.281025,0,0,0.4432,1,1,1,335,1,2,2,1,9,1
"ZNF445",0.727338595140274,0.00341252319803975,0.48598542341486,0.999998877323699,0.44786059769674,1.07910735461791e-05,0.999999785028561,0.880270989803947,0.00973924202370269,1,0.244829215772907,0.999985392594508,0.574948170835373,0.0041127145842984,0.442141385716849,0.999299761119771,0.937837366682315,0.00528919401845029,0.998846977168739,0.999995430755741,0.437335910019967,0.999999105623586,0.900116797024994,0.0116002480523725,0.999999999814764,1,0.481813912024505,0.999998814463032,0.999999972623842,0.196119878764047,2.46862873787279e-06,0.783917647959286,0.999847663949234,0.000910209539400686,0.910863616558512,0.999638522107228,0.315946633778939,0.999839928618934,0.87042843504668,0.0680076991290588,0.501992529759503,0.999999943568334,0.552664893165155,0.537180056114965,0.0202113165559132,436.1001,968.3393,1603.0513,507.394309850746,519.5707,1085.40205,621.93445,534.2048,386.768855555556,1147.5737,NA,NA,NA,11.2800075404904,NA,398.97295,112.75055,NA,60.1301085786113,NA,436.1001,968.3393,1603.0513,375.4039,519.5707,885.915575,565.559175,534.2048,270.9227,1147.5737,436.1001,968.3393,1603.0513,617.8642,519.5707,1284.888525,678.309725,534.2048,463.1766,1147.5737,1,1,1,335,1,2,2,1,9,1
