"gene","p-adj-Head & Neck Squamous Cell Carcinoma Basaloid Type-Head & Neck Squamous Cell Carcinoma","p-adj-Head & Neck Squamous Cell Carcinoma, Spindle Cell Variant-Head & Neck Squamous Cell Carcinoma","p-adj-Head & Neck Squamous Cell Carcinoma, Spindle Cell Variant-Head & Neck Squamous Cell Carcinoma Basaloid Type","mean-Head & Neck Squamous Cell Carcinoma","mean-Head & Neck Squamous Cell Carcinoma Basaloid Type","mean-Head & Neck Squamous Cell Carcinoma, Spindle Cell Variant","SEM-Head & Neck Squamous Cell Carcinoma","SEM-Head & Neck Squamous Cell Carcinoma Basaloid Type","SEM-Head & Neck Squamous Cell Carcinoma, Spindle Cell Variant","Q1-Head & Neck Squamous Cell Carcinoma","Q1-Head & Neck Squamous Cell Carcinoma Basaloid Type","Q1-Head & Neck Squamous Cell Carcinoma, Spindle Cell Variant","Q3-Head & Neck Squamous Cell Carcinoma","Q3-Head & Neck Squamous Cell Carcinoma Basaloid Type","Q3-Head & Neck Squamous Cell Carcinoma, Spindle Cell Variant","count-Head & Neck Squamous Cell Carcinoma","count-Head & Neck Squamous Cell Carcinoma Basaloid Type","count-Head & Neck Squamous Cell Carcinoma, Spindle Cell Variant"
"ZNF695",3.88637383386126e-08,0.804410821512323,0.0488325591341183,30.7129147058824,102.26397,6.3172,1.68056318257495,22.4297156041813,NA,4.63135,57.480925,6.3172,41.62995,142.831925,6.3172,510,10,1
"ZNF665",0.875793429564788,0.947201760382332,0.987668017379485,6.33912176470588,4.89559,3.4458,0.410734241016637,1.41862814910509,NA,1.426075,1.553725,3.4458,7.173075,7.28075,3.4458,510,10,1
"ZNF624",0.531440271765448,0.981179851853715,0.869521293792854,90.0757298039216,77.20967,97.0556,1.66965588040028,8.89518245816302,NA,63.26595,51.232125,97.0556,108.195725,104.268675,97.0556,510,10,1
"ZNF841",0.542470721477113,0.989641148751522,0.980282699660248,163.751322156863,132.61885,151.0392,4.11955578084636,14.0192840917094,NA,100.453475,104.44485,151.0392,207.178825,141.125475,151.0392,510,10,1
"ZNF615",0.960096714473829,0.869114902597891,0.91606656912955,95.0379878431373,100.02245,124.0474,2.53956362949122,19.5297115157805,NA,53.103175,74.59335,124.0474,129.3573,109.471575,124.0474,510,10,1
"ZNF433",0.377608664010883,0.858924965373962,0.994963820452815,45.3530131372549,62.09519,66.0437,1.74088366483774,12.8898266894085,NA,13.186225,35.476925,66.0437,69.178825,86.74765,66.0437,510,10,1
"ZNF595",0.820766363041431,0.90041447402934,0.820832382403937,100.796999215686,118.27663,60.8751,4.0751807967329,13.6728143220532,NA,50.503375,82.4121,60.8751,119.208925,149.136775,60.8751,510,10,1
"ZNF460",0.180473454453134,0.991198495458157,0.908100723770016,72.4739621568627,48.91331,67.1923,1.85787151038708,6.08903661386503,NA,44.341925,35.3359,67.1923,91.4991,67.385675,67.1923,510,10,1
"ZNF81",0.657156378168025,0.820954009445172,0.949941484737616,110.49443745098,89.26132,64.8952,3.38563845860945,16.6833767015274,NA,62.648625,59.142,64.8952,141.20315,99.133775,64.8952,510,10,1
"ZNF780A",0.894926212201734,0.49576764290256,0.444509450373846,200.789204705882,212.32908,109.6901,3.56967725567547,23.5560729412552,NA,149.5946,149.60765,109.6901,234.256825,275.130825,109.6901,510,10,1
"ZNF461",0.38374434299378,0.962833348789563,0.987310448325371,52.1821643137255,68.01105,62.0237,1.66650261083994,9.30467021051794,NA,26.582775,50.8824,62.0237,70.09335,86.471125,62.0237,510,10,1
"ZNF181",0.00358977185510634,0.989218296785698,0.501284163962075,108.724386666667,165.16585,101.0757,2.41644992456139,15.7546403986624,NA,68.742,116.498875,101.0757,137.132075,205.865275,101.0757,510,10,1
"ZNF44",8.21665173851294e-05,0.996136331074948,0.449171155303746,133.873974901961,220.41091,139.2489,2.85194215396025,13.203379918873,NA,92.598075,191.6521,139.2489,164.308825,234.380375,139.2489,510,10,1
"ZNF790",0.586346674166593,0.987849151239876,0.897873853445939,54.3086903921569,67.11913,48.2407,1.80815320483322,10.3778203521104,NA,22.7647,48.935925,48.2407,78.679175,86.3057,48.2407,510,10,1
"ZNF677",0.995145754078789,0.953499016049182,0.948695592087373,10.5718107843137,10.12727,14.9316,0.658923934252933,3.39628205074804,NA,2.90945,3.0651,14.9316,12.07435,10.482725,14.9316,510,10,1
"ZNF823",0.0128134289214702,0.834505106044715,0.334851255474345,108.848520196078,153.89043,80.4011,2.19530258778784,15.8387292959242,NA,72.954,114.33175,80.4011,133.938575,194.94605,80.4011,510,10,1
"ZNF311",0.310330673327934,0.992868077771287,0.93958165086128,40.9415550980392,56.71044,44.7949,1.47209290002343,17.8655678626308,NA,18.065925,18.921275,44.7949,55.49775,67.578375,44.7949,510,10,1
"ZNF347",0.984304553760315,0.883476082738858,0.915199833781881,39.6263276470588,37.20488,18.3774,1.98539701011073,12.8176212622034,NA,9.576625,12.288775,18.3774,52.602825,52.709525,18.3774,510,10,1
"ZNF273",0.198280846098493,0.800654120076957,0.495748825833828,119.147908627451,162.05182,69.4895,3.45953545670845,23.6918068146766,NA,69.314375,93.877975,69.4895,143.261425,218.6205,69.4895,510,10,1
"ZNF84",0.000701792840351212,0.686765890509951,0.93925996914516,343.664914509804,576.969,507.1011,8.75737942050418,58.6378431741558,NA,209.940925,451.881025,507.1011,424.8491,655.5876,507.1011,510,10,1
"ZNF667",0.772521784005364,0.968511887202074,0.899518659144148,22.7236531372549,32.91204,11.4859,2.06237245752545,15.1696124382354,NA,3.67295,3.895175,11.4859,16.963775,45.58875,11.4859,510,10,1
"ZNF649",0.897823274649349,0.978874655622208,0.944294078394891,110.905815098039,122.89356,94.1841,3.71530106838885,40.6840708976272,NA,52.674925,58.5007,94.1841,147.1921,150.41095,94.1841,510,10,1
"ZNF248",2.29963492692775e-10,0.87033095264601,0.0480687970051081,156.557765098039,461.37307,207.8942,3.45669107065714,159.952830183393,NA,103.802175,215.7181,207.8942,193.237225,471.6647,207.8942,510,10,1
"ZNF544",0.90067107161703,0.282016453026695,0.253455211426129,526.620921764706,552.82592,239.9341,8.29102718819894,76.7483680261235,NA,395.00835,417.44285,239.9341,646.17345,740.031075,239.9341,510,10,1
"ZNF251",0.000160278566193273,0.414144689523213,0.999524699490241,250.408244509804,434.50826,430.1458,6.17669587332088,73.7235361074214,NA,149.567925,282.386575,430.1458,322.2644,501.17595,430.1458,510,10,1
"ZNF607",0.270248961181608,0.995552444595294,0.843139625628748,100.227278431373,139.6788,93.0355,3.52719024374641,29.3704572450693,NA,35.717725,57.245675,93.0355,141.774225,198.342275,93.0355,510,10,1
"ZNF334",0.258222185019529,0.927739117993419,0.683908810506634,23.6315368627451,43.27751,9.1887,1.71868940797338,16.8493180920934,NA,3.609525,5.6126,9.1887,24.67205,67.85515,9.1887,510,10,1
"ZNF485",0.840288510311423,0.77374496976109,0.689165149930801,48.6344339215686,53.26348,31.0118,1.14483141303831,6.94710437737751,NA,31.147075,38.33735,31.0118,60.9284,71.215225,31.0118,510,10,1
"ZNF192",0.657273590530871,0.83756456496095,0.698620892110916,213.111418235294,254.0368,129.7903,6.49406435170854,47.6500986892297,NA,112.510875,178.099525,129.7903,280.417025,318.434275,129.7903,510,10,1
"ZNF442",0.999189315755908,0.642121713704519,0.675242604242403,12.5684562745098,12.67896,20.6746,0.40066051460259,2.35939755720254,NA,6.152525,8.17575,20.6746,17.3448,16.697675,20.6746,510,10,1
"ZNF813",0.927485849213346,0.786931789171957,0.738502684788578,44.4684837254902,50.87618,8.6144,2.42012118772541,8.59200279968142,NA,8.0695,30.776275,8.6144,61.595,70.303125,8.6144,510,10,1
"ZNF26",0.0674563321208861,0.279709425894132,0.716896813613638,170.356430980392,227.44266,292.8897,3.55529889366808,24.4129578840837,NA,110.65665,173.465725,292.8897,206.98735,260.34265,292.8897,510,10,1
"ZNF69",0.0176319015373515,0.000165194858060214,0.00690289809438793,11.8138162745098,24.08125,68.9152,0.597271335714882,10.2769784329101,NA,4.59625,5.747075,68.9152,14.13545,21.746125,68.9152,510,10,1
"ZNF583",0.995274147165046,0.952135516439443,0.947459673286677,21.3563376470588,20.7408,27.5661,0.925265432426282,4.45434486104423,NA,6.881075,10.990225,27.5661,28.572775,25.1449,27.5661,510,10,1
"ZNF568",0.987307970591856,0.0759098668144284,0.105517728610767,34.6535996078431,36.76043,129.1586,1.92353384784177,11.921042721545,NA,9.96895,9.08235,129.1586,43.57325,64.733775,129.1586,510,10,1
"ZNF480",0.998850505920464,0.815567097507358,0.823071963042166,323.108353921569,325.04217,242.3518,5.90369840542747,25.6909894787303,NA,230.0858,258.470375,242.3518,390.287475,382.755425,242.3518,510,10,1
"ZNF587",0.796915097049196,0.787819975789523,0.688531405169433,412.104134705882,451.36496,285.9522,8.47640166307779,61.7084171213767,NA,280.178025,281.54265,285.9522,508.4906,564.878425,285.9522,510,10,1
"ZNF808",0.440433729380763,0.970265020666692,0.987863174526996,113.549776666667,143.48368,131.5132,3.39749027089516,23.561701625259,NA,51.6476,99.09775,131.5132,161.861325,177.7691,131.5132,510,10,1
"ZNF43",0.377435621743969,0.996517920231485,0.879963212152873,57.5466845098039,88.87764,51.6864,3.18734594217698,43.3339805709387,NA,18.87545,25.30185,51.6864,67.098075,84.586925,51.6864,510,10,1
"ZNF28",0.984723845091751,0.959607715505597,0.947793569978362,274.973259803922,284.35356,226.8459,7.83688904303441,26.9297302274197,NA,145.93705,257.388,226.8459,377.370425,297.2027,226.8459,510,10,1
"ZNF627",0.0917737876005678,0.985895169366265,0.878583666359795,214.505245882353,285.02227,231.4403,4.65042118313875,39.456372426976,NA,158.569475,190.49475,231.4403,244.7736,409.271425,231.4403,510,10,1
"ZNF789",1.80014905315495e-07,0.992837725127782,0.176218189193192,57.4565247058824,128.45728,52.835,1.75202997409412,23.5840712433946,NA,30.33545,84.8627,52.835,72.420925,155.337575,52.835,510,10,1
"ZNF534",0.0501832351949595,0.987430493730296,0.665939834213662,6.50076176470588,10.24984,5.7429,0.220470737936613,1.89520413114554,NA,3.58335,6.08975,5.7429,7.810825,11.86285,5.7429,510,10,1
"ZNF525",0.587835920045147,0.969272278232097,0.858428776369177,152.133784313725,190.66788,122.8988,5.46559547592858,23.4565782748834,NA,54.088525,127.414575,122.8988,226.141,245.795375,122.8988,510,10,1
"ZNF814",0.388753845587378,0.867495858948233,0.650380237456672,131.79722,168.55386,87.2065,3.86131622054787,35.4852707070137,NA,74.7394,116.306525,87.2065,162.522525,160.13675,87.2065,510,10,1
"ZNF551",0.997026553232271,0.325443902171909,0.371564347600724,125.58337372549,123.95926,26.4175,3.07865863652781,15.1166258855253,NA,80.326075,87.939625,26.4175,159.093325,159.036725,26.4175,510,10,1
"ZNF805",0.963984237504581,0.0559439271914463,0.0864696534290832,283.809995686275,291.98565,512.8441,4.41131136075753,23.9171086907318,NA,218.66985,254.825175,512.8441,337.227975,350.7848,512.8441,510,10,1
"ZNF468",0.931588056518871,0.780624289957045,0.734188085113792,279.750424705882,299.54751,163.6736,7.69153781617451,37.6281840699065,NA,156.584225,259.5366,163.6736,401.291325,326.91655,163.6736,510,10,1
"ZNF616",0.679599303918328,0.999830158908236,0.960079293879473,131.607003333333,115.5436,132.6618,2.66951267067357,13.7827352819307,NA,90.7505,79.169775,132.6618,158.8719,131.358025,132.6618,510,10,1
"ZFP57",0.99664552160321,0.995569679869893,0.997891000001363,21.1236531372549,19.56471,15.5059,2.78539664712735,11.463693269104,NA,1.53305,2.31015,15.5059,16.315775,16.65255,15.5059,510,10,1
"ZNF155",0.4823771566117,0.806519863839071,0.967303974387768,109.694386666667,133.33941,149.8906,2.85154822596618,17.7264606283278,NA,73.188725,99.8519,149.8906,139.50665,175.831075,149.8906,510,10,1
"ZNF425",0.897024468729309,0.891129092169685,0.951187449966013,49.6178982352941,44.92221,34.4576,1.47557570660813,5.5230155758416,NA,26.2341,33.04715,34.4576,64.4135,55.2138,34.4576,510,10,1
"ZNF611",0.998786740123001,0.999471789246691,0.998941350894567,102.991337058824,103.91764,101.0757,2.75270728749447,11.8575497174323,NA,54.595775,73.083525,101.0757,139.970925,128.475825,101.0757,510,10,1
"ZNF254",0.25858788492004,0.719430651256102,0.963533785285037,127.584494901961,181.72564,211.0873,4.73021407538574,48.952869916471,NA,50.879275,66.615225,211.0873,180.315125,266.1197,211.0873,510,10,1
"ZNF625",0.092398488629422,0.756424086515067,0.998997564258208,8.59787431372549,14.31885,14.7019,0.373545820041987,4.42227234774286,NA,2.45755,2.239875,14.7019,12.5526,26.49895,14.7019,510,10,1
"ZNF845",0.999489175821288,0.603405171072125,0.636986879034184,217.320088039216,216.39845,126.3446,4.20218212599281,28.364775787849,NA,153.721525,174.906775,126.3446,265.357475,211.13225,126.3446,510,10,1
"ZNF90",0.90961319430127,0.877657057000786,0.825150917709059,402.223889411765,452.22726,218.2315,16.7759839189638,95.8751604925468,NA,199.20705,292.76415,218.2315,462.442875,586.12325,218.2315,510,10,1
"ZNF788",0.858480043102994,0.879815349902212,0.809035990624331,48.99488,38.85724,78.1039,2.67802221022756,16.014408471812,NA,11.81015,9.004275,78.1039,62.6902,47.4712,78.1039,510,10,1
"ZNF880",0.942923502705479,0.770613765704561,0.730109177460098,38.7675023529412,33.76804,71.7867,2.13600238798738,8.46536912763735,NA,11.191275,13.599175,71.7867,46.777975,45.022625,71.7867,510,10,1
"ZNF630",0.99568642540094,0.0481543186210643,0.0670607612260117,32.814227254902,33.50691,90.8188,1.08659253701728,6.97941499679116,NA,16.603175,13.489575,90.8188,42.9289,49.993825,90.8188,510,10,1
"ZNF844",0.146459626217807,0.614394655703871,0.942780122041007,44.0934384313725,70.83906,86.144,1.94909721164892,22.5083825292722,NA,11.95275,10.599275,86.144,63.7757,120.946675,86.144,510,10,1
"ZNF717",0.202889962937119,0.998202020106708,0.833670254232059,14.0495335294118,22.07119,13.2087,0.633393560696777,9.32916828352465,NA,2.846575,2.123425,13.2087,20.9629,28.122875,13.2087,510,10,1
"ZNF492",0.935679015351075,0.942565310822903,0.908042882652771,2.89290196078431,3.87129,0,0.388533868792123,3.53782358744437,NA,0.29005,0,0,2.111875,0.91855,0,510,10,1
"ZNF688",0.866914567297903,0.993903539119622,0.964647313835768,205.255053137255,228.64122,190.0911,6.39780932993277,31.9707756354935,NA,130.7914,172.1834,190.0911,231.682625,262.21925,190.0911,510,10,1
"ZNF879",0.000301705434711308,0.846995219453075,0.200164812078891,37.4271968627451,79.44797,18.9517,1.47606060448054,14.8124127005401,NA,11.554875,46.699975,18.9517,51.360025,112.3318,18.9517,510,10,1
"ZNF737",0.73661053912995,0.924520961144038,0.990257673832094,43.4214941176471,56.58815,64.3209,2.42172661127577,26.5007821657997,NA,11.4524,13.044725,64.3209,52.932175,63.55545,64.3209,510,10,1
"ZNF709",2.43158053836456e-06,0.950344710820818,0.435967627126452,34.5380178431373,73.23533,41.9234,1.06870076165759,9.81971592833124,NA,17.813925,45.852475,41.9234,44.43945,99.7603,41.9234,510,10,1
"ZNF585B",0.765517302209505,0.996393799583904,0.954894828082564,39.9436256862745,32.93136,42.4977,1.39547826195169,10.0757855681298,NA,15.852225,10.238775,42.4977,56.2967,37.950975,42.4977,510,10,1
"ZNF324B",0.588543920857221,0.505398713432179,0.361272314392007,144.259964313726,161.88379,81.5497,2.47941991556365,21.1668449497397,NA,107.072625,114.5931,81.5497,166.901475,191.567875,81.5497,510,10,1
"ZNF564",0.0114055899007893,0.999836889484725,0.644177061981066,153.733231176471,205.6623,152.7621,2.51083238271194,11.2351308565489,NA,111.777225,182.095125,152.7621,183.945,217.700275,152.7621,510,10,1
"ZNF674",0.77605824744044,0.550451033710585,0.710427490871449,52.3093668627451,61.0057,94.1841,1.78867874450427,6.47291524597345,NA,35.92305,50.231,94.1841,60.9828,77.1823,94.1841,510,10,1
"ZNF432",0.961529663943029,0.723214084902817,0.694763032035039,75.6087137254902,79.40816,41.3491,1.97749574100379,13.0554091266094,NA,46.9139,47.070725,41.3491,94.640525,109.78895,41.3491,510,10,1
"ZNF10",0.00254495593245596,0.942235503681564,0.760905586900228,93.6548935294118,162.49853,114.8587,2.84224659676088,24.9381092455928,NA,48.5684,100.831475,114.8587,119.11815,191.3616,114.8587,510,10,1
"ZNF486",0.970997505838022,0.958200960708761,0.939682499608286,14.3497143137255,12.52256,21.2489,1.09697758902482,7.66502641883104,NA,2.9685,3.066475,21.2489,14.831075,9.6718,21.2489,510,10,1
"ZNF225",0.501832668828682,0.995305845417171,0.965339622922526,49.9891425490196,58.77817,52.2607,1.08909335990211,7.19843476342909,NA,33.3548,37.590675,52.2607,61.18335,74.48385,52.2607,510,10,1
"ZNF350",0.30714227459198,0.931848258564745,0.993891043816175,99.4701923529412,129.37873,122.3245,2.81128368153136,25.0974854548554,NA,49.56335,66.641725,122.3245,136.080125,205.2388,122.3245,510,10,1
"ZNF253",0.281848549472972,0.999929519305852,0.883629498329035,58.5965050980392,84.04017,58.0036,2.31475261894449,18.4651529384168,NA,21.66475,31.792,58.0036,78.65815,139.17395,58.0036,510,10,1
"ZNF878",0.825418254956782,0.876609825013329,0.955637167578282,6.31315725490196,4.76658,2.2972,0.365252344449221,1.66038094810933,NA,0.532625,0.93085,2.2972,8.8175,4.706175,2.2972,510,10,1
"ZNF727",0.773002514436121,0.993669160476629,0.99385076407564,1.56603294117647,0.71756,1.1486,0.173292862065528,0.520895643248775,NA,0,0,1.1486,1.4881,0.6044,1.1486,510,10,1
"ZNF578",0.933297894931939,0.992230889965815,0.973371969604388,8.49053941176471,7.28272,9.763,0.476650379471484,1.45837324157204,NA,3.148175,4.3188,9.763,9.796275,9.493975,9.763,510,10,1
"TRIM28",0.960209568660678,0.631670316007433,0.6057110018825,7751.19879039216,7986.90869,5262.8254,121.066581042044,546.635579059599,NA,5873.421775,6465.159225,5262.8254,9053.6228,9065.368825,5262.8254,510,10,1
