"gene","p-adj-[Unknown]-[Not Evaluated]","p-adj-Negative-[Not Evaluated]","p-adj-Negative-[Unknown]","p-adj-Positive-[Not Evaluated]","p-adj-Positive-[Unknown]","p-adj-Positive-Negative","mean-[Not Evaluated]","mean-[Unknown]","mean-Negative","mean-Positive","SEM-[Not Evaluated]","SEM-[Unknown]","SEM-Negative","SEM-Positive","Q1-[Not Evaluated]","Q1-[Unknown]","Q1-Negative","Q1-Positive","Q3-[Not Evaluated]","Q3-[Unknown]","Q3-Negative","Q3-Positive","count-[Not Evaluated]","count-[Unknown]","count-Negative","count-Positive"
"ZNF519",0.962961587602804,0.833558764651308,0.999581276512067,1.61471477833075e-06,0.00254273625412005,6.26376711498899e-07,35.4612064,29.2810333333333,30.6712738461538,81.9656523809524,2.46315297748408,5.0044062592102,5.83032781192912,12.0066944326818,19.7161,20,15.5763,46.8578,44.7828,29.3798,31.0276,77.0661,125,9,65,21
"ZNF25",0.782565499753848,0.99535609553541,0.740831160807847,0.867218332904246,0.581611744214396,0.937680148407352,138.38982,112.149777777778,141.305672307692,153.085923809524,8.45513844601685,15.7920225992146,7.56745706620356,10.3096261180462,86.8494,89.2405,93.9496,117.6471,164.271,137.1969,181.4159,175.3303,125,9,65,21
"ZNF77",0.24686882496764,0.288406627217629,0.72288967208241,0.0101601627603976,0.00342045103725874,0.000436187985554115,87.5549784,56.2728666666667,74.3568230769231,123.627323809524,4.54417152772301,3.81933075860302,6.2939917956917,7.71685685818762,54.2039,46.6139,46.1787,99.5586,108.8314,63.3333,90.4685,152.2502,125,9,65,21
"ZNF169",0.972026219737089,0.960511505864913,0.996630536417571,1.04389544630656e-06,0.00242300018220076,1.18424428607877e-06,45.9170952,42.4654666666667,44.1902461538462,75.0688142857143,1.99903989553368,7.18569750868967,2.59733851487744,6.80536624452416,29.706,23.9449,30.1235,51.4512,55.2854,54.7863,53.0973,88.7328,125,9,65,21
"ZNF613",0.819066292043337,0.0638296027152774,0.995960976770968,0.00099009045728593,0.0150122011164927,4.21996294408533e-06,76.8253104,65.3262,62.2673492307692,111.242133333333,3.43410610390119,13.5714268159656,4.17610059837128,10.5076415768746,50.1425,48.2889,33.5946,71.5312,101.5762,108.5754,78.5185,127.7719,125,9,65,21
"ZNF404",0.959819071380995,0.0153527929314163,0.848409350303685,0.024356679060165,0.590073027194078,0.832053938809067,24.0257704,20.6759666666667,15.0238676923077,10.8685761904762,2.09089882163537,3.95948359644987,1.73683485344322,1.6490753623933,11.8244,9.1789,7.0933,5.518,29.4833,27.7942,17.037,15.3616,125,9,65,21
"ZNF135",0.999820391229029,0.628363405810655,0.934309772983308,0.588251970659136,0.905289835475374,0.224440194002757,19.0206304,18.1761222222222,24.6734276923077,9.8434619047619,3.06935332349597,9.32831812685286,3.546330798097,1.40178656565175,5.6709,4.3975,7.9392,4.1214,16.226,17.2891,29.0788,15.9591,125,9,65,21
"ZNF620",0.858130909840324,0.701768918383343,0.990248354482504,3.71702668644502e-13,9.26996184924533e-07,8.00470800754738e-14,17.8510856,11.2730333333333,13.8733846153846,63.2955047619048,2.18628373737357,1.61099331340429,1.22294440061923,10.3127813334473,6.1694,6.6667,6.5703,41.5157,19.8317,13.8531,17.1942,74.2343,125,9,65,21
"ZNF619",0.998566016711036,0.000539355644816442,0.24578966374479,7.64432961375405e-12,4.22836662697934e-05,3.28715784754241e-05,28.3018072,27.2131444444444,40.3832661538462,63.5858047619048,1.42642532629361,5.08731833372377,2.58896272200269,7.52263129711962,17.8626,16.4557,25.3822,48.539,35.3881,42.9815,52.498,87.9972,125,9,65,21
"ZNF354C",0.98223903859863,0.0207885118006127,0.810931716859097,1.46445548654395e-06,0.0258467468869734,0.00758464543604553,15.3631304,18.3068444444444,25.5294676923077,44.103080952381,1.90604990139368,5.12564979813159,2.59991075945324,7.95192263425471,3.1104,9.9771,8.2573,11.7567,18.8194,21.7628,40.7056,70.4384,125,9,65,21
"ZNF114",0.670570487643215,0.767034244077209,0.430516878097432,0.0112219906520591,0.0265515086599837,0.0934900143987261,131.297752,191.541888888889,108.427250769231,18.0206095238095,14.4628552862578,77.0869310679768,18.6712120273055,7.19293443616358,30.9944,36.0598,32.3711,1.1736,157.5267,307.7455,119.3907,20.3938,125,9,65,21
"ZNF454",0.713790335394404,0.999872830211236,0.750214707837571,0.129483342880345,0.122491088287087,0.156371682084423,4.8614936,2.20408888888889,4.783,8.6095380952381,0.601545416521258,0.483200486468564,0.517722883050977,3.32465918600958,1.292,1.0881,1.9186,0.8432,4.5584,2.5316,6.332,11.2202,125,9,65,21
"ZNF543",0.996429042834474,0.228070476925464,0.732257140760907,0.0224198040530437,0.233997859239234,0.411926239256446,100.731588,97.4648111111111,113.508710769231,130.510080952381,3.80011378294007,15.402023613649,5.76573404365641,9.17966729351606,69.7674,61.0596,78.5983,109.4043,130.0851,127.2152,141.1126,149.3134,125,9,65,21
"ZNF354B",0.954194975368917,0.211641416224811,0.987294942874875,0.710220273518098,0.700957462391092,0.12971930757853,84.7796336,76.4906777777778,71.02988,96.3955476190476,4.50747368074844,12.8506156963584,4.58708828606291,10.4959197563707,54.063,63.8675,43.9667,66.5755,105.2512,114.1079,91.3923,139.7527,125,9,65,21
"ZNF223",0.780894355650729,0.469323902468322,0.991245251389071,0.762017651082311,0.502481833903996,0.27480057046533,61.934512,49.4237222222222,53.4202676923077,70.7892666666667,3.66794127592588,10.7531203607214,4.06324030891313,8.82054964406126,39.8952,23.3333,35.0724,38.1143,76.8464,72.2339,63.4043,97.6253,125,9,65,21
"ZNF713",0.897756220726589,0.915523963732357,0.978606037608518,0.712386085024002,0.605999473351512,0.504053356786807,36.1844216,23.1009666666667,30.7875676923077,49.7996619047619,5.64218052402284,4.64726811339498,5.25528203447453,8.05179247180839,12.8555,18.9404,11.3928,27.6151,30.9796,28.6444,33.0858,57.6206,125,9,65,21
"ZNF552",0.923026819525743,0.462539161702672,0.999997438371423,0.1361523657323,0.263970823921187,0.0197628630672383,144.6824184,125.250555555556,124.637273846154,190.490871428571,8.18418630155736,21.4917661035965,10.2196025985331,23.4661426658029,96.0925,81.0127,77.2838,124.9129,166.6852,141.1111,140.54,224.4085,125,9,65,21
"ZNF154",0.992927317961973,0.763125656290557,0.998655940865253,0.814885546300148,0.991870647007785,0.995550862068282,12.01922,12.9458444444444,13.4914015384615,14.0673904761905,0.839927620480748,2.37520872481131,1.22856137036469,2.83893809212181,6.4386,7.1835,6.347,5.4651,14.2222,17.9806,17.306,15.9668,125,9,65,21
"ZNF571",0.587914917125904,0.832954119333243,0.824553257896257,4.45677037382852e-05,0.00103499298494647,1.5589233904989e-05,40.9600864,29.2853444444444,37.4980953846154,69.9599809523809,2.18857110308997,7.05739125895506,3.54460965319948,7.71814215259093,21.4568,13.8531,19.544,42.3545,61.1111,45.4954,45.4545,92.2439,125,9,65,21
"ZNF443",0.545203368267199,0.0887079367810204,0.992584129818196,1.696521461092e-07,4.98849243961708e-05,4.54133952665359e-10,53.025364,36.5675,40.0972861538462,101.770666666667,3.55214094282169,9.35054043813927,2.93348250845442,9.78866351965455,26.9206,21.1082,26.1994,80.1012,70.9779,39.0404,53.4331,124.1267,125,9,65,21
"ZNF792",0.875053823906676,0.387620203740821,0.491952918998078,0.71947281805121,0.579811637120995,0.999997025655694,63.4947032,53.0442,73.2521415384615,73.4559666666667,3.76430237110144,10.4326535236461,4.60509069227328,8.8707140587584,32.5352,25.5057,48.1783,41.8991,79.9484,80.0722,94.3335,93.8876,125,9,65,21
"ZFP82",0.338820899634203,0.989615999422963,0.295636490689027,0.309257918475712,0.0663060833580003,0.476460702029725,24.996476,10.7608,26.16424,35.052980952381,2.34636465719877,1.96279808493442,2.47598361060501,6.84789570220774,7.8887,4.8966,10.8761,10.6545,30.115,16.3718,36.3812,49.1927,125,9,65,21
"ZNF707",0.658777471635344,0.00195646676805694,0.970176460352161,0.146172065123689,0.993409754623483,0.996660217030646,396.4456152,339.147111111111,316.209715384615,323.862119047619,13.3466034457349,44.8385505331457,17.7073425518336,26.2517373764359,300.1311,225.7676,220.6437,263.6677,463.7391,373.152,385.4761,363.2819,125,9,65,21
"ZNF746",0.729696637289575,0.989508770198896,0.820628339162749,0.012703855824357,0.792412536168809,0.0375400349538525,480.58972,412.1553,471.457553846154,341.61099047619,16.6507973027063,61.7738883421898,27.4644233120624,23.5954242541096,360.8734,298.8889,358.8514,252.622,536.8344,470.9544,497.1751,418.3875,125,9,65,21
"ZNF678",0.999856548421542,0.00158299994494238,0.429149774923604,0.000116565530990154,0.0598585346644775,0.253705832681434,21.3883048,21.8417,31.4703307692308,39.7506619047619,1.41743143111113,4.23877962976636,2.38470519530891,5.50084635763952,11.7777,19.5151,17.9801,25.9918,27.8232,27.6942,40.1495,63.5174,125,9,65,21
"HKR1",0.921511343970212,0.0244864713061202,0.928080501436406,0.0443314237923098,0.153910464673007,0.000215536922900439,350.4398392,314.441133333333,278.518481538462,452.950228571429,14.4538762461513,74.2133755044927,19.3347905417596,40.4430862414068,220.7792,219.1451,170.4981,321.9857,454.2196,378.3298,361.477,581.8298,125,9,65,21
"ZNF101",0.919250900748467,0.760944614337368,0.997214394251859,6.43384840048888e-06,0.0767848822708606,0.000314556982791481,109.9352336,120.216377777778,116.921927692308,165.116961904762,3.82305250533552,15.0794124636021,5.32322437507493,16.0794172305577,81.4815,91.6617,92.4587,116.4645,127.6795,150,131.8759,193.2934,125,9,65,21
"ZNF716",0.995100167048063,0.730346241564907,0.996680238988049,0.893851860866258,0.996678700296466,0.999983258831138,0.8841144,0.570666666666667,0.287438461538462,0.253347619047619,0.431277411141493,0.490182192885688,0.205346873766874,0.127052308428842,0,0,0,0,0,0,0,0.3464,125,9,65,21
"ZNF708",0.687865071891213,0.952785783736395,0.833060126720784,0.993774207389601,0.853689590028187,0.999846229431291,71.6787576,52.9030111111111,67.7144753846154,68.6468571428571,4.78210870726513,19.2521679092212,5.13733097447246,9.02357873949073,39.8821,9.6746,33.4317,36.106,85.9621,78.0603,93.3399,94.7525,125,9,65,21
"ZNF721",0.855217378263839,0.999999999994069,0.865876439396949,3.89964665156173e-05,0.0040608368862084,0.000128037521214597,283.618384,245.445933333333,283.623778461538,434.588157142857,12.6340330217789,44.0823358106421,13.553376076683,42.815473849074,211.0637,117.8671,229.5976,313.9922,335.0285,317.3034,330.0097,456.4272,125,9,65,21
"ZNF662",0.748799923044985,0.71292846850081,0.955449578014773,0.801906847692397,0.498582637761171,0.440544157470744,63.1146736,29.8117666666667,47.4624338461538,83.6955238095238,9.5517788085529,14.4441069000764,6.96161462275327,29.8912027701773,14.8193,9.4453,14.2906,10.0194,72.0623,27.7942,65.5035,87.2115,125,9,65,21
"ZNF320",0.375812396810959,0.999986126500563,0.411577653814632,0.135601816229612,0.999516973872142,0.185191755008476,201.4508976,112.496633333333,200.623570769231,119.544828571429,14.2076022649505,26.7805283145132,21.1775802474825,34.4346310738368,65.8174,50.5719,71.8391,29.0894,302.9958,172.8907,301.2698,154.3892,125,9,65,21
"ZNF530",0.8951775063674,0.0123918843259098,0.188033936801113,0.0107578337831208,0.601857724704582,1.64025688144109e-05,75.0272936,83.3613,58.8810430769231,100.297385714286,3.02003766919676,9.25463149498971,3.60504861584829,11.1352501495226,49.5594,60.1266,40.6922,62.0332,94.2726,101.0996,67.5799,125.0827,125,9,65,21
"ZFP1",0.877557062978462,0.0574735375466915,0.268868445042467,0.917895001846522,0.733019366953928,0.783266319781486,168.9668296,154.828444444444,190.203236923077,177.274833333333,5.11091798473299,18.3967889373021,6.80876122776664,7.90501369632359,125.8278,136.0142,143.1746,156.5852,203.8985,172.4701,224.1175,201.5982,125,9,65,21
"KRBA2",0.56043368703572,0.659573264130988,0.295171987732094,0.000567416374152696,0.0033754703059542,0.0145457822583798,28.3733352,18.9233777777778,32.0586384615385,48.0023142857143,1.736758585378,5.76347592709126,2.84581706012788,5.38641895996326,13.3737,8.7798,12.969,27.3678,36.1134,24.8963,49.7057,65.7213,125,9,65,21
"ZNF93",0.591213905948283,0.999990417534747,0.606745968164441,0.324785154146004,0.999808105627326,0.370663322240202,31.3538512,16.5140777777778,31.5099753846154,17.6194523809524,3.542097884695,4.76142213270065,3.46959530284086,3.93649243722922,7.9681,6.5288,11.9887,5.1435,40.1015,20.1064,40.3807,22.0696,125,9,65,21
"ZFP90",0.670261986770963,0.449301480060654,0.307562755346736,0.756354106677181,0.400617597476022,0.999994563816741,430.0150328,370.600766666667,464.517041538462,465.460385714286,14.5441596975327,45.8084717627767,17.3978792554473,27.0767568192768,308.5461,281.752,373.1446,387.2629,527.9893,465.9843,532.108,515.9392,125,9,65,21
"ZNF479",0.988614716350028,0.999993854130322,0.988449800249716,0.632105540008596,0.973518452114916,0.667479725956566,0.0856184,0.123455555555556,0.0842707692307692,0.181919047619048,0.0233880457025765,0.123455555555556,0.0445593080215677,0.133462384145719,0,0,0,0,0,0,0,0,125,9,65,21
"ZNF445",0.477950278744371,0.0535381116226619,0.0633789274692478,5.68799434219613e-08,1.91764397902139e-05,0.000412123753504856,295.27846,230.822722222222,346.222801538462,478.395419047619,10.5387692715026,29.2687623407608,16.0791733502113,43.4188064935289,218.9135,169.7449,242.2474,335.4324,348.6546,292.1654,449.4527,532.1787,125,9,65,21
"ZNF74",0.652888189447529,0.10099904134564,0.999098623246565,0.281627868208917,0.999942889895155,0.992423449096372,321.8158784,255.845088888889,263.821092307692,252.290228571429,17.3455811525695,54.8748408070215,14.212872482399,18.7524658149105,203.411,154.7261,177.0445,193.2701,390.0308,306.8553,318.0473,314.8845,125,9,65,21
"ZNF829",0.999997451889439,0.266860704292461,0.853879024459807,0.173014777913969,0.60826820917335,0.846000078232887,4.0241952,3.96131111111111,6.66586,8.61460952380952,0.694507891141547,1.42880136113034,1.4313650829846,2.81126968797362,0.5366,0.8795,1.4593,1.1283,4.8077,4.8164,7.2816,10.3981,125,9,65,21
"ZNF267",0.853607589507783,0.348285735090158,0.99990230913971,0.419402532808896,0.996565243065555,0.973237417122284,418.8398896,467.455255555556,463.408429230769,482.383914285714,14.3822920439755,71.6334793039348,22.4927195551065,48.5397050196946,320.3125,342.2222,345.0413,324.7182,479.6748,516.8539,539.2593,573.3897,125,9,65,21
"ZNF566",0.360833055126661,0.763340301031629,0.647931632145561,1.40840659135222e-08,4.26421386356957e-06,4.27834034866237e-09,83.7337208,54.4602555555556,75.9950569230769,159.978519047619,4.62963202839084,11.6209458200497,6.08646539499574,14.2101037700119,46.003,42.4374,45.4981,117.6563,107.671,68.0071,92.0798,181.6151,125,9,65,21
"ZNF224",0.994058536087391,0.369631535353603,0.780320441837777,0.0146193591038239,0.398308137765839,0.00095693739164493,138.3234896,145.153966666667,119.2208,193.373885714286,7.03517341088067,24.6685290171449,6.37826699079427,26.92331537654,96.8547,112.7912,85.8632,124.6504,158.5175,168.2202,136.2401,228.2049,125,9,65,21
"ZNF529",0.944808229095652,0.793811001081342,0.998937660903419,3.02368976919931e-05,0.00725921539282548,8.63586298494035e-06,144.9619312,129.305411111111,133.476290769231,234.949976190476,6.60548486840253,23.4123728219269,9.33677687932005,29.2373093778536,95.4919,102.165,85.7788,155.8197,187.8442,180.6141,156.2767,279.769,125,9,65,21
"ZNF284",0.982980978429789,0.900564813924723,0.999923105212667,0.999999574703066,0.988140356171769,0.973143588825835,31.1120992,27.7398666666667,28.3049338461538,31.1783333333333,2.71529903049595,5.58028732989321,2.7585740108423,3.23257061885321,15.6062,17.9587,17.8839,20.749,38.3438,34.3526,30.9216,42.9426,125,9,65,21
"ZNF749",0.995869211741887,0.878986124767653,0.999642753641405,9.42843043483244e-05,0.0771117548950714,0.00158899857775874,61.3253,63.5092,64.4992553846154,90.3472047619048,2.34202450145526,14.0112080531881,3.26898738263945,7.61175335801553,42.9418,38.6289,45.7975,67.4875,74.8651,79.7468,81.4717,106.0148,125,9,65,21
"ZNF17",0.61640465398876,0.982293980656891,0.537434708355699,3.84839327560726e-06,0.000351638551357225,4.39186815451853e-05,111.95268,95.9429444444444,114.12422,158.0398,3.12254656161901,10.699631465228,5.36720319077886,9.0433422340679,90.2023,93.0359,86.6426,132.7648,131.3519,107.0373,138.49,162.3473,125,9,65,21
"ZNF555",0.927230108528615,0.730478866490308,0.998726542723187,0.00561486748079965,0.0622041408942594,0.0012581453529934,59.1116096,54.1979,55.4557230769231,77.2878761904762,2.17354250440164,6.48260735200566,2.82981437688565,3.84406391901483,42.9681,47.4934,40.9963,67.0605,73.475,61.0794,68.7164,86.2494,125,9,65,21
"ZNF75D",0.54227959661539,0.362488270164619,0.934250755798823,0.0253770209926614,0.0255755725761863,0.00177852227900532,221.0435592,171.112944444444,193.968098461538,293.647680952381,10.0695596227661,27.5516189537985,11.5314199311266,29.3115924170233,164.3498,114.4444,134.1588,196.2181,250.4056,191.1092,229.7314,375.6027,125,9,65,21
"ZNF197",0.961031070298942,0.982157173833632,0.98906930679257,0.854547348035068,0.805531469018276,0.761601811356375,247.0071048,234.968366666667,242.947421538462,260.403204761905,6.81563011084487,17.2668238811617,7.04745050773119,18.3859261874797,199.21,195.9493,205.062,195.3774,290.3819,253.2982,271.9388,323.9502,125,9,65,21
"ZNF732",0.999249364720803,0.999334146276121,0.999869503648148,0.00131192877569253,0.154336236632355,0.00381235036743899,4.3164112,4.7271,4.49122769230769,12.5305666666667,0.730557844640272,2.23748135616069,0.895493624159935,3.99649825486151,0.5549,0.7982,0.5201,2.2343,3.3378,6.5288,3.6254,19.3318,125,9,65,21
"ZNF546",0.780578585803998,0.997709825847206,0.836768533120485,6.84683243434847e-09,4.4810652175542e-05,2.97094640000495e-08,22.4561504,17.0194222222222,21.9819323076923,47.485719047619,1.36808085169895,3.41201260564046,2.0773947775539,5.39386841259247,12.2126,10.7752,11.5701,30.0581,28.5622,21.4093,27.0195,55.159,125,9,65,21
"ZNF286A",0.898254732561543,0.244365757883756,0.451462947581178,0.169670197433566,0.265339789483275,0.855872080706241,243.6896024,213.1751,279.965284615385,305.342838095238,10.577229308928,31.3808809405061,18.6814580146063,22.9697823310918,170.9212,165.5825,189.9027,234.5129,280.8169,280,316.5906,344.3489,125,9,65,21
"ZKSCAN4",0.0364704528628635,0.0741862584592784,0.390847174283451,0.0173740144483764,0.000334296870384776,0.000169997276650902,102.9127728,72.5576666666667,90.8352430769231,125.654766666667,3.17808458655907,8.51186794202659,3.23958098892328,7.30327097045705,78.9474,56.7082,70.4461,101.381,125.7064,93.3852,106.4223,146.4968,125,9,65,21
"ZNF643",0.98170503847302,0.574686548808161,0.79555659821237,0.996761554369468,0.969516723932107,0.936440496751714,38.6047408,35.4448333333333,43.3705969230769,39.8022333333333,2.1778017356654,9.04786960053765,3.03409504537594,4.81348901558513,20.8136,22.8509,26.8595,21.1521,49.9124,33.195,50.5473,49.3907,125,9,65,21
"ZNF642",0.722212416358781,0.00100460985401174,0.923671538603612,0.903324064258918,0.556814475611148,0.0174349599639879,99.6180552,88.1177111111111,81.0302938461539,104.749833333333,3.02996877396844,12.2080367335011,3.61476443894508,5.24959050520602,75.5786,49.6747,62.1989,86.7054,115.3783,116.975,92.9399,109.6705,125,9,65,21
"ZNF490",0.329930176936335,0.0366852118465528,0.0278250927717587,6.3137273187408e-12,6.47593816349712e-08,7.59869263511348e-07,144.105044,114.717155555556,164.919324615385,233.913771428571,4.05745689512045,17.7962795918769,6.93156682559836,12.7843949210582,110.7246,85.0074,122.3804,180.3484,174.6762,115.9077,198.7812,279.3157,125,9,65,21
"ZNF626",0.963116822619522,0.0125899959964951,0.281045400651314,0.580645461130187,0.986804617657504,0.0127915381561081,30.6864416,24.3873222222222,48.51388,19.3009380952381,3.18846598956567,8.66396838977988,5.8276519695321,3.78986610819204,9.2998,9.4937,12.9047,8.6531,34.8743,28.3541,68.642,22.7866,125,9,65,21
"ZNF793",0.955588920402161,0.999825666135552,0.966520258165382,0.972944398421597,0.896510360960835,0.968869300234419,51.6778632,40.4690111111111,50.9193646153846,58.1082380952381,5.12530223951097,15.8628039420968,9.27712860721412,13.6064150263107,7.1392,2.6385,8.6207,10.1162,84.7096,48.7658,62.4763,70.3812,125,9,65,21
"ZNF383",0.889946675426987,0.555574412995838,0.999177727406531,0.292240796106069,0.343389913017143,0.0692585093892832,74.9927768,64.8250333333333,66.7509984615385,92.094580952381,3.94164179449076,9.50163736271281,4.63205516553454,8.06286900847281,56.4985,43.9754,46.729,69.0704,88.6908,84.4444,78.9358,123.2275,125,9,65,21
"ZNF669",0.957323361282492,0.999529768570581,0.970512607952258,0.93952188611072,0.999651000730768,0.964855994269394,80.781364,73.9772222222222,80.1307923076923,75.5114095238095,3.68898200189112,8.02595677679576,4.32282546715037,8.8807939536741,53.6553,55.409,60.6158,48.4823,92.9983,83.748,86.2846,109.1246,125,9,65,21
"ZNF559",0.160781759098114,0.0130878288958892,0.89399750990432,0.257461392847829,0.0214918069097981,0.00225757431820506,200.118556,127.800744444444,153.076049230769,243.700733333333,9.86265980412877,19.1525891926168,9.24711664776256,26.2160406150412,123.71,113.148,99.4278,166.2629,252.218,168.8889,193.1626,286.3757,125,9,65,21
"ZNF177",0.530222340427111,0.0111262655070272,0.999993156455512,0.0102550153206383,0.0143909980558318,1.39661105686972e-05,37.4542792,21.4293444444444,21.1037123076923,62.8819238095238,3.24571218322948,6.79935562357671,2.25942092060315,12.5832311814439,12.3108,10.3191,8.5397,35.5396,51.6573,23.5201,26.5359,77.2093,125,9,65,21
"ZNF548",0.965327792252129,0.417159316565789,0.678785460307085,0.0272464207508213,0.165048570737431,0.322438790705629,188.6878376,175.757211111111,207.37986,241.455480952381,6.0943396730996,29.6800765568534,12.1835831720711,16.1311114169714,142.1053,133.8411,145.52,212.4207,233.2536,200.4731,236.5304,274.4973,125,9,65,21
"ZNF563",0.591731283008289,0.242848318615167,0.976045661974764,0.0425028813742039,0.963234479066178,0.532213529330562,43.4552936,33.1236111111111,36.63124,28.557219047619,2.07904088025867,6.87689853261637,2.93764595528051,6.23714863943918,25.7898,17.9806,20.6253,8.6175,57.322,42.2222,43.8565,46.8391,125,9,65,21
"ZNF567",0.988373490327198,0.792815446898857,0.99978937125317,8.67313675232406e-05,0.0210681018034607,2.42566806103461e-05,88.9830088,82.8045555555556,81.15266,147.011447619048,5.01868615949852,19.5831752132277,6.28080813414342,14.0836052351689,60.5096,53.3333,48.9812,102.1432,111.7975,128.236,110.8191,187.3566,125,9,65,21
"ZNF573",0.957078292585758,0.00815269583636913,0.810609822367394,0.233218539638045,0.904039529532799,0.997997215996395,9.335328,10.9572,13.8809615384615,13.4681761904762,0.549812839523861,2.19614635789097,1.63572508003786,2.34445230180186,5.1948,7.0729,6.8493,6.2457,12.2139,13.8313,17.284,19.6175,125,9,65,21
"ZNF527",0.993682882437313,0.996280876069944,0.998535744366428,5.51051426711524e-10,0.000176731044331024,2.65872268645495e-09,58.825964,56.0177444444444,57.7858169230769,108.74579047619,2.39512212108435,11.2801396934577,4.12902063895265,9.67291526691412,38.5239,31.012,37.4622,77.0113,78.0237,71.231,68.4932,125.6891,125,9,65,21
"ZNF33A",0.876229014125138,0.868937106485237,0.9785139256616,0.0111239261430793,0.0635332369672567,0.00450153338761883,531.3000576,445.477311111111,492.421036923077,774.672014285714,35.9042306960831,76.9568192777043,22.7619879181452,51.8474638467791,371.5088,278.0083,361.7916,604.1833,577.0695,447.0727,613.1899,958.0449,125,9,65,21
"ZKSCAN3",0.217703351031973,0.995643103200018,0.200968734897268,0.0030765210141418,0.0012931943180009,0.00987278216883691,47.1279872,30.0614,48.0323076923077,68.2946714285714,2.34695906718954,3.59100299661065,2.89569179650937,6.95262552248855,31.2916,26.3852,36.471,43.4297,58.7855,36.5217,56.7467,85.0263,125,9,65,21
"ZNF676",0.000228501158360261,0.828115133818898,0.00151185097866391,0.938162856302203,0.000542126986853519,0.711133088308729,1.0775624,8.60758888888889,1.75665692307692,0.367404761904762,0.214815914868654,8.09531059550055,0.307755295031693,0.110522097656056,0,0,0.2902,0,1.2165,1.1827,2.2396,0.51,125,9,65,21
"ZNF699",0.999907858082854,0.0019031283102896,0.436420579316377,0.950062637513695,0.993646543922947,0.318147992300005,25.3186888,25.8326888888889,38.3847630769231,28.2858619047619,2.19574069762206,5.80504861833513,2.79506391957371,4.67086385701666,7.0922,22.3069,23.8668,10.9039,35.4142,30.3302,52.6827,36.7118,125,9,65,21
"ZNF250",0.504520493325975,0.995815126590571,0.469309276231539,0.90260837589075,0.373352425760846,0.957814350286777,224.5131872,162.852288888889,228.980783076923,245.22949047619,9.86709779528071,23.0017400484872,20.9394100678026,20.5505720438454,156.3386,150.6329,139.5586,193.5785,261.9125,203.0039,248.777,270.2083,125,9,65,21
"ZNF79",0.184757849640717,0.536949803325919,0.512992480579043,9.91631280888861e-06,3.21799706440862e-05,8.34184264664195e-07,113.3927632,85.6966444444444,105.22656,159.601014285714,3.81904526827398,8.14981864304202,4.36809546906755,8.66910465378905,81.7191,72.6141,81.542,132.6299,138.756,89.7098,121.2228,190.4143,125,9,65,21
"ZNF681",0.297738693954582,0.978536996123461,0.24190236426893,0.306844004245832,0.960738249536851,0.241769324193284,50.1819752,18.7207666666667,53.3451753846154,28.9053714285714,4.84465707319466,8.2782995469581,6.5896836826344,8.85835043844196,13.9225,3.1927,9.5519,6.9805,62.5797,19.5202,82.7858,37.3917,125,9,65,21
"ZNF766",0.789180669282746,0.0586316318838479,0.997757936356985,2.42297234119837e-05,0.00219202616575731,5.43615930048702e-08,346.57588,310.593377777778,303.222901538462,471.662833333333,9.31819708437089,48.6899340854189,13.965698419829,30.5110679941717,266.9983,213.4831,236.9535,370.269,396.7756,361.1111,342.5982,568.4647,125,9,65,21
"ZNF471",0.999907852840123,0.902993571045635,0.984518924975159,3.14120723876599e-07,0.00451553889224365,1.20141318560307e-05,17.4287848,16.8492666666667,20.1959276923077,52.6095619047619,2.00113992793658,6.87176197708581,2.54224698140712,11.8198480728361,3.9983,4.4304,6.3514,5.6318,20.4844,23.4798,26.077,77.8543,125,9,65,21
"ZNF836",0.943806328240751,0.267641924609745,0.548139020104537,0.000120739225672795,0.0131236245865958,0.0166532496494989,78.9561304,71.9034222222222,89.1064138461538,116.44690952381,3.02029934253933,14.510948783139,4.93604452956762,8.45255576049524,56.8,49.3671,62.3444,94.7525,92.5527,79.4173,109.9606,139.8845,125,9,65,21
"ZNF493",0.316195438784988,0.999992915544791,0.349308086967297,0.256856589250326,0.97840185774152,0.319038087350855,47.5631984,25.3724444444444,47.4088384615385,31.3214285714286,3.57759158027188,7.2565374433279,4.50959597700191,6.04403830882782,23.0721,5.0633,18.595,10.9536,57.8911,42.8769,66.0767,46.9208,125,9,65,21
"ZNF167",0.294322330808574,0.954884416364945,0.446558268375429,0.89400539175986,0.685033187799642,0.985283244563566,25.6856592,13.5398555555556,24.1062092307692,22.3535857142857,1.94394780430628,4.23687417080063,1.8839305761642,5.22880486823339,11.2554,2.7203,12.7027,10.4748,34.271,20.6978,35.0076,19.7988,125,9,65,21
"ZNF565",0.61792057294515,0.00254211978167562,0.984981878312995,0.000632314370022313,0.00466085331301336,9.63889491556458e-08,50.9048,43.5861222222222,41.4003938461538,67.1212,1.72059642133355,7.66311056758608,1.38710063326433,4.27197833391933,36.4334,25.4287,33.5744,55.2396,62.5058,62.0108,48.026,79.3826,125,9,65,21
"ZNF34",0.421242681173256,0.0408683497778728,0.986594808833902,0.869388469845472,0.819465169477052,0.802825309121556,97.7120544,77.6924777777778,82.2584846153846,90.8582047619048,3.49585154838509,10.2308505348852,4.01532418266572,10.5062417436255,72.5235,60.6605,61.0619,58.8235,115.5543,87.7778,103.1746,104.3728,125,9,65,21
