"gene","p-adj-[Unknown]-[Not Evaluated]","p-adj-Negative-[Not Evaluated]","p-adj-Negative-[Unknown]","p-adj-Positive-[Not Evaluated]","p-adj-Positive-[Unknown]","p-adj-Positive-Negative","mean-[Not Evaluated]","mean-[Unknown]","mean-Negative","mean-Positive","SEM-[Not Evaluated]","SEM-[Unknown]","SEM-Negative","SEM-Positive","Q1-[Not Evaluated]","Q1-[Unknown]","Q1-Negative","Q1-Positive","Q3-[Not Evaluated]","Q3-[Unknown]","Q3-Negative","Q3-Positive","count-[Not Evaluated]","count-[Unknown]","count-Negative","count-Positive"
"ZNF221",0.858787665172279,0.0104969614947602,0.959974855898575,0.0767447376038469,0.97606452350761,0.999358454432228,7.59236396396396,9.8903375,11.3576708333333,11.1659256410256,0.512038822756135,1.96505050706968,1.28077594093506,1.28669631465628,3.3853,5.497275,5.802675,5.568,10.56345,12.4885,15.0916,15.89215,111,8,72,39
"ZNF233",0.993415955867647,0.896120224555859,0.947505684684185,0.936850001297179,0.999990834060278,0.701393625802209,10.6389855855856,11.650625,9.53392777777778,11.7693384615385,0.860999330339436,2.97990020672733,1.60451800415885,1.08080132305333,5.6372,4.62665,4.528475,6.47375,12.348,17.767925,9.235275,15.99715,111,8,72,39
"ZNF235",0.992890687797023,0.58871432067771,0.86349754212928,0.247121461577723,0.658522403341378,0.861535692850631,58.5831198198198,52.999925,69.2529319444444,77.9722871794872,2.19941334544522,7.80157540545841,10.875660944164,5.16318395817874,41.44165,35.771875,41.929075,59.0289,72.2654,65.328225,72.389125,90.638,111,8,72,39
"ZNF208",0.930614241933861,0.995363670803699,0.959495958248292,0.967691714755689,0.858753711873109,0.92886498977334,9.44791261261261,16.0229,10.5091333333333,6.90539230769231,3.47504170189087,12.3819408288846,2.81501688020537,1.43989752061396,2.03885,1.1489,2.01955,1.4933,7.19935,7.295,9.041975,6.2597,111,8,72,39
"ZNF714",0.63059642794402,0.721362182479732,0.381020341308545,0.426571800553156,0.249850040664946,0.92347576553505,105.095516216216,68.9839,118.185711111111,128.4674,7.28749030170722,21.1750442314937,8.41724313659698,18.4437666158483,50.39375,35.797275,74.43285,31.78225,141.20435,79.34525,150.5733,188.2177,111,8,72,39
"ZNF394",0.938527541856829,0.0735511546093756,0.974924294681246,0.135738526005967,0.960407756055503,0.998068849996297,550.298727027027,506.6822625,474.387359722222,467.190261538462,23.0664929607958,43.1185886066635,21.791193701728,19.5634054386338,412.4764,412.901275,362.028325,394.75945,614.1805,586.71505,530.6373,519.61875,111,8,72,39
"ZNF333",0.524069419257674,0.526446032491117,0.235062895570165,0.129710952134584,0.0933028695624173,0.741358684674054,107.695217117117,82.528475,118.069472222222,128.241071794872,4.76170513698992,12.5098929195307,5.95623696040205,8.54481905023789,79.25935,66.165125,78.630875,91.56595,132.2069,105.5394,146.28555,143.5408,111,8,72,39
"ZNF382",0.995549170947844,0.382343665625701,0.975044435699076,0.000110466484175897,0.240913855002366,0.0226720812818039,7.82857747747748,8.5314125,9.822175,14.5407128205128,0.627775839549311,2.01478978276337,0.787401515325599,2.19964086251927,3.18595,3.6463,4.809275,4.8608,10.69275,12.585275,12.711525,19.57205,111,8,72,39
"ZNF577",0.24771121797401,0.177532163187424,0.748761010448292,0.261156071002228,0.0443333892638976,0.00687625770853906,63.4985540540541,34.27995,50.2812166666667,78.118858974359,4.49858862919785,9.81659532299041,4.50256866990591,6.32981722905556,33.58635,14.1927,25.3439,49.5094,76.3131,59.576525,63.570925,99.54345,111,8,72,39
"ZNF75A",0.692243223065444,0.0217796351496652,0.999671911783455,0.00147635406842328,0.0271687902597643,2.53715435771795e-07,242.55430990991,196.4321875,192.275655555556,321.943843589744,11.8278209500293,30.1226633416213,13.0391825874763,15.5320112957439,150.6935,146.790825,122.184875,260.19175,299.55165,243.149775,243.153125,381.5989,111,8,72,39
"ZNF496",0.992008305666392,0.00316594771327738,0.326919290106363,0.210045417632601,0.625400063963888,0.837972717104868,236.519503603604,223.6455,302.072966666667,281.513230769231,10.251207258627,27.6592282000317,17.3494536842527,20.2067762505131,147.6452,169.216425,193.998875,182.74745,307.32235,271.31325,371.946975,322.48265,111,8,72,39
"ZNF2",0.215322034468891,0.906461654881958,0.132690861349731,5.51822609312635e-05,0.000491147805050218,0.00136780806896608,97.568154054054,70.7836125,101.425341666667,129.440443589744,3.72056998401087,9.15252968215106,4.84881197802175,4.37435777587988,70.01345,57.6071,78.72305,117.7842,113.02605,76.3939,118.312275,141.9571,111,8,72,39
"ZNF589",0.999660779492164,0.911312247059682,0.998177396874075,0.216773422742672,0.737836259787007,0.0977789938653031,281.375243243243,274.3985875,261.927081944444,351.299220512821,18.7809343530862,75.0175085443307,21.2950517712241,32.7068914121062,157.4477,109.474425,142.768975,233.36615,319.3509,394.232625,300.94475,414.17275,111,8,72,39
"PRDM9",0.997497292894407,0.899522030056792,0.965602242395371,0.877779417133647,0.998006006986871,0.610124688574218,0.771909009009009,0.5185875,1.15074166666667,0.269761538461538,0.270186633789877,0.332846015146805,0.629151984465538,0.128688557322058,0,0,0,0,0.18715,0.5771,0.354625,0,111,8,72,39
"ZNF12",0.989875490530443,0.135292634707687,0.638452190209472,0.696613414512924,0.848540601610784,0.922071025427193,545.215723423423,522.5565375,611.230193055556,586.000838461538,18.6866784172048,83.2199190896818,25.3729647898993,28.5234612906531,403.25085,381.174675,477.452675,416.06635,652.42475,662.88765,664.03715,754.45215,111,8,72,39
"ZNF202",0.0976979020979196,0.682482119135884,0.26558938507499,0.00993355448867927,0.907487746722101,0.155186940179285,238.653413513514,175.7088375,226.1532,195.090541025641,7.03995619686838,15.018967162058,9.65866613551192,10.1402743630255,181.14725,136.538825,159.9429,139.8894,286.0282,204.8644,281.3831,238.5179,111,8,72,39
"ZNF3",0.882330054386333,0.736065154429239,0.989850513503234,0.676887757993981,0.607014799872023,0.262726156279217,533.704928828829,472.0956375,498.321356944444,581.399902564103,22.5748507621795,58.4539685034269,30.6072392966969,20.1461160171347,383.2308,377.204625,323.00635,478.61265,627.58045,586.871425,600.5572,696.7221,111,8,72,39
"ZNF606",0.98238600876778,0.98842856687234,0.995437044886589,1.34226884163091e-07,0.0105386976745092,2.54777904329373e-07,111.411140540541,100.403325,107.472755555556,198.638905128205,7.81185876389988,30.610458986815,9.37038830488798,12.4526079301734,45.4336,41.49585,46.095575,152.2596,162.5332,129.060275,139.204725,247.557,111,8,72,39
"ZNF91",0.47433537240339,0.956945556372168,0.367555819681371,0.601986128009301,0.869847223935898,0.410500546198482,132.652164864865,80.74615,140.220236111111,109.958117948718,9.23348418287821,21.1936959310596,12.1028707857405,15.7826643736778,54.8184,37.625375,59.190275,31.9177,182.9499,107.14615,211.913325,154.19975,111,8,72,39
"ZNF226",0.940912962820297,0.751832158902263,0.769846106331873,0.0709417104021888,0.919901008734394,0.0135083200173576,208.616472072072,237.4375125,187.798648611111,271.594438461538,6.86082075796027,40.4746939371135,24.4037270678395,20.134426379256,148.07425,165.633075,113.884475,193.5827,257.6816,300.802225,223.77855,309.29715,111,8,72,39
"ZNF229",0.994294815255973,0.10421448986349,0.641956741916736,0.999829987180103,0.992629536933004,0.343452834912784,36.9866630630631,21.6400875,94.2873833333333,39.3883641025641,6.80142973059532,9.1598760336558,32.6151842749329,11.3530627884129,4.0653,3.6463,8.888375,3.28635,27.72425,23.965025,70.24295,31.9262,111,8,72,39
"ZNF180",0.998888116088118,0.993944330875564,0.994612831329399,5.71556876407531e-05,0.0991215000177011,0.000421955623513326,130.485230630631,120.59185,137.721783333333,286.471625641026,5.0052392164118,28.4741878466709,8.84089422450429,68.7056427363256,95.6205,68.73055,98.698525,174.87355,159.39115,127.805625,152.277125,252.66085,111,8,72,39
"ZNF641",0.998070684331048,0.00051059376357776,0.279127369209576,1.676343892143e-06,0.0366546423994796,0.222858425650598,101.594601801802,95.8312125,155.750291666667,189.958271794872,6.47911628469951,26.2737440744316,9.18749434912152,23.715185764707,49.8147,35.23595,107.2784,67.08155,135.52265,168.14285,195.3187,298.67415,111,8,72,39
"ZNF610",0.986497995824991,0.12390920393229,0.942783205859159,0.99423964092553,0.997226420643197,0.473677593912692,8.33701621621622,9.96855,12.7248,8.95758974358974,1.09588206989829,5.5798428280476,1.91090810715088,1.61600647218224,2.6138,1.24865,3.7948,2.7262,9.42415,10.8357,16.060725,10.4911,111,8,72,39
"ZNF528",0.195530510745316,0.938068777978875,0.12961672152739,0.816285685058899,0.467148290757902,0.587274950148585,106.941727027027,37.84485,115.271723611111,91.4253179487179,9.38072741437391,15.2085488771236,11.2165137810771,14.3850627132455,26.4816,9.099375,42.240875,22.64395,177.3195,44.5933,164.1811,120.806,111,8,72,39
"ZNF701",0.987441787063609,0.015445870044442,0.411662155859586,0.0512727211075948,0.410069082989772,0.999292898139058,35.764945045045,31.61225,51.3513791666667,52.2056666666667,2.73636947187729,7.41457256876619,4.39206179166319,6.97210438799334,14.0819,19.699175,21.193875,22.1207,47.0935,49.022475,74.649125,67.24765,111,8,72,39
"ZNF283",0.999927841627681,0.936377129420661,0.99791548002094,0.58855922541565,0.946557642206343,0.882825617079805,55.590518018018,56.235075,58.2559097222222,62.6533307692308,1.9866650586168,8.59489527796566,5.14067912672026,3.39779242655128,38.66905,40.968725,43.939425,46.4215,68.08035,58.01535,61.13985,75.01625,111,8,72,39
"ZNF558",0.442476100537048,0.893296481554006,0.640102025762843,0.308463231027226,0.115366103989935,0.136708337198689,333.075953153153,251.208125,317.012591666667,381.377958974359,13.4780931441274,36.2010642803779,15.1399597253688,32.8286170673663,244.10315,217.181175,232.580625,257.657,382.44045,288.032075,355.254675,450.3184,111,8,72,39
"ZNF597",0.792184571101741,0.0283639707543519,0.175261761416299,0.91961098500829,0.942261064942856,0.0345491739880749,39.2633216216216,30.7681625,49.9008541666667,36.2797717948718,2.21287626846831,4.08317929441444,3.80404506866165,2.31450551538661,25.5156,22.9126,33.4973,29.08575,50.74925,38.525075,61.39495,47.5846,111,8,72,39
"ZNF30",0.804820564754168,0.566265171834012,0.98428026853251,0.999250939168381,0.860065373378372,0.821961330992341,51.4503162162162,42.202225,45.9445125,50.7821102564103,2.62497549622463,4.12428258626143,3.16435080639286,5.31034253858663,32.06785,31.0068,27.55565,29.6162,65.30355,51.451725,58.230275,66.0342,111,8,72,39
"ZNF354A",0.999898498908471,0.0376212751653751,0.653325447147928,0.620276942473031,0.954441582526382,0.00888366310287991,266.173072072072,269.1086,216.299375,293.742851282051,11.9705842184553,43.4511884992517,13.4599130769472,20.0704575767113,162.9557,212.59095,141.537425,205.45015,343.2081,305.4174,241.27015,347.6649,111,8,72,39
"ZNF764",0.996093465103478,0.972964832033409,0.979202907766572,0.137837069645954,0.842248188295843,0.0899037551126055,157.165786486486,164.0455625,151.652627777778,191.089094871795,5.98143449142289,42.039775076973,6.70966883450512,23.8553568318467,117.2669,115.459725,109.716575,150.7819,176.7697,140.376225,169.6983,197.0598,111,8,72,39
"ZNF747",0.930496312110003,0.999815459338384,0.94331739316191,0.0076918602364292,0.149915261865488,0.0121548679911204,188.313224324324,167.196075,187.157434722222,245.681215384615,5.98822009772914,18.3202482720988,5.90846632790686,30.9697593799971,150.07915,132.58245,151.464125,169.83175,207.31705,195.84535,224.451925,266.2465,111,8,72,39
"ZNF778",0.962056424192374,0.676682040824438,0.78707084156961,0.992511701559544,0.988045003703232,0.681633717926008,70.1735045045045,64.040525,76.0183194444444,68.3936692307692,3.10340622969426,6.73677072347167,4.53883648538163,5.36416331185744,43.9391,50.97545,56.70005,44.4293,86.21475,73.941025,86.589375,80.57655,111,8,72,39
"ZNF212",0.170252592073444,0.014181088682776,0.859409673751856,0.997292993506659,0.254376199590588,0.148017789960741,474.975242342342,365.9750625,408.5185,469.674669230769,15.4139901054252,44.8699620073303,13.4338182849384,23.1588865951867,359.7026,257.946825,331.769725,395.2227,565.8508,414.092525,474.56665,504.73865,111,8,72,39
"ZNF282",0.405041063677101,0.194128609816609,0.888531033358865,0.000376974375630335,0.962877364423233,0.102387820945499,1166.88338918919,974.48835,1065.18999027778,911.278469230769,34.2276165268773,116.034871754631,42.7506755494363,29.9368872494571,880.6242,790.25495,810.352225,762.34265,1376.8269,1088.045325,1304.616,1041.37995,111,8,72,39
"ZNF160",0.552315936042125,0.0737848811512901,0.105092357559064,0.0384273845491478,0.0577031382970827,0.910322423849882,272.231672972973,191.682775,333.695544444444,355.748128205128,14.4819259512439,43.2017486544309,21.9282174529325,28.1439065451401,172.67915,113.826975,217.1003,228.41125,368.9343,199.24665,418.402075,456.7179,111,8,72,39
"ZNF415",0.998759117502206,0.883263919739865,0.998810082682369,0.90688243443092,0.966386944626612,0.633995332759368,25.8976252252252,27.672375,29.4539236111111,21.8819538461538,3.13403705074052,12.902420309588,3.8994222152498,4.07558171475621,7.81555,8.46645,9.796575,6.1965,30.4963,27.3025,38.054475,24.0164,111,8,72,39
"ZNF439",0.999997123036386,0.833476324103462,0.983701124923865,0.907669989582271,0.986322451090811,0.999999162413375,34.2708945945946,34.00375,38.9325652777778,38.8364051282051,3.55748119124639,13.2260144061672,3.93899239381663,6.23625947716506,12.8191,16.384,15.849875,20.0917,35.86785,30.947725,50.5609,44.71385,111,8,72,39
"ZNF440",0.916008708762124,0.988144731860641,0.868443944089582,0.573624616307352,0.609876849708343,0.774684116581523,322.253799099099,279.6142375,331.079751388889,365.209271794872,14.6310116741869,47.2199818864132,16.6544482811353,45.9962122262997,225.27745,180.797675,246.037025,158.53075,397.40205,404.9123,417.377525,523.00515,111,8,72,39
"ZNF562",0.83462133532663,0.00188418380001176,0.0997229563308319,0.462530456679824,0.442455882572455,0.497836114444349,530.94606036036,462.378525,653.669686111111,591.50828974359,19.8388541129768,61.7622848413107,24.7866207453961,45.2845891122384,385.10355,376.168275,490.69715,385.30885,685.739,554.066775,771.7451,743.46575,111,8,72,39
"ZNF561",0.694484715630309,0.642186374116968,0.408962903327682,0.522169295425069,0.333747608745623,0.980829113751392,634.097273873874,526.413675,682.0397875,702.54878974359,22.6100183617832,69.0771267404666,32.1751049016365,55.6095370250074,476.4457,441.910625,503.767425,477.88425,757.83645,555.9309,833.05895,874.81375,111,8,72,39
"ZNF584",0.997187914885334,0.591899791749151,0.894725111236036,0.0166168691271036,0.600485770217685,0.00128478358417539,227.07780990991,233.0219625,211.596725,272.303312820513,7.53012955871969,25.5768732564271,8.34749386638586,16.7192424533266,173.6835,168.523925,158.460725,196.8608,262.6594,264.81825,239.51175,321.6102,111,8,72,39
"ZNF274",0.956830216742443,0.939481722002657,0.993341701297327,0.000349412954310679,0.0723660108107333,0.000171057962062404,415.989103603604,380.7950875,399.563429166667,559.681476923077,17.4474743717507,63.2427649794776,24.6952503689139,25.9333192829463,276.0426,248.565375,265.8145,447.9991,537.24475,492.808075,477.57955,663.4414,111,8,72,39
"ZIK1",0.943862397645739,0.520479319748097,0.686675818919721,0.0228636149054688,0.228356507362075,0.353234499891553,25.1156306306306,17.0864625,33.2326486111111,46.0865051282051,3.09161966802059,3.03005492311947,3.46772554287901,10.6651871030404,9.785,10.737,15.7248,10.08575,24.0099,21.894825,44.524675,47.77515,111,8,72,39
"ZNF540",0.980775097101249,0.996276601012772,0.991682362009881,1.56833424025393e-09,0.00276117079199345,6.53209553114209e-09,15.1180540540541,12.86545,14.5859805555556,34.8844205128205,1.3352334505928,2.89908168508335,1.26424563126951,4.32960031952501,7.06225,7.50635,7.051875,17.1551,17.9286,20.1784,21.6178,43.4669,111,8,72,39
"ZNF570",0.970060139288302,0.0304020476036903,0.40040213102311,0.00185484040278516,0.13438981751484,0.561130068972388,23.0411477477477,19.2416375,32.7756027777778,38.7908153846154,1.87254733373705,6.48310019035584,2.89743138226421,4.75534679468843,6.7611,5.15165,14.533725,13.3129,32.4759,31.06815,45.090725,58.6503,111,8,72,39
"ZNF57",0.8947575924382,0.0631265223538731,0.988585845811101,0.983110468997894,0.834590375161547,0.114805575690303,166.163513513514,146.6929,137.690102777778,171.308071794872,7.9623899850626,10.4034510035647,7.72712768361648,11.5684484831082,112.20765,144.990675,92.896025,122.479,202.9239,159.482575,170.776575,205.8429,111,8,72,39
"ZNF556",0.825463638927488,0.0622894463106567,0.248127349450821,0.041914612942658,0.967106789460278,0.000101920620808382,19.0036864864865,11.4484125,28.0908597222222,7.13987179487179,2.27181382537798,7.15772616681337,3.31938589217353,2.32106387625398,3.17295,1.597025,4.129325,0,24.1715,9.0401,43.903275,7.33195,111,8,72,39
"ZNF554",0.763105137721485,0.601323138747977,0.968600929320801,7.36077865326479e-14,9.21246049856439e-06,3.9190872769268e-14,77.3381378378378,61.11105,68.8102611111111,148.086461538462,4.44111651918187,11.8080845634312,3.98729268056305,9.5799985310796,44.8743,37.188025,45.274075,118.14035,98.4764,92.3961,91.284975,183.39295,111,8,72,39
"ZNF738",0.841158313917445,0.999993655292512,0.843132067171119,0.999974897994848,0.871776497739553,0.999928567236829,97.6056036036036,68.71975,97.9808027777778,96.8755230769231,7.6329898618641,21.7297617845318,13.7922001717636,15.1999164059746,48.57645,30.076725,36.824475,30.3607,119.8065,82.030575,98.96815,122.6489,111,8,72,39
"ZNF596",0.171717878178017,0.994466870102146,0.224397345531902,1.40560063588424e-09,3.88610330037675e-06,5.17799880750403e-09,33.4202477477477,17.468625,32.6158819444444,59.6337128205128,1.95119926596863,4.6088085096348,2.45473428597777,3.96226415891163,18.94795,8.312275,19.5026,43.3101,44.73225,22.360875,39.653225,74.25885,111,8,72,39
"ZNF621",0.715755197614831,0.999307922150268,0.756397671136136,0.00845117612067414,0.057652108857068,0.0119175706517183,305.240509009009,251.777175,302.637461111111,387.551333333333,13.4888533041624,42.8264140628969,12.6772806054027,28.0451675206674,210.98245,143.459875,228.775875,257.23605,380.75495,345.998,371.85425,485.2332,111,8,72,39
"ZNF680",0.704287034549051,0.473169035164494,0.965382137351461,0.527433707755155,0.344017937380335,0.0858671915021588,137.351662162162,105.4560375,119.661680555556,157.804679487179,8.50390964276325,23.1877470794917,6.24298104056693,15.767670007072,82.46165,65.86575,80.764625,77.9316,171.6827,134.24585,146.4529,221.7257,111,8,72,39
"ZNF483",0.913187503060509,0.94745117419174,0.822035361049589,0.146477586525607,0.357689598170329,0.392547672908352,6.8784027027027,5.0215125,7.51723333333333,9.9433358974359,0.809556575977978,1.16883721361957,0.74803762557522,1.31276491439458,2.29435,3.60515,3.0186,2.7525,8.39795,6.1943,9.65845,12.77725,111,8,72,39
"ZNF417",0.995242998215593,0.198881462922714,0.727619921872805,0.00163535480396293,0.194543013212837,0.21382016608207,82.5491432432432,78.7909375,95.4665972222222,112.113715384615,3.53199118665826,13.4523443160336,5.23378204097061,8.91972943434139,57.32655,62.50875,61.784175,67.5263,101.8005,99.311275,128.110125,147.0096,111,8,72,39
"ZNF791",0.999288432974623,3.50413222954815e-05,0.295473691628052,2.38075681187055e-05,0.141279410192745,0.807839609313145,136.886230630631,140.55875,192.904116666667,207.093543589744,6.3731189866317,29.4739396465214,8.66453140304147,18.5697917174165,85.19415,102.397425,132.237375,85.80075,181.5363,170.011975,243.590575,305.0706,111,8,72,39
"ZNF519",0.997398755951771,0.99849992466714,0.994083616049489,1.01965718091179e-08,0.00860559030587182,1.64911034494786e-07,31.9035666666667,29.2686875,32.8088041666667,75.2437666666667,2.19974500178696,5.67444605589195,5.59099637428561,7.78493044594986,17.1978,18.976475,15.590625,44.962,38.173,33.02105,31.782525,84.8684,111,8,72,39
"ZNF25",0.853971090104788,0.798284277061837,0.65449656287285,0.936357169743487,0.728381129379022,0.998884504277599,138.115217117117,113.858925,149.538020833333,147.134082051282,9.4027397275136,17.8012886448541,8.15059980202066,8.62689568832762,83.77315,88.7146,94.716775,108.56805,163.46635,144.771675,188.59105,179.1591,111,8,72,39
"ZNF77",0.449370673976388,0.947830666254289,0.604893249062435,0.00587743623458248,0.0163625538735419,0.00294774240797679,83.4060324324324,57.3222125,79.4444319444444,113.035951282051,4.7096151742748,4.16405446120371,6.11241452222264,6.30036806980394,53.13545,46.492075,48.27365,86.8704,96.9178,63.454225,95.957675,138.5467,111,8,72,39
"ZNF169",0.77851874765249,0.995198945910158,0.732697479942167,0.000107455112746457,0.0160483938325925,0.00068277014587792,45.2359747747748,37.2323,46.0686333333333,64.0151666666667,2.154409898398,5.58357205082783,2.41474089634698,4.63189159632277,29.23645,23.4556,31.0378,45.68255,54.66655,53.3667,56.2392,80.33045,111,8,72,39
"ZNF613",0.983876024842794,0.898723104206603,0.999865330657097,8.75612049422436e-07,0.0186680390159693,3.49764372020722e-07,72.0449855855856,66.827125,67.8880541666667,111.950584615385,3.65233669095616,15.2941522423692,4.67741290765284,6.60923749798194,46.50555,41.03305,40.99535,78.27305,96.52155,110.8693,81.6117,133.02645,111,8,72,39
"ZNF404",0.99790893754096,0.587637472789015,0.986962876164304,0.285586169539025,0.903282551778022,0.894802048801102,22.1159333333333,20.81215,18.3445069444444,15.5754564102564,1.49494299037586,4.48697607450879,3.2724115238128,1.81673475947166,11.3419,8.6432,7.72865,7.43765,28.89755,28.798625,17.4056,20.60275,111,8,72,39
"ZNF135",0.999681278056479,0.398157758373227,0.948380597554479,0.808242252605851,0.954429622277336,0.179683197667024,18.8229261261261,19.9040625,26.1215277777778,13.7117051282051,3.38872279088845,10.394268154337,3.4408236316613,2.1188200394164,5.49865,5.589025,8.5391,4.6248,16.01565,17.69775,34.78615,16.81245,111,8,72,39
"ZNF620",0.981916762426632,0.99266278293205,0.994044224593707,3.49720252756924e-14,8.66243508979014e-06,3.43058914609173e-14,15.0925009009009,11.8660625,14.1131625,56.9553179487179,1.93086276820292,1.69842543760995,1.1750277596585,6.96051769812194,5.88935,10.0474,7.1098,31.1899,16.30105,14.193425,16.85125,74.9349,111,8,72,39
"ZNF619",0.991608099984941,4.13700122805505e-05,0.140233140872835,1.81812676025572e-10,0.00200922970655271,0.0138020207451977,27.4332036036036,25.2421,41.8726375,54.4263871794872,1.44602933496656,5.31792285765787,2.35513400082054,5.30776114943731,17.16465,15.200175,27.093725,24.4844,35.15935,32.623525,55.964075,79.048,111,8,72,39
"ZNF354C",0.981418983617517,0.00884424019794905,0.79320351588981,4.39291695242261e-08,0.0587417784308212,0.00844098350273226,14.5901261261261,17.87485,26.0085861111111,41.0802871794872,1.68038750089013,5.79126188910623,2.47255043712535,6.31358299719304,3.7096,8.871725,8.601425,5.22115,19.46475,19.617175,40.79615,69.6074,111,8,72,39
"ZNF114",0.716139091139428,0.366445964007762,0.327147959308389,0.0167936191939519,0.0751951411926312,0.408184028228021,139.049408108108,198.278425,101.392519444444,54.1396692307692,15.6405079880441,87.0739638011635,12.3544774117789,27.3218812585823,38.6265,33.6297,35.2517,1.298,173.73675,311.633925,119.511275,34.9028,111,8,72,39
"ZNF454",0.867997108189668,0.984926308523219,0.805173764782462,0.000247438073854855,0.0344130940599385,0.00190301895735534,4.43643783783784,2.3435875,4.83269444444444,10.2080846153846,0.628592702269543,0.524568615775143,0.494983455841391,2.0735611515257,1.06245,1.117775,1.914075,1.34395,4.24325,2.93605,6.38375,14.4923,111,8,72,39
"ZNF543",0.999854881091485,0.213543795833763,0.824841263608252,0.0671355502405399,0.592407216467184,0.837165567796014,101.482655855856,100.2627125,114.735168055556,122.232848717949,4.11783725478343,17.1736788342805,5.10754978776847,8.32481354814964,73.226,59.64695,79.833125,85.2007,131.5615,136.3506,139.684125,152.47585,111,8,72,39
"ZNF354B",0.92790525198191,0.109898658045306,0.98896531716297,0.873429939727744,0.782613067516835,0.0741238967785744,85.3037387387387,75.1026125,69.7339347222222,91.713741025641,4.9250188648419,14.4859754197987,4.00377720605192,7.22383577521085,54.4483,54.845075,44.156825,53.50125,105.62675,114.479175,88.54005,116.4658,111,8,72,39
"ZNF223",0.955204771515755,0.740206170170857,0.794508693246296,0.0698698794491748,0.34501481203578,0.423786707187701,57.608836036036,50.3242125,63.5383805555556,75.2374307692308,2.83603919324838,12.1500642724114,5.79850617565444,6.24378142536299,37.97485,22.563275,38.677025,47.6377,71.4546,76.3157,69.927425,99.565,111,8,72,39
"ZNF713",0.825218072155497,0.300511225582127,0.999127031191129,0.853136762281487,0.629732544806543,0.161700449522569,40.199045045045,23.3845375,26.0627638888889,48.1754,6.82729342100483,5.25968761297181,2.40729228991775,5.43786350885696,11.6697,16.083475,13.866175,27.0663,32.92595,29.509625,33.06105,60.69215,111,8,72,39
"ZNF552",0.990975037460361,0.687955523906469,0.998609291190946,0.233000984406624,0.63509131944618,0.0467582986643121,141.120414414414,131.4536625,126.219156944444,172.611571794872,9.30380569162647,23.3322501223011,9.40810258592601,13.2700663175397,89.432,89.755225,78.85575,118.4202,163.69725,144.41995,141.613275,205.29085,111,8,72,39
"ZNF154",0.936292825821762,0.48015073228506,0.999999905265729,0.0833800645460807,0.934994600186692,0.665184610897759,11.5167297297297,13.747975,13.7728152777778,16.131082051282,0.839218947729766,2.53500711535702,1.17372796913375,2.38992958208808,5.9332,9.390825,7.900225,5.90245,13.3755,19.103425,17.37,28.2009,111,8,72,39
"ZNF571",0.828254620240868,0.996021670911411,0.788708151897301,2.60743114366413e-06,0.00610965376775841,2.65504855826437e-05,39.0147207207207,30.3616875,39.9529236111111,65.8164487179487,2.26314273791529,7.90871411869387,3.383231276552,5.71851807739053,19.9965,11.180975,21.8624,40.5924,56.4064,45.53235,50.462725,90.91415,111,8,72,39
"ZNF443",0.843636606664918,0.962200460293765,0.92851696313247,3.57957097296691e-09,0.000787367923876126,4.5442435370191e-09,48.1302441441441,37.32995,45.4945138888889,91.3205102564103,3.2727700322609,10.5672099868616,4.1046343423471,6.74430697507604,25.2046,20.89445,27.2356,63.29275,60.70645,39.48085,55.8739,116.45015,111,8,72,39
"ZNF792",0.995599771061778,0.0656778270804856,0.605268213155571,0.398417141281631,0.765982569494869,0.975181536767118,61.3666576576577,57.9745125,76.3701097222222,73.0401384615385,3.95161422671823,10.4251790239585,4.45272052721289,6.51584393602485,30.96685,33.6138,48.866575,42.1637,72.3631,81.148575,96.075175,94.2791,111,8,72,39
"ZFP82",0.642890712606156,0.865175318096662,0.457428453430198,0.000437497762112771,0.0138795152765528,0.00893342999097879,22.991181981982,11.493825,26.1290972222222,43.0420205128205,2.20789282587954,2.06457384203046,2.48908232596321,6.86682224739092,7.91,6.41875,10.9954,10.9341,26.70305,16.56625,36.608875,61.07035,111,8,72,39
"ZNF707",0.389107864648687,0.00015013531188679,0.997645569345887,0.229964472061163,0.93718794071781,0.445422473526701,399.926200900901,317.7483375,307.838094444444,349.780251282051,13.3358776004217,44.6786828631233,16.7258669669369,23.5051155007908,304.1604,223.900175,217.46415,253.45235,471.7507,338.6994,361.62555,413.168,111,8,72,39
"ZNF746",0.312754578234315,0.896594546886036,0.19869773577825,0.0365895499400708,0.987586190277151,0.0128775005159812,481.03607027027,360.09745,501.343915277778,384.607871794872,16.7257785525571,37.7093050445823,26.4232584343387,28.6709254091698,371.84705,289.831225,382.30675,285.8586,550.633,462.01845,506.367125,437.32615,111,8,72,39
"ZNF678",0.990278520843222,0.00320791363287887,0.677580738465025,7.63264160622557e-05,0.251856309110809,0.429386424960726,21.3703225225225,23.4157625,31.1023486111111,36.6542871794872,1.40430786524513,4.46264207396637,2.22386604971731,4.20186688419071,11.807,21.3409,17.015975,13.52,28.05805,27.732675,40.1921,54.07735,111,8,72,39
"HKR1",0.97357609193991,0.208135512837096,0.982214776202348,0.00474352088245578,0.182245080297032,3.32356515021504e-05,340.654667567568,315.25335,292.715211111111,442.512874358974,14.7732840748145,84.1450182471691,18.9144248126449,26.5065773583317,218.91835,196.240975,195.097025,329.63825,446.5388,405.8082,362.812175,561.91015,111,8,72,39
