"gene","p-adj-1-[Unknown]","p-adj-2-[Unknown]","p-adj-2-1","p-adj-3-[Unknown]","p-adj-3-1","p-adj-3-2","p-adj-4-[Unknown]","p-adj-4-1","p-adj-4-2","p-adj-4-3","p-adj-5-[Unknown]","p-adj-5-1","p-adj-5-2","p-adj-5-3","p-adj-5-4","mean-[Unknown]","mean-1","mean-2","mean-3","mean-4","mean-5","SEM-[Unknown]","SEM-1","SEM-2","SEM-3","SEM-4","SEM-5","Q1-[Unknown]","Q1-1","Q1-2","Q1-3","Q1-4","Q1-5","Q3-[Unknown]","Q3-1","Q3-2","Q3-3","Q3-4","Q3-5","count-[Unknown]","count-1","count-2","count-3","count-4","count-5"
"ZNF230",0.946390985085286,0.786120375254373,0.172688921130694,0.723293035248449,0.137242977527429,0.990181003313173,0.78909515036991,0.228258948051138,0.999999999251201,0.990551939353153,0.81177552158088,0.957233982300581,0.997421144328739,0.999414768659807,0.99734443567789,112.45985,84.3628803418803,72.0563310734463,68.3499189189189,72.1659028571429,57.74245,35.98795,6.57423490012404,2.27896831456285,3.72176059829593,2.71658262081748,7.33315,94.465875,49.4695,51.5548,47.46925,49.57035,54.075875,130.453825,99.0366,89.0035,84.371775,85.19255,61.409025,2,117,177,74,140,2
"ZNF222",0.963696817017532,0.935197575944016,0.980172511603767,0.797623271146697,0.230021145158149,0.487724353482304,0.883937491553815,0.635136945892852,0.930667542902287,0.93361591109699,0.961977655719198,0.999376204986842,0.99992283885738,0.99999661815777,0.999999740276169,63.52675,47.2411418803419,44.8719553672316,38.0619797297297,41.8548771428571,40.4412,33.98085,3.98182837033059,1.72669532811245,2.14905520370828,1.68248624341292,27.397,46.536325,29.5652,29.311,22.864975,27.1668,26.7427,80.517175,54.6358,55.6056,52.250425,55.289,54.1397,2,117,177,74,140,2
"ZNF221",0.986764098876976,0.994443801859376,0.984128552124647,0.999522745018342,0.618375678306134,0.881293969929839,0.997581005844925,0.86525583037759,0.994281511794629,0.988662659570121,0.999982110476785,0.998343694206712,0.999637818834532,0.999999091429982,0.999929844655295,7.32325,11.3155846153846,10.6211813559322,9.31567837837838,10.0933814285714,8.75255,5.58525,0.980810398774684,0.638613294092476,0.680331102504282,0.669918446024078,8.13025,4.530625,5.4795,5.3135,5.5348,4.591325,4.687425,10.115875,13.6444,13.6263,12.849175,12.856275,12.817675,2,117,177,74,140,2
"ZNF233",0.993075495027108,0.994088248799318,0.999996120585326,0.973060429107868,0.926570311892455,0.86060156828942,0.986826474438769,0.996838905949891,0.986040251333355,0.99191198796716,0.999445032205095,0.999998727415116,0.999999599296949,0.999678744426335,0.999971873899405,12.68175,9.28094444444444,9.40380903954802,8.06665135135135,8.77540285714286,9.869,3.99175,1.02878148530244,0.560914777261741,0.835683987808557,0.632657736284412,3.0233,10.685875,5.143,4.8129,3.74605,4.352475,8.35735,14.677625,10.4712,11.8519,10.617125,10.5805,11.38065,2,117,177,74,140,2
"ZNF235",0.99916034082928,0.999999950778355,0.418954097155912,0.999996939771605,0.190692953287904,0.953939558191211,0.999999889522597,0.152827169033327,0.981910334475881,0.999745768079762,0.999999967436567,0.999683424612297,0.999999999890439,0.999971877249886,0.999995522673867,58.13615,69.0878769230769,59.6691644067797,54.6030540540541,56.3312271428571,60.12095,22.54195,7.00698624311123,1.88140945960113,2.61079536924427,2.06461225341305,32.92485,46.865175,43.2409,42.4757,37.3495,36.434175,43.658525,69.407125,77.1408,72.0376,63.4715,69.630275,76.583375,2,117,177,74,140,2
"ZNF208",0.994815215625737,0.999728653240702,0.686369056968789,0.999989545959738,0.442626815191267,0.980741914569245,0.99999067065656,0.23800690249679,0.947403553287847,0.999999999365131,0.999986413444183,0.974810104680492,0.995755979066487,0.99909647194064,0.999119995808531,3.9105,12.9641495726496,8.80485084745763,6.46455945945946,6.39126071428571,0.1535,3.9105,3.73913257922083,1.48709373210188,1.10529967294649,1.05742902616237,0.1535,1.95525,1.8154,1.9734,1.366725,1.494475,0.07675,5.86575,10.1057,7.8042,7.37985,6.52545,0.23025,2,117,177,74,140,2
"ZNF714",0.999999515824297,0.999927693911017,0.960871362651328,0.999984292390005,0.998747055209951,0.999703238103099,0.99868463699453,0.458862205052166,0.870066889925615,0.850808179016857,0.999995197640468,0.999837717284942,0.99866331223148,0.999390205586117,0.99235436487551,103.06845,107.888539316239,116.211793785311,112.803832432432,126.874257857143,92.36165,22.25155,6.90259835345301,5.80496668320607,9.49737465940359,8.33027037906662,51.90975,91.942675,52.8139,62.7314,58.619475,56.0947,66.406775,114.194225,145.4478,155.8442,158.077675,166.045375,118.316525,2,117,177,74,140,2
"ZNF394",0.999912586330698,0.999972307699272,0.999734301871888,0.9996437674546,0.999076470281144,0.987379499202353,0.999999999996239,0.756176428153106,0.840177529529879,0.624517728354549,0.964711304448723,0.743429160997803,0.769139182636498,0.700590200991017,0.865764981148422,518.83555,479.603497435897,487.818164971751,466.384960810811,520.148525714286,714.14655,84.24935,20.7758735821829,13.593337685993,15.9870757070152,28.7061361119742,32.68795,476.710875,363.6848,393.4102,376.641125,365.531275,697.802575,560.960225,520.6037,559.3517,528.828825,543.06395,730.490525,2,117,177,74,140,2
"ZNF333",0.999430806962075,0.999998410177673,0.726779348697687,0.987214963488799,0.656540457323736,0.054726921199699,0.999269119153008,0.999998724145579,0.609521220743036,0.678990290562152,0.964202662810538,0.965539763250073,0.901448873681301,0.996400761990477,0.968400750427957,118.73045,107.005034188034,115.164867231638,96.0216067567568,106.404050714286,78.73555,13.58165,4.34242896218665,4.20155909862122,4.90713316352682,3.73462123008505,33.30495,111.939625,75.942,79.7753,71.03505,79.0518,62.083075,125.521275,132.6585,135.1351,118.5961,127.2013,95.388025,2,117,177,74,140,2
"ZNF382",0.987035431819387,0.953849597377316,0.789571746485258,0.983629204001127,0.999972764202878,0.942072715327488,0.997589813385492,0.871687859904634,0.0979528291500255,0.852630757298572,0.999975062877727,0.946413798218666,0.873448522944966,0.937788938300857,0.981471756364131,5.37855,9.34385982905983,10.6604107344633,9.57438648648649,8.14040428571429,3.8538,5.37855,0.797181090029554,0.75421153240506,1.06245109461736,0.481895378884257,1.3645,2.689275,3.3642,4.7077,3.9442,4.0625,3.17155,8.067825,12.4417,12.761,13.021425,10.407025,4.53605,2,117,177,74,140,2
"ZNF577",0.823752402073307,0.870848648057565,0.989077444302749,0.885541489380972,0.988533076898702,0.999992482729838,0.725346815738922,0.920235049930922,0.493505860600659,0.652155062605451,0.729560391960797,0.978072858574523,0.960319975440027,0.95601818285938,0.993617485642166,90.29935,54.0615247863248,57.1519079096045,57.9551121621622,48.9103614285714,32.46845,69.44335,4.11563157392465,2.77361009067648,6.49564956358846,2.87254564750512,20.02175,55.577675,25.4269,31.3496,23.363475,25.399875,22.457575,125.021025,66.5509,74.2181,73.09615,67.546225,42.479325,2,117,177,74,140,2
"ZNF75A",0.740630347573796,0.841933685523623,0.861827466191748,0.599148406584494,0.879486109778791,0.253045863026858,0.769052017366883,0.999730608388565,0.949406273913351,0.731370420350321,0.909666097073658,0.999999898006376,0.999863419024417,0.999980261931917,0.999997744146775,325.73735,213.400304273504,229.015752542373,194.639332432432,217.534,208.57575,45.91985,10.4813501306148,9.19498668322422,11.9161564122766,9.32981290255432,118.33695,302.777425,130.6469,139.7306,120.221425,139.7897,149.407275,348.697275,252.7076,288.7739,258.20175,268.56465,267.744225,2,117,177,74,140,2
"ZNF496",0.995955928200937,0.863522359637651,0.00232078177742701,0.952329342096809,0.470268936428269,0.764339519327544,0.906285610673154,0.033456834520166,0.985217505911358,0.97380618390863,0.990893382164525,0.999414714080756,0.99969525984463,0.999999992178882,0.999966485911609,193.57855,246.57068034188,312.938054237288,285.740247297297,301.814714285714,282.0135,48.45585,9.54447757357585,13.347636564646,16.404985681184,11.7252057988182,67.3074,169.350625,164.4444,194.883,179.745575,207.557775,248.3598,217.806475,305.136,387.7911,355.6315,358.0544,315.6672,2,117,177,74,140,2
"ZNF2",0.993236530150478,0.982237382423969,0.970347986173585,0.99549271360389,0.999939722256993,0.945814152309493,0.967753187208026,0.770541907037382,0.987606794351154,0.741647510543629,0.946387194824194,0.449563339341921,0.365294612315827,0.483898338260573,0.308969551727802,84.6328,98.5979025641026,101.835506214689,97.5000256756757,104.361940714286,53.39445,45.5279,3.16785198348708,2.19861621820803,4.44573818106635,3.29689415511847,10.45325,61.86885,76.0031,81.6667,73.618175,80.020225,48.167825,107.39675,117.3752,120.5468,115.38935,121.113675,58.621075,2,117,177,74,140,2
"ZNF589",0.955778785775418,0.977435227267767,0.974779554172222,0.993990952296422,0.681770735711674,0.938407247875428,0.977916023193624,0.977945129047383,0.999999999865683,0.950186384801948,0.984970481452581,0.999999471782981,0.999945265422765,0.998872010640375,0.999942371690186,167.4716,276.12574017094,260.191886440678,237.348339189189,259.877235714286,286.51935,26.6938,17.2028152266163,13.8771750652232,18.1969065613635,14.4995700082184,18.29225,154.1247,153.1155,143.7346,131.82725,156.487825,277.373225,180.8185,360.0599,310.5605,280.872275,319.625675,295.665475,2,117,177,74,140,2
"PRDM9",0.995727402568247,0.999920271731768,0.521366894209338,0.99845280949913,0.997366410283586,0.92360556369186,0.99995376057805,0.489738572172316,0.999990807195848,0.896698874250559,1,0.995727402568247,0.999920271731768,0.99845280949913,0.99995376057805,0,1.11907948717949,0.49163615819209,0.908624324324324,0.441038571428571,0,0,0.401581031920407,0.104138120782306,0.592653830827417,0.131752502013549,0,0,0,0,0,0,0,0,0,0.2766,0,0,0,2,117,177,74,140,2
"ZNF12",0.764060449087638,0.520387192638282,0.217139553920756,0.768430528011878,0.99999999999926,0.377542478451695,0.71296047387008,0.996925307752752,0.440040925304449,0.998296154531515,0.999967038658556,0.597779899575497,0.353364288265881,0.603704333967983,0.540446644649271,358.1181,587.535432478633,652.015385875706,587.333762162162,601.914037857143,312.75805,11.3877,19.4772943627818,18.6772503009156,33.5738370957807,19.1915186619989,68.17975,352.42425,436.9863,494.7015,405.486975,443.65955,278.668175,363.81195,706.3572,769.9968,669.058525,677.5789,346.847925,2,117,177,74,140,2
"ZNF202",0.892986434446534,0.802515463987214,0.855804247148948,0.958046514052641,0.903047215722181,0.279944946442289,0.862465738633977,0.998455145308558,0.973382459661898,0.703588819589754,0.997197377555449,0.998438316940115,0.990333014206804,0.999960169643577,0.996600619424886,156.6713,216.08245042735,226.83505480226,204.021939189189,220.110977857143,193.09555,35.8805,6.71137676202937,6.51778043344268,7.17005833580844,6.58788968914822,54.31445,138.73105,153.9903,168.1994,158.590675,157.3933,165.938325,174.61155,269.0917,282.2037,243.4673,273.2132,220.252775,2,117,177,74,140,2
"ZNF3",0.999995994262274,0.997815937436501,0.395974085251933,0.999997011133609,0.999999995902678,0.546378366127376,0.990842156800186,0.0725923872857344,0.917530952180636,0.156416516626689,0.608141820270875,0.288495907832859,0.475481726176394,0.290449250930976,0.582474243489572,453.1467,474.573276923077,530.029742937853,473.449024324324,557.591757142857,839.26635,54.9803,18.8739938523656,18.4465302554823,25.98802326365,23.1900885875723,464.96205,425.65655,353.7003,374.638,318.993025,373.427975,606.785325,480.63685,522.4874,613.4932,599.495025,652.98455,1071.747375,2,117,177,74,140,2
"ZNF606",0.990336525470739,0.999999236961684,0.0233683740914767,0.99762928534334,0.975898089455847,0.413069522753971,0.999996329814338,0.0622077964940716,0.999947534827459,0.564433931899364,0.888824255484242,0.944794525675073,0.707539638781741,0.898061547243409,0.728969474483418,134.37555,97.9175905982906,129.096527118644,107.219652702703,127.131910714286,43.698,130.89955,8.38396031901323,5.62784504468168,9.20158196267553,7.60000913324583,39.964,68.925775,22.7088,72.6687,49.379325,62.824425,23.716,199.825325,141.7503,174.3054,152.537975,180.333875,63.68,2,117,177,74,140,2
"ZNF91",0.94206142535186,0.893228371751049,0.947722347310582,0.940558667259114,0.999999959716948,0.979815989574794,0.961014228377747,0.996902170209695,0.682495602197095,0.997216509763583,0.992836749458584,0.999997048670983,0.999818345789249,0.999995611623785,0.999999995133834,60.1795,137.024341880342,149.548288135593,137.881490540541,129.990922142857,127.2984,39.3235,9.99774214699758,9.55372712803272,13.4102411779392,9.61581003205766,72.5328,40.51775,48.14,76.5143,42.4632,45.950675,91.032,79.84125,187.3454,192.1348,208.31215,183.761625,163.5648,2,117,177,74,140,2
"ZNF226",0.990389827585428,0.914206209771081,0.161499457551831,0.823673365102407,0.034000799514898,0.857148976026598,0.852920722012739,0.0205234662149407,0.923167571904729,0.99939892597628,0.93280939548402,0.97885829107381,0.999507494299436,0.999998561541936,0.999980431556422,265.22775,218.172795726496,187.303901129944,169.953113513514,175.249708571429,162.14725,3.29275000000001,16.6188690841092,6.07069485786945,8.19343941309227,5.92939327335178,15.27585,263.581375,140.8248,126.9438,114.63115,116.83345,154.509325,266.874125,249.7835,228.0724,219.083075,221.316975,169.785175,2,117,177,74,140,2
