"gene","p-adj-T1-T0","p-adj-T2-T0","p-adj-T2-T1","p-adj-T3-T0","p-adj-T3-T1","p-adj-T3-T2","p-adj-T4-T0","p-adj-T4-T1","p-adj-T4-T2","p-adj-T4-T3","p-adj-TX-T0","p-adj-TX-T1","p-adj-TX-T2","p-adj-TX-T3","p-adj-TX-T4","mean-T0","mean-T1","mean-T2","mean-T3","mean-T4","mean-TX","SEM-T0","SEM-T1","SEM-T2","SEM-T3","SEM-T4","SEM-TX","Q1-T0","Q1-T1","Q1-T2","Q1-T3","Q1-T4","Q1-TX","Q3-T0","Q3-T1","Q3-T2","Q3-T3","Q3-T4","Q3-TX","count-T0","count-T1","count-T2","count-T3","count-T4","count-TX"
"ZNF689",0.81183408240403,0.93820800859618,0.371659606980938,0.912501727470145,0.742853368624428,0.986846498120875,0.973261525333117,0.0293957269785299,0.68187522737215,0.330254844659798,0.532629188439518,0.275222397152489,0.000262134652949997,0.00322594816849719,1.62348031740311e-06,70.1443,145.656204166667,126.058273529412,131.209636363636,115.991677142857,173.069392307692,NA,8.14563985781187,4.9244571829892,6.54035925400478,4.05219348519212,12.9654800855827,70.1443,103.676025,90.178325,83.88555,79.2516,131.5249,70.1443,180.67835,160.84975,171.20255,155.6544,201.87025,1,48,136,99,175,39
"ZNF19",0.952555367341732,0.92940931107184,0.996330102905918,0.847302408918994,0.52588073622285,0.567785401999005,0.882143533847088,0.763944152557057,0.846816441128593,0.986259971881831,0.996715393254824,0.451474565886086,0.0938781767824349,0.00364189115095481,0.00794673451318317,42.7614,30.8343020833333,29.7112242647059,26.7728333333333,27.8910937142857,36.1435512820513,NA,1.61075016444942,1.04496074817532,1.47991187948228,0.926659631119346,3.33079594919397,42.7614,22.4913,21.6326,16.56465,19.24925,20.13,42.7614,39.595325,37.7045,32.55295,34.78085,44.3681,1,48,136,99,175,39
"ZNF230",0.986239207261535,0.971809977782923,0.985840834197276,0.895886673073069,0.20048450264063,0.237236984148146,0.940349592655673,0.59820241617501,0.780217445353819,0.870138549278602,0.999833223565668,0.430004196287136,0.0564609994772345,0.000370737123309595,0.00286978617636202,106.9922,79.9976229166667,75.4836735294118,63.6665343434343,69.414988,96.2396076923077,NA,4.78914846754571,3.12483305565633,2.7087397517459,3.81656212437338,6.5650179726625,106.9922,55.223275,50.3246,43.5126,49.07075,63.99115,106.9922,95.457,89.921125,76.948,81.0516,124.8228,1,48,136,99,175,39
"ZNF222",0.689081402549981,0.553077063492854,0.845142978285003,0.438797113602607,0.269155076361806,0.759949740890518,0.525490799978033,0.686482993023161,0.99928792348175,0.884373181936421,0.721804847286188,0.999908988070937,0.746371223806999,0.215448325787965,0.578811564899155,89.6781,49.1846875,43.739925,38.8686878787879,42.6362154285714,50.5532871794872,NA,3.32165811212476,1.76177296460696,2.06190042241441,2.7757786600053,2.88112937357963,89.6781,34.3803,27.50725,22.83435,26.52545,36.219,89.6781,62.838875,54.13425,50.52685,52.28935,62.77,1,48,136,99,175,39
"ZNF221",0.99673002937747,0.99913919252202,0.979406237222974,0.999852657992199,0.77478252928512,0.959981327239017,0.995934478292686,0.999996811680854,0.823859823575406,0.34566398923612,0.922627754096099,0.17186977933381,0.00745571675462708,0.00141017218200934,0.0645772985845788,6.6593,10.6601895833333,9.66918308823529,8.7606202020202,10.817544,14.8313538461538,NA,1.23827697808027,0.5884892745366,0.661165120025958,0.687316793982955,1.75645017628335,6.6593,5.99335,5.18325,4.20055,5.3116,7.0748,6.6593,12.987775,13.10535,12.13615,14.4938,21.65085,1,48,136,99,175,39
"ZNF233",0.989657556471666,0.979591478042912,0.99254878950612,0.945660549659433,0.594643696063531,0.723106680164911,0.969922418521086,0.918262014710724,0.992473701876574,0.93231924937099,0.979830034228354,0.997138238331987,0.999999998535349,0.930636145083979,0.999338424883921,15.0943,10.0338854166667,9.25074632352941,7.74626060606061,8.71636514285714,9.21352564102564,NA,1.18721383824174,0.631754048747479,0.641755120215215,0.722088302124427,1.12354524934429,15.0943,5.43985,4.9453,4.363,4.5038,4.53015,15.0943,12.618025,10.295325,8.99455,11.1396,11.9413,1,48,136,99,175,39
"ZNF235",0.94481654925475,0.861996839162705,0.730901134817734,0.779754998042244,0.205774033784542,0.806930203269227,0.848127113146382,0.58659555281713,0.999837980879826,0.886735775769005,0.961624944188902,0.99937412369169,0.535705755499886,0.123525415469251,0.399176779891199,107.8846,69.4692291666667,59.6542617647059,52.675296969697,58.4065737142857,72.5696358974359,NA,4.5997775926749,2.15297724122382,1.90540713596051,4.67704845149483,4.61654843380344,107.8846,53.918975,42.2343,38.62485,37.3524,48.7185,107.8846,81.94965,73.3596,64.1864,69.31585,95.8723,1,48,136,99,175,39
"ZNF208",0.998977599338141,0.999917444405879,0.939758925600346,0.999989116146117,0.775607199151703,0.992520155146115,0.99941339952964,0.999806259943407,0.925646967802426,0.669422946958404,0.997838647183631,0.999651832877556,0.828680378686734,0.617533707647954,0.989670241373042,1.7758,10.86108125,7.17595588235294,5.37004141414141,9.81886914285714,12.4149538461538,NA,2.76745344989369,1.03204437820983,0.95211488158983,2.53255435652099,4.89870355853576,1.7758,3.980375,1.666175,1.15925,1.6995,1.8032,1.7758,11.320925,9.3565,5.89115,7.2581,8.14115,1,48,136,99,175,39
"ZNF714",0.924354143223962,0.872425422792514,0.965746983229983,0.879114703347624,0.983068346614211,0.999997680526023,0.879775478393095,0.979519178081493,0.999983948887781,0.999999995212634,0.973078419297961,0.920034675620835,0.386804663708725,0.483476160383106,0.42108754679729,206.8812,123.781314583333,112.369229411765,113.596221212121,113.934932,141.761005128205,NA,11.7413773343172,7.25900240055984,7.55653285465267,6.23131234284038,17.5069371252378,206.8812,70.8031,55.98065,61.0137,57.355,51.1211,206.8812,172.7441,151.51435,155.4748,144.13835,195.5367,1,48,136,99,175,39
"ZNF394",0.999495401763737,0.999997111745773,0.794233035438009,0.999222982925828,0.999983584740213,0.435392069643997,0.998117579819225,0.98986748780292,0.0653988755613624,0.992982632522723,0.999999132870204,0.876876428660937,0.999994327855579,0.715438681879505,0.391668113095576,427.525,493.544129166667,450.632199264706,499.284712121212,513.532081142857,445.84371025641,NA,27.9598035765625,11.1881201333481,25.4625090605861,16.6043031602733,22.8646600376737,427.525,383.0317,364.750325,355.99675,382.2444,357.27545,427.525,543.50415,501.954025,550.41545,580.2859,479.9496,1,48,136,99,175,39
"ZNF333",0.999999995768246,0.99995331239948,0.728566256547325,0.998997227094207,0.180681956383364,0.764002695796646,0.998947375648578,0.113907250598091,0.617561050002416,0.999999998925247,0.999998744522447,0.999600203583776,0.557087856624531,0.116797988841655,0.0730225201638653,119.8668,121.368885416667,110.222119852941,101.827913131313,101.685780571429,124.572138461538,NA,6.04206543855318,4.76889876968157,4.05859502975129,3.43225456120858,7.87937202976114,119.8668,93.404275,75.88785,75.04235,68.071,90.92715,119.8668,140.067,132.047825,120.03875,124.32475,142.2269,1,48,136,99,175,39
"ZNF382",0.999973373793339,1,0.889886487491561,0.999683720288076,0.0691597556578549,0.204622122957251,0.999141718138459,0.010394223826302,0.0169717366239077,0.994733930608317,0.999756770268591,0.996801790543687,0.620265257707501,0.0249620956682194,0.00340472940200975,10.6548,12.1839333333333,10.6668389705882,8.14387575757576,7.58030171428571,13.0530846153846,NA,1.52863471950519,0.828616714253768,0.836826158527652,0.412414556442302,1.7799621493441,10.6548,5.445675,4.853825,3.19995,3.847,5.023,10.6548,13.9733,13.051325,10.44055,10.37895,18.19145,1,48,136,99,175,39
"ZNF577",0.998584623652398,0.992273589934916,0.907883184064074,0.912466467879285,0.00727624618427114,0.0123707115988528,0.975221832283453,0.284350299084388,0.668524501968603,0.273714356610316,0.999934698503472,0.950082506081025,0.342776223816899,0.000377599559638342,0.0318848368172475,81.687,65.1234645833333,58.1394558823529,40.4197474747475,51.2407051428571,72.83,NA,6.3320383052052,3.88170740463933,2.94892774200491,3.01946260060355,7.07107159117558,81.687,36.34855,31.76165,19.14045,24.60875,41.0558,81.687,71.9374,74.07815,54.6531,65.67375,99.25275,1,48,136,99,175,39
"ZNF75A",0.471382697697785,0.332254723643098,0.79136588910763,0.234843511016794,0.183543998438755,0.686042355380271,0.257890463827186,0.245584122391387,0.824472055588321,0.998197399731946,0.626142739368004,0.889640171796978,0.134642789627979,0.0094793171956925,0.0121056850650005,448.3907,243.231389583333,218.730311029412,196.790322222222,202.867935428571,269.578735897436,NA,17.7186330241422,10.6436869484304,10.7448816296129,7.92130141308691,18.2380484192267,448.3907,146.63695,134.19035,121.88755,128.23545,177.8423,448.3907,321.665475,263.31245,252.84815,250.9594,358.123,1,48,136,99,175,39
"ZNF496",0.976571204932181,0.963558615338941,0.997794563982354,0.931411715302257,0.836583108559748,0.906792962563192,0.957149709496106,0.986974674958816,0.999791535970881,0.960703913995759,0.856213344586313,0.363895046869528,0.390334461653247,0.871244802338026,0.470574889485398,159.3785,271.38773125,282.552082352941,302.938957575758,287.230248,334.698453846154,NA,29.870618627354,11.4460958510281,15.18970648988,10.5975182456532,24.7677934094977,159.3785,177.02145,185.30825,185.91465,182.143,226.7022,159.3785,314.49005,342.2183,368.6471,350.8139,413.76,1,48,136,99,175,39
"ZNF2",0.999996084746986,0.999998493380111,0.999994203305123,0.999997900205233,0.999999331378893,0.999999934357378,0.999996951922605,0.676677449350954,0.393743406375062,0.467863767295975,0.986781001103193,0.128706879234209,0.0264988136343989,0.0422642945299856,0.000195976331759495,98.1132,102.2845875,101.534638970588,101.775098989899,94.1756742857143,120.331258974359,NA,4.15532652056863,3.21750731950306,3.31184547346277,2.47116882396125,4.80801700979878,98.1132,80.4647,80.1336,80.6013,72.67795,98.64645,98.1132,117.186125,118.72605,117.25295,111.63345,140.11575,1,48,136,99,175,39
"ZNF589",0.998954847949953,0.999824360712242,0.980483516193787,0.999997502333276,0.633611576105669,0.857608684960985,0.9998157628221,0.979605377938524,0.999999999456726,0.820669169805553,0.997127864754279,0.998254407457802,0.855079405539567,0.389301928993743,0.847467858488387,208.657,273.58849375,253.430242647059,227.685525252525,253.830390857143,288.998258974359,NA,23.6984351635851,14.455947987993,12.9378304007925,13.2016906711344,36.3681685504724,208.657,165.610925,137.547475,133.56025,141.74905,148.0817,208.657,376.99265,322.8225,289.63015,314.0096,359.304,1,48,136,99,175,39
"PRDM9",0.999974786157875,0.99998234715544,0.999999507112983,0.999993351247569,0.999878470106056,0.999923113613249,0.998871479068887,0.798585410779445,0.381077654908754,0.346462157716669,0.999999985025813,0.987222722928437,0.982577072509803,0.99576763811926,0.365814948722373,0,0.483214583333333,0.446766911764706,0.367638383838384,1.03940857142857,0.109251282051282,NA,0.259177913115819,0.130455158269929,0.134398025028398,0.307734292629751,0.0485638926743331,0,0,0,0,0,0,0,0,0,0,0.55575,0,1,48,136,99,175,39
"ZNF12",0.928678471987723,0.961032402520055,0.963560745326231,0.973094457108828,0.851171197683342,0.995653965189998,0.974694471129691,0.763489278953747,0.981740692222796,0.999998718219736,0.996181252243262,0.250298404693599,0.450602096202431,0.730343090240721,0.715354110046139,804.4395,571.048541666667,604.046428676471,620.278276767677,623.233900571429,683.376461538462,NA,22.5129076247544,20.8274140248005,23.8663967586144,19.6179548938447,35.0985859573671,804.4395,457.47535,427.0823,453.107,454.09635,580.0131,804.4395,627.954325,732.478325,747.31815,724.54775,810.0345,1,48,136,99,175,39
"ZNF202",0.999924556509332,0.999964629843622,0.999958136439004,0.999837928825824,0.999948038838887,0.995101887102369,0.999859499405743,0.999977965519624,0.994565548298555,0.999999851022898,0.999999500709772,0.985861922046751,0.990769103127413,0.933734848644369,0.928260059237765,203.7736,221.542897916667,218.921436029412,224.411611111111,223.778306285714,210.271038461538,NA,13.9296006623111,6.25109071105433,7.61374942164697,6.15027941947469,11.4551630538194,203.7736,163.051175,154.52625,171.6868,164.71665,158.17025,203.7736,262.0778,266.396125,279.02815,277.4098,248.06605,1,48,136,99,175,39
"ZNF3",0.999318098529003,1,0.28498946643713,0.99957402635516,0.999962083061033,0.151288082479339,0.999925167744945,0.968431232947343,0.365190745230266,0.974268520908837,0.992247821694028,0.883558205069628,0.0156831888723269,0.709695247193327,0.308437949319035,461.7669,548.22218125,461.453361764706,539.856928282828,516.484201714286,606.078466666667,NA,46.587189403282,14.0881055000501,28.7334927472089,18.7222788610433,39.9239735384923,461.7669,360.026675,339.408825,350.6185,358.0559,479.39085,461.7669,596.906425,539.5509,623.92655,582.86335,653.6828,1,48,136,99,175,39
"ZNF606",0.357929366212141,0.218145560619829,0.633996401536354,0.125788608101541,0.0397458328186647,0.372345953123252,0.16282663937922,0.144452098684609,0.83346559622181,0.932368350780055,0.538096950789843,0.778012713367514,0.0348243898265927,0.000392277770914107,0.00189471366249649,302.9612,140.240945833333,119.069122794118,98.0550898989899,107.821556571429,163.310966666667,NA,15.3286575169908,7.13375585876859,8.01908194549027,5.4176646240175,13.9367189072992,302.9612,62.5496,52.22685,38.6973,51.18005,96.2549,302.9612,194.514475,173.442025,132.88275,155.45255,204.52165,1,48,136,99,175,39
"ZNF91",0.999860672263285,0.99819672610196,0.906940372185205,0.992199955476722,0.41868047817518,0.844104968570945,0.996498074780292,0.693868818418619,0.993681732165978,0.976949388042658,0.999999999998456,0.858977313565973,0.187239780908366,0.0282033572953121,0.0692721399340238,190.0111,160.600541666667,140.609465441176,122.554590909091,133.277239428571,189.25668974359,NA,13.0793523262006,9.78749825976213,8.78565837485349,9.24351039868581,26.6324316866709,190.0111,92.056625,69.067775,45.9149,36.90015,64.36005,190.0111,205.9087,191.519225,172.8329,184.1786,271.82745,1,48,136,99,175,39
"ZNF226",0.900877964936921,0.886264361317829,0.999967644824013,0.751523313875448,0.507074015531191,0.301921777352765,0.860664881048689,0.993292959021546,0.995088166906144,0.531533945809153,0.933731461737116,0.997289466817998,0.978824112451189,0.265016998647791,0.887700280150585,307.6582,195.668839583333,192.337161764706,163.371136363636,185.973961714286,206.251579487179,NA,13.0489781244218,6.73345647872652,7.87081588747467,10.6983349359433,11.2666860594415,307.6582,130.540475,133.697125,113.55505,123.24825,140.39125,307.6582,245.355725,230.591925,185.28615,223.91855,245.8513,1,48,136,99,175,39
"ZNF229",0.477712439047841,0.382055232525734,0.960508185324166,0.433359990767168,0.999398391945556,0.990244281884053,0.53679804819445,0.988454631675984,0.272330459168395,0.786901826344992,0.438062056793886,0.999624395428485,0.998562717333241,0.999999991772532,0.93050608067225,281.0211,51.0472625,33.1104375,43.4116121212121,64.227768,42.5489230769231,NA,12.7978008940251,5.36243581431438,7.59130081200185,14.4979205533631,10.4271399179734,281.0211,6.02075,5.64765,4.31995,5.96725,6.479,281.0211,51.367975,23.57495,34.4622,51.1515,47.75445,1,48,136,99,175,39
"ZNF180",0.999927978292476,0.999583342599149,0.993634195407272,0.995701545637216,0.560039687602793,0.664355495275528,0.997273709269015,0.668000894041354,0.778291684037939,0.99892562981929,0.99812237826035,0.028405331438153,0.000575978842123237,1.02894222984151e-05,7.33989058243623e-06,194.8946,165.15894375,152.694420588235,126.275303030303,132.699598857143,252.987146153846,NA,8.76303546245834,5.81052139563395,4.62793461690033,4.43269423010393,69.4265844303726,194.8946,120.6148,112.322975,90.7717,100.24335,117.1124,194.8946,196.322975,172.010125,154.8899,155.27135,252.66085,1,48,136,99,175,39
"ZNF641",0.999119484591611,0.999804069038524,0.991239730918903,0.999673290003956,0.998713143381254,0.999914393642897,0.999999116849356,0.519301511616333,0.615525970663012,0.551184061524149,0.903257466508608,0.0197580206369223,0.000273119115871912,0.00106976361310041,1.20776062095818e-06,119.8668,152.018997916667,143.351845588235,145.965304040404,127.774920571429,211.226794871795,NA,12.7891589717746,7.7094621307483,8.97360964402907,5.35005607497942,19.6122289602435,119.8668,98.79435,86.739425,89.68285,80.5058,123.95715,119.8668,186.8059,184.089775,183.86345,165.02465,265.76775,1,48,136,99,175,39
"ZNF610",0.981210199175925,0.999690246346334,0.134103509850407,0.998939186226216,0.421424794372413,0.986833296978261,0.998957661319566,0.324964723302808,0.977603485804055,0.999999999755765,0.965727949859644,0.99633761372555,0.0482769336299207,0.19389243720574,0.133987362735416,3.9956,16.1786520833333,9.08563897058823,10.5576272727273,10.5196291428571,18.0019025641026,NA,3.39237121666247,0.918012728699099,1.58702526171612,1.28527930618821,4.29936768179606,3.9956,4.110475,2.979775,2.48085,2.57025,4.4082,3.9956,17.60075,10.79985,10.2369,11.46115,16.25565,1,48,136,99,175,39
"ZNF528",0.974764258755022,0.982177866378429,0.999086345736663,0.921937986212057,0.781237924837741,0.234561106043625,0.954640041016396,0.987601051368863,0.688832414958652,0.919857515512683,0.995981984000712,0.85354767044415,0.904421849007434,0.113705781295426,0.338108893587643,193.1188,114.910908333333,121.293942647059,91.3307828282828,104.151888,140.661979487179,NA,14.4444343860464,9.03757213325005,9.16847741337611,7.30127922316122,22.7748333016477,193.1188,27.078125,37.007225,17.77535,22.89615,43.1821,193.1188,157.654225,182.457625,138.9916,161.54375,198.95555,1,48,136,99,175,39
"ZNF701",0.0292625148792542,0.0197587236823438,0.987636384595703,0.0123572142033256,0.683026782884274,0.864093977612028,0.011987363096017,0.599034876807581,0.765046596783718,0.99999999987031,0.0761442561295771,0.617038799418459,0.137911205037641,0.0205517052285823,0.00988649825269328,160.7103,47.4982875,43.5259264705882,37.9823737373737,37.9102851428571,59.968458974359,NA,4.6554481570352,2.96163365648278,3.36023941181759,2.96837133940765,7.24742919717419,160.7103,25.497875,18.25135,15.78145,13.2463,24.87525,160.7103,64.724025,53.311325,49.2366,45.9832,82.4156,1,48,136,99,175,39
"ZNF283",0.98022413075365,0.951851761727347,0.934053645518646,0.905622432363716,0.454886300918667,0.828231172345019,0.963818342395198,0.989645248679009,0.99584849756723,0.505106283950254,0.977655910541365,0.999998487024603,0.974768263444959,0.614978135899138,0.997776992804779,78.1354,59.7501291666667,55.6997066176471,51.6003696969697,57.1808148571429,59.1923692307692,NA,2.51852771979952,1.56814143512496,2.12205729922461,2.55486393787861,3.44848359096104,78.1354,49.419225,42.908025,36.6265,40.59195,45.00955,78.1354,69.91115,66.695,61.2164,64.4436,69.52245,1,48,136,99,175,39
"ZNF558",0.999972983869446,0.995433194407876,0.337195758790372,0.998104074892253,0.71281773061316,0.985987739606602,0.989992422927636,0.0859851197721707,0.961291187833379,0.695085544623158,0.999848167442795,0.999234199576055,0.705592803418914,0.942197796777428,0.338161256011149,379.5782,355.347716666667,310.638641911765,322.204777777778,298.032308571429,345.147982051282,NA,24.7689401692188,11.7123311566004,12.3240919469948,9.62529451537382,16.9610338445848,379.5782,242.56735,214.630125,248.4878,215.3455,273.32535,379.5782,419.591075,375.0837,364.3101,355.60495,399.49475,1,48,136,99,175,39
"ZNF597",0.99983683526344,0.99986888240525,0.99999959388264,0.99999771794692,0.954168775344362,0.898762764276486,0.999653027605939,0.999855282491752,0.996929267260255,0.63725755774427,0.999956229444534,0.999753807641111,0.999825541085261,0.996728635913708,0.992381798901851,38.1798,44.41844375,44.1081080882353,40.8053828282828,45.4003,42.9711769230769,NA,3.03637448808548,1.84893858722485,2.36867141637259,1.98388554356011,3.52636814832337,38.1798,32.53125,29.5696,26.3154,30.59625,28.6941,38.1798,53.640475,56.5183,53.7291,56.94625,54.35005,1,48,136,99,175,39
"ZNF30",0.540985830248835,0.376537078077581,0.684291785191795,0.364935764870681,0.645797786923423,0.999981102278807,0.373061006052351,0.638708202815562,0.999999990032431,0.999991566354098,0.534188714792744,0.999999815241309,0.796665212552797,0.758888127954667,0.76503830266208,95.4495,51.33259375,44.9497632352941,44.373396969697,44.839872,50.9608615384615,NA,4.97103138551675,2.36092716492238,2.34703476330623,1.81040743119531,3.50726991231963,95.4495,25.51695,28.316075,25.40435,28.58515,41.7994,95.4495,71.7537,59.449775,59.8917,56.2064,60.79515,1,48,136,99,175,39
"ZNF354A",0.941799494253325,0.916627548787313,0.996990689150377,0.951973085999714,0.999821939331339,0.931172665835685,0.844471089552705,0.603172018398607,0.616261516886889,0.146088039183454,0.985117842224548,0.857757490411996,0.460240811109998,0.892969798530288,0.048403666119987,360.4883,250.3322625,240.862818382353,255.871606060606,219.500229714286,279.900492307692,NA,16.6974259630509,10.5649835856315,12.5575631327797,8.34467984259553,20.2622299911506,360.4883,157.5298,161.462725,166.2451,143.19115,198.49925,360.4883,286.196475,297.281025,290.3235,266.4264,349.7917,1,48,136,99,175,39
"ZNF764",0.999962947806233,0.999132019273824,0.907571931014625,0.999710812170666,0.993258143452726,0.993533228345831,0.999249521455229,0.920002798790826,0.999998758397764,0.996221532338344,0.999827963682815,0.267438667393148,0.00682285570949925,0.0369627649730715,0.00620336611853123,172.697,159.869758333333,148.492573529412,153.347850505051,149.226125714286,190.238779487179,NA,7.09937168074623,3.85031119606052,6.33965187926976,3.98935445760237,24.1917907313071,172.697,126.7376,114.793525,114.58825,115.5614,134.24,172.697,177.059325,171.059375,174.69225,166.07305,198.55845,1,48,136,99,175,39
"ZNF747",0.999900240156896,0.999877562141112,0.999999954428977,0.999982162933054,0.998636003730359,0.991011202844427,0.999999999114326,0.773045564592886,0.368496182955431,0.860453498393167,0.952505431398281,0.0333900082787322,0.00632781865145615,0.00226048040498661,2.21193417282439e-05,184.8923,204.492175,205.187454411765,198.666873737374,186.780283428571,257.726561538462,NA,9.20250344519642,5.5419262892558,7.24778855690735,4.49433120921751,31.2733565854496,184.8923,163.899,162.562625,148.52375,146.71005,180.53185,184.8923,236.3672,237.808325,241.33585,223.72405,266.2465,1,48,136,99,175,39
"ZNF778",0.999783454330114,0.999957651068621,0.996980082008302,0.999999944771583,0.792401097061392,0.877752458778002,0.999845960745222,0.999995500506337,0.995463381691954,0.575256487069206,0.999722244736003,0.999999755522095,0.995257622222134,0.797416869792922,0.999953581703654,67.0366,76.100425,73.5064632352941,68.7457080808081,75.4313971428571,76.5941871794872,NA,4.54137712999282,2.66449453860744,3.04912861431137,2.58094507546476,5.79997211175898,67.0366,55.19825,49.1997,47.49255,54.0274,48.61555,67.0366,90.013925,87.16955,82.98065,91.6736,98.0673,1,48,136,99,175,39
"ZNF212",0.808151793132757,0.772876529247761,0.999420561485555,0.772619343213942,0.999440798235306,0.999999999790432,0.758738490035298,0.996396990489995,0.999946854596056,0.999979876674683,0.781503471873521,0.999877126925197,0.999999999554132,0.999999995860003,0.999987743173461,615.7603,440.405897916667,432.583180882353,432.270257575758,429.306063428571,433.083548717949,NA,16.7604463208293,12.4301478008469,14.3151423058673,10.8354148999475,15.2772790481377,615.7603,372.09485,348.6606,337.61795,334.24655,360.9833,615.7603,509.62505,503.373175,503.41145,510.9102,506.7431,1,48,136,99,175,39
"ZNF282",0.838002656785768,0.816959574155544,0.999949246697987,0.836674885907987,0.999999999487086,0.999729804874269,0.810203692165863,0.999740562494074,0.999998121699888,0.998683568979112,0.853219089093309,0.999992693090576,0.99925454403871,0.999992575378685,0.998065370156321,663.707,1106.22790625,1118.85867279412,1104.9080979798,1123.29119485714,1095.24906666667,NA,58.6877307017706,34.9542012362888,33.0248723176056,24.6910685360073,66.0277300005037,663.707,838.25165,857.471275,883.9802,872.73945,842.73595,663.707,1260.496225,1314.694825,1294.8248,1347.90365,1216.11225,1,48,136,99,175,39
"ZNF160",0.665720618754558,0.679147807496031,0.999969884693408,0.543813488415395,0.914311338481386,0.611593596616384,0.626718050796115,0.999675073206164,0.981987443586754,0.909409488575585,0.939709926988782,0.0831389053239031,0.0337790830536487,0.00108916806298864,0.00609886872403842,576.2486,305.573529166667,311.132505147059,273.781649494949,296.838060571429,408.520058974359,NA,29.0824891360783,13.903415431287,15.8025111087565,13.7007776035549,37.9925492922828,576.2486,194.104,204.794475,161.6689,147.56965,264.4519,576.2486,365.78575,416.489425,369.5337,421.9709,547.05385,1,48,136,99,175,39
"ZNF415",0.994498907473726,0.992404976097288,0.999943908269062,0.992121711895919,0.999909716985877,0.999999983806137,0.986780202663539,0.985060735759809,0.987243710745537,0.994209771333437,0.965222670256028,0.792470485303222,0.766673744777284,0.81081019863049,0.933401763512383,4.8835,24.2008291666667,25.4489845588235,25.6405090909091,28.0714005714286,34.0231384615385,NA,3.87798881268522,2.87713943206843,3.4679940805556,2.94186385476265,5.86973073870689,4.8835,8.6906,7.51955,6.97465,7.9071,11.2886,4.8835,26.861725,23.871575,28.69695,33.13965,40.27075,1,48,136,99,175,39
"ZNF439",0.954421720625645,0.882676865478258,0.759318031190362,0.825900524400242,0.337503442775005,0.928082393668704,0.851209795256644,0.447618825485318,0.988628135391211,0.997865205567613,0.960251106924976,0.999996519099061,0.735468313309459,0.339384325229859,0.447629438472727,75.0277,42.746325,34.4095338235294,29.6937727272727,31.7451388571429,43.7009307692308,NA,6.10540098040854,3.80110548519689,2.63399014810203,2.52769171170702,6.30108757394277,75.0277,16.979125,14.2258,11.5603,12.05995,17.65895,75.0277,55.82355,36.33685,36.84735,36.8254,54.21285,1,48,136,99,175,39
"ZNF440",0.996799294749735,0.968228373488697,0.428432722277913,0.945358008751318,0.157245850300099,0.960824642770229,0.927060966981643,0.0345757728420508,0.64466719646085,0.995641707776478,0.999484720244082,0.980992931016943,0.109604299904218,0.0296253952629275,0.00448474785838426,482.5749,396.527164583333,341.269165441176,321.738225252525,310.305193714286,423.5282,NA,35.4992748652709,15.225727037599,13.5548868441187,11.4308645490598,41.4765696524583,482.5749,265.828575,227.639525,231.93805,212.03645,248.1398,482.5749,424.6934,424.367475,406.70835,397.5847,641.42825,1,48,136,99,175,39
"ZNF562",0.975045012757666,0.835797592111461,0.0859339554529465,0.849198743382608,0.163753272756719,0.999952835875685,0.85396710623554,0.127792979351696,0.999329333796091,0.999998360448277,0.938286495654121,0.958204865677943,0.696606641025048,0.811298217176115,0.805354262103309,882.5749,700.59010625,593.823594852941,600.232007070707,603.337167428571,656.831174358974,NA,37.2143534176966,20.8410330103767,22.5474094827486,17.6142520583955,42.6865804588826,882.5749,510.685025,400.24015,461.6768,442.2016,462.1632,882.5749,829.857425,725.458,688.10075,739.3087,772.43445,1,48,136,99,175,39
"ZNF561",0.45556431427611,0.584328041534724,0.817283315700924,0.67820129880187,0.349397502687961,0.891354318371945,0.617474371396393,0.603630640721304,0.997666515689607,0.979533558464673,0.545510443002476,0.989314389771935,0.998579724117215,0.863984454930962,0.981052256964958,275.6937,724.525458333333,673.661588235294,638.956129292929,661.077837714286,691.691169230769,NA,40.2066828166659,20.3758897083683,23.3896136165849,18.6884224935671,38.439386356384,275.6937,564.59505,507.800375,486.92745,503.25945,506.03905,275.6937,852.65575,808.335625,734.8063,786.5063,872.0761,1,48,136,99,175,39
"ZNF584",0.971649713614688,0.925966627442431,0.855183863809332,0.950266434869651,0.991020555776553,0.984470332996976,0.958347969315779,0.998494383221016,0.873438886739581,0.999637958995855,0.983957572003914,0.998115125291714,0.609532943905347,0.900896873218218,0.945797385664591,305.4384,237.666085416667,220.796544117647,228.533105050505,231.869546857143,245.7027,NA,14.5205078015568,7.00997602130701,8.72503688973168,6.03490588714059,17.6401109442344,305.4384,168.8301,163.74885,182.8126,176.18075,196.34185,305.4384,285.05055,261.569525,255.52305,265.15795,280.5857,1,48,136,99,175,39
"ZNF274",0.00151122001208226,0.000728508668771721,0.936878488100423,0.000316614250085445,0.307166516833999,0.625488899323777,0.000418079616084976,0.486938124005249,0.861909897890463,0.99120564381385,0.00221632607240807,0.998259927261988,0.746024934143378,0.156552854125063,0.266865865014547,1158.7125,442.40776875,413.840808088235,376.401082828283,390.045246857143,458.996638461538,NA,27.0094760695829,14.1215491126551,16.5077729961544,14.626707807493,34.6028591850537,1158.7125,320.4935,305.857125,258.18055,263.63995,328.61525,1158.7125,543.845825,482.4683,488.171,473.2076,562.7394,1,48,136,99,175,39
