"gene","p-adj-MALE-FEMALE","mean-FEMALE","mean-MALE","SEM-FEMALE","SEM-MALE","Q1-FEMALE","Q1-MALE","Q3-FEMALE","Q3-MALE","count-FEMALE","count-MALE"
"ZNF621",0.780591823334279,310.901010948905,307.093590625,11.6610649823793,7.01992917508497,208.7633,217.553525,392.7783,367.8189,137,384
"ZNF680",0.20167766403583,121.335094160584,132.3420375,6.52200287488048,4.58541165612326,75.8808,77.786,151.7857,166.44225,137,384
"ZNF483",0.00466333088275039,5.89702846715328,8.0901609375,0.489874146388717,0.426416934401111,2.3742,2.508025,7.0685,10.44465,137,384
"ZNF417",0.0286577121751037,87.2188890510949,97.8331419270833,3.59951968819386,2.58771697175354,55.9834,65.453125,107.3245,122.111775,137,384
"ZNF791",0.747914824734409,181.905635766423,184.625146875,6.82407723493841,4.42569319167467,124.4713,125.8496,227.4791,242.730525,137,384
"ZNF519",0.000211923292132155,26.4522759124088,38.6047244791667,1.81096752514245,1.83446013313348,13.9356,18.39215,35.4078,46.3557,137,384
"ZNF25",0.259035725078534,131.181209489051,139.528634635417,4.94033777748278,4.04421468577798,88.2666,89.865375,168.0287,170.01595,137,384
"ZNF77",0.0239457198433041,74.3815788321168,84.8192736979167,3.77276242152861,2.40127506193638,46.9372,52.593825,84.7111,107.438375,137,384
"ZNF169",0.00379088515772585,40.7564861313869,47.524553125,1.64654553211674,1.25953710014546,28.0142,29.91535,49.6354,60.05125,137,384
"ZNF613",0.058291926345972,67.4224671532847,74.9955815104167,2.60497693174794,2.19433952249291,46.272,44.3887,87.2934,100.3491,137,384
"ZNF404",0.0575464715881336,15.0006795620438,18.4715111979167,1.59252272219,0.929297055162075,7.2659,7.556675,16.2025,23.822175,137,384
"ZNF135",0.851128248904749,20.8995744525547,20.2852385416667,3.34564715296063,1.54793797439981,6.4383,5.587975,20.7756,22.2934,137,384
"ZNF620",0.00517069799448677,14.7950160583942,21.6425283854167,1.470999791889,1.35817483693742,6.4935,7.19515,15.8543,23.8165,137,384
"ZNF619",0.91299693100156,39.0154248175183,39.26289765625,1.75606238273639,1.19816963879085,25.0712,22.84415,49.4392,50.0332,137,384
