"gene","p-adj-stage II-stage I","p-adj-stage III-stage I","p-adj-stage III-stage II","p-adj-stage IV-stage I","p-adj-stage IV-stage II","p-adj-stage IV-stage III","mean-stage I","mean-stage II","mean-stage III","mean-stage IV","SEM-stage I","SEM-stage II","SEM-stage III","SEM-stage IV","Q1-stage I","Q1-stage II","Q1-stage III","Q1-stage IV","Q3-stage I","Q3-stage II","Q3-stage III","Q3-stage IV","count-stage I","count-stage II","count-stage III","count-stage IV"
"ZNF613",0.775466237053768,0.895806771682008,0.970493658264547,0.50180225933631,0.872244521799631,0.545782320829218,62.36097,71.7686969387755,69.2549771428571,75.3476457746479,5.53457364824495,3.60967674234985,4.08279685167599,2.48085622570182,47.996175,46.3124,37.241,46.4877,75.633625,89.52005,91.2372,101.26395,20,98,105,284
"ZNF404",0.744277063994397,0.767438583739977,0.99981490988045,0.716727512033408,0.999991461412773,0.999881318920488,13.1519,17.7481173469388,17.538980952381,17.6855985915493,1.99039315324226,1.70023032001933,2.27342513132984,1.04617019038552,7.564325,7.151825,6.7302,7.602375,16.23665,24.821075,20.4277,21.47595,20,98,105,284
"ZNF135",0.999378671633385,0.874756196387095,0.425956806608809,0.999205181645922,0.999999922062416,0.239722041320035,19.809265,18.8727081632653,25.654119047619,18.8503637323944,4.05678607121369,2.44135543820144,4.98815318866548,1.46539536050758,8.4265,6.097475,4.3975,6.08265,26.675025,21.90285,21.8978,22.269075,20,98,105,284
"ZNF620",0.967053069028182,0.708579203555355,0.721132143596312,0.634478498510331,0.514334947535657,0.999325382494662,14.41717,17.2465367346939,20.9133295238095,21.2648169014085,4.17568933276197,1.84515529995779,2.77276495396024,1.53386058836766,4.550225,6.0584,7.4627,7.536175,13.2314,19.73535,18.8703,23.854,20,98,105,284
"ZNF619",0.99996056556879,0.992007261597783,0.97677598771169,0.995014430319001,0.981645881287463,0.999434175403191,40.643505,40.3742132653061,39.0551047619048,39.360139084507,4.62442839682846,2.14310299217948,2.44649093417729,1.35336718314928,27.652075,25.441775,22.7828,23.28735,61.7571,52.049075,48.203,50.2999,20,98,105,284
"ZNF354C",0.911416597650964,0.999619117279798,0.761776644987254,0.99855556944798,0.707514551486063,0.999585639838367,22.34603,26.7456336734694,23.0208514285714,23.3457838028169,4.18726516646228,3.25329547243719,2.93082730040397,1.44740866298786,8.044225,5.749225,3.279,6.2135,28.561925,36.9807,35.3482,30.978425,20,98,105,284
"ZNF114",0.597823900751034,0.856166667713044,0.857307867088974,0.56761368155537,0.999937862680895,0.794763191916609,71.906255,115.154624489796,99.3847038095238,114.231282042254,14.1945364878227,16.8625398517268,9.15565216419891,8.90300607350848,29.47435,29.870375,36.0598,23.183225,94.310825,121.803925,137.084,138.5277,20,98,105,284
"ZNF454",0.945716464550221,0.99921251151684,0.880874757684793,0.993238045713148,0.922914593432271,0.993443947085254,4.54843,5.49698469387755,4.77036285714286,4.98235070422535,0.784658036515539,0.909881763781061,0.681666389753731,0.376676907152598,1.685225,1.16515,1.0604,1.436125,7.8379,5.673125,5.1765,5.681725,20,98,105,284
"ZNF543",0.998279159336123,0.999424073316914,0.959279528075871,0.999638563209843,0.998643455821355,0.968941561358123,121.56501,119.473673469388,123.00609047619,120.395618309859,8.05641659925703,4.92061285639391,5.08475881068078,3.03573258025334,96.808225,88.755825,85.4035,83.21075,150.949025,137.867925,146.4488,149.9865,20,98,105,284
"ZNF354B",0.642821929956804,0.492806206808505,0.97854343169358,0.127090600214386,0.244377355237136,0.485341436466552,58.12139,70.8712357142857,73.3464476190476,80.5342767605634,6.01230407359906,3.85222618975168,5.30873229967924,2.54570883663525,37.018675,43.648125,45.1371,50.41175,78.067125,90.452875,92.3077,99.009425,20,98,105,284
"ZNF223",0.70155022928788,0.913431934353796,0.877369402047469,0.635680439585214,0.999817934050279,0.748260999664811,51.388745,60.6514979591837,56.9796561904762,60.977926056338,5.5208487251722,3.10974785100452,3.27195249786285,2.21256408556355,30.360075,36.145625,33.8774,38.9491,61.910975,79.7978,75.3912,75.76185,20,98,105,284
"ZNF713",1,0.886094494425852,0.586699991458029,0.811888214323417,0.298806767181423,0.995028332950915,29.874495,29.8754683673469,38.4548961904762,39.7898123239437,5.94341597859379,2.52405865666012,4.15425788325892,3.3709055164092,16.394225,14.773525,14.7249,15.304175,38.71225,35.02095,41.5765,44.12085,20,98,105,284
