"gene","p-adj-mRNA.Cluster 2-mRNA.Cluster 1","p-adj-mRNA.Cluster 3-mRNA.Cluster 1","p-adj-mRNA.Cluster 3-mRNA.Cluster 2","mean-mRNA.Cluster 1","mean-mRNA.Cluster 2","mean-mRNA.Cluster 3","SEM-mRNA.Cluster 1","SEM-mRNA.Cluster 2","SEM-mRNA.Cluster 3","Q1-mRNA.Cluster 1","Q1-mRNA.Cluster 2","Q1-mRNA.Cluster 3","Q3-mRNA.Cluster 1","Q3-mRNA.Cluster 2","Q3-mRNA.Cluster 3","count-mRNA.Cluster 1","count-mRNA.Cluster 2","count-mRNA.Cluster 3"
"ZNF33B",0.0143533913030401,0.536077225724067,0.0454574115368638,975.3986,1298.13932467532,1100.54582131148,88.7477864111163,53.6272403200409,65.0822509202187,670.8362,1035.8156,694.9048,1113.221,1482.7784,1303.6173,23,77,61
"ZNF431",0.143226454554769,0.0356258706134666,0.615177393358177,61.136847826087,90.826851948052,101.457506557377,6.55127961975372,5.07871121324441,11.8459663044103,40.50965,59.5641,56.5766,73.5314,113.9006,106.7126,23,77,61
"ZNF418",0.658128819236024,0.977607791225775,0.627956754732119,36.5192130434783,45.8725753246753,38.7555852459016,9.39311344116681,5.4891929977694,5.23404693946664,11.23725,10.9618,8.613,40.0145,65.6993,56.5313,23,77,61
"ZNF700",0.00268958916534889,0.630707574887799,0.00274179610788883,217.634860869565,370.579842857143,260.443918032787,23.7606617147835,28.137673862683,15.1406118947363,133.46595,223.1579,164.0912,239.5875,399.5172,328.8221,23,77,61
"ZFP28",0.0271775920917351,0.579556675406688,0.0768709896135966,99.1412652173913,156.491577922078,121.768708196721,16.7861852936665,10.9023851233938,11.9185223940498,45.56155,85.7196,33.6967,118.8854,213.1201,180.848,23,77,61
"ZNF585A",0.374237919490415,0.573455864281695,0.906356026388707,110.759352173913,126.468367532468,122.900363934426,8.9862713374036,5.43977054868109,6.80474710535974,74.21435,93.9137,79.034,139.71155,163.1059,153.9031,23,77,61
"ZNF138",0.00209898152102994,0.165650942048664,0.0786106992118004,109.619013043478,157.314332467532,135.593655737705,10.0943467516517,7.3113468599828,6.85184656924209,72.28695,105.5718,104.2862,142.7004,197.5446,172.2723,23,77,61
"ZNF429",0.00567362573283714,0.938932095796426,0.000461546101923727,127.762643478261,183.92638961039,133.989242622951,13.3182260564738,9.73733022883996,8.26507256151787,74.0308,128.7758,87.8553,146.22875,220.8933,180.7018,23,77,61
"ZNF470",0.0988477568852152,0.956812905171615,0.0385891268660538,109.623882608696,136.914358441558,113.461436065574,10.3115906804131,5.88578038422553,7.90302888273436,76.72055,100.4813,70.3741,133.43,163.8934,155.6349,23,77,61
"ZNF100",0.0239561573238553,0.190734969414108,0.467860128480199,101.5822,137.752080519481,126.151004918033,9.08007489901375,6.20488420016529,8.33501373677228,67.24855,100.0983,66.5253,121.46695,163.5117,169.7485,23,77,61
"ZNF398",0.000149245785527996,0.338916572735751,0.000680214896121911,233.395552173913,319.032524675325,263.203318032787,14.0737731617858,10.8934120400158,10.283987251569,193.66925,252.0595,196.8951,264.8252,361.2323,299.7008,23,77,61
"ZNF498",5.53094015032229e-10,0.883234960365301,5.06261699229071e-14,332.54027826087,559.342572727273,348.805598360656,21.3658923210712,19.7673029025792,12.5726225271824,250.16825,457.1508,286.2342,414.5422,646.856,419.4785,23,77,61
"ZNF441",5.79322153659856e-06,0.352955381269813,7.64005730868877e-06,150.160434782609,294.329602597403,191.653613114754,19.2745239885073,17.3962556785974,10.7269653108255,95.0823,197.6312,144.0887,177.07205,369.7658,242.8021,23,77,61
"ZNF420",0.6620752124675,0.320371349076161,0.665299044569775,72.0904565217391,80.330374025974,86.2388803278689,6.87172940943653,4.2075300017667,5.85447006812417,45.6497,53.921,50.7511,94.79855,109.4092,118.8093,23,77,61
"ZNF763",4.46440006048876e-05,0.997008420214859,8.58971460626634e-09,57.2949260869565,95.9844467532468,56.6374049180328,5.60902440018813,4.53837095667881,4.48102012363209,41.5448,69.4748,29.393,61.34105,116.2791,74.8266,23,77,61
"ZNF679",0.99894919655098,0.407739544233802,0.183489623784791,0.0118347826086957,0.0311987012987013,0.596944262295082,0.0118347826086957,0.0266488585619954,0.386228288749269,0,0,0,0,0,0,23,77,61
"ZNF682",0.0158446419179582,0.453980857334733,0.0806174516623477,42.6632,86.6209246753247,62.0992655737705,7.14497407561604,7.78098982105311,9.2076789347656,23.85795,45.2632,30.0366,39.9384,103.8021,61.1332,23,77,61
"ZNF772",0.163117016969119,0.930473971032636,0.00744722877871951,135.47257826087,167.477820779221,128.959895081967,13.8479872036955,7.72202065505788,10.5809481000705,81.02075,116.2113,62.982,174.26665,213.5008,177.0784,23,77,61
"ZNF257",0.499511579265104,0.0386019964781498,0.124663466120018,13.3350304347826,18.1552116883117,24.2189737704918,2.28306102934045,1.59714439179746,3.03490723596129,6.01345,9.1214,8.2136,14.5496,23.7342,36.7738,23,77,61
"ZNF785",0.00730635409798386,0.995891101398394,0.000180655838682431,213.12482173913,299.130374025974,215.626244262295,24.1860384235364,14.3067732785819,13.9981342890656,138.04945,226.7574,151.073,248.67475,349.8212,255.7663,23,77,61
"ZNF98",0.911497560304132,0.00319564540729667,0.000147523030366914,2.04924782608696,3.10344545454545,10.8346147540984,0.675551781436448,0.680986410776922,2.06051427244642,0,0,0.9911,2.23995,2.7158,14.8541,23,77,61
"ZNF786",7.72846054819532e-07,0.149422547931359,1.14179648368351e-05,113.183339130435,172.242907792208,134.356655737705,7.468601140037,5.7097004289096,5.66908959445125,80.9553,137.1731,102.5313,139.5747,201.199,164.6475,23,77,61
"ZNF517",0.000379994843136111,0.439770430353182,0.000896027834311752,216.640547826087,329.401279220779,252.913475409836,14.6642633119798,17.5518586426618,10.4449699244225,165.2644,228.0244,191.2935,276.58935,396.3685,306.1404,23,77,61
"ZNF675",0.507796317003925,0.0121552787453596,0.0286524614551559,70.2545956521739,80.5861818181818,97.8924344262295,6.56708891148603,3.60736812128973,6.25843761730286,53.6255,61.5568,63.9405,87.93955,97.2321,114.4853,23,77,61
"ZNF860",0.215476686580438,0.00874232128872321,1.63700786259824e-09,110.354130434783,144.097968831169,48.344331147541,15.5092774561217,12.5411290810314,4.81243212468353,54.8882,73.4184,27.6309,127.7653,174.9781,62.2807,23,77,61
"ZNF695",0.86344149756643,0.00165371771365275,8.72944306715695e-05,2.7076,3.78238701298701,10.2406590163934,0.562902880438823,0.483531155105287,1.70105319340531,0.95995,1.5789,2.0534,3.2288,4.2494,13.9145,23,77,61
"ZNF665",0.61743688144357,0.881727132164942,0.810976335303578,23.7129826086957,28.0606506493506,25.9962262295082,2.68018414619885,1.8987831190882,3.11210694961484,15.78285,16.6257,9.5187,32.0501,38.1679,38.8808,23,77,61
"ZNF624",0.000752103995418141,0.971335418503245,8.55575457048285e-06,77.135352173913,110.871698701299,79.2699114754098,6.62612440597916,4.60886814132085,4.71447163715295,57.08855,83.5223,49.1076,97.6427,137.4306,99.3414,23,77,61
"ZNF841",0.14068416449028,0.212457878045459,0.971501614572997,108.562726086957,154.476301298701,150.493903278689,13.2995405277453,12.7225644860618,12.6873777062952,63.34595,87.2847,94.6948,124.47205,180.1448,179.7575,23,77,61
"ZNF615",0.0513896081849813,0.125728647022482,0.886777599389921,123.081804347826,158.563735064935,153.486518032787,8.92829878752427,6.71870714455913,9.50666224435693,95.8037,119.0384,109.7452,149.4309,201.1099,191.9036,23,77,61
"ZNF433",0.00154594978323386,0.768240872603317,0.000397436094469517,81.6524,133.581367532468,92.1276114754098,5.42314802004083,7.80820676619751,7.96587287338422,59.4258,94.5758,50.9203,98.06225,145.0547,120.8311,23,77,61
"ZNF595",0.287779226822612,0.00575046773113985,0.048197569423027,79.7283260869565,102.55488961039,128.47327704918,5.66599792466438,3.5134607991157,12.2452854053993,59.34425,81.5534,85.9085,87.4376,120.281,135.0855,23,77,61
"ZNF460",0.976583229951222,0.337860648465992,0.198599191231845,35.1068956521739,36.355325974026,43.8531868852459,3.50200024216809,2.28595199812733,4.20328188013568,24.32295,22.7385,24.8911,41.7391,45.5809,58.3776,23,77,61
"ZNF81",0.139916339527741,0.573287560050832,0.451250758132486,99.1833913043478,133.94644025974,118.088937704918,13.133695073077,9.46225947045584,9.32374898852861,54.30245,73.4135,61.3073,129.5185,177.2193,146.9937,23,77,61
"ZNF780A",1.61849987752039e-05,0.211588837688686,0.00018547087495302,206.092734782609,307.153394805195,243.485840983607,12.779013285416,11.2091944231006,11.351509888189,173.2129,242.0353,183.1502,234.6715,356.306,284.585,23,77,61
"ZNF461",0.0034758669175543,0.394974569063469,0.0206184100364721,64.7521608695652,93.913887012987,76.6413721311475,5.64241590781365,4.38135743643501,4.98289234916936,45.05645,67.3666,50.0659,72.9222,105.3316,97.8142,23,77,61
"ZNF181",0.129504411729725,0.126331955551333,0.994794938880305,127.734560869565,171.4458,173.022775409836,8.43535310625367,5.66737661992759,18.0226305138723,98.3573,139.6738,113.9742,154.0294,204.5952,197.2558,23,77,61
"ZNF44",0.0248171567684091,0.309663745646546,0.265320547128049,195.483139130435,307.253201298701,259.503927868852,15.6199942704852,18.50695759793,28.1450860482232,162.5957,212.3285,154.5406,223.1665,333.6184,283.648,23,77,61
"ZNF790",0.112778025615243,0.812373213381477,0.138870563093947,76.3361217391304,89.6707402597403,80.5314868852459,5.31357860486112,2.72406407739467,4.22286666422688,60.6382,73.9288,55.5005,86.1662,102.6496,96.3608,23,77,61
"ZNF677",0.464827225442439,0.991840605663331,0.168124746017181,25.1054956521739,31.1594896103896,24.4632950819672,3.7320667093426,2.09745968354328,3.32410520271848,9.3816,17.6112,6.7191,38.05565,42.3036,30.0447,23,77,61
"ZNF823",5.93376235636933e-05,0.227686609621781,0.000748130532038926,120.344547826087,185.218780519481,145.41908852459,8.74082423666778,7.63163541749074,7.91920582965888,93.5565,145.7042,106.5483,153.80525,218.4116,171.247,23,77,61
"ZNF311",0.0034872579234615,0.18866867245287,0.101326778477099,12.3389434782609,35.2374805194805,24.8979737704918,2.23175985360059,3.88577767062746,3.48415439054792,2.9518,9.2644,3.6931,19.1034,49.2094,30.983,23,77,61
"ZNF347",0.181206697613258,0.952266854111853,0.10702962106332,83.6523565217391,108.161693506494,87.8874967213115,10.9057092428833,6.6054370612021,7.71381791059096,39.1134,69.1264,38.1353,119.34275,153.0854,126.6599,23,77,61
"ZNF273",0.000401534460761743,0.325114736744133,0.00270717663243503,56.6535826086957,132.90477012987,85.4911573770492,4.20818287474517,11.7434263935073,8.24318494330978,46.0722,65.6028,45.4223,65.165,147.0388,98.9552,23,77,61
"ZNF84",0.00031115925591263,0.589416090404475,0.000185516043413214,581.253847826087,947.275276623377,674.307268852459,59.2614236723622,52.6689782220324,39.4425491673751,417.05865,649.7616,461.6329,722.9512,1061.0362,839.5695,23,77,61
"ZNF667",0.485925762202661,0.510503105847352,0.999943696432056,47.8264869565217,69.5725974025974,69.4345508196721,10.6866312680351,10.1145581066076,9.73720531524403,8.86245,3.6099,5.6677,69.13125,110.6346,121.5166,23,77,61
"ZNF649",0.693202981126003,0.997381662345663,0.556659098382504,121.532986956522,135.478962337662,122.745440983607,11.9960406637003,7.69036415061118,10.413076498224,75.8416,84.4768,66.2631,159.5539,178.6963,151.7208,23,77,61
"ZNF248",0.0414173341340786,0.129775458136449,0.815366329022722,323.883773913043,496.041661038961,465.060195081967,34.9402732685116,35.2732121030144,40.5375906761633,196.3593,320.0092,247.5278,398.1676,529.4118,569.3488,23,77,61
"ZNF544",0.498360838630794,0.666252068924562,0.939711917054758,357.152739130435,398.33834025974,389.489636065574,23.1920899277642,14.3826453509922,24.7849783683775,301.2755,324.9777,269.9959,418.83495,464.9826,530.0752,23,77,61
"ZNF251",0.00166484790627619,0.151472702369383,0.0735599644765828,196.8167,313.345298701299,260.610239344262,17.3678027308109,19.3129386942676,14.2474924237292,139.09855,198.4102,197.6285,232.2959,375.0696,300.9889,23,77,61
"ZNF607",0.000312335214453618,0.0971829304601843,0.031978474775243,111.245739130435,157.982096103896,136.428355737705,6.24886152820855,5.86890102683546,6.72141774711784,86.5085,130.7578,95.4121,133.78355,193.0804,166.5812,23,77,61
"ZNF334",0.00102121170770897,0.996830928587457,2.06229407873071e-06,163.402460869565,345.425018181818,159.509332786885,28.7242449153922,27.1286708121159,24.6440272883101,88.0352,184.0351,44.4785,228.6863,411.125,185.7231,23,77,61
"ZNF485",0.174867521558057,0.00571096316417974,0.117080407949853,27.1237260869565,34.4965363636364,40.406637704918,2.02382062477716,1.48204515505305,2.97208249695309,21.3026,27.0758,25.1096,31.8148,39.7885,46.3957,23,77,61
"ZNF192",0.17012077279304,0.260549735342527,0.962807631254049,229.6531,315.474987012987,306.497760655738,32.9162489295799,23.7788875969199,25.8446052282958,112.18225,176.0256,145.3375,320.64005,452.2293,447.1344,23,77,61
"ZNF442",0.0391326456405894,0.374165346176389,9.91479135237228e-07,30.2875,37.8868857142857,26.0252442622951,2.70152324522776,1.53029598011039,1.5874999755992,19.92705,28.5769,18.5759,38.71435,44.0555,33.4396,23,77,61
"ZNF813",0.845729715335044,0.942949092689431,0.95199275073845,54.501152173913,60.078225974026,57.8996295081967,7.28175692227186,4.67834475771232,5.98215570278221,25.59435,30.7963,19.0824,80.56925,82.4279,86.3142,23,77,61
"ZNF26",0.0119758638984968,0.185235767347313,0.295621576487629,155.696282608696,242.166968831169,209.938286885246,14.5214462845845,16.7934920263958,14.2094655711698,100.10235,147.4893,141.3306,178.782,295.9676,257.8225,23,77,61
"ZNF69",0.000474232405395347,0.996080259122947,1.53650894851864e-06,84.962247826087,142.872666233766,86.2646786885246,7.88371128229113,7.39473447752903,8.69865156922886,57.96465,96.8666,38.6243,106.7984,177.383,118.2957,23,77,61
"ZNF583",0.791983338444826,0.852469776778221,0.990151440708242,45.8152913043478,49.054038961039,48.5733065573771,4.19902660245668,2.05823758816471,3.11485478463793,34.9397,34.4255,34.2231,58.3261,59.7131,61.6848,23,77,61
"ZNF568",0.212534795826274,0.0480120380096944,0.540724183895466,56.1989391304348,70.8715623376623,77.5093081967213,5.05385740714638,3.4650003893495,5.9127575618029,34.58735,50.1706,46.5078,74.8824,92.0865,105.2904,23,77,61
"ZNF480",0.00380680121102961,0.00187131098341065,0.899322881778817,274.337173913044,372.808384415584,382.355001639344,23.1831162956083,10.5333325360129,21.0546976990771,210.47455,301.0824,298.9011,336.05135,438.2504,451.4017,23,77,61
"ZNF587",0.148976089716804,0.551998024013347,0.506556087675641,325.78472173913,450.009487012987,396.77953442623,40.5183790986678,36.3578546155977,31.7973443449569,218.40275,275.9108,281.5336,366.2163,549.7342,453.6367,23,77,61
"ZNF808",0.0438459029803274,0.999351516458767,0.00242801064722209,210.598330434783,270.495963636364,209.72367704918,18.0422938824444,13.0517848767032,12.3057221303468,154.82915,187.6696,142.7835,249.80375,302.6429,237.6509,23,77,61
"ZNF43",9.43169018863266e-06,0.0245646760591183,0.0108207309618908,266.41812173913,447.469148051948,368.296042622951,26.081639420857,15.3466014471017,24.5465193124486,191.15525,350.9874,248.2556,315.31885,534.1796,462.963,23,77,61
"ZNF28",0.937054003990154,0.996670478537889,0.827155486519219,361.729443478261,375.877676623377,358.43081147541,31.2920519987741,17.9617554392254,25.4105429535383,243.5193,258.9286,203.5088,477.66245,496.942,487.8438,23,77,61
"ZNF627",0.00188873006676427,0.220808591576189,0.04171673393762,281.439308695652,374.67302987013,327.497667213115,18.9014421238283,13.7152585265779,14.1319201482406,227.0978,304.918,240.1478,312.64235,440.3872,394.7574,23,77,61
"ZNF789",0.00357715919733648,0.985950719797785,1.17019162088061e-05,97.6695869565217,227.279138961039,91.1608672131148,18.8980278685938,24.9538059186133,12.0442200697499,40.5527,81.3022,38.7179,117.1383,329.5112,96.1365,23,77,61
"ZNF534",0.14905289547985,0.387780237136933,0.751780510955704,3.28618260869565,4.22996233766234,3.96851967213115,0.401985520045403,0.247708480170661,0.270296634176421,1.61475,2.6679,2.4361,4.26515,5.1881,5.4675,23,77,61
"ZNF525",0.00330953684281032,0.688225075533085,0.00236779135070153,132.481339130435,186.493518181818,146.34497704918,13.5573721966277,7.33240285942058,9.60919173098597,93.2819,143.6197,92.3875,156.0921,217.8753,180.1146,23,77,61
"ZNF814",0.17453682136714,0.603272539448675,0.504251758532987,142.506891304348,208.525668831169,178.858818032787,15.7462285624697,17.7941713344975,22.2162373824426,77.58055,102.7845,79.1209,173.58105,240.326,216.8201,23,77,61
"ZNF551",0.329219638090783,0.91562951913326,0.339211166210218,62.7025173913043,77.0145922077922,66.8321344262295,8.58363454325038,4.77467884604039,5.49596087804384,33.08295,45.3774,35.9388,87.6653,106.7816,94.8965,23,77,61
"ZNF805",0.0451880855230893,0.711590500927659,0.0720347984436878,221.273204347826,278.875794805195,240.667196721311,14.3242301228965,12.771026121627,12.1971901199064,169.5805,209.324,186.0465,278.73225,312.2801,277.4708,23,77,61
"ZNF468",0.874297573373969,0.670118772257126,0.854692492203726,342.244852173913,364.243893506494,381.401916393443,21.3114839535293,14.0679745349692,33.7228452627473,289.61395,279.7495,207.4972,409.52635,447.1946,463.5313,23,77,61
"ZNF616",0.362021096771372,0.100263634794689,0.541729706824077,115.183186956522,132.647222077922,142.412163934426,9.01776871987907,5.7748314434118,7.78888611099876,79.6022,92.3629,96.6543,149.41215,164.9064,180.2632,23,77,61
"ZFP57",0.64566805003044,0.777885205483542,0.959793382645509,5.72472608695652,10.8410571428571,9.71298524590164,1.63243905343221,3.60150102834332,2.00054229043087,0.6873,1.2723,0.9394,7.9312,5.8662,13.0368,23,77,61
"ZNF155",0.128101446878043,0.769461725117143,0.201410290437262,118.217782608696,142.253164935065,126.977290163934,7.89771454709133,5.67304111432798,7.48321326475988,99.0916,109.9707,97.3518,136.7616,178.0451,153.0006,23,77,61
"ZNF425",3.49446638137074e-06,0.446583565121046,1.27891452927908e-06,52.9543608695652,95.0169116883117,63.3547360655738,4.95129430166788,4.21915355231078,4.5885256483235,32.93735,65.1731,40.1487,71.94665,120.919,74.1656,23,77,61
"ZNF611",0.733163151080964,0.0147177075389355,0.00903900323902995,481.859265217391,441.583637662338,326.002929508197,53.6920086934436,28.071934809705,23.1809654194519,303.45155,282.1871,193.1655,631.16355,589.5072,403.6814,23,77,61
"ZNF254",0.00198913490563624,0.149173054606756,0.0888270271072499,229.068386956522,317.018233766234,278.141372131148,18.5462708768582,11.0048957470415,15.8878892984774,179.68615,255.0271,206.2708,261.1982,375.6978,344.0311,23,77,61
"ZNF625",0.0010668850875819,0.992903326869753,7.49370166097663e-06,23.137947826087,38.7650896103896,23.6403147540984,3.33998321481587,2.30293368833673,2.01581880631009,12.5631,25.0555,10.3048,30.0961,51.1297,34.8552,23,77,61
"ZNF845",0.625735275951433,0.411426116865848,0.852448489435476,106.124573913043,116.3073,120.586752459016,8.62303854925544,4.6317811125494,6.9424035832167,69.7782,88.9296,78.758,145.0281,134.8823,151.6484,23,77,61
"ZNF90",0.826975284596101,0.369251169652833,0.506818298969417,167.159491304348,193.86411038961,230.38788852459,19.6115472769681,20.5327634035762,29.1873824499601,96.10335,92.0578,85.2618,227.1634,232.6714,244.0801,23,77,61
"ZNF788",0.397690132938099,0.559742908151891,0.940940659342172,57.5819,73.6869831168831,70.7150213114754,6.55439475211264,6.23224477148373,7.03005443276702,30.64785,34.8392,26.3505,81.4041,102.7354,100.73,23,77,61
"ZNF880",0.771335119763995,0.989761680875705,0.486337999540976,165.951686956522,189.864081818182,161.055670491803,23.1654664102111,17.1353538332876,19.5497847387242,60.62715,85.6658,59.8017,278.15345,264.9186,224.5614,23,77,61
"ZNF630",0.0118946782063161,0.779962310092597,0.00736077658307055,39.1441869565217,59.7348194805195,44.063231147541,2.37199977697064,4.20733569621919,3.08664342640746,31.55115,38.2122,28.5159,44.3555,67.4905,65.1201,23,77,61
"ZNF844",0.0865938514092268,0.886058737998836,0.0605323239719553,181.071086956522,251.22327012987,196.948739344262,16.9264540597962,15.9204296105295,19.5584683164755,129.605,141.6539,69.8554,232.9628,332.38,293.3502,23,77,61
"ZNF717",0.470557526350203,0.181151242647495,0.000152380433356192,61.125552173913,71.1317831168831,45.5400229508197,8.25653806178871,4.66345668376305,3.37055783753625,34.04605,47.5713,25.0441,72.03965,92.7068,59.4626,23,77,61
"ZNF492",0.601146646924015,0.00475698917019618,0.00430386968810414,1.95332608695652,3.39443766233766,6.87800491803279,0.45291906379453,0.389979079714058,1.19987344875601,0.1537,0.8311,1.487,2.93425,4.4961,8.3989,23,77,61
"ZNF688",0.976705208028392,0.738548771911031,0.371605708838374,451.6032,463.847325974026,406.328818032787,47.8753544874997,28.861599647478,32.1182354942424,305.9362,299.3631,241.6564,505.58195,526.2321,495.7874,23,77,61
"ZNF879",0.107937493382318,0.079028863229598,0.956256672603236,43.5663347826087,58.5501701298701,60.0655819672131,3.57508625783115,2.7942946999327,5.22692733350018,30.8351,42.0179,39.8428,52.2629,71.725,70.4243,23,77,61
"ZNF737",0.0145997988384005,0.292619472707588,0.181468612706477,242.398508695652,339.090905194805,295.307993442623,27.3191445088735,16.1943061086573,19.2844597283573,158.7045,242.306,184.0082,312.5196,422.2981,384.7342,23,77,61
"ZNF709",5.26334482644497e-05,0.914534293517222,9.78702674458987e-10,93.107547826087,133.145731168831,89.3566491803279,6.82257788801697,4.43553169504499,4.96516958168321,67.13685,109.0957,63.5979,104.16765,151.5966,110.8129,23,77,61
"ZNF585B",0.340825441848375,0.85315285163618,0.466345271875245,62.3498217391304,74.4021662337662,67.0948901639344,7.385997163354,3.91956088058625,4.91535131608675,32.2518,48.007,37.5494,82.5386,101.1315,92.9825,23,77,61
"ZNF324B",0.219028816651278,0.451391435414508,0.822002715511969,93.1062434782609,104.829651948052,101.811585245902,4.21703038631732,3.34812943492578,4.14575797339807,82.4637,87.8678,85.5476,102.8218,122.7166,118.3685,23,77,61
"ZNF564",0.0153886922614727,0.23440890511891,0.26562385675851,191.079552173913,232.103114285714,215.655804918033,10.7443740204159,6.63441426620706,8.761787074274,153.02565,195.3052,162.4036,222.4009,259.4937,269.7775,23,77,61
"ZNF674",0.00447659935677758,0.0820498906141265,0.35397919475592,37.2214782608696,53.1773064935065,48.2391442622951,2.93251762781217,2.55465631195249,2.68306149633745,28.3172,36.7751,36.9397,43.8223,61.0737,55.9299,23,77,61
"ZNF432",0.0148220149922003,0.167865059325404,0.385990808954966,71.0233,106.171238961039,94.307668852459,8.41177527450976,5.90315437084611,7.28841641398887,33.93085,68.4397,55.4336,95.60785,144.2623,130.8355,23,77,61
"ZNF10",0.0383427790335795,0.999895617086933,0.00209290812892649,185.648134782609,259.875948051948,185.222636065574,21.9904820881425,17.0389215526708,12.5857782906173,120.5827,167.8855,113.6643,200.03175,293.3577,230.893,23,77,61
"ZNF486",0.950418630065466,0.993520174354779,0.961721504460868,205.891282608696,185.145788311688,198.255113114754,50.7529809536972,25.5356946565194,46.5480590670671,44.73765,45.888,33.584,247.1155,192.5609,177.7848,23,77,61
"ZNF225",0.050946961246624,0.763178850144861,0.0632643889938785,54.7875869565217,67.669425974026,58.7309868852459,4.25062958401298,2.66420824170307,2.99382838573309,36.33975,50.2122,41.2562,67.57775,81.5248,74.6353,23,77,61
"ZNF350",0.465369147413601,0.00122767424966574,0.00173606194207376,132.926917391304,148.937403896104,183.132132786885,7.13908663493398,5.02954752367614,9.62641142611372,119.69495,117.7511,134.4676,148.28975,167.8736,217.5421,23,77,61
"ZNF253",0.00410182979936269,0.0487383131277654,0.51341838110555,122.744830434783,180.478063636364,166.308755737705,9.28996776690297,8.35008138563751,10.9041500598962,89.5762,131.769,103.3539,151.72665,221.4422,225.0674,23,77,61
"ZNF878",0.235979938591095,0.353339360893799,0.955108946894861,3.17699130434783,4.57677272727273,4.39795901639344,0.361173144068829,0.316587732987529,0.620796864281315,1.9334,2.6333,1.6414,4.4121,5.9213,4.7828,23,77,61
"ZNF727",0.963971304717687,0.998803791954555,0.905633100105528,12.5456391304348,13.6017727272727,12.3492590163934,2.84492792215245,2.17132802175793,2.03738534730068,1.73355,0.7943,1.2776,21.83725,19.1155,17.796,23,77,61
"ZNF578",0.315142999219188,0.382251837030415,0.991626937501786,40.7651652173913,57.5562805194805,56.5287,5.97171481388751,4.42009659005321,8.09649619425595,23.2242,27.2677,12.1294,55.79495,81.591,70.8241,23,77,61
"TRIM28",0.997972300340823,0.0190093856589131,0.000561652091356946,3507.41859130435,3522.39750519481,4202.37907704918,142.748514799367,104.949068721817,161.753264758831,3030.8175,2867.9157,3258.7655,3880.47295,3897.4747,4887.5809,23,77,61
