"gene","p-adj-T3b-pathologic_T","p-adj-T3c-pathologic_T","p-adj-T3c-T3b","p-adj-T4-pathologic_T","p-adj-T4-T3b","p-adj-T4-T3c","p-adj-TX-pathologic_T","p-adj-TX-T3b","p-adj-TX-T3c","p-adj-TX-T4","mean-pathologic_T","mean-T3b","mean-T3c","mean-T4","mean-TX","SEM-pathologic_T","SEM-T3b","SEM-T3c","SEM-T4","SEM-TX","Q1-pathologic_T","Q1-T3b","Q1-T3c","Q1-T4","Q1-TX","Q3-pathologic_T","Q3-T3b","Q3-T3c","Q3-T4","Q3-TX","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF786",0.968531320775497,0.49348613477026,0.413847462796134,0.999241665010359,0.983866524683499,0.765573373735448,0.982749761922382,0.999889460248344,0.479603574893081,0.98103767460843,154.959661151079,140.381283333333,244.0129,164.4445,133.66705,3.29814911689504,29.5021283373637,NA,22.8498,39.53435,115.506675,79.76825,244.0129,153.0196,113.899875,188.90695,177.65815,244.0129,175.8694,153.434225,141.93991875,154.866562413793,139.81685,149.28565,121.171975,155.047325,115.283875,187.63625,5.18355211765059,3.23713908758042,1.09107123477054,1.06772288175567,0.125745296615929,0.0945372565813731,"KIRP"
"ZNF517",0.924416657005284,0.968759404729447,0.998678530483654,0.937848913934003,0.813070607247992,0.868331939782592,0.840394432872778,0.684503589095851,0.796096590820987,0.999748851590818,303.353713669065,345.94965,383.8188,234.1604,211.13135,7.52776746762093,66.2861611820886,NA,22.508,60.66155,216.736375,229.24585,383.8188,222.9064,180.800575,370.60045,413.23735,383.8188,245.4144,241.462125,224.088740625,303.102475172414,224.05165,282.90945,187.14865,256.243575,216.24125,370.60045,8.68328434735459,7.37238425362494,1.35260019904186,1.26269746283948,0.435735471173244,0.336509016682816,"KIRP"
"ZNF675",0.772158140145932,0.987336196806053,0.893683981704521,0.999979750888846,0.96219592749766,0.996677106248289,0.587741533927123,0.34201355697722,0.992288078739192,0.868957131870071,87.5827600719424,108.25855,66.0194,84.61305,42.88645,2.53320763030194,31.4167010443464,NA,18.08605,34.13125,61.40535,58.62035,66.0194,75.570025,25.820825,103.66395,111.190475,66.0194,93.656075,59.952075,92.563203125,87.5534196551724,88.2787,82.68645,73.812975,101.28365,61.40535,103.456475,5.46454979571128,2.52429083327292,0.945877159598051,0.936652329497376,-0.0802752609484992,-0.0944144531802996,"KIRP"
"ZNF860",0.588770364004099,0.998609632597093,0.924436154415545,0.994192006034152,0.995358549879393,0.990228232862727,0.862732216283669,0.99995860802762,0.930332399285183,0.994116357541591,101.844799640288,47.0914166666667,127.5081,75.59095,38.4705,5.49622695344158,14.1624780980217,NA,71.54535,17.1534,47.2412,32.1933,127.5081,39.818275,29.8938,133.406175,41.683275,127.5081,111.363625,47.0472,49.7171125,100.119872758621,47.89595,75.7458,35.147025,57.0849,45.2363,132.4623,3.17339070744397,5.31840546802191,2.01379098109571,1.581465656282,1.0099139483965,0.661262226073686,"KIRP"
"ZNF695",0.213512484295733,0.999999054386596,0.913705026228027,0.989235042174977,0.570761122698308,0.999257408772107,0.999426859030308,0.710934263938459,0.999982573341761,0.999764535034315,6.41621438848921,17.8629833333333,5.8252,1.975,4.32695,0.758600537011889,11.8193549777873,NA,1.975,2.80435,1.65385,3.740425,5.8252,0.9875,2.924775,5.8605,12.16345,5.8252,2.9625,5.729125,3.041121875,6.60159172413793,2.60495,3.1778,2.0792,3.818325,1.65385,5.955,0.288069308022364,0.767398904786277,2.17077512690541,1.21990825159792,1.11821028325314,0.286772647835619,"KIRP"
"ZNF665",0.997221017299931,0.998352077043058,0.999901376427693,0.988815216289449,0.976429815995562,0.985181820527168,0.992133553053161,0.98146762566228,0.987662126685687,0.999999806524596,26.1912050359712,28.7921333333333,31.7152,19.76575,20.33395,1.11300832612263,10.7429645768651,NA,18.41725,2.50575,13.3882,13.3154,31.7152,10.557125,19.081075,36.40295,35.395275,31.7152,28.974375,21.586825,27.514340625,26.16698,25.57415,22.67935,19.08345,35.79555,13.3882,36.40295,1.88152437375375,1.09113622551188,0.951030604608574,0.886807577182428,-0.0724363264549658,-0.173306997757456,"KIRP"
"ZNF624",0.435063433023356,0.998258853151223,0.88636557466751,0.987091068297153,0.693817116663584,0.9999989108804,0.879240440881069,0.999999487305978,0.932937661692354,0.842889050134464,91.8455848920863,64.3703333333333,103.5599,105.80165,65.60815,2.35432376430788,7.76580416808917,NA,56.80535,9.27015,63.674,50.397325,103.5599,77.398975,60.973075,112.49195,74.664125,103.5599,134.204325,70.243225,89.142403125,91.2119244827586,85.2766,84.88065,65.40825,107.775625,62.876175,111.57475,5.16353415099168,2.29549544363055,1.02321590270409,0.995356873984188,0.0331105917071263,-0.0067142144396238,"KIRP"
"ZNF841",0.886227137661943,0.986467444795039,0.922443766229747,0.99724827070661,0.941618085263319,0.999463380910846,0.814312418098892,0.620852945611628,0.999544925972531,0.984048599906122,160.882666546763,208.288883333333,97.7346,131.3511,65.4901,7.44505237414196,55.4178143404532,NA,13.8396,7.2488,90.833125,141.78735,97.7346,124.4313,61.8657,189.376075,189.563425,97.7346,138.2709,69.1145,131.62621875,160.898970344828,123.37835,132.7326,98.196625,153.436425,91.686675,189.376075,7.96220821138206,7.24525293891782,1.22239301465026,1.07581759684742,0.28970820424692,0.105433491992196,"KIRP"
"ZNF615",0.731353633606028,0.998364749937088,0.999649706463895,0.994857026314688,0.869877369886852,0.990035750781486,0.848841487386105,0.999027506036649,0.996872002887066,0.855408560327498,156.457816906475,115.345233333333,132.6861,179.06565,98.3712,4.87701527223785,20.0164644814157,NA,53.65325,26.426,105.546825,97.372825,132.6861,152.239025,85.1582,191.095125,146.77825,132.6861,205.892275,111.5842,242.928415625,155.212214827586,249.1574,136.4206,213.197625,274.907425,104.960575,190.185525,8.36529324617001,4.72259036110902,0.638921611653623,0.547527787655514,-0.646289154976046,-0.868995909907785,"KIRP"
"ZNF433",0.727923756726999,0.995167982287813,0.999962293947869,0.641183653913327,0.978968254892552,0.988971892791612,0.993954764512869,0.998846398836302,0.999991072234472,0.959172656293213,123.442303597122,86.2236333333333,95.1456,52.2203,102.197,4.3744029007079,27.2790768807361,NA,48.1747,33.2971,78.476275,47.96365,95.1456,28.13295,85.54845,153.36665,126.07185,95.1456,76.30765,118.84555,186.3058625,121.753986551724,191.04805,108.4448,142.775975,214.348675,77.718,149.7969,8.94019859758434,4.26549089413917,0.653516668332024,0.567631022666811,-0.613704061600736,-0.816974655903781,"KIRP"
"ZNF595",0.00907180782848394,0.98898422681594,0.42731696851932,0.99908392100152,0.321766992657409,0.999174488193311,0.831601302869307,0.0752040287064316,0.999527298988822,0.979936644106212,110.933491366906,194.235433333333,81.5534,99.9743,65.5575,3.48266989061821,62.520378533188,NA,22.2916,16.4521,80.4826,89.626575,81.5534,88.8285,57.33145,126.6462,251.052875,81.5534,111.1201,73.78355,120.3866,112.080428275862,115.38755,99.3219,109.424075,129.01965,81.144725,126.6462,3.97931370764239,3.62268853155069,0.931004183819977,0.860767907802878,-0.103140443792047,-0.216303804303142,"KIRP"
"ZNF460",0.999948513771529,0.996556489299747,0.998589626518684,0.996487687400515,0.999151770330867,0.999988780071335,0.995034265843862,0.998689072819731,0.99999608060815,0.999999927306304,35.3318762589928,34.1737,27.1845,29.531,28.98785,1.37617387746577,8.46213498139408,NA,14.2478,3.10285,20.7873,23.367,27.1845,22.4071,27.436425,44.954,43.727,27.1845,36.6549,30.539275,62.77006875,35.1716489655172,49.54215,29.07535,39.2492,68.238575,20.85805,44.6957,8.26768833671743,1.33190519884962,0.560325162389076,0.586881069957602,-0.83566381410075,-0.768859920625838,"KIRP"
"ZNF81",0.917230886120672,0.94450907249213,0.995846683137499,0.998995922948266,0.966322325569689,0.940812037837568,0.386631244216861,0.794581318845088,0.993523667889899,0.597012551207959,114.553065827338,90.5939666666667,62.7832,127.25745,27.3954,4.11161822012825,34.87360256788,NA,77.81165,1.1297,65.1334,54.585125,62.7832,88.351625,26.83055,147.432525,66.892175,62.7832,166.163275,27.96025,127.47414375,113.260855172414,129.63925,100.6129,104.609225,161.921475,64.053325,146.821725,7.47198556796665,4.04675130711515,0.888500615423148,0.776099059505512,-0.170555319345153,-0.365687288433148,"KIRP"
"ZNF780A",0.978978066783654,0.998704963353999,0.999999514224723,0.995710761415062,0.972388042521059,0.991867306253121,0.764353538520353,0.948407969944965,0.991080117430417,0.805046521553356,263.104472302158,242.995366666667,239.4822,285.85135,191.97525,5.13565514969174,21.6873812694797,NA,74.58315,32.23485,211.31865,208.71815,239.4822,248.559775,175.857825,308.402225,288.222975,239.4822,323.142925,208.092675,293.4963125,262.173749655172,278.94825,247.04645,226.688825,328.659625,211.2694,307.685075,15.8440862846546,4.97345707775153,0.893277831745066,0.885635418039009,-0.162819135508596,-0.175215175830807,"KIRP"
"ZNF461",0.999540670913141,0.999289390178403,0.999915072472004,0.999868754312773,0.999231238159407,0.998560890092563,0.91143656420845,0.913086368260121,0.958032939353171,0.987362836017575,87.3014618705036,90.91085,97.0874,82.7744,62.25695,2.42132720020898,30.1291649174102,NA,13.9998,4.77695,62.1297,63.331925,97.0874,75.7745,59.868475,108.98045,65.76755,97.0874,89.7743,64.645425,94.000390625,87.2113368965517,93.005,80.1316,83.020275,105.5885,62.363575,108.13105,3.60831542494477,2.39469251958903,0.927776324297075,0.861583785817967,-0.10815106402082,-0.214936994889317,"KIRP"
"ZNF181",0.915218263554817,0.999368898716816,0.999966856056809,0.999242082140793,0.999491631909651,0.999998717940652,0.837044940482997,0.989601632773908,0.993860602541485,0.97987423638481,171.567054676259,142.106366666667,152.1036,157.12505,109.497,5.09651024831991,18.3847328462988,NA,1.10135000000001,35.2678,129.95535,131.23295,152.1036,156.574375,91.8631,199.860775,158.991375,152.1036,157.675725,127.1309,235.6463375,170.21218137931,235.92445,161.5368,195.348275,271.37745,128.8776,197.503975,8.92135680344588,4.91898192676608,0.722320504469162,0.684697156229462,-0.469288970228763,-0.54646207442777,"KIRP"
"ZNF44",0.999674572563331,0.999559239861582,0.99882772770606,0.975468687147582,0.972234671370529,0.99979622275661,0.831977742923508,0.850320198642786,0.992481081432664,0.997689384345948,288.684952158273,304.970266666667,246,203.04185,138.1224,12.1625971834272,84.2794970150616,NA,15.41845,40.6157,192.490825,181.344175,246,195.332625,117.81455,324.052575,334.746975,246,210.751075,158.43025,741.322615625,286.941337931034,711.39305,245.4268,440.609975,1011.3663,191.2724,322.869825,52.5237610718423,11.8044957815465,0.387066753236872,0.344994655205023,-1.369345700975,-1.53535408363116,"KIRP"
"ZNF790",0.656314877475088,0.998362054890299,0.933162527315479,0.940216571968834,0.659663670964687,0.999619365976862,0.865271278987389,0.540735294655801,0.997555116079226,0.999884872717491,87.8098913669065,104.610066666667,78.9644,71.496,66.98375,1.77891907432627,19.1183122814169,NA,19.3532,17.87835,66.596475,75.96655,78.9644,61.8194,58.044575,104.471675,117.601,78.9644,81.1726,75.922925,119.706796875,87.8479137931034,119.82765,85.50915,105.269875,134.2308,66.596475,104.2806,4.48977746990694,1.75880854937295,0.733859029615802,0.71360115966557,-0.446425139185067,-0.486810135119045,"KIRP"
"ZNF677",0.920659515622338,0.999555197963539,0.985970444124363,0.999999635837763,0.991410625772748,0.99987894366099,0.998229238784772,0.960450957241532,1,0.99972176882311,27.7955097122302,20.3904666666667,32.3625,28.33995,32.3897,1.28909936517722,9.98633827111375,NA,25.64295,0.414100000000001,9.536,5.53215,32.3625,15.518475,32.18265,40.80025,25.2848,32.3625,41.161425,32.59675,63.145728125,27.7110055172414,59.6976,23.76085,54.827,74.05605,9.536,40.754575,2.42275994539466,1.25826460579001,0.438842125034747,0.398020188416285,-1.18822607629811,-1.32908648575315,"KIRP"
"ZNF823",0.826622618782685,0.99998273481555,0.988096458451388,0.999997851461775,0.977366037594817,0.999999125302456,0.843173320162321,0.996549393222683,0.962503530182672,0.93971348634291,171.544179856115,141.37595,177.9935,174.2558,121.33585,4.16801857186108,16.7841544968213,NA,3.74890000000001,44.82275,128.2401,111.7917,177.9935,172.38135,98.924475,204.5718,173.412175,177.9935,176.13025,143.747225,152.81393125,170.357928965517,150.35005,160.51285,114.5231,177.21395,124.7033,203.829875,8.58758893562723,4.03712899874154,1.11480627173196,1.06759425753433,0.156793023961922,0.0943634505241208,"KIRP"
"ZNF311",0.685917741414724,0.13510859662372,0.453427362933803,0.849780813901162,0.53670800595699,0.0932092959273707,0.999696957818489,0.987804240381499,0.373369139903173,0.913162312599612,29.8160964028777,45.90415,99.6764,8.4255,33.86915,1.76973951290327,18.7121553672606,NA,5.7285,11.04905,7.683425,20.196075,99.6764,5.56125,28.344625,41.058775,60.343325,99.6764,11.28975,39.393675,30.920340625,30.2418613793103,25.26165,22.11,17.227625,45.66215,7.733625,41.2322,3.33147214184848,1.75926127921145,0.978057187211544,0.875239740872033,-0.0320092725580686,-0.192249848693206,"KIRP"
"ZNF347",0.956684007213851,0.996954988048401,0.999998226183623,0.99998748841558,0.992982577057536,0.997373272065321,0.613401323089068,0.902777260292853,0.982776865154898,0.821358906547828,94.1162946043166,78.2261333333333,75.0809,97.48575,38.4513,3.30125843369855,22.5705488719949,NA,65.12125,6.4757,52.550375,38.52275,75.0809,64.925125,35.21345,126.088725,119.657725,75.0809,130.046375,41.68915,120.95575625,93.3555293103448,120.15475,87.9058,108.0698,142.018775,50.4341,126.088725,4.19749504762513,3.22377717214245,0.771815515066443,0.731604867889118,-0.37367204960312,-0.450863420489462,"KIRP"
"ZNF273",0.979813144382229,0.881470503931323,0.965687262832241,0.995393305179383,0.971902740783685,0.859599864463758,0.847127246642964,0.768157951739961,0.655239939222059,0.991493239776586,115.749822302158,139.087016666667,209.7087,88.56305,43.61435,5.95946376890207,57.0881197372122,NA,22.03605,0.599550000000001,52.830925,67.2362,209.7087,77.545025,43.314575,137.398625,139.8472,209.7087,99.581075,43.914125,42.0435375,115.805542758621,39.17785,82.8182,27.90205,52.204675,52.830925,137.398625,2.96089208685405,5.83957658223039,2.7544195765787,2.1139036470863,1.46174833977179,1.07990961937019,"KIRP"
"ZNF84",0.555424585257108,0.964025793215758,0.999999551803076,0.986779962145192,0.997583556276739,0.999140594831138,0.831084455810438,0.449307498432726,0.778750057306607,0.803961800033031,827.347434532374,1085.5304,1102.2654,975.7916,518.65925,24.7262423897701,216.880224967039,NA,248.0399,72.52295,561.23985,646.038875,1102.2654,851.77165,482.397775,985.270525,1491.768325,1102.2654,1099.81155,554.920725,535.93918125,831.806420344828,524.1258,735.48175,429.388575,613.628525,561.23985,1009.790625,23.0262009384004,24.2717188070939,1.55205375804911,1.40325423781848,0.634178528612475,0.488776416235873,"KIRP"
"ZNF667",0.991950027816177,0.999962612775887,0.999996097728308,0.537254865719999,0.522619722621666,0.861903510336459,0.998793789553527,0.999999994826737,0.999995954410282,0.700086633081375,72.3291877697842,56.9391166666667,62.7832,164.2377,56.09655,5.06447801068413,31.2696890976061,NA,43.4345,7.37175,4.776075,9.890725,62.7832,142.52045,52.410675,120.46535,55.965825,62.7832,185.95495,59.782425,96.879303125,72.6666020689655,98.65275,43.5273,69.35465,119.308275,5.22765,120.7809,5.61858854514968,4.92101963619119,0.750073542283911,0.441217300075264,-0.414896040763127,-1.18043873495655,"KIRP"
"ZNF649",0.995413088211242,0.998648493739128,0.99426021810519,0.784903513488923,0.931172908949069,0.900530065195491,0.98831566820989,0.999359875581044,0.986080681079901,0.990589904625838,127.406159352518,115.31155,148.8673,65.4897,100.84305,4.57601165356622,40.0646581410079,NA,1.6597,29.65915,75.2249,54.163525,148.8673,64.65985,86.013475,159.676,148.7217,148.8673,66.31955,115.672625,244.43499375,126.660416551724,233.7786,106.7215,212.350075,280.192,73.663725,159.066375,8.2832135642373,4.46761333027074,0.518176283225912,0.456506711906051,-0.948485109580431,-1.13129202293112,"KIRP"
"ZNF248",0.617008180505998,0.98487028607142,0.842515423362646,0.999831608886292,0.978964014545694,0.984824885725117,0.916211053134749,0.595330071330856,0.999996838214612,0.952473575065267,503.102500719424,706.648333333333,320.3883,543.94395,294.36895,20.7642163347913,197.924056344491,NA,59.74385,96.42455,287.566125,390.737725,320.3883,514.072025,246.156675,608.30605,994.921275,320.3883,573.815875,342.581225,278.86469375,505.162017241379,269.53895,396.05225,232.1238,314.506525,290.628475,604.714175,11.5658411955597,20.3725720975991,1.81149506754789,1.46936926926517,0.85718087753623,0.55519700718746,"KIRP"
"ZNF544",0.999310476273936,0.98023492071239,0.992720518704579,0.999412314052419,0.997822480057192,0.976230134846283,0.999855993442847,0.999999970894083,0.996057951201873,0.998764796659325,396.566544244604,412.881816666667,491.055,369.62005,415.4671,9.92475518463868,113.22237588145,NA,21.97685,13.1222,307.206325,296.33405,491.055,358.631625,408.906,491.375225,554.30225,491.055,380.608475,422.0282,463.36953125,396.961655862069,477.45015,390.8727,410.722025,499.378225,309.716425,490.964825,14.19965071809,9.76241676947805,0.856684846738224,0.818667037804889,-0.223163524935338,-0.288651285975012,"KIRP"
"ZNF251",0.999672853958855,0.999847244923141,0.999992808884093,0.992985368437426,0.989911096286929,0.995560523996434,0.917273889872483,0.920990282584613,0.971849657572596,0.998366841988548,308.810086330935,322.015866666667,335.2751,259.10075,210.9907,9.88363700018571,53.654256349375,NA,4.23035,45.0219,198.422925,226.810025,335.2751,256.985575,188.47975,367.8465,416.468525,335.2751,261.215925,233.50165,282.969325,307.889350689655,259.5674,270.49225,218.607475,329.726625,200.055775,367.153125,15.4895327773384,9.55050717102412,1.08806617356724,1.04208868293938,0.121766300498328,0.0594780578397234,"KIRP"
"ZNF607",0.996264925350527,0.999999892276893,0.999840556204382,0.866780294359825,0.841288187461248,0.982735912208915,0.551907193688481,0.787637472058353,0.89644682273266,0.394337185777688,150.655265467626,142.38805,152.1036,188.7707,91.264,3.31858344434615,18.2756036512569,NA,49.8731,18.5575,112.380475,112.73055,152.1036,163.83415,81.98525,182.119625,155.56065,152.1036,213.70725,100.54275,167.854125,150.145359310345,172.20375,144.24945,142.972525,191.955325,110.64085,181.527925,7.84900425865723,3.23541413374341,0.894499073587526,0.837667298186015,-0.160848106776052,-0.25555074185099,"KIRP"
"ZNF334",0.998082020730914,0.9999986423242,0.999841794592286,0.886528508564777,0.872796682767163,0.987662049547372,0.775659839135584,0.773831027266315,0.970111182388605,0.999837846857447,284.013215827338,316.72565,271.1974,113.7863,71.37315,15.4473326861169,145.831598599594,NA,113.3368,41.30085,103.0445,129.37675,271.1974,57.1179,50.722725,370.0962,297.900975,271.1974,170.4547,92.023575,108.061459375,281.991372413793,97.58885,219.5806,72.3653,130.641925,103.0445,363.334575,8.76957801527331,15.1341643187805,2.60954621605852,2.25005828022361,1.38379895286397,1.16996237010927,"KIRP"
"ZNF485",0.766579373623025,0.990787746018867,0.906092890570838,0.925509697108577,0.999958374761123,0.914977369489215,0.794663796518349,0.51891098138009,0.998750908963636,0.643766381140297,38.7865985611511,50.3091333333333,27.8317,52.571,19.8328,1.39791184585088,17.6055831598325,NA,22.9462,1.561,26.380175,23.547975,27.8317,41.0979,19.0523,44.57865,55.56715,27.8317,64.0441,20.6133,26.614109375,38.9630689655172,26.14805,32.86545,22.122575,32.098325,26.164675,44.60485,1.41436216565357,1.39397045868294,1.4640004824703,1.25689869799086,0.549916029070992,0.329868377844672,"KIRP"
"ZNF192",0.999656399463213,0.995537243172386,0.998700746265274,0.994649607429534,0.991738828872034,0.98281868414635,0.676865631815805,0.831599793417715,0.991077854315782,0.738526324864218,267.363017266187,251.6792,194.1748,321.70345,86.99515,11.3471110335336,129.545227495672,NA,168.42165,8.55115,137.473575,62.662375,194.1748,237.492625,82.719575,379.6064,281.58755,194.1748,405.914275,91.270725,348.40776875,265.413081724138,364.39085,236.22575,312.7862,405.411375,124.50935,376.99145,19.3045022146496,11.232086016789,0.76178864402586,0.648275745672538,-0.39253731306341,-0.625320497369868,"KIRP"
"ZNF442",0.32350640327805,0.999999998870749,0.952879145258668,0.817928774298804,0.99999996382484,0.972218698216316,0.999999721437045,0.861715794312205,0.99999989377039,0.933857121783169,33.1265165467626,22.2681333333333,33.0097,22.49465,33.4545,0.83842698504354,1.6593882040613,NA,13.05505,12.8987,22.968625,19.214825,33.0097,15.967125,27.00515,40.332775,24.5585,33.0097,29.022175,39.90385,50.75404375,32.8153596551724,48.6468,30.75405,39.52765,57.77545,22.58515,40.16625,3.12264190608334,0.816055758792275,0.646556554524238,0.632190606576383,-0.629151526300928,-0.661568495814436,"KIRP"
"ZNF813",0.906406889051226,0.999996508589305,0.99500012385383,0.978576951554552,0.880411008522959,0.998606305666794,0.75808236558325,0.976296487995854,0.946971044274056,0.720952306557657,53.1908071942446,38.97275,55.6634,69.2963,19.92675,2.37466183279921,15.2290264094754,NA,17.603,4.31955,23.503175,13.348425,55.6634,60.4948,17.766975,72.560525,56.483825,55.6634,78.0978,22.086525,67.88554375,52.7628320689655,69.27,45.0042,53.69345,82.575925,23.070975,71.73705,3.50179932868314,2.30633133386081,0.777232222861374,0.649692507579039,-0.363582380790356,-0.62217102713707,"KIRP"
"ZNF26",0.402780374135129,0.975708494889867,0.999956256588572,0.999997785256895,0.918615479299371,0.991155708663356,0.95882365095511,0.573131047818725,0.901922143403754,0.984398251089696,236.824263309353,334.298716666667,317.1521,242.16125,170.99995,8.12289160502188,48.160753738173,NA,9.11315,23.68365,151.0834,266.764225,317.1521,237.604675,159.158125,282.39795,388.397325,317.1521,246.717825,182.841775,133.6104625,238.750344482759,126.19155,206.86935,108.875125,156.69865,154.224575,284.7929,5.78103050006802,7.89438260407867,1.78691353966953,1.63932806911398,0.837469830849667,0.713104601429989,"KIRP"
"ZNF69",0.940855330097588,0.999716331778839,0.990245329248939,0.955237652898891,0.999408240163414,0.980264711971971,0.947619408617816,0.999064931511697,0.977741264675042,0.999999938421468,129.026297841727,103.500983333333,144.3366,88.4761,86.6287,4.88567084487711,21.6364968593719,NA,80.385,13.9222,71.837275,66.731,144.3366,48.2836,79.6676,165.157525,129.608125,144.3366,128.6686,93.5898,146.344178125,127.822731724138,135.8841,115.1277,119.746225,170.410075,71.837275,164.38925,7.97074768245195,4.73385534604539,0.873439130697485,0.847249236665659,-0.195220928552103,-0.23914166298236,"KIRP"
"ZNF583",0.173546204496739,0.999490841098624,0.967063806654216,0.999219424694624,0.891903492415284,0.999999540857553,0.966079596566145,0.980974195371279,0.999646901904562,0.998444900762231,48.8990208633094,28.4144166666667,44.0129,45.0424,38.5669,1.33588010535593,5.90819654482464,NA,35.6028,14.2045,33.8858,19.662375,44.0129,27.241,31.46465,60.8759,40.2276,44.0129,62.8438,45.66915,81.58370625,48.3389,82.5055,43.79665,72.201575,99.8506,33.510025,59.675425,3.36322679807968,1.31143668226301,0.592506791146179,0.53083309597542,-0.755096405016945,-0.913669773329366,"KIRP"
"ZNF568",0.992125716805923,0.999999470332155,0.999930780268242,0.999953850276818,0.997529022222912,0.99997623082773,0.952118637587827,0.994493379958456,0.995351414498827,0.975801546245251,70.3577215827338,63.3335333333333,68.8479,73.63025,50.67215,2.30540101548357,15.6115837155549,NA,56.99845,8.23215,44.3214,35.93425,68.8479,45.131025,46.556075,90.816975,79.459125,68.8479,102.129475,54.788225,124.426521875,70.0652120689655,129.49685,61.5447,109.71915,134.578925,44.13315,90.12945,2.96045134574764,2.25019490791102,0.563105124318702,0.475260209032112,-0.828523815253784,-1.07321047724698,"KIRP"
"ZNF480",0.999912885975354,0.998985106188488,0.999720157090159,0.999923585040659,0.99999888539444,0.999926226449284,0.186266095691733,0.356632408649881,0.828621403179493,0.59048226455611,373.327811510791,365.609566666667,338.5113,360.4836,165.80545,8.03129931874239,54.5081508842831,NA,22.0049,47.41945,289.72975,294.436275,338.5113,349.48115,142.095725,440.1914,427.8763,338.5113,371.48605,189.515175,356.90498125,370.935308965517,360.9484,368.5471,331.324125,383.847475,288.037225,439.1441,7.86155576470723,7.85986177019711,1.03931110086045,1.02105203957131,0.0556275661649934,0.0300563973794813,"KIRP"
"ZNF587",0.461863168335073,0.999968889524232,0.948481262619093,0.988974212473179,0.717993191523329,0.999703698689248,0.6612137599857,0.263995946416181,0.957962276181833,0.972657511805422,423.25556294964,600.9642,395.0939,334.435,174.7001,15.0009758615098,247.261775291915,NA,7.92739999999998,40.707,276.523525,311.31055,395.0939,330.4713,154.3466,524.681025,442.2972,395.0939,338.3987,195.0536,422.1538375,424.231399310345,426.7128,375.78305,319.047975,519.008075,276.523525,519.430075,23.2674231996798,15.2542733348061,1.00492133820848,0.880646303555928,0.00708257661014842,-0.18336539306737,"KIRP"
"ZNF808",0.948833020075234,0.999845416125413,0.999936070079861,0.977428291708518,0.905087322906499,0.989920908952975,0.756920625020223,0.625157039730057,0.923664322306166,0.992808429550787,244.157556115108,275.250716666667,260.8414,201.54085,157.2263,6.05307010684731,75.9419863539944,NA,72.98185,33.8917,174.24755,155.1878,260.8414,165.049925,140.28045,295.948225,280.57505,260.8414,238.031775,174.17215,268.35846875,243.75716137931,262.799,222.58345,223.26745,314.080575,173.805,292.0659,12.0091348822238,6.01855450325102,0.908326696432271,0.846972210700954,-0.138716812181204,-0.239613459617516,"KIRP"
"ZNF43",0.969915759061866,0.851525935059869,0.957707272309083,0.999985788949888,0.994773956807573,0.905494851355718,0.610149181569603,0.524340414201795,0.465543729247622,0.876841124353777,384.894242446043,429.8535,559.2233,374.00185,209.9805,10.3003122505196,84.6662494341124,NA,149.69795,126.6154,271.7568,305.60845,559.2233,299.152875,146.6728,486.348925,417.7235,559.2233,448.850825,273.2882,286.411075,384.53430137931,264.25705,378.0409,214.56485,323.049525,271.7568,486.348925,17.651929032622,10.1281496038108,1.34259578258037,1.43058018698082,0.425025015677678,0.516600365970995,"KIRP"
"ZNF28",0.590972908285149,0.999996021011758,0.987617371999377,0.833629024194182,0.469500601999491,0.964845505528011,0.61035804175855,0.986909824324497,0.937837724290317,0.401888683840162,342.668012230216,249.9846,332.6861,457.06645,186.53925,9.28842081495457,33.1420789016219,NA,176.57415,55.21075,232.70805,193.596175,332.6861,368.779375,158.933875,438.77375,297.7599,332.6861,545.353525,214.144625,359.681378125,340.227894482759,339.4335,317.6177,308.9587,383.984975,231.426725,435.5014,14.6846364898889,9.0559613776526,0.945914676640611,0.93572879518374,-0.0802180393766321,-0.0958376447141814,"KIRP"
"ZNF627",0.794128851202315,0.999996435759959,0.995957280918706,0.996162593022335,0.90205082081997,0.998936745010934,0.999982028742657,0.988630144384783,0.999999999976222,0.99753302691302,336.015124460432,282.958766666667,328.8026,365.7321,328.35465,6.89949448757298,24.3258345188768,NA,135.5846,19.57075,256.44675,250.72715,328.8026,297.9398,318.569275,405.1071,297.87295,328.8026,433.5244,338.140025,406.5975875,334.771626206897,395.98875,316.932,331.9213,443.0896,256.2977,401.719675,17.0715455718222,6.68521891593604,0.823348776526857,0.800356070721706,-0.280424398656429,-0.321286110916062,"KIRP"
"ZNF789",0.990523515461103,0.999662568334923,0.996411287597823,0.969131915779503,0.934401335996401,0.999587925029869,0.902493996249263,0.854022978186919,0.99672047811728,0.999781750047795,195.212758633094,236.9376,152.1036,96.6737,58.1179,13.1894669067866,71.5655528538137,NA,7.6713,7.4898,65.270075,92.53355,152.1036,92.83805,54.373,249.53855,379.45445,152.1036,100.50935,61.8628,57.6615625,194.04011137931,51.97565,116.8429,42.196175,70.292675,65.56705,249.53855,3.58352310460599,12.7501560910144,3.36515527790823,2.24803153014921,1.7506730764551,1.16866227046583,"KIRP"
