"gene","N1-N0","pathologic_N-N0","pathologic_N-N1","mean-N0","mean-N1","mean-pathologic_N","SEM-N0","SEM-N1","SEM-pathologic_N","Q1-N0","Q1-N1","Q1-pathologic_N","Q3-N0","Q3-N1","Q3-pathologic_N"
"ZNF81",0.478234272620593,0.239023913139903,0.993617719513589,49.9081333333333,110.8213,114.553065827338,5.64975726922061,51.1404166661914,4.11161822012825,46.24885,58.341925,65.1334,55.46565,117.509925,147.432525
"ZNF780A",0.993168480184997,0.909659497803257,0.79423795893637,242.608133333333,235.354,263.104472302158,32.1057306003323,26.9230522092438,5.13565514969174,210.574,205.040675,211.31865,260.48105,252.378775,308.402225
"ZNF461",0.3961061971923,0.603381188287707,0.661624818273875,64.4239333333333,105.241975,87.3014618705036,0.898443732857609,45.4532478462279,2.42132720020898,63.56775,60.168725,62.1297,65.08785,111.7912,108.98045
"ZNF181",0.983802617264689,0.773283708570056,0.858249366078714,138.066966666667,149.165925,171.567054676259,39.2840550737121,8.62209332097635,5.09651024831991,108.7879,146.61085,129.95535,175.38865,158.809975,199.860775
"ZNF44",0.564134304105712,0.743279090622533,0.76236327733149,202.348466666667,360.309125,288.684952158273,16.2926208379063,120.809432375659,12.1625971834272,192.73765,202.480375,192.490825,218.54735,453.2952,324.052575
"ZNF790",0.91764272045631,0.685902550445475,0.932730294289372,102.317133333333,93.21295,87.8098913669065,11.9825426489725,32.043294063254,1.77891907432627,90.35995,58.407175,66.596475,108.9705,100.862725,104.471675
"ZNF677",0.381156885159532,0.173515941941367,0.998369148255299,5.4049,27.206275,27.7955097122302,2.91019088262838,14.1260086981647,1.28909936517722,2.6048,8.319975,9.536,7.4916,39.0058,40.80025
"ZNF823",0.949601562889802,0.671027562383694,0.862939070870861,137.3692,153.5382,171.544179856115,23.5274716960833,22.0450402743263,4.16801857186108,113.9775,130.2537,128.2401,151.25085,182.8823,204.5718
"ZNF311",0.705934924559188,0.99957723894877,0.469101318604047,29.3348666666667,47.529325,29.8160964028777,19.8763635766483,27.6384294143853,1.76973951290327,10.2532,16.508625,7.683425,43.6944,61.0163,41.058775
"ZNF347",0.394244354538695,0.213101102948323,0.999273756686258,40.4129333333333,95.120625,94.1162946043166,6.95637465598601,31.1777473207354,3.30125843369855,33.4734,46.45895,52.550375,44.30165,144.963375,126.088725
"ZNF273",0.292874388129857,0.638536531524619,0.435144120256383,63.3541666666667,177.74665,115.749822302158,10.7376247066617,81.2199258501724,5.95946376890207,54.6791,70.6526,52.830925,73.17165,222.8887,137.398625
"ZNF84",0.343619305234523,0.136873229618777,0.995968125541567,1286.73516666667,845.18215,827.347434532374,163.678849550416,292.382848816552,24.7262423897701,1123.05945,481.12075,561.23985,1369.45005,971.7456,985.270525
"ZNF667",0.305404632095087,0.588708745277645,0.513576662642059,24.2135333333333,119.166575,72.3291877697842,18.7076448794188,51.0330714189073,5.06447801068413,5.5059,34.966975,4.776075,33.58535,207.22805,120.46535
"ZNF649",0.230141328136315,0.217646878878114,0.840693606774994,53.2166666666667,149.012325,127.406159352518,2.75939935634148,53.735212453666,4.57601165356622,50.735,65.654825,75.2249,55.50235,204.593,159.676
"ZNF248",0.292716459517455,0.979868118620002,0.101747649676,464.324666666667,862.65095,503.102500719424,64.0046511027736,271.988007967194,20.7642163347913,401.54935,514.3777,287.566125,506.52395,1215.08545,608.30605
"ZNF544",0.0932943510116867,0.323888216148288,0.284078396592478,257.523166666667,524.079575,396.566544244604,118.7998620716,121.95733546765,9.92475518463868,197.6373,361.19665,307.206325,376.3217,665.333725,491.375225
"ZNF251",0.922083529627272,0.942980801106822,0.976942486237522,339.930333333333,291.79365,308.810086330935,91.5507729404169,54.7466227278374,9.88363700018571,252.74215,230.572275,198.422925,407.70755,304.883275,367.8465
"ZNF607",0.911431120522615,0.829692165249055,0.998678502053989,132.015033333333,149.2952,150.655265467626,15.2553197360061,26.0162319771395,3.31858344434615,118.0519,128.026225,112.380475,144.31795,161.927125,182.119625
"ZNF334",0.989817842139394,0.981310883272192,0.999976051865112,256.068466666667,283.1495,284.013215827338,31.6225641208053,244.351015468813,15.4473326861169,226.22105,12.0829,103.0445,280.03865,330.6101,370.0962
"ZNF485",0.0298348945406647,0.693266501632016,0.0100621138802455,27.618,73.6295,38.7865985611511,11.0826719216682,21.3642401256165,1.39791184585088,16.84885,50.78925,26.380175,35.26935,89.4509,44.57865
"ZNF192",0.0829955205043261,0.146200725349363,0.524857142338623,59.1551,371.472925,267.363017266187,12.7001142334758,169.20759845151,11.3471110335336,47.45965,150.385625,137.473575,69.29025,461.83705,379.6064
"ZNF442",0.9518872150519,0.368719937839383,0.111668080176041,22.2476,19.0764,33.1265165467626,1.97547252406439,3.90526868623231,0.83842698504354,20.8989,15.251275,22.968625,24.172,23.250825,40.332775
"ZNF813",0.307593889271155,0.228014619108097,0.941831548126378,15.5293333333333,59.73545,53.1908071942446,5.89223238802107,17.1708550031005,2.37466183279921,9.721,43.540575,23.503175,19.29155,75.173075,72.560525
"ZNF26",0.522420380626867,0.137447587440367,0.845115546729194,386.5016,274.390475,236.824263309353,69.247493492713,45.8021817924535,8.12289160502188,318.97655,234.80325,151.0834,433.5565,294.335275,282.39795
"ZNF69",0.874037020183357,0.890325448524727,0.408110665120656,107.387433333333,76.733675,129.026297841727,41.9151473041005,28.4233466602831,4.88567084487711,69.3717,43.7662,71.837275,141.6846,113.577575,165.157525
"ZNF583",0.610376001557295,0.0330757351875715,0.310164772007974,16.5399666666667,32.57655,48.8990208633094,5.28967835831674,7.89019419464227,1.33588010535593,12.33745,29.12005,33.8858,21.42325,42.1683,60.8759
"ZNF568",0.496510105675605,0.31017637001553,0.999605252684792,37.7101,70.875675,70.3577215827338,9.13956331724881,23.7947682673235,2.30540101548357,28.64145,43.0891,44.3214,43.2285,97.405525,90.816975
"ZNF480",0.381693436684193,0.486074972304224,0.769711884036505,284.455966666667,419.69205,373.327811510791,43.8741552930019,62.4921394402728,8.03129931874239,248.0339,330.4932,289.72975,323.85145,484.13905,440.1914
"ZNF587",0.129956588091116,0.860578939076526,0.0523605180930988,344.650933333333,728.5487,423.25556294964,54.1373215570163,367.564129154957,15.0009758615098,297.12725,332.03875,276.523525,390.86855,789.2729,524.681025
"ZNF808",0.891493686009628,0.98339058558941,0.87535870903303,233.703266666667,269.738375,244.157556115108,42.3890853955879,121.947015703941,6.05307010684731,207.83985,140.181525,174.24755,275.72,287.4556,295.948225
"ZNF43",0.886511109778691,0.979029281268931,0.879305322097743,365.2335,426.9311,384.894242446043,43.4852511965072,139.461659767288,10.3003122505196,333.56455,272.15945,271.7568,406.8756,477.87725,486.348925
"ZNF28",0.847670288772145,0.341598440233717,0.712970513565671,217.5708,281.921875,342.668012230216,18.4057307006088,45.2935744267031,9.28842081495457,205.97445,249.9551,232.70805,235.74725,330.592275,438.77375
"ZNF627",0.790478980469984,0.339509614844145,0.804551699730851,242.8269,299.85485,336.015124460432,22.1523319627979,31.122675382147,6.89949448757298,223.00775,272.5186,256.44675,261.3065,321.46565,405.1071
"ZNF789",0.767601492297844,0.773518827957624,0.962294350441351,282.118933333333,166.0678,195.212758633094,81.3944965502855,95.5550089353684,13.1894669067866,223.98545,71.846325,65.270075,360.523,179.526575,249.53855
"ZNF534",0.99918232074635,0.677629033194638,0.559681125648114,3.32203333333333,3.253625,4.45762949640288,1.51866248206915,0.728611392049973,0.13977818795372,2.04835,2.276575,2.961325,4.67515,4.0367,5.6372
"ZNF525",0.619345663197418,0.867304647952283,0.684547280645776,143.714733333333,196.91005,165.725713309353,43.1315154761316,44.476079676655,4.46294112495737,105.52075,153.720625,119.02485,180.1657,229.086475,211.686225
"ZNF814",0.261291232705462,0.954244797226011,0.10418966946911,181.3018,365.4195,207.318070503597,6.25861206365544,222.850735426428,8.87846809075287,177.6414,96.51695,109.24565,187.52845,442.80255,256.694025
"ZNF551",0.451866207675958,0.184098185871173,0.976863520366121,21.9354333333333,66.5136,71.5449071942446,7.61887799489604,19.1370851129859,2.92343978454088,17.48795,43.504525,39.754725,29.51645,96.238875,94.758175
"ZNF805",0.816636549985445,0.639623313157035,0.124299338209346,314.979766666667,359.3187,264.883819784173,33.7264363484756,112.364767610114,5.61118325214565,290.15125,249.34535,205.1048,347.16175,404.6162,303.209375
"ZNF468",0.95666606597355,0.452319344236502,0.60483255134329,241.165833333333,277.500225,358.346088129496,32.3555957466573,33.5870157229292,10.1416132276839,213.6576,258.17535,249.871025,269.67245,310.449625,421.97165
"ZNF616",0.210506606492586,0.272890682404732,0.711464352002333,83.9431,152.526575,131.483370863309,16.4007219606333,25.9248249064282,3.19440147690014,68.3211,139.4053,94.6423,96.07875,182.554425,157.60855
"ZFP57",0.44172592792831,0.862849384262115,0.421759505948313,2.89683333333333,23.130675,9.41482949640288,2.3086194708334,12.9300998608786,1.30285643026446,0.61575,10.5129,0.867825,4.34525,28.834475,7.740425
"ZNF155",0.902190084798819,0.217785838387859,0.412394015916109,86.6966666666667,106.521275,144.976473021583,46.4206040113774,29.6885149868984,3.59169171626654,43.10445,101.97835,105.7903,122.311,136.122725,179.258675
"ZNF425",0.914654499600439,0.886161244964357,0.484085702404362,68.2784666666667,55.8537,79.2705866906475,32.7876382324362,6.96929803196372,2.42779036210287,36.02005,47.939075,48.6851,89.4888,63.856625,98.7625
"ZNF611",0.693723191921166,0.38290547821638,0.954866405435432,226.2988,365.1744,397.677228417266,55.9379376439044,141.660769815964,13.3671505744401,197.2068,194.4546,231.520575,282.2215,412.00415,536.731425
"ZNF254",0.877298973266855,0.920063241019749,0.954346751887175,263.8842,306.2211,289.54843381295,17.6275595436048,74.6540331356474,6.81557389995474,248.95545,223.62875,217.7919,279.4663,341.0716,346.906675
"ZNF625",0.64279036883973,0.146643134036308,0.6997374592427,9.86423333333333,22.679125,30.2715043165468,3.70635377531312,12.1453929153112,1.12156134002454,7.83465,5.99545,16.764375,13.5648,34.419925,41.3133
"ZNF845",0.197522582259998,0.119099258731358,0.940101002364278,60.0639,120.582275,112.839317625899,8.28323901944966,21.5469403995237,2.7651974796533,52.6784,93.2361,82.31795,67.0047,133.285125,132.690325
"ZNF90",0.71381479707107,0.910548472440275,0.221400650882898,263.4778,376.790525,218.116076618705,109.603130573553,142.300922067148,11.287132793221,157.53195,168.81255,108.74345,340.7662,571.423875,263.826575
"ZNF788",0.966786325300999,0.943240097902876,0.733401652139733,57.6609333333333,48.63135,66.6878183453237,23.3570202584671,17.5831668726323,2.87432988654733,37.33515,21.787475,28.25075,77.78925,74.038075,94.535525
"ZNF880",0.689585156417845,0.549569805383734,0.99896966631624,95.8671,181.840825,178.85949028777,37.2276657249686,78.2834315207394,8.22081468225111,58.69425,78.30705,72.631125,116.20245,249.055325,260.641525
"ZNF630",0.669340350942024,0.992641517836013,0.327094456268509,51.7990666666667,32.0433,53.8325823741007,15.5035195127142,18.9479362811627,1.81112993489498,36.5871,7.59125,36.154225,61.99665,45.4004,65.082725
"ZNF844",0.958503344550812,0.329334873906567,0.0994379050016644,100.530733333333,71.122875,215.392288489209,21.4014489888211,41.5796681177106,8.38440467001105,85.49895,15.130525,114.766825,121.23945,102.5549,291.33315
"ZNF717",0.371235873395723,0.212570675031768,0.994715069597185,24.6404666666667,61.099,59.3474579136691,3.4748186736065,18.6034632906976,2.13408733460303,21.7941,44.47425,35.231075,27.78975,78.0225,78.0494
"ZNF492",0.00243495925522064,0.990946234539705,3.51058606218313e-06,3.3617,18.30465,3.79414316546763,0.887025283367579,9.92046254839797,0.328337266825133,2.4747,1.827075,0.693675,3.811,34.261425,4.61775
"ZNF688",0.0926559375394062,0.0303272124707511,0.969058825121522,815.236766666667,427.55405,456.688177697842,241.303559286917,64.2677080725422,14.4836381523815,576.9192,352.45625,298.0035,967.16915,501.79565,530.2923
"ZNF879",0.001147827770697,0.317648410429362,0.000582224345729521,32.3355333333333,109.7951,56.1103298561151,16.2390600405661,65.0812406660194,1.49941398593149,17.6889,40.241925,40.828125,45.73235,119.110075,68.225125
"ZNF737",0.992217964888349,0.904332736855776,0.947797566898054,265.1445,287.8356,327.035876258993,23.3433043557105,86.458182866102,15.0627947707111,241.92855,193.876225,200.3434,278.8613,299.651125,402.66295
"ZNF709",0.966981832417084,0.341406614071674,0.116539108911375,77.1790333333333,69.7568,109.214348201439,19.398260089016,2.53233885864432,2.37637769963077,65.14495,65.664025,81.556375,96.372,73.578125,134.45895
"ZNF585B",0.937330027766576,0.325626222696489,0.495580002436689,39.809,48.8939,68.6685399280576,8.04774188701402,14.4203509649268,2.09148838553818,32.6199,29.23985,42.299225,46.536,68.7948,91.149925
"ZNF324B",0.556776021116545,0.359434641715972,0.999947742944517,130.333633333333,107.3147,107.171631654676,20.3673827664343,10.3813467487765,1.75191625118101,112.0645,96.554925,88.1671,147.26575,121.965325,125.3867
"ZNF564",0.999680794549067,0.287161877164091,0.204920524382582,176.2415,177.478725,235.292408992806,34.3457902260233,22.6134985534958,4.05256984008127,142.20525,154.84955,195.15295,197.244,191.709575,269.819275
"ZNF674",0.238020642360994,0.320966364885126,0.704392650006569,30.1635,59.394025,49.9088151079137,2.31847158777789,18.5115279099437,1.40889222972623,28.33825,38.54545,36.631525,32.3142,63.058825,58.159675
"ZNF432",0.305634660735503,0.454369541944931,0.671745274781686,51.6724,133.111325,102.090829856115,8.64786347043785,56.4133819850009,4.32396720407666,43.02585,68.7967,59.138425,56.1262,149.154925,132.660925
"ZNF10",0.420264669480872,0.632614108772036,0.668707149579988,316.733033333333,175.008125,238.567529136691,81.9796636649467,43.5199888788737,8.88084443753382,240.6391,107.592675,143.087575,381.1956,222.7132,287.796725
"ZNF486",0.164262309397367,0.846089266462496,0.085997528741553,93.1556333333333,444.42205,173.879613309353,63.7754322157661,260.56816865051,14.9148543715423,29.81965,68.923625,35.506775,131.2962,677.799525,206.824325
"ZNF225",0.507153076468504,0.178419585774411,0.929745025731025,39.1453,59.8125,64.2661028776978,1.15092276167141,5.0863267970773,1.47053563310068,38.08985,54.5351,48.09255,40.0705,62.9784,77.958
"ZNF350",0.784657364759191,0.768843355381238,0.975961723418736,137.2376,177.55345,169.14018381295,17.588447143793,61.8706733996339,4.74715634294777,119.6495,135.848025,124.400125,146.12735,221.211575,189.3383
"ZNF253",0.262960109593604,0.378425933280779,0.680642651167592,103.740033333333,201.3653,166.939588848921,29.952072026786,60.2380711541436,4.8806199420037,75.6394,135.639375,112.3483,126.7687,214.344725,203.27
"ZNF878",0.918740312983511,0.881732022032642,0.998941478001455,3.2831,4.73085,4.62417482014389,0.398471784864792,2.31831148629773,0.291020792976331,3.07735,1.871775,2.248975,3.6815,5.912225,5.3526
"ZNF727",0.348333095056014,0.599712443192704,0.581507990082779,2.50993333333333,19.3017,11.3783478417266,0.521990604428002,15.0355670241154,0.939692362251063,2.2255,1.218,0.80205,3.0312,24.8298,15.94575
"ZNF578",0.189431583743212,0.446697124142789,0.423135004527909,21.1451333333333,83.176175,53.8544053956835,4.91575251354708,40.3558425996446,2.76639233025063,17.55515,43.819925,18.5865,25.8483,103.68815,72.544775
"TRIM28",0.985240454508456,0.274532566045613,0.108701050144335,4865.29406666667,5009.750425,3836.87028669065,423.682103079972,1028.74671387935,68.3947941043859,4548.55685,3909.136225,3076.81605,5267.3593,5660.92875,4348.418675
