"gene","TUMOR FREE-[Unknown]","WITH TUMOR-[Unknown]","WITH TUMOR-TUMOR FREE","mean-[Unknown]","mean-TUMOR FREE","mean-WITH TUMOR","SEM-[Unknown]","SEM-TUMOR FREE","SEM-WITH TUMOR","Q1-[Unknown]","Q1-TUMOR FREE","Q1-WITH TUMOR","Q3-[Unknown]","Q3-TUMOR FREE","Q3-WITH TUMOR","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF673",0.415945130250704,0.993048303196002,0.370798616184953,202.511911538462,186.543090825688,200.779735897436,13.2398532023716,3.9073758984222,11.6038055113177,166.5667,151.160225,148.34315,223.2897,212.262575,251.95965,186.80591875,189.622267931034,187.82805,181.87795,161.630175,207.400925,151.4512,216.2394,5.83551374460178,3.54537443621534,1.01507633805117,0.968321557935569,0.0215882282838841,-0.0464418810616646,"KIRP"
"ZNF41",0.313421644943636,0.933921851403812,0.439034140020957,173.253992307692,198.43769266055,180.683838461538,16.7059938732502,5.77697929077282,11.1261657914646,112.644125,139.301075,135.53135,211.37615,243.44625,219.1907,236.751525,193.92409,242.78795,190.11785,216.054125,253.76325,137.72765,233.818325,6.69016391914731,4.89566405535265,0.819103868496729,0.783061309261848,-0.287881686899409,-0.352802828104956,"KIRP"
"ZNF7",0.977961202585094,0.106921721867269,0.00441263612671572,322.962788461538,318.376940825688,379.463630769231,16.4427451301046,7.32916799369254,21.2080764268778,269.250875,246.465275,282.43875,371.37525,366.32435,477.62125,265.554978125,325.260965517241,259.89055,310.754,212.83065,313.49235,249.0686,373.51175,10.681524437715,6.5225117790399,1.22483475103275,1.19571104066693,0.292587120699675,0.257868785384611,"KIRP"
"ZNF214",0.985441008857621,0.896761855645443,0.677038103400072,79.08165,80.4620142201835,74.4887102564103,6.49953157995074,2.84612105928332,6.10212808720055,62.35455,52.476025,49.38995,95.49235,105.503275,92.92595,71.21604375,79.6259624137931,68.8167,70.683,56.382,82.12935,52.476025,103.7016,3.53684744588774,2.38059942463159,1.11809022547385,1.0271198706128,0.161036612681576,0.0386045620328405,"KIRP"
"ZNF215",0.870705048415413,0.766835774556178,0.243141687050136,41.1168692307692,44.066130733945,36.1309692307692,4.42196611233151,2.01343421406328,3.72566998142273,24.68075,24.1465,19.75825,52.1312,52.9627,46.9628,38.30258125,42.716674137931,31.99485,37.7703,27.349275,41.59905,24.1465,52.23535,3.55956421692092,1.64946864132952,1.11524270020134,1.18051186362805,0.157357705011017,0.239412540093753,"KIRP"
"ZNF547",0.910381003148603,0.155831983721501,0.0729948700482195,47.1113307692308,44.5069467889908,32.8790846153846,6.422233348164,2.10642897834626,3.86732975540641,27.804275,24.95325,17.437,56.020675,56.48075,43.16475,48.011915625,42.9878820689655,43.73175,36.539,37.51845,56.56215,23.445925,55.47035,3.29524550433085,1.77918765334777,0.895358610656675,0.835525676425023,-0.15946246592498,-0.259243930656127,"KIRP"
"ZNF773",0.893912990600529,0.453671547949369,0.44809706846171,86.77875,82.9056256880734,74.2002692307692,9.76512941903485,2.57077775151299,8.40321881832748,60.618775,61.040675,31.4624,92.91355,102.689225,101.45355,96.457103125,81.9041989655172,95.62835,79.7195,80.683925,112.711925,58.27075,101.081425,4.69255268031054,2.41144009572469,0.849125635251315,0.833638769256188,-0.235950066498453,-0.262505721645908,"KIRP"
"ZNF776",0.221785895019884,0.796155799023629,0.54846432474197,264.436707692308,309.617558715596,285.786766666667,21.9992880677954,9.0849456176187,19.9227067462907,206.590825,215.575,203.07525,303.11155,371.474825,316.1745,416.55025,302.346247931034,405.54325,286.4223,372.600325,461.7402,214.329825,362.638425,13.6921555625126,7.6397460592201,0.725833792996246,0.706268197041869,-0.46228886825312,-0.501711960870251,"KIRP"
"ZNF256",0.310256061800811,0.02649703512267,0.104761001960483,87.8788269230769,77.0322903669725,64.3639256410256,9.49946706732793,2.25973548857815,6.2109985355545,50.640775,57.77305,41.13475,103.164025,90.729925,85.26635,80.984665625,76.1284786206896,79.7555,71.57,69.76145,90.649425,55.165225,91.374275,3.30936968141645,2.09744351508191,0.94003572198721,0.897367579665352,-0.0892125136773152,-0.156229032001829,"KIRP"
"ZNF599",0.995895090309081,0.859973830832082,0.787362338675831,117.547511538462,116.537457798165,110.079279487179,9.5089374182241,3.39908972633053,13.8442211916029,91.71875,79.68205,70.10775,140.80005,148.49945,123.18285,110.259325,115.636833793103,107.96315,108.19135,99.754175,121.77365,78.627825,146.51525,3.63776420483514,3.26979699437758,1.04877146484529,1.00211368415983,0.0687003381110679,0.00304618345344352,"KIRP"
"ZNF18",0.115245950822791,0.00802547245010077,0.113919258541487,298.279896153846,251.944510091743,213.011576923077,39.5045138458066,6.72959684555218,15.3901420140854,203.450275,185.80325,145.9276,305.74065,295.4048,247.23495,138.67025625,249.913584137931,135.80305,226.23295,128.370225,150.331275,183.268475,287.3689,3.55526082184267,6.60635322377554,1.80221477118624,1.66589005180664,0.849770948366824,0.736293186449147,"KIRP"
"ZKSCAN2",0.979237176699594,0.211253904441706,0.06850995413084,273.656557692308,270.186513302752,237.001733333333,17.4190715986836,5.94365466311448,11.3009463019304,228.24785,213.954775,187.47855,293.910975,314.557575,297.11845,183.88311875,264.145145172414,186.7133,254.3767,157.298925,204.911,202.525975,313.026625,6.38550190589828,5.05237288540076,1.43648393048812,1.36239196672117,0.522541853967011,0.446141833372122,"KIRP"
"ZNF689",0.128024957725847,0.344104431063597,0.955346725699513,114.149107692308,143.345410550459,139.724730769231,10.3627862218969,5.06088749234035,11.1312446090749,80.901425,88.053975,86.3636,150.894825,190.466275,180.26545,172.237546875,139.491231724138,175.2524,141.2486,152.1352,197.84595,86.70485,181.6675,6.0098585921451,4.24529476490711,0.809877023070774,0.805972414643109,-0.304225238341231,-0.311197633229199,"KIRP"
"ZNF19",0.0616606836816066,0.000213141777696824,0.00501911280777545,182.541396153846,151.755296788991,115.890484615385,17.7204460540295,4.32288660324392,8.51749312021889,122.9691,103.740775,91.97215,230.597725,194.300775,134.91105,84.43314375,149.163817241379,79.11695,139.604,64.5732,101.0343,99.91305,191.164925,4.44663912888136,3.90966469762624,1.76665004542578,1.76452707036861,0.821016285655852,0.819281563292461,"KIRP"
"ZNF230",0.897619390121993,0.972382422437068,0.978155630260085,80.6050115384615,83.1954688073395,82.2141794871795,6.01264653193923,1.89523715788542,4.43850872115728,64.693125,63.121775,58.2348,90.744275,99.070375,98.53695,90.234621875,82.5731927586207,90.34465,78.51675,80.0762,101.522725,62.921925,98.408875,3.54906518083526,1.63735458553526,0.91509435117939,0.869080238840927,-0.128007594156242,-0.202438713205705,"KIRP"
"ZNF222",0.725466012211763,0.103178962926771,0.0982943248583495,47.1766461538462,43.9379802752294,36.5888435897436,4.50875252012121,1.36918409824702,3.18374406036565,31.16085,30.911575,25.94265,54.91925,54.212275,46.9819,55.48010625,43.0527413793103,56.056,40.3315,44.112325,63.031525,30.477975,53.256175,2.10335115791126,1.19930709305882,0.776003225107565,0.719485871271586,-0.365865446550963,-0.474961738215818,"KIRP"
"ZNF221",0.128183039092137,0.485897541728769,0.792409594927821,8.83431538461539,12.8155683486239,11.7001846153846,1.21028900689295,0.660244610676368,1.9585233508153,4.5816,5.4789,4.658,12.5076,16.85895,13.4329,16.504075,12.3005855172414,18.17915,10.1657,12.600675,20.390675,5.321125,16.38955,1.11203850148739,0.579396920410739,0.745305963360042,0.559195561948716,-0.424095291855477,-0.838575184066693,"KIRP"
"ZNF233",0.041103518024275,0.043264948563047,0.814473106337514,26.4533153846154,15.1011389908257,12.7146358974359,9.719588734159,1.21321010045913,2.65974220861127,5.476375,5.38095,5.19565,19.2542,16.291075,13.7914,35.803284375,15.8383551724138,33.28135,8.73375,22.383475,42.8463,5.38095,16.11075,3.47963559288271,1.33161018049017,0.442371571460441,0.262421746714,-1.17666941960151,-1.93004081480773,"KIRP"
"ZNF235",0.964273455300708,0.421043194139675,0.281541794396797,61.6111230769231,60.1717009174312,53.02,6.80792491659154,1.73771180315689,4.58838003416916,41.5702,40.49435,33.24635,66.386275,75.706125,71.93265,73.852478125,59.2167406896552,72.9599,54.29785,62.7595,84.8532,38.9809,75.574325,2.8287814730254,1.57778340664369,0.801824694215773,0.744214972882364,-0.318641245278414,-0.426208678508823,"KIRP"
"ZNF208",0.95246053850241,0.540271425890932,0.4615361048398,121.939857692308,107.302714678899,58.3031794871795,33.731551533403,17.5187116044738,18.5498818976478,9.233325,3.699025,2.6157,174.917475,88.510775,64.40705,90.344859375,101.587592758621,92.87405,17.40765,51.9172,115.18325,3.555675,86.26285,9.24660888981724,13.8057824401447,1.1244424249636,0.187432872799237,0.169209792422085,-2.41555409351589,"KIRP"
"ZNF714",0.161953421381141,0.0984751602173864,0.685855059436387,50.0398576923077,78.6295674311927,89.4762,5.93696713499973,5.184846210274,14.0909227761717,28.862075,38.0371,35.12145,69.75025,92.377775,102.62375,86.865034375,77.8928382758621,83.8599,56.78935,65.689575,103.8098,37.13045,91.567275,5.38626987623619,4.40269342740022,0.896711074096804,0.6771931519117,-0.157284880214893,-0.562360710775165,"KIRP"
"ZNF394",0.000452168875637149,0.0118718254001743,0.922167720432277,568.337073076923,438.495482568807,449.371323076923,59.9807702669744,8.80023566745932,31.262478936086,460.561675,342.6895,330.08425,565.981875,521.776325,454.3957,353.332234375,451.599632413793,359.3247,423.04135,306.997625,398.04355,342.6895,521.776325,9.70005698728023,9.71425620623196,1.27811614248164,1.17732332344534,0.354018940016562,0.235510576174771,"KIRP"
"ZNF333",0.742764736870235,0.752209722822685,0.984152739394143,130.179723076923,140.958949541284,143.050253846154,10.2838988893308,4.96311466684132,10.520757991941,96.253725,92.712775,85.0698,152.6028,172.5379,190.2578,142.118359375,139.84292862069,140.7925,124.02935,120.011525,161.42815,92.139075,172.5379,6.13822503008458,4.10143376172831,0.983989185040433,0.880937194807962,-0.0232856358007723,-0.182888927011742,"KIRP"
"ZNF382",0.963710311840546,0.544851829448749,0.1583056716359,65.6032807692308,67.6363229357798,55.5268615384615,5.7332879146505,2.48850211059078,7.64199611700301,44.060175,40.6735,20.22715,79.256475,91.56405,75.88905,39.6160625,65.7863724137931,37.794,62.97615,31.78385,45.162325,39.4669,86.509525,1.92315281674322,2.21148417999604,1.66059846088422,1.66630020638197,0.73170326624206,0.736648345025912,"KIRP"
"ZNF577",0.408870702628103,0.0250297148197213,0.05869182983675,265.288888461538,197.237559174312,94.9973051282051,72.2992081373808,17.5606802581092,17.6304585600185,72.250725,43.3866,29.7679,244.0544,233.019425,109.4286,178.651778125,188.679145862069,166.82015,101.70945,122.1375,224.8932,42.1037,230.383875,11.8102298116142,15.0750002884646,1.05612800411118,0.609695231661163,0.0787847018410416,-0.713839831959561,"KIRP"
"ZNF75A",0.644493218570219,0.998001747532117,0.48136635792519,272.471896153846,248.253704587156,274.462858974359,37.6233144729682,7.77373894564845,25.8913403667285,182.094475,166.46105,172.56225,267.683425,302.823375,314.0414,234.8702375,252.634392413793,227.0531,225.4362,196.088875,280.13115,166.7269,302.1898,9.69045758865468,7.62011730536502,1.07563391216732,0.992878758316887,0.105187145768171,-0.0103105356977352,"KIRP"
"ZNF496",0.788021478243268,0.251784291959058,0.278554949860707,237.865888461538,252.428772018349,280.802433333333,13.5201939864273,7.12445175247503,21.2104462277166,194.347825,174.219075,202.7673,264.711025,310.359425,347.00975,298.066353125,253.977061724138,298.2124,234.27545,252.804325,341.4827,179.83145,313.2303,10.0839937768281,6.31264418075636,0.852082293292687,0.785599290975157,-0.230935323600635,-0.348134467305894,"KIRP"
"ZNF2",0.985409651684424,0.801987112510541,0.747586668678597,124.659323076923,123.550916055046,119.414553846154,6.72898442079271,2.20757452129912,5.17844935113318,102.98985,101.4215,100.8396,144.990125,140.906075,136.91255,111.86175625,122.814138275862,114.98625,117.9913,98.469425,126.619275,101.4601,140.54715,3.7070248103588,1.90758776853546,1.09790997739553,1.02613399428192,0.134759766101387,0.0372191327616648,"KIRP"
"ZNF589",0.894088239420526,0.022453627540474,0.00277371581984087,244.609553846154,234.924408715596,174.879979487179,19.9140143541401,7.28012395286775,12.6500926652088,184.9957,163.495375,121.9608,269.77325,284.804675,207.16175,248.766315625,226.661365517241,227.56535,200.37335,190.2462,290.631025,154.4031,274.755575,12.8406613984694,6.22685143063025,0.911141707219395,0.880509049378563,-0.134252645246587,-0.183590263543556,"KIRP"
"PRDM9",0.874884642093188,0.508719947299786,0.559519699866574,0.1523,0.778260550458716,1.87335128205128,0.116255862118532,0.43083520717677,1.07481017733329,0,0,0,0,0,0.4046,0.236475,0.852587586206897,0,0,0,0.458275,0,0,0.0535281646922681,0.354976228279168,3.60540262694533,NA,1.85016037887316,NA,"KIRP"
"ZNF12",0.232231986657346,0.34082104779346,0.995502051186343,753.347542307692,854.061887155963,858.726576923077,51.8319346153553,20.845666500618,39.7872682565259,566.825925,630.33695,664.87315,932.369425,1064.351175,994.65585,544.087159375,849.669462413793,560.7951,830.76705,488.746175,598.681875,626.22635,1035.557575,13.2048248777083,17.4903509819664,1.56164218870708,1.48140925268427,0.643063933817945,0.566970253223103,"KIRP"
"ZNF202",0.133513069899054,0.177732990852538,0.952664173423865,235.676811538462,201.809461926606,197.436617948718,18.6981856779728,5.8015404977133,11.4283198857982,189.3285,146.414875,152.87735,259.205725,229.58155,227.8579,160.833378125,203.743947586207,160.4998,193.99265,125.70825,189.084325,150.755175,232.804225,7.40109568715321,4.95418206089249,1.26680139384908,1.20867845318187,0.341190359862744,0.273430492974369,"KIRP"
"ZNF3",0.999428974831791,0.999998702279794,0.999089594797074,767.643996153846,765.541227981651,767.766302564103,46.0013673763434,20.8930973543026,62.2012788629879,581.018225,558.950575,532.34275,899.181925,920.732275,798.15655,491.892990625,767.078764482759,477.61425,713.79235,447.917325,530.872975,556.8623,916.044975,14.5410725206469,18.4289512046645,1.55944235657456,1.49449550552564,0.641030225734826,0.579658558330414,"KIRP"
"ZNF606",0.754216898720774,0.24794384478913,0.30528790190894,228.526838461538,214.298794954128,189.765312820513,18.7104670977875,6.4085934786621,16.3829758982057,179.7299,148.889925,125.16595,265.30625,265.63865,239.7776,219.638775,211.97995862069,217.8827,197.9678,167.742,248.8817,146.656975,262.4537,11.2990227372938,5.58012076741391,0.965129944021449,0.908598066757939,-0.0512048965746003,-0.138285859140188,"KIRP"
"ZNF91",0.22984194140071,0.49449801033596,0.948647461156884,246.478569230769,290.641049082569,283.670028205128,27.6756195061817,8.80597786278886,19.0786527845382,186.14405,208.112075,201.1623,279.4175,349.041875,335.03075,437.265215625,285.549045862069,445.1418,268.3989,388.953375,477.084875,206.190575,342.840875,12.0685282811102,7.59508446376173,0.653033984086575,0.602951464005402,-0.614770022874592,-0.729886221214661,"KIRP"
"ZNF226",0.874581085165688,0.0778447986207749,0.0284011710759057,312.383319230769,299.289132568807,242.030005128205,28.2993268523704,8.81630809416554,16.1379952746413,265.244875,214.393475,160.67285,377.633725,350.4227,297.5631,248.7681625,291.641428275862,245.47555,269.86095,213.4615,270.387475,207.368675,349.72895,9.92284042801728,7.51222705198235,1.17234225370725,1.09933942504661,0.229393811777111,0.136636892408544,"KIRP"
"ZNF229",0.85194950789524,0.880519760088507,0.372267559124891,113.372984615385,123.337586697248,102.538402564103,14.1912261600531,5.83282867936064,17.9828328701296,69.20605,58.485325,11.7821,156.0078,178.5859,156.0962,181.08565625,119.53670862069,183.31735,104.56475,148.756475,202.01365,50.30385,169.589075,7.00498189794255,5.18133791530838,0.660111414101522,0.570402910581023,-0.599218550709653,-0.809946751481974,"KIRP"
"ZNF180",0.708088846238919,0.898299300676102,0.950682227626652,96.2433384615385,102.917047247706,100.778774358974,8.47957352255058,2.76414070280824,5.99887046201055,72.087075,74.77125,74.8049,108.796275,121.878975,109.811,161.2118875,101.961468965517,162.03075,96.5913,137.892425,181.758425,74.47035,118.2039,5.08790993161958,2.37065185902269,0.632468675521942,0.596129438393638,-0.660934066129025,-0.746302475855016,"KIRP"
"ZNF641",0.0559975970148882,0.115822528218202,0.988471598232544,76.9243269230769,103.273339449541,104.659351282051,8.4850236295461,3.57871093084373,11.4219590221557,45.1418,70.149175,62.726,95.923525,139.7624,125.1957,172.686796875,101.233439655172,177.61885,95.15565,152.026875,192.1455,64.413875,135.35235,6.624224806346,3.26391564047391,0.586225707391229,0.535729456642693,-0.77047185986463,-0.900423471250973,"KIRP"
"ZNF610",0.994752911779914,0.941898004530228,0.929829680781183,96.9629307692308,95.998221559633,92.9912512820513,8.22827165626821,3.2043049025423,8.40192394552552,70.482625,61.628525,55.9132,129.61145,129.815025,131.5948,86.655340625,95.4294293103448,80.68465,90.5697,67.769525,99.24115,60.4778,129.55195,4.70427433420596,2.76083678658938,1.10125271705197,1.12251462948653,0.13914557862134,0.166734247416424,"KIRP"
"ZNF528",0.899175158287452,0.413913914091592,0.383122979848374,315.996073076923,298.335356880734,253.731266666667,46.200260145351,11.801928223785,41.3939322631404,152.676025,173.128425,108.1594,413.408875,366.1886,309.13045,269.1527125,292.047970689655,279.6002,253.8871,209.93715,325.4192,160.292575,363.906675,12.7057654184002,11.2820350601851,1.08506419265477,0.908036188815316,0.11778039537503,-0.139178299150905,"KIRP"
"ZNF701",0.253202318224111,0.495162672044805,0.967556353010083,96.0595115384615,111.828552752294,109.790987179487,5.65118020464161,3.21185885664826,9.50606937000127,78.97975,78.009425,66.11765,113.044725,135.6918,135.2518,98.6439,109.70318,90.00865,107.4665,80.901175,105.73525,76.010675,134.21875,5.94474479773706,2.79461389614914,1.11211316665298,1.1939574696432,0.153303601606377,0.2557514467973,"KIRP"
"ZNF283",0.99999659659265,0.851619532363966,0.709839765945074,35.4099615384615,35.4188211009174,33.0599769230769,4.52239159918077,1.10248961413609,2.83474602853263,20.837575,24.82885,19.4342,38.53145,44.99215,46.7912,40.3255,35.0318565517241,39.68275,32.5033,34.896575,44.851825,23.788375,44.99215,1.69105742010874,1.00054071253764,0.868727146637342,0.81907881888226,-0.203024974240565,-0.287925807686244,"KIRP"
"ZNF558",0.753255062597957,0.386490563199985,0.538188408617922,435.399057692308,396.047712844037,347.227766666667,65.5580469085558,17.4155834658972,40.3664572492536,254.160275,238.73245,205.72795,498.443975,480.564075,435.116,255.996159375,392.728853103448,246.2148,330.45375,226.792,284.75835,235.141225,480.564075,9.774100979477,15.3829808078484,1.53412009798222,1.34213601294479,0.617411428069802,0.424530882609498,"KIRP"
"ZNF597",0.214456478158086,0.433624329272192,0.976606519145137,36.4746423076923,43.9903440366972,43.2137538461538,3.67502489597082,1.48424719045766,3.39635484418954,23.273725,29.07115,27.9813,45.35435,54.40815,53.7775,41.928525,42.8837220689655,42.0019,39.315,37.6346,48.31655,28.314675,53.422925,1.56766869256138,1.25866111353842,1.02278155668404,0.936029084398563,0.0324980505177932,-0.0953747368033881,"KIRP"
"ZNF30",0.45657100012832,0.580079166571536,0.999707734999532,65.5017423076923,59.486054587156,59.389,5.48403689923672,1.48303525907387,5.25823186291072,48.00445,43.5496,41.7917,70.308625,72.189975,65.2705,70.619228125,59.894944137931,72.1524,57.07285,59.1784,81.3111,43.45,71.1731,3.0991805031286,1.41305473532618,0.8481393202417,0.791004180041135,-0.237626825249287,-0.338242776284514,"KIRP"
"ZNF354A",0.941238629389127,0.532249669696894,0.125030044411561,329.903680769231,308.309389449541,415.118235897436,32.8000572218324,9.91338324691214,122.535396144541,241.464275,214.5372,205.55265,396.677525,373.7173,351.61785,204.6103375,323.830832758621,203.817,286.0981,171.855225,221.447725,213.989,369.6144,7.21069503671841,18.2934858762195,1.58267092814223,1.40370086891672,0.662361318842524,0.48923552758713,"KIRP"
"ZNF764",0.163523615257654,0.351633557100135,0.985226325521399,235.6023,213.843216055046,215.485502564103,11.4457191473574,3.86988617401522,9.42716668324462,193.24645,176.40495,180.50965,262.88615,244.211525,229.6492,166.63608125,215.101929655172,161.118,207.9501,150.597625,184.96605,177.612575,241.94515,4.56264835428368,3.37426416896374,1.29084846475992,1.29066957137005,0.36831964977683,0.368119698737777,"KIRP"
"ZNF747",0.944307098433195,0.51780584464155,0.44815803594041,357.849411538462,351.524685321101,331.635371794872,16.4692322482009,6.35749003228291,16.711962232159,300.50465,286.4203,274.1338,406.12815,407.030725,378.7858,312.230025,348.414602068966,313.02495,342.40165,290.328175,329.0166,281.458225,400.67865,5.47109113786184,5.505181152301,1.11589076697209,1.09384779072722,0.158195810625394,0.129412000616375,"KIRP"
"ZNF778",0.447019322860996,0.837658272803822,0.0613999360355858,54.9943538461538,62.6891628440367,50.6001743589744,5.90786711691149,2.17960441983984,3.15237100200804,35.250575,42.368375,37.2972,62.9296,72.118025,62.8862,123.11051875,60.3298534482759,123.52535,53.59785,96.821525,147.70235,40.5193,71.088925,6.15341387393864,1.855982461741,0.490046293857208,0.433901624241502,-1.02901005022391,-1.20456010822389,"KIRP"
"ZNF212",0.208363773504145,0.354936389353734,0.999762678823842,430.984257692308,379.429106422018,379.95751025641,26.5840100390194,9.77589121518623,26.3281626944173,324.182325,276.649825,293.6144,528.383625,448.6544,416.73155,293.625078125,383.953977241379,292.78935,362.82145,264.008575,319.935625,278.574075,450.89085,10.0352550414511,8.63471738385351,1.30763346132828,1.23918936942208,0.38695820013974,0.309396672910363,"KIRP"
"ZNF282",0.622423285866525,0.988924560288578,0.639722903467401,966.779873076923,906.496963302752,955.524856410256,49.8403881638933,21.4936740452922,51.4289645297666,734.881925,714.890175,747.7213,1156.787275,1018.98025,1112.6953,576.22408125,918.077009655172,577.49665,848.7468,492.427,658.44625,726.2863,1039.5427,17.5362984034024,18.5376987307333,1.59326386995766,1.46969995410363,0.671985220004434,0.555521652401508,"KIRP"
"ZNF160",0.662111161031289,0.634537304479268,0.954295796545496,727.135361538462,651.90356146789,630.697512820513,102.085980402987,27.8050797440675,62.1615449416189,406.75795,412.062075,425.5559,952.833425,772.032125,762.12805,508.409996875,651.949849310345,450.7142,538.5063,400.60355,612.29455,412.062075,786.305425,26.0798070394354,24.333054002774,1.28233090088242,1.1947844110525,0.358768592270633,0.256750319323137,"KIRP"
"ZNF415",0.406627276371193,0.349530085897711,0.876649983028558,160.192819230769,136.707050917431,129.200787179487,20.091913917384,5.87385801358275,13.9648543926498,75.6121,67.307725,83.19345,188.0235,196.658925,169.94275,169.095740625,137.954890689655,162.98005,138.1862,127.047875,212.390825,67.89745,192.59465,9.51903641424927,5.17338131865302,0.815838945320301,0.847871871434571,-0.293643716857962,-0.238081830585134,"KIRP"
"ZNF439",0.704437138950862,0.153493594915091,0.188373753127474,143.710626923077,127.370347706422,97.3384051282051,20.4729128935588,6.85074205413085,12.5426452411377,93.172275,59.6557,21.0204,166.137675,166.966525,151.81395,134.987653125,125.034514827586,137.3491,111.3336,111.922175,155.1111,56.6648,165.981275,7.14943498611923,5.77322800605507,0.926266306088031,0.810588493117174,-0.110501059892349,-0.302958399444158,"KIRP"
"ZNF440",0.839004210229931,0.708358083162651,0.162685011190738,220.574630769231,247.32506559633,174.79631025641,18.6699729071418,17.1930804132188,16.199502101138,171.79165,140.998475,103.66105,288.8654,279.992275,199.73055,210.01435,234.797322413793,198.8421,197.0436,182.4002,242.6446,139.83975,279.246025,7.76627036432251,13.2996014852059,1.11800609060187,0.990955134752651,0.16092804762402,-0.013108353656309,"KIRP"
"ZNF562",0.0710655726191434,0.972604112293168,0.0558300807571573,249.436080769231,307.021721559633,256.570884615385,14.619728004917,9.05913467598724,16.2441819187769,205.097925,229.288875,194.51675,293.33385,351.98765,296.59075,358.942053125,294.812514137931,350.7624,274.3041,323.125875,396.783625,218.517275,339.24325,11.0659406950722,7.40861024402652,0.821337348386047,0.782022531491403,-0.283953192152854,-0.354717920087949,"KIRP"
"ZNF561",0.524953366043746,0.964617023369203,0.627477534507463,498.297219230769,543.233039908257,511.232594871795,19.0719097645952,14.0247194171564,33.2799649851737,450.430125,430.57525,386.96255,568.591625,604.6606,627.5416,629.479440625,534.37992,610.38405,513.21455,542.14385,675.765575,424.093325,600.216575,22.476136872629,11.6095475889259,0.848923547795974,0.840805964703698,-0.236293461229223,-0.250155191027421,"KIRP"
"ZNF584",0.96512842476136,0.0668417757729282,0.00126161413817927,167.339726923077,165.031756880734,192.165712820513,9.14166295618129,2.88691254464162,7.76852966809277,134.320625,134.8685,157.0409,187.63355,188.9461,220.1687,183.220728125,169.202733103448,181.3981,166.1928,172.345725,196.274075,138.5801,193.9276,3.89270107840445,2.60745637987393,0.92349121649605,0.916177181569156,-0.11482985536655,-0.126301463538723,"KIRP"
"ZNF274",0.466508384783972,0.896638759049281,0.101177283513902,457.875657692308,504.431683486239,436.437292307692,34.3858044498541,12.92160006347,31.4886284667634,386.4053,373.9977,322.82105,569.138675,607.559825,540.76125,473.480209375,490.204947241379,462.2857,469.5499,400.896825,531.345925,363.27405,584.282525,18.4574912034554,11.1192221148371,1.03532299246141,1.01571365932366,0.0500809193461554,0.022493748077313,"KIRP"
"ZIK1",0.697556085220877,0.535366833947972,0.0328519601740204,54.7820538461538,62.8423458715596,41.8148153846154,6.12904522406406,3.31137193632684,8.29555324646401,33.96405,27.813975,8.56305,71.744875,86.678,51.74635,86.443925,58.8587617241379,89.7083,50.1658,74.2307,99.85475,26.0843,78.545775,4.19926651499181,2.81466449764753,0.680889509865938,0.559210240301065,-0.554507388428641,-0.838537315189223,"KIRP"
"ZNF540",0.213300276559535,0.00469136557545691,0.0251891004124442,98.7151653846154,78.5878279816514,52.3584,14.9023676535261,3.90133091520275,6.63858260642648,47.566475,39.6992,20.5786,123.053175,98.87095,72.2357,125.286546875,76.815295862069,124.156,58.7462,99.398425,149.303625,36.564075,100.2418,7.0697778481318,3.40302678236273,0.613116873104569,0.473164406069783,-0.705765986425115,-1.07958654428239,"KIRP"
"ZNF570",0.193929181765856,0.837653028503771,0.427892980355524,43.3407076923077,52.7121068807339,47.0789102564103,4.18661151068286,1.73126640693157,4.96502557205341,28.721025,31.992525,28.757,54.8136,69.8771,60.8109,74.335503125,51.2238575862069,72.68985,46.09245,65.58195,85.833525,30.77355,67.429075,3.02185570251531,1.5439873571603,0.68909007718789,0.634097470279551,-0.537235511931422,-0.657223473638301,"KIRP"
"ZNF57",0.901518332512405,0.898629667340115,0.478669200517861,105.409526923077,110.289941743119,99.3625307692308,11.6212468274484,3.32829619020575,11.9433423076067,74.150025,78.0901,63.8804,123.354675,127.953525,119.2828,105.6120875,107.845207241379,102.04605,96.5842,89.487475,116.1019,75.8849,124.76825,4.72745878317175,3.15361995948639,1.02114454693815,0.946476615214406,0.0301870997030055,-0.0793612334707755,"KIRP"
"ZNF556",0.967627580065959,0.643939037619364,0.249532099758343,7.09171538461538,7.70358486238532,4.35694615384615,2.16067473213412,0.87076162164632,1.12736553001102,0.08065,0.3528,0,9.117575,11.537025,5.7614,8.965784375,7.18373275862069,6.44445,2.43185,5.087225,11.011025,0.27345,10.057875,1.16896939775397,0.702084160162318,0.801238626555827,0.377355709176113,-0.319696121818029,-1.40600299336327,"KIRP"
"ZNF554",0.292192855636975,0.047019673652744,0.216136172921795,137.899696153846,124.935625688073,112.800782051282,8.76281576500557,2.77705764477457,6.9076839565595,107.89095,98.010275,82.5691,157.715875,144.810975,139.3071,146.504196875,124.192330344828,146.43155,120.09505,129.701225,163.812225,95.265525,144.810975,5.44356313343487,2.44106975088842,0.84770493264975,0.820144634131101,-0.238365912977853,-0.28604974059135,"KIRP"
