"gene","M1-M0","MX-M0","MX-M1","mean-M0","mean-M1","mean-MX","SEM-M0","SEM-M1","SEM-MX","Q1-M0","Q1-M1","Q1-MX","Q3-M0","Q3-M1","Q3-MX"
"ZNF738",0.139805035701685,0.363726922787243,0.0457507885752717,136.923901010101,183.36626,121.837863333333,5.52735976294981,42.9193188212364,6.39794835638913,81.979425,95.98745,83.266975,166.724,204.018,153.701375
"ZNF596",0.997217947164097,0.957968092718294,0.980729110747673,98.1640595959596,99.66385,95.486435,4.4773361509709,27.1210231126673,8.81003087566039,52.619275,45.5825,58.4909,125.8117,149.565025,112.24395
"ZNF621",0.998790272397329,0.535562654371792,0.909150176711609,775.000183333333,768.76476,710.454915,29.4284579103431,182.128399791984,47.2586379325745,499.7921,458.0104,447.4985,922.102225,677.592525,914.03155
"ZNF680",0.253820034269436,0.160302297338972,0.058117068119046,211.986211616162,259.50629,186.977918333333,6.28827317503499,45.0324122134749,12.3748539070697,147.88015,149.471775,122.6595,268.6572,340.7777,237.041075
"ZNF483",0.595291962531124,0.0885780709854176,0.999951418481799,21.5450131313131,16.39481,16.4472333333333,1.21670387518488,5.01676013918346,1.74920815040856,10.3311,8.488375,8.874475,29.880325,17.67805,19.4274
"ZNF417",0.760974738847864,0.0572743531230118,0.943626930575259,116.222933333333,102.94202,96.4966566666667,4.16116359457007,25.6115661771387,6.75975544212226,78.691925,53.15745,59.982525,143.734575,104.51565,125.58295
"ZNF791",0.960367699931827,0.00359793621421145,0.484610985213704,164.358844444444,157.23143,125.35844,5.56646303235557,31.9287634552262,11.2270517525465,107.75655,101.44065,54.48425,214.937425,178.9992,172.1171
"ZNF519",0.00122472922497685,0.956466384394836,0.00151660801955744,27.0486727272727,50.16846,26.21211,1.1068286460204,20.9860174338757,2.27489899768304,15.750325,17.60725,13.63795,34.50845,34.501625,35.034325
"ZNF25",0.999995546619731,0.862142302215534,0.972089743835499,232.460761111111,232.54659,225.334561666667,6.68327345229375,28.5698426739201,11.7032177301692,166.5949,170.6988,157.375675,279.1183,252.59715,280.93715
"ZNF77",0.994792559382851,0.328428028645842,0.859980490127538,60.1014388888889,60.99484,66.0583233333333,2.08303129228402,3.95935215467267,3.44233564508134,43.363925,52.38975,48.4835,71.87625,69.216675,76.4723
"ZNF169",0.124910747643191,0.834494085886933,0.090766808918926,71.5863565656566,100.31328,67.7614083333333,3.07566445653056,31.3948183559779,4.91603532893881,42.600075,55.7164,42.934375,91.8301,90.33825,84.820475
"ZNF613",0.972219170705898,0.999967746752768,0.975704970208752,92.4776823232323,89.46769,92.4313816666667,3.08341539965156,9.91022628226296,4.36527585002103,69.96645,70.5548,69.51745,101.32355,106.204475,104.427625
"ZNF404",0.992924341146183,0.277176248648709,0.722316986063191,54.2906904040404,51.51793,71.3192733333333,4.59581247960454,16.3859554609431,13.6306831877698,16.943275,9.265675,21.723375,67.276025,92.563975,75.961025
"ZNF135",0.997643281266895,0.905886000107133,0.992004285196764,142.98026969697,145.3923,150.08104,7.22378064749083,68.6003838059866,16.5552913850642,70.81015,18.944,41.815525,198.2505,140.168075,228.3315
"ZNF620",0.994843000936234,0.211712170321099,0.800215625436982,58.5181878787879,57.7893,52.7419283333333,1.63556656266407,8.14306030088061,3.03425679209666,42.891575,44.605925,35.03535,74.507575,68.079175,64.7302
"ZNF619",0.012421946012909,0.0147836139169509,0.288376516305871,47.4663757575758,24.46568,37.2241466666667,1.81801052940164,4.66916147627292,2.98396063970957,30.565675,16.651,17.544975,62.4506,26.444675,52.101425
"ZNF354C",0.690724998501428,0.00672877761656521,0.0914375397407766,28.9161555555556,36.29762,16.3702066666667,1.97620336621786,16.7995261066879,2.73547039812568,6.85745,3.6604,3.84255,41.1321,27.312425,20.694075
"ZNF114",0.947567601332388,0.747828330172037,0.999841959870896,62.7075676767677,7.27775,4.11395333333333,45.0907423457303,4.36620026990797,0.687575590854002,1.184625,1.281925,1.197075,6.625425,4.459125,4.29995
"ZNF454",0.412870150577193,0.153024987294028,0.112313102988465,18.3283055555556,26.06667,13.1840816666667,1.35263873124842,10.9511830321868,1.79116316544308,3.485625,2.655525,3.4449,28.5004,46.94755,16.56595
"ZNF543",0.903617017158963,0.378521260844288,0.984594462141835,82.9086818181818,78.04149,76.03461,2.51387292733806,18.0715673034586,3.71810115222378,61.137475,42.58435,53.501,104.402875,110.43235,95.16845
"ZNF354B",0.0629798767851922,0.857481592384057,0.0478122926876483,114.392395454545,169.16827,108.575766666667,4.96125903178299,57.431787294349,7.91309354349877,60.314925,76.0138,58.63205,154.1248,178.800625,144.19175
"ZNF223",0.456601751117587,0.22025993530454,0.909023628303782,71.8831383838384,59.51171,64.04756,2.39435113898348,9.4678862432312,3.28642067774736,51.64195,48.793025,49.496925,87.17555,61.70475,77.176975
"ZNF713",0.977962078500133,0.0821237679490194,0.742059098830518,43.5712075757576,41.93082,35.5990883333333,1.88136557287087,6.40279055986615,2.71828712996488,25.300825,25.9715,20.5102,55.87215,54.5307,42.971225
"ZNF552",0.611996312166519,0.982969591030953,0.594357946974466,118.397963131313,98.71392,120.068886666667,4.15295697412926,11.0659081205676,10.756580854055,87.2191,70.1205,87.455575,129.5284,122.51645,127.32225
"ZNF154",0.439336495893449,0.613784144028474,0.260762461679993,37.0394813131313,17.39848,43.910385,3.51820904846452,7.29792167117613,6.73680356544222,8.71025,3.548075,10.38645,45.14395,18.097175,57.1593
"ZNF571",0.0195789813372023,0.903659079164758,0.0464701656133443,75.4544282828283,104.17475,77.5210066666667,1.98361630107328,31.1272248557763,3.47386078917777,55.238,62.461175,59.47565,90.881675,77.576175,92.0091
"ZNF443",0.305286525985085,0.906470943858308,0.255877801076827,111.509417171717,86.74812,114.735003333333,3.63249674329803,15.847517845355,7.03081879465921,74.884725,52.4313,79.266,135.21845,104.138525,143.409275
"ZNF792",0.48961086597217,0.292517156343689,0.90071288256766,82.8246636363636,69.82056,75.0524733333333,2.67737490206359,9.76442827984653,3.33466312266391,62.851625,49.10755,57.604925,94.3014,76.90395,90.415325
"ZFP82",0.850627218800572,0.616237774566524,0.6285259753123,52.2667616161616,57.46805,48.1707816666667,2.14193063840252,10.1496751564685,3.52780340733989,30.164275,29.893525,29.284225,69.563775,84.090825,65.617325
"ZNF707",0.900488249917335,0.588934377201625,0.680021175466703,192.127557575758,183.27139,201.191938333333,4.42682203655892,22.6320214602941,8.04910656140644,149.107925,149.5702,161.4789,222.628375,194.89645,229.325775
"ZNF746",0.0959680121424111,0.787660469524807,0.0636959335514881,515.972238888889,646.38052,497.197461666667,14.1186121418664,91.4479267191089,19.8093700438286,393.79825,393.1581,376.4481,598.41165,872.3382,603.3322
"ZNF678",0.818890248581068,0.00256928836837755,0.109102092726344,25.4364338383838,29.19084,15.9168666666667,1.40857145032448,9.95281832116132,1.81483285848616,13.1721,9.223025,6.544875,30.7114,36.62795,23.508875
"HKR1",0.186373940841819,0.0556236887403887,0.78190470840801,660.268576767677,791.80568,739.043081666667,15.5406018257637,103.609933672191,32.5799592183707,532.5815,543.951475,595.3097,765.993125,1083.55045,846.654725
"ZNF101",0.950910878782897,0.996675419465809,0.945029282048842,76.0057303030303,78.79033,75.6801316666667,1.88924221634473,11.9278250123077,4.18965657245168,58.322575,68.2146,57.41555,88.226025,78.3998,83.003925
"ZNF716",0.992717381976808,0.912530334593008,0.997557773898179,1.35503535353535,1.76631,2.01699,0.685722270896893,1.64603535323516,1.95989333512611,0,0,0,0,0.337125,0
"ZNF708",0.488011520689415,0.101274156966825,0.978499493489723,122.274678787879,99.04678,103.296241666667,4.67483112750519,10.900683755606,7.07378605972373,71.960225,82.554125,64.182725,154.175225,117.83995,135.185525
"ZNF721",0.28514262411507,0.337557843274605,0.103313784462748,396.932648484848,469.32958,366.328018333333,9.85020140797637,56.0113208410582,21.8354673607543,312.217975,384.83925,262.441225,461.9576,484.4038,437.439525
"ZNF662",0.855677880609465,0.644542190937433,0.64673646689301,127.196097979798,103.4384,145.348885,9.05141043719121,62.0960211944426,20.5008150403633,22.74115,7.627625,31.43995,201.009325,70.23335,180.811125
"ZNF320",0.997722850483874,0.511801286220606,0.852776743166638,1160.78559242424,1175.74047,1043.937945,52.9209803177917,245.0965821708,78.4534111768086,645.8553,518.9977,639.882425,1470.9689,1803.81765,1249.71415
"ZNF530",0.647253461916154,0.997908084577058,0.659137691746008,40.6689777777778,34.97092,40.848435,1.39473336612495,10.2870299672916,2.25854265181609,27.929725,22.24105,30.518825,51.129075,37.2832,49.617475
"ZFP1",0.804147862677706,0.121828433674839,0.318464533507429,245.926854040404,261.48018,223.79502,5.64007212389271,24.3229226701517,8.3511980055683,190.808925,199.8272,181.58115,291.632475,313.735525,257.74105
"KRBA2",0.517089438144552,0.160997927609181,0.966188118085108,132.293332323232,102.88046,109.942348333333,6.08675868341025,17.6509122881145,9.82939467575467,74.4519,57.490325,54.024125,173.87015,132.922075,146.068225
"ZNF93",0.442423723840302,0.103402577404992,0.104672195822356,36.037951010101,45.94669,28.4823,1.87371223154666,12.034817735918,2.15495525069744,22.45625,22.104525,15.357525,43.772625,64.309525,37.422
"ZFP90",0.880420057228793,0.957980987238362,0.939723958127936,914.789728787879,970.4073,929.466546666667,25.5532384757568,132.709335844146,43.4809876294997,651.5948,656.366925,746.621625,1103.6703,1069.52845,1084.650325
"ZNF479",0.999414627378559,0.528217148654286,0.87315772284066,0.224039898989899,0.19128,0.716998333333333,0.155368638713472,0.140277754473045,0.67349308803424,0,0,0,0,0,0
"ZNF445",0.506465754200878,0.0507628150690791,0.99900389772268,456.328348484849,400.18558,402.444288333333,11.2871030041664,51.2635522439715,18.4489415491404,341.143675,274.6976,304.751025,541.676725,441.757325,498.257875
"ZNF74",0.64797579347653,0.506079571034302,0.930175984334626,217.039933838384,239.4838,229.83677,5.63489012689745,38.7721616811341,8.15561900713064,168.20965,177.52015,185.333975,250.521625,260.600775,254.9747
"ZNF829",0.936484840471214,0.0213155120881261,0.685624975677388,8.96380050505051,8.25001,6.443875,0.459833981408653,2.68530720437677,0.731860008647671,4.2295,2.89725,2.7989,12.2081,7.383725,8.560025
"ZNF267",0.996894952898561,0.0500090509005512,0.522257623265873,308.69126010101,311.83978,263.767483333333,9.17559853237257,37.2490441730338,17.0107320744712,227.5651,248.296675,189.38725,368.75965,364.820125,307.6994
"ZNF566",0.147992472012314,0.839212725865665,0.108784735689595,135.74779040404,162.18101,132.130903333333,3.04696638217158,17.2121258211339,5.63994375725652,103.31975,144.290425,100.193525,159.6274,182.6175,154.02315
"ZNF224",0.999908492348576,0.687238117627664,0.927871404760249,211.452885858586,211.95738,196.746765,8.61309077968903,45.5800056137796,14.9141437649387,135.398075,132.645375,113.29125,257.274275,174.618,270.52975
"ZNF529",0.00272174474698506,0.818357674230248,0.0108547039959425,258.222432828283,395.24244,269.468791666667,8.17083539802972,103.100341254285,13.8344082366088,178.63305,198.638925,196.83385,311.809775,377.6641,314.306875
"ZNF284",0.103986013510086,0.304561953138365,0.394996913263519,32.1824803030303,18.70016,27.7573016666667,1.50172308862156,4.99609426288176,2.35354925580253,17.571025,6.6929,15.2345,41.608625,23.760775,38.942125
"ZNF749",0.644322708961571,0.257485033642259,0.984488158415083,54.5982823232323,43.04183,45.33491,3.15908159202508,7.3479034123279,2.76297910754343,36.779375,25.994225,32.2358,65.823225,56.325075,51.2938
"ZNF17",0.344667198816722,0.999557772976371,0.389705540618017,98.8535722222222,83.39455,98.7109133333333,2.33097500307526,11.7257397816205,4.90654517636885,77.119425,53.07075,69.439825,115.597,112.295975,120.78025
"ZNF555",0.952263766942442,0.410225148193596,0.961284401123009,70.8797085858586,68.59334,66.42859,1.7177554699187,4.11289357717356,3.00489118107932,53.47045,58.593125,50.443675,83.621875,79.31845,79.670025
"ZNF75D",0.223554088042213,0.975234836041054,0.301680227080214,390.21888030303,307.74472,385.394025,10.600193627473,24.1564412443546,22.6032949899294,305.95645,257.92485,264.027175,454.625625,349.2304,471.866975
"ZNF197",0.835568334558373,0.603193309434414,0.990994114471532,282.486417171717,266.19701,270.046796666667,6.28301816846255,29.3196834099834,11.076036484522,228.12185,240.6103,223.0615,326.4917,289.749075,327.472975
"ZNF732",0.0474302196535946,0.638064714749184,0.0233449736444852,3.04305656565657,5.98303,2.53474166666667,0.254792690441578,3.37305895303918,0.290777898062504,1.011975,1.215775,1.0059,3.702925,5.199475,3.287075
"ZNF546",0.0816620948619018,0.981390901152987,0.0874780658992189,80.354253030303,109.95214,79.1996483333333,2.98614448638877,21.7228871194733,4.95991773643138,50.714225,75.25735,58.213175,97.3956,98.442,99.0344
"ZNF286A",0.10902152363671,0.990613593871949,0.120486190984138,207.666146464646,266.77628,205.927305,6.20974791470274,44.8866979486222,11.5383284068925,144.760175,176.334225,152.786825,250.01155,312.897075,265.252825
"ZKSCAN4",0.588347520773241,0.990527118182909,0.584250795108182,93.9823070707071,84.18105,94.5780816666667,2.19110379666109,13.3316480099986,3.66703186653814,72.5557,84.37415,72.200325,113.9755,107.1469,108.871825
"ZNF643",0.894398085805249,0.0234103674396685,0.75520859912732,20.5444712121212,18.98606,16.3795233333333,0.809656841993604,3.43096728771607,1.00979935699437,12.399275,12.76945,11.711775,24.0927,19.947825,19.411275
"ZNF642",0.751951931742708,0.908046663120444,0.870143061285529,68.3412661616162,74.95088,70.08811,1.77787276471672,23.8488667143083,3.28430967371745,52.644025,31.428925,55.54565,81.120025,90.2421,80.065175
"ZNF490",0.559726454621437,0.997252457903468,0.612183509958297,207.077118181818,187.7538,206.473483333333,4.30074067956355,14.2266269585044,6.53673786453193,167.14755,162.021275,177.1451,237.530575,209.141775,228.067425
"ZNF626",0.338750635064788,0.235368583667394,0.105263027477565,219.273797474747,272.49073,191.264493333333,8.5294358237762,51.9491578156824,12.2169911587653,152.652,217.152925,135.888325,261.627075,409.568425,236.044875
"ZNF793",0.938650295940731,0.716097413847333,0.788074592717121,120.279542424242,128.65603,111.523638333333,5.37847973190958,29.4820393394655,9.71321171337834,68.299925,84.915725,60.257175,157.716,137.2555,150.369
"ZNF383",0.970139174596529,0.376747283145092,0.704110253499447,68.3157787878788,70.21389,63.400965,1.87874621849342,4.73079123484175,2.68673295029739,50.4508,58.470875,49.69975,83.199475,81.587625,77.36565
"ZNF669",0.984994757554217,0.662451514114258,0.974536272438978,70.190253030303,68.40143,65.9390566666667,2.35509177824227,16.6271990634225,3.87276848148344,46.982825,37.3368,41.92635,84.843725,67.7673,76.14935
"ZNF559",0.733022410830102,0.777502276756074,0.574458239284646,255.850284848485,226.77147,267.749291666667,7.93407460480819,50.363120055107,17.5786035776827,179.821225,139.015925,199.2358,316.361825,228.355075,297.981775
"ZNF177",0.194641366317143,0.0134876339594867,0.90731426646819,68.4317525252525,100.10699,92.0160433333333,3.50680503068905,33.2897865793181,8.61600260688404,36.897875,22.344275,41.3448,84.7041,153.552025,108.044525
"ZNF548",0.816393387313778,0.89570439007219,0.922310835084182,183.357314141414,167.54208,178.060558333333,5.62644088940681,30.8930192252799,10.5157802104941,139.819375,110.557625,128.286625,210.8133,233.843675,197.39005
"ZNF563",0.805897179859239,0.290781744974321,0.428985384275673,72.1590712121212,66.47049,78.3707883333333,1.71960860540468,9.41519252945826,4.89694871536682,54.584375,52.65305,52.72845,86.7139,76.295875,91.910175
"ZNF567",0.15367033488656,0.472921327469441,0.0625224385537191,77.5346722222222,95.23774,72.4663133333333,2.05706841221478,11.4003104712421,3.85935582056606,59.98615,73.5106,53.84015,92.875475,102.594625,89.70045
"ZNF573",0.293783436733833,0.00299340788094082,0.999953511578622,18.1719934343434,13.03588,13.0026883333333,0.784539941410765,2.9274329299386,1.17614245976237,9.29435,7.4819,6.29175,26.02525,17.16525,17.077625
"ZNF527",0.140503279618447,0.99621515131778,0.182508989395007,90.0844328282828,112.0681,90.5205983333333,2.43377810386788,21.1025639079763,4.33017506708009,67.2655,72.868075,64.946675,107.4915,113.935975,106.263625
"ZNF33A",0.723640297152239,0.128526030318888,0.262058065067288,936.803973232323,1024.11058,836.184875,25.5223185603565,154.323288237074,38.1124474989778,689.219025,760.341975,668.68175,1154.2248,1209.6749,1027.43515
"ZKSCAN3",0.444734060308601,0.354606305535906,0.841446495014525,79.2632217171717,66.91419,72.9066516666667,2.27289555038997,4.64832670972278,4.00209143721122,57.3845,60.7359,50.560025,102.4285,67.27285,93.634
"ZNF676",0.947711957016594,0.992333251059299,0.935731207846391,17.4884388888889,13.68146,18.14359,2.36542431045679,5.65561208510233,6.59662571688002,0.87585,0,0.404425,17.400375,30.787175,13.298325
"ZNF699",0.279890415751806,0.00852290110806919,0.986231048493797,19.4535696969697,12.3022,13.0848766666667,1.06521177673981,3.44085666087192,1.68074520728959,9.252925,4.4714,3.503625,24.86875,20.342725,17.9093
"ZNF250",0.985801276784506,0.182679647953056,0.81498948773872,458.723643939394,445.97439,395.119808333333,18.3978697386591,74.8056479944105,24.3551752436903,291.61535,295.9682,259.324575,561.514325,459.110975,484.6265
"ZNF79",0.767968564674842,0.946605520552737,0.861074913216205,84.4494494949495,76.89061,82.88384,2.34803256082267,7.78132215659824,4.75048099868244,61.8794,60.8734,59.28685,101.82915,92.311,96.8761
"ZNF681",0.0747235725994255,0.210775399545872,0.0147844779846947,50.0980580808081,74.92417,41.3858766666667,2.60233584342492,14.55511223905,3.40042069439119,29.932625,48.98865,23.512675,58.20915,93.660225,50.6207
"ZNF766",0.842654418376653,0.966847658046771,0.80050723011726,337.378538383838,322.59314,340.36025,5.73197945325364,20.4714156873931,11.3287835779299,285.822775,263.41735,290.173525,376.256775,376.374075,394.941875
"ZNF471",0.736104776259477,0.785939200480637,0.906228165788146,143.868961111111,107.42358,129.179648333333,10.7571938494242,63.4571842280286,17.9401484084318,29.59425,7.005775,16.792075,199.77685,79.27165,190.746875
"ZNF836",0.583427079762962,0.37609848502836,0.929859362528022,92.5272121212121,81.68287,85.873835,2.43555813397314,7.78538309973033,4.30014207787274,70.228625,66.72545,62.69005,112.28695,78.641725,111.691875
"ZNF493",0.711774474406033,0.570733989231656,0.948397909617523,193.894005050505,231.71101,215.996083333333,9.74767630304135,65.8324971669252,22.1618659582049,118.9832,106.399775,112.323575,232.8295,211.33635,254.921825
"ZNF167",0.376366081928442,0.978181260788166,0.465147831006161,108.947507575758,143.84126,111.322698333333,5.29243387308386,56.1456547813595,9.85611630577038,52.115175,35.227625,65.9107,148.46225,153.3722,138.622625
"ZNF565",0.17133278756014,0.647711733707,0.382482880862495,43.3917212121212,54.15158,45.807115,1.1927194380293,12.4731116927199,2.41125522147713,32.24565,34.394975,36.1001,53.278375,44.3256,50.5729
"ZNF34",0.398991593853564,0.52784300212125,0.209044653550495,115.263920707071,133.66152,108.295588333333,3.17725446886276,19.5501184637718,4.772322987708,82.349225,81.551775,83.77395,139.365675,178.03825,129.1344
"ZNF140",0.048409722049197,0.748626615840239,0.130689635525684,395.321680808081,500.95189,410.02336,8.87649469935564,58.2929677623248,21.4726650599545,304.0725,370.642575,306.6835,464.70875,560.02295,465.8035
"ZNF658",0.761812922502281,0.936232478416832,0.693160642378845,47.1683792929293,51.73457,46.1474333333333,1.46484522272514,4.61979979960772,2.42102978812814,31.105325,44.82105,31.3609,58.05635,55.374275,56.984425
"ZNF765",0.857132118068117,0.0024647437066363,0.607427155919591,153.832825757576,145.12633,128.605301666667,3.6293281615733,13.2555997477632,6.58389208384612,122.716475,112.636425,93.78775,179.79245,180.817675,160.770775
"ZNF124",0.725469956295071,0.18354096320023,0.299140679152257,71.3191121212121,80.73618,61.42755,2.57065910674482,14.3738928861074,5.4979763158484,46.29765,44.35265,25.797525,89.586325,114.905225,80.444575
"ZNF569",0.151457139062555,0.528782890629433,0.0675428450702327,99.7833121212121,126.60549,92.73035,3.26226211448495,13.4572077399804,5.07756603930633,70.492475,93.904375,69.57835,116.828275,147.141225,119.97915
"ZNF777",0.675081321382397,0.693022987977528,0.894483179970512,458.543460606061,490.54699,472.599236666667,8.18766816886023,61.7913499072366,13.6128781043187,383.76465,437.13805,395.7202,520.937325,586.71685,537.99405
"ZNF605",0.27856906492393,0.583327828168925,0.562198877384701,495.127492929293,598.03193,525.428068333333,14.6732101791886,85.3759286092372,25.8114628436946,354.38775,429.882625,379.39405,599.681675,800.701,652.420375
"ZNF799",0.824366799997818,0.993103852972089,0.814573661477157,155.661468181818,143.48371,156.70879,4.30417247475438,21.3238226909741,9.24803522425252,113.895825,99.156825,110.576625,191.241475,155.6694,180.206625
"ZNF782",0.61962151170944,0.306092376869428,0.282779446590631,56.9347393939394,65.24797,50.974475,1.98460707789348,7.50154448433491,3.41911904960981,35.49715,49.770775,31.062125,71.453075,86.731225,67.614925
"ZNF846",0.565402396091278,0.99927113207904,0.588371339927849,73.1359484848485,59.31052,73.3602466666667,3.13486103632768,14.6784716154782,4.16714839881592,43.73525,29.019075,50.290375,89.2441,69.60705,92.98145
"ZNF136",0.0605178798525898,0.230125482462789,0.314696029693586,161.770663131313,120.62714,148.297471666667,3.86267514640533,13.8093173170404,7.93658031101688,123.499225,119.42045,102.31825,193.639,138.28595,180.3272
"ZKSCAN5",0.906007269798059,0.57899532257857,0.683434802832352,451.020036363636,471.28689,429.301536666667,10.1417484639848,74.761568247267,18.9258406683631,340.158775,355.22735,331.469775,553.419175,492.623575,539.4615
"ZNF33B",0.204593772250655,0.28887833378406,0.0618605429427818,1210.53655909091,1466.91386,1107.54702333333,33.1432368455585,201.935612316323,54.2356345533028,958.966,1188.492175,863.937025,1455.733425,1752.491375,1341.3035
"ZNF431",0.995522047246471,0.457587121239348,0.819731876511263,95.3439661616162,97.21431,84.0870366666667,4.72055283911069,19.010548607067,7.17591437442182,59.955925,63.753925,54.9989,112.2334,92.4741,100.679875
"ZNF418",0.129075225526211,0.830321319516066,0.0931331938340757,47.7937454545455,13.50366,52.4598083333333,3.93987974484985,5.29466253966514,7.10319574802488,9.660825,4.0485,15.478725,67.04805,9.947325,74.661075
"ZNF700",0.866700743176663,0.278015702059788,0.982885927660421,344.633960606061,381.57175,395.08699,15.1395209845001,80.274429713234,32.4572576360999,208.88825,263.68155,265.032475,401.646625,425.525,441.257925
"ZFP28",0.698999372900729,0.843189646922031,0.858839708941112,142.344117676768,117.90728,134.681525,6.56808156746067,41.3252353294659,11.6016795285572,71.40285,19.9477,70.9612,196.27895,172.276375,205.96125
"ZNF585A",0.400136727406778,0.00131929377493212,0.0170081087855198,122.617053030303,140.57787,100.201455,3.09661929242546,11.9230687226816,5.3047521662017,92.19715,115.6448,75.256475,151.495725,152.92185,115.9296
"ZNF138",0.0148520021264467,0.984298381150781,0.0273114691615151,150.105642929293,209.38489,151.733218333333,4.217883612218,24.4068267457623,10.3384442289145,104.934225,141.61335,99.89675,190.3329,264.1705,178.0921
"ZNF429",0.999270833787076,0.0292695134330969,0.5325239940919,150.882803535354,150.01344,123.021493333333,5.32916771263343,27.6047270082507,8.64686667371216,97.1929,106.8029,77.0912,185.766175,138.47135,150.88005
"ZNF470",0.941327622647618,0.290896976688322,0.940246226847751,124.938851515152,118.75465,112.175811666667,4.13665554504337,17.9687959180368,7.1851149702572,83.923,83.787725,76.316225,155.6196,141.880975,138.220025
"ZNF100",0.99470471675461,0.456324570566901,0.815153082877315,131.029297474747,133.0666,119.735778333333,4.65177194214359,18.8801431550423,7.72168954970644,85.267,77.252475,71.61415,165.561725,170.6962,148.276925
"ZNF398",0.669169693564827,0.575273145291519,0.924191982086422,292.524973232323,260.66415,275.52005,8.8194378637679,29.1271592312103,10.5410888681344,220.809775,185.903125,209.669075,340.7571,312.691175,326.993175
"ZNF498",0.99706807732077,0.336696770385048,0.851912542225066,462.34084949495,457.97583,423.969951666667,13.4085325116552,77.2021602068449,20.4152605291948,329.37535,310.955825,321.0992,546.351525,520.704875,498.52475
"ZNF441",0.892151441290334,0.414122721285583,0.99267318546194,251.054142929293,230.75333,225.324743333333,9.66004740889186,28.3087544348899,19.2087173960009,155.8736,186.070975,145.107475,317.476575,271.951525,258.695125
"ZNF420",0.999382564240694,0.0310606094120613,0.497470708867171,77.8964696969697,78.29495,64.1382433333333,2.6819478107629,10.2717731024855,4.36654743210936,50.815875,62.49015,37.86675,97.701825,94.522125,82.083425
"ZNF763",0.354861095181192,0.44972484244545,0.16279941029728,83.9356015151515,62.91116,92.323665,3.26465008948487,14.8791196483469,6.57657854867926,53.017625,31.04005,60.7727,107.5733,82.55625,110.4042
"ZNF679",0.994106327940093,0.37225442894412,0.776486692315395,0.0859050505050505,0.037,0.374475,0.0504143643668793,0.037,0.361821911992463,0,0,0,0,0,0
"ZNF682",0.0957856713216312,0.996637154787588,0.112211171307356,79.4825055555556,126.76259,78.67493,4.68219724261517,47.1695526878243,8.35483489782075,38.354875,39.2963,40.161375,99.7907,153.75005,104.8791
"ZNF772",0.00273827331059995,0.335110524316707,0.0295503899593006,152.636356060606,67.70419,136.292623333333,5.55971463177587,16.3692712671059,10.6347713884609,98.11215,29.937,80.4633,196.12205,97.9591,164.08635
"ZNF257",0.114305088214103,0.995199406249377,0.130194290842956,18.2833035353535,30.65114,18.0205533333333,1.24317644790069,13.6474743634629,2.34499666849831,6.987,4.45235,6.022175,23.486025,36.74645,24.51025
"ZNF785",0.475421684546282,0.946272973940926,0.597416012910666,258.256871717172,301.67616,263.623013333333,7.76982411036059,49.7841816731942,16.1959194839819,177.1645,218.602225,169.767875,316.193725,301.849075,320.615725
"ZNF98",0.995618127464908,0.999875333375045,0.995427175406736,5.80142323232323,5.34066,5.83672166666667,1.02231295312211,3.49775082382951,2.6768756948468,0.36615,0.385875,0,3.93215,1.905525,3.774575
"ZNF786",0.90880762867187,0.959491371896288,0.864833375324851,153.694243434343,146.12926,155.95571,3.88927463998496,24.8837138061879,7.24889162847396,115.283875,84.604825,114.040675,182.418025,162.51055,194.1379
"ZNF517",0.928663095746311,0.971137686896887,0.895677952413146,307.493475252525,292.28235,311.843426666667,9.58523284476274,45.2709595421839,12.7714346740787,211.8699,185.789425,240.9062,388.1701,329.009125,368.11595
"ZNF675",0.551299603633299,0.0556836644765301,0.117522046483959,88.7289747474748,102.80577,74.5143483333333,2.9083376351183,19.352393665637,5.23692578236965,63.889425,74.430275,47.9189,105.11295,95.337675,93.547225
"ZNF860",0.28645551185296,0.302721657045064,0.704819465670888,105.224122222222,60.46795,85.3332083333333,6.51375342322695,12.8618344276325,12.323781641336,48.089725,30.4748,37.1238,139.413175,78.6857,106.832525
"ZNF695",0.136130417956071,0.995383595929817,0.153181899113614,6.28532676767677,14.53022,6.10608666666667,0.937556917793337,7.6393056392697,1.42316093454622,1.6504,1.37155,1.763875,6.164125,8.902025,4.4851
"ZNF665",0.635494446056408,0.176202347329484,0.995410873104495,26.075651010101,21.26264,21.7726716666667,1.16725594305987,7.53143939906723,1.88441032507496,14.077475,5.033575,11.05495,35.795225,25.55865,31.576
"ZNF624",0.860571992172273,0.37684039578129,0.996420497009578,91.0129525252525,84.55422,83.5029716666667,2.8194385584868,10.8151330065772,4.29604177405024,62.603675,59.349975,62.84325,112.101025,110.904525,101.89915
"ZNF841",0.899386347379574,0.925558775451006,0.831998352974053,156.440927272727,172.86504,150.063456666667,8.63196421382256,42.4196422097206,11.4819182693122,92.432575,81.987575,82.483375,181.988675,211.44505,198.624075
"ZNF615",0.707370827103373,0.220612656978012,0.999343053478596,156.959202525253,136.30588,137.252915,5.94355889141582,26.1326437085828,8.72871190952378,110.0404,99.220175,91.1908,184.75675,165.04485,190.477725
"ZNF433",0.77941983321208,0.990318540921825,0.830265716286325,123.216776262626,107.00056,121.761306666667,5.36917023740394,22.4668491886166,9.12713656366529,78.476275,61.1072,74.68945,148.7127,165.195675,158.455925
