"gene","Stage II-clinical_stage","Stage III-clinical_stage","Stage III-Stage II","Stage IV-clinical_stage","Stage IV-Stage II","Stage IV-Stage III","mean-clinical_stage","mean-Stage II","mean-Stage III","mean-Stage IV","SEM-clinical_stage","SEM-Stage II","SEM-Stage III","SEM-Stage IV","Q1-clinical_stage","Q1-Stage II","Q1-Stage III","Q1-Stage IV","Q3-clinical_stage","Q3-Stage II","Q3-Stage III","Q3-Stage IV","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF3",0.729841842288411,0.994100436899216,0.733276408402042,0.870179725630611,0.966777872557477,0.878943184513256,770.585073550725,539.6374,803.856033333333,661.91542,18.9338375431527,96.0725,175.21698200647,71.3349001098228,559.645925,491.60115,517.763725,576.4521,919.29825,587.67365,858.823075,705.4389,491.892990625,767.078764482759,477.61425,713.79235,447.917325,530.872975,556.8623,916.044975,14.5410725206469,18.4289512046645,1.55944235657456,1.49449550552564,0.641030225734826,0.579658558330414,"KIRP"
"ZNF606",0.664343886961853,0.56053067065137,0.987320639336725,0.994915296343712,0.690257547607135,0.707633483116354,213.613936956522,136.5891,162.39755,224.06494,5.71892532609704,36.551,37.6391615361868,50.2582424426243,146.587025,118.3136,116.820375,156.6082,265.57375,154.8646,233.05635,216.4286,219.638775,211.97995862069,217.8827,197.9678,167.742,248.8817,146.656975,262.4537,11.2990227372938,5.58012076741391,0.965129944021449,0.908598066757939,-0.0512048965746003,-0.138285859140188,"KIRP"
"ZNF91",0.407222539866368,0.88809194804832,0.758201512098357,0.911612415596058,0.339400288178157,0.758183502965243,286.941031521739,144.3148,248.3651,325.53334,7.82931277029622,85.3121,34.7774535119427,58.4592984485924,201.77515,101.65875,211.802275,275.0153,346.316,186.97085,228.03785,306.4516,437.265215625,285.549045862069,445.1418,268.3989,388.953375,477.084875,206.190575,342.840875,12.0685282811102,7.59508446376173,0.653033984086575,0.602951464005402,-0.614770022874592,-0.729886221214661,"KIRP"
"ZNF226",0.827573646235721,0.940595322915634,0.968607288427709,0.77511528394566,0.996682438487808,0.988406032635631,293.943082971015,215.99925,263.688883333333,238.63816,7.79212376879597,66.39895,42.6694203399688,34.3200199593561,208.8213,182.799775,192.8785,196.9143,350.6156,249.198725,289.295275,222.0564,248.7681625,291.641428275862,245.47555,269.86095,213.4615,270.387475,207.368675,349.72895,9.92284042801728,7.51222705198235,1.17234225370725,1.09933942504661,0.229393811777111,0.136636892408544,"KIRP"
"ZNF229",0.992297880605617,0.996679842541903,0.985228253779696,0.991990377577387,0.999782836674305,0.984583920752505,119.373807608696,137.0443,111.645033333333,130.76036,5.20359263839732,14.8517,60.685103207106,64.1348345368771,50.75335,129.61845,19.992325,9.4396,170.47385,144.47015,118.816275,219.8815,181.08565625,119.53670862069,183.31735,104.56475,148.756475,202.01365,50.30385,169.589075,7.00498189794255,5.18133791530838,0.660111414101522,0.570402910581023,-0.599218550709653,-0.809946751481974,"KIRP"
"ZNF180",0.71559354005356,0.906542344858887,0.938594784647514,0.931085418501257,0.940404715457764,0.99999956782454,102.712560869565,72.3396,91.4417166666667,91.70214,2.47064678423603,6.1044,8.78393073653691,7.37764063577239,74.89875,69.2874,78.1564,89.2004,118.738925,75.3918,101.493475,104.345,161.2118875,101.961468965517,162.03075,96.5913,137.892425,181.758425,74.47035,118.2039,5.08790993161958,2.37065185902269,0.632468675521942,0.596129438393638,-0.660934066129025,-0.746302475855016,"KIRP"
"ZNF641",0.715165968670386,0.649840141091273,0.987432426790446,0.993038988332543,0.723860587876717,0.75219531491002,101.973650362319,60.12495,75.1998,108.78454,3.37283201267,14.48485,17.4659170705883,24.4282716119172,65.5517,52.882525,44.564025,80.4617,135.82135,67.367375,96.1985,107.0405,172.686796875,101.233439655172,177.61885,95.15565,152.026875,192.1455,64.413875,135.35235,6.624224806346,3.26391564047391,0.586225707391229,0.535729456642693,-0.77047185986463,-0.900423471250973,"KIRP"
"ZNF610",0.999995336965933,0.998547437817244,0.999921150582813,0.966513983275805,0.995641702673775,0.995244338136725,95.204622826087,95.9933,98.32325,105.14508,2.81103481125404,25.9514,24.8992368952243,30.4586826801883,60.191875,83.0176,59.894025,61.3073,129.29565,108.969,118.333575,155.6945,86.655340625,95.4294293103448,80.68465,90.5697,67.769525,99.24115,60.4778,129.55195,4.70427433420596,2.76083678658938,1.10125271705197,1.12251462948653,0.13914557862134,0.166734247416424,"KIRP"
"ZNF528",0.999420349588576,0.999999587382853,0.999675027535721,0.153631866990807,0.728269411529197,0.401919097657175,288.588985507246,304.58145,289.417883333333,471.0118,11.0095337249871,127.57345,46.0503509320064,245.494113274553,159.92705,240.794725,267.361525,153.4714,362.384625,368.368175,338.53215,442.3982,269.1527125,292.047970689655,279.6002,253.8871,209.93715,325.4192,160.292575,363.906675,12.7057654184002,11.2820350601851,1.08506419265477,0.908036188815316,0.11778039537503,-0.139178299150905,"KIRP"
"ZNF701",0.653902034197852,0.705802284109168,0.966885439460138,0.697949917872164,0.398478224751015,0.414039885650352,110.026777173913,70.9035,88.9290333333333,133.37482,2.85254617327858,27.508,14.1229360263289,32.3942438823844,76.319825,57.1495,71.1587,88.1034,134.20885,84.6575,84.325125,136.2799,98.6439,109.70318,90.00865,107.4665,80.901175,105.73525,76.010675,134.21875,5.94474479773706,2.79461389614914,1.11211316665298,1.1939574696432,0.153303601606377,0.2557514467973,"KIRP"
"ZNF283",0.867580646363374,0.751940649917084,0.99834984654942,0.999365861757634,0.889465194034335,0.868479616787909,35.2692684782609,25.91845,28.2448666666667,36.20248,1.04299075553145,6.88535,3.90072272146814,2.86090573514753,23.77735,22.475775,27.592875,32.2581,45.673575,29.361125,33.14375,40.1064,40.3255,35.0318565517241,39.68275,32.5033,34.896575,44.851825,23.788375,44.99215,1.69105742010874,1.00054071253764,0.868727146637342,0.81907881888226,-0.203024974240565,-0.287925807686244,"KIRP"
"ZNF558",0.663721678087751,0.736850804501875,0.964256613439028,0.985633329950319,0.862722714477598,0.971883599771813,397.244354347826,184.3256,286.488983333333,356.1248,15.9340674321924,4.65300000000001,65.7090943697974,115.176228363382,239.43215,181.9991,212.99605,208.1217,483.9587,186.6521,337.7738,311.0599,255.996159375,392.728853103448,246.2148,330.45375,226.792,284.75835,235.141225,480.564075,9.774100979477,15.3829808078484,1.53412009798222,1.34213601294479,0.617411428069802,0.424530882609498,"KIRP"
"ZNF597",0.956885634980939,0.642169013312145,0.998742519968782,0.99866237996868,0.985497235991,0.902374095828416,43.1814307971014,35.406,32.7322166666667,41.6728,1.29924369306991,9.521,4.72090696056147,12.3296873107147,28.6332,30.6455,29.1814,25.5786,53.4832,40.1665,33.354325,52.0079,41.928525,42.8837220689655,42.0019,39.315,37.6346,48.31655,28.314675,53.422925,1.56766869256138,1.25866111353842,1.02278155668404,0.936029084398563,0.0324980505177932,-0.0953747368033881,"KIRP"
"ZNF30",0.74691267873099,0.826815336161008,0.971509420497943,0.999992488520586,0.83671431580859,0.942732843977237,60.2173253623188,42.9976,51.6724333333333,59.91724,1.4605429174039,3.0625,7.20616882060857,11.8724585075544,43.7014,41.46635,37.018075,49.0454,71.766975,44.52885,62.0319,57.0874,70.619228125,59.894944137931,72.1524,57.07285,59.1784,81.3111,43.45,71.1731,3.0991805031286,1.41305473532618,0.8481393202417,0.791004180041135,-0.237626825249287,-0.338242776284514,"KIRP"
"ZNF354A",0.818767127991971,0.999999976058791,0.871911050546737,9.26369758680323e-10,0.000124201065512697,7.61039233743155e-06,310.25455,129.65485,310.7418,1184.12678,8.80927664483756,55.04505,49.7042225101584,955.022683003362,214.1868,102.132325,287.651025,229.8011,371.3002,157.177375,337.78705,242.2842,204.6103375,323.830832758621,203.817,286.0981,171.855225,221.447725,213.989,369.6144,7.21069503671841,18.2934858762195,1.58267092814223,1.40370086891672,0.662361318842524,0.48923552758713,"KIRP"
"ZNF764",0.986370860212321,0.55303054613379,0.98276116009702,0.588962537213483,0.979708792761364,0.999973534440727,213.872416304348,227.7762,245.120366666667,246.57934,3.4618784732801,1.00189999999999,26.4283530605758,24.4881820451948,176.16655,227.27525,209.34665,219.5523,242.603825,228.27715,242.439825,239.1377,166.63608125,215.101929655172,161.118,207.9501,150.597625,184.96605,177.612575,241.94515,4.56264835428368,3.37426416896374,1.29084846475992,1.29066957137005,0.36831964977683,0.368119698737777,"KIRP"
"ZNF747",0.988088902142076,0.855757963942481,0.999379910620303,0.395208956384335,0.674538038308918,0.317216449908221,348.875331521739,370.5415,379.743083333333,282.22032,5.50936176203808,37.3116,59.3189624326399,70.0873010982332,280.7927,351.8857,268.207525,295.7171,400.12935,389.1973,418.350975,379.5655,312.230025,348.414602068966,313.02495,342.40165,290.328175,329.0166,281.458225,400.67865,5.47109113786184,5.505181152301,1.11589076697209,1.09384779072722,0.158195810625394,0.129412000616375,"KIRP"
"ZNF778",0.77469713591464,0.803500658430659,0.982068383177798,0.981053103669932,0.930519488802101,0.98750600325738,60.8777742753623,39.374,49.06815,55.41722,1.93265206170865,17.6762,7.66577111588695,5.80797623388732,40.44835,30.5359,36.41935,45.8497,71.43345,48.2121,61.708,66.7076,123.11051875,60.3298534482759,123.52535,53.59785,96.821525,147.70235,40.5193,71.088925,6.15341387393864,1.855982461741,0.490046293857208,0.433901624241502,-1.02901005022391,-1.20456010822389,"KIRP"
"ZNF212",0.813872082523093,0.316210411989385,0.999629282743526,0.999358117888784,0.903456533682564,0.70188237764788,381.174412681159,473.31275,485.4553,389.23726,8.60479933933603,213.02145,120.415254424457,32.3171949501438,279.61305,366.802025,271.761075,399.1068,447.87295,579.823475,562.544825,428.3801,293.625078125,383.953977241379,292.78935,362.82145,264.008575,319.935625,278.574075,450.89085,10.0352550414511,8.63471738385351,1.30763346132828,1.23918936942208,0.38695820013974,0.309396672910363,"KIRP"
"ZNF282",0.928018312649446,0.207416413446895,0.968419236575434,0.935340976641794,0.997080305838831,0.8080423974584,910.979385869565,1048.045,1165.4289,994.78094,18.5178950857637,464.7072,208.732845298798,167.677743797502,726.113675,815.6914,790.07335,936.3229,1027.566525,1280.3986,1411.129475,1211.5307,576.22408125,918.077009655172,577.49665,848.7468,492.427,658.44625,726.2863,1039.5427,17.5362984034024,18.5376987307333,1.59326386995766,1.46969995410363,0.671985220004434,0.555521652401508,"KIRP"
"ZNF160",0.444518098210832,0.99911461090355,0.523075710892932,0.999839279525069,0.560122484190649,0.999984300442217,654.912664492754,215.40665,678.107083333333,669.25102,25.1267063216716,61.99975,65.6728659638789,239.008581374775,412.187425,184.406775,598.16425,401.5428,787.89095,246.406525,778.42875,496.0098,508.409996875,651.949849310345,450.7142,538.5063,400.60355,612.29455,412.062075,786.305425,26.0798070394354,24.333054002774,1.28233090088242,1.1947844110525,0.358768592270633,0.256750319323137,"KIRP"
"ZNF415",0.994433797612804,0.997765483989886,0.999301458995554,0.992969691833136,0.98405661192512,0.987765082686021,138.102611594203,122.30175,131.34935,148.9778,5.3898663660652,65.96375,21.1165789747416,26.5215311587397,66.30715,89.319875,95.836625,106.9826,192.75775,155.283625,176.55305,165.8986,169.095740625,137.954890689655,162.98005,138.1862,127.047875,212.390825,67.89745,192.59465,9.51903641424927,5.17338131865302,0.815838945320301,0.847871871434571,-0.293643716857962,-0.238081830585134,"KIRP"
"ZNF439",0.720528633252083,0.995571590545546,0.732305801031698,0.927386009735571,0.944154017813188,0.92681131801656,125.954330072464,52.4488,135.420666666667,98.57898,5.99267543556797,28.8477,34.1655562423197,26.9878809153553,56.4098,38.02495,116.560625,72.4371,166.998025,66.87265,143.123475,117.7426,134.987653125,125.034514827586,137.3491,111.3336,111.922175,155.1111,56.6648,165.981275,7.14943498611923,5.77322800605507,0.926266306088031,0.810588493117174,-0.110501059892349,-0.302958399444158,"KIRP"
"ZNF440",0.913707931489365,0.830068438458998,0.999031105708987,0.990668170250126,0.979189583881282,0.984420934802867,238.079773188406,132.3195,158.21815,207.35686,13.8683288996654,52.3804,18.1668987278282,82.8172250489148,140.436625,106.1293,139.400225,107.2232,279.976825,158.5097,185.3714,156.7194,210.01435,234.797322413793,198.8421,197.0436,182.4002,242.6446,139.83975,279.246025,7.76627036432251,13.2996014852059,1.11800609060187,0.990955134752651,0.16092804762402,-0.013108353656309,"KIRP"
"ZNF562",0.671206548867432,0.402222490486944,0.997449537368776,0.980949622452512,0.649540650947371,0.532351041603351,296.932880434783,195.73125,215.60975,318.7034,7.62783189018818,28.85955,27.9357999504668,69.4784398118294,222.72515,181.301475,164.95205,239.5453,341.1424,210.161025,266.152675,382.1593,358.942053125,294.812514137931,350.7624,274.3041,323.125875,396.783625,218.517275,339.24325,11.0659406950722,7.40861024402652,0.821337348386047,0.782022531491403,-0.283953192152854,-0.354717920087949,"KIRP"
"ZNF561",0.992990755860531,0.778047641416921,0.994888919794714,0.990448560542057,0.979377987597786,0.819382059724457,535.976922826087,497.6948,458.121433333333,563.02258,11.895187442173,7.0635,67.2066555373482,137.064012031019,425.637425,494.16305,391.9043,385.7085,602.4746,501.22655,548.120325,590.5201,629.479440625,534.37992,610.38405,513.21455,542.14385,675.765575,424.093325,600.216575,22.476136872629,11.6095475889259,0.848923547795974,0.840805964703698,-0.236293461229223,-0.250155191027421,"KIRP"
"ZNF584",0.852170155206778,0.442522550223581,0.466546988185167,0.993603203463572,0.948988569748902,0.618332392751616,169.069046014493,143.71825,196.43345,163.79694,2.67652567813303,20.34725,17.9742468580791,19.1151520313494,139.1161,133.544625,169.92475,125.4568,193.8848,153.891875,222.4157,187.4361,183.220728125,169.202733103448,181.3981,166.1928,172.345725,196.274075,138.5801,193.9276,3.89270107840445,2.60745637987393,0.92349121649605,0.916177181569156,-0.11482985536655,-0.126301463538723,"KIRP"
"ZNF274",0.989524933520045,0.600920609316051,0.984393307450746,0.402760766675749,0.938685693060869,0.988951077179374,495.150536956522,453.3348,398.175933333333,361.83974,11.4892061482458,122.1586,61.2909629584311,49.1994703804787,365.201025,392.2555,323.975625,354.8518,594.842325,514.4141,472.6499,423.4355,473.480209375,490.204947241379,462.2857,469.5499,400.896825,531.345925,363.27405,584.282525,18.4574912034554,11.1192221148371,1.03532299246141,1.01571365932366,0.0500809193461554,0.022493748077313,"KIRP"
"ZIK1",0.989917763901841,0.760595571714303,0.871138684164797,0.9542031542064,0.948847639703782,0.992270439512748,59.390827173913,69.89185,39.9031166666667,48.08768,2.92501940159111,2.13395,15.2237063951242,15.1148444637846,26.0188,68.824875,17.22905,38.2287,79.6356,70.958825,49.175275,59.5787,86.443925,58.8587617241379,89.7083,50.1658,74.2307,99.85475,26.0843,78.545775,4.19926651499181,2.81466449764753,0.680889509865938,0.559210240301065,-0.554507388428641,-0.838537315189223,"KIRP"
"ZNF540",0.612867914966149,0.923228466195697,0.878417182607595,0.98153034020125,0.838654045828903,0.998897115135823,77.7117134057971,27.2557,62.6603166666667,67.7869,3.52096676179839,5.8619,12.6764859569576,29.7119668028052,37.416225,24.32475,54.53645,28.7953,100.835075,30.18665,72.603275,62.9314,125.286546875,76.815295862069,124.156,58.7462,99.398425,149.303625,36.564075,100.2418,7.0697778481318,3.40302678236273,0.613116873104569,0.473164406069783,-0.705765986425115,-1.07958654428239,"KIRP"
"ZNF570",0.363560759784089,0.708779265213218,0.817161335596806,0.999822709661843,0.484796449372357,0.860190393347018,51.6958061594203,21.28315,40.0970833333333,52.6335,1.59263107400859,2.25005,8.69533598374886,10.6695898190605,31.2066,20.158125,28.364425,30.8567,67.500425,22.408175,44.411325,75.1832,74.335503125,51.2238575862069,72.68985,46.09245,65.58195,85.833525,30.77355,67.429075,3.02185570251531,1.5439873571603,0.68909007718789,0.634097470279551,-0.537235511931422,-0.657223473638301,"KIRP"
"ZNF57",0.92228451527827,0.366287338082632,0.992838181225321,0.464524613850882,0.994390712748979,0.999996689216299,109.518461231884,85.57325,73.616,74.29528,3.26012577266033,34.94515,15.1494108782047,7.48606643447679,76.579925,68.100675,63.308875,64.5554,127.257525,103.045825,100.1651,89.0024,105.6120875,107.845207241379,102.04605,96.5842,89.487475,116.1019,75.8849,124.76825,4.72745878317175,3.15361995948639,1.02114454693815,0.946476615214406,0.0301870997030055,-0.0793612334707755,"KIRP"
"ZNF556",0.999977948923041,0.553512543971683,0.92205599276442,0.941965003301442,0.992950267424668,0.964594913295888,7.3778884057971,7.04225,0.863,4.31174,0.733195909828854,7.04225,0.863,2.1886627153584,0.329575,3.521125,0,0.8185,11.0018,10.563375,0,7.2416,8.965784375,7.18373275862069,6.44445,2.43185,5.087225,11.011025,0.27345,10.057875,1.16896939775397,0.702084160162318,0.801238626555827,0.377355709176113,-0.319696121818029,-1.40600299336327,"KIRP"
"ZNF554",0.989216378396798,0.823969610831117,0.998461134564068,0.386850193853664,0.935051060197931,0.933328435171828,125.194545652174,115.91805,110.391133333333,95.3955,2.52505207309695,20.35905,14.2532137144263,9.34092767941172,97.720325,105.738525,91.000475,82.8258,146.484075,126.097575,140.37335,111.3157,146.504196875,124.192330344828,146.43155,120.09505,129.701225,163.812225,95.265525,144.810975,5.44356313343487,2.44106975088842,0.84770493264975,0.820144634131101,-0.238365912977853,-0.28604974059135,"KIRP"
"ZNF738",0.915875868923281,0.879890047965677,0.997607128070816,0.214779862005594,0.382896761261928,0.20985843332625,136.394808695652,100.7201,112.665283333333,204.12236,4.57648141869955,39.0528,9.35360639558941,75.8504604777163,83.76095,81.1937,107.191625,124.0025,166.762025,120.2465,112.793525,141.2113,124.926990625,136.675815172414,122.47385,120.45395,96.2027,151.906525,84.4381,166.568475,6.64156695916041,4.55792449390504,1.09404552601992,0.983507499764235,0.129672773593534,-0.0239920410298035,"KIRP"
"ZNF596",0.667910746753454,0.981840777246086,0.855844952894085,0.292360066452971,0.999999511454965,0.714642576467893,98.1125514492754,47.29065,88.3247,47.87482,3.8431306070335,23.30895,18.249093363361,9.01573251474332,55.097875,35.636175,68.097825,34.7862,122.55595,58.945125,121.931325,57.3431,90.04145625,96.5127068965517,84.65135,83.0626,75.080475,101.936675,54.797525,122.3609,3.873015649484,3.71082533036941,1.07186967999034,0.981231840957055,0.100129510776435,-0.0273340448019695,"KIRP"
"ZNF621",0.496346639168841,0.730739216181067,0.896717590419239,0.999270348054343,0.588330910936956,0.855361630271754,771.733825724638,368.3129,599.581666666667,794.86012,24.4457844273998,132.3022,91.0379639177842,214.424060378019,498.9838,302.1618,461.039725,507.4933,933.05925,434.464,767.204625,809.7433,544.850309375,765.74363,509.71505,708.0365,444.29575,632.698225,494.562175,926.108325,21.5136293941285,23.6952867047139,1.40542019858333,1.38908297881336,0.491001538117679,0.474132783298315,"KIRP"
"ZNF680",0.59953966972344,0.682484411504087,0.954478846750062,0.633779846551603,0.327307209416134,0.355421729337306,207.725110507246,126.7733,165.64155,256.96734,5.50565530231881,64.3447,16.6946530184318,63.2376577408161,142.95535,94.60095,148.861575,203.4105,263.34655,158.94565,178.928425,228.4398,232.9405,207.247178275862,225.5915,196.215,207.17685,263.887175,142.6237,262.1863,8.86154897310179,5.38903746678996,0.889700066222327,0.869780111396041,-0.168609035103926,-0.201277374724553,"KIRP"
"ZNF483",0.678004196910565,0.569674607231537,0.988597409319878,0.999999962921558,0.776791828572775,0.813687345167829,20.6467010869565,7.7288,11.9846666666667,20.6811,0.981356399185062,0.1156,2.35256026683932,10.3170656301586,9.765975,7.671,9.401725,4.0925,27.88865,7.7866,16.136725,24.6873,38.51615625,20.3556203448276,33.51585,15.54765,27.787575,46.41855,9.54185,27.134975,2.71605462385736,0.953497446993613,0.528495632136906,0.463889473189551,-0.92003654668615,-1.10814698668096,"KIRP"
"ZNF417",0.457236884002711,0.541529084406036,0.931135726523991,0.881646359700168,0.355293182828044,0.463347734897102,115.708644202899,52.5117,82.3325833333333,135.88996,3.62212635828346,6.8716,8.79328549217779,49.0846255745483,74.9235,49.0759,69.8209,79.1717,146.221725,55.9475,87.5975,152.0737,141.74843125,114.93507862069,140.6461,99.745,115.324225,166.319925,74.54745,145.9017,6.57875058942131,3.5612646951273,0.810838452370454,0.709191367553029,-0.302513587571515,-0.495753119373029,"KIRP"
"ZNF791",0.332473442238282,0.962431349500692,0.613905869942299,0.818226778683724,0.229344893145589,0.759928975076323,161.13865942029,58.2767,143.9492,195.0327,5.13703634742425,25.1591,42.3392962422224,48.0134548276939,99.3623,45.69715,76.730275,119.3666,217.205575,70.85625,162.44815,236.0105,241.5302625,160.587687931034,243.2682,154.09625,216.19135,285.09535,97.27625,216.661825,10.0430200160729,5.04495009919917,0.664876054324805,0.633441814425395,-0.58884267529197,-0.658715989957278,"KIRP"
"ZNF519",0.804601652633449,0.993165015416705,0.916689766079016,0.0114481126591892,0.0729562117589669,0.063274645802639,28.2216246376812,13.07725,25.5889166666667,61.35394,1.29979440632448,5.46405,5.10016275841054,39.3768993428965,15.866925,10.345225,21.29725,9.4127,35.141075,15.809275,32.397375,53.6537,17.53420625,28.61635,14.46215,25.1735,10.345,21.02295,15.866575,35.105125,1.76149716843199,1.40758012662695,1.63202996428766,1.74064713752796,0.706667545625807,0.799623770746365,"KIRP"
"ZNF25",0.328352856537,0.975264484084578,0.588300960788285,0.909189081874838,0.276619201111337,0.862209451648915,232.442222826087,121.507,216.5072,260.23268,5.59456289027223,33.9547,25.9462506861781,36.5941389705701,166.875875,104.52965,169.472025,220.7079,287.963975,138.48435,255.169725,253.3496,296.912578125,231.891248275862,295.5319,220.3775,251.403475,329.65155,166.541825,285.455075,10.8318059533963,5.41241582153492,0.781008503379187,0.745697841755831,-0.356589838816908,-0.423336928893136,"KIRP"
"ZNF77",0.883556073723948,0.661038682619826,0.999929467216679,0.831007692880598,0.998416666682278,0.998823746063597,62.0721307971015,47.4933,48.8218833333333,51.34518,1.70608575914895,5.4188,9.17123385582757,1.51989781478888,46.7105,44.7839,41.794875,49.7038,72.497,50.2027,63.15075,50.3451,62.8543375,61.6208310344828,62.0145,57.29855,45.8806,76.603975,46.811,71.87625,3.68858336482027,1.64406557235503,0.980375157633039,0.923954075256593,-0.0285941676121288,-0.114106950005919,"KIRP"
"ZNF169",0.493165976619821,0.807151051751333,0.866075609402271,0.0351828689710174,0.0407079798974889,0.0438558433968277,71.8395851449275,27.34965,55.4253833333333,126.26656,2.51495708736907,3.10335,8.94608623188251,63.130109316788,43.0658,25.797975,38.066125,56.9454,92.283075,28.901325,70.1108,70.8001,55.98568125,72.0556431034483,48.4892,60.38815,35.89905,73.702425,43.0508,91.1044,4.72765952988717,2.6375859816298,1.2870369975796,1.24539381965469,0.364053526330499,0.31660202488053,"KIRP"
"ZNF613",0.968912674666075,0.543358673350607,0.992404926607899,0.886903208110806,0.86533296985081,0.47038571612185,93.2708623188406,80.34285,71.1914166666667,106.41972,2.44183405993267,31.61805,6.80215237972103,14.0875517879226,70.886625,64.533825,70.328725,99.4075,103.6302,96.151875,81.129375,105.9955,130.28884375,92.9169186206897,130.9949,85.39145,112.8515,146.923475,70.708075,103.456475,4.05211521056302,2.35320231376458,0.713160973313877,0.651868507857939,-0.487700339130105,-0.61734711538964,"KIRP"
"ZNF404",0.992509099631272,0.962434616524477,0.999999982580424,0.969419488591542,0.999999840309879,0.999999935961911,58.7989695652174,44.2021,43.98175,43.72954,4.4957827406098,16.4137,21.8437879037458,26.9778050516828,19.710475,35.99525,17.399475,12.6867,72.6813,52.40895,45.05075,30.4507,43.50859375,58.1381786206897,41.9863,36.7764,31.728775,48.776275,19.169125,70.872625,3.11736636471454,4.32298843448587,1.33624586799452,0.87591428632673,0.418185486779792,-0.191138394857206,"KIRP"
"ZNF135",0.999888165387838,0.323091940743556,0.793932528931529,0.937330303035884,0.994062971679512,0.38266637498966,147.428265942029,152.83195,68.3744333333333,176.9607,6.58378058003577,21.88415,24.0176547530029,120.596529720299,63.78275,141.889875,33.327375,22.9179,209.95545,163.774025,84.440975,132.6531,148.165125,146.347962068966,143.87525,130.2339,117.43265,171.768575,60.98645,204.286375,7.82879793879442,6.59088995572385,0.987735555644188,0.905186263794503,-0.0178032510803857,-0.143713403019978,"KIRP"
"ZNF620",0.918489909424725,0.188239053346034,0.968361236608407,0.923504767611179,0.996896868158181,0.804798090029865,58.7832427536232,47.9556,39.0924833333333,52.05808,1.43125301993726,25.4965,5.60532854924173,13.3619256680091,42.933725,35.20735,32.90075,26.0714,74.3605,60.70385,47.974475,81.5546,64.4552875,58.1118272413793,63.54055,56.03965,52.172725,75.4002,42.146775,73.373425,2.88940149846114,1.40057629710576,0.901583554978004,0.881950974613849,-0.149466894115532,-0.181229632582179,"KIRP"
"ZNF619",0.985686822502648,0.664043923941732,0.992653312871331,0.999053438419283,0.982881217313124,0.814665748848134,46.6391137681159,40.0487,34.0109333333333,48.31242,1.59177468926123,2.9661,12.4593372682142,19.7291819981063,27.452025,38.56565,18.676075,20.2278,61.2461,41.53175,38.36445,66.2983,69.60785,46.3332627586207,71.19395,43.1829,60.46545,77.6275,26.738525,61.0518,2.83813193898819,1.56727672444383,0.665632723300902,0.606552944456657,-0.58720173505098,-0.721294514881496,"KIRP"
"ZNF354C",0.712378131976405,0.561629095600807,0.993460878853873,0.3857336944068,0.295257836000716,0.164380756271487,28.049159057971,6.1339,12.4245166666667,48.8995,1.72259095708398,3.8499,7.10681642342602,26.27643443447,6.2787,4.20895,1.33515,13.8043,40.533775,8.05885,21.12205,75.7077,43.570315625,27.9384824137931,45.2275,18.8362,34.148075,52.082525,5.962175,40.321925,2.56938185097724,1.71035437450971,0.64122745068577,0.416476701122105,-0.641091906886287,-1.26369230545689,"KIRP"
"ZNF114",0.999414469339298,0.997671103235625,0.999999828832541,0.999071479403798,0.999993830155155,0.999994307090261,46.5553199275362,2.402,5.76761666666667,13.79514,32.3652116807646,0.2626,3.72494879646389,8.14409768228501,1.090575,2.2707,1.341775,4.6083,6.00105,2.5333,3.73,10.5562,9.32219375,44.6992775862069,9.90125,2.7741,4.950125,12.523125,1.184625,6.04095,0.910211691058219,30.8042540270661,4.79493119162074,0.280176745360434,2.26151011238213,-1.83559087768193,"KIRP"
"ZNF454",0.796845095588974,0.384868393545337,0.99999971654731,0.993832705182591,0.796140227764794,0.577333185391311,17.7663981884058,5.61105,5.46993333333333,19.96224,1.12940003301582,2.94645,2.61483274859237,11.8829391787386,3.55635,4.137825,1.341775,2.697,27.7245,7.084275,8.868175,15.9607,24.956215625,17.4791489655172,22.98085,10.9661,19.327225,29.754975,3.354825,26.04815,1.82508924638781,1.09819625919076,0.700392608725797,0.477184264289615,-0.513764235860186,-1.06738162562967,"KIRP"
"ZNF543",0.930916080917728,0.81795749048621,0.768554850861166,0.576985442830411,0.626235866056625,0.984369050437131,82.6436612318841,66.49735,96.2527666666667,104.4057,2.17647976184519,12.29975,32.1617382869735,26.6927175245234,60.11975,60.347475,65.493125,68.6155,104.22655,72.647225,90.213775,124.0025,104.3659625,83.1715706896552,101.73085,78.0861,92.056475,119.808,60.2444,104.29265,3.7910924357321,2.20928780718553,0.79692237485622,0.767575420828588,-0.32748889120365,-0.381619580353092,"KIRP"
"ZNF354B",0.392278126912434,0.960873936162922,0.675148323302576,0.247798246098527,0.0910006861471574,0.314535425171095,115.145792753623,32.4763,100.1723,177.06614,4.07605927235373,20.2951,17.6987326926723,118.327107634627,60.4862,22.32875,74.061325,50.3448,154.889075,42.62385,120.11405,77.5477,76.100346875,115.294202068966,69.2802,103.50995,51.11915,100.016425,60.371,152.90065,4.97239889162963,4.349564303975,1.51502860109618,1.49407695127901,0.599345029520101,0.579254454934137,"KIRP"
