"gene","p-adj-Cluster 13 (HNSC-LUSC)-BRCA basal-like c8","p-adj-Cluster 14 (HNSC)-BRCA basal-like c8","p-adj-Cluster 14 (HNSC)-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 5-BRCA basal-like c8","p-adj-Cluster 5-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 5-Cluster 14 (HNSC)","p-adj-Cluster 6-BRCA basal-like c8","p-adj-Cluster 6-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 6-Cluster 14 (HNSC)","p-adj-Cluster 6-Cluster 5","p-adj-Low purity c2-BRCA basal-like c8","p-adj-Low purity c2-Cluster 13 (HNSC-LUSC)","p-adj-Low purity c2-Cluster 14 (HNSC)","p-adj-Low purity c2-Cluster 5","p-adj-Low purity c2-Cluster 6","mean-BRCA basal-like c8","mean-Cluster 13 (HNSC-LUSC)","mean-Cluster 14 (HNSC)","mean-Cluster 5","mean-Cluster 6","mean-Low purity c2","SEM-BRCA basal-like c8","SEM-Cluster 13 (HNSC-LUSC)","SEM-Cluster 14 (HNSC)","SEM-Cluster 5","SEM-Cluster 6","SEM-Low purity c2","Q1-BRCA basal-like c8","Q1-Cluster 13 (HNSC-LUSC)","Q1-Cluster 14 (HNSC)","Q1-Cluster 5","Q1-Cluster 6","Q1-Low purity c2","Q3-BRCA basal-like c8","Q3-Cluster 13 (HNSC-LUSC)","Q3-Cluster 14 (HNSC)","Q3-Cluster 5","Q3-Cluster 6","Q3-Low purity c2","count-BRCA basal-like c8","count-Cluster 13 (HNSC-LUSC)","count-Cluster 14 (HNSC)","count-Cluster 5","count-Cluster 6","count-Low purity c2"
"ZNF675",0.609726130572049,0.306168794112706,0.964005029119187,0.908561145639105,0.652200329702064,0.0254749216620259,0.863495943017854,0.816648631048271,0.0744218469982215,0.98844357187698,0.671609561966718,0.999783389144049,0.813950262548534,0.686950204348129,0.874671817083174,408.9776,147.54316,77.4457625,253.46096,235.408567391304,171.140075,NA,70.5553233534905,25.3245756397314,19.2762006878766,21.7481317571389,38.4202086893954,408.9776,42.9421,10.141575,141.573,135.68235,131.198225,408.9776,172.4057,135.891725,313.14385,294.12845,197.636925,1,5,8,70,46,8
"ZNF860",0.999994458716783,0.999994681950153,0.999999999985534,0.999361615748803,0.997973340521899,0.99360378866992,0.997604259291849,0.985594072283081,0.961407446876061,0.992003941770845,0.999877151481914,0.999950603078635,0.999880257065145,0.99991189186361,0.995635148713063,39.9002,50.12916,49.7229125,64.4820928571429,72.3584,58.3974375,NA,11.0672747035393,6.98180455665289,6.52180243548136,14.7055189281508,13.6775890928234,39.9002,30.5505,38.7727,29.74605,19.39225,39.320375,39.9002,69.5915,51.2764,76.400025,91.69655,70.6744,1,5,8,70,46,8
"ZNF695",0.992528086035799,0.999958655099169,0.976775210946444,0.969798755980017,0.999331217727955,0.628056488661617,0.943981832116797,0.990036411885536,0.437369763563732,0.984623577238497,0.95079657631752,0.994758277773509,0.697149828961517,0.998897231601658,0.999999984218096,28.9599,63.52402,40.410575,72.3257014285714,79.3398,80.19295,NA,10.7098107284116,6.54903879394172,7.06470156571756,7.63920116701452,23.7401961681704,28.9599,46.1422,25.34595,31.5716,48.3614,25.186775,28.9599,78.3562,53.467825,80.963475,98.7748,140.294875,1,5,8,70,46,8
"ZNF665",0.999999999988956,0.937740256610374,0.524793285391171,0.999999996291695,0.999999222304774,0.0763954588696948,0.999778862276951,0.989798933509784,0.0150786220742413,0.779456267600451,0.999932560659103,0.99887399570024,0.655137884352191,0.98181183702965,0.768224767697174,30.247,30.0203,8.6987,30.91386,36.335097826087,25.22605,NA,9.59144942044736,3.24347438763038,2.54212435747814,3.6318364428826,5.78201669859722,30.247,19.6767,2.4993,13.5182,20.037175,20.072175,30.247,49.3254,14.25305,42.975525,42.53115,28.01635,1,5,8,70,46,8
"ZNF624",0.970124528945689,0.99999665499258,0.51893975419036,0.993033053019025,0.989428976120923,0.428883693875963,0.989357933176045,0.99653569261569,0.367780475478177,0.999660239680933,0.976861502216336,0.999994611394957,0.458979266682802,0.992846205630865,0.998568066808977,85.9142,126.57522,79.9465125,112.964194285714,115.678845652174,123.0455375,NA,24.9695706727889,6.57118874558905,5.52497012778969,7.04200842458799,24.0353020991664,85.9142,77.9123,66.365975,83.134125,83.599125,77.8356,85.9142,179.4845,94.77265,142.4883,130.988325,143.536025,1,5,8,70,46,8
"ZNF841",0.995358637605605,0.997607562695889,0.999986142520715,0.999658655788698,0.992716246699717,0.997153555546299,0.999982599742807,0.956848432829155,0.964683280201063,0.979047190739435,0.995398376842687,0.999999994000439,0.99999185876622,0.986132478534785,0.917819612247277,502.9362,209.6227,256.0319125,346.138454285714,416.791989130435,219.456075,NA,47.0280595115512,56.6542433630478,33.8286902739618,118.87114695198,53.9801400406991,502.9362,153.5552,125.347,162.08215,189.9253,128.451625,502.9362,226.5392,383.489325,471.171275,377.780325,256.96235,1,5,8,70,46,8
"ZNF615",0.962347655273574,0.917058277188696,0.999781955039707,0.995906685317252,0.956436959203151,0.677461467618345,0.999651088870771,0.800909947336838,0.364822879099716,0.893751462465459,0.997410736349915,0.977512445389592,0.859561717088904,0.999999890006422,0.99708425965358,415.0913,141.97162,94.5631,261.431027142857,322.575656521739,268.173625,NA,28.910387563701,9.65304696794526,28.107934805142,60.9339319708712,96.4219388542799,415.0913,100.2577,79.539475,127.887425,143.6384,143.0405,415.0913,174.5368,103.775525,289.525125,297.503925,222.26935,1,5,8,70,46,8
"ZNF433",0.999999999649079,0.999834421773366,0.997684544971638,0.996155043756724,0.868395852097546,0.301585012379511,0.993112513788042,0.808171602246702,0.240009437620284,0.999173443205241,0.999999995980689,0.999998960477183,0.989575157485778,0.807377750517139,0.724432386948441,92.028,89.95708,64.468475,142.133558571429,148.984991304348,95.2936125,NA,31.0614752093071,7.71346959026291,11.7629717107159,17.0711770028563,19.3250364397128,92.028,46.1338,58.45175,76.7538,83.5438,59.26845,92.028,139.2988,81.423125,176.575475,181.861275,138.2096,1,5,8,70,46,8
"ZNF595",0.999999998517507,0.99999472826677,0.999962156396941,0.999887031838651,0.991950160319407,0.910803666551694,0.999999948862953,0.99999994860182,0.999920678621271,0.631763803296296,0.999999999998862,0.99999998970283,0.999827088237875,0.985189145598807,0.999996655099649,148.0171,143.71944,126.62655,185.685854285714,139.964063043478,147.015275,NA,64.5989409705809,77.9797648343008,21.6843383799097,14.7297520631873,26.1273573149032,148.0171,44.1027,9.017675,98.535775,90.230775,100.963375,148.0171,190.5166,96.32545,210.0829,158.33535,162.7845,1,5,8,70,46,8
"ZNF460",0.999287840112517,0.952800869809007,0.933586197102681,0.999847263673949,0.734699556281206,0.0231046849454186,0.997348914106888,0.466052524956295,0.00536272215170763,0.882446448293257,0.997841741024952,0.667981047674865,0.0664531514232898,0.993177977714803,0.999999999998834,60.4939,73.19568,91.0297875,51.9673557142857,45.0936456521739,45.016225,NA,18.9107032583508,19.0394561516852,4.10852132260157,3.86612074109959,8.81835600755504,60.4939,47.0988,60.781075,28.408925,28.074625,27.9367,60.4939,73.698,116.0101,61.121825,56.4568,61.064825,1,5,8,70,46,8
"ZNF81",0.823646957830214,0.0835398167739021,0.0916337693326624,0.0666841363759636,0.0240012705534677,0.999991019112485,0.0671597132861833,0.0267879960561394,0.999996246173919,0.999999986382795,0.0921911636428854,0.109564100758191,0.99999934394237,0.999999996514884,0.999999999987667,256.7774,185.22026,104.548875,107.424422857143,107.026082608696,106.828075,NA,66.9069394752562,10.3039721506485,5.49759987398874,7.57214343914767,16.2989035891633,256.7774,83.7042,81.256025,70.355725,78.0995,88.22575,256.7774,178.4419,118.647,141.4349,118.817,123.482075,1,5,8,70,46,8
"ZNF780A",0.999928717507482,0.99920493991693,0.999875139810147,0.99999999997899,0.99426442578849,0.900363365362746,0.999999482662047,0.999426565388549,0.970764263483444,0.996400775878342,0.999965258567334,0.999999782644388,0.999208472732745,0.99288421639046,0.999607718434149,331.4295,250.0733,202.644525,335.106014285714,303.532706521739,263.2986625,NA,27.1537211713791,10.9434234073769,45.3750847135418,49.5831163567459,33.9003698875624,331.4295,195.5371,172.921225,200.603175,193.672025,196.786325,331.4295,304.521,224.40735,372.063625,290.429825,319.87455,1,5,8,70,46,8
"ZNF461",0.999973830106688,0.99999985330289,0.997307616768057,0.961091910360673,0.735689985154399,0.155361598469029,0.918124110595473,0.518894158941886,0.062616278102524,0.946646616409159,0.985263926771093,0.946931873045568,0.633714993885582,0.999292999967324,0.969545037364157,55.3455,68.32464,50.9038,110.71362,121.964932608696,102.0751625,NA,14.6868107702319,13.2541121115567,7.3392684104499,11.4251254987752,23.9534949201866,55.3455,50.9097,22.234925,69.832675,72.964775,61.30385,55.3455,75.729,83.494,137.298475,162.41485,126.902875,1,5,8,70,46,8
"ZNF181",0.929773584240916,0.887293122436307,0.999978834282171,0.98617583613462,0.959310023445864,0.781824291413901,0.997571817945376,0.805597722588815,0.465819735196446,0.889405068721773,0.984839502528674,0.99117826390942,0.951868755791984,0.999994090334863,0.985566301876603,226.5304,119.64166,109.6833125,159.216558571429,180.021584782609,154.17235,NA,24.8234784040956,15.9337292945818,10.6601550443068,18.7779393195467,32.7255577435664,226.5304,72.148,78.180375,96.5854,96.385875,91.7552,226.5304,143.4178,146.213625,210.593975,205.479275,209.855475,1,5,8,70,46,8
"ZNF44",0.999993207466217,0.999968704490617,0.999999429740182,0.999884375530032,0.957365960088809,0.845068300823323,0.999968290113575,0.979469884680128,0.915141568690556,0.999709587003264,0.999858125043927,0.977631889391383,0.93825386231208,0.999999847312117,0.999946808556576,297.6333,157.66604,113.3463,525.516044285714,473.725515217391,547.801075,NA,19.0693099884762,11.5591116115785,120.134275321121,137.329702296443,343.778195814497,297.6333,122.9405,99.496825,143.27215,151.624525,156.510825,297.6333,189.48,135.98115,410.364525,330.81985,265.738725,1,5,8,70,46,8
"ZNF790",0.999988985854982,0.997107759238727,0.85365515322325,0.99585001539824,0.975724619973511,0.0818523276378192,0.999524734093477,0.99936535485826,0.267929190743348,0.926927517698512,0.99999952012678,0.999992356711837,0.852101412540917,0.864297187538465,0.988646349411095,79.8005,89.67876,49.99325,110.347775714286,99.3356956521739,84.9019,NA,16.9513294991455,10.8914207507725,7.01282031066405,10.0325085326546,16.3399810658878,79.8005,68.0878,33.630675,71.4438,58.108875,64.899125,79.8005,121.3536,63.1765,128.861075,126.832575,90.23805,1,5,8,70,46,8
"ZNF677",0.876139327153061,0.772339326779721,0.999507236664892,0.98357080298042,0.862399802834161,0.397989741517434,0.971451894178978,0.939993182344919,0.58792527906557,0.99616634638429,0.999999997711653,0.251379949794445,0.0540219730179079,0.393990785597937,0.284234793839627,62.4246,13.36782,5.8946125,34.6988314285714,30.8873804347826,63.602975,NA,11.1707391075703,2.9211370434447,4.74292822240177,6.448415086662,17.3308066490483,62.4246,1.4507,1.769375,6.91665,3.0301,34.93745,62.4246,4.0603,5.7436,44.96685,42.708525,98.312275,1,5,8,70,46,8
"ZNF823",0.999999727112711,0.999972269744971,0.999955431552294,0.994383643113078,0.759139963507548,0.363083594121027,0.986349913067505,0.61725940298785,0.230529384782534,0.989144777899539,0.999999999988629,0.999987042776919,0.998571897617722,0.708150369018847,0.532352016919344,139.6509,117.95534,86.545575,289.877058571429,322.528030434783,142.444925,NA,23.607974091154,13.1401296488732,33.6989176802308,46.3154032568366,45.0446323628051,139.6509,70.7965,69.568625,117.066825,132.470125,56.86035,139.6509,151.2859,83.860875,371.22945,392.393425,169.625975,1,5,8,70,46,8
"ZNF311",0.999777422903284,0.999999002852523,0.999211118956942,0.999989663962821,0.999464911505321,0.999993139549361,0.999969455469671,0.903476605466551,0.975754959554438,0.486116293739341,0.999278300946082,0.99999596610324,0.993963728790271,0.990996297863223,0.689051305448157,49.2318,32.3836,43.743825,40.9005871428571,59.6314347826087,28.479725,NA,15.6819085663385,11.9238086436751,4.19703452103426,12.2133621657143,5.68800300352637,49.2318,4.6674,21.0036,13.962475,3.18835,19.8506,49.2318,53.7956,55.53585,64.858125,74.734775,36.513925,1,5,8,70,46,8
"ZNF347",0.994503261522287,0.613758839044989,0.404130838387832,0.986799731552988,0.999991627414399,0.0757160840725141,0.999220401237932,0.996647835669916,0.0102711721167545,0.633422587878443,0.982351959537507,0.999842923565237,0.420476868633959,0.999933139093128,0.924031619057312,194.9964,143.0137,47.2277375,137.192471428571,163.129863043478,130.059625,NA,48.3200509168296,14.2718451269191,8.34968260770631,16.5763596894713,33.7847431867856,194.9964,82.4549,8.4437,92.245625,97.41075,70.751725,194.9964,180.1828,67.837775,166.42685,195.0888,157.194975,1,5,8,70,46,8
"ZNF273",0.999998896190303,0.988972660980195,0.923256185311104,0.999901900905445,0.977369383605088,0.16075341872819,0.999999443333859,0.998679464712684,0.376986969662475,0.966805701238804,0.999995587799894,0.998383328703034,0.605081754374522,0.99978104327172,0.999994973827288,200.7884,184.09082,94.2821375,238.648744285714,214.221147826087,222.1348875,NA,49.1626620072327,8.76478694663924,21.615488870223,21.4254495644087,50.8041303862317,200.7884,120.7022,82.03365,130.66945,111.123225,81.11115,200.7884,245.8031,103.695825,265.269975,288.3138,302.152025,1,5,8,70,46,8
"ZNF84",0.999250659470654,0.998082687488994,0.999996429000276,0.99995080430894,0.794539631262311,0.486568654101652,0.999412777846074,0.633937286537036,0.303220756337007,0.979852673065096,0.999999119286253,0.95739790701141,0.878194801270513,0.999710866191119,0.987888731387478,571.7963,401.73626,371.74195,661.612607142857,721.045513043478,613.94385,NA,75.3512197174644,85.7729378796799,43.7925629971215,79.8528283544988,204.358375545548,571.7963,289.7126,230.7242,366.789225,409.4881,380.48735,571.7963,394.6032,442.4003,851.016225,797.78355,532.987575,1,5,8,70,46,8
"ZNF667",0.999999929598622,0.999999999235161,0.999990469879923,0.986694689749452,0.790936895571743,0.455660611033906,0.999920815666564,0.99925563488793,0.986591046160506,0.216389659560686,0.979920532614953,0.824452837599055,0.624708290853774,0.999796114881252,0.735129101879531,21.2372,27.70074,18.7048125,92.0320714285714,45.6784260869565,102.96475,NA,25.3660655918414,14.1707278812628,15.2071933131401,10.2436784511373,56.3173938570777,21.2372,1.1606,2.30175,5.538725,3.059525,27.272325,21.2372,5.3096,8.70465,111.44455,59.59745,104.23955,1,5,8,70,46,8
"ZNF649",0.998365335726448,0.995541145386541,0.999986611818652,0.999998019326644,0.827466514998961,0.501710081568196,0.999999569947234,0.864770390834984,0.579282048962334,0.999989978643201,0.979922634225317,0.278793457977673,0.102915590238993,0.506745210441508,0.488316439296398,188.2391,114.58126,100.1657875,205.590248571429,201.062373913043,310.5485,NA,22.4974747630617,24.576106012544,18.8337400458726,21.7171248370028,112.331167949895,188.2391,74.1301,59.549675,104.4443,79.702225,131.28685,188.2391,125.0544,144.9563,248.0855,277.7625,299.548675,1,5,8,70,46,8
"ZNF248",0.999990954646831,0.992157891983756,0.966703948791896,0.999999952562057,0.99756889690111,0.478065836237651,0.999983971616014,0.983300581911792,0.327783045190017,0.991098581665942,0.999718415548005,0.99983088689966,0.989676260140044,0.92941652658201,0.820594907240227,269.0049,242.4037,165.707375,277.543961428571,296.543665217391,217.4021125,NA,44.47454340674,25.5592577017517,19.7807539853488,28.5388672142645,33.4030307906998,269.0049,194.2618,142.7652,178.763375,179.9949,172.2422,269.0049,259.2332,182.6931,327.805375,342.2114,237.013975,1,5,8,70,46,8
"ZNF544",0.925630475636204,0.998741777994719,0.865366637903115,0.888478318443664,0.999999967352628,0.473266788480604,0.811748283737883,0.998358753795763,0.243200442501464,0.94080462070922,0.977099268115893,0.996059832766649,0.978652301874553,0.962710685857459,0.807015183126787,314.8516,640.89464,442.801275,647.534272857143,700.924204347826,553.5459375,NA,77.6780721537076,50.4546896141328,29.4994328604839,60.4130659115502,75.9722190566275,314.8516,489.3873,388.72925,459.921925,406.695325,444.429075,314.8516,775.1197,550.159825,761.350975,838.932425,592.8088,1,5,8,70,46,8
"ZNF251",0.999994474014472,0.999708004125408,0.967839099894248,0.997940578356025,0.987685608897326,0.3423621492966,0.999567994915201,0.999021886625517,0.570933399508923,0.988297422703365,0.999988062384287,0.994556477349457,0.999693360149232,0.590524502425331,0.806510876734434,279.3017,314.20622,203.99025,386.273992857143,357.0541,239.8486375,NA,78.3160627561256,43.0171091550543,28.6609665193872,41.3113109307386,35.0438787364036,279.3017,204.5756,149.696825,207.06895,205.170725,200.65975,279.3017,332.9348,241.02335,507.47225,414.52135,268.210125,1,5,8,70,46,8
"ZNF607",0.85366637641959,0.532836458216941,0.937291387210333,0.920330636569796,0.991097158885804,0.2611586560284,0.950737873093102,0.964129528448322,0.166759951482484,0.992846047135001,0.92247340461758,0.998585146459237,0.649143232068554,0.999996016453768,0.998627782411423,404.1509,164.23642,64.047025,216.27556,236.625860869565,207.6435625,NA,37.6879299935987,16.8005729913314,21.3908062847194,32.2501393366536,70.3351308319598,404.1509,170.3177,34.0786,108.04545,120.54685,77.890525,404.1509,214.2781,95.990275,250.51345,283.6757,284.78795,1,5,8,70,46,8
"ZNF334",0.995386204916556,0.999512838037115,0.600582759842369,0.999511192513811,0.995315591068636,0.470582847829019,0.999999999995367,0.825180252502032,0.951341406333157,0.491777080952453,0.999997013619247,0.97047291135503,0.936994648289313,0.994067245817245,0.999370450997231,71.1125,162.70204,15.5854,123.873012857143,69.8096391304348,90.9470875,NA,68.8938408348352,7.28348384943634,23.4178255713066,17.2599320054607,36.3773374135917,71.1125,53.7065,4.439775,10.61525,4.958775,26.047275,71.1125,181.4633,16.720925,139.714225,79.9332,101.0104,1,5,8,70,46,8
"ZNF485",0.999999804746908,0.988630118741819,0.902694939412819,0.99994935287233,0.999733461968041,0.818179834872641,0.998661627492886,0.981461909941982,0.982937900982533,0.903089830293789,0.997263185218088,0.977326208908001,0.999282799015731,0.972729877281442,0.99990962205952,82.3747,79.48322,56.105925,74.2599957142857,66.4850804347826,63.0151625,NA,15.69822814452,4.95897663145727,4.92472789923766,5.96661197924304,11.3222870782575,82.3747,82.4549,50.1406,48.920675,37.254925,44.5488,82.3747,99.8207,67.894675,92.794025,88.048325,82.9057,1,5,8,70,46,8
"ZNF192",0.965908277228669,0.999983070187702,0.814268861940844,0.999065228431327,0.880064536810381,0.994669229740513,0.99980261071588,0.786291861863682,0.999843904889136,0.99479856057564,0.987747087348915,0.999202822336484,0.914176086623884,0.963824992645522,0.89619115086589,192.1004,314.77634,216.28725,243.980137142857,229.97017826087,286.3581875,NA,68.2216304618015,43.0287530586525,16.3561004516981,20.0359810072955,63.485862202753,192.1004,203.8255,138.43225,130.8062,133.33175,207.1426,192.1004,403.8416,255.73315,328.499325,290.8027,341.203675,1,5,8,70,46,8
"ZNF442",0.629203144944996,0.554710542829241,0.999996955673608,0.862496369362607,0.838918399892416,0.561218021903075,0.906252056200336,0.725558242428878,0.408599952758345,0.993000362552491,0.873717891667925,0.943079104539506,0.849633640186508,0.999999171526267,0.999100698302198,41.5091,11.31422,10.138925,21.1116328571429,23.0171326086957,20.518925,NA,3.90594873025748,2.45732601438681,2.46331341601312,2.19646528331153,5.20854522010808,41.5091,3.7719,4.5622,10.341975,10.8296,12.25585,41.5091,14.9432,16.999575,27.774225,29.339675,26.245275,1,5,8,70,46,8
"ZNF813",0.999496040853338,0.974722762559554,0.971670295343591,0.999999232626569,0.992127109813121,0.406268383660143,0.999999991767036,0.98350278034288,0.353609275715234,0.999768616588751,0.999675827470607,0.999999714593871,0.928601092449671,0.990142809955107,0.977559465725276,154.4526,108.25748,51.40265,142.979617142857,149.806915217391,113.5847125,NA,42.7665348370008,18.1459016605384,15.3805083261432,21.6529200312741,23.7214389147804,154.4526,35.6423,13.800825,63.931175,60.940375,55.1102,154.4526,202.2342,68.324575,188.831775,188.487525,160.38805,1,5,8,70,46,8
"ZNF26",0.999898939580696,1,0.997518043004416,0.992659124087526,0.98302662610579,0.634321287807275,0.982377182553588,0.935005863562637,0.448107266951806,0.986159193828919,0.99883797690509,0.99980404889679,0.962354102413034,0.997833758049108,0.974212659782618,172.7938,217.37354,172.6003,272.3978,293.9582,243.910675,NA,40.6659956232059,29.0429811733342,16.1090381001371,34.3458373984981,54.4331302892718,172.7938,147.1256,113.601775,186.1128,166.141975,166.62785,172.7938,271.9847,191.4537,328.0992,346.784275,267.5652,1,5,8,70,46,8
"ZNF69",0.999999990160261,0.999991780559612,0.999429486267573,0.976111245073751,0.64616612165392,0.160827535289037,0.988307276929377,0.798747662989747,0.312366687417593,0.99283761313867,0.999198722357669,0.991035083571355,0.894874859073236,0.922390934083923,0.984264726311091,31.2123,36.7872,10.437575,134.424648571429,119.520293478261,83.7834375,NA,16.3859619943719,4.07352528301216,17.1874724861528,21.8294248248505,40.487522008312,31.2123,12.1863,2.510275,34.26595,43.4045,30.873375,31.2123,43.1014,13.8906,158.786125,141.696625,71.881325,1,5,8,70,46,8
"ZNF583",0.999999416796684,0.99952192695002,0.973356446907529,0.976319058792207,0.717541863387137,0.0464393303027695,0.988016305721723,0.849063274365732,0.110758294368559,0.994242678808855,0.983085569484473,0.873025234580836,0.27169312986236,0.999999964962816,0.999923158741608,36.6825,40.96764,20.6299375,71.65667,66.8282260869565,70.825225,NA,15.0414875934397,9.15668855971527,6.10594781544464,6.58349426476822,13.6900044902652,36.6825,22.1754,2.9549,42.4826,28.3399,49.01155,36.6825,67.8901,33.012725,71.15665,84.253625,79.210275,1,5,8,70,46,8
"ZNF568",0.999999998712071,0.993120973205824,0.881711836974298,0.999601428296302,0.989450566951529,0.148919887629864,0.995911336512366,0.908159795016709,0.04957730153441,0.904505014665822,0.998700828859132,0.982612223884225,0.325857568689204,0.999726302286251,0.999904154499084,74.5041,76.73446,24.8902,100.493291428571,116.809976086957,109.4126375,NA,20.4351632525312,11.2368166335997,6.64051271975225,17.4282715598816,29.7602085840781,74.5041,78.5828,4.38025,66.025125,55.31645,74.5917,74.5041,107.3538,32.7431,124.3261,133.463225,121.22485,1,5,8,70,46,8
"ZNF480",0.983052073592751,0.967544250832739,0.999984202199571,0.999999999999127,0.573795501526102,0.2090919704655,0.999972162987391,0.831276942013655,0.515579004820023,0.918043577642681,0.999865632670386,0.955829327705682,0.853977004730319,0.978589802914628,0.99994002442223,583.3803,338.20104,308.1532,585.281335714286,523.66542173913,497.2441875,NA,49.9222092244484,38.3580443321681,44.9200093402327,39.3709687915233,126.544857910826,583.3803,273.0711,294.731025,367.57745,339.88155,266.18365,583.3803,441.2857,367.477625,651.578125,626.413825,676.7692,1,5,8,70,46,8
"ZNF587",0.679216116061434,0.464560673941789,0.995138748397273,0.903571186068385,0.819449219857381,0.189297488903939,0.827364795172287,0.962948560371173,0.475407338448085,0.92684253968173,0.45403031518899,0.993650756045686,0.999999992296014,0.171679999805966,0.446227322100422,1236.1837,564.5644,440.61755,801.593382857143,725.248280434783,433.3275875,NA,72.7910782065357,58.5205220067163,55.9497669409479,57.8444138281868,83.2950342871703,1236.1837,480.8745,414.6379,496.4458,431.489025,253.845225,1236.1837,720.2553,487.800025,979.302325,794.15785,519.3192,1,5,8,70,46,8
"ZNF808",0.951291109471093,0.647972519995542,0.857603900261343,0.997839870294788,0.874061607476351,0.0244530804296972,0.983155638268242,0.99296946463788,0.158876440485912,0.776469947402227,0.963621849845927,0.999983846417462,0.664187151972722,0.865664733199876,0.997506213838935,248.4112,162.18254,103.167725,208.523587142857,186.137215217391,170.50205,NA,19.6084281185821,24.237797174858,12.2618993802977,11.1391460602674,26.3144447217751,248.4112,158.3981,55.68725,142.92045,126.75525,124.2658,248.4112,195.6084,144.945875,236.430275,239.96255,187.0546,1,5,8,70,46,8
"ZNF43",0.234595524643095,0.0662270185889416,0.94310679272144,0.591847852573005,0.500909837619532,0.00663632066003483,0.455600682988982,0.806062315912639,0.0483522502142359,0.861617889067045,0.516712097404304,0.897056703498256,0.224763252647207,0.993569046506917,0.999999998507705,1052.2082,209.6146,29.87145,490.156892857143,414.951417391304,418.3057,NA,84.8574524647482,10.0333238100058,41.867233270294,56.0195280264371,111.80176815868,1052.2082,139.5619,11.25305,234.7476,122.529425,246.91795,1052.2082,199.0436,42.88595,653.500225,580.0996,522.990425,1,5,8,70,46,8
"ZNF28",0.591607326970357,0.289716178526122,0.962917842643305,0.782760717161878,0.923214840528065,0.139695868061281,0.751958384278425,0.95996254241612,0.220960551598573,0.999576368527576,0.676358745680196,0.999370338515283,0.769222907766346,0.982275533959119,0.995285521345278,856.2465,410.80984,292.6006,525.314601428571,510.228369565217,459.9589875,NA,79.7051372507732,43.3599610850634,31.7335310222222,33.8891176978252,127.961676522502,856.2465,261.3464,256.762125,318.308675,323.44035,207.911225,856.2465,554.153,366.954,687.345475,656.83345,582.160975,1,5,8,70,46,8
"ZNF627",0.893295264291381,0.651437242467851,0.970757926110267,0.991751540616876,0.811415990345678,0.074479613039249,0.987050792768212,0.883309325916732,0.130964567432219,0.999427596940989,0.994978836453353,0.892379476303875,0.289901131656103,0.999999377030806,0.999868007617112,446.3036,252.353,178.78145,348.277051428571,337.722915217391,353.5152375,NA,35.3762172651204,24.7901803017632,22.4253358188997,20.9443065914406,64.5602439784123,446.3036,202.7016,126.53705,228.757725,201.83075,252.045225,446.3036,303.0484,198.204675,440.359175,418.32465,367.289875,1,5,8,70,46,8
"ZNF789",0.994984862025765,0.999934190049182,0.990026922342439,0.983459222797502,0.999889297970829,0.820425412440074,0.945716407440813,0.980894191853214,0.48301791549013,0.851479750067505,0.999488729961741,0.998590880507275,0.999895771314821,0.942210607247493,0.684289474734073,41.8309,84.68218,58.8175625,92.9187442857143,109.352939130435,67.6061,NA,16.8207189138396,15.3965952981372,7.79817109224304,13.9207754305398,14.8535048510564,41.8309,74.1184,24.7644,53.967025,52.35245,41.38495,41.8309,94.3234,77.257925,109.13335,125.8085,97.073375,1,5,8,70,46,8
"ZNF534",0.999554989710149,0.997913906271037,0.710395870930582,0.999966574236925,0.853339708015818,0.976903045432749,0.999759022254322,0.759926726429997,0.997027023669359,0.996205913699147,0.999996170542963,0.959729941045389,0.9847891392828,0.999984165943427,0.998586410174101,5.1484,3.51384,7.3264375,6.03708571428571,6.47911304347826,5.753775,NA,0.795153398785417,1.60565987502441,0.529352095951008,0.797814875695031,1.1177270756428,5.1484,1.7932,5.4587,3.219075,3.753,2.9136,5.1484,4.6849,7.89235,7.209775,6.8217,7.433575,1,5,8,70,46,8
"ZNF525",0.999150489740914,0.808287447489073,0.57551516267949,0.996407937643935,0.999944991675648,0.225593679311858,0.998767942016748,1,0.15016241483037,0.995502150269148,0.984418428077484,0.993540735988708,0.820410807639835,0.991406005550635,0.960989298475013,416.0566,349.05516,192.0835,332.843741428571,349.292341304348,295.675025,NA,110.141708556121,42.5107765040861,21.2653904503752,22.0298578925338,59.8465939680087,416.0566,176.466,130.517875,237.5446,228.02295,169.032775,416.0566,547.2218,284.16485,368.13225,445.262525,442.274875,1,5,8,70,46,8
"ZNF814",0.979651371116434,0.928701770903047,0.998392422968632,0.999999452127391,0.654627324440894,0.127373689050652,0.999946675661607,0.825138786702926,0.28321705930276,0.98548078986505,0.984445589579392,0.999996206882265,0.990014153346383,0.537754747220095,0.772442092402017,374.6312,164.54928,101.2120125,352.394407142857,318.641067391304,183.1015125,NA,54.5856004744786,19.2271515329925,31.5311404616122,46.5805925758059,38.6509089751986,374.6312,72.9803,69.16785,173.794575,159.08645,129.35365,374.6312,190.4106,136.065,462.45315,350.1581,213.70035,1,5,8,70,46,8
