"gene","p-adj-Stage II-Stage I","p-adj-Stage III-Stage I","p-adj-Stage III-Stage II","p-adj-Stage IV-Stage I","p-adj-Stage IV-Stage II","p-adj-Stage IV-Stage III","mean-Stage I","mean-Stage II","mean-Stage III","mean-Stage IV","SEM-Stage I","SEM-Stage II","SEM-Stage III","SEM-Stage IV","Q1-Stage I","Q1-Stage II","Q1-Stage III","Q1-Stage IV","Q3-Stage I","Q3-Stage II","Q3-Stage III","Q3-Stage IV","count-Stage I","count-Stage II","count-Stage III","count-Stage IV"
"ZNF84",0.978398364090441,0.999866980085721,0.204428453274378,0.999998956433669,0.066451732441869,0.952941449534845,596.68125,702.953422222222,615.775422297297,592.889228082192,73.34405,33.5552508424957,34.2933518052941,25.342726866725,560.009225,415.18185,354.4561,393.75255,633.353275,877.80805,742.098575,761.022375,2,135,148,146
"ZNF667",0.677054278951699,0.544639778521893,0.598349865259642,0.593369984320216,0.860503031352901,0.966572594631731,137.366,66.5778681481482,53.4340783783784,58.2475979452055,7.90820000000001,8.59720029918039,6.67969842306476,7.04439392690088,133.4119,2.9576,4.3049,5.778025,141.3201,94.04455,72.0704,74.13375,2,135,148,146
"ZNF649",0.975419476874161,0.996565840511989,0.611501604830474,0.99338333755596,0.802344397819607,0.988295312525324,151.8491,194.185943703704,173.452679054054,178.819487671233,12.4092,12.2159227879314,10.6115155240074,12.8413227609987,145.6445,100.30675,84.261625,79.5761,158.0537,228.58685,241.81475,217.1972,2,135,148,146
"ZNF248",0.878236301303723,0.761089713087741,0.504009787930427,0.658797116286709,0.0778495127063826,0.726726473258591,387.5092,306.547448148148,281.286131081081,262.831400684932,128.466,14.8453170113574,12.6430310603023,10.6641111289547,323.2762,177.20145,179.661075,172.03335,451.7422,386.79315,341.540325,332.47505,2,135,148,146
"ZNF544",0.931713805757849,0.957399993159882,0.942531563704207,0.943136578623561,0.9955635920524,0.986708890807824,507.4385,628.619782222222,609.60359527027,620.758353424658,130.9508,20.4023922877237,23.3767310293211,26.4049864496773,441.9631,451.33065,443.18965,429.2098,572.9139,753.8582,720.0325,736.030825,2,135,148,146
"ZNF251",0.645192551475746,0.796910585452249,0.414914883026652,0.905063152424551,0.0180832505724148,0.475313588358197,215.0293,424.212863703704,378.291039189189,336.197099315068,49.9184,26.2626034844085,19.883689350755,16.4773969353095,190.0701,237.2187,238.088825,196.7496,239.9885,545.6161,455.534875,423.5891,2,135,148,146
"ZNF607",0.987273301682986,0.999996416029588,0.148096653062209,0.994555956537377,0.959171380305974,0.350274858612255,185.8063,221.312958518519,183.512384459459,212.382869863014,81.4049,9.94720949297942,13.1361540195612,13.778358520928,145.10385,138.2141,106.557825,112.0984,226.50875,266.624,226.966125,252.274825,2,135,148,146
"ZNF334",0.956281988450804,0.764572934962531,0.0305175162094734,0.868391289253239,0.418871842210437,0.596613233408776,221.2919,147.224568148148,80.4592993243243,110.040106849315,214.8742,20.3111979416629,9.41063041770118,19.6197335074045,113.8548,10.67155,7.462875,10.319875,328.729,178.5441,101.487425,112.46335,2,135,148,146
"ZNF485",0.928544114106968,0.974545498413961,0.672653075116319,0.99101095924545,0.236775237992876,0.864766665520393,57.47405,73.9453851851852,68.8669810810811,65.4364431506849,19.55105,3.12899071539493,3.15142914947534,3.20527889435623,47.698525,48.05645,42.87925,40.6723,67.249575,96.0221,87.852275,80.952475,2,135,148,146
"ZNF192",0.94866294833327,0.88970285584107,0.717648795888778,0.783603491494485,0.0848549212254993,0.532384120443839,265.82505,209.618204444444,191.35542027027,168.451012328767,26.03505,14.949873843051,11.4327671126526,10.1070549599054,252.807525,76.3144,81.5237,86.3337,278.842575,335.35745,285.15705,222.77975,2,135,148,146
"ZNF442",0.977633476265397,0.975896569131373,0.999913613155664,0.974064871365435,0.999281198271964,0.999897968829332,26.2525,21.8414940740741,21.728147972973,21.6107130136986,5.8362,1.23214894663019,1.12687378107833,1.4580248293476,23.3344,12.3417,12.128125,12.1771,29.1706,28.26945,28.7649,26.985025,2,135,148,146
