"gene","p-adj-C10-GBM-C1-LUAD-enriched","p-adj-C11-small-various-C1-LUAD-enriched","p-adj-C11-small-various-C10-GBM","p-adj-C12-small-various-C1-LUAD-enriched","p-adj-C12-small-various-C10-GBM","p-adj-C12-small-various-C11-small-various","p-adj-C2-Squamous-like-C1-LUAD-enriched","p-adj-C2-Squamous-like-C10-GBM","p-adj-C2-Squamous-like-C11-small-various","p-adj-C2-Squamous-like-C12-small-various","p-adj-C5-KIRC-C1-LUAD-enriched","p-adj-C5-KIRC-C10-GBM","p-adj-C5-KIRC-C11-small-various","p-adj-C5-KIRC-C12-small-various","p-adj-C5-KIRC-C2-Squamous-like","p-adj-C8-BLCA-C1-LUAD-enriched","p-adj-C8-BLCA-C10-GBM","p-adj-C8-BLCA-C11-small-various","p-adj-C8-BLCA-C12-small-various","p-adj-C8-BLCA-C2-Squamous-like","p-adj-C8-BLCA-C5-KIRC","mean-C1-LUAD-enriched","mean-C10-GBM","mean-C11-small-various","mean-C12-small-various","mean-C2-Squamous-like","mean-C5-KIRC","mean-C8-BLCA","SEM-C1-LUAD-enriched","SEM-C10-GBM","SEM-C11-small-various","SEM-C12-small-various","SEM-C2-Squamous-like","SEM-C5-KIRC","SEM-C8-BLCA","Q1-C1-LUAD-enriched","Q1-C10-GBM","Q1-C11-small-various","Q1-C12-small-various","Q1-C2-Squamous-like","Q1-C5-KIRC","Q1-C8-BLCA","Q3-C1-LUAD-enriched","Q3-C10-GBM","Q3-C11-small-various","Q3-C12-small-various","Q3-C2-Squamous-like","Q3-C5-KIRC","Q3-C8-BLCA","count-C1-LUAD-enriched","count-C10-GBM","count-C11-small-various","count-C12-small-various","count-C2-Squamous-like","count-C5-KIRC","count-C8-BLCA"
"ZNF74",0.73490356930088,0.0488346545242559,0.996980026655936,0.999598825232973,0.945520522699831,0.426444634546341,0.91781396079332,0.454446655475621,0.00541113588993891,0.958965800346346,0.988932376881335,0.634187825930152,0.158792698979565,0.971913121536373,0.999710618875038,0.999999996931065,0.687292382535005,0.0237623448145894,0.999162855941749,0.490156569359842,0.988060106428195,474.511845454545,1032.7017,1287.9812,586.7527,337.707702702703,197.8587,468.082635955056,63.7687214754301,NA,0,345.4974,23.0675547983384,NA,44.5003937280682,293.7137,1032.7017,1287.9812,414.004,232.1903,197.8587,255.3099,675.14915,1032.7017,1287.9812,759.5014,398.8765,197.8587,508.1103,11,1,2,2,37,1,89
"ZNF829",0.0812657158914762,0.000248777370561615,0.999342030347632,0.999999994874994,0.225755094487695,0.0133942730711386,0.923665747968895,0.0224813627987284,8.26361327976866e-06,0.996969603352016,0.999989606485706,0.28235957706444,0.0444356067102138,0.999987733566226,0.999999092956272,0.997463653252627,0.0975661028237836,0.00017632381657906,0.999995999364764,0.0663116768632359,0.999605595340485,16.7404909090909,60.5134,68.7629,17.4535,11.0444243243243,13.2762,19.4731123595506,3.61909096249458,NA,0,6.3388,1.50486320456896,NA,1.81325896948585,7.493,60.5134,68.7629,14.2841,2.8317,13.2762,9.0231,21.481,60.5134,68.7629,20.6229,17.5221,13.2762,25.6802,11,1,2,2,37,1,89
"ZNF267",0.998906660368048,0.597370795721317,0.99424200777211,0.999999664145989,0.998831529381325,0.786992554392334,0.999982363695346,0.996991099960213,0.453513323899817,0.999999999997599,0.835701926919673,0.827778427576222,0.29092646999461,0.939160161573401,0.855238100613475,0.999783974404579,0.995685528390042,0.403204692728308,0.999999999904008,0.999996881381959,0.866467141568084,377.478227272727,295.5379,166.03,392.7531,390.747705405405,598.7152,396.393812359551,67.4943577825275,NA,0,118.852,18.0429713824954,NA,17.7798974108737,298.5842,295.5379,166.03,333.3271,304.4132,598.7152,293.0094,355.92225,295.5379,166.03,452.1791,528.7214,598.7152,455.0379,11,1,2,2,37,1,89
"ZNF566",0.00544992196094729,1.59192659054952e-10,0.719850448718148,0.99999999868224,0.0281368528795047,9.16948808660223e-07,0.687097675734378,0.00049138149912431,2.92654789291191e-13,0.992343605847814,0.998005223922439,0.0325279306577023,1.65159654592628e-05,0.999453839106061,0.999999999973366,0.985484944905859,0.00784621449525924,5.12280218245564e-11,0.999637558409951,0.00140786702566709,0.982371304479245,152.509118181818,439.4866,579.1948,149.6885,112.004754054054,110.0642,171.232869662921,18.5043018511953,NA,0,41.8101,8.25661367367035,NA,8.85184792070132,119.2392,439.4866,579.1948,128.78345,79.8837,110.0642,109.579,185.3464,439.4866,579.1948,170.59355,140.4662,110.0642,202.0449,11,1,2,2,37,1,89
"ZNF224",1,0.813064312928066,0.978505461276917,0.999740707393122,0.999987023109385,0.987965347961632,0.826779534036642,0.999393046017852,0.98259307652289,0.999986591207883,0.999905889019066,0.999987435059396,0.99704148588591,0.999999999856307,0.999999666599647,0.999998319933677,0.999999999666037,0.79703606337995,0.999873018716045,0.356842890391381,0.999956324153934,261.453754545455,259.0892,63.682,206.29475,174.827591891892,198.4582,251.683729213483,43.1967331677321,NA,0,20.69775,13.6293142354731,NA,23.4134250358638,167.7678,259.0892,63.682,195.945875,126.6637,198.4582,142.3905,347.1471,259.0892,63.682,216.643625,187.0609,198.4582,274.5967,11,1,2,2,37,1,89
"ZNF529",0.648433305091432,1.06581410364015e-14,7.99360577730113e-14,0.999704484166865,0.646281515907289,1.06581410364015e-14,0.841066069274379,0.329351471883873,1.06581410364015e-14,0.999992805198263,0.99999994557036,0.91027742821096,5.72875080706581e-14,0.999901796256447,0.998128053395242,0.999080284129648,0.705011320059649,1.06581410364015e-14,0.995473689774014,0.0369925332829427,0.99999999715362,257.912054545455,478.8233,1957.6844,219.267,199.858651351351,270.2355,277.486793258427,36.3674091071047,NA,0,65.622,13.267524122603,NA,15.3224431547687,155.82755,478.8233,1957.6844,186.456,137.3301,270.2355,178.3178,348.4655,478.8233,1957.6844,252.078,246.5811,270.2355,363.3361,11,1,2,2,37,1,89
"ZNF284",0.997715027575478,0.99752141674314,0.999999717112595,0.999999999995188,0.998926700252746,0.999323348123244,0.689822609215015,0.921661741102051,0.824035312306946,0.990435163733591,0.81076415345957,0.781545490197266,0.722481838631059,0.905604876345789,0.97419324967654,0.765923397935122,0.94138952431505,0.865507998351199,0.995595060443981,0.999679927064574,0.959605817396027,57.3938454545455,74.2665,69.9941,56.964,41.7209945945946,15.94,43.9591842696629,11.8696988885402,NA,0,21.2922,3.74465230446907,NA,3.13881144183349,33.72935,74.2665,69.9941,46.3179,29.3059,15.94,25.6309,68.3746,74.2665,69.9941,67.6101,43.9823,15.94,58.1386,11,1,2,2,37,1,89
"ZNF749",0.987179723786631,0.957607404293559,0.86274871101321,0.872429696084841,0.776689579765402,0.999992814542598,0.903168268055914,0.895481277222049,0.999036304277728,0.987384749295255,0.914398813216552,0.794114169731813,0.999828883038882,0.999996269551757,0.986720038652241,0.999976920389965,0.974518054373283,0.965389144619832,0.880605079798894,0.654458065232534,0.926072104449787,97.9708181818182,139.9756,58.7717,47.8999,77.006027027027,35.9743,93.7403314606742,14.6165169178807,NA,0,13.9019,5.42120859959798,NA,6.24516289354523,70.79715,139.9756,58.7717,40.94895,48.6236,35.9743,57.3783,116.92135,139.9756,58.7717,54.85085,92.0308,35.9743,111.0662,11,1,2,2,37,1,89
"ZNF17",0.811632516054953,0.927346679827397,0.505863563210588,0.989518098246115,0.654482156248121,0.999964553299583,0.378187767316429,0.345492719382855,0.999996369645663,0.999995847359697,0.969017016930535,0.618869319109678,0.999999941071836,0.999915901162014,0.999980893716804,0.949274250275849,0.579549840290315,0.990687783262325,0.999861763977525,0.44038878288257,0.995680826418467,154.022818181818,232.2738,108.1399,122.987,115.479637837838,101.9272,136.370968539326,25.4366487743457,NA,0,25.5695,7.00181280963233,NA,5.79641023451446,112.87325,232.2738,108.1399,110.20225,85.4516,101.9272,101.762,154.39235,232.2738,108.1399,135.77175,132.6275,101.9272,154.7805,11,1,2,2,37,1,89
"ZNF555",0.357888851468193,0.133816397934744,0.999998562678024,0.966942897928139,0.890105483650572,0.858196085396201,0.752003900869708,0.11411382414921,0.0125853055826394,0.624479474860578,0.999617107472038,0.513456887785541,0.430278649718321,0.96628115038507,0.999999975770104,0.980758135778686,0.472825571709427,0.19716050962587,0.995816869307833,0.00213450955269601,0.992843568013082,57.3816909090909,101.1614,97.2671,71.65455,47.1940432432432,48.8223,62.7092292134831,3.97864053363719,NA,0,15.10015,3.35631957112573,NA,2.171015706612,48.5171,101.1614,97.2671,64.104475,34.9248,48.8223,48.0898,61.77095,101.1614,97.2671,79.204625,59.7517,48.8223,71.1792,11,1,2,2,37,1,89
"ZNF75D",0.99648984823122,0.956206538210536,0.999999906220614,0.999586666500537,0.999975546483981,0.999444989876778,0.954467362584907,0.999950738142996,0.997437563704884,0.999999999940431,0.995611289543756,0.969464579734171,0.908179969925383,0.98454274229705,0.955623864357269,0.999999947802238,0.996665480485039,0.948750274643347,0.999639075824496,0.685015964820512,0.993173925994864,288.974209090909,215.4707,201.146,251.9034,249.416402702703,365.5246,285.584586516854,33.7719370249821,NA,0,34.7295,11.0073643772404,NA,14.0031635442106,189.96045,215.4707,201.146,234.53865,193.3262,365.5246,202.5616,396.97885,215.4707,201.146,269.26815,293.0451,365.5246,322.243,11,1,2,2,37,1,89
"ZNF197",0.997747237715028,0.00591590450558865,0.0846189891175987,0.999999999578895,0.998765457058074,0.0824715615900675,0.334447620649308,0.999999085396581,5.05463134717887e-05,0.939407269222624,0.997959769855943,1,0.0864171232711687,0.998877646417772,0.999998640459973,0.99791846341703,0.988376121225107,0.00534615823390683,0.999993906920376,0.000146681036695573,0.989179178375512,366.209854545455,301.6504,678.519,369.68065,285.146835135135,302.7837,385.68752247191,31.8597191150101,NA,0,36.23835,14.9659790445636,NA,12.577906943239,294.8907,301.6504,678.519,351.561475,235.8031,302.7837,294.0376,434.78395,301.6504,678.519,387.799825,354.0201,302.7837,451.6027,11,1,2,2,37,1,89
"ZNF732",0.978238305870391,0.938039474783543,0.999999994077231,0.998299416638788,0.937186594855906,0.882802430006792,0.999999999999516,0.973985038843455,0.917554306369051,0.99780265355207,0.999085353132641,0.999959978734297,0.999974482745898,0.989595144496518,0.998854787861458,0.820282575589787,0.999302609789812,0.998321702397571,0.899535029696363,0.27578347817063,0.999999994228664,6.87358181818182,18.3374,17.3376,1.6161,6.81337027027027,13.2762,12.4588325842697,1.86737337469302,NA,0,1.326,1.56706745227605,NA,1.54508528000948,2.8034,18.3374,17.3376,0.9531,0.3463,13.2762,2.4416,8.43895,18.3374,17.3376,2.2791,10.6235,13.2762,17.0517,11,1,2,2,37,1,89
"ZNF546",0.966330259469357,1.28785870856518e-14,1.76752745773001e-09,0.999018276241181,0.998912301512972,8.57092175010621e-14,0.78054239586644,0.773460970812212,1.06581410364015e-14,0.895901219999264,0.975061330872419,0.99999999960941,1.38214750755594e-09,0.999383988379873,0.804445315680172,0.999954411788011,0.975033820684825,1.08801856413265e-14,0.999704188248677,0.0504284736532127,0.982228268977396,42.4887727272727,70.599,319.1302,53.2087,28.2688594594595,68.9507,45.116106741573,8.84415854386993,NA,0,25.4218,2.70860886925623,NA,3.44937808313812,28.7678,70.599,319.1302,40.4978,14.9215,68.9507,23.9893,46.69865,70.599,319.1302,65.9196,35.5987,68.9507,55.2419,11,1,2,2,37,1,89
"ZNF286A",0.626771934441687,0.602915818991793,0.999830543836611,0.999999847902803,0.740695847135572,0.796978207660658,0.996974170560783,0.459304415619496,0.357082995167333,0.999998305366569,0.989890700459443,0.556846833621265,0.610372001188751,0.99774185685085,0.997750293297582,0.8163979811761,0.309776811095949,0.18114112450947,0.998886089837801,0.892646650217949,0.999890169225061,364.743645454545,707.5183,622.392,348.36125,325.200789189189,214.561,279.455729213483,49.6158607241701,NA,0,79.31905,33.444970000809,NA,20.7799040664475,230.98535,707.5183,622.392,308.701725,203.9038,214.561,177.3283,478.2609,707.5183,622.392,388.020775,401.3998,214.561,308.9147,11,1,2,2,37,1,89
"ZKSCAN4",0.973996729666656,0.000143228247767246,0.316191820897188,0.999991092531642,0.973198483476017,0.00466155747068464,0.999999873342952,0.963467588443988,3.61059225567617e-05,0.999997122816095,0.954195123629078,0.999999976181881,0.369325644780675,0.956488670572761,0.937948282420301,0.974894053098767,0.892698734438461,5.57396991107684e-06,0.999998483704599,0.871932638563134,0.844371017431814,118.053772727273,161.6748,287.0996,110.2146,116.336843243243,167.0236,104.799078651685,14.193989504416,NA,0,20.6428,9.90727146532009,NA,4.34481291531958,87.51165,161.6748,287.0996,99.8932,75.9728,167.0236,78.525,142.97635,161.6748,287.0996,120.536,125.9954,167.0236,123.7307,11,1,2,2,37,1,89
"ZNF643",0.391551820291873,0.166023894707012,0.999997714578234,0.999997826767568,0.516140843953404,0.384702943070987,0.999954662680539,0.412541432842097,0.161552625648026,0.999917337938999,0.999955630133794,0.603815077719648,0.541017924893106,0.999999466468493,0.999719234549693,0.99945044607218,0.42890501459396,0.168717788271471,0.999759285632077,0.999991668133403,0.999474193714122,49.1178272727273,202.3227,187.1878,39.69835,56.1404837837838,27.8373,59.1447314606742,6.33577099607805,NA,0,12.23835,7.19086913332702,NA,8.94068470662584,36.0337,202.3227,187.1878,33.579175,27.1872,27.8373,30.2088,64.7397,202.3227,187.1878,45.817525,70.246,27.8373,59.2944,11,1,2,2,37,1,89
"ZNF642",0.934715311806322,6.49191123280879e-06,0.181939435652487,0.999984113313272,0.936983585710699,0.000584697580581217,0.996449353139364,0.971943069910608,5.69262878802324e-06,0.998163955826494,0.999999999998164,0.984082532142225,0.0155237261113188,0.999999451701662,0.999989267606689,0.973408558268897,0.98115693627033,6.31942630091586e-06,0.994702547663348,0.999730136729204,0.999938308627885,108.292518181818,270.1711,705.2601,81.80505,138.465951351351,105.7816,149.38406741573,6.93908276170454,NA,0,7.27085,17.3158773204434,NA,17.607682753407,95.2685,270.1711,705.2601,78.169625,83.2981,105.7816,90.7995,123.63425,270.1711,705.2601,85.440475,138.7625,105.7816,152.4812,11,1,2,2,37,1,89
"ZNF490",0.533472585069793,0.998986732631663,0.872547201712781,0.864305978994831,0.226676509296932,0.826552088493613,0.296395362039422,0.12504521676023,0.706858038085884,0.999940108513447,0.999999992805768,0.851135149522035,0.999979401496542,0.978590866770029,0.982847485086089,0.995241909487278,0.358694845471679,0.983567317151634,0.933385232208561,0.0762843528321256,0.999965360810293,236.1875,384.78,265.3541,160.0837,176.997332432432,241.5418,220.19256741573,33.7626601742328,NA,0,22.1301,10.2791447082717,NA,8.44895559101658,161.54215,384.78,265.3541,149.01865,141.4781,241.5418,155.9274,367.72915,384.78,265.3541,171.14875,201.3174,241.5418,269.7191,11,1,2,2,37,1,89
"ZNF626",0.991598126315317,0.999583948607154,0.976402298151669,0.999999997373199,0.997451673692962,0.9998129085545,0.991282206716465,0.957834257234068,0.999999902982824,0.999678274399484,0.999999998978383,0.997724566580967,0.999989927765975,0.999999983685138,0.999995303322484,0.462344025454548,0.999999638140911,0.845255633525062,0.984199017302749,0.000395318009765666,0.994303344308356,252.426909090909,724.6333,49.3682,279.5146,96.0895243243243,220.985,643.987198876404,93.1618372900303,NA,0,246.1474,20.8928753416757,NA,82.24420520522,54.9872,724.6333,49.3682,156.4409,13.0565,220.985,37.8477,433.1665,724.6333,49.3682,402.5883,148.0634,220.985,966.604,11,1,2,2,37,1,89
"ZNF793",0.35474232055815,0.10115326985416,0.999999954666923,0.968271078855724,0.21693665156367,0.0829039231640898,0.0285506803450901,0.0237709437560972,0.000444951800902538,0.998326892749004,0.984246873185859,0.330179525563463,0.209769539137528,0.999999873787211,0.999977706036699,0.928038592783929,0.154629891889228,0.0144352399495834,0.998792845331385,0.00387544096901327,0.998993942383698,212.008290909091,492.665,478.6953,121.50035,72.2460216216216,104.9251,167.28751011236,70.2233361870908,NA,0,47.94695,11.3929647773628,NA,13.8055770624361,93.4864,492.665,478.6953,97.526875,23.1362,104.9251,84.2422,264.22095,492.665,478.6953,145.473825,108.002,104.9251,234.9371,11,1,2,2,37,1,89
"ZNF383",0.995936922250273,0.000213444515918759,0.233879631139561,0.999999989603675,0.998970902371699,0.0124467035237268,0.643209922908345,0.890893384867918,2.07835581311766e-06,0.977774974141467,0.999621061351788,0.999998642353555,0.160331275365288,0.999931499347683,0.956397322241468,0.997288077345913,0.999232309052173,0.000151126863677464,0.999996618517167,0.00320628740811679,0.999982936972935,94.4656818181818,119.4988,229.5034,96.5311,72.5554675675676,110.9208,101.585480898876,11.7266858529038,NA,0,20.6893,4.20338988756071,NA,4.53692045108729,74.30565,119.4988,229.5034,86.18645,51.7799,110.9208,72.6753,116.4034,119.4988,229.5034,106.87575,84.0025,110.9208,117.3,11,1,2,2,37,1,89
"ZNF669",0.0236759091172321,1.37099363076709e-05,0.998842446360872,0.921613025923349,0.0118508992139827,6.22624733198629e-05,0.15131181788998,0.000871417677514641,9.23702869748411e-09,0.999999999992835,0.818824403844393,0.0145583231633601,0.000366952211308558,0.999237393032767,0.99808566662106,0.786489154637331,0.00356589498363213,1.05874926492611e-07,0.997670537791727,0.335712455008231,0.960526085213514,109.332609090909,246.3325,270.9374,74.68665,74.0779567567567,51.8201,90.9507988764045,15.4264945621041,NA,0,13.22865,5.22782791876955,NA,4.49274813580719,72.0889,246.3325,270.9374,68.072325,50.939,51.8201,66.4629,156.5661,246.3325,270.9374,81.300975,86.2832,51.8201,106.3218,11,1,2,2,37,1,89
"ZNF559",0.0809166464587679,6.69702590060384e-05,0.994982456110741,0.999055195342786,0.106596779795273,0.00135919496409775,0.590747016322849,0.0115088248802417,4.27272905278997e-07,0.999920285756283,0.994362018601625,0.145356558502622,0.00766582995184339,0.999971776437995,0.99999994209925,0.999959158078341,0.0769910537572505,2.38229781958088e-05,0.995238955212051,0.0105677045610103,0.986790457874531,278.080827272727,614.7555,705.8478,235.6788,209.544475675676,198.7152,288.349926966292,29.735998101955,NA,0,39.2476,13.313292353247,NA,13.6214815715743,193.6797,614.7555,705.8478,216.055,158.7998,198.7152,198.1377,361.2532,614.7555,705.8478,255.3026,261.2133,198.7152,377.6701,11,1,2,2,37,1,89
"ZNF177",0.721566035715015,0.999999999720553,0.856652741588147,0.942517671478039,0.440340539090225,0.98112733867866,0.875176712836256,0.415287338031044,0.995735725847029,0.99856922767793,0.998881603695457,0.743479331565039,0.999382040281245,0.999986147824661,0.999999956887532,0.999986486388114,0.636404731716062,0.999999183912581,0.94877933147913,0.546462633288399,0.999426690652063,74.0654363636364,185.6724,76.1093,18.2621,44.3602324324324,38.1156,68.9061797752809,12.7389973067904,NA,0,7.2364,9.00302571443571,NA,8.2320799816238,55.8851,185.6724,76.1093,14.6439,15.8117,38.1156,26.3752,85.7984,185.6724,76.1093,21.8803,46.6667,38.1156,73.821,11,1,2,2,37,1,89
"ZNF548",0.982192113441789,0.999939208209939,0.998622893684082,0.999494141572479,0.959062081398326,0.997726792888924,0.999696853953809,0.99151498721861,0.999999561403218,0.995197728935833,0.999998663876041,0.990890287493652,0.999906672178172,0.999999434904525,0.999943473852239,0.999999999189217,0.980191761736607,0.999936686497929,0.999019942227115,0.996140711334143,0.99999721802432,248.621009090909,350.5501,275.933,209.3263,264.68622972973,229.1221,250.352683146067,29.8883554198209,NA,0,12.3148,22.2016350863479,NA,12.152183499206,212.66965,350.5501,275.933,203.1689,203.0769,229.1221,177.1902,286.5995,350.5501,275.933,215.4837,300.6575,229.1221,295.9255,11,1,2,2,37,1,89
"ZNF563",0.990457945809243,0.951099103350055,0.870217275734253,0.999944937811156,0.983818614014234,0.99799343583434,0.546932107113308,0.819476110594973,0.999991493367988,0.998142209740017,0.820588916346388,0.999203312508395,0.553445736337024,0.828430970278901,0.409546820389229,0.994076456242987,0.998055693496187,0.809472618625454,0.996223950328306,0.000732980468025057,0.892075776396919,52.2048545454545,70.599,33.4999,46.74425,37.2604324324324,86.5096,57.3551123595506,7.65225112966901,NA,0,18.30965,3.17906642433925,NA,2.73210025882035,42.9143,70.599,33.4999,37.589425,23.8275,86.5096,35.974,68.1515,70.599,33.4999,55.899075,49.6115,86.5096,74.318,11,1,2,2,37,1,89
"ZNF567",0.587112749952106,2.62062047806655e-05,0.62196289231878,0.910402098389844,0.296335396254665,8.97525144625266e-05,0.778364248567114,0.257892130583838,2.77278831006811e-07,0.998212851769322,0.996739782668318,0.596182507769347,0.00580157248433666,0.999992159750999,0.999999586523723,0.999941677966778,0.479169428951165,2.56744270088483e-06,0.925430312743504,0.392078844702391,0.998394511817317,167.134318181818,309.5966,471.6427,97.9133,128.449294594595,118.2013,159.701374157303,25.0332914844243,NA,0,7.6768,12.2251422248118,NA,8.47563624227588,116.7219,309.5966,471.6427,94.0749,80,118.2013,105.3756,184.12805,309.5966,471.6427,101.7517,164.3754,118.2013,198.1099,11,1,2,2,37,1,89
"ZNF573",0.999968003356946,0.173222274323332,0.836611000155248,0.999999999547888,0.9999764232955,0.456688670215865,0.653553763625025,0.980906389918734,0.0146946720401145,0.990200618009671,0.999138888013979,0.998024291750888,0.443085455059883,0.999765689103312,0.999999989712104,0.999997731280534,0.999885501922506,0.094446006093111,0.999999999898035,0.132124292068482,0.999455630187962,22.6215818181818,27.2005,53.7761,22.1017,13.4068351351351,14.561,21.7244393258427,5.05466258220734,NA,0,3.1413,1.19528005224991,NA,2.00410130363497,11.3455,27.2005,53.7761,20.53105,8.4867,14.561,12.0191,30.0512,27.2005,53.7761,23.67235,17.8212,14.561,23.5439,11,1,2,2,37,1,89
"ZNF527",0.121569777336785,7.70494779089859e-14,0.00178158365345438,0.999801343233614,0.173427916811384,1.19240173290791e-11,0.61745049906647,0.0206127655955164,3.35287353436797e-14,0.999590861138406,0.999999860693151,0.399943594963628,5.61988565683791e-08,0.999999384873741,0.999221601261071,0.999998992675896,0.0845576499071238,5.6843418860808e-14,0.999898003755741,0.0966354524035234,0.999999993715293,102.492763636364,221.2714,433.4411,90.35665,77.3741459459459,97.6445,100.427241573034,17.2336645559328,NA,0,26.28345,5.36889853831805,NA,4.78609231261387,73.7503,221.2714,433.4411,77.214925,53.6772,97.6445,70.4117,130.4348,221.2714,433.4411,103.498375,99.223,97.6445,123.8655,11,1,2,2,37,1,89
"ZNF33A",0.97576623135028,0.909007502377467,0.999999999994196,0.559755808386972,0.999773588683487,0.999017904736901,0.000615847503214861,0.997810884326679,0.983306668652108,0.999999150278774,0.924886027311599,0.999997733200756,0.999990541186121,0.999997357289188,0.999913987780205,0.825352253710074,0.999083691068851,0.995395249441699,0.843711221130492,7.47287857716383e-06,0.991152527458597,1225.14743636364,856.9682,866.8822,671.72985,629.01642972973,758.8865,1050.83907078652,137.705056436902,NA,0,105.64835,38.1434389658064,NA,48.0089981684085,928.93965,856.9682,866.8822,618.905675,447.9033,758.8865,784.4696,1541.2229,856.9682,866.8822,724.554025,821.9201,758.8865,1232.4029,11,1,2,2,37,1,89
"ZKSCAN3",0.977998728904923,0.125919201328131,0.969202931182145,0.973660032871378,0.855607828669215,0.105293820830375,0.999797565244995,0.951202840728632,0.055218325523022,0.987628160607309,0.999998710370264,0.989092234107033,0.562012474036983,0.999536990783853,0.999999999786016,0.900334892434028,0.866008162381109,0.0175170073797981,0.999513789851228,0.858732119576253,0.999992005857566,87.7533363636364,134.4743,193.0649,52.1168,81.1629432432432,79.2291,68.0799382022472,8.72244529486243,NA,0,5.0426,12.6597424166238,NA,4.34440423017144,70.8297,134.4743,193.0649,49.5955,45.7227,79.2291,39.6306,113.8107,134.4743,193.0649,54.6381,85.0679,79.2291,85.3098,11,1,2,2,37,1,89
"ZNF676",0.999936784477497,0.916372760846361,0.999313612087187,0.999970136254069,0.999540671775193,0.934069826417308,0.998071240497685,0.998875836859201,0.768227292825596,0.999999999986171,0.999999970492616,0.999955435381653,0.986256830272226,0.99999993180541,0.999999916229043,0.977167937079363,0.999999999702667,0.981041764524222,0.993910868113643,0.219598419040819,0.999818797133769,8.65946363636364,19.8655,39.6709,1.39755,1.99642972972973,5.5675,18.4828146067416,8.3407415295728,NA,0,0.23695,0.753569661326971,NA,4.57056407684772,0,19.8655,39.6709,1.279075,0,5.5675,0.3397,0.42025,19.8655,39.6709,1.516025,1.0817,5.5675,3.8581,11,1,2,2,37,1,89
"ZNF699",0.00414369863104014,0.999879053141,0.0131622529279347,0.999830810363294,0.012647733764256,0.999999999998923,0.305032825152857,0.0310171448205285,0.803547480650958,0.792181813500891,0.999378551486418,0.0341311855552274,0.999997919147861,0.999998682560394,0.891389593680852,0.964882178640173,0.00699493380320815,0.986206854767268,0.984130695092995,0.244877909195713,0.987940503117064,17.1487909090909,68.154,13.8113,13.61385,26.862027027027,11.1349,21.0293370786517,3.43192309109245,NA,0,4.03895,2.18105276173783,NA,1.37992098559932,11.5007,68.154,13.8113,11.594375,15.6842,11.1349,12.8505,18.14815,68.154,13.8113,15.633325,33.4038,11.1349,29.1627,11,1,2,2,37,1,89
"ZNF250",0.97416451485743,0.00301270291409761,0.630328831567337,0.999999822887009,0.993247201409341,0.0647159351850571,0.885126927177158,0.838438569984056,0.000133761448424807,0.992622082332813,0.995670113930136,0.920904330967358,0.0526738043974837,0.996451405553688,0.999984827555521,0.999999275085282,0.975728473530534,0.00131061520887188,0.999999996890027,0.217402429812705,0.992363739650171,218.187454545455,306.9682,504.4608,226.47085,177.965040540541,154.9251,222.5469,43.6633787361495,NA,0,88.16425,13.1624908670505,NA,10.0848258827098,142.5983,306.9682,504.4608,182.388725,120.7294,154.9251,158.5846,232.81435,306.9682,504.4608,270.552975,223.2366,154.9251,259.9969,11,1,2,2,37,1,89
"ZNF79",0.999998768297135,0.919445508596139,0.980423226220253,0.963902561924311,0.990683520693226,0.999999438083997,0.999948405587237,0.999974367872732,0.940310665334313,0.976985323670992,0.999984318862868,0.999999995320153,0.970568520602926,0.984830030502286,0.99986289067417,0.999985178431302,0.999985043000974,0.925985100280172,0.96988707384713,0.999999645123348,0.999906593975028,94.9374545454545,88.3252,130.1793,124.6282,99.0166027027027,84.7966,98.0111202247191,11.5594130367055,NA,0,39.3062,5.01245297533226,NA,4.72240708218735,62.71525,88.3252,130.1793,104.9751,80.9615,84.7966,69.4083,122.1228,88.3252,130.1793,144.2813,116.7387,84.7966,124.704,11,1,2,2,37,1,89
"ZNF681",0.430303780165448,0.999487336376467,0.443463018875252,0.987614728934816,0.317240793487859,0.999974970025157,0.696663617900486,0.140934128035377,0.999951120830771,0.999999992418124,0.999978359522672,0.650064543749759,0.999999997036408,0.999969059493868,0.999963023365884,0.51351879481691,0.762070769175706,0.853712716590078,0.647311410359873,9.14408479602002e-07,0.97890056703986,178.977472727273,496.0269,128.1222,88.6557,96.0294972972973,138.758,269.74655505618,25.3728037389539,NA,0,53.5476,13.8912437124583,NA,19.088099532377,122.5372,496.0269,128.1222,61.8819,29.4716,138.758,139.4134,233.65595,496.0269,128.1222,115.4295,102.2624,138.758,349.1272,11,1,2,2,37,1,89
"ZNF766",0.872504036054616,0.98721968915662,0.713016520459947,0.998624451642905,0.806598222036893,0.999994670880219,0.404691429463937,0.435141154511778,0.999999345563656,0.999603515959156,0.966862729482376,0.674975125542822,0.999926456825456,0.99915312032336,0.999964128540878,1,0.852057559519793,0.981067525025573,0.997871591721478,0.00893440880115537,0.959724636343704,535.4613,837.7139,398.1781,444.1167,374.717975675676,310.4925,535.935898876405,88.2933178522402,NA,0,69.1576,22.4119245171251,NA,27.0702452748295,405.52225,837.7139,398.1781,409.5379,280.9341,310.4925,381.1681,609.01895,837.7139,398.1781,478.6955,458.4579,310.4925,644.0917,11,1,2,2,37,1,89
