"gene","p-adj-Low Grade-High Grade","mean-High Grade","mean-Low Grade","SEM-High Grade","SEM-Low Grade","Q1-High Grade","Q1-Low Grade","Q3-High Grade","Q3-Low Grade","count-High Grade","count-Low Grade"
"ZNF563",0.232814917339461,57.2635008379888,65.66837,1.64220354939125,4.47468124421994,35.61715,53.20335,73.800425,79.763125,358,20
"ZNF567",0.216820541636138,144.055384636872,121.47259,4.26237241138359,11.6235222307338,92.250525,89.8438,170.8572,153.480775,358,20
"ZNF573",0.18637331478283,16.3100488826816,12.24902,0.71564255690193,2.03243916024176,8.291225,7.0166,19.77895,14.573175,358,20
"ZNF527",0.9526230492758,99.3783653631285,100.121175,2.87848614614398,11.790042899473,66.69215,73.693925,119.4061,110.64205,358,20
"ZNF33A",0.00342960790672009,911.08053603352,1207.546435,23.2193269509919,92.7182404969799,591.2184,878.121275,1159.4236,1511.35955,358,20
"ZKSCAN3",0.468217416780643,69.8913223463687,62.85736,2.26258314525916,6.08244038069901,43.2198,44.094975,85.32165,83.372825,358,20
"ZNF676",0.161564256563906,15.3257779329609,0.7902,2.44623302742049,0.550175191236965,0,0,3.8394,0.4972,358,20
"ZNF699",0.840920444998971,17.8108502793296,17.159955,0.74243859668602,3.38151734802958,7.507325,5.878025,23.8787,21.85325,358,20
"ZNF250",0.0833170173728466,209.132291340782,245.81133,4.77729525958612,26.2166357356015,142.888525,191.801275,253.7275,251.95695,358,20
"ZNF79",0.0358544112911651,97.8137055865922,117.94607,2.17751626051981,10.8533345949919,65.98925,86.151025,119.04945,143.26655,358,20
"ZNF681",0.904775527319343,198.285692178771,193.63542,9.10497748213205,19.9967223147992,75.5899,146.62785,273.08395,231.57215,358,20
"ZNF766",0.57543336397788,467.612523463687,494.68311,11.3103629740437,26.1733423120648,346.0308,428.5053,547.3752,559.484075,358,20
"ZNF471",0.0936808780172819,73.3593217877095,110.188445,5.00501194737897,24.0030976773958,11.3053,28.041425,99.43715,146.2986,358,20
"ZNF836",0.549392199157874,121.617452513966,113.67204,3.07920569629017,10.3142967372335,76.015575,89.223225,155.296225,132.319325,358,20
"ZNF493",0.00578625001788591,157.005505027933,245.64161,7.09354670673164,46.7999037180284,62.336375,100.05885,213.483575,287.6451,358,20
"ZNF167",0.00470791314477903,56.281948603352,97.409735,3.34868959995091,12.2397229258915,19.358325,55.5592,73.0793,147.528775,358,20
"ZNF565",0.305402197582597,71.4805120111732,79.97702,1.91642896365739,7.02022302967648,47.830925,62.044325,89.895475,93.6077,358,20
"ZNF34",0.0291472684072939,115.547137988827,145.460715,3.15577264275141,12.1547498121804,76.85645,108.642075,135.7802,176.78175,358,20
"ZNF140",0.0020937765647131,435.296011452514,577.633485,9.86510456169558,82.635004825719,311.024775,461.71065,518.9654,567.481775,358,20
"ZNF658",0,43.1228589385475,96.123845,1.4746706951534,12.4927118955971,24.2512,52.59235,53.89345,133.71985,358,20
"ZNF765",0.00490215641462666,241.300440502793,160.81483,6.67639461540603,12.8909165405827,157.921575,121.2967,287.842575,191.52145,358,20
"ZNF124",0.622013488525755,80.4702874301676,87.292865,3.11735275875155,17.7513878490658,38.65915,44.641725,103.5209,96.9849,358,20
"ZNF569",0.0299579985954181,89.9528388268156,51.913665,4.09958908266612,7.72179611610869,45.660075,30.167025,105.9773,70.159475,358,20
"ZNF777",0.878885497298497,582.665540502793,576.774595,9.06103170816766,18.9529352611694,474.25165,529.771075,654.4081,611.29085,358,20
"ZNF605",0.207055998051764,389.418854469274,439.09959,9.01207847642953,40.5385674973416,259.4177,362.197,475.12115,462.52175,358,20
"ZNF799",0.00129461171401213,168.448566480447,256.643035,6.07915723924593,37.9990414609239,85.1574,147.30855,215.461625,282.71255,358,20
"ZNF782",0.345357838638973,35.3509709497207,40.989815,1.35699084451777,6.94681315300414,20.675125,18.08985,42.485275,57.19245,358,20
"ZNF846",1.1535100021498e-05,120.711131284916,212.621725,4.73574123268611,21.6105585682066,61.065775,143.170275,149.1003,267.3381,358,20
"ZNF136",0.186722557457194,156.457624581006,178.41955,3.83231811712901,15.0693244620522,103.3315,131.8355,199.0433,225.243925,358,20
"ZKSCAN5",0.333402913172859,331.520341061453,306.008095,6.16442886877714,14.9653444951125,254.5696,244.600925,378.024775,370.267625,358,20
"ZNF33B",0,607.483772905028,1145.870475,16.864231560129,102.031076499919,401.4953,615.0812,735.001075,1456.46095,358,20
"ZNF431",0.565008539435597,181.448050558659,196.527545,6.03121027590299,24.7907941394482,101.079175,132.74635,227.5217,219.746275,358,20
"ZNF418",0.983408442307833,67.1546544692737,66.77729,4.19416725695005,15.7121753784243,10.7245,6.8903,93.724075,100.726225,358,20
"ZNF700",0.0207778384318252,367.454739664804,502.54674,12.123153610809,118.40635529732,218.6226,286.78315,447.82175,482.050725,358,20
"ZFP28",0.34129995640218,106.470666480447,128.703415,5.30874571497327,26.9440012468319,25.11665,32.595925,160.475475,185.722175,358,20
"ZNF585A",0.325440180566567,135.562193575419,120.012295,3.69576587513791,8.981536348923,91.807875,95.453875,161.002375,131.581325,358,20
"ZNF138",0.426558934060385,228.723309776536,204.254555,7.21181678004329,14.8110184972904,137.0934,158.513275,285.9224,260.8408,358,20
"ZNF429",0.00417979752291853,94.4585402234637,142.413135,3.77159508556704,20.1312406612685,41.102975,90.96935,129.388475,191.542725,358,20
"ZNF470",0.483025023743726,109.445924860335,123.1913,4.56932731574995,12.6701756163067,48.94305,93.478075,146.17385,134.238625,358,20
"ZNF100",0.0818757827294089,199.887633240223,250.36064,6.62552755880382,30.3927317652873,107.753875,183.97005,268.965475,267.189125,358,20
"ZNF398",0.771353130621965,565.166179329609,549.032145,12.9966360812209,29.6031198729196,403.0162,460.919475,670.040175,575.56165,358,20
"ZNF498",0.430360196483897,336.051894692737,359.48057,6.93113110413943,18.722889656985,252.6619,320.480225,401.981525,380.6224,358,20
"ZNF441",0.00134907021321728,113.185584916201,164.386275,3.55704372876711,21.3401733294333,67.378875,96.429025,142.41545,200.946775,358,20
"ZNF420",0.157216278118319,103.00912122905,76.76167,4.32833729787236,11.2596877802233,57.320875,43.6753,129.4302,91.2714,358,20
"ZNF763",1.78241333470552e-07,64.7203824022346,129.050845,2.64697739534328,19.5863589122399,27.847225,84.100275,88.345325,140.2048,358,20
"ZNF679",0.508131480241877,0.520371787709497,0,0.185452788539796,0,0,0,0,0,358,20
"ZNF682",8.49174212391723e-07,147.735369273743,372.823115,8.1450938865349,124.720228692682,53.50265,103.571675,200.823225,284.14735,358,20
"ZNF772",0.20752160572471,156.03293547486,185.36108,5.322418888246,24.1915464382647,92.053875,115.339125,203.099675,203.51505,358,20
"ZNF257",0.235827806155273,55.952856424581,38.233985,3.50251776318756,6.90556904798498,7.77,1.43115,78.8479,60.63275,358,20
"ZNF785",0.0584548964231655,213.20691452514,265.471985,6.36513001304719,24.1831677612041,129.380025,177.526825,256.116625,327.165925,358,20
"ZNF98",0.102713767778684,15.5423893854749,2.935135,1.81827150189325,1.14268867626164,0,0,13.304125,2.9862,358,20
"ZNF786",0.0182374800080209,224.821131005587,275.495595,4.9940528432834,13.1202243637256,156.55775,240.90325,284.815325,319.2817,358,20
"ZNF517",0.00520278971777699,238.519134357542,329.4998,7.44209444597145,31.7941215422252,148.536025,269.312925,291.001675,376.859825,358,20
"ZNF675",0.941575225584714,209.084067877095,211.501695,7.60974313176292,29.8477438392185,104.68545,151.7864,278.234925,216.852075,358,20
"ZNF860",0.081714582587353,56.4020829608939,34.520035,2.93630051012463,6.76102396770316,23.73995,13.3262,76.3074,50.872075,358,20
"ZNF695",0.000277626695004862,72.0661793296089,28.51779,2.79067695769996,4.43902162932033,34.195575,8.96745,93.640425,43.80235,358,20
"ZNF665",0.439691569980729,29.3994508379888,33.10139,1.11464127044808,3.37583242386152,13.697,23.516025,40.895175,42.809675,358,20
"ZNF624",0.0417132513442836,98.9464611731844,120.43801,2.42670706790758,9.62881714253434,63.7409,92.039475,127.344325,141.5826,358,20
"ZNF841",0.000190860919194846,320.311058659218,672.489315,16.2969667332653,272.745521817827,153.206825,166.675,368.4439,481.159475,358,20
"ZNF615",0.0113191380304541,233.994739106145,384.863575,12.3921127075532,119.178436414908,104.405775,113.2219,249.01155,403.100775,358,20
"ZNF433",0.0314074863979686,136.822783519553,182.97631,4.71798675241574,32.7250205900011,73.667,114.410775,176.53665,200.287225,358,20
"ZNF595",0.420406618162456,150.817908659218,125.849925,7.27384284308126,12.7995875324124,78.674025,106.837225,178.142475,157.620625,358,20
"ZNF460",0.00504464968501905,42.5637455307263,25.35297,1.42940686956882,3.2456563598714,24.098525,13.7509,53.8099,29.661025,358,20
"ZNF81",0.481117632385498,91.419569273743,100.2234,2.8157283118833,15.9522809451633,56.826575,31.872725,114.72535,136.542925,358,20
"ZNF780A",0.887148799087505,284.421057821229,276.200075,13.6090071379978,22.8321009651403,185.4582,211.1156,317.913975,294.14505,358,20
"ZNF461",0.728900952381569,101.227046648045,105.863325,3.08732699951484,11.9598455995246,60.31415,63.38035,125.585025,135.24545,358,20
"ZNF181",0.761488311181744,153.939082122905,160.037525,4.67872429869757,13.8783858443338,97.2938,109.431775,193.7151,202.128025,358,20
"ZNF44",0.00503645646270434,405.38411396648,841.93298,33.1114710880738,282.822320132486,141.1049,292.808975,350.08345,851.154675,358,20
"ZNF790",0.0107645889407328,96.6907913407821,125.658015,2.62906110029364,8.32617980675625,64.993525,107.50785,118.032025,152.319475,358,20
"ZNF677",0.0589306390521581,30.7276715083799,46.52976,1.91366762616615,8.50445188733958,4.5743,22.857,45.099375,55.500325,358,20
"ZNF823",0.000599361859207392,256.282488268156,442.895255,11.8013819807091,87.3942098591941,92.983175,253.395925,358.165425,479.719225,358,20
"ZNF311",0.0142872638158517,41.4171097765363,66.7971,2.37311300650178,9.92860577830013,10.110725,31.9089,56.41495,97.44525,358,20
"ZNF347",0.637616070308788,127.455507541899,119.087135,4.1032460423435,15.5995967390478,76.577725,75.357725,165.0988,162.8633,358,20
"ZNF273",0.473333626134822,199.744561731844,177.8087,7.16224989337976,15.8468374326402,99.2729,125.478,252.586425,213.919825,358,20
"ZNF84",0.0261384732585441,616.48459273743,807.548925,18.6564591759824,141.968267825802,364.860775,561.8768,767.8847,846.23055,358,20
"ZNF667",0.7583459027816,58.4975276536313,64.739045,4.64375840417017,21.2131015046294,4.286275,1.601725,79.93505,90.03335,358,20
"ZNF649",0.470073373236525,185.089634636871,161.039875,7.75737343983403,22.2162012134481,90.179925,71.68955,228.11745,179.34315,358,20
"ZNF248",1.40623890876324e-05,275.707700837989,429.446125,7.64285065588947,56.7971319856358,172.330625,244.0736,342.430975,511.0173,358,20
"ZNF544",0.374667119675945,630.724965921788,571.562485,15.5592508118953,40.2203489203873,447.80535,445.83625,747.002075,646.33485,358,20
"ZNF251",0.00130855250245931,365.151543296089,553.98597,12.471424616954,106.829812920661,210.46555,243.005,448.3227,605.040525,358,20
"ZNF607",0.881658327584894,205.617306145251,210.90646,8.3255548289747,17.7266482421543,115.447775,167.8671,249.784225,228.3378,358,20
"ZNF334",0.0418644585682953,109.454100837989,206.498925,11.0115260685621,39.4469485417853,8.782,72.54565,120.5028,303.135775,358,20
"ZNF485",0.00348307107998702,68.2306877094972,94.110995,2.02617261502372,8.45038875596693,42.398025,64.03545,85.07255,107.1616,358,20
"ZNF192",0.627239302449789,196.974117597765,180.421625,7.70189050733228,42.2934170042037,95.432175,28.22275,270.60295,304.611325,358,20
"ZNF442",0.765596829439332,21.6397983240223,22.71304,0.83097073170351,3.20655251659867,12.102675,12.119825,27.7635,31.961325,358,20
"ZNF813",0.0893839817474087,108.270220670391,66.545685,5.72937107291266,14.4787966154146,41.391775,22.889875,135.105425,108.32125,358,20
"ZNF26",0.164444014351191,269.358288547486,325.74579,8.67070282364529,73.6549134287434,180.850325,185.29325,316.505375,347.804325,358,20
"ZNF69",0.00126862053660248,125.152072346369,216.57541,6.17766024412224,44.9201000932421,41.59535,98.197725,170.132025,255.830975,358,20
"ZNF583",0.51351125090472,57.884044972067,51.856645,2.15721191020348,5.17776731661679,30.930975,37.4463,70.93545,63.482675,358,20
"ZNF568",0.202596573529912,91.2837907821229,70.60891,3.79883960869939,7.97789661241047,50.355825,54.084675,113.851525,82.57045,358,20
"ZNF480",0.0233685146756283,490.509136592179,636.563235,15.0067597280722,37.3334093204692,311.868875,536.1778,596.817325,753.61655,358,20
"ZNF587",0.407366671604481,689.795200558659,760.620005,19.5622529919725,89.0982549243044,423.959975,525.039975,856.1267,813.630325,358,20
"ZNF808",0.00228125591326334,185.018196089385,241.5406,4.19741150197651,20.478816224852,132.800775,177.9952,225.67145,277.620175,358,20
"ZNF43",0.0271976202883976,391.829944692737,551.13781,16.3886184062823,80.07962102421,155.84405,350.714725,569.0537,648.20975,358,20
"ZNF28",0.0492177578566803,447.611310055866,338.717385,12.9127102459079,31.7516399576407,279.329275,227.1093,574.64535,437.703,358,20
"ZNF627",0.162548168199964,315.877538268156,366.349305,8.33457109315343,31.9460895314372,198.2527,272.90875,406.5749,447.198875,358,20
"ZNF789",0.619583111617936,105.871719553073,114.915165,4.0604466360607,25.7692061562667,55.4142,63.698475,132.3792,103.392575,358,20
"ZNF534",0.863293517026792,7.01948882681564,6.78009,0.320565990667576,1.27270376077033,3.929725,4.009175,8.4267,7.898575,358,20
"ZNF525",0.437265856930761,304.309640502793,276.75351,8.28031174543378,21.7702009160602,195.823975,187.66955,382.08295,347.50485,358,20
"ZNF814",0.000899088359129996,297.159251955307,473.133865,11.9354395586567,62.4151584907145,163.325,272.688225,365.4644,534.700525,358,20
"ZNF551",0.768956660684353,121.793366480447,116.52563,4.06481135228709,21.4904739873166,70.975475,57.050075,156.919975,166.06395,358,20
"ZNF805",0.384433331639573,334.907786312849,361.28641,6.98095858261678,28.4415329517738,244.168075,281.017225,395.9545,408.12995,358,20
"ZNF468",0.58934453037293,522.820698324022,485.009805,16.3641989118419,41.7196517952691,291.12465,284.63095,671.38915,605.136725,358,20
"ZNF616",0.29622094245264,174.696791899441,197.463155,5.04647665833255,17.6896987418659,110.162575,135.10925,208.94615,241.2651,358,20
"ZFP57",0.0389976582899115,34.6053360335195,127.73635,9.68987997359139,79.4048290149195,0,0,6.7587,1.70025,358,20
"ZNF155",2.85633270924457e-07,178.310172905028,295.9586,4.91634334777277,36.9309161227669,116.858625,224.2405,220.5151,287.64205,358,20
"ZNF425",0.0273016179364333,55.3781312849162,75.469175,2.10570082558869,7.03970702536269,25.321675,51.013675,74.57625,91.57775,358,20
"ZNF611",0.384335345593039,171.727710055866,191.89386,5.2194020236465,29.7598543455498,97.29725,117.605025,219.52685,266.276125,358,20
"ZNF254",0.926155361364827,404.72736424581,410.73037,15.1445519614413,37.1451948719581,179.24095,279.815125,549.1557,560.7611,358,20
"ZNF625",0.664601084923774,20.9845673184358,19.521405,0.784517162202526,2.47192705463694,10.3494,12.11685,29.361725,28.1637,358,20
"ZNF845",0.115882996687159,217.717674301676,183.762145,5.03114048375171,13.7012036213928,151.94985,142.198975,263.683925,206.706775,358,20
"ZNF90",0.00866748259640893,350.736519553073,550.09807,16.3623522174589,130.147717159267,143.6674,271.2052,487.1574,532.105525,358,20
"ZNF788",0.0912396279158132,64.4592131284916,39.154075,3.51161151813499,6.21775790102694,16.380225,24.0184,90.5891,42.608925,358,20
"ZNF880",0.993527543136858,143.441344134078,143.224385,6.21551047513885,19.8815011056844,55.008375,70.083125,196.684875,202.5704,358,20
"ZNF630",0.0459772328464711,68.8751502793296,92.541005,2.68999037527151,13.5908702886794,39.15,55.0697,85.994,105.0736,358,20
"ZNF844",0.427276647548657,101.946348044693,90.49281,3.28867587730977,15.9798042442178,54.73825,47.2322,135.348525,108.658425,358,20
"ZNF717",0.196418106363151,35.773587150838,43.35112,1.32896137719939,6.96983431416981,18.621575,23.65605,46.892425,52.117175,358,20
"ZNF492",0.0327136794325817,20.031805027933,3.25052,1.84689889883526,1.2311417995546,0.4418,0,23.922,5.010275,358,20
"ZNF688",0.0648884253475297,270.521322625698,357.386065,10.9958547871887,24.3021355768466,157.316025,273.195475,309.438025,460.368875,358,20
"ZNF879",0.475301540884775,52.8948851955307,60.98883,2.61514653809031,10.2139527384489,16.402725,33.201475,70.7444,78.300925,358,20
"ZNF737",0.182368046408212,817.658110055866,1226.32428,69.4789870795241,360.806462042489,85.027275,274.771275,986.3594,1344.451575,358,20
"ZNF709",0.0563647051355974,68.6690522346369,86.314615,2.13357729641204,7.85938935903813,39.069525,65.496,91.4399,104.9639,358,20
"ZNF585B",0.484614644415689,65.2053195530726,58.611325,2.18826975260538,7.38507158673879,38.747475,37.939675,83.1589,77.5559,358,20
"ZNF324B",0.677095978652715,156.199205586592,165.69005,5.34837216809639,9.97015817249155,103.949,140.0097,180.6222,180.821675,358,20
"ZNF564",5.52491232275187e-06,222.552309217877,323.1133,5.02842264840933,20.3481558258068,161.493675,257.237475,266.65545,390.036375,358,20
"ZNF674",0.295131416889196,53.9375790502793,48.877955,1.10995745909953,4.70829391412238,40.546525,37.0387,63.1795,60.70085,358,20
"ZNF432",9.03337267554871e-06,216.781046368715,970.780295,26.483068569223,538.588054461609,66.09045,103.67575,159.03625,673.096175,358,20
"ZNF10",7.94393150704842e-07,183.108052513966,407.495825,7.14746360989826,142.289642233712,88.83165,153.8566,246.66885,318.676425,358,20
"ZNF486",0.452241793811539,247.798371787709,308.41724,18.4728539198183,82.8589614014426,21.046525,61.091,351.6653,362.7864,358,20
"ZNF225",0.468454583915254,62.5736960893855,68.072325,1.72025968871031,8.97890522706555,41.3289,41.078225,75.426925,84.761725,358,20
"ZNF350",0.0381139203044963,283.76802849162,419.85655,13.5418024007303,135.942270901085,142.0508,180.99115,301.999875,379.9657,358,20
"ZNF253",0.0536295003651112,195.773518994413,260.086765,7.76243399451535,20.4816746008902,89.353525,182.504175,261.5596,347.28955,358,20
"ZNF878",0.0867403984404528,9.53742877094972,6.348955,0.435833986154618,0.848652791176915,4.371875,3.063875,12.31715,7.991075,358,20
"ZNF727",0.846421988814107,6.02760893854749,5.567,0.54989502748774,2.03709339846081,0,0,7.6301,9.98595,358,20
"ZNF578",0.833234631819927,34.385830726257,37.28875,3.17958401340723,12.5462153598385,5.799275,6.32715,35.0376,47.55745,358,20
"TRIM28",0.352489203037405,9516.83665698324,8163.8008,340.831742746722,722.631285701135,6536.02865,6619.462,10603.1447,8808.5817,358,20
