"gene","p-adj-cluster 2-cluster 1","p-adj-cluster 3-cluster 1","p-adj-cluster 3-cluster 2","p-adj-cluster 4-cluster 1","p-adj-cluster 4-cluster 2","p-adj-cluster 4-cluster 3","mean-cluster 1","mean-cluster 2","mean-cluster 3","mean-cluster 4","SEM-cluster 1","SEM-cluster 2","SEM-cluster 3","SEM-cluster 4","Q1-cluster 1","Q1-cluster 2","Q1-cluster 3","Q1-cluster 4","Q3-cluster 1","Q3-cluster 2","Q3-cluster 3","Q3-cluster 4","count-cluster 1","count-cluster 2","count-cluster 3","count-cluster 4"
"ZNF382",0.997010828594946,0.987260844064674,0.99908381205173,0.809746912888982,0.873377284999818,0.915694706476642,22.6373083333333,24.3759617647059,25.4046615384615,30.46061,3.57535251526374,3.86228021280775,5.37198603764807,8.30378678775339,10.734675,7.473275,5.0759,3.84805,31.228,37.727675,31.48135,38.21905,24,34,39,30
"ZNF577",0.798910133997931,0.0540663403734833,0.273466005666214,0.0728639568903224,0.322459983702219,0.999998603002482,76.0293625,131.519835294118,228.540046153846,229.41067,8.8488278059288,21.2884262295346,45.2614228301786,57.0324502013785,49.221725,49.01245,59.4637,87.71535,83.875375,169.141975,265.79335,292.6819,24,34,39,30
"ZNF75A",0.969792434219778,0.62306360143878,0.257382108376427,0.821784395872905,0.485995509232991,0.989376528091549,233.5799625,216.621235294118,278.018123076923,267.25615,19.3640873590506,19.9171591610387,22.7514733442803,34.8129053565705,167.6192,140.390675,164.5182,153.061,300.0972,306.612825,335.6046,380.991925,24,34,39,30
"ZNF496",0.448787452487393,0.821340287113519,0.885219867899137,0.999940647144508,0.359135586354482,0.755922814014137,315.980833333333,254.694697058824,281.154515384615,318.30118,31.7039957053522,13.0629247405135,22.3215580599234,40.9246561887584,232.6593,198.332975,188.3012,200.47825,358.841125,275.8812,367.24395,367.64745,24,34,39,30
"ZNF2",0.838326428609896,0.0266618728879698,0.130492091049598,0.178826211848851,0.536949587289588,0.883185676871355,97.4430458333333,106.6451,127.961817948718,120.58121,9.16992800559465,6.13860605247387,6.71362316256421,7.97380080099441,77.4925,85.733575,93.36305,89.707475,105.4853,121.7482,160.03085,134.9618,24,34,39,30
"ZNF589",0.983413774245164,0.0785766332595477,0.112671671208567,0.670232095293287,0.830072197894327,0.559351860197471,191.1797625,202.541414705882,264.66298974359,227.476233333333,18.160199200503,11.9674505251506,22.5076425302948,26.0673755462812,120.3105,148.81625,151.3258,118.697975,227.6252,235.72625,330.6806,282.912425,24,34,39,30
"PRDM9",0.999899591800244,0.726795556024101,0.613351118123034,0.996082397923901,0.989326414357367,0.825873070900675,1.34079583333333,0.667682352941177,11.7662717948718,3.69955,0.630571606757904,0.224654611492211,10.8428371175555,3.29021946935155,0,0,0,0,0.642625,0.594875,1.28365,0.5269,24,34,39,30
"ZNF12",0.46497659208291,0.573030020056001,0.99536696535814,0.0721023762754787,0.670588866816307,0.504718827849629,612.170720833333,738.671691176471,720.693615384615,830.835113333333,30.4351732564246,27.3678125040288,37.8535527032541,104.614101404102,541.882825,626.07,564.865,557.3788,641.19955,859.36915,846.854,912.903175,24,34,39,30
"ZNF202",0.999999660734098,0.168291458386684,0.103263973616153,0.560556807199659,0.477734247273698,0.88092647749918,244.6789625,244.373273529412,307.606115384615,286.576386666667,16.9341280313087,15.0727634141416,19.522066196853,28.5366760877231,195.07195,186.616775,228.63685,193.4225,269.88535,304.879525,373.2241,345.90545,24,34,39,30
"ZNF3",0.553746263223753,6.00307794627053e-05,0.00263067579256993,0.000931743527160966,0.0260506619431531,0.951320384299611,519.7424875,614.845488235294,843.092807692308,808.156553333333,47.2274673485046,26.0302445782961,55.7107494704963,52.8355771788118,368.3461,495.9333,614.64835,665.0173,575.083575,744.03065,1040.34415,892.074075,24,34,39,30
"ZNF606",0.694421838796213,0.0252012492865867,0.22410393357185,0.0140952602051989,0.132699101482378,0.978525806391393,166.689858333333,218.550288235294,298.813951282051,316.021713333333,16.5659760916666,25.547188754484,29.2659532406707,44.7484472989449,115.34925,131.222025,169.12745,162.041675,217.269025,266.8904,368.95875,412.826875,24,34,39,30
"ZNF91",0.615987469859425,0.036272326246596,0.365070873062268,0.0247453826636784,0.260429075588715,0.988573932879309,266.160808333333,365.388738235294,482.236658974359,505.990923333333,34.8676560848307,37.0757877568304,51.8173667107139,77.8501978033983,156.834175,209.8749,240.02475,207.8327,294.05245,458.961725,617.8729,631.76795,24,34,39,30
"ZNF226",0.786982677233808,0.00327194564609701,0.0267893165384055,0.0102032299366921,0.0690769584500882,0.997490166822638,232.4063,275.999826470588,392.723441025641,384.5683,15.1972587250016,18.6486816724598,38.0275862089336,35.7824972355939,187.392275,210.3559,258.77175,251.2344,276.98415,318.581925,463.45615,484.079525,24,34,39,30
"ZNF229",0.993808990488583,0.538758694281722,0.288733035770482,0.723323463908378,0.489787088221183,0.994215332641186,154.164279166667,138.159244117647,234.485061538462,220.23806,24.7458539367131,23.9495967623113,41.4605409712783,58.9840499341499,67.963825,24.222475,25.58,6.0448,201.1687,213.442925,342.219,279.842175,24,34,39,30
"ZNF180",0.972465589054748,0.066345395184132,0.113064013297116,0.0206391336334405,0.0347266085812223,0.916630522275985,164.854004166667,175.126358823529,222.19427948718,236.123076666667,9.1495015259118,8.43743688184921,15.8080533285541,23.2934554250195,133.0186,135.5649,147.44695,155.3113,188.4322,200.2379,289.7576,277.36815,24,34,39,30
"ZNF641",0.839925732601347,0.850388461122153,0.999955627581765,0.695572380304866,0.98970485625826,0.983041942885046,127.1706125,112.204035294118,112.992669230769,106.968786666667,12.0736537709724,14.341752334393,9.81981016444158,11.1393234692142,86.982225,72.876225,71.92755,60.1019,155.2913,126.795575,135.8504,151.5972,24,34,39,30
"ZNF610",0.742368583245957,0.00185885902544292,0.0205953794009551,0.0706091340265937,0.372758791580736,0.649276737861673,37.186675,58.6617823529412,113.413694871795,90.8866633333333,7.49474157441922,8.80785246611853,18.1926142264373,13.9684261190717,7.00765,21.64985,25.8344,33.47445,52.25,72.19415,147.32615,119.2509,24,34,39,30
"ZNF528",0.998923196219711,0.267790461866795,0.134849818087349,0.321699575773219,0.184211036246341,0.999998547135755,190.813204166667,180.203541176471,321.218525641026,320.15344,18.715219444882,19.5071342316398,65.0537621565999,53.2253089327006,114.7543,114.290075,123.47955,134.1317,251.189,231.85355,363.29595,440.218075,24,34,39,30
"ZNF701",0.591746304999804,0.105007614438371,0.685378407752721,0.630545961320789,0.999989592312853,0.688958458350525,101.15495,126.393855882353,145.965892307692,125.815673333333,8.72316341984025,9.75328650549244,17.17933324993,11.3036732573068,79.472175,87.18535,68.10405,77.83405,121.60595,153.4635,197.6434,178.356575,24,34,39,30
"ZNF283",0.999093803037606,0.360617072073408,0.206081443945075,0.502343390766555,0.341518759734574,0.998135589464454,57.1777291666667,55.9786735294118,71.2226230769231,69.8314466666667,4.21115389298226,3.73802654249221,5.94066280285283,8.05034859546607,41.56145,39.795,43.0466,42.269625,72.776775,69.103575,83.98185,80.2225,24,34,39,30
"ZNF558",0.994372208740782,0.14138930073678,0.159369824147472,0.00462446765693081,0.00390805061592614,0.407770697594157,263.002208333333,281.683908823529,418.725607692308,523.880946666667,16.3554261259534,19.0517078154501,51.1562674800571,76.5307313063289,204.371475,230.962025,238.65965,291.7358,323.0026,333.38125,527.0265,647.810025,24,34,39,30
"ZNF597",0.989858514427265,0.986310548181021,0.999992568165686,0.975929709627813,0.999288492526699,0.999605945635949,38.1860791666667,36.2485647058824,36.0966615384615,35.5052666666667,4.76504766427633,3.42212139093744,3.50182501707092,5.34109868802965,21.634225,23.964325,19.16175,13.187875,55.3895,49.0829,52.09235,44.07525,24,34,39,30
"ZNF30",0.875010667476689,0.166886165610427,0.477739238912037,0.0840376845046376,0.27230596299319,0.963473649330789,54.2271333333333,64.1698558823529,80.8790487179487,86.6436033333333,5.2721343756333,4.68979480785372,8.15596084455535,13.675399280793,39.8492,43.6193,46.45295,36.0941,63.645175,81.64815,104.1133,123.49375,24,34,39,30
"ZNF354A",0.812261744729108,0.896578660902061,0.99560571004682,0.20242576671642,0.616388420197323,0.45236722733236,226.055270833333,257.929479411765,250.596579487179,299.124876666667,18.5267276159146,16.0191811718345,23.6591448073991,32.7650731667169,165.468825,196.707,155.78145,177.866775,263.408625,322.6436,341.0547,366.36965,24,34,39,30
"ZNF764",0.816297061484375,0.115006615444003,0.444476298250402,0.27438423482954,0.724752197136648,0.982950097518589,138.403283333333,163.023885294118,199.887761538462,190.49676,7.37334427090139,17.3541431046284,20.1583479395659,21.1968594283072,116.5342,115.6433,129.80105,139.8837,151.484175,165.7099,200.4494,204.476225,24,34,39,30
"ZNF747",0.752122289104787,0.893134635024494,0.985603244780441,0.483462785977916,0.958192726706162,0.828339454292741,215.960866666667,246.569220588235,237.186784615385,261.100716666667,20.9710022289446,21.0144438216112,17.1026851052044,23.0805207532852,167.8573,192.427775,162.57985,183.1416,228.877275,266.75085,270.1131,282.2348,24,34,39,30
"ZNF778",0.668788215986756,0.801115536940365,0.10539916132944,0.969876647892302,0.32928817883001,0.966806563642211,62.9799541666667,54.2929029411765,69.7368256410256,66.5036733333333,4.85554234212396,2.73024269290254,6.19712914754995,5.15446446317524,49.86955,43.881025,49.2457,49.15345,70.784075,62.219175,79.41525,84.0759,24,34,39,30
"ZNF212",0.926951418460503,0.186444590578968,0.420724521716464,0.0142415349995629,0.039981689116644,0.568448911674243,392.204620833333,414.970344117647,464.885030769231,508.479406666667,22.8228403832144,21.0850756996533,22.685322614251,30.6615940863627,328.215275,352.89195,364.1283,405.985825,463.172025,465.57975,567.00035,572.40165,24,34,39,30
"ZNF282",0.901672751903001,0.0177734126016846,0.0618928459325719,0.000440362916741988,0.00156552061771231,0.485160732566967,973.666929166667,1032.79577941176,1223.45943076923,1335.22582666667,42.6611784984564,48.5677652082783,52.6591156259582,76.091382522473,817.86365,918.554175,1062.06575,1158.413625,1048.796425,1186.429375,1462.89015,1455.642575,24,34,39,30
"ZNF160",0.974463646971046,0.065712130276495,0.108853897534395,0.268328276291689,0.416317840115249,0.928327246288806,483.577895833333,521.414211764706,700.757887179487,650.945866666667,49.5565008104585,43.593677848977,52.5285086638913,84.9103517495574,368.447825,382.903625,419.5028,443.688975,487.0087,653.294925,874.0969,764.941075,24,34,39,30
"ZNF415",0.176774791931463,0.111352205431359,0.99785683676162,0.116487957077289,0.992430044199329,0.999500938702608,111.336570833333,167.465635294118,171.852958974359,174.63928,13.7147850399306,16.9106769522328,19.0783807783767,19.6927039276925,52.2539,118.90175,60.73175,70.06695,154.994575,232.7646,236.48725,249.2088,24,34,39,30
"ZNF439",0.505035767697039,0.00605827713685536,0.156677180028915,0.00476830109765114,0.116505754864412,0.992123844590073,72.2873083333333,159.703205882353,275.912041025641,292.021913333333,11.8390966014673,20.4995533618494,48.6458130167075,56.1364417557194,30.07065,65.984,80.6599,129.9675,97.51165,215.2842,351.95625,344.2582,24,34,39,30
"ZNF440",0.289588496161392,0.00121388995244953,0.129005002144605,0.000808829250115384,0.0816563788718208,0.984714518568646,332.88495,574.476432352941,837.772543589744,881.62879,47.295877998868,63.0834045197307,93.3945126161858,124.00540289296,158.6361,305.809825,397.7575,413.1697,461.957625,803.5229,1161.9962,1145.7142,24,34,39,30
"ZNF562",0.935508040382919,0.133363840865658,0.304137896579511,0.36302786109586,0.652221026242652,0.961223941199698,500.871208333333,544.891797058823,659.970279487179,626.571076666667,42.9477005602715,37.3011244934122,59.3231726472544,46.7386506402292,340.5809,345.980175,425.325,441.42365,588.4593,683.727475,772.90725,748.17695,24,34,39,30
"ZNF561",0.640449031648379,0.0167771713231444,0.200639031832344,0.0194830739485905,0.204116611101526,0.999378429051896,657.987758333333,782.491744117647,966.443853846154,977.978316666667,55.5111795745708,63.4500963624063,65.9665741260992,87.0355854652485,511.4947,584.072275,696.13905,692.5349,808.532075,918.7393,1313.8867,1169.25335,24,34,39,30
"ZNF584",0.999998526735429,0.914516475829696,0.880921287621424,0.434375525842858,0.363267836603402,0.0823223526262549,208.794916666667,209.311317647059,188.272697435897,258.948423333333,17.440598991234,11.5201891339704,12.7858848882738,37.8897043251183,157.70355,173.55725,138.84205,161.38935,222.5775,245.867,219.957,284.885025,24,34,39,30
"ZNF274",0.424958083682059,0.888436788795774,0.78512917702929,0.172167656749536,0.922996010709616,0.409641743407939,390.102791666667,507.610923529412,444.140212820513,553.009576666667,30.6051871167178,57.8680667153989,36.5208675594801,67.8509122892808,296.240625,326.5932,315.1827,313.923525,413.368825,607.8109,558.71115,687.796425,24,34,39,30
"ZIK1",0.999997657469064,0.761477500045279,0.687739423943798,0.997096372684926,0.995115678430924,0.845307514116779,99.1656875,98.5880735294118,128.686143589744,105.572106666667,17.2089126095889,19.7817947619882,18.7253502925028,24.8749414075003,50.886175,20.0377,64.65795,12.57885,132.036975,137.993225,180.0821,107.022425,24,34,39,30
"ZNF540",0.737450691498905,0.0519234216730402,0.326451474726018,0.297058998478422,0.835872291361566,0.863209855249573,19.7807083333333,29.8657911764706,44.6708461538462,37.6496433333333,3.65932730212193,3.58637591108899,7.82026878957488,8.04897227412307,9.957,13.285125,9.641,8.727625,22.370725,41.37195,65.95955,45.5845,24,34,39,30
"ZNF570",0.970786616248331,0.332124091477706,0.522087302640964,0.945858295628199,0.999181436326353,0.637148890989387,43.5374458333333,48.5649970588235,62.2136794871795,49.96748,4.25251539458647,4.83248119863309,8.26383825867795,9.89434982706681,33.304675,25.685375,26.1872,23.88685,53.122025,71.23515,88.69985,60.2457,24,34,39,30
"ZNF57",0.0675887829457339,0.0023704056597128,0.637812501194603,0.000486241440616597,0.276933822423532,0.890873359910875,90.3097541666667,127.109076470588,142.556984615385,152.212296666667,7.0512724316767,10.1659161536644,7.85257576523819,12.9220371920571,68.351875,88.39575,121.902,100.9487,96.4601,150.6738,162.95785,187.9961,24,34,39,30
"ZNF556",0.977369888879368,0.0612234697821118,0.0969189588615071,0.42799191059668,0.608066037974625,0.760810078307032,6.009725,8.30261470588235,19.895641025641,14.8455566666667,1.99208537728874,2.42771741986488,4.69959308413616,3.9817568540558,0,0,0.6098,0.3257,9.089825,12.220375,24.4605,26.3926,24,34,39,30
"ZNF554",0.569058284108926,0.19717069643415,0.884219043672565,0.000150250134518637,0.00489825483567263,0.0294649347191807,68.9704916666667,94.1128588235294,106.632125641026,156.3115,7.1527654500659,6.41162729926439,8.55013050920725,23.2796606416841,43.684725,66.592575,71.601,80.468875,83.157475,113.483875,124.0799,184.5492,24,34,39,30
"ZNF738",0.813243471259626,0.00740395113907855,0.0484038194904611,0.0477619536248562,0.222397079567655,0.948619033238689,196.6043,256.262352941176,411.736084615385,378.43345,24.6861902825346,40.8420029825493,47.1420038898207,52.3321675796998,113.576025,158.1021,207.25665,193.506825,269.847625,284.485075,575.49305,491.98955,24,34,39,30
"ZNF596",0.960881202370003,0.548472451934305,0.800927217379074,0.095482460194749,0.182253752775751,0.616422750320391,34.4395208333333,39.1442411764706,46.7900512820513,57.4153733333333,5.40434366283733,3.80385140057874,7.40589203380626,7.19071355719679,17.3826,25.356625,21.75,26.478975,40.015775,44.9947,52.2058,93.920825,24,34,39,30
"ZNF621",0.730726188532662,0.13460967651401,0.604561829421233,0.00426756614436019,0.0422716313443405,0.406156881855148,429.449758333333,495.478094117647,565.102479487179,655.88536,29.562573480666,27.7828007495102,36.8132948913697,65.3882786531412,324.5994,370.854075,417.72005,406.468275,521.8915,653.472,665.65715,758.438775,24,34,39,30
"ZNF680",0.898497244288682,0.000666359578323394,0.0024657350894518,0.0457792492364015,0.14496152939635,0.57917385633583,188.8611625,216.370620588235,342.016438461538,296.026323333333,17.0595966496546,16.2213297499515,31.5472094391897,29.8205421750224,145.881975,137.888775,185.261,165.905875,215.601675,272.616275,484.44015,431.678225,24,34,39,30
"ZNF483",0.295867486991008,0.0442273420525697,0.789478945824898,0.427899091345044,0.996532571554037,0.679261155678089,11.5627416666667,8.17828235294118,6.60964871794872,8.56367,1.95829764511962,0.989071634022349,0.927513893591512,1.47136637014676,6.5058,3.4437,2.5174,1.7018,13.6397,12.05705,8.0556,13.557075,24,34,39,30
"ZNF417",0.605771307831105,0.328472092912969,0.964366844957944,0.510310834336638,0.997111447649847,0.994353661946759,113.639716666667,137.630823529412,145.757515384615,141.298486666667,9.42547841626018,13.387825441372,13.6392722988872,12.081248851938,87.7207,99.192775,84.51765,93.948775,135.905825,156.1465,176.41585,183.86065,24,34,39,30
"ZNF791",0.980785372698025,0.945551427668267,0.998045757419383,0.655933980314906,0.827612014432582,0.8921030071441,175.990529166667,182.353758823529,184.929661538462,195.703983333333,11.6900145986561,9.99707221950054,10.005401659302,12.7499065579754,146.57505,144.320025,135.6003,135.418025,191.1328,223.8378,232.70945,242.214225,24,34,39,30
"ZNF519",0.423012583029972,0.00367021621185326,0.151256339188739,0.0116411290570912,0.282120613877221,0.996989414395236,30.6364583333333,49.3511647058824,72.2210615384615,69.94984,3.47145564329005,5.16099553026894,10.252164862051,8.75720561205233,17.7125,30.267825,31.5715,38.03885,35.795125,60.05795,88.48985,91.3679,24,34,39,30
"ZNF25",0.99917101290851,0.973400124973042,0.924018667441161,0.999260306559657,0.999999998571885,0.931316261304443,170.647533333333,173.738064705882,160.886702564103,173.703333333333,19.082725800099,13.0209535845777,11.7393091283634,20.0720429023712,113.717225,122.051075,112.4192,108.80385,230.940675,226.302575,195.3307,206.244775,24,34,39,30
"ZNF77",0.246443427839123,0.000792380372182655,0.122210177949493,7.79528842909105e-06,0.00281196396012473,0.419747512385315,58.41845,83.4497735294118,109.664917948718,128.385693333333,3.04688516373927,6.03496735219614,9.47630436752304,12.2738478735513,46.36125,58.5986,81.3147,75.354575,68.115225,97.90695,126.9506,170.836025,24,34,39,30
"ZNF169",0.944190005554645,0.999999939412802,0.922881609922121,0.999996912019762,0.926713727661842,0.999991237129489,58.8265666666667,53.6411088235294,58.7767051282051,59.0217233333333,10.1866762828982,4.59854819525366,4.79543198844367,6.28192651134743,35.693925,32.06025,40.46765,34.7181,63.558825,67.342475,74.06145,75.14975,24,34,39,30
"ZNF613",0.970449192045714,0.171998541635855,0.291488762866052,0.0837135626740287,0.145499707032618,0.95947255394589,92.7532041666667,116.360967647059,199.100612820513,223.14101,6.58504604763779,9.80838936824057,27.6092122120076,64.3842909600504,74.8131,76.4329,103.5014,83.61815,110.3904,147.209425,223.0867,183.928125,24,34,39,30
"ZNF404",0.859310067409081,0.82396410567963,0.999931568038773,0.0398278396464038,0.157597599192298,0.154188329826209,39.3966125,49.8804882352941,50.5522743589744,76.1453166666667,4.5414217146268,7.18624548346267,5.86167850882833,14.5921470632738,22.7452,23.33065,26.7375,33.313525,55.4383,67.4443,63.3929,72.930675,24,34,39,30
"ZNF135",0.970768446062827,0.0875947343624288,0.0116296545349095,0.719144245089689,0.905156282129056,0.00168250976917272,63.4561416666667,50.8067911764706,129.351571794872,32.6267033333333,13.4972693532789,8.99097800049625,27.2451073439054,11.5931699819001,13.1067,10.787425,8.756,3.760575,102.1599,79.37215,152.58645,20.2439,24,34,39,30
"ZNF620",0.244641742470501,0.0148821030663322,0.603697215029825,0.00011619698166665,0.0254820792505631,0.30203267510772,30.2655458333333,50.4785235294118,62.2354230769231,79.4410766666667,4.87639703863468,5.94951573990349,6.1251924314782,10.3335024378321,14.865125,28.069225,39.8768,42.633275,35.309225,61.758475,81.78145,95.44025,24,34,39,30
"ZNF619",0.395378379278083,0.956560044235491,0.610222810906718,0.923811803835494,0.752432264584747,0.998530939678521,44.1968875,54.2955823529412,47.3748666666667,48.30875,4.41035784248208,3.71891126585298,3.7562528534709,5.22796090698245,27.667075,42.194725,32.1965,30.35745,52.477875,66.0096,56.26545,57.556475,24,34,39,30
"ZNF354C",0.816734992509749,0.890665689199342,0.996931562817838,0.0389213012796888,0.186319488586248,0.107959096069593,28.8599541666667,23.8781088235294,24.9034820512821,13.09842,3.54244144466441,3.26758958145888,4.18561839436225,3.5499284317131,13.03165,10.301025,6.28525,1.6853,40.90145,34.781,32.28275,15.712925,24,34,39,30
"ZNF114",0.993652110287122,0.801640016477625,0.895389730756113,0.9409442104957,0.80386441445655,0.376658760426971,52.7995,60.2000676470588,77.6808794871795,36.2886,16.2298517968266,13.1530592743233,24.4180176611044,13.345747853952,6.8134,11.89895,3.18315,2.532125,59.559825,102.18045,53.8709,28.31215,24,34,39,30
"ZNF454",0.990827724562056,0.993489957870518,0.999966536494113,0.644831637171421,0.382972012099081,0.379253477575693,8.56450416666667,9.48929705882353,9.36537435897436,4.81459,2.76751840031901,2.14024714128211,1.99802913495756,1.29989112535557,2.02265,1.937075,1.4511,0.902125,8.297275,9.27705,13.28345,5.137,24,34,39,30
"ZNF543",0.292426380630811,0.398484205380568,0.992781536472928,0.164378344375613,0.979329613250523,0.908217672513858,102.233158333333,132.315705882353,128.219643589744,138.588136666667,6.47830576444225,13.1370071320971,9.62924763025235,12.922590572534,83.1851,86.48525,78.2669,104.800375,118.20415,150.70135,163.1148,149.186775,24,34,39,30
"ZNF354B",0.49811104592257,0.776947619951432,0.947688702808509,0.034085279166702,0.433717678068791,0.163470764011735,77.8123166666667,99.7926323529412,92.2914128205128,121.99695,6.84829952364053,7.50583693595454,10.6672725389378,13.7823630370929,62.104175,69.041875,51.766,80.118075,82.1359,124.1012,96.03585,154.577275,24,34,39,30
"ZNF223",0.793005371503109,0.00482008144402524,0.0368198802792992,0.00555304152759784,0.0392218087941426,0.99871537938455,68.1165083333333,92.7185147058824,156.629525641026,160.349146666667,4.46211345885231,9.95486732566481,18.4742183311895,26.3367717189064,54.799225,55.317575,64.18105,86.648525,76.89685,116.738675,219.39955,179.737925,24,34,39,30
"ZNF713",0.351345744576398,0.800215966477297,0.816690387518973,0.998936733124029,0.379205169800919,0.850196364235275,36.3455083333333,59.6882970588235,48.8087282051282,38.4255266666667,6.88225718438814,13.9236924646679,7.42550605514847,4.59219998089447,15.070775,27.2749,19.6881,22.4009,43.129275,50.716925,55.73745,52.027975,24,34,39,30
"ZNF552",0.856142069656084,0.0980578151725183,0.346229186700687,0.5291683096497,0.920333748897063,0.775756890819866,248.895791666667,343.257197058824,517.046869230769,414.049016666667,70.4879126425935,62.5450406261078,99.1897400458414,54.7377850859862,99.3478,123.3969,220.2751,197.745775,181.3477,329.286125,604.7813,605.564675,24,34,39,30
"ZNF154",0.776725779772641,0.146618343792579,0.575216485787245,0.12025953110975,0.484768920077385,0.995559331630879,31.4421708333333,25.8235970588235,19.1581102564103,17.9090666666667,6.52227774088874,3.54974713388411,3.39558263358767,2.52748038129354,10.41415,11.391175,9.88895,8.9343,35.528175,37.197425,21.03695,23.263825,24,34,39,30
"ZNF571",0.361289902927234,0.000761391528097399,0.0647885669889697,0.00567063667846812,0.221176688911603,0.973962515319047,51.3085833333333,75.4223735294118,107.819141025641,102.10917,4.54912183119958,6.75058091718035,11.7146279696853,11.1982746608821,37.09245,48.350025,62.27585,67.9798,63.743475,100.16145,145.6541,127.416525,24,34,39,30
"ZNF443",0.198387563633144,3.92860079350132e-05,0.0199109079252519,9.2857802272972e-05,0.029987973205451,0.999975228238564,53.1577041666667,94.6737852941176,148.825825641026,149.604786666667,4.68492487758775,8.4838622023966,16.1114279338041,17.8646081510631,36.939125,63.185925,73.32405,99.9473,76.0654,115.714475,198.2187,161.308025,24,34,39,30
"ZNF792",0.711718399845389,0.04474749326663,0.318698145780267,0.231802227246924,0.778719910145666,0.903865294354836,91.5876666666667,116.411735294118,151.675146153846,137.193443333333,10.022734243375,12.2081906112234,16.8346695575151,18.5204563125339,53.10185,68.48625,78.3418,85.7089,131.2334,142.38905,213.992,184.600775,24,34,39,30
"ZFP82",0.814390848848276,0.803701291256738,0.999999972667867,0.761777478441905,0.999178620132225,0.999015681110246,64.3758791666667,78.6149205882353,78.5548076923077,80.6145766666667,7.48560401492976,8.91093078035397,9.62879626966096,14.9321642552514,32.492325,41.34485,35.1696,39.614525,89.74155,107.4733,97.0301,99.686975,24,34,39,30
"ZNF707",0.838514413006876,0.0209294991614568,0.105845175651132,0.978642851676753,0.969040279539814,0.0411888514696791,251.990945833333,280.383138235294,349.062346153846,265.899943333333,22.5692805767243,17.6811099099652,26.8132188381565,18.9166804647703,190.576925,205.571225,231.0455,195.95695,272.77515,326.824,430.2743,315.385475,24,34,39,30
"ZNF746",0.144563835477427,0.989793800746671,0.159689252083532,0.31798897491346,0.977620671788417,0.376887357631716,565.6423375,451.758358823529,549.723066666667,471.899653333333,61.1455072769567,21.6670694486891,35.549498538975,21.7219014326982,413.295075,382.89845,431.6177,385.12395,527.39255,516.3299,572.6365,549.005175,24,34,39,30
"ZNF678",0.957954921098048,0.197925147658363,0.367975689390208,0.605470645057344,0.847579090075121,0.884525871727395,35.4175083333333,38.3670147058824,46.7382846153846,42.8434233333333,3.79226923308362,2.7871300012057,4.21723668016777,4.31746211262968,24.9495,26.917975,23.65395,23.502175,40.90385,53.184225,62.99095,65.17435,24,34,39,30
"HKR1",0.621639033570321,0.0256937394991558,0.287097276240252,0.0170473614231269,0.196923240209563,0.987268186976539,461.043841666667,586.741791176471,749.610817948718,781.06907,37.8471657285875,45.7247320896637,54.1088394563756,113.441048056759,363.667375,416.59015,536.566,453.898475,599.778975,725.460475,878.76895,805.8676,24,34,39,30
"ZNF101",0.991972714450137,0.878863794448602,0.661921732993906,0.702182882896104,0.450607770451203,0.974458468883856,119.254879166667,122.895188235294,109.9697,105.031603333333,12.8546036449178,9.54263564393794,6.32264444301967,6.03197695038982,89.3975,83.51375,86.3834,73.84745,128.67055,143.393275,128.84965,128.566575,24,34,39,30
"ZNF716",0.309697369776768,0.803790474699716,0.0185677378659157,0.635923595753219,0.946574209768844,0.102993409380514,5.4234375,0.0725705882352941,8.12907179487179,1.66351,3.4375794978729,0.043535938302458,2.41849924804471,1.1984665144992,0,0,0,0,0.513825,0,8.602,0,24,34,39,30
"ZNF708",0.6581024941407,0.000921562807543075,0.0172842533163006,0.0254402512274186,0.233850716598679,0.786367169224346,101.972825,138.539217647059,222.191497435897,195.171883333333,9.69386577769609,13.8344364708163,26.8503049279758,21.6679005444205,73.037275,85.257625,109.6055,101.427325,132.5168,168.687825,288.49985,271.785225,24,34,39,30
"ZNF721",0.45582326959755,0.159531890647516,0.917454697001816,0.0266843874374432,0.41893121029103,0.770799755448005,338.61005,416.849252941176,446.917648717949,493.44161,24.3879633716592,32.9874840678297,39.3765286649024,34.2972928431842,264.18805,263.70855,281.7381,348.968825,407.9888,505.523925,605.31785,581.17115,24,34,39,30
"ZNF662",0.938595302300737,0.830162575399087,0.991985497616269,0.0194637422574513,0.0488048636460158,0.0782392238693012,92.8927125,161.301817647059,190.884838461538,452.13096,29.2887956081865,26.0177806052481,44.3289536303453,152.074788647591,13.8076,43.0752,11.0741,22.2654,105.62235,247.5771,225.41415,559.599775,24,34,39,30
"ZNF320",0.568230810240998,0.248375630128379,0.934395166151321,0.0562419211235459,0.49011804545536,0.809199017193754,486.453833333333,713.246758823529,804.499492307692,946.80189,59.3996727669351,87.0626003082811,82.7896185485989,193.314870599718,268.18345,372.1585,399.9479,352.96835,600.259175,1031.679125,1376.96725,1190.2016,24,34,39,30
"ZNF530",0.967716439572003,0.629912251697606,0.853457581678048,0.032169020782801,0.0583939015750331,0.256089842630557,81.030175,88.4733088235294,99.9121692307692,127.200566666667,6.09764075929315,9.12151418609133,9.10538668766118,15.8291024187055,63.12635,57.456825,63.60915,75.289175,90.34195,97.902875,118.7889,131.625225,24,34,39,30
