"gene","p-adj-Mixed serous and endometrioid-Endometrioid endometrial adenocarcinoma","p-adj-Serous endometrial adenocarcinoma-Endometrioid endometrial adenocarcinoma","p-adj-Serous endometrial adenocarcinoma-Mixed serous and endometrioid","mean-Endometrioid endometrial adenocarcinoma","mean-Mixed serous and endometrioid","mean-Serous endometrial adenocarcinoma","SEM-Endometrioid endometrial adenocarcinoma","SEM-Mixed serous and endometrioid","SEM-Serous endometrial adenocarcinoma","Q1-Endometrioid endometrial adenocarcinoma","Q1-Mixed serous and endometrioid","Q1-Serous endometrial adenocarcinoma","Q3-Endometrioid endometrial adenocarcinoma","Q3-Mixed serous and endometrioid","Q3-Serous endometrial adenocarcinoma","count-Endometrioid endometrial adenocarcinoma","count-Mixed serous and endometrioid","count-Serous endometrial adenocarcinoma"
"ZFP82",0.492605020755864,1.21715920841092e-05,0.362732433252149,77.2385961904762,104.438233333333,138.364894827586,4.81607641281235,20.7697499471107,15.0576357418948,40.296,65.738275,72.671975,107.0707,147.2327,152.8513,105,12,58
"ZNF707",0.79571372169416,0.0210235683700795,0.721329854002961,322.649967619048,355.954716666667,397.415498275862,15.2754623318091,36.2908399015673,25.937650074825,236.3144,256.800075,248.886225,366.2016,426.990775,529.922875,105,12,58
"ZNF746",0.985816194681298,0.204596832890695,0.554909926461928,515.673587619048,523.256891666667,472.441915517241,14.5341113847468,43.6514121216,21.6680974421428,414.3078,429.263375,364.687475,632.316,619.02725,562.2976,105,12,58
"ZNF678",0.788739973867593,0.933823599494417,0.894788468168983,44.616060952381,37.8024416666667,42.6528,3.67552568751186,9.22739846723332,3.50254118192792,17.9764,15.3068,23.66415,61.3801,48.1152,59.5172,105,12,58
"HKR1",0.985455179513415,0.0853289690916754,0.420127494649481,748.271863809524,725.905675,905.720279310345,27.7687864783902,77.193987696305,88.0926170831379,561.7902,522.71555,530.29445,884.7663,811.889125,1068.306775,105,12,58
"ZNF101",0.3228158343939,0.780916836373599,0.5542122857917,120.715887619048,88.2699083333333,112.603782758621,8.3784571169001,13.0356656223298,6.771340143268,80.6026,62.059575,68.431475,137.3235,96.385425,148.047475,105,12,58
"ZNF716",0.999977386311401,0.000295324439604783,0.101239386439427,0.355924761904762,0.328791666666667,9.41352586206897,0.233687724786126,0.233358736861178,3.14227019916858,0,0,0,0,0,7.75745,105,12,58
"ZNF708",0.905230815251081,0.909391814777962,0.807858095530505,159.35635047619,148.900316666667,164.83905862069,7.42354102528701,17.724348201863,12.0122121377818,106.2035,113.967325,111.095025,196.1864,196.187675,216.795775,105,12,58
"ZNF721",0.485328770115074,0.428060264103389,0.889310707030287,456.334707619048,392.130875,418.968846551724,18.7312692954241,43.9162695205494,22.6541253267311,316.5688,312.77425,272.270825,558.3608,463.704175,545.235175,105,12,58
"ZNF662",0.978811043304097,0.000211506126997607,0.139049001031343,74.9777323809524,82.19055,154.910834482759,10.6018801763646,30.1708492302926,18.5097031166679,13.0785,23.123875,44.666725,91.8176,107.08075,227.337675,105,12,58
"ZNF320",0.978752909329372,0.413073158049151,0.88710929711175,762.845846666667,792.598833333333,865.763543103448,48.1309990610726,119.818581571504,67.1203090820335,489.7307,482.453075,546.835825,864.6306,901.5402,1165.380225,105,12,58
"ZNF530",0.472535045601368,0.103595720049018,0.997526010276307,75.4184676190476,89.7089,88.8570551724138,3.37459346675036,14.1423150441728,6.15991513200006,48.7025,56.93405,59.037875,90.1509,107.9063,108.5045,105,12,58
"ZFP1",0.842915520686917,0.823937427490511,0.677819922612108,224.981856190476,239.876725,216.468001724138,7.62444754181532,28.9314054781832,13.2263254242299,170.3959,178.65905,144.24525,266.559,298.22895,253.03405,105,12,58
"KRBA2",0.825510318877608,0.405711281719419,0.437177034622999,39.4756733333333,44.6579166666667,33.4203844827586,2.74466673497083,10.4202093386088,3.73688917816138,20.4638,20.802775,19.06925,48.4493,62.70165,35.80385,105,12,58
"ZNF93",0.924752793646807,0.0240903457263397,0.198161474175032,156.990072380952,141.018525,217.186613793103,11.7708263984818,24.1763519694134,22.9243279521817,77.2446,80.853425,90.868475,211.7998,186.8028,283.68395,105,12,58
"ZFP90",0.974997506034407,0.476056591283834,0.917739780699227,525.238934285714,508.022483333333,475.021946551724,21.6398488752524,47.5849426606633,44.474798950256,365.7891,424.275275,334.42775,624.3618,582.73045,524.205,105,12,58
"ZNF479",0.878783033249472,0.223445710661954,0.919169639994386,0.037047619047619,0.3083,0.536244827586207,0.0202888360510478,0.219268153942458,0.415202875251964,0,0,0,0,0,0,105,12,58
"ZNF445",0.696165771858545,0.616827765224977,0.417381026153592,578.365697142857,528.279558333333,609.442836206897,19.4517137426462,58.2820915626246,27.32736331971,412.915,393.735,486.743075,679.756,680.599675,738.9811,105,12,58
"ZNF74",0.996384549260432,0.881706064555712,0.984419109887378,534.253888571429,539.699525,551.500974137931,20.2747327542638,78.5071657282567,30.4164850433283,409.3677,334.062975,361.350775,626.6928,679.058325,706.4063,105,12,58
"ZNF829",0.903824231746136,0.0506721111130222,0.236421993887834,8.69828,7.24855,12.9829965517241,1.15615192894645,2.43057760517387,1.32776665905161,1.6922,2.831525,5.41445,10.5762,7.83275,17.079725,105,12,58
"ZNF267",0.999993222846753,0.0711217396308862,0.490597949514946,252.073893333333,252.203041666667,295.922046551724,10.8289868093052,29.4379216192813,18.3927967800828,174.756,204.005325,232.512375,305.5984,293.1169,350.08965,105,12,58
"ZNF566",0.924900534825257,0.00372415241357482,0.383717696000888,157.688153333333,168.857941666667,209.748703448276,6.18956180386678,17.9889827100926,18.8102970514795,120.0365,160.693425,125.41025,187.8105,203.1145,241.63535,105,12,58
"ZNF224",0.871204312199727,0.968829080825175,0.932123371725069,185.275488571429,169.96895,181.339203448276,10.2673005260971,21.774196228809,12.5326823181824,106.0896,143.622925,110.9654,232.2671,205.68385,230.3496,105,12,58
"ZNF529",0.941106418425895,0.00509170002408077,0.126737604668532,320.721342857143,300.843558333333,422.680829310345,14.3189095243759,39.5307508129631,35.6373045573532,206.0606,273.33935,267.860475,402.8842,321.9549,471.424,105,12,58
"ZNF284",0.954038926977405,0.985278442145006,0.929088699299713,34.1864171428571,31.6886416666667,34.9391913793103,3.11125066403537,6.22096313350294,2.72446962705578,12.9623,14.027675,20.654125,45.9255,45.14395,45.067275,105,12,58
"ZNF749",0.917378612554179,0.942908325156951,0.975605604161527,61.8986457142857,57.6810916666667,60.0293568965517,3.22888344857644,6.23406483393506,5.2607651863614,41.315,45.017175,35.25055,84.4963,77.093925,74.262475,105,12,58
"ZNF17",0.956234006155768,0.00103761713130668,0.246251019266347,90.7560971428571,94.6898,117.748210344828,3.35506437758268,11.0206220524606,8.04560642632137,65.4056,78.819775,72.625825,107.8167,99.8109,147.37365,105,12,58
"ZNF555",0.896710017959696,0.749111421685487,0.998418590748359,72.0858857142857,68.5062333333333,68.9548620689655,2.42608613045749,8.73166619705934,3.71248468455725,54.5703,46.09435,49.682475,88.181,85.297075,82.4395,105,12,58
"ZNF75D",0.86682196816274,0.56470089816025,0.999241786953287,375.638572380952,337.957,335.102067241379,26.5949484287872,100.22382830851,18.0924892448999,232.3429,208.173275,229.4414,393.6707,302.681375,417.69775,105,12,58
"ZNF197",0.339465870993597,0.861579893786152,0.239780735747954,374.812281904762,320.085983333333,385.67455862069,11.6390729417678,40.8141027273046,18.2622888043168,290.5682,265.263175,294.69065,439.551,381.71275,497.223125,105,12,58
"ZNF732",0.60286633678543,0.00588463347035417,0.769996443278371,3.06508476190476,4.60953333333333,5.76331896551724,0.365864290007778,1.49292798291536,0.958014580933109,0.6126,1.292525,1.461425,3.9479,5.86975,6.981625,105,12,58
"ZNF546",0.666972284343632,0.0253793255457678,0.0775131029828031,50.3997228571429,41.0727583333333,65.7130948275862,2.73692585715651,6.94517226036403,6.27871048103323,33.135,23.159425,36.2491,58.7607,59.8776,72.932875,105,12,58
"ZNF286A",0.878196253769383,0.903292321044018,0.967461055323914,359.28336,389.257325,373.521803448276,20.0743366981532,62.6236177858389,25.4241568274125,213.6752,241.234475,235.448225,424.6758,518.594325,439.752075,105,12,58
"ZKSCAN4",0.87681931081957,7.34872108476559e-06,0.104661771795834,114.607920952381,122.868558333333,158.852481034483,4.37819209340186,17.0262182438183,9.23350404952421,90.343,86.544175,105.2276,139.8202,137.5452,198.919925,105,12,58
"ZNF643",0.801147473275832,0.566462111421499,0.996045898653555,46.0024847619048,51.4695666666667,50.7097724137931,2.69159386626329,11.61357806898,3.49845785037172,26.1346,27.8624,31.3004,60.0084,69.4508,66.9379,105,12,58
"ZNF642",0.718917639153098,5.38922070282277e-05,0.279334868400442,79.5192819047619,89.6221416666667,110.385303448276,3.93549711791122,12.350353459765,6.16334580557201,51.5057,69.8298,78.156675,105.5304,106.363175,139.318125,105,12,58
"ZNF490",0.198741633001521,0.109553825305305,0.812884518591248,234.118319047619,290.130558333333,269.396915517241,6.75742156116074,22.8416847966887,20.4685600816458,189.3679,238.679525,161.4279,266.7035,318.147575,284.99815,105,12,58
"ZNF626",0.619930432563011,0.720789162835201,0.399888243077525,195.212295238095,122.812858333333,227.353455172414,26.5081892310608,39.8907235913873,31.403442749607,8.0762,16.93645,22.647,277.2907,168.32,365.636275,105,12,58
"ZNF793",0.971232831959091,0.0765879940335181,0.370507564601483,155.96414952381,148.389608333333,194.57894137931,10.2288950490022,26.8054370500776,15.2548728123688,98.1452,103.472925,131.4604,193.3255,211.732025,228.080775,105,12,58
"ZNF383",0.99998784516458,0.0141597856651837,0.313922917369257,65.0422647619048,65.1241083333333,91.5681068965517,2.59197559844989,7.56284264227993,12.0729429553589,44.6957,49.32185,53.170225,81.5466,81.406075,99.5501,105,12,58
"ZNF669",0.844402138327976,0.702862359951806,0.992175110764841,114.356324761905,104.136,106.426594827586,6.31716630260042,14.2906591755106,7.10645571739737,68.2102,60.5964,61.424775,137.1191,126.75825,142.14925,105,12,58
"ZNF559",0.938976252903783,0.0709947347672688,0.308387625600995,234.212782857143,221.002558333333,280.746217241379,11.3482502992289,26.1211768917872,20.0745634716093,160.6956,167.351275,161.22655,285.4701,289.43985,376.41075,105,12,58
"ZNF177",0.973485662205818,0.607661497157756,0.95789903940046,125.532186666667,120.142366666667,113.045072413793,7.7808284541513,17.1882003264895,11.0491035249503,65.8803,81.2144,40.395425,156.8797,151.773325,156.0978,105,12,58
"ZNF548",0.828961225315731,0.143538112601356,0.275807138922724,196.041924761905,177.232791666667,228.798718965517,8.57225210245176,23.9998803031468,17.7713113810675,133.9031,106.725225,139.0931,251.8428,236.582775,295.946475,105,12,58
"ZNF563",0.997368187799041,0.0557365899454074,0.496785193875844,63.2602647619048,64.1894833333333,79.9991620689655,2.57946325962877,8.473936245539,8.73866673196745,42.1836,47.23925,38.061225,78.4152,70.8956,89.206975,105,12,58
"ZNF567",0.91408640417887,0.0339307575788548,0.634475445880056,133.464066666667,144.167558333333,169.28069137931,7.48103338166655,21.0878344719409,13.8202624754179,87.3449,90.737475,114.02155,172.5018,209.111975,214.16635,105,12,58
"ZNF573",0.986714861901152,0.40633259313621,0.696206083481847,8.98864,8.629825,10.5761948275862,0.693082064765254,1.33396250351219,1.14698437641865,3.9739,5.014625,5.71975,11.811,11.5823,13.494425,105,12,58
"ZNF527",0.978923359516592,0.0318487387435462,0.293565896157188,98.2871885714286,95.0392083333333,120.828015517241,3.58500371409357,11.7735240088466,10.2449873224288,75.8636,71.232375,81.699275,116.0691,115.875175,130.2506,105,12,58
"ZNF33A",0.983419682997743,0.0876184816187044,0.417486772690638,1128.15772952381,1102.50431666667,1296.27758275862,41.544851493017,173.821331476593,72.4533792646542,818.8051,624.729725,911.910575,1388.9845,1427.299775,1738.850275,105,12,58
"ZKSCAN3",0.980820579017215,0.159969422430457,0.722689494081216,68.8398733333333,71.0780666666667,80.6312896551724,2.92190878523462,13.0533328204259,6.69985628479904,47.3211,38.88075,43.552725,87.1711,96.703425,114.103425,105,12,58
"ZNF676",0.99220543072487,0.00342871890321583,0.255109411495963,1.66091142857143,2.35720833333333,11.9942827586207,0.503145544373514,1.01698250100096,4.2731817250874,0,0,0.451975,1.1044,4.1215,5.637475,105,12,58
"ZNF699",0.876767975266794,0.89834259577278,0.968239249959906,9.72569714285714,8.37104166666667,9.06913448275862,0.895661832628575,2.35525145397112,1.19732655295853,2.672,2.6307,3.74255,13.9744,9.816475,11.489025,105,12,58
"ZNF250",0.787386819128244,0.000515195879371433,0.372507999361561,305.332466666667,340.5376,415.274906896552,13.8047123433074,59.865787409392,28.7297059425649,218.2337,233.0181,241.617425,376.3477,387.43145,508.9003,105,12,58
"ZNF79",0.00727771254600673,0.323775827888795,0.000908641718753045,96.9896676190476,132.020633333333,88.1432310344828,3.32045257512066,23.1292014128714,3.9741467876478,74.9872,95.772425,72.349175,110.1974,116.30285,99.61025,105,12,58
"ZNF681",0.994170811350248,0.328902436746308,0.799592823095657,142.213099047619,145.0982,163.689243103448,7.6541549288381,27.6437132936937,14.6887612159864,88.9884,72.533,79.457525,203.936,176.6033,209.4271,105,12,58
"ZNF766",0.421660382966016,0.839028197445454,0.630786707644155,463.78974,522.235966666667,477.889322413793,12.4264941003374,30.6296467138465,25.7740577641449,387.1757,458.112575,346.329925,531.7634,592.067075,580.6128,105,12,58
"ZNF471",0.962462636170624,0.743659117738409,0.802827123873548,94.5020142857143,88.1713083333333,103.970282758621,8.3142985682411,19.0051989763745,8.98347952224128,29.0568,18.806975,53.703675,133.2138,129.413175,139.82255,105,12,58
"ZNF836",0.999892166421799,0.51808104063954,0.845714476197671,108.732232380952,108.484733333333,98.3228051724138,5.88697311296757,13.6515265181354,7.31782940375482,68.9655,65.4289,60.8507,145.1815,141.921675,131.646475,105,12,58
"ZNF493",0.890729488329683,0.226183738819043,0.910475609952688,178.70401047619,194.399316666667,209.103489655172,10.1545308724587,43.6719825527986,15.4962298691748,101.3584,119.482975,117.304325,231.587,205.687225,281.331275,105,12,58
"ZNF167",0.964850263815234,9.32038568546290e-09,0.00189652691098163,59.7165666666667,54.9968833333333,121.882539655172,5.09555467662471,14.2823416686206,9.91587348219997,24.8389,20.349,62.07985,86.0656,70.675025,171.338525,105,12,58
"ZNF565",0.819701530842075,0.00191906870998881,0.44855090346123,67.4200428571429,73.756725,87.0382137931035,2.22734654419912,5.47553232103102,6.68456580364615,52.7813,64.336075,53.881775,81.7031,83.75035,104.676375,105,12,58
"ZNF34",0.571036714740851,0.156961922710267,0.999831749320938,108.001981904762,125.10685,124.79919137931,5.23144799636171,12.5518767458236,7.98390250961436,75.1366,82.11375,82.08565,120.4819,156.4669,148.651275,105,12,58
"ZNF140",0.950410931955349,0.441874889532332,0.626983121883588,543.185435238095,561.3014,504.066622413793,19.8822851491601,51.9005163061345,24.062096996869,421.4173,480.706725,380.0263,648.9071,700.827425,621.874025,105,12,58
"ZNF658",0.807845398255357,0.999729121390895,0.827293078777828,38.799460952381,42.4777333333333,38.8697534482759,1.87271484883343,6.01341040880692,2.55297324673238,23.7726,26.318575,24.586,50.9779,56.00195,51.225775,105,12,58
"ZNF765",0.693189695881346,0.552365721260911,0.966679276518926,187.52566,209.832808333333,202.784234482759,7.80616237505935,31.7985919920194,13.2789140811418,129.05,138.123425,134.602025,238.5485,301.853775,248.765625,105,12,58
"ZNF124",0.950751253160868,0.632260269601202,0.982186529377659,101.848843809524,95.093925,90.9006482758621,8.03759669018559,13.1365370661496,7.65996831813955,46.6178,72.57335,43.96615,132.8469,132.575575,125.84855,105,12,58
"ZNF569",0.989058327961088,0.132692948681152,0.495331801787251,132.453407619048,127.889566666667,165.970701724138,7.4559943120834,16.0735326519101,19.7687378399869,77.4527,84.757925,92.35545,166.0574,164.48545,182.621175,105,12,58
"ZNF777",0.527633340626609,0.231785588503925,0.979886880104798,617.668702857143,691.902075,678.170762068965,17.2754763563221,66.245117269505,38.5367027060305,514.5336,584.47105,499.093175,729.0323,829.2284,751.049,105,12,58
"ZNF605",0.665150546993713,0.86435314311303,0.84016888114748,420.912965714286,466.083575,435.395079310345,15.2831132704979,51.2612795751972,25.7540967745921,309.3275,395.8863,268.60865,523.1793,576.82455,540.103475,105,12,58
"ZNF799",0.547282455878027,0.790520955868751,0.780983393217002,218.604013333333,179.830791666667,205.627731034483,11.3523258596035,28.4650894625873,17.5471434504256,136.481,121.4206,114.779725,268.9677,236.961,257.362725,105,12,58
"ZNF782",0.990129236423202,0.669668705935404,0.947805680999983,53.3736466666667,52.1966666666667,49.3485879310345,2.93533560591864,9.99847232734364,3.26832138791383,29.7767,30.5681,32.1285,70.9943,67.234975,63.5567,105,12,58
"ZNF846",0.905379177728081,0.905301739181714,0.805260202432786,54.7366333333333,50.7046166666667,56.902275862069,2.69592758614837,9.90129337919465,4.7488210035189,32.0603,20.2172,26.9355,69.2405,69.64805,76.92595,105,12,58
"ZNF136",0.963443537441092,0.00738442447920817,0.164682172437135,201.567793333333,190.554308333333,270.998018965517,8.96461525875987,24.7182079941097,26.7563011382075,139.685,147.636875,121.457275,251.4905,217.830225,360.2621,105,12,58
"ZKSCAN5",0.973917795691852,0.263854207710388,0.566851373725009,380.356487619048,373.175933333333,407.900436206897,8.92775392346981,22.7779935933232,17.8468478856875,318.2826,315.33315,324.83425,426.1374,405.753275,470.789375,105,12,58
"ZNF33B",0.485110343324671,0.34530154730831,0.921831863961065,785.154087619048,672.369225,711.620617241379,32.6070637116898,98.5347883489165,38.6611603659442,540.0364,410.66325,483.688475,984.3413,844.8833,915.150675,105,12,58
"ZNF431",0.639425773712594,0.00799277146377286,0.0425766956731146,118.339398095238,99.6155166666667,152.048525862069,5.48528110597546,15.9673757456858,11.4702132153889,75.5008,62.848775,87.907825,156.5495,130.648175,191.772725,105,12,58
"ZNF418",0.512187628812648,0.000359292122583788,0.00657878875959073,55.1211,29.8784916666667,103.320977586207,6.11335144038007,13.317378400179,12.7187946789814,5.0357,3.765125,11.472825,96.6785,29.536975,150.776425,105,12,58
"ZNF700",0.455710776207851,0.604473449679517,0.78841169672737,322.311593333333,388.092108333333,350.538267241379,12.4931777953781,85.7471039212558,29.6455328075323,237.1523,244.58485,206.16625,399.8771,403.300325,435.099075,105,12,58
"ZFP28",0.856747387498382,0.0434710795119294,0.740445786947935,128.786023809524,140.411525,157.290913793103,6.44749041796497,25.9810382208691,10.2644019307144,88.6194,91.26005,105.381175,166.9093,223.720625,192.8803,105,12,58
"ZNF585A",0.946082696717235,0.024889513668183,0.22237587195037,105.597648571429,99.5839333333333,132.406015517241,4.5054835844066,12.7080676080634,11.3115222702952,72.3134,71.985875,84.984575,132.4172,133.68775,164.441975,105,12,58
"ZNF138",0.372126474267575,0.257051148313523,0.0912219857775189,221.587678095238,176.295983333333,250.143325862069,10.2191043340755,28.6234060399528,16.0408072744824,146.7742,129.9458,155.327775,272.1175,186.922175,307.5154,105,12,58
"ZNF429",0.890388550040853,0.753817174574638,0.997198630959903,125.250737142857,107.840541666667,110.655556896552,13.9524050297547,12.675843117404,12.4968546089438,70.4846,74.413125,59.3273,139.9648,121.15225,125.927275,105,12,58
"ZNF470",0.470082257055158,0.268433904842452,0.133315374351617,176.83618,204.598333333333,157.10985,7.54455187422079,34.4056714508038,8.8229342290962,124.1334,144.04585,119.8776,212.1936,266.9795,194.667725,105,12,58
"ZNF100",0.981877219931903,0.00662681685481059,0.183591411824324,218.65022,210.8241,289.865315517241,10.8941927656251,28.6375822777993,24.6887518930882,129.9152,140.345025,152.003925,281.4316,314.174875,394.496125,105,12,58
"ZNF398",0.444979883342209,0.00699651025695369,0.909658788007361,462.394552380952,416.610033333333,400.371918965517,9.54632873140179,29.6198268360788,21.3876710503195,397.8308,360.272675,293.894625,511.9435,435.6013,460.685075,105,12,58
"ZNF498",0.978639215501898,0.000695625185955007,0.0875490510303271,320.135465714286,312.691033333333,395.922424137931,10.353986815452,31.8322912002232,19.9527117501491,249.1639,260.520875,275.099275,393.7008,386.62315,481.96285,105,12,58
"ZNF441",0.894555790862038,0.000691014575340709,0.291205286377848,107.947398095238,120.68745,165.043634482759,5.54145947061435,22.4929367464561,18.1063205061001,63.7097,80.645475,85.4062,135.9725,160.710875,179.963025,105,12,58
"ZNF420",0.988768664280361,0.237543260013999,0.59285488510676,98.6404142857143,95.60035,117.1788,5.7647584780402,16.4694590155927,11.4948103157278,55.1697,66.3287,55.989975,130.282,128.3684,153.714375,105,12,58
"ZNF763",0.501877782852209,0.00105161415014376,0.704208607604235,66.3380533333333,88.5427166666667,104.997617241379,3.13102172789425,11.7327067335216,13.475247076769,41.1236,55.02565,46.4446,86.5585,114.249,120.560425,105,12,58
"ZNF679",0.980242819660759,0.00047017384126069,0.170002946067315,0.32322380952381,1.06881666666667,8.44218448275862,0.140817305194892,1.06881666666667,2.91421959603786,0,0,0,0,0,7.501025,105,12,58
"ZNF682",0.941208789820246,0.0779783801119487,0.321816666438224,172.584624761905,157.587416666667,225.452063793103,12.9170428574639,33.6236201814129,23.4465081498058,93.3048,80.2914,95.045825,213.3042,220.305625,272.807325,105,12,58
"ZNF772",0.990433442466109,0.00401445726814176,0.172343410665639,127.929687619048,122.1292,204.456753448276,12.0180920469032,35.893938716231,23.5071222930451,13.2629,12.3802,81.379725,199.5831,204.2089,256.248325,105,12,58
"ZNF257",0.955790089511352,3.14130047118777e-06,0.0534738902244433,28.4743885714286,33.9598333333333,80.5324655172414,5.01996040400327,14.2210923685471,10.68454778082,1.2381,1.158475,19.4608,33.4534,48.10005,112.953225,105,12,58
"ZNF785",0.620600901503271,0.836310493774966,0.819272016808392,231.025354285714,197.826375,220.13059137931,10.1553663849477,21.6372270854281,18.7359610822085,162.3932,157.336675,125.650475,290.367,260.817675,246.9912,105,12,58
"ZNF98",0.22716604159533,2.71486166880663e-11,0.0757117602509936,3.42442476190476,9.80005,18.6010310344828,0.586525602167346,4.68127301378815,2.51826814146273,0,0.483825,3.218425,4.5255,7.0692,30.9145,105,12,58
"ZNF786",0.930946184522963,0.97510381270384,0.969781387652797,248.995823809524,259.262675,252.266962068966,8.57031810650844,25.1536168215703,13.6698057883386,187.0212,232.551925,166.614625,314.4743,298.942525,327.799,105,12,58
"ZNF517",0.974147547215478,0.640355962112472,0.964693013650996,307.165907619048,318.215666666667,331.688003448276,14.5797918902774,37.8407967900994,26.0821989624129,201.6129,228.686425,199.475225,389.5675,381.669625,412.286325,105,12,58
"ZNF675",0.900669528890142,0.0082887480657291,0.493042840505833,151.472564761905,164.603708333333,200.237013793103,8.17809527147593,23.5836648885232,16.2937981574178,86.9565,110.3974,117.0308,205.2067,223.24355,241.811225,105,12,58
"ZNF860",0.623663960603372,0.0406985075671495,0.92705662187062,47.1740333333333,60.1872083333333,65.6011948275862,3.98876498056878,12.8528599646588,7.15127969477959,18.9329,30.732175,28.10585,61.9658,85.6567,82.991625,105,12,58
"ZNF695",0.980908510797074,0.029392688203918,0.290517236092173,121.896818095238,117.564291666667,153.882675862069,7.49011837960544,13.9411193572449,10.376858008943,65.6011,93.551975,102.0626,171.9165,149.302275,189.551275,105,12,58
"ZNF665",0.971157247904542,0.831394082732734,0.861573162219949,24.53918,25.6021916666667,23.1045827586207,1.51954081797843,4.22696515998249,1.89290740208664,13.6946,14.974625,13.681025,33.1092,31.12785,27.77095,105,12,58
"ZNF624",0.77732522536878,0.870433161357895,0.919112619994521,79.2525390476191,72.1620166666667,76.4286586206897,3.47652336850468,13.1027528368165,3.83751900829116,57.4413,47.076525,54.3805,104.3622,87.349025,95.94355,105,12,58
"ZNF841",0.882899457530695,0.558874306848927,0.996946864126168,217.725043809524,202.2409,199.717348275862,11.1371597368411,31.8558112079993,11.9886771464176,132.0562,125.07905,141.24075,296.0526,257.008825,255.099,105,12,58
"ZNF615",0.906350571328224,0.999941671650237,0.915362852369039,173.506028571429,162.720141666667,173.365056896552,7.23507841221241,34.9596999219414,11.9757379771229,117.3789,109.805425,110.679375,218.5672,192.287975,227.305325,105,12,58
"ZNF433",0.996294291282494,0.157411889717685,0.65728335829512,153.16450952381,155.535291666667,181.819831034483,6.23475545898399,22.8839109730669,17.8418833354668,108.6865,105.8816,90.733625,192.693,188.66565,212.92405,105,12,58
"ZNF595",0.0079022374685056,0.00360722742644581,0.442534057575145,136.853602857143,248.795558333333,201.861651724138,7.3960375166493,65.2230815494843,20.348352222398,87.4216,140.56725,109.969725,184.1197,193.26565,240.826625,105,12,58
"ZNF460",0.883427203482285,0.00491852321005826,0.0933739146152823,32.5725295238095,29.6181833333333,43.2101965517241,1.82141167862334,4.07196085591401,3.17904092022072,18.2863,17.487575,25.89765,44.1815,38.735225,51.19175,105,12,58
"ZNF81",0.687671240291294,0.177854580174441,0.202936670561743,65.0752619047619,51.447875,80.8880689655172,3.84478170664137,10.2190626303887,9.98248156441166,36.1932,26.4724,43.79075,85.5125,88.3652,93.966925,105,12,58
"ZNF780A",0.999999488196641,0.0120631603717423,0.298401262250963,288.727874285714,288.782141666667,376.101765517241,9.14128992905529,34.1918083984561,38.141154619497,225.0653,256.2202,222.64325,339.6011,330.3087,399.727675,105,12,58
"ZNF461",0.986240663593205,0.0242557349221271,0.448258723858268,89.9435428571429,92.4945666666667,112.775546551724,4.04313502675272,11.4669138055005,9.2643655071074,59.4487,73.59545,77.16495,112.8917,114.8055,124.02965,105,12,58
"ZNF181",0.878571072295575,0.00281500494140041,0.417642797841645,141.094855238095,155.4699,194.461512068966,5.46134870853409,24.6395086746967,19.2274237449833,103.1271,114.197575,112.456725,170.7977,195.489075,224.460325,105,12,58
"ZNF44",0.999389723501014,0.0160708276973557,0.339253714045625,231.339915238095,232.561116666667,286.321310344828,10.1635574324929,32.334924396566,19.2790533995295,162.6194,148.368675,163.79285,259.2805,283.670975,362.7535,105,12,58
"ZNF790",0.716105632399276,0.214134590526969,0.240846563736634,106.196743809524,93.6027333333333,120.806277586207,4.60351765842275,12.7373723332546,8.35294935823439,74.8517,72.964725,76.5776,127.3754,110.034275,140.205975,105,12,58
"ZNF677",0.613810315849517,0.000650540699068447,0.553151915336414,23.6964847619048,34.5935166666667,47.091125862069,3.22450621035397,10.3384795397321,6.01583501463282,2.9155,15.9649,16.58475,33.0886,40.968175,63.9145,105,12,58
"ZNF823",0.916987622091142,0.00101906663935336,0.293291865792781,150.774282857143,160.711375,199.831829310345,5.68142669055212,19.6588260064953,15.1536176768141,107.1621,136.44075,124.47745,191.5777,193.392175,243.624375,105,12,58
"ZNF311",0.999510804892447,4.63453719845575e-09,0.00311735324596218,14.6541647619048,14.2647333333333,59.4603051724138,2.6276805486697,4.42951144890264,8.49409171937454,1.5853,3.280925,10.339125,11.4144,22.5492,87.1117,105,12,58
"ZNF347",0.994362830653386,0.806592800683669,0.972449785951971,91.0812247619048,89.5426166666667,85.9825655172414,5.0024939254925,13.8426180964519,6.24814313948581,50,57.719425,50.73265,126.3482,129.024725,107.9375,105,12,58
"ZNF273",0.50934732406785,0.0995583772818095,0.999999846716563,170.842326666667,214.428816666667,214.450368965517,10.912127705467,75.4961465209828,15.6001253017418,96.4455,96.04045,113.97085,208.7782,209.377725,275.976675,105,12,58
"ZNF84",0.9949890975464,0.348951236174931,0.698456697842321,956.102045714286,967.295675,868.662560344828,39.0831193032929,106.777518553486,46.9433593007694,663.0273,777.19635,647.956525,1159.9878,1275.238725,1057.595075,105,12,58
"ZNF667",0.703726191024396,2.41256572557358e-05,0.24615914689196,91.0125438095238,117.876025,173.998268965517,9.77107750546546,32.7676771576765,16.5545635149634,6.1292,5.586825,96.571425,151.4196,224.773325,232.8251,105,12,58
"ZNF649",0.999999614046685,0.220621100899939,0.66550706436198,248.686138095238,248.647483333333,290.050631034483,13.6716995614158,41.7977232225575,22.555266269063,152.6634,151.463625,160.664275,311.7266,341.980475,416.815875,105,12,58
