"gene","p-adj-Notassigned-CN high","mean-CN high","mean-Notassigned","SEM-CN high","SEM-Notassigned","Q1-CN high","Q1-Notassigned","Q3-CN high","Q3-Notassigned","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF93",0.29067397077002,10.1101,156.312161111111,NA,30.7551831266344,10.1101,78.60615,10.1101,180.26515,67.3901545454545,184.217984594595,57.8577,163.9907,46.76825,82.94615,108.473775,238.855725,8.908331801413,6.03929813606005,2.73360383036872,2.83437986646548,1.45080417440824,1.50303312266682,"UCEC"
"ZFP90",0.142207449717694,244.8095,601.466766666667,NA,53.1658760763108,244.8095,449.64675,244.8095,674.3981,820.936763636364,534.364657297297,804.5348,517.48115,760.66485,857.6792,391.516175,626.0718,43.6067320709445,11.1988538679749,0.650920607977542,0.643205427534023,-0.619446504586873,-0.636648514484664,"UCEC"
"ZNF479",0.821283269241726,0,0.134277777777778,NA,0.134277777777778,0,0,0,0,0,0.420732702702703,0,0,0,0,0,0,0,0.105247754947966,Inf,NA,Inf,NA,"UCEC"
"ZNF445",0.0606630303973161,195.7032,530.66525,NA,38.2461735670989,195.7032,412.860975,195.7032,622.286975,909.231445454545,639.519342972973,861.0763,601.31115,794.2681,1023.10945,489.30775,737.985025,58.1027329592278,11.4235961291413,0.703362544454523,0.698325049708139,-0.507659584445721,-0.518029370136676,"UCEC"
"ZNF74",0.589002512729017,491.0634,626.445688888889,NA,56.3986210377071,491.0634,448.060775,491.0634,668.129875,412.679072727273,681.928144054054,394.9511,632.14375,382.1349,440.06025,483.67935,789.654925,18.0315184326531,16.1481117911623,1.65244178617393,1.60056206958279,0.724599447964422,0.678578625488893,"UCEC"
"ZNF829",0.57087410416419,3.6108,9.10247777777778,NA,2.17990251578757,3.6108,2.58095,3.6108,12.030875,32.7158454545455,14.1457564864865,28.8372,9.9194,23.3157,42.4372,5.31855,20.086025,3.55390733238179,0.790431143125001,0.432382421727118,0.343979304509453,-1.20962022260714,-1.53960632699413,"UCEC"
"ZNF267",0.127750145419217,52.7171,202.643938888889,NA,21.481119141862,52.7171,142.6076,52.7171,262.401125,231.355154545455,234.285405405405,218.2796,232.9355,195.28235,260.32515,167.7117,283.315025,17.887335483395,5.2382296107433,1.01266559574049,1.06714278384237,0.018157843423609,0.093753221860292,"UCEC"
"ZNF566",0.491343201519678,116.2665,151.970755555556,NA,11.6454295379047,116.2665,110.78235,116.2665,193.916475,263.575445454545,165.897725945946,230.3665,152.8607,213.8395,256.88155,118.016175,200.877775,25.9993844162384,4.13859316336867,0.629412674082175,0.663554379651555,-0.66792186532728,-0.591713392609402,"UCEC"
"ZNF224",0.265854384769486,83.5458,171.617627777778,NA,17.5615826469338,83.5458,136.014525,83.5458,213.933525,215.002963636364,188.687849189189,198.8387,170.5518,185.69075,242.4018,122.68235,236.6557,12.3067334900066,5.21440269181989,0.877605805975394,0.857739464198871,-0.1883550246793,-0.221388594933803,"UCEC"
"ZNF529",0.53761605320218,223.145,317.383294444444,NA,34.3635682258481,223.145,192.6112,223.145,415.15825,478.028090909091,373.448867027027,477.5059,324.7942,442.69825,501.3329,240.447625,435.747875,18.5480529721069,10.763492502717,0.781227869510388,0.680188873058951,-0.356184678065059,-0.555992689126776,"UCEC"
"ZNF284",0.340009297444698,2.8886,30.4137833333333,NA,6.4323666645138,2.8886,12.018825,2.8886,37.329575,44.6898909090909,43.2422913513514,52.7432,37.01175,30.17025,56.7782,26.36375,54.5241,4.54437973366212,1.41098209690357,0.967607896813078,0.701735010389965,-0.0475055514411889,-0.511001752917684,"UCEC"
"ZNF749",0.537915461719776,45.4956,67.4061722222222,NA,7.99554368475081,45.4956,45.571475,45.4956,86.3769,77.5912727272727,84.8478208108108,68.323,81.0082,52.3906,106.1848,58.6697,104.894975,9.49701296314785,1.84897319772342,1.09352273559224,1.18566514936405,0.128983215982891,0.245696627454519,"UCEC"
"ZNF17",0.272488085434277,36.8298,90.7908,NA,10.9156045696837,36.8298,58.8651,36.8298,111.2974,152.511454545455,93.473967027027,150.289,87.83805,128.0413,169.7565,68.4026,110.3118,10.9010288795588,1.8596062715135,0.61289801022236,0.584460938591647,-0.706281073806916,-0.774821486868205,"UCEC"
"ZNF555",0.0698820489950782,24.5532,71.2879888888889,NA,5.5425663892586,24.5532,52.899575,24.5532,85.428575,95.8198272727273,74.198037027027,91.0995,72.7115,86.1813,99.23755,55.82885,88.1629,5.87672336080839,1.31835584915769,0.774349517619571,0.798154764845032,-0.368943193222531,-0.325259577981326,"UCEC"
"ZNF75D",0.0847529033431623,90.9912,296.577022222222,NA,25.7650147974011,90.9912,198.710025,90.9912,368.888075,381.904272727273,329.748731621622,379.3774,289.63535,330.50405,407.2469,219.574525,397.446225,20.5842835625766,8.85639017887617,0.863432946865989,0.763449140618287,-0.211843950694324,-0.389396043984105,"UCEC"
"ZNF197",0.120635325897665,117.7108,343.155605555556,NA,31.6523140732769,117.7108,247.5055,117.7108,446.5166,410.414554545455,339.037531621622,422.9287,343.1786,367.40525,454.17935,273.79765,411.48255,15.1491466119104,5.75970776176372,0.826085546593529,0.81143370029038,-0.275636904942794,-0.301454873397932,"UCEC"
"ZNF732",0.989668871031091,2.1665,2.19242777777778,NA,0.452672930939759,2.1665,0.55695,2.1665,3.077525,17.3534818181818,9.96956621621622,14.197,8.46445,12.51545,23.6394,5.4645,12.52695,1.86213495101325,0.426982181203007,0.574499476282089,0.596213988870888,-0.799622517186691,-0.746097869444398,"UCEC"
"ZNF546",0.256533005566662,18.0538,50.0714166666667,NA,6.25603726704194,18.0538,32.58605,18.0538,58.298175,131.066354545455,65.9828397297297,137.1728,54.8656,115.54835,149.87705,38.037525,76.844725,5.73894424147799,3.46311666714309,0.503430800059725,0.399974338935999,-0.990134611137537,-1.32202065058069,"UCEC"
"ZNF286A",0.31694795789391,174.0386,501.717527777778,NA,72.9083337143005,174.0386,322.003575,174.0386,589.41345,399.143727272727,405.781527567568,349.7382,379.647,338.475,378.2024,265.990875,495.2154,46.7752181761669,10.7770019966591,1.01663010049086,1.08551768151148,0.0237948519977573,0.118383225558014,"UCEC"
"ZKSCAN4",0.520044991372471,163.2064,122.274183333333,NA,14.2953433537127,163.2064,89.9564,163.2064,150.933325,107.432827272727,110.790339459459,103.8798,104.64195,97.6929,123.36835,82.373,130.58305,5.81984638927384,2.14903352150155,1.03125219983468,1.00733684508441,0.0443971968733158,0.0105461892756683,"UCEC"
"ZNF643",0.472491542906655,28.1639,52.62015,NA,7.63587307087152,28.1639,31.59815,28.1639,68.244475,17.8908454545455,43.4743856756757,17.5219,38.98675,12.52585,22.5082,27.442575,54.50545,2.04518201516565,1.22864443778228,2.4299793872866,2.22502981982548,1.28094407597693,1.15382467119187,"UCEC"
"ZNF642",0.478768789546205,59.9386,90.8716055555555,NA,9.79859286160092,59.9386,59.528525,59.9386,125.28465,85.2874818181818,77.6222745945946,84.596,74.77115,76.95625,99.0506,53.7182,95.4248,5.59062896204351,2.01683037481351,0.910125061026797,0.883861530095986,-0.135863294052475,-0.178107726957826,"UCEC"
"ZNF490",0.634742735391004,249.1424,220.970888888889,NA,13.360461034372,249.1424,179.819525,249.1424,253.87815,297.9965,359.514204594595,295.7198,332.77705,253.77405,338.627,276.626525,392.112975,20.2306992962496,7.88129075704386,1.206437674921,1.12531203524417,0.270753387244577,0.17032509858012,"UCEC"
"ZNF626",0.865291150226698,66.438,93.9832166666667,NA,36.6912814740842,66.438,5.673825,66.438,103.34875,362.718390909091,151.874348108108,338.5457,35.9793,298.6455,377.55415,12.18295,213.9965,41.6683082250821,12.0622035833452,0.418711462982236,0.106276050766558,-1.25597167988712,-3.23411157170695,"UCEC"
"ZNF793",0.456864742539288,72.2152,195.988022222222,NA,37.2948438191791,72.2152,119.40125,72.2152,219.8074,199.353263636364,174.346046486487,196.4981,156.351,190.39445,202.2194,106.664925,209.859875,8.4958075562359,5.82105907175743,0.874558275627269,0.795687082979428,-0.193373574482806,-0.329726916117191,"UCEC"
"ZNF383",0.364152984259352,40.4405,61.4541444444444,NA,5.17003478629036,40.4405,43.431,40.4405,79.719125,114.713418181818,73.2893821621622,106.3331,68.40545,92.21825,140.5625,54.4361,85.35215,9.25144415698355,1.79605689861014,0.638891102050504,0.643312853664569,-0.646358047784289,-0.636407580253996,"UCEC"
"ZNF669",0.40121667841317,56.3279,110.437566666667,NA,14.4175885290595,56.3279,61.5829,56.3279,151.19515,103.418509090909,130.600563513514,105.1314,117.01075,84.9094,120.62755,85.32295,159.000475,8.84563676647681,3.35798345336143,1.2628354891358,1.1129952611684,0.336666710015032,0.154447450089219,"UCEC"
"ZNF559",0.514546186879055,153.8184,252.317294444444,NA,33.9459442161415,153.8184,156.783225,153.8184,302.0317,506.204818181818,233.02494,513.8817,209.64915,445.9856,576.22305,158.289625,265.236375,22.695887291569,6.9194906374564,0.460337261974267,0.407971620705699,-1.11923686872851,-1.29345929585516,"UCEC"
"ZNF177",0.252636900326205,15.1652,130.700805555556,NA,22.3832443894974,15.1652,62.7582,15.1652,153.037625,151.273790909091,132.597893783784,148.5892,103.85595,126.5997,175.7254,66.18245,160.121425,11.4245639453166,5.72915316857646,0.876542413506841,0.698946827898663,-0.190104194118682,-0.516745387562363,"UCEC"
"ZNF548",0.406888616137624,111.2114,176.400183333333,NA,17.5849865139917,111.2114,119.754525,111.2114,231.597925,356.183309090909,208.742694324324,350.1629,201.4469,334.275,389.6544,154.4824,255.66975,13.9837590034781,3.9520393030043,0.586054115946929,0.575294812785706,-0.77089420634299,-0.797626632838469,"UCEC"
"ZNF563",0.462719995340339,38.9962,57.7036111111111,NA,5.71211771835047,38.9962,37.6505,38.9962,65.11585,88.1980909090909,64.6941645945946,76.3441,59.59055,67.2837,112.76635,44.633625,77.280325,8.66563466687345,1.66435394018977,0.733509806479568,0.780552131729891,-0.447111841102033,-0.357433104354195,"UCEC"
"ZNF567",0.142087590288505,18.0538,119.284161111111,NA,15.0852844681598,18.0538,83.2495,18.0538,177.473775,134.743527272727,127.412511351351,129.3023,119.657,109.12835,155.3238,89.772525,154.433025,11.5304986066762,3.12434537487354,0.945592815701361,0.925405039198839,-0.0807090204457242,-0.111843139913935,"UCEC"
"ZNF573",0.430958887277772,2.1665,8.00876111111111,NA,1.66138669608573,2.1665,3.814325,2.1665,11.137225,35.9721545454545,17.0520721621622,34.4186,14.8532,27.7974,42.24435,9.86955,22.31935,3.91336235585819,0.556669720253035,0.474035330316818,0.431545733992667,-1.07693350628416,-1.21241463465324,"UCEC"
"ZNF527",0.477889340041011,70.0487,102.868772222222,NA,10.3752797479312,70.0487,76.16535,70.0487,125.991525,144.023345454545,101.862362972973,136.4205,92.78245,114.5547,168.31595,72.72095,118.452025,10.9231067714386,2.72911768701342,0.707262858333764,0.680121022866798,-0.499681594229814,-0.55613660800308,"UCEC"
"ZNF33A",0.208383768430066,388.5178,1123.72999444444,NA,128.981440991699,388.5178,737.2581,388.5178,1443.702325,1300.18550909091,1095.43233756757,1243.1907,1025.47795,1012.663,1542.78415,810.930975,1384.310875,95.830692341734,22.192759912232,0.842520032647876,0.824875821545319,-0.247217105141053,-0.277751145377394,"UCEC"
"ZKSCAN3",0.900523466340845,84.4918,79.3409277777778,NA,9.31340137536658,84.4918,57.7927,84.4918,112.43645,84.7787545454545,73.9442064864865,79.8046,66.51255,69.7934,103.0642,50.7246,89.61625,7.57311477150781,1.80685012098035,0.872202085097168,0.833442558449012,-0.197265655538987,-0.262845323985739,"UCEC"
"ZNF676",0.834345426696723,0.7222,2.35012222222222,NA,1.75860251303694,0.7222,0,0.7222,0.7719,63.0238,4.30101783783784,51.4641,1.1495,41.6597,64.2677,0,3.2279,11.6180522334778,0.963521350948921,0.0682443432137992,0.0223359584642498,-3.87314672404442,-5.48448802593492,"UCEC"
"ZNF699",0.262339431410181,0,9.24547222222222,NA,1.82952363705676,0,3.658125,0,10.5965,40.2333,13.310577027027,37.2671,11.0776,24.592,53.931,5.275075,18.32985,5.7322161659265,0.55456602005715,0.33083483152083,0.297248779754797,-1.59581696008508,-1.75025720735652,"UCEC"
"ZNF250",0.0332718585585574,658.0394,321.951555555556,NA,33.284683852709,658.0394,247.07185,658.0394,393.260725,340.022418181818,337.501446756757,363.1433,296.23375,311.6075,387.06065,237.47035,406.48695,20.551651577582,7.79041390519507,0.992585867018588,0.815748906836502,-0.010736181988532,-0.293802945886329,"UCEC"
"ZNF79",0.192228633236631,28.1639,128.109872222222,NA,16.8850400171582,28.1639,93.193125,28.1639,137.6374,121.975763636364,101.989054594595,122.9642,100.6563,101.4599,137.67785,74.470125,121.347875,6.33327353887635,1.85322244397868,0.836141964223698,0.818582156432523,-0.258180184048165,-0.288800875830384,"UCEC"
"ZNF681",0.172627666552406,35.3854,131.649966666667,NA,15.5120756705928,35.3854,88.314525,35.3854,193.158875,107.670663636364,144.793768108108,96.3705,132.01225,76.98735,136.32045,84.3157,191.622,12.8331260613183,4.61788689993615,1.34478383635788,1.36984087454148,0.427374289304156,0.454008314468167,"UCEC"
"ZNF766",0.578978037332068,504.7843,432.516033333333,NA,29.3070652667109,504.7843,333.04535,504.7843,538.076375,422.180990909091,412.181826486487,418.1118,401.14045,375.1928,449.86515,333.823425,472.2438,27.9784856255252,6.57058528376316,0.976315455603359,0.959409540701793,-0.0345807250680832,-0.0597813086159155,"UCEC"
"ZNF471",0.383434743295244,31.7747,102.175266666667,NA,18.0516405497031,31.7747,54.8217,31.7747,135.538725,275.3255,109.050545405405,262.6459,94.5933,245.75125,284.86985,56.6281,143.8997,25.5829320777883,4.02115290559654,0.396078624774695,0.360155250852955,-1.33614124965,-1.47330915679447,"UCEC"
"ZNF836",0.312774118378814,41.8848,86.8001666666667,NA,9.90518679922375,41.8848,64.534175,41.8848,119.46535,191.195590909091,119.64837972973,196.8586,108.90935,157.28185,214.65185,81.76765,147.650775,11.7150370516735,2.79303590375658,0.625790475401809,0.553236434679511,-0.676248394114771,-0.854031923213594,"UCEC"
"ZNF493",0.143757137315836,19.4981,188.154172222222,NA,25.2451859090754,19.4981,121.25245,19.4981,226.43295,263.184527272727,189.281614324324,258.8384,161.45805,205.72005,277.36045,106.9195,241.818425,29.3164414261104,6.47022665888118,0.719197349045446,0.623779354222557,-0.475540391785332,-0.680892291539911,"UCEC"
"ZNF167",0.7007566949975,75.826,55.7337555555556,NA,11.7932086056435,75.826,12.7005,75.826,88.658825,127.565,76.945682972973,117.4242,68.5225,103.56595,139.70815,32.788475,107.429475,14.836599304,2.90406953593849,0.603188045098365,0.583546662442665,-0.729320259530483,-0.777080071374622,"UCEC"
"ZNF565",0.791666775320523,64.9937,72.7624944444444,NA,6.64188945462182,64.9937,54.550625,64.9937,96.3596,82.8932181818182,78.0959308108108,78.9707,69.8665,77.92785,88.8266,57.05955,87.663275,3.8449467981381,1.95305204468951,0.942126901618357,0.884714204128873,-0.086006695341502,-0.176716609042715,"UCEC"
"ZNF34",0.0179153967725676,278.7507,124.828683333333,NA,13.4769429798129,278.7507,78.263425,278.7507,155.37875,201.534281818182,117.966544324324,193.5484,107.34415,172.267,247.3362,83.677475,136.006675,17.7168410571402,2.89466533116814,0.585342321217341,0.554611404692573,-0.772647503212122,-0.850450811499067,"UCEC"
"ZNF140",0.144113413269756,293.1937,626.311938888889,NA,49.9098612228269,293.1937,481.444025,293.1937,758.204975,463.533454545455,498.164538648649,448.6971,489.45325,402.75065,495.97055,356.721625,607.021975,21.3176566298685,10.7527615084849,1.07471107805402,1.09083221175265,0.10394886234238,0.125429208088271,"UCEC"
"ZNF658",0.203567659928957,10.1101,42.61045,NA,5.63851601864356,10.1101,27.163225,10.1101,49.286225,271.728481818182,110.049354864865,240.0313,103.072,193.0882,325.16485,71.352525,138.945225,33.9538028746221,2.97792153105738,0.40499749650278,0.42941066435919,-1.30401510490044,-1.21957007409806,"UCEC"
"ZNF765",0.246770779772615,54.1614,180.545488888889,NA,24.1713865960224,54.1614,90.805675,54.1614,247.228475,223.182981818182,237.912860810811,190.4485,222.47845,172.5046,219.4394,178.144275,288.3894,35.25573636527,4.86829507144598,1.06599911369868,1.16818168691274,0.092206238600796,0.22426467355296,"UCEC"
"ZNF124",0.309649469563609,23.831,121.394694444444,NA,21.3729195927266,23.831,39.34345,23.831,189.96565,66.1331909090909,114.54364,49.4624,105.16325,44.34015,79.9713,68.44095,148.029175,10.5341003466099,3.27876755392437,1.73201441553691,2.12612509704341,0.792450937649548,1.0882264847216,"UCEC"
"ZNF569",0.271440630832849,38.9962,114.994055555556,NA,15.3385862629182,38.9962,65.2891,38.9962,161.539175,182.389472727273,113.974438378378,173.1183,101.748,157.25355,207.98265,71.334075,142.991875,11.4415037191962,3.97266071071408,0.624895925593274,0.587736825049691,-0.678312161325557,-0.766757800691774,"UCEC"
"ZNF777",0.148798715545321,402.9608,677.256594444444,NA,41.6078137552598,402.9608,607.167225,402.9608,775.6429,646.4861,746.826236486486,662.8131,665.3895,542.98075,694.21595,544.7337,852.974625,37.8828620310917,16.4964574136746,1.15520849788802,1.00388706861708,0.20815326005917,0.00559698372111848,"UCEC"
"ZNF605",0.133971918661216,249.1424,469.375588888889,NA,32.1049233578526,249.1424,367.583225,249.1424,551.346525,389.524736363636,429.460633783784,380.6452,411.6539,359.0204,432.83515,314.1071,516.27085,16.4678566440603,8.91009110910031,1.10252467607825,1.08146352561388,0.140810945721414,0.112985008523799,"UCEC"
"ZNF799",0.105888890074272,12.2766,178.019005555556,NA,22.2662646809955,12.2766,119.326175,12.2766,225.95855,176.813336363636,272.538354054054,177.0428,236.38195,154.1261,193.4997,167.2783,335.5951,10.2098921729261,8.72341762914819,1.5413902574269,1.33516838866082,0.624232177345185,0.417021703085961,"UCEC"
"ZNF782",0.0766274516947766,9.388,51.0764277777778,NA,5.07345203901093,9.388,37.660925,9.388,66.571175,65.2191181818182,53.153312972973,66.9192,49.26585,59.6877,71.156,35.11535,68.788775,2.61274356222859,1.30849226095606,0.814995885482412,0.736199028081627,-0.295135318990401,-0.441832249787424,"UCEC"
"ZNF846",0.334700346188201,68.6044,42.4412111111111,NA,6.04540417434345,68.6044,23.599425,68.6044,59.176975,109.604718181818,56.3638043243243,104.798,49.84755,90.2526,113.7146,33.611525,64.8761,10.9504407793627,1.98733303152615,0.514246149794619,0.475653638428214,-0.959469007679211,-1.0720166810422,"UCEC"
"ZNF136",0.155305542176747,41.8848,143.000322222222,NA,15.5993365153978,41.8848,115.978175,41.8848,195.129075,314.433563636364,213.395960810811,291.0995,204.13175,279.5858,339.5889,150.986875,254.6218,17.5885179400874,4.93630892781782,0.678667882470712,0.701243904575583,-0.559222354779705,-0.5120117694537,"UCEC"
"ZKSCAN5",0.606338971225281,469.3988,413.00555,NA,24.6411992706437,469.3988,347.06095,469.3988,456.20565,340.713854545455,357.224124864865,340.1095,336.1923,302.2857,368.51775,289.989225,408.9221,15.3165515695357,6.83726015136166,1.04845787777382,0.988482532831338,0.068268901732525,-0.0167126221248413,"UCEC"
"ZNF33B",0.295760901370127,411.6266,784.917972222222,NA,79.3859541812371,411.6266,517.8214,411.6266,1069.201475,1248.50982727273,783.254673783784,1184.8249,718.63805,682.21945,1635.26855,548.88785,955.79165,167.103109297709,17.7662304687198,0.627351628857214,0.606535235712889,-0.67265379856859,-0.721336636002176,"UCEC"
"ZNF431",0.118291060572301,23.1089,103.046122222222,NA,11.146898030847,23.1089,77.6755,23.1089,119.146675,122.646918181818,139.210618378378,101.0753,131.22695,94.63195,118.6202,92.467225,167.175525,20.7062501654971,3.69907383584608,1.13505190706876,1.29830878562814,0.182758274924426,0.376633550142928,"UCEC"
"ZNF418",0.175550089670103,159.5956,57.9568833333333,NA,16.4959488394457,159.5956,3.8971,159.5956,115.4038,142.908245454545,61.3027791891892,133.3333,40.9666,117.75035,162.2247,8.864825,91.815125,11.0565496654933,3.47568593197447,0.428966005384816,0.307249576812394,-1.22106477305065,-1.70251707137187,"UCEC"
"ZNF700",0.0845604150234965,66.438,299.266816666667,NA,29.1595284959014,66.438,201.981325,66.438,398.4089,215.343581818182,318.01713972973,210.9121,276.724,190.5955,238.8836,197.704275,369.293425,11.1209488707968,10.7692614604696,1.47678949632331,1.31203472915968,0.562464196953201,0.391805908159754,"UCEC"
"ZFP28",0.560624715894204,103.2677,143.544211111111,NA,15.5673135599851,103.2677,103.131475,103.2677,183.670475,272.698827272727,131.566581081081,243.1907,128.44445,220.81445,310.55285,87.865675,166.48505,25.566844397483,3.393182799358,0.482461117991904,0.528163494738902,-1.05151541601042,-0.920943505194503,"UCEC"
"ZNF585A",0.287668166175577,52.7171,98.7132944444444,NA,9.61362287281018,52.7171,63.59645,52.7171,131.305125,194.878981818182,129.535475405405,187.2964,118.3051,155.991,218.1803,90.750125,146.79095,14.6300492212794,3.96906529948947,0.664697004247792,0.631646417122806,-0.589231243122935,-0.662810902010453,"UCEC"
"ZNF138",0.173301968201068,60.6608,220.698511111111,NA,25.8312990505311,60.6608,151.1177,60.6608,304.73425,110.231472727273,193.952401351351,102.6059,190.1468,83.5283,139.8519,132.07045,239.06105,11.1119745243923,5.10547918093826,1.75950113477314,1.8531760844162,0.815166444540013,0.889999969354757,"UCEC"
"ZNF429",0.570022183842596,18.776,186.387627777778,NA,66.3845222944161,18.776,75.689125,18.776,122.412325,210.564263636364,169.065842702703,216.5754,144.62705,166.9658,254.16965,98.541125,197.7838,14.4038998542331,6.20802791116669,0.802918025039011,0.667790755552108,-0.316675393454478,-0.582531973051837,"UCEC"
"ZNF470",0.258400413155951,74.3817,177.309594444444,NA,20.1936292355107,74.3817,113.56485,74.3817,221.250025,234.4627,178.953632432432,233.5079,169.90235,209.7016,263.49335,127.974975,218.830025,13.6589521482899,4.10491824934014,0.763249900442298,0.727608573414433,-0.389772598639273,-0.458765552516965,"UCEC"
"ZNF100",0.0670455660654692,41.8848,174.692044444444,NA,15.5731379760679,41.8848,118.581225,41.8848,214.529125,175.839054545455,219.018153513514,177.5244,205.8494,121.8132,211.0314,135.465275,277.477975,20.0648863767726,6.47654910801703,1.2455603453947,1.1595555315213,0.316794919525501,0.213571912810129,"UCEC"
"ZNF398",0.0607908406470042,274.4178,466.882744444444,NA,21.9878600443625,274.4178,415.379375,274.4178,509.804075,471.273318181818,452.760213783784,443.0538,436.4941,402.8646,505.80985,373.2818,521.887975,35.4221212809988,6.2827989523593,0.960716841620785,0.985194348857859,-0.0578168162142028,-0.0215197424241438,"UCEC"
"ZNF498",0.373932707805151,251.3089,341.283711111111,NA,22.6048611585657,251.3089,282.132875,251.3089,394.647525,447.119718181818,350.00809,434.4894,331.16785,412.166,479.32615,275.75385,389.0804,19.3246673683983,10.5448316924634,0.78280620551311,0.762200067481508,-0.353272902249799,-0.391758359008033,"UCEC"
"ZNF441",0.195736520020364,18.0538,91.0681833333333,NA,12.4376714160546,18.0538,56.94955,18.0538,120.547575,244.324490909091,117.891883243243,238.5993,106.86285,212.6537,278.39035,79.831925,142.110575,14.8746114899697,3.25629792288262,0.482521759503466,0.447875790079854,-1.0513340921545,-1.15882941144821,"UCEC"
"ZNF420",0.252922151992443,15.1652,78.7182722222222,NA,12.3201289901463,15.1652,41.089225,15.1652,121.1283,196.038918181818,108.540678918919,193.9925,100.68,168.33095,218.35035,68.421725,135.413175,14.0066116946106,3.4590854261882,0.553669036360687,0.518989136177945,-0.852904252697515,-0.946223755429916,"UCEC"
"ZNF763",0.499362096985589,46.2177,67.0494722222222,NA,6.92392472447879,46.2177,52.70585,46.2177,89.967625,107.307318181818,74.4077910810811,100.0782,64.716,92.6172,117.76245,46.73515,90.051825,13.5524268365607,2.33488760651237,0.693408355942759,0.646654316324634,-0.528222872992498,-0.628933401835586,"UCEC"
"ZNF679",0.782627328772636,0,0.637405555555556,NA,0.521688237759378,0,0,0,0,0.344354545454545,2.21306243243243,0,0,0,0,0,0.915525,0.344354545454545,0.397816681271423,6.42669731427882,NA,2.68407752566966,NA,"UCEC"
"ZNF682",0.32545722319014,42.607,165.405205555556,NA,27.8218727079449,42.607,81.96985,42.607,250.607525,58.4951636363636,155.886317567568,47.7099,136.7022,42.60165,57.63605,72.34325,201.016125,9.30382618725194,6.09668130756259,2.66494369580087,2.86527953317865,1.4141050524415,1.51867589341784,"UCEC"
"ZNF772",0.728158388772232,153.8184,103.199711111111,NA,32.8631989452362,153.8184,8.0953,153.8184,138.60505,241.8193,126.548208648649,188.716,100.90985,140.38785,348.2459,21.228925,197.557825,40.9868569967274,6.14338206168856,0.523317239974843,0.534718041925433,-0.934242307525562,-0.903149739345477,"UCEC"
"ZNF257",0.577842340993377,30.3304,17.0419166666667,NA,5.37266625895204,30.3304,0.87885,30.3304,33.38995,50.1241545454545,31.6069337837838,52.5292,12.52715,33.04785,60.88545,2.420375,46.72615,5.63453316169565,2.50238609103258,0.630572905825701,0.238479740791788,-0.665264912608991,-2.06806138253775,"UCEC"
"ZNF785",0.381951178481028,286.4777,207.11015,NA,20.2860788171971,286.4777,143.077775,286.4777,268.085475,421.984490909091,322.218750810811,420.5856,305.526,367.60185,443.6354,239.794825,371.210925,28.2949353680364,10.3098855446451,0.763579604825399,0.726430006162836,-0.389149525946204,-0.461104298579794,"UCEC"
"ZNF98",0.903826995706244,5.7772,4.82563888888889,NA,1.77996917894185,5.7772,0.55695,5.7772,4.79235,12.0181090909091,12.3917121621622,10.4712,5.49095,9.03165,15.64025,1.820875,12.857725,1.92763959185389,1.09612096980349,1.03108667664996,0.524385934754374,0.0441656156516436,-0.931299105232059,"UCEC"
"ZNF786",0.295515243430416,139.3753,270.482905555556,NA,27.8673280191029,139.3753,205.22575,139.3753,326.3644,203.794509090909,265.582282702703,219.697,250.29345,175.33825,240.7961,205.7153,304.323325,15.6123310845944,5.20786206573327,1.30318664564329,1.13926658079082,0.382043725088012,0.18810536757727,"UCEC"
"ZNF517",0.00614323382264303,842.0292,370.789338888889,NA,34.5768415361187,842.0292,277.279,842.0292,452.9014,459.942418181818,351.928210810811,402.8394,306.93765,380.90155,514.8877,230.081175,412.6677,38.6324073807443,9.82455395912771,0.7651571085833,0.761935525671024,-0.386172090215987,-0.392259171617673,"UCEC"
"ZNF675",0.0504899563736716,23.1089,139.472266666667,NA,12.6832911439689,23.1089,99.920275,23.1089,185.34775,84.1962727272727,141.151102432432,77.2901,132.83855,63.8509,85.58725,94.372,173.3457,8.62383178239856,3.77464935940579,1.67645310012293,1.7187007132867,0.745412123354483,0.781318342344211,"UCEC"
"ZNF860",0.184750182533544,1.4443,30.9267444444444,NA,4.89284061350509,1.4443,13.774875,1.4443,40.6857,48.1761090909091,50.2858621621622,42.3453,41.8478,31.203,53.116,26.249775,63.945625,8.92917582667734,1.83626895056613,1.04379251689405,0.988251352570415,0.0618349642098432,-0.0170500702962604,"UCEC"
"ZNF695",0.354957391815583,199.314,128.895105555556,NA,16.9885742486086,199.314,96.37745,199.314,187.945175,7.87268181818182,106.254531621622,6.6794,92.73685,3.5226,12.1152,54.805475,145.488325,1.50744051260998,3.58165528813936,13.4966119647092,13.8840090427284,3.75452538992921,3.79535230480176,"UCEC"
"ZNF665",0.326857006631773,4.3329,20.7311166666667,NA,3.72635659381449,4.3329,14.25285,4.3329,24.779475,85.0179,32.7126181081081,76.3454,28.7966,71.40895,87.7272,19.981925,42.774375,8.93114401282491,0.969033433332892,0.384773301952978,0.377188409517797,-1.37791939576977,-1.40664275023201,"UCEC"
