"gene","p-adj-M1-M0","p-adj-MX-M0","p-adj-MX-M1","mean-M0","mean-M1","mean-MX","SEM-M0","SEM-M1","SEM-MX","Q1-M0","Q1-M1","Q1-MX","Q3-M0","Q3-M1","Q3-MX","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF738",0.123683605892952,0.299349681837094,0.984154107961306,131.550981947743,146.579469620253,148.837277419355,2.98634320838391,7.84718345109044,10.9661811797661,95.0898,101.88935,107.3059,152.6928,185.61105,175.1859,144.359954166667,134.592529643527,133.2792,122.6623,110.0103,160.6387,95.9128,156.1077,6.1357315867524,2.71601533467978,0.932339792018341,0.920340908408814,-0.101072252755579,-0.119759738316157,"KIRC"
"ZNF596",0.10993060234143,0.932299434189044,0.302291457454535,112.251193111639,98.931253164557,115.832212903226,2.67218998555709,5.8601351703138,8.21426478533446,74.2565,60.8498,78.9046,138.4025,126.63185,141.2639,97.0734388888889,110.096967917448,94.7433,100.7114,83.237,107.64005,71.0834,138.3607,2.50228373037799,2.34457000033299,1.13416161184386,1.06299231713483,0.181626231102999,0.0881311697085838,"KIRC"
"ZNF621",0.186107208478062,0.99572265808594,0.616671267282612,525.812169833729,574.746410126582,529.544648387097,10.8611209672456,30.5336623416541,27.6991636019562,371.3159,379.11455,405.49305,632.6834,701.64085,610.60845,551.1717375,533.178420262664,543.81205,499.0792,475.661425,637.582125,378.8408,645.6465,14.3768149426362,9.86046177786084,0.967354426917916,0.917742076513384,-0.047883522379819,-0.123839341268554,"KIRC"
"ZNF680",0.906652892559574,0.995758581367745,0.98476552500047,226.462738004751,221.027662025316,224.745148387097,5.22488858505174,8.03289982946154,25.5897325546092,163.7481,170.1408,146.54485,264.1018,274.8158,261.41895,322.549827777778,224.725414634146,304.7929,201.9453,272.650125,345.4875,162.4835,263.743,10.9917501645608,4.53436151463868,0.696715345292238,0.662565630629847,-0.521358755604089,-0.593864726672039,"KIRC"
"ZNF483",0.0832702527178785,0.880479794869197,0.693989189905559,31.9227477434679,22.4579088607595,28.6930258064516,1.92255158169068,1.80680038664578,3.96443494267039,15.8256,12.44225,13.3155,38.368,28.0705,37.0587,43.9568944444444,30.2693378986867,43.20335,24.5869,33.24095,52.208875,14.9655,36.9706,1.90173004921457,1.56543746536868,0.688614113468435,0.569097072333511,-0.538232344966666,-0.813253337206993,"KIRC"
"ZNF417",0.0316631600274043,0.425594034315173,0.928910027004966,170.333604038005,147.51696835443,153.227812903226,3.74226112830772,7.01258485684869,9.60299747411197,117.3453,105.55575,110.95075,208.7617,177.54395,192.1454,152.503277777778,165.868248968105,157.27745,158.4241,124.187825,174.5783,114.4196,201.9615,4.50860757303299,3.20528707132318,1.08763727170377,1.007290619221,0.121197496325304,0.0104799836618748,"KIRC"
"ZNF791",0.00577167153735103,1.01348698056114e-05,0.0526818731462506,286.39679239905,252.140532911392,207.647241935484,4.5198848739858,8.32954071789594,16.3557830428826,223.4475,202.6494,149.82185,349.0488,305.135,255.0228,318.395641666667,276.025657035647,315.73705,275.305,272.11395,358.77695,209.9002,332.0015,7.08405683942394,4.01197776217335,0.866926618689783,0.871943916623025,-0.206018213704134,-0.197692750953835,"KIRC"
"ZNF519",0.676177736313219,0.925246459122412,0.692244910445987,36.905406175772,38.7871430379747,35.6338677419355,0.869784577136553,2.24070290599542,3.29966474982772,24.62,25.1379,23.84185,46.0829,52.2876,43.13545,22.7963472222222,36.9580151969981,20.4851,34.3436,17.0382,28.14935,24.2664,46.3132,1.0928987650507,0.781922804397919,1.62122531459649,1.67651610194727,0.697084607611684,0.745466339432274,"KIRC"
"ZNF25",0.104294487833725,0.111971408029159,0.829949052498055,490.356693111639,446.424732911392,424.744864516129,8.84637139636778,17.1418899737618,26.983945025281,377.8576,334.9084,348.8181,583.871,525.14345,507.5092,368.592876388889,479.975299624765,368.84555,473.3527,319.23005,412.9511,363.9036,573.8226,7.59583006932487,7.65408199018568,1.30218278857446,1.28333580274996,0.380931975124566,0.359898721147441,"KIRC"
"ZNF77",0.999542781895637,0.717159254245022,0.764057576240582,55.1547703087886,55.0693341772152,58.6544419354839,1.12812144318876,3.53272584373146,2.76813027897379,41.197,38.6733,50.5354,63.9574,58.02045,67.4568,65.9445583333333,55.5307427767355,57.67975,51.5021,50.52175,69.0153,41.1711,64.0247,3.3291738279702,1.04700640761278,0.842082260920475,0.8928974206719,-0.247966921423259,-0.163433652114749,"KIRC"
"ZNF169",0.563104310112928,0.600729690104128,0.322702191390389,75.3383859857482,80.4053075949367,68.0951129032258,1.92710759476556,5.52189493418428,4.43180890155328,47.217,40.1014,51.49215,96.3956,113.6843,79.9158,52.3820888888889,75.593138836773,51.0201,66.3812,43.760325,61.47575,46.2885,97.3439,1.69408437228516,1.74976037822197,1.44311043030603,1.30107937851945,0.52918170257273,0.379708983195524,"KIRC"
"ZNF613",0.126095284068571,0.714644453556701,0.166011201414488,122.597939429929,113.878386075949,127.903203225806,1.75836689394567,3.78862485752683,8.52868130787147,102.8971,95.242,101.3011,136.4717,134.7589,132.9803,143.525479166667,121.608045028143,145.98305,119.4162,125.338,159.478625,101.6575,136.4055,2.9545690496131,1.58167745108333,0.847292381354304,0.818014146162859,-0.239068198125903,-0.289802302548532,"KIRC"
"ZNF404",0.0638756481205195,0.640880336664095,0.865379685874865,49.271832304038,68.5466683544304,60.9631193548387,3.02208522159084,11.9716583565552,9.13877232977203,16.6608,15.7972,21.92275,58.7109,71.32435,94.48865,37.8289180555556,53.0559112570356,38.2022,30.1659,29.675925,43.937075,16.7541,60.8387,1.4871641612588,3.03168036809311,1.40252256697159,0.789637769552539,0.488023984378503,-0.340737097186573,"KIRC"
"ZNF135",0.0566009805939844,0.980183371384964,0.47555502524063,143.960214964371,121.135974683544,141.0907,3.93237277938061,9.96655560097456,10.9268361674169,88.343,61.72055,97.8902,192.4806,160.90905,190.4606,141.781616666667,140.584619699812,140.8679,133.0109,120.1577,161.1617,83.7894,188.5147,3.89903127480623,3.51007608157711,0.991557460021997,0.94422434067662,-0.0122317168993824,-0.0827984209680933,"KIRC"
"ZNF620",0.0881201691824872,0.337158045314575,0.999886846463923,41.1791194774347,37.0119455696203,36.9631129032258,0.769787698242776,2.08774744143936,2.30408281764677,31.379,27.6266,30.5554,48.569,44.3516,42.2413,74.7706486111111,40.3063590994371,74.43775,38.2166,61.673725,87.2246,30.5173,46.3523,2.19329013386168,0.697560024614556,0.539066596962053,0.513403481432472,-0.891464578548206,-0.961835015903651,"KIRC"
"ZNF619",0.00911470101608669,0.00509275867210657,0.548413311150836,53.4679995249406,44.4276037974684,38.9003032258065,1.25128594163247,2.39243419999035,4.19376581030299,35.7954,29.56525,24.1494,66.2018,55.7697,48.8677,94.9342916666667,51.1779484052533,89.1088,48.7279,77.30275,111.290075,33.4158,64.3885,3.03433757262745,1.09555569949607,0.539088115651079,0.546836002729248,-0.891406989585165,-0.870819864289667,"KIRC"
"ZNF354C",0.0196037910653699,0.110973641321426,0.977615762038019,60.9492019002375,45.9434012658228,43.9960870967742,2.28706119560848,4.41130054647262,6.61139754289587,25.7655,19.01075,17.46875,86.2696,57.524,57.62065,65.3404555555556,57.5900636022514,66.0486,46.3193,48.689625,76.8327,22.3995,82.3454,2.52628531632343,1.97835858478482,0.881384482440371,0.70129117044116,-0.182156597980879,-0.511914530915981,"KIRC"
"ZNF114",0.00541662019668565,0.950406336544181,0.096778702290889,57.6327539192399,213.946753164557,34.5284741935484,7.61524875454444,112.209510139925,19.2039894844761,3.7786,4.3844,4.6375,27.1605,65.2507,23.1026,19.7324138888889,79.2556148217636,9.7884,8.8764,7.769225,13.958175,3.8865,31.2722,9.12533948659059,17.8043686858955,4.01651897573421,0.90682849086674,2.00594569243226,-0.141098376298242,"KIRC"
"ZNF454",0.288716952436304,0.874616914910564,0.393266377596484,16.7038387173397,14.6836012658228,17.7076451612903,0.53770772927528,1.12102736219577,2.15085658584127,8.5751,7.01785,9.5814,22.3395,19.32725,25.8996,29.0323111111111,16.4642489681051,28.0671,14.1114,19.00045,37.36565,8.4433,22.2222,1.34830211243437,0.474489151175741,0.567100872717086,0.502773710144618,-0.81832271840587,-0.992018881158368,"KIRC"
"ZNF543",0.000511452059407391,0.288202871056884,0.663706679977842,122.805239667458,104.997506329114,112.026819354839,1.92236821531107,3.73036258453054,6.5751018860701,97.8631,83.5678,88.67485,147.4288,123.8055,132.5951,118.358869444444,119.33293902439,118.56195,116.4756,105.019375,130.886275,92.9615,141.3305,2.74061682940479,1.68530630566183,1.00822979794009,0.982402870398134,0.0118244985247114,-0.0256133188870234,"KIRC"
"ZNF354B",0.51282857697319,0.654939175103357,0.990391449189831,160.874657957245,173.915120253165,176.620322580645,4.84787714830003,10.4855994965453,9.21376929372756,90.3859,104.0416,138.6466,209.4794,224.14885,219.75305,72.5148083333333,163.355923076923,71.8188,142.5339,56.1394,85.4678,97.4125,210.8902,2.68675029556578,4.16912623227949,2.25272502032984,1.98463215759662,1.17167122124406,0.988871635283547,"KIRC"
"ZNF223",0.00259132483079316,0.866251623343061,0.0464182252971301,98.3306361045131,83.2238405063291,101.836909677419,1.81646802676522,3.17402274944594,8.89583165446055,74.2268,65.6233,67.14185,119.6756,100.622,125.11485,115.94465,96.1855716697936,114.498,91.9252,101.32455,131.8786,70.2718,116.6473,2.84519801740396,1.6127869545473,0.82958180191836,0.802854198326608,-0.269543848000081,-0.316790082798543,"KIRC"
"ZNF713",0.446922915167392,0.303844936804144,0.114186145779363,41.6947128266033,37.4947658227848,49.4559516129032,1.30168616118985,2.73614446907216,9.06596316611015,25.1407,22.63525,27.31335,50.7479,45.382,57.06425,53.6062791666667,41.4616234521576,55.56295,36.4964,35.5843,64.196275,24.4118,50.606,2.64566305642158,1.22520002957049,0.773447142698521,0.656847773561339,-0.370625393481126,-0.606369034498895,"KIRC"
"ZNF552",0.0848860909545383,0.0977048984797889,0.829186153748803,131.522798099762,117.464774683544,110.810509677419,2.79609122346179,4.01447576946769,7.23782812420363,97.2721,94.6613,89.18525,148.8479,135.38015,119.7445,250.161788888889,128.216360412758,240.49605,119.0392,193.58275,297.880625,96.2792,144.1886,8.73862714667859,2.33934639270999,0.512533752585636,0.494973618069819,-0.964281079372692,-1.0145764628146,"KIRC"
"ZNF154",0.043792988295596,0.231579813212001,0.0135333716548264,93.2652171021378,75.1776050632911,111.954632258065,3.06753892674202,5.99855364892644,10.6239034439086,46.8514,35.63415,68.5429,126.2771,99.9885,151.9764,79.3298972222222,92.1566682926829,75.2583,79.9936,51.3306,103.367275,44.8216,124.3756,4.27840507340024,2.69355055119651,1.16168899140925,1.06292063466754,0.216223880611513,0.0880338788575859,"KIRC"
"ZNF571",0.32705613470634,0.999707704701107,0.674217241903455,95.623967695962,90.5183632911392,95.7489032258065,1.44887820172462,3.10480475787059,4.42292926773985,77.0771,75.1561,77.9272,110.5824,109.52815,110.00225,96.1039402777778,94.7589705440901,95.5058,91.8063,85.702725,103.688925,76.9231,110.3399,1.84159217033029,1.26333706621864,0.986005051095717,0.961264132649535,-0.0203330576431236,-0.0569951909379783,"KIRC"
"ZNF443",0.55825912298437,0.708908291775762,0.401314707685123,84.4756527315915,80.4589012658228,89.1560870967742,1.4774919127985,4.55543108733402,4.67129919349363,65.5965,62.64505,71.5613,99.0753,88.3005,107.54445,100.463351388889,84.0782958724203,100.13335,79.8183,84.48465,115.372825,64.8017,98.328,2.76469382061466,1.37617046342045,0.836905147101425,0.797120040426092,-0.25686397457396,-0.327131095029425,"KIRC"
"ZNF792",0.0404155534936284,0.505360150352248,0.903511612656127,152.61230783848,134.242453164557,139.841109677419,3.02040966605114,6.67198497592756,11.04869418807,115.2841,96.2059,91.87215,182.2917,160.8153,173.96945,111.368259722222,149.062847654784,108.5669,143.3783,94.055875,129.83655,109.0246,178.6332,3.52473966064216,2.67618898297031,1.33846796229537,1.32064469004826,0.420582606897437,0.40124237206894,"KIRC"
"ZFP82",0.0677654856470745,0.420987981829203,0.981273425251075,104.46810783848,95.0341291139241,96.3906290322581,1.71044537339326,3.73715040028101,5.42878387009049,83.5932,74.80735,77.08105,124.71,107.0785,112.08595,81.3360208333333,102.518245028143,80.1852,101.9198,69.59535,93.0663,80.4422,122.125,2.29311646699439,1.50188288719173,1.26042857737304,1.27105500765727,0.333914369692612,0.346026467445242,"KIRC"
"ZNF707",0.00419002459714668,1.02659056100407e-06,0.0204318052110638,133.133544180523,154.14007721519,184.628232258065,2.53043950919181,7.37594158338023,7.22447453064985,102.7624,113.59905,156.56055,156.5017,176.7829,211.1759,126.959779166667,139.624642964353,123.74005,129.379,106.95545,146.2118,104.7938,168.0528,3.40948705985034,2.39428391049572,1.09975492932341,1.04557093681472,0.137182067712683,0.0642909449682319,"KIRC"
"ZNF746",0.049611183315179,0.0237684441716186,0.609661649038282,397.217882422803,432.676267088608,457.383883870968,5.92858951348033,12.0030405481402,30.5848659369173,329.2818,350.7831,363.2015,439.6163,488.352,484.4122,316.034738888889,406.4114630394,316.7261,391.6622,293.577375,342.422425,334.6673,451.5646,4.94216622487884,5.36829704103374,1.28597085392655,1.2365959104728,0.362857944864825,0.306374139604411,"KIRC"
"ZNF678",0.517242759060667,0.000369034597246243,0.0165081996216829,42.024990023753,39.317064556962,27.5302193548387,0.997407300794908,2.27869689664732,2.67927572142302,28.0483,20.45135,14.90435,54.9469,52.91195,38.33645,60.6102819444444,40.661677673546,54.14885,39.0843,47.950125,67.70225,26.4059,53.5925,2.8054852463915,0.885629617084087,0.670870954053911,0.721793722304352,-0.575892812591776,-0.470341499227397,"KIRC"
"HKR1",0.874766606355858,0.177797956760558,0.409026622014365,732.805665558195,746.749516455696,809.184383870968,11.5596596980354,24.6069991893864,28.5490107538071,586.9204,602.60415,694.96225,821.8657,926.76275,892.65045,659.018283333333,739.006048968105,641.56325,695.3948,586.417675,737.868575,596.8555,838.9283,13.3566042367044,9.99102831465203,1.12137412217183,1.08390684784392,0.165267682385087,0.116240775208131,"KIRC"
"ZNF101",0.0237444978186525,0.732527879026251,0.0750814394620763,101.965519714964,115.347617721519,96.1605483870968,1.89574112881768,6.38203039791606,4.85566479202079,74.532,78.5262,74.9386,117.7055,134.3015,115.96385,92.5361680555555,103.652007692308,88.67485,97.3608,74.3372,103.206875,74.7958,121.3172,3.09993724166611,1.80534279776749,1.1201242700052,1.0979528017245,0.163658798153169,0.134816037784326,"KIRC"
"ZNF716",0.944623312666687,0.899853595141442,0.978560900874662,0.733559144893112,0.417194936708861,0.0799483870967742,0.438081171181439,0.107639087574939,0.0452997649762395,0,0,0,0,0.38515,0,0.0317472222222222,0.645900938086304,0,0,0,0,0,0,0.012750294109993,0.346405801805486,20.3451166078458,NA,4.34661064411583,NA,"KIRC"
"ZNF708",0.985015747273758,0.583473756371145,0.719392501096995,145.902782422803,144.609911392405,134.16295483871,3.12092037646253,7.66769631689386,7.97031235347078,103.8659,99.62555,102.9147,173.8335,177.8905,160.0659,130.887970833333,144.786212757974,131.00295,137.5138,104.7954,145.818325,102.3941,173.4466,4.05656977836433,2.75843555858417,1.10618425693479,1.04970002583911,0.145591715071266,0.0699771059245215,"KIRC"
"ZNF721",0.99686955562776,0.999917791638849,0.998372681576673,477.821086935867,476.441470886076,478.160161290323,7.56217503370338,13.8250201770597,22.3626173845962,384.4759,388.4029,385.9661,545.1514,566.53285,550.02185,439.614893055556,476.473531894934,456.26745,454.0044,384.42155,488.010025,384.4759,546.5572,8.70911279326045,6.44797918394795,1.08384301674402,0.995040080110909,0.116155812627526,-0.00717345645452241,"KIRC"
"ZNF662",0.0354034855266263,0.962455289140872,0.218279287140054,102.519087885986,73.5629025316456,107.180422580645,4.63056229809603,10.1699551525414,19.1949535186186,35.1321,20.55805,39.6869,139.6997,90.15965,150.86825,109.595186111111,98.620025891182,108.9831,68.9655,85.441225,131.552225,32.6584,132.9305,3.92901834234367,4.12805017018152,0.899857278322406,0.632809123616414,-0.152231893649826,-0.660157694663781,"KIRC"
"ZNF320",0.987315703834714,0.386740731031521,0.534560643359312,1333.2614871734,1318.11274936709,1134.38119677419,41.0589545396057,82.1388961494525,95.0876862815335,760.9308,742.6314,746.4822,1653.7678,1745.39695,1483.2714,597.408658333333,1317.88656360225,553.7913,1107.8717,447.072875,712.5844,758.547,1653.7678,25.503195956562,35.1064093135856,2.20600512767747,2.00052203781461,1.14143614435915,1.00037652154566,"KIRC"
"ZNF530",0.965143774322302,0.642186934189883,0.797397585568004,53.1414786223278,52.4054987341772,49.1901064516129,1.15276138256549,3.03591541617127,2.02432708273418,39.5918,35.5104,42.4199,61.8557,63.1756,58.83715,35.0447541666667,52.7227450281426,33.69175,49.3003,31.068275,39.7725,38.9269,61.8226,0.875326314845288,1.02352199896769,1.50444043001137,1.46327513412037,0.589226982690766,0.549201059504859,"KIRC"
"ZFP1",0.000394911180155444,0.00739400956552594,0.903542125076484,276.094602612827,237.841669620253,230.466177419355,4.0956349238287,8.02935952193818,10.8962827524248,221.1055,178.9661,187.95185,318.295,284.6989,263.72995,264.948084722222,267.359981050657,257.90225,262.2511,234.4153,292.656675,210.9039,312.6174,5.99383865465681,3.57365415099628,1.00910327897242,1.01686239650875,0.0130738379092861,0.0241244645387361,"KIRC"
"KRBA2",0.0676887680872944,0.849668871490598,0.182226344332076,81.4477902612827,67.1056037974683,86.7647774193548,2.70104842751993,3.80260642426856,9.16529257579886,47.5423,44.7958,56.3519,101.3295,84.59165,98.32525,155.361255555556,79.4489606003752,150.4256,68.3408,111.15135,182.148675,47.2303,99.2313,7.4257183477043,2.28088312255565,0.511382070879088,0.454316286589517,-0.967526514494071,-1.13823107001051,"KIRC"
"ZNF93",0.017293901274316,0.311713681676283,0.0119449737747049,51.3176147268409,61.2055962025316,43.3350516129032,1.27540462092234,5.05843541216683,3.46343423200702,35.7325,38.08915,31.66985,60.1166,70.4879,57.30335,49.4569652777778,52.1209936210131,46.75355,46.3749,38.3777,58.815525,35.2451,61.2245,2.10542537242208,1.28300473880514,1.05386558451924,0.991901149752265,0.0756908699032124,-0.0117317422873771,"KIRC"
"ZFP90",0.494803811177989,0.128870517157111,0.547143773837566,711.934131828979,685.706387341772,643.747635483871,9.55490964172755,16.7684299048762,32.4642684677118,592.4249,589.416,530.4198,823.0148,761.234,685.0306,743.848048611111,702.458733395872,713.52335,690.7731,626.213725,842.926175,577.9857,807.6384,18.2299153992045,8.17896392309866,0.944357835861075,0.968115619481829,-0.0825944660189157,-0.0467487398542183,"KIRC"
"ZNF479",0.998734408285186,0.532549596879132,0.632515123607875,0.0526824228028504,0.0511291139240506,0,0.0135047696815129,0.0274509476747843,0,0,0,0,0,0,0,0,0.0491904315196998,0,0,0,0,0,0,0,0.0114194674529866,Inf,NA,Inf,NA,"KIRC"
"ZNF445",0.177470499283634,0.0905046094149138,0.693408716465407,446.576755581948,411.784220253165,384.214341935484,8.08592422845217,15.2249675981822,21.6814065983309,341.7323,321.40035,310.57495,533.903,497.06125,453.75295,624.155659722222,437.575625140713,617.9292,418.6704,526.7962,695.168075,334.6565,517.7325,18.0416145085483,6.93820589019705,0.701068104285803,0.677537815011817,-0.512373495240799,-0.561626625900479,"KIRC"
"ZNF74",0.230280330248339,0.186948984356871,0.825246476590935,185.453812826603,197.915492405063,205.677851612903,3.04418128567742,6.91417761549039,10.2495690561272,151.2826,162.19305,174.7212,209.8528,224.1125,233.8661,170.287877777778,188.384610318949,170.89815,180.7171,145.225025,196.18355,153.2258,213.697,3.93295046077249,2.69081306556873,1.10627140802581,1.05745498122712,0.145705373797969,0.0805962451486552,"KIRC"
"ZNF829",0.122161901015135,0.368125703436386,0.998668175925399,16.9237182897862,14.0675025316456,13.9439290322581,0.615703835557832,0.848891886590033,1.73147025341349,8.9782,8.61335,7.11065,21.7897,16.55045,17.7366,18.7277513888889,16.2954247654784,18.73315,14.6175,14.055025,23.07795,8.7988,21.2947,0.745800490031426,0.514899443784607,0.870121800909128,0.780301230705994,-0.200710729249995,-0.357896919437353,"KIRC"
"ZNF267",0.00539874122777428,0.213409004475593,0.00315421903185686,445.198741805226,517.664330379747,385.947587096774,9.08152051124007,23.6906369141791,31.0752995597758,334.3396,406.7748,276.41815,514.919,579.4802,501.35295,238.156645833333,452.021087992495,213.40245,424.8021,188.369625,263.409975,334.3396,524.8164,9.42411088405794,8.29401995364263,1.89799905188801,1.9906149156207,0.92447927168631,0.993214158749353,"KIRC"
"ZNF566",0.0979864603968076,0.463316669928059,0.986731476182992,199.10169239905,182.576756962025,184.728861290323,3.34374113757602,5.61445485687136,9.03184218677152,158.7486,142.91595,151.18675,226.9282,216.24285,206.03665,165.652620833333,195.673789868668,170.42455,191.2807,144.08405,186.007875,156.2257,224.5372,4.04969590875173,2.83112859664226,1.18122966533406,1.12237761519687,0.240289493799975,0.166558141113835,"KIRC"
"ZNF224",0.951453860418443,0.382928359891401,0.584787157666875,279.606297149644,284.154832911392,310.005712903226,5.95951491377585,15.3533216809203,18.4198881483375,195.7803,187.97285,251.9505,349.1777,367.51345,372.97605,190.962530555556,281.648408818011,189.1164,263.3626,166.105125,217.446125,195.7803,351.8121,4.6337322971203,5.34665988250121,1.47488833541653,1.3925952482175,0.560605731397144,0.477776005792691,"KIRC"
"ZNF529",0.98068944237082,0.76240824005848,0.748638952641877,352.060332779097,348.456434177215,372.47745483871,7.69004979911165,18.3730199036484,19.6589259872953,241.3675,241.0374,294.7137,419.1896,401.46325,400.83685,265.404302777778,352.556560225141,265.04335,328.0584,239.3354,289.66125,244.1989,413.2187,4.84106655511493,6.74557903982904,1.32837545034202,1.2377537485849,0.40966296580549,0.307724318564189,"KIRC"
"ZNF284",0.2203555213522,0.567933298328204,0.153533153437826,43.2417904988123,38.2802784810127,47.8353129032258,1.16484743953534,2.84652984647506,4.93228010445155,27.4435,20.29505,29.9789,54.9191,44.94465,60.33815,31.5160652777778,42.7300814258912,31.0912,38.1242,25.966975,36.8656,26.397,54.9191,1.07887807906733,1.05586896585888,1.35581904178947,1.22620548579662,0.439164637962299,0.294200764101091,"KIRC"
"ZNF749",0.048527563883517,0.861195733643931,0.634673379827533,60.2431175771971,53.3336544303797,57.9308129032258,1.18516636895772,2.46238962166552,3.9833087355494,43.782,38.705,46.87565,71.4286,65.8801,71.0384,48.0415736111111,59.0705022514071,46.264,56.4962,40.97695,55.39265,43.3604,70.8898,1.47605994363462,1.03801319406674,1.22957051177327,1.2211698080581,0.298154471061457,0.288263826213747,"KIRC"
"ZNF17",0.0066652909890591,0.375611775743512,0.823326844770488,141.195914964371,126.091392405063,131.168332258065,2.03598380204537,3.78613921513806,6.31190108845322,117.0351,105.9504,106.3435,163.9103,146.6652,153.58455,129.105505555556,138.210074484053,131.5398,136.4073,119.77815,141.449975,114.0216,160.7381,2.01834377360505,1.75931038102358,1.07052037703055,1.03700400943289,0.0983122572471262,0.0524214721431922,"KIRC"
"ZNF555",0.0164191409552221,0.503284651189265,0.811817607717278,83.7642090261283,72.9887607594937,77.1400096774194,1.6344909208693,2.72230642646684,4.27865264724938,63.9598,60.47205,63.1126,95.189,81.04265,83.3099,109.177605555556,81.699525140713,109.92175,77.2309,96.11505,120.890125,63.1207,93.0354,2.25473506158695,1.38558418792027,0.748317612618274,0.702598894213384,-0.418277363686877,-0.509226788913647,"KIRC"
"ZNF75D",0.589655785699268,0.0231299227279994,0.0113064773257854,428.938871496437,411.579507594937,499.916577419355,6.98292679297144,14.9436800196319,33.0464948455366,322.8089,312.61135,376.53985,511.627,510.32475,537.0144,379.163426388889,430.284590056285,376.6263,412.487,344.960625,419.853,324.9748,517.5308,6.54439538324705,6.28454673091304,1.13482619923095,1.09521560230924,0.182471362972222,0.131214904314213,"KIRC"
"ZNF197",0.810326321572121,0.44841038974905,0.761238035086331,285.90524584323,280.141534177215,268.792935483871,3.66014504232367,8.89470787509067,14.6107067125106,231.6588,232.6773,217.1297,327.8464,311.1156,304.7906,361.202744444444,283.891687992495,363.1193,275.6863,326.294925,397.721975,230.5553,321.7158,6.87001742096523,3.29399461352659,0.785962156597511,0.759216874454208,-0.347468245257764,-0.397416036642067,"KIRC"
"ZNF732",0.192879068272398,0.902414278682237,0.806407382839122,3.84990071258907,4.58635316455696,4.1279064516129,0.162417091494016,0.47752132901595,0.521895063483968,1.7995,1.68445,2.4556,4.9909,5.8475,5.14845,1.73943333333333,3.97288161350844,1.68045,3.0019,0.949925,2.1734,1.833,5.257,0.154426843762135,0.149890825041817,2.28400912951063,1.78636674700229,1.19156841737037,0.837028300931891,"KIRC"
"ZNF546",0.477754446766212,0.0909519412604853,0.470279705608537,120.095938004751,113.657120253165,102.408896774194,2.27665427223242,4.56214458539127,6.35125231959077,88.5353,81.1687,71.0974,147.4769,137.41385,122.02245,92.3789083333333,117.921280863039,91.4722,112.7627,77.833625,110.32115,85.8916,142.2122,2.78869099464569,1.96839195454957,1.27649571737242,1.23275377655725,0.352188697528866,0.301884672560848,"KIRC"
"ZNF286A",0.319411284234056,0.00070987351157048,0.0430413477063056,274.720354631829,257.439325316456,207.579516129032,4.951574847095,9.32095478564971,13.2605096849555,214.5818,211.7318,148.58305,331.5665,294.9999,232.2308,251.054447222222,267.974552532833,249.50005,255.719,213.32565,279.3154,211.3547,321.6686,6.78464339270687,4.2766303208914,1.06739615847408,1.02492564630749,0.0940957242331603,0.0355192525655191,"KIRC"
"ZKSCAN4",0.716913146055504,0.751368763130665,0.981728938706544,115.925745368171,112.313615189873,110.845251612903,1.81940532132661,4.19512867423927,8.29195086063207,91.2469,87.0823,81.22035,144.0422,144.02455,134.30235,95.3719569444444,114.981006754221,96.37275,112.3703,87.42195,107.286125,89.3004,142.9382,2.32261672125914,1.6397757143547,1.2056060338701,1.16599661211286,0.26975854253003,0.22156359669015,"KIRC"
"ZNF643",0.348053963484261,0.0198125167281045,0.00459226346170127,27.8253439429929,30.0919683544304,21.1428225806452,0.646496563886588,1.66416200896495,1.713184168211,18.5272,21.26355,14.9252,34.6232,36.15705,24.7241,18.0095722222222,27.7891181988743,16.6651,25.8279,13.670325,18.872775,18.1943,34.7574,1.06313066037153,0.582779353472238,1.54301933749348,1.54981968305021,0.625756142226945,0.632100371949793,"KIRC"
"ZNF642",0.027390518194311,0.96350839699075,0.19846040136352,89.0715741092637,98.517553164557,87.6282612903226,1.48023577561465,3.14277476632815,4.93157707970248,69.5464,80.08395,71.94195,105.3443,114.20495,98.1434,62.8128208333333,90.3467144465291,63.2615,88.0405,53.222375,71.1263,70.407,107.4516,1.45061701643954,1.29709150705482,1.4383483060927,1.39169162918995,0.524413076768765,0.476839574459951,"KIRC"
"ZNF490",0.598298056819392,0.000178005125662128,0.000135258910555547,244.690301187648,254.305641772152,183.630738709677,4.03861850426261,9.0322500943211,9.74521893927818,190.803,205.64565,142.65855,285.4457,296.3581,214.287,229.342759722222,242.081940712946,228.73645,239.4388,191.39775,264.072625,188.4574,283.7955,6.55027398113073,3.57813640679409,1.05554647116897,1.0467890010534,0.0779900957378196,0.0659706707203218,"KIRC"
"ZNF626",0.588978406715588,0.48237152690069,0.897027600138221,254.129310213777,241.075416455696,230.864480645161,5.65107292686566,7.6689197423082,14.8572592401166,193.1401,184.3494,181.6465,289.5563,283.7245,251.32475,338.422701388889,250.229784990619,332.6095,230.8427,297.701475,365.648075,190.7409,285.22,11.5849795008185,4.70441022047318,0.739400116965187,0.694035197431222,-0.435572823143269,-0.526919265121518,"KIRC"
