"gene","p-adj-YES-NO","mean-NO","mean-YES","SEM-NO","SEM-YES","Q1-NO","Q1-YES","Q3-NO","Q3-YES","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF221",0.09371630456584,14.7229728971963,17.4983510416667,0.793642836704437,1.7176914993696,7.345625,8.53065,17.579575,19.463725,14.9597263157895,15.0869580882353,14.7059,12.4439,7.14405,22.48995,7.6194,18.36675,2.4304911073876,0.622657591805209,1.00850495321639,0.846184184578978,0.0122181696853085,-0.24095637331825,"BLCA"
"ZNF233",0.714813541031104,30.0927355140187,31.2493697916667,1.56409840552869,3.18697065027824,13.392925,12.9251,38.535025,39.39585,28.9086,29.8901137254902,27.8884,23.57135,10.80325,47.0134,12.64195,38.697425,5.15188755517525,1.25399191607123,1.03395230919139,0.845202664907273,0.0481696432158823,-0.242630778818429,"BLCA"
"ZNF235",0.220290399084861,69.1552168224299,74.761071875,2.411982118751,4.18866737354456,46.87205,47.711375,84.13725,87.7099,57.1699473684211,69.1046536764706,58.0822,63.674,45.38625,69.707,45.794775,85.220075,4.31256394704258,1.74980022101024,1.20875839243193,1.09627390147067,0.273525906395305,0.132608297317495,"BLCA"
"ZNF208",0.601512914468332,94.2446780373832,79.1859895833333,17.3865020247276,18.6080421093666,2.88085,2.99795,36.2596,49.04395,54.5644947368421,80.7505242647059,43.8247,9.44235,26.5202,59.88775,3.20085,44.022525,10.3195436532435,10.4361995801839,1.4799096858526,0.215457264967016,0.565509135483778,-2.21452634962923,"BLCA"
"ZNF714",0.650231170845984,190.111797196262,199.41746875,11.2460587517703,17.5684058082422,85.81775,93.933825,239.631975,245.9899,107.667126315789,185.468065441176,88.9774,145.8709,42.63435,168.9856,89.384525,237.191225,14.4849465601278,7.57331387637947,1.7226062567807,1.63941517733717,0.784592976486916,0.713181259217561,"BLCA"
"ZNF394",0.0476688403901269,537.979297663551,490.207715625,14.4304320427225,15.8513237271769,428.1873,394.78585,605.74835,558.361575,602.225515789474,525.361290931373,525.9082,498.02955,443.2635,732.821,407.57645,599.154075,50.6815507183725,9.44810045981262,0.872366376311144,0.946989512618362,-0.196993929750509,-0.0785796461496255,"BLCA"
"ZNF333",0.493854980735993,180.478951401869,171.150328125,8.0858330193158,9.39675160745521,107.3065,105.9996,223.16235,219.5887,196.614036842105,173.574814705882,177.0415,154.04395,125.00665,255.4312,106.603625,216.261675,18.9865596396876,5.3584103049963,0.882820054426099,0.870100795576178,-0.179808692170086,-0.200745557311349,"BLCA"
"ZNF382",0.353626986743611,25.9781023364486,29.5940979166667,2.14673883670236,3.29791352062145,6.3684,8.25705,33.199825,38.70025,33.0971789473684,25.2674223039216,21.2257,15.44395,13.5668,59.91265,6.4541,31.104025,5.6275275791322,1.47133182384626,0.763431298604094,0.727606156687412,-0.38942976055383,-0.458770344387217,"BLCA"
"ZNF577",0.272208862438766,206.556458411215,178.3197125,14.2790719825332,21.3499007760806,85.7606,60.3627,262.61215,189.479275,146.418668421053,192.43397377451,134.1371,120.0855,90.4257,191.88115,72.177025,241.956725,15.9696975779021,10.548543671537,1.31427212014476,0.895244492388757,0.394264016708986,-0.159646356882326,"BLCA"
"ZNF75A",0.400824893938701,249.036489252336,264.362690625,9.92471071214476,15.8248923585368,150.0985,159.5808,323.453225,318.97015,219.465821052632,249.851042647059,219.7293,227.0663,178.54275,251.555,150.535075,323.855375,11.2888609985713,7.3110766104588,1.13845081411169,1.03339108621381,0.187071962295777,0.0473863445841438,"BLCA"
"ZNF496",0.0238749036446387,260.15858271028,298.928552083333,9.30477370693582,14.8295128814367,180.98465,207.00785,304.073225,352.0151,270.200531578947,262.381232598039,292.0548,234.3981,203.84655,332.76735,182.3012,308.1944,19.1480623928605,6.46740998510258,0.971061126581746,0.802582597512522,-0.0423659812813249,-0.317278220546897,"BLCA"
"ZNF2",0.118465680600588,109.955578504673,118.067388541667,2.84596267882344,4.42725117798419,81.219725,88.87405,131.116525,143.77705,77.9789263157895,111.615693137255,79.1139,104.1462,59.3183,94.46995,83.615675,131.890675,7.21292810424507,2.0713692777887,1.43135714238033,1.31640836818814,0.517383688315552,0.39660710257548,"BLCA"
"ZNF589",0.731321325613958,259.355032242991,253.58071875,9.02070893181095,15.002736176988,165.5742,155.3476,320.548275,294.481075,313.769426315789,252.147398529412,280.9656,216.6741,200.48125,439.08105,157.7266,311.641475,38.829701509053,6.62350652357254,0.803607290519252,0.771176613791866,-0.315437442279249,-0.374866792902048,"BLCA"
"PRDM9",0.342544687066275,2.28385,1.328990625,0.64325561682231,0.43594921341574,0,0,0.86315,0.8383,0.934763157894737,3.97825220588235,0,0,0,0,0,0.8889,0.841891887643626,1.35845801950575,4.25589324128063,NA,2.08946196141082,NA,"BLCA"
"ZNF12",0.450197711129773,667.889428971963,696.162413541667,22.0819398342139,26.3200700882683,478.035175,547.01485,784.486175,821.12925,576.399068421053,662.727634558824,564.6533,630.76445,463.30905,717.7342,499.441475,773.830875,35.6878259962932,14.0187330265908,1.14977221662459,1.11708273023464,0.201348074651492,0.159736034594273,"BLCA"
"ZNF202",0.357133635489809,288.902668691589,275.217366666667,8.74219796651573,10.5295410428614,200.29055,208.376675,341.213575,313.606,231.270615789474,277.971198529412,227.9152,254.8123,190.09555,270.0356,198.355575,328.673475,12.7375521297954,5.86120887592118,1.20193046393083,1.11801362963067,0.265353433283696,0.160937776088722,"BLCA"
"ZNF3",0.577639589586041,758.008326168224,733.969951041667,23.5791497683171,37.1927713685279,553.600775,538.77855,922.250375,887.323175,502.987905263158,739.11641495098,501.4231,677.58965,431.4029,542.57295,532.02945,881.6144,27.6913853772172,16.7037753271736,1.46945166517331,1.35133313562937,0.55527790505143,0.434383377013198,"BLCA"
"ZNF606",0.923888768112022,259.784702336449,257.763140625,11.4933594579397,18.445695152211,164.491125,131.4784,316.461975,336.18865,132.461489473684,255.18626127451,106.8051,225.1835,79.44085,177.5456,144.658075,319.946075,19.3825852402966,8.36903943313574,1.92649397412375,2.10835905776035,0.945977673401889,1.07612058174676,"BLCA"
"ZNF91",0.75954051392949,413.339205607477,401.593547916667,20.5171832449553,34.4375139300208,189.48015,162.51665,562.2816,522.72885,296.846352631579,398.319158578431,266.6976,325.55365,180.63005,353.4242,183.076075,521.378525,41.5039715006047,14.9243637482547,1.34183612177574,1.22068458808778,0.424208486189202,0.287690471426305,"BLCA"
"ZNF226",0.802294097182551,375.129542056075,369.392834375,10.9543894664974,23.9402933855599,270.86635,232.782475,465.3805,428.10055,276.140594736842,369.456215686275,273.8516,332.4683,217.2977,315.39865,246.295075,455.109475,22.2085536007555,8.96667712324477,1.33792793500123,1.21404549033126,0.420000409988108,0.279822480445116,"BLCA"
"ZNF229",0.0037109124050424,148.448645327103,216.945835416667,10.2099122854262,26.5917581602786,23.20265,55.96645,228.5297,250.904025,103.437526315789,163.377693872549,111.7222,124.2375,73.82565,125.5532,30.4114,231.16745,11.4270729410897,9.01893743454789,1.57948183499444,1.11202160358461,0.659451345306292,0.153184816012522,"BLCA"
"ZNF180",0.0572137682273869,180.789401869159,201.299747916667,5.35913302264011,10.7170456806345,128.002475,137.712875,211.396675,228.7857,133.981594736842,184.88924754902,129.4821,169.42495,104.0642,157.4435,131.357975,214.628775,9.54559895924143,4.19058469660687,1.37996004534927,1.30848163568555,0.464626496560734,0.387893676551553,"BLCA"
"ZNF641",0.0473924198684862,88.4723154205607,102.931958333333,4.19344933665447,5.49418847217254,45.3436,68.86945,123.17585,127.4414,153.280042105263,89.9039629901961,157.2603,78.97195,70.41565,221.7636,46.6381,119.052625,20.5168391923473,3.00947879249294,0.586534044193801,0.502173466539235,-0.76971324585926,-0.993742292290579,"BLCA"
"ZNF610",0.832568231685551,80.7353331775701,78.5516229166667,5.72165444136098,8.64678934708704,24.681925,21.420525,113.90675,112.759975,40.1202157894737,76.5949049019608,33.4928,55.82505,15.7253,51.4042,22.915625,105.0188,7.73527717778803,3.91489120716838,1.909134918513,1.66677763579038,0.932919061564084,0.73706164773123,"BLCA"
"ZNF528",0.0944677514137369,306.69720046729,256.615391666667,17.7767251680689,20.3846961366497,140.417625,121.444125,395.78925,322.595325,225.297878947368,280.969047303922,219.726,222.8866,150.8988,271.422,127.0167,368.30255,26.8590483190021,11.7174081574104,1.2471002772714,1.01438427860153,0.318577474554663,0.0206042912057228,"BLCA"
"ZNF701",0.96583394590291,124.999253271028,124.597388541667,4.94392101388985,8.63222273219001,78.5373,69.65835,155.211775,157.59735,81.9955947368421,122.186953676471,75.2941,113.9064,56.3678,106.14605,72.711225,153.374075,8.58420285169753,3.60670814966617,1.49016485664406,1.51281972956712,0.575471944584334,0.597240083553037,"BLCA"
"ZNF283",0.00185535184002417,57.2002046728972,69.38620625,1.72171270966472,4.34742084992587,40.464975,43.791075,66.8043,80.112,44.4530842105263,59.7438644607843,47.3098,53.3009,32.73595,56.54535,41.3142,71.62025,3.26071735639866,1.49861265168289,1.34397568856735,1.12663549623968,0.426507041166856,0.172020831547388,"BLCA"
"ZNF558",0.616882459522528,416.735975700935,398.691673958333,20.3210114301978,29.0150995021605,224.07105,241.643925,504.252925,518.425775,259.580215789474,403.193951470588,259.0449,331.1309,180.7805,340.7499,231.68835,494.76135,22.7360110511773,14.6236812452587,1.55325378031733,1.2782760826405,0.635293565522734,0.354199463859548,"BLCA"
"ZNF597",0.774405548265992,33.8922322429907,34.675721875,1.50636659519826,2.31375801073243,20.005075,18.654875,44.60675,49.5934,47.9242263157895,33.6421737745098,44.6889,32.83825,35.7678,57.8963,18.640425,46.01215,4.59840255976227,1.07576310367587,0.701986789579654,0.73481893714099,-0.510484213627112,-0.444539288025264,"BLCA"
"ZNF30",0.296812775828346,74.7342836448598,80.926653125,3.26986186240208,5.01400044606524,44.643525,41.35775,90.704875,105.049925,52.1860052631579,75.2234487745098,53.3683,65.03025,33.62015,67.991,43.87565,94.69825,4.84632797527632,2.29818632325273,1.44144868715628,1.2185182964419,0.527519480535357,0.285127913751293,"BLCA"
"ZNF354A",0.524981525455636,251.428514485981,260.594985416667,8.00748444144794,11.9932609248498,172.369675,170.948875,312.142825,321.5831,190.749357894737,257.492913970588,184.2816,225.3873,136.451,223.5068,172.566825,316.37115,16.4759655192525,6.30378891052751,1.34990186500488,1.22305916597208,0.432854530226538,0.290494196498045,"BLCA"
"ZNF764",0.308060415737804,177.03266588785,186.892928125,4.94611034658418,9.2990218156128,133.57365,134.08935,203.2892,211.202225,126.233131578947,178.151627696078,122.3629,164.26905,104.58525,147.5076,131.648875,202.5101,8.19029246383195,4.07793927398549,1.41129056585799,1.34247431206681,0.4970150501363,0.424894482841313,"BLCA"
"ZNF747",0.865670922135643,228.864314485981,231.058982291667,7.51365276258686,9.69180554206409,172.4596,176.762175,262.063525,265.86235,261.504226315789,226.5298875,241.6188,213.6325,214.53295,306.88095,169.33695,260.98405,16.5974646519697,5.08783581390796,0.866257080015392,0.884171678693876,-0.207132856282413,-0.177601571477848,"BLCA"
"ZNF778",0.32355972752241,58.1912892523364,61.4927125,1.72779855462152,3.16724612916437,42.956875,44.3489,67.939925,73.6322,67.7678947368421,58.6936950980392,56.1529,52.64155,49.15855,88.9286,42.70635,68.1349,5.39932085653747,1.32738880682329,0.86609884113945,0.937468055968614,-0.207396416950799,-0.0931585630910381,"BLCA"
"ZNF212",0.764695065244639,470.860725700935,465.778065625,9.73046187836283,13.0757030264476,368.4038,373.6009,550.15905,536.3474,365.797778947368,462.841399019608,339.1752,443.8097,293.18825,404.31115,361.54505,537.2614,42.2212327067941,7.05205600634114,1.2652930817445,1.30849690661346,0.339471597255936,0.387910513748804,"BLCA"
"ZNF282",0.137293757486985,1249.30584392523,1179.307284375,27.9441492257382,32.2156931142832,966.980525,1006.32085,1450.169525,1353.9337,879.182521052632,1220.0178129902,778.1671,1153.6313,703.08565,990.80705,978.115,1410.2872,72.1269482097363,18.9517580127682,1.38767296184356,1.48249816780997,0.472667602556319,0.568030321774247,"BLCA"
"ZNF160",0.323170772633513,629.121924766355,591.524654166667,20.4042790178304,33.9115637518896,413.1334,382.28915,771.517675,700.291725,522.774,608.575308823529,533.8604,554.6986,422.94185,613.71355,405.40835,745.13145,38.7033578224595,15.9827751497745,1.16412696274782,1.03903305058776,0.219248410941966,0.0552415456383615,"BLCA"
"ZNF415",0.544894954662938,173.389169158879,165.790072916667,6.75645564790217,11.1201208221182,103.82925,77.7289,234.873375,229.491975,184.374115789474,168.594893382353,197.3684,170.3203,120.83375,242.09865,97.262675,230.4538,19.6080117966513,5.06994320736491,0.914417366344752,0.862956278715336,-0.12907529183635,-0.212640627115124,"BLCA"
"ZNF439",0.529691863110958,238.169359345794,220.851472916667,15.6497442160477,21.7128299971338,80.957725,60.670175,328.94255,291.7906,144.847752631579,229.474386764706,111.1111,163.15745,82.68645,172.02075,76.68465,306.026625,25.7760276419101,11.2064258933972,1.58424540661238,1.46841719684172,0.663795832563708,0.554261915254941,"BLCA"
"ZNF440",0.690910513891403,813.252265887851,782.119314583333,42.9258487476762,66.9750669107735,299.93225,307.596525,1149.26015,1203.207375,807.736652631579,785.129283088235,357.8082,564.31835,195.9312,1351.4853,297.947325,1138.921825,192.737021072061,31.2102299309481,0.972011460084559,1.57715320666212,-0.0409547714784296,0.657322812161225,"BLCA"
"ZNF562",0.754860609613487,573.087260280374,561.45080625,21.0391586989436,29.8432611029746,358,349.834775,723.34865,666.64115,563.065968421053,552.285094852941,501.9178,491.8658,369.69475,771.447,353.632075,666.89105,47.9713977966458,14.2745921770369,0.980853267338562,0.97997281626593,-0.0278907650853856,-0.0291863644169321,"BLCA"
"ZNF561",0.468479177506661,912.584098130841,870.892271875,30.9451450925687,50.9677735919753,603.93485,509.496275,1171.49005,1070.3217,1013.92886315789,891.001942647059,1078.9474,803.90435,835.5963,1226.7493,565.808425,1128.50045,77.2628506279322,22.50084029998,0.878761789926782,0.745082058680525,-0.186455954622761,-0.424528771148686,"BLCA"
"ZNF584",0.141489168352467,194.592869626168,211.602847916667,6.60544096292594,8.94192403629036,140.46,157.3598,221.1949,258.702675,196.193094736842,196.962183088235,185.5956,184.4613,152.8942,220.28975,144.289975,228.386775,11.8052580968005,4.43404543217381,1.00392005820809,0.993888324938738,0.00564439257699326,-0.00884433777606837,"BLCA"
"ZNF274",0.708235651371906,470.296119158879,459.472466666667,15.2818394816718,26.4867382167139,319.5992,310.4711,598.85375,554.8393,506.815910526316,463.232369117647,472.3032,410.54665,378.7909,584.21825,313.288425,563.647125,37.8581829263969,11.7025648982003,0.914005183137585,0.869243845902378,-0.12972574835053,-0.202167146932215,"BLCA"
"ZIK1",0.0834351917993998,94.4803677570093,115.255410416667,5.81667256977292,12.2945658060054,23.900825,25.38185,135.567075,159.317725,89.6424578947368,95.2397838235294,83.0372,74.64045,58.8327,121.80725,22.604175,133.65435,9.75799777505766,4.61210382986749,1.06244056734104,0.898879658755353,0.0873821395086626,-0.153800113005382,"BLCA"
"ZNF540",0.219860641469939,40.871596728972,35.2489395833333,2.65073811904093,3.41992930722743,17.278375,14.19255,52.371425,48.383475,69.7243368421053,37.1995762254902,62.9921,24.96745,39.36015,95.92235,14.843075,45.41115,7.3583573751816,1.78953333035428,0.533523557344558,0.396358432247853,-0.906376121281254,-1.33512242584026,"BLCA"
"ZNF570",0.0549240323851841,45.645823364486,54.119034375,2.39802260033307,3.81315369507655,25.2399,32.305525,56.088875,65.976675,43.8875789473684,47.8312210784314,49.789,40.1212,29.0392,58.26535,25.7051,57.569075,4.29176761837035,1.85011258735726,1.08985781912901,0.805824579726446,0.124139935904103,-0.311462282812842,"BLCA"
"ZNF57",0.229135475400802,134.963952803738,126.720865625,3.72931751658121,5.93506072065275,95.40845,87.548525,163.725875,151.8603,128.495294736842,134.313013235294,105.3038,127.8725,66.50985,183.4217,93.680775,162.030525,19.8840238521873,2.8183285101774,1.04527573177187,1.21431990108619,0.0638835589455287,0.280148536020105,"BLCA"
"ZNF556",0.850684039645359,12.4892186915888,12.000065625,1.48177458161509,2.02794352991167,0,0,18.959175,15.3471,2.03557368421053,12.4083203431373,0,2.52425,0,0.73325,0,16.398375,1.11670730263433,1.13557085662716,6.09573627296605,Inf,2.60780048716286,Inf,"BLCA"
"ZNF554",0.261152518835617,120.190095794393,111.077782291667,4.68369522450315,6.08286605209396,71.84125,67.5425,145.63235,139.341375,102.248636842105,116.732112254902,102.0734,103.3325,77.14275,123.3768,71.7909,142.05325,6.58458750675882,3.25922409821187,1.14164956971664,1.01233524111081,0.191119882210651,0.0176871265907782,"BLCA"
"ZNF738",0.636261199033573,339.319287850467,322.697933333333,20.8004065416898,24.424601210215,149.187925,143.02495,414.612975,449.62135,121.308878947368,322.32126004902,95.0332,262.8657,81.95655,142.6402,143.44615,403.25575,14.2397308070349,13.3020592342805,2.65702941817526,2.76604070998346,1.40981420118958,1.46782238991539,"BLCA"
"ZNF596",0.323751683958275,41.951288317757,45.8075854166667,2.13836698451675,3.34922067410674,21.489975,23.5229,56.139,57.062825,51.7986842105263,43.218537254902,48.5449,34.89375,35.96485,74.1005,22.246825,56.620275,5.51432834492905,1.51706534450016,0.83435588979921,0.718793323294517,-0.26126520650485,-0.476351086838932,"BLCA"
"ZNF621",0.927599365725376,541.087770560748,544.007184375,17.5721301431142,27.6269379478394,356.76845,368.074475,674.005625,655.1829,459.305236842105,539.360328676471,449.0399,478.07165,356.7802,546.8927,360.610775,664.73,31.6159018062569,13.0847959888019,1.17429605720321,1.06465294064069,0.231796178816563,0.0903832122184122,"BLCA"
"ZNF680",0.926605240477884,263.608600934579,261.753921875,11.7736899905932,14.5933465687018,153.0588,165.432,337.56845,331.638825,188.526136842105,255.282476470588,175.6557,214.7092,115.90675,243.0422,152.68855,330.94025,21.2930211340912,7.69885698036206,1.35409593994064,1.2223298190722,0.437329959867936,0.289633617511895,"BLCA"
"ZNF483",0.164058378440118,8.81289392523365,10.74455,0.701100137684271,1.35474791035684,3.348375,3.66995,10.346825,12.097725,25.0682789473684,8.59365661764706,20.318,6.0238,11.40775,37.61325,3.318675,10.315075,3.87806017333242,0.505078883822042,0.342809996477608,0.296476031105424,-1.54451891525493,-1.75401262149255,"BLCA"
"ZNF417",0.02471403873821,121.638297663551,141.272927083333,4.21715727732801,8.97250396081659,77.417775,91.941775,153.731525,162.5801,112.808405263158,124.870772058824,119.86,112.01305,85.2768,137.1116,79.258075,152.12135,7.98431365516553,3.49235831132851,1.10692790814237,0.934532371099616,0.146561265522999,-0.0976834567959762,"BLCA"
"ZNF791",0.00247704053132125,138.047848130841,164.511316666667,4.84299011734807,7.15001258839704,82.37185,115.80975,188.213225,204.951775,218.494305263158,143.810908823529,212.6027,135.3576,161.4109,277.1453,91.43925,191.05465,20.4447988600648,3.46866261329838,0.658190650096447,0.636669242676598,-0.603422562431933,-0.651384025199554,"BLCA"
"ZNF519",0.0737678378951696,60.8633831775701,51.3119791666667,3.13349943375229,3.78874460690371,31.930725,23.2415,72.352,70.206175,58.9880842105263,55.9190365196078,50.3876,42.42755,22.10525,87.54275,27.709325,67.622325,9.62121219646927,2.10300886028143,0.947971734766548,0.842023632798546,-0.0770840512913132,-0.248067369383346,"BLCA"
"ZNF25",0.474044177018473,162.39146588785,169.7526625,5.62421071328402,8.82861163935231,112.846425,107.5868,194.9197,219.9024,425.445126315789,164.683607598039,306.8493,148.3702,183.22685,668.12935,108.17115,200.985575,63.1932455581096,4.01668850250508,0.387085425150227,0.483527907673245,-1.36927610774112,-1.04832893507177,"BLCA"
"ZNF77",0.438499531407135,102.975256542056,97.7727114583333,3.84781026341362,5.16399020843359,65.277675,60.97295,128.393975,125.853,90.2107684210526,101.079150735294,85.6426,88.1157,64.00955,110.6788,63.856575,126.3333,8.37979937017522,2.62526395328302,1.12047766031117,1.02887698411772,0.164113885189607,0.0410704992264336,"BLCA"
"ZNF169",0.928631748348212,59.2993303738318,59.66160625,2.34300795888453,3.0196411415027,36.64825,35.92665,73.02765,75.523675,45.5614578947368,57.3633781862745,38.3502,50.8707,33.28955,57.444,36.20515,70.530575,4.21322039379441,1.52622698478367,1.2590329817541,1.32647808877138,0.332316076535753,0.407600844822577,"BLCA"
"ZNF613",0.19397034096755,155.742743457944,137.953203125,8.1252525757183,9.38091961764928,93.539125,77.570225,181.91095,162.45385,107.441168421053,152.536642401961,103.6683,112.54315,82.63645,111.3291,84.765025,172.964175,11.9813294456479,7.23728606146324,1.41972248295163,1.08560813672068,0.50560894973147,0.118503439025794,"BLCA"
"ZNF404",0.711745399705732,62.8977551401869,65.1075760416667,3.14293487330485,5.52509510457237,29.960775,28.8981,81.95535,79.5109,70.5993315789474,63.6873164215686,65.6905,52.43755,38.9261,98.87105,29.483125,81.167175,9.39538460406529,2.41138347864495,0.902095175651211,0.798251649781932,-0.148648441676842,-0.325084465407368,"BLCA"
"ZNF135",0.457739560423258,72.5310004672897,81.0533083333333,6.13710694105408,10.2860528539047,9.833725,9.898025,120.08115,126.7033,144.388610526316,74.0120593137255,156.7123,37.22725,70.77135,185.4398,9.962775,121.4974,18.3257699839923,4.50514375463856,0.512589317425672,0.237551551473624,-0.96412468230859,-2.07368746571809,"BLCA"
"ZNF620",0.525993905197548,63.7071546728972,60.2490177083333,2.97931471195368,4.69498749419074,30.09945,26.63525,87.195625,77.5017,42.014,59.9193264705882,44.2055,52.693,31.429,48.1683,28.183175,82.844125,4.18733588902823,2.08374207322571,1.42617523850593,1.19200099535126,0.512151261017934,0.253385440487762,"BLCA"
"ZNF619",0.0974834085286612,40.2318761682243,45.1771604166667,1.66375837843318,2.44432093142347,21.899625,28.2003,52.422725,58.831575,42.1286473684211,41.0160225490196,41.595,36.7918,22.3125,59.9045,22.884125,52.896175,4.65098851918983,1.16917603089641,0.973589828088441,0.884524582281524,-0.0386139998051366,-0.177025856728175,"BLCA"
"ZNF354C",0.00715525966730668,15.1259177570093,21.69868125,1.23560310376195,2.35756063298538,2.528225,3.5015,20.8319,38.7065,38.1815105263158,16.5824308823529,21.0787,9.8121,11.20995,69.0044,2.753725,23.509075,6.98366283639957,0.959799576349624,0.434305260681708,0.465498346672233,-1.20321866681707,-1.10315205116775,"BLCA"
"ZNF114",0.775305111251614,79.9030621495327,85.7589114583333,11.8374010872226,15.4900012387416,3.114475,5.8931,69.608225,95.3841,4.1094052631579,82.9501338235294,1.2775,17.83545,0.76455,2.72925,3.601675,76.8126,2.34259937878874,8.91620655106139,20.1854352422243,13.9612133072407,4.33524278970821,3.80335242012231,"BLCA"
"ZNF454",0.410275922749834,7.61941495327103,8.86385,0.840234881225438,1.25281056686451,1.38405,0.977075,8.08215,10.596375,20.8957368421053,7.44690171568627,20.9735,3.1927,5.6076,34.30525,1.26145,8.631175,3.5776317169896,0.573092433469401,0.356383781627678,0.152225427324958,-1.48849641093919,-2.71571873202711,"BLCA"
"ZNF543",0.0237645544550873,109.4571,124.844857291667,3.32533905867188,6.8832119710074,75.4081,83.831675,130.791475,147.616275,119.762273684211,112.793417156863,128.8235,105.435,99.43925,141.08075,78.2583,137.112725,7.6901415535449,2.62995726753038,0.941810919975323,0.818445392339131,-0.0864906445976466,-0.289041933325006,"BLCA"
"ZNF354B",0.830004715337449,99.1695196261682,100.632832291667,4.00685798368938,4.8528936796196,57.407425,65.064625,122.6739,128.217175,79.735047368421,98.0510843137255,82.1705,86.98505,61.94,98.3745,59.116925,123.960875,6.17021141520022,2.78642737914961,1.22971124429981,1.05859219549595,0.298319587659304,0.0821469228103511,"BLCA"
"ZNF223",0.718991701590852,125.33043271028,121.63349375,5.52675973656596,9.12036792907869,69.0534,62.06595,160.172,152.1794,71.958047368421,123.776609803922,61.2368,99.05035,42.72435,80.6103,65.189975,155.38855,10.1998109271874,4.46262181080832,1.72012185336537,1.61749715857132,0.782510769008219,0.693763177863117,"BLCA"
"ZNF713",0.0214264441581627,37.2272672897196,48.7503510416667,2.27886088605205,5.4434123153149,18.4928,23.53275,46.606725,56.2751,25.8531736842105,39.1337580882353,24.031,29.07095,17.3224,33.89235,18.772325,47.68445,2.91025756926504,1.86917864740044,1.5136926153146,1.20972701926678,0.598072267817011,0.274681533135143,"BLCA"
"ZNF552",0.610517015334928,421.414292523365,399.24908125,23.0269302624354,39.7456404526515,175.52285,132.887675,602.159675,567.169875,398.104926315789,422.311890441176,236.3368,300.44245,97.0994,414.21475,152.754025,598.247925,111.77505735476,19.6345541785913,1.06080548751156,1.2712470085065,0.0851601435959851,0.346244379142434,"BLCA"
"ZNF154",0.128943676794828,30.143938317757,23.59773125,2.71822880101619,2.11037086644591,10.316,10.032325,31.602625,29.043,108.334110526316,27.4424198529412,120.6691,16.14385,41.04985,161.9097,10.5671,29.888925,16.1713887907783,1.69376020869695,0.253312827507593,0.133786114257917,-1.98100795935682,-2.90199970933265,"BLCA"
"ZNF571",0.18838180691986,82.468558411215,90.5254927083333,2.98550083236722,6.24884663570993,50.2182,49.66165,104.05235,109.56745,69.7502315789474,85.1408102941176,64.1096,76.1341,53.1843,88.27355,50.2194,106.0717,4.8893488655094,2.46847707446714,1.22065272568666,1.18756161323733,0.287652813600132,0.24800236549077,"BLCA"
"ZNF443",0.161362678660982,134.414235981308,117.93439375,6.32964963310211,10.4002612797367,59.3358,57.6084,193.7932,148.604225,80.4615578947368,127.021312990196,70.1272,101.99525,59.2143,95.24675,58.3146,174.68325,9.10874228435979,4.5860433414377,1.57865838437246,1.45443208911806,0.658699011291233,0.5404559351595,"BLCA"
"ZNF792",0.531725405796748,132.749662149533,139.868682291667,5.74864941670271,11.1446678429217,76.041775,73.186425,171.18365,180.481975,87.3969421052632,131.338482352941,81.3397,112.2845,50.519,121.38195,72.634275,170.656,12.3883175103062,4.41107345176202,1.50278120937863,1.38043907218738,0.587634981894987,0.465127213755106,"BLCA"
"ZFP82",0.0328543522193558,74.9910570093458,89.2930604166667,3.44699951104914,6.34435485754881,41.3361,46.673875,99.90095,117.8174,67.1817421052632,76.5594828431373,58.6301,68.0431,36.34775,94.9813,40.18705,100.24595,8.38875143213082,2.65130825433601,1.13958763860545,1.16054893305657,0.188511877582284,0.21480735334999,"BLCA"
"ZNF707",0.423575229324657,323.481572897196,336.955317708333,9.24229931625858,14.3480111239294,233.1977,227.078475,383.5438,396.57085,166.810889473684,327.993641911765,152.7426,297.572,125.8326,182.83805,227.353475,393.9752,15.9501090538113,7.22211473856118,1.96626037392786,1.94819258019701,0.975454377274677,0.962136295881591,"BLCA"
"ZNF746",0.0858706236822978,481.088587850467,521.878135416667,12.1805479169705,22.6407813668875,384.9287,410.86025,545.636325,556.336975,371.026763157895,487.329423039216,376.9415,453.85875,355.9504,402.5814,383.94955,536.479625,12.1299428408767,9.65191291271953,1.31346164597789,1.20405619970208,0.393374073356678,0.267902731914276,"BLCA"
"ZNF678",0.0564227309984614,33.5056182242991,38.9242333333333,1.55081756355598,2.428861260115,17.2834,22.23675,41.13535,51.00835,28.1663,33.9447470588235,24.9307,28.9575,15.28965,33.88465,17.527875,43.230475,4.48899224330671,1.12040347277928,1.20515463723753,1.16151973269904,0.269218275137509,0.216013663854194,"BLCA"
"HKR1",0.949174403943911,732.830984579439,729.694091666667,25.6011900660737,46.2108357569641,499.962625,478.1185,867.573175,869.5867,572.159694736842,727.5878625,595.4064,662.8335,438.3221,699.62505,486.956475,868.463775,39.6802646824424,19.1809332166478,1.27165172449738,1.11324550760623,0.346703604474813,0.154771789937308,"BLCA"
