"gene","Current reformed smoker for > 15 years-Current reformed smoker for < or = 15 years","Current Reformed Smoker, Duration Not Specified-Current reformed smoker for < or = 15 years","Current Reformed Smoker, Duration Not Specified-Current reformed smoker for > 15 years","Current smoker-Current reformed smoker for < or = 15 years","Current smoker-Current reformed smoker for > 15 years","Current smoker-Current Reformed Smoker, Duration Not Specified","Lifelong Non-smoker-Current reformed smoker for < or = 15 years","Lifelong Non-smoker-Current reformed smoker for > 15 years","Lifelong Non-smoker-Current Reformed Smoker, Duration Not Specified","Lifelong Non-smoker-Current smoker","mean-Current reformed smoker for < or = 15 years","mean-Current reformed smoker for > 15 years","mean-Current Reformed Smoker, Duration Not Specified","mean-Current smoker","mean-Lifelong Non-smoker","SEM-Current reformed smoker for < or = 15 years","SEM-Current reformed smoker for > 15 years","SEM-Current Reformed Smoker, Duration Not Specified","SEM-Current smoker","SEM-Lifelong Non-smoker","Q1-Current reformed smoker for < or = 15 years","Q1-Current reformed smoker for > 15 years","Q1-Current Reformed Smoker, Duration Not Specified","Q1-Current smoker","Q1-Lifelong Non-smoker","Q3-Current reformed smoker for < or = 15 years","Q3-Current reformed smoker for > 15 years","Q3-Current Reformed Smoker, Duration Not Specified","Q3-Current smoker","Q3-Lifelong Non-smoker"
"ZNF772",0.101341769245244,0.948708143468967,0.990378763246468,0.210383282853474,0.998644526059631,0.997283501833366,0.24501624751578,0.990057903320795,0.998967961692841,0.999821529353729,185.488636666667,145.994536082474,161.06143,150.111167901235,152.582125,18.5616006465369,7.92377211834913,19.5508412407131,10.6442296748947,8.47444355296903,100.933525,97.3344,111.136575,74.093,101.472725,217.76955,180.466,204.72955,194.6625,201.482125
"ZNF257",0.756360660970702,0.997306004211082,0.999194234737848,0.996158195292313,0.426509317373318,0.984618614368526,0.997990563987842,0.853020611117141,0.999708463169446,0.94405361961396,52.2756,65.353993814433,59.90246,48.1084950617284,55.6843958333333,8.28236081697513,7.89217704842724,14.6159769183984,6.52663760438449,6.59138895869171,8.781175,14.1287,19.353225,5.4683,7.114325,73.794125,82.0865,85.62655,69.3301,75.114925
"ZNF785",0.975914561175119,0.949126268978717,0.833798382237322,0.996891378688059,0.999050403195462,0.888592282449216,0.999391650057853,0.881410168267799,0.968689847849214,0.968252040704347,221.020711666667,208.911264948454,252.01562,213.693918518519,225.691776041667,16.9732843320388,11.0147156474977,29.0363955505913,15.0153464061927,12.9723001399341,128.057725,128.293,181.467575,135.1029,126.996525,259.311125,268.6459,333.02265,252.7473,283.778325
"ZNF98",0.856021119522341,0.897100535141957,0.992792827402616,0.911880594823094,0.999955516464214,0.989119429406257,0.999960434798323,0.709601605286818,0.8636634154184,0.80954506034977,12.567295,18.2938505154639,23.29301,17.6714851851852,11.906521875,3.64657248141322,3.94001311092534,12.6738783676457,4.799328367317,2.52493224107199,0,0,0.75115,0,0,10.5878,13.5146,32.7615,10.1366,10.30775
"ZNF786",0.999762016971533,0.999999445563297,0.999998728446082,0.995506933512468,0.970449340600452,0.999334686102512,0.875529339584419,0.902675065798033,0.992752550474048,0.582489987743151,225.510085,228.294159793814,226.77746,219.411598765432,240.2495125,13.5409657152256,8.95204030730839,34.9204460767079,10.8084785525086,8.94125031296477,141.649975,163.9251,156.79615,146.43,177.54505,275.663525,285.166,228.039925,278.8397,307.974975
"ZNF517",0.999999996382768,0.999999996393879,0.999999980583944,0.999811244740738,0.99960630059708,0.999992779661991,0.998702278331698,0.998134849238552,0.999889395960247,0.987841522982873,248.233328333333,247.964562886598,248.79183,252.460350617284,241.582765625,14.7653657746601,18.5684900268761,26.5619956793747,16.9924699653457,11.8842554875287,158.373125,141.1316,191.04795,149.3406,158.108725,306.901425,291.2821,316.442,317.0732,293.358575
"ZNF675",0.991969462266782,0.998500402235189,0.99999220735288,0.945297594591762,0.673594860833212,0.962225237225392,0.999999931371663,0.989222122318285,0.998572218592637,0.908309465410775,209.399236666667,219.728872164948,223.33414,191.362583950617,209.946145833333,17.0883719514136,16.2227565898352,70.6606675032993,14.7672701342565,12.7163294020407,95.963525,107.2722,118.5727,90.566,121.9952,292.51675,285.2107,187.8761,274.7865,260.141375
"ZNF860",0.999262318020286,0.996991171787812,0.999326012737707,0.937502348689394,0.972547005705675,0.999999154347351,0.997140875394639,0.999962000727874,0.999735652121686,0.986781405800246,52.2123733333333,54.4270783505155,58.80429,59.6304901234568,55.3470510416667,11.0474445783877,3.98450786210021,15.7934438150944,6.2008042884156,4.8812296707459,16.829725,23.7734,28.695275,21.7549,22.209725,60.768075,78.2757,65.15035,80.0654,77.484025
"ZNF695",0.844323239509404,0.999999324008291,0.990483769345428,0.999997917231732,0.829357362376535,0.999999990340887,0.813922161351572,0.115390536873707,0.977907064589205,0.724167513813344,69.17536,78.0031525773196,69.91974,69.6672345679012,59.7953572916667,6.05409265857637,5.5832029539798,11.5026955668004,6.46407169670069,5.0412325805572,38.09985,39.8701,54.31365,29.5307,28.99315,96.124075,106.5918,81.4337,94.9196,76.354775
"ZNF665",0.999708129581417,0.957790026305063,0.971940619313918,0.93939515292466,0.818154719314771,0.80777586647846,0.991181946792046,0.998168394460584,0.9884418598923,0.651444324748773,28.7012666666667,29.3284360824742,33.46322,26.0693172839506,30.2042177083333,2.92909049729867,1.87153611657732,8.12343739108294,2.28460844373282,1.93659972561049,13.9981,14.0377,14.518425,9.4967,15.3185,40.924825,38.1654,45.796725,38.5498,42.6431
"ZNF624",0.852086820938705,0.629729490062811,0.88142036162264,0.957260369287257,0.997959394930326,0.821653429581426,0.731513108319063,0.998964514229767,0.922688727338766,0.980618356386457,105.106563333333,97.7402288659794,83.84717,99.8260222222222,96.0619989583333,6.22485774229663,4.68164382318508,10.2489046347299,4.47383690847254,4.58904500084896,71.549,65.0987,63.49205,79.288,60.67175,129.3075,121.9633,96.00325,116.1339,128.214975
"ZNF841",0.899897982357498,0.999403946900649,0.999590461887302,0.984686470093536,0.995654574168739,0.999999643968392,0.976847900367088,0.442068526433415,0.984782423197387,0.731024696733698,355.677875,293.393174226804,322.62433,317.583649382716,396.8161625,54.8313201012386,24.7166718705787,54.5585278180008,25.5959666081456,66.620626622604,163.084975,160.9553,156.03615,136.9744,159.09665,370.6497,321.3605,408.281675,411.6215,348.698375
"ZNF615",0.617903843231684,0.965238196516502,0.999999919183056,0.866734936859145,0.992024665011535,0.999791461467485,0.999703012203549,0.629966152886938,0.977826295826311,0.899901986785259,269.373888333333,210.342311340206,212.39998,227.252432098765,261.401967708333,36.1077559327635,20.5876421986944,65.9495471985733,23.3581408763026,32.0327906643848,126.941575,104.8089,121.367725,99.2631,100.1185,245.770975,229.7454,192.433275,262.3234,305.479575
"ZNF433",0.970004774451162,0.994921937713626,0.952621344667755,0.382053890661774,0.669288161452413,0.685366663875938,0.997433166947506,0.808100041682597,0.999251953325197,0.123607393836364,149.097945,139.211221649485,161.92123,120.031708641975,154.279641666667,13.2168106149974,10.1558982135866,26.3108584473663,8.0544831719707,10.602355402391,76.349425,72.4436,104.413625,76.9231,83.83805,185.359625,158.9659,197.02245,151.8381,209.6911
"ZNF595",0.927871076176763,0.998814944152277,0.999950933302713,0.987121627330492,0.997880355086528,0.999999956985092,0.769472307817467,0.993883512421473,0.998226272213643,0.954721661351678,138.266241666667,156.625948453608,151.05502,150.089245679012,164.843392708333,13.1237222938643,16.4915880490332,67.8573482151357,13.1408094913001,14.0560025612548,76.179925,87.4349,38.942525,85.0084,83.888925,177.4059,182.4299,129.72255,170.4013,192.794475
"ZNF460",0.834284869979193,0.999987093754928,0.974103556446657,0.745556857644975,0.999385000283502,0.955633778135916,0.294819891388971,0.839775798637659,0.830098026293913,0.942500422529556,45.732475,41.0349855670103,46.54435,40.0900098765432,36.962496875,4.35665383587083,2.96715750195591,9.58153387429579,2.53293483541314,2.45675349289413,24.985925,23.1405,21.52995,23.7999,23.32865,51.04255,49.7447,77.642175,50.2392,45.294725
"ZNF81",0.999042416802486,0.977564624732179,0.95034110858732,0.954224340443989,0.815228018992062,0.999342778681594,0.908266093783104,0.700378633182332,0.999816969412024,0.999897155020599,93.7115166666667,95.9652226804124,83.06675,87.2473358024691,86.0683833333333,6.48525206594927,6.36149642859371,18.1956298397979,5.43518319341457,4.94028081771658,54.341025,56.7766,57.8488,52.6883,56.055925,117.1086,119.0198,79.064125,102.9285,105.098625
"ZNF780A",0.506653840554237,0.865726746551199,0.999484661173473,0.467903637325292,0.999929563227058,0.99986089254102,0.600954876558899,0.999843455471863,0.998459937025732,0.998502086179705,329.597203333333,268.503078350515,251.43264,263.816128395062,273.982335416667,52.3837301022337,24.4628665277094,46.8489029764393,14.2462420577934,14.1293831449586,190.109775,182.4718,164.25935,184.0381,190.09355,322.67505,310.369,279.346975,304.3137,306.588125
"ZNF461",0.161573703997285,0.964453472952719,0.99244314417937,0.0627207622644842,0.982670584101963,0.961404102211545,0.427150295095422,0.972362523738416,0.999816994346967,0.790108872103135,118.57064,97.1893958762887,105.54733,92.4712777777778,102.310554166667,9.85687880732024,5.01331100488027,7.46995033931209,6.66159003931549,5.30752496820839,74.5843,60.692,97.9973,57.5386,60.5539,140.88485,119.854,119.7059,109.6812,135.337625
"ZNF181",0.266866212425818,0.988484914715144,0.98834228405251,0.270408769851494,0.99999364064682,0.985601695874183,0.738711591246559,0.901159236841429,0.99997346330754,0.889047864678355,171.936463333333,144.028325773196,157.80966,143.099596296296,154.877304166667,14.4428462624248,9.01463726929829,23.1195899200954,7.84650605832524,7.38982880406332,111.463625,88.1579,109.528225,91.6356,97.792275,201.0981,169.1238,166.852125,176.6454,202.519525
"ZNF44",0.917323448052828,0.99978119669987,0.999326980023377,0.992385353602008,0.993236774473558,0.999999281563675,0.134922846096201,0.426395786959089,0.865346962843322,0.240587862367333,328.280193333333,425.603718556701,370.7545,380.697271604938,599.329194791667,41.8242511023168,59.9781612437306,83.5422166103129,57.4782237871411,107.916642117964,149.37075,135.8215,188.807,142.3091,158.187575,339.52105,391.8444,497.463,369.9551,456.6776
"ZNF790",0.726087126419071,0.939001289957721,0.999777683913428,0.211688330571519,0.83234364169294,0.99833938630486,0.999999995580621,0.607646400794005,0.93120649227939,0.114467628857649,105.839213333333,95.8775350515464,93.00292,88.1754802469136,105.933971875,8.68403521967178,4.63025266843185,5.17911682365504,4.73209682108945,4.59959286571651,63.67135,65.9755,80.513725,60.3876,71.200325,121.0393,114.8181,102.614475,112.7034,130.8964
"ZNF677",0.995167351826358,0.997202512096085,0.983204312184671,0.955525224130522,0.995879891346673,0.956067973419642,0.990783711665133,0.99998956185659,0.978726740310682,0.998381036690064,28.6107233333333,30.8282030927835,24.60566,32.7781728395062,31.2402020833333,4.42142522018474,3.32120272051382,11.175221025328,4.57556266298825,3.15464611451047,4.24435,6.1697,5.032375,3.3812,5.0765,42.044,45.8654,24.433025,46.5503,49.8453
"ZNF823",0.444441520368694,0.996815042573112,0.989585633024694,0.427641904047786,0.999978293154553,0.985858352440231,0.959465057992477,0.0550476626954772,0.956799527371877,0.0588444145945229,300.978355,233.729380412371,272.03486,230.112560493827,328.398932291667,32.5685867459224,18.6131219949465,47.1284338655343,19.5547436818637,33.6906360775605,103.514575,91.348,146.798,103.4727,93.612825,458.533875,348.1818,338.75195,298.6204,436.25305
"ZNF311",0.944806474969925,0.931854354062734,0.991653359126876,0.985082695989768,0.999422330493303,0.9824785133272,0.999623357005041,0.971471403011158,0.952471344717434,0.996056292889808,46.290595,40.8060773195876,34.16907,42.3220580246914,44.8028802083333,7.70519493316308,4.52164944236554,7.42772561587178,4.2547510254097,4.08344762591586,5.20855,11.889,15.3536,9.8982,13.022825,72.522175,56.1004,42.27315,59.3682,63.75035
"ZNF347",0.511671572165301,0.963934195941436,0.999978766306606,0.251102869048722,0.977873029367721,0.996468755738511,0.780864011396465,0.988278961044195,0.999961904118981,0.833417867098713,142.492181666667,122.362391752577,124.89745,115.581354320988,127.833957291667,13.9689289284482,6.33830542976253,22.0019235029084,7.63253374547704,7.8043242303571,75.776225,76.4077,88.801925,69.9066,78.726925,169.9628,165.5046,189.992875,157.5434,165.935825
"ZNF273",0.847943646845512,0.999790557065395,0.997646484705003,0.999999410687219,0.777430671299342,0.99965302657478,0.9958673489855,0.507745390111861,0.996226442445113,0.996336130964212,192.468028333333,214.18902371134,200.23728,191.57875308642,184.477444791667,17.1011381030653,14.8738699959829,46.3173699971519,14.9220478317765,10.5378793451635,93.306825,105.1677,101.3162,92.6423,108.010275,243.1582,263.1258,226.858575,252.9954,242.83455
"ZNF84",0.851886970787498,0.999858108888394,0.997269167570556,0.999845022123932,0.890651435315873,0.999991090396599,0.999999980315013,0.790711670121975,0.999872055709459,0.999836521244041,647.856188333333,583.963321649485,626.96004,637.201980246914,646.766710416667,47.6912277451921,33.8852098378498,97.6736424567233,40.9853394325735,46.900582638615,363.4582,350.0115,415.56055,403.3351,371.391775,787.596375,721.7337,758.264325,768.1231,793.671875
"ZNF667",0.978380596604333,0.99980270854573,0.999968846521113,0.928640744274821,0.998597885073791,0.999331330070376,0.805003777447795,0.974641453742935,0.996026087703772,0.998390016913062,50.348105,58.9352896907217,55.67624,62.7915814814815,66.79566875,9.15893851938829,9.86130364168808,13.9813942221177,10.5783067207906,9.5907791596622,2.955125,4.5524,28.56585,4.351,4.561825,74.11715,65.3218,92.55575,89.7303,100.545575
"ZNF649",0.596081409663427,0.960103002796918,0.999999989580129,0.999991962404773,0.566842922677661,0.965330061671098,0.950130897188043,0.923585075534095,0.997057943280858,0.955049646495008,202.640975,167.326330927835,168.04679,200.692456790123,184.891619791667,19.1691797102558,11.3087487730089,48.6435588822667,19.9225948427588,15.471769209858,98.088675,83.6843,95.884775,92.6793,88.1242,245.496825,208.8875,171.04145,250.419,210.76995
"ZNF248",0.967321804625587,0.971428109460312,0.872965662554992,0.999869532017886,0.904014274822848,0.981209498389378,0.396509234623117,0.0485719929163757,0.999337014605838,0.405477297364205,276.728265,260.02185257732,310.21026,280.889159259259,322.441630208333,17.902148062125,13.5563044689635,32.7200548384056,15.6764682770423,20.6059456229492,176.491025,177.0682,240.058375,175.3253,181.044775,350.112525,303.5061,343.8888,345.1397,392.1458
"ZNF544",0.59915157530184,0.999758539291354,0.896506887343647,0.0589757855655101,0.591250700795552,0.532794818361884,0.31069092452449,0.982834039850992,0.787769482303266,0.882670686702148,685.13976,622.894235051546,701.36769,565.371272839506,602.4193875,44.86501658668,24.1128731984025,80.201070229568,30.7552247456287,21.1494261978862,472.3373,456.4069,562.73005,405.2346,448.52535,825.5866,727.2115,753.724925,691.2086,715.7122
"ZNF251",0.60528991332585,0.506540646006873,0.888035267286752,0.989983126285573,0.839236313894715,0.641699340061845,0.999679784254429,0.341260256009196,0.418152717630088,0.946288888992382,402.565128333333,340.442045360825,259.68413,381.474377777778,410.99933125,38.3584410217935,21.4804959406834,51.6249300495476,31.3842355558102,28.5144594789941,258.1118,167.0661,125.641875,220.7388,216.443975,449.398425,438.0015,354.993825,512.7807,496.4562
"ZNF607",0.992366651947329,0.989779584519502,0.998839491800369,0.181076206611085,0.260729951544731,0.968727990520018,0.753315113472038,0.908124818987413,0.999970143656256,0.761894506898738,231.73521,220.90753814433,207.42391,175.195290123457,202.059865625,24.4904459495016,17.7430430244581,31.4302776984708,12.3381625541191,13.1076680932751,130.953225,121.7256,133.39115,110.1607,125.966025,266.145375,260.7603,224.722925,227.0387,236.4383
"ZNF334",0.999159440179363,0.967476616598457,0.934529741122058,0.999970578177148,0.995009855102856,0.974544119608049,0.994559418118938,0.999790875024134,0.91070520308987,0.980967251181717,112.446738333333,121.099192783505,65.68733,108.588402469136,126.435961458333,25.9194838133588,26.7607246724236,15.4168805744083,21.9989725130173,18.3286288512051,4.587425,9.3688,29.0025,9.8684,10.1638,117.41895,125.2526,86.6761,121.8908,192.496825
"ZNF485",0.720171154341086,0.98054350613337,0.753568199381349,0.999465795748758,0.487112635325247,0.990838742429431,0.996321249005468,0.848106301319269,0.942916145012277,0.967545699471469,67.79944,75.6303360824742,60.51109,66.3649716049383,70.0663052083333,5.15210084280047,3.97538289485165,9.38458644090227,3.8487278367187,3.99929374687625,37.399375,49.511,39.9064,43.2126,45.564325,88.337775,93.113,75.508325,80.3174,85.297675
"ZNF192",0.881939665578556,0.999999711016253,0.992900142415383,0.920908576918974,0.999989132403031,0.995185449705742,0.738085334794442,0.99749739709596,0.979173803551348,0.994803789425869,213.172236666667,190.335115463918,211.47279,192.1909,183.338307291667,21.3109169548071,15.3337442673571,59.9967327910213,14.947448598908,14.3635361651499,89.3921,81.5237,122.1695,101.9315,74.760775,332.593525,278.3505,171.6893,251.2563,255.125575
"ZNF442",0.995017658172847,0.999968523823003,0.99998974787592,0.841711019758885,0.503566242285421,0.969512199843515,0.991464816632001,0.99999504435746,0.999964951877146,0.464406234608535,21.7427266666667,22.7599463917526,22.32931,18.969362962963,22.915553125,1.77949344873468,2.13040190590941,4.68829791451131,1.30962267695987,1.41542302732068,13.273475,11.1379,12.056775,10.0397,13.349725,26.406025,26.4609,25.774225,25.2193,32.631
"ZNF813",0.972571936085325,0.999998904969764,0.999047545280039,0.993234900045343,0.999695938696899,0.999822119770741,0.636749706789173,0.903155765874621,0.968650304862995,0.839539556098737,117.798498333333,106.780732989691,116.05525,109.929387654321,92.9310333333333,16.3666065851559,9.8364843337951,34.4433937395911,14.1106832491136,9.24817268514134,44.07915,38.1136,46.945325,38.3718,32.50115,157.028525,134.0819,162.0478,130.0894,111.41065
"ZNF26",0.999991929661976,0.999675881298456,0.999278706833927,0.999775603873485,0.998543948506815,0.99996867173255,0.492449729843863,0.304627947225357,0.975553175096288,0.527653880754016,257.089668333333,254.786765979381,269.19164,262.59042962963,305.193257291667,13.1409470856015,13.4583892631311,27.6548937348697,13.6765942472189,28.876755375085,193.357425,164.4061,232.7886,178.0822,179.17415,292.9228,309.046,328.312375,317.89,329.777525
"ZNF69",0.993349004142243,0.99906115322835,0.989869610034502,0.999992544306195,0.982355620992498,0.999462028302266,0.503307395462685,0.146808094421343,0.984646499978503,0.465604390302066,125.702561666667,116.872343298969,136.81087,127.344662962963,159.085247916667,15.2402202866205,10.72392073339,23.9487907065938,13.5314238430672,16.1202794872003,38.654025,37.0081,74.6614,41.4869,51.627475,166.6642,164.5157,177.7413,164.664,208.496925
"ZNF583",0.318711311279766,0.995711871920239,0.981542601690739,0.0402550428987906,0.796688896600101,0.831681829237105,0.291318539774002,0.999996129814782,0.977898072390671,0.829454086065429,69.6622266666667,57.269281443299,64.55689,50.5868259259259,56.902290625,5.88281219934064,4.61028274900346,12.5329508742661,4.05268987697181,3.19407769155491,40.1906,30.5149,37.717975,24.0314,37.7017,79.133225,66.2335,92.833575,64.8832,70.99435
"ZNF568",0.688467837240248,0.928089567351641,0.999733392442523,0.162683210875832,0.792126489208667,0.997662934211108,0.304408766538084,0.952861497929605,0.999945804623613,0.992087008229675,104.65667,90.7398835051546,86.7346,79.722662962963,84.0499072916667,10.6746437491519,7.55236505658646,11.132562166785,6.39189811480162,4.90391254920749,51.3602,55.4194,67.52045,49.2351,48.956575,132.478,100.1464,99.38455,100.5286,114.9593
"ZNF480",0.798890101729345,0.9999797443524,0.991418016747269,0.865870391112869,0.999965024333187,0.994743504479782,0.949488015800601,0.992382942311562,0.998968415608753,0.998086974274892,530.32352,479.306822680412,521.06955,483.98302962963,496.852386458333,40.8599322915995,32.9375092513117,59.7447796238173,30.800979806105,20.5566190200284,316.608875,273.0711,387.368275,305.8175,356.667125,645.08215,566.0668,611.9499,615.91,615.867175
"ZNF587",0.177595677917242,0.997950869295114,0.618833554272345,0.768100250005659,0.812053640170552,0.892067908003346,0.521785729080515,0.947841074575453,0.809280522684888,0.995377365318053,781.29564,640.105089690722,822.63421,703.81027654321,681.299982291667,66.4909273578256,34.0616593875724,122.46024235631,44.9660795713308,33.5711989321505,429.8167,395.7187,507.241375,423.8683,474.114275,866.434475,785.3293,1187.621025,891.1538,896.68425
"ZNF808",0.287112354529114,0.983544259495645,0.993540268528208,0.747688642889299,0.937548887640272,0.999995472034593,0.9822073093828,0.49048847065458,0.998651616463641,0.940448842468304,200.460398333333,174.309162886598,185.59964,183.782439506173,193.14874375,12.9830719272695,6.66403824558404,23.1612157949314,9.38717456944476,8.1351988889139,150.10355,123.8165,168.4612,119.5394,137.759225,235.59735,208.2042,200.481475,236.9085,234.103475
"ZNF43",0.999874620459145,0.999999432016609,0.999957834164608,0.934024279245118,0.82720343238358,0.996402302905654,0.988588501038144,0.995527669221184,0.998617500228488,0.615187259744434,405.160658333333,413.214415463918,400.82671,362.311102469136,430.713876041667,44.5049731402709,31.6834306185618,125.611748323937,33.5388156596143,32.2586464817924,128.260125,158.7091,156.737425,131.636,198.797125,591.8201,627.9897,498.118825,527.2856,590.152
"ZNF28",0.999130436485394,0.990885540452334,0.975752895048412,0.972375039123001,0.993185815063389,0.936144293917752,0.857681404585782,0.91415672441236,0.871199483863089,0.995155536004209,454.845121666667,444.765683505155,493.21625,429.096914814815,414.724307291667,35.3402072525384,22.4589991575811,101.050457246325,27.5863186402592,24.3271370324857,280.94845,284.3557,301.7349,262.6532,264.194025,595.1892,563.1897,474.48825,557.2735,505.81035
"ZNF627",0.872015751335179,0.990962564984328,0.999999999816151,0.87570579492383,0.999999839460755,0.999999974490581,0.901181813660319,0.99998971448524,0.999999810206097,0.999970089703865,341.682506666667,316.09194742268,316.37869,315.385488888889,318.004992708333,23.2636433514456,19.282167674853,35.8124371923357,17.0926324736441,12.8652780362839,201.194925,185.8407,203.3856,203.3399,211.8116,455.28335,406.6034,388.591925,406.4894,409.369325
"ZNF789",0.999993212781194,0.999786268405114,0.999504126165351,0.920330110432763,0.844673322463501,0.999212357996764,0.992637194290559,0.993987265545046,0.994834686344271,0.619812793712175,110.253955,111.239350515464,105.38496,98.7424987654321,116.04278125,9.52859345053412,9.85032962926884,12.6214386136992,7.13693376124399,8.53111766919274,59.760675,55.3715,69.6391,54.8228,65.1997,131.7272,137.266,127.380975,119.7411,135.9891
"ZNF534",0.957195121743168,0.999968856400846,0.99934511047416,0.946808691416525,0.499757123929278,0.988558213401283,0.999711708428952,0.850268747547708,0.999604719235736,0.970243111632628,7.1422,7.85414226804124,7.3724,6.35703827160494,6.94818541666667,0.629840771807056,0.771867557769588,1.28958855626298,0.328525875057049,0.764785884844803,4.0358,3.9273,3.83605,4.2102,3.982275,8.878375,8.7579,9.891875,8.5046,7.705525
"ZNF525",0.924178674388371,0.960017007270503,0.802084655269174,0.921709155135134,0.999999291348964,0.797443063980219,0.555210014427109,0.932695352145203,0.594948886326858,0.953150009326294,328.088701666667,306.433044329897,365.58142,305.417288888889,288.101702083333,20.498878444694,14.679406228976,72.0197087922386,20.1227120523399,15.4137587104341,193.2387,214.0351,164.223725,172.6974,194.625025,407.527375,373.2189,591.955925,371.7647,355.133775
"ZNF814",0.131539168207447,0.477014223164064,0.0379470065070467,0.225136440279204,0.999666432558167,0.0519099625258391,0.847000070672789,0.550887676343954,0.188530740743033,0.719919130758027,365.78387,274.658227835052,497.43265,281.636496296296,326.253863541667,39.0803827997689,16.4913576468295,169.383860682397,22.2772596791611,23.7322591939186,174.195125,159.4446,217.30365,158.2079,185.0895,474.606825,339.0591,394.338575,349.7911,423.91465
"ZNF551",0.639532769647105,0.992143683176694,0.999376055676153,0.469117097159836,0.996612143587896,0.995225018797311,0.16703650321198,0.861720185932466,0.965236625958115,0.976965641297494,139.022605,121.253311340206,127.23719,117.078382716049,110.147198958333,13.9933549892588,7.61529925043745,25.9417092896125,7.77910002083332,6.54818304486689,72.950325,64.3642,77.75575,72.0065,68.30035,167.36015,174.8832,152.864,153.832,139.623075
"ZNF805",0.0479857595708296,0.884984667555824,0.140885297691985,0.0692513465140571,0.999998984174886,0.154318269262923,0.496929651227236,0.682367798885329,0.404895277714985,0.746473950452436,374.44065,314.950726804124,416.17825,315.859312345679,339.806926041667,21.8828266371689,11.3898611539066,38.1377844309558,13.8238731973181,13.1441091229664,255.18875,235.0562,374.36495,224.6902,258.53645,425.01165,369.0909,436.518625,386.6607,390.1413
"ZNF468",0.999497910169445,0.279306968795903,0.205143056134299,0.998508812376848,0.999986837219834,0.197230645696094,0.968356126912009,0.988855485483601,0.13206210076185,0.995820152492765,531.226926666667,520.178087628866,739.77061,516.122882716049,498.695240625,38.2086884629513,30.1852330027015,190.274565086201,37.4222816147125,26.3550404280473,293.815475,294.3107,380.62295,280.4276,291.36335,685.22535,639.9756,1079.73015,683.9493,622.9605
"ZNF616",0.844470444657948,0.720007640850453,0.935514278216933,0.832391017562321,0.999994556578355,0.945890027230406,0.767462838410107,0.999803169882893,0.95464687703243,0.999982000904809,188.213755,172.609259793814,148.4761,171.631845679012,170.310076041667,13.5738683448233,9.69242457539507,16.4083462755189,10.1879887255863,8.74698922806188,119.41065,111.3773,114.04945,107.6228,116.74725,232.2757,196.4045,164.431175,208.9552,203.406825
"ZFP57",0.999999996365681,0.999891496735214,0.999895377927258,0.833087931547084,0.752941227246437,0.960034292708773,0.885991230227732,0.820095565930595,0.973183401314287,0.999811333269025,25.956565,25.5760824742268,15.52879,62.7268666666667,57.43328125,13.9404660485653,9.63737660355013,10.9472892792838,24.6221076864159,31.2630692881535,0,0,0,0,0,8.048725,5.2509,13.859925,12.8617,4.7402
"ZNF155",0.10818415164644,0.715638815528245,0.999984227185877,0.551538840105679,0.880636280644214,0.986034659228929,0.995818073625341,0.0126780359888164,0.575618499272724,0.213190445714118,202.793948333333,162.021529896907,158.93215,176.453209876543,209.067214583333,15.0566241049616,7.03413819679826,25.9596883872081,9.88996347052848,13.0830251227966,133.551425,112.7729,104.350325,115.7098,123.6502,223.718175,203.3315,186.3136,218.4517,255.211025
"ZNF425",0.650101534646882,0.999999884643219,0.95577620337804,0.863332328527057,0.995603259753285,0.984651039953631,0.287789652486122,0.96005199632506,0.856014668895889,0.841420296013814,49.033205,58.1868443298969,48.66137,55.8586567901235,62.1996208333333,4.51891531204217,4.6045279396168,6.77251453007014,4.96680994407244,3.78827013986575,19.7814,25.7784,38.088975,24.7934,37.1073,69.468925,76.4032,65.840975,75.837,81.009475
"ZNF611",0.931954286479664,0.997542211801674,0.949724240049534,0.971980547198149,0.999825553234326,0.967091894085423,0.999153780616794,0.971379056054168,0.990867257308495,0.992996807227405,179.006363333333,165.575648453608,190.47056,168.159224691358,174.797336458333,13.3721620562911,9.80386390185654,35.8838034270561,11.389878692687,10.9918480476366,97.00215,92.9878,117.113275,90.6719,98.1982,226.151775,212.2964,208.601975,218.372,230.108825
"ZNF254",0.999999308881975,0.937095075665822,0.924429971159308,0.973969157130575,0.96818858268797,0.806347324051883,0.976051930592389,0.95046344862914,0.986842741393467,0.671372460762696,404.6432,402.676182474227,480.80266,374.987116049383,432.652583333333,37.2663168571223,28.6147466395731,147.67931851874,30.9028573110573,28.1318112040982,172.2331,182.4726,180.552175,165.8546,245.4804,560.2702,520.8251,416.498525,507.9834,572.708325
"ZNF625",0.955326046517597,0.677902484922761,0.850380257911023,0.636930617364006,0.9305786124845,0.967960982855528,0.984582854003022,0.99962877287243,0.807695466608981,0.859574829593813,22.7238983333333,21.0290381443299,16.11409,19.2667160493827,21.454546875,2.20253660125098,1.44735759352484,3.29556173297934,1.76397426516692,1.27618729018826,10.394075,11.6817,9.6185,8.0613,12.33295,31.213975,27.72,18.486725,27.338,29.5276
"ZNF845",0.464611026867549,0.999043058187503,0.816116303349626,0.312837252844535,0.996399920380179,0.73201491819582,0.0630368071443298,0.780142369689538,0.512154837374293,0.947594381864602,242.036211666667,215.834809278351,250.49229,210.606301234568,199.870047916667,15.544757667693,10.3069253120304,43.5748116499645,9.13434931094152,8.11711919411143,154.6496,151.4896,173.9323,146.5438,144.3203,270.730675,263.3708,281.9213,245.7191,234.150875
