"gene","MALE-FEMALE","mean-FEMALE","mean-MALE","SEM-FEMALE","SEM-MALE","Q1-FEMALE","Q1-MALE","Q3-FEMALE","Q3-MALE"
"ZNF716",0.901652482753053,3.3915688172043,3.55864083969466,1.21162721767061,0.680469197855498,0,0,0.4584,0.49155
"ZNF708",0.120080550900751,148.891324731183,170.517594274809,10.7171164184099,7.34023409643332,78.3034,83.551625,182.817,222.45635
"ZNF721",0.0101750558042474,364.426988172043,425.887653816794,16.8557947196706,12.8428554223471,250.9068,276.918575,469.808,531.607
"ZNF662",0.154038948059292,191.916244086021,260.587638167939,32.3855702929197,26.2221549998545,15.3674,24.2743,208.4824,307.503425
"ZNF320",0.542561520581343,782.343051612903,829.045619083969,59.2249053719727,40.5113504918136,354.316,375.14965,1088.3165,1224.22335
"ZNF530",0.385567944628369,100.542780645161,95.0181977099237,5.49722738918336,3.24760772279174,66.7117,61.24525,118.4435,117.11915
"ZFP1",0.097419831673434,223.591443010753,203.315000763359,11.7541968081956,5.95446725028742,154.5538,151.101975,248.7914,234.122425
"KRBA2",0.475581147555289,41.3318623655914,44.0461633587786,2.7535052425262,2.04183203474338,23.2412,22.531725,53.3627,55.864425
"ZNF93",0.057750258473799,110.076006451613,139.876044274809,10.3489714974094,8.56809006847353,45.5966,60.7889,139.4826,169.378875
"ZFP90",0.776854158619191,567.665062365591,558.967533969466,27.7250991298612,15.394200819034,403.1664,397.3085,676.5691,674.8253
"ZNF479",0.952612479608556,0.814450537634409,0.848209923664122,0.353065465770496,0.313984226739489,0,0,0,0
"ZNF445",0.0495697850366199,433.354504301075,476.665895038168,17.0761358019295,11.6061167695901,312.0979,351.102375,502.3215,570.026225
"ZNF74",0.418569543961619,405.993724731183,436.746272137405,28.0684105725606,20.3058396402399,245.837,259.512725,479.7688,494.134125
"ZNF829",0.0225921937343289,11.0259483870968,14.5285164122137,1.07235971829085,0.827506627544658,4.1759,5.7945,15.4338,19.111975
"ZNF267",0.267055905611679,379.591190322581,357.540534351145,16.5229634875568,10.2595240239618,274.9213,260.44885,449.8785,420.704075
"ZNF566",0.434668887215194,148.455852688172,156.196227862595,7.29049156688555,5.29647815340136,97.4456,99.1094,182.8255,189.463575
"ZNF224",0.726383205540854,229.144092473118,236.360830534351,14.1398302585113,11.1997182429658,140.7646,134.548325,272.7785,287.7968
"ZNF529",0.339100418163839,265.766695698925,285.685496564886,15.4183428636315,11.1207972988846,170.3074,172.624925,290.0347,360.135375
"ZNF284",0.27497693740994,38.1285043010753,42.2818858778626,2.53926244245946,2.07509821313534,18.3555,21.7364,53.4366,52.1497
"ZNF749",0.241730626062794,71.2980387096774,77.1937458015267,3.50518464820316,2.7237968193462,49.3878,48.74925,87.2683,92.340775
"ZNF17",0.899201707180095,119.881622580645,120.681106870229,4.51290714644156,3.39791750485608,87.3521,84.25335,145.2417,140.684
"ZNF555",0.113904032123516,56.7074946236559,61.6402030534351,2.21091091812894,1.67953443868313,42.2961,45.645575,67.2424,73.4945
"ZNF75D",0.160088570167739,256.367160215054,278.527178625954,9.50633356617099,8.74590849135235,191.0769,193.67705,311.572,323.59955
"ZNF197",0.301789790933294,344.756819354839,359.620718320611,12.4386763992474,7.33771204041908,256.1905,279.70265,409.5316,429.392525
"ZNF732",0.00561147359360503,6.17693870967742,10.768258778626,0.751250011026553,0.944000029117451,0.6869,1.8738,9.5412,15.17805
"ZNF546",0.869809101151052,42.5188204301075,41.8581061068702,2.86015506066679,2.17389934968753,23.8311,21.3262,54.7364,50.5963
"ZNF286A",0.0844431864892277,251.880751612903,286.825320229008,12.8495954237511,11.128636969857,180.1947,171.351325,290.4946,327.610825
"ZKSCAN4",0.766098488655758,109.674134408602,111.243159541985,4.46040429956507,2.71147727928687,77.749,83.387075,130.8574,130.499475
"ZNF643",0.227075846243737,46.6293967741936,53.6515339694656,2.6540578416131,3.32433264452311,28.9164,25.998225,58.7618,60.445325
"ZNF642",0.524527515884536,131.628858064516,139.233932824427,7.58252972237527,6.58078250136584,89.0759,89.112675,151.5723,146.3601
"ZNF490",0.180816493262029,191.989258064516,205.090574427481,7.31947958035671,5.20778021555817,141.4781,149.106,230.5105,245.89795
"ZNF626",0.0356326806392195,325.789602150538,479.741966030534,57.4143170808079,38.4090406814415,18.1269,53.4499,331.7819,726.922975
"ZNF793",0.245239869658377,144.090848387097,164.501316793893,14.6934778949746,9.05211434219216,69.7901,73.391175,169.9085,207.48175
"ZNF383",0.248024388847231,90.4975774193548,96.1760732824427,3.36916960273927,2.66708279832425,65.6233,66.567125,115.5383,116.561875
"ZNF669",0.598677446839196,83.673352688172,86.303577480916,3.61728908759537,2.68253457141411,65.7617,55.969375,97.392,102.750575
"ZNF559",0.705958363745326,288.262953763441,295.997967938931,16.3366226602396,10.7372788009307,180.1337,187.025875,365.3551,364.138225
"ZNF177",0.236319793579179,61.1593365591398,71.1978255725191,5.02774667904666,4.7127560185707,29.4036,26.72905,69.2112,88.84315
"ZNF548",0.249557765723772,237.386310752688,223.739199236641,9.58502095725514,6.17370702711133,178.4603,152.07645,268.7831,267.703825
