"gene","p-adj-T1-T0","p-adj-T2-T0","p-adj-T2-T1","p-adj-T3-T0","p-adj-T3-T1","p-adj-T3-T2","p-adj-T4-T0","p-adj-T4-T1","p-adj-T4-T2","p-adj-T4-T3","p-adj-TX-T0","p-adj-TX-T1","p-adj-TX-T2","p-adj-TX-T3","p-adj-TX-T4","mean-T0","mean-T1","mean-T2","mean-T3","mean-T4","mean-TX","SEM-T0","SEM-T1","SEM-T2","SEM-T3","SEM-T4","SEM-TX","Q1-T0","Q1-T1","Q1-T2","Q1-T3","Q1-T4","Q1-TX","Q3-T0","Q3-T1","Q3-T2","Q3-T3","Q3-T4","Q3-TX","count-T0","count-T1","count-T2","count-T3","count-T4","count-TX"
"ZNF530",0.999406342902623,0.992317311244828,0.396319297324743,0.995858426950481,0.797949957346759,0.997094840749056,0.995077187473265,0.979349519741737,0.999996283165357,0.999996582147684,0.999770994432191,0.999999931874347,0.999968118028132,0.999997079256546,0.999990506501947,32.7056,43.9694637362637,52.0176872340426,49.6421125,50.8261538461538,45.7816,NA,2.28120153365146,3.83833308728488,3.77470996162283,8.21946727607786,NA,32.7056,22.632625,22.601475,22.347225,23.1859,45.7816,32.7056,59.104775,74.4522,65.341325,72.8781,45.7816,1,182,94,80,13,1
"ZFP1",0.0983753109096936,0.113283321759126,0.998528854525935,0.0946291490931486,0.999969263240322,0.99596122254486,0.21153655175019,0.941956441430492,0.98013650416573,0.928965380504072,0.986064813018824,0.00604579703863584,0.00746254540294533,0.00578613591815702,0.0207585354685503,539.1477,182.853164285714,189.933059574468,179.45453125,218.759061538462,666.4487,NA,9.55961447874142,16.4646344002987,11.9554460067124,56.722666324134,NA,539.1477,104.6111,88.138725,105.077575,113.8904,666.4487,539.1477,220.8355,207.8878,215.51985,194.9391,666.4487,1,182,94,80,13,1
"KRBA2",0.90085943673547,0.942037220499829,0.909798958238193,0.973772881088275,0.272277839515077,0.908765100511311,0.934163534931395,0.999880855807738,0.999953044292772,0.979114378184611,0.994436020454196,0.999740656963025,0.999987067305742,1,0.99994504515054,39.6432,21.1029527472527,23.394964893617,26.14789125,22.3393384615385,26.1609,NA,1.00390328431367,1.99394400290904,2.56624699967836,4.94498159928311,NA,39.6432,11.38355,11.535575,13.357075,8.245,26.1609,39.6432,29.037825,26.5039,32.10405,30.3631,26.1609,1,182,94,80,13,1
"ZNF93",0.999999916322182,0.998743716942492,0.081162831770579,0.999374715356297,0.266555607433517,0.999321842682078,0.99961899388965,0.941129759807595,0.999842582698627,0.999999576181878,0.999999924796997,0.999999999331385,0.999569405747523,0.999824136134685,0.999904278139736,17.8394,20.0771758241758,33.4591755319149,31.37809625,30.4546538461538,20.9287,NA,1.88858763585075,5.39456883561989,5.23493619927616,10.6880125013458,NA,17.8394,4.3547,6.61165,6.608025,6.7579,20.9287,17.8394,25.726125,44.957325,38.709275,33.5458,20.9287,1,182,94,80,13,1
"ZFP90",0.999389525403368,0.999999708628179,0.282224144255762,0.999999407871596,0.392876144267057,0.999999685292394,0.999998373743678,0.963998801107289,0.999997388037807,0.999999679756451,0.999101810307158,0.955290256040799,0.991520199407466,0.990793966256062,0.990573347887311,295.3419,244.620595054945,284.461286170213,282.78934375,279.490992307692,372.7927,NA,6.48218957323166,24.5954558359718,14.2027347749504,23.6405232929914,NA,295.3419,177.07115,169.14255,181.338325,235.1464,372.7927,295.3419,289.855275,315.53865,351.15085,324.2353,372.7927,1,182,94,80,13,1
"ZNF479",0.999999997862907,0.996419029919473,0.00358967548564537,0.999999961429965,0.999984860334514,0.0412834218011185,0.999999671215939,0.999977267696642,0.720258739775205,0.999998876530798,1,0.999999997862907,0.996419029919473,0.999999961429965,0.999999671215939,0,0.0549961538461538,0.995404255319149,0.0984475,0.155915384615385,0,NA,0.0260257677331533,0.405286225347533,0.0483977906433898,0.115817460181271,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,182,94,80,13,1
"ZNF445",0.997275342895501,0.998623446718534,0.996848852229147,0.999636773227639,0.847965726416137,0.98815009686304,0.987799733588867,0.982610396897081,0.951456281563594,0.839890022592181,0.990225851878779,0.998731433279197,0.99751682855557,0.993887393627941,0.999964569508764,514.3707,419.945625824176,432.277814893617,451.90270875,379.625638461538,339.4375,NA,13.0324123189662,20.8598201204281,28.7691928954809,46.7422782671388,NA,514.3707,285.213775,289.011525,293.7757,276.1506,339.4375,514.3707,530.93105,550.0003,525.5661,445.6132,339.4375,1,182,94,80,13,1
"ZNF74",0.972254533404789,0.928504976529045,0.627477359416184,0.775326378096419,0.00066422275662803,0.183475758588941,0.990903061747285,0.995430995727467,0.850207435543788,0.178551661197701,0.990268048088484,0.999999177343368,0.999998016184734,0.997417847318357,0.999911133855339,118.9296,203.372543406593,224.978238297872,263.75417,187.105476923077,213.2112,NA,5.82242106382713,10.7643909890586,18.4381531631558,22.4331664318852,NA,118.9296,154.049025,146.319025,162.372225,129.5642,213.2112,118.9296,242.44075,284.923975,309.150725,248.0889,213.2112,1,182,94,80,13,1
"ZNF829",0.984781611170349,0.999014655022218,0.182129106264397,0.996648524554083,0.733660664357002,0.97864560439719,0.979805882314401,0.999888965407068,0.818539529286922,0.956837684049186,0.969271902271998,0.476005533841766,0.673263208524314,0.602555074308515,0.471858221560529,9.9108,5.22422527472528,7.28478510638298,6.51785875,4.74413076923077,17.6586,NA,0.460187724069607,0.859799711810312,0.789063884014465,1.18523867370207,NA,9.9108,1.290175,1.55005,1.34975,2.0274,17.6586,9.9108,6.7199,9.74865,10.056325,5.9108,17.6586,1,182,94,80,13,1
"ZNF267",0.999992899208868,0.999999999999583,0.899816399916539,0.999998905050786,0.501084520178482,0.985795058347604,0.998928409594652,0.424168411724643,0.750874226148219,0.914967005945997,0.999999991741252,0.999999258639523,0.999999973436613,0.999990930340152,0.998091966215609,160.555,148.909143406593,160.122296808511,168.58661375,193.898615384615,156.3113,NA,5.0382224049326,9.44689116412138,11.1587933139432,32.7959724564146,NA,160.555,103.4238,103.05085,111.507225,103.7657,156.3113,160.555,175.79195,196.4643,201.355775,255.0059,156.3113,1,182,94,80,13,1
"ZNF566",0.821304535966143,0.863942917779001,0.982995040844609,0.861396170200663,0.990848670876028,0.999999973304751,0.80583342138672,0.999842353319423,0.994130678183778,0.995441623076323,0.999974689105919,0.924349539153886,0.948876903031139,0.947424828893345,0.911866955651555,192.2696,125.229938461538,129.988965957447,129.61552875,121.198353846154,178.5481,NA,4.0146957104956,5.44596672705631,6.58581771284167,8.70739945134799,NA,192.2696,91.740925,93.129125,94.09945,103.7657,178.5481,192.2696,149.947075,152.46445,158.367675,133.6718,178.5481,1,182,94,80,13,1
"ZNF224",0.994864316245546,0.993958796451736,0.999985649702958,0.992584136132751,0.999390655116574,0.999981671364537,0.967073447432113,0.903652864343391,0.935345681254223,0.958430944446304,0.99999999479381,0.996647024934874,0.995983652816966,0.994964471615225,0.974298545578409,196.1051,151.370462087912,149.671757446808,147.53472625,126.288592307692,192.2368,NA,5.96667507016911,9.39183176960368,9.54962311196048,17.7727322200203,NA,196.1051,95.31225,83.2295,86.267875,78.3308,192.2368,196.1051,197.561925,176.565825,181.6544,160.0471,192.2368,1,182,94,80,13,1
"ZNF529",0.99946101002344,0.99999933260003,0.378269914743791,0.999966752342494,0.893745469725752,0.984115307150932,0.995243011811386,0.978131059862277,0.637311658800262,0.846205689902957,0.998502129905181,0.999875819773244,0.99646673146867,0.998857459063028,0.999999991326809,247.7701,207.23157032967,237.237891489362,224.66156625,181.732592307692,177.1746,NA,8.00679524821002,14.8898446488724,14.3679603386331,17.3163046796774,NA,247.7701,139.81715,135.458775,147.163,138.9727,177.1746,247.7701,243.5468,301.641625,282.21895,230.5882,177.1746,1,182,94,80,13,1
"ZNF284",0.999999999942154,0.99999999867769,0.999668860801796,0.999999036861624,0.99125466767607,0.971278220082612,0.999999999620907,0.999999998990559,0.999988708229623,0.999879508826288,0.999996977355261,0.999975396961358,0.999992683964183,0.99984853745167,0.999975049474989,17.8394,18.0648862637363,17.4167170212766,19.42165125,18.1792461538462,15.0425,NA,1.2556854494452,1.6233426313263,2.06230705290891,4.52262083661073,NA,17.8394,7.04635,6.7377,7.63825,6.9133,15.0425,17.8394,24.539625,22.597775,27.2809,26.6627,15.0425,1,182,94,80,13,1
"ZNF749",0.999999240688411,0.99999938967592,0.746628067668593,0.999997019383176,0.643381850969077,0.999943734718814,0.999992947396459,0.999964918387513,0.972060860198529,0.953249312165839,0.993418262647928,0.981586015794502,0.952650938414765,0.945271249453882,0.989064433092883,44.5986,42.611160989011,46.5058074468085,47.2219575,41.3824692307692,26.8149,NA,1.5909717540391,2.41576966011463,2.69697254934319,4.53693756143187,NA,44.5986,27.343925,27.62125,30.6035,34.4116,26.8149,44.5986,54.6958,63.242125,59.48745,52.7059,26.8149,1,182,94,80,13,1
"ZNF17",0.999999515389779,0.999999909326111,0.999973299855228,0.999995369918992,0.999317872442862,0.99745366430761,0.999990244614584,0.999863860168949,0.999544359257284,0.99999939147145,0.999994662778591,0.999822078755875,0.999887392652308,0.999612371112816,0.999512442324925,78.2953,80.7931027472527,80.0856095744681,82.23600875,83.0156615384615,72.5965,NA,2.29016378364247,3.02875669954033,3.70238376663731,6.94709086582418,NA,78.2953,60.608475,58.97995,58.67205,67.8939,72.5965,78.2953,95.077225,96.4852,104.0261,93.0233,72.5965,1,182,94,80,13,1
"ZNF555",0.971742932209753,0.964913489191622,0.99947770723344,0.96884252593164,0.999988559489058,0.999992091834368,0.99728924922261,0.909521349961376,0.866185750864376,0.899775117745222,0.848399305149667,0.950275003393694,0.959888348722876,0.955557744943192,0.865526542386325,40.6343,66.5522532967033,67.9527223404255,67.23446125,56.7297538461538,96.1413,NA,2.2292979241587,4.04666031836682,3.84018345464231,6.66771776062359,NA,40.6343,47.393025,40.688025,45.960275,40.8383,96.1413,40.6343,81.73335,82.21855,79.222075,69.1719,96.1413,1,182,94,80,13,1
"ZNF75D",0.996019447120277,0.993141259335151,0.996115276750211,0.99301860621081,0.996348026116131,0.999999999751256,0.991763031086422,0.999114511931945,0.999991928777983,0.999994496721438,0.961946060041822,0.55033290771852,0.51119937123785,0.51048109004009,0.520233806134211,330.6046,266.547196703297,258.474982978723,258.13266375,253.146215384615,479.3656,NA,8.81485377041316,13.2420998831609,15.1196189722413,46.2783355190271,NA,330.6046,187.5251,163.5971,168.809875,155.2629,479.3656,330.6046,317.83605,320.299075,312.67085,263.1757,479.3656,1,182,94,80,13,1
"ZNF197",0.999969866416875,0.999909303945859,0.999105351839931,0.999856223670953,0.995350171721762,0.999988998058201,0.999999262157517,0.92893867786007,0.88377445699527,0.85587397681005,0.998786140113008,0.999103840703181,0.999542059442816,0.999682271167841,0.989279957803197,284.44,304.56008021978,309.638895744681,312.1308025,274.554038461538,344.6697,NA,7.39270990225614,12.3487345780842,12.9324248766531,25.2718497710741,NA,284.44,235.681,220.0639,240.27645,225.038,344.6697,284.44,368.361475,374.38025,370.618825,342.2891,344.6697,1,182,94,80,13,1
"ZNF732",0.998143208351347,0.993709782703574,0.915374822240013,0.982922448077286,0.359746910392029,0.946569453804011,0.999999883506335,0.79622510863198,0.550205236927224,0.282616845635089,0.999999739247735,0.999490708493921,0.997544795369743,0.991638787140493,0.999999990829704,0.9911,2.34255384615385,2.74439574468085,3.17393625,1.189,1.308,NA,0.192119334792978,0.290961099206123,0.508495875788398,0.259427998755843,NA,0.9911,0.781925,0.9785,0.728575,0.3703,1.308,0.9911,2.8401,3.700425,3.48475,1.7668,1.308,1,182,94,80,13,1
"ZNF546",0.999317670091784,0.999795412798403,0.991304212994471,0.997793146155138,0.978199659477178,0.864074497921579,0.998330678314621,0.999679693856674,0.994212835626392,0.999999984662915,0.994808415668481,0.881033384330235,0.910279617264805,0.839673840764005,0.861725263471741,79.2864,68.1257489010989,70.5390425531915,65.00277375,65.3889,103.3355,NA,2.32092719977455,3.6871644195606,3.26824810082894,7.07963773119783,NA,79.2864,47.720425,50.91245,44.372425,49.6178,103.3355,79.2864,81.600225,84.069125,75.474925,67.7055,103.3355,1,182,94,80,13,1
"ZNF286A",0.997798260810494,0.99992937709583,0.486007595024248,0.999999999964511,0.00922971232714764,0.643704100208447,0.999598078949713,0.998288618878999,0.999298717699191,0.870193446945484,0.986685690214054,0.996919775625307,0.981909986054914,0.938426947821879,0.992437505154026,110.0099,84.7056934065934,97.4699893617021,110.6964,91.5791769230769,57.554,NA,3.2697416892427,6.29650690565957,8.38428016358062,14.4389467769319,NA,110.0099,55.28735,60.208175,55.785725,50.6813,57.554,110.0099,109.276425,109.345325,152.0124,111.7616,57.554,1,182,94,80,13,1
"ZKSCAN4",0.97352776925305,0.912532301664633,0.333022408396661,0.959680879648716,0.990556872952718,0.859063969373873,0.974339446327014,0.999999698711628,0.96814072455081,0.999954142187936,0.00207534438814372,7.12113283146687e-05,0.000231291987388804,0.000109979866638854,0.000156439526371788,64.4202,101.026718681319,113.308873404255,104.9198725,102.036076923077,323.741,NA,3.27196306976794,5.38418314676085,5.76712114729351,11.4000013877538,NA,64.4202,68.96365,76.654975,73.57735,73.6407,323.741,64.4202,123.943425,150.33255,131.94525,127.3885,323.741,1,182,94,80,13,1
"ZNF643",0.999747670145526,0.99643096246515,0.566662629937109,0.991513183688076,0.190320780936296,0.985555992021513,0.992861435682062,0.893574732081786,0.999487119555021,0.999999999947937,0.999993932488095,0.997023892496365,0.983993525304946,0.970658008433872,0.974903267081493,16.8484,21.5348307692308,24.9740968085106,26.63643875,26.5727,13.7345,NA,0.992472627838936,1.95045980353735,2.21352242230546,3.36686186764014,NA,16.8484,12.020375,13.63615,13.6304,19.125,13.7345,16.8484,27.5804,31.611625,32.4782,31.4028,13.7345,1,182,94,80,13,1
"ZNF642",0.999999999852131,0.999990283953288,0.788981276080186,0.999999999747775,0.999858545795412,0.956420574836361,0.999999206892358,0.998990805006111,0.999967395993302,0.99986790396996,0.994824668525359,0.977460960216426,0.947179242483705,0.972950405109362,0.964697397415543,74.331,73.723221978022,79.9469329787234,75.0096375,77.8378076923077,45.7816,NA,2.76535487586281,3.68203031848956,4.62090984423953,11.0476414556048,NA,74.331,47.644825,56.75475,48.237125,49.9195,45.7816,74.331,93.8765,99.48225,99.569075,110.447,45.7816,1,182,94,80,13,1
"ZNF490",0.965533859775576,0.932544290751541,0.866581645861222,0.92964587114799,0.857301915114046,0.999999732247263,0.995320151662111,0.9340966175547,0.723919150084493,0.71058071313108,0.998521451097265,0.999905314697526,0.999017567208707,0.998877585037554,0.999999990947549,100.0991,153.313542857143,162.752927659574,163.4673825,135.524007692308,137.9987,NA,4.5395656128006,7.64579942618482,7.12399611746464,18.7020066976626,NA,100.0991,112.08335,110.007,117.949975,91.2941,137.9987,100.0991,178.1132,206.812175,195.854075,165.3838,137.9987,1,182,94,80,13,1
"ZNF626",0.99964540033129,0.999999759491432,0.0378133118142323,0.999920188956337,0.991653035488088,0.370921680591645,0.999999999431906,0.92104868067989,0.999604630030461,0.983492579527672,0.999969970580281,0.999999976169654,0.999476271919973,0.999999992952074,0.999909484736797,110.0099,69.3165450549451,119.398807446809,79.8494025,107.120215384615,75.2126,NA,4.50122408404839,23.7798766826642,10.3870883744711,32.7698499359252,NA,110.0099,24.244025,24.729975,17.4362,46.6295,75.2126,110.0099,92.64325,128.59245,95.6117,101.8846,75.2126,1,182,94,80,13,1
"ZNF793",0.994921817687953,0.999966351264741,0.0797234673548874,0.999646061434306,0.547375263461521,0.972939343776364,0.992971211549096,0.999952381810363,0.755840282903514,0.93374628428182,0.999989657270888,0.976668767818141,0.998688494882417,0.995592940772108,0.972052582752429,50.5451,27.9373494505495,42.4588627659574,37.5037975,25.4606,59.516,NA,2.80126132115875,4.61358366118474,5.69032261675469,8.08897368999528,NA,50.5451,6.38165,8.1784,6.18695,8.0602,59.516,50.5451,36.131125,68.72415,51.450475,28.5117,59.516,1,182,94,80,13,1
"ZNF383",0.997750072027656,0.999953973535641,0.384963838674817,0.999634808976058,0.905171663847747,0.982127389293592,0.993156659809285,0.996711793693392,0.786022018568593,0.938698107255615,0.999842547443485,0.999999477013105,0.999984377282558,0.999999918564246,0.999939439843709,74.331,62.5929269230769,69.0200829787234,66.2385975,58.9534846153846,64.7482,NA,1.75532356213847,3.00553716393008,3.25091618001123,4.68255399611352,NA,74.331,47.5421,48.383425,46.612725,47.5294,64.7482,74.331,72.065575,88.08695,77.567125,68.6535,64.7482,1,182,94,80,13,1
"ZNF669",0.998121735699895,0.980557962303085,0.22570322953055,0.990318481330143,0.7528192304082,0.985381375322887,0.994167126208098,0.997055919262376,0.996172867328811,0.999987563731815,0.726449309153614,0.634804424580605,0.806579182059231,0.751141940688733,0.749187308854197,44.5986,65.2158,78.7663563829787,73.91495875,71.7011769230769,139.3067,NA,3.43569498444747,5.36598768273866,5.35464667370209,8.84319288881214,NA,44.5986,37.151525,43.7101,42.87565,54.8092,139.3067,44.5986,82.269975,106.106875,99.23155,80.0626,139.3067,1,182,94,80,13,1
"ZNF559",0.989704022283717,0.995644613458203,0.964959082378686,0.996787438654033,0.915504802619783,0.999945398774964,0.964501917703321,0.968792591734014,0.873980227214242,0.830911093787473,0.999999999805968,0.991406374333188,0.996517525054591,0.997473949082584,0.968615060925676,225.4708,161.93097032967,172.530219148936,175.78596625,138.609738461538,223.0216,NA,6.83191692833475,11.8212459439021,12.893494822004,14.0183000500424,NA,225.4708,101.726875,91.276875,102.0457,106.9176,223.0216,225.4708,197.0239,240.7031,213.3686,159.2212,223.0216,1,182,94,80,13,1
"ZNF177",0.999829612166194,0.998974162520048,0.938969595724694,0.995701501493172,0.418515399477258,0.951315582488675,1,0.942615687385986,0.792594297723254,0.519510410688271,0.998497241633556,0.999576050653308,0.999957621398645,0.999999834211068,0.993523766285534,24.2815,33.1456368131868,37.1138989361702,41.6134925,24.3100692307692,43.8195,NA,2.18415155674851,3.94789946733201,4.29065401214685,4.68366344859072,NA,24.2815,15.17865,11.1065,13.67565,12.8824,43.8195,24.2815,40.822875,45.609775,55.624775,37.0198,43.8195,1,182,94,80,13,1
"ZNF548",0.999970238882383,0.999997014331322,0.994617769374647,0.999999922656562,0.930019113585304,0.998699027261266,0.999998907824835,0.921480163769485,0.978355549017956,0.995453411002101,0.999999940268035,0.999997767947777,0.999999982468424,0.999999999675003,0.999981671233913,196.2339,178.438087362637,184.995605319149,190.823015,205.716461538462,189.0124,NA,7.04864156298033,9.92340921445233,9.5612399025677,43.6862018155172,NA,196.2339,117.6466,117.291525,130.669725,134.5709,189.0124,196.2339,219.474025,221.848975,240.7887,183.0761,189.0124,1,182,94,80,13,1
"ZNF563",0.998575156573468,0.999951875990532,0.601616708706805,0.999997411183637,0.245835518806977,0.991217646191973,0.999982794746069,0.96358525597498,0.999997606195687,0.99996246136136,0.989851826837503,0.997346863875373,0.985807620304086,0.975026031858743,0.984713435054373,208.1269,267.693403846154,238.037935106383,224.76036125,233.222676923077,335.5134,NA,10.3930464730319,16.632383421829,14.7969855065523,53.6667700581228,NA,208.1269,184.19535,128.7097,132.695275,64.4291,335.5134,208.1269,329.513325,307.595025,323.6294,284.4523,335.5134,1,182,94,80,13,1
"ZNF567",0.999997784556765,0.999999002991994,0.59679254621554,0.999999848337339,0.785571138218796,0.999962513529542,0.999895007310633,0.996883014411352,0.858906791626698,0.903441325139551,0.999867297901614,0.999884786154571,0.997798262923213,0.998418448353341,0.999998433638347,75.3221,70.8134945054945,79.173664893617,77.96601375,65.1767615384615,60.8241,NA,2.82384127083778,4.65244881360515,4.95279395779104,7.20475351753288,NA,75.3221,44.5433,45.986725,53.11515,42.6703,60.8241,75.3221,90.452175,102.187125,95.666475,81.861,60.8241,1,182,94,80,13,1
"ZNF573",0.791711349666805,0.909819754674599,0.309108480288876,0.82827733633621,0.996351610201042,0.792258333434926,0.881617691992903,0.995158622806446,0.999015578738632,0.999757616599555,0.936519809846055,0.999999992959937,0.999697964799379,0.999998562923855,0.999974668342463,20.8127,11.3722769230769,13.2881914893617,11.8572325,12.4743538461538,11.1184,NA,0.490223734711785,0.831124870586312,0.859587956907657,2.38248065826398,NA,20.8127,6.844975,7.62655,6.47245,7.1101,11.1184,20.8127,14.490775,16.8741,16.468325,16,11.1184,1,182,94,80,13,1
"ZNF527",0.99252559282632,0.99994831964969,0.0433101564522044,0.990903144399353,0.999952619187001,0.0964776532734939,0.94675188828983,0.819695870911097,0.142339112155783,0.883580127308851,0.999998798467156,0.997914780346386,0.999999761950504,0.997270614177069,0.972953581392913,107.0367,85.9116098901099,99.4528478723404,84.917245,72.9561307692308,102.0275,NA,2.47921414770948,4.37970501854765,4.23269870593357,5.31787314401336,NA,107.0367,62.09975,70.614575,61.04125,66.0935,102.0275,107.0367,102.737875,124.577725,96.839725,84.6524,102.0275,1,182,94,80,13,1
"ZNF33A",0.991508461091261,0.983368937988218,0.974254631239899,0.996013298999189,0.987117256583502,0.834370990156815,0.981022307889035,0.996599823965162,0.999990274817424,0.974097148256859,0.999943059018114,0.99969595263383,0.998819282555806,0.999946138413244,0.998317077124103,1002.9732,836.467831318681,809.491530851064,860.86522625,797.265246153846,919.5553,NA,19.5005122460319,26.9377167585543,37.8693114100864,69.0557130556772,NA,1002.9732,640.476575,638.85505,627.43105,612.5599,919.5553,1002.9732,983.973525,949.0156,972.5796,911.2724,919.5553,1,182,94,80,13,1
"ZKSCAN3",0.987063535348118,0.983987629276906,0.999833183662457,0.97042463658998,0.913615789981248,0.984647309028453,0.999060854273616,0.940782095092536,0.915608402004297,0.762954507238528,0.70083909434039,0.735961044774503,0.757499774351309,0.814077674924323,0.603392326606124,48.5629,103.622573626374,106.431956382979,115.10665,81.2489076923077,221.0595,NA,5.04116740106085,6.80267363990852,14.6366333858323,9.28051771548846,NA,48.5629,54.346025,61.960425,52.667525,54.0632,221.0595,48.5629,134.1746,142.475825,132.58965,95.2634,221.0595,1,182,94,80,13,1
"ZNF676",0.999994682906893,0.992461360893339,0.00601012358599773,0.999850597492869,0.935036264657879,0.277518491958104,0.999254237316759,0.962193803407115,0.979999175422927,0.999067209377149,0.999999994051583,0.999975313948806,0.989182870963589,0.999657530177928,0.998661433311319,6.9376,11.6531697802198,27.8419819148936,16.20885875,20.2156153846154,5.2322,NA,1.73782209513566,5.36175628824773,3.93819535334199,12.5724685447488,NA,6.9376,0,0,0,0.3703,5.2322,6.9376,11.3554,35.4858,13.112,6.6946,5.2322,1,182,94,80,13,1
"ZNF699",0.808381592529262,0.842914747317319,0.995233349538563,0.895814954596776,0.714361235735272,0.964499789453071,0.887866703757786,0.997060932373756,0.999904338937056,0.999970874939446,0.996961617748944,0.991959747795373,0.995464572654036,0.998768802854119,0.99801804002211,16.8484,7.3434956043956,7.84498085106383,8.7814325,8.36673846153846,11.7724,NA,0.493529556012503,0.831321402502209,0.99807753305532,1.62983847502887,NA,16.8484,2.293025,1.88905,2.723975,5.1839,11.7724,16.8484,10.846875,11.9698,11.63165,12.4313,11.7724,1,182,94,80,13,1
"ZNF250",0.999999803990355,0.999989777551258,0.987330337087405,0.998627723101635,0.121271465399098,0.544905758699978,0.99999996542804,0.998552034473584,0.984821006261744,0.650860985380578,0.999999666029963,0.999999988273871,0.999999978176274,0.999685863744287,0.999989469924061,146.6601,151.902052197802,158.272393617021,178.1163175,142.826792307692,154.8855,NA,5.12687342336677,8.1599665618839,10.6680534074196,13.7836526282063,NA,146.6601,102.9774,113.510125,117.883,98.8238,154.8855,146.6601,187.23795,187.955975,201.54815,166.7598,154.8855,1,182,94,80,13,1
"ZNF79",0.992225902361758,0.993510106583035,0.999983600894376,0.994536893807494,0.999656484282439,0.99999468785114,0.960882989247321,0.921794868524738,0.908251832931641,0.887635538008849,0.951008088041571,0.986020768265583,0.984113057189657,0.982009902525778,0.999147165091261,74.331,94.9452313186813,94.2096021276596,93.507205,104.972369230769,118.378,NA,2.65078671965119,3.52926105348639,3.99718682483516,9.91673466312209,NA,74.331,71.736775,69.56135,70.36145,78.905,118.378,74.331,112.356125,115.14705,111.92495,123.6695,118.378,1,182,94,80,13,1
"ZNF681",0.999926024251687,0.980271056531556,0.00162147198649509,0.996390706979669,0.320559579845291,0.695536554580835,0.994283472602629,0.840782162590272,0.995550871934906,0.999915623749734,0.999999234987939,0.99999878922115,0.991739537796139,0.99910385773958,0.998258722300967,25.7681,39.2530571428571,69.2376117021277,55.85790125,59.9878230769231,33.3551,NA,3.15980585648744,8.3908390710943,7.27129949505038,20.0084022283529,NA,25.7681,7.77965,9.895675,7.1633,13.6276,33.3551,25.7681,54.4484,113.661875,77.181325,68.9046,33.3551,1,182,94,80,13,1
"ZNF766",0.917116950310679,0.7873950721852,0.179325700612351,0.859869651789033,0.865492364223663,0.931812136953954,0.863437700112763,0.988853998126447,0.998732855036776,0.999999009467951,0.928587110186751,0.999211498572296,0.999999867770665,0.999948169069529,0.999978229401412,173.439,280.696864285714,312.479558510638,296.98410375,299.959630769231,319.1629,NA,6.75274159395407,12.8968759124615,13.0883214485961,27.8025010692047,NA,173.439,217.74665,235.3815,213.452525,256.7371,319.1629,173.439,335.381075,370.865375,345.271175,303.6312,319.1629,1,182,94,80,13,1
"ZNF471",0.823967965076401,0.912371250055837,0.575889325237433,0.900066963327709,0.796307507816768,0.999897275450072,0.784036658878988,0.998260231937578,0.876085787350393,0.92404402692931,0.986242993595341,0.999686288251637,0.999999160172711,0.999995557834736,0.998600839730782,111.9921,39.2468274725275,51.5352361702128,49.40094375,32.0552307692308,56.8999,NA,3.99360467736419,6.62543082915599,7.34417736672984,13.4217606342986,NA,111.9921,5.71845,6.575475,5.90805,9.3928,56.8999,111.9921,57.57255,72.448325,77.325425,19.2941,56.8999,1,182,94,80,13,1
"ZNF836",0.999930207204774,0.997419419068101,0.399255563298223,0.99769391587986,0.513566121096828,0.999999794171058,0.999956205374602,0.999999975428628,0.955219105713722,0.96408448591519,0.93832937477922,0.883748784495246,0.957772565048262,0.955743012218373,0.893360937004806,44.5986,51.6772065934066,59.4766468085106,59.14341875,51.2662076923077,86.985,NA,2.00439813673713,4.07109479405137,3.80840659031924,7.76599910459841,NA,44.5986,34.1243,38.19285,36.4226,42.5532,86.985,44.5986,62.895375,66.750625,74.120675,60.6706,86.985,1,182,94,80,13,1
"ZNF493",0.953565153723066,0.989400842360949,0.377910798979195,0.971632186102294,0.983328605986116,0.912382699781337,0.928783673145585,0.997658598704425,0.800780551516535,0.976714174335888,0.999998784902468,0.977833657270561,0.996668820755692,0.988047916556312,0.961376056164549,133.7958,81.5972615384615,96.372129787234,87.11559625,73.8541923076923,125.5723,NA,3.86654015447052,7.57311905511623,6.82599204167248,11.4494564836707,NA,133.7958,45.181175,46.601375,47.194175,41.2232,125.5723,133.7958,104.274525,124.7416,117.468275,88.3449,125.5723,1,182,94,80,13,1
"ZNF167",0.969722943573364,0.990167210402113,0.746139411143999,0.982115710488809,0.987547875135401,0.992637391881954,0.860585155832349,0.724101653631661,0.373352543309428,0.574101656846799,0.999972272131409,0.994952775708281,0.999251223776244,0.997859239313222,0.946211795570798,53.5183,29.8145434065934,35.0376936170213,32.41133125,17.6912769230769,45.7816,NA,1.80972218882622,4.24372533749457,3.12884343382319,4.07375084226951,NA,53.5183,11.293825,9.183625,9.155375,6.2884,45.7816,53.5183,40.650225,47.9312,46.603675,25.3239,45.7816,1,182,94,80,13,1
