"gene","p-adj-2-1","p-adj-3-1","p-adj-3-2","mean-1","mean-2","mean-3","SEM-1","SEM-2","SEM-3","Q1-1","Q1-2","Q1-3","Q3-1","Q3-2","Q3-3","count-1","count-2","count-3"
"ZNF707",0.320578689030618,0.978140544684777,0.435250660967361,205.567675806452,234.926588235294,209.749078688525,11.6026693174941,16.4753227533584,14.5500549415771,139.267675,142.056925,136.571,252.026725,279.613875,248.1972,62,68,61
"ZNF746",0.0417022939725166,0.0607632230556271,0.995494793181477,416.855983870968,525.453505882353,521.399772131148,18.3831060475675,32.3648305892157,40.7521939216866,310.81735,334.692525,311.9122,498.51925,623.2588,620.8178,62,68,61
"ZNF678",0.0131713412519606,0.87620854405286,0.0524218443823188,31.1772338709677,16.6204544117647,28.6132409836066,4.43733619217365,1.57653545113206,4.45253618103406,10.209725,7.173625,11.4188,41.3261,22.10425,28.2486,62,68,61
"HKR1",0.0643265162752865,0.0121306556922424,0.763285850036025,467.774809677419,374.905802941176,345.963583606557,32.2364298431879,32.4551405165149,20.7802398869601,270.5442,267.981125,263.4643,660.67615,432.3652,400.0496,62,68,61
"ZNF101",0.475831260552982,0.162309017799049,0.756227819376463,85.3379467741936,76.2875735294118,70.7243950819672,8.16624886003338,4.19477063431704,3.12916264958006,55.864025,49.72925,54.1575,92.73895,96.29955,85.8931,62,68,61
"ZNF716",0.66930398467236,1.14292378561309e-07,3.65554576264859e-06,0.33316935483871,4.56811029411765,29.5128081967213,0.23248643042333,1.55213685304347,6.14966805124863,0,0,1.8306,0,1.905125,37.3498,62,68,61
"ZNF708",0.00109776274503348,0.00372958489282682,0.961220176548924,77.1513774193548,52.6633529411765,54.4831885245902,6.62237049030872,3.86400872317096,3.50970855875986,41.4269,29.57855,34.4674,107.832925,69.1968,73.7625,62,68,61
"ZNF721",0.143548441343328,0.988007844877067,0.1954409828672,344.596146774194,301.057825,341.101557377049,20.056677875892,12.508941170903,16.4578563907393,235.831425,225.887,233.6171,419.988475,369.702125,405.1309,62,68,61
"ZNF662",0.974697013788237,0.929076635097212,0.82651802873521,68.8045225806452,65.3990264705882,74.7312737704918,8.02355442986907,10.0295871473603,14.9587741210893,19.2181,17.211975,16.537,89.039875,74.272275,74.6253,62,68,61
"ZNF320",0.0491135529128836,0.851950345600137,0.169774621554195,259.4922,153.693319117647,234.755101639344,36.5319064333056,20.7864596961822,37.4667777938878,66.905025,28.6629,41.5706,352.026625,213.53625,289.8041,62,68,61
"ZNF530",0.611271240272065,0.799602770840904,0.954408143366864,50.7777451612903,44.8276102941176,46.6637639344262,3.94240365723997,3.49454181503383,5.87383048171681,23.943425,23.157975,21.1366,71.032625,58.280375,52.8576,62,68,61
"ZFP1",0.329028825656874,0.000257922965740676,0.0218231408254541,149.758108064516,180.021638235294,237.072690163934,11.9867344427234,13.1587630327575,19.6235612126416,89.54805,109.21765,137.2385,184.903575,201.7106,315.3503,62,68,61
"KRBA2",0.0159635388878033,0.032384529655939,0.980679079335904,29.79735,20.7368764705882,21.3504557377049,3.41450983000801,1.52268595907973,1.6233091031296,12.264,12.2827,11.8244,34.784325,28.990375,26.6198,62,68,61
"ZNF93",0.41274069557452,0.324388210057807,0.977717214622113,34.0653967741936,25.2562617647059,23.8500491803279,5.41560638862002,5.51476083206132,3.42435162566183,7.21115,5.150775,4.7093,43.207925,29.3352,30.1596,62,68,61
"ZFP90",0.552710261959552,0.989547256007844,0.468605406900919,283.585524193548,250.147983823529,288.144895081967,36.4332069416831,12.0044528565898,13.0958038877024,168.738525,183.60595,213.9355,284.43515,295.81175,351.7822,62,68,61
"ZNF479",0.796014772256337,0.597678811009098,0.234911253543683,0.386372580645161,0.0910397058823529,0.842545901639344,0.359302826988035,0.0808611073882767,0.457009636812778,0,0,0,0,0,0,62,68,61
"ZNF445",0.699563694505032,0.969007296978243,0.842229053891853,423.594833870968,396.152727941176,415.241436065574,28.0058832449168,19.621434068729,25.2921571299641,270.75045,279.79905,280.6687,516.8835,501.04,485.9881,62,68,61
"ZNF74",0.957146390411125,0.60455690208982,0.419633740130323,219.506456451613,225.476876470588,198.678234426229,17.8446399967184,16.0864252243301,9.7977526990679,141.272975,151.39505,136.8472,245.438825,248.9141,238.9038,62,68,61
"ZNF829",0.213732664688181,0.65608552986081,0.714744868743331,7.32398709677419,5.21150147058824,6.19585737704918,1.09674615026207,0.735791167947267,0.838108968166809,1.732375,1.341525,1.5283,9.2923,6.866575,9.0586,62,68,61
"ZNF267",0.773718531418367,0.774318407108393,0.999834951766613,166.3353,155.695154411765,155.424427868852,13.5692140082433,10.1013653025749,9.33089293940042,103.2496,101.1118,103.7657,205.1316,185.189075,192.0006,62,68,61
"ZNF566",0.338733462523041,0.159204502976452,0.880683482287044,138.149448387097,123.813907352941,118.903032786885,7.49772038388835,7.02205240182548,7.29196708626996,93.081175,90.320475,90.8123,172.44585,139.6544,135.9499,62,68,61
"ZNF224",0.101245896565724,0.154276253565407,0.987403027028707,159.581635483871,131.056829411765,133.16642295082,10.0106621240706,8.04561259456658,11.6409643327124,102.405925,81.62195,75.2578,220.93605,160.4276,163.3764,62,68,61
"ZNF529",0.561280588185343,0.217568172495894,0.769107179563327,226.506509677419,205.810957352941,191.818195081967,15.452354077138,14.5733987867779,12.9002385147629,143.977275,140.59795,128.7954,303.07675,239.71845,240.9921,62,68,61
"ZNF284",0.991860606300489,0.952425245030184,0.981729346112661,17.0788580645161,17.4511985294118,18.0129032786885,1.52318804109954,2.03111025037571,2.83650638405727,8.715375,6.867175,6.5333,24.68455,22.85795,21.7429,62,68,61
"ZNF749",0.184014801089976,0.518119832466173,0.799343146591421,46.9617387096774,39.8646323529412,42.4400655737705,2.90958031325891,2.57709375441333,3.14611278573973,30.235175,26.89005,26.7666,58.76005,50.97695,52.1703,62,68,61
"ZNF17",0.895488600948351,0.969654919737714,0.77103220805411,83.12805,80.5605367647059,84.5207229508197,3.63030592282431,3.96517188732317,4.64778486334945,68.12315,57.8093,63.9033,102.944975,93.0535,100.5317,62,68,61
"ZNF555",0.0100924721054508,0.472255030711161,0.194325674780661,74.9119790322581,56.7358470588235,67.495537704918,5.80264655094225,2.62775800905958,4.47394640229062,43.551025,43.889225,46.4684,100.366325,69.064,82.9357,62,68,61
"ZNF75D",0.812677584398296,0.159653616538372,0.414071831212504,240.790737096774,255.029451470588,284.602475409836,12.1395408006579,16.1073729641616,20.5123256635472,161.43355,160.9813,169.5642,304.382275,345.999525,358.6173,62,68,61
"ZNF197",0.280108906868654,0.538593887718261,0.900970989128041,324.421340322581,294.244489705882,302.874044262295,14.2518005821116,13.977595160007,14.0205180141774,251.574075,205.752525,226.5193,401.99665,363.1309,373.7201,62,68,61
"ZNF732",0.974688803933113,0.0796638454534311,0.114791253104609,2.13407096774194,2.26590735294118,3.49428360655738,0.304860387378607,0.475680586796929,0.4947778994151,0.625575,0.621725,0.9471,2.798975,2.2006,5.1195,62,68,61
"ZNF546",0.505740758648002,0.814140164946827,0.194611445675229,67.3254387096774,61.5995926470588,70.5479639344262,3.70323468530829,3.07101755295519,4.24064044050547,44.4638,46.330925,47.8126,84.119625,74.625225,83.7004,62,68,61
"ZNF286A",0.928886637512011,0.139249161311169,0.0561021689029089,99.0711129032258,102.807613235294,79.0626557377049,7.43366126002182,8.60375179807018,4.94530239759387,57.268225,60.265,50.8475,130.75265,117.80665,98.8953,62,68,61
"ZKSCAN4",0.69928496155029,0.179521474596267,0.0254809775858605,106.093009677419,98.8387588235294,122.518226229508,6.90835351801892,5.95494117260965,6.42008844701723,68.364525,66.69915,80.9003,119.964225,123.081,153.9179,62,68,61
"ZNF643",0.899453614263199,0.899275030708392,0.999917770701867,23.5615548387097,24.8133808823529,24.8483852459016,2.42092973258621,1.91826495494653,1.71224933263323,10.605475,13.711325,16.5746,31.625925,33.8312,28.2686,62,68,61
"ZNF642",0.679157558830785,0.968327495691176,0.826451523542938,74.9191483870968,69.3885647058824,73.2836065573771,3.99914096966459,3.97217921019551,6.01533060363853,54.040525,47.9291,40.1758,89.354325,86.933425,103.9342,62,68,61
"ZNF490",0.935494014915693,0.858449320255589,0.979877005309101,162.539525806452,158.117227941176,155.665570491803,10.4106468572115,9.45777619272108,6.77189162432782,107.410275,111.16485,112.9104,194.024325,181.811525,193.3673,62,68,61
"ZNF626",0.00802290159758656,0.236126845047283,0.373057280757665,112.410814516129,60.9911852941176,83.9482852459016,19.0278414687873,6.46449411884947,7.49829897885657,17.884075,21.198475,40.7245,135.451575,81.0973,109.2536,62,68,61
"ZNF793",0.512497805372578,0.937932316620902,0.318287614868789,36.1594790322581,28.1024470588235,38.7143114754098,5.36194345101112,3.66559679711247,6.49714894492427,7.853225,4.462725,5.7546,56.4331,45.823425,56.7491,62,68,61
"ZNF383",0.112659166649588,0.105550674736948,0.996017447089938,71.0503258064516,61.3198941176471,60.906206557377,3.73782628112992,3.26775934133589,3.36482777228433,50.158225,44.440375,46.5253,92.514025,71.839675,72.5004,62,68,61
"ZNF669",0.014806596349902,0.252653516614061,0.467415069978011,86.3737177419355,60.8872294117647,71.5994360655738,8.01488630827387,5.42970042505587,5.77637459625852,44.97925,33.41015,44.3878,118.9669,76.111825,100.9597,62,68,61
"ZNF559",0.230469082358846,0.996878902989327,0.203188567664772,173.038703225806,140.957548529412,174.5492,16.1539280878526,10.6789640286027,14.964534704471,88.817825,83.902,118.911,204.796125,181.462875,208.9831,62,68,61
"ZNF177",0.14382337362149,0.143778290256602,0.998565729409199,41.0734016129032,30.4378970588235,30.1498409836066,4.93594988997864,3.66300459939077,3.28102374581769,13.876275,10.698425,10.936,45.52785,43.094425,42.2007,62,68,61
"ZNF548",0.492261041760593,0.387035314522769,0.974840008430517,201.436980645161,180.457467647059,176.474880327869,13.3531569671148,12.300463190116,13.9313484689669,134.386525,112.339975,117.573,258.12505,226.696675,206.8632,62,68,61
"ZNF563",0.148973619527722,0.153244429280772,0.999290739893208,208.044906451613,255.381867647059,256.291718032787,19.7194827574878,18.9413031368566,14.6301071673709,130.478675,128.307075,184.2379,253.5255,366.25185,284.4523,62,68,61
"ZNF567",0.0499401484577954,0.113060817629677,0.951805245678561,86.7668629032258,68.3188117647059,70.6662344262295,6.07507384959334,5.01481402861476,5.66560946489565,49.06005,45.2999,46.4295,114.802225,82.06795,81.9975,62,68,61
"ZNF573",0.76167154295202,0.924035882074316,0.522789225143946,12.7958306451613,11.8501647058824,13.3185557377049,1.10635808136753,0.827520758076349,0.944546344396742,6.684375,6.772175,8.5864,16.61915,16.8169,15.4134,62,68,61
"ZNF527",0.0108037545168518,0.0104704724848146,0.995611589653579,100.33050483871,81.6340808823529,81.0604196721311,5.17649483086005,4.41399721626739,4.02396339825097,71.78365,59.904525,63.3188,126.107675,93.573675,105.6122,62,68,61
"ZNF33A",0.209155753803643,0.474337869804146,0.873343233702473,885.229206451613,797.527758823529,823.272719672131,36.1170954051707,40.3490765581575,32.8125508423057,670.361225,578.490225,672.5191,1065.9918,923.9466,921.0392,62,68,61
"ZKSCAN3",0.0523507665617496,0.931763202389013,0.12314763712766,113.542906451613,83.9404897058824,108.897162295082,12.766066237907,6.21354272102313,7.01965011328023,51.4595,44.2201,68.0246,134.911975,107.221,142.8104,62,68,61
"ZNF676",0.773516226659592,0.0127116122024329,0.00112323139306114,13.8970919354839,9.07568235294118,34.6837934426229,6.47781155313536,2.69869709374996,5.52382141350235,0,0,1.606,3.23915,8.517775,60.7735,62,68,61
"ZNF699",0.817574849485118,0.438459978207868,0.154013564255175,8.00159838709677,7.15037941176471,9.77534754098361,1.04876782221331,0.844810094225531,1.12822769779855,2.424825,1.900625,3.7205,11.0772,11.36195,14.7291,62,68,61
"ZNF250",0.999749615849621,0.0788415248040227,0.0669554981884078,170.122909677419,170.430191176471,137.973695081967,10.6370838685376,10.5637921848682,9.51159020913028,113.012175,119.62935,93.2454,203.67075,193.449575,148.0214,62,68,61
"ZNF79",0.69760951316773,0.443649320984229,0.898788286642866,86.6637387096774,91.7041852941177,94.4565655737705,3.39874916504398,4.15939549318611,5.57786396786239,64.967625,69.42195,69.529,107.737125,107.831175,107.0039,62,68,61
"ZNF681",0.993511121398535,0.00176231365642132,0.00195001824142815,39.8247532258065,40.9985308823529,78.4907672131148,5.51023272638843,5.26981919442315,11.3320845109127,10.976275,7.41655,15.1166,53.879025,59.765725,94.7529,62,68,61
"ZNF766",0.0428094129344962,0.0963875962228078,0.956103578750689,326.194080645161,278.373658823529,284.02692295082,15.7640404650367,11.5002391929511,15.0545530330177,226.33805,216.513425,204.8497,401.92055,325.883275,319.6815,62,68,61
"ZNF471",0.0172706754589503,0.951042274552419,0.0409533688472236,54.3539096774194,26.1212294117647,51.185993442623,8.54152405632192,3.94262047766626,8.90343994154653,9.869775,2.8483,7.4809,77.66955,41.754075,65.3712,62,68,61
"ZNF836",0.0185582367548758,0.237488875910619,0.53813370581894,64.8909532258065,48.1579088235294,54.6855868852459,5.94710690782791,2.81541144105943,3.98141105268606,37.6072,31.5205,36.7318,71.5391,62.35905,63.5864,62,68,61
"ZNF493",0.0833491902995745,0.988293751721373,0.117932515155054,95.8128516129032,72.7680926470588,94.2015803278689,9.50543498854431,6.34154495243437,6.96704455282929,47.576425,37.92485,57.1008,129.678125,92.425725,127.7723,62,68,61
"ZNF167",0.731908287882719,0.792414518701422,0.996004286264734,34.5195903225806,29.9994294117647,30.5128573770492,3.29454429163564,3.28436027263739,5.94223172573536,16.04645,10.746475,6.8093,44.202875,42.4954,34.9176,62,68,61
"ZNF565",0.0655196022487869,0.094875852644441,0.993942519832795,63.0787177419355,54.0203602941176,54.4446901639344,3.44667450254925,2.44895067185227,2.69128930526168,43.225875,40.777075,42.5476,79.433575,60.523375,59.769,62,68,61
"ZNF34",0.209696689041269,0.975361029000703,0.307482973463691,136.792040322581,160.810920588235,139.887750819672,7.9613010498012,11.8675428000305,9.67528174794954,88.094375,97.638425,91.922,168.95855,202.565525,171.9696,62,68,61
"ZNF140",0.00117263805148238,0.000116991922117893,0.752904643920964,351.69254516129,283.982623529412,270.418852459016,15.9537964476039,11.0593624940845,13.1714877591824,273.7984,231.992725,199.4189,399.103375,332.95935,346.5967,62,68,61
"ZNF658",0.0756020641241042,0.929079023518754,0.170250900711122,34.2098822580645,27.1433808823529,32.9986836065574,2.2508219427751,1.92239121776633,2.74194687066959,21.5566,16.355475,18.5381,45.833425,35.62305,41.9483,62,68,61
"ZNF765",0.119662580037051,0.83002208456772,0.354591260283767,136.686548387097,111.862645588235,129.199960655738,9.93392327434083,7.31690291246424,9.63883003056982,78.26405,65.4542,79.7487,184.502375,138.736,151.3766,62,68,61
"ZNF124",0.00767868571082619,0.0145936494034241,0.989540016671743,61.2691032258065,38.9510264705882,39.9706360655738,7.16524154746854,4.12767152412996,3.97008967730199,23.62,13.958975,19.0646,80.651275,51.379375,55.8839,62,68,61
"ZNF569",0.640117081292708,0.502859629795492,0.966676995805718,118.891382258065,108.108626470588,105.129508196721,9.5958203466802,8.34152741344828,7.52523113621579,59.659875,63.197425,69.2231,147.758875,151.2832,136.5188,62,68,61
"ZNF777",0.396330639051266,0.133095261980707,0.776511785562832,463.473853225806,499.114836764706,517.769937704918,15.0796504227006,20.5449498026931,22.1262299197093,371.825625,394.9206,374.3654,519.18605,602.971025,619.4391,62,68,61
"ZNF605",0.100629168313483,0.0487528819935316,0.926192055977964,352.029391935484,298.93645,289.290047540984,21.6695982436962,15.384045423385,18.0149987743989,224.26115,208.1153,185.5973,458.64755,365.066725,339.1379,62,68,61
"ZNF799",0.299944160040249,0.653182268231921,0.0478424666259275,148.060422580645,132.233332352941,157.69322295082,7.93209962601219,6.07284888401656,8.83478384967527,107.3506,92.88975,111.6943,182.1691,178.37455,195.1378,62,68,61
"ZNF782",0.395665525382772,0.174654443138814,0.00571636747258941,46.7419677419355,39.9343382352941,56.3684098360656,3.33414043854859,2.59348095884883,5.06555739784658,28.91825,26.079825,28.8447,60.38695,49.559025,73.8758,62,68,61
"ZNF846",0.997359989605483,0.849250774966178,0.805987549445304,90.8127758064516,90.0901485294118,96.6518295081967,6.12823803878264,8.7546888115011,6.87053641481287,58.41375,51.351125,56.9412,108.028525,104.9534,125,62,68,61
"ZNF136",0.0202227036073679,0.763247523258728,0.120464549790388,124.615724193548,97.7420779411765,117.467950819672,8.01503904501026,5.59494952117248,7.67524550155676,78.3015,67.635775,77.6231,147.311275,128.496025,151.299,62,68,61
"ZKSCAN5",0.24822441198606,0.215897813102238,0.991553685967533,305.907406451613,339.778317647059,342.415647540984,12.8715880913356,18.040414789106,13.0510545384849,239.541875,263.5861,257.8824,345.770775,412.273325,405.697,62,68,61
"ZNF33B",0.00429537334087671,0.230163605768673,0.281252448347722,605.935503225806,465.467995588235,532.311006557377,41.0993170130654,23.8937702253004,26.7308491505369,386.9216,311.3487,384.2412,722.973825,585.8089,641.3862,62,68,61
"ZNF431",0.0206034549379958,0.169791377708385,0.679021290842713,57.3516225806452,39.6653073529412,45.1881770491803,5.70165673003579,3.85635520202552,4.40389571789885,22.391825,12.610825,21.2598,77.113425,59.748675,59.5611,62,68,61
"ZNF418",0.0186127074530125,0.293238655310736,0.460418191938204,56.9754967741935,35.2772779411765,44.7578,7.15919888748421,4.53819744101247,5.11663674264403,10.611825,7.97,14.6798,69.465475,50.043425,64.8206,62,68,61
"ZNF700",0.00115719995089769,0.00529027099052437,0.929675071169218,292.20645,227.345529411765,233.918281967213,16.2636463851865,10.3879113172955,11.4664827913643,205.55765,177.897125,175.4875,348.776325,272.776825,267.8745,62,68,61
"ZFP28",0.000617129135595529,0.0703690308849478,0.297008677826466,58.1855387096774,27.5596058823529,39.7045655737705,7.2684564648656,3.31692672236983,6.41395364290573,17.419375,8.338,12.2137,77.687675,43.187325,44.8614,62,68,61
"ZNF585A",0.987947217483955,0.597861741439476,0.677143234176031,83.3410790322581,84.6931411764706,92.405806557377,5.64170114036145,6.45690638640056,7.32498533226076,53.477625,52.992925,54.6039,117.943775,113.4228,109.0637,62,68,61
"ZNF138",0.796359043739214,0.0327536427468527,0.00420709339289849,121.799882258065,115.796732352941,146.029552459016,6.99928695062047,5.29493727081351,7.71549449773664,80.240025,90.897475,103.0364,156.370625,133.53135,186.1262,62,68,61
"ZNF429",0.339156564644133,0.641815611376093,0.879743015146323,93.5211016129032,80.0132264705882,84.6627163934426,8.88069686834231,5.50311819378085,5.85390072601689,49.585475,47.7061,48.8595,114.611025,103.61975,106.0891,62,68,61
"ZNF470",0.133321283480654,0.683617662228497,0.533795009203936,119.759587096774,92.3285602941177,107.609468852459,11.3097008270995,8.62941123033926,10.5792899367013,58.46855,35.7422,52.9979,164.15745,133.08085,147.7647,62,68,61
"ZNF100",0.199113724933555,0.988525203665698,0.262001683554499,79.5225887096774,63.9564014705882,78.1804704918033,6.84767051730437,5.09871854396761,7.42133299280639,44.185225,33.413275,39.5573,102.790275,88.66185,95.8244,62,68,61
"ZNF398",0.449641894220885,0.0778092479728252,0.563396006718959,302.755359677419,329.806170588235,352.7996,15.1432982757737,14.3124844831961,18.5130042317191,216.95565,233.051025,251.0907,360.892725,397.37605,400.5179,62,68,61
"ZNF498",0.202319027532156,0.663816633323058,0.688472110903835,357.694074193548,253.789255882353,303.946208196721,70.6933591945493,13.0972396244553,27.1750636368764,182.14355,188.46075,210.4965,333.557025,293.525875,336.3944,62,68,61
"ZNF441",0.610623418954059,0.895408719719262,0.341935315905945,117.953967741935,108.426941176471,122.576237704918,7.56025279361526,7.25255350586416,6.6101044206769,82.3543,66.27665,89.4118,146.132675,136.4495,152.446,62,68,61
"ZNF420",0.0899741865902003,0.464559628903116,0.645019020969099,92.1869225806452,73.3603647058823,81.3572491803279,7.54322893931555,5.82679782049989,5.58733274941607,50.792525,39.922725,51.4752,123.266275,95.035925,97.8887,62,68,61
"ZNF763",0.0201438827823192,0.266789719594382,0.513070584740089,52.1942225806452,35.7118176470588,42.4580819672131,4.55153143578956,3.31189488607288,5.1638099539154,22.8074,16.495575,15.5189,65.391325,45.55395,57.6437,62,68,61
"ZNF679",0.989180975158095,0.0088969537620659,0.0110583607296562,0.0429709677419355,0.456713235294118,9.08099016393443,0.0357821851206719,0.291141316987128,3.78743529454563,0,0,0,0,0,3.2528,62,68,61
"ZNF682",0.11098737213608,0.994966991561697,0.0913461877321891,69.5564612903226,48.9023470588235,70.5627032786885,9.35938107121093,4.84038473464487,7.41932264909556,19.621175,12.1007,26.4901,93.404375,74.842725,101.2966,62,68,61
"ZNF772",0.137159465825677,0.255842093054366,0.954961511060307,92.2874064516129,72.9996911764706,75.924206557377,8.51623894467983,6.33783886246109,6.63210978989929,38.6572,38.1814,33.6991,122.36685,93.04565,100.362,62,68,61
"ZNF257",0.831151572839401,4.4636716670321e-05,0.000303042779304263,10.6619548387097,14.3298161764706,39.541237704918,2.50553170851683,2.57420672314052,7.20829991998264,1.66485,1.575075,8.2165,6.61925,17.79285,42.6868,62,68,61
"ZNF785",0.994677152848516,0.476431852832146,0.520243464607733,107.539061290323,108.530501470588,119.580557377049,8.54489636967371,6.90813330550715,5.85566239407461,61.977175,66.723575,83.3387,136.62895,129.2218,147.343,62,68,61
"ZNF98",0.915761167720823,0.00234496472377999,0.000427360247328701,2.95497903225806,2.05285882352941,10.8414803278689,1.29651378192726,0.542709101350326,2.52648634829465,0,0,0.5958,1.471325,1.41285,12.3587,62,68,61
"ZNF786",0.859586340819681,0.203532784992505,0.0622432775798288,141.844014516129,136.756413235294,158.902860655738,7.25496270984977,6.00804905617017,7.58785445453913,101.398475,104.09825,120.5449,171.637775,167.97285,181.5739,62,68,61
"ZNF517",0.260344757835931,0.728680815042727,0.710090850601324,341.144493548387,428.402569117647,384.402957377049,31.9355452996418,43.8014698579596,41.122290792921,169.027,232.1014,187.1936,399.0139,499.569675,405.013,62,68,61
"ZNF675",0.0456983405132373,0.0532659965820416,0.99999918137961,73.3508225806452,55.1631088235294,55.1538295081967,6.56681246235855,4.58126065325553,5.009585848912,37.216175,28.4971,26.6177,98.5269,72.652075,71.1235,62,68,61
"ZNF860",0.189061299177344,0.0220109137973546,0.582516090406106,6.08599677419355,3.63183382352941,2.2350868852459,1.31786629954415,0.924788600418285,0.641842592122638,0.86395,0,0,6.303225,2.683025,1.7271,62,68,61
"ZNF695",0.282054160196179,0.998659639555091,0.309182917004009,17.304014516129,8.68283529411765,17.017437704918,4.58592567742748,3.1103648328517,4.42072225742042,0.577475,0,0.5889,12.552225,3.1523,14.6454,62,68,61
"ZNF665",0.00474096888806008,0.0341813799729357,0.816653972032692,12.2337516129032,5.57197058823529,6.84467049180328,2.0780149494738,0.871527771478154,1.36431180161218,1.334,1.0427,1.0844,16.2985,6.843075,9.2379,62,68,61
"ZNF624",0.113195889644729,0.00535799971528839,0.440949358624697,54.8890403225806,43.4349220588235,36.4255278688525,4.819402780507,4.31957795661702,2.64674998373986,32.541225,23.607925,23.6641,68.7283,52.838625,40.8922,62,68,61
"ZNF841",0.0568861319543724,0.241158892291725,0.794449448788197,167.646612903226,121.924717647059,134.781737704918,19.0471619486723,8.43148441930381,13.7625495899865,84.267525,73.569925,58.8235,217.5075,156.197925,176.7956,62,68,61
"ZNF615",0.533936174021621,0.611828198769193,0.994739894028863,121.054238709677,107.198569117647,108.470655737705,11.6038836943536,7.91199041050721,7.89469743852756,66.9423,66.103675,68.2629,156.484425,135.7336,132.5915,62,68,61
"ZNF433",0.780504096207603,0.484930797988311,0.15826095505165,67.2974677419355,63.1385661764706,74.6125754098361,5.07502989184382,4.27212430443194,3.82404004673401,35.30705,34.32635,54.8589,90.833625,84.1293,87.3399,62,68,61
"ZNF595",0.999710502803444,7.42769401540500e-09,3.9371799154253e-09,130.673632258065,131.297883823529,305.948559016393,9.89722602675378,9.94623143964473,31.8078567090805,80.056225,76.149175,140.7959,155.790575,153.98015,400.7045,62,68,61
"ZNF460",0.995021937193913,0.466600426380806,0.396181442198112,24.6063387096774,24.3164088235294,28.2990950819672,2.1728307607878,1.95411346928853,2.41603696941532,13.00785,12.0509,17.0708,32.872775,33.55615,31.3745,62,68,61
"ZNF81",0.862587031471824,0.793779294758915,0.467463660241685,45.2657209677419,42.5643794117647,48.7347557377049,4.07283251092366,3.25385305961854,3.86745669904056,20.641375,21.49735,29.8522,64.6428,59.1913,62.7615,62,68,61
"ZNF780A",0.547750381404243,0.491198630029538,0.991868163266387,307.858496774194,281.10225,277.981163934426,18.1895048070701,20.592956222814,14.7153140499767,213.210025,196.7397,200.9412,350.939975,299.576725,310.0039,62,68,61
"ZNF461",0.032341749523805,0.0509771953084635,0.992799954234171,71.3247629032258,55.9581602941176,56.6556442622951,5.29152286584776,3.09010690711248,4.52568163202226,41.0924,39.300375,37.8486,89.866775,69.48695,63.3462,62,68,61
"ZNF181",0.218716951950252,0.437680283650048,0.912328394289066,287.289212903226,254.792022058824,262.7589,13.9376083136845,14.0691631843797,13.5001072780892,205.5764,182.0809,185.7181,323.665525,294.40465,331.7427,62,68,61
"ZNF44",0.583347331657357,0.409931904887136,0.945492677104458,231.320638709677,214.498248529412,209.062190163934,12.7509586672484,12.4804697739765,10.8607931127277,163.535125,158.0259,150.2553,284.363025,249.104925,242.1565,62,68,61
"ZNF790",0.804579993179456,0.206989145904084,0.506081256182924,131.77354516129,125.430614705882,114.132929508197,6.74932505112993,8.22520637578611,6.18975697767569,94.020475,82.60785,78.7746,167.26245,145.18825,142.4815,62,68,61
"ZNF677",0.118351021159129,0.650048487114549,0.532411216028041,14.3804048387097,6.69862058823529,10.8632016393443,3.2685897318723,1.03307481487238,3.54165834752105,3.13105,1.923125,2.3771,11.5049,8.205,7.5583,62,68,61
"ZNF823",0.0238909389244879,0.737492225818905,0.149187759747144,123.393720967742,103.200607352941,117.560885245902,5.72782116993401,5.24818713107699,5.36961385835727,87.195075,71.210475,88.9764,145.6105,135.5004,134.9975,62,68,61
"ZNF311",0.846855877039925,0.0215179929499437,0.00339226170048368,20.1658967741935,16.5695897058824,38.2058213114754,3.69680241106367,3.63186064772834,6.3882349383998,4.9695,1.532,4.3942,24.26625,17.087475,48.881,62,68,61
"ZNF347",0.00104147214093242,0.257082981431622,0.113949260117895,49.009214516129,21.1617264705882,36.582937704918,7.68684224926851,2.54597886538427,5.35224170077752,9.0615,8.8269,11.3021,61.55705,25.098875,46.1342,62,68,61
"ZNF273",0.107782556315027,0.791197108752382,0.367045258205904,52.5891032258065,39.6165867647059,48.3077114754098,4.99691623234705,3.48978895124873,5.20030120564704,25.476,19.262375,24.6914,69.4034,48.2662,54.4353,62,68,61
"ZNF84",0.350395965213866,0.19391355305449,0.916758880396995,403.150408064516,363.892735294118,352.592393442623,23.9377200533839,17.8764774426222,18.6275257065645,280.010725,258.211975,255.9705,499.5563,439.9155,425.2922,62,68,61
"ZNF667",0.00642620055954668,0.216496581386577,0.361617537037932,35.3964725806452,14.1228470588235,23.5477918032787,5.82431164109114,2.51424063084664,5.98907022355459,4.84485,2.104425,3.8997,44.688175,17.360475,21.7265,62,68,61
"ZNF649",0.113329715684478,0.0290210712136366,0.801651523642198,99.8349467741936,77.4516044117647,70.3515409836066,9.63720253592167,8.12912765052102,5.38390587402314,46.1527,35.39395,41.7954,133.325675,102.07225,92.9771,62,68,61
"ZNF248",0.750964611393402,0.70751443598169,0.279219735378551,179.739687096774,168.993225,191.873757377049,11.9612495825529,10.0697324120692,9.76274622333282,130.093,113.063625,137.2309,207.299775,205.23685,238.7627,62,68,61
"ZNF544",0.243001742871892,0.731554737952594,0.68227664387252,426.354062903226,481.802442647059,452.988704918033,27.8951292272123,20.2505875043266,25.6123994936798,257.6668,372.896075,315.7674,592.159475,591.8368,570.0494,62,68,61
