"gene","p-adj-stage II-stage I","p-adj-stage III-stage I","p-adj-stage III-stage II","p-adj-stage IV-stage I","p-adj-stage IV-stage II","p-adj-stage IV-stage III","mean-stage I","mean-stage II","mean-stage III","mean-stage IV","SEM-stage I","SEM-stage II","SEM-stage III","SEM-stage IV","Q1-stage I","Q1-stage II","Q1-stage III","Q1-stage IV","Q3-stage I","Q3-stage II","Q3-stage III","Q3-stage IV","count-stage I","count-stage II","count-stage III","count-stage IV"
"ZFP30",0.986570116316279,0.983777585429302,0.999974125434194,0.998719227427701,0.986827902727513,0.987594954026056,196.909763366337,189.818342307692,190.788860869565,201.73775,9.21167131911497,15.1897116242887,15.4751194738567,36.316931194032,134.758,144.253,127.52845,112.47505,256.8209,217.2972,250.273525,287.90965,101,26,46,10
"ZNF549",0.944403575653127,0.886638332548254,0.999993235761077,0.995033587537262,0.999463362331406,0.999004247364597,177.064631683168,164.993219230769,164.351304347826,169.18287,8.97367570411775,26.054701914298,14.0285900973043,28.5637456498659,122.3503,107.02065,102.7593,96.792925,230.3086,180.6218,207.135175,234.726925,101,26,46,10
"ZNF211",0.951343121883295,0.888417995081483,0.749954298824551,0.999761049012656,0.995340827411741,0.969411855843184,239.041716831683,253.678903846154,222.966230434783,242.66513,11.6951481963128,33.3572618618008,16.3814173011198,40.5754915149474,150.3661,143.924975,133.86925,136.940725,303.903,255.09945,283.686375,345.1736,101,26,46,10
"ZNF205",0.993556955789294,0.988313560977196,0.965431865324577,0.956234375848387,0.990592986843268,0.915155515384349,636.403451485148,617.146915384615,655.482041304348,580.08784,34.282884134295,49.5952521590989,52.0559254275015,85.2680236948662,423.6078,476.410325,422.44435,367.5702,710.2406,762.773225,719.705125,740.86615,101,26,46,10
"ZNF45",0.875025684296795,0.975854947551466,0.763128144877374,0.916044309698454,0.999172895037694,0.84137491956349,230.701163366337,213.177888461538,238.505556521739,207.97802,10.0860909878985,12.3689510533797,17.8769316955762,48.6179296076408,167.6549,180.23415,146.2047,119.74735,277.602,266.634975,341.9738,271.061575,101,26,46,10
"ZNF133",0.998018626183925,0.846287083942163,0.876046417029644,0.99937480493782,0.999999994224104,0.951450788876149,584.703079207921,573.183815384615,627.683417391304,572.90649,31.234584905092,59.003119919595,36.3616705572081,94.0568798064819,404.5572,374.749525,451.74655,396.03245,713.7593,652.1046,697.206,657.1446,101,26,46,10
"ZNF436",0.999290119552091,0.856211758899659,0.900974336099653,0.579006664009637,0.620326826470721,0.850998608091276,554.015091089109,562.931603846154,508.301556521739,417.36535,33.4168195567791,61.0470156933751,48.3726760754755,36.0754632855853,388.2499,382.813575,281.850925,351.33875,661.7926,573.878225,596.927475,509.892025,101,26,46,10
"ZNF484",0.858502374876451,0.97752124211105,0.975768466378448,0.267854623343703,0.160998460172059,0.21737320469731,55.2502831683168,48.8639269230769,52.606802173913,77.38962,3.01466064402214,3.97790683402739,4.53591828439406,32.7692250604157,35.2595,31.972475,30.695675,39.4265,69.9455,59.833925,68.943875,50.464175,101,26,46,10
"ZNF780B",0.999081412274262,0.388552395630531,0.581109007244678,0.978652582332044,0.992843849533848,0.635934750315039,242.689399009901,238.062653846154,286.078884782609,222.43306,12.9453228133377,20.2431609610921,32.3705966978239,33.3748495381084,143.4165,175.4633,185.39945,150.344225,305.4577,278.577875,316.361625,271.73915,101,26,46,10
"ZNF557",0.995618656044117,0.848145574351356,0.98095503970691,0.871447371866958,0.948587551080255,0.989709697148275,160.757048514851,157.585,151.741541304348,145.01618,5.60830752313289,10.350074742761,11.3524471359359,21.3826884337037,124.6709,117.8093,103.310575,103.661475,181.5424,178.6024,176.184175,203.6813,101,26,46,10
"ZNF337",0.99999474066841,0.752639207807511,0.879531524923221,0.993854385963387,0.996390792101389,0.874992030962193,568.144464356436,566.742703846154,614.303032608696,545.69846,24.5004710131974,65.3778276053967,39.1789017765332,42.7466255492763,387.0774,380.1841,451.4284,424.7095,688.6794,581.8506,645.813,637.70595,101,26,46,10
