"gene","p-adj-Cluster 13 (HNSC-LUSC)-BRCA CIMP c7","p-adj-Cluster 5-BRCA CIMP c7","p-adj-Cluster 5-Cluster 13 (HNSC-LUSC)","p-adj-OV-like c1-BRCA CIMP c7","p-adj-OV-like c1-Cluster 13 (HNSC-LUSC)","p-adj-OV-like c1-Cluster 5","p-adj-UCEC CIMP c18-BRCA CIMP c7","p-adj-UCEC CIMP c18-Cluster 13 (HNSC-LUSC)","p-adj-UCEC CIMP c18-Cluster 5","p-adj-UCEC CIMP c18-OV-like c1","p-adj-UCEC non-CIMP c3-BRCA CIMP c7","p-adj-UCEC non-CIMP c3-Cluster 13 (HNSC-LUSC)","p-adj-UCEC non-CIMP c3-Cluster 5","p-adj-UCEC non-CIMP c3-OV-like c1","p-adj-UCEC non-CIMP c3-UCEC CIMP c18","p-adj-UCEC Serous c4-BRCA CIMP c7","p-adj-UCEC Serous c4-Cluster 13 (HNSC-LUSC)","p-adj-UCEC Serous c4-Cluster 5","p-adj-UCEC Serous c4-OV-like c1","p-adj-UCEC Serous c4-UCEC CIMP c18","p-adj-UCEC Serous c4-UCEC non-CIMP c3","mean-BRCA CIMP c7","mean-Cluster 13 (HNSC-LUSC)","mean-Cluster 5","mean-OV-like c1","mean-UCEC CIMP c18","mean-UCEC non-CIMP c3","mean-UCEC Serous c4","SEM-BRCA CIMP c7","SEM-Cluster 13 (HNSC-LUSC)","SEM-Cluster 5","SEM-OV-like c1","SEM-UCEC CIMP c18","SEM-UCEC non-CIMP c3","SEM-UCEC Serous c4","Q1-BRCA CIMP c7","Q1-Cluster 13 (HNSC-LUSC)","Q1-Cluster 5","Q1-OV-like c1","Q1-UCEC CIMP c18","Q1-UCEC non-CIMP c3","Q1-UCEC Serous c4","Q3-BRCA CIMP c7","Q3-Cluster 13 (HNSC-LUSC)","Q3-Cluster 5","Q3-OV-like c1","Q3-UCEC CIMP c18","Q3-UCEC non-CIMP c3","Q3-UCEC Serous c4","count-BRCA CIMP c7","count-Cluster 13 (HNSC-LUSC)","count-Cluster 5","count-OV-like c1","count-UCEC CIMP c18","count-UCEC non-CIMP c3","count-UCEC Serous c4"
"ZNF772",0.969649320748047,0.865098417959529,0.999963976351494,0.983989583482147,0.999357932151406,0.98429788487968,0.999472268795357,0.895751368047401,0.698306857926687,0.740213818874093,0.999964555661421,0.97761591170603,0.875845534168737,0.98477102551847,0.759194428808295,0.984523432672368,0.996255895140115,0.953794052108357,0.999964062643136,0.133997144714439,0.9262506926538,135.92384,295.9383,357.84,217.34446,102.987723076923,156.689778947368,196.5904375,51.3673118716816,NA,NA,80.5114103745774,21.9598321957356,30.9560592151735,23.6069313791676,67.3722,295.9383,357.84,79.3866,8.17275,34.3638,70.037075,163.0283,295.9383,357.84,216.3462,127.3137,199.891025,317.725875,5,1,1,5,39,38,40
"ZNF257",0.00554915080251528,0.813853960714719,0.541975472693135,0.00984745937245046,0.636849730264315,0.993978052674656,0.999999999984027,0.00183868669380194,0.745065281449752,0.000116818189309975,0.915743346157382,0.0118652996705575,0.962661896616443,0.0088938789428914,0.199292157022432,0.235140685452497,0.0607100054485863,0.999701987242056,0.213311258611197,4.35832923949553e-05,0.165414383697022,9.0389,250.5809,98.4381,141.9936,8.36989487179487,41.1020342105263,74.8220025,6.62136190998498,NA,NA,65.0861664527648,2.40294653098691,10.0497841929154,11.1347409007145,0.5223,250.5809,98.4381,32,0.9267,1.340025,10.752425,8.3256,250.5809,98.4381,158.1197,6.63715,61.44245,115.4991,5,1,1,5,39,38,40
"ZNF785",0.996223799036664,0.59034774688101,0.976078688179153,0.585396249138809,0.999697814199725,0.990366477984335,0.121658781682952,0.997389849215276,0.995233623380872,0.999913118447235,0.267498181702514,0.999668425618368,0.982860744067456,0.999999997613226,0.98672985128027,0.0267128736331048,0.979828681861851,0.999773971805159,0.973596057779407,0.892036867925893,0.434877542506622,73.85212,149.4302,287.6956,197.84076,214.792907692308,194.923934210526,245.1377525,26.7596158428218,NA,NA,22.9397784065278,14.9881015250827,17.0724669222569,22.1721595522597,35.8187,149.4302,287.6956,181.859,168.6415,120.56645,149.60945,83.0402,149.4302,287.6956,235.7542,247.5818,221.450075,303.289525,5,1,1,5,39,38,40
"ZNF98",0.994354619646017,0.00684080129994291,0.244378159635575,0.00144080632846799,0.615151766269228,0.856181950382349,0.999812661303682,0.99805477016509,0.00443245789964442,2.65545874614803e-05,0.99360154288783,0.99968092238253,0.00733843017426516,0.000103782168961453,0.99454656309718,0.0509157452649502,0.993209136040665,0.150548814672285,0.17906617612501,3.66399945461726e-06,7.71215178393403e-05,0.37944,9.6663,51.6239,33.55722,2.58668205128205,4.50682894736842,18.5474525,0.271615945040051,NA,NA,12.1146835498663,0.595927273738427,1.24304628707842,3.03447436718282,0,9.6663,51.6239,24.7439,0,0.32525,4.117025,0.5038,9.6663,51.6239,37.0575,4.07955,4.848125,33.6552,5,1,1,5,39,38,40
"ZNF786",0.203391192101371,0.397392377298976,0.999950347704661,0.0627287131499324,0.990594533341595,0.999836329082874,0.847114723279663,0.424182908389708,0.689307729779582,0.144244590266723,0.891600066680075,0.394751605284522,0.658774451502347,0.115074208023223,0.999991736549011,0.850513900928956,0.421089028851495,0.686262122570532,0.140152855326764,0.999999999995351,0.999995085024219,199.56994,449.8559,411.0671,374.24102,258.465320512821,253.848228947368,258.052685,30.3617789531114,NA,NA,26.2337656178331,15.1807681373494,15.3665677692283,15.826855317597,181.201,449.8559,411.0671,331,200.9594,195.133075,168.06025,242.4524,449.8559,411.0671,412.3981,325.9571,312.807925,332.6134,5,1,1,5,39,38,40
"ZNF517",0.999769707906999,0.886822559981128,0.994874980479618,0.462508799890817,0.989731666426934,0.999999913709773,0.7946240010269,0.999976218485926,0.994767727109615,0.906625832542535,0.781784626813415,0.999968890020046,0.995278364808649,0.915873708214779,0.999999997980725,0.381697362268355,0.997771665551382,0.999850325555504,0.99859092504542,0.817940545532237,0.848495797282519,180.55016,246.4913,393.7522,376.30508,287.894720512821,289.834781578947,337.15433,47.6914508884517,NA,NA,71.6145350882864,20.9886851156627,21.7748021549858,32.6104844378557,111.0083,246.4913,393.7522,296.9266,192.76855,194.542675,193.302325,189.5561,246.4913,393.7522,349.8932,336.62095,385.5105,403.53795,5,1,1,5,39,38,40
"ZNF675",0.97434198712705,0.863494822336151,0.999938162883285,0.445497173393685,0.999980236835723,0.999999329213146,0.93780600984041,0.999281352929054,0.975294573057181,0.715681329155305,0.996634084332564,0.993835263988515,0.929333629187688,0.418142785135996,0.962233596788971,0.489427999269739,0.999999989530265,0.998950607976461,0.991077036134405,0.586452831479821,0.10782722466144,112.8894,207.826,249.4619,234.40722,162.352128205128,140.988471052632,200.881915,20.5260183569293,NA,NA,89.1339529498575,13.4679443567652,11.7378236374822,18.6517565247109,84.1813,207.826,249.4619,137.1429,102.1245,76.45565,127.139525,127.4328,207.826,249.4619,214.2094,217.8777,192.017975,246.264025,5,1,1,5,39,38,40
"ZNF860",1,0.999744898645853,0.999949169090706,0.999921785965841,0.999997667270959,0.999994036386793,0.994550080435254,0.999915195647986,0.990972089685787,0.934545674286754,0.999463164225674,0.999991942645394,0.99611957504852,0.978845346319522,0.999240903445725,0.999992973757401,0.999999875642483,0.998652871222998,0.995892950368734,0.963303943359169,0.999073873305953,62.79472,63.2029,83.0471,72.34436,47.6989435897436,52.7908210526316,58.0306575,24.7675898056795,NA,NA,24.9266594458343,6.43975615236113,6.90799797031445,9.17982982937138,7.4006,63.2029,83.0471,37.9274,16.615,24.1156,22.617075,93.4855,63.2029,83.0471,107.2235,64.00025,74.90585,77.1541,5,1,1,5,39,38,40
"ZNF695",0.00424002856702532,0.778689175228631,0.534984844835558,0.724958954368713,0.0632477615937197,0.99784746690971,0.920771475582968,0.00874845490041776,0.945415788371909,0.968752156573327,0.936281384678237,0.00812113643132217,0.939379539343785,0.959645421645958,0.999999873255763,0.560974750383939,0.0230425970010494,0.99096960230546,0.999974558235115,0.802506356424757,0.747604691010216,87.85088,405.7961,208.5508,161.96952,128.552669230769,126.703021052632,152.597605,19.1477935396327,NA,NA,54.2185618353475,10.1507989872354,14.3053181063716,11.5245611431128,59.4785,405.7961,208.5508,80.7411,77.7764,72.8957,107.931,116.4961,405.7961,208.5508,156.6154,179.3176,153.3163,193.061725,5,1,1,5,39,38,40
"ZNF665",0.999910439028459,0.327905114985211,0.789295687589509,0.513609085051502,0.98888259114153,0.93184055681925,0.742957034957554,0.999825094228593,0.665739680873057,0.959825961868355,0.988262095133552,1,0.436749034547195,0.612289838669802,0.716388252084476,0.926451877944006,0.999997868313091,0.540407441623235,0.815429509569909,0.979126339778813,0.991603887305782,15.08012,20.0762,48.7381,31.81364,25.2553333333333,20.2302657894737,22.53245,6.92255105184498,NA,NA,9.58556158003275,2.25414678697683,2.46102378316391,1.95479920980162,6.7895,20.0762,48.7381,18.9016,15.2675,8.914925,14.1678,12.951,20.0762,48.7381,35.1648,33.22135,27.717175,26.799175,5,1,1,5,39,38,40
"ZNF624",0.936124299519707,0.173133725151188,0.0939019223309234,0.997940232368099,0.989007739837918,0.0826356673029979,0.999999931023661,0.89274536459943,0.121703003990046,0.981331905622888,0.998504058591097,0.970276461094933,0.0593440341038036,0.999992060104213,0.856574800984568,0.998355486477345,0.970733287037865,0.0585155085680885,0.999993435551358,0.841718562784023,0.999999999998929,82.36648,40.896,178.92,70.00442,83.9797102564103,73.5821736842105,73.4593475,24.7417183973426,NA,NA,13.7516306044556,5.50868431179608,6.35815063087442,4.76126667254385,57.4413,40.896,178.92,45,60.60585,46.087075,53.99835,108.8298,40.896,178.92,86.2599,105.7274,103.700275,90.04565,5,1,1,5,39,38,40
"ZNF841",0.999984608446066,0.913422652909712,0.992294320253754,0.939731621323314,0.99978437718885,0.998287310369443,0.738693883818254,0.999339288186283,0.998385994716707,0.999999881763697,0.5022934443999,0.995958844446843,0.999831588140542,0.999165052633902,0.987972108321622,0.968548821705764,0.999997501502967,0.98406969040701,0.998996236838854,0.874940514033691,0.417331807137531,134.3726,159.8662,257.1574,199.81168,204.697325641026,221.750544736842,177.2181575,42.6683265521745,NA,NA,31.5319704787126,18.3521275429718,16.6294733086113,12.125108523722,80.1108,159.8662,257.1574,143.6966,133.80925,148.436225,122.862425,125.8094,159.8662,257.1574,262,258.0309,266.474025,220.98475,5,1,1,5,39,38,40
"ZNF615",0.947056892207058,0.954902248445092,0.999999999969333,0.999127984002352,0.988801982322922,0.991246426482787,0.821234880134332,0.999151657801212,0.999468354268329,0.990457351181216,0.942492942822389,0.996091163229522,0.997217778063596,0.999595326697401,0.99461209051492,0.984127336759699,0.990235113729395,0.992590925373521,0.999997665964883,0.901514412288811,0.998694873906882,132.70072,228.274,225.0929,158.18054,187.670030769231,174.946278947368,165.148705,46.8118883548549,NA,NA,55.2610140969979,15.9360633670481,12.9121668215028,10.3289532108857,79.556,228.274,225.0929,84,125.3454,116.42505,115.185375,173.3216,228.274,225.0929,214.1033,230.3017,229.924575,200.93135,5,1,1,5,39,38,40
"ZNF433",0.827174406704009,0.993057070103927,0.998643548799035,0.999581457270386,0.924461567128518,0.999372800686258,0.981878472260686,0.935075446358891,0.999829860937789,0.999966685700913,0.999743318280063,0.860319927234253,0.997667648361594,0.999997795037815,0.968609285580531,0.752770326980875,0.987901957526184,0.999999998868092,0.967021017468892,0.806561800851197,0.249442305870422,120.39998,272.8878,198.1587,147.60516,160.857105128205,139.205544736842,193.1157425,24.6916281226127,NA,NA,56.3022692324972,10.3914216907534,9.9469800002757,24.339135263761,106.0199,272.8878,198.1587,73.6738,113.0162,91.03465,91.832875,162.5639,272.8878,198.1587,132,200.63955,179.273925,250.8819,5,1,1,5,39,38,40
"ZNF595",0.999783937448057,0.00073429371759659,0.00814072903945007,0.877742489475404,0.930895483099615,0.00924690370444958,0.99674021240095,0.993308795039052,0.000565035649707779,0.941115931511367,0.999677498211979,0.997022357033857,0.000394598208646957,0.873808019281107,0.999583117216393,0.646531259052786,0.9010725451466,0.00347442289986954,1,0.289679649954968,0.126085361792496,114.46132,62.4593,712.4735,214.42064,150.779133333333,138.658610526316,214.70707,33.3171403447895,NA,NA,50.9849470807767,19.4007078990627,11.3185977560994,27.4497290382774,90.6568,62.4593,712.4735,152.2436,102.6794,99.89875,103.25135,155.6351,62.4593,712.4735,230.2556,183.62715,185.11575,252.844075,5,1,1,5,39,38,40
"ZNF460",0.999234565093027,0.999959182025736,0.999999277416703,0.963023438267443,0.999999962739154,0.999967163336458,0.973045610931886,0.999999972557219,0.999999783306545,0.999774726502938,0.902358528493166,0.999999998455539,0.999979531136376,0.999999949922294,0.996972974110264,0.718806800906701,0.999989768381799,0.999564560925016,0.999964700725515,0.818513919684827,0.987994574970094,23.9351,34.2039,30.1406,36.12138,32.5194230769231,35.2465289473684,38.743065,3.79552674960933,NA,NA,6.44783128225297,2.71800257380688,3.54209850448706,3.6057086375467,19.9721,34.2039,30.1406,24,19.00845,19.110025,22.39215,21.9321,34.2039,30.1406,47.033,39.941,48.578675,48.8759,5,1,1,5,39,38,40
"ZNF81",0.996594668893095,0.949679300256029,0.999912538669095,0.997287160074714,0.999967538863005,0.993454705186188,0.978018234579385,0.999978552566681,0.992618895845059,0.999999964589177,0.96817545451662,0.99999034162586,0.994264460114472,0.999998879899264,0.999999330904662,0.670737495192961,0.999999880729738,0.999871998095101,0.979472636484909,0.681382108575127,0.773184544371226,39.73072,77.7024,103.5684,60.77244,63.1107461538462,64.9444868421053,83.80666,14.0578293158083,NA,NA,12.83156434647,5.64373697250344,5.75552306644256,13.8931445384857,17.2348,77.7024,103.5684,49,35.9324,37.984325,45.118,61.4687,77.7024,103.5684,71.0268,81.6979,89.30355,89.104525,5,1,1,5,39,38,40
"ZNF780A",0.999319680132405,0.999999876850723,0.999967237756055,0.999973185286425,0.996583472488688,0.999975847106134,1,0.998912011230767,0.999999782844012,0.999865218696568,0.999997826101007,0.997508400468256,0.999995296986112,0.99999741310153,0.999853445056318,0.95319131300058,0.999999999988472,0.999837609672934,0.828138607429866,0.350249614162064,0.186620210720083,275.97946,367.3204,297.238,245.68296,275.630194871795,261.052252631579,363.136105,51.6908350170182,NA,NA,49.9351645862773,13.102373081297,16.352102153287,46.6023020216036,225.0653,367.3204,297.238,173.1868,210.30165,182.7306,235.1403,359.4984,367.3204,297.238,308.6112,320.41655,303.327525,340.363575,5,1,1,5,39,38,40
"ZNF461",0.996697043930186,0.930633510455002,0.999764533746706,0.740369129883312,0.999967364788271,0.999990721757437,0.96076833711155,0.999994819030302,0.990831472539828,0.942973502744749,0.785382108702556,0.999999999991071,0.998741693212259,0.99741424990999,0.958796919863775,0.34631248904577,0.999861202926632,0.999996760108207,0.999999809722635,0.191315398811282,0.776594102112628,64.60498,90.7148,111.9052,102.43116,82.7741641025641,91.581747368421,104.56915,14.8380195054259,NA,NA,15.9264119365788,5.91426346216375,6.41196233673706,6.84662129927171,47.1785,90.7148,111.9052,94,58.09255,68.669475,76.0077,75.0724,90.7148,111.9052,123.3758,102.29655,112.693975,131.204475,5,1,1,5,39,38,40
"ZNF181",0.999135937346107,0.999999995934671,0.999910010939365,0.0300378563085643,0.820312696307986,0.566705540712822,0.999996658323004,0.999528502193439,0.999999999991371,0.00171273966804453,0.999975233768302,0.999712224364648,0.999999997201094,0.00228735436221117,0.999998811060507,0.867849249601943,0.99999997779002,0.998414305906937,0.0528279071820295,0.26606076248587,0.358188955926775,125.038,178.4552,131.7852,332.3426,134.023046153846,137.648407894737,186.733405,29.5029268581441,NA,NA,180.423966844807,8.98090784993287,10.2648038647007,15.1983916038305,90.6568,178.4552,131.7852,119.1239,93.089,100.280075,126.072775,146.1141,178.4552,131.7852,229.8445,164.10965,178.893275,224.965325,5,1,1,5,39,38,40
"ZNF44",0.806572357701276,0.999963246064126,0.855744656173954,0.999992573911742,0.865068475813314,0.999688705882298,0.995708357186339,0.551949900126801,1,0.970502545104737,0.999999999239956,0.755519168235472,0.999912683712292,0.999985893682512,0.797391473142971,0.997584717228308,0.878141409003035,0.997682003102012,0.99995193339932,0.15947214685532,0.928946975420476,244.48528,437.2414,206.3416,261.29546,206.600876923077,247.207147368421,278.5815175,109.498727777922,NA,NA,67.6426427527754,10.5212782457023,18.3146942834536,25.19374287256,114.3761,437.2414,206.3416,167.297,149.8112,162.7778,159.196975,224.2096,437.2414,206.3416,315,253.2874,339.474225,348.648125,5,1,1,5,39,38,40
"ZNF790",0.999924322915131,0.990218251312863,0.983669118712066,0.99992825278239,0.999999510402182,0.970140339776977,0.932465160274547,0.979769358660996,0.999953418046125,0.749392162802894,0.999999991197606,0.999933343499732,0.981921117462025,0.999868610597148,0.209520133673018,0.983353577105785,0.991352662415733,0.999602124287027,0.884109740234748,0.997496241457988,0.522068730137855,93.96438,78.0742,131.4645,84.87312,117.937571794872,92.4553552631579,111.93856,26.3791173270525,NA,NA,7.27710595768675,7.69601494706786,8.06314977459044,6.7732772775878,67.5301,78.0742,131.4645,71.4823,84.6811,69.678325,83.483075,130.5483,78.0742,131.4645,98,160.35205,111.607,127.5476,5,1,1,5,39,38,40
"ZNF677",0.973316875561446,0.488076843202922,0.986737200424736,0.622821946822409,0.999999964457344,0.969124147920346,0.892403495402873,0.999669415631442,0.752925685222323,0.940742076644955,0.874228664228108,0.999762731343427,0.766040608033524,0.952572165894689,0.999999919695064,0.0843789281598308,0.999856677993423,0.989826588011722,0.998138842865753,0.0174983837519236,0.0252099832219257,4.38508,33.0886,65.4116,35.85258,21.1686923076923,21.8276789473684,43.4093425,1.9243294799488,NA,NA,14.0357470693369,5.27754216720671,3.36125642331676,5.33157704016999,1.5666,33.0886,65.4116,20.9636,2.09175,3.02635,21.694925,5.5423,33.0886,65.4116,33.6538,20.6127,32.81395,64.9705,5,1,1,5,39,38,40
"ZNF823",0.990274576052986,0.999999770277274,0.999096075457932,0.999999008781565,0.995051222044613,0.999999999923998,0.999163075550199,0.997478881168375,0.999999939020062,0.999966132104037,0.999035518439664,0.997624813304548,0.999999912348024,0.999956139766665,0.999999999971017,0.792065190759849,0.999999587957391,0.998231449598772,0.886415914395334,0.424761277934774,0.449899084834332,132.37964,204.8518,143.9697,140.92588,152.554894871795,153.094236842105,193.0406775,22.3839940595641,NA,NA,30.186767817562,10.0136694652091,10.8299086441669,20.4576457177577,98.0574,204.8518,143.9697,113.8193,113.8005,109.53745,110.61885,175.1045,204.8518,143.9697,174.5818,183.8905,191.796025,231.496375,5,1,1,5,39,38,40
"ZNF311",0.99936870414326,0.999993682350603,0.999996058021519,0.118550429191566,0.931107812746565,0.836729142698917,0.999999703007954,0.999519713462128,0.999998317936748,0.0147834348300905,0.993151372551584,0.99999841278423,0.999999903256392,0.074677865977295,0.9014084043121,0.0352242528361704,0.957590077668594,0.875876902533577,0.999574046246475,8.97127450105728e-08,2.55918839281444e-05,3.00522,24.5376,12.8258,76.76634,5.55587179487179,17.3357052631579,68.059075,0.818213726602041,NA,NA,18.8126681801546,1.81171070709623,4.68882459884189,11.1008435741075,2.611,24.5376,12.8258,64.9527,1.0428,1.2169,12.35805,4.1802,24.5376,12.8258,115,4.38785,22.835575,105.5476,5,1,1,5,39,38,40
"ZNF347",0.801471974560935,0.782621067584935,0.999999999966821,0.625509946701459,0.999535523710699,0.999271642646402,0.738501631139738,0.984075701733175,0.979890247561837,0.98994561024897,0.807023990346118,0.977578922850505,0.97223719646774,0.978273213871864,0.999979721988671,0.767434026766786,0.981431353629246,0.97675637530874,0.985565959905281,0.999999854372645,0.999999267180301,51.5205,126.4058,128.2581,103.68218,86.5669076923077,83.7978684210526,85.3728425,27.2373720409661,NA,NA,40.7054669674283,6.84039459880792,8.54675074704706,6.76147477129017,17.757,126.4058,128.2581,40,48.49485,39.78875,54.237175,37.9278,126.4058,128.2581,136.7597,121.3157,119.740725,101.870525,5,1,1,5,39,38,40
"ZNF273",0.0702086426616699,0.0183932078891138,0.999798560659855,0.510955591084799,0.553185769859752,0.266828127505163,0.911973902380496,0.14576839827342,0.0399729894697124,0.837125936140012,0.523918348830292,0.282716157887807,0.0943763044610227,0.995614758697295,0.773449006531653,0.0837943535057264,0.555169721220529,0.249390707935291,0.999909025366866,0.0120051243638768,0.420579890039841,84.92148,398.9218,450.8271,202.39174,139.346025641026,172.354102631579,217.5865525,19.3710217878769,NA,NA,26.0786163442695,11.8949880330099,18.8445281988049,17.6683523919312,54.3081,398.9218,450.8271,188,97.0301,81.06395,125.295125,85.1064,398.9218,450.8271,239.55,174.611,243.08595,285.165175,5,1,1,5,39,38,40
"ZNF84",0.999771888856324,0.813889178693539,0.82368668240239,0.999999893985607,0.99991666687719,0.781946505821986,0.910321976917452,0.964050385448883,0.963891877640579,0.855745568031026,0.862390913425115,0.952153484502368,0.973649916180635,0.794905314381357,0.999974325028788,0.986991052547818,0.987452688372364,0.919174185780523,0.970098359350777,0.984623981770883,0.939821117091098,711.88792,545.7756,1320.4167,685.58194,932.921458974359,956.741607894737,860.2428375,173.709738698794,NA,NA,185.137795326612,61.0098758066371,73.05393964752,59.8966493291369,487.7285,545.7756,1320.4167,452.3077,621.5918,647.956525,623.3655,1035.8987,545.7756,1320.4167,991,1166.51,1107.67855,1023.322975,5,1,1,5,39,38,40
"ZNF667",0.995259256458177,0.23100428886827,0.84103340784487,0.030422848862246,0.895973008129556,0.998629930313019,0.947004121378781,0.999992056223345,0.385229608171882,0.0281967236011927,0.406249808980972,0.999975762172572,0.690562228298179,0.303681509628256,0.370122327094759,0.0193368648013478,0.976953013906262,0.957543344865024,0.971031711090541,7.47566548731093e-05,0.101603510403748,5.1427,79.1895,276.0755,216.83362,56.5308512820513,106.549871052632,171.5428975,1.98576765080913,NA,NA,95.1346759451326,13.8062396993896,16.0381208613345,18.4399258605292,2.0888,79.1895,276.0755,92.4145,3.8258,10.131125,96.722275,6.0381,79.1895,276.0755,223.7363,97.9388,154.516575,240.297925,5,1,1,5,39,38,40
"ZNF649",0.964837399268504,0.234619650166275,0.932437444639172,0.500023959310905,0.999999303384971,0.870681622791261,0.382909958660879,0.999999998092649,0.706018203744985,0.999446610595641,0.569242544076228,0.999996318025259,0.619900399130076,0.99100631137643,0.996861622826489,0.161147092962128,0.999998432652428,0.827190099818565,0.99999999999566,0.960674553555336,0.710105062423675,113.11284,271.4007,505.978,295.1029,263.220441025641,242.422055263158,296.49402,34.1278621336526,NA,NA,113.015999978246,26.5845563011332,23.9304891670062,21.7598078274288,80.4178,271.4007,505.978,160.8352,178.0465,123.46535,215.431575,135.9852,271.4007,505.978,272.0879,345.97985,326.861,415.308825,5,1,1,5,39,38,40
"ZNF248",0.999891029481691,0.999999993156681,0.999930037116316,0.995933960004886,0.992904001970574,0.999944525267907,0.999999922536068,0.999652888461873,0.999999999979881,0.990291886859201,0.991190162092527,0.99264390952868,0.999968888045251,0.999999844969141,0.851941595553687,0.553053539737542,0.893114745489091,0.98726508094469,0.960469867316474,0.00871286127085058,0.276547336656876,324.00454,166.93,354.9542,494.96064,344.126564102564,472.33185,693.413425,133.624363794342,NA,NA,68.1332166056513,21.7642977628741,57.3192693269268,104.872405900703,173.913,166.93,354.9542,422.0207,238.28905,259.893725,336.27165,256.4555,166.93,354.9542,517,443.6069,474.120425,674.01835,5,1,1,5,39,38,40
"ZNF544",0.999999083642041,0.994402529791126,0.995826421439255,0.998935990461196,0.999493152090616,0.999763250645138,0.99558959006784,0.999999413693373,0.950409755145323,0.857093820797014,0.99976821503036,0.999879516699052,0.998207734778765,0.999962507154585,0.356728338022212,0.937960778928101,0.994580142044252,0.999990705233411,0.999633674499693,0.00891143814576367,0.783272243591762,562.29048,505.0246,818.607,672.12062,455.896276923077,625.674542105263,740.51385,128.121174052127,NA,NA,78.25323320927,50.4550295132819,52.1797510624282,68.0847227819132,335.6444,505.0246,818.607,603.3974,150.59835,538.169475,499.14915,843.8642,505.0246,818.607,659.8418,719.316,821.48,883.28695,5,1,1,5,39,38,40
"ZNF251",0.999979276897967,0.989675562858978,0.987598385738419,0.88587682226009,0.962846791124019,0.999999999742667,0.999957643404576,0.999660918103372,0.9940081367225,0.831535786778736,0.889584593845276,0.98049466133222,0.999985945391484,0.999615694924428,0.460987884797391,0.563931094600239,0.92580401550632,0.999999999899124,0.999998732712128,0.0319864845815533,0.89701925022389,366.87672,287.7591,601.8509,589.893,405.599246153846,533.326484210526,611.305395,152.813955057378,NA,NA,167.969158406176,28.8339967206747,53.5778148858268,50.1489267459699,197.9648,287.7591,601.8509,361,282.08065,344.4894,442.8397,279.6322,287.7591,601.8509,618.2534,479.33025,711.67755,715.1544,5,1,1,5,39,38,40
"ZNF607",0.90626348785544,0.894360835061336,0.999999999976831,0.0015217209372157,0.895497864884984,0.907320141177977,0.994221678477823,0.963974880711219,0.957003654785969,0.00010335691334018,0.995802176084296,0.960724220743546,0.953333565964523,9.1396457386983e-05,0.999999981584595,0.531330767084668,0.999659859348194,0.999447747011885,0.00779813672705398,0.186717818738909,0.163942980072143,172.50538,375.8714,381.5677,584.40702,222.898807692308,220.103228947368,310.9111075,24.3580640441189,NA,NA,292.163791675674,13.5592265823245,15.4915211280354,22.3059339860816,160.9621,375.8714,381.5677,312.7826,160.80115,167.320725,219.9721,208.3551,375.8714,381.5677,342.6341,272.0985,278.71225,368.24875,5,1,1,5,39,38,40
"ZNF334",0.999999999952704,0.997110806724446,0.999486409108711,0.116555086551472,0.738594290001685,0.963008121984296,1,0.999999999969919,0.995712341308753,0.0100121099621135,0.999696025367374,0.999998801953222,0.99936255936881,0.0329815704212568,0.98420157486957,0.402712109572717,0.968819413536394,0.999916688991673,0.729860568707877,0.000799263060470956,0.0146484097907672,9.09484,13.7559,105.1716,261.22212,9.75978205128205,37.1755131578947,153.0377575,4.83496867896784,NA,NA,84.8275350167821,3.65503213468019,12.9135953040899,38.6745714766978,2.0888,13.7559,105.1716,153.8462,1.57665,2.323525,9.167125,7.4006,13.7559,105.1716,386.9668,6.71985,21.679425,152.484825,5,1,1,5,39,38,40
"ZNF485",0.914341019773877,0.999987767321274,0.992004184762412,0.0201657792804288,0.987078102502072,0.62724070391864,0.88041611809879,0.994658438144394,0.999890870039678,0.0299456000647818,0.990534360311632,0.973394245344966,0.999999932472062,0.00632890226401495,0.942201655447094,0.691648352386402,0.998936484401612,0.998868765532435,0.0771516916015135,0.989570138387578,0.557664855977341,54.58118,107.0731,65.091,142.67806,79.1737487179487,69.1574210526316,86.1961475,20.4109109427629,NA,NA,35.6211153213736,7.07635079822499,5.22733593542178,6.65985539494587,27.7521,107.0731,65.091,91.3202,49.93225,44.294075,62.47725,60.9649,107.0731,65.091,177,105.26855,79.24675,103.558025,5,1,1,5,39,38,40
"ZNF192",0.999985110075833,0.315631899489896,0.742199556305764,0.688651021163131,0.993359381132715,0.869085335559849,0.905229310733223,0.999947618007894,0.545520966941875,0.963189488601222,0.90299175500024,0.999943626769685,0.548431775638438,0.964936292117944,0.999999999998112,0.134751494509799,0.960804330000536,0.915378477917817,0.999055009766064,0.0470721889681558,0.052017387013531,59.44174,103.3553,464.6148,230.33552,153.588269230769,154.235784210526,269.059135,27.36643583097,NA,NA,69.8404765747013,21.4267504534896,20.7092113349079,36.9116447278853,8.3256,103.3553,464.6148,76.9231,31.4438,45.73505,90.637925,115.1881,103.3553,464.6148,352.967,231.8412,231.5192,357.764775,5,1,1,5,39,38,40
