"gene","p-adj-cluster 2-cluster 1","p-adj-cluster 3-cluster 1","p-adj-cluster 3-cluster 2","p-adj-cluster 4-cluster 1","p-adj-cluster 4-cluster 2","p-adj-cluster 4-cluster 3","mean-cluster 1","mean-cluster 2","mean-cluster 3","mean-cluster 4","SEM-cluster 1","SEM-cluster 2","SEM-cluster 3","SEM-cluster 4","Q1-cluster 1","Q1-cluster 2","Q1-cluster 3","Q1-cluster 4","Q3-cluster 1","Q3-cluster 2","Q3-cluster 3","Q3-cluster 4","count-cluster 1","count-cluster 2","count-cluster 3","count-cluster 4"
"ZFP90",0.502247494047075,0.677900380658071,0.993221076540864,0.333623698875595,0.991489183759237,0.94486028420021,452.844442857143,657.29155,614.521475,703.512025,49.8301140879874,61.459705021983,172.676972995593,151.466022054774,348.6821,596.92945,471.629,479.11915,539.7997,712.5364,709.980775,915.826125,7,4,4,4
"ZNF479",0.777041518999433,0.777041518999433,1,0.777041518999433,1,1,0.345285714285714,0,0,0,0.345285714285714,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4
"ZNF445",0.15944158312596,0.841767559618675,0.0688778169737768,0.393629088830868,0.948985331488268,0.175373990806184,453.452157142857,661.615825,376.498825,605.2635,32.5446801089039,86.2064034148796,65.9292815583533,110.427206301753,404.117,584.6091,324.50265,520.6019,472.1164,725.898975,458.352925,682.6308,7,4,4,4
"ZNF74",0.846670491146326,0.132455853906558,0.545208176122164,0.641656783635795,0.986709918867067,0.740426625260862,493.641185714286,605.50405,815.23485,657.160475,37.8337866363389,81.3706752160394,174.083022026257,134.434139022518,435.1665,496.363925,548.936175,535.497825,542.5821,688.465525,1035.215775,756.0228,7,4,4,4
"ZNF829",0.998877798948113,0.999978400497342,0.999690800332222,0.894278849039792,0.874765346432745,0.91129666197098,8.14684285714286,7.268375,7.9121,12.4264,3.01444800797577,2.15295569793985,3.06934215128693,8.48641079245716,1.86135,3.559775,3.14345,2.112725,11.72915,10.78115,12.6953,15.934925,7,4,4,4
"ZNF267",0.999957797275859,0.923950555253423,0.956115861230846,0.786715483599177,0.859525513154393,0.992089800781143,215.993642857143,212.960275,176.967,157.16085,45.8780002860633,36.0996543710688,50.9679586018183,36.3784777808138,141.03305,163.830825,117.9899,128.3442,276.9343,268.40505,244.8892,197.46955,7,4,4,4
"ZNF566",0.71036168766259,0.342654974157813,0.935561773018795,0.933310219359387,0.972826180937829,0.745603614931976,128.420642857143,160.957875,180.909375,146.33165,19.7019987729292,25.6906947822675,22.0714173229154,20.4572708322534,97.4572,153.579525,170.7732,124.458375,148.7728,189.118,209.060725,148.633175,7,4,4,4
"ZNF224",0.997354208445533,0.82627958115876,0.933764222575504,0.974081128909466,0.946875019010097,0.675774923161407,173.5306,164.0139,131.15545,194.317875,17.1757236490372,28.8504802246283,47.7765105850232,60.2034370292978,149.28495,134.809775,68.622575,114.592525,180.6745,202.940175,194.417675,254.29045,7,4,4,4
"ZNF529",0.919764494963754,0.973873196049018,0.997566501536372,0.483077545589042,0.881682549585051,0.793772342092499,263.696928571429,321.9153,302.4905,398.13565,55.6094478668899,57.3906144426799,44.0335303516725,104.211675141548,157.59415,254.513675,259.203725,241.415775,300.75465,394.381175,322.660525,563.428575,7,4,4,4
"ZNF284",0.912905048785052,0.948430559471544,0.999600562228846,0.546167143334213,0.924153931671308,0.886839469058329,38.4166857142857,26.888825,28.923125,14.543025,14.4286126951414,6.55872029176615,13.9247343673871,5.14220028544445,12.74755,15.8322,8.98295,6.868925,58.3021,37.624575,44.160925,20.04425,7,4,4,4
"ZNF749",0.666243259395149,0.560280074887188,0.998512516205192,0.878572106795489,0.369194746678529,0.296110803671935,58.9581285714286,81.906525,85.480875,44.13755,8.18097427085186,15.9724668100232,25.3926450406535,11.6163526180768,42.51165,58.639275,47.616825,25.922225,76.73185,99.55455,109.12505,56.947375,7,4,4,4
"ZNF17",0.970523454617136,0.822961128631741,0.981206350502927,0.916066915454566,0.773112043276223,0.555190420350038,83.7629285714286,97.018075,109.790475,64.372375,15.3332477272773,14.5439682446238,40.746148047952,13.8426258995765,58.178,83.204,52.63365,53.23795,92.62735,115.941575,149.539375,76.347125,7,4,4,4
"ZNF555",0.501697477392514,0.999994978638207,0.584166908096048,0.9729774304998,0.38486904902997,0.983761232988621,65.5855428571429,88.081425,65.21225,58.865875,10.4311932896083,6.99743245309485,17.8477323828313,6.34952387970612,47.22025,80.406225,52.0029,49.5762,82.40385,96.47705,75.56635,68.425925,7,4,4,4
"ZNF75D",0.480087064335666,0.85359712121326,0.933030890891847,0.394097829707259,0.998939987077705,0.882196633326101,226.906614285714,332.2401,284.30815,343.709575,36.4116515147963,31.6718825301718,90.7045137729972,50.3299081672017,163.19025,312.307725,167.7195,293.361675,286.53955,369.732125,386.70585,406.34985,7,4,4,4
"ZNF197",0.999986140483008,0.946613460944915,0.954919937145361,0.999989084562365,0.999999995670471,0.955468884938938,340.915185714286,344.080075,289.108425,343.83785,49.1339371668641,103.900082370302,66.9718891397276,71.2465736070924,253.72685,207.923225,223.99615,236.79955,443.6751,510.779,369.192925,442.33245,7,4,4,4
"ZNF732",0.544493535832527,0.78309049723699,0.982605614574501,0.242602019467822,0.94663730064828,0.799707660681727,1.17774285714286,2.70645,2.240675,3.399375,0.48387500543462,1.29274508733676,1.00824906262871,0.736945782011811,0,1.478,1.4244,2.70845,2.13065,3.2086,2.849125,4.095725,7,4,4,4
"ZNF546",0.784883373686379,0.9095502935673,0.994604879162747,0.999991384639788,0.850185854939369,0.941805144840583,54.4652142857143,37.830075,42.72845,53.962175,8.4523533184109,7.15981772584272,18.9647916303475,18.3913396647886,39.5351,30.77725,18.88,32.3881,60.17785,40.127775,51.09035,61.135525,7,4,4,4
"ZNF286A",0.251763384436583,0.322985706684217,0.998707318405349,0.822107256558176,0.775555089363922,0.851112230449137,307.136442857143,664.44285,633.07315,466.23375,49.6585098237949,268.582067292875,153.400360698063,55.8001301609369,226.94975,332.448725,617.50865,425.899875,402.39545,773.764575,786.5631,505.590825,7,4,4,4
"ZKSCAN4",0.0708621700788663,0.00195504204812025,0.386846931626379,0.749387142974301,0.462796457232936,0.0306822170792458,79.7292142857143,149.118075,196.7984,105.592825,18.9046177748344,9.93086655847775,25.581046021485,10.3317405020786,43.8789,134.025475,161.0526,91.79885,113.68855,158.8058,218.6121,114.884125,7,4,4,4
"ZNF643",0.791908212013991,0.385252536280929,0.918355075065787,0.649969726705078,0.995927152824495,0.97515622053644,35.5800857142857,54.06325,68.42055,59.0827,7.04478448189826,11.8968149504044,24.517753379966,18.7907303494303,23.3522,35.22575,31.255175,36.074925,42.80615,70.81735,93.533575,75.053725,7,4,4,4
"ZNF642",0.388572977395898,0.19595590818252,0.975084455672243,0.382929955323172,0.999999634833018,0.976742950537766,62.1169428571429,101.25075,112.433925,101.51755,11.7451320819847,11.7430404757101,21.1540217212305,27.365323331347,43.71545,86.727825,89.906275,57.2626,84.612,112.159925,138.4101,141.53825,7,4,4,4
"ZNF490",0.999880589121159,0.91901257803264,0.922920393482924,0.706066568012066,0.741458149213731,0.978346387952028,235.019214285714,237.490625,212.00965,195.8707,26.2654043598766,26.6219507233027,30.6536311967685,10.5898981306873,192.2017,232.625925,163.250975,185.246975,240.27475,265.19115,256.512875,200.728125,7,4,4,4
"ZNF626",0.947873575162156,0.995369285264269,0.992645853485133,0.289674919731533,0.191951429611925,0.29134085044891,72.3750142857143,24.41815,51.70515,236.7544,57.4238913080296,17.2932626214421,24.0673357048338,112.682016333198,4.75945,2.4216,17.9218,118.3089,38.1987,32.1652,78.01745,317.64355,7,4,4,4
"ZNF793",0.957474859472712,0.98515602511526,0.999029438957732,0.206109085632484,0.52189542306908,0.44454746645809,131.579957142857,178.77915,164.182275,326.77355,18.7549546704694,29.5272880401757,57.7277748102011,150.83706267303,115.08215,155.331175,70.269375,167.412125,147.89655,220.477075,240.02825,367.137325,7,4,4,4
"ZNF383",0.997561768019516,0.967127299578077,0.994960252342843,0.965849354802705,0.994609332950964,0.99999993627518,63.8135428571429,61.031625,57.02055,56.9279,9.45974671406258,10.9451422116066,11.4848736535279,11.6963072724543,45.75395,50.852925,39.146225,39.998675,81.1683,66.91135,72.659175,71.579275,7,4,4,4
"ZNF669",0.295011506878369,0.914298005926433,0.721608632967177,0.998290981791529,0.321996471924362,0.886585279439146,89.6016,157.2699,113.497775,83.48055,19.1026100834789,40.3233301676792,32.021289581344,19.6568157109479,53.87405,112.755475,59.7938,71.069325,114.24205,215.225475,162.705525,99.686925,7,4,4,4
"ZNF559",0.999961429075583,0.516045064183101,0.63440080134188,0.170734692361352,0.269144556234693,0.896556599926403,184.446742857143,188.27345,299.25225,363.574925,31.2486221593076,15.5750185665218,99.9075513897848,87.3865859836945,124.59015,166.333,154.398,249.36075,239.8309,207.3604,377.56995,506.722875,7,4,4,4
"ZNF177",0.99382286048214,0.997170651538852,0.977219695236121,0.130643074521607,0.287436364571274,0.152771672731831,96.9571714285714,110.948125,86.2156,225.10615,23.9218955890854,21.8257373135241,31.1214374223514,77.5604233012398,53.80675,75.64785,47.6618,123.9974,128.97585,144.820475,124.8317,318.1606,7,4,4,4
"ZNF548",0.885104207145589,0.762319704121848,0.995771405244448,0.979545073995944,0.990177468031714,0.951423990141701,151.356357142857,186.958075,199.435375,170.3366,18.8285817265345,29.3252407247117,62.1515183281199,41.0342271918618,115.483,141.286525,102.455125,110.46355,181.6915,220.80555,293.88305,233.50335,7,4,4,4
"ZNF563",0.864953876418981,0.380212327723005,0.181718153097614,0.999945858261289,0.882533208368738,0.506891477459593,59.5167571428571,70.545825,35.945075,58.770075,7.38982308274141,15.655264384831,1.27675231699744,14.4309538978645,46.57365,56.963075,34.0191,41.06925,71.2984,77.69635,37.557025,72.071775,7,4,4,4
"ZNF567",0.508202678232416,0.997186121298531,0.705204840749839,0.865538607522512,0.253031592554168,0.825434126212854,106.766057142857,164.299125,114.745375,75.407075,28.9075204961225,23.7071827356667,39.2805573128398,14.5494162892293,66.2393,153.6616,72.7546,70.7762,144.89935,186.453975,161.989325,87.976575,7,4,4,4
"ZNF573",0.924096385962525,0.90163626860678,0.999931625309055,0.31550204068042,0.730655985667766,0.762143082080703,10.5348857142857,7.8383,7.56035,2.74635,3.68294184957446,1.85572581981642,2.89735141192204,0.941741553806917,3.9162,5.811475,3.480275,2.303475,16.6045,9.334275,10.597125,3.868375,7,4,4,4
"ZNF527",0.993764231831869,0.977641420271218,0.999253918510721,0.765291665024725,0.699218722822039,0.625186049642464,99.2526714285714,92.0033,88.0035,126.722675,16.6352482174178,9.45455666023884,16.2831269341917,34.6604827573221,77.0817,84.554925,66.0324,88.409325,136.6321,104.669425,107.36465,147.7517,7,4,4,4
"ZNF33A",0.48755671727657,0.636630525060165,0.995767825677234,0.826421454462384,0.950721075914772,0.989919478720506,824.1487,1337.392125,1247.513275,1126.7488,138.636502890234,326.211959898968,401.63049812893,248.184169154511,645.45585,852.62445,856.316575,983.795975,934.86455,1875.961675,1533.93215,1300.427825,7,4,4,4
"ZKSCAN3",0.012756047250706,0.00611659490619532,0.986988113546601,0.969864024925728,0.0595139254055348,0.0318321882044306,52.1025,110.762625,116.864525,59.3506,10.5236541349431,15.4123233175802,14.0074193942814,5.31581831565,26.34545,101.660975,103.235275,54.975125,70.33945,130.98305,129.14375,64.124975,7,4,4,4
"ZNF676",0.999999875541775,0.995146119955398,0.996298683833457,0.179322440902171,0.260834894859951,0.354977085448612,0.120628571428571,0.091175,1.127825,9.326,0.0787292972463108,0.091175,0.195253618724468,7.59583277955749,0,0,0.833575,0,0.18445,0.091175,1.42915,12.09015,7,4,4,4
"ZNF699",0.658468454955546,0.995016884272158,0.844685040189388,0.999888323969091,0.701084628729982,0.992778840577543,7.32382857142857,13.262525,8.542475,6.982925,2.02329513073462,5.36163504047895,4.95696152435727,3.9274675685856,4.04195,8.02505,2.285625,3.1739,10.30335,15.215625,12.14865,7.507675,7,4,4,4
"ZNF250",0.277332715952518,0.176959554274168,0.993867384412456,0.615625636186229,0.93890804651999,0.840419234996069,238.297785714286,409.58805,435.894425,350.78825,55.3492985202696,81.0525568354519,86.4783732071337,40.5726668615399,134.1372,307.447125,352.37835,316.03675,264.1408,456.620225,505.643975,395.24695,7,4,4,4
"ZNF79",0.980683365530482,0.995924219062326,0.949419836433781,0.891984534238,0.990966822519916,0.841361613192767,131.7731,113.190775,142.682575,97.059125,31.4273191776866,9.25355941348832,60.3131591075471,21.1715616204606,74.93235,102.244275,80.2337,81.11725,160.06275,119.67335,178.094275,110.331075,7,4,4,4
"ZNF681",0.55048276164376,0.999999989351848,0.642508527486271,0.987542436335017,0.803509149421288,0.991473150008029,111.242242857143,169.78455,111.37485,125.437875,25.3809162742109,28.7110839989396,37.0414522068745,39.7431364947537,83.54625,138.956625,64.680025,82.271275,144.9384,207.273175,148.627725,150.72085,7,4,4,4
"ZNF766",0.772258154921335,0.700148152831657,0.999444930152157,0.913206539452671,0.500485794349595,0.43708104096299,413.978628571429,486.856325,496.59605,364.60325,55.2378102183973,39.574630686956,70.6312700637201,31.8154348430784,299.3162,449.686425,454.8834,326.193275,542.2352,500.4535,559.9865,406.085625,7,4,4,4
"ZNF471",0.492053599689298,0.956264038880864,0.838228577311015,0.910829299849804,0.896377613528548,0.99908286691849,71.5585857142857,142.3399,96.357675,103.807275,34.1621147439635,30.3549935448025,46.9830990269262,20.3045303110486,7.7814,120.353275,29.925925,87.746025,87.44395,157.446675,133.38785,115.047,7,4,4,4
"ZNF836",0.358212727998814,0.937034912216143,0.755506327508183,0.495193168673189,0.0602148587157415,0.316041060426546,80.3291142857143,119.9282,93.81175,46.75605,16.61910007194,3.39926667361261,23.7666758814557,13.6291190438279,56.2382,117.450825,61.407225,35.138825,116.18485,123.393225,125.805425,66.347875,7,4,4,4
"ZNF493",0.977888393764581,0.849655747730496,0.982916437318742,0.998239784317877,0.957482662844595,0.822511879356083,195.429428571429,166.025925,135.7036,207.837275,58.1628758458836,25.847071971514,47.8268203194086,50.8536821307526,94.88145,121.78795,98.583725,163.644,239.1186,207.117675,172.330325,254.249075,7,4,4,4
"ZNF167",0.296992890904896,0.431052563968325,0.99458918299858,0.963838709587207,0.633030522896109,0.773540532087385,32.8761571428571,86.78455,78.6468,46.793775,13.7718382124858,35.207452395634,13.344318356077,25.9020489077079,8.19195,29.17125,68.074525,22.179875,56.1316,144.42075,90.714275,51.79635,7,4,4,4
"ZNF565",0.999920204086333,0.258972356037018,0.3801356528919,0.966672902303348,0.984117384467957,0.576980682387006,63.7773428571429,64.7709,95.863225,71.435175,12.2784473653335,8.23228811378303,12.3038681432152,11.674172767508,37.78725,55.382675,83.83655,56.3339,83.99885,67.266175,109.693925,85.576325,7,4,4,4
"ZNF34",0.987065212720754,0.725298769092086,0.918953111061378,0.218102269926787,0.454160318449343,0.815979433564047,104.467557142857,117.543025,145.91735,185.13815,15.13446175853,29.2897219974395,48.4654552526591,31.2600751674427,76.18215,75.264575,77.282025,141.796,124.0138,146.6364,187.340325,234.8877,7,4,4,4
"ZNF140",0.324552197822229,0.991472864810708,0.567619087138183,0.212298120423272,0.99412004143726,0.424835734160598,498.763785714286,723.7712,535.153025,759.9413,39.3741917632327,67.0268566787597,130.180504404931,156.600219218541,442.62375,642.954925,323.8327,545.157125,579.9965,802.978625,728.800275,919.652875,7,4,4,4
"ZNF658",0.792423520406846,0.985352081955263,0.680363775045718,0.797687051373368,0.99999972745698,0.685607412846801,35.9631142857143,50.4738,30.550475,50.314825,5.06077644341301,10.1012391511306,9.80283735459408,22.2781648653031,31.1793,37.6138,16.5676,23.094025,45.82775,66.67915,43.630525,59.37735,7,4,4,4
"ZNF765",0.67371678089817,0.999999345604862,0.741758176331734,0.66285609164176,0.220519451136335,0.744512047870274,174.298885714286,246.01775,173.540225,101.414025,43.7419708581631,18.8992375999007,71.8108684792487,21.5315471380319,104.48515,220.977275,53.7904,72.928725,224.8531,258.564125,270.845325,129.11955,7,4,4,4
"ZNF124",0.394626468905092,0.975026312415875,0.710493104462149,0.99999920010775,0.501262716494464,0.983855192236767,91.6403285714286,184.211375,115.27975,92.372175,28.3389840265575,42.6737625674796,53.0294860856439,53.5972360163808,21.1054,148.817525,35.670425,34.967475,150.6787,246.99205,172.155425,105.1962,7,4,4,4
"ZNF569",0.240154810152555,0.990459355136613,0.226031716758495,0.864038109747003,0.111903637426645,0.973452779640135,103.922571428571,177.488225,92.843525,75.02605,29.9174872233115,15.0219027332523,25.6890509800503,19.8265905933379,56.6245,156.839925,68.775475,51.96075,158.35865,192.78205,109.1308,99.4088,7,4,4,4
"ZNF777",0.999905783229375,0.982700318280676,0.992986280470882,0.922570565905724,0.958345725685125,0.995529688790606,690.210957142857,682.421075,645.07645,613.028175,72.5455776228685,83.7407501754211,113.535863009598,101.319902247488,571.2944,591.893075,551.701925,579.7464,794.4433,790.07705,706.426675,711.312325,7,4,4,4
"ZNF605",0.843467114212799,0.721617038981029,0.996777848772886,0.383437772183625,0.882556620016136,0.951289845909039,391.8591,464.87765,485.515275,538.3294,43.1034155511403,28.148819809378,110.935313116762,74.432197202913,344.65275,432.642075,335.905775,452.6226,432.75335,478.201425,622.9735,599.1156,7,4,4,4
"ZNF799",0.999286317018967,0.344562623387556,0.506089600609227,0.845554208569895,0.83750970794097,0.153326289034222,182.033871428571,174.7799,80.995125,229.820375,39.1228256694144,20.803395877957,23.9950677855323,67.2376503833898,127.1538,152.484575,71.3103,150.679975,218.8596,178.225875,103.624325,295.23765,7,4,4,4
"ZNF782",0.897218103730583,0.614170638768435,0.962362096673534,0.547041233650249,0.936364251413259,0.999617430886132,58.9981714285714,48.819125,40.893525,39.231475,9.06479504673921,9.65543096762775,16.2856549048222,5.95917694098424,38.953,40.405525,16.71355,35.23245,76.5854,62.74055,61.390775,43.592525,7,4,4,4
"ZNF846",0.801554446845687,0.983970418711073,0.960486978295585,0.214016375198886,0.744282059946123,0.460676057509954,33.0418142857143,47.0538,38.53875,64.720825,6.12391993483743,12.5207173704891,11.6102449162726,18.3575299713939,24.92615,34.537275,28.68605,50.446325,36.9328,58.332875,46.5331,82.892,7,4,4,4
"ZNF136",0.389748169626974,0.966580923443374,0.286643211278163,0.990882090684941,0.353205938772787,0.998786635497483,130.014171428571,197.496675,111.026825,117.92435,28.087785322218,20.627109562716,25.6533374080377,39.669674708239,79.91985,187.6714,95.648325,107.31645,186.9768,217.397025,133.76535,161.99715,7,4,4,4
"ZKSCAN5",0.999989065097584,0.997302099392569,0.998872227069394,0.963855323620816,0.969270779163635,0.933194758117949,412.340885714286,410.20725,398.8853,445.185575,39.3688910377605,45.0020400832099,39.4210478274191,79.5608525693528,351.5185,361.56565,365.159425,370.358675,492.96445,448.59505,450.936275,465.8485,7,4,4,4
"ZNF33B",0.799075746878313,0.898440036776691,0.997280660085998,0.930859281754639,0.992241273877995,0.999785948000011,661.027042857143,865.947925,816.659225,795.63305,126.536946369624,212.735370838578,226.130433951486,91.4785175732214,429.18565,538.768975,542.46605,734.888875,852.691,1207.5134,978.581225,886.007825,7,4,4,4
"ZNF431",0.623492994755413,0.885604906430909,0.970546937898097,0.994726827813078,0.821530912631953,0.972926260873453,83.9868285714286,123.3405,107.346575,91.82075,14.801905147741,4.81693499713943,42.9368892189722,25.8840756509512,77.0038,116.0073,63.2435,51.306725,107.3088,129.9246,134.260875,124.981425,7,4,4,4
"ZNF418",0.104278033796481,0.00107721254644155,0.19611372513549,0.301859673382544,0.935654694565391,0.0716527883934074,4.4268,80.16825,152.7154,60.074325,0.81178595202477,45.9437599585352,19.3045883480241,21.9887937452761,3.00865,1.314875,144.40285,28.65505,5.3697,152.387925,169.01435,78.018725,7,4,4,4
"ZNF700",0.99903163527998,0.28898002270458,0.450855587503474,0.689912795249165,0.692340542070947,0.0805024794564051,300.809928571429,290.58595,162.982075,383.324775,60.304878389104,34.9613254326477,32.4199428952657,51.2335498736159,189.81355,249.885475,155.124825,359.70805,357.14235,302.560925,198.8077,430.097325,7,4,4,4
"ZFP28",0.675447132083508,0.964344864349508,0.505640644070194,0.944741161709883,0.953988600461274,0.801889027804057,130.846385714286,177.758525,111.3581,153.668075,30.3806847318163,24.1204647874433,27.2719648166696,29.9188506597534,91.3379,156.867725,86.72765,113.630875,156.97005,210.4095,124.3599,172.03895,7,4,4,4
"ZNF585A",0.993434256822823,0.999972173659667,0.99725463568628,0.604581341288469,0.815789388826448,0.710166509307286,105.022071428571,98.04685,103.904475,71.64915,16.5435655263353,12.1585731816758,22.8599625587465,25.0645673512264,80.08975,84.655625,79.7879,47.369275,131.4269,106.128475,124.662975,80.906325,7,4,4,4
"ZNF138",0.942550051869097,0.816649923114514,0.991881425695448,0.994213326306154,0.888344925781993,0.751872783982428,230.771714285714,189.31685,165.770675,249.370475,45.4263343774995,13.3487719818778,53.9372962429118,84.6896566425162,153.2981,176.638625,101.691125,112.64685,327.72575,206.674275,209.5598,352.516775,7,4,4,4
"ZNF429",0.889548383908066,0.811450336768764,0.998674744838847,0.999994315907318,0.926678908088184,0.869029028757692,240.186585714286,109.45775,77.9848,235.66925,154.999790900155,17.7601509230872,21.948337779469,146.441368892403,74.67435,98.824825,67.384475,69.9493,105.19945,123.561675,94.745125,275.8965,7,4,4,4
"ZNF470",0.763295751458187,0.625448880099827,0.250743588088447,0.808569283200319,0.377658011540182,0.991317153815022,184.261,235.06215,121.050975,137.918725,44.4180280076843,22.9910866865292,27.8743250921995,18.9254718882769,109.0037,214.589575,87.163125,109.72175,225.12525,264.517975,138.7135,164.638725,7,4,4,4
"ZNF100",0.723408992521695,0.995610404211885,0.67529903318472,0.889510142621632,0.99049640306231,0.836362297705758,152.796871428571,201.178375,142.274075,185.738425,33.7074619073731,19.9362395673212,36.8129238110154,31.9428658763157,109.53475,178.6353,120.71715,158.59265,183.08595,212.747175,176.029425,217.087225,7,4,4,4
"ZNF398",0.425965269171585,0.00336541957787251,0.120940658971889,0.455816922125234,0.999956130769444,0.111079293637659,528.689757142857,455.835075,330.1354,458.39925,33.7615524439579,18.8154620070115,32.7685627612554,38.3625106773201,489.55985,434.534525,299.987925,406.666875,561.76045,465.15975,340.693925,492.392925,7,4,4,4
"ZNF498",0.994327761544169,0.985722946747236,0.999792658325442,0.896288797564309,0.977904014326678,0.988660854667904,319.050728571429,335.121325,341.088775,364.05505,48.8881876646706,28.2319636163036,59.1228722839333,23.9373215419457,239.23305,306.88025,267.55075,349.4132,386.8835,353.562325,374.244975,395.84435,7,4,4,4
"ZNF441",0.99964213215257,0.695069473971785,0.811309750373647,0.944101791051893,0.976968349370778,0.961472346295909,100.297742857143,96.808625,61.3179,80.6727,22.0100012796008,22.3658203812713,15.2308085801444,39.6172452934535,59.62105,70.65395,52.657,41.836275,129.89705,116.581275,78.19675,102.796725,7,4,4,4
"ZNF420",0.21419028844701,0.999684108960614,0.341911986637349,0.479003137901167,0.031898716433103,0.526529305108002,71.3677714285714,129.1406,74.02935,29.959975,17.9507998627958,22.635733466358,27.4794700122807,11.5340536833598,43.2348,110.5699,34.157,18.4275,108.39855,150.9005,115.20745,45.264525,7,4,4,4
"ZNF763",0.0997121620218955,0.957249225979107,0.322589144608504,0.621534799689754,0.674690756693975,0.917325595385112,51.2280857142857,92.62665,59.532325,71.468925,9.78911494081512,18.0727887335491,12.9274580802759,6.33131230609355,44.4559,77.667925,43.304425,64.63095,59.82615,114.829275,70.9924,73.040975,7,4,4,4
"ZNF679",0.9989652123705,0.244168493826244,0.399010234366524,0.999578426503736,0.999987275638847,0.382552481991423,0,0.18235,2.550975,0.135,0,0.18235,2.3047082954881,0.135,0,0,0,0,0,0.18235,2.930825,0.135,7,4,4,4
"ZNF682",0.447980979278261,0.999800657183146,0.588695252591218,0.0551816279646218,0.661959183648573,0.112475361196501,99.9707142857143,196.27775,105.083625,278.66505,29.8104585072359,49.7624267016206,42.4238843642033,72.8318426437972,43.3404,122.362575,60.93475,224.06945,149.12,268.651225,117.932975,331.92785,7,4,4,4
"ZNF772",0.136755956187647,0.0827362246795504,0.994037106990227,0.943596099990978,0.425437910794139,0.302466440617903,21.7983571428571,190.8378,211.64685,62.221525,13.2743227136679,111.236022280951,53.0721795198216,32.2647128025953,7.06305,45.59455,140.287625,26.744175,13.34585,272.7505,275.590575,84.32645,7,4,4,4
"ZNF257",0.263822899137232,0.882513202652034,0.725452269047927,0.00473146704988825,0.256454045443471,0.0416239332522754,3.03274285714286,22.86905,10.626475,45.4684,2.08744338376114,11.102533748091,6.92385892203847,12.4681037067257,0.36885,5.8761,1.004725,38.503175,2.09515,40.604,15.27415,54.409075,7,4,4,4
"ZNF785",0.355348297338074,0.707539309848753,0.943631618872421,0.999932681340084,0.483384781362294,0.802056348607836,179.849242857143,269.50995,236.556075,182.8129,28.6269271745432,38.2594538838333,47.7051325254138,46.8377652363987,134.1588,239.27465,183.814675,122.84665,230.2426,312.1912,298.82085,232.06135,7,4,4,4
"ZNF98",0.999974646721032,0.0373829861118087,0.0667139008822958,0.661355786969172,0.716850835604258,0.37476229241049,1.5209,1.364775,13.171,5.962325,0.750443038668302,0.51918272534019,5.77583435285904,3.35514253283299,0,0.911675,4.76825,1.3821,2.15245,1.53435,20.4073,9.011325,7,4,4,4
"ZNF786",0.993141106421072,0.999898935628726,0.997889357347698,0.984782964331989,0.946384451621651,0.982475013039765,263.905271428571,285.3647,269.114325,235.70365,64.2021000438374,35.7058631913817,46.5347102004223,53.5300977349114,196.25555,241.76475,245.2402,143.87755,316.56035,333.9371,312.375225,318.7563,7,4,4,4
"ZNF517",0.396857007243796,0.183376988891227,0.965431154202144,0.429794521325212,0.999935127337873,0.952636371853746,278.6133,447.744625,502.5467,441.194725,43.1345871077072,78.8070126024791,146.957620287409,17.4325029024031,190.17415,357.81835,319.285825,419.79445,313.44165,492.304925,681.991875,464.485125,7,4,4,4
"ZNF675",0.186083697338087,0.999994222331432,0.262523653379792,0.968632360976923,0.143750839936162,0.981082595950324,121.582585714286,193.42185,120.7476,106.46345,19.0298174515358,7.34660361714854,36.2889079982897,30.9060135030251,107.13785,184.273025,88.05845,68.53365,147.2939,199.037775,169.5868,120.6314,7,4,4,4
"ZNF860",0.908042745285472,0.671971140655418,0.407559874126749,0.992413668277532,0.837237565162545,0.86841673328824,31.4944857142857,40.46505,16.15975,27.791275,9.763617755984,11.3055282235801,8.51452470796227,6.51623067327206,12.9079,22.4415,6.13255,24.859675,37.50865,58.8533,21.4935,33.2411,7,4,4,4
"ZNF695",0.752326014463997,0.91629357279929,0.988698892533695,0.992441384262284,0.916743017476096,0.987492623823126,113.3888,160.945625,144.009,126.47145,26.9180910838612,23.7635362408942,21.7434218191771,60.3202652404853,71.94815,139.21145,109.32765,29.51705,162.27545,187.373625,168.46635,223.9841,7,4,4,4
"ZNF665",0.0460424407231007,0.882760013224034,0.0251314280641054,0.653065814584677,0.0117420741591172,0.979181027974938,18.2443571428571,40.312,12.724025,9.4096,5.12974265913794,7.63891377367664,3.84007955394481,3.97338709058993,14.97025,29.394075,7.940025,4.454625,17.07155,48.971125,17.0505,14.988625,7,4,4,4
"ZNF624",0.99604935372144,0.979375866666881,0.947921964367366,0.933529364692601,0.98736754600431,0.82145929264105,74.3449571428571,78.798625,66.50155,86.2655,8.94091632139136,14.4261570764922,20.2691173425855,19.9926522016215,61.53755,57.246225,43.187925,67.100875,89.00575,93.91135,92.765325,109.638575,7,4,4,4
"ZNF841",0.749187814196519,0.795904725011764,0.999828308620707,0.966638583138436,0.577974951021462,0.623665066742883,226.628628571429,162.542225,168.085375,255.96345,32.9061885660745,34.1828313058709,61.2222903472035,65.1374583242814,163.21795,122.811125,79.805875,186.2307,287.90885,187.1031,223.5572,326.2308,7,4,4,4
