"gene","p-adj-Mixed serous and endometrioid-Endometrioid endometrial adenocarcinoma","p-adj-Serous endometrial adenocarcinoma-Endometrioid endometrial adenocarcinoma","p-adj-Serous endometrial adenocarcinoma-Mixed serous and endometrioid","mean-Endometrioid endometrial adenocarcinoma","mean-Mixed serous and endometrioid","mean-Serous endometrial adenocarcinoma","SEM-Endometrioid endometrial adenocarcinoma","SEM-Mixed serous and endometrioid","SEM-Serous endometrial adenocarcinoma","Q1-Endometrioid endometrial adenocarcinoma","Q1-Mixed serous and endometrioid","Q1-Serous endometrial adenocarcinoma","Q3-Endometrioid endometrial adenocarcinoma","Q3-Mixed serous and endometrioid","Q3-Serous endometrial adenocarcinoma","count-Endometrioid endometrial adenocarcinoma","count-Mixed serous and endometrioid","count-Serous endometrial adenocarcinoma"
"ZNF585A",0.921062881374912,0.0696664192146998,0.295736033591184,106.913511009174,99.5839333333333,128.993377419355,4.51321989772017,12.7080676080634,10.7768462634181,72.3647,71.985875,79.02975,132.4172,133.68775,157.180275,109,12,62
"ZNF138",0.336700618236438,0.257019952670614,0.0812083471903341,223.538782568807,176.295983333333,251.176117741935,10.0808936715849,28.6234060399528,15.1912073956052,146.7742,129.9458,159.897525,273.0065,186.922175,307.5154,109,12,62
"ZNF429",0.892549271915258,0.678562668993292,0.999886216041891,124.699491743119,107.840541666667,108.393333870968,13.4535753104892,12.675843117404,11.8100381838078,70.4846,74.413125,59.3273,139.9648,121.15225,124.656075,109,12,62
"ZNF470",0.497065320152537,0.198631941104806,0.125324259064167,178.183532110092,204.598333333333,157.087601612903,7.39719933060425,34.4056714508038,8.3452427871859,124.1334,144.04585,119.8776,215.4715,266.9795,194.667725,109,12,62
"ZNF100",0.966309682831912,0.0053495623024763,0.162450576474601,221.5143,210.8241,292.215227419355,10.7432743548828,28.6375822777993,23.6153217900708,133.1375,140.345025,159.4448,282.1303,314.174875,394.496125,109,12,62
"ZNF398",0.415566667828309,0.00276347051658632,0.885226009084098,463.622281651376,416.610033333333,398.510579032258,9.39858329549495,29.6198268360788,20.0628483960856,400.5902,360.272675,306.936525,511.9435,435.6013,457.3841,109,12,62
"ZNF498",0.976337401299221,0.00110658570253763,0.108614242416955,320.425733027523,312.691033333333,390.698324193548,9.99761268580957,31.8322912002232,19.0259702445156,252.6686,260.520875,272.7763,389.4389,386.62315,469.0014,109,12,62
"ZNF441",0.890849375559927,0.000989013850488885,0.342874111024021,107.932416513761,120.68745,161.115896774194,5.34783874627685,22.4929367464561,17.0925766970879,64.1914,80.645475,82.318525,135.4259,160.710875,173.31365,109,12,62
"ZNF420",0.96797695755215,0.35378260337615,0.621957677486583,100.795882568807,95.60035,116.221383870968,5.72715690012601,16.4694590155927,11.1183311146442,57.2581,66.3287,53.84175,135.8831,128.3684,153.714375,109,12,62
"ZNF763",0.499372874037496,0.00073613438814002,0.705053258175122,66.4158110091743,88.5427166666667,104.793274193548,3.04353168894675,11.7327067335216,12.8474980014755,41.1236,55.02565,45.816,86.5585,114.249,124.105,109,12,62
"ZNF679",0.982042798680554,0.000618363238497288,0.195948908797903,0.372487155963303,1.06881666666667,7.9681,0.14769001379634,1.06881666666667,2.73514452299818,0,0,0,0,0,6.6864,109,12,62
"ZNF682",0.946992028756744,0.0672101478143997,0.326002915108409,171.602479816514,157.587416666667,223.841541935484,12.5195080153869,33.6236201814129,22.2510721600794,93.3048,80.2914,95.045825,213.3042,220.305625,272.807325,109,12,62
"ZNF772",0.980344074394787,0.00732741394820535,0.199463214840988,130.436496330275,122.1292,200.3305,11.9521740444423,35.893938716231,22.2769156332643,13.2629,12.3802,81.379725,201.0919,204.2089,256.248325,109,12,62
"ZNF257",0.953068400079841,4.31923187604877e-06,0.068966378278528,28.3502917431193,33.9598333333333,77.870785483871,4.85702175012994,14.2210923685471,10.2524774955651,1.2381,1.158475,10.699,34.8351,48.10005,112.953225,109,12,62
"ZNF785",0.628595162085786,0.776219206839887,0.849353400074633,230.133343119266,197.826375,217.664740322581,9.81128611759343,21.6372270854281,17.8590571135894,162.3932,157.336675,119.84835,286.6366,260.817675,246.9912,109,12,62
"ZNF98",0.21166898691067,3.58716389925462e-11,0.108965059397873,3.35831743119266,9.80005,17.8050983870968,0.566328938127053,4.68127301378815,2.38926384314172,0,0.483825,2.862725,4.379,7.0692,28.7686,109,12,62
"ZNF786",0.933490870456365,0.995750263850767,0.952701958657844,249.383746788991,259.262675,250.668591935484,8.2818276207662,25.1536168215703,12.8990027886987,188.1375,232.551925,167.79255,309.9352,298.942525,315.972425,109,12,62
"ZNF517",0.961247440905015,0.507884507789438,0.95077961331011,304.405631192661,318.215666666667,334.398703225806,14.1916818697884,37.8407967900994,26.2935302392187,201.6129,228.686425,183.762375,374.7495,381.669625,412.286325,109,12,62
"ZNF675",0.937638458543044,0.018366089266043,0.544335574040395,154.266059633028,164.603708333333,197.631287096774,8.28321742127791,23.5836648885232,15.4111340709627,86.9565,110.3974,117.0308,207.826,223.24355,235.38745,109,12,62
"ZNF860",0.684817761236086,0.0435687017544041,0.907735780510039,48.4848733944954,60.1872083333333,66.3147838709677,4.00519417007967,12.8528599646588,6.82186005405905,19.0414,30.732175,28.666325,63.2029,85.6567,82.991625,109,12,62
"ZNF695",0.981778896060338,0.0295671593296929,0.307085920704301,121.744449541284,117.564291666667,152.483429032258,7.24651493012027,13.9411193572449,9.96240130866385,68.5012,93.551975,101.8868,171.9165,149.302275,189.551275,109,12,62
"ZNF665",0.992345899105326,0.486302682759716,0.768133310060286,25.0483623853211,25.6021916666667,22.2332790322581,1.53772097478075,4.22696515998249,1.82724051734409,13.6946,14.974625,12.98835,33.5355,31.12785,27.237275,109,12,62
"ZNF624",0.733961653891817,0.775238232549588,0.923437696230145,80.007028440367,72.1620166666667,76.2856,3.38498345293866,13.1027528368165,3.82359042587029,57.7822,47.076525,54.231275,104.3622,87.349025,95.94355,109,12,62
"ZNF841",0.876057313319868,0.681514991682433,0.998545986842795,218.061560550459,202.2409,203.960077419355,10.7973192261121,31.8558112079993,11.728895662163,132.1171,125.07905,143.6222,296.0526,257.008825,257.745275,109,12,62
"ZNF615",0.863454407236214,0.999126238534579,0.862618525604027,175.864641284404,162.720141666667,176.394735483871,7.10643743544143,34.9596999219414,11.5543458576671,120.406,109.805425,112.6488,222.6981,192.287975,237.679375,109,12,62
"ZNF433",0.991609378934538,0.144398354565794,0.682271340165289,152.018632110092,155.535291666667,180.141274193548,6.04745754597291,22.8839109730669,16.8573468430604,108.6865,105.8816,90.733625,191.5768,188.66565,212.92405,109,12,62
"ZNF595",0.00872009044884359,0.00848668672412112,0.356801240244693,139.269832110092,248.795558333333,196.721906451613,7.36482568895962,65.2230815494843,19.2405556124462,89.1284,140.56725,109.969725,185.7773,193.26565,228.651775,109,12,62
"ZNF460",0.837516799639755,0.00646171318467448,0.0911268897382945,33.1401266055046,29.6181833333333,43.1789967741935,1.81729030289401,4.07196085591401,2.99190504183361,18.2863,17.487575,26.094275,44.4224,38.735225,51.19175,109,12,62
"ZNF81",0.619687957510814,0.206627067810648,0.186201174584861,66.637552293578,51.447875,81.1316483870968,3.80546788159554,10.2190626303887,9.35026438867684,36.2408,26.4724,46.20175,88.341,88.3652,93.966925,109,12,62
"ZNF780A",0.999641592523116,0.0172888579203124,0.333596596596025,290.198983486239,288.782141666667,370.501712903226,8.86809994221544,34.1918083984561,36.0949784788199,229.7196,256.2202,221.0884,339.6011,330.3087,399.727675,109,12,62
"ZNF461",0.992657035205756,0.038455776267417,0.495018314518492,90.6558055045871,92.4945666666667,111.178730645161,3.98333869062308,11.4669138055005,8.72579009227322,59.4487,73.59545,77.16495,112.8917,114.8055,123.294175,109,12,62
"ZNF181",0.894313315045608,0.00496777728364872,0.473911254686827,142.300901834862,155.4699,190.881241935484,5.39804758127852,24.6395086746967,18.1119030084724,103.1271,114.197575,112.456725,177.3428,195.489075,222.521825,109,12,62
"ZNF44",0.998944295801529,0.0236568615454823,0.399958597956817,230.979583486239,232.561116666667,281.071364516129,9.80016788593865,32.334924396566,18.3369504201403,163.2368,148.368675,162.6248,257.9809,283.670975,353.3237,109,12,62
"ZNF790",0.697015510162325,0.187833873276725,0.220790254188288,106.996694495413,93.6027333333333,122.166038709677,4.50046777212327,12.7373723332546,8.47325118429517,74.8517,72.964725,76.5776,130.5483,110.034275,140.205975,109,12,62
"ZNF677",0.736061332042993,0.0100012311545284,0.722930085788957,25.251895412844,34.5935166666667,44.5612064516129,3.74146897557441,10.3384795397321,5.76542621666828,2.889,15.9649,13.6597,33.0886,40.968175,62.095625,109,12,62
"ZNF823",0.911784371774364,0.000993211145944306,0.319295595522261,150.629077981651,160.711375,197.648817741935,5.49701229647169,19.6588260064953,14.2969482090642,107.1621,136.44075,124.47745,189.0965,193.392175,235.55815,109,12,62
"ZNF311",0.999238094766143,4.18178236483158e-09,0.00382248811547536,14.7482348623853,14.2647333333333,58.1903580645161,2.56692441507612,4.42951144890264,8.11196041759767,1.5924,3.280925,8.33995,11.4144,22.5492,87.1117,109,12,62
"ZNF347",0.984861432855857,0.599197032017591,0.942822966479849,92.0662376146789,89.5426166666667,84.4006483870968,4.90577725669855,13.8426180964519,6.0669753389324,50.0831,57.719425,47.14285,126.3482,129.024725,107.9375,109,12,62
"ZNF273",0.491962998944121,0.0635290504179454,0.998905351158862,170.328771559633,214.428816666667,216.219685483871,10.5571002095045,75.4961465209828,15.0560540574317,96.4455,96.04045,113.97085,201.7742,209.377725,276.3605,109,12,62
"ZNF84",0.996207848555087,0.348453963520984,0.715189036011441,957.74247706422,967.295675,874.1059,37.9209101449473,106.777518553486,44.038344148006,663.0273,777.19635,655.338525,1159.9878,1275.238725,1021.247325,109,12,62
"ZNF667",0.772210581720836,7.18134013019123e-05,0.28162096940962,94.768780733945,117.876025,171.175016129032,9.8503524331906,32.7676771576765,15.651947158204,6.1292,5.586825,96.496,155.9905,224.773325,223.490375,109,12,62
"ZNF649",0.995275925541748,0.303847825859682,0.68185658320612,253.012868807339,248.647483333333,289.425475806452,13.7476554463789,41.7977232225575,22.1858909956946,160.0688,151.463625,157.357625,314.7948,341.980475,416.815875,109,12,62
"ZNF248",0.95178869463527,5.22986006168402e-07,0.0398711157128964,373.001425688073,413.418816666667,756.789343548387,15.7432037171063,64.7171154356858,91.9536336370951,253.5265,320.473025,352.042525,458.0762,479.5398,793.029125,109,12,62
"ZNF544",0.149916598088732,0.000113570944866082,0.94373771673184,511.853293577982,697.751616666667,731.138017741936,28.6721741824557,92.4783022250902,47.0964170552387,288.7177,400.52765,550.20495,721.7919,893.8349,799.80295,109,12,62
"ZNF251",0.997063937105484,0.0621816108725036,0.530033959774498,485.207679816514,491.695875,590.841301612903,27.1306347269147,63.5754720521711,40.3565314656443,313.6671,349.579125,359.11795,563.8591,623.8862,725.749025,109,12,62
"ZNF607",0.514756313684605,6.4187571958696e-06,0.33871897657026,220.956506422018,277.448766666667,352.386382258064,7.32840406458214,35.4763136350719,33.8175669337004,172.7964,214.3866,196.38925,267.1377,338.001125,373.58445,109,12,62
"ZNF334",0.916029836477214,2.89617929638553e-09,0.0126475401030315,22.8205678899083,38.81655,158.187519354839,5.15359333732926,12.1334128945183,27.1849408312312,2.1379,3.714675,15.711025,13.2108,83.696,211.441125,109,12,62
"ZNF485",0.981505302513467,0.0161847747632858,0.438243888858119,72.8335889908257,75.1195583333333,90.9365612903226,3.55322397223221,13.4137041011685,5.81460633904717,45.8089,41.028225,63.170975,87.4453,100.6864,111.84175,109,12,62
"ZNF192",0.656403465813464,0.243328725796948,0.224610753748827,189.103893577982,139.608758333333,236.752962903226,16.7494169196557,42.7474662663508,26.5913523808035,40.1371,38.33005,76.3195,289.2538,225.17765,347.063975,109,12,62
"ZNF442",0.959721445748989,0.477976455923835,0.944384654656047,28.3378889908257,29.8934333333333,31.7964870967742,1.38752444782981,5.40958309872584,3.11035765265888,16.487,16.49725,14.813225,36.6209,35.338975,42.30905,109,12,62
"ZNF813",0.412574596143868,0.748679416902007,0.665404251520777,63.3352119266055,82.5194416666667,69.0561193548387,4.62754097498216,20.2175267049164,6.00167494922013,19.0985,25.30985,37.025125,93.762,114.754375,97.542875,109,12,62
"ZNF26",0.781058254028507,0.357423662010927,0.998837445108852,261.859780733945,286.652308333333,288.414083870968,11.2898299489298,48.3867420506374,15.0160851641923,183.2872,221.219975,204.315075,309.3742,291.062175,357.66515,109,12,62
"ZNF69",0.941644299431785,0.692870948866171,0.745575824227242,139.396782568807,129.573516666667,152.106193548387,9.84150667015792,21.4793026930678,11.7211055559187,78.043,81.9015,81.5163,190.9578,177.1562,201.396225,109,12,62
"ZNF583",0.870369954334992,0.846994055330672,0.976604090587469,58.994923853211,54.484675,56.4148129032258,2.96953867708336,7.94903015423251,3.44281996751618,41.1734,39.486,40.013925,72.2093,73.208875,70.7888,109,12,62
"ZNF568",0.657337420617101,0.0150145050168224,0.0639531909845699,72.375371559633,58.6243666666667,95.5176387096774,5.03128661195081,10.2372938528646,6.69960370663847,30.5407,33.1483,57.0896,98.9291,85.939475,124.5413,109,12,62
"ZNF480",0.918584341312032,0.298785576084863,0.926525827667142,541.898878899083,516.4537,491.443348387097,19.3739334821547,66.0992911921229,28.9837272862614,412.4016,367.671025,331.536025,633.624,705.5973,665.398375,109,12,62
"ZNF587",0.681640601873203,0.131368882151926,0.178385963410988,530.731822018349,449.130733333333,629.694675806452,23.3488201636799,53.6267011410733,55.7962785896912,355.3594,361.316725,354.4758,672.4792,559.1482,759.0121,109,12,62
"ZNF808",0.927697898842054,0.863189892044373,0.995014670217486,155.344109174312,161.410516666667,159.787790322581,5.07378688015473,16.1399469177239,7.05491882095297,120.0365,129.871525,113.044325,182.977,192.782925,203.29725,109,12,62
"ZNF43",0.997467119319741,0.791747111561693,0.918027641000589,434.11928440367,428.394141666667,462.882114516129,24.7149719622114,61.3401424499283,40.4139525493293,270.6334,283.722975,237.214225,553.4398,562.9517,600.254,109,12,62
"ZNF28",0.999809017597452,0.978838340682869,0.992442627358452,369.484455045872,368.3657,375.676785483871,17.6534150104774,61.5920620078459,27.5009619440013,206.6958,285.763225,238.183175,490.3277,496.9416,500.16475,109,12,62
"ZNF627",0.934597281184849,0.00420802929262465,0.402474558423146,454.243219266055,493.160266666667,641.767701612903,27.3628657607473,68.7748599424737,62.0617243996567,314.5212,342.3688,308.352525,542.2143,653.890825,826.498825,109,12,62
"ZNF789",0.997713178657373,0.885073645996635,0.951729301505973,161.345841284404,159.615258333333,167.958911290323,8.73639787307827,29.5755836402271,10.1463119731115,102.7471,99.555325,110.994,196.5943,200.88835,208.72265,109,12,62
"ZNF534",0.904487347124114,0.591868349395697,0.637932840494421,6.88231376146789,7.42215833333333,6.23568548387097,0.365285152356656,1.89690712658465,0.530818529592043,4.4291,3.580075,3.349075,8.2906,8.1431,7.72435,109,12,62
"ZNF525",0.102567849453935,0.671553304658377,0.269640002059387,266.313459633028,358.0214,286.196333870968,11.7386886702477,83.9805638244206,18.7275176125108,182.0866,150.20775,189.162875,319.1021,480.900475,375.456425,109,12,62
"ZNF814",0.799164085335665,0.628253456229574,0.98742724796071,480.218188990826,414.468716666667,430.648803225806,34.6626484060531,82.8649989576336,38.4520811273355,253.3465,281.483575,271.0414,591.6312,440.03075,484.91185,109,12,62
"ZNF551",0.95695803381253,0.184504102548782,0.810702150255811,73.3048018348624,79.0232166666667,91.9833370967742,5.00806701975297,19.5831927947265,10.9218392937644,26.1765,32.627875,34.9501,100.7463,100.3065,123.64875,109,12,62
"ZNF805",0.979188661957812,0.0256394246172363,0.288417121849827,253.988117431193,248.581533333333,291.933143548387,7.84903614581017,24.3539378436522,13.4799453588055,208.6277,182.846925,200.948075,302.1654,292.158625,347.03725,109,12,62
"ZNF468",0.813378281099972,0.974458992794356,0.76369500275369,381.509011009174,416.38855,375.058388709677,17.3786969925184,63.4884522085429,24.2204385916344,257.954,301.7322,235.67415,493.4627,602.067375,458.18525,109,12,62
"ZNF616",0.921598714476563,0.283811228991596,0.917417750431048,148.178329357798,156.677808333333,165.733272580645,5.67774702908677,17.9350382120867,11.7990423906991,106.2035,116.14095,100.57055,185.8974,190.6122,214.548825,109,12,62
"ZFP57",0.839678767500583,0.973584202171403,0.90222045311864,4.28403944954128,5.838725,4.60207903225806,0.73303433818726,3.46165847695574,1.35144080890127,0,0.320275,0,5.7008,4.2176,4.6246,109,12,62
"ZNF155",0.82222103929159,0.754054862924223,0.617904060341882,176.04845412844,159.414725,186.499690322581,7.02805799088657,21.7859588104292,15.1619104839619,129.0443,105.3642,114.81555,210.473,218.54485,232.269875,109,12,62
"ZNF425",0.222511841711986,0.464547207491454,0.57375052333247,85.0632266055046,116.322025,96.7007209677419,5.37676492022599,21.2359271488563,8.72616645243342,46.1125,71.9696,52.0881,107.2092,163.50705,131.32525,109,12,62
"ZNF611",0.928888737326732,0.125796854211385,0.374763303911623,144.752044036697,134.100525,174.5582,8.66090664097544,28.8971008729096,13.165585725691,79.5522,72.59595,98.530975,185.8864,171.4662,245.03245,109,12,62
"ZNF254",0.802162769024608,0.999446368882021,0.805801954514546,384.750877981651,348.1281,385.709888709677,17.2501205804856,50.963938911004,26.5583643198823,232.1439,247.906325,253.7518,504.6145,472.2406,442.89585,109,12,62
"ZNF625",0.993154085123405,0.524805407010892,0.78992156840509,31.4140642201835,30.6267833333333,35.4149451612903,1.81641894053352,5.47881356282424,3.77808135162351,18.4886,15.757325,14.651675,43.7643,44.663325,47.09985,109,12,62
"ZNF845",0.930967870723695,0.69372053903943,0.997744859177064,148.85586146789,155.5765,156.814143548387,5.53165917416802,18.8049020281222,8.44986016943674,98.708,129.037375,116.088575,187.4679,200.03475,181.87245,109,12,62
"ZNF90",0.805970001775062,0.00169290147517642,0.0492864480434182,355.891689908257,272.373933333333,600.03844516129,33.566933706166,60.2726760263724,74.2945480188295,137.308,144.582475,229.914325,433.4949,329.64505,663.42325,109,12,62
"ZNF788",0.890091263733954,0.993275199182288,0.920556411661337,100.485462385321,87.2605833333333,98.8212661290323,8.22571671906229,17.6797062733761,14.2864038249439,41.6419,32.867925,33.217225,133.4383,130.93835,103.5185,109,12,62
"ZNF880",0.879481898724562,0.673484941089566,0.645037093911725,127.968853211009,140.844508333333,116.139772580645,8.9621370942888,37.0722158362658,8.231179254383,72.6669,53.757575,65.423275,165.5124,167.972625,153.562,109,12,62
"ZNF630",0.472627410927048,0.557148745269366,0.816256806545863,55.0417532110092,43.8439833333333,49.8719096774194,2.90938396160174,10.7808464799695,4.08925645224533,34.4648,17.775925,29.913075,69.2447,53.16755,64.616975,109,12,62
"ZNF844",0.992680385812619,0.0614688752982819,0.554052748182841,124.64512293578,128.110275,160.411412903226,6.74815505373054,17.5297641828644,17.6381286840799,69.4517,75.4344,77.918225,163.4239,171.196275,188.87575,109,12,62
"ZNF717",0.982039072200692,5.34648362471302e-07,0.0298113714864181,18.7993834862385,19.9143416666667,36.2683548387097,1.78901488341282,5.11609160211988,2.92855249450939,1.7294,2.831525,17.706325,31.5381,31.22815,51.016925,109,12,62
"ZNF492",0.370808692118495,7.99571364673568e-09,0.153302467162028,16.6465348623853,29.95295,49.0002129032258,2.11426725418948,8.03267621399392,5.83024125882861,0.4112,6.99995,12.657825,24.2894,51.69915,78.69305,109,12,62
"ZNF688",0.991216156342066,0.0482354021929715,0.52937563197985,371.592281651376,362.1414,278.689038709677,26.311696693783,75.0856302548842,22.7975798134693,198.9476,214.747375,163.24915,432.2581,390.29955,323.686825,109,12,62
"ZNF879",0.555745089703927,6.18740004199037e-06,0.304870561377507,69.4220577981651,84.9655083333333,107.948061290323,3.74768805541117,20.2499474786654,7.61488268531202,40.8296,49.0984,68.0775,86.1236,106.285375,128.049275,109,12,62
"ZNF737",0.556850595059912,0.989987891058297,0.537229964669397,339.679200917431,256.876725,345.341303225806,27.8156441884315,35.9785012889139,29.1574060381818,152.0673,185.49155,148.337525,466.6667,341.988225,478.3819,109,12,62
"ZNF709",0.99161255401901,0.0175003683080779,0.412615299016104,143.693767889908,147.542633333333,188.625087096774,6.13035197891917,19.2752385657458,19.2065533498732,105.1273,107.955425,85.69,178.8376,178.721625,230.38415,109,12,62
"ZNF585B",0.887837048951589,0.000252211982790462,0.0376900538416927,43.4558568807339,38.7392083333333,64.7861435483871,2.79316767895242,6.82058091173723,5.20339638082362,21.0011,14.7391,41.963025,60.5456,60.6086,73.54515,109,12,62
"ZNF324B",0.254252673772328,0.727544530939388,0.487156010369531,115.97169266055,143.637591666667,122.911116129032,4.44196951057362,15.8690587807449,9.29106958335392,91.1954,112.835675,76.0921,132.1921,158.492225,156.895675,109,12,62
"ZNF564",0.85573967978671,0.0546296841649585,0.78650270235808,291.651471559633,314.172541666667,343.178208064516,9.11471120625993,25.0995239220921,25.3286702843774,229.3254,268.218925,221.977725,345.4395,330.35785,398.48555,109,12,62
"ZNF674",0.99781989835115,0.0172028067973329,0.314996820695589,48.8699633027523,47.9106833333333,70.9184629032258,1.64851550139601,4.9305900198417,10.5018200762705,38.0579,40.361275,41.32765,59.9144,54.144625,82.88295,109,12,62
"ZNF432",0.999280792736806,0.619892458150597,0.868686603400202,104.804964220183,105.485391666667,95.6097983870968,6.17260797916162,22.4704707229843,6.80531480648584,55.6808,47.373875,59.2011,148.7611,147.0224,118.694775,109,12,62
"ZNF10",0.708815372781682,0.999044260591557,0.713211448177675,252.79202293578,288.763675,251.801982258065,14.1734416663497,64.1300754856796,17.1518441915255,137.888,204.004925,164.950375,336.5385,335.06485,317.9378,109,12,62
"ZNF486",0.948508024186553,0.599994094977711,0.980713282649108,47.9546357798165,37.714525,31.2708612903226,12.659448876628,16.0816748439547,7.3816875001424,2.154,7.0129,4.001125,18.9906,37.9231,20.02075,109,12,62
"ZNF225",0.649789487500079,0.938177121244696,0.56133478957475,64.1625073394495,54.8927166666667,66.0245741935484,3.23706894993011,8.22011716065064,4.61895949973706,42.292,33.934675,40.87545,79.4987,73.908425,80.4552,109,12,62
"ZNF350",0.767996145080095,0.02478606764302,0.786798881007158,205.943841284404,225.051975,243.93365483871,7.44865249631993,34.9755876225814,13.2656227647788,151.8271,169.29045,177.28315,228.4238,255.431775,307.134525,109,12,62
"ZNF253",0.55215394301964,0.986241371640619,0.625975035874344,296.536048623853,218.546408333333,290.323375806452,26.5492438754383,35.8190260057998,25.494092446762,136.9727,156.503425,131.16915,371.3806,275.950775,376.869425,109,12,62
"ZNF878",0.97981220466615,0.636952612720253,0.79673096293142,9.23988348623853,8.51479166666667,11.0269209677419,0.94327061937549,1.75767084261489,2.10562841355648,4.4053,3.1314,2.8531,10.6422,13.059075,10.7573,109,12,62
"ZNF727",0.288186381974493,4.40528838652199e-06,0.543227597127238,0.842164220183486,4.53096666666667,7.20187580645161,0.238344446019246,2.96200590571745,1.60731770637819,0,0,0.4681,0.5147,2.600175,8.6396,109,12,62
"ZNF578",0.526859928380975,0.026369918649358,0.959475199922931,37.6641376146789,59.4236166666667,65.1402080645161,4.95622291918346,18.9228574300221,10.9254274227423,7.0444,5.35615,14.68365,47.982,80.8156,75.412525,109,12,62
"TRIM28",0.653120981624323,0.088841174634865,0.973825113397303,10084.9542229358,11664.98,12073.0216919355,448.127725599545,1190.97917921544,990.495269634822,7202.168,9470.865225,8010.959275,11685.1011,12351.5689,14889.17785,109,12,62
