"gene","p-adj-2-1","p-adj-3-1","p-adj-3-2","p-adj-4-1","p-adj-4-2","p-adj-4-3","p-adj-5-1","p-adj-5-2","p-adj-5-3","p-adj-5-4","mean-1","mean-2","mean-3","mean-4","mean-5","SEM-1","SEM-2","SEM-3","SEM-4","SEM-5","Q1-1","Q1-2","Q1-3","Q1-4","Q1-5","Q3-1","Q3-2","Q3-3","Q3-4","Q3-5","count-1","count-2","count-3","count-4","count-5"
"ZNF514",0.0446563418246809,0.000221491294702725,0.791691137138746,0.924965936483937,0.274544406441182,0.00739331884107919,0.050659158387618,0.998534729110125,0.546202005562024,0.343929087795521,254.868379104478,314.319352173913,340.775041666667,270.143728703704,307.788382105263,14.1186740260817,16.3224771921112,15.3852714197632,9.6642872205842,16.9799677356054,165.560825,215.9025,253.7223,208.0141,201.6842,309.29585,378.0309,383.168275,319.7435,366.3675,134,69,84,108,95
"ZNF300",0.476990042424663,0.000393617096343668,0.240890062089523,0.977769589450828,0.815768902786983,0.00561921007722133,3.11723837964628e-07,0.011123913322256,0.756446949237305,1.81143799697914e-05,219.75597238806,249.410585507246,290.362988095238,228.971810185185,312.229401052632,14.8290334910283,12.0934120884779,11.797518493218,6.34226205538607,11.805609640408,98.8073,192.1237,227.0495,188.24325,234.2612,276.666675,290.3511,316.19735,280.48945,380.7164,134,69,84,108,95
"RBAK",0.516718030482654,1.17019114065364e-07,0.00401920600051675,7.08260117221471e-11,1.43333062996298e-05,0.741867789926977,1.83011336080119e-05,0.0680462477155712,0.821986633929191,0.117800596419503,389.603305223881,368.964408695652,317.997152380952,302.308713888889,332.201873684211,9.52328604231743,8.06719764653711,8.1359032889803,7.42030959786002,9.421082571767,315.6912,321.4428,268.205575,257.5085,282.5748,451.058875,409.855,362.893225,340.731875,393.7626,134,69,84,108,95
"ZNF92",0.99999641911172,7.28589421639114e-06,0.000157555705276424,2.63671564804113e-07,2.02009990238894e-05,0.999398663541666,7.79564360731122e-07,3.58784089242725e-05,0.999454367101332,0.999999999999849,200.208582835821,200.729475362319,161.256395238095,159.404960185185,159.396651578947,6.51778715846556,5.60492932708232,4.56250490878787,4.48519153418034,5.04413670092659,154.56395,171.545,137.163125,126.0823,131.4905,244.644875,223.3652,180.541475,186.219875,194.79765,134,69,84,108,95
"ZNF157",0.808331030692265,0.35733505471108,0.0780581020630511,6.89386814967108e-07,2.72281316493483e-07,0.0164390675781547,0.994890800832065,0.652665353880553,0.661513103196175,4.01446949728212e-05,4.54135,4.9885768115942,3.84027857142857,2.59156574074074,4.39581157894737,0.309822687105985,0.368580173979945,0.225162942695411,0.163262822474765,0.272889338464964,1.746125,2.7745,2.3135,1.484625,2.76675,5.95145,5.9791,4.999325,3.15125,6.04985,134,69,84,108,95
"ZNF182",0.999948660700458,0.296904083484577,0.38951555549553,1.13072760232757e-05,0.000244969418608187,0.0872574137483739,0.430786362166007,0.522526772189296,0.998734359463141,0.0315078789629643,274.10428358209,275.335056521739,255.827526190476,230.998330555556,258.619394736842,7.5454611027883,6.02705429855958,5.64623738394754,5.38158404487181,7.31281021494973,213.177525,238.7473,219.7343,200.058775,214.7369,319.639125,310.1727,294.024925,252.020325,301.30005,134,69,84,108,95
"ZNF673",0.00345686306879855,6.94362345399213e-11,7.30282993743891e-06,6.93889390390723e-11,7.09320380209988e-11,0.103496597339009,3.3402839272334e-07,0.624458365029282,0.000823402625941383,4.9047066408292e-10,262.081259701493,238.268726086957,201.681535714286,185.667850925926,228.290441052632,5.53279200012772,4.23419311845855,3.91474678303611,2.90541495770686,4.00281817130726,213.2076,214.5514,181.279075,165.193825,204.8841,302.29275,261.1859,224.792275,206.854,250.3259,134,69,84,108,95
"ZNF41",0.999998071677967,0.999699856257073,0.999540107791689,0.00740382055156008,0.0458604521383035,0.0138629444223202,5.56180277389018e-07,4.64124100962859e-05,4.3857216571741e-06,0.19287089168641,227.875894776119,227.335955072464,229.674219047619,198.518219444444,177.910755789474,7.05081133448257,6.45560166538032,6.0291995994768,6.21633378122265,6.93074713707451,172.1582,198.8808,204.143875,163.6734,142.19165,273.803475,259.5921,265.54855,247.291475,224.8813,134,69,84,108,95
"ZNF7",0.115149508766834,0.00157339657878297,0.830295783416706,0.172569243770644,0.991649836357654,0.465700993052874,3.94307286771811e-05,0.43490921004774,0.966049737368974,0.116328564662609,374.971982089552,403.89148115942,417.764913095238,398.291785185185,425.694969473684,8.43659635766243,7.97695205653755,10.037442907511,6.14229201029171,7.35826347385599,312.096425,355.4341,370.362925,359.10965,382.2433,436.255575,446.8586,446.589575,428.364725,456.5626,134,69,84,108,95
"ZNF214",0.673976569034987,0.931275516331173,0.321855543451842,1.95025169879015e-05,1.61188887926045e-06,0.00434932575856095,0.999826472556985,0.805222923575416,0.900427387393001,5.67238245106072e-05,95.6630865671642,101.317686956522,92.4732428571428,77.7718111111111,96.305792631579,3.12272173934248,3.26478613003217,2.65309199380103,2.05887081694203,2.96963619512451,68.84515,86.361,77.229975,64.791925,83.43975,116.23715,117.2866,107.677475,87.1301,114.2019,134,69,84,108,95
"ZNF215",0.000390807787566949,0.0146631301782683,0.819463184055846,2.97387966474716e-08,0.811214080741958,0.129380268632567,0.0335987270871336,0.603921946500741,0.996711274751381,0.0408593454361673,44.4501649253731,60.1341739130435,55.6709476190476,64.4314944444444,54.3242463157895,2.47176060966958,3.18701177063707,2.55712729717886,2.51283644127582,2.16160701177752,22.875875,42.8621,41.961775,47.451825,40.8369,59.968575,73.7088,64.1886,79.928275,69.26845,134,69,84,108,95
"ZNF547",0.912214066381825,0.000256141933920206,0.000121070495020303,2.28353873477083e-07,3.73342404103028e-07,0.858375550387625,0.167114595298273,0.808778193220187,5.22695111637717e-08,7.73870967307744e-11,59.3778567164179,62.3678434782609,45.481525,42.0802444444444,66.4473305263158,2.93175077116465,2.17120792964593,1.75989169851979,1.46024390065378,2.299000038864,39.630325,49.2254,33.9914,30.8093,50.62845,66.34155,72.6826,51.807125,53.160375,77.51235,134,69,84,108,95
"ZNF773",0.999488958530623,0.999997548517138,0.999153771792068,1.03964065012452e-05,0.000154608007455703,0.000167881839751693,0.994673630472344,0.982757716985939,0.998148785681662,0.000352930511872906,166.159167164179,167.237402898551,165.894045238095,144.906292592593,164.382691578947,3.38661754356327,3.43969097215826,3.77867926640783,2.47046589310792,3.44201750630894,142.795875,151.2014,144.049325,129.284975,145.486,186.75855,185.8495,189.83835,160.05895,187.26235,134,69,84,108,95
"ZNF776",0.596255259436028,0.0471211615495812,0.00235267704560604,1.85602684887876e-07,1.26638363129317e-08,0.10539529082207,0.999656188216986,0.546489584942146,0.120560534782731,5.61343057858821e-06,366.147467164179,385.308433333333,331.869083333333,300.128028703704,363.776403157895,9.75812973528711,7.89810272950166,8.043288673157,7.00115198651379,9.79050939718857,280.51265,337.7606,278.0242,262.993675,307.68845,431.7448,420.507,374.3681,344.282525,419.0041,134,69,84,108,95
"ZNF256",0.995198304714805,0.967254247213492,0.893981067037863,0.171876350518731,0.166615334413057,0.653539728607498,0.999383343018619,0.980907131723759,0.994846150638443,0.358919917229669,112.975186567164,114.274762318841,110.941076190476,106.467521296296,112.278976842105,2.36591587198684,2.3575372114176,2.05052178191655,1.8642701732306,2.42699725231546,94.432225,101.6123,100.0908,93.644625,97.40175,123.8727,129.5314,122.163,118.956575,123.8719,134,69,84,108,95
"ZNF599",0.721229434641843,3.73509863088595e-05,0.0352276703103549,6.94345692053844e-11,7.09581282620775e-11,1.61383305207208e-05,0.99886796315396,0.62851909126037,5.67744155337557e-05,6.94364565845262e-11,147.965285074627,142.227072463768,127.824426190476,105.968062962963,149.07724,3.5689521378827,3.55371190448589,2.71639368328765,2.0799063052141,2.93612907301445,117.487175,123.0089,109.605175,91.635825,131.4994,172.76325,158.7302,143.5082,121.05125,164.1634,134,69,84,108,95
"ZNF18",1.56075657442578e-06,6.94353463615016e-11,0.000575972621675525,6.94340140938721e-11,0.0720856908526456,0.394553620742995,4.21046797427493e-09,0.993234720281943,0.000876638114492345,0.125126908825943,209.975635074627,178.887865217391,152.966960714286,163.096974074074,176.243473684211,5.16772525690928,2.94957211217173,2.66011149613353,2.85476859211806,3.23498192470662,169.227125,164.0867,136.618925,141.846225,155.1815,233.88705,194.2132,170.472575,185.0258,192.85995,134,69,84,108,95
"ZKSCAN2",6.72928740756973e-05,0.0303922842865206,0.466272062175344,3.7078221382103e-08,0.962995333238793,0.0813690125119018,0.164682841846229,0.129729186692941,0.957041868170251,0.0069637378712053,255.662486567164,214.722733333333,231.011142857143,208.459703703704,237.35676,7.07053470638863,4.3229067895716,5.63052257083077,4.86063626558022,5.96842655062381,193.50085,193.7046,196.393325,180.052325,196.18285,295.8279,236.9573,255.26735,231.321725,259.2236,134,69,84,108,95
"ZNF689",0.906382598132915,0.870581325207685,0.999999819786529,0.173319090764973,0.054724813375983,0.0318954560625893,0.0665911873730449,0.0203940125930854,0.0107065077531717,0.990380454754279,150.861145522388,157.753672463768,158.011694047619,135.568199074074,132.086407368421,5.53449914275638,4.52508596348469,4.56795017529272,4.35256830856002,6.41628918063682,122.076325,132.4439,135.35515,109.954775,77.98315,193.085275,182.0996,184.187875,165.349075,177.75605,134,69,84,108,95
"ZNF19",0.00278257262552273,0.000366770292533847,0.999255127530935,6.94350132945942e-11,0.00106584515249775,0.00123526729219636,0.15301445993017,0.578501062460019,0.362984458343323,5.91618070089339e-08,171.944828358209,153.038537681159,151.66683452381,132.00785,161.22354,3.85507243389767,4.12019069037226,3.35641611566247,2.4402970785829,3.41435998563048,143.240825,132.806,130.09375,117.10905,141.55585,194.41655,181.2797,170.776325,146.686275,184.4388,134,69,84,108,95
"ZNF230",0.21526636903264,0.582683610715332,0.0131892241240157,0.00972196797073677,2.21830194520045e-05,0.555886165232909,0.790482697518966,0.844734585635018,0.123136698341063,0.000474474136683001,132.99753358209,142.16671884058,127.013116666667,120.582378703704,137.432617894737,2.97240179229865,2.96448677116281,2.7015333211542,2.37420044241604,3.35382779539908,111.590025,130.2908,108.5309,103.982,115.16635,155.45915,161.053,144.139425,133.744425,161.79615,134,69,84,108,95
"ZNF222",0.0859858552192034,0.987376411567046,0.0505183777511102,0.00296175267284093,7.1427788239653e-07,0.0494272242462155,0.706866560060705,0.698777167822764,0.494277737632652,6.75412444308687e-05,70.1240179104478,76.4002942028986,68.9592654761905,62.2769444444444,72.987912631579,1.84632430154847,1.81925147716558,1.54354119029596,1.28421690669835,1.64343105142395,57.023325,65.7861,60.634025,52.522975,65.04665,82.432175,83.8498,77.718925,71.1176,81.74485,134,69,84,108,95
"ZNF221",0.992345437983037,0.35107428941885,0.764215649040437,0.999723648081121,0.978204022816491,0.303848652506635,0.983344036540857,0.909015032806029,0.184180251718678,0.997098931998499,17.4279813432836,18.0498579710145,19.8832797619048,17.1956935185185,16.7365589473684,0.887239225747893,1.18594289074127,0.953720088376551,0.824572835334979,1.04250438600241,9.838375,11.6239,11.983075,11.479475,9.50775,22.17625,20.9125,25.6895,22.12445,22.59665,134,69,84,108,95
"ZNF233",0.0189632313444954,0.0126611460392789,0.999996944008004,1.53860679752427e-09,0.0832426586059225,0.0470352014290349,0.992118668606592,0.0106983215724811,0.007245360370146,2.9043925042771e-09,74.9795410447761,61.8123101449275,62.096925,50.4816203703704,76.6916494736842,3.78648019955289,3.04338648610579,2.23579931441593,1.61271700334865,2.16444648330892,40.44,45.5807,49.016375,40.525075,62.6886,104.3426,75.4095,75.7805,59.457025,88.07425,134,69,84,108,95
"ZNF235",0.222467902785595,0.00181265169465938,4.16453015417151e-06,1.5875163406065e-09,7.23148207981694e-11,0.17201790206302,0.011131370601571,3.1370881732995e-05,0.976939306337866,0.0293503431927128,83.7785955223881,90.1838884057971,73.0125345238095,66.3422,74.8247684210526,2.21529615287509,2.67016231849691,1.60249438098683,1.69805783313909,1.94347178565922,65.872325,74.7087,61.900525,54.972875,61.5985,98.6587,103.1969,80.517675,76.349425,86.29615,134,69,84,108,95
"ZNF208",0.867921876131343,0.733083907422528,0.999818470930454,4.91010160722505e-05,0.028320997848798,0.0294904850724903,0.933299603180655,0.510646503777414,0.344931171297422,8.02773894492681e-06,278.799561940299,258.487237681159,254.621263095238,194.570478703704,293.761874736842,16.74605259028,13.867578309694,14.3575921471836,9.12883888570803,12.3219382486058,137.8824,183.1316,158.45,118.92155,206.0177,395.641775,328.7482,322.771525,263.1372,361.26245,134,69,84,108,95
"ZNF714",2.32919375342533e-07,6.93889390390723e-11,1.26107790876517e-10,8.38594195196052e-07,0.898758287799481,6.9434236138477e-11,6.94333479600573e-11,0.149390274057442,2.35055215735969e-06,0.00375802517597079,233.20838880597,493.280501449275,847.966436904762,450.655912037037,605.295528421053,16.4563353137066,37.2831968271847,49.7044341338958,22.072975127612,36.8467123497481,112.309125,300.8555,523.389425,279.085225,296.16455,297.863275,631.8444,1050.730075,578.08345,849.48865,134,69,84,108,95
"ZNF394",0.941735803351477,0.60600687933016,0.307169537046038,0.388603764846231,0.941956361249866,0.0273812245801054,3.48743924787343e-05,0.0102672941611807,5.14284646424557e-07,0.0377748315981333,435.090613432836,445.138791304348,417.291946428571,455.578615740741,491.20012,9.47621437250578,6.77664385082811,5.69890994574226,8.66379208659908,10.3065570561123,359.3093,404.7594,381.829725,406.500775,427.5425,469.324125,476.2461,454.987325,485.234125,530.6037,134,69,84,108,95
"ZNF333",0.888092781795865,0.143768748138823,0.0399804290463254,6.50111320332769e-09,1.37708874303755e-08,0.00659281219450314,0.997756272432637,0.788008125525221,0.340647395660405,6.34385326492293e-07,206.36608880597,214.006592753623,188.40945,160.792842592593,203.975685263158,6.71947095160866,5.07817970269649,4.02615977912144,3.64752859777869,6.0072368005995,153.587725,191.9004,162.6398,137.526025,171.1847,243.189175,233.5355,210.998575,184.5423,233.40445,134,69,84,108,95
"ZNF382",0.0114085890498314,0.976067767688179,0.106555049674674,4.02181271730306e-07,0.515726103127787,0.000134650598570429,5.06491615315241e-09,0.129735667693612,4.07655377787641e-06,0.887184454635194,66.5056037313433,56.6224420289855,64.8021321428571,51.6216712962963,48.9371284210526,2.36967699110513,1.97136805193633,2.0477622912327,1.3954173608416,2.0195089430843,49.934875,45.1183,50.51985,41.7643,36.43595,77.325225,67.0642,77.038175,61.16905,60.0686,134,69,84,108,95
"ZNF577",0.454780088173869,0.118587742064461,0.984303522562809,1.29108787936261e-05,0.0905617067637289,0.23698147571698,0.944623648019074,0.18215756922403,0.0321457868451031,2.64794875914909e-06,293.428241044776,262.617275362319,251.892766666667,214.439488888889,305.956171578947,16.1391297448067,10.8968519890974,10.218852371865,7.41430114696553,10.4440121439616,165.76685,204.6913,193.091325,163.00145,234.9496,363.741825,314.3996,292.8603,256.908475,356.47625,134,69,84,108,95
"ZNF75A",0.0987401927189346,1.11521691881222e-09,0.00645203575880393,6.94619917140926e-11,7.77511082565852e-05,0.86324012179659,0.193481523023427,0.989413524006795,0.000311737162563053,6.70187395912514e-07,388.825415671642,344.071714492754,276.514945238095,259.055259259259,353.289042105263,16.7673908921027,8.5035015233677,7.38621962032734,6.55804541762929,10.6506937690853,285.22975,294.1837,231.65335,213.04205,294.1965,468.34725,389.9315,305.115475,304.632625,405.94155,134,69,84,108,95
"ZNF496",0.999873092389513,6.94422297442543e-11,7.64841523448467e-11,0.641313037999508,0.68797841876185,2.85518053644296e-10,0.928294855918725,0.983072578018507,6.9437122718341e-11,0.249489580451777,344.580632835821,342.021576811594,476.34100952381,364.567703703704,332.44398,10.4439084036326,9.85551792449786,14.4841845260811,10.0429399430802,10.9101382484423,259.571525,291.9386,382.3225,283.8404,244.02155,412.48945,402.5974,558.36635,433.362625,400.2984,134,69,84,108,95
"ZNF2",0.931603018883337,1.65158228475626e-05,1.42492900723212e-05,9.84849757301731e-10,5.79375680764826e-09,0.720846366812619,0.999197172710756,0.875290192340872,0.000212546645388612,8.64127078781252e-08,126.019732089552,128.862388405797,109.764553571429,105.377886111111,125.226677894737,2.23809480425523,2.674899702754,2.35127085389715,1.97484190542388,2.89757884725406,107.540775,113.2908,96.324525,91.67955,109.0971,141.2427,146.3952,126.274925,119.469075,145.4999,134,69,84,108,95
"ZNF589",1.92223356121346e-08,6.94533319745005e-11,0.54630920932044,6.94170276815953e-11,0.00740940842579718,0.341365697006955,6.99182933772136e-11,0.914364129778299,0.942807247902678,0.0514646362314175,641.621488059702,487.894702898551,445.884714285714,400.059173148148,465.082184210526,21.0789494063302,15.498079394883,16.4177856123193,10.7498811640747,13.6840719231629,480.5745,396.0139,348.509975,339.0846,368.53455,794.90225,569.3452,520.402325,443.577425,526.8594,134,69,84,108,95
"PRDM9",0.93401484552046,0.932463243879967,0.999999467957463,0.822082487993858,0.999914110096317,0.999698082512228,0.976396995659766,0.728213631284101,0.711874368176509,0.532443422153752,0.0350641791044776,0.0104057971014493,0.011747619047619,0.00585925925925926,0.0518021052631579,0.0142685699662672,0.00739889535891787,0.00679960016968331,0.00412765287257517,0.0439114372370298,0,0,0,0,0,0,0,0,0,0,134,69,84,108,95
"ZNF12",0.154599819212126,0.195380068223787,0.999460383630012,5.72240632656928e-09,0.0162699466786943,0.00378783713064967,2.11628647939222e-06,0.13685527606919,0.0549968543341894,0.93084761705968,758.343864925373,705.839760869565,711.455447619048,630.925088888889,648.424894736842,18.5081856666687,11.7651038318763,13.6421573418219,12.5469133628274,14.5431104302302,627.00405,643.9815,628.5996,567.271575,570.2971,868.921575,775.3197,802.3448,697.405975,746.73635,134,69,84,108,95
"ZNF202",4.98384128848617e-05,9.43999253861794e-05,0.995705803208703,0.0763202155174429,0.155410319886381,0.273741987113833,0.000613596908728531,0.895739859455462,0.982550900052781,0.579087149562742,230.792305970149,263.530205797101,260.597451190476,246.750683333333,256.689821052632,5.22913095304974,5.28387348889556,5.2816369908765,3.1432789763179,4.55923977347049,191.457,234.8538,225.9544,228.8929,227.1992,261.49095,288.7139,297.1817,266.679,293.45625,134,69,84,108,95
"ZNF3",0.547816478145284,0.0249008046421738,0.770982447359837,0.00272012827091928,0.501429824061094,0.995209978255386,0.944979821462887,0.932681330498628,0.22094461393414,0.0650812331614685,661.959265671642,634.696357971014,611.82045,605.00792962963,649.842314736842,13.4343140656997,9.43137724179653,10.0664942613891,11.5051465945718,11.622557203986,573.3354,581.8827,560.38235,542.0542,573.0555,701.041225,679.9454,676.273,649.583375,722.1873,134,69,84,108,95
"ZNF606",0.072423330988982,0.022820214744129,0.99955800010804,8.37589997360055e-11,0.00316952646359381,0.00342875601263859,0.247926901607999,0.955961559847941,0.868366620635147,2.78397016809651e-05,433.967774626866,399.160450724638,396.059091666667,348.919930555556,409.205467368421,10.3249002496287,8.80331023618968,8.80350231868778,5.89988863910435,9.23367721597502,362.713275,363.8512,337.797725,307.5374,367.5568,490.7367,441.89,445.545,390.13905,455.6327,134,69,84,108,95
"ZNF91",0.587171809442192,0.0463213408167626,0.83895363990282,7.45700168280905e-11,1.8718574762433e-05,0.000840729864177714,0.000121952374209311,0.124743365495033,0.639342942077794,0.0689484763192635,533.043732835821,498.141763768116,471.060697619048,378.466071296296,437.725648421053,18.6316953485772,17.334031664399,13.9937935180296,11.5463677783262,15.2320295791401,387.75735,422.4413,384.41145,301.551925,351.47545,632.959575,553.2186,546.464,453.9995,520.40555,134,69,84,108,95
"ZNF226",0.285746633866931,0.000104978569938297,0.258264111926846,1.24621535313452e-10,0.000586344724229693,0.254348673550109,0.999440522097844,0.466748959162308,0.00091286381485034,7.42671057984978e-09,480.811314179104,449.951495652174,415.147038095238,383.855281481481,477.623952631579,12.9882042746039,9.38355276313371,9.18838569445596,7.73668972098594,9.21687255136849,391.041525,384.8769,367.175675,319.543375,409.95915,540.989875,506.0477,464.726325,443.328075,525.1091,134,69,84,108,95
"ZNF229",0.613890411477075,0.105730038999874,0.931660907415248,0.000198456158679194,8.91149021386983e-06,1.52416572696268e-08,0.0571102433040558,0.877931044604153,0.999919892558568,1.85477633252162e-09,263.315605223881,280.000571014493,290.246194047619,219.258643518519,291.874698947368,8.58189086682541,7.74715818734432,6.95168732579616,5.97425416802142,8.8454025214691,196.4707,233.7963,247.30845,176.3013,240.77,307.97455,307.6923,334.083025,265.347825,348.63135,134,69,84,108,95
"ZNF180",0.252894806745736,1.41891054461496e-10,0.000352758507988105,6.94326818262425e-11,1.68768776731554e-10,0.0499194888057394,4.18784499522928e-07,0.0396980469675251,0.537334163067675,9.44148785892995e-05,204.377279850746,191.411313043478,162.243248809524,145.074261111111,172.178224210526,4.62379472942718,4.18015175837368,3.69168619997312,3.47646054089653,4.76734032300458,166.247325,165.9886,139.0253,122.342525,149.21155,236.6833,213.1672,185.3324,171.6461,203.0477,134,69,84,108,95
"ZNF641",0.217014906071379,0.656448810533957,0.940732778137139,1.7570726332794e-06,0.112531056959269,0.00622410782449134,4.79734774128104e-09,0.00622612944586531,0.000111529626229068,0.756869589888437,188.786729850746,166.497395652174,175.343591666667,139.954558333333,128.021106315789,8.42971809719278,6.48647449910949,6.25705383482236,5.30286393599515,6.70236713395999,115.4635,123.049,142.0476,112.71525,81.5045,239.1324,202.6279,206.02895,179.81665,176.7776,134,69,84,108,95
"ZNF610",0.12486813717207,0.243274323339457,0.99428420620532,0.999991582525994,0.13243184620625,0.252357477674053,0.00269939696942401,0.907188752630084,0.653046365353579,0.00385039248825758,125.514898507463,138.996617391304,136.466857142857,125.127715740741,144.285903157895,3.59156462579882,4.14659386931459,3.85688995025973,2.87658793857005,4.77805025941045,97.100775,114.5533,114.48745,108.7421,118.047,140.761175,158.6765,158.646475,144.13145,179.70465,134,69,84,108,95
"ZNF528",0.513115821349757,0.000764973072363784,0.283186760071982,0.999999999662521,0.549220127950149,0.00147163208708134,0.000393978586944232,0.251760335535101,0.999999995389781,0.000841210729871644,384.167955970149,413.184734782609,452.903469047619,384.068277777778,453.125418947368,13.2870237013005,12.9693924067217,12.3493122198319,8.12030004335648,13.8825715244214,285.643675,337.068,372.433025,334.97005,351.7724,442.711025,469.0202,522.718425,444.1117,522.17335,134,69,84,108,95
"ZNF701",0.00264083153953898,1.70135905364077e-10,0.0645598922627063,1.92380470624975e-05,0.984422514245073,0.119562163028187,0.819424714094607,0.000172275998695071,7.39220906709193e-11,7.85455388063738e-07,115.355720149254,133.317352173913,147.556542857143,136.01905,110.573234736842,3.14921974853141,4.12454254963188,3.09196696430651,3.11556646421253,3.31843573694683,90.0316,107.6386,132.8244,114.3422,89.7535,140.29515,153.3204,167.402325,156.260675,131.75645,134,69,84,108,95
"ZNF283",0.0262072547659798,0.00746854211347614,0.99979557107633,0.991132068541957,0.0994176056975952,0.0410348940894502,0.304333457582117,0.782987077460652,0.630107869877041,0.615704359489096,40.5810858208955,45.9640797101449,46.3099166666667,41.3022185185185,43.7473515789474,1.12115423862271,1.58012959213997,1.19644603373866,1.15232249448668,1.22247229929422,31.8386,39.8148,38.86955,33.950925,36.64505,47.999175,52.0749,53.595325,49.358125,50.37245,134,69,84,108,95
"ZNF558",0.998477656656588,0.991936577732547,0.967759362919061,4.04110952284542e-05,0.000323765712514135,0.00209708094633532,0.886040951277437,0.82817842888982,0.993577785895775,0.0065677349724218,386.190241044776,390.834407246377,379.484885714286,320.817286111111,372.685198947368,13.4115726382572,8.84288089929298,7.81734499320491,7.93422925250018,10.5046285489978,297.85615,335.6968,327.597,268.737,330.9876,439.468325,432.0557,422.89765,360.0884,428.0503,134,69,84,108,95
"ZNF597",0.0553497626570162,2.80766895288664e-07,0.124661101879533,0.69473678939868,0.556466277394283,0.000248416121829687,0.000688486507061437,0.90966025233457,0.459530520833544,0.0671509337959,55.5920925373134,63.5895579710145,71.294175,58.9381046296296,66.3231926315789,2.0524433285808,1.74649409531672,2.24366870393374,1.59976757761527,2.10873285987865,41.024425,56.0867,57.017175,46.377775,55.0488,64.93065,68.2182,79.46415,70.3998,78.3563,134,69,84,108,95
"ZNF30",3.96220678489101e-09,6.94322377370327e-11,0.383111458747558,6.94366786291312e-11,0.292303068663813,0.99999396510705,6.94341251161745e-11,0.494814926466823,0.999241322163213,0.997378107836713,93.5315910447761,72.3190753623188,65.8192821428571,65.5852333333333,66.6311778947368,2.31098138285238,2.57465966093291,2.02154505861147,1.6770768351552,2.50768423963321,75.88375,58.7558,52.529425,54.506875,50.7602,110.66095,86.7209,76.27835,75.088725,80.4152,134,69,84,108,95
"ZNF354A",0.656687880761194,0.00220391969788658,0.299742310737434,3.27341066030939e-07,0.00630777018943851,0.595397610906518,0.00491647296285014,0.445694563350951,0.997641630100857,0.349584685608157,261.073358955224,249.690584057971,231.86123452381,219.901376851852,234.603634736842,6.00794710394977,5.52624916544476,5.11646880331596,4.3561841178378,6.43811733503334,209.30455,220.5456,200.057225,191.416475,195.8373,296.04525,276.588,254.14165,239.305,262.6934,134,69,84,108,95
"ZNF764",0.540717368582704,2.88493136046952e-08,0.00162402140686035,4.94357909837095e-05,0.117815477820971,0.443297204296178,0.000194665107870695,0.176091112976103,0.394642165682336,0.999922010970121,159.753091791045,153.603847826087,136.973685714286,143.610427777778,144.129316842105,2.95607452785593,2.67220479007038,2.4000468798163,2.45367268709466,2.50269585840841,134.964675,140.4224,125.167025,126.4515,129.33275,186.773775,167.3807,154.065775,156.14145,156.9214,134,69,84,108,95
"ZNF747",0.602563290403065,0.9160133435639,0.976854366232335,0.0401192785988033,0.863942282476072,0.437679670826249,0.998535925555177,0.803517813403451,0.984245806154773,0.140924125348283,301.52486641791,291.535965217391,296.009996428571,284.456594444444,299.728333684211,5.70351860608456,3.44873766861033,4.0439549084258,3.9342764220381,3.89749172124693,263.191175,276.2531,273.535825,263.680875,278.13895,340.2435,312.7477,319.559625,309.619,315.14165,134,69,84,108,95
"ZNF778",0.602024550332732,0.000108743279761958,0.0946685122582606,0.498717137550248,0.999999233411491,0.0392506105947157,0.263659341083263,0.996644693178893,0.138054422489976,0.991894071767717,94.1295246268657,103.250495652174,120.540076190476,102.968180555556,105.641476842105,3.62236468041092,4.04357187832185,4.94137612777517,3.46053589933617,5.46800391667013,58.7366,79.6384,98.29495,72.2703,65.4609,119.094875,121.175,144.410825,129.867875,129.19055,134,69,84,108,95
"ZNF212",0.935100813511573,0.0007868756802073,0.000435177462576375,0.000414394216466163,0.00028461334444696,0.999938172444728,0.545302794525,0.980644882436084,6.0176984597593e-06,2.25816640098131e-06,361.520835820896,368.99947826087,325.972858333333,327.177167592593,374.700725263158,7.7559902324078,5.54914391450415,5.21464025744348,4.97024938675934,5.95480366049284,303.089475,343.9347,298.3684,295.18235,344.62895,399.523575,391.7945,357.2193,366.606025,405.87615,134,69,84,108,95
"ZNF282",0.00191619754549976,3.64681518962851e-05,0.97531058386556,3.31565823046276e-05,0.996823978235049,0.998260290288185,0.294141316091844,0.344425370263244,0.070811510865147,0.100235791533171,693.382406716418,627.447462318841,615.882157142857,621.054347222222,662.318916842105,14.8772251570138,8.60027313646412,9.59586556515007,8.23010028300213,11.3420162964635,580.4144,580.373,554.44715,568.7728,596.1656,745.0003,685.7933,662.809725,670.3354,706.3968,134,69,84,108,95
"ZNF160",0.0102000047305407,0.000177737157611713,0.950151669974516,0.995111264125398,0.0405680587277178,0.00156716734146656,0.0059986619362874,0.999864266645603,0.875209263789494,0.0311275731808109,649.094447014925,729.301630434783,748.877619047619,657.445024074074,725.193726315789,17.6729850128947,17.6297625858211,14.2329083982158,12.8222650332534,18.2619269097916,523.1905,610.741,661.68465,579.3239,635.6484,732.692275,808.6429,839.41335,742.95915,814.37245,134,69,84,108,95
