"gene","p-adj-N1-N0","p-adj-NX-N0","p-adj-NX-N1","mean-N0","mean-N1","mean-NX","SEM-N0","SEM-N1","SEM-NX","Q1-N0","Q1-N1","Q1-NX","Q3-N0","Q3-N1","Q3-NX","count-N0","count-N1","count-NX"
"ZNF584",0.976657523054325,0.975464215806844,0.995671353457043,205.229176106195,206.05126637931,206.638986,3.0281596021736,2.62342457613175,5.59802125102528,176.3708,181.878075,178.7171,226.77405,229.118825,234.530825,226,232,50
"ZNF274",0.00960285889249846,0.976427162219295,0.120539683877091,821.107430530973,873.953355172414,814.85454,13.3333409701755,11.9094505617023,28.8513510848327,714.699325,761.631375,687.35735,944.767475,993.0426,953.229125,226,232,50
"ZIK1",0.338258355550129,0.225988353144639,0.034317108881335,130.247545132743,123.891329310345,142.711742,3.54973118926996,2.81400627371146,6.86675966952485,96.910225,91.09135,107.4113,160.80965,154.2684,168.1332,226,232,50
"ZNF540",0.00487900486803516,0.615618954301308,0.610181364822723,289.517037168142,252.588440086207,271.114952,8.62818795783764,8.08223630406938,16.2676007092927,206.629375,181.95285,185.569375,348.32315,310.006525,336.02325,226,232,50
"ZNF570",0.923542803640061,0.255357302686378,0.166936213002521,55.138935840708,54.3828857758621,60.395736,1.56018846115718,1.30078975102982,2.43276572949602,40.0244,41.33015,48.905875,70.45415,65.7968,72.83805,226,232,50
"ZNF57",0.258643233011728,0.978667662305895,0.737270318504081,81.4044256637168,78.4957676724138,80.792586,1.28356787160391,1.29647072866087,3.13067726032278,70.334275,65.6093,70.5561,92.20005,88.7061,94.16235,226,232,50
"ZNF556",0.416857902108623,0.688279302534956,0.997385911422857,0.280205752212389,0.219658620689655,0.214148,0.0360972565826402,0.033822329908282,0.0465205407552757,0,0,0,0.368325,0.3301,0.33245,226,232,50
"ZNF554",0.0338217871583765,0.437905167844353,0.960587321183125,167.464284070796,158.56509612069,160.167804,2.7177775303436,2.32246092787057,5.22090779520891,141.7468,136.697875,143.680625,186.74535,180.095125,174.0712,226,232,50
"ZNF738",0.749168769484886,0.636858585429038,0.883680116771552,133.084007522124,136.573307327586,140.380584,3.56571669928466,3.22449072976483,7.49920218844773,102.539225,101.59475,108.01905,150.6066,163.4591,161.6432,226,232,50
"ZNF596",0.0295683467111174,0.584404791815377,0.0321708472553027,109.158166814159,98.9066646551724,115.79887,2.6548504306526,2.972081479334,6.42459064613093,79.131325,69.283525,87.812575,131.794875,118.834975,145.99755,226,232,50
"ZNF621",0.392086966658778,0.876391251088012,0.953870277119723,521.465006637168,536.715098706897,531.015828,8.95588528449642,7.58871748599039,17.0215227911604,439.89835,470.6923,444.278375,612.722925,608.43485,616.723225,226,232,50
"ZNF680",0.0092315339436615,0.120447418650239,0.000587204106408223,713.979795132743,649.116090517241,786.388268,17.3083527407592,13.2874473205117,36.1686634296133,563.02705,529.444275,627.3048,846.6782,730.718975,916.6867,226,232,50
"ZNF483",0.0128983958630748,0.572069235141623,0.0187873682884471,80.0421172566372,68.9844206896552,86.599026,2.89454166671834,2.33988873326313,7.95943400003959,46.4425,44.544575,48.35005,100.895375,84.9138,106.66135,226,232,50
"ZNF417",0.922784515776609,0.55465425375285,0.414513876535493,140.407873451327,138.572560344828,148.731642,3.76281166641841,3.01392405737515,7.24543946306612,103.091825,107.5632,107.52865,173.309825,168.232375,187.812,226,232,50
"ZNF791",0.927961835705138,0.153063614554098,0.0949888426556343,250.723059734513,246.918643965517,282.760984,7.75387066382416,6.84525461148631,15.6399084138783,174.5562,174.8908,212.386725,318.713725,309.756175,351.202875,226,232,50
"ZNF519",0.942851892863596,0.948954736445323,0.868975457406223,32.2696128318584,31.8378396551724,32.95087,0.855144890283299,0.955166456362001,2.46311020626983,22.569775,22.9583,22.17705,40.8983,38.9503,37.28245,226,232,50
"ZNF25",0.593241719994156,0.0576792313568548,0.200838677467339,263.556025663717,269.4825,286.871046,4.30515450242603,4.16199137429342,10.4342567996819,221.217375,230.7516,247.85725,303.44245,308.816525,319.316675,226,232,50
"ZNF77",0.0006311642753275,0.591686653681305,0.421712670964108,79.4123610619469,71.3506245689655,75.877962,1.58399929379011,1.38324411854968,4.06068984331067,65.8033,59.16425,58.66795,87.08225,77.007425,83.8219,226,232,50
"ZNF169",0.405437235954005,0.989255652843281,0.804387391448261,54.0779455752212,51.4338620689655,53.595544,1.48643532829556,1.45678371809345,2.81847787952807,37.579575,36.61145,37.95355,66.2451,65.016725,66.56305,226,232,50
"ZNF613",0.0111804160014841,0.347072896305631,0.938426900764652,163.609286725664,152.252425862069,154.478412,3.47557983884859,1.99508971775249,5.15376511509365,136.293575,131.9166,133.23575,173.342575,169.955,172.203675,226,232,50
"ZNF404",0.646429681638408,0.918551007953237,0.989200517087335,102.918653097345,108.4816875,107.019414,3.85768083673777,4.68626379979763,11.4555479457024,64.1497,70.839075,61.832875,126.17445,122.7632,129.198825,226,232,50
"ZNF135",0.880389197736557,0.247336303625857,0.142538961722138,224.417050884956,222.111140517241,237.232332,3.70837555098852,2.96197878829206,8.07948440354217,194.462275,192.364675,202.442,253.101775,248.96485,263.31975,226,232,50
"ZNF620",0.00201605970551544,0.548519930252885,0.00592365823770935,71.7933946902655,65.8459331896552,74.84148,1.34311270041497,1.11590439886549,2.65562699164915,58.061925,53.91385,66.2296,82.098875,74.3214,84.54305,226,232,50
"ZNF619",0.723780723451549,0.198858154365435,0.0750729822869295,60.1645672566372,58.3485956896552,66.977148,1.74551176077473,1.61167580643389,3.52307790899881,42.3832,39.0027,49.896525,76.695825,74.210875,80.9619,226,232,50
"ZNF354C",0.381448688116958,0.390976429773713,0.0895197436660967,47.0851190265487,43.5221400862069,52.965868,2.08827463336114,1.6870796683206,4.20050431490241,20.107825,24.510475,31.771125,67.8053,61.7488,72.878525,226,232,50
"ZNF114",0.00482937887674306,0.813763822766355,0.408165761962936,184.666474336283,219.395114224138,195.925732,6.83689908574956,8.95262333049876,11.6300652879258,111.913775,119.551475,133.528575,228.667325,288.1786,245.127825,226,232,50
"ZNF454",0.647272440515521,0.693124680746458,0.367542209365323,40.7575274336283,39.4105711206897,42.824686,1.22375017335421,0.86636870718843,2.573837092406,29.880925,31.181475,31.359675,49.1453,47.28975,50.9343,226,232,50
"ZNF543",0.996132197952419,0.522189663987784,0.489636134870365,117.569229646018,117.3097375,123.198182,2.37800196505775,2.03502200363341,4.25341507213808,95.79345,96.17325,101.762825,138.144975,135.54595,141.59095,226,232,50
"ZNF354B",0.0735224499691389,0.899699481195498,0.65641511470651,100.075836725664,108.216801293103,102.795986,2.50767875015412,2.81062140082757,4.71167213724836,74.655825,84.697425,79.63405,122.682975,129.402225,123.96995,226,232,50
"ZNF223",0.895091829542737,0.763375127993869,0.595651671435904,111.066007964602,109.85713362069,114.222628,2.16236045380038,1.64191074954844,3.92639326185952,91.185675,92.4894,94.74345,129.6108,128.124075,133.128475,226,232,50
"ZNF713",0.488067674846348,0.679587059616173,0.279990516431162,51.4307650442478,48.6956784482759,54.783764,1.9577507094335,1.37623062612906,3.75984488418725,31.3941,34.131,37.140775,63.9942,62.808725,67.9591,226,232,50
"ZNF552",0.0888911264671891,0.100834777925,0.707210538154726,78.208632300885,82.6557129310345,85.446162,1.4819519886219,1.27069561121176,4.89468971016874,64.042,70.19935,66.394725,89.97515,95.3372,90.765175,226,232,50
"ZNF154",0.999999077413805,0.0919224175760607,0.0910676542120563,172.622562389381,172.631049137931,195.602754,4.61739338107183,4.12713290419445,14.1616115290489,124.899875,136.1971,139.894575,214.900625,206.799025,222.589925,226,232,50
"ZNF571",0.279269137575988,0.984489592779852,0.524498141911875,125.151430530973,120.826161206897,125.949202,2.13866120850264,1.88012369289665,4.14235577913222,104.012025,101.296725,110.702325,141.7891,140.044325,132.0829,226,232,50
"ZNF443",0.581332882139359,0.987894114834424,0.737089105084972,79.2493380530973,81.4028413793103,78.710564,1.5565707231595,1.51023759998782,3.27107623002628,64.287,67.885075,63.68705,91.930625,92.5899,92.276725,226,232,50
"ZNF792",0.781755455802767,0.579657634519961,0.342013248677523,106.499622123894,108.389440086207,101.792618,2.02754961693957,2.06943467563847,3.0723200741588,86.707375,90.08085,88.32415,127.86365,127.679425,114.8478,226,232,50
"ZFP82",3.4687211965978e-05,0.630331097918203,0.192842755872962,128.349375221239,116.051465086207,124.094588,2.05688773918048,1.91095394012592,3.78549784717202,108.199175,96.692875,105.654475,145.33515,134.63335,142.847725,226,232,50
"ZNF707",0.345738529422551,0.751526027394155,0.993055434983012,226.758493362832,219.743119827586,220.68826,3.58670698933141,3.59999533926867,6.9780778245647,191.148925,182.418375,187.563225,266.345025,246.462375,248.325775,226,232,50
"ZNF746",0.126206369727554,0.59204324129419,0.0815882123925364,484.266328761062,464.274286206897,501.016468,7.65151223971008,4.80314651250071,27.6236602886825,424.076725,422.7464,435.520775,532.500825,501.6517,520.204075,226,232,50
"ZNF678",0.913425874334557,0.19370876482581,0.294345050136973,42.3866092920354,43.3020336206897,48.932636,1.60404326282509,1.44014037535164,4.64352677658779,24.1028,26.166125,30.00865,57.6999,59.548775,61.05375,226,232,50
"HKR1",0.000990572760611763,0.87376417608087,0.0220398173493251,936.141936725664,870.311161637931,951.245498,14.2956047533302,10.6781541267284,33.5145194002856,786.611075,763.407925,787.289475,1041.624375,967.358,1074.5256,226,232,50
"ZNF101",0.663714317719986,0.370678871283467,0.149663976019634,80.0557876106195,82.4913344827586,73.708208,1.88962207102581,2.22924960435544,2.23757728742101,62.614625,62.97415,64.560625,90.5017,88.84075,79.97235,226,232,50
"ZNF716",0.590994170121959,0.74263046928971,0.987566448000232,0.187982300884956,0.0838004310344828,0.057034,0.112435229098196,0.0146931253047224,0.0236465638199252,0,0,0,0,0,0,226,232,50
"ZNF708",0.0265688371742333,0.977300069332423,0.36896063164419,182.192136283186,168.061543103448,180.331042,4.1230520051487,3.74207540779071,6.52801599406372,141.665775,129.41645,147.71315,213.421175,204.897325,210.316525,226,232,50
"ZNF721",0.198402417365308,0.718599578502141,0.167891640564271,526.688813274336,545.215145689655,512.737362,8.02702254670701,7.57617908184123,11.9343269572511,457.800825,467.236125,462.0342,594.82775,616.83325,544.52805,226,232,50
"ZNF662",0.979216055419927,0.625070348165935,0.549684102658926,184.889057522124,186.388806465517,173.011634,5.06417448737676,5.74971835814474,11.7316287675033,134.0854,139.58085,123.9891,226.054075,217.988925,212.5749,226,232,50
"ZNF320",0.0758236738910369,0.047380740886427,0.532177761668855,409.176999115044,429.858968965517,446.8287,6.57397035470457,6.64244124789033,16.2553307039202,344.26005,357.325375,362.400075,473.280975,488.400375,508.172225,226,232,50
"ZNF530",0.00521827709306444,0.811444142757543,0.418691978207121,43.3924809734513,40.3315439655172,42.385718,0.686589047361591,0.699703449148088,1.43164636972845,36.116,34.317875,35.248875,49.455925,46.187325,49.8573,226,232,50
"ZFP1",0.0516157157288799,0.956513476341507,0.211493606738835,311.17907300885,294.90864612069,314.484178,5.34113238656492,4.40456402149404,11.2424114924187,259.70505,249.93305,253.222375,352.7022,337.235,374.4897,226,232,50
"KRBA2",0.165440780043678,0.0313388189490766,0.000927916582891486,70.5182296460177,64.6061495689655,84.29551,2.53463876030676,1.92297786818083,5.99522920242914,42.838975,45.484625,54.020225,89.966375,83.484925,103.9786,226,232,50
"ZNF93",0.97874811604398,0.733838995408667,0.659505023282722,89.6084318584071,90.2930560344828,85.259572,2.52642844365145,2.43669529813931,4.63450717263975,66.426,66.23405,60.3162,110.31,106.74145,97.853675,226,232,50
"ZFP90",0.973956086347404,0.998532429190749,0.981730251579502,554.744324336283,556.786373706897,553.93883,7.18677523354119,5.96038828893035,14.3649624613622,471.01905,494.106775,493.455175,621.122425,602.52685,600.685625,226,232,50
"ZNF479",0.242809764354419,0.951180304998055,0.785442992055416,0.00429955752212389,0.014064224137931,0.007358,0.00251063159229841,0.00559322045309786,0.007358,0,0,0,0,0,0,226,232,50
"ZNF445",0.408763792767928,0.417357068731524,0.10596093704474,421.355574336283,408.775478017241,442.14438,7.23908729786744,6.56446020901613,16.103598299963,345.22955,350.724075,377.386725,488.8407,467.231375,461.878375,226,232,50
"ZNF74",0.00190563305289548,0.869210686768585,0.269173296075331,260.72000840708,235.387654741379,254.485068,6.38001804194496,3.8642625302932,10.856125504532,208.4697,200.007725,204.52905,284.112675,259.66075,303.352225,226,232,50
"ZNF829",0.793140018620052,0.144959368027485,0.0602372545059001,14.4418168141593,13.9741862068966,16.710032,0.529685430646396,0.473036054517266,1.24146326966613,8.6092,9.15655,9.98575,20.113025,18.27495,19.699725,226,232,50
"ZNF267",1.74587366785772e-09,0.623447098844351,0.011976177748884,259.924760176991,327.343028017241,276.424448,5.97977287697788,8.65828379480623,17.0728642211251,194.9476,252.2286,196.28505,315.581525,388.8322,324.9169,226,232,50
"ZNF566",0.185044852131396,0.955526609895757,0.724241222303889,193.794625221239,185.725716810345,191.589378,3.39965868068072,3.22933786718654,5.40717785741931,160.74695,152.1658,167.451425,221.80525,215.111675,212.243925,226,232,50
"ZNF224",0.351389077929822,0.999457299879168,0.666064477806381,215.224917256637,225.142819396552,214.848216,4.96816116641015,5.29592250857838,9.51047113730337,169.012375,179.74585,170.38015,258.336475,269.011375,252.790275,226,232,50
"ZNF529",0.963375752241815,0.997291427554354,0.97217436855345,352.445744690265,350.319652155172,353.404176,5.45234029399062,6.16611820033086,11.2727006481085,297.034,291.744775,291.393575,401.25525,390.9001,398.346875,226,232,50
"ZNF284",0.869072875106891,0.787555047036124,0.600815170499142,29.9127482300885,29.3235051724138,31.19852,0.844711115407455,0.833171772082625,1.47270123628768,21.442325,20.934725,23.911975,37.48385,35.284925,38.511025,226,232,50
"ZNF749",0.883770380979007,0.653985757621084,0.82182933305567,44.0088265486726,44.7773978448276,46.393526,1.19706784985068,1.0990726045479,2.44680090580401,32.454975,33.176975,35.303525,52.68065,54.319675,57.940825,226,232,50
"ZNF17",0.314697239640756,0.377851951117331,0.0710469758594001,137.495526106195,133.084910344828,144.258874,2.27330859223587,2.01497107152454,4.62410817351385,116.8436,112.2995,124.231175,156.2346,151.58825,151.924275,226,232,50
"ZNF555",0.00602740130188628,0.95881886840591,0.257959584051674,76.9764265486726,71.1630142241379,76.106712,1.5327855992488,1.09791916775192,2.92173228568348,62.41045,60.40355,60.904075,87.576,79.698725,88.587875,226,232,50
"ZNF75D",0.373484863235195,0.544930217310507,0.966074411690809,673.912346017699,639.625536206897,628.947044,20.0310576445394,16.615566937005,32.7752941565417,467.638,463.4495,469.37755,854.64345,725.716025,737.44835,226,232,50
"ZNF197",0.0311918459275239,0.939848863816267,0.153308683398682,466.257242920354,443.753571551724,471.243058,6.24460038855897,6.03215686088542,16.075283470956,402.0252,389.582675,392.6663,521.243225,494.25935,524.856125,226,232,50
"ZNF732",0.590546544986738,0.0791759966556927,0.016862868615992,7.71237212389381,8.08499267241379,6.337428,0.258341739847401,0.283285390991567,0.527668338312495,5.10585,5.14315,3.95925,9.653725,10.12325,8.396625,226,232,50
"ZNF546",0.0549112739438602,0.703878196956447,0.0743266643468429,80.6054225663717,74.2731331896552,84.262612,1.87478286265711,2.0269901226352,3.74597110467803,59.299375,55.2385,65.349575,98.342,90.450775,95.1157,226,232,50
"ZNF286A",0.825931051960894,0.988755732093089,0.872874648439794,202.99553539823,200.005836637931,204.210544,3.98948640556007,3.29001688012118,6.3448237979575,167.949875,163.881175,173.31805,234.92945,228.570275,230.652525,226,232,50
"ZKSCAN4",0.365835292125881,0.729636905907684,0.99843538793351,94.8835004424779,91.8469293103448,92.046252,1.5891664140195,1.60112508541355,3.18015526019932,79.9874,76.789,80.181875,112.076075,110.58335,102.473875,226,232,50
"ZNF643",0.000511663544703223,0.763000679609387,0.262288392867257,35.430492920354,42.7921978448276,37.71257,1.45950677689941,1.27489668827075,3.11009848657267,19.8198,29.0226,19.242125,46.739275,53.5487,51.58225,226,232,50
"ZNF642",0.379876316369346,0.743846998403013,0.277053426958024,77.3108504424779,79.6275047413793,75.173012,1.26892677137818,1.23909840026442,2.17513938044165,65.419525,66.312775,63.846225,86.721925,90.9867,84.579425,226,232,50
"ZNF490",0.00128628972492095,0.216263139669408,0.897965540007511,265.221017699115,244.515084482759,248.832198,4.50684664256591,3.67207781173696,9.61665932213702,218.079825,209.84675,202.793675,292.233675,280.543,285.778425,226,232,50
"ZNF626",0.000559198260913107,0.985808975572719,0.042538211782686,493.344238938053,448.496089655172,496.55715,9.36181343576854,7.56054155736636,17.0493946932359,394.84765,372.42285,419.3757,590.28315,525.85245,557.45075,226,232,50
"ZNF793",0.142546432911605,0.884782785193167,0.244212312595537,178.884287168142,167.980935775862,183.431048,4.58082346650156,3.53497944586605,8.7360679624731,127.8303,135.334225,150.24165,210.999125,196.2192,203.11235,226,232,50
"ZNF383",0.429109954403497,0.245499401339559,0.0500020915991327,79.6234402654867,77.1858663793103,84.883414,1.43416421274616,1.35613231388788,2.82914702151785,64.871475,63.36285,69.237625,92.1411,88.2613,95.36565,226,232,50
"ZNF669",0.838701577403292,0.939153622193648,0.776967679928328,84.3002137168142,85.8985577586207,82.704068,2.20004371534197,1.88407472314466,3.26305528492001,62.32045,64.902175,66.1137,106.020625,101.17415,94.21585,226,232,50
"ZNF559",0.0455341970735895,0.946842905482259,0.504812617964716,344.041366371681,321.202484051724,339.006008,6.78635765709494,6.45769849837207,17.0577734024914,265.04245,253.794975,250.234775,411.497375,380.25865,411.417525,226,232,50
"ZNF177",0.994862756628817,0.924485188172254,0.944986654134856,100.423186725664,100.042764224138,97.938904,2.67409924651851,2.76629548512429,7.05241317966365,69.786,71.97075,72.258325,126.921925,122.53465,111.936975,226,232,50
"ZNF548",0.596256160524297,0.0988866050610372,0.0226747521388795,259.425280088496,251.44298362069,287.803048,4.25776385433918,3.4545421443132,31.0000502050542,228.1608,222.65285,229.386125,288.28865,282.46655,287.634525,226,232,50
"ZNF563",0.78587874577781,0.959736368806904,0.780889235648898,143.246462831858,140.424725,145.193986,3.03657394344734,2.98507231688992,6.55796529036505,112.840175,104.675875,120.8081,164.443925,169.717375,163.748425,226,232,50
"ZNF567",0.166711210514544,0.854181363980806,0.846582201777164,140.408415044248,146.424006465517,143.378236,2.55146687524597,2.21630088921334,4.19066078964395,119.911475,126.101425,122.7026,163.699,165.530825,164.308725,226,232,50
"ZNF573",0.157629921825373,0.266898707435653,0.021911502702597,21.4370716814159,19.3581530172414,24.372148,0.81041758186059,0.755149588838743,2.00257941551154,11.340375,11.442975,15.253975,29.025925,25.894375,30.526475,226,232,50
"ZNF527",4.18004390656534e-07,0.189203241693914,2.99647016888116e-06,122.938295132743,108.557575862069,130.798662,2.05415195124864,1.60484924772342,5.20712256183769,102.2646,91.00615,108.31475,138.87175,126.3085,149.2969,226,232,50
"ZNF33A",0.122509084286291,0.986231306204457,0.565954835437478,1071.11825044248,1116.6215137931,1077.264938,16.4819170104071,16.4229842246892,33.764622358674,910.6855,947.137025,939.989325,1237.752125,1261.899725,1174.8924,226,232,50
"ZKSCAN3",0.000992896887025196,0.769857234522842,0.0125182978611659,61.7540902654867,54.9544435344828,63.92715,1.47893150003462,1.11208221883363,3.38029127333092,48.477575,44.047025,49.025475,75.588625,65.06185,74.164725,226,232,50
"ZNF676",0.121030526099314,0.362726396669609,0.0302472281050674,81.1330163716814,72.7190603448276,90.853176,3.2617856286777,2.71922947676103,6.95672978271946,46.6476,45.685775,55.6807,105.4046,95.182875,121.883075,226,232,50
"ZNF699",0.66134866714505,0.275351454593319,0.565185179999404,21.0605345132743,22.1598392241379,24.31519,0.902912064990944,0.883149141430244,1.98775924843138,10.42045,12.307575,13.12115,28.075025,30.78755,32.93745,226,232,50
"ZNF250",0.115605979168572,0.0137840879386723,0.000197620977668622,429.709833185841,409.52540387931,477.540358,8.0709293455865,5.94330272920463,17.381593938651,356.757375,348.636725,394.303475,491.81305,468.7625,542.1871,226,232,50
"ZNF79",3.48963227203569e-08,0.51514151254937,0.0468773105335156,121.070169469027,106.948442241379,116.597232,1.80820666559659,1.60978703547438,3.90557544132711,103.8839,91.3962,97.23915,134.194475,123.387225,134.807125,226,232,50
"ZNF681",0.655446287087582,0.791314999665677,0.466331403553556,98.7013553097345,95.8620405172414,102.233502,2.32371906926438,2.13910787085186,5.95847014344953,78.644475,74.141825,73.415975,116.332575,116.996325,113.286225,226,232,50
"ZNF766",0.928049158663163,0.986349542857913,0.997856934574791,409.959634070796,407.188741810345,407.972108,5.32585681567933,5.30640070863068,11.5093646272164,357.684775,357.389875,348.7282,458.25345,450.541925,461.7642,226,232,50
"ZNF471",0.916026077971948,0.50126864971332,0.650071810759627,187.767244690265,190.694405603448,201.52586,5.17362626950875,5.10278380051861,12.0471084433552,139.703375,143.8136,151.379325,231.015525,223.63635,229.134125,226,232,50
"ZNF836",0.0967347645062894,0.945132344267051,0.627099035985334,108.072221238938,114.718475862069,109.788562,2.31854713313987,2.30573713145504,3.86515441134529,85.64005,93.6991,89.830075,124.937525,137.40025,126.591075,226,232,50
"ZNF493",0.504233916005422,0.343280227386909,0.0972584839636546,387.988722566372,370.334464655172,424.918966,11.8372322192944,9.94680018883271,28.7406658601384,286.2629,261.005225,316.9685,448.1757,442.94405,484.95705,226,232,50
"ZNF167",0.0494373938833225,0.97342614371248,0.232570366333205,84.3574438053097,76.7279189655172,85.554828,2.40729666457164,2.05090080072917,5.94570533337147,56.7175,56.89895,54.32895,106.444,94.445675,99.541075,226,232,50
"ZNF565",0.0558783047577387,0.443504281963548,0.0257649149400178,53.3052699115044,50.4336560344828,55.839996,1.03425524009446,0.684836228741777,2.0332070997679,43.836275,43.34635,45.904975,60.0192,56.063,63.5457,226,232,50
"ZNF34",0.0924708646890421,0.957095580079885,0.595342405699881,177.435633628319,168.223368103448,175.358754,3.38173149750971,2.63091692865292,8.29295095439849,145.857475,140.3022,136.5379,198.79115,194.602325,197.6439,226,232,50
"ZNF140",0.98545834906745,0.951737453016181,0.977633121966488,516.680943362832,518.197254310345,521.340788,6.64345871863365,6.46577787015204,14.5358785963913,451.699375,455.149925,459.145125,563.637775,559.2621,566.40935,226,232,50
"ZNF658",5.9730421959614e-06,0.804564187157285,0.0014010052818304,48.0877296460177,39.3662943965517,49.993328,1.45645707089171,1.08119849491448,2.82844360226038,32.403325,28.352075,33.6951,58.00635,47.282225,62.780025,226,232,50
"ZNF765",0.403784926715149,0.579244174808332,0.180809631380993,136.151015044248,131.301485344828,142.436918,2.76194378154956,2.57275486669563,5.70157186341157,108.531625,104.5354,116.914875,159.593975,156.56,164.158975,226,232,50
"ZNF124",0.357282627034207,0.733905446759838,0.258313270857708,42.2594353982301,44.4599344827586,40.246206,1.14888830929544,1.15557068659155,2.0591157513715,32.3035,32.0723,29.71605,52.7033,55.37245,49.85445,226,232,50
"ZNF569",3.15488837794309e-05,0.234879317266754,6.1219164398274e-05,175.979811061947,154.290497844828,189.248406,3.95647815399861,2.75463723654567,8.36005344646298,138.945875,127.565375,161.150575,199.8627,181.550675,217.4551,226,232,50
"ZNF777",0.00855386989764639,0.95118638561646,0.300162663865994,501.523390265487,478.081655603448,497.555908,5.97100595522939,5.16143433009566,11.8442336261873,445.300225,422.106,439.00615,546.001575,518.481075,572.4561,226,232,50
"ZNF605",0.000201332114600827,0.678699988535311,0.00353786599920669,484.176512831858,439.228977586207,499.886746,8.32051055754564,6.83853409865019,22.2792919768029,396.323125,368.8587,425.7546,559.252475,511.265925,549.29515,226,232,50
"ZNF799",0.997944728537587,0.454112790492188,0.474388178519544,107.832761504425,107.685659482759,103.003516,1.61830985634849,1.79626977841661,3.44894941137965,91.21165,90.20085,88.16465,123.11125,123.525775,118.550425,226,232,50
"ZNF782",0.00189420544962715,0.671625690461749,0.0105909069363258,64.5939292035398,57.1593594827586,67.678296,1.68593375920015,1.36247241358285,3.36771752348068,49.88175,44.696225,49.4829,77.8394,68.004925,75.673975,226,232,50
"ZNF846",0.937198753793752,0.933716837663675,0.988004084996337,73.6607256637168,74.3558202586207,74.855942,1.62509164609202,1.19652378912082,3.27814774165582,58.85815,61.9748,55.934825,84.38625,87.03395,86.621625,226,232,50
"ZNF136",0.64126589189517,0.728880172789821,0.973427668360093,319.515333628319,313.285937068965,310.730468,5.04677214200741,4.68509638815044,11.1601129022273,271.871975,268.2426,279.88975,368.350925,363.7824,348.97005,226,232,50
"ZKSCAN5",1.81062608946014e-05,0.278445637198895,6.8465342396351e-05,309.680799557522,281.361320689655,325.511256,4.61284171431461,3.64639510870006,13.1465306537117,265.829825,244.153975,267.521125,342.300225,307.243675,347.006325,226,232,50
"ZNF33B",0.126159822282566,0.619814066299637,0.0901588355294303,918.187896902655,868.201470689655,958.18651,19.8304645304998,16.732205365904,35.1121974973246,732.6125,692.31445,811.312025,1012.460175,988.5932,1141.99685,226,232,50
"ZNF431",0.000164496809019754,0.907666238534105,0.109302062781148,286.95017699115,351.501065086207,298.084376,12.019534278638,10.3933479402912,24.2712506921622,154.7196,234.152425,162.8204,388.854975,435.0374,391.238175,226,232,50
"ZNF418",0.21350776279108,0.999832412667172,0.583448552913597,155.787012389381,163.043229741379,155.91287,3.17207682586539,2.96357048010028,6.22692333381832,120.25525,132.28745,119.361825,185.19505,194.7335,183.396325,226,232,50
"ZNF700",0.894186323903125,0.996109671376576,0.933140220627002,215.217089380531,217.740071982759,214.429728,3.38566607490772,4.44309680837638,8.38047485139899,179.80995,179.813225,179.3508,243.472575,247.31415,234.361075,226,232,50
"ZFP28",0.371957235444387,0.993332374884421,0.630716477924667,190.506263274336,195.778907758621,189.78316,2.93919655357527,2.67754507683746,5.24522562051803,170.464625,170.55815,174.4282,211.38015,218.378075,211.694575,226,232,50
"ZNF585A",0.300784529492349,0.201419333096767,0.0256074757676794,170.952676106195,163.261892241379,185.821768,3.83609685623642,3.47423722886182,8.16501389995914,136.150625,126.709825,148.88005,208.84255,196.0434,211.63305,226,232,50
"ZNF138",0.263531583327234,0.0256659311558969,0.00124280755116846,163.666234955752,155.628445258621,186.081808,3.71900263464814,3.30032736752598,10.007127573457,126.344525,121.815775,140.565025,193.932675,183.051125,220.594475,226,232,50
"ZNF429",0.0102136093635842,0.988514998683644,0.244367741390704,191.884418141593,170.038919827586,190.073442,5.8320596448655,4.85413204176672,9.9763333245175,132.923075,115.609325,141.842825,225.1169,206.9727,225.684175,226,232,50
"ZNF470",0.452002983726983,0.744740456291511,0.999914578398256,275.272740265487,267.24405387931,267.10545,5.1120352607393,4.18602738989212,11.205685867037,225.88805,220.9495,214.150575,315.7348,312.9928,315.86745,226,232,50
"ZNF100",1.9644612021863e-05,0.859653320023805,0.0713290643197038,259.85082079646,324.086527155172,272.208644,10.6902475767321,8.91815330232395,24.1401234375712,132.599775,219.533925,148.09105,345.369725,407.622875,395.42805,226,232,50
"ZNF398",0.113890671612289,0.866857261876601,0.203249420831124,308.681315486726,297.209768103448,313.572538,4.51726262112495,3.53327872437334,9.04445883484644,266.545775,264.85835,267.387325,340.256225,333.101775,342.8194,226,232,50
"ZNF498",0.000304914054125249,0.331720934687558,0.000538536381899712,336.28961460177,308.28198362069,353.276066,5.385980724126,4.59174223269937,12.0683891773602,283.5605,263.598675,297.372225,384.56285,350.14855,372.026725,226,232,50
"ZNF441",0.70428621735404,0.999220424739186,0.863492058458087,314.291139823009,306.047863793103,314.94062,7.17262069130768,7.57622584049997,13.9003486783247,235.0348,225.814675,241.6437,378.7118,369.931275,366.659175,226,232,50
"ZNF420",0.00142297977242123,0.200565119001409,0.000436682380282827,136.747833185841,120.58419612069,149.958936,3.5974157232359,2.8592843176707,7.30717665699585,99.48075,92.114475,116.31855,167.3107,149.4862,184.644375,226,232,50
