"gene","p-adj-MALE-FEMALE","mean-FEMALE","mean-MALE","SEM-FEMALE","SEM-MALE","Q1-FEMALE","Q1-MALE","Q3-FEMALE","Q3-MALE","count-FEMALE","count-MALE"
"ZNF430",0.113720895891672,330.905683468835,297.073802158273,11.4303520541577,17.0126861274894,158.3426,126.56095,472.0267,413.34215,369,139
"ZFP30",0.0226469074987151,196.925778590786,209.903607194245,2.84949129524559,5.32298413953763,162.3571,173.6185,230.3704,239.835,369,139
"ZNF549",0.868859559770323,223.966752574526,224.869220863309,2.86650535438401,4.61779454052463,188.2597,193.12815,259.5985,256.6898,369,139
"ZNF211",0.060139794850341,323.546363414634,341.504945323741,4.83123630303376,8.7618968428887,258.3702,269.2511,376.9037,395.3806,369,139
"ZNF205",0.0735757069092453,371.88926504065,399.363035251799,8.16308612123619,12.3947800027618,279.088,302.5293,408.0295,440.01795,369,139
"ZNF45",0.703781029230326,250.931497831978,248.604476258993,3.21716256029642,5.13599051634092,210.5658,213.81405,286.9174,284.18695,369,139
"ZNF133",0.0010092656897106,348.383137398374,387.335586330935,5.55704946130032,12.2824817614284,281.874,301.79835,390.5047,428.5775,369,139
"ZNF436",0.225802474670234,747.249682384824,782.835404316547,14.3906893039765,28.7625534734076,572.0509,557.60925,876.2275,887.99195,369,139
"ZNF484",0.808193242560683,77.6895447154472,77.0582683453237,1.36840061237307,2.17621660860364,59.933,61.38185,94.5798,91.27255,369,139
"ZNF780B",0.138165472558516,419.747924932249,442.204852517986,7.34454526461416,15.0738863480445,329.2273,342.99395,491.9487,508.3368,369,139
"ZNF557",0.534691549754083,159.929950135501,162.540292805755,2.18529429447585,3.6345025560903,131.8914,131.3065,186.2446,187.4644,369,139
"ZNF337",0.0126657285887435,460.363717344173,495.582908633094,7.10111731547172,13.0685672708594,371.9066,399.94835,522.9976,553.1849,369,139
"ZNF317",0.337202164735453,619.72348102981,628.869403597122,5.02560041089692,7.91402379350101,557.3262,576.89265,686.2678,675.234,369,139
"ZNF426",0.193132288557104,118.468160162602,111.727408633094,2.79721713465893,3.98467378577184,80.0177,78.29595,152.632,148.5327,369,139
"ZNF331",0.196179790944095,691.503167750677,640.74728057554,22.9968257532786,18.7739288926778,510.2117,526.3478,730.2895,672.7567,369,139
"ZNF227",0.00468909233339754,250.461201084011,264.557689208633,2.56539465100752,4.36066340727162,220.8752,235.75805,278.5785,294.5894,369,139
"ZNF141",0.101882873279709,83.7160157181572,89.1230064748201,1.76355194653553,2.64143274542809,65.6814,69.8214,96.4821,101.9013,369,139
"ZNF304",0.0852815302275327,341.032167208672,356.016725179856,4.28598765018303,8.43324063557561,292.7209,301.29145,392.93,399.70685,369,139
"ZNF132",0.159252250344749,165.276033875339,173.835518705036,2.6978554218672,6.83165819317057,130.9787,130.05105,190.0662,198.6184,369,139
"ZNF20",0.129757491649634,136.574909214092,141.65534676259,1.82982995042951,2.47957501841589,114.4398,119.58895,153.9744,162.76025,369,139
"ZNF670",0.616201558922373,48.5437211382114,47.8093064748201,0.774591378673248,1.20964464225712,37.8575,37.75255,57.1608,56.4397,369,139
"ZFP37",0.485489751356502,119.136490514905,115.749789928058,2.51848997128253,4.21871234011389,88.7902,81.25595,150.0532,148.34625,369,139
"ZNF189",0.467503839529998,496.277988888889,504.657503597122,5.9728479439025,10.0596461417305,422.6494,429.63015,563.8673,590.4678,369,139
"ZNF434",0.251038807802864,303.681019241192,311.500976258993,3.5606689581753,5.79524999758617,255.7485,264.53745,341.6605,349.46015,369,139
"ZNF287",0.634150751738714,181.033748238482,183.479117985612,2.72738302009061,4.19285454409523,149.6531,150.2457,202.1918,201.8514,369,139
"ZIM3",0.344167537280017,0.0018319783197832,0.00574172661870504,0.00132586322774668,0.00574172661870504,0,0,0,0,369,139
"ZFP14",0.101108889102092,303.93243495935,316.762964748201,3.93507296894353,7.27353194219728,249.9594,264.21055,352.0039,355.1986,369,139
"ZNF473",0.411649080583195,209.132557181572,213.257876258993,2.56871864730619,4.51936802580559,179.3379,180.0594,231.0743,234.4176,369,139
"ZNF614",0.555104737254637,318.010546612466,324.179095683453,5.50083322734049,8.74147565437075,247.4079,250.7005,376.3566,379.78485,369,139
"POGK",0.872666382573947,1136.77251707317,1140.90129640288,12.5189918931558,25.6169770780119,992.5898,962.22305,1280.5578,1236.17725,369,139
"ZNF514",0.201064983980067,283.784609485095,302.363668345324,6.92350887674544,14.8870065849003,195.6522,216.24275,339.7943,348.06135,369,139
"ZNF300",0.00121479094579346,242.415864227642,283.131990647482,6.2281978017442,11.9348935353035,175.7301,188.81315,291.4626,340.9323,369,139
"RBAK",0.105229372500074,338.044138482385,353.383761151079,4.95309617112575,8.01669650783779,280.9798,293.10405,393.5667,410.6963,369,139
"ZNF92",0.451985082534955,174.574819241192,178.992985611511,3.09221990234748,4.90682608193742,141.2319,140.0028,204.8748,208.3275,369,139
"ZNF157",0.273825329242481,4.07881056910569,3.76946978417266,0.154201041905964,0.209865957356083,1.9764,1.92945,5.357,5.2345,369,139
"ZNF182",7.64110706634735e-05,249.435374796748,276.54491294964,3.37011487038998,6.53164802944713,209.7028,230.3084,289.5046,312.9624,369,139
"ZNF673",0.231286903164939,222.327001897019,228.671225179856,2.89894401716741,3.89090931561127,181.5955,197.24365,249.5525,260.7261,369,139
"ZNF41",0.915460922179384,210.904267208672,210.156434532374,3.70150027585614,5.92112497077865,169.4156,173.65585,255.133,256.3794,369,139
"ZNF7",0.000863280281667822,393.419929268293,420.491043165468,3.80108035017028,8.45378813617669,346.2831,365.5522,438.2538,457.1368,369,139
"ZNF214",0.896538863576573,91.108666395664,91.4964,1.55896450537079,2.53993769892343,69.4557,70.75965,109.1427,110.17405,369,139
"ZNF215",0.464856960619157,54.754066395664,56.741190647482,1.32678966686622,2.68257750953609,36.3947,37.05025,72.8132,65.6148,369,139
"ZNF547",0.134202163083411,53.828656097561,57.5595539568345,1.28265351515393,2.19712624117395,38.1846,41.8411,63.8826,69.96455,369,139
"ZNF773",0.0515788907126875,158.765924390244,165.356561151079,1.77574431714736,2.83952184367114,135.7606,146.3116,179.2829,185.83445,369,139
"ZNF776",0.091359330804883,341.896709756098,357.668797122302,4.81809611360533,8.19941550215892,279.7621,296.01885,401.7609,417.76675,369,139
"ZNF256",0.00386712546551338,109.198553387534,115.653097841727,1.12682668617456,2.0457661960285,94.6482,102.34185,122.4859,124.769,369,139
"ZNF599",0.138358186841981,132.811066124661,137.983238848921,1.75244342427136,3.25581553918974,108.4366,116.60685,153.3886,156.24,369,139
"ZNF18",0.119908952469945,177.093741734417,183.919303597122,2.29791072873526,3.7083153679543,150.8201,156.81665,192.846,202.92785,369,139
"ZKSCAN2",0.629849535344818,230.91367398374,233.924227338129,3.45553155481725,4.39024190130469,187.3315,199.94205,256.7518,256.4039,369,139
"ZNF689",0.376333281492705,146.769047696477,141.991099280576,2.81995138258108,4.61049559801792,120.2368,116.40805,182.4933,171.56215,369,139
"ZNF19",0.0173911122282875,151.422374525745,160.364554676259,1.88792795882991,3.48880297631476,128.8143,134.0866,173.5459,182.1694,369,139
"ZNF230",0.0474348997945573,129.060670189702,134.975298561151,1.54873373566564,2.57167610593113,108.0993,114.9919,148.2004,154.1708,369,139
"ZNF222",0.248511707942289,68.8688262872629,70.8449086330935,0.846185867352271,1.65020790859943,58.7102,60.06495,78.7529,80.4205,369,139
"ZNF221",0.218529090466071,17.919366395664,16.7482129496403,0.511098804260663,0.746764419885577,10.3961,10.40805,23.7536,21.9832,369,139
"ZNF233",0.934770719707667,65.5494441734417,65.7983827338129,1.63436696659382,2.38876963827969,45.6064,45.4754,84.3636,85.05965,369,139
"ZNF235",0.639597328521612,76.642166395664,77.6719856115108,1.13121950526176,1.95127462878243,61.9314,60.29515,88.4227,90.63125,369,139
"ZNF208",0.704789477068776,255.196010298103,249.773835971223,7.21906914237239,13.2658188178121,159.1805,138.77895,331.4779,325.93395,369,139
