"gene","p-adj-2-1","p-adj-3-1","p-adj-3-2","p-adj-4-1","p-adj-4-2","p-adj-4-3","p-adj-5-1","p-adj-5-2","p-adj-5-3","p-adj-5-4","mean-1","mean-2","mean-3","mean-4","mean-5","SEM-1","SEM-2","SEM-3","SEM-4","SEM-5","Q1-1","Q1-2","Q1-3","Q1-4","Q1-5","Q3-1","Q3-2","Q3-3","Q3-4","Q3-5","count-1","count-2","count-3","count-4","count-5"
"ZNF45",0.8672509144188,0.462781884052104,0.144880289792525,0.0812057592820761,0.0187888626878219,0.945193068910289,7.97770584126667e-06,4.16063603636552e-06,0.0356280698141234,0.195902331006342,264.93293880597,273.451550724638,251.322244047619,244.711536842105,226.741189814815,6.34003322167295,5.51245177789573,4.56188994650902,6.58294787758061,5.1112971295733,217.13305,243.7297,229.0311,197.09265,197.37305,301.520825,306.065,276.2301,283.7017,264.3666,134,69,84,95,108
"ZNF133",0.0477215650687821,0.00611281007549092,0.993732276161304,0.641155616783634,0.620674496629738,0.296827901573493,4.83152806793896e-05,0.735452635520539,0.919361985540761,0.028954656361571,395.040575373134,347.027636231884,339.083980952381,373.280892631579,324.782884259259,15.2931090567069,7.01701510041151,7.89001616705412,12.5590041832949,6.35353317883228,270.4511,299.94,295.8345,297.52695,272.06435,442.012425,390.9437,390.5879,420.8696,370.49955,134,69,84,95,108
"ZNF436",0.176061521203768,0.000232524832930014,0.476646998818888,0.195149247916415,0.999275256823162,0.25570232182023,6.98747726346483e-11,0.000129880690484363,0.0381023438229611,5.10423168487151e-06,879.679052238806,788.064675362319,713.960917857143,798.627855789474,598.752876851852,35.3983597043492,22.9269143081674,24.3112320165766,25.0213540849382,16.9032719414697,574.534575,651.2423,555.82775,649.548,498.029275,1055.33995,876.2275,798.558525,941.3395,681.97015,134,69,84,95,108
"ZNF484",0.159994824877257,0.0539504783518521,0.998987093423736,0.436494144945244,0.00377227339645658,0.000597196783319931,0.995237926338097,0.0928921382696842,0.0285582879272855,0.714278938763937,76.5984626865672,85.0806115942029,86.152330952381,70.8310589473684,75.3303546296296,2.36723227319478,2.8869105514058,2.69093488033661,2.65442743403564,2.25737505244195,57.4171,71.3798,69.38765,58.3225,59.7915,91.43615,98.0467,99.981075,87.79785,92.73075,134,69,84,95,108
"ZNF780B",0.38180262043103,0.0526991875803817,0.956857916109659,0.32567398331652,0.999992916538309,0.919235877395938,2.71584088551435e-10,0.00058672349057598,0.00455984325678771,7.83515808093771e-05,479.852712686567,441.199769565217,424.650810714286,442.924857894737,350.299542592593,17.1013563684722,14.1484686210696,12.5552834339122,15.4277235418842,9.06211734406823,359.769275,361.3847,342.3765,355.4553,285.53995,565.6237,500.3163,493.701825,509.6364,409.4443,134,69,84,95,108
"ZNF557",0.865418412538409,0.201325850587239,0.0508472766261584,0.716513107517222,0.999879877555043,0.016145816031642,0.00029498794937044,9.46549250291362e-05,0.443949762467693,5.62799360470656e-06,165.723979104478,171.707986956522,153.366514285714,172.701494736842,143.234562962963,4.1774457686983,4.87194551438412,4.27404595557977,3.68256042700342,3.68995395475891,132.3166,146.6738,125.38715,146.67445,115.40515,199.379025,196.1444,179.19905,193.97955,163.4814,134,69,84,95,108
"ZNF337",0.999988254599615,0.00494771626499257,0.0314668247513127,0.999970422888643,0.999999996430343,0.0154773904489669,0.000620995621416598,0.0091879312949219,0.999107778411444,0.00320188228355256,499.282970895522,497.516742028986,431.244510714286,497.268005263158,426.091060185185,16.6315756900705,12.1998320395382,11.1491995312115,16.1698262514368,8.02812043938651,357.5367,430.5878,351.291875,402.55655,372.662125,593.3285,555.1844,478.764125,557.0021,477.47595,134,69,84,95,108
"ZNF317",0.173660312125882,0.585602162713081,0.939008458619753,0.845754872081718,0.0277524717900018,0.15455974539498,0.998720811706094,0.316803812944363,0.776294385713386,0.735408611596992,617.736593283582,649.16845942029,637.213410714286,604.659782105263,621.149172222222,10.2965372232457,8.851509815004,10.2325680830029,9.07155417745983,7.79694276456577,550.558675,586.3996,571.743875,547.68865,575.2548,676.2634,700.6369,691.7993,661.2655,673.901775,134,69,84,95,108
"ZNF426",0.336150056483676,1.59744884575819e-06,0.0365125429503153,0.906697992941257,0.850988921944656,0.000362770468149698,0.977591592499408,0.68705617009902,6.09280008425639e-05,0.998307569455517,107.01303358209,120.968350724638,144.326367857143,112.917181052632,110.812653703704,4.40343322016018,4.95472166006481,5.50051861325739,6.27980067395498,4.25424833531755,66.73735,91.596,110.554425,65.4294,79.54645,148.06545,150.4149,181.254675,153.24915,143.647125,134,69,84,95,108
"ZNF331",0.998730421035747,0.346267791072149,0.354073868406808,0.183466035117288,0.21353462646633,0.999184159299157,0.482881186505259,0.807949669906905,0.0121709816677327,0.00339601839059578,663.214691791045,647.099994202899,764.734723809524,779.292157894737,580.409148148148,20.5945601523117,20.4603670499595,57.9770650183388,64.7861034165513,20.7837055175018,539.423775,552.0871,549.092375,544.432,467.66575,755.827825,706.71,717.75795,753.9083,626.419375,134,69,84,95,108
"ZNF227",0.169773035060882,0.261692870714722,0.00178639505246736,0.247258249012111,0.00139900270181048,0.999999400809435,0.000145461792185664,1.0972012076671e-07,0.285963959981817,0.233578973213623,263.994204477612,279.962468115942,250.472854761905,250.764263157895,236.684721296296,5.07331161247691,5.34351500938614,4.13129987365856,5.07884867814686,4.04307276714326,230.859,255.195,228.9623,220.34935,214.627625,302.428675,302.5735,272.66545,283.8502,258.14885,134,69,84,95,108
"ZNF141",0.734064937163179,0.926350913027263,0.993220506456027,0.919792935907896,0.991920079436879,0.999999998599718,0.000484831589056545,0.163723948587913,0.035999583291828,0.0263603464322096,91.7621432835821,85.7380927536232,88.0174761904762,88.0613378947368,74.2788518518519,3.64887658194805,3.14684829414804,2.81429782162083,3.97474769759867,2.08294773237072,67.777525,69.4917,69.1098,66.9391,60.017375,107.835725,96.795,104.662125,102.9558,87.321325,134,69,84,95,108
"ZNF304",0.999719826824324,0.999231976743691,0.999999603295845,0.35005683182035,0.410995453871722,0.331700895685991,0.0478765609436418,0.0941755872789203,0.0583869250797948,0.93787342177257,357.126798507463,359.547686956522,360.060557142857,335.657697894737,326.195749074074,9.25629105462408,7.44669732120373,7.98198028731363,9.30856237756863,7.51965102617348,289.853325,323.4779,306.863225,283.9878,274.923175,411.996575,396.7858,412.78005,388.46115,379.369225,134,69,84,95,108
"ZNF132",0.00134941498559848,2.72523115185663e-09,0.251936034621056,1.90494399143759e-08,0.496844173828176,0.98603603838732,6.94347912499893e-11,2.60998280787739e-06,0.0103648538384081,0.000956661587090069,206.978168656716,175.374433333333,156.993132142857,161.271587368421,130.57995,7.45753516634079,5.53970080910144,4.18066437287226,3.80792357074281,3.16771418606229,164.515775,136.4068,130.43535,133.45615,107.743325,243.679525,198.7624,180.238275,187.47315,149.945625,134,69,84,95,108
"ZNF20",0.082012529142341,6.94377888521558e-11,1.55841718862959e-07,0.000151927830034371,0.683155213005094,1.6184111651496e-05,6.94304613801933e-11,1.67505387338451e-09,0.987383307203786,2.26575000095153e-07,159.180447014925,148.00118115942,120.327616666667,141.850607368421,118.175425925926,3.63155892044285,2.98465539868318,2.51293926455062,2.51931554108149,2.03212842444299,130.52445,129.8433,106.8304,126.88285,104.65025,177.661025,165.9834,135.407975,157.6691,131.2609,134,69,84,95,108
"ZNF670",0.00246885349046133,7.22314750900566e-07,0.669230918685186,0.999923420876512,0.00378299124234915,2.87068369242416e-06,0.05818657411703,0.703186911971943,0.0368331741095531,0.0729149677273691,44.5864074626866,52.3283246376812,55.4151476190476,44.3273705263158,49.5198657407407,1.26959014792554,1.59075529279973,1.51547892458143,1.48359903606,1.37691375433417,33.9407,42.8349,45.9407,35.1584,41.611125,53.577925,57.399,63.932025,53.6661,57.47785,134,69,84,95,108
"ZFP37",0.0255041761952822,0.000896832247398449,0.964889947938781,1.12881515246244e-09,0.040739418676648,0.161500609629381,0.997298498227364,0.0153304970569998,0.000539359898006242,1.12512454908398e-09,104.686141044776,124.964539130435,129.891164285714,145.431151578947,102.696288888889,4.63867184189259,4.1155099733639,4.93556584912528,5.18038494393539,3.65241645434282,62.141125,97.8031,97.167075,108.9931,85.36495,129.007575,149.3845,149.5201,179.78035,126.0949,134,69,84,95,108
"ZNF189",0.403907918284788,0.653814246907054,0.0469360990079282,0.999650326798014,0.5816465786017,0.601044205637315,6.11037482833865e-08,8.61028692789034e-10,0.000814096770652695,3.01783569023328e-07,518.03248358209,546.371323188406,497.361298809524,520.947150526316,434.411216666667,10.4341089714375,12.5054086284259,9.15651168172999,11.9744627070431,10.3961805985286,452.58295,473.3555,447.958275,448.6285,387.5811,588.16725,594.5032,547.14145,598.5438,492.09495,134,69,84,95,108
"ZNF434",1.48101173438331e-05,6.94281299118416e-11,2.31007806141825e-05,1.0096001812343e-09,0.830937039010858,0.00051844768352749,6.93889390390723e-11,6.96425139778967e-11,0.0220323908787393,7.33568761290826e-11,360.205943283582,320.064462318841,276.892319047619,310.813350526316,252.433357407407,6.67402347769678,4.7575521101523,4.2667969634206,5.13008592415853,4.53678782972877,311.115925,286.797,252.23345,276.03105,222.645025,403.14355,344.6938,302.2035,348.04255,279.296,134,69,84,95,108
"ZNF287",9.2877911294531e-05,7.20639103946041e-11,0.127770004449111,0.0113283706378671,0.596062405490495,0.000478300922343133,6.94182489269224e-11,1.16946763881742e-05,0.0765854721172419,1.44188216921748e-10,213.312002985075,182.832226086957,165.195245238095,193.368841052632,147.974811111111,6.00055896548793,3.36271912741764,3.35386770182097,4.0369461265144,3.0285919608264,168.59435,165.4649,148.469875,169.57705,131.6919,241.252375,200.6738,188.987925,221.3369,165.801675,134,69,84,95,108
"ZIM3",0.987894176371245,0.481934132090573,0.350205282324845,0.982409055860566,1,0.26797127721658,0.979852383926328,1,0.240257483537343,1,0.00308731343283582,0,0.0126238095238095,0,0,0.00308731343283582,0,0.00996536322453546,0,0,0,0,0,0,0,0,0,0,0,0,134,69,84,95,108
"ZFP14",0.995403275469175,0.999734743749384,0.986492817679827,0.995094815885903,0.999999848814507,0.985151176812677,0.000121636854415463,0.000518856908415244,0.00187262142082112,0.000113440183688862,318.467125373134,322.796936231884,316.500051190476,322.452850526316,274.980455555556,7.70459768439515,7.7513343465207,7.25779554535514,8.80827271870378,5.99190265601369,257.9485,289.6552,276.9644,257.8826,234.059875,364.8011,351.3825,359.01815,380.4835,316.442425,134,69,84,95,108
"ZNF473",0.757830282453336,0.889389951640542,0.998308227855595,0.871578379591732,0.998299026919982,0.999999999029241,0.000118092192119779,0.078292268738174,0.0203012154424199,0.0150655020258931,220.690650746269,211.964572463768,214.352538095238,214.292574736842,192.371301851852,6.39721001593374,4.82378968385059,3.7319452826884,3.3790235290359,3.63286550977458,179.6624,187.0287,188.439325,191.46595,167.75215,240.163825,233.121,231.8861,234.97795,219.602825,134,69,84,95,108
"ZNF614",0.77620081025269,0.999992778602279,0.859739787436099,0.0506888813512857,0.731306589861495,0.123177860561917,1.16459880961095e-07,4.28008453123851e-08,2.48850848061366e-06,6.95796753547029e-11,329.068404477612,345.876649275362,330.093876190476,365.029514736842,255.430775925926,11.2812695891292,9.64915660828958,8.17476101571754,10.482088459263,6.68054588849712,235.874425,292.3977,269.47895,296.39675,214.560625,402.486925,365.8735,381.342975,437.9206,298.227825,134,69,84,95,108
"POGK",1.0421442879327e-05,6.94180268823175e-11,1.14062244076507e-05,1.10794638884526e-05,0.991521395933428,1.07685529382451e-07,6.94149182578485e-11,6.78772484108414e-05,0.959426118305088,6.60986494427362e-07,961.142731343284,1123.31021014493,1300.45917738095,1107.55868421053,1278.36234444444,17.3470990890767,17.2140543899869,31.0689401948868,21.4452120169485,23.1139826330919,859.449975,1010.8893,1159.199625,964.64105,1159.598825,1052.65395,1210.6867,1384.061,1219.2112,1404.226075,134,69,84,95,108
"ZNF514",0.0446563418246808,0.000221491294702725,0.791691137138746,0.050659158387618,0.998534729110125,0.546202005562024,0.924965936483939,0.274544406441181,0.00739331884107919,0.34392908779552,254.868379104478,314.319352173913,340.775041666667,307.788382105263,270.143728703704,14.1186740260817,16.3224771921112,15.3852714197632,16.9799677356054,9.6642872205842,165.560825,215.9025,253.7223,201.6842,208.0141,309.29585,378.0309,383.168275,366.3675,319.7435,134,69,84,95,108
"ZNF300",0.476990042424665,0.000393617096343779,0.240890062089523,3.11723837964628e-07,0.011123913322256,0.756446949237306,0.977769589450829,0.815768902786982,0.0056192100772211,1.81143799697914e-05,219.75597238806,249.410585507246,290.362988095238,312.229401052632,228.971810185185,14.8290334910283,12.0934120884779,11.797518493218,11.805609640408,6.34226205538607,98.8073,192.1237,227.0495,234.2612,188.24325,276.666675,290.3511,316.19735,380.7164,280.48945,134,69,84,95,108
"RBAK",0.516718030482666,1.17019114065364e-07,0.00401920600051675,1.83011336077898e-05,0.0680462477155718,0.821986633929191,7.08260117221471e-11,1.43333062998519e-05,0.741867789926984,0.117800596419506,389.603305223881,368.964408695652,317.997152380952,332.201873684211,302.308713888889,9.52328604231743,8.06719764653711,8.1359032889803,9.421082571767,7.42030959786002,315.6912,321.4428,268.205575,282.5748,257.5085,451.058875,409.855,362.893225,393.7626,340.731875,134,69,84,95,108
"ZNF92",0.99999641911172,7.28589421639114e-06,0.000157555705276313,7.79564360731122e-07,3.58784089242725e-05,0.999454367101332,2.63671564915136e-07,2.02009990237784e-05,0.999398663541666,0.999999999999849,200.208582835821,200.729475362319,161.256395238095,159.396651578947,159.404960185185,6.51778715846556,5.60492932708232,4.56250490878787,5.04413670092659,4.48519153418034,154.56395,171.545,137.163125,131.4905,126.0823,244.644875,223.3652,180.541475,194.79765,186.219875,134,69,84,95,108
"ZNF157",0.80833103069226,0.357335054711086,0.0780581020630513,0.994890800832066,0.652665353880553,0.661513103196176,6.89386814967108e-07,2.72281316493483e-07,0.0164390675781552,4.01446949730433e-05,4.54135,4.9885768115942,3.84027857142857,4.39581157894737,2.59156574074074,0.309822687105985,0.368580173979945,0.225162942695411,0.272889338464964,0.163262822474765,1.746125,2.7745,2.3135,2.76675,1.484625,5.95145,5.9791,4.999325,6.04985,3.15125,134,69,84,95,108
"ZNF182",0.999948660700458,0.29690408348458,0.38951555549553,0.430786362166011,0.522526772189296,0.998734359463141,1.13072760232757e-05,0.000244969418608632,0.0872574137483771,0.0315078789629656,274.10428358209,275.335056521739,255.827526190476,258.619394736842,230.998330555556,7.5454611027883,6.02705429855958,5.64623738394754,7.31281021494973,5.38158404487181,213.177525,238.7473,219.7343,214.7369,200.058775,319.639125,310.1727,294.024925,301.30005,252.020325,134,69,84,95,108
"ZNF673",0.00345686306879889,6.94362345399213e-11,7.30282993743891e-06,3.34028392834362e-07,0.624458365029287,0.000823402625941383,6.93889390390723e-11,7.09320380209988e-11,0.103496597339017,4.9047066408292e-10,262.081259701493,238.268726086957,201.681535714286,228.290441052632,185.667850925926,5.53279200012772,4.23419311845855,3.91474678303611,4.00281817130726,2.90541495770686,213.2076,214.5514,181.279075,204.8841,165.193825,302.29275,261.1859,224.792275,250.3259,206.854,134,69,84,95,108
"ZNF41",0.999998071677967,0.999699856257073,0.999540107791689,5.56180277389018e-07,4.64124100962859e-05,4.3857216571741e-06,0.00740382055156064,0.0458604521383047,0.0138629444223204,0.192870891686407,227.875894776119,227.335955072464,229.674219047619,177.910755789474,198.518219444444,7.05081133448257,6.45560166538032,6.0291995994768,6.93074713707451,6.21633378122265,172.1582,198.8808,204.143875,142.19165,163.6734,273.803475,259.5921,265.54855,224.8813,247.291475,134,69,84,95,108
"ZNF7",0.115149508766835,0.00157339657878319,0.830295783416706,3.94307286770701e-05,0.43490921004774,0.966049737368974,0.172569243770648,0.991649836357653,0.465700993052871,0.116328564662608,374.971982089552,403.89148115942,417.764913095238,425.694969473684,398.291785185185,8.43659635766243,7.97695205653755,10.037442907511,7.35826347385599,6.14229201029171,312.096425,355.4341,370.362925,382.2433,359.10965,436.255575,446.8586,446.589575,456.5626,428.364725,134,69,84,95,108
"ZNF214",0.673976569034981,0.931275516331177,0.321855543451842,0.999826472556985,0.805222923575416,0.900427387393001,1.95025169876795e-05,1.61188887926045e-06,0.00434932575856128,5.67238245106072e-05,95.6630865671642,101.317686956522,92.4732428571428,96.305792631579,77.7718111111111,3.12272173934248,3.26478613003217,2.65309199380103,2.96963619512451,2.05887081694203,68.84515,86.361,77.229975,83.43975,64.791925,116.23715,117.2866,107.677475,114.2019,87.1301,134,69,84,95,108
"ZNF215",0.000390807787566727,0.0146631301782689,0.819463184055844,0.0335987270871352,0.603921946500737,0.996711274751381,2.97387967584939e-08,0.811214080741964,0.12938026863257,0.0408593454361682,44.4501649253731,60.1341739130435,55.6709476190476,54.3242463157895,64.4314944444444,2.47176060966958,3.18701177063707,2.55712729717886,2.16160701177752,2.51283644127582,22.875875,42.8621,41.961775,40.8369,47.451825,59.968575,73.7088,64.1886,69.26845,79.928275,134,69,84,95,108
"ZNF547",0.912214066381821,0.000256141933920206,0.000121070495020303,0.167114595298269,0.808778193220188,5.22695111637717e-08,2.28353873477083e-07,3.73342404103028e-07,0.858375550387631,7.73870967307744e-11,59.3778567164179,62.3678434782609,45.481525,66.4473305263158,42.0802444444444,2.93175077116465,2.17120792964593,1.75989169851979,2.299000038864,1.46024390065378,39.630325,49.2254,33.9914,50.62845,30.8093,66.34155,72.6826,51.807125,77.51235,53.160375,134,69,84,95,108
"ZNF773",0.999488958530623,0.999997548517138,0.999153771792068,0.994673630472344,0.982757716985939,0.998148785681662,1.03964065012452e-05,0.000154608007455592,0.000167881839751471,0.000352930511873017,166.159167164179,167.237402898551,165.894045238095,164.382691578947,144.906292592593,3.38661754356327,3.43969097215826,3.77867926640783,3.44201750630894,2.47046589310792,142.795875,151.2014,144.049325,145.486,129.284975,186.75855,185.8495,189.83835,187.26235,160.05895,134,69,84,95,108
"ZNF776",0.596255259436025,0.0471211615495832,0.00235267704560593,0.999656188216986,0.546489584942149,0.120560534782733,1.85602684776853e-07,1.26638363129317e-08,0.105395290822072,5.61343057858821e-06,366.147467164179,385.308433333333,331.869083333333,363.776403157895,300.128028703704,9.75812973528711,7.89810272950166,8.043288673157,9.79050939718857,7.00115198651379,280.51265,337.7606,278.0242,307.68845,262.993675,431.7448,420.507,374.3681,419.0041,344.282525,134,69,84,95,108
"ZNF256",0.995198304714805,0.967254247213492,0.893981067037861,0.99938334301862,0.980907131723759,0.994846150638443,0.171876350518736,0.16661533441306,0.653539728607506,0.358919917229674,112.975186567164,114.274762318841,110.941076190476,112.278976842105,106.467521296296,2.36591587198684,2.3575372114176,2.05052178191655,2.42699725231546,1.8642701732306,94.432225,101.6123,100.0908,97.40175,93.644625,123.8727,129.5314,122.163,123.8719,118.956575,134,69,84,95,108
"ZNF599",0.721229434641858,3.73509863089705e-05,0.0352276703103549,0.99886796315396,0.628519091260373,5.67744155337557e-05,6.94345692053844e-11,7.09581282620775e-11,1.61383305208318e-05,6.94364565845262e-11,147.965285074627,142.227072463768,127.824426190476,149.07724,105.968062962963,3.5689521378827,3.55371190448589,2.71639368328765,2.93612907301445,2.0799063052141,117.487175,123.0089,109.605175,131.4994,91.635825,172.76325,158.7302,143.5082,164.1634,121.05125,134,69,84,95,108
"ZNF18",1.56075657420374e-06,6.94353463615016e-11,0.000575972621675525,4.21046797427493e-09,0.993234720281943,0.000876638114492345,6.94340140938721e-11,0.0720856908526484,0.394553620742986,0.125126908825946,209.975635074627,178.887865217391,152.966960714286,176.243473684211,163.096974074074,5.16772525690928,2.94957211217173,2.66011149613353,3.23498192470662,2.85476859211806,169.227125,164.0867,136.618925,155.1815,141.846225,233.88705,194.2132,170.472575,192.85995,185.0258,134,69,84,95,108
"ZKSCAN2",6.72928740754752e-05,0.0303922842865219,0.466272062175344,0.164682841846234,0.129729186692941,0.957041868170251,3.7078221382103e-08,0.962995333238796,0.0813690125119051,0.00696373787120574,255.662486567164,214.722733333333,231.011142857143,237.35676,208.459703703704,7.07053470638863,4.3229067895716,5.63052257083077,5.96842655062381,4.86063626558022,193.50085,193.7046,196.393325,196.18285,180.052325,295.8279,236.9573,255.26735,259.2236,231.321725,134,69,84,95,108
"ZNF689",0.906382598132914,0.870581325207684,0.999999819786529,0.0665911873730464,0.0203940125930855,0.0107065077531717,0.173319090764976,0.0547248133759834,0.0318954560625897,0.990380454754279,150.861145522388,157.753672463768,158.011694047619,132.086407368421,135.568199074074,5.53449914275638,4.52508596348469,4.56795017529272,6.41628918063682,4.35256830856002,122.076325,132.4439,135.35515,77.98315,109.954775,193.085275,182.0996,184.187875,177.75605,165.349075,134,69,84,95,108
"ZNF19",0.00278257262552328,0.000366770292533625,0.999255127530935,0.153014459930178,0.578501062460016,0.362984458343317,6.94350132945942e-11,0.00106584515249775,0.00123526729219647,5.91618070089339e-08,171.944828358209,153.038537681159,151.66683452381,161.22354,132.00785,3.85507243389767,4.12019069037226,3.35641611566247,3.41435998563048,2.4402970785829,143.240825,132.806,130.09375,141.55585,117.10905,194.41655,181.2797,170.776325,184.4388,146.686275,134,69,84,95,108
