"gene","p-adj-2-1","p-adj-3-1","p-adj-3-2","p-adj-4-1","p-adj-4-2","p-adj-4-3","mean-1","mean-2","mean-3","mean-4","SEM-1","SEM-2","SEM-3","SEM-4","Q1-1","Q1-2","Q1-3","Q1-4","Q3-1","Q3-2","Q3-3","Q3-4","count-1","count-2","count-3","count-4"
"ZNF233",0.0085330179566121,5.198939752038e-07,0.000328934211595966,0.245044628835055,0.308393624317401,1.85923238626984e-05,50.935343902439,66.5869445859873,88.939715625,60.9899408695652,3.23800122801625,1.42583640254397,8.60038137984195,3.35550196326679,36.6814,48.7573,60.14715,30.1539,58.3717,81.82785,125.90145,87.2199,41,314,32,115
"ZNF235",0.997830399099923,2.12455067921669e-05,1.14040421550499e-08,0.259746566081551,0.00506251112898803,0.000724993136131502,74.1141292682927,73.4673452229299,97.67123125,81.212547826087,3.57399876368815,1.13845032878839,5.24603827222197,1.96215294184098,62.4236,60.51575,77.336425,67.02835,82.9106,84.03475,115.2382,91.3679,41,314,32,115
"ZNF208",0.362774544968456,0.882941023993519,0.953273277052823,0.66716255446481,0.936137246385031,0.998351411657647,220.926056097561,259.983993630573,245.949815625,250.757775652174,16.6378352311388,7.6110410322837,35.4709841942559,15.0692788818404,155.8303,159.868725,104.1333,137.62755,274.403,331.011625,369.669875,344.6317,41,314,32,115
"ZNF714",0.0120841511299616,0.0832569113898165,8.56178183905598e-08,0.0152427191171897,1.2420309225547e-10,0.999832726729878,436.403395121951,606.76462866242,249.159446875,254.33872,36.3274315461444,22.1115335839595,42.5467002386173,16.6181485990657,300.8555,310.7723,112.797025,134.7841,554.1291,836.94615,302.573725,341.5912,41,314,32,115
"ZNF394",0.271781159110673,0.218564011862361,0.839296361608248,0.0316734735844472,0.259934501626452,0.995916134877776,481.654275609756,453.73506656051,439.361890625,435.152567826087,17.8602665763256,4.73507679714897,21.4361158460757,9.30300154042211,422.663,400.585125,350.00035,374.02605,485.3734,485.7268,461.82145,477.2193,41,314,32,115
"ZNF333",0.855106201384503,0.00548806192363716,0.00290155580073359,0.331434643303167,0.379910483382983,0.0838189722817952,180.790087804878,188.499892675159,226.2041,198.63608,7.63422125289867,2.92728364111837,15.6783579895629,6.18870555837016,162.1959,158.0123,186.580725,153.595,205.8718,218.031,254.702575,226.1232,41,314,32,115
"ZNF382",0.444789362983703,0.0188285938607217,0.0811765532673949,5.63076759548808e-05,1.7711157717093e-06,0.925964534008449,49.5541975609756,54.7866799363057,64.153240625,66.7714095652174,2.55770307990055,1.0737445618867,5.11184897284797,2.35972711202611,39.3749,41.88765,47.4301,51.50115,59.8607,66.109175,80.069025,75.6956,41,314,32,115
"ZNF577",0.0133207841367341,2.52461299643514e-08,8.25535911108677e-06,0.434352379473065,0.149734430748724,1.30034876200114e-07,207.390548780488,269.782849044586,381.909290625,241.276269565217,15.1480697270896,5.93298986824494,39.099954160149,13.138946874188,137.0787,196.81825,257.310475,155.2563,233.4407,314.4445,429.42815,302.5497,41,314,32,115
"ZNF75A",0.895582625850332,1.72064917869363e-09,1.25301435893732e-10,0.258662106456536,0.193816037909088,3.17402575333858e-08,296.038768292683,310.580337261146,485.3288625,337.543733913043,12.3182666309747,5.98324329987612,53.5172890590632,9.16750628719877,248.0989,238.231025,333.6308,257.2552,348.6015,367.2996,502.07455,400.08775,41,314,32,115
"ZNF496",0.00579773672059458,0.225461174842275,0.953856846170236,0.765635984894489,0.00407140902384806,0.51954947957769,317.822926829268,384.164930573248,372.426709375,339.254097391304,13.2481132277268,7.13823610327469,20.8128776168665,11.0344288294629,258.7172,291.146225,311.333075,260.9201,350.9644,470.7682,445.4678,395.1194,41,314,32,115
"ZNF2",0.975540344888245,0.000258535903486568,9.18713655906345e-06,0.375625083926126,0.172640348290595,0.00404295530241838,114.332331707317,116.075289171975,138.787375,121.687136521739,3.47544613138571,1.44252079730277,4.84279201626733,2.27310759153311,104.7009,99.189425,125.4839,104.74055,125.5197,132.869825,150.52745,135.65985,41,314,32,115
"ZNF589",0.372081829807982,1.96578215927445e-08,6.5487684164367e-09,1.31850308449089e-10,1.2420309225547e-10,0.962711063838529,400.660675609756,446.391251592357,643.34593125,626.844099130435,18.4670250571541,7.7963491188114,35.1384051586201,22.7002046652406,341.4296,355.674125,531.4736,465.97,444.4444,521.3606,806.14265,768.71475,41,314,32,115
"PRDM9",0.843444416032003,0.803987551729312,0.976830597600131,0.959239091657846,0.974832330597509,0.928955012680717,0,0.0289277070063694,0.045,0.0192113043478261,0,0.0139000249351806,0.045,0.00995379897618505,0,0,0,0,0,0,0,0,41,314,32,115
"ZNF12",0.999751754165764,0.241314907446663,0.0991874180920628,0.0132845127751233,6.44954153217192e-06,0.944840626780075,663.33227804878,665.691271974522,734.25970625,752.112315652174,25.8620522537228,7.70111241157595,36.3178001560862,18.7515997263437,580.7801,582.165825,626.3918,632.6236,758.8892,752.3123,923.11255,838.56285,41,314,32,115
"ZNF202",0.953465060572623,0.462274967158365,0.507250297984237,0.00251035689613799,4.71607863872237e-10,6.33550042228315e-06,251.787295121951,255.868853821656,267.970225,221.585926086957,5.86443095817338,2.60518999158916,12.0785366981839,4.19426952253173,225.5319,225.7328,241.0785,193.7446,271.2681,288.69505,287.764625,250.1273,41,314,32,115
"ZNF3",0.997738128608052,0.269368366548346,0.0663030631619151,0.993823297476322,0.998752882786217,0.0834580794904772,633.91802195122,630.187254140127,685.687859375,628.182080869565,24.6895423117986,6.26201897228375,19.1815894642182,12.6459110933387,555.498,565.3415,626.229725,550.78295,672.8253,690.699425,707.23075,672.23565,41,314,32,115
"ZNF606",0.019890815087405,4.25559809613674e-10,3.23210427310983e-08,0.0535306292733931,0.99824831300975,2.04243555956829e-07,349.891817073171,394.052256687898,494.890728125,392.355790434783,11.8049893466419,4.88858937183746,28.2720043157293,7.80418625573381,309.9429,336.749975,411.755175,330.44845,401.7313,440.566575,532.951075,458.63305,41,314,32,115
"ZNF91",0.283595934473456,0.00078524697008775,0.00583880161710237,6.12953015024509e-05,1.82119981975148e-05,0.962808683558925,389.77216097561,438.707776433121,539.8003625,523.822653043478,17.3230340980705,8.75444465733785,38.7869294722378,17.7159349492682,331.0714,343.952725,392.2596,408.25465,475.8562,518.790075,669.953125,610.55415,41,314,32,115
"ZNF226",0.207684776536667,9.5263513988364e-07,4.47388966073881e-06,0.0796117061773691,0.737952178484852,0.000284523389999958,400.024487804878,435.49101910828,537.221728125,447.649574782609,13.1427787094524,5.45032863382985,35.94618741554,10.6047279748409,347.1582,369.72795,416.6378,380.697,460.0479,489.508975,562.33585,499.5526,41,314,32,115
"ZNF229",0.000442936121967885,0.0218135171053644,0.999773169396177,0.0617944288185889,0.2243139358597,0.675908039793474,216.796229268293,271.936646815287,273.262625,254.588233043478,9.72742662971135,4.47995399867124,22.5749490853148,7.90017365686991,185.6214,220.017775,190.27165,191.2606,264.9481,323.2862,315.4787,303.17805,41,314,32,115
"ZNF180",0.978086196418214,9.7392814876196e-06,6.76250260234212e-08,9.09796033532473e-06,1.25861543409655e-10,0.56483207891818,160.500190243902,163.51370955414,212.2317,200.50838173913,6.06300525253994,2.45083720117236,10.2202385398646,4.48112321609311,142.2668,134.962925,187.71005,164.02935,174.7225,191.828725,234.352225,234.26345,41,314,32,115
"ZNF641",0.985610973730963,0.18111292382347,0.10895623019332,0.00199166491437353,4.13208833482948e-07,0.811042501281314,143.564114634146,147.767178980892,178.34000625,191.280284347826,8.51311689043813,3.62821503388129,16.6370398794001,8.55475476202012,118.6541,105.229975,104.0225,146.2197,181.4815,190.60705,227.942225,236.84315,41,314,32,115
"ZNF610",0.113857939402047,0.469963255245059,0.998422001290746,0.792008788560355,5.89638072323595e-06,0.0537567293933499,123.743373170732,137.972998407643,136.80725,117.315211304348,5.38066655378085,2.25000491829328,8.62575115762016,2.89146021495662,102.7065,113.515675,105.548925,95.55945,147.2234,163.216525,162.193275,135.66155,41,314,32,115
"ZNF528",0.09295468567627,0.917433329589716,0.585998190085905,0.843506956658303,6.96133486532968e-06,0.432319895104326,383.847224390244,432.04774522293,402.798165625,365.183786086957,17.7591055578113,6.95827400873917,31.6283447779694,10.5871933658031,324.5956,347.614175,280.8758,299.8483,451.7696,500.073275,464.4542,426.9977,41,314,32,115
"ZNF701",0.717351668279576,0.349920304698313,0.653852124185326,0.069976046983628,0.0650020922885652,0.992708426862085,134.629958536585,128.36009044586,120.667925,118.698013043478,5.62767846051232,1.99299975555504,7.15485066013334,3.33025299925918,115.4609,104.910075,95.217575,93.28585,154.7105,150.296775,150.635575,145.48775,41,314,32,115
"ZNF283",0.735508025083569,0.9667921567811,0.434378960817358,0.961950994821608,0.877913203646474,0.754504869419808,41.3819195121951,43.4945996815287,40.021203125,42.4828513043478,1.55799365413334,0.701793506454321,2.27764639053392,1.21505534719538,36.4066,35.809375,33.475275,33.0526,45.9435,50.4509,47.943875,50.7264,41,314,32,115
"ZNF558",0.991752559813605,0.000973107720236954,3.81954683328356e-05,0.999288815097285,0.995849822165159,9.4059840827998e-05,356.21482195122,361.425365605096,453.9168875,358.71543826087,15.6439185158181,5.41172047071898,40.407573246404,8.95695068524934,316.3121,303.5164,343.385925,304.8722,406.298,417.606475,525.290325,418.79905,41,314,32,115
"ZNF597",0.45759407002676,0.615218272649711,0.0226251072297389,0.820536392879278,0.00142789633029028,0.91662032450492,59.8663951219512,64.8261684713376,54.0181375,56.6483034782609,2.47651149660249,1.1065108808094,3.41972057819325,2.21131518749588,49.3052,52.7375,41.25485,42.24285,69.116,75.2485,61.86495,66.08225,41,314,32,115
"ZNF30",0.87204554670111,1.72510450369145e-10,1.24218746400118e-10,2.55971471199157e-05,7.73930475261864e-10,0.000362167617592224,65.3318512195122,68.238671656051,103.354740625,84.7819530434783,2.82495161334155,1.28492408642229,5.49647104165309,2.11034931004835,54.5232,53.209,88.0297,68.47215,74.7346,78.73015,117.740775,97.24025,41,314,32,115
"ZNF354A",0.960212959027694,0.000450195394607,3.48803222749439e-07,0.275080398378863,0.00110476929946057,0.0122334589780082,234.040080487805,229.359607961783,287.571821875,252.675749565217,8.01285186632762,3.01665398111137,12.7340410690519,5.89058467260543,204.7009,197.241975,244.6346,205.89235,262.6625,258.90385,326.526375,285.37715,41,314,32,115
"ZNF764",0.0171711996239647,0.0024812454786185,1.43847711520095e-10,0.56037673591695,0.0936071197801326,7.50480803501929e-07,157.207748780488,144.013664012739,179.642784375,150.828230434783,4.008905509395,1.40692201893218,7.21097728803738,2.58221079011525,150.1171,127.8408,141.66005,129.764,169.5883,158.14335,211.335025,165.0708,41,314,32,115
"ZNF747",0.903190045137043,0.690705459951993,0.861670290975527,0.977870987941241,0.317252452360607,0.344544616584475,291.659114634146,296.987270382166,303.81304375,288.221663478261,6.23828079621962,2.54775952348939,8.81739698487769,4.91754222581327,271.7462,273.737125,270.1198,256.9806,318.5392,315.254325,341.1649,321.19035,41,314,32,115
"ZNF778",0.370751028011925,0.556877260129338,0.0105941133159297,0.99570424212315,0.161972648651009,0.296198253477865,96.5600951219512,108.122244904459,83.24093125,98.3639539130435,5.59644409337462,2.54920182616759,7.31605142191838,3.72503964676034,71.9785,72.63495,55.4666,68.5874,109.178,132.848875,109.3889,121.3492,41,314,32,115
"ZNF212",0.959714172084938,0.0525994278473202,0.0266008587045182,0.954481623381462,0.999535209247302,0.0541865565889815,344.644246341463,350.152049044586,384.911765625,350.94539826087,9.83440288764589,3.30375386912105,14.135862454551,7.75169104594565,307.3079,312.956675,327.550325,301.83015,388.5026,386.735825,426.46365,383.7829,41,314,32,115
"ZNF282",0.967597811594362,0.000357959838002131,1.77831962229202e-05,0.999655325468421,0.950106442298358,2.19890237831422e-05,638.612451219512,647.893497452229,754.364509375,640.792685217391,15.737290240627,6.21327251261654,33.5025450676495,12.4424009866027,560,581.488375,649.35165,560.04255,697.2031,688.856875,825.541775,696.0823,41,314,32,115
"ZNF160",0.134185896450386,0.604248865407063,0.98304471038404,0.950673441819271,0.000191471731483928,0.210710253835893,652.857724390244,713.283415923567,701.83149375,636.532092173913,25.6919805685871,8.98261041080843,36.4734061813038,16.8462832743228,576.8665,619.8134,557.0916,527.7491,708.9899,806.1117,792.4212,715.17835,41,314,32,115
"ZNF415",1.00930746502748e-05,1.2421885742242e-10,1.18358202128022e-08,1.2972778407061e-10,9.56353024639256e-06,0.0136953829702555,225.093517073171,279.37369522293,355.93881875,315.084896521739,7.51467458801152,3.34852261662267,15.8486277225485,7.92578905501659,189.8407,245.3192,305.87065,269.5055,256.2758,313.7645,390.9083,364.824,41,314,32,115
"ZNF439",0.989407338870444,0.598165681386878,0.245480463780819,0.864021989376006,0.84331911328883,0.130558781515789,169.995287804878,167.6012,183.544621875,163.461322608696,6.61602558371568,2.5034954330245,13.1346334619046,3.90921569034526,140.5361,141.307025,137.953225,132.474,193.9005,192.438475,239.288775,192.8901,41,314,32,115
"ZNF440",0.987570447073553,6.45841399549152e-06,2.56700105616403e-08,4.52150455905187e-05,1.61710644874802e-10,0.319084857335507,132.138992682927,134.243350955414,176.83230625,163.709284347826,5.64411022227163,1.92207025874259,9.59784978848268,4.15970296963063,113.8596,112.42305,123.968025,135.7193,156.761,158.1533,211.969225,184.93295,41,314,32,115
"ZNF562",0.997918386886246,0.995215615434061,0.99897744998148,0.722107192330065,0.181559923823241,0.60544724417092,312.03602195122,309.603536624204,307.46205625,327.504379130435,11.9789852787677,4.46873697693514,13.1665292761317,8.36967825381072,266.6667,251.2333,243.24155,259.00895,368.4692,357.339325,346.20575,389.94925,41,314,32,115
"ZNF561",0.735881735622311,0.507465269393442,0.0380027645745306,0.607265934872997,0.00188329314536551,0.954864704153011,638.646492682927,616.139422929936,682.0123125,668.310105217391,17.8886074201487,7.34537709565723,22.9236621607077,13.4968662283011,568.9286,521.035725,589.543025,568.08365,701.5481,692.382025,721.856325,747.9114,41,314,32,115
"ZNF584",0.499129383839395,0.00641046516490873,0.020510908848398,0.787403368307306,0.0014125515770963,1.98038619874108e-05,199.490317073171,209.161122929936,231.498496875,192.440767826087,6.22293484115257,2.18169061270984,12.2646153691255,3.70225178968532,177.6793,183.983175,197.169675,165.35765,221.7364,230.7466,249.188525,213.2164,41,314,32,115
"ZNF274",3.48084967962681e-05,0.618113859430299,0.0530638738247923,0.991274045949114,1.26431087821288e-10,0.325107964347339,756.408946341463,895.848644267516,808.920421875,746.650628695652,28.8295569935573,9.31362066763933,59.6952988391094,15.9077748089318,664.7667,814.882975,623.6645,625.81545,875.4414,998.0495,918.882275,867.24755,41,314,32,115
"ZIK1",0.443655978177039,0.386791402123977,0.903410098102181,0.785909697187033,0.892776316328549,0.736521642852091,117.739004878049,129.805351592357,135.9854375,126.029280869565,6.06951305136838,2.69967033374242,10.6981902204145,4.72317096379881,95.6938,95.275825,95.770475,93.2141,149.4692,159.4088,172.341725,156.25895,41,314,32,115
"ZNF540",0.000361176168232724,1.43879907987809e-10,4.40203649976212e-07,0.00011864948451934,0.732479050301675,4.73355645476126e-05,185.766790243902,266.769789808917,389.232025,280.316412173913,13.8718419425586,6.18357520149578,38.9174095801381,11.3476189900176,126.6546,194.34245,274.595875,197.0601,241.1802,319.98995,402.781775,337.7897,41,314,32,115
"ZNF570",0.896002572177447,0.848766905474396,0.977776339083666,0.180181291346782,0.0974214116678772,0.812962382066988,51.6532219512195,54.1442627388535,55.742465625,59.5160008695652,2.7808926449107,1.18040031043461,4.6709282513054,2.0609532864735,38.8443,40.5367,37.6132,42.925,61.4157,67.130525,68.24745,76.7965,41,314,32,115
"ZNF57",0.0217192077460236,3.84095737315793e-06,0.000813454462017305,0.00180337918541806,0.342295810471317,0.0410439469650327,69.8782365853659,79.1456821656051,92.951675,82.6705539130435,3.20166770272237,1.02867593043847,3.83379746206303,1.99181216512234,57.4426,68.046275,81.86465,70.75335,82.0543,89.300225,104.534575,92.59965,41,314,32,115
"ZNF556",0.96689502373454,0.382696221125809,0.070736688502685,0.529582047550022,0.0167179482275537,0.915385286996707,0.22950243902439,0.190288853503185,0.421015625,0.354820869565217,0.0799305046845044,0.0215428132343266,0.108154506053259,0.068454133942702,0,0,0,0,0.3123,0.31795,0.6177,0.418,41,314,32,115
"ZNF554",0.0179004818468327,3.0349001090002e-10,2.13372608470763e-08,0.819218094325468,0.0138291678772354,1.3498513418142e-10,146.695912195122,164.442267197452,204.971953125,152.459564347826,3.80193641274111,1.83337520501027,11.3246033616337,3.66313264983665,130.9686,143.7089,161.55485,123.0953,164.366,181.925075,230.952475,176.13445,41,314,32,115
"ZNF738",0.96999193402986,0.184717607083761,0.0169941690437647,0.981829347885606,0.999941356001449,0.0342695977921125,137.194890243902,133.370821974522,161.59485,133.676997391304,6.43709898933878,3.01852742376133,10.6877034669446,4.2694838555503,108.0499,98.5875,125.12825,101.57575,157.7991,157.4926,197.8507,158.77845,41,314,32,115
"ZNF596",0.256447523153871,2.91044517375383e-08,3.44821204922852e-08,0.00343521563852267,0.0174238409337538,0.00064450879705702,87.6546,100.330138853503,145.99835625,113.682616521739,4.77651304952605,2.21173216258891,10.7688007616948,4.14358906690865,72.5005,71.67315,107.3531,80.5735,103.5932,122.22985,166.338275,138.09365,41,314,32,115
"ZNF621",0.979634429489336,0.596490037398208,0.214009728357671,0.22569054578829,0.00100194232959749,0.993555085776556,536.499280487805,544.526147452229,500.140475,493.625026086956,19.6174070111023,6.97932015802356,24.9934663420456,10.8987191946309,478.2421,474.211225,402.231125,416.68295,606.8992,626.02575,613.2418,578.7406,41,314,32,115
"ZNF680",0.0307176282500838,0.00112143346782179,0.0988276327384763,1.290104689744e-10,1.24239507570678e-10,0.108033266888532,546.870256097561,648.525523248408,743.405646875,843.87786,22.3106792514632,10.0965320925173,55.8282004242461,28.4775955107024,487.4754,537.92645,552.007825,641.7177,659.2679,744.5285,938.751275,946.4395,41,314,32,115
"ZNF483",0.183226838525483,0.0825382876556361,0.615019702942347,1.43683473473599e-05,8.16474232723241e-06,0.417821644696957,57.3318585365854,70.9861124203822,80.2102875,92.713032173913,4.92108362194079,2.05554153622524,8.45919666331527,4.8001011789968,34.9882,45.145925,39.94495,59.78725,81.2738,86.03795,116.9522,115.88135,41,314,32,115
"ZNF417",0.945188815830891,0.910223899690663,0.985438118908969,0.96713940742878,0.9998572084683,0.983520288957287,135.548536585366,140.306267834395,143.64635,139.89240173913,6.57747923008814,2.87066298600612,12.3455456907705,4.74712138359686,109.0691,103.867675,91.07745,106.27475,165.8339,174.407525,190.484975,168.6996,41,314,32,115
"ZNF791",0.770305025011151,0.912109211087746,0.999995288915756,0.0222761220712847,0.00534475938296708,0.259558389609775,226.739795121951,244.358194585987,243.876453125,284.197379130435,12.4040260438619,5.98994939978862,22.0620168123827,11.6468496431288,178.6637,171.67765,143.012475,203.5215,291.8599,314.0403,343.106275,360.07575,41,314,32,115
"ZNF519",0.68880805501224,0.00822552867429727,0.0121152689349744,0.171810101011898,0.303842142199588,0.22934882086574,28.6939804878049,31.2516828025478,39.214634375,33.9044791304348,1.59236251790141,0.669117219543803,5.59887318124545,1.17583997706604,21.8341,22.497775,21.61335,23.18335,33.6967,38.421775,46.10765,42.67225,41,314,32,115
"ZNF25",0.645682347297325,0.997737484731852,0.848838146978394,0.0166051987118119,0.00884122094123352,0.0641087300643128,252.378507317073,264.969900955414,255.210990625,287.330945217391,10.2801782571704,3.43710629286682,12.8377537260061,6.7166373302127,221.6917,225.3535,212.127925,241.3044,273.4607,303.136375,308.830525,329.3922,41,314,32,115
"ZNF77",0.0240968378930312,1.17943719457614e-07,1.88355389429962e-05,0.000201349706701048,0.0416302979601842,0.0184226062451515,62.7377219512195,73.387873566879,93.127084375,79.8988765217391,2.48708808422894,1.23974461630562,4.41144726446999,2.36313634668283,54.4761,61.110825,78.14615,62.9261,72.8372,78.227325,109.375675,89.95555,41,314,32,115
"ZNF169",0.980966850374793,0.0202215871971588,0.000374776118865716,0.736174688781356,0.101872255334017,0.0622062787467479,51.7987658536585,50.4214347133758,66.643871875,55.8345869565217,3.30222105413143,1.16202719095562,6.19713293456043,1.86642673940256,36.8794,36.9556,37.465825,42.26355,63.5502,62.561125,82.1935,68.55365,41,314,32,115
"ZNF613",0.401928443494981,5.52566903330165e-05,0.000123438964651168,0.812019561059507,0.805130839652796,5.516981602538e-05,146.410117073171,157.199758280255,190.369334375,153.119504347826,5.04826468709419,2.32943468225547,11.1281345768532,3.54467936813377,127.1868,134.9244,142.1746,127.58115,165.0662,170.073175,231.7288,172.1783,41,314,32,115
"ZNF404",0.55531516587754,0.0171286597102678,0.049248887132766,0.997107692107842,0.0914156210573823,0.00151392528418859,94.6480365853659,109.068806369427,140.787134375,92.2247730434783,6.33043682020015,3.33790470827065,22.2106307934579,6.35716652777335,64.0972,71.404475,72.036225,54.1466,121.7593,127.15375,145.340975,115.23075,41,314,32,115
"ZNF135",0.00214148110027834,8.05636467537951e-07,0.00199852145203849,0.155432170029104,0.207761100485377,7.63660144125211e-05,197.331653658537,227.082649044586,260.504359375,216.429089565217,6.76802368127641,2.55696076629363,17.3725270647938,4.19898008268347,175.7942,197.220325,208.667475,187.14055,222.692,256.7408,269.8308,244.5834,41,314,32,115
"ZNF620",0.000281479117357097,1.250700654154e-10,2.35844743734503e-08,0.0001824868292849,0.868594221474478,2.27896797944105e-06,56.4762951219512,68.7481866242038,88.801428125,70.2583330434783,2.23430196805414,0.965352728786213,4.00270213210672,1.87638451459606,50.1182,56.6485,75.68245,58.07415,66.6204,77.835925,105.52745,83.29415,41,314,32,115
"ZNF619",0.392073892273463,0.999913528466461,0.443515109538078,0.110725344305709,0.528089450033959,0.146960331052697,53.4321341463415,60.0913544585987,53.059253125,63.8453686956522,3.18196924370323,1.46104961378772,4.31476509869249,2.41881452028086,43.7874,40.21595,33.2858,42.7425,63.6882,76.57115,70.993925,78.09075,41,314,32,115
"ZNF354C",0.272837056238996,0.552333147862698,0.99992049491323,0.108167217768164,0.732452656923245,0.95786496248904,37.2255682926829,45.8781286624204,46.202421875,49.1187852173913,3.09638058131339,1.67736344851077,5.53707961141429,2.66361999543473,26.3275,21.91905,18.835275,27.9128,49.8331,64.9213,69.397125,67.25645,41,314,32,115
"ZNF114",0.402971228028098,0.937046866751365,0.142850824462847,0.117718005917906,1.36720672561097e-08,0.539781860430849,194.915858536585,224.656521656051,179.108503125,148.418307826087,18.694446423694,7.23648266458213,13.9289621356438,7.07957131401244,118.6028,131.161525,118.909575,97.27095,268.247,293.845275,218.642125,192.5203,41,314,32,115
"ZNF454",0.331504660753016,0.472744784616498,0.988112160759116,0.450471533295545,3.88833952713608e-06,0.012823533371131,38.192756097561,42.6449312101911,43.60384375,33.9152956521739,1.60220771593467,0.811170443310974,5.12696387909837,1.53278529564739,32.8963,33.450275,24.229275,22.1909,44.0426,50.399325,63.77645,42.94005,41,314,32,115
"ZNF543",0.735566279088869,0.0985482229150858,0.184842769907202,0.890079618799649,0.983728780579719,0.165876158208315,112.134890243902,117.763084394904,130.123665625,116.456157391304,4.40976158686862,1.79950729811832,8.74059789141495,3.02332973545874,101.3377,95.926125,96.151625,94.20125,130.1151,138.237575,157.954275,135.4284,41,314,32,115
"ZNF354B",0.906361110321855,0.31639150293787,0.392843832078154,0.972008544085748,0.990662142708092,0.364159368612922,99.3301731707317,103.81214044586,115.503575,102.508013043478,5.10059815613962,2.11892438500829,12.281915415434,3.51010975882348,85.3503,82.354375,75.62865,74.8439,113.8503,123.861725,136.137575,126.1691,41,314,32,115
"ZNF223",0.111147119928254,0.477249667262575,0.997612670169352,0.584506759855122,0.553425554585446,0.948619575149993,101.958090243902,112.748147133758,111.737084375,108.609385217391,3.71163808803752,1.5997398939671,7.58345741466001,2.52717361091063,81.2516,94.293175,87.43385,90.76565,119.8751,131.299175,133.494875,127.28735,41,314,32,115
"ZNF713",0.906746097386368,0.108850792561298,0.106550691158697,0.617903745013449,0.749874786285551,0.40117736721105,46.4062024390244,49.2743636942675,60.060896875,52.0637113043478,2.70694940517714,1.46527856635663,5.94724232344707,2.28572102173911,34.4382,32.645525,35.759575,34.11215,60.6287,62.175125,83.971225,64.94895,41,314,32,115
"ZNF552",0.0574811067695749,1.31927800244291e-05,0.000837064663370191,0.000101579736260793,0.00409142229500692,0.323876486229081,92.3711219512195,83.1349191082803,67.481803125,74.976252173913,2.91621909840823,1.1104442223822,6.08835951115456,2.3094144510042,81.8018,71.166975,51.905825,57.29465,107.1205,91.751425,70.189975,91.7151,41,314,32,115
"ZNF154",0.561314787124264,0.165254826583558,0.461420441298739,0.512100003882961,0.988799478707693,0.637512750109837,158.656326829268,173.908152866242,193.02831875,176.355849565217,8.33383794219863,3.48525212265071,18.0306716567061,8.02120533224652,129.0323,133.039625,109.452525,125.92845,196.5628,210.195975,270.0843,207.55725,41,314,32,115
"ZNF571",0.210681092685825,6.24083740241588e-09,8.4594173888064e-09,0.000378463585617106,0.00109655702541778,0.00146055885449392,109.957987804878,119.287918152866,152.3777625,131.11968173913,4.1255099836709,1.52382215980081,6.98748340535099,2.90967250380359,93.4137,101.731225,128.036175,112.92575,127.2614,134.465625,170.706875,144.7002,41,314,32,115
"ZNF443",0.994802194569129,0.84973732148999,0.849728269107193,0.971691526672286,0.984187129237448,0.94476131396863,81.5276829268293,80.5773207006369,77.071978125,79.6656947826087,3.54646915203734,1.2776716976734,4.08066143300337,2.36359244583288,69.8002,67.16745,65.31665,63.9286,94.2606,91.6087,94.653325,93.89205,41,314,32,115
"ZNF792",0.0483632435093926,0.165388650491848,0.989704687579836,0.0475564680129233,0.980285957527285,0.99984013612515,119.204590243902,106.2188,104.484509375,104.945296521739,4.46650915303347,1.7164946098627,5.56626687199141,2.77342888611142,107.1574,88.373725,78.34265,85.3293,140.5274,125.10265,131.637975,121.1191,41,314,32,115
"ZFP82",0.786003006605362,4.56053145975188e-05,7.38313607295815e-06,0.206097589125514,0.255638396704016,0.00233853994553312,115.172592682927,119.756825796178,146.652434375,125.679236521739,4.60447531801927,1.64617680642841,6.79571157428115,2.57838087572198,95.7143,102.76785,122.271225,105.0588,126.7281,136.811175,169.5919,143.9356,41,314,32,115
"ZNF707",0.363900815024088,0.999999857292324,0.458957700533631,0.0207692618560703,0.0891297310299127,0.0422831237754967,238.077875609756,223.613648726115,238.170625,209.927656521739,9.42365344012774,2.88706246409849,13.2943658476267,4.66968583291056,195.8333,190.751475,197.067125,178.56975,279.6726,249.264,280.63805,244.4319,41,314,32,115
"ZNF746",0.966300013421419,0.387766077713846,0.0722640037709124,0.519212089003206,0.0151731644466989,0.924005173537802,473.326117073171,464.830962420382,514.326828125,500.631451304348,14.0699839898599,4.35138520596687,22.7925888348812,15.8262943686836,439.0688,421.38785,444.81635,423.90405,511.1169,505.590525,567.74075,525.53855,41,314,32,115
"ZNF678",0.997834267075081,0.999801640098137,0.993274854454216,0.661128420832994,0.127150594967038,0.779908412036769,42.5703390243902,41.836026433121,43.038953125,47.616372173913,2.74192741663525,1.34502428426626,5.08718828354302,2.40752191365141,30.3419,23.3427,21.69065,31.8214,48.4471,57.68225,56.16005,62.66665,41,314,32,115
"HKR1",0.000286433405052189,1.24178445304324e-10,1.24198873407977e-10,2.84975888553696e-07,0.0143109913427744,1.24217525154791e-10,763.244848780488,882.345631847134,1229.1116875,939.90202,21.8873943577579,8.86901004704053,52.6472493969812,17.4849811128533,662.0916,769.0782,1067.8325,813.24165,858.1059,971.03825,1402.697425,1039.76445,41,314,32,115
"ZNF101",1.24205090656915e-10,4.73139450007931e-06,0.574909309339156,0.0208221392616278,1.24223742403728e-10,0.00630003492127951,110.205382926829,71.4018566878981,77.914259375,95.8076660869565,4.91298781691273,0.932874638975691,3.12314329978713,4.26495541973689,86.0886,60.504125,67.752975,70.2357,135.0318,79.824475,91.322225,105.69115,41,314,32,115
