"Gene.Id","tumor.mean_BLCA","healthy.mean_BLCA","fold.change_BLCA","log2.fold.change_BLCA","tumor.mean_BRCA","healthy.mean_BRCA","fold.change_BRCA","log2.fold.change_BRCA","tumor.mean_CHOL","healthy.mean_CHOL","fold.change_CHOL","log2.fold.change_CHOL","tumor.mean_ESCA","healthy.mean_ESCA","fold.change_ESCA","log2.fold.change_ESCA","tumor.mean_HNSC","healthy.mean_HNSC","fold.change_HNSC","log2.fold.change_HNSC","tumor.mean_KICH","healthy.mean_KICH","fold.change_KICH","log2.fold.change_KICH","tumor.mean_KIPAN","healthy.mean_KIPAN","fold.change_KIPAN","log2.fold.change_KIPAN","tumor.mean_KIRC","healthy.mean_KIRC","fold.change_KIRC","log2.fold.change_KIRC","tumor.mean_KIRP","healthy.mean_KIRP","fold.change_KIRP","log2.fold.change_KIRP","tumor.mean_LIHC","healthy.mean_LIHC","fold.change_LIHC","log2.fold.change_LIHC","tumor.mean_LUAD","healthy.mean_LUAD","fold.change_LUAD","log2.fold.change_LUAD","tumor.mean_LUSC","healthy.mean_LUSC","fold.change_LUSC","log2.fold.change_LUSC","tumor.mean_PRAD","healthy.mean_PRAD","fold.change_PRAD","log2.fold.change_PRAD","tumor.mean_STES","healthy.mean_STES","fold.change_STES","log2.fold.change_STES","tumor.mean_THCA","healthy.mean_THCA","fold.change_THCA","log2.fold.change_THCA","tumor.mean_UCEC","healthy.mean_UCEC","fold.change_UCEC","log2.fold.change_UCEC"
"SSX5",3.45852273838631,0.34417,10.0488791538667,3.32896268789987,0.708818007312614,0.10433982300885,6.79336026142667,2.76412536435733,0.0582459459459459,0.10909,0.533925620551342,-0.905289316149929,3.28410810810811,0.0245166666666667,133.954103661785,7.0655949683557,0.186018618042226,0.0537511111111111,3.46073995861591,1.79108054089378,0.881755223880597,0.0282269230769231,31.2380921391136,4.96523443871646,0.317006179775281,0.0439723076923077,7.20922317731204,2.84984381166882,0.322852621722846,0.0470986301369863,6.85481978528525,2.7771187377342,0.17407147766323,0.0468030303030303,3.71923519772521,1.89500598426682,6.87160887096774,1.96078431372549e-06,3504520.52419355,21.7407856427508,7.99293023255814,0.590393333333333,13.5383138346608,3.75897616069425,2.41921334661355,0.103682692307692,23.3328561669118,4.54429101282371,0.134498192771084,0.0571188679245283,2.35470690611021,1.23554749660396,4.40163648648649,0.0183875,239.381997905452,7.90317085204333,6.05268764940239,2.30896333333333,2.62138751275207,1.39033063920669,0.617626145552561,0.15505,3.98339984232545,1.99400030058781
"SSX6",3.1037804400978,0.349595,8.87821748050687,3.15027004930345,0.554111700182815,0.258951327433628,2.13982954122851,1.09749587615024,0.579781081081081,1e-05,57978.1081081081,15.8232206369298,3.84597189189189,0.045375,84.7597111160747,6.40530676551254,2.44092955854127,0.27908,8.74634355217597,3.12868001790073,1.45916417910448,0.144338461538462,10.1093233470253,3.33761453064849,0.661219101123595,0.0979238461538462,6.75238082545049,2.75539627245378,0.458725280898876,0.0856,5.35894019741678,2.421947716521,0.844542611683849,0.0826878787878788,10.2136204733269,3.35242245111787,10.392386827957,0.0962313725490196,107.993750402585,6.75480401582941,4.55696841085271,0.416913333333333,10.9302534759887,3.45025495283329,2.33378645418327,0.324005769230769,7.20291635461917,2.84858115078722,0.0712281124497992,0.0385811320754717,1.84619031682285,0.884551282660763,3.91595495495495,0.1104375,35.4585621274925,5.14806212989455,1.20527509960159,0.657073333333333,1.83430834650865,0.875236175785339,7.24715498652291,0.860966666666667,8.41746291361211,3.07338545971603
"TRIM28",8959.08413215159,5903.69729,1.51753785671345,0.601732506603873,6421.83402477148,3886.16030132743,1.65248819575917,0.724639966147169,6263.91572972973,2763.16489,2.26693519174302,1.18074314719364,8095.36828675676,4861.62588333333,1.66515657128398,0.735657837353516,7741.03892408829,5472.25944,1.41459647682353,0.500390573261861,4487.8612641791,3531.17174615385,1.27092692930251,0.345881086390617,3667.21639617978,3379.80741615385,1.08503708780928,0.117744356479948,3456.3082076779,3069.86496027397,1.12588281647719,0.171056677431523,3867.24809347079,3955.6595030303,0.977649388302562,-0.0326109266912203,5143.88826155914,2926.19467647059,1.75787629678946,0.813833550408708,5587.63207131783,3729.49399833333,1.49822792953009,0.583257121652699,8320.48667091633,3834.33723269231,2.16999344762225,1.11769068640378,6121.72763995984,4863.48411698113,1.25871237423918,0.331948653457597,7836.02589189189,4840.69675625,1.61878057777003,0.694907444679059,5480.87184282869,4818.21048833333,1.13753267029324,0.185907980558093,12197.6143467655,8563.93978333333,1.42429940604018,0.510252451223765
"ZFP1",206.322900488998,192.174605,1.07362208700259,0.10248625668178,240.702176051188,288.99525,0.83289319132819,-0.263796595960381,158.666759459459,670.73833,0.236555378398397,-2.07975013209111,237.408585405405,198.952091666667,1.19329524719534,0.254951041327652,189.261369577735,145.989833333333,1.29640102503304,0.374512066473029,192.574707462687,228.454903846154,0.842944074391025,-0.246491176976431,254.173614831461,240.849145384615,1.05532288447845,0.0776844705602367,267.350413857678,264.851566438356,1.00943489764069,0.0135478686886167,243.927536426117,196.565975757576,1.24094485572087,0.31143900737347,185.690973655914,590.579182352941,0.314421806938907,-1.66922681472214,199.104496511628,194.222271666667,1.0251373068756,0.035817157225061,216.249568326693,198.768263461538,1.08794816919321,0.12160982696592,138.469896586345,197.766213207547,0.700169631306167,-0.514223606263091,237.982053603604,209.2171125,1.1374884719509,0.185851924174149,303.450005776892,327.720455,0.925941610135052,-0.111006874862531,188.469385579515,257.020916666667,0.733284232364414,-0.447555577102088
"ZFP14",186.101219315403,145.95342,1.27507268630912,0.350579491153722,277.664003473492,318.290866814159,0.872359317917885,-0.197005602770498,197.461335135135,113.72767,1.73626466747393,0.795986881738719,151.105042972973,172.328966666667,0.876840648996944,-0.189613413893939,79.3090783109405,94.5723322222222,0.8386076186065,-0.253932158006317,194.804,194.507269230769,1.00152555105218,0.00219922784661835,210.980782921348,213.347023846154,0.988908957424631,-0.0160903875712643,240.451808052434,229.437771232877,1.04800446221376,0.0676448596234089,160.405786941581,191.655484848485,0.836948585470389,-0.256789095487117,129.222920967742,80.363187254902,1.60798650951788,0.685255302826985,167.117689534884,154.152311666667,1.08410757988666,0.116507927603178,170.654524701195,154.374092307692,1.10546091089594,0.144648012351236,212.155013253012,240.745216037736,0.881242903783215,-0.182388359757203,157.176488288288,168.68661875,0.931766191373066,-0.101960110892272,306.79821812749,349.75024,0.877192301933774,-0.189034943626768,197.451560781671,327.700683333333,0.602536310798064,-0.730879909428899
"ZFP28",111.067710513447,177.88396,0.62438294331567,-0.679496968093648,176.900128610603,264.995984513274,0.66755777049045,-0.583035401767128,97.5212635135135,37.19157,2.62213355105777,1.39074116707836,57.1548643243243,180.245658333333,0.317094263755448,-1.65701631560525,51.1443437619962,96.2374488888889,0.531439105592304,-0.912023703400085,187.701364925373,186.419653846154,1.00687540746255,0.00988517276208622,130.109095730337,192.006206153846,0.67762963675292,-0.561431121248171,116.534237453184,196.639152739726,0.592629879805423,-0.754796727514305,141.90787766323,185.990301515152,0.76298536271618,-0.390272714550145,40.957973655914,31.5969509803922,1.29626348065454,0.374358992604419,133.572301356589,189.936876666667,0.703245750381607,-0.5078991653309,120.286608565737,185.513757692308,0.648397240517567,-0.62505014391484,190.341710040161,203.623233018868,0.934774029555477,-0.0973104420160785,62.8133702702703,169.43408125,0.370724530784271,-1.43158051366636,192.56578685259,241.902048333333,0.796048599750758,-0.329071583114579,131.558165633423,270.239816666667,0.486820066917438,-1.0385394571447
"ZFP30",180.950671638142,137.46908,1.31630088481091,0.396489303213306,318.475549177331,253.808553097345,1.25478651247495,0.327441927049908,173.422054054054,90.02971,1.92627582665827,0.945814299889714,122.611182702703,186.4045,0.657769435301739,-0.604346123143189,113.932479174664,121.508763333333,0.937648248975384,-0.0928812858284126,185.267785820896,176.546503846154,1.04939934682786,0.0695637971245174,177.177490449438,175.178601538462,1.01141057693931,0.0163687708015915,192.935523595506,178.283980821918,1.08218092677784,0.113941719445836,146.314220962199,167.176668181818,0.875207183834233,-0.192303514847058,92.2588129032258,74.0841901960784,1.24532390323826,0.316521029698813,193.415603488372,143.683606666667,1.34612157904053,0.428808717197599,211.814658366534,145.443232692308,1.4563390433891,0.542346261632034,201.123810843373,209.621552830189,0.959461506357126,-0.059703168301715,133.227259459459,175.93515625,0.75725205978813,-0.401154497611741,199.748643824701,252.073598333333,0.79242191623956,-0.335659313078837,218.706802291105,286.849166666667,0.76244531170367,-0.391294234522429
"ZFP37",43.2187353300734,45.57246,0.948352038272092,-0.0765053927345432,63.4499138939671,119.518256637168,0.53088051716306,-0.913540898063116,38.268972972973,17.17509,2.22816724529379,1.15585752482355,60.828037027027,48.3531083333333,1.25799641685277,0.331127812999313,56.4615641074856,41.1786822222222,1.37113576881331,0.455371432747884,21.2349186567164,112.739588461538,0.18835370029722,-2.40848371889959,73.9724403370787,101.281412307692,0.730365411101803,-0.453309651599044,92.7299086142322,106.27618630137,0.872537036201842,-0.196711724813538,51.4703096219931,80.8377939393939,0.636710962951088,-0.651289489988678,25.8736787634409,17.3918892156863,1.48768649814677,0.57307053772205,46.7873587209302,46.0808366666667,1.01533223147345,0.0219518754619074,62.0331013944223,47.1766557692308,1.31491095294807,0.394965102110651,64.3120606425703,79.6520103773585,0.807412899409396,-0.308621459065587,59.458704954955,50.2523875,1.18320159325674,0.242695900232214,117.900585059761,109.133905,1.08032957365322,0.111471499186717,63.516095148248,99.8264916666667,0.636264924147954,-0.652300503633448
"ZFP57",44.1075979217604,18.36936,2.40115049853454,1.26372583117553,44.429526691042,34.5146681415929,1.28726506970238,0.364309159517874,46.0046,3.06522,15.0085801345417,3.90771559418128,33.0610491891892,3.7776,8.7518660496583,3.12959065735207,21.118570537428,8.80567888888889,2.39828987678345,1.26200604512544,116.991047761194,8.74831538461538,13.3729801244857,3.74124909597505,21.5923414606742,8.34264846153846,2.58818785907376,1.37194233661867,16.2052279026217,7.85002054794521,2.06435483877345,1.04569097470464,9.53513487972509,8.80614090909091,1.08278245580668,0.11474341704143,6.53354327956989,2.61682352941176,2.49674584706848,1.32004897151226,24.9754488372093,13.76602,1.81428247505156,0.859399094030464,20.3443509960159,17.1550557692308,1.18590993055851,0.245994441864526,6.95895281124498,18.3566575471698,0.379096945800893,-1.39936126142195,32.8216274774775,4.29845625,7.63567791982936,2.9327562497737,7.5117625498008,2.74335666666667,2.73816476037292,1.45320925880232,4.44583490566038,6.171575,0.720372823089792,-0.473184339980151
"ZFP82",76.5386603911981,66.75416,1.14657514065338,0.197330904849596,132.059985740402,150.554860619469,0.877155245583115,-0.189095890516582,39.1437581081081,25.27011,1.54901415577962,0.631350328362304,44.5475851351351,64.9137583333333,0.686257987195603,-0.543177059482926,26.7968790786948,37.1251244444444,0.721799037166725,-0.470330876112896,61.4900298507463,66.1733076923077,0.92922708558959,-0.105896887709789,83.2677269662921,75.7956469230769,1.0985819152754,0.135642447690653,102.517124344569,81.3202561643836,1.26065914176829,0.334178251118097,52.837835395189,70.8904333333333,0.745345075642868,-0.424019583866138,39.492636827957,20.9564666666667,1.88450836947499,0.914188202310971,87.550905620155,77.006575,1.13692766650322,0.185140470152179,76.6740241035857,76.9508442307692,0.996402636904758,-0.00519925531946865,97.0297989959839,104.478632075472,0.928704722377038,-0.106708123981129,49.7160373873874,73.76000625,0.674024310937303,-0.56912746692806,122.140943625498,162.9812,0.749417378357123,-0.416158661950863,89.821430458221,165.399658333333,0.543056928673953,-0.880824651166081
"ZFP90",557.789034474328,508.618765,1.09667411597433,0.13313488297436,606.284661334552,889.375499115044,0.681697058146783,-0.552797337759117,537.153605405405,247.32145,2.17188442573584,1.11894733387244,506.212163513514,455.817916666667,1.11055784558749,0.151284540447935,464.299037428023,356.976241111111,1.30064408763693,0.379226232425449,361.600571641791,679.975019230769,0.531785082415023,-0.911084787469379,752.986048988764,704.002035384615,1.06957936361276,0.0970435355581691,702.436850187266,743.432641780822,0.944856078022947,-0.0818335024165646,934.75541323024,632.457621212121,1.4779731983287,0.563620107786593,264.292767473118,235.874345098039,1.12048119248945,0.164118433114325,491.550621124031,514.616733333333,0.955178075808193,-0.0661583720679286,470.00431812749,521.069028846154,0.902000103840866,-0.148800495319463,528.540573493976,623.273978301887,0.848006802616704,-0.237852256912544,500.13351981982,475.9954,1.05071082581853,0.0713656687659815,554.72422310757,605.706226666667,0.91583047801958,-0.126847517475763,534.319149191375,819.569933333333,0.651950648089549,-0.61716533664461
"ZIK1",95.1894187041565,89.312195,1.06580538866116,0.0919440324262751,84.5833003656307,119.81680840708,0.705938519729696,-0.502385550404074,63.680577027027,15.42724,4.12780102124729,2.04537342798534,25.5780586486486,44.0129916666667,0.581147922012767,-0.783022669308596,28.4729817658349,45.2252322222222,0.629581770325199,-0.667534326980634,99.4647104477612,92.1790923076923,1.07903764245963,0.109745194429804,79.3145846067416,99.9686084615385,0.79339490493415,-0.333888962150623,87.9560835205993,108.599571917808,0.80991188056586,-0.304163145391719,58.8288890034364,86.5428454545455,0.679766059163548,-0.556889765221457,24.7670459677419,14.2186441176471,1.7418711490924,0.800637907839923,81.9399701550388,69.9508716666667,1.17139312495637,0.228225332238525,76.917985059761,71.2055596153846,1.08022443016012,0.111331081501313,77.6300757028112,106.633750943396,0.728006611565407,-0.457976542225326,29.1359635135135,52.75585625,0.552279227076586,-0.856530230663611,128.442810358566,180.147488333333,0.712986961666121,-0.488052400422434,26.2522613207547,128.4435,0.204387620399278,-2.29062027889285
"ZIM3",0.045861858190709,0.033205,1.38117326278298,0.465894311397947,0.0330816270566728,0.0135061946902655,2.44936696199975,1.29240893339436,2.7027027027027e-06,1e-05,0.27027027027027,-1.88752527074159,0.527882162162162,0.04605,11.4632391349004,3.51894285482558,0.291162955854127,0.0822688888888889,3.53916237093426,1.82340795175128,1.49253731343284e-06,0.171265384615385,8.71476344612584e-06,-16.8081070650114,0.0736667415730337,0.1216,0.60581201951508,-0.723057892913242,0.0804795880149813,0.116152054794521,0.692881311117172,-0.52931985151135,0.0776199312714777,0.0871575757575758,0.890570103594591,-0.167198913512761,0.0327784946236559,0.0242686274509804,1.35065300622643,0.433657082142685,0.0135639534883721,0.0218016666666667,0.622152136153448,-0.684660686177403,0.133396215139442,0.0179461538461538,7.43313672015752,2.89397114423038,0.0289224899598394,0.00767169811320755,3.77002451517828,1.9145739048762,0.598270720720721,0.45476875,1.31554932198116,0.395665338388811,0.00293665338645418,1.66666666666667e-06,1761.9920318725,10.7829916847411,0.578338274932615,0.630091666666667,0.917863710199756,-0.123648145187498
"ZKSCAN1",536.910630929095,490.33488,1.09498763565238,0.13091457933905,1601.98050466179,1640.45599557522,0.976545856141701,-0.034240303847561,978.280205405405,1083.88952,0.902564502519966,-0.147898055806793,2008.83097702703,2238.73585,0.89730594032656,-0.156328132776921,705.644322456814,944.278838888889,0.747283846037606,-0.420271758849103,1238.66887462687,708.939084615385,1.74721481930831,0.805056997892806,758.275579550562,909.96564,0.833301331631117,-0.263089809334109,761.749641573034,1019.45907808219,0.747209631019266,-0.420415044371122,642.010906701031,821.712939393939,0.781308016367068,-0.35603667829901,931.515381989247,808.111975490196,1.1527058257294,0.205024379501959,662.913735077519,536.649238333333,1.235283100627,0.304841714737549,802.814690239044,555.029707692308,1.44643553149069,0.532502022907077,1473.36585943775,1303.66440943396,1.13017264932274,0.176543180866619,2026.67618513514,2067.67424375,0.98017189664243,-0.0288933123060235,473.34566752988,647.441625,0.731101692032668,-0.451856004185086,626.984608894879,917.751983333333,0.683174343701913,-0.549674298659982
