"Gene.Id","tumor.median_BLCA","healthy.median_BLCA","fold.change_BLCA","log2.fold.change_BLCA","tumor.median_BRCA","healthy.median_BRCA","fold.change_BRCA","log2.fold.change_BRCA","tumor.median_CHOL","healthy.median_CHOL","fold.change_CHOL","log2.fold.change_CHOL","tumor.median_ESCA","healthy.median_ESCA","fold.change_ESCA","log2.fold.change_ESCA","tumor.median_HNSC","healthy.median_HNSC","fold.change_HNSC","log2.fold.change_HNSC","tumor.median_KICH","healthy.median_KICH","fold.change_KICH","log2.fold.change_KICH","tumor.median_KIPAN","healthy.median_KIPAN","fold.change_KIPAN","log2.fold.change_KIPAN","tumor.median_KIRC","healthy.median_KIRC","fold.change_KIRC","log2.fold.change_KIRC","tumor.median_KIRP","healthy.median_KIRP","fold.change_KIRP","log2.fold.change_KIRP","tumor.median_LIHC","healthy.median_LIHC","fold.change_LIHC","log2.fold.change_LIHC","tumor.median_LUAD","healthy.median_LUAD","fold.change_LUAD","log2.fold.change_LUAD","tumor.median_LUSC","healthy.median_LUSC","fold.change_LUSC","log2.fold.change_LUSC","tumor.median_PRAD","healthy.median_PRAD","fold.change_PRAD","log2.fold.change_PRAD","tumor.median_STES","healthy.median_STES","fold.change_STES","log2.fold.change_STES","tumor.median_THCA","healthy.median_THCA","fold.change_THCA","log2.fold.change_THCA","tumor.median_UCEC","healthy.median_UCEC","fold.change_UCEC","log2.fold.change_UCEC"
"ZNF786",218.31545,160,1.3644715625,0.448342327138438,225.2922,182.7817,1.23257525233653,0.301675730058374,151.15845,122.5895,1.23304565236011,0.302226215161901,204.45495,174.1382,1.17409591921818,0.231550276018318,188.4282,156.63575,1.20297058621675,0.26660136766942,98.99855,137.9786,0.717492060362984,-0.478965227612383,120.4986,128.498,0.937746891002195,-0.0927295200911545,115.219,116.6975,0.987330491227318,-0.0183950129959703,149.28565,139.81685,1.06772288175567,0.0945372565813731,142.0597,106.64725,1.33205216262023,0.413650578865653,171.184,100,1.71184,0.775547864125906,231.9317,104.5,2.21944210526316,1.15019707607048,206.0871,184.23435,1.11861387412282,0.161712129235579,200.6679,173.913,1.15384071346018,0.206444075142571,193.2533,173.0769,1.11657477109886,0.159079864041389,250.29345,219.697,1.13926658079082,0.18810536757727
"ZNF788",40.95815,71.3716,0.573871820163763,-0.801199561932174,126.6667,149.55315,0.846967783694292,-0.239621000404767,26.1087,15.205,1.71711279184479,0.779984808641494,26.8845,67.8503,0.396232588507346,-1.33558055402271,25.98805,48.1089,0.540192147398922,-0.888455426886049,52.561,139.5932,0.376529802311287,-1.40916403624486,100.4457,145.6041,0.689854887328035,-0.5356351755323,131.0772,160.35965,0.817395148966713,-0.290894413533235,58.4149,124.1238,0.470618044242925,-1.08737145804653,22.5619,17.20285,1.31152105610408,0.391240969854577,55.5556,95.5189,0.581618925678583,-0.781853880068642,39.96,93.4875,0.427436823104693,-1.2262168953076,70.2461,79.23785,0.88652203460846,-0.173771604964427,31.8004,75.9263,0.418832473069279,-1.25555479273369,85.5124,92.7176,0.922288756395765,-0.116709584797406,84.13295,126.2042,0.666641442994766,-0.585017086853357
"ZNF789",92.80105,54.1176,1.71480350200305,0.778043268568706,69.7674,88.6252,0.78721853378046,-0.34516390790127,95.76355,63.3609,1.51139819667966,0.5958838065596,95.6205,67.6976,1.41246513908913,0.498215260955167,47.284,42.08235,1.12360645258642,0.168136814631857,36.45485,56.5733,0.644382597444377,-0.634010562543243,87.5264,45.5643,1.92094249225819,0.941814329323173,87.6068,40.83735,2.14526162936625,1.10115360500777,116.8429,51.97565,2.24803153014921,1.16866227046583,73.1281,37.31725,1.95963260958404,0.970583204333801,81.8713,59.9334,1.36603796881205,0.44999758366869,85.6788,59.728,1.43448298955264,0.520530860380152,122.6955,92.79805,1.3221775673088,0.402915942558903,94.5508,67.6976,1.3966639880882,0.481984976347454,73.3591,101.8688,0.720133151661745,-0.473664411274455,140.6758,98.5342,1.42768500683012,0.513677709610466
"ZNF79",91.2789,98.4496,0.927163746729291,-0.109103938634004,115.7097,129.03325,0.896743281286025,-0.157233063839377,76.5466,75.8547,1.00912138601827,0.0130997249630991,109.43655,129.7297,0.84357359956895,-0.245414149550617,110.57845,98.70895,1.12024745476474,0.163817448648456,134.04365,92.7141,1.44577415948599,0.531842210355472,97.7835,88.8368,1.10070939070295,0.138433618826525,105.1571,87.675,1.19939663530083,0.262308830691372,79.8466,88.5483,0.901729338677309,-0.149233632964649,89.0764,74.72765,1.19201393326299,0.253401099333578,95.2381,92.5069,1.02952428413448,0.0419778602636991,101.0929,91.063,1.11014242886793,0.15074478309742,110.1306,116.1949,0.947809241197333,-0.0773313674845114,108.9956,124.7061,0.87401979534281,-0.194262139738725,114.0133,123.8299,0.920725123738289,-0.119157581143263,100.6563,122.9642,0.818582156432523,-0.288800875830384
"ZNF790",92.4552,89.034,1.03842576993059,0.0543980913096151,111.8881,125.379,0.892399046092248,-0.164239123437445,104.0159,168.8034,0.61619552686735,-0.698539885391817,35.4502,120.4078,0.29441780349778,-1.7640631808248,46.37005,83.9312,0.55247690965934,-0.856013925435029,126.4628,104.3508,1.21190062749878,0.277271406655517,115.2139,127.8052,0.901480534438348,-0.149631754835354,128.6408,143.4129,0.896996016397409,-0.156826516806888,85.50915,119.82765,0.71360115966557,-0.486810135119045,109.9124,146.22405,0.751671151223072,-0.411826459930541,82.591,81.0769,1.01867486300044,0.0266936507308856,62.6061,72.5694,0.862706595341838,-0.213058109547721,94.1385,91.82325,1.02521420228537,0.0359253695251453,41.6811,116.2791,0.358457366801085,-1.48012655298156,116.5192,128.6634,0.905612629543444,-0.143034016959788,103.6913,111.6412,0.928790625682992,-0.106574683783054
"ZNF791",135.3576,212.6027,0.636669242676598,-0.651384025199554,279.1606,408.89265,0.682723448318281,-0.550626792413694,175.1928,106.9182,1.63856855053677,0.71243603018961,332.5408,394.4198,0.843113859902571,-0.246200619088274,178.01385,221.98175,0.801930113624206,-0.318451580303151,286.68995,256.9581,1.11570699658816,0.157958200939195,237.2007,285.4705,0.830911425173529,-0.267233400411174,275.305,315.73705,0.871943916623025,-0.197692750953835,154.09625,243.2682,0.633441814425395,-0.658715989957278,97.3295,107.82705,0.902644559041539,-0.147770095949734,184.0468,232.214,0.792574091140069,-0.335382287806894,208.8578,243.3659,0.858204867649905,-0.220606010959695,215.1018,301.1842,0.714186866376125,-0.485626491330584,340.3961,406.0078,0.838397932256474,-0.254292936131047,251.6826,439.4005,0.572786330466169,-0.803931031761428,125.46165,246.2366,0.509516659992869,-0.972798775000415
"ZNF792",112.2845,81.3397,1.38043907218738,0.465127213755106,160.0153,188.56385,0.848600089571782,-0.236843263978772,120.5183,50.2372,2.3989852141441,1.26242426578194,132.24225,131.896,1.00262517437981,0.0037823635466347,61.7981,65.054,0.949950810096228,-0.0740752844622685,45.74805,81.3976,0.56203192723127,-0.831276007234931,109.7717,101.4313,1.08222708375028,0.11400325168461,143.3783,108.5669,1.32064469004826,0.40124237206894,75.70615,92.59235,0.817628562186833,-0.290482500121662,88.662,49.8648,1.77804784136305,0.830294142822717,129.9907,155.8846,0.83389058316216,-0.262069998369905,88.817,174.4783,0.509043244919282,-0.974139871630732,151.6569,126.0565,1.20308671111763,0.266740626879039,155.1779,132.4324,1.17175177675554,0.228666982411952,107.1574,82.3613,1.3010649419084,0.379692975146312,105.9295,123.534,0.857492674081629,-0.221803749096083
"ZNF793",121.93265,117.6236,1.03663422986544,0.0519069376947736,145.4476,147.53905,0.985824430887958,-0.0205973602931533,59.0934,20.6354,2.86369055118873,1.51787560419938,31.69235,141.7705,0.223546859184386,-2.16135081861514,19.0189,71.6873,0.265303617237642,-1.91428374900326,129.78855,126.8044,1.02353348937419,0.0335583072109904,103.6315,111.0688,0.933038801175488,-0.0999910169191281,94.5719,104.66985,0.903525704871078,-0.146362449234664,111.029,115.37845,0.962302752377069,-0.0554372397301868,17.9426,11.91645,1.50570010363825,0.59043445123279,90.5453,47.3527,1.91214650906918,0.935193067152246,90.5803,52.5448,1.72386801358079,0.785649319994417,156.2042,125.96895,1.24002144973027,0.310365076379766,36.5323,139.6396,0.261618480717504,-1.93446363854001,165.8755,231.0612,0.717885564517106,-0.478174207192247,156.351,196.4981,0.795687082979428,-0.329726916117191
"ZNF799",146.5496,107.5971,1.36202183887856,0.445749835941173,213.0405,202.12575,1.05399979962969,0.0758745927120479,133.1694,150.6352,0.884052333053629,-0.177796319838299,55.57315,53.5215,1.03833319320273,0.0542694678259657,65.65915,86.3847,0.760078462968558,-0.395779739103897,112.1019,142.3036,0.787765734668694,-0.344161429266524,148.8243,139.7534,1.06490647096958,0.0907267264194642,154.6704,145.06615,1.06620600326127,0.0924862103019438,148.59325,120.1662,1.23656444158174,0.306337425435805,134.7678,125.83305,1.07100479563994,0.0989649400605921,113.4328,154.3331,0.734986856351619,-0.444209644184466,94.2063,142.1592,0.662681697702294,-0.593612020046373,159.1701,143.40885,1.10990430506904,0.150435294094473,58.7509,53.4455,1.09926747808515,0.136542471232672,105.2124,103.0835,1.02065218972969,0.0294913190662717,236.38195,177.0428,1.33516838866082,0.417021703085961
"ZNF8",103.3683,73.5745,1.404947366275,0.490516083587559,103.8754,84.9411,1.22291093475361,0.290319335452946,84.53635,30.4809,2.77342040425316,1.47166632144774,209.01695,232.7626,0.897983395957942,-0.155239325634302,86.2866,64.90525,1.32942404505028,0.410801353006354,90.55715,81.6309,1.10934891076786,0.149713191168083,81.1822,79.7571,1.01786800172022,0.0255504832103593,81.2526,74.98515,1.08358254934477,0.115809064824138,74.48165,79.6548,0.93505538900355,-0.0968762677759278,46.1155,28.2609,1.63177747347041,0.706444329484789,88.9043,62.6192,1.41976103176023,0.505648121767309,102.4578,70.2379,1.45872527510076,0.544708202947662,62.5624,64.1132,0.975811533350386,-0.0353255599641927,212.2688,207.0399,1.02525551838076,0.0359835089117768,86.6208,89.7975,0.964623736741001,-0.0519617835878972,111.45195,102.4023,1.08837350332951,0.122173739428617
"ZNF805",315.9618,285.5865,1.10636112001092,0.145822362981183,354.6512,363.01085,0.976971349478948,-0.0336118403402846,297.72955,238.9059,1.24622100165798,0.317559934913567,462.10205,479.6742,0.963366489171192,-0.0538433544245723,272.9315,243.25025,1.12201940183001,0.166097623078549,307.49615,176.883,1.73841550629512,0.79777294822094,294.0526,221.8848,1.32524895801785,0.406263406286547,316.5093,244.8924,1.29244231344051,0.370099889073618,251.7447,200.45435,1.25587047624559,0.328687680062443,250.4931,235.4234,1.06401105412631,0.0895131392323052,265.2608,260.8359,1.01696430591034,0.0242690434138602,303.0459,268.2674,1.12964117145803,0.175864575853363,267.8133,271.04065,0.988092745497769,-0.0172816308204331,470.3257,449.6124,1.04606923652462,0.06497834287071,311.6802,276.0385,1.1291185830962,0.175197009814103,315.7202,445.5569,0.70859681445849,-0.496963115142778
"ZNF808",181.93365,193.1983,0.941693845132178,-0.0866699946040445,207.0323,253.7661,0.815839073855807,-0.293643489561235,204.98945,105.3902,1.94505229138952,0.959808941594116,261.0501,414.7287,0.629447877612521,-0.667841176551074,107.65095,165.5507,0.650259708959249,-0.620912059830527,395.7098,238.1303,1.66173645268998,0.732691592369108,242.2909,277.0325,0.874593775098589,-0.193315014781019,241.0299,296.5892,0.812672545055585,-0.299253939129066,222.58345,262.799,0.846972210700954,-0.239613459617516,86.5507,84.5306,1.02389785474136,0.034071797556202,196.6591,220.9106,0.890220297260521,-0.16776569988996,178.7041,240.6906,0.742463976574075,-0.429607065039545,173.0899,218.76555,0.791211870424754,-0.337864024105733,278.0547,327.0171,0.850275719526594,-0.233997353998616,196.9271,294.5562,0.668555270607103,-0.580881259573043,222.76625,316.2304,0.704442868237842,-0.505445389136295
"ZNF81",81.19105,77.3525,1.0496241233315,0.0698727826627588,149.9771,166.53495,0.900574323888169,-0.151082749038899,76.38545,39.8199,1.91827327542259,0.939808259987519,189.4845,156.6265,1.20978570037637,0.27475151329696,96.37585,72.65015,1.32657468704469,0.4077059025517,133.69755,110.404,1.21098465635303,0.276180585640311,124.471,156.8176,0.793731060799298,-0.333277831821541,130.8278,175.99325,0.743368282590383,-0.427850961067223,100.6129,129.63925,0.776099059505512,-0.365687288433148,36.8858,31.60495,1.16708933252544,0.222914993486483,100.6356,79.8391,1.26048014068295,0.333973388197304,116.8757,85.1955,1.37185297345517,0.456125870845096,64.9699,103.03445,0.630564825648121,-0.665283399459133,192.7415,133.8631,1.43984040411435,0.525908908228024,92.1224,126.2871,0.729468013755958,-0.455083375698784,74.28665,95.6989,0.776253959031922,-0.365399373536652
"ZNF813",74.85435,53.5456,1.39795520080081,0.483318128511567,128.2144,123.22715,1.04047200637197,0.0572381502615054,36.83515,24.5009,1.50342028252023,0.588248372360353,37.19715,86.2397,0.431322813043181,-1.21316007138655,22.15565,65.8122,0.336649587766402,-1.57068039666403,106.02,68.2122,1.55426741843834,0.636234747029649,55.6634,82.3276,0.676120766304374,-0.564647136268333,60.5096,98.35805,0.615197230933309,-0.700879085293366,45.0042,69.27,0.649692507579039,-0.62217102713707,24.8139,19.18795,1.29320224411675,0.370947916113056,77.3667,73.2774,1.05580574638292,0.07834442322914,77.3938,73.3923,1.05452206839137,0.076589287284896,218.3603,269.0966,0.811456926620403,-0.301413578549605,43.3953,68.4685,0.633799484434448,-0.657901608730119,67.7291,97.8326,0.692295819593878,-0.530539458374206,76.5843,95.387,0.802879847358655,-0.316743993308893
"ZNF814",249.22405,196.2014,1.27024603290293,0.345107958471218,390.5859,301.11685,1.29712402344804,0.375316428285943,338.2784,208.2356,1.62449840469161,0.699994326896307,308.1893,416.6486,0.739686392801992,-0.435014358533506,109.4895,116.9707,0.936042102851398,-0.0953546716931793,312.66475,182.4559,1.71364559874468,0.777068774677681,219.6793,204.4278,1.07460580214628,0.103807532758516,238.8061,199.3718,1.1977927670814,0.260378325684659,170.9416,245.29655,0.696877310341299,-0.521023412025483,210.2338,165.37075,1.27128769749185,0.346290554950568,194.5595,157.954,1.23174785064006,0.300706954196367,171.9455,159.2592,1.07965819243096,0.110574643744933,511.4456,325.83705,1.56963611105612,0.650430137700825,322.6596,316.1736,1.02051404671358,0.0292960402682807,328.2235,372.0927,0.882101422575611,-0.180983550856695,528.8613,402.1026,1.31523969255608,0.395325743814197
"ZNF823",198.15045,153.9359,1.28722702111723,0.364266516151206,205.1678,226.95345,0.904008288924447,-0.145592093999809,154.9784,115.8488,1.33776439635111,0.419824054585017,153.3278,174.7748,0.877287801216194,-0.188877887025164,100.9221,175.47055,0.575151214833486,-0.797986785422166,133.433,170.8978,0.780776581091155,-0.357018314079735,139.3229,162.6638,0.856508331909128,-0.223460814315959,129.9177,168.1845,0.772471303835966,-0.372446754857413,160.51285,150.35005,1.06759425753433,0.0943634505241205,109.2654,102.3075,1.06800967670992,0.0949247186342371,99.9636,103.6925,0.964038864913084,-0.052836785478671,89.6247,88.3769,1.01411907410194,0.0202270581900147,112.2616,114.40435,0.981270380016145,-0.0272773823341852,155.2597,153.4559,1.01175451709579,0.0168592901016283,85.1214,112.6138,0.755870062106065,-0.403789845714833,150.97095,132.6658,1.13797941896103,0.186474465877044
"ZNF829",9.80875,10.411,0.942152530976851,-0.0859674492002302,25.9283,29.7977,0.870144339999396,-0.200673359065064,5.85205,4.1322,1.41620686317216,0.502032013072877,6.69885,32.6619,0.205096764119662,-2.28562336477288,2.94245,11.8337,0.24865004182969,-2.00781142104618,16.1898,15.9473,1.01520633586877,0.0217729781312225,12.0045,16.9695,0.707416246795722,-0.499368741974542,14.6175,18.73315,0.780301230705995,-0.357896919437353,6.8567,15.0582,0.455346588569683,-1.1349630193214,3.883,4.01345,0.967496792036776,-0.0476712172171948,9.856,9.9291,0.992637802016295,-0.0106606979362033,12.2241,10.6593,1.14680138470631,0.197615551675487,15.4162,18.1457,0.849578688063839,-0.235180518729115,7.8665,27.4177,0.286913198408327,-1.80131375926502,14.0537,28.8217,0.487608295138732,-1.03620542575098,9.9194,28.8372,0.343979304509453,-1.53960632699413
"ZNF836",108.59225,117.7215,0.922450444481254,-0.116456685526232,164.1552,201.4472,0.814879531708557,-0.295341301620783,102.1307,41.0298,2.48918347152557,1.315672571703,98.48305,132.6276,0.742553209135957,-0.429433686070053,84.52685,112.57545,0.750846210252768,-0.413410652429056,106.33955,121.4854,0.8753278171698,-0.192104676074724,118.7555,137.4382,0.864064721452988,-0.210788715574795,144.3327,143.60755,1.00504952559945,0.00726659451493064,90.85915,125.828,0.722090075340942,-0.469749281123777,48.9886,33.1981,1.4756446905094,0.561345387422646,88.9359,114.0721,0.779646381542901,-0.359108175107994,85.9328,110.8578,0.775162415274342,-0.367429473324049,127.6693,135.9628,0.939001697523146,-0.0908003289081941,104.5699,132.4737,0.789363473655526,-0.341238332174246,108.5014,120.3762,0.901352592954421,-0.149836522034149,108.90935,196.8586,0.553236434679511,-0.854031923213593
"ZNF84",547.6839,496.4384,1.1032263015915,0.141728757108927,765.676,880.3635,0.86972710704158,-0.20136529516379,662.89815,301.6529,2.19755271704665,1.13589777456528,492.78295,702.2319,0.701738200728278,-0.510995193924998,299.6872,312.58395,0.958741483687822,-0.0607862373913893,572.87535,508.5772,1.12642751189003,0.171754475933198,748.3589,561.6116,1.33252037529139,0.414157593102358,782.8174,597.6918,1.30973421418865,0.389274073765709,735.48175,524.1258,1.40325423781848,0.488776416235873,349.5099,265.73295,1.31526745177819,0.395356192765579,565.0764,495.01,1.14154542332478,0.190988267097955,479.3646,451.9296,1.0607063578044,0.0850253209341664,720.857,612.71035,1.17650534220615,0.234507871481736,490.3786,694.944,0.705637576552931,-0.503000705671197,761.8056,921.0802,0.827078467217078,-0.273903886537026,784.5424,888.1939,0.883300819787211,-0.179023244435939
"ZNF841",227.227,152.9412,1.4857147714285,0.571157172846278,247.5638,279.97635,0.884231114520923,-0.177504593828534,234.80595,98.2417,2.390084353182,1.25706153610135,306.2104,383.473,0.798518800541368,-0.324601719650987,143.551,113.282,1.26720043784538,0.341644739012835,234.42565,114.1883,2.05297434150434,1.03771559645978,194.2715,124.8055,1.55659406035792,0.638392757219455,228.1274,129.6844,1.75909669937171,0.81483479143381,132.7326,123.37835,1.07581759684742,0.105433491992196,124.9353,71.9014,1.73759203576008,0.797089395688289,237.5858,156.9818,1.51346079609229,0.597851304821338,197.5586,176.5,1.11931218130312,0.162612466703192,337.0355,264.22335,1.27557045961305,0.351142592336524,316.5105,304.5045,1.03942798874893,0.0557898121900681,175.6071,200.8368,0.874377106187711,-0.193672467461545,273.23515,312.9771,0.87301962348044,-0.195914012189883
"ZNF844",92.791,122.1918,0.759388109513077,-0.397090685449478,230.01,326.4426,0.704595539920341,-0.505132752264493,96.90115,107.1344,0.904482127122568,-0.144836099908616,56.20535,308.1801,0.182378258687047,-2.45499433881607,30.75665,165.1851,0.186195062387588,-2.42511327958137,598.6518,471.831,1.26878437406614,0.343446908503118,195.2206,431.2505,0.452684924423276,-1.14342083297122,181.2667,445.4323,0.406945567261287,-1.2970922613148,187.3133,366.32705,0.511328060540438,-0.967678894812611,88.1764,79.6607,1.10689963809005,0.146524419776497,97.4963,144.7102,0.673734816205078,-0.569747240317173,56.6322,144.4927,0.391938139435418,-1.35130212670079,246.6667,314.7121,0.783785243719577,-0.35146968322944,83.2265,299.0991,0.278257273258261,-1.84550869678469,262.6526,409.6562,0.641153728419099,-0.641257783850764,124.11755,309.3434,0.401229022503794,-1.31750212924653
"ZNF845",199.854,136.6921,1.46207425301096,0.548016581967797,260.4429,283.82215,0.917627112612599,-0.124020076404288,148.1626,71.9935,2.05799968052671,1.04124275827534,225.54825,235.7538,0.95671098408594,-0.0638449327677894,204.85935,184.13245,1.11256516708489,0.15388984257495,157.81335,144.3269,1.09344377243605,0.128879035371542,154.5841,173.5254,0.890844222229138,-0.166754918433049,181.9624,203.77345,0.892964220805017,-0.16332572413356,106.40975,149.7725,0.710475888430787,-0.493142405632662,92.3591,69.94955,1.32036732187698,0.40093933847056,183.2621,198.6681,0.922453579613436,-0.116451782247155,229.246,196.8243,1.16472407116398,0.219988213838067,205.6814,200.17575,1.02750408078901,0.0391441236610913,226.2334,228.6822,0.989291689514969,-0.0155321371263828,141.9731,194.6714,0.729296136977491,-0.455423342617988,154.999,175.0973,0.885216391115111,-0.175897929828927
