"x","freq"
"A85B",1
"A85C",1
"A85D",1
"A85E",1
"A86K",1
"A86M",1
"A86X",1
"A870",1
"A87N",1
"A87Q",1
"A89V",1
"A89Z",1
"A8C8",1
"A8C9",1
"A8CA",1
"A8CB",1
"A8CD",1
"A8CE",1
"A8CF",1
"A8CH",1
"A8FI",1
"A8O3",1
"A8O4",1
"A8XE",2
